energy_ev,total_up,Ga_p_up,Ga_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.60980490,1.40055893,0.02475611,0.00000000,0.94923057,0.62986975,0.00175092,0.87215536
-5.60380190,1.39396215,0.02617733,0.00000000,0.96783205,0.60566911,0.00156861,0.85512256
-5.59779890,1.39489182,0.02769755,0.00000000,0.99218981,0.58536367,0.00141211,0.84334568
-5.59179590,1.40319055,0.02929845,0.00000000,1.02215174,0.56903436,0.00128058,0.83688635
-5.58579290,1.41857999,0.03095922,0.00000000,1.05745394,0.55670575,0.00117286,0.83572812
-5.57978989,1.44066472,0.03265690,0.00000000,1.09772362,0.54834852,0.00108755,0.83977762
-5.57378689,1.46893771,0.03436678,0.00000000,1.14248413,0.54388167,0.00102303,0.84886615
-5.56778389,1.50278738,0.03606294,0.00000000,1.19116218,0.54317485,0.00097758,0.86275159
-5.56178089,1.54150658,0.03771883,0.00000000,1.24309733,0.54605051,0.00094939,0.88112099
-5.55577789,1.58430352,0.03930787,0.00000000,1.29755384,0.55228626,0.00093664,0.90359392
-5.54977489,1.63031484,0.04080419,0.00000000,1.35373474,0.56161744,0.00093751,0.92972693
-5.54377189,1.67862089,0.04218326,0.00000000,1.41079812,0.57374029,0.00095025,0.95901940
-5.53776888,1.72826310,0.04342260,0.00000000,1.46787529,0.58831573,0.00097319,0.99092087
-5.53176588,1.77826344,0.04450241,0.00000000,1.52409059,0.60497405,0.00100475,1.02484016
-5.52576288,1.82764537,0.04540617,0.00000000,1.57858230,0.62332062,0.00104350,1.06015617
-5.51975988,1.87545603,0.04612111,0.00000000,1.63052411,0.64294265,0.00108811,1.09623036
-5.51375688,1.92078901,0.04663859,0.00000000,1.67914644,0.66341698,0.00113741,1.13242066
-5.50775388,1.96280682,0.04695439,0.00000000,1.72375697,0.68431875,0.00119037,1.16809646
-5.50175088,2.00076247,0.04706876,0.00000000,1.76375947,0.70523077,0.00124610,1.20265415
-5.49574787,2.03401909,0.04698646,0.00000000,1.79867019,0.72575335,0.00130384,1.23553277
-5.48974487,2.06206691,0.04671652,0.00000000,1.82813111,0.74551413,0.00136299,1.26622899
-5.48374187,2.08453666,0.04627195,0.00000000,1.85191936,0.76417760,0.00142303,1.29431082
-5.47773887,2.10120888,0.04566929,0.00000000,1.86995233,0.78145388,0.00148358,1.31942941
-5.47173587,2.11201847,0.04492800,0.00000000,1.88228803,0.79710633,0.00154434,1.34132831
-5.46573287,2.11705436,0.04406988,0.00000000,1.88912069,0.81095774,0.00160509,1.35984977
-5.45972986,2.11655401,0.04311827,0.00000000,1.89077158,0.82289465,0.00166568,1.37493762
-5.45372686,2.11089310,0.04209738,0.00000000,1.88767544,0.83286974,0.00172597,1.38663667
-5.44772386,2.10057075,0.04103147,0.00000000,1.88036293,0.84090202,0.00178585,1.39508858
-5.44172086,2.08619086,0.03994418,0.00000000,1.86943998,0.84707498,0.00184522,1.40052436
-5.43571786,2.06844056,0.03885784,0.00000000,1.85556486,0.85153270,0.00190392,1.40325395
-5.42971486,2.04806660,0.03779291,0.00000000,1.83942399,0.85447409,0.00196178,1.40365329
-5.42371186,2.02585089,0.03676752,0.00000000,1.82170767,0.85614566,0.00201857,1.40214964
-5.41770885,2.00258623,0.03579712,0.00000000,1.80308675,0.85683309,0.00207399,1.39920582
-5.41170585,1.97905336,0.03489433,0.00000000,1.78419126,0.85685197,0.00212768,1.39530417
-5.40570285,1.95600024,0.03406888,0.00000000,1.76559203,0.85653814,0.00217920,1.39093086
-5.39969985,1.93412444,0.03332769,0.00000000,1.74778592,0.85623814,0.00222808,1.38656144
-5.39369685,1.91405917,0.03267521,0.00000000,1.73118518,0.85629982,0.00227379,1.38264791
-5.38769385,1.89636331,0.03211369,0.00000000,1.71611129,0.85706377,0.00231580,1.37960803
-5.38169085,1.88151546,0.03164375,0.00000000,1.70279313,0.85885545,0.00235359,1.37781685
-5.37568784,1.86991198,0.03126488,0.00000000,1.69136938,0.86197841,0.00238668,1.37760069
-5.36968484,1.86186833,0.03097605,0.00000000,1.68189444,0.86670848,0.00241468,1.37923349
-5.36368184,1.85762332,0.03077632,0.00000000,1.67434741,0.87328898,0.00243731,1.38293514
-5.35767884,1.85734534,0.03066543,0.00000000,1.66864309,0.88192689,0.00245447,1.38887161
-5.35167584,1.86113974,0.03064424,0.00000000,1.66464426,0.89278973,0.00246622,1.39715631
-5.34567284,1.86905646,0.03071520,0.00000000,1.66217422,0.90600311,0.00247286,1.40785224
-5.33966983,1.88109711,0.03088256,0.00000000,1.66102878,0.92164881,0.00247491,1.42097451
-5.33366683,1.89722081,0.03115253,0.00000000,1.66098697,0.93976308,0.00247314,1.43649272
-5.32766383,1.91734811,0.03153313,0.00000000,1.66181996,0.96033526,0.00246856,1.45433305
-5.32166083,1.94136288,0.03203401,0.00000000,1.66329774,0.98330656,0.00246242,1.47437962
-5.31565783,1.96911186,0.03266600,0.00000000,1.66519342,1.00856905,0.00245615,1.49647527
-5.30965483,2.00040209,0.03344050,0.00000000,1.66728537,1.03596486,0.00245137,1.52042163
-5.30365183,2.03499664,0.03436872,0.00000000,1.66935719,1.06528584,0.00244978,1.54597878
-5.29764882,2.07260899,0.03546088,0.00000000,1.67119626,1.09627360,0.00245315,1.57286471
-5.29164582,2.11289693,0.03672528,0.00000000,1.67259104,1.12862039,0.00246322,1.60075485
-5.28564282,2.15545655,0.03816730,0.00000000,1.67332809,1.16197080,0.00248164,1.62928223
-5.27963982,2.19981731,0.03978858,0.00000000,1.67318907,1.19592450,0.00250988,1.65803839
-5.27363682,2.24543877,0.04158611,0.00000000,1.67194853,1.23004020,0.00254917,1.68657565
-5.26763382,2.29170978,0.04355159,0.00000000,1.66937278,1.26384093,0.00260042,1.71441073
-5.26163082,2.33795059,0.04567087,0.00000000,1.66522037,1.29682066,0.00266419,1.74103019
-5.25562781,2.38341841,0.04792368,0.00000000,1.65924421,1.32845216,0.00274059,1.76589749
-5.24962481,2.42731633,0.05028355,0.00000000,1.65119544,1.35819625,0.00282927,1.78846188
-5.24362181,2.46880603,0.05271804,0.00000000,1.64082904,1.38551202,0.00292941,1.80816885
-5.23761881,2.50702355,0.05518927,0.00000000,1.62791082,1.40986795,0.00303974,1.82447192
-5.23161581,2.54109818,0.05765459,0.00000000,1.61222551,1.43075366,0.00315849,1.83684546
-5.22561281,2.57017358,0.06006768,0.00000000,1.59358550,1.44769194,0.00328352,1.84479807
-5.21960980,2.59343057,0.06237972,0.00000000,1.57183983,1.46025071,0.00341231,1.84788625
-5.21360680,2.61011063,0.06454078,0.00000000,1.54688282,1.46805457,0.00354208,1.84572758
-5.20760380,2.61953940,0.06650136,0.00000000,1.51866191,1.47079559,0.00366984,1.83801326
-5.20160080,2.62114900,0.06821389,0.00000000,1.48718444,1.46824286,0.00379255,1.82451923
-5.19559780,2.61449840,0.06963435,0.00000000,1.45252267,1.46025066,0.00390718,1.80511562
-5.18959480,2.59929100,0.07072366,0.00000000,1.41481711,1.44676466,0.00401084,1.77977409
-5.18359180,2.57538841,0.07144907,0.00000000,1.37427771,1.42782608,0.00410093,1.74857264
-5.17758879,2.54282009,0.07178522,0.00000000,1.33118295,1.40357356,0.00417519,1.71169774
-5.17158579,2.50178801,0.07171510,0.00000000,1.28587671,1.37424251,0.00423186,1.66944356
-5.16558279,2.45266631,0.07123057,0.00000000,1.23876306,1.34016186,0.00426973,1.62220814
-5.15957979,2.39599557,0.07033267,0.00000000,1.19029911,1.30174830,0.00428825,1.57048665
-5.15357679,2.33247196,0.06903162,0.00000000,1.14098603,1.25949804,0.00428755,1.51486178
-5.14757379,2.26293143,0.06734641,0.00000000,1.09135865,1.21397621,0.00426850,1.45599138
-5.14157079,2.18832949,0.06530423,0.00000000,1.04197378,1.16580429,0.00423269,1.39459388
-5.13556778,2.10971721,0.06293949,0.00000000,0.99339773,1.11564574,0.00418247,1.33143166
-5.12956478,2.02821420,0.06029278,0.00000000,0.94619321,1.06419038,0.00412085,1.26729300
-5.12356178,1.94497956,0.05740949,0.00000000,0.90090619,1.01213796,0.00405150,1.20297307
-5.11755878,1.86118179,0.05433849,0.00000000,0.85805280,0.96018128,0.00397862,1.13925463
-5.11155578,1.77796860,0.05113061,0.00000000,0.81810689,0.90898971,0.00390689,1.07688896
-5.10555278,1.69643775,0.04783721,0.00000000,0.78148839,0.85919321,0.00384134,1.01657765
-5.09954977,1.61760982,0.04450881,0.00000000,0.74855293,0.81136776,0.00378719,0.95895600
-5.09354677,1.54240381,0.04119377,0.00000000,0.71958288,0.76602244,0.00374979,0.90457836
-5.08754377,1.47161632,0.03793719,0.00000000,0.69478024,0.72358865,0.00373442,0.85390604
-5.08154077,1.40590492,0.03477997,0.00000000,0.67426142,0.68441179,0.00374619,0.80729821
-5.07553777,1.34577620,0.03175803,0.00000000,0.65805421,0.64874566,0.00378988,0.76500601
-5.06953477,1.29157870,0.02890185,0.00000000,0.64609715,0.61674982,0.00386983,0.72717013
-5.06353177,1.24350095,0.02623613,0.00000000,0.63824116,0.58848981,0.00398985,0.69382195
-5.05752876,1.20157446,0.02377970,0.00000000,0.63425371,0.56394035,0.00415307,0.66488813
-5.05152576,1.16568147,0.02154567,0.00000000,0.63382536,0.54299129,0.00436193,0.64019854
-5.04552276,1.13556720,0.01954165,0.00000000,0.63657861,0.52545617,0.00461809,0.61949728
-5.03951976,1.11085600,0.01777024,0.00000000,0.64207888,0.51108294,0.00492243,0.60245628
-5.03351676,1.09107089,0.01622957,0.00000000,0.64984744,0.49956668,0.00527505,0.58869114
-5.02751376,1.07565588,0.01491390,0.00000000,0.65937590,0.49056362,0.00567533,0.57777860
-5.02151076,1.06400011,0.01381438,0.00000000,0.67014190,0.48370616,0.00612200,0.56927498
-5.01550775,1.05546334,0.01291972,0.00000000,0.68162563,0.47861841,0.00661324,0.56273498
-5.00950475,1.04940164,0.01221695,0.00000000,0.69332656,0.47493147,0.00714683,0.55773027
-5.00350175,1.04519268,0.01169207,0.00000000,0.70477985,0.47229818,0.00772029,0.55386693
-4.99749875,1.04225962,0.01133073,0.00000000,0.71557201,0.47040677,0.00833106,0.55080140
-4.99149575,1.04009285,0.01111877,0.00000000,0.72535502,0.46899280,0.00897667,0.54825417
-4.98549275,1.03826880,0.01104273,0.00000000,0.73385842,0.46784907,0.00965489,0.54602072
-4.97948974,1.03646508,0.01109021,0.00000000,0.74089892,0.46683313,0.01036390,0.54397927
-4.97348674,1.03447139,0.01125017,0.00000000,0.74638694,0.46587208,0.01110243,0.54209503
-4.96748374,1.03219566,0.01151307,0.00000000,0.75032969,0.46496433,0.01186976,0.54042067
-4.96148074,1.02966510,0.01187096,0.00000000,0.75283071,0.46417843,0.01266581,0.53909299
-4.95547774,1.02702203,0.01231738,0.00000000,0.75408539,0.46364872,0.01349109,0.53832579
-4.94947474,1.02451438,0.01284722,0.00000000,0.75437281,0.46356807,0.01434655,0.53839912
-4.94347174,1.02248129,0.01345649,0.00000000,0.75404384,0.46417786,0.01523347,0.53964527
-4.93746873,1.02133399,0.01414193,0.00000000,0.75350587,0.46575542,0.01615316,0.54243195
-4.93146573,1.02153284,0.01490067,0.00000000,0.75320472,0.46859954,0.01710671,0.54714317
-4.92546273,1.02356116,0.01572974,0.00000000,0.75360420,0.47301437,0.01809464,0.55415862
-4.91945973,1.02789700,0.01662569,0.00000000,0.75516423,0.47929245,0.01911652,0.56383226
-4.91345673,1.03498395,0.01758407,0.00000000,0.75831820,0.48769740,0.02017063,0.57647095
-4.90745373,1.04520225,0.01859904,0.00000000,0.76345065,0.49844709,0.02125360,0.59231402
-4.90145073,1.05884146,0.01966306,0.00000000,0.77087612,0.51169790,0.02236012,0.61151468
-4.89544772,1.07607602,0.02076657,0.00000000,0.78082018,0.52753083,0.02348272,0.63412400
-4.88944472,1.09694497,0.02189784,0.00000000,0.79340341,0.54594011,0.02461158,0.66007842
-4.88344172,1.12133681,0.02304295,0.00000000,0.80862940,0.56682486,0.02573459,0.68919130
-4.87743872,1.14898048,0.02418582,0.00000000,0.82637708,0.58998442,0.02683740,0.72114912
-4.87143572,1.17944312,0.02530850,0.00000000,0.84639821,0.61511748,0.02790363,0.75551267
-4.86543272,1.21213490,0.02639146,0.00000000,0.86832010,0.64182546,0.02891531,0.79172344
-4.85942971,1.24632109,0.02741409,0.00000000,0.89165364,0.66961998,0.02985329,0.82911509
-4.85342671,1.28114091,0.02835528,0.00000000,0.91580661,0.69793447,0.03069785,0.86692975
-4.84742371,1.31563268,0.02919404,0.00000000,0.94010163,0.72613933,0.03142938,0.90433872
-4.84142071,1.34876429,0.02991020,0.00000000,0.96379820,0.75356036,0.03202906,0.94046676
-4.83541771,1.37946763,0.03048516,0.00000000,0.98611798,0.77949965,0.03247964,0.97441911
-4.82941471,1.40667576,0.03090254,0.00000000,1.00627220,0.80325814,0.03276608,1.00531019
-4.82341171,1.42936104,0.03114884,0.00000000,1.02349014,0.82415895,0.03287623,1.03229285
-4.81740870,1.44657262,0.03121396,0.00000000,1.03704731,0.84157052,0.03280138,1.05458686
-4.81140570,1.45747159,0.03109166,0.00000000,1.04629225,0.85492847,0.03253670,1.07150561
-4.80540270,1.46136240,0.03077988,0.00000000,1.05067077,0.86375539,0.03208149,1.08247967
-4.79939970,1.45771888,0.03028081,0.00000000,1.04974645,0.86767764,0.03143932,1.08707642
-4.79339670,1.44620413,0.02960098,0.00000000,1.04321674,0.86643832,0.03061802,1.08501476
-4.78739370,1.42668319,0.02875102,0.00000000,1.03092386,0.85990616,0.02962942,1.07617443
-4.78139070,1.39922825,0.02774539,0.00000000,1.01286024,0.84807965,0.02848906,1.06059956
-4.77538769,1.36411629,0.02660195,0.00000000,0.98916827,0.83108661,0.02721564,1.03849635
-4.76938469,1.32181947,0.02534140,0.00000000,0.96013466,0.80917910,0.02583047,1.01022525
-4.76338169,1.27298893,0.02398674,0.00000000,0.92617976,0.78272411,0.02435680,0.97628788
-4.75737869,1.21843306,0.02256254,0.00000000,0.88784245,0.75219048,0.02281910,0.93730967
-4.75137569,1.15909116,0.02109437,0.00000000,0.84576157,0.71813289,0.02124234,0.89401894
-4.74537269,1.09600421,0.01960809,0.00000000,0.80065471,0.68117348,0.01965131,0.84722344
-4.73936968,1.03028379,0.01812930,0.00000000,0.75329549,0.64198218,0.01806995,0.79778555
-4.73336668,0.96308077,0.01668285,0.00000000,0.70449036,0.60125657,0.01652082,0.74659709
-4.72736368,0.89555490,0.01529231,0.00000000,0.65505588,0.55970204,0.01502456,0.69455490
-4.72136068,0.82884662,0.01397974,0.00000000,0.60579732,0.51801318,0.01359959,0.64253798
-4.71535768,0.76405175,0.01276534,0.00000000,0.55748948,0.47685689,0.01226178,0.59138710
-4.70935468,0.70219993,0.01166738,0.00000000,0.51086011,0.43685789,0.01102433,0.54188731
-4.70335168,0.64423711,0.01070205,0.00000000,0.46657639,0.39858682,0.00989769,0.49475384
-4.69734867,0.59101220,0.00988352,0.00000000,0.42523463,0.36255126,0.00888960,0.45062155
-4.69134567,0.54326776,0.00922396,0.00000000,0.38735317,0.32918960,0.00800519,0.41003782
-4.68534267,0.50163452,0.00873361,0.00000000,0.35336826,0.29886770,0.00724717,0.37345882
-4.67933967,0.46662909,0.00842091,0.00000000,0.32363263,0.27187809,0.00661599,0.34124873
-4.67333667,0.43865437,0.00829255,0.00000000,0.29841643,0.24844137,0.00611015,0.31368154
-4.66733367,0.41800213,0.00835355,0.00000000,0.27790990,0.22870947,0.00572641,0.29094494
-4.66133067,0.40485694,0.00860735,0.00000000,0.26222740,0.21277037,0.00546005,0.27314575
-4.65532766,0.39930117,0.00905573,0.00000000,0.25141247,0.20065374,0.00530513,0.26031647
-4.64932466,0.40132045,0.00969886,0.00000000,0.24544325,0.19233742,0.00525473,0.25242257
-4.64332166,0.41080942,0.01053518,0.00000000,0.24423819,0.18775410,0.00530118,0.24936998
-4.63731866,0.42757751,0.01156130,0.00000000,0.24766183,0.18679817,0.00543626,0.25101275
-4.63131566,0.45135486,0.01277194,0.00000000,0.25553026,0.18933249,0.00565140,0.25716053
-4.62531266,0.48179836,0.01415980,0.00000000,0.26761668,0.19519488,0.00593784,0.26758590
-4.61930965,0.51849817,0.01571547,0.00000000,0.28365664,0.20420437,0.00628685,0.28203142
-4.61330665,0.56098475,0.01742740,0.00000000,0.30335340,0.21616713,0.00668986,0.30021654
-4.60730365,0.60873691,0.01928190,0.00000000,0.32638343,0.23088206,0.00713864,0.32184429
-4.60130065,0.66119079,0.02126322,0.00000000,0.35240204,0.24814602,0.00762544,0.34660800
-4.59529765,0.71775019,0.02335373,0.00000000,0.38104951,0.26775876,0.00814317,0.37419779
-4.58929465,0.77779793,0.02553411,0.00000000,0.41195745,0.28952747,0.00868554,0.40430703
-4.58329165,0.84070831,0.02778371,0.00000000,0.44475566,0.31327074,0.00924718,0.43663860
-4.57728864,0.90586017,0.03008092,0.00000000,0.47907907,0.33882212,0.00982375,0.47091074
-4.57128564,0.97265019,0.03240358,0.00000000,0.51457482,0.36603273,0.01041205,0.50686236
-4.56528264,1.04050569,0.03472947,0.00000000,0.55090899,0.39477307,0.01101004,0.54425737
-4.55927964,1.10889634,0.03703682,0.00000000,0.58777285,0.42493368,0.01161687,0.58288797
-4.55327664,1.17734389,0.03930471,0.00000000,0.62488800,0.45642448,0.01223281,0.62257635
-4.54727364,1.24542940,0.04151352,0.00000000,0.66201031,0.48917265,0.01285914,0.66317463
-4.54127064,1.31279717,0.04364528,0.00000000,0.69893212,0.52311904,0.01349801,0.70456285
-4.53526763,1.37915496,0.04568393,0.00000000,0.73548255,0.55821305,0.01415221,0.74664487
-4.52926463,1.44427034,0.04761545,0.00000000,0.77152570,0.59440602,0.01482488,0.78934221
-4.52326163,1.50796313,0.04942794,0.00000000,0.80695683,0.63164355,0.01551924,0.83258601
-4.51725863,1.57009428,0.05111154,0.00000000,0.84169651,0.66985689,0.01623819,0.87630743
-4.51125563,1.63055174,0.05265831,0.00000000,0.87568312,0.70895392,0.01698397,0.92042707
-4.50525263,1.68923435,0.05406196,0.00000000,0.90886411,0.74881035,0.01775783,0.96484382
-4.49924962,1.74603471,0.05531761,0.00000000,0.94118653,0.78926154,0.01855967,1.00942419
-4.49324662,1.80082235,0.05642148,0.00000000,0.97258757,0.83009581,0.01938778,1.05399261
-4.48724362,1.85342863,0.05737063,0.00000000,1.00298571,0.87104966,0.02023866,1.09832369
-4.48124062,1.90363444,0.05816271,0.00000000,1.03227321,0.91180555,0.02110681,1.14213713
-4.47523762,1.95116211,0.05879583,0.00000000,1.06031060,0.95199265,0.02198481,1.18509586
-4.46923462,1.99567236,0.05926853,0.00000000,1.08692363,0.99119088,0.02286334,1.22680796
-4.46323162,2.03676680,0.05957981,0.00000000,1.11190320,1.02893822,0.02373139,1.26683258
-4.45722861,2.07399648,0.05972934,0.00000000,1.13500829,1.06474146,0.02457661,1.30468984
-4.45122561,2.10687605,0.05971776,0.00000000,1.15597203,1.09808972,0.02538564,1.33987446
-4.44522261,2.13490308,0.05954710,0.00000000,1.17451055,1.12847051,0.02614468,1.37187256
-4.43921961,2.15758154,0.05922121,0.00000000,1.19033423,1.15538749,0.02683996,1.40018097
-4.43321661,2.17444805,0.05874627,0.00000000,1.20316082,1.17837907,0.02745836,1.42432791
-4.42721361,2.18509938,0.05813128,0.00000000,1.21272940,1.19703691,0.02798798,1.44389404
-4.42121061,2.18921940,0.05738848,0.00000000,1.21881461,1.21102340,0.02841868,1.45853264
-4.41520760,2.18660376,0.05653371,0.00000000,1.22124009,1.22008699,0.02874254,1.46798778
-4.40920460,2.17718065,0.05558654,0.00000000,1.21989022,1.22407468,0.02895429,1.47210925
-4.40320160,2.16102605,0.05457036,0.00000000,1.21471958,1.22294070,0.02905156,1.47086339
-4.39719860,2.13837249,0.05351213,0.00000000,1.20575921,1.21675105,0.02903502,1.46433909
-4.39119560,2.10961038,0.05244203,0.00000000,1.19311949,1.20568344,0.02890843,1.45274836
-4.38519260,2.07528170,0.05139288,0.00000000,1.17698917,1.19002261,0.02867844,1.43642143
-4.37918959,2.03606613,0.05039928,0.00000000,1.15763066,1.17015119,0.02835437,1.41579650
-4.37318659,1.99276024,0.04949673,0.00000000,1.13537182,1.14653658,0.02794776,1.39140457
-4.36718359,1.94625077,0.04872046,0.00000000,1.11059459,1.11971450,0.02747194,1.36385004
-4.36118059,1.89748327,0.04810430,0.00000000,1.08372118,1.09026989,0.02694140,1.33378818
-4.35517759,1.84742784,0.04767942,0.00000000,1.05519848,1.05881636,0.02637121,1.30190050
-4.34917459,1.79704362,0.04747315,0.00000000,1.02548167,1.02597493,0.02577638,1.26886933
-4.34317159,1.74724389,0.04750781,0.00000000,0.99501775,0.99235330,0.02517126,1.23535275
-4.33716858,1.69886355,0.04779973,0.00000000,0.96423006,0.95852642,0.02456901,1.20196139
-4.33116558,1.65263046,0.04835838,0.00000000,0.93350436,0.92501936,0.02398110,1.16923780
-4.32516258,1.60914206,0.04918579,0.00000000,0.90317738,0.89229303,0.02341694,1.13763969
-4.31915958,1.56884830,0.05027612,0.00000000,0.87352810,0.86073339,0.02288365,1.10752752
-4.31315658,1.53204140,0.05161555,0.00000000,0.84477237,0.83064443,0.02238591,1.07915702
-4.30715358,1.49885288,0.05318249,0.00000000,0.81706085,0.80224499,0.02192595,1.05267674
