energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.21460730,0.58999472,0.05868595,0.00000000,0.00083838,0.01570010,0.00697391,0.21601057,0.16409718,0.41218019
-3.20860430,0.59064866,0.05990629,0.00000000,0.00081868,0.01732100,0.00672659,0.22961673,0.16515013,0.40110116
-3.20260130,0.58974736,0.06122285,0.00000000,0.00079381,0.01901470,0.00645689,0.24360560,0.16584866,0.38801424
-3.19659830,0.58735358,0.06260380,0.00000000,0.00076427,0.02076703,0.00616610,0.25786254,0.16619681,0.37309604
-3.19059530,0.58356463,0.06402066,0.00000000,0.00073062,0.02256111,0.00585652,0.27225418,0.16620537,0.35657351
-3.18459230,0.57850486,0.06544827,0.00000000,0.00069349,0.02437768,0.00553125,0.28662953,0.16588999,0.33871534
-3.17858929,0.57231848,0.06686487,0.00000000,0.00065357,0.02619551,0.00519409,0.30082221,0.16526949,0.31982253
-3.17258629,0.56516326,0.06825244,0.00000000,0.00061157,0.02799195,0.00484936,0.31465401,0.16436433,0.30021874
-3.16658329,0.55720545,0.06959730,0.00000000,0.00056819,0.02974367,0.00450173,0.32793968,0.16319557,0.28024072
-3.16058029,0.54861641,0.07089098,0.00000000,0.00052413,0.03142748,0.00415604,0.34049292,0.16178426,0.26022955
-3.15457729,0.53957107,0.07213126,0.00000000,0.00048006,0.03302121,0.00381721,0.35213330,0.16015131,0.24052275
-3.14857429,0.53024835,0.07332353,0.00000000,0.00043658,0.03450474,0.00349005,0.36269392,0.15831797,0.22144777
-3.14257129,0.52083333,0.07448220,0.00000000,0.00039424,0.03586092,0.00317925,0.37202944,0.15630667,0.20331691
-3.13656828,0.51152101,0.07563226,0.00000000,0.00035353,0.03707659,0.00288922,0.38002412,0.15414234,0.18642387
-3.13056528,0.50252113,0.07681077,0.00000000,0.00031484,0.03814341,0.00262413,0.38659938,0.15185392,0.17104172
-3.12456228,0.49406374,0.07806829,0.00000000,0.00027849,0.03905868,0.00238785,0.39172050,0.14947604,0.15742234
-3.11855928,0.48640469,0.07947008,0.00000000,0.00024474,0.03982588,0.00218399,0.39540206,0.14705065,0.14579707
-3.11255628,0.47983073,0.08109698,0.00000000,0.00021375,0.04045510,0.00201591,0.39771168,0.14462843,0.13637823
-3.10655328,0.47466329,0.08304592,0.00000000,0.00018564,0.04096320,0.00188678,0.39877175,0.14226986,0.12936129
-3.10055028,0.47126070,0.08542992,0.00000000,0.00016044,0.04137366,0.00179960,0.39875895,0.14004578,0.12492727
-3.09454727,0.47001813,0.08837748,0.00000000,0.00013816,0.04171621,0.00175733,0.39790146,0.13803737,0.12324504
-3.08854427,0.47136500,0.09203143,0.00000000,0.00011874,0.04202619,0.00176286,0.39647370,0.13633540,0.12447318
-3.08254127,0.47575957,0.09654705,0.00000000,0.00010212,0.04234360,0.00181907,0.39478883,0.13503880,0.12876116
-3.07653827,0.48368061,0.10208952,0.00000000,0.00008819,0.04271191,0.00192890,0.39318919,0.13425247,0.13624946
-3.07053527,0.49561632,0.10883072,0.00000000,0.00007685,0.04317669,0.00209527,0.39203494,0.13408444,0.14706857
-3.06453227,0.51205051,0.11694536,0.00000000,0.00006798,0.04378406,0.00232116,0.39169129,0.13464250,0.16133674
-3.05852926,0.53344661,0.12660650,0.00000000,0.00006147,0.04457899,0.00260946,0.39251490,0.13603021,0.17915635
-3.05252626,0.56022987,0.13798055,0.00000000,0.00005723,0.04560360,0.00296296,0.39483989,0.13834280,0.20060922
-3.04652326,0.59276841,0.15122188,0.00000000,0.00005515,0.04689542,0.00338425,0.39896399,0.14166274,0.22575062
-3.04052026,0.63135388,0.16646700,0.00000000,0.00005517,0.04848575,0.00387554,0.40513556,0.14605552,0.25460263
-3.03451726,0.67618237,0.18382873,0.00000000,0.00005722,0.05039811,0.00443858,0.41354177,0.15156554,0.28714685
-3.02851426,0.72733653,0.20339015,0.00000000,0.00006125,0.05264698,0.00507444,0.42429870,0.15821252,0.32331689
-3.02251126,0.78476952,0.22519889,0.00000000,0.00006722,0.05523666,0.00578337,0.43744362,0.16598849,0.36299117
-3.01650825,0.84829183,0.24926164,0.00000000,0.00007510,0.05816054,0.00656461,0.45292988,0.17485552,0.40598622
-3.01050525,0.91756141,0.27553928,0.00000000,0.00008485,0.06140069,0.00741625,0.47062467,0.18474440,0.45205123
-3.00450225,0.99207796,0.30394266,0.00000000,0.00009645,0.06492773,0.00833501,0.49030980,0.19555428,0.50086392
-2.99849925,1.07118179,0.33432951,0.00000000,0.00010985,0.06870121,0.00931618,0.51168548,0.20715343,0.55202842
-2.99249625,1.15405767,0.36650237,0.00000000,0.00012499,0.07267028,0.01035349,0.53437714,0.21938098,0.60507534
-2.98649325,1.23974384,0.40020797,0.00000000,0.00014180,0.07677476,0.01143907,0.55794498,0.23204989,0.65946434
-2.98049025,1.32714630,0.43513810,0.00000000,0.00016017,0.08094654,0.01256342,0.58189598,0.24495074,0.71458935
-2.97448724,1.41505811,0.47093222,0.00000000,0.00017998,0.08511131,0.01371551,0.60569803,0.25785662,0.76978655
-2.96848424,1.50218344,0.50718179,0.00000000,0.00020104,0.08919048,0.01488288,0.62879551,0.27052867,0.82434504
-2.96248124,1.58716581,0.54343643,0.00000000,0.00022319,0.09310337,0.01605184,0.65062608,0.28272223,0.87752006
-2.95647824,1.66861977,0.57921184,0.00000000,0.00024617,0.09676944,0.01720769,0.67063768,0.29419348,0.92854844
-2.95047524,1.74516521,0.61399953,0.00000000,0.00026974,0.10011059,0.01833508,0.68830553,0.30470618,0.97666596
-2.94447224,1.81546321,0.64727799,0.00000000,0.00029362,0.10305344,0.01941838,0.70314823,0.31403845,1.02112610
-2.93846923,1.87825242,0.67852520,0.00000000,0.00031751,0.10553146,0.02044210,0.71474249,0.32198925,1.06121959
-2.93246623,1.93238476,0.70723217,0.00000000,0.00034112,0.10748689,0.02139138,0.72273600,0.32838441,1.09629420
-2.92646323,1.97685924,0.73291699,0.00000000,0.00036415,0.10887248,0.02225247,0.72685794,0.33308198,1.12577397
-2.92046023,2.01085282,0.75513918,0.00000000,0.00038632,0.10965282,0.02301330,0.72692680,0.33597671,1.14917736
-2.91445723,2.03374727,0.77351359,0.00000000,0.00040740,0.10980539,0.02366391,0.72285536,0.33700359,1.16613359
-2.90845423,2.04515092,0.78772361,0.00000000,0.00042721,0.10932112,0.02419702,0.71465250,0.33614023,1.17639649
-2.90245123,2.04491477,0.79753294,0.00000000,0.00044563,0.10820464,0.02460843,0.70242212,0.33340807,1.17985547
-2.89644822,2.03314215,0.80279564,0.00000000,0.00046264,0.10647408,0.02489745,0.68635915,0.32887246,1.17654301
-2.89044522,2.01019172,0.80346389,0.00000000,0.00047830,0.10416047,0.02506717,0.66674281,0.32264151,1.16663850
-2.88444222,1.97667349,0.79959309,0.00000000,0.00049280,0.10130674,0.02512474,0.64392772,0.31486382,1.15046805
-2.87843922,1.93343814,0.79134414,0.00000000,0.00050647,0.09796653,0.02508145,0.61833293,0.30572523,1.12850036
-2.87243622,1.88155973,0.77898254,0.00000000,0.00051976,0.09420258,0.02495273,0.59042958,0.29544460,1.10133867
-2.86643322,1.82231247,0.76287434,0.00000000,0.00053329,0.09008500,0.02475805,0.56072766,0.28426887,1.06970886
-2.86043022,1.75714211,0.74347902,0.00000000,0.00054781,0.08568939,0.02452063,0.52976214,0.27246745,1.03444422
-2.85442721,1.68763275,0.72133931,0.00000000,0.00056424,0.08109483,0.02426709,0.49807924,0.26032618,0.99646712
-2.84842421,1.61547011,0.69706841,0.00000000,0.00058362,0.07638195,0.02402689,0.46622309,0.24814096,0.95676810
-2.84242121,1.54240206,0.67133486,0.00000000,0.00060718,0.07163095,0.02383169,0.43472317,0.23621122,0.91638305
-2.83641821,1.47019753,0.64484547,0.00000000,0.00063623,0.06691978,0.02371461,0.40408285,0.22483334,0.87636884
-2.83041521,1.40060476,0.61832697,0.00000000,0.00067223,0.06232244,0.02370935,0.37476937,0.21429414,0.83777812
-2.82441221,1.33530983,0.59250680,0.00000000,0.00071671,0.05790748,0.02384921,0.34720513,0.20486466,0.80163398
-2.81840920,1.27589645,0.56809358,0.00000000,0.00077129,0.05373664,0.02416614,0.32176072,0.19679405,0.76890481
-2.81240620,1.22380782,0.54575804,0.00000000,0.00083763,0.04986384,0.02468961,0.29874941,0.19030396,0.74048015
-2.80640320,1.18031136,0.52611467,0.00000000,0.00091741,0.04633428,0.02544560,0.27842323,0.18558332,0.71714794
-2.80040020,1.14646708,0.50970479,0.00000000,0.00101230,0.04318384,0.02645551,0.26097046,0.18278364,0.69957379
-2.79439720,1.12310023,0.49698156,0.00000000,0.00112391,0.04043869,0.02773520,0.24651454,0.18201488,0.68828259
-2.78839420,1.11077890,0.48829712,0.00000000,0.00125379,0.03811511,0.02929408,0.23511413,0.18334201,0.68364314
-2.78239120,1.10979707,0.48389246,0.00000000,0.00140338,0.03621956,0.03113433,0.22676433,0.18678237,0.68585600
-2.77638819,1.12016371,0.48389024,0.00000000,0.00157393,0.03474892,0.03325030,0.22139893,0.19230384,0.69494515
-2.77038519,1.14159837,0.48829066,0.00000000,0.00176654,0.03369089,0.03562814,0.21889349,0.19982403,0.71075371
-2.76438219,1.17353362,0.49697077,0.00000000,0.00198207,0.03302459,0.03824557,0.21906940,0.20921056,0.73294407
-2.75837919,1.21512454,0.50968703,0.00000000,0.00222112,0.03272130,0.04107201,0.22169862,0.22028247,0.76100257
-2.75237619,1.26526562,0.52608134,0.00000000,0.00248398,0.03274536,0.04406894,0.22650921,0.23281290,0.79424904
-2.74637319,1.32261469,0.54569025,0.00000000,0.00277062,0.03305514,0.04719056,0.23319162,0.24653313,0.83185102
-2.74037019,1.38562388,0.56795725,0.00000000,0.00308064,0.03360421,0.05038470,0.24140556,0.26113780,0.87284267
-2.73436718,1.45257710,0.59224788,0.00000000,0.00341322,0.03434247,0.05359405,0.25078751,0.27629156,0.91614800
-2.72836418,1.52163303,0.61786708,0.00000000,0.00376715,0.03521745,0.05675755,0.26095878,0.29163669,0.96060801
-2.72236118,1.59087292,0.64407858,0.00000000,0.00414073,0.03617565,0.05981207,0.27153388,0.30680192,1.00501103
-2.71635818,1.65835168,0.67012545,0.00000000,0.00453181,0.03716382,0.06269414,0.28212923,0.32141188,1.04812548
-2.71035518,1.72215074,0.69525142,0.00000000,0.00493776,0.03813027,0.06534183,0.29237188,0.33509708,1.08873398
-2.70435218,1.78043113,0.71872213,0.00000000,0.00535544,0.03902617,0.06769658,0.30190800,0.34750411,1.12566779
-2.69834917,1.83148473,0.73984562,0.00000000,0.00578123,0.03980668,0.06970501,0.31041109,0.35830552,1.15784030
-2.69234617,1.87378195,0.75799146,0.00000000,0.00621108,0.04043200,0.07132056,0.31758941,0.36720929,1.18427830
-2.68634317,1.90601406,0.77260768,0.00000000,0.00664046,0.04086829,0.07250491,0.32319252,0.37396712,1.20414995
-2.68034017,1.92712843,0.78323501,0.00000000,0.00706449,0.04108836,0.07322920,0.32701668,0.37838160,1.21678819
-2.67433717,1.93635531,0.78951793,0.00000000,0.00747794,0.04107219,0.07347478,0.32890885,0.38031166,1.22170871
-2.66833417,1.93322520,0.79121209,0.00000000,0.00787536,0.04080718,0.07323380,0.32876919,0.37967612,1.21862177
-2.66233117,1.91757601,0.78818806,0.00000000,0.00825113,0.04028819,0.07250921,0.32655187,0.37645535,1.20743738
-2.65632816,1.88954989,0.78043109,0.00000000,0.00859961,0.03951737,0.07131458,0.32226433,0.37069070,1.18826361
-2.65032516,1.84958003,0.76803724,0.00000000,0.00891525,0.03850371,0.06967340,0.31596482,0.36248194,1.16139827
-2.64432216,1.79836808,0.75120605,0.00000000,0.00919272,0.03726244,0.06761817,0.30775850,0.35198280,1.12731439
-2.63831916,1.73685341,0.73023012,0.00000000,0.00942704,0.03581422,0.06518911,0.29779218,0.33939471,1.08664009
-2.63231616,1.66617561,0.70548226,0.00000000,0.00961376,0.03418420,0.06243278,0.28624800,0.32495921,1.04013408
-2.62631316,1.58763213,0.67740070,0.00000000,0.00974905,0.03240102,0.05940043,0.27333632,0.30894925,0.98865770
-2.62031016,1.50263285,0.64647314,0.00000000,0.00982988,0.03049569,0.05614632,0.25928807,0.29165988,0.93314486
-2.61430715,1.41265362,0.61322029,0.00000000,0.00985406,0.02850054,0.05272612,0.24434693,0.27339865,0.87457134
-2.60830415,1.31919071,0.57817953,0.00000000,0.00982042,0.02644813,0.04919520,0.22876174,0.25447617,0.81392452
-2.60230115,1.22371798,0.54188938,0.00000000,0.00972877,0.02437030,0.04560722,0.21277921,0.23519726,0.75217491
-2.59629815,1.12764816,0.50487528,0.00000000,0.00958002,0.02229729,0.04201282,0.19663743,0.21585286,0.69025052
-2.59029515,1.03229974,0.46763707,0.00000000,0.00937613,0.02025704,0.03845847,0.18056020,0.19671321,0.62901489
-2.58429215,0.93887012,0.43063856,0.00000000,0.00912008,0.01827456,0.03498569,0.16475245,0.17802226,0.56924938
-2.57828914,0.84841567,0.39429930,0.00000000,0.00881578,0.01637158,0.03163040,0.14939680,0.15999353,0.51164021
-2.57228614,0.76183891,0.35898875,0.00000000,0.00846803,0.01456625,0.02842256,0.13465124,0.14280756,0.45677029
-2.56628314,0.67988248,0.32502258,0.00000000,0.00808232,0.01287312,0.02538609,0.12064802,0.12661067,0.40511572
-2.56028014,0.60312962,0.29266131,0.00000000,0.00766472,0.01130312,0.02253891,0.10749360,0.11151523,0.35704675
-2.55427714,0.53201033,0.26211068,0.00000000,0.00722167,0.00986383,0.01989324,0.09526953,0.09760099,0.31283261
-2.54827414,0.46681230,0.23352387,0.00000000,0.00675986,0.00855972,0.01745603,0.08403418,0.08491757,0.27264971
-2.54227114,0.40769567,0.20700497,0.00000000,0.00628601,0.00739256,0.01522944,0.07382513,0.07348767,0.23659233
-2.53626813,0.35471058,0.18261356,0.00000000,0.00580669,0.00636184,0.01321151,0.06466202,0.06331083,0.20468526
-2.53026513,0.30781624,0.16036998,0.00000000,0.00532819,0.00546521,0.01139680,0.05654967,0.05436763,0.17689749
-2.52426213,0.26690081,0.14026103,0.00000000,0.00485635,0.00469902,0.00977698,0.04948143,0.04662392,0.15315623
-2.51825913,0.23180082,0.12224586,0.00000000,0.00439647,0.00405871,0.00834159,0.04344235,0.04003501,0.13336070
-2.51225613,0.20231966,0.10626171,0.00000000,0.00395317,0.00353925,0.00707852,0.03841226,0.03454963,0.11739492
-2.50625313,0.17824410,0.09222941,0.00000000,0.00353036,0.00313555,0.00597467,0.03436856,0.03011344,0.10513918
-2.50025013,0.15935863,0.08005839,0.00000000,0.00313122,0.00284273,0.00501637,0.03128854,0.02667214,0.09647958
-2.49424712,0.14545696,0.06965110,0.00000000,0.00275813,0.00265637,0.00418982,0.02915128,0.02417387,0.09131552
-2.48824412,0.13635053,0.06090686,0.00000000,0.00241276,0.00257273,0.00348144,0.02793893,0.02257106,0.08956480
-2.48224112,0.13187399,0.05372491,0.00000000,0.00209603,0.00258878,0.00287812,0.02763752,0.02182164,0.09116629
-2.47623812,0.13188735,0.04800681,0.00000000,0.00180825,0.00270228,0.00236747,0.02823707,0.02188949,0.09608008
-2.47023512,0.13627524,0.04365813,0.00000000,0.00154913,0.00291168,0.00193792,0.02973120,0.02274442,0.10428523
-2.46423212,0.14494322,0.04058945,0.00000000,0.00131788,0.00321604,0.00157885,0.03211613,0.02436149,0.11577527
-2.45822911,0.15781161,0.03871681,0.00000000,0.00111331,0.00361483,0.00128065,0.03538924,0.02671978,0.13055168
-2.45222611,0.17480707,0.03796156,0.00000000,0.00093392,0.00410774,0.00103470,0.03954712,0.02980088,0.14861555
-2.44622311,0.19585255,0.03824983,0.00000000,0.00077794,0.00469438,0.00083339,0.04458334,0.03358688,0.16995801
-2.44022011,0.22085600,0.03951164,0.00000000,0.00064348,0.00537403,0.00067008,0.05048597,0.03805827,0.19454972
-2.43421711,0.24969854,0.04167977,0.00000000,0.00052854,0.00614535,0.00053905,0.05723491,0.04319162,0.22232991
-2.42821411,0.28222269,0.04468850,0.00000000,0.00043112,0.00700608,0.00043545,0.06479936,0.04895740,0.25319566
-2.42221111,0.31822134,0.04847238,0.00000000,0.00034925,0.00795281,0.00035525,0.07313539,0.05531779,0.28699186
-2.41620810,0.35742806,0.05296509,0.00000000,0.00028104,0.00898073,0.00029516,0.08218379,0.06222485,0.32350253
-2.41020510,0.39950957,0.05809851,0.00000000,0.00022473,0.01008351,0.00025261,0.09186846,0.06961904,0.36244407
-2.40420210,0.44406080,0.06380215,0.00000000,0.00017869,0.01125319,0.00022565,0.10209536,0.07742818,0.40346085
-2.39819910,0.49060306,0.07000288,0.00000000,0.00014145,0.01248014,0.00021293,0.11275215,0.08556706,0.44612382
-2.39219610,0.53858589,0.07662519,0.00000000,0.00011172,0.01375319,0.00021365,0.12370868,0.09393765,0.48993225
-2.38619310,0.58739255,0.08359189,0.00000000,0.00008839,0.01505978,0.00022751,0.13481833,0.10242995,0.53431902
-2.38019010,0.63634943,0.09082529,0.00000000,0.00007053,0.01638619,0.00025469,0.14592025,0.11092360,0.57865934
-2.37418709,0.68473910,0.09824883,0.00000000,0.00005740,0.01771792,0.00029583,0.15684244,0.11929015,0.62228289
-2.36818409,0.73181669,0.10578909,0.00000000,0.00004844,0.01904009,0.00035194,0.16740563,0.12739589,0.66448908
-2.36218109,0.77682916,0.11337809,0.00000000,0.00004329,0.02033790,0.00042445,0.17742785,0.13510521,0.70456486
-2.35617809,0.81903646,0.12095580,0.00000000,0.00004177,0.02159716,0.00051511,0.18672948,0.14228441,0.74180444
-2.35017509,0.85773399,0.12847267,0.00000000,0.00004390,0.02280476,0.00062600,0.19513866,0.14880561,0.77553022
-2.34417209,0.89227519,0.13589203,0.00000000,0.00004993,0.02394923,0.00075948,0.20249675,0.15455084,0.80511389
-2.33816908,0.92209323,0.14319229,0.00000000,0.00006033,0.02502112,0.00091817,0.20866365,0.15941592,0.82999683
-2.33216608,0.94672076,0.15036872,0.00000000,0.00007580,0.02601342,0.00110484,0.21352277,0.16331407,0.84970883
-2.32616308,0.96580679,0.15743468,0.00000000,0.00009734,0.02692186,0.00132247,0.21698535,0.16617900,0.86388418
-2.32016008,0.97912970,0.16442231,0.00000000,0.00012624,0.02774502,0.00157410,0.21899393,0.16796738,0.87227441
-2.31415708,0.98660582,0.17138244,0.00000000,0.00016413,0.02848440,0.00186285,0.21952490,0.16866052,0.87475693
-2.30815408,0.98829314,0.17838386,0.00000000,0.00021300,0.02914435,0.00219182,0.21858986,0.16826523,0.87133918
-2.30215108,0.98438977,0.18551193,0.00000000,0.00027525,0.02973181,0.00256407,0.21623584,0.16681372,0.86215814
-2.29614807,0.97522745,0.19286648,0.00000000,0.00035370,0.03025598,0.00298258,0.21254434,0.16436272,0.84747506
-2.29014507,0.96126026,0.20055930,0.00000000,0.00045165,0.03072789,0.00345020,0.20762922,0.16099160,0.82766581
-2.28414207,0.94304926,0.20871110,0.00000000,0.00057286,0.03115981,0.00396963,0.20163349,0.15679990,0.80320729
-2.27813907,0.92124365,0.21744838,0.00000000,0.00072159,0.03156477,0.00454341,0.19472533,0.15190412,0.77466058
-2.27213607,0.89655962,0.22690013,0.00000000,0.00090253,0.03195589,0.00517393,0.18709331,0.14643405,0.74265169
-2.26613307,0.86975770,0.23719461,0.00000000,0.00112085,0.03234585,0.00586346,0.17894113,0.14052889,0.70785081
-2.26013007,0.84161988,0.24845636,0.00000000,0.00138207,0.03274635,0.00661414,0.17048214,0.13433313,0.67095104
-2.25412706,0.81292727,0.26080358,0.00000000,0.00169201,0.03316767,0.00742808,0.16193374,0.12799256,0.63264757
-2.24812406,0.78443949,0.27434585,0.00000000,0.00205666,0.03361837,0.00830740,0.15351198,0.12165047,0.59361820
-2.24212106,0.75687634,0.28918230,0.00000000,0.00248202,0.03410500,0.00925424,0.14542647,0.11544420,0.55450591
-2.23611806,0.73090249,0.30540025,0.00000000,0.00297396,0.03463207,0.01027093,0.13787574,0.10950218,0.51590419
-2.23011506,0.70711544,0.32307418,0.00000000,0.00353794,0.03520208,0.01135992,0.13104329,0.10394148,0.47834543
-2.22411206,0.68603698,0.34226501,0.00000000,0.00417881,0.03581563,0.01252393,0.12509416,0.09886590,0.44229271
-2.21810905,0.66810806,0.36301954,0.00000000,0.00490054,0.03647173,0.01376589,0.12017232,0.09436474,0.40813499
-2.21210605,0.65368679,0.38536997,0.00000000,0.00570592,0.03716809,0.01508897,0.11639870,0.09051200,0.37618544
-2.20610305,0.64304926,0.40933331,0.00000000,0.00659630,0.03790148,0.01649649,0.11386987,0.08736618,0.34668289
-2.20010005,0.63639251,0.43491064,0.00000000,0.00757130,0.03866817,0.01799191,0.11265733,0.08497043,0.31979564
-2.19409705,0.63383920,0.46208617,0.00000000,0.00862856,0.03946428,0.01957859,0.11280741,0.08335309,0.29562733
-2.18809405,0.63544339,0.49082592,0.00000000,0.00976353,0.04028610,0.02125969,0.11434149,0.08252845,0.27422429
-2.18209105,0.64119666,0.52107618,0.00000000,0.01096932,0.04113038,0.02303792,0.11725674,0.08249766,0.25558363
-2.17608804,0.65103434,0.55276182,0.00000000,0.01223658,0.04199451,0.02491529,0.12152709,0.08324975,0.23966176
-2.17008504,0.66484121,0.58578438,0.00000000,0.01355352,0.04287657,0.02689281,0.12710445,0.08476266,0.22638267
-2.16408204,0.68245653,0.62002027,0.00000000,0.01490597,0.04377537,0.02897015,0.13392012,0.08700413,0.21564556
-2.15807904,0.70367809,0.65531920,0.00000000,0.01627756,0.04469029,0.03114538,0.14188638,0.08993268,0.20733160
-2.15207604,0.72826536,0.69150301,0.00000000,0.01765001,0.04562110,0.03341458,0.15089811,0.09349837,0.20130954
-2.14607304,0.75594173,0.72836502,0.00000000,0.01900349,0.04656768,0.03577161,0.16083460,0.09764349,0.19743998
-2.14007004,0.78639607,0.76567029,0.00000000,0.02031705,0.04752973,0.03820778,0.17156136,0.10230326,0.19557845
-2.13406703,0.81928379,0.80315670,0.00000000,0.02156925,0.04850641,0.04071167,0.18293211,0.10740643,0.19557728
-2.12806403,0.85422781,0.84053707,0.00000000,0.02273863,0.04949603,0.04326899,0.19479073,0.11287587,0.19728634
-2.12206103,0.89081969,0.87750244,0.00000000,0.02380443,0.05049575,0.04586251,0.20697341,0.11862925,0.20055308
-2.11605803,0.92862138,0.91372632,0.00000000,0.02474718,0.05150136,0.04847207,0.21931083,0.12457985,0.20522194
-2.11005503,0.96716774,0.94887013,0.00000000,0.02554934,0.05250715,0.05107471,0.23163045,0.13063738,0.21113342
-2.10405203,1.00597037,0.98258949,0.00000000,0.02619584,0.05350584,0.05364496,0.24375890,0.13670908,0.21812323
-2.09804902,1.04452271,1.01454136,0.00000000,0.02667460,0.05448873,0.05615511,0.25552445,0.14270099,0.22602166
-2.09204602,1.08230675,1.04439179,0.00000000,0.02697693,0.05544584,0.05857577,0.26675960,0.14851934,0.23465342
-2.08604302,1.11880140,1.07182416,0.00000000,0.02709782,0.05636633,0.06087637,0.27730367,0.15407222,0.24383824
-2.08004002,1.15349241,1.09654750,0.00000000,0.02703605,0.05723894,0.06302587,0.28700555,0.15927137,0.25339225
-2.07403702,1.18588372,1.11830485,0.00000000,0.02679431,0.05805261,0.06499353,0.29572636,0.16403410,0.26313035
-2.06803402,1.21551015,1.13688127,0.00000000,0.02637899,0.05879719,0.06674971,0.30334219,0.16828527,0.27286950
-2.06203102,1.24195092,1.15211130,0.00000000,0.02579999,0.05946425,0.06826678,0.30974676,0.17195932,0.28243295
-2.05602801,1.26484371,1.16388564,0.00000000,0.02507038,0.06004793,0.06952001,0.31485394,0.17500221,0.29165525
-2.05002501,1.28389873,1.17215668,0.00000000,0.02420588,0.06054582,0.07048841,0.31860016,0.17737319,0.30038799
-2.04402201,1.29891218,1.17694285,0.00000000,0.02322442,0.06095987,0.07115564,0.32094652,0.17904639,0.30850590
-2.03801901,1.30977864,1.17833141,0.00000000,0.02214546,0.06129721,0.07151073,0.32188059,0.18001205,0.31591318
-2.03201601,1.31650166,1.17647951,0.00000000,0.02098948,0.06157091,0.07154872,0.32141781,0.18027737,0.32254974
-2.02601301,1.31920194,1.17161342,0.00000000,0.01977731,0.06180059,0.07127121,0.31960239,0.17986695,0.32839696
-2.02001001,1.31812265,1.16402583,0.00000000,0.01852956,0.06201288,0.07068665,0.31650757,0.17882267,0.33348285
-2.01400700,1.31363123,1.15407093,0.00000000,0.01726614,0.06224165,0.06981051,0.31223528,0.17720305,0.33788605
-2.00800400,1.30621740,1.14215763,0.00000000,0.01600571,0.06252798,0.06866516,0.30691503,0.17508213,0.34173854
-2.00200100,1.29648701,1.12874060,0.00000000,0.01476537,0.06291984,0.06727960,0.30070206,0.17254773,0.34522683
-1.99599800,1.28515169,1.11430957,0.00000000,0.01356031,0.06347148,0.06568887,0.29377463,0.16969927,0.34859126
-1.98999500,1.27301419,1.09937693,0.00000000,0.01240360,0.06424248,0.06393332,0.28633060,0.16664516,0.35212333
-1.98399200,1.26094971,1.08446397,0.00000000,0.01130607,0.06529641,0.06205763,0.27858323,0.16349986,0.35616106
-1.97798899,1.24988359,1.07008628,0.00000000,0.01027627,0.06669926,0.06010964,0.27075625,0.16038057,0.36108208
-1.97198599,1.24076574,1.05673846,0.00000000,0.00932047,0.06851748,0.05813904,0.26307847,0.15740391,0.36729479
-1.96598299,1.23454265,1.04487895,0.00000000,0.00844278,0.07081579,0.05619599,0.25577778,0.15468250,0.37522749
-1.95997999,1.23212769,1.03491530,0.00000000,0.00764530,0.07365473,0.05432959,0.24907506,0.15232156,0.38531567
-1.95397699,1.23437059,1.02719049,0.00000000,0.00692825,0.07708814,0.05258646,0.24317782,0.15041581,0.39798796
-1.94797399,1.24202713,1.02197077,0.00000000,0.00629027,0.08116049,0.05100922,0.23827400,0.14904657,0.41365075
-1.94197099,1.25573002,1.01943556,0.00000000,0.00572855,0.08590428,0.04963521,0.23452611,0.14827932,0.43267216
-1.93596798,1.27596201,1.01966976,0.00000000,0.00523914,0.09133759,0.04849524,0.23206579,0.14816161,0.45536573
-1.92996498,1.30303225,1.02265885,0.00000000,0.00481717,0.09746186,0.04761257,0.23098916,0.14872165,0.48197441
-1.92396198,1.33705681,1.02828696,0.00000000,0.00445704,0.10426002,0.04700216,0.23135296,0.14996727,0.51265536
-1.91795898,1.37794426,1.03633812,0.00000000,0.00415269,0.11169511,0.04667008,0.23317185,0.15188560,0.54746635
-1.91195598,1.42538697,1.04650060,0.00000000,0.00389773,0.11970950,0.04661336,0.23641683,0.15444329,0.58635416
-1.90595298,1.47885878,1.05837443,0.00000000,0.00368571,0.12822470,0.04681994,0.24101495,0.15758724,0.62914576
-1.89994997,1.53761943,1.07148163,0.00000000,0.00351017,0.13714198,0.04726910,0.24685037,0.16124590,0.67554277
-1.89394697,1.60072582,1.08527915,0.00000000,0.00336488,0.14634373,0.04793210,0.25376680,0.16533108,0.72511967
-1.88794397,1.66705022,1.09917388,0.00000000,0.00324387,0.15569551,0.04877305,0.26157122,0.16974018,0.77732617
-1.88194097,1.73530507,1.11253946,0.00000000,0.00314159,0.16504900,0.04975014,0.27003885,0.17435874,0.83149399
-1.87593797,1.80407375,1.12473428,0.00000000,0.00305297,0.17424553,0.05081697,0.27891926,0.17906337,0.88684810
-1.86993497,1.87184672,1.13512008,0.00000000,0.00297346,0.18312020,0.05192409,0.28794335,0.18372486,0.94252236
-1.86393197,1.93706186,1.14308067,0.00000000,0.00289908,0.19150650,0.05302063,0.29683114,0.18821147,0.99757924
-1.85792896,1.99814779,1.14804010,0.00000000,0.00282645,0.19924114,0.05405598,0.30529987,0.19239224,1.05103311
-1.85192596,2.05356889,1.14947973,0.00000000,0.00275280,0.20616913,0.05498144,0.31307250,0.19614036,1.10187645
