energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.81390695,3.27589606,-3.27589608,0.06163619,-0.06163620,0.58179146,-0.58179144,1.25162217,-1.25162210,0.34767207,-0.34767207,0.43034791,-0.43034790,0.34815889,-0.34815894,1.28922902,-1.28922905,0.00000000,-0.00000000
-5.80790395,3.25274569,-3.25274574,0.06600244,-0.06600245,0.57183222,-0.57183219,1.20090978,-1.20090970,0.35734974,-0.35734974,0.41662189,-0.41662188,0.35501471,-0.35501477,1.28210419,-1.28210424,0.00000000,-0.00000000
-5.80190095,3.23444199,-3.23444206,0.07048278,-0.07048280,0.56178231,-0.56178229,1.14867092,-1.14867084,0.36752284,-0.36752284,0.40330859,-0.40330858,0.36316529,-0.36316535,1.27801242,-1.27801248,0.00000000,-0.00000000
-5.79589795,3.22082331,-3.22082341,0.07502290,-0.07502291,0.55169090,-0.55169088,1.09558979,-1.09558972,0.37800238,-0.37800238,0.39051642,-0.39051642,0.37247535,-0.37247542,1.27689735,-1.27689744,0.00000000,-0.00000000
-5.78989495,3.21149385,-3.21149397,0.07956181,-0.07956183,0.54158139,-0.54158136,1.04231960,-1.04231952,0.38857194,-0.38857195,0.37833276,-0.37833276,0.38276599,-0.38276607,1.27859208,-1.27859218,0.00000000,-0.00000000
-5.78389195,3.20582203,-3.20582217,0.08403288,-0.08403290,0.53145024,-0.53145021,0.98946415,-0.98946408,0.39899176,-0.39899176,0.36682043,-0.36682044,0.39381741,-0.39381749,1.28281668,-1.28281679,0.00000000,-0.00000000
-5.77788894,3.20294982,-3.20294998,0.08836508,-0.08836509,0.52126749,-0.52126747,0.93756245,-0.93756238,0.40900411,-0.40900411,0.35601528,-0.35601529,0.40537319,-0.40537328,1.28918031,-1.28918044,0.00000000,-0.00000000
-5.77188594,3.20181295,-3.20181311,0.09248464,-0.09248466,0.51097881,-0.51097878,0.88707672,-0.88707665,0.41834001,-0.41834000,0.34592502,-0.34592503,0.41714619,-0.41714628,1.29718822,-1.29718835,0.00000000,-0.00000000
-5.76588294,3.20117186,-3.20117203,0.09631694,-0.09631695,0.50050914,-0.50050911,0.83838449,-0.83838443,0.42672683,-0.42672683,0.33652934,-0.33652935,0.42882574,-0.42882584,1.30625342,-1.30625356,0.00000000,-0.00000000
-5.75987994,3.19965241,-3.19965257,0.09978852,-0.09978853,0.48976772,-0.48976769,0.79177484,-0.79177477,0.43389681,-0.43389680,0.32778145,-0.32778147,0.44008603,-0.44008613,1.31571300,-1.31571315,0.00000000,-0.00000000
-5.75387694,3.19579460,-3.19579476,0.10282932,-0.10282933,0.47865431,-0.47865427,0.74744883,-0.74744877,0.43959582,-0.43959580,0.31961088,-0.31961090,0.45059537,-0.45059547,1.32484830,-1.32484845,0.00000000,-0.00000000
-5.74787394,3.18810746,-3.18810761,0.10537484,-0.10537485,0.46706607,-0.46706603,0.70552396,-0.70552390,0.44359221,-0.44359219,0.31192745,-0.31192747,0.46002595,-0.46002605,1.33290843,-1.33290857,0.00000000,-0.00000000
-5.74187094,3.17512737,-3.17512750,0.10736823,-0.10736823,0.45490496,-0.45490492,0.66604198,-0.66604192,0.44568528,-0.44568526,0.30462621,-0.30462623,0.46806384,-0.46806393,1.33913593,-1.33913606,0.00000000,-0.00000000
-5.73586793,3.15547727,-3.15547737,0.10876219,-0.10876220,0.44208499,-0.44208495,0.62897978,-0.62897972,0.44571288,-0.44571284,0.29759306,-0.29759308,0.47441869,-0.47441878,1.34279374,-1.34279387,0.00000000,-0.00000000
-5.72986493,3.12792381,-3.12792388,0.10952068,-0.10952068,0.42853908,-0.42853903,0.59426224,-0.59426219,0.44355780,-0.44355776,0.29071092,-0.29071094,0.47883285,-0.47883294,1.34319210,-1.34319221,0.00000000,-0.00000000
-5.72386193,3.09142985,-3.09142989,0.10962012,-0.10962012,0.41422501,-0.41422497,0.56177664,-0.56177659,0.43915279,-0.43915275,0.28386587,-0.28386588,0.48108948,-0.48108956,1.33971426,-1.33971436,0.00000000,-0.00000000
-5.71785893,3.04519976,-3.04519976,0.10905032,-0.10905032,0.39913023,-0.39913018,0.53138748,-0.53138742,0.43248363,-0.43248358,0.27695323,-0.27695324,0.48101935,-0.48101942,1.33183990,-1.33183998,0.00000000,-0.00000000
-5.71185593,2.98871533,-2.98871529,0.10781487,-0.10781487,0.38327518,-0.38327513,0.50295112,-0.50295106,0.42359041,-0.42359036,0.26988315,-0.26988316,0.47850598,-0.47850604,1.31916517,-1.31916522,0.00000000,-0.00000000
-5.70585293,2.92176099,-2.92176091,0.10593109,-0.10593109,0.36671502,-0.36671497,0.47632951,-0.47632945,0.41256684,-0.41256678,0.26258547,-0.26258547,0.47348909,-0.47348914,1.30141849,-1.30141852,0.00000000,-0.00000000
-5.69984992,2.84443694,-2.84443681,0.10342946,-0.10342945,0.34953972,-0.34953966,0.45140227,-0.45140221,0.39955750,-0.39955744,0.25501361,-0.25501361,0.46596599,-0.46596603,1.27847150,-1.27847150,0.00000000,-0.00000000
-5.69384692,2.75716004,-2.75715987,0.10035266,-0.10035265,0.33187243,-0.33187237,0.42807674,-0.42807668,0.38475349,-0.38475342,0.24714744,-0.24714744,0.45599113,-0.45599117,1.25034457,-1.25034455,0.00000000,-0.00000000
-5.68784392,2.66065261,-2.66065239,0.09675420,-0.09675419,0.31386640,-0.31386634,0.40629558,-0.40629552,0.36838628,-0.36838621,0.23899487,-0.23899487,0.44367365,-0.44367367,1.21720699,-1.21720694,0.00000000,-0.00000000
-5.68184092,2.55591976,-2.55591950,0.09269669,-0.09269668,0.29570055,-0.29570049,0.38604175,-0.38604169,0.35072052,-0.35072044,0.23059221,-0.23059220,0.42917317,-0.42917318,1.17937150,-1.17937142,0.00000000,-0.00000000
-5.67583792,2.44421664,-2.44421635,0.08824987,-0.08824986,0.27757397,-0.27757390,0.36734069,-0.36734062,0.33204568,-0.33204561,0.22200328,-0.22200327,0.41269412,-0.41269412,1.13728393,-1.13728383,0.00000000,-0.00000000
-5.66983492,2.32700723,-2.32700691,0.08348852,-0.08348851,0.25969958,-0.25969952,0.35025981,-0.35025975,0.31266734,-0.31266727,0.21331736,-0.21331734,0.39447862,-0.39447861,1.09150808,-1.09150796,0.00000000,-0.00000000
-5.66383192,2.20591655,-2.20591620,0.07849024,-0.07849023,0.24229745,-0.24229739,0.33490545,-0.33490539,0.29289811,-0.29289803,0.20464598,-0.20464597,0.37479853,-0.37479851,1.04270683,-1.04270669,0.00000000,-0.00000000
-5.65782891,2.08267852,-2.08267814,0.07333326,-0.07333325,0.22558786,-0.22558781,0.32141745,-0.32141738,0.27304884,-0.27304876,0.19611894,-0.19611892,0.35394680,-0.35394678,0.99162015,-0.99161999,0.00000000,-0.00000000
-5.65182591,1.95908152,-1.95908113,0.06809441,-0.06809440,0.20978448,-0.20978443,0.30996172,-0.30996165,0.25342028,-0.25342020,0.18787937,-0.18787935,0.33222860,-0.33222856,0.93904109,-0.93904091,0.00000000,-0.00000000
-5.64582291,1.83691391,-1.83691351,0.06284717,-0.06284716,0.19508797,-0.19508792,0.30072118,-0.30072112,0.23429553,-0.23429546,0.18007844,-0.18007841,0.30995248,-0.30995244,0.88579052,-0.88579033,0.00000000,-0.00000000
-5.63981991,1.71791135,-1.71791094,0.05766006,-0.05766005,0.18168015,-0.18168010,0.29388541,-0.29388535,0.21593352,-0.21593345,0.17286955,-0.17286952,0.28742202,-0.28742198,0.83269187,-0.83269168,0.00000000,-0.00000000
-5.63381691,1.60370780,-1.60370738,0.05259522,-0.05259521,0.16971890,-0.16971886,0.28963946,-0.28963940,0.19856360,-0.19856353,0.16640253,-0.16640250,0.26492813,-0.26492808,0.78054656,-0.78054636,0.00000000,-0.00000000
-5.62781391,1.49579161,-1.49579120,0.04770736,-0.04770735,0.15933394,-0.15933389,0.28815232,-0.28815226,0.18238143,-0.18238137,0.16081782,-0.16081779,0.24274226,-0.24274221,0.73011101,-0.73011081,0.00000000,-0.00000000
-5.62181091,1.39546797,-1.39546757,0.04304302,-0.04304301,0.15062352,-0.15062348,0.28956539,-0.28956534,0.16754617,-0.16754611,0.15624098,-0.15624095,0.22111082,-0.22111077,0.68207613,-0.68207592,0.00000000,-0.00000000
-5.61580790,1.30382854,-1.30382815,0.03864014,-0.03864012,0.14365212,-0.14365208,0.29398152,-0.29398146,0.15417891,-0.15417886,0.15277767,-0.15277764,0.20025075,-0.20025069,0.63704963,-0.63704943,0.00000000,-0.00000000
-5.60980490,1.22172883,-1.22172845,0.03452791,-0.03452790,0.13844908,-0.13844904,0.30145492,-0.30145487,0.14236236,-0.14236231,0.15050925,-0.15050922,0.18034641,-0.18034636,0.59554187,-0.59554167,0.00000000,-0.00000000
-5.60380190,1.14977370,-1.14977334,0.03072700,-0.03072699,0.13500816,-0.13500812,0.31198252,-0.31198247,0.13214161,-0.13214157,0.14948924,-0.14948921,0.16154782,-0.16154777,0.55795535,-0.55795516,0.00000000,-0.00000000
-5.59779890,1.08831095,-1.08831061,0.02724989,-0.02724987,0.13328807,-0.13328804,0.32549698,-0.32549694,0.12352595,-0.12352591,0.14974067,-0.14974064,0.14397004,-0.14396999,0.52457816,-0.52457798,0.00000000,-0.00000000
-5.59179590,1.03743279,-1.03743247,0.02410149,-0.02410148,0.13321383,-0.13321381,0.34186191,-0.34186188,0.11649148,-0.11649145,0.15125445,-0.15125443,0.12769380,-0.12769375,0.49558139,-0.49558122,0.00000000,-0.00000000
-5.58579290,0.99698492,-0.99698463,0.02127995,-0.02127994,0.13467897,-0.13467895,0.36086944,-0.36086941,0.11098454,-0.11098451,0.15398897,-0.15398895,0.11276703,-0.11276698,0.47102039,-0.47102023,0.00000000,-0.00000000
-5.57978989,0.96658254,-0.96658227,0.01877744,-0.01877744,0.13754846,-0.13754844,0.38224046,-0.38224043,0.10692563,-0.10692559,0.15787072,-0.15787070,0.09920735,-0.09920731,0.45083962,-0.45083947,0.00000000,-0.00000000
-5.57378689,0.94563272,-0.94563247,0.01658119,-0.01658118,0.14166243,-0.14166241,0.40562774,-0.40562773,0.10421383,-0.10421380,0.16279619,-0.16279617,0.08700513,-0.08700509,0.43488100,-0.43488086,0.00000000,-0.00000000
-5.56778389,0.93336228,-0.93336207,0.01467436,-0.01467436,0.14684051,-0.14684049,0.43062191,-0.43062190,0.10273159,-0.10273157,0.16863490,-0.16863488,0.07612713,-0.07612709,0.42289508,-0.42289496,0.00000000,-0.00000000
-5.56178089,0.92885039,-0.92885019,0.01303711,-0.01303710,0.15288672,-0.15288671,0.45676029,-0.45676028,0.10234965,-0.10234963,0.17523349,-0.17523347,0.06652034,-0.06652031,0.41455487,-0.41455476,0.00000000,-0.00000000
-5.55577789,0.93106470,-0.93106453,0.01164742,-0.01164742,0.15959498,-0.15959497,0.48353847,-0.48353846,0.10293208,-0.10293206,0.18242082,-0.18242080,0.05811613,-0.05811610,0.40947160,-0.40947150,0.00000000,-0.00000000
-5.54977489,0.93890031,-0.93890015,0.01048206,-0.01048205,0.16675486,-0.16675485,0.51042434,-0.51042434,0.10434131,-0.10434130,0.19001388,-0.19001387,0.05083422,-0.05083420,0.40721197,-0.40721188,0.00000000,-0.00000000
-5.54377189,0.95122006,-0.95121992,0.00951729,-0.00951729,0.17415777,-0.17415776,0.53687412,-0.53687413,0.10644309,-0.10644307,0.19782436,-0.19782435,0.04458669,-0.04458667,0.40731637,-0.40731628,0.00000000,-0.00000000
-5.53776888,0.96689540,-0.96689528,0.00872964,-0.00872963,0.18160317,-0.18160316,0.56234999,-0.56234999,0.10911107,-0.10911105,0.20566562,-0.20566561,0.03928163,-0.03928161,0.40931730,-0.40931722,0.00000000,-0.00000000
-5.53176588,0.98484631,-0.98484620,0.00809642,-0.00809642,0.18890480,-0.18890479,0.58633852,-0.58633853,0.11223120,-0.11223119,0.21335985,-0.21335984,0.03482654,-0.03482653,0.41275765,-0.41275758,0.00000000,-0.00000000
-5.52576288,1.00407937,-1.00407927,0.00759628,-0.00759628,0.19589666,-0.19589665,0.60836950,-0.60836951,0.11570563,-0.11570562,0.22074515,-0.22074514,0.03113144,-0.03113142,0.41720808,-0.41720802,0.00000000,-0.00000000
-5.51975988,1.02372268,-1.02372259,0.00720956,-0.00720956,0.20243859,-0.20243858,0.62803415,-0.62803416,0.11945600,-0.11945598,0.22768223,-0.22768222,0.02811140,-0.02811139,0.42228306,-0.42228301,0.00000000,-0.00000000
-5.51375688,1.04305668,-1.04305660,0.00691858,-0.00691858,0.20842120,-0.20842119,0.64500212,-0.64500214,0.12342616,-0.12342615,0.23406049,-0.23406048,0.02568893,-0.02568892,0.42765515,-0.42765510,0.00000000,-0.00000000
-5.50775388,1.06153992,-1.06153985,0.00670781,-0.00670781,0.21377000,-0.21376999,0.65903658,-0.65903660,0.12758418,-0.12758417,0.23980327,-0.23980326,0.02379571,-0.02379570,0.43306694,-0.43306690,0.00000000,-0.00000000
-5.50175088,1.07882893,-1.07882886,0.00656397,-0.00656397,0.21844857,-0.21844857,0.67000663,-0.67000665,0.13192350,-0.13192349,0.24487197,-0.24487196,0.02237416,-0.02237416,0.43834059,-0.43834055,0.00000000,-0.00000000
-5.49574787,1.09479177,-1.09479171,0.00647602,-0.00647602,0.22246056,-0.22246056,0.67789661,-0.67789662,0.13646331,-0.13646329,0.24926901,-0.24926900,0.02137859,-0.02137858,0.44338455,-0.44338451,0.00000000,-0.00000000
-5.48974487,1.10951485,-1.10951479,0.00643512,-0.00643512,0.22585044,-0.22585044,0.68281177,-0.68281179,0.14124805,-0.14124804,0.25303938,-0.25303937,0.02077599,-0.02077599,0.44819741,-0.44819737,0.00000000,-0.00000000
-5.48374187,1.12330300,-1.12330294,0.00643446,-0.00643446,0.22870304,-0.22870304,0.68498019,-0.68498020,0.14634616,-0.14634615,0.25627094,-0.25627093,0.02054667,-0.02054667,0.45286898,-0.45286895,0.00000000,-0.00000000
-5.47773887,1.13667293,-1.13667287,0.00646911,-0.00646911,0.23114172,-0.23114171,0.68475058,-0.68475060,0.15184799,-0.15184797,0.25909327,-0.25909325,0.02068459,-0.02068459,0.45757863,-0.45757860,0.00000000,-0.00000000
-5.47173587,1.15034068,-1.15034062,0.00653577,-0.00653577,0.23332532,-0.23332532,0.68258641,-0.68258643,0.15786311,-0.15786309,0.26167536,-0.26167535,0.02119753,-0.02119753,0.46259112,-0.46259109,0.00000000,-0.00000000
-5.46573287,1.16520364,-1.16520358,0.00663254,-0.00663254,0.23544405,-0.23544405,0.67905622,-0.67905624,0.16451708,-0.16451706,0.26422222,-0.26422221,0.02210709,-0.02210709,0.46825030,-0.46825027,0.00000000,-0.00000000
-5.45972986,1.18231802,-1.18231796,0.00675869,-0.00675869,0.23771429,-0.23771429,0.67482075,-0.67482077,0.17194783,-0.17194781,0.26697060,-0.26697059,0.02344854,-0.02344854,0.47497104,-0.47497101,0.00000000,-0.00000000
-5.45372686,1.20287295,-1.20287289,0.00691434,-0.00691434,0.24037272,-0.24037271,0.67061729,-0.67061731,0.18030185,-0.18030183,0.27018404,-0.27018402,0.02527051,-0.02527051,0.48322979,-0.48322976,0.00000000,-0.00000000
-5.44772386,1.22816204,-1.22816199,0.00710027,-0.00710027,0.24366980,-0.24366980,0.66724178,-0.66724179,0.18973031,-0.18973029,0.27414758,-0.27414757,0.02763457,-0.02763457,0.49355425,-0.49355422,0.00000000,-0.00000000
-5.44172086,1.25955369,-1.25955365,0.00731773,-0.00731773,0.24786305,-0.24786305,0.66552939,-0.66552941,0.20038544,-0.20038542,0.27916231,-0.27916229,0.03061459,-0.03061459,0.50651247,-0.50651244,0.00000000,-0.00000000
-5.43571786,1.29846098,-1.29846094,0.00756822,-0.00756822,0.25321010,-0.25321010,0.66633415,-0.66633417,0.21241708,-0.21241706,0.28553987,-0.28553985,0.03429591,-0.03429592,0.52270187,-0.52270184,0.00000000,-0.00000000
-5.42971486,1.34631192,-1.34631189,0.00785338,-0.00785338,0.25996198,-0.25996198,0.67050814,-0.67050817,0.22596976,-0.22596974,0.29359730,-0.29359729,0.03877432,-0.03877432,0.54273823,-0.54273821,0.00000000,-0.00000000
-5.42371186,1.40452083,-1.40452081,0.00817498,-0.00817498,0.26835670,-0.26835670,0.67888101,-0.67888104,0.24118026,-0.24118024,0.30365207,-0.30365206,0.04415461,-0.04415462,0.56724507,-0.56724505,0.00000000,-0.00000000
-5.41770885,1.47446095,-1.47446095,0.00853484,-0.00853484,0.27861334,-0.27861335,0.69224002,-0.69224006,0.25817570,-0.25817568,0.31601751,-0.31601750,0.05054893,-0.05054895,0.59684309,-0.59684308,0.00000000,-0.00000000
-5.41170585,1.55743850,-1.55743851,0.00893492,-0.00893492,0.29092676,-0.29092677,0.71131118,-0.71131122,0.27707218,-0.27707216,0.33099844,-0.33099843,0.05807462,-0.05807464,0.63213997,-0.63213997,0.00000000,-0.00000000
-5.40570285,1.65466793,-1.65466797,0.00937740,-0.00937740,0.30546294,-0.30546295,0.73674159,-0.73674164,0.29797381,-0.29797380,0.34888699,-0.34888699,0.06685161,-0.06685163,0.67371999,-0.67371999,0.00000000,-0.00000000
-5.39969985,1.76724802,-1.76724808,0.00986486,-0.00986486,0.32235511,-0.32235512,0.76908332,-0.76908338,0.32097211,-0.32097210,0.36995841,-0.36995842,0.07699932,-0.07699935,0.72213332,-0.72213333,0.00000000,-0.00000000
-5.39369685,1.89613818,-1.89613826,0.01040042,-0.01040042,0.34170050,-0.34170052,0.80877874,-0.80877881,0.34614545,-0.34614544,0.39446652,-0.39446653,0.08863310,-0.08863312,0.77788468,-0.77788471,0.00000000,-0.00000000
-5.38769385,2.04213441,-2.04213452,0.01098797,-0.01098797,0.36355785,-0.36355788,0.85614754,-0.85614762,0.37355848,-0.37355847,0.42263875,-0.42263877,0.10186002,-0.10186005,0.84142092,-0.84142097,0.00000000,-0.00000000
-5.38169085,2.20584437,-2.20584452,0.01163237,-0.01163237,0.38794544,-0.38794547,0.91137538,-0.91137547,0.40326124,-0.40326124,0.45467043,-0.45467046,0.11677436,-0.11677439,0.91311727,-0.91311733,0.00000000,-0.00000000
-5.37568784,2.38766113,-2.38766131,0.01233958,-0.01233958,0.41483967,-0.41483971,0.97450415,-0.97450426,0.43528783,-0.43528783,0.49071822,-0.49071825,0.13345255,-0.13345259,0.99326209,-0.99326216,0.00000000,-0.00000000
-5.36968484,2.58773537,-2.58773558,0.01311686,-0.01311686,0.44417419,-0.44417423,1.04542413,-1.04542424,0.46965431,-0.46965431,0.53089254,-0.53089258,0.15194795,-0.15194799,1.08204013,-1.08204022,0.00000000,-0.00000000
-5.36368184,2.80594643,-2.80594668,0.01397283,-0.01397283,0.47583933,-0.47583937,1.12386789,-1.12386801,0.50635601,-0.50635602,0.57524914,-0.57524919,0.17228541,-0.17228546,1.17951442,-1.17951453,0.00000000,-0.00000000
-5.35767884,3.04187267,-3.04187295,0.01491745,-0.01491745,0.50968203,-0.50968208,1.20940644,-1.20940658,0.54536394,-0.54536395,0.62377985,-0.62377991,0.19445606,-0.19445611,1.28560729,-1.28560741,0.00000000,-0.00000000
-5.35167584,3.29476231,-3.29476263,0.01596196,-0.01596196,0.54550619,-0.54550624,1.30144772,-1.30144787,0.58662048,-0.58662050,0.67640293,-0.67640300,0.21841227,-0.21841232,1.40008119,-1.40008133,0.00000000,-0.00000000
-5.34567284,3.56350635,-3.56350669,0.01711867,-0.01711867,0.58307340,-0.58307345,1.39923785,-1.39923801,0.63003456,-0.63003458,0.73295337,-0.73295344,0.24406331,-0.24406337,1.52252028,-1.52252043,0.00000000,-0.00000000
