energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.39369685,0.56433135,0.01939421,0.00423104,0.00142759,0.26482553,0.14435425,0.03957399
-5.38769385,0.56177433,0.01563931,0.00402978,0.00110602,0.26839659,0.13843084,0.03958688
-5.38169085,0.56078144,0.01254644,0.00383068,0.00085090,0.27208816,0.13316377,0.03969335
-5.37568784,0.56085411,0.01001558,0.00363449,0.00065017,0.27572740,0.12842665,0.03986025
-5.36968484,0.56151053,0.00795902,0.00344201,0.00049356,0.27914069,0.12411241,0.04005469
-5.36368184,0.56229292,0.00630069,0.00325401,0.00037245,0.28215778,0.12013122,0.04024472
-5.35767884,0.56277585,0.00497536,0.00307117,0.00027970,0.28461659,0.11640895,0.04040009
-5.35167584,0.56257510,0.00392780,0.00289410,0.00020946,0.28636844,0.11288600,0.04049303
-5.34567284,0.56135693,0.00311195,0.00272328,0.00015701,0.28728353,0.10951679,0.04049900
-5.33966983,0.55884721,0.00249010,0.00255907,0.00011861,0.28725635,0.10626972,0.04039747
-5.33366683,0.55483998,0.00203216,0.00240174,0.00009134,0.28621084,0.10312746,0.04017256
-5.32766383,0.54920498,0.00171500,0.00225145,0.00007298,0.28410488,0.10008781,0.03981366
-5.32166083,0.54189367,0.00152186,0.00210831,0.00006192,0.28093401,0.09716460,0.03931585
-5.31565783,0.53294337,0.00144193,0.00197238,0.00005706,0.27673411,0.09438889,0.03868021
-5.30965483,0.52247917,0.00146993,0.00184372,0.00005774,0.27158278,0.09181011,0.03791390
-5.30365183,0.51071343,0.00160593,0.00172239,0.00006369,0.26559950,0.08949723,0.03703009
-5.29764882,0.49794277,0.00185510,0.00160853,0.00007496,0.25894429,0.08753966,0.03604770
-5.29164582,0.48454245,0.00222769,0.00150231,0.00009193,0.25181513,0.08604801,0.03499089
-5.28564282,0.47095840,0.00273893,0.00140399,0.00011528,0.24444396,0.08515436,0.03388842
-5.27963982,0.45769701,0.00340909,0.00131394,0.00014594,0.23709158,0.08501232,0.03277286
-5.27363682,0.44531291,0.00426347,0.00123260,0.00018513,0.23004154,0.08579641,0.03167964
-5.26763382,0.43439522,0.00533236,0.00116051,0.00023432,0.22359313,0.08770105,0.03064597
-5.26163082,0.42555251,0.00665101,0.00109827,0.00029523,0.21805385,0.09093885,0.02970977
-5.25562781,0.41939699,0.00825943,0.00104657,0.00036984,0.21373148,0.09573822,0.02890850
-5.24962481,0.41652817,0.01020209,0.00100611,0.00046031,0.21092594,0.10234035,0.02827801
-5.24362181,0.41751654,0.01252746,0.00097761,0.00056904,0.20992123,0.11099525,0.02785144
-5.23761881,0.42288749,0.01528730,0.00096181,0.00069854,0.21097758,0.12195707,0.02765815
-5.23161581,0.43310596,0.01853575,0.00095936,0.00085146,0.21432408,0.13547852,0.02772280
-5.22561281,0.44856202,0.02232816,0.00097087,0.00103046,0.22015181,0.15180443,0.02806448
-5.21960980,0.46955774,0.02671965,0.00099685,0.00123820,0.22860776,0.17116450,0.02869608
-5.21360680,0.49629566,0.03176339,0.00103768,0.00147718,0.23978958,0.19376538,0.02962370
-5.20760380,0.52886906,0.03750866,0.00109357,0.00174966,0.25374131,0.21978204,0.03084632
-5.20160080,0.56725440,0.04399870,0.00116457,0.00205755,0.27045022,0.24934892,0.03235567
-5.19559780,0.61130613,0.05126840,0.00125053,0.00240230,0.28984486,0.28255084,0.03413619
-5.18959480,0.66075405,0.05934194,0.00135107,0.00278473,0.31179432,0.31941417,0.03616533
-5.18359180,0.71520365,0.06823043,0.00146558,0.00320491,0.33610894,0.35989861,0.03841393
-5.17758879,0.77413929,0.07792970,0.00159323,0.00366210,0.36254242,0.40388994,0.04084682
-5.17158579,0.83693069,0.08841829,0.00173293,0.00415455,0.39079531,0.45119422,0.04342367
-5.16558279,0.90284248,0.09965591,0.00188336,0.00467951,0.42052008,0.50153392,0.04609988
-5.15957979,0.97104698,0.11158222,0.00204296,0.00523311,0.45132747,0.55454631,0.04882770
-5.15357679,1.04063995,0.12411638,0.00220999,0.00581039,0.48279421,0.60978446,0.05155742
-5.14757379,1.11065906,0.13715719,0.00238250,0.00640529,0.51447193,0.66672127,0.05423866
-5.14157079,1.18010472,0.15058400,0.00255841,0.00701071,0.54589703,0.72475640,0.05682163
-5.13556778,1.24796274,0.16425842,0.00273551,0.00761866,0.57660122,0.78322646,0.05925849
-5.12956478,1.31322818,0.17802684,0.00291155,0.00822038,0.60612263,0.84141798,0.06150456
-5.12356178,1.37492965,0.19172364,0.00308423,0.00880657,0.63401685,0.89858314,0.06351950
-5.11755878,1.43215339,0.20517514,0.00325134,0.00936761,0.65986788,0.95395773,0.06526832
-5.11155578,1.48406617,0.21820405,0.00341072,0.00989384,0.68329833,1.00678067,0.06672224
-5.10555278,1.52993638,0.23063431,0.00356041,0.01037585,0.70397877,1.05631454,0.06785934
-5.09954977,1.56915247,0.24229623,0.00369866,0.01080480,0.72163569,1.10186630,0.06866501
-5.09354677,1.60123812,0.25303154,0.00382398,0.01117268,0.73605800,1.14280733,0.06913211
-5.08754377,1.62586372,0.26269835,0.00393524,0.01147266,0.74710171,1.17859214,0.06926101
-5.08154077,1.64285379,0.27117576,0.00403169,0.01169931,0.75469274,1.20877488,0.06905925
-5.07553777,1.65219018,0.27836786,0.00411301,0.01184883,0.75882787,1.23302307,0.06854113
-5.06953477,1.65401116,0.28420717,0.00417936,0.01191926,0.75957369,1.25112807,0.06772707
-5.06353177,1.64860664,0.28865716,0.00423141,0.01191058,0.75706393,1.26301192,0.06664283
-5.05752876,1.63640991,0.29171407,0.00427037,0.01182477,0.75149521,1.26873044,0.06531866
-5.05152576,1.61798649,0.29340771,0.00429801,0.01166588,0.74312153,1.26847249,0.06378835
-5.04552276,1.59402075,0.29380151,0.00431669,0.01143989,0.73224782,1.26255588,0.06208833
-5.03951976,1.56530096,0.29299170,0.00432935,0.01115467,0.71922288,1.25141984,0.06025679
-5.03351676,1.53270343,0.29110575,0.00433954,0.01081982,0.70443191,1.23561494,0.05833281
-5.02751376,1.49717642,0.28830022,0.00435139,0.01044644,0.68828916,1.21579068,0.05635568
-5.02151076,1.45972426,0.28475798,0.00436962,0.01004694,0.67123064,1.19268136,0.05436427
-5.01550775,1.42139210,0.28068510,0.00439951,0.00963477,0.65370723,1.16709090,0.05239652
-5.00950475,1.38325132,0.27630726,0.00444686,0.00922419,0.63617826,1.13987678,0.05048909
-5.00350175,1.34638580,0.27186592,0.00451796,0.00882996,0.61910544,1.11193375,0.04867709
-4.99749875,1.31187871,0.26761418,0.00461950,0.00846717,0.60294727,1.08417747,0.04699386
-4.99149575,1.28079961,0.26381249,0.00475849,0.00815091,0.58815354,1.05752808,0.04547090
-4.98549275,1.25419147,0.26072397,0.00494215,0.00789613,0.57516003,1.03289411,0.04413772
-4.97948974,1.23305710,0.25860957,0.00517776,0.00771740,0.56438300,1.01115638,0.04302179
-4.97348674,1.21834469,0.25772290,0.00547251,0.00762877,0.55621338,0.99315207,0.04214833
-4.96748374,1.21093216,0.25830480,0.00583326,0.00764362,0.55101064,0.97965881,0.04154018
-4.96148074,1.21161021,0.26057767,0.00626637,0.00777457,0.54909611,0.97137890,0.04121752
-4.95547774,1.22106410,0.26473956,0.00677742,0.00803337,0.55074593,0.96892377,0.04119751
-4.94947474,1.23985470,0.27095827,0.00737095,0.00843087,0.55618373,0.97279875,0.04149388
-4.94347174,1.26839924,0.27936543,0.00805022,0.00897702,0.56557331,0.98338885,0.04211648
-4.93746873,1.30695288,0.29005100,0.00881690,0.00968086,0.57901176,1.00094580,0.04307078
-4.93146573,1.35559211,0.30305828,0.00967087,0.01055056,0.59652331,1.02557713,0.04435739
-4.92546273,1.41420129,0.31837983,0.01061000,0.01159352,0.61805469,1.05723811,0.04597163
-4.91945973,1.48246380,0.33595461,0.01162996,0.01281648,0.64347228,1.09572725,0.04790323
-4.91345673,1.55985902,0.35566670,0.01272416,0.01422561,0.67256176,1.14068632,0.05013614
-4.90745373,1.64566646,0.37734583,0.01388370,0.01582676,0.70503065,1.19160538,0.05264863
-4.90145073,1.73897793,0.40077004,0.01509746,0.01762555,0.74051403,1.24783366,0.05541348
-4.89544772,1.83871835,0.42567060,0.01635223,0.01962765,0.77858376,1.30859633,0.05839856
-4.88944472,1.94367525,0.45173923,0.01763302,0.02183890,0.81876096,1.37301732,0.06156762
-4.88344172,2.05253657,0.47863764,0.01892340,0.02426550,0.86053176,1.44014784,0.06488132
-4.87743872,2.16393571,0.50600903,0.02020593,0.02691416,0.90336567,1.50899971,0.06829851
-4.87143572,2.27650227,0.53349125,0.02146273,0.02979211,0.94673594,1.57858268,0.07177770
-4.86543272,2.38891633,0.56073126,0.02267606,0.03290710,0.99014106,1.64794393,0.07527861
-4.85942971,2.49996370,0.58739993,0.02382891,0.03626725,1.03312632,1.71620826,0.07876378
-4.85342671,2.60858934,0.61320679,0.02490569,0.03988080,1.07530434,1.78261689,0.08220013
-4.84742371,2.71394579,0.63791378,0.02589275,0.04375567,1.11637327,1.84656279,0.08556038
-4.84142071,2.81543387,0.66134710,0.02677901,0.04789894,1.15613172,1.90762048,0.08882420
-4.83541771,2.91273250,0.68340663,0.02755638,0.05231612,1.19448920,1.96556839,0.09197910
-4.82941471,3.00581574,0.70407197,0.02822011,0.05701036,1.23147138,2.02040214,0.09502090
-4.82341171,3.09495492,0.72340469,0.02876902,0.06198149,1.26721952,2.07233749,0.09795375
-4.81740870,3.18070503,0.74154638,0.02920553,0.06722509,1.30198374,2.12180215,0.10078971
-4.81140570,3.26387520,0.75871229,0.02953559,0.07273145,1.33611029,2.16941632,0.10354787
-4.80540270,3.34548392,0.77518062,0.02976839,0.07848464,1.37002309,2.21596234,0.10625298
-4.79939970,3.42670068,0.79127788,0.02991595,0.08446173,1.40420025,2.26234447,0.10893379
-4.79339670,3.50877643,0.80736074,0.02999256,0.09063205,1.43914670,2.30954041,0.11162097
-4.78739370,3.59296618,0.82379530,0.03001414,0.09695685,1.47536400,2.35854668,0.11434494
-4.78139070,3.68044733,0.84093461,0.02999745,0.10338914,1.51331893,2.41032032,0.11713350
-4.77538769,3.77223795,0.85909574,0.02995933,0.10987388,1.55341232,2.46571978,0.12000958
-4.76938469,3.86911919,0.87853740,0.02991586,0.11634858,1.59594960,2.52544791,0.12298911
-4.76338169,3.97156601,0.89943956,0.02988165,0.12274420,1.64111470,2.58999978,0.12607919
-4.75737869,4.07968995,0.92188600,0.02986910,0.12898643,1.68894851,2.65961829,0.12927660
-4.75137569,4.19319725,0.94585094,0.02988784,0.13499726,1.73933305,2.73425971,0.13256683
-4.74537269,4.31136472,0.97119068,0.02994424,0.14069685,1.79198220,2.81357114,0.13592367
-4.73936968,4.43303500,0.99764063,0.03004115,0.14600551,1.84643942,2.89688126,0.13930925
-4.73336668,4.55663187,1.02481829,0.03017774,0.15084584,1.90208280,2.98320492,0.14267481
-4.72736368,4.68019517,1.05223199,0.03034952,0.15514488,1.95813713,3.07126183,0.14596189
-4.72136068,4.80143404,1.07929528,0.03054862,0.15883609,2.01369259,3.15950844,0.14910406
-4.71535768,4.91779615,1.10534619,0.03076408,0.16186125,2.06772934,3.24618199,0.15202910
-4.70935468,5.02655004,1.12967067,0.03098240,0.16417203,2.11914691,3.32935467,0.15466144
-4.70335168,5.12487686,1.15152898,0.03118811,0.16573129,2.16679729,3.40699587,0.15692479
-4.69734867,5.20996754,1.17018387,0.03136449,0.16651394,2.20952045,3.47703957,0.15874493
-4.69134567,5.27912114,1.18492924,0.03149431,0.16650748,2.24618073,3.53745437,0.16005238
-4.68534267,5.32984037,1.19511782,0.03156053,0.16571209,2.27570303,3.58631301,0.16078496
-4.67933967,5.35992007,1.20018671,0.03154705,0.16414034,2.29710713,3.62185866,0.16089004
-4.67333667,5.36752538,1.19967952,0.03143940,0.16181653,2.30953930,3.64256538,0.16032649
-4.66733367,5.35125644,1.19326423,0.03122528,0.15877579,2.31229976,3.64719038,0.15906618
-4.66133067,5.31019742,1.18074595,0.03089505,0.15506287,2.30486546,3.63481624,0.15709497
-4.65532766,5.24394835,1.16207419,0.03044211,0.15073078,2.28690721,3.60488163,0.15441330
-4.64932466,5.15263902,1.13734444,0.02986314,0.14583930,2.25830087,3.55719973,0.15103613
-4.64332166,5.03692499,1.10679417,0.02915815,0.14045350,2.21913234,3.49196396,0.14699254
-4.63731866,4.89796659,1.07079366,0.02833051,0.13464216,2.16969631,3.40974123,0.14232478
-4.63131566,4.73739233,1.02983226,0.02738676,0.12847634,2.11048901,3.31145347,0.13708703
-4.62531266,4.55724890,0.98450088,0.02633636,0.12202805,2.04219537,3.19834855,0.13134370
-4.61930965,4.35994010,0.93547163,0.02519136,0.11536892,1.96567128,3.07196223,0.12516761
-4.61330665,4.14815767,0.88347575,0.02396597,0.10856918,1.88192149,2.93407283,0.11863794
-4.60730365,3.92480691,0.82928068,0.02267608,0.10169664,1.79207435,2.78665076,0.11183813
-4.60130065,3.69293001,0.77366746,0.02133881,0.09481587,1.69735400,2.63180492,0.10485372
-4.59529765,3.45563014,0.71740924,0.01997196,0.08798754,1.59905132,2.47172824,0.09777034
-4.58929465,3.21599868,0.66125172,0.01859357,0.08126785,1.49849439,2.30864406,0.09067177
-4.58329165,2.97704810,0.60589618,0.01722148,0.07470812,1.39701963,2.14475545,0.08363820
-4.57728864,2.74165211,0.55198553,0.01587286,0.06835439,1.29594437,1.98219881,0.07674479
-4.57128564,2.51249467,0.50009358,0.01456393,0.06224728,1.19654156,1.82300298,0.07006039
-4.56528264,2.29202860,0.45071768,0.01330963,0.05642178,1.10001744,1.66905484,0.06364660
-4.55927964,2.08244415,0.40427466,0.01212341,0.05090721,1.00749234,1.52207175,0.05755708
-4.55327664,1.88564760,0.36109970,0.01101706,0.04572727,0.91998514,1.38358103,0.05183720
-4.54727364,1.70324905,0.32144796,0.01000062,0.04090009,0.83840116,1.25490626,0.04652382
-4.54127064,1.53655882,0.28549841,0.00908232,0.03643843,0.76352372,1.13715991,0.04164543
-4.53526763,1.38659100,0.25335939,0.00826859,0.03234990,0.69600880,1.03124155,0.03722237
-4.52926463,1.25407305,0.22507549,0.00756407,0.02863723,0.63638272,0.93784065,0.03326728
-4.52326163,1.13945975,0.20063507,0.00697170,0.02529862,0.58504210,0.85744312,0.02978564
-4.51725863,1.04295023,0.17997817,0.00649280,0.02232812,0.54225589,0.79034040,0.02677636
-4.51125563,0.96450666,0.16300423,0.00612714,0.01971604,0.50816867,0.73664016,0.02423246
-4.50525263,0.90387346,0.14957939,0.00587307,0.01744935,0.48280508,0.69627776,0.02214171
-4.49924962,0.86059602,0.13954310,0.00572757,0.01551216,0.46607464,0.66902774,0.02048731
-4.49324662,0.83403844,0.13271379,0.00568639,0.01388615,0.45777700,0.65451485,0.01924845
-4.48724362,0.82339977,0.12889369,0.00574410,0.01255093,0.45760729,0.65222433,0.01840089
-4.48124062,0.82772875,0.12787255,0.00589422,0.01148453,0.46516153,0.66151138,0.01791747
-4.47523762,0.84593737,0.12943061,0.00612923,0.01066373,0.47994231,0.68161004,0.01776854
-4.46923462,0.87681356,0.13334060,0.00644072,0.01006443,0.50136484,0.71164180,0.01792238
-4.46323162,0.91903367,0.13936923,0.00681945,0.00966194,0.52876369,0.75062445,0.01834557
-4.45722861,0.97117550,0.14727816,0.00725545,0.00943133,0.56140059,0.79748168,0.01900334
-4.45122561,1.03173255,0.15682467,0.00773814,0.00934767,0.59847355,0.85105408,0.01985991
-4.44522261,1.09913019,0.16776224,0.00825646,0.00938632,0.63912765,0.91011207,0.02087887
-4.43921961,1.17174418,0.17984125,0.00879899,0.00952312,0.68246762,0.97337112,0.02202356
-4.43321661,1.24792199,0.19280979,0.00935417,0.00973468,0.72757246,1.03950953,0.02325749
-4.42721361,1.32600686,0.20641484,0.00991047,0.00999858,0.77351178,1.10718886,0.02454481
-4.42121061,1.40436441,0.22040383,0.01045657,0.01029358,0.81936393,1.17507675,0.02585079
-4.41520760,1.48141131,0.23452660,0.01098156,0.01059987,0.86423522,1.24187166,0.02714235
-4.40920460,1.55564521,0.24853770,0.01147521,0.01089927,0.90727992,1.30632901,0.02838862
-4.40320160,1.62567495,0.26219915,0.01192813,0.01117539,0.94772013,1.36728766,0.02956145
-4.39719860,1.69024974,0.27528335,0.01233198,0.01141387,0.98486494,1.42369580,0.03063593
-4.39119560,1.74828625,0.28757621,0.01267963,0.01160248,1.01812774,1.47463515,0.03159088
-4.38519260,1.79889205,0.29888033,0.01296533,0.01173128,1.04704114,1.51934225,0.03240922
-4.37918959,1.84138438,0.30901809,0.01318480,0.01179267,1.07126843,1.55722580,0.03307829
-4.37318659,1.87530300,0.31783450,0.01333529,0.01178146,1.09061101,1.58787909,0.03359000
-4.36718359,1.90041637,0.32519978,0.01341563,0.01169481,1.10501125,1.61108671,0.03394092
-4.36118059,1.91672060,0.33101144,0.01342619,0.01153221,1.11455036,1.62682500,0.03413217
-4.35517759,1.92443088,0.33519582,0.01336878,0.01129531,1.11944130,1.63525603,0.03416919
-4.34917459,1.92396561,0.33770911,0.01324662,0.01098777,1.12001669,1.63671519,0.03406136
-4.34317159,1.91592366,0.33853765,0.01306408,0.01061506,1.11671225,1.63169277,0.03382149
-4.33716858,1.90105575,0.33769759,0.01282659,0.01018415,1.11004633,1.62081016,0.03346521
-4.33116558,1.88023094,0.33523390,0.01254040,0.00970329,1.10059642,1.60479184,0.03301024
-4.32516258,1.85439982,0.33121878,0.01221233,0.00918163,1.08897350,1.58443405,0.03247568
-4.31915958,1.82455582,0.32574947,0.01184960,0.00862901,1.07579560,1.56057188,0.03188115
-4.31315658,1.79169652,0.31894566,0.01145954,0.00805556,1.06166154,1.53404591,0.03124606
-4.30715358,1.75678645,0.31094640,0.01104943,0.00747152,1.04712611,1.50567004,0.03058884
