energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.49074537,3.54391341,0.00265068,0.13190677,0.32572386,1.64355670,0.00204656,1.60560062,0.32635385,0.46377194
-3.48474237,3.58577051,0.00222584,0.13134751,0.32898751,1.70156534,0.00209006,1.59254046,0.32436806,0.46277989
-3.47873937,3.63071719,0.00186396,0.13071339,0.33374051,1.76352953,0.00219111,1.57818125,0.32241151,0.46185360
-3.47273637,3.67871134,0.00155849,0.13008471,0.33994768,1.82916156,0.00235266,1.56263178,0.32054544,0.46105471
-3.46673337,3.72996178,0.00130308,0.12955446,0.34759317,1.89824082,0.00257790,1.54615076,0.31886237,0.46048720
-3.46073037,3.78491018,0.00109169,0.12922524,0.35667886,1.97061440,0.00287020,1.52913418,0.31748178,0.46029353
-3.45472736,3.84419987,0.00091869,0.12920565,0.36722130,2.04619271,0.00323290,1.51209642,0.31654451,0.46064832
-3.44872436,3.90863230,0.00077892,0.12960632,0.37924737,2.12493997,0.00366919,1.49564577,0.31620622,0.46174995
-3.44272136,3.97911228,0.00066770,0.13053566,0.39278877,2.20685945,0.00418190,1.48045529,0.31662993,0.46381036
-3.43671836,4.05658405,0.00058085,0.13209549,0.40787554,2.29197362,0.00477325,1.46723036,0.31797816,0.46704334
-3.43071536,4.14196035,0.00051469,0.13437667,0.42452890,2.38029991,0.00544461,1.45667413,0.32040482,0.47165199
-3.42471236,4.23604781,0.00046597,0.13745492,0.44275375,2.47182292,0.00619628,1.44945254,0.32404718,0.47781590
-3.41870935,4.33947186,0.00043186,0.14138694,0.46253130,2.56646438,0.00702723,1.44616053,0.32901846,0.48567862
-3.41270635,4.45260498,0.00040990,0.14620712,0.48381211,2.66405250,0.00793488,1.44729086,0.33540120,0.49533612
-3.40670335,4.57550223,0.00039796,0.15192477,0.50651022,2.76429237,0.00891493,1.45320728,0.34324186,0.50682688
-3.40070035,4.70784777,0.00039417,0.15852223,0.53049856,2.86673965,0.00996120,1.46412320,0.35254690,0.52012407
-3.39469735,4.84891601,0.00039692,0.16595387,0.55560631,2.97077945,0.01106561,1.48008711,0.36328066,0.53513044
-3.38869435,4.99755056,0.00040478,0.17414614,0.58161834,3.07561234,0.01221814,1.50097556,0.37536514,0.55167620
-3.38269135,5.15216320,0.00041648,0.18299858,0.60827709,3.18024941,0.01340696,1.52649406,0.38868175,0.56952015
-3.37668834,5.31075461,0.00043091,0.19238608,0.63528706,3.28351759,0.01461857,1.55618628,0.40307519,0.58835417
-3.37068534,5.47095722,0.00044707,0.20216206,0.66232178,3.38407620,0.01583812,1.58945096,0.41835911,0.60781095
-3.36468234,5.63009963,0.00046407,0.21216281,0.68903327,3.48044512,0.01704975,1.62556603,0.43432356,0.62747477
-3.35867934,5.78529080,0.00048110,0.22221253,0.71506357,3.57104407,0.01823705,1.66371892,0.45074376,0.64689493
-3.35267634,5.93352089,0.00049748,0.23212925,0.74005796,3.65424205,0.01938362,1.70304151,0.46738987,0.66560136
-3.34667334,6.07177493,0.00051259,0.24173120,0.76367926,3.72841510,0.02047361,1.74264828,0.48403732,0.68312162
-3.34067034,6.19715426,0.00052593,0.25084336,0.78562256,3.79201012,0.02149240,1.78167572,0.50047705,0.69899876
-3.33466733,6.30700014,0.00053709,0.25930413,0.80562960,3.84361167,0.02242721,1.81932112,0.51652531,0.71280906
-3.32866433,6.39901359,0.00054576,0.26697164,0.82350205,3.88200862,0.02326773,1.85487882,0.53203236,0.72417905
-3.32266133,6.47136543,0.00055175,0.27372943,0.83911288,3.90625709,0.02400675,1.88777214,0.54688965,0.73280082
-3.31665833,6.52279066,0.00055499,0.27949136,0.85241520,3.91573626,0.02464062,1.91757945,0.56103503,0.73844508
-3.31065533,6.55266210,0.00055550,0.28420534,0.86344787,3.91019366,0.02516970,1.94405290,0.57445575,0.74097122
-3.30465233,6.56103893,0.00055343,0.28785579,0.87233750,3.88977727,0.02559867,1.96712908,0.58718892,0.74033396
-3.29864932,6.54868700,0.00054905,0.29046465,0.87929655,3.85505207,0.02593662,1.98693093,0.59931948,0.73658625
-3.29264632,6.51706921,0.00054269,0.29209079,0.88461741,3.80699944,0.02619710,2.00376080,0.61097567,0.72987814
-3.28664332,6.46830545,0.00053483,0.29282797,0.88866257,3.74699889,0.02639789,2.01808502,0.62232217,0.72045185
-3.28064032,6.40510346,0.00052598,0.29280113,0.89185132,3.67679222,0.02656060,2.03051072,0.63355132,0.70863299
-3.27463732,6.33066302,0.00051675,0.29216149,0.89464325,3.59843119,0.02671016,2.04175593,0.64487265,0.69481846
-3.26863432,6.24855741,0.00050777,0.29108032,0.89751950,3.51421081,0.02687408,2.05261442,0.65650145,0.67946156
-3.26263132,6.16259725,0.00049972,0.28974182,0.90096228,3.42659074,0.02708155,2.06391685,0.66864666,0.66305477
-3.25662831,6.07668231,0.00049327,0.28833539,0.90543373,3.33810823,0.02736249,2.07649003,0.68149891,0.64611114
-3.25062531,5.99464801,0.00048910,0.28704755,0.91135504,3.25128640,0.02774640,2.09111606,0.69521898,0.62914498
-3.24462231,5.92011292,0.00048783,0.28605390,0.91908659,3.16854167,0.02826122,2.10849313,0.70992752,0.61265268
-3.23861931,5.85633410,0.00049005,0.28551150,0.92891018,3.09209463,0.02893217,2.12919969,0.72569623,0.59709447
-3.23261631,5.80607637,0.00049628,0.28555191,0.94101411,3.02388808,0.02978061,2.15366334,0.74254103,0.58287787
-3.22661331,5.77150110,0.00050695,0.28627527,0.95548172,2.96551585,0.03082291,2.18213596,0.76041750,0.57034348
-3.22061031,5.75407920,0.00052240,0.28774571,0.97228398,2.91816557,0.03206958,2.21467573,0.77921879,0.55975369
-3.21460730,5.75453203,0.00054286,0.28998823,0.99127659,2.88257781,0.03352440,2.25113714,0.79877609,0.55128471
-3.20860430,5.77280271,0.00056847,0.29298718,1.01220161,2.85902328,0.03518389,2.29116905,0.81886172,0.54502223
-3.20260130,5.80805894,0.00059925,0.29668651,1.03469377,2.84729903,0.03703694,2.33422120,0.83919461,0.54096079
-3.19659830,5.85872736,0.00063516,0.30099173,1.05829133,2.84674395,0.03906472,2.37955884,0.85944822,0.53900687
-3.19059530,5.92255813,0.00067603,0.30577354,1.08245093,2.85627250,0.04124091,2.42628511,0.87926043,0.53898549
-3.18459230,5.99671707,0.00072168,0.31087296,1.10656617,2.87442555,0.04353217,2.47337045,0.89824525,0.54065001
-3.17858929,6.07790175,0.00077185,0.31610777,1.12998910,2.89943585,0.04589897,2.51968811,0.91600584,0.54369462
-3.17258629,6.16247705,0.00082632,0.32128001,1.15205391,2.92930548,0.04829658,2.56405461,0.93214857,0.54776906
-3.16658329,6.24662454,0.00088485,0.32618427,1.17210193,2.96189180,0.05067643,2.60527381,0.94629751,0.55249486
-3.16058029,6.32649994,0.00094731,0.33061628,1.18950703,2.99499841,0.05298755,2.64218307,0.95810899,0.55748233
-3.15457729,6.39839210,0.00101366,0.33438168,1.20370034,3.02646710,0.05517825,2.67369982,0.96728570,0.56234781
-3.14857429,6.45887719,0.00108399,0.33730431,1.21419345,3.05426700,0.05719782,2.69886694,0.97358972,0.56673010
-3.14257129,6.50496159,0.00115859,0.33923397,1.22059913,3.07657705,0.05899824,2.71689503,0.97685422,0.57030576
-3.13656828,6.53420760,0.00123797,0.34005302,1.22264862,3.09185850,0.06053589,2.72719986,0.97699304,0.57280230
-3.13056528,6.54483666,0.00132286,0.33968176,1.22020484,3.09891425,0.06177310,2.72943344,0.97400802,0.57400901
-3.12456228,6.53580538,0.00141425,0.33808225,1.21327086,3.09693269,0.06267944,2.72350700,0.96799343,0.57378473
-3.11855928,6.50685137,0.00151342,0.33526039,1.20199329,3.08551436,0.06323285,2.70960474,0.95913741,0.57206250
-3.11255628,6.45850632,0.00162185,0.33126617,1.18666015,3.06468036,0.06342042,2.68818733,0.94772002,0.56885074
-3.10655328,6.39207581,0.00174128,0.32619216,1.16769349,3.03486243,0.06323875,2.65998443,0.93410791,0.56423103
-3.10055028,6.30958649,0.00187363,0.32017012,1.14563663,2.99687548,0.06269412,2.62597627,0.91874558,0.55835264
-3.09454727,6.21370256,0.00202093,0.31336602,1.12113673,2.95187389,0.06180206,2.58736432,0.90214340,0.55142411
-3.08854427,6.10761535,0.00218529,0.30597368,1.09492301,2.90129401,0.06058678,2.54553194,0.88486264,0.54370223
-3.08254127,5.99491035,0.00236876,0.29820711,1.06778169,2.84678557,0.05908014,2.50199631,0.86749806,0.53547902
-3.07653827,5.87941785,0.00257328,0.29029222,1.04052840,2.79013533,0.05732041,2.45835319,0.85065840,0.52706736
-3.07053527,5.76505340,0.00280052,0.28245784,1.01397917,2.73318674,0.05535076,2.41621675,0.83494576,0.51878591
-3.06453227,5.65565533,0.00305182,0.27492679,0.98892121,2.67775923,0.05321766,2.37715674,0.82093429,0.51094400
-3.05852926,5.55482650,0.00332804,0.26790716,0.96608456,2.62557096,0.05096916,2.34263581,0.80914933,0.50382732
-3.05252626,5.46578719,0.00362949,0.26158425,0.94611570,2.57816851,0.04865324,2.31394952,0.80004763,0.49768493
-3.04652326,5.39124566,0.00395581,0.25611348,0.92955431,2.53686659,0.04631611,2.29217171,0.79399957,0.49271828
-3.04052026,5.33329188,0.00430588,0.25161456,0.91681399,2.50270017,0.04400082,2.27810788,0.79127415,0.48907270
-3.03451726,5.29331901,0.00467784,0.24816714,0.90816771,2.47639107,0.04174592,2.27225853,0.79202746,0.48683162
-3.02851426,5.27197562,0.00506899,0.24580810,0.90373862,2.45832988,0.03958450,2.27479445,0.79629506,0.48601391
-3.02251126,5.26915026,0.00547583,0.24453059,0.90349648,2.44857348,0.03754339,2.28554494,0.80398882,0.48657422
-3.01650825,5.28398847,0.00589412,0.24428476,0.90725990,2.44685776,0.03564277,2.30399982,0.81489825,0.48840628
-3.01050525,5.31494050,0.00631892,0.24498024,0.91470408,2.45262396,0.03389596,2.32932505,0.82869642,0.49134897
-3.00450225,5.35983696,0.00674471,0.24649009,0.92537384,2.46505684,0.03230965,2.36039147,0.84495021,0.49519462
-2.99849925,5.41598786,0.00716553,0.24865611,0.93870125,2.48313205,0.03088423,2.39581523,0.86313442,0.49969926
-2.99249625,5.48029987,0.00757514,0.25129520,0.95402699,2.50566983,0.02961442,2.43400827,0.88264935,0.50459398
-2.98649325,5.54940564,0.00796720,0.25420658,0.97062469,2.53139181,0.02849014,2.47323644,0.90284076,0.50959706
-2.98049025,5.61979873,0.00833542,0.25717942,0.98772696,2.55897791,0.02749736,2.51168275,0.92302176,0.51442597
-2.97448724,5.68796767,0.00867381,0.26000063,1.00455223,2.58712023,0.02661916,2.54751288,0.94249538,0.51880883
-2.96848424,5.75052299,0.00897682,0.26246246,1.02033111,2.61457134,0.02583676,2.57894009,0.96057703,0.52249468
-2.96248124,5.80431166,0.00923953,0.26436966,1.03433139,2.64018477,0.02513051,2.60428681,0.97661596,0.52526208
-2.95647824,5.84651449,0.00945776,0.26554584,1.04588062,2.66294623,0.02448082,2.62204035,0.99001474,0.52692580
-2.95047524,5.87472296,0.00962822,0.26583888,1.05438544,2.68199455,0.02386901,2.63090049,1.00024624,0.52734126
-2.94447224,5.88699346,0.00974860,0.26512520,1.05934726,2.69663227,0.02327801,2.62981738,1.00686737,0.52640676
-2.93846923,5.88187825,0.00981756,0.26331277,1.06037363,2.70632633,0.02269286,2.61801854,1.00952930,0.52406342
-2.93246623,5.85843366,0.00983479,0.26034277,1.05718523,2.71070000,0.02210115,2.59502422,1.00798383,0.52029323
-2.92646323,5.81620739,0.00980096,0.25619007,1.04961849,2.70951770,0.02149319,2.56065146,1.00208612,0.51511525
-2.92046023,5.75520786,0.00971765,0.25086234,1.03762409,2.70266474,0.02086208,2.51500700,0.99179365,0.50858060
-2.91445723,5.67585912,0.00958729,0.24439820,1.02126167,2.69012415,0.02020368,2.45847034,0.97716200,0.50076653
-2.90845423,5.57894558,0.00941299,0.23686428,1.00069136,2.67195299,0.01951638,2.39166836,0.95833771,0.49177001
-2.90245123,5.46555075,0.00919847,0.22835164,0.97616276,2.64826019,0.01880085,2.31544307,0.93554890,0.48170152
-2.89644822,5.33699449,0.00894788,0.21897155,0.94800207,2.61918780,0.01805967,2.23081461,0.90909412,0.47067915
-2.89044522,5.19477222,0.00866569,0.20885100,0.91659810,2.58489723,0.01729700,2.13894137,0.87933019,0.45882357
-2.88444222,5.04049968,0.00835655,0.19812801,0.88238789,2.54556119,0.01651815,2.04107911,0.84665948,0.44625412
-2.87843922,4.87586546,0.00802514,0.18694702,0.84584249,2.50136202,0.01572921,1.93854099,0.81151727,0.43308607
-2.87243622,4.70259287,0.00767611,0.17545459,0.80745353,2.45249598,0.01493675,1.83265984,0.77435966,0.41942920
-2.86643322,4.52241186,0.00731397,0.16379531,0.76772097,2.39918294,0.01414746,1.72475415,0.73565230,0.40538764
-2.86043022,4.33704064,0.00694302,0.15210838,0.72714233,2.34168023,0.01336797,1.61609841,0.69586039,0.39106075
-2.85442721,4.14817596,0.00656730,0.14052459,0.68620348,2.28029921,0.01260461,1.50789853,0.65543991,0.37654493
-2.84842421,3.95749054,0.00619058,0.12916400,0.64537124,2.21542268,0.01186332,1.40127259,0.61483031,0.36193604
-2.84242121,3.76663536,0.00581633,0.11813417,0.60508750,2.14752141,0.01114961,1.29723669,0.57444864,0.34733201
-2.83641821,3.57724469,0.00544772,0.10752903,0.56576487,2.07716796,0.01046846,1.19669568,0.53468491,0.33283554
-2.83041521,3.39094132,0.00508763,0.09742825,0.52778359,2.00504622,0.00982441,1.10043823,0.49589870,0.31855637
-2.82441221,3.20934013,0.00473867,0.08789716,0.49148942,1.93195531,0.00922158,1.00913564,0.45841680,0.30461299
-2.81840920,3.03404785,0.00440320,0.07898702,0.45719226,1.85880708,0.00866371,0.92334352,0.42253165,0.29113350
-2.81240620,2.86665794,0.00408333,0.07073573,0.42516532,1.78661657,0.00815424,0.84350571,0.38850053,0.27825558
-2.80640320,2.70873967,0.00378095,0.06316870,0.39564451,1.71648557,0.00769638,0.76995978,0.35654520,0.26612537
-2.80040020,2.56182104,0.00349773,0.05630003,0.36882788,1.64957962,0.00729313,0.70294340,0.32685202,0.25489535
-2.79439720,2.42736617,0.00323512,0.05013373,0.34487512,1.58709948,0.00694731,0.64260105,0.29957226,0.24472129
-2.78839420,2.30674775,0.00299438,0.04466499,0.32390683,1.53024799,0.00666158,0.58899088,0.27482265,0.23575842
-2.78239120,2.20121584,0.00277652,0.03988150,0.30600378,1.48019411,0.00643838,0.54209117,0.25268614,0.22815693
-2.77638819,2.11186479,0.00258233,0.03576473,0.29120610,1.43803554,0.00627994,0.50180654,0.23321272,0.22205717
-2.77038519,2.03959983,0.00241238,0.03229104,0.27951248,1.40476164,0.00618816,0.46797380,0.21642042,0.21758469
-2.76438219,1.98510540,0.00226695,0.02943283,0.27087966,1.38121849,0.00616457,0.44036738,0.20229646,0.21484538
-2.75837919,1.94881681,0.00214609,0.02715941,0.26522213,1.36807735,0.00621022,0.41870480,0.19079856,0.21392103
-2.75237619,1.93089713,0.00204956,0.02543784,0.26241256,1.36580811,0.00632559,0.40265212,0.18185644,0.21486544
-2.74637319,1.93122049,0.00197683,0.02423362,0.26228272,1.37465873,0.00651049,0.39182962,0.17537358,0.21770135
-2.74037019,1.94936301,0.00192713,0.02351124,0.26462539,1.39464145,0.00676397,0.38581811,0.17122916,0.22241829
-2.73436718,1.98460206,0.00189938,0.02323458,0.26919718,1.42552627,0.00708423,0.38416571,0.16928027,0.22897142
-2.72836418,2.03592414,0.00189226,0.02336723,0.27572226,1.46684199,0.00746857,0.38639555,0.16936440,0.23728148
-2.72236118,2.10204135,0.00190420,0.02387275,0.28389730,1.51788451,0.00791336,0.39201409,0.17130206,0.24723584
-2.71635818,2.18141600,0.00193341,0.02471477,0.29339718,1.57773203,0.00841396,0.40052032,0.17489971,0.25869052
-2.71035518,2.27229263,0.00197791,0.02585711,0.30388167,1.64526667,0.00896478,0.41141548,0.17995278,0.27147324
-2.70435218,2.37273631,0.00203556,0.02726383,0.31500280,1.71920139,0.00955928,0.42421317,0.18624884,0.28538722
-2.69834917,2.48067599,0.00210409,0.02889925,0.32641264,1.79811150,0.01018999,0.43844956,0.19357083,0.30021575
-2.69234617,2.59395149,0.00218116,0.03072802,0.33777136,1.88046947,0.01084866,0.45369330,0.20170034,0.31572725
-2.68634317,2.71036253,0.00226437,0.03271516,0.34875516,1.96468216,0.01152628,0.46955477,0.21042078,0.33168063
-2.68034017,2.82771832,0.00235133,0.03482617,0.35906385,2.04912909,0.01221326,0.48569426,0.21952054,0.34783097
-2.67433717,2.94388625,0.00243969,0.03702720,0.36842782,2.13220094,0.01289959,0.50182861,0.22879591,0.36393503
-2.66833417,3.05683820,0.00252716,0.03928522,0.37661396,2.21233715,0.01357495,0.51773600,0.23805390,0.37975676
-2.66233117,3.16469330,0.00261160,0.04156832,0.38343053,2.28806179,0.01422896,0.53325862,0.24711470,0.39507245
-2.65632816,3.26575618,0.00269102,0.04384605,0.38873055,2.35801683,0.01485137,0.54830289,0.25581396,0.40967544
-2.65032516,3.35854964,0.00276361,0.04608984,0.39241379,2.42099237,0.01543230,0.56283722,0.26400469,0.42338035
-2.64432216,3.44184139,0.00282780,0.04827344,0.39442719,2.47595291,0.01596241,0.57688735,0.27155885,0.43602667
-2.63831916,3.51466420,0.00288229,0.05037343,0.39476371,2.52205965,0.01643320,0.59052930,0.27836859,0.44748169
-2.63231616,3.57632943,0.00292604,0.05236971,0.39345980,2.55868804,0.01683721,0.60388031,0.28434710,0.45764273
-2.62631316,3.62643374,0.00295833,0.05424607,0.39059151,2.58544060,0.01716824,0.61708820,0.28942913,0.46643858
-2.62031016,3.66485921,0.00297875,0.05599058,0.38626954,2.60215460,0.01742151,0.63031949,0.29357115,0.47383022
-2.61430715,3.69176701,0.00298720,0.05759606,0.38063346,2.60890453,0.01759388,0.64374703,0.29675103,0.47981080
-2.60830415,3.70758495,0.00298394,0.05906038,0.37384530,2.60599918,0.01768397,0.65753764,0.29896755,0.48440478
-2.60230115,3.71298934,0.00296953,0.06038664,0.36608288,2.59397336,0.01769221,0.67184042,0.30023942,0.48766649
-2.59629815,3.70888157,0.00294483,0.06158321,0.35753321,2.57357411,0.01762091,0.68677638,0.30060402,0.48967786
-2.59029515,3.69635998,0.00291100,0.06266358,0.34838600,2.54574168,0.01747423,0.70242977,0.30011587,0.49054560
-2.58429215,3.67668745,0.00286944,0.06364604,0.33882781,2.51158543,0.01725810,0.71884170,0.29884468,0.49039774
-2.57828914,3.65125544,0.00282178,0.06455315,0.32903678,2.47235482,0.01698008,0.73600621,0.29687332,0.48937959
-2.57228614,3.62154508,0.00276979,0.06541104,0.31917826,2.42940626,0.01664915,0.75386903,0.29429540,0.48764935
-2.56628314,3.58908610,0.00271537,0.06624849,0.30940129,2.38416622,0.01627548,0.77232900,0.29121272,0.48537326
-2.56028014,3.55541433,0.00266047,0.06709587,0.29983609,2.33809164,0.01587009,0.79124190,0.28773254,0.48272053
-2.55427714,3.52202887,0.00260701,0.06798403,0.29059241,2.29262849,0.01544455,0.81042649,0.28396479,0.47985811
-2.54827414,3.49034976,0.00255685,0.06894303,0.28175887,2.24916974,0.01501061,0.82967228,0.28001920,0.47694554
-2.54227114,3.46167740,0.00251169,0.07000087,0.27340296,2.20901413,0.01457982,0.84874850,0.27600238,0.47412982
-2.53626813,3.43715483,0.00247302,0.07118234,0.26557189,2.17332704,0.01416319,0.86741364,0.27201510,0.47154072
-2.53026513,3.41773416,0.00244206,0.07250788,0.25829380,2.14310495,0.01377083,0.88542510,0.26814963,0.46928650
-2.52426213,3.40414830,0.00241974,0.07399267,0.25157958,2.11914513,0.01341165,0.90254824,0.26448732,0.46745027
-2.51825913,3.39688925,0.00240659,0.07564593,0.24542483,2.10202155,0.01309313,0.91856446,0.26109648,0.46608719
-2.51225613,3.39619400,0.00240280,0.07747047,0.23981205,2.09206865,0.01282114,0.93327781,0.25803066,0.46522253
-2.50625313,3.40203893,0.00240812,0.07946261,0.23471294,2.08937348,0.01259979,0.94651997,0.25532733,0.46485087
-2.50025013,3.41414338,0.00242196,0.08161238,0.23009063,2.09377723,0.01243147,0.95815349,0.25300706,0.46493633
-2.49424712,3.43198275,0.00244332,0.08390410,0.22590186,2.10488606,0.01231681,0.96807315,0.25107327,0.46541410
-2.48824412,3.45481110,0.00247086,0.08631724,0.22209905,2.12209141,0.01225491,0.97620592,0.24951257,0.46619297
-2.48224112,3.48169274,0.00250296,0.08882766,0.21863225,2.14459884,0.01224343,0.98250947,0.24829562,0.46715918
-2.47623812,3.51154216,0.00253777,0.09140899,0.21545090,2.17146474,0.01227894,0.98696979,0.24737866,0.46818106
-2.47023512,3.54317069,0.00257327,0.09403425,0.21250552,2.20163911,0.01235717,0.98959832,0.24670556,0.46911473
-2.46423212,3.57533844,0.00260736,0.09667750,0.20974915,2.23401288,0.01247333,0.99042892,0.24621038,0.46981023
-2.45822911,3.60680921,0.00263793,0.09931557,0.20713871,2.26746751,0.01262249,0.98951511,0.24582031,0.47011823
-2.45222611,3.63640623,0.00266296,0.10192954,0.20463623,2.30092471,0.01279989,0.98692788,0.24545895,0.46989666
-2.44622311,3.66306601,0.00268057,0.10450616,0.20220980,2.33339388,0.01300123,0.98275424,0.24504981,0.46901732
-2.44022011,3.68588785,0.00268910,0.10703887,0.19983447,2.36401507,0.01322296,0.97709665,0.24451974,0.46737179
-2.43421711,3.70417648,0.00268720,0.10952851,0.19749286,2.39209526,0.01346244,0.97007318,0.24380241,0.46487673
-2.42821411,3.71747575,0.00267382,0.11198354,0.19517553,2.41713635,0.01371813,0.96181837,0.24284135,0.46147802
-2.42221111,3.72559131,0.00264828,0.11441986,0.19288114,2.43885338,0.01398961,0.95248440,0.24159273,0.45715363
-2.41620810,3.72860134,0.00261029,0.11686014,0.19061627,2.45718218,0.01427756,0.94224227,0.24002751,0.45191513
-2.41020510,3.72685422,0.00255993,0.11933272,0.18839495,2.47227615,0.01458374,0.93128265,0.23813296,0.44580763
-2.40420210,3.72095359,0.00249764,0.12187014,0.18623790,2.48449258,0.01491075,0.91981595,0.23591345,0.43890829
-2.39819910,3.71173105,0.00242419,0.12450736,0.18417143,2.49436915,0.01526192,0.90807129,0.23339047,0.43132331
-2.39219610,3.70020815,0.00234064,0.12727981,0.18222613,2.50259226,0.01564102,0.89629416,0.23060185,0.42318376
-2.38619310,3.68754948,0.00224831,0.13022135,0.18043532,2.50995877,0.01605202,0.88474247,0.22760026,0.41464026
-2.38019010,3.67500929,0.00214867,0.13336228,0.17883332,2.51733347,0.01649883,0.87368119,0.22445098,0.40585691
-2.37418709,3.66387433,0.00204332,0.13672754,0.17745371,2.52560444,0.01698508,0.86337542,0.22122922,0.39700478
-2.36818409,3.65540589,0.00193390,0.14033519,0.17632753,2.53563870,0.01751388,0.85408229,0.21801683,0.38825521
-2.36218109,3.65078377,0.00182208,0.14419524,0.17548158,2.54824036,0.01808763,0.84604205,0.21489894,0.37977335
-2.35617809,3.65105499,0.00170941,0.14830895,0.17493697,2.56411323,0.01870796,0.83946867,0.21196031,0.37171210
-2.35017509,3.65708942,0.00159739,0.15266860,0.17470779,2.58382952,0.01937557,0.83454057,0.20928184,0.36420686
-2.34417209,3.66954408,0.00148731,0.15725773,0.17480021,2.60780573,0.02009031,0.83139200,0.20693723,0.35737125
-2.33816908,3.68883755,0.00138033,0.16205176,0.17521182,2.63628648,0.02085109,0.83010550,0.20499007,0.35129383
-2.33216608,3.71513481,0.00127739,0.16701909,0.17593135,2.66933631,0.02165602,0.83070604,0.20349132,0.34603612
-2.32616308,3.74834275,0.00117921,0.17212239,0.17693884,2.70683929,0.02250247,0.83315709,0.20247737,0.34163167
-2.32016008,3.78811549,0.00108634,0.17732002,0.17820596,2.74850557,0.02338714,0.83735907,0.20196872,0.33808633
-2.31415708,3.83386876,0.00099910,0.18256761,0.17969677,2.79388393,0.02430616,0.84315011,0.20196932,0.33537950
-2.30815408,3.88480161,0.00091766,0.18781944,0.18136862,2.84237896,0.02525513,0.85030938,0.20246649,0.33346628
-2.30215108,3.93992409,0.00084202,0.19302973,0.18317328,2.89327166,0.02622918,0.85856271,0.20343145,0.33228023
-2.29614807,3.99808901,0.00077206,0.19815357,0.18505814,2.94574202,0.02722295,0.86759038,0.20482046,0.33173669
-2.29014507,4.05802616,0.00070756,0.20314762,0.18696747,2.99889246,0.02823054,0.87703665,0.20657631,0.33173646
-2.28414207,4.11837767,0.00064822,0.20797041,0.18884371,3.05177104,0.02924545,0.88652077,0.20863034,0.33216950
-2.27813907,4.17773302,0.00059370,0.21258229,0.19062866,3.10339386,0.03026047,0.89564887,0.21090460,0.33291882
-2.27213607,4.23466302,0.00054365,0.21694513,0.19226471,3.15276609,0.03126755,0.90402627,0.21331436,0.33386415
-2.26613307,4.28775206,0.00049773,0.22102179,0.19369595,3.19890141,0.03225773,0.91126975,0.21577070,0.33488552
-2.26013007,4.33562821,0.00045562,0.22477550,0.19486917,3.24084001,0.03322102,0.91701934,0.21818305,0.33586661
-2.25412706,4.37699130,0.00041702,0.22816921,0.19573495,3.27766530,0.03414636,0.92094905,0.22046183,0.33669790
-2.24812406,4.41063885,0.00038173,0.23116506,0.19624858,3.30851960,0.03502169,0.92277639,0.22252089,0.33727958
-2.24212106,4.43549004,0.00034957,0.23372412,0.19637106,3.33261911,0.03583400,0.92227016,0.22427981,0.33752430
-2.23611806,4.45060794,0.00032047,0.23580636,0.19607008,3.34926848,0.03656955,0.91925643,0.22566597,0.33735973
-2.23011506,4.45521987,0.00029441,0.23737101,0.19532102,3.35787486,0.03721417,0.91362254,0.22661636,0.33673098
-2.22411206,4.44873597,0.00027147,0.23837737,0.19410797,3.35796169,0.03775363,0.90531907,0.22707906,0.33560281
-2.21810905,4.43076555,0.00025181,0.23878590,0.19242476,3.34918156,0.03817411,0.89435970,0.22701440,0.33396179
-2.21210605,4.40113102,0.00023568,0.23855969,0.19027596,3.33132807,0.03846271,0.88081923,0.22639578,0.33181815
-2.20610305,4.35987857,0.00022341,0.23766615,0.18767786,3.30434585,0.03860805,0.86482979,0.22521001,0.32920754
-2.20010005,4.30728527,0.00021545,0.23607890,0.18465929,3.26833819,0.03860083,0.84657550,0.22345737,0.32619239
-2.19409705,4.24386174,0.00021233,0.23377951,0.18126233,3.22357157,0.03843440,0.82628587,0.22115130,0.32286302
-2.18809405,4.17034999,0.00021469,0.23075932,0.17754283,3.17047648,0.03810530,0.80422825,0.21831763,0.31933833
-2.18209105,4.08771597,0.00022327,0.22702086,0.17357064,3.10964401,0.03761363,0.78069965,0.21499366,0.31576592
-2.17608804,3.99713666,0.00023893,0.22257894,0.16942953,3.04181806,0.03696343,0.75601828,0.21122687,0.31232186
-2.17008504,3.89998176,0.00026263,0.21746129,0.16521684,2.96788296,0.03616286,0.73051524,0.20707350,0.30920966
-2.16408204,3.79779042,0.00029544,0.21170872,0.16104273,2.88884688,0.03522419,0.70452659,0.20259698,0.30665876
-2.15807904,3.69224347,0.00033852,0.20537468,0.15702900,2.80582147,0.03416373,0.67838621,0.19786640,0.30492228
-2.15207604,3.58513217,0.00039312,0.19852432,0.15330766,2.71999839,0.03300153,0.65241967,0.19295495,0.30427410
-2.14607304,3.47832439,0.00046056,0.19123309,0.15001907,2.63262380,0.03176095,0.62693936,0.18793855,0.30500530
-2.14007004,3.37372931,0.00054218,0.18358488,0.14730972,2.54497159,0.03046806,0.60224094,0.18289464,0.30741988
-2.13406703,3.27326188,0.00063937,0.17566994,0.14532984,2.45831655,0.02915102,0.57860125,0.17790122,0.31182984
-2.12806403,3.17880792,0.00075345,0.16758253,0.14423062,2.37390835,0.02783923,0.55627759,0.17303617,0.31854971
