energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.78989495,4.34974179,0.19632294,0.00000000,1.88488920,1.90470486,0.00935321,1.88053380
-5.78389195,4.39253632,0.19565507,0.00000000,1.90554812,1.93354892,0.00936881,1.93124044
-5.77788894,4.45723217,0.19571175,0.00000000,1.93757494,1.97212510,0.00942533,1.99282272
-5.77188594,4.54357249,0.19648848,0.00000000,1.98100876,2.02019780,0.00952098,2.06505082
-5.76588294,4.65087510,0.19795662,0.00000000,2.03568536,2.07737507,0.00965286,2.14753929
-5.75987994,4.77806036,0.20006524,0.00000000,2.10124612,2.14312190,0.00981708,2.23975532
-5.75387694,4.92368828,0.20274353,0.00000000,2.17715055,2.21677656,0.01000889,2.34102952
-5.74787394,5.08600270,0.20590388,0.00000000,2.26269170,2.29756881,0.01022294,2.45056853
-5.74187094,5.26298022,0.20944533,0.00000000,2.35701338,2.38463917,0.01045343,2.56746895
-5.73586793,5.45238153,0.21325722,0.00000000,2.45912857,2.47705821,0.01069430,2.69073174
-5.72986493,5.65180307,0.21722302,0.00000000,2.56793821,2.57384513,0.01093945,2.81927674
-5.72386193,5.85872723,0.22122409,0.00000000,2.68224995,2.67398491,0.01118286,2.95195685
-5.71785893,6.07056954,0.22514320,0.00000000,2.80079644,2.77644359,0.01141882,3.08757161
-5.71185593,6.28472194,0.22886782,0.00000000,2.92225303,2.88018142,0.01164198,3.22488018
-5.70585293,6.49859156,0.23229298,0.00000000,3.04525487,2.98416393,0.01184750,3.36261378
-5.69984992,6.70963477,0.23532370,0.00000000,3.16841353,3.08737091,0.01203109,3.49948772
-5.69384692,6.91538688,0.23787689,0.00000000,3.29033341,3.18880383,0.01218909,3.63421348
-5.68784392,7.11348790,0.23988274,0.00000000,3.40962819,3.28749208,0.01231845,3.76551107
-5.68184092,7.30170511,0.24128557,0.00000000,3.52493755,3.38249853,0.01241676,3.89212198
-5.67583792,7.47795318,0.24204423,0.00000000,3.63494441,3.47292489,0.01248220,4.01282314
-5.66983492,7.64031265,0.24213201,0.00000000,3.73839274,3.55791749,0.01251353,4.12644180
-5.66383192,7.78704722,0.24153614,0.00000000,3.83410591,3.63667364,0.01251002,4.23187160
-5.65782891,7.91662051,0.24025698,0.00000000,3.92100527,3.70844897,0.01247139,4.32808943
-5.65182591,8.02771206,0.23830689,0.00000000,3.99812871,3.77256568,0.01239779,4.41417287
-5.64582291,8.11923278,0.23570892,0.00000000,4.06464843,3.82842152,0.01228970,4.48931763
-5.63981991,8.19033913,0.23249539,0.00000000,4.11988746,3.87549936,0.01214791,4.55285424
-5.63381691,8.24044555,0.22870628,0.00000000,4.16333405,3.91337672,0.01197347,4.60426335
-5.62781391,8.26923422,0.22438776,0.00000000,4.19465308,3.94173475,0.01176766,4.64318868
-5.62181091,8.27666116,0.21959058,0.00000000,4.21369390,3.96036607,0.01153194,4.66944679
-5.61580790,8.26295785,0.21436866,0.00000000,4.22049380,3.96918071,0.01126795,4.68303294
-5.60980490,8.22862744,0.20877776,0.00000000,4.21527665,3.96820965,0.01097751,4.68412242
-5.60380190,8.17443484,0.20287422,0.00000000,4.19844637,3.95760537,0.01066257,4.67306683
-5.59779890,8.10139047,0.19671392,0.00000000,4.17057524,3.93763915,0.01032525,4.65038510
-5.59179590,8.01072727,0.19035140,0.00000000,4.13238707,3.90869476,0.00996778,4.61674935
-5.58579290,7.90387150,0.18383906,0.00000000,4.08473584,3.87125875,0.00959258,4.57296577
-5.57978989,7.78240777,0.17722665,0.00000000,4.02858039,3.82590740,0.00920216,4.51995123
-5.57378689,7.64803934,0.17056077,0.00000000,3.96495598,3.77329077,0.00879919,4.45870623
-5.56778389,7.50254484,0.16388462,0.00000000,3.89494397,3.71411448,0.00838640,4.39028543
-5.56178089,7.34773295,0.15723775,0.00000000,3.81964057,3.64911989,0.00796665,4.31576668
-5.55577789,7.18539671,0.15065596,0.00000000,3.74012604,3.57906353,0.00754282,4.23621995
-5.54977489,7.01726909,0.14417131,0.00000000,3.65743539,3.50469661,0.00711784,4.15267741
-5.54377189,6.84498160,0.13781208,0.00000000,3.57253189,3.42674560,0.00669458,4.06610577
-5.53776888,6.67002750,0.13160283,0.00000000,3.48628417,3.34589452,0.00627588,3.97738216
-5.53176588,6.49373102,0.12556448,0.00000000,3.39944790,3.26276988,0.00586446,3.88727436
-5.52576288,6.31722373,0.11971435,0.00000000,3.31265262,3.17792878,0.00546288,3.79642626
-5.51975988,6.14142895,0.11406626,0.00000000,3.22639391,3.09185053,0.00507349,3.70534892
-5.51375688,5.96705453,0.10863057,0.00000000,3.14103135,3.00493228,0.00469842,3.61441744
-5.50775388,5.79459426,0.10341431,0.00000000,3.05679173,2.91748846,0.00433951,3.52387380
-5.50175088,5.62433748,0.09842125,0.00000000,2.97377749,2.82975413,0.00399827,3.43383506
-5.49574787,5.45638641,0.09365199,0.00000000,2.89197955,2.74189182,0.00367591,3.34430649
-5.48974487,5.29067995,0.08910418,0.00000000,2.81129397,2.65400135,0.00337329,3.25519894
-5.48374187,5.12702302,0.08477264,0.00000000,2.73154141,2.56613213,0.00309091,3.16634929
-5.47773887,4.96511969,0.08064967,0.00000000,2.65248848,2.47829717,0.00282894,3.07754302
-5.47173587,4.80460871,0.07672531,0.00000000,2.57386995,2.39048801,0.00258725,2.98853781
-5.46573287,4.64509954,0.07298774,0.00000000,2.49541078,2.30268972,0.00236539,2.89908692
-5.45972986,4.48620743,0.06942364,0.00000000,2.41684703,2.21489527,0.00216266,2.80896130
-5.45372686,4.32758588,0.06601871,0.00000000,2.33794484,2.12711849,0.00197814,2.71796947
-5.44772386,4.16895499,0.06275811,0.00000000,2.25851654,2.03940491,0.00181072,2.62597427
-5.44172086,4.01012483,0.05962697,0.00000000,2.17843356,1.95184002,0.00165915,2.53290587
-5.43571786,3.85101254,0.05661091,0.00000000,2.09763552,1.86455458,0.00152212,2.43877055
-5.42971486,3.69165300,0.05369647,0.00000000,2.01613542,1.77772664,0.00139825,2.34365506
-5.42371186,3.53220256,0.05087155,0.00000000,1.93402080,1.69158044,0.00128616,2.24772656
-5.41770885,3.37293608,0.04812577,0.00000000,1.85145112,1.60638209,0.00118451,2.15122827
-5.41170585,3.21423774,0.04545070,0.00000000,1.76865158,1.52243248,0.00109203,2.05447141
-5.40570285,3.05658627,0.04284006,0.00000000,1.68590396,1.44005785,0.00100753,1.95782389
-5.39969985,2.90053573,0.04028980,0.00000000,1.60353505,1.35959844,0.00092994,1.86169647
-5.39369685,2.74669283,0.03779803,0.00000000,1.52190330,1.28139607,0.00085832,1.76652728
-5.38769385,2.59569230,0.03536491,0.00000000,1.44138447,1.20578119,0.00079184,1.67276539
-5.38169085,2.44817143,0.03299245,0.00000000,1.36235703,1.13306020,0.00072984,1.58085451
-5.37568784,2.30474534,0.03068421,0.00000000,1.28518803,1.06350365,0.00067175,1.49121735
-5.36968484,2.16598395,0.02844496,0.00000000,1.21022009,0.99733598,0.00061715,1.40424152
-5.36368184,2.03239197,0.02628030,0.00000000,1.13776002,0.93472732,0.00056573,1.32026759
-5.35767884,1.90439254,0.02419630,0.00000000,1.06806967,0.87578772,0.00051726,1.23957958
-5.35167584,1.78231542,0.02219911,0.00000000,1.00135923,0.82056408,0.00047164,1.16239847
-5.34567284,1.66638982,0.02029460,0.00000000,0.93778312,0.76903986,0.00042880,1.08887854
-5.33966983,1.55674221,0.01848810,0.00000000,0.87743870,0.72113756,0.00038876,1.01910682
-5.33366683,1.45339881,0.01678410,0.00000000,0.82036749,0.67672370,0.00035158,0.95310532
-5.32766383,1.35629251,0.01518615,0.00000000,0.76655885,0.63561615,0.00031739,0.89083576
-5.32166083,1.26527349,0.01369668,0.00000000,0.71595572,0.59759310,0.00028635,0.83220646
-5.31565783,1.18012299,0.01231699,0.00000000,0.66846206,0.56240354,0.00025867,0.77708088
-5.30965483,1.10056925,0.01104734,0.00000000,0.62395154,0.52977838,0.00023458,0.72528726
-5.30365183,1.02630488,0.00988697,0.00000000,0.58227695,0.49944188,0.00021442,0.67662895
-5.29764882,0.95700465,0.00883430,0.00000000,0.54327999,0.47112272,0.00019855,0.63089468
-5.29164582,0.89234297,0.00788714,0.00000000,0.50680080,0.44456442,0.00018742,0.58786860
-5.28564282,0.83201024,0.00704292,0.00000000,0.47268700,0.41953437,0.00018160,0.54733933
-5.27963982,0.77572750,0.00629894,0.00000000,0.44080181,0.39583155,0.00018175,0.50910795
-5.27363682,0.72325879,0.00565264,0.00000000,0.41103090,0.37329237,0.00018869,0.47299456
-5.26763382,0.67442100,0.00510191,0.00000000,0.38328801,0.35179465,0.00020340,0.43884327
-5.26163082,0.62909083,0.00464532,0.00000000,0.35751890,0.33125979,0.00022702,0.40652549
-5.25562781,0.58720891,0.00428238,0.00000000,0.33370389,0.31165295,0.00026094,0.37594174
-5.24962481,0.54878110,0.00401379,0.00000000,0.31185873,0.29298163,0.00030673,0.34702176
-5.24362181,0.51387709,0.00384159,0.00000000,0.29203413,0.27529270,0.00036625,0.31972346
-5.23761881,0.48262650,0.00376933,0.00000000,0.27431380,0.25866813,0.00044156,0.29403054
-5.23161581,0.45521285,0.00380214,0.00000000,0.25881142,0.24321973,0.00053502,0.26994933
-5.22561281,0.43186559,0.00394685,0.00000000,0.24566635,0.22908309,0.00064918,0.24750484
-5.21960980,0.41285052,0.00421188,0.00000000,0.23503861,0.21641112,0.00078687,0.22673648
-5.21360680,0.39845902,0.00460721,0.00000000,0.22710295,0.20536721,0.00095108,0.20769351
-5.20760380,0.38899616,0.00514421,0.00000000,0.22204240,0.19611845,0.00114495,0.19043046
-5.20160080,0.38476826,0.00583541,0.00000000,0.22004131,0.18882888,0.00137173,0.17500281
-5.19559780,0.38606982,0.00669418,0.00000000,0.22127804,0.18365312,0.00163466,0.16146281
-5.18959480,0.39317036,0.00773432,0.00000000,0.22591748,0.18073031,0.00193691,0.14985582
-5.18359180,0.40630133,0.00896964,0.00000000,0.23410345,0.18017854,0.00228145,0.14021694
-5.17758879,0.42564329,0.01041337,0.00000000,0.24595127,0.18208987,0.00267099,0.13256824
-5.17158579,0.45131376,0.01207761,0.00000000,0.26154051,0.18652594,0.00310776,0.12691638
-5.16558279,0.48335610,0.01397267,0.00000000,0.28090831,0.19351429,0.00359348,0.12325073
-5.15957979,0.52172968,0.01610645,0.00000000,0.30404325,0.20304540,0.00412915,0.12154198
-5.15357679,0.56630193,0.01848377,0.00000000,0.33088034,0.21507065,0.00471499,0.12174116
-5.14757379,0.61684249,0.02110581,0.00000000,0.36129710,0.22950113,0.00535028,0.12377922
-5.14157079,0.67302016,0.02396958,0.00000000,0.39511122,0.24620750,0.00603330,0.12756698
-5.13556778,0.73440288,0.02706751,0.00000000,0.43207999,0.26502100,0.00676129,0.13299564
-5.12956478,0.80046119,0.03038722,0.00000000,0.47190170,0.28573562,0.00753039,0.13993780
-5.12356178,0.87057550,0.03391140,0.00000000,0.51421941,0.30811154,0.00833567,0.14824901
-5.11755878,0.94404727,0.03761795,0.00000000,0.55862690,0.33187990,0.00917121,0.15776987
-5.11155578,1.02011408,0.04148038,0.00000000,0.60467712,0.35674882,0.01003019,0.16832874
-5.10555278,1.09796849,0.04546833,0.00000000,0.65189289,0.38241056,0.01090507,0.17974502
-5.09954977,1.17678019,0.04954841,0.00000000,0.69977971,0.40854987,0.01178781,0.19183285
-5.09354677,1.25572079,0.05368523,0.00000000,0.74784021,0.43485301,0.01267008,0.20440544
-5.08754377,1.33399047,0.05784260,0.00000000,0.79558994,0.46101742,0.01354359,0.21727953
-5.08154077,1.41084535,0.06198484,0.00000000,0.84257366,0.48676154,0.01440039,0.23028022
-5.07553777,1.48562443,0.06607822,0.00000000,0.88838161,0.51183439,0.01523318,0.24324575
-5.06953477,1.55777469,0.07009233,0.00000000,0.93266479,0.53602452,0.01603561,0.25603205
-5.06353177,1.62687305,0.07400148,0.00000000,0.97514856,0.55916777,0.01680262,0.26851695
-5.05752876,1.69264382,0.07778584,0.00000000,1.01564371,0.58115355,0.01753068,0.28060376
-5.05152576,1.75497058,0.08143247,0.00000000,1.05405422,0.60192900,0.01821797,0.29222391
-5.04552276,1.81390126,0.08493596,0.00000000,1.09038114,0.62150101,0.01886455,0.30333866
-5.03951976,1.86964606,0.08829886,0.00000000,1.12472219,0.63993555,0.01947244,0.31393955
-5.03351676,1.92256754,0.09153159,0.00000000,1.15726668,0.65735444,0.02004553,0.32404759
-5.02751376,1.97316327,0.09465205,0.00000000,1.18828595,0.67392944,0.02058953,0.33371115
-5.02151076,2.02204129,0.09768483,0.00000000,1.21811940,0.68987395,0.02111173,0.34300258
-5.01550775,2.06988948,0.10066002,0.00000000,1.24715682,0.70543243,0.02162076,0.35201362
-5.00950475,2.11744002,0.10361173,0.00000000,1.27581759,0.72086825,0.02212615,0.36084990
-5.00350175,2.16543066,0.10657635,0.00000000,1.30452777,0.73645034,0.02263799,0.36962472
-4.99749875,2.21456468,0.10959067,0.00000000,1.33369624,0.75243933,0.02316646,0.37845233
-4.99149575,2.26547153,0.11268992,0.00000000,1.36369104,0.76907388,0.02372129,0.38744125
-4.98549275,2.31867016,0.11590586,0.00000000,1.39481715,0.78655791,0.02431138,0.39668767
-4.97948974,2.37453716,0.11926495,0.00000000,1.42729691,0.80504936,0.02494427,0.40626960
-4.97348674,2.43328124,0.12278686,0.00000000,1.46125407,0.82465112,0.02562583,0.41624177
-4.96748374,2.49492553,0.12648318,0.00000000,1.49670249,0.84540459,0.02635982,0.42663185
-4.96148074,2.55929873,0.13035659,0.00000000,1.53353993,0.86728613,0.02714776,0.43743783
-4.95547774,2.62603558,0.13440038,0.00000000,1.57154745,0.89020677,0.02798871,0.44862705
-4.94947474,2.69458665,0.13859848,0.00000000,1.61039439,0.91401501,0.02887926,0.46013664
-4.94347174,2.76423690,0.14292585,0.00000000,1.64964865,0.93850260,0.02981360,0.47187544
-4.93746873,2.83413215,0.14734931,0.00000000,1.68879181,0.96341301,0.03078369,0.48372730
-4.93146573,2.90331193,0.15182872,0.00000000,1.72723826,0.98845211,0.03177951,0.49555549
-4.92546273,2.97074707,0.15631843,0.00000000,1.76435728,1.01330039,0.03278946,0.50720803
-4.91945973,3.03538004,0.16076894,0.00000000,1.79949710,1.03762626,0.03380073,0.51852358
-4.91345673,3.09616605,0.16512867,0.00000000,1.83200956,1.06109952,0.03479980,0.52933769
-4.90745373,3.15211282,0.16934572,0.00000000,1.86127433,1.08340445,0.03577289,0.53948891
-4.90145073,3.20231721,0.17336966,0.00000000,1.88672141,1.10425190,0.03670649,0.54882469
-4.89544772,3.24599698,0.17715305,0.00000000,1.90785103,1.12338966,0.03758779,0.55720658
-4.88944472,3.28251634,0.18065282,0.00000000,1.92425007,1.14061085,0.03840510,0.56451467
-4.88344172,3.31140445,0.18383140,0.00000000,1.93560443,1.15575981,0.03914823,0.57065101
-4.87743872,3.33236605,0.18665752,0.00000000,1.94170689,1.16873546,0.03980873,0.57554198
-4.87143572,3.34528439,0.18910670,0.00000000,1.94246047,1.17949192,0.04038008,0.57913947
-4.86543272,3.35021648,0.19116143,0.00000000,1.93787729,1.18803661,0.04085780,0.58142102
-4.85942971,3.34738131,0.19281108,0.00000000,1.92807324,1.19442592,0.04123943,0.58238885
-4.85342671,3.33714206,0.19405153,0.00000000,1.91325905,1.19875880,0.04152443,0.58206804
-4.84742371,3.31998334,0.19488455,0.00000000,1.89372827,1.20116874,0.04171399,0.58050389
-4.84142071,3.29648477,0.19531707,0.00000000,1.86984298,1.20181444,0.04181079,0.57775870
-4.83541771,3.26729232,0.19536027,0.00000000,1.84201792,1.20086979,0.04181870,0.57390822
-4.82941471,3.23308877,0.19502867,0.00000000,1.81070390,1.19851360,0.04174243,0.56903777
-4.82341171,3.19456466,0.19433909,0.00000000,1.77637113,1.19491955,0.04158717,0.56323844
-4.81740870,3.15239089,0.19330981,0.00000000,1.73949327,1.19024686,0.04135830,0.55660339
-4.81140570,3.10719409,0.19195965,0.00000000,1.70053269,1.18463204,0.04106102,0.54922440
-4.80540270,3.05953561,0.19030721,0.00000000,1.65992750,1.17818209,0.04070009,0.54118887
-4.79939970,3.00989486,0.18837028,0.00000000,1.61808063,1.17096934,0.04027968,0.53257731
-4.79339670,2.95865731,0.18616532,0.00000000,1.57535134,1.16302825,0.03980319,0.52346129
-4.78739370,2.90610756,0.18370711,0.00000000,1.53204913,1.15435418,0.03927321,0.51390211
-4.78139070,2.85242741,0.18100862,0.00000000,1.48843025,1.14490414,0.03869156,0.50394999
-4.77538769,2.79769882,0.17808090,0.00000000,1.44469663,1.13459953,0.03805942,0.49364382
-4.76938469,2.74191135,0.17493324,0.00000000,1.40099708,1.12333073,0.03737748,0.48301159
-4.76338169,2.68497378,0.17157335,0.00000000,1.35743065,1.11096327,0.03664620,0.47207118
-4.75737869,2.62672902,0.16800772,0.00000000,1.31405174,1.09734543,0.03586613,0.46083173
-4.75137569,2.56697188,0.16424201,0.00000000,1.27087673,1.08231679,0.03503820,0.44929536
-4.74537269,2.50546870,0.16028160,0.00000000,1.22789178,1.06571759,0.03416407,0.43745919
-4.73936968,2.44197807,0.15613206,0.00000000,1.18506137,1.04739827,0.03324649,0.42531760
-4.73336668,2.37627178,0.15179979,0.00000000,1.14233728,1.02722905,0.03228954,0.41286463
-4.72736368,2.30815512,0.14729256,0.00000000,1.09966763,1.00510882,0.03129895,0.40009643
-4.72136068,2.23748564,0.14262012,0.00000000,1.05700559,0.98097335,0.03028227,0.38701360
-4.71535768,2.16418973,0.13779468,0.00000000,1.01431743,0.95480210,0.02924902,0.37362346
-4.70935468,2.08827621,0.13283138,0.00000000,0.97158965,0.92662359,0.02821076,0.35994202
-4.70335168,2.00984649,0.12774870,0.00000000,0.92883484,0.89651892,0.02718105,0.34599563
-4.69734867,1.92910080,0.12256871,0.00000000,0.88609620,0.86462335,0.02617536,0.33182220
-4.69134567,1.84634038,0.11731718,0.00000000,0.84345043,0.83112593,0.02521087,0.31747200
-4.68534267,1.76196539,0.11202364,0.00000000,0.80100900,0.79626698,0.02430625,0.30300791
-4.67933967,1.67646887,0.10672120,0.00000000,0.75891775,0.76033375,0.02348130,0.28850514
-4.67333667,1.59042688,0.10144625,0.00000000,0.71735490,0.72365432,0.02275666,0.27405044
-4.66733367,1.50448543,0.09623804,0.00000000,0.67652758,0.68658999,0.02215334,0.25974081
-4.66133067,1.41934472,0.09113807,0.00000000,0.63666713,0.64952657,0.02169238,0.24568179
-4.65532766,1.33574150,0.08618947,0.00000000,0.59802342,0.61286497,0.02139439,0.23198531
-4.64932466,1.25443032,0.08143614,0.00000000,0.56085837,0.57701131,0.02127922,0.21876740
-4.64332166,1.17616462,0.07692202,0.00000000,0.52543919,0.54236730,0.02136556,0.20614563
-4.63731866,1.10167829,0.07269020,0.00000000,0.49203159,0.50932095,0.02167070,0.19423663
-4.63131566,1.03166888,0.06878212,0.00000000,0.46089324,0.47823829,0.02221027,0.18315362
-4.62531266,0.96678268,0.06523686,0.00000000,0.43226783,0.44945620,0.02299809,0.17300417
-4.61930965,0.90760272,0.06209045,0.00000000,0.40638009,0.42327681,0.02404612,0.16388834
-4.61330665,0.85463975,0.05937538,0.00000000,0.38343174,0.39996338,0.02536443,0.15589709
-4.60730365,0.80832656,0.05712019,0.00000000,0.36359871,0.37973806,0.02696129,0.14911128
-4.60130065,0.76901573,0.05534931,0.00000000,0.34702956,0.36278120,0.02884333,0.14360101
-4.59529765,0.73698050,0.05408294,0.00000000,0.33384509,0.34923236,0.03101569,0.13942549
-4.58929465,0.71241859,0.05333720,0.00000000,0.32413903,0.33919269,0.03348228,0.13663334
-4.58329165,0.69545834,0.05312430,0.00000000,0.31797962,0.33272843,0.03624593,0.13526321
-4.57728864,0.68616667,0.05345291,0.00000000,0.31541185,0.32987532,0.03930864,0.13534464
-4.57128564,0.68455811,0.05432851,0.00000000,0.31646004,0.33064344,0.04267166,0.13689911
-4.56528264,0.69060424,0.05575386,0.00000000,0.32113054,0.33502224,0.04633560,0.13994112
-4.55927964,0.70424279,0.05772941,0.00000000,0.32941417,0.34298541,0.05030033,0.14447910
-4.55327664,0.72538583,0.06025368,0.00000000,0.34128823,0.35449524,0.05456491,0.15051622
-4.54727364,0.75392650,0.06332362,0.00000000,0.35671772,0.36950626,0.05912723,0.15805080
-4.54127064,0.78974388,0.06693481,0.00000000,0.37565584,0.38796797,0.06398368,0.16707651
-4.53526763,0.83270586,0.07108167,0.00000000,0.39804348,0.40982665,0.06912864,0.17758200
-4.52926463,0.88266987,0.07575749,0.00000000,0.42380781,0.43502607,0.07455393,0.18955033
-4.52326163,0.93948173,0.08095443,0.00000000,0.45286011,0.46350738,0.08024817,0.20295792
-4.51725863,1.00297281,0.08666342,0.00000000,0.48509289,0.49520813,0.08619622,0.21777337
-4.51125563,1.07295599,0.09287407,0.00000000,0.52037674,0.53006079,0.09237856,0.23395599
-4.50525263,1.14922099,0.09957455,0.00000000,0.55855696,0.56799092,0.09877090,0.25145442
-4.49924962,1.23152959,0.10675146,0.00000000,0.59945061,0.60891528,0.10534386,0.27020532
-4.49324662,1.31961134,0.11438983,0.00000000,0.64284394,0.65274016,0.11206287,0.29013232
-4.48724362,1.41316036,0.12247309,0.00000000,0.68849091,0.69936011,0.11888832,0.31114532
-4.48124062,1.51183359,0.13098321,0.00000000,0.73611272,0.74865739,0.12577598,0.33314038
-4.47523762,1.61525087,0.13990088,0.00000000,0.78539873,0.80050202,0.13267769,0.35600013
-4.46923462,1.72299701,0.14920574,0.00000000,0.83600888,0.85475273,0.13954230,0.37959479
-4.46323162,1.83462580,0.15887672,0.00000000,0.88757753,0.91125863,0.14631686,0.40378385
-4.45722861,1.94966584,0.16889235,0.00000000,0.93971868,0.96986152,0.15294803,0.42841831
-4.45122561,2.06762778,0.17923111,0.00000000,0.99203242,1.03039864,0.15938359,0.45334346
-4.44522261,2.18801266,0.18987164,0.00000000,1.04411233,1.09270577,0.16557403,0.47840196
-4.43921961,2.31032071,0.20079294,0.00000000,1.09555339,1.15662023,0.17147413,0.50343724
-4.43321661,2.43406005,0.21197446,0.00000000,1.14596028,1.22198374,0.17704446,0.52829693
-4.42721361,2.55875487,0.22339594,0.00000000,1.19495540,1.28864475,0.18225268,0.55283620
-4.42121061,2.68395247,0.23503723,0.00000000,1.24218644,1.35646016,0.18707461,0.57692085
-4.41520760,2.80922887,0.24687786,0.00000000,1.28733306,1.42529630,0.19149501,0.60042999
-4.40920460,2.93419270,0.25889656,0.00000000,1.33011248,1.49502902,0.19550806,0.62325825
-4.40320160,3.05848734,0.27107066,0.00000000,1.37028371,1.56554301,0.19911737,0.64531735
-4.39719860,3.18179124,0.28337539,0.00000000,1.40765036,1.63673046,0.20233576,0.66653698
-4.39119560,3.30381670,0.29578333,0.00000000,1.44206193,1.70848896,0.20518459,0.68686513
-4.38519260,3.42430735,0.30826378,0.00000000,1.47341375,1.78071921,0.20769288,0.70626771
-4.37918959,3.54303462,0.32078231,0.00000000,1.50164565,1.85332235,0.20989603,0.72472756
-4.37318659,3.65979373,0.33330054,0.00000000,1.52673942,1.92619735,0.21183448,0.74224302
-4.36718359,3.77439938,0.34577600,0.00000000,1.54871555,1.99923854,0.21355214,0.75882605
-4.36118059,3.88668158,0.35816238,0.00000000,1.56762922,2.07233343,0.21509477,0.77450005
-4.35517759,3.99648185,0.37040987,0.00000000,1.58356599,2.14536093,0.21650836,0.78929738
-4.34917459,4.10364991,0.38246588,0.00000000,1.59663724,2.21819002,0.21783751,0.80325693
-4.34317159,4.20804100,0.39427583,0.00000000,1.60697570,2.29067877,0.21912404,0.81642145
-4.33716858,4.30951371,0.40578424,0.00000000,1.61473112,2.36267381,0.22040556,0.82883513
-4.33116558,4.40792845,0.41693590,0.00000000,1.62006625,2.43401019,0.22171440,0.84054111
-4.32516258,4.50314628,0.42767706,0.00000000,1.62315322,2.50451138,0.22307660,0.85157937
-4.31915958,4.59502808,0.43795678,0.00000000,1.62417022,2.57398968,0.22451123,0.86198467
-4.31315658,4.68343406,0.44772816,0.00000000,1.62329877,2.64224673,0.22602991,0.87178493
-4.30715358,4.76822353,0.45694952,0.00000000,1.62072122,2.70907438,0.22763649,0.88099990
