energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.53176588,1.71897556,0.05331412,0.00000000,0.01437131,1.07224646,0.81982317,0.66101558
-5.52576288,1.69658291,0.05271717,0.00000000,0.01432624,1.05701411,0.80925627,0.65216964
-5.51975988,1.66427391,0.05177930,0.00000000,0.01418850,1.03559990,0.79401830,0.63954862
-5.51375688,1.62257779,0.05051875,0.00000000,0.01396310,1.00825631,0.77434610,0.62332353
-5.50775388,1.57226597,0.04896096,0.00000000,0.01365753,0.97538784,0.75059291,0.60375966
-5.50175088,1.51432219,0.04713771,0.00000000,0.01328161,0.93753310,0.72321458,0.58120532
-5.49574787,1.44990670,0.04508615,0.00000000,0.01284729,0.89534342,0.69275299,0.55607843
-5.48974487,1.38031650,0.04284757,0.00000000,0.01236844,0.84955894,0.65981739,0.52885142
-5.48374187,1.30694297,0.04046622,0.00000000,0.01186051,0.80098333,0.62506444,0.50003523
-5.47773887,1.23122886,0.03798802,0.00000000,0.01134023,0.75045825,0.58917791,0.47016305
-5.47173587,1.15462616,0.03545939,0.00000000,0.01082532,0.69883847,0.55284872,0.43977442
-5.46573287,1.07855643,0.03292604,0.00000000,0.01033406,0.64696871,0.51675600,0.40940032
-5.45972986,1.00437481,0.03043194,0.00000000,0.00988502,0.59566289,0.48154990,0.37954970
-5.45372686,0.93333874,0.02801842,0.00000000,0.00949668,0.54568640,0.44783666,0.35069787
-5.44772386,0.86658219,0.02572335,0.00000000,0.00918710,0.49774183,0.41616611,0.32327709
-5.44172086,0.80509575,0.02358056,0.00000000,0.00897360,0.45245833,0.38702203,0.29766940
-5.43571786,0.74971269,0.02161940,0.00000000,0.00887242,0.41038458,0.36081532,0.27420185
-5.42971486,0.70110100,0.01986440,0.00000000,0.00889840,0.37198533,0.33788000,0.25314400
-5.42371186,0.65976085,0.01833516,0.00000000,0.00906471,0.33764098,0.31847181,0.23470754
-5.41770885,0.62602715,0.01704625,0.00000000,0.00938246,0.30764997,0.30276917,0.21904780
-5.41170585,0.60007632,0.01600730,0.00000000,0.00986046,0.28223326,0.29087622,0.20626684
-5.40570285,0.58193660,0.01522314,0.00000000,0.01050489,0.26154053,0.28282757,0.19641783
-5.39969985,0.57150118,0.01469397,0.00000000,0.01131895,0.24565740,0.27859432,0.18951024
-5.39369685,0.56854317,0.01441561,0.00000000,0.01230266,0.23461305,0.27809098,0.18551571
-5.38769385,0.57273185,0.01437975,0.00000000,0.01345256,0.22838798,0.28118304,0.18437399
-5.38169085,0.58364944,0.01457428,0.00000000,0.01476150,0.22692122,0.28769462,0.18599890
-5.37568784,0.60080770,0.01498353,0.00000000,0.01621851,0.23011676,0.29741613,0.19028387
-5.36968484,0.62366407,0.01558868,0.00000000,0.01780874,0.23784901,0.31011157,0.19710688
-5.36368184,0.65163670,0.01636804,0.00000000,0.01951345,0.24996694,0.32552519,0.20633465
-5.35767884,0.68411822,0.01729751,0.00000000,0.02131020,0.26629703,0.34338749,0.21782598
-5.35167584,0.72048794,0.01835095,0.00000000,0.02317309,0.28664494,0.36342039,0.23143404
-5.34567284,0.76012240,0.01950069,0.00000000,0.02507316,0.31079598,0.38534137,0.24700774
-5.33966983,0.80240404,0.02071805,0.00000000,0.02697896,0.33851459,0.40886671,0.26439215
-5.33366683,0.84672819,0.02197391,0.00000000,0.02885717,0.36954300,0.43371383,0.28342801
-5.32766383,0.89250828,0.02323934,0.00000000,0.03067344,0.40359934,0.45960259,0.30395048
-5.32166083,0.93917946,0.02448626,0.00000000,0.03239322,0.44037545,0.48625589,0.32578730
-5.31565783,0.98620077,0.02568812,0.00000000,0.03398274,0.47953474,0.51339955,0.34875660
-5.30965483,1.03305609,0.02682058,0.00000000,0.03540999,0.52071034,0.54076170,0.37266444
-5.30365183,1.07925415,0.02786214,0.00000000,0.03664568,0.56350392,0.56807177,0.39730256
-5.29764882,1.12432793,0.02879480,0.00000000,0.03766418,0.60748542,0.59505951,0.42244631
-5.29164582,1.16783372,0.02960456,0.00000000,0.03844438,0.65219393,0.62145409,0.44785335
-5.28564282,1.20935023,0.03028181,0.00000000,0.03897034,0.69714004,0.64698354,0.47326307
-5.27963982,1.24847811,0.03082168,0.00000000,0.03923191,0.74180972,0.67137490,0.49839710
-5.27363682,1.28484011,0.03122413,0.00000000,0.03922501,0.78566992,0.69435513,0.52296107
-5.26763382,1.31808222,0.03149392,0.00000000,0.03895186,0.82817578,0.71565299,0.54664763
-5.26163082,1.34787591,0.03164045,0.00000000,0.03842083,0.86877954,0.73500200,0.56914091
-5.25562781,1.37392162,0.03167732,0.00000000,0.03764618,0.90694085,0.75214452,0.59012224
-5.24962481,1.39595335,0.03162183,0.00000000,0.03664759,0.94213825,0.76683684,0.60927702
-5.24362181,1.41374451,0.03149428,0.00000000,0.03544945,0.97388151,0.77885521,0.62630262
-5.23761881,1.42711441,0.03131715,0.00000000,0.03408005,1.00172427,0.78800259,0.64091690
-5.23161581,1.43593541,0.03111419,0.00000000,0.03257065,1.02527657,0.79411574,0.65286701
-5.22561281,1.44014004,0.03090950,0.00000000,0.03095446,1.04421671,0.79707244,0.66193808
-5.21960980,1.43972784,0.03072654,0.00000000,0.02926562,1.05830181,0.79679832,0.66796142
-5.21360680,1.43477124,0.03058719,0.00000000,0.02753817,1.06737665,0.79327298,0.67082164
-5.20760380,1.42542005,0.03051090,0.00000000,0.02580509,1.07138014,0.78653497,0.67046248
-5.20160080,1.41190422,0.03051392,0.00000000,0.02409747,1.07034926,0.77668530,0.66689086
-5.19559780,1.39453426,0.03060872,0.00000000,0.02244372,1.06441990,0.76388908,0.66017894
-5.18959480,1.37369933,0.03080351,0.00000000,0.02086897,1.05382480,0.74837522,0.65046399
-5.18359180,1.34986266,0.03110201,0.00000000,0.01939467,1.03888821,0.73043392,0.63794604
-5.17758879,1.32355436,0.03150341,0.00000000,0.01803824,1.02001773,0.71041207,0.62288335
-5.17158579,1.29536177,0.03200246,0.00000000,0.01681298,0.99769350,0.68870652,0.60558580
-5.16558279,1.26591757,0.03258986,0.00000000,0.01572806,0.97245512,0.66575551,0.58640659
-5.15957979,1.23588602,0.03325275,0.00000000,0.01478869,0.94488694,0.64202846,0.56573244
-5.15357679,1.20594782,0.03397534,0.00000000,0.01399631,0.91560217,0.61801458,0.54397291
-5.14757379,1.17678404,0.03473968,0.00000000,0.01334900,0.88522658,0.59421063,0.52154909
-5.14157079,1.14905979,0.03552649,0.00000000,0.01284181,0.85438240,0.57110833,0.49888227
-5.13556778,1.12340804,0.03631605,0.00000000,0.01246724,0.82367288,0.54918185,0.47638304
-5.12956478,1.10041432,0.03708901,0.00000000,0.01221570,0.79366833,0.52887584,0.45444114
-5.12356178,1.08060260,0.03782722,0.00000000,0.01207593,0.76489387,0.51059447,0.43341656
-5.11755878,1.06442302,0.03851444,0.00000000,0.01203548,0.73781932,0.49469171,0.41363221
-5.11155578,1.05224178,0.03913696,0.00000000,0.01208110,0.71285166,0.48146338,0.39536813
-5.10555278,1.04433352,0.03968402,0.00000000,0.01219914,0.69032990,0.47114108,0.37885776
-5.09954977,1.04087643,0.04014818,0.00000000,0.01237590,0.67052272,0.46388814,0.36428600
-5.09354677,1.04195045,0.04052539,0.00000000,0.01259790,0.65362863,0.45979795,0.35178914
-5.08754377,1.04753839,0.04081507,0.00000000,0.01285219,0.63977852,0.45889434,0.34145661
-5.08154077,1.05753033,0.04101988,0.00000000,0.01312657,0.62904052,0.46113434,0.33333432
-5.07553777,1.07173086,0.04114551,0.00000000,0.01340978,0.62142665,0.46641291,0.32742929
-5.06953477,1.08986934,0.04120027,0.00000000,0.01369170,0.61690118,0.47456966,0.32371545
-5.06353177,1.11161266,0.04119463,0.00000000,0.01396351,0.61539000,0.48539721,0.32214016
-5.05752876,1.13658018,0.04114077,0.00000000,0.01421779,0.61679090,0.49865082,0.32263126
-5.05152576,1.16436034,0.04105201,0.00000000,0.01444869,0.62098407,0.51405909,0.32510408
-5.04552276,1.19452820,0.04094236,0.00000000,0.01465198,0.62784235,0.53133502,0.32946842
-5.03951976,1.22666338,0.04082598,0.00000000,0.01482518,0.63724095,0.55018724,0.33563477
-5.03351676,1.26036728,0.04071679,0.00000000,0.01496757,0.64906598,0.57033066,0.34351978
-5.02751376,1.29527895,0.04062803,0.00000000,0.01508025,0.66322134,0.59149623,0.35305054
-5.02151076,1.33108865,0.04057195,0.00000000,0.01516616,0.67963372,0.61343915,0.36416744
-5.01550775,1.36754818,0.04055949,0.00000000,0.01522998,0.69825525,0.63594527,0.37682552
-5.00950475,1.40447745,0.04060008,0.00000000,0.01527812,0.71906357,0.65883516,0.39099411
-5.00350175,1.44176657,0.04070133,0.00000000,0.01531854,0.74205922,0.68196571,0.40665480
-4.99749875,1.47937316,0.04086897,0.00000000,0.01536061,0.76726034,0.70522909,0.42379776
-4.99149575,1.51731488,0.04110656,0.00000000,0.01541489,0.79469481,0.72854906,0.44241659
-4.98549275,1.55565718,0.04141544,0.00000000,0.01549280,0.82439011,0.75187487,0.46250189
-4.97948974,1.59449708,0.04179454,0.00000000,0.01560641,0.85636143,0.77517302,0.48403399
-4.97348674,1.63394337,0.04224030,0.00000000,0.01576796,0.89059854,0.79841746,0.50697507
-4.96748374,1.67409469,0.04274659,0.00000000,0.01598954,0.92705213,0.82157869,0.53126125
-4.96148074,1.71501640,0.04330465,0.00000000,0.01628267,0.96562052,0.84461259,0.55679515
-4.95547774,1.75671779,0.04390312,0.00000000,0.01665782,1.00613738,0.86744972,0.58343932
-4.94947474,1.79913108,0.04452812,0.00000000,0.01712400,1.04836152,0.88998572,0.61101104
-4.94347174,1.84209351,0.04516342,0.00000000,0.01768838,1.09196939,0.91207374,0.63927901
-4.93746873,1.88533386,0.04579070,0.00000000,0.01835580,1.13655092,0.93351936,0.66796216
-4.93146573,1.92846441,0.04638990,0.00000000,0.01912852,1.18160940,0.95407850,0.69673085
-4.92546273,1.97097912,0.04693970,0.00000000,0.02000585,1.22656553,0.97345872,0.72521065
-4.91945973,2.01225848,0.04741803,0.00000000,0.02098396,1.27076588,0.99132394,0.75298852
-4.91345673,2.05158094,0.04780273,0.00000000,0.02205573,1.31349556,1.00730251,0.77962149
-4.90745373,2.08814076,0.04807225,0.00000000,0.02321071,1.35399476,1.02099824,0.80464732
-4.90145073,2.12107146,0.04820630,0.00000000,0.02443520,1.39147863,1.03200405,0.82759682
-4.89544772,2.14947382,0.04818665,0.00000000,0.02571237,1.42515957,1.03991735,0.84800738
-4.88944472,2.17244721,0.04799775,0.00000000,0.02702259,1.45427121,1.04435652,0.86543710
-4.88344172,2.18912272,0.04762738,0.00000000,0.02834382,1.47809288,1.04497754,0.87947885
-4.87743872,2.19869657,0.04706718,0.00000000,0.02965208,1.49597363,1.04148996,0.88977375
-4.87143572,2.20046220,0.04631301,0.00000000,0.03092206,1.50735459,1.03367122,0.89602342
-4.86543272,2.19383954,0.04536527,0.00000000,0.03212780,1.51178894,1.02137873,0.89800048
-4.85942971,2.17840018,0.04422898,0.00000000,0.03324340,1.50895832,1.00455904,0.89555691
-4.85342671,2.15388743,0.04291373,0.00000000,0.03424381,1.49868532,0.98325352,0.88862983
-4.84742371,2.12023029,0.04143350,0.00000000,0.03510558,1.48094129,0.95760052,0.87724471
-4.84142071,2.07755104,0.03980631,0.00000000,0.03580761,1.45584940,0.92783379,0.86151567
-4.83541771,2.02616626,0.03805377,0.00000000,0.03633191,1.42368280,0.89427729,0.84164311
-4.82941471,1.96658130,0.03620054,0.00000000,0.03666419,1.38485815,0.85733685,0.81790884
-4.82341171,1.89947879,0.03427370,0.00000000,0.03679441,1.33992475,0.81748903,0.79066878
-4.81740870,1.82570184,0.03230214,0.00000000,0.03671719,1.28955005,0.77526779,0.76034389
-4.81140570,1.74623268,0.03031583,0.00000000,0.03643205,1.23450194,0.73124968,0.72740945
-4.80540270,1.66216789,0.02834524,0.00000000,0.03594358,1.17562877,0.68603817,0.69238331
-4.79939970,1.57469111,0.02642074,0.00000000,0.03526133,1.11383792,0.64024790,0.65581352
-4.79339670,1.48504443,0.02457202,0.00000000,0.03439963,1.05007351,0.59448942,0.61826568
-4.78739370,1.39449938,0.02282763,0.00000000,0.03337718,0.98529427,0.54935493,0.58031054
-4.78139070,1.30432841,0.02121457,0.00000000,0.03221660,0.92045213,0.50540557,0.54251214
-4.77538769,1.21577772,0.01975795,0.00000000,0.03094372,0.85647206,0.46316055,0.50541669
-4.76938469,1.13004202,0.01848071,0.00000000,0.02958690,0.79423381,0.42308826,0.46954253
-4.76338169,1.04824175,0.01740336,0.00000000,0.02817619,0.73455568,0.38559948,0.43537125
-4.75737869,0.97140295,0.01654384,0.00000000,0.02674249,0.67818072,0.35104267,0.40334005
-4.75137569,0.90044007,0.01591726,0.00000000,0.02531666,0.62576537,0.31970120,0.37383528
-4.74537269,0.83614180,0.01553581,0.00000000,0.02392868,0.57787049,0.29179224,0.34718738
-4.73936968,0.77915974,0.01540855,0.00000000,0.02260683,0.53495482,0.26746720,0.32366681
-4.73336668,0.72999985,0.01554122,0.00000000,0.02137692,0.49737065,0.24681331,0.30348122
-4.72736368,0.68901665,0.01593606,0.00000000,0.02026167,0.46536155,0.22985614,0.28677358
-4.72136068,0.65640992,0.01659166,0.00000000,0.01928010,0.43906194,0.21656286,0.27362127
-4.71535768,0.63222377,0.01750270,0.00000000,0.01844712,0.41849840,0.20684589,0.26403604
-4.70935468,0.61634811,0.01865982,0.00000000,0.01777319,0.40359251,0.20056700,0.25796491
-4.70335168,0.60852244,0.02004954,0.00000000,0.01726417,0.39416518,0.19754160,0.25529188
-4.69734867,0.60834197,0.02165411,0.00000000,0.01692119,0.38994234,0.19754323,0.25584053
-4.69134567,0.61526614,0.02345165,0.00000000,0.01674082,0.39056201,0.20030839,0.25937760
-4.68534267,0.62862974,0.02541628,0.00000000,0.01671519,0.39558277,0.20554157,0.26561756
-4.67933967,0.64765652,0.02751839,0.00000000,0.01683236,0.40449353,0.21292078,0.27422816
-4.67333667,0.67147551,0.02972517,0.00000000,0.01707673,0.41672480,0.22210345,0.28483719
-4.66733367,0.69913994,0.03200121,0.00000000,0.01742958,0.43166125,0.23273304,0.29704023
-4.66133067,0.72964869,0.03430936,0.00000000,0.01786965,0.44865561,0.24444617,0.31040951
-4.65532766,0.76196998,0.03661169,0.00000000,0.01837388,0.46704371,0.25688041,0.32450376
-4.64932466,0.79506696,0.03887065,0.00000000,0.01891808,0.48616054,0.26968270,0.33887881
-4.64332166,0.82792468,0.04105033,0.00000000,0.01947770,0.50535690,0.28251813,0.35309888
-4.63731866,0.85957770,0.04311780,0.00000000,0.02002865,0.52401642,0.29507910,0.36674812
-4.63131566,0.88913760,0.04504452,0.00000000,0.02054795,0.54157229,0.30709443,0.37944217
-4.62531266,0.91581943,0.04680767,0.00000000,0.02101457,0.55752339,0.31833824,0.39083927
-4.61930965,0.93896620,0.04839142,0.00000000,0.02140999,0.57144909,0.32863812,0.40065065
-4.61330665,0.95807034,0.04978808,0.00000000,0.02171880,0.58302220,0.33788239,0.40864958
-4.60730365,0.97279128,0.05099896,0.00000000,0.02192923,0.59201956,0.34602579,0.41467884
-4.60130065,0.98296822,0.05203508,0.00000000,0.02203344,0.59832968,0.35309360,0.41865625
-4.59529765,0.98862740,0.05291744,0.00000000,0.02202779,0.60195703,0.35918350,0.42057783
-4.58929465,0.98998340,0.05367699,0.00000000,0.02191292,0.60302269,0.36446515,0.42051853
-4.58329165,0.98743409,0.05435423,0.00000000,0.02169372,0.60176112,0.36917713,0.41863023
-4.57728864,0.98154923,0.05499837,0.00000000,0.02137913,0.59851306,0.37362138,0.41513722
-4.57128564,0.97305283,0.05566612,0.00000000,0.02098182,0.59371467,0.37815480,0.41032902
-4.56528264,0.96279989,0.05642010,0.00000000,0.02051778,0.58788311,0.38317851,0.40455088
-4.55927964,0.95174805,0.05732695,0.00000000,0.02000571,0.58159903,0.38912469,0.39819215
-4.55327664,0.94092507,0.05845511,0.00000000,0.01946649,0.57548656,0.39644161,0.39167306
-4.54727364,0.93139332,0.05987240,0.00000000,0.01892238,0.57019134,0.40557706,0.38543016
-4.54127064,0.92421236,0.06164351,0.00000000,0.01839636,0.56635735,0.41696088,0.37990103
-4.53526763,0.92040091,0.06382741,0.00000000,0.01791136,0.56460342,0.43098715,0.37550883
-4.52926463,0.92089960,0.06647482,0.00000000,0.01748947,0.56550013,0.44799660,0.37264708
-4.52326163,0.92653570,0.06962583,0.00000000,0.01715129,0.56954790,0.46826003,0.37166539
-4.51725863,0.93799108,0.07330779,0.00000000,0.01691524,0.57715710,0.49196343,0.37285640
-4.51125563,0.95577453,0.07753354,0.00000000,0.01679692,0.58863083,0.51919525,0.37644464
-4.50525263,0.98019951,0.08230000,0.00000000,0.01680868,0.60415101,0.54993663,0.38257741
-4.49924962,1.01136788,0.08758740,0.00000000,0.01695910,0.62376833,0.58405502,0.39131829
-4.49324662,1.04916056,0.09335891,0.00000000,0.01725280,0.64739633,0.62130150,0.40264321
-4.48724362,1.09323518,0.09956095,0.00000000,0.01769015,0.67481002,0.66131223,0.41643943
-4.48124062,1.14303115,0.10612408,0.00000000,0.01826723,0.70564903,0.70361398,0.43250744
-4.47523762,1.19778182,0.11296447,0.00000000,0.01897590,0.73942531,0.74763382,0.45056561
-4.46923462,1.25653360,0.11998597,0.00000000,0.01980393,0.77553515,0.79271271,0.47025763
-4.46323162,1.31817136,0.12708263,0.00000000,0.02073533,0.81327518,0.83812258,0.49116233
-4.45722861,1.38144939,0.13414166,0.00000000,0.02175070,0.85186185,0.88308645,0.51280575
-4.45122561,1.44502685,0.14104674,0.00000000,0.02282772,0.89045379,0.92680076,0.53467486
-4.44522261,1.50750663,0.14768148,0.00000000,0.02394180,0.92817629,0.96845926,0.55623275
-4.43921961,1.56747629,0.15393300,0.00000000,0.02506665,0.96414703,1.00727746,0.57693444
-4.43321661,1.62354970,0.15969537,0.00000000,0.02617505,0.99750230,1.04251675,0.59624311
-4.42721361,1.67440779,0.16487296,0.00000000,0.02723955,1.02742260,1.07350723,0.61364598
-4.42121061,1.71883730,0.16938332,0.00000000,0.02823328,1.05315693,1.09966834,0.62866938
-4.41520760,1.75576577,0.17315971,0.00000000,0.02913064,1.07404471,1.12052643,0.64089244
-4.40920460,1.78429184,0.17615302,0.00000000,0.02990806,1.08953461,1.13572865,0.64995896
-4.40320160,1.80370963,0.17833303,0.00000000,0.03054460,1.09919972,1.14505249,0.65558712
-4.39719860,1.81352642,0.17968902,0.00000000,0.03102256,1.10274840,1.14841067,0.65757651
-4.39119560,1.81347303,0.18022965,0.00000000,0.03132794,1.10003048,1.14585121,0.65581253
-4.38519260,1.80350661,0.17998208,0.00000000,0.03145080,1.09103876,1.13755271,0.65026781
-4.37918959,1.78380597,0.17899049,0.00000000,0.03138543,1.07590576,1.12381513,0.64100085
-4.37318659,1.75475963,0.17731396,0.00000000,0.03113049,1.05489592,1.10504643,0.62815182
-4.36718359,1.71694730,0.17502381,0.00000000,0.03068893,1.02839375,1.08174579,0.61193597
-4.36118059,1.67111574,0.17220063,0.00000000,0.03006776,0.99688846,1.05448418,0.59263476
-4.35517759,1.61814998,0.16893096,0.00000000,0.02927780,0.96095577,1.02388303,0.57058529
-4.34917459,1.55904120,0.16530390,0.00000000,0.02833317,0.92123775,0.99059207,0.54616835
-4.34317159,1.49485275,0.16140778,0.00000000,0.02725081,0.87842140,0.95526717,0.51979578
-4.33716858,1.42668553,0.15732692,0.00000000,0.02604988,0.83321709,0.91854917,0.49189741
-4.33116558,1.35564430,0.15313880,0.00000000,0.02475111,0.78633748,0.88104445,0.46290835
-4.32516258,1.28280597,0.14891161,0.00000000,0.02337616,0.73847775,0.84330811,0.43325688
-4.31915958,1.20919121,0.14470230,0.00000000,0.02194696,0.69029790,0.80583016,0.40335344
-4.31315658,1.13574018,0.14055529,0.00000000,0.02048507,0.64240757,0.76902527,0.37358108
-4.30715358,1.06329300,0.13650174,0.00000000,0.01901120,0.59535382,0.73322629,0.34428757
