energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.62781391,1.73955346,0.02842965,0.06022179,0.71681050,0.94646716,0.63948217,0.00000000,0.58342631,0.13124529
-5.62181091,1.83037358,0.02858355,0.06463637,0.76850560,0.99228490,0.67837576,0.00000000,0.61582112,0.13952974
-5.61580790,1.92273420,0.02872010,0.06905264,0.82062037,1.03875517,0.71809119,0.00000000,0.64900033,0.14812967
-5.60980490,2.01534977,0.02883260,0.07340717,0.87247308,1.08526231,0.75806144,0.00000000,0.68246836,0.15692909
-5.60380190,2.10681241,0.02891255,0.07763376,0.92333417,1.13112647,0.79766970,0.00000000,0.71568498,0.16579684
-5.59779890,2.19561810,0.02895013,0.08166480,0.97243971,1.17561616,0.83626078,0.00000000,0.74807516,0.17458895
-5.59179590,2.28019895,0.02893463,0.08543275,1.01900728,1.21796396,0.87315506,0.00000000,0.77904138,0.18315169
-5.58579290,2.35896041,0.02885501,0.08887167,1.06225388,1.25738476,0.90766446,0.00000000,0.80797766,0.19132522
-5.57978989,2.43032258,0.02870054,0.09191898,1.10141541,1.29309610,0.93911008,0.00000000,0.83428517,0.19894775
-5.57378689,2.49276387,0.02846130,0.09451705,1.13576698,1.32433989,0.96684073,0.00000000,0.85738865,0.20586005
-5.56778389,2.54486560,0.02812873,0.09661488,1.16464337,1.35040470,0.99025183,0.00000000,0.87675312,0.21191017
-5.56178089,2.58535562,0.02769613,0.09816958,1.18745885,1.37064774,1.00880372,0.00000000,0.89190015,0.21695817
-5.55577789,2.61314932,0.02715902,0.09914769,1.20372558,1.38451580,1.02203880,0.00000000,0.90242299,0.22088057
-5.54977489,2.62738614,0.02651543,0.09952630,1.21306968,1.39156406,1.02959664,0.00000000,0.90799990,0.22357446
-5.54377189,2.62746011,0.02576605,0.09929378,1.21524446,1.39147221,1.03122636,0.00000000,0.90840505,0.22496104
-5.53776888,2.61304291,0.02491430,0.09845031,1.21013991,1.38405704,1.02679584,0.00000000,0.90351655,0.22498837
-5.53176588,2.58409859,0.02396621,0.09700794,1.19778831,1.36928102,1.01629718,0.00000000,0.89332105,0.22363328
-5.52576288,2.54088904,0.02293030,0.09499036,1.17836531,1.34725641,0.99984823,0.00000000,0.87791492,0.22090225
-5.51975988,2.48397008,0.02181722,0.09243225,1.15218664,1.31824479,0.97769002,0.00000000,0.85750167,0.21683143
-5.51375688,2.41417819,0.02063943,0.08937836,1.11970044,1.28265193,0.95018029,0.00000000,0.83238598,0.21148547
-5.50775388,2.33260852,0.01941077,0.08588220,1.08147541,1.24101832,0.91778326,0.00000000,0.80296427,0.20495554
-5.50175088,2.24058498,0.01814596,0.08200463,1.03818545,1.19400556,0.88105623,0.00000000,0.76971257,0.19735643
-5.49574787,2.13962388,0.01686019,0.07781205,0.99059120,1.14237938,0.84063341,0.00000000,0.73317198,0.18882294
-5.48974487,2.03139238,0.01556857,0.07337472,0.93951947,1.08698988,0.79720785,0.00000000,0.69393238,0.17950569
-5.48374187,1.91766365,0.01428575,0.06876484,0.88584109,1.02874971,0.75151209,0.00000000,0.65261519,0.16956658
-5.47773887,1.80027049,0.01302551,0.06405474,0.83044836,0.96861124,0.70429831,0.00000000,0.60985581,0.15917404
-5.47173587,1.68105907,0.01180039,0.05931520,0.77423273,0.90754338,0.65631886,0.00000000,0.56628643,0.14849829
-5.46573287,1.56184457,0.01062149,0.05461389,0.71806359,0.84650903,0.60830772,0.00000000,0.52251988,0.13770684
-5.45972986,1.44437019,0.00949819,0.05001397,0.66276888,0.78644373,0.56096358,0.00000000,0.47913511,0.12696024
-5.45372686,1.33027071,0.00843813,0.04557305,0.60911801,0.72823637,0.51493509,0.00000000,0.43666463,0.11640844
-5.44772386,1.22104157,0.00744708,0.04134232,0.55780764,0.67271232,0.47080855,0.00000000,0.39558447,0.10618766
-5.44172086,1.11801418,0.00652900,0.03736603,0.50945048,0.62061937,0.42909832,0.00000000,0.35630657,0.09641794
-5.43571786,1.02233756,0.00568614,0.03368117,0.46456730,0.57261674,0.39024000,0.00000000,0.31917396,0.08720142
-5.42971486,0.93496654,0.00491914,0.03031751,0.42358199,0.52926718,0.35458646,0.00000000,0.28445839,0.07862127
-5.42371186,0.85665606,0.00422719,0.02729776,0.38681968,0.49103205,0.32240635,0.00000000,0.25236046,0.07074130
-5.41770885,0.78796112,0.00360827,0.02463805,0.35450747,0.45826927,0.29388502,0.00000000,0.22301196,0.06360617
-5.41170585,0.72924166,0.00305932,0.02234846,0.32677753,0.43123379,0.26912752,0.00000000,0.19647986,0.05724213
-5.40570285,0.68067165,0.00257645,0.02043372,0.30367214,0.41008025,0.24816311,0.00000000,0.17277200,0.05165820
-5.39969985,0.64225134,0.00215520,0.01889396,0.28515019,0.39486733,0.23095129,0.00000000,0.15184368,0.04684770
-5.39369685,0.61382200,0.00179067,0.01772551,0.27109483,0.38556366,0.21738854,0.00000000,0.13360502,0.04278999
-5.38769385,0.59508213,0.00147776,0.01692162,0.26132180,0.38205447,0.20731583,0.00000000,0.11792865,0.03945239
-5.38169085,0.58560457,0.00121129,0.01647321,0.25558814,0.38414909,0.20052628,0.00000000,0.10465740,0.03679219
-5.37568784,0.58485373,0.00098616,0.01636943,0.25360100,0.39158855,0.19677297,0.00000000,0.09361172,0.03475860
-5.36968484,0.59220244,0.00079744,0.01659821,0.25502632,0.40405333,0.19577651,0.00000000,0.08459662,0.03329469
-5.36368184,0.60694808,0.00064047,0.01714663,0.25949719,0.42117087,0.19723235,0.00000000,0.07740800,0.03233919
-5.35767884,0.62832772,0.00051091,0.01800113,0.26662185,0.44252279,0.20081771,0.00000000,0.07183818,0.03182815
-5.35167584,0.65553207,0.00040479,0.01914764,0.27599123,0.46765169,0.20619797,0.00000000,0.06768065,0.03169649
-5.34567284,0.68771817,0.00031854,0.02057151,0.28718598,0.49606750,0.21303276,0.00000000,0.06473403,0.03187930
-5.33966983,0.72402096,0.00024897,0.02225739,0.29978311,0.52725342,0.22098140,0.00000000,0.06280525,0.03231301
-5.33366683,0.76356372,0.00019327,0.02418892,0.31336208,0.56067146,0.22970806,0.00000000,0.06171191,0.03293640
-5.32766383,0.80546750,0.00014901,0.02634841,0.32751052,0.59576772,0.23888635,0.00000000,0.06128417,0.03369145
-5.32166083,0.84885977,0.00011411,0.02871642,0.34182958,0.63197738,0.24820365,0.00000000,0.06136583,0.03452398
-5.31565783,0.89288246,0.00008679,0.03127136,0.35593884,0.66872967,0.25736494,0.00000000,0.06181517,0.03538423
-5.30965483,0.93669941,0.00006556,0.03398907,0.36948081,0.70545286,0.26609628,0.00000000,0.06250519,0.03622727
-5.30365183,0.97950359,0.00004919,0.03684246,0.38212514,0.74157927,0.27414795,0.00000000,0.06332365,0.03701327
-5.29764882,1.02052401,0.00003665,0.03980128,0.39357228,0.77655061,0.28129708,0.00000000,0.06417282,0.03770775
-5.29164582,1.05903258,0.00002713,0.04283194,0.40355676,0.80982355,0.28734996,0.00000000,0.06496905,0.03828159
-5.28564282,1.09435082,0.00001994,0.04589755,0.41184994,0.84087558,0.29214378,0.00000000,0.06564219,0.03871110
-5.27963982,1.12585654,0.00001456,0.04895814,0.41826221,0.86921122,0.29554793,0.00000000,0.06613490,0.03897786
-5.27363682,1.15299046,0.00001056,0.05197094,0.42264458,0.89436857,0.29746475,0.00000000,0.06640194,0.03906865
-5.26763382,1.17526250,0.00000760,0.05489109,0.42488965,0.91592591,0.29782975,0.00000000,0.06640938,0.03897513
-5.26163082,1.19225793,0.00000544,0.05767230,0.42493190,0.93350854,0.29661125,0.00000000,0.06613372,0.03869359
-5.25562781,1.20364289,0.00000386,0.06026784,0.42274726,0.94679536,0.29380940,0.00000000,0.06556110,0.03822463
-5.24962481,1.20916925,0.00000273,0.06263161,0.41835201,0.95552518,0.28945476,0.00000000,0.06468640,0.03757273
-5.24362181,1.20867860,0.00000191,0.06471934,0.41180093,0.95950244,0.28360618,0.00000000,0.06351236,0.03674583
-5.23761881,1.20210500,0.00000133,0.06648983,0.40318484,0.95860208,0.27634836,0.00000000,0.06204869,0.03575493
-5.23161581,1.18947631,0.00000092,0.06790619,0.39262745,0.95277325,0.26778883,0.00000000,0.06031119,0.03461357
-5.22561281,1.17091400,0.00000063,0.06893706,0.38028169,0.94204168,0.25805466,0.00000000,0.05832084,0.03333740
-5.21960980,1.14663103,0.00000043,0.06955764,0.36632550,0.92651039,0.24728881,0.00000000,0.05610288,0.03194369
-5.21360680,1.11692791,0.00000030,0.06975066,0.35095730,0.90635869,0.23564635,0.00000000,0.05368596,0.03045085
-5.20760380,1.08218670,0.00000021,0.06950700,0.33439112,0.88183917,0.22329055,0.00000000,0.05110123,0.02887804
-5.20160080,1.04286317,0.00000015,0.06882619,0.31685160,0.85327291,0.21038897,0.00000000,0.04838153,0.02724468
-5.19559780,0.99947710,0.00000011,0.06771650,0.29856892,0.82104272,0.19710968,0.00000000,0.04556056,0.02557010
-5.18959480,0.95260096,0.00000010,0.06619481,0.27977387,0.78558470,0.18361766,0.00000000,0.04267209,0.02387317
-5.18359180,0.90284735,0.00000010,0.06428617,0.26069315,0.74737836,0.17007151,0.00000000,0.03974934,0.02217197
-5.17758879,0.85085549,0.00000011,0.06202305,0.24154493,0.70693552,0.15662054,0.00000000,0.03682424,0.02048352
-5.17158579,0.79727725,0.00000015,0.05944440,0.22253497,0.66478844,0.14340225,0.00000000,0.03392697,0.01882355
-5.16558279,0.74276311,0.00000021,0.05659446,0.20385324,0.62147765,0.13054038,0.00000000,0.03108545,0.01720633
-5.15957979,0.68794863,0.00000029,0.05352144,0.18567117,0.57753977,0.11814340,0.00000000,0.02832502,0.01564452
-5.15357679,0.63344187,0.00000042,0.05027613,0.16813954,0.53349592,0.10630357,0.00000000,0.02566817,0.01414909
-5.14757379,0.57981214,0.00000060,0.04691047,0.15138720,0.48984110,0.09509660,0.00000000,0.02313440,0.01272936
-5.14157079,0.52758054,0.00000085,0.04347615,0.13552033,0.44703488,0.08458169,0.00000000,0.02074022,0.01139292
-5.13556778,0.47721253,0.00000121,0.04002337,0.12062259,0.40549367,0.07480216,0.00000000,0.01849925,0.01014582
-5.12956478,0.42911285,0.00000170,0.03659963,0.10675573,0.36558502,0.06578650,0.00000000,0.01642239,0.00899262
-5.12356178,0.38362275,0.00000238,0.03324886,0.09396102,0.32762383,0.05754978,0.00000000,0.01451819,0.00793662
-5.11755878,0.34101971,0.00000330,0.03001066,0.08226101,0.29187071,0.05009534,0.00000000,0.01279322,0.00698004
-5.11155578,0.30151954,0.00000456,0.02691982,0.07166190,0.25853241,0.04341685,0.00000000,0.01125260,0.00612428
-5.10555278,0.26528058,0.00000625,0.02400610,0.06215614,0.22776422,0.03750039,0.00000000,0.00990058,0.00537026
-5.09954977,0.23241004,0.00000850,0.02129423,0.05372542,0.19967416,0.03232680,0.00000000,0.00874120,0.00471863
-5.09354677,0.20297189,0.00001150,0.01880417,0.04634372,0.17432875,0.02787396,0.00000000,0.00777900,0.00417024
-5.08754377,0.17699621,0.00001544,0.01655151,0.03998049,0.15176004,0.02411915,0.00000000,0.00701980,0.00372636
-5.08154077,0.15448953,0.00002060,0.01454810,0.03460390,0.13197368,0.02104128,0.00000000,0.00647146,0.00338914
-5.07553777,0.13544580,0.00002728,0.01280276,0.03018385,0.11495762,0.01862308,0.00000000,0.00614468,0.00316193
-5.06953477,0.11985761,0.00003590,0.01132215,0.02669501,0.10069121,0.01685308,0.00000000,0.00605379,0.00304961
-5.06353177,0.10772737,0.00004692,0.01011158,0.02411950,0.08915430,0.01572742,0.00000000,0.00621748,0.00305897
-5.05752876,0.09907796,0.00006090,0.00917595,0.02244942,0.08033620,0.01525145,0.00000000,0.00665952,0.00319898
-5.05152576,0.09396264,0.00007853,0.00852053,0.02168897,0.07424398,0.01544103,0.00000000,0.00740933,0.00348107
-5.04552276,0.09247382,0.00010059,0.00815178,0.02185626,0.07091016,0.01632358,0.00000000,0.00850249,0.00391934
-5.03951976,0.09475037,0.00012798,0.00807798,0.02298467,0.07039922,0.01793869,0.00000000,0.00998106,0.00453071
-5.03351676,0.10098331,0.00016175,0.00830978,0.02512374,0.07281306,0.02033848,0.00000000,0.01189373,0.00533497
-5.02751376,0.11141936,0.00020309,0.00886053,0.02833955,0.07829489,0.02358746,0.00000000,0.01429574,0.00635477
-5.02151076,0.12636242,0.00025332,0.00974648,0.03271453,0.08703158,0.02776194,0.00000000,0.01724850,0.00761547
-5.01550775,0.14617244,0.00031391,0.01098672,0.03834666,0.09925423,0.03294899,0.00000000,0.02081898,0.00914487
-5.00950475,0.17126173,0.00038648,0.01260294,0.04534805,0.11523679,0.03924484,0.00000000,0.02507876,0.01097282
-5.00350175,0.20208839,0.00047274,0.01461897,0.05384273,0.13529262,0.04675276,0.00000000,0.03010263,0.01313069
-4.99749875,0.23914687,0.00057454,0.01706009,0.06396389,0.15976899,0.05558040,0.00000000,0.03596700,0.01565062
-4.99149575,0.28295559,0.00069381,0.01995208,0.07585028,0.18903926,0.06583659,0.00000000,0.04274782,0.01856476
-4.98549275,0.33404175,0.00083253,0.02332018,0.08964196,0.22349305,0.07762764,0.00000000,0.05051824,0.02190423
-4.97948974,0.39292345,0.00099269,0.02718774,0.10547551,0.26352418,0.09105326,0.00000000,0.05934598,0.02569803
-4.97348674,0.46008947,0.00117628,0.03157488,0.12347853,0.30951680,0.10620205,0.00000000,0.06929046,0.02997182
-4.96748374,0.53597718,0.00138518,0.03649691,0.14376384,0.36182977,0.12314680,0.00000000,0.08039978,0.03474666
-4.96148074,0.62094913,0.00162115,0.04196281,0.16642333,0.42077978,0.14193981,0.00000000,0.09270768,0.04003767
-4.95547774,0.71526903,0.00188575,0.04797369,0.19152174,0.48662363,0.16260812,0.00000000,0.10623060,0.04585273
-4.94947474,0.81907802,0.00218031,0.05452130,0.21909055,0.55954018,0.18514920,0.00000000,0.12096493,0.05219124
-4.94347174,0.93237219,0.00250579,0.06158674,0.24912231,0.63961268,0.20952705,0.00000000,0.13688466,0.05904302
-4.93746873,1.05498224,0.00286282,0.06913938,0.28156547,0.72681216,0.23566900,0.00000000,0.15393944,0.06638735
-4.93146573,1.18655644,0.00325155,0.07713609,0.31632026,0.82098266,0.26346346,0.00000000,0.17205344,0.07419227
-4.92546273,1.32654794,0.00367167,0.08552077,0.35323554,0.92182902,0.29275868,0.00000000,0.19112479,0.08241418
-4.91945973,1.47420711,0.00412231,0.09422438,0.39210722,1.02890803,0.32336282,0.00000000,0.21102597,0.09099777
-4.91345673,1.62858001,0.00460204,0.10316538,0.43267804,1.14162350,0.35504528,0.00000000,0.23160511,0.09987631
-4.90745373,1.78851326,0.00510883,0.11225065,0.47463920,1.25922587,0.38753946,0.00000000,0.25268810,0.10897236
-4.90145073,1.95266590,0.00564006,0.12137693,0.51763364,1.38081680,0.42054686,0.00000000,0.27408175,0.11819882
-4.89544772,2.11952805,0.00619251,0.13043269,0.56126117,1.50535872,0.45374254,0.00000000,0.29557768,0.12746043
-4.88944472,2.28744624,0.00676235,0.13930047,0.60508522,1.63168959,0.48678160,0.00000000,0.31695687,0.13665561
-4.88344172,2.45465474,0.00734524,0.14785955,0.64864113,1.75854242,0.51930677,0.00000000,0.33799488,0.14567856
-4.87743872,2.61931191,0.00793630,0.15598890,0.69144568,1.88456912,0.55095654,0.00000000,0.35846728,0.15442164
-4.87143572,2.77954053,0.00853023,0.16357037,0.73300762,2.00836795,0.58137374,0.00000000,0.37815527,0.16277791
-4.86543272,2.93347050,0.00912134,0.17049183,0.77283878,2.12851373,0.61021418,0.00000000,0.39685116,0.17064369
-4.85942971,3.07928240,0.00970364,0.17665035,0.81046545,2.24358959,0.63715492,0.00000000,0.41436349,0.17792118
-4.85342671,3.21525030,0.01027095,0.18195510,0.84543947,2.35221928,0.66190197,0.00000000,0.43052158,0.18452082
-4.84742371,3.33978206,0.01081695,0.18633004,0.87734885,2.45309868,0.68419704,0.00000000,0.44517931,0.19036355
-4.84142071,3.45145567,0.01133534,0.18971607,0.90582732,2.54502537,0.70382311,0.00000000,0.45821796,0.19538269
-4.83541771,3.54905020,0.01181989,0.19207275,0.93056272,2.62692525,0.72060857,0.00000000,0.46954806,0.19952546
-4.82941471,3.63157040,0.01226460,0.19337945,0.95130379,2.69787511,0.73442990,0.00000000,0.47911013,0.20275405
-4.82341171,3.69826406,0.01266375,0.19363583,0.96786533,2.75712058,0.74521282,0.00000000,0.48687445,0.20504623
-4.81740870,3.74863192,0.01301206,0.19286175,0.98013159,2.80408880,0.75293192,0.00000000,0.49283982,0.20639553
-4.81140570,3.78243003,0.01330476,0.19109655,0.98805794,2.83839569,0.75760890,0.00000000,0.49703149,0.20681086
-4.80540270,3.79966492,0.01353770,0.18839783,0.99167091,2.85984779,0.75930976,0.00000000,0.49949848,0.20631583
-4.79939970,3.80058252,0.01370744,0.18483976,0.99106677,2.86843896,0.75814091,0.00000000,0.50031047,0.20494756
-4.79339670,3.78565150,0.01381135,0.18051098,0.98640893,2.86434243,0.75424478,0.00000000,0.49955446,0.20275535
-4.78739370,3.75554257,0.01384763,0.17551232,0.97792438,2.84789893,0.74779509,0.00000000,0.49733152,0.19979899
-4.78139070,3.71110478,0.01381544,0.16995440,0.96589950,2.81960165,0.73899206,0.00000000,0.49375378,0.19614705
-4.77538769,3.65334031,0.01371488,0.16395515,0.95067554,2.78007898,0.72805791,0.00000000,0.48894184,0.19187510
-4.76938469,3.58337907,0.01354702,0.15763754,0.93264391,2.73007581,0.71523287,0.00000000,0.48302280,0.18706394
-4.76338169,3.50245396,0.01331393,0.15112743,0.91224172,2.67043441,0.70077179,0.00000000,0.47612895,0.18179801
-4.75737869,3.41187801,0.01301865,0.14455178,0.88994735,2.60207540,0.68494159,0.00000000,0.46839717,0.17616391
-4.75137569,3.31302379,0.01266511,0.13803703,0.86627646,2.52597964,0.66801935,0.00000000,0.45996894,0.17024921
-4.74537269,3.20730549,0.01225809,0.13170801,0.84177812,2.44317128,0.65029121,0.00000000,0.45099103,0.16414140
-4.73936968,3.09616373,0.01180317,0.12568696,0.81703109,2.35470247,0.63205175,0.00000000,0.44161641,0.15792710
-4.73336668,2.98105280,0.01130652,0.12009295,0.79263996,2.26163951,0.61360373,0.00000000,0.43200552,0.15169151
-4.72736368,2.86342983,0.01077487,0.11504143,0.76923095,2.16505077,0.59525790,0.00000000,0.42232741,0.14551798
-4.72136068,2.74474525,0.01021533,0.11064389,0.74744690,2.06599584,0.57733263,0.00000000,0.41276058,0.13948769
-4.71535768,2.62643377,0.00963522,0.10700748,0.72794140,1.96551590,0.56015295,0.00000000,0.40349334,0.13367939
-4.70935468,2.50990492,0.00904195,0.10423459,0.71137133,1.86462482,0.54404886,0.00000000,0.39472328,0.12816912
-4.70335168,2.39653258,0.00844284,0.10242209,0.69838794,1.76430075,0.52935252,0.00000000,0.38665590,0.12302986
-4.69734867,2.28764265,0.00784497,0.10166042,0.68962589,1.66547786,0.51639418,0.00000000,0.37950199,0.11833102
-4.69134567,2.18449853,0.00725508,0.10203210,0.68569047,1.56903797,0.50549681,0.00000000,0.37347389,0.11413777
-4.68534267,2.08828398,0.00667935,0.10361002,0.68714272,1.47580191,0.49696924,0.00000000,0.36878053,0.11051013
-4.67933967,2.00008365,0.00612341,0.10645518,0.69448292,1.38652062,0.49109801,0.00000000,0.36562137,0.10750190
-4.67333667,1.92086136,0.00559216,0.11061413,0.70813256,1.30186603,0.48813818,0.00000000,0.36417936,0.10515931
-4.66733367,1.85143695,0.00508973,0.11611609,0.72841553,1.22242181,0.48830319,0.00000000,0.36461326,0.10351956
-4.66133067,1.79246240,0.00461947,0.12296990,0.75553899,1.14867450,0.49175443,0.00000000,0.36704959,0.10260929
-4.65532766,1.74439860,0.00418388,0.13116101,0.78957509,1.08100515,0.49859082,0.00000000,0.37157454,0.10244288
-4.64932466,1.70749372,0.00378466,0.14064858,0.83044411,1.01968214,0.50883907,0.00000000,0.37822640,0.10302102
-4.64332166,1.68176491,0.00342268,0.15136300,0.87790041,0.96485548,0.52244510,0.00000000,0.38698887,0.10432926
