energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.74787394,1.50002617,0.37005600,0.00298934,0.00998158,0.74352349,0.77362546,0.45710193
-5.74187094,1.48889405,0.35628431,0.00295901,0.01005394,0.75038255,0.77439960,0.45790501
-5.73586793,1.47961245,0.34267894,0.00293448,0.01015250,0.75848980,0.77659476,0.45928767
-5.72986493,1.47242152,0.32942915,0.00291674,0.01027431,0.76781738,0.78020614,0.46129661
-5.72386193,1.46750807,0.31670567,0.00290655,0.01041592,0.77831778,0.78518420,0.46397331
-5.71785893,1.46499641,0.30465649,0.00290443,0.01057353,0.78992192,0.79143349,0.46735097
-5.71185593,1.46494061,0.29340328,0.00291064,0.01074303,0.80253776,0.79881320,0.47145152
-5.70585293,1.46731888,0.28303853,0.00292515,0.01092011,0.81604955,0.80713921,0.47628277
-5.69984992,1.47203052,0.27362356,0.00294762,0.01110031,0.83031805,0.81618792,0.48183597
-5.69384692,1.47889565,0.26518743,0.00297742,0.01127914,0.84518170,0.82570170,0.48808405
-5.68784392,1.48765821,0.25772692,0.00301364,0.01145219,0.86045909,0.83539582,0.49498059
-5.68184092,1.49799233,0.25120760,0.00305510,0.01161517,0.87595251,0.84496686,0.50245983
-5.67583792,1.50951197,0.24556590,0.00310040,0.01176405,0.89145297,0.85410217,0.51043779
-5.66983492,1.52178389,0.24071229,0.00314795,0.01189513,0.90674627,0.86249021,0.51881446
-5.66383192,1.53434352,0.23653529,0.00319607,0.01200514,0.92162029,0.86983152,0.52747724
-5.65782891,1.54671329,0.23290633,0.00324298,0.01209134,0.93587320,0.87584973,0.53630543
-5.65182591,1.55842282,0.22968523,0.00328693,0.01215156,0.94932225,0.88030257,0.54517564
-5.64582291,1.56903016,0.22672608,0.00332625,0.01218430,0.96181302,0.88299211,0.55396799
-5.63981991,1.57814338,0.22388334,0.00335943,0.01218880,0.97322853,0.88377427,0.56257272
-5.63381691,1.58544140,0.22101787,0.00338515,0.01216503,0.98349799,0.88256686,0.57089703
-5.62781391,1.59069319,0.21800277,0.00340242,0.01211379,0.99260456,0.87935604,0.57887167
-5.62181091,1.59377455,0.21472861,0.00341055,0.01203667,1.00059189,0.87420091,0.58645702
-5.61580790,1.59468134,0.21110809,0.00340926,0.01193609,1.00756877,0.86723583,0.59364826
-5.60980490,1.59353864,0.20707975,0.00339867,0.01181523,1.01371173,0.85867052,0.60047933
-5.60380190,1.59060514,0.20261077,0.00337934,0.01167800,1.01926514,0.84878758,0.60702529
-5.59779890,1.58627230,0.19769870,0.00335226,0.01152901,1.02453851,0.83793769,0.61340300
-5.59179590,1.58105813,0.19237198,0.00331884,0.01137340,1.02990102,0.82653224,0.61976975
-5.58579290,1.57559549,0.18668953,0.00328086,0.01121682,1.03577309,0.81503377,0.62632001
-5.57978989,1.57061526,0.18073917,0.00324047,0.01106524,1.04261513,0.80394431,0.63328000
-5.57378689,1.56692471,0.17463510,0.00320007,0.01092485,1.05091370,0.79379188,0.64090047
-5.56778389,1.56538177,0.16851463,0.00316229,0.01080186,1.06116544,0.78511561,0.64944771
-5.56178089,1.56686610,0.16253406,0.00312990,0.01070238,1.07385923,0.77844990,0.65919311
-5.55577789,1.57224785,0.15686411,0.00310569,0.01063224,1.08945716,0.77430795,0.67040171
-5.54977489,1.58235536,0.15168494,0.00309244,0.01059681,1.10837500,0.77316538,0.68332003
-5.54377189,1.59794283,0.14718085,0.00309277,0.01060085,1.13096299,0.77544431,0.69816385
-5.53776888,1.61965944,0.14353498,0.00310911,0.01064839,1.15748767,0.78149859,0.71510631
-5.53176588,1.64802077,0.14092397,0.00314358,0.01074258,1.18811552,0.79160048,0.73426694
-5.52576288,1.68338406,0.13951283,0.00319794,0.01088560,1.22289934,0.80592959,0.75570208
-5.51975988,1.72592797,0.13945005,0.00327350,0.01107860,1.26176789,0.82456421,0.77939719
-5.51375688,1.77563794,0.14086311,0.00337111,0.01132162,1.30451954,0.84747555,0.80526154
-5.50775388,1.83229769,0.14385445,0.00349108,0.01161367,1.35082021,0.87452523,0.83312543
-5.50175088,1.89548743,0.14849797,0.00363321,0.01195269,1.40020613,0.90546599,0.86274031
-5.49574787,1.96458878,0.15483623,0.00379674,0.01233568,1.45209121,0.93994585,0.89378193
-5.48974487,2.03879655,0.16287833,0.00398035,0.01275875,1.50577913,0.97751557,0.92585630
-5.48374187,2.11713685,0.17259854,0.00418223,0.01321730,1.56047976,1.01763930,0.95850860
-5.47773887,2.19849116,0.18393586,0.00440011,0.01370619,1.61532928,1.05970794,0.99123449
-5.47173587,2.28162535,0.19679444,0.00463126,0.01421985,1.66941343,1.10305497,1.02349367
-5.46573287,2.36522279,0.21104496,0.00487263,0.01475254,1.72179297,1.14697419,1.05472494
-5.45972986,2.44792028,0.22652702,0.00512087,0.01529851,1.77153033,1.19073861,1.08436251
-5.45372686,2.52834566,0.24305236,0.00537243,0.01585213,1.81771653,1.23362008,1.11185259
-5.44772386,2.60515561,0.26040912,0.00562368,0.01640812,1.85949723,1.27490881,1.13666991
-5.44172086,2.67707235,0.27836682,0.00587095,0.01696164,1.89609697,1.31393218,1.15833339
-5.43571786,2.74291811,0.29668204,0.00611066,0.01750840,1.92684070,1.35007216,1.17642035
-5.42971486,2.80164594,0.31510462,0.00633941,0.01804473,1.95117177,1.38278081,1.19057881
-5.42371186,2.85236608,0.33338411,0.00655405,0.01856760,1.96866591,1.41159330,1.20053747
-5.41770885,2.89436689,0.35127634,0.00675176,0.01907459,1.97904069,1.43613809,1.20611284
-5.41170585,2.92712996,0.36854972,0.00693012,0.01956389,1.98216028,1.45614406,1.20721364
-5.40570285,2.95033875,0.38499109,0.00708718,0.02003415,1.97803568,1.47144427,1.20384210
-5.39969985,2.96388101,0.40041085,0.00722143,0.02048445,1.96682044,1.48197659,1.19609239
-5.39369685,2.96784485,0.41464714,0.00733193,0.02091410,1.94880245,1.48778105,1.18414627
-5.38769385,2.96250898,0.42756885,0.00741820,0.02132256,1.92439220,1.48899434,1.16826628
-5.38169085,2.94832770,0.43907735,0.00748028,0.02170929,1.89410821,1.48584166,1.14878679
-5.37568784,2.92591131,0.44910691,0.00751868,0.02207362,1.85856042,1.47862644,1.12610335
-5.36968484,2.89600293,0.45762374,0.00753432,0.02241469,1.81843203,1.46771819,1.10066074
-5.36368184,2.85945257,0.46462379,0.00752849,0.02273134,1.77446074,1.45353930,1.07294031
-5.35767884,2.81718957,0.47012944,0.00750278,0.02302207,1.72741984,1.43655092,1.04344692
-5.35167584,2.77019432,0.47418528,0.00745903,0.02328511,1.67809986,1.41723872,1.01269597
-5.34567284,2.71947022,0.47685327,0.00739920,0.02351840,1.62729107,1.39609883,0.98120093
-5.33966983,2.66601685,0.47820758,0.00732535,0.02371966,1.57576740,1.37362447,0.94946166
-5.33366683,2.61080491,0.47832940,0.00723955,0.02388660,1.52427181,1.35029352,0.91795377
-5.32766383,2.55475387,0.47730201,0.00714380,0.02401694,1.47350347,1.32655754,0.88711927
-5.32166083,2.49871247,0.47520641,0.00704000,0.02410868,1.42410666,1.30283219,0.85735853
-5.31565783,2.44344279,0.47211784,0.00692989,0.02416018,1.37666149,1.27948950,0.82902380
-5.30965483,2.38960782,0.46810309,0.00681502,0.02417038,1.33167641,1.25685187,0.80241417
-5.30365183,2.33776276,0.46321910,0.00669671,0.02413892,1.28958235,1.23518793,0.77777204
-5.29764882,2.28834998,0.45751247,0.00657607,0.02406627,1.25072864,1.21471030,0.75528098
-5.29164582,2.24169749,0.45102015,0.00645401,0.02395380,1.21538034,1.19557498,0.73506505
-5.28564282,2.19802068,0.44377106,0.00633118,0.02380382,1.18371724,1.17788253,0.71718932
-5.27963982,2.15742700,0.43578844,0.00620809,0.02361955,1.15583435,1.16168057,0.70166174
-5.27363682,2.11992332,0.42709281,0.00608504,0.02340508,1.13174379,1.14696781,0.68843596
-5.26763382,2.08542546,0.41770518,0.00596222,0.02316522,1.11137828,1.13369899,0.67741532
-5.26163082,2.05376949,0.40765037,0.00583972,0.02290534,1.09459603,1.12179086,0.66845770
-5.25562781,2.02472449,0.39696010,0.00571755,0.02263114,1.08118703,1.11112875,0.66138115
-5.24962481,1.99800614,0.38567562,0.00559567,0.02234843,1.07088079,1.10157367,0.65597025
-5.24362181,1.97329090,0.37384977,0.00547407,0.02206288,1.06335520,1.09296948,0.65198299
-5.23761881,1.95023022,0.36154830,0.00535270,0.02177974,1.05824656,1.08515015,0.64915810
-5.23161581,1.92846442,0.34885026,0.00523160,0.02150357,1.05516045,1.07794663,0.64722247
-5.22561281,1.90763592,0.33584758,0.00511085,0.02123808,1.05368312,1.07119333,0.64589880
-5.21960980,1.88740138,0.32264387,0.00499057,0.02098590,1.05339322,1.06473385,0.64491293
-5.21360680,1.86744245,0.30935233,0.00487101,0.02074846,1.05387336,1.05842586,0.64400091
-5.20760380,1.84747490,0.29609314,0.00475244,0.02052594,1.05472116,1.05214496,0.64291543
-5.20160080,1.82725579,0.28299036,0.00463524,0.02031724,1.05555949,1.04578743,0.64143161
-5.19559780,1.80658872,0.27016849,0.00451986,0.02012010,1.05604544,1.03927179,0.63935175
-5.18959480,1.78532682,0.25774902,0.00440679,0.01993118,1.05587772,1.03253919,0.63650909
-5.18359180,1.76337367,0.24584693,0.00429658,0.01974625,1.05480231,1.02555262,0.63277038
-5.17758879,1.74068213,0.23456760,0.00418982,0.01956049,1.05261612,1.01829507,0.62803726
-5.17158579,1.71725121,0.22400397,0.00408709,0.01936869,1.04916869,1.01076679,0.62224642
-5.16558279,1.69312133,0.21423431,0.00398898,0.01916562,1.04436182,1.00298187,0.61536859
-5.15957979,1.66836825,0.20532058,0.00389605,0.01894629,1.03814743,0.99496432,0.60740652
-5.15357679,1.64309597,0.19730737,0.00380881,0.01870625,1.03052377,0.98674397,0.59839204
-5.14757379,1.61742918,0.19022160,0.00372772,0.01844190,1.02153036,0.97835251,0.58838247
-5.14157079,1.59150566,0.18407276,0.00365314,0.01815066,1.01124201,0.96981982,0.57745654
-5.13556778,1.56546908,0.17885385,0.00358533,0.01783121,0.99976227,0.96117106,0.56571007
-5.12956478,1.53946262,0.17454272,0.00352446,0.01748358,0.98721686,0.95242458,0.55325178
-5.12356178,1.51362384,0.17110401,0.00347058,0.01710920,0.97374734,0.94359095,0.54019918
-5.11755878,1.48808108,0.16849124,0.00342361,0.01671093,0.95950545,0.93467311,0.52667504
-5.11155578,1.46295156,0.16664929,0.00338337,0.01629295,0.94464836,0.92566786,0.51280442
-5.10555278,1.43834130,0.16551696,0.00334956,0.01586069,0.92933513,0.91656839,0.49871237
-5.09954977,1.41434675,0.16502948,0.00332182,0.01542059,0.91372427,0.90736801,0.48452241
-5.09354677,1.39105807,0.16512108,0.00329970,0.01497994,0.89797270,0.89806464,0.47035577
-5.08754377,1.36856371,0.16572729,0.00328270,0.01454664,0.88223573,0.88866588,0.45633126
-5.08154077,1.34695589,0.16678712,0.00327033,0.01412893,0.86666810,0.87919439,0.44256578
-5.07553777,1.32633661,0.16824482,0.00326209,0.01373519,0.85142572,0.86969306,0.42917515
-5.06953477,1.30682368,0.17005145,0.00325752,0.01337367,0.83666785,0.86022979,0.41627525
-5.06353177,1.28855616,0.17216598,0.00325626,0.01305230,0.82255934,0.85090135,0.40398320
-5.05752876,1.27169889,0.17455600,0.00325803,0.01277852,0.80927275,0.84183611,0.39241830
-5.05152576,1.25644554,0.17719811,0.00326267,0.01255913,0.79698984,0.83319527,0.38170273
-5.04552276,1.24301985,0.18007785,0.00327019,0.01240020,0.78590233,0.82517250,0.37196176
-5.03951976,1.23167485,0.18318922,0.00328073,0.01230698,0.77621162,0.81799181,0.36332325
-5.03351676,1.22268984,0.18653393,0.00329460,0.01228392,0.76812734,0.81190357,0.35591664
-5.02751376,1.21636513,0.19012026,0.00331229,0.01233463,0.76186477,0.80717890,0.34987109
-5.02151076,1.21301461,0.19396160,0.00333441,0.01246194,0.75764098,0.80410245,0.34531309
-5.01550775,1.21295648,0.19807484,0.00336172,0.01266790,0.75566992,0.80296384,0.34236334
-5.00950475,1.21650223,0.20247849,0.00339510,0.01295387,0.75615658,0.80404814,0.34113327
-5.00350175,1.22394456,0.20719067,0.00343548,0.01332057,0.75929044,0.80762562,0.34172115
-4.99749875,1.23554449,0.21222712,0.00348384,0.01376805,0.76523846,0.81394124,0.34420815
-4.99149575,1.25151837,0.21759913,0.00354117,0.01429583,0.77413799,0.82320427,0.34865433
-4.98549275,1.27202516,0.22331157,0.00360839,0.01490278,0.78608987,0.83557845,0.35509501
-4.97948974,1.29715479,0.22936111,0.00368633,0.01558722,0.80115204,0.85117293,0.36353753
-4.97348674,1.32691788,0.23573465,0.00377567,0.01634678,0.81933392,0.87003465,0.37395861
-4.96748374,1.36123752,0.24240808,0.00387692,0.01717842,0.84059207,0.89214208,0.38630264
-4.96148074,1.39994347,0.24934539,0.00399034,0.01807835,0.86482700,0.91740087,0.40048069
-4.95547774,1.44276908,0.25649822,0.00411593,0.01904191,0.89188171,0.94564152,0.41637077
-4.94947474,1.48935138,0.26380600,0.00425341,0.02006355,0.92154184,0.97661910,0.43381893
-4.94347174,1.53923432,0.27119648,0.00440220,0.02113675,0.95353765,1.01001527,0.45264164
-4.93746873,1.59187534,0.27858687,0.00456139,0.02225399,0.98754774,1.04544252,0.47262899
-4.93146573,1.64665514,0.28588561,0.00472980,0.02340673,1.02320463,1.08245049,0.49354907
-4.92546273,1.70289048,0.29299446,0.00490595,0.02458545,1.06010190,1.12053450,0.51515297
-4.91945973,1.75984973,0.29981127,0.00508812,0.02577976,1.09780279,1.15914579,0.53718059
-4.91345673,1.81677060,0.30623294,0.00527439,0.02697847,1.13585005,1.19770354,0.55936691
-4.90745373,1.87287971,0.31215879,0.00546271,0.02816984,1.17377673,1.23560813,0.58144845
-4.90145073,1.92741314,0.31749403,0.00565095,0.02934178,1.21111749,1.27225541,0.60316988
-4.89544772,1.97963741,0.32215321,0.00583696,0.03048211,1.24742012,1.30705154,0.62429036
-4.88944472,2.02886990,0.32606355,0.00601868,0.03157891,1.28225697,1.33942800,0.64458945
-4.88344172,2.07449823,0.32916792,0.00619418,0.03262084,1.31523559,1.36885628,0.66387243
-4.87743872,2.11599742,0.33142740,0.00636175,0.03359745,1.34600852,1.39486167,0.68197470
-4.87143572,2.15294443,0.33282314,0.00651995,0.03449954,1.37428168,1.41703593,0.69876519
-4.86543272,2.18502928,0.33335750,0.00666766,0.03531946,1.39982100,1.43504811,0.71414862
-4.85942971,2.21206215,0.33305436,0.00680412,0.03605133,1.42245719,1.44865335,0.72806657
-4.85342671,2.23397633,0.33195847,0.00692894,0.03669125,1.44208832,1.45769914,0.74049725
-4.84742371,2.25082657,0.33013393,0.00704207,0.03723740,1.45868026,1.46212896,0.75145405
-4.84142071,2.26278317,0.32766173,0.00714385,0.03769007,1.47226483,1.46198308,0.76098302
-4.83541771,2.27012174,0.32463649,0.00723488,0.03805156,1.48293596,1.45739646,0.76915931
-4.82941471,2.27320933,0.32116258,0.00731604,0.03832605,1.49084389,1.44859389,0.77608273
-4.82341171,2.27248748,0.31734964,0.00738835,0.03851930,1.49618784,1.43588264,0.78187285
-4.81740870,2.26845299,0.31330785,0.00745295,0.03863834,1.49920748,1.41964277,0.78666360
-4.81140570,2.26163741,0.30914321,0.00751095,0.03869107,1.50017359,1.40031570,0.79059789
-4.80540270,2.25258614,0.30495288,0.00756341,0.03868583,1.49937838,1.37839142,0.79382231
-4.79939970,2.24183825,0.30082107,0.00761121,0.03863090,1.49712591,1.35439485,0.79648225
-4.79339670,2.22990794,0.29681554,0.00765499,0.03853410,1.49372306,1.32887199,0.79871761
-4.78739370,2.21726843,0.29298502,0.00769513,0.03840231,1.48947136,1.30237628,0.80065925
-4.78139070,2.20433905,0.28935758,0.00773166,0.03824118,1.48465993,1.27545569,0.80242630
-4.77538769,2.19147591,0.28594023,0.00776428,0.03805477,1.47955979,1.24864098,0.80412436
-4.76938469,2.17896653,0.28271957,0.00779238,0.03784538,1.47441963,1.22243534,0.80584458
-4.76338169,2.16702827,0.27966370,0.00781502,0.03761349,1.46946287,1.19730565,0.80766351
-4.75737869,2.15581041,0.27672508,0.00783105,0.03735771,1.46488602,1.17367557,0.80964368
-4.75137569,2.14539943,0.27384437,0.00783914,0.03707497,1.46085808,1.15192020,0.81183459
-4.74537269,2.13582675,0.27095484,0.00783784,0.03676070,1.45752068,1.13236243,0.81427401
-4.73936968,2.12707831,0.26798734,0.00782574,0.03640917,1.45498868,1.11527068,0.81698943
-4.73336668,2.11910498,0.26487538,0.00780150,0.03601385,1.45335088,1.10085782,0.81999928
-4.72736368,2.11183302,0.26156006,0.00776399,0.03556784,1.45267053,1.08928101,0.82331392
-4.72136068,2.10517385,0.25799467,0.00771231,0.03506433,1.45298555,1.08064224,0.82693614
-4.71535768,2.09903232,0.25414861,0.00764594,0.03449700,1.45430805,1.07498933,0.83086115
-4.70935468,2.09331308,0.25001042,0.00756472,0.03386048,1.45662330,1.07231713,0.83507603
-4.70335168,2.08792461,0.24558982,0.00746892,0.03315070,1.45988816,1.07256901,0.83955859
-4.69734867,2.08278089,0.24091861,0.00735922,0.03236515,1.46402901,1.07563837,0.84427591
-4.69134567,2.07780078,0.23605029,0.00723673,0.03150316,1.46893955,1.08137034,0.84918252
-4.68534267,2.07290537,0.23105867,0.00710294,0.03056595,1.47447879,1.08956372,0.85421853
-4.67933967,2.06801381,0.22603518,0.00695964,0.02955674,1.48046948,1.09997330,0.85930801
-4.67333667,2.06303819,0.22108538,0.00680890,0.02848060,1.48669750,1.11231264,0.86435764
-4.66733367,2.05787821,0.21632458,0.00665295,0.02734441,1.49291256,1.12625758,0.86925603
-4.66133067,2.05241616,0.21187287,0.00649413,0.02615654,1.49883043,1.14145061,0.87387398
-4.65532766,2.04651299,0.20784988,0.00633477,0.02492666,1.50413710,1.15750616,0.87806552
-4.64932466,2.04000608,0.20436931,0.00617712,0.02366538,1.50849484,1.17401685,0.88167026
-4.64332166,2.03270894,0.20153376,0.00602326,0.02238395,1.51155029,1.19056082,0.88451666
-4.63731866,2.02441330,0.19942976,0.00587506,0.02109388,1.51294437,1.20670993,0.88642656
-4.63131566,2.01489367,0.19812355,0.00573409,0.01980665,1.51232375,1.22203871,0.88722050
-4.62531266,2.00391420,0.19765759,0.00560161,0.01853338,1.50935358,1.23613399,0.88672398
-4.61930965,1.99123773,0.19804794,0.00547852,0.01728461,1.50373082,1.24860466,0.88477416
-4.61330665,1.97663656,0.19928284,0.00536539,0.01607001,1.49519779,1.25909158,0.88122684
-4.60730365,1.95990448,0.20132227,0.00526243,0.01489831,1.48355520,1.26727712,0.87596347
-4.60130065,1.94086945,0.20409883,0.00516953,0.01377713,1.46867413,1.27289402,0.86889768
-4.59529765,1.91940633,0.20751960,0.00508629,0.01271294,1.45050630,1.27573338,0.85998129
-4.58929465,1.89544902,0.21146924,0.00501211,0.01171108,1.42909214,1.27565141,0.84920921
-4.58329165,1.86900134,0.21581395,0.00494617,0.01077578,1.40456627,1.27257465,0.83662331
-4.57728864,1.84014621,0.22040639,0.00488754,0.00991026,1.37715994,1.26650364,0.82231481
-4.57128564,1.80905253,0.22509119,0.00483526,0.00911683,1.34720040,1.25751477,0.80642518
-4.56528264,1.77597944,0.22971094,0.00478835,0.00839704,1.31510693,1.24576022,0.78914546
-4.55927964,1.74127773,0.23411244,0.00474592,0.00775178,1.28138384,1.23146611,0.77071402
-4.55327664,1.70538810,0.23815289,0.00470720,0.00718146,1.24661035,1.21492870,0.75141274
-4.54727364,1.66883633,0.24170582,0.00467162,0.00668614,1.21142797,1.19650880,0.73156180
-4.54127064,1.63222538,0.24466657,0.00463881,0.00626563,1.17652547,1.17662451,0.71151320
-4.53526763,1.59622449,0.24695686,0.00460866,0.00591960,1.14262217,1.15574237,0.69164317
-4.52926463,1.56155565,0.24852857,0.00458134,0.00564765,1.11044987,1.13436717,0.67234377
-4.52326163,1.52897758,0.24936625,0.00455731,0.00544937,1.08073414,1.11303053,0.65401389
-4.51725863,1.49926780,0.24948839,0.00453727,0.00532434,1.05417544,1.09227856,0.63704981
-4.51125563,1.47320300,0.24894735,0.00452220,0.00527213,1.03143060,1.07265887,0.62183577
-4.50525263,1.45153850,0.24782787,0.00451329,0.00529226,1.01309528,1.05470710,0.60873462
-4.49924962,1.43498703,0.24624425,0.00451189,0.00538410,0.99968782,1.03893344,0.59807885
-4.49324662,1.42419773,0.24433626,0.00451950,0.00554683,0.99163493,1.02580939,0.59016226
-4.48724362,1.41973568,0.24226391,0.00453763,0.00577932,0.98925966,1.01575504,0.58523243
-4.48124062,1.42206281,0.24020133,0.00456779,0.00608002,0.99277186,1.00912740,0.58348417
-4.47523762,1.43152066,0.23832997,0.00461140,0.00644682,1.00226147,1.00620995,0.58505414
-4.46923462,1.44831569,0.23683134,0.00466971,0.00687698,1.01769481,1.00720388,0.59001674
-4.46323162,1.47250751,0.23587965,0.00474374,0.00736700,1.03891391,1.01222124,0.59838144
-4.45722861,1.50400083,0.23563462,0.00483417,0.00791258,1.06563901,1.02128030,0.61009154
-4.45122561,1.54254117,0.23623471,0.00494138,0.00850849,1.09747415,1.03430342,0.62502447
-4.44522261,1.58771502,0.23779113,0.00506529,0.00914864,1.13391569,1.05111740,0.64299366
-4.43921961,1.63895425,0.24038277,0.00520543,0.00982599,1.17436367,1.07145657,0.66375194
-4.43321661,1.69554524,0.24405231,0.00536087,0.01053269,1.21813566,1.09496841,0.68699641
-4.42721361,1.75664228,0.24880367,0.00553024,0.01126008,1.26448276,1.12122181,0.71237477
-4.42121061,1.82128521,0.25460088,0.00571175,0.01199886,1.31260747,1.14971761,0.73949289
-4.41520760,1.88842086,0.26136848,0.00590324,0.01273924,1.36168274,1.17990111,0.76792350
-4.40920460,1.95692762,0.26899330,0.00610220,0.01347108,1.41087190,1.21117639,0.79721584
-4.40320160,2.02564265,0.27732778,0.00630588,0.01418418,1.45934874,1.24292170,0.82690597
-4.39719860,2.09339069,0.28619448,0.00651134,0.01486842,1.50631722,1.27450571,0.85652747
-4.39119560,2.15901369,0.29539175,0.00671557,0.01551405,1.55103022,1.30530387,0.88562227
-4.38519260,2.22140029,0.30470033,0.00691552,0.01611189,1.59280669,1.33471448,0.91375123
-4.37918959,2.27951404,0.31389059,0.00710827,0.01665361,1.63104669,1.36217380,0.94050420
-4.37318659,2.33241940,0.32273012,0.00729105,0.01713186,1.66524383,1.38716984,0.96550920
-4.36718359,2.37930468,0.33099147,0.00746138,0.01754051,1.69499468,1.40925421,0.98844032
-4.36118059,2.41950096,0.33845965,0.00761712,0.01787478,1.72000481,1.42805179,1.00902426
-4.35517759,2.45249630,0.34493912,0.00775651,0.01813134,1.74009142,1.44326779,1.02704506
-4.34917459,2.47794480,0.35026003,0.00787826,0.01830840,1.75518228,1.45469213,1.04234697
-4.34317159,2.49567016,0.35428343,0.00798151,0.01840569,1.76531133,1.46220101,1.05483533
-4.33716858,2.50566361,0.35690524,0.00806593,0.01842447,1.77061094,1.46575567,1.06447542
-4.33116558,2.50807641,0.35805895,0.00813160,0.01836743,1.77130138,1.46539864,1.07128937
-4.32516258,2.50320730,0.35771678,0.00817907,0.01823858,1.76767787,1.46124758,1.07535126
-4.31915958,2.49148549,0.35588939,0.00820924,0.01804309,1.76009586,1.45348719,1.07678066
-4.31315658,2.47344994,0.35262421,0.00822335,0.01778711,1.74895516,1.44235953,1.07573491
-4.30715358,2.44972597,0.34800236,0.00822287,0.01747752,1.73468364,1.42815339,1.07240048
