energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.70585293,4.48749124,0.01958107,1.04760984,0.11955746,1.78008227,0.00000000,1.62415112,1.07143509
-5.69984992,4.47026610,0.01949188,1.05458221,0.12288638,1.76492152,0.00000000,1.61772431,1.07673528
-5.69384692,4.45158207,0.01941210,1.06034360,0.12687088,1.75024193,0.00000000,1.61089510,1.08122296
-5.68784392,4.43230534,0.01934380,1.06496690,0.13151536,1.73649637,0.00000000,1.60403634,1.08499475
-5.68184092,4.41331237,0.01928997,1.06854161,0.13681889,1.72413047,0.00000000,1.59753110,1.08815487
-5.67583792,4.39546542,0.01925441,1.07117016,0.14277411,1.71357283,0.00000000,1.59176271,1.09081020
-5.66983492,4.37958904,0.01924164,1.07296417,0.14936624,1.70522596,0.00000000,1.58710473,1.09306546
-5.66383192,4.36644808,0.01925678,1.07404056,0.15657225,1.69945801,0.00000000,1.58391141,1.09501884
-5.65782891,4.35672807,0.01930547,1.07451773,0.16436020,1.69659558,0.00000000,1.58250889,1.09675817
-5.65182591,4.35101844,0.01939371,1.07451204,0.17268883,1.69691776,0.00000000,1.58318733,1.09835781
-5.64582291,4.34979929,0.01952782,1.07413450,0.18150748,1.70065152,0.00000000,1.58619439,1.09987639
-5.63981991,4.35343210,0.01971423,1.07348798,0.19075630,1.70796860,0.00000000,1.59173011,1.10135545
-5.63381691,4.36215454,0.01995945,1.07266491,0.20036693,1.71898386,0.00000000,1.59994349,1.10281906
-5.62781391,4.37607969,0.02026987,1.07174559,0.21026341,1.73375521,0.00000000,1.61093064,1.10427431
-5.62181091,4.39519945,0.02065168,1.07079708,0.22036356,1.75228496,0.00000000,1.62473480,1.10571279
-5.61580790,4.41939183,0.02111068,1.06987268,0.23058060,1.77452240,0.00000000,1.64134776,1.10711273
-5.60980490,4.44843170,0.02165216,1.06901206,0.24082507,1.80036759,0.00000000,1.66071281,1.10844190
-5.60380190,4.48200425,0.02228074,1.06824181,0.25100684,1.82967578,0.00000000,1.68272881,1.10966091
-5.59779890,4.51972035,0.02300017,1.06757644,0.26103723,1.86226238,0.00000000,1.70725507,1.11072687
-5.59179590,4.56113284,0.02381315,1.06701970,0.27083110,1.89790809,0.00000000,1.73411675,1.11159702
-5.58579290,4.60575273,0.02472116,1.06656601,0.28030874,1.93636369,0.00000000,1.76311035,1.11223232
-5.57978989,4.65306447,0.02572422,1.06620198,0.28939752,1.97735433,0.00000000,1.79400885,1.11260062
-5.57378689,4.70253920,0.02682073,1.06590787,0.29803317,2.02058295,0.00000000,1.82656639,1.11267934
-5.56778389,4.75364548,0.02800724,1.06565879,0.30616065,2.06573277,0.00000000,1.86052199,1.11245742
-5.56178089,4.80585687,0.02927833,1.06542566,0.31373454,2.11246855,0.00000000,1.89560226,1.11193647
-5.55577789,4.85865612,0.03062640,1.06517586,0.32071897,2.16043691,0.00000000,1.93152304,1.11113108
-5.54977489,4.91153622,0.03204162,1.06487352,0.32708710,2.20926578,0.00000000,1.96798999,1.11006818
-5.54377189,4.96399849,0.03351187,1.06447954,0.33282012,2.25856325,0.00000000,2.00469833,1.10878562
-5.53776888,5.01554846,0.03502272,1.06395128,0.33790609,2.30791630,0.00000000,2.04133191,1.10733004
-5.53176588,5.06569049,0.03655756,1.06324224,0.34233843,2.35688990,0.00000000,2.07756220,1.10575410
-5.52576288,5.11392217,0.03809777,1.06230161,0.34611441,2.40502700,0.00000000,2.11304737,1.10411344
-5.51975988,5.15972961,0.03962300,1.06107409,0.34923370,2.45184991,0.00000000,2.14743212,1.10246345
-5.51375688,5.20258500,0.04111152,1.05949987,0.35169709,2.49686372,0.00000000,2.18034867,1.10085622
-5.50775388,5.24194729,0.04254069,1.05751523,0.35350549,2.53956195,0.00000000,2.21141917,1.09933786
-5.50175088,5.27726689,0.04388750,1.05505355,0.35465931,2.57943480,0.00000000,2.24026010,1.09794637
-5.49574787,5.30799517,0.04512921,1.05204711,0.35515839,2.61598006,0.00000000,2.26648869,1.09671047
-5.48974487,5.33359863,0.04624399,1.04842955,0.35500223,2.64871651,0.00000000,2.28973132,1.09564922
-5.48374187,5.35357786,0.04721163,1.04413902,0.35419082,2.67719944,0.00000000,2.30963411,1.09477279
-5.47773887,5.36749038,0.04801425,1.03912201,0.35272578,2.70103772,0.00000000,2.32587497,1.09408425
-5.47173587,5.37497663,0.04863695,1.03333760,0.35061180,2.71991168,0.00000000,2.33817698,1.09358229
-5.46573287,5.37578739,0.04906848,1.02676212,0.34785833,2.73359076,0.00000000,2.34632242,1.09326480
-5.45972986,5.36981129,0.04930172,1.01939385,0.34448123,2.74195004,0.00000000,2.35016656,1.09313302
-5.45372686,5.35710022,0.04933410,1.01125753,0.34050436,2.74498439,0.00000000,2.34965065,1.09319607
-5.44772386,5.33789104,0.04916791,1.00240839,0.33596090,2.74281930,0.00000000,2.34481308,1.09347537
-5.44172086,5.31262147,0.04881038,0.99293549,0.33089423,2.73571737,0.00000000,2.33579805,1.09400878
-5.43571786,5.28193863,0.04827362,0.98296393,0.32535840,2.72407965,0.00000000,2.32286086,1.09485405
-5.42971486,5.24669889,0.04757442,0.97265586,0.31941787,2.70844118,0.00000000,2.30636933,1.09609124
-5.42371186,5.20795796,0.04673379,0.96220997,0.31314674,2.68946063,0.00000000,2.28680087,1.09782378
-5.41770885,5.16695096,0.04577644,0.95185938,0.30662724,2.66790369,0.00000000,2.26473483,1.10017816
-5.41170585,5.12506241,0.04473002,0.94186787,0.29994768,2.64462089,0.00000000,2.24084032,1.10330187
-5.40570285,5.08378691,0.04362430,0.93252449,0.29319984,2.62052024,0.00000000,2.21585953,1.10735979
-5.39969985,5.04468177,0.04249026,0.92413664,0.28647597,2.59653573,0.00000000,2.19058708,1.11252891
-5.39369685,5.00931312,0.04135907,0.91702176,0.27986557,2.57359287,0.00000000,2.16584603,1.11899174
-5.38769385,4.97919797,0.04026112,0.91149800,0.27345202,2.55257270,0.00000000,2.14246151,1.12692861
-5.38169085,4.95574438,0.03922501,0.90787414,0.26730935,2.53427579,0.00000000,2.12123289,1.13650909
-5.37568784,4.94019263,0.03827669,0.90643916,0.26149923,2.51938779,0.00000000,2.10290559,1.14788325
-5.36968484,4.93355999,0.03743857,0.90745184,0.25606849,2.50844824,0.00000000,2.08814391,1.16117296
-5.36368184,4.93659176,0.03672886,0.91113087,0.25104712,2.50182395,0.00000000,2.07750581,1.17646376
-5.35767884,4.94972105,0.03616098,0.91764592,0.24644699,2.49968843,0.00000000,2.07142089,1.19379786
-5.35167584,4.97303919,0.03574325,0.92710991,0.24226137,2.50200827,0.00000000,2.07017263,1.21316859
-5.34567284,5.00627862,0.03547865,0.93957309,0.23846523,2.50853732,0.00000000,2.07388548,1.23451663
-5.33966983,5.04880894,0.03536480,0.95501888,0.23501634,2.51881918,0.00000000,2.08251769,1.25772823
-5.33366683,5.09964697,0.03539421,0.97336199,0.23185712,2.53219787,0.00000000,2.09586004,1.28263572
-5.32766383,5.15748015,0.03555459,0.99444860,0.22891714,2.54783648,0.00000000,2.11354064,1.30902002
-5.32166083,5.22070281,0.03582943,1.01805890,0.22611618,2.56474327,0.00000000,2.13503567,1.33661527
-5.31565783,5.28746367,0.03619861,1.04391157,0.22336766,2.58180400,0.00000000,2.15968560,1.36511521
-5.30965483,5.35572265,0.03663923,1.07167029,0.22058233,2.59781947,0.00000000,2.18671612,1.39418100
-5.30365183,5.42331461,0.03712645,1.10095172,0.21767196,2.61154661,0.00000000,2.21526310,1.42345005
-5.29764882,5.48801742,0.03763442,1.13133472,0.21455297,2.62174167,0.00000000,2.24440032,1.45254534
-5.29164582,5.54762138,0.03813716,1.16237043,0.21114976,2.62720368,0.00000000,2.27316893,1.48108486
-5.28564282,5.59999727,0.03860948,1.19359265,0.20739762,2.62681651,0.00000000,2.30060741,1.50869044
-5.27963982,5.64316019,0.03902780,1.22452811,0.20324513,2.61958797,0.00000000,2.32578080,1.53499587
-5.27363682,5.67532675,0.03937086,1.25470633,0.19865591,2.60468436,0.00000000,2.34780810,1.55965361
-5.26763382,5.69496361,0.03962039,1.28366856,0.19360974,2.58145930,0.00000000,2.36588671,1.58234014
-5.26163082,5.70082553,0.03976155,1.31097564,0.18810299,2.54947572,0.00000000,2.37931329,1.60275956
-5.25562781,5.69198207,0.03978324,1.33621452,0.18214833,2.50852042,0.00000000,2.38750010,1.62064569
-5.24962481,5.66783237,0.03967835,1.35900344,0.17577386,2.45861065,0.00000000,2.38998672,1.63576256
-5.24362181,5.62810804,0.03944368,1.37899564,0.16902171,2.39999280,0.00000000,2.38644676,1.64790374
-5.23761881,5.57286483,0.03907984,1.39588195,0.16194610,2.33313330,0.00000000,2.37668969,1.65689066
-5.23161581,5.50246430,0.03859101,1.40939218,0.15461111,2.25870239,0.00000000,2.36065817,1.66257047
-5.22561281,5.41754674,0.03798450,1.41929582,0.14708820,2.17755149,0.00000000,2.33842127,1.66481380
-5.21960980,5.31899751,0.03727029,1.42540218,0.13945360,2.09068525,0.00000000,2.31016422,1.66351281
-5.21360680,5.20790839,0.03646050,1.42756028,0.13178568,1.99922942,0.00000000,2.27617546,1.65857997
-5.20760380,5.08553626,0.03556878,1.42565889,0.12416243,1.90439584,0.00000000,2.23683184,1.64994783
-5.20160080,4.95326086,0.03460974,1.41962672,0.11665912,1.80744593,0.00000000,2.19258262,1.63756995
-5.19559780,4.81254349,0.03359835,1.40943316,0.10934621,1.70965395,0.00000000,2.14393317,1.62142310
-5.18959480,4.66488811,0.03254942,1.39508937,0.10228757,1.61227130,0.00000000,2.09142897,1.60151057
-5.18359180,4.51180603,0.03147708,1.37664985,0.09553907,1.51649311,0.00000000,2.03564049,1.57786646
-5.17758879,4.35478510,0.03039444,1.35421433,0.08914750,1.42342799,0.00000000,1.97714940,1.55056059
-5.17158579,4.19526367,0.02931316,1.32792967,0.08314992,1.33407189,0.00000000,1.91653640,1.51970357
-5.16558279,4.03460973,0.02824329,1.29799155,0.07757328,1.24928671,0.00000000,1.85437081,1.48545157
-5.15957979,3.87410486,0.02719309,1.26464558,0.07243446,1.16978413,0.00000000,1.79120200,1.44801037
-5.15357679,3.71493274,0.02616895,1.22818760,0.06774060,1.09611477,0.00000000,1.72755255,1.40763793
-5.14757379,3.55817157,0.02517541,1.18896264,0.06348961,1.02866303,0.00000000,1.66391305,1.36464542
-5.14157079,3.40478990,0.02421523,1.14736248,0.05967101,0.96764714,0.00000000,1.60073825,1.31939605
-5.13556778,3.25564500,0.02328955,1.10382150,0.05626690,0.91312450,0.00000000,1.53844452,1.27230161
-5.12956478,3.11148332,0.02239808,1.05881077,0.05325303,0.86500154,0.00000000,1.47740818,1.22381668
-5.12356178,2.97294243,0.02153928,1.01283038,0.05060001,0.82304774,0.00000000,1.41796465,1.17443052
-5.11755878,2.84055386,0.02071067,0.96640018,0.04827457,0.78691320,0.00000000,1.36040820,1.12465684
-5.11155578,2.71474672,0.01990901,0.92004906,0.04624076,0.75614876,0.00000000,1.30499218,1.07502193
-5.10555278,2.59585164,0.01913066,0.87430333,0.04446123,0.73022818,0.00000000,1.25192954,1.02605148
-5.09954977,2.48410511,0.01837174,0.82967435,0.04289836,0.70857133,0.00000000,1.20139378,0.97825670
-5.09354677,2.37965403,0.01762840,0.78664615,0.04151539,0.69056771,0.00000000,1.15352001,0.93212044
-5.08754377,2.28256057,0.01689707,0.74566331,0.04027737,0.67559940,0.00000000,1.10840634,0.88808372
-5.08154077,2.19280732,0.01617458,0.70711976,0.03915205,0.66306262,0.00000000,1.06611554,0.84653347
-5.07553777,2.11030281,0.01545836,0.67134891,0.03811057,0.65238739,0.00000000,1.02667684,0.80779191
-5.06953477,2.03488742,0.01474652,0.63861549,0.03712803,0.64305450,0.00000000,0.99008802,0.77210805
-5.06353177,1.96633965,0.01403799,0.60910954,0.03618384,0.63460935,0.00000000,0.95631774,0.73965165
-5.05752876,1.90438286,0.01333247,0.58294266,0.03526197,0.62667232,0.00000000,0.92530805,0.71050992
-5.05152576,1.84869224,0.01263054,0.56014678,0.03435098,0.61894546,0.00000000,0.89697714,0.68468701
-5.04552276,1.79890211,0.01193355,0.54067547,0.03344389,0.61121543,0.00000000,0.87122221,0.66210631
-5.03951976,1.75461349,0.01124358,0.52440765,0.03253789,0.60335278,0.00000000,0.84792263,0.64261548
-5.03351676,1.71540182,0.01056340,0.51115372,0.03163393,0.59530783,0.00000000,0.82694315,0.62599382
-5.02751376,1.68082479,0.00989629,0.50066364,0.03073621,0.58710360,0.00000000,0.80813742,0.61196188
-5.02151076,1.65043030,0.00924595,0.49263685,0.02985155,0.57882624,0.00000000,0.79135158,0.60019275
-5.01550775,1.62376460,0.00861639,0.48673351,0.02898873,0.57061359,0.00000000,0.77642809,0.59032457
-5.00950475,1.60038044,0.00801173,0.48258670,0.02815779,0.56264265,0.00000000,0.76320976,0.58197392
-5.00350175,1.57984537,0.00743613,0.47981521,0.02736939,0.55511654,0.00000000,0.75154399,0.57474951
-4.99749875,1.56175016,0.00689362,0.47803633,0.02663412,0.54825163,0.00000000,0.74128705,0.56826562
-4.99149575,1.54571720,0.00638801,0.47687824,0.02596199,0.54226569,0.00000000,0.73230864,0.56215497
-4.98549275,1.53140893,0.00592277,0.47599171,0.02536193,0.53736737,0.00000000,0.72449631,0.55608046
-4.97948974,1.51853609,0.00550101,0.47506062,0.02484147,0.53374767,0.00000000,0.71775991,0.54974552
-4.97348674,1.50686550,0.00512536,0.47381091,0.02440645,0.53157355,0.00000000,0.71203573,0.54290269
-4.96748374,1.49622740,0.00479801,0.47201793,0.02406100,0.53098398,0.00000000,0.70729020,0.53536020
-4.96148074,1.48652173,0.00452065,0.46951178,0.02380749,0.53208836,0.00000000,0.70352306,0.52698649
-4.95547774,1.47772321,0.00429450,0.46618068,0.02364672,0.53496720,0.00000000,0.70076956,0.51771244
-4.94947474,1.46988488,0.00412034,0.46197220,0.02357814,0.53967477,0.00000000,0.69910173,0.50753152
-4.94347174,1.46313961,0.00399856,0.45689255,0.02360016,0.54624331,0.00000000,0.69862830,0.49649778
-4.93746873,1.45769942,0.00392917,0.45100389,0.02371054,0.55468832,0.00000000,0.69949326,0.48472199
-4.93146573,1.45385220,0.00391187,0.44441996,0.02390674,0.56501439,0.00000000,0.70187284,0.47236601
-4.92546273,1.45195575,0.00394610,0.43730007,0.02418636,0.57722097,0.00000000,0.70597088,0.45963583
-4.91945973,1.45242897,0.00403106,0.42984201,0.02454744,0.59130764,0.00000000,0.71201262,0.44677349
-4.91345673,1.45574022,0.00416574,0.42227387,0.02498879,0.60727815,0.00000000,0.72023694,0.43404820
-4.90745373,1.46239301,0.00434895,0.41484521,0.02551021,0.62514316,0.00000000,0.73088721,0.42174707
-4.90145073,1.47290932,0.00457934,0.40781800,0.02611261,0.64492102,0.00000000,0.74420111,0.41016570
-4.89544772,1.48781078,0.00485534,0.40145737,0.02679809,0.66663673,0.00000000,0.76039955,0.39959897
-4.88944472,1.50759847,0.00517522,0.39602275,0.02756983,0.69031883,0.00000000,0.77967527,0.39033228
-4.88344172,1.53273175,0.00553699,0.39175934,0.02843196,0.71599451,0.00000000,0.80218139,0.38263344
-4.87743872,1.56360694,0.00593845,0.38889047,0.02938934,0.74368304,0.00000000,0.82802050,0.37674543
-4.87143572,1.60053660,0.00637711,0.38761076,0.03044721,0.77338809,0.00000000,0.85723475,0.37288006
-4.86543272,1.64373018,0.00685020,0.38808032,0.03161089,0.80508920,0.00000000,0.88979740,0.37121272
-4.85942971,1.69327694,0.00735464,0.39042015,0.03288538,0.83873324,0.00000000,0.92560623,0.37187822
-4.85342671,1.74913178,0.00788707,0.39470878,0.03427499,0.87422622,0.00000000,0.96447936,0.37496760
-4.84742371,1.81110486,0.00844384,0.40098007,0.03578300,0.91142616,0.00000000,1.00615362,0.38052613
-4.84142071,1.87885548,0.00902110,0.40922238,0.03741140,0.95013771,0.00000000,1.05028580,0.38855223
-4.83541771,1.95189080,0.00961481,0.41937889,0.03916066,0.99010878,0.00000000,1.09645683,0.39899732
-4.82941471,2.02956970,0.01022087,0.43134915,0.04102965,1.03102995,0.00000000,1.14417898,0.41176664
-4.82341171,2.11111192,0.01083522,0.44499166,0.04301560,1.07253658,0.00000000,1.19290580,0.42672089
-4.81740870,2.19561237,0.01145396,0.46012749,0.04511431,1.11421409,0.00000000,1.24204466,0.44367861
-4.81140570,2.28206052,0.01207354,0.47654480,0.04732033,1.15560623,0.00000000,1.29097142,0.46241933
-4.80540270,2.36936415,0.01269087,0.49400403,0.04962739,1.19622613,0.00000000,1.33904683,0.48268750
-4.79939970,2.45637704,0.01330350,0.51224380,0.05202881,1.23557001,0.00000000,1.38563398,0.50419692
-4.79339670,2.54192947,0.01390979,0.53098714,0.05451813,1.27313268,0.00000000,1.43011629,0.52663597
-4.78739370,2.62486079,0.01450903,0.54994810,0.05708966,1.30842459,0.00000000,1.47191517,0.54967331
-4.78139070,2.70405260,0.01510161,0.56883842,0.05973915,1.34098944,0.00000000,1.51050690,0.57296408
-4.77538769,2.77846161,0.01568903,0.58737417,0.06246435,1.37042156,0.00000000,1.54543788,0.59615660
-4.76938469,2.84715067,0.01627402,0.60528219,0.06526560,1.39638235,0.00000000,1.57633771,0.61889929
-4.76338169,2.90931689,0.01686046,0.62230609,0.06814622,1.41861485,0.00000000,1.60292963,0.64084785
-4.75737869,2.96431555,0.01745342,0.63821174,0.07111283,1.43695563,0.00000000,1.62503779,0.66167244
-4.75137569,3.01167893,0.01805893,0.65279216,0.07417542,1.45134342,0.00000000,1.64259120,0.68106470
-4.74537269,3.05112909,0.01868387,0.66587150,0.07734723,1.46182394,0.00000000,1.65562413,0.69874443
-4.73936968,3.08258407,0.01933569,0.67730823,0.08064440,1.46855051,0.00000000,1.66427304,0.71446577
-4.73336668,3.10615726,0.02002212,0.68699737,0.08408537,1.47178026,0.00000000,1.66877013,0.72802251
-4.72736368,3.12214975,0.02075081,0.69487170,0.08769004,1.47186621,0.00000000,1.66943398,0.73925264
-4.72136068,3.13103621,0.02152897,0.70090199,0.09147872,1.46924517,0.00000000,1.66665753,0.74804161
-4.71535768,3.13344470,0.02236290,0.70509630,0.09547087,1.46442228,0.00000000,1.66089415,0.75432455
-4.70935468,3.13013141,0.02325766,0.70749831,0.09968376,1.45795264,0.00000000,1.65264234,0.75808695
-4.70335168,3.12195155,0.02421660,0.70818483,0.10413102,1.45042095,0.00000000,1.64242969,0.75936421
-4.69734867,3.10982752,0.02524101,0.70726264,0.10882120,1.44242017,0.00000000,1.63079696,0.75823965
-4.69134567,3.09471606,0.02632986,0.70486470,0.11375640,1.43453014,0.00000000,1.61828284,0.75484139
-4.68534267,3.07757571,0.02747950,0.70114588,0.11893111,1.42729717,0.00000000,1.60541001,0.74933803
-4.67933967,3.05933607,0.02868358,0.69627854,0.12433119,1.42121560,0.00000000,1.59267308,0.74193339
-4.67333667,3.04087032,0.02993295,0.69044786,0.12993322,1.41671226,0.00000000,1.58052875,0.73286054
-4.66733367,3.02297202,0.03121584,0.68384726,0.13570419,1.41413435,0.00000000,1.56938860,0.72237524
-4.66133067,3.00633712,0.03251797,0.67667408,0.14160156,1.41374143,0.00000000,1.55961440,0.71074931
-4.65532766,2.99155182,0.03382293,0.66912546,0.14757376,1.41570161,0.00000000,1.55151621,0.69826384
-4.64932466,2.97908646,0.03511262,0.66139474,0.15356114,1.42009215,0.00000000,1.54535286,0.68520282
-4.64332166,2.96929546,0.03636777,0.65366843,0.15949719,1.42690414,0.00000000,1.54133463,0.67184721
-4.63731866,2.96242268,0.03756855,0.64612364,0.16531032,1.43605078,0.00000000,1.53962777,0.65846969
-4.63131566,2.95861177,0.03869529,0.63892625,0.17092574,1.44737875,0.00000000,1.54036022,0.64533019
-4.62531266,2.95792026,0.03972912,0.63222960,0.17626773,1.46068186,0.00000000,1.54362816,0.63267244
-4.61930965,2.96033639,0.04065273,0.62617386,0.18126192,1.47571592,0.00000000,1.54950283,0.62072134
-4.61330665,2.96579749,0.04145104,0.62088583,0.18583773,1.49221418,0.00000000,1.55803695,0.60968129
-4.60730365,2.97420845,0.04211177,0.61647931,0.18993072,1.50990216,0.00000000,1.56927052,0.59973547
-4.60130065,2.98545930,0.04262605,0.61305569,0.19348480,1.52851123,0.00000000,1.58323539,0.59104573
-4.59529765,2.99944066,0.04298879,0.61070493,0.19645422,1.54779016,0.00000000,1.59995845,0.58375328
-4.58929465,3.01605630,0.04319897,0.60950662,0.19880534,1.56751398,0.00000000,1.61946320,0.57797974
-4.58329165,3.03523217,0.04325985,0.60953110,0.20051794,1.58749008,0.00000000,1.64176982,0.57382858
-4.57728864,3.05692157,0.04317894,0.61084048,0.20158623,1.60756115,0.00000000,1.66689348,0.57138676
-4.57128564,3.08110638,0.04296790,0.61348961,0.20201939,1.62760515,0.00000000,1.69484153,0.57072629
-4.56528264,3.10779464,0.04264223,0.61752669,0.20184164,1.64753263,0.00000000,1.72560941,0.57190578
-4.55927964,3.13701487,0.04222090,0.62299370,0.20109199,1.66728184,0.00000000,1.75917595,0.57497170
-4.55327664,3.16880789,0.04172584,0.62992646,0.19982343,1.68681209,0.00000000,1.79549834,0.57995939
-4.54727364,3.20321683,0.04118131,0.63835433,0.19810187,1.70609625,0.00000000,1.83450705,0.58689363
-4.54127064,3.24027632,0.04061326,0.64829958,0.19600461,1.72511291,0.00000000,1.87610141,0.59578881
-4.53526763,3.28000161,0.04004861,0.65977645,0.19361861,1.74383899,0.00000000,1.92014581,0.60664878
-4.52926463,3.32237860,0.03951447,0.67278985,0.19103842,1.76224339,0.00000000,1.96646710,0.61946617
-4.52326163,3.36735526,0.03903748,0.68733382,0.18836398,1.78028213,0.00000000,2.01485329,0.63422137
-4.51725863,3.41483514,0.03864300,0.70338986,0.18569818,1.79789552,0.00000000,2.06505362,0.65088128
-4.51125563,3.46467322,0.03835452,0.72092498,0.18314442,1.81500729,0.00000000,2.11678007,0.66939767
-4.50525263,3.51667428,0.03819303,0.73988984,0.18080406,1.83152593,0.00000000,2.16971023,0.68970549
-4.49924962,3.57059366,0.03817644,0.76021688,0.17877386,1.84734797,0.00000000,2.22349138,0.71172098
-4.49324662,3.62614027,0.03831917,0.78181848,0.17714351,1.86236284,0.00000000,2.27774554,0.73533997
