energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.71785893,7.18934422,0.19750922,0.00000000,0.05345214,4.19302046,3.39650861,2.78690054
-5.71185593,6.96921901,0.19007319,0.00000000,0.05336219,4.05322796,3.25300708,2.71029892
-5.70585293,6.73345657,0.18196620,0.00000000,0.05295808,3.90805276,3.10904190,2.62717804
-5.69984992,6.48610528,0.17330736,0.00000000,0.05225629,3.75988631,2.96682006,2.53896473
-5.69384692,6.23134175,0.16422151,0.00000000,0.05128009,3.61111923,2.82843389,2.44715922
-5.68784392,5.97338729,0.15483677,0.00000000,0.05005878,3.46409953,2.69582961,2.35330554
-5.68184092,5.71642096,0.14528211,0.00000000,0.04862686,3.32109006,2.57077842,2.25895948
-5.67583792,5.46449157,0.13568489,0.00000000,0.04702289,3.18422590,2.45485066,2.16565483
-5.66983492,5.22143147,0.12616858,0.00000000,0.04528837,3.05547291,2.34939315,2.07486930
-5.66383192,4.99077499,0.11685060,0.00000000,0.04346645,2.93658891,2.25551048,1.98799119
-5.65782891,4.77568433,0.10784036,0.00000000,0.04160069,2.82908863,2.17405054,1.90628807
-5.65182591,4.57888574,0.09923764,0.00000000,0.03973381,2.73421421,2.10559504,1.83087887
-5.64582291,4.40261823,0.09113121,0.00000000,0.03790656,2.65291214,2.05045541,1.76271039
-5.63981991,4.24859667,0.08359773,0.00000000,0.03615665,2.58581811,2.00867463,1.70253918
-5.63381691,4.11799052,0.07670107,0.00000000,0.03451792,2.53325029,1.98003519,1.65091947
-5.62781391,4.01141872,0.07049190,0.00000000,0.03301959,2.49521164,1.96407326,1.60819759
-5.62181091,3.92896051,0.06500755,0.00000000,0.03168572,2.47140113,1.96009883,1.57451287
-5.61580790,3.87018138,0.06027221,0.00000000,0.03053490,2.46123357,1.96722140,1.54980485
-5.60980490,3.83417250,0.05629737,0.00000000,0.02958003,2.46386722,1.98438050,1.53382621
-5.60380190,3.81960161,0.05308242,0.00000000,0.02882841,2.47823791,2.01037993,1.52616064
-5.59779890,3.82477299,0.05061548,0.00000000,0.02828184,2.50309836,2.04392459,1.52624473
-5.59179590,3.84769365,0.04887434,0.00000000,0.02793694,2.53706091,2.08365867,1.53339271
-5.58579290,3.88614320,0.04782749,0.00000000,0.02778558,2.57864206,2.12820359,1.54682294
-5.57978989,3.93774461,0.04743526,0.00000000,0.02781541,2.62630690,2.17619455,1.56568502
-5.57378689,4.00003349,0.04765098,0.00000000,0.02801039,2.67851212,2.22631427,1.58908652
-5.56778389,4.07052389,0.04842216,0.00000000,0.02835151,2.73374597,2.27732303,1.61611845
-5.56178089,4.14676900,0.04969173,0.00000000,0.02881739,2.79056420,2.32808402,1.64587879
-5.55577789,4.22641567,0.05139926,0.00000000,0.02938500,2.84762124,2.37758367,1.67749362
-5.54977489,4.30725208,0.05348221,0.00000000,0.03003036,2.90369614,2.42494661,1.71013555
-5.54377189,4.38724829,0.05587719,0.00000000,0.03072924,2.95771314,2.46944549,1.74303941
-5.53776888,4.46458993,0.05852120,0.00000000,0.03145776,3.00875718,2.51050589,1.77551531
-5.53176588,4.53770530,0.06135288,0.00000000,0.03219308,3.05608448,2.54770695,1.80695916
-5.52576288,4.60528633,0.06431375,0.00000000,0.03291395,3.09912899,2.58077848,1.83686093
-5.51975988,4.66630400,0.06734936,0.00000000,0.03360125,3.13750498,2.60959511,1.86481094
-5.51375688,4.72001847,0.07041040,0.00000000,0.03423843,3.17100639,2.63416844,1.89050425
-5.50775388,4.76598410,0.07345374,0.00000000,0.03481188,3.19960334,2.65463752,1.91374331
-5.50175088,4.80404939,0.07644318,0.00000000,0.03531122,3.22343586,2.67125831,1.93443883
-5.49574787,4.83435139,0.07935018,0.00000000,0.03572946,3.24280499,2.68439223,1.95260866
-5.48974487,4.85730422,0.08215419,0.00000000,0.03606307,3.25816097,2.69449379,1.96837446
-5.48374187,4.87358079,0.08484280,0.00000000,0.03631190,3.27008830,2.70209723,1.98195590
-5.47773887,4.88408739,0.08741153,0.00000000,0.03647900,3.27928713,2.70780173,1.99366185
-5.47173587,4.88993024,0.08986330,0.00000000,0.03657030,3.28655078,2.71225485,2.00387844
-5.46573287,4.89237396,0.09220752,0.00000000,0.03659419,3.29273892,2.71613378,2.01305364
-5.45972986,4.89279198,0.09445894,0.00000000,0.03656097,3.29874652,2.72012418,2.02167840
-5.45372686,4.89260946,0.09663608,0.00000000,0.03648228,3.30546873,2.72489643,2.03026449
-5.44772386,4.89324012,0.09875958,0.00000000,0.03637037,3.31376235,2.73107964,2.03931952
-5.44172086,4.89601863,0.10085022,0.00000000,0.03623741,3.32440484,2.73923372,2.04931991
-5.43571786,4.90213125,0.10292702,0.00000000,0.03609482,3.33805243,2.74982058,2.06068269
-5.42971486,4.91254754,0.10500523,0.00000000,0.03595253,3.35519912,2.76317545,2.07373760
-5.42371186,4.92795663,0.10709457,0.00000000,0.03581846,3.37613849,2.77947995,2.08870073
-5.41770885,4.94871148,0.10919763,0.00000000,0.03569794,3.40093085,2.79873841,2.10565132
-5.41170585,4.97478476,0.11130868,0.00000000,0.03559342,3.42937767,2.82075919,2.12451321
-5.40570285,5.00573936,0.11341286,0.00000000,0.03550417,3.46100562,2.84514276,2.14504240
-5.39969985,5.04071638,0.11548586,0.00000000,0.03542629,3.49506183,2.87127777,2.16682184
-5.39369685,5.07844216,0.11749422,0.00000000,0.03535282,3.53052160,2.89834637,2.18926423
-5.38769385,5.11725560,0.11939606,0.00000000,0.03527400,3.56610928,2.92533946,2.21162345
-5.38169085,5.15515525,0.12114244,0.00000000,0.03517775,3.60033219,2.95108177,2.23301435
-5.37568784,5.18986513,0.12267912,0.00000000,0.03505023,3.63152668,2.97426655,2.25244056
-5.36968484,5.21891660,0.12394879,0.00000000,0.03487653,3.65791471,2.99349848,2.26882920
-5.36368184,5.23974310,0.12489347,0.00000000,0.03464145,3.67766883,3.00734349,2.28107101
-5.35767884,5.24978335,0.12545725,0.00000000,0.03433024,3.68898244,3.01438298,2.28806418
-5.35167584,5.24658838,0.12558891,0.00000000,0.03392941,3.69014231,3.01327029,2.28875971
-5.34567284,5.22792712,0.12524451,0.00000000,0.03342744,3.67959977,3.00278655,2.28220622
-5.33966983,5.19188561,0.12438972,0.00000000,0.03281541,3.65603719,2.98189321,2.26759179
-5.33366683,5.13695516,0.12300187,0.00000000,0.03208756,3.61842645,2.94977871,2.24428110
-5.32766383,5.06210506,0.12107139,0.00000000,0.03124158,3.56607665,2.90589702,2.21184572
-5.32166083,4.96683694,0.11860289,0.00000000,0.03027891,3.49866878,2.84999611,2.17008648
-5.31565783,4.85121813,0.11561560,0.00000000,0.02920476,3.41627589,2.78213517,2.11904659
-5.30965483,4.71589324,0.11214321,0.00000000,0.02802801,3.31936797,2.70268986,2.05901540
-5.30365183,4.56207372,0.10823316,0.00000000,0.02676093,3.20880168,2.61234552,1.99052260
-5.29764882,4.39150667,0.10394541,0.00000000,0.02541883,3.08579576,2.51207909,1.91432340
-5.29164582,4.20642511,0.09935081,0.00000000,0.02401955,2.95189375,2.40313067,1.83137590
-5.28564282,4.00948246,0.09452894,0.00000000,0.02258290,2.80891608,2.28696668,1.74281164
-5.27963982,3.80367494,0.08956588,0.00000000,0.02113004,2.65890427,2.16523634,1.64990132
-5.27363682,3.59225580,0.08455166,0.00000000,0.01968284,2.50405988,2.03972388,1.55401709
-5.26763382,3.37864529,0.07957773,0.00000000,0.01826331,2.34668130,1.91229869,1.45659352
-5.26163082,3.16634037,0.07473440,0.00000000,0.01689296,2.18910111,1.78486573,1.35908887
-5.25562781,2.95882763,0.07010847,0.00000000,0.01559236,2.03362659,1.65931808,1.26294827
-5.24962481,2.75950250,0.06578099,0.00000000,0.01438061,1.88248563,1.53749365,1.16957017
-5.24362181,2.57159709,0.06182531,0.00000000,0.01327504,1.73777977,1.42113713,1.08027720
-5.23761881,2.39811843,0.05830542,0.00000000,0.01229091,1.60144561,1.31186846,0.99629211
-5.23161581,2.24179807,0.05527459,0.00000000,0.01144124,1.47522527,1.21115808,0.91871930
-5.22561281,2.10505329,0.05277440,0.00000000,0.01073663,1.36064606,1.12030935,0.84853190
-5.21960980,1.98995970,0.05083399,0.00000000,0.01018529,1.25900918,1.04044768,0.78656435
-5.21360680,1.89823441,0.04946979,0.00000000,0.00979298,1.17138665,0.97251593,0.73350989
-5.20760380,1.83122858,0.04868544,0.00000000,0.00956309,1.09862545,0.91727520,0.68992241
-5.20160080,1.78992794,0.04847202,0.00000000,0.00949670,1.04135774,0.87531007,0.65622181
-5.19559780,1.77495984,0.04880859,0.00000000,0.00959271,1.00001569,0.84703714,0.63270207
-5.18959480,1.78660536,0.04966293,0.00000000,0.00984788,0.97484959,0.83271584,0.61954103
-5.18359180,1.82481499,0.05099256,0.00000000,0.01025702,0.96594774,0.83246040,0.61681121
-5.17758879,1.88922699,0.05274584,0.00000000,0.01081305,0.97325701,0.84625215,0.62449075
-5.17158579,1.97918725,0.05486340,0.00000000,0.01150719,0.99660283,0.87395122,0.64247388
-5.16558279,2.09377022,0.05727956,0.00000000,0.01232900,1.03570765,0.91530715,0.67058035
-5.15957979,2.23180050,0.05992403,0.00000000,0.01326661,1.09020732,0.96996794,0.70856351
-5.15357679,2.39187485,0.06272357,0.00000000,0.01430684,1.15966460,1.03748731,0.75611670
-5.14757379,2.57238471,0.06560377,0.00000000,0.01543540,1.24357968,1.11733008,0.81287795
-5.14157079,2.77153944,0.06849088,0.00000000,0.01663710,1.34139757,1.20887592,0.87843294
-5.13556778,2.98739034,0.07131355,0.00000000,0.01789610,1.45251228,1.31142149,0.95231642
-5.12956478,3.21785562,0.07400458,0.00000000,0.01919622,1.57626817,1.42418155,1.03401237
-5.12356178,3.46074656,0.07650250,0.00000000,0.02052125,1.71195866,1.54628933,1.12295315
-5.11755878,3.71379462,0.07875302,0.00000000,0.02185528,1.85882283,1.67679667,1.21851809
-5.11155578,3.97467942,0.08071032,0.00000000,0.02318311,2.01604038,1.81467447,1.32003187
-5.10555278,4.24105724,0.08233800,0.00000000,0.02449058,2.18272559,1.95881392,1.42676322
-5.09954977,4.51058946,0.08360985,0.00000000,0.02576495,2.35792083,2.10802895,1.53792428
-5.09354677,4.78097041,0.08451024,0.00000000,0.02699522,2.54059029,2.26106042,1.65267104
-5.08754377,5.04995378,0.08503424,0.00000000,0.02817246,2.72961466,2.41658225,1.77010526
-5.08154077,5.31537695,0.08518738,0.00000000,0.02928997,2.92378721,2.57320992,1.88927811
-5.07553777,5.57518250,0.08498512,0.00000000,0.03034346,3.12181190,2.72951135,2.00919571
-5.06953477,5.82743616,0.08445194,0.00000000,0.03133105,3.32230418,2.88402031,2.12882687
-5.06353177,6.07034083,0.08362029,0.00000000,0.03225326,3.52379455,3.03525231,2.24711280
-5.05752876,6.30224630,0.08252918,0.00000000,0.03311280,3.72473555,3.18172263,2.36297891
-5.05152576,6.52165465,0.08122264,0.00000000,0.03391429,3.92351205,3.32196631,2.47534835
-5.04552276,6.72722141,0.07974812,0.00000000,0.03466390,4.11845509,3.45455965,2.58315715
-5.03951976,6.91775291,0.07815472,0.00000000,0.03536891,4.30785902,3.57814249,2.68537038
-5.03351676,7.09220058,0.07649152,0.00000000,0.03603712,4.49000170,3.69144086,2.78099893
-5.02751376,7.24965273,0.07480592,0.00000000,0.03667640,4.66316740,3.79328909,2.86911641
-5.02151076,7.38932504,0.07314216,0.00000000,0.03729406,4.82567189,3.88265076,2.94887548
-5.01550775,7.51055056,0.07153994,0.00000000,0.03789636,4.97588889,3.95863768,3.01952307
-5.00950475,7.61277032,0.07003339,0.00000000,0.03848803,5.11227745,4.02052617,3.08041399
-5.00350175,7.69552539,0.06865018,0.00000000,0.03907189,5.23340921,4.06777012,3.13102230
-4.99749875,7.75845130,0.06741099,0.00000000,0.03964856,5.33799493,4.10001025,3.17095009
-4.99149575,7.80127526,0.06632921,0.00000000,0.04021635,5.42490938,4.11707925,3.19993341
-4.98549275,7.82381664,0.06541103,0.00000000,0.04077121,5.49321396,4.11900260,3.21784503
-4.97948974,7.82599067,0.06465568,0.00000000,0.04130689,5.54217630,4.10599513,3.22469414
-4.97348674,7.80781528,0.06405602,0.00000000,0.04181518,5.57128633,4.07845349,3.22062294
-4.96748374,7.76942051,0.06359933,0.00000000,0.04228629,5.58026823,4.03694492,3.20590046
-4.96148074,7.71105974,0.06326821,0.00000000,0.04270938,5.56908818,3.98219280,3.18091377
-4.95547774,7.63312203,0.06304169,0.00000000,0.04307302,5.53795737,3.91505974,3.14615726
-4.94947474,7.53614425,0.06289640,0.00000000,0.04336587,5.48733045,3.83652878,3.10222012
-4.94347174,7.42082210,0.06280769,0.00000000,0.04357722,5.41789930,3.74768361,3.04977279
-4.93746873,7.28801891,0.06275085,0.00000000,0.04369758,5.33058232,3.64968836,2.98955274
-4.93146573,7.13877110,0.06270216,0.00000000,0.04371917,5.22650952,3.54376785,2.92235011
-4.92546273,6.97428950,0.06263988,0.00000000,0.04363639,5.10700367,3.43118874,2.84899348
-4.91945973,6.79595599,0.06254509,0.00000000,0.04344611,4.97355805,3.31324208,2.77033632
-4.91345673,6.60531484,0.06240239,0.00000000,0.04314788,4.82781115,3.19122760,2.68724417
-4.90745373,6.40405891,0.06220039,0.00000000,0.04274401,4.67151908,3.06643996,2.60058284
-4.90145073,6.19401065,0.06193206,0.00000000,0.04223951,4.50652611,2.94015690,2.51120775
-4.89544772,5.97709854,0.06159485,0.00000000,0.04164193,4.33473407,2.81362938,2.41995431
-4.88944472,5.75532962,0.06119076,0.00000000,0.04096109,4.15807130,2.68807341,2.32762950
-4.88344172,5.53075899,0.06072612,0.00000000,0.04020868,3.97846182,2.56466336,2.23500443
-4.87743872,5.30545744,0.06021132,0.00000000,0.03939786,3.79779533,2.44452652,2.14280802
-4.87143572,5.08147830,0.05966052,0.00000000,0.03854277,3.61789877,2.32873853,2.05172142
-4.86543272,4.86082461,0.05909110,0.00000000,0.03765804,3.44051002,2.21831938,1.96237347
-4.85942971,4.64541787,0.05852325,0.00000000,0.03675828,3.26725419,2.11422973,1.87533679
-4.85342671,4.43706912,0.05797940,0.00000000,0.03585763,3.09962303,2.01736727,1.79112472
-4.84742371,4.23745331,0.05748366,0.00000000,0.03496935,2.93895777,1.92856292,1.71018897
-4.84142071,4.04808736,0.05706134,0.00000000,0.03410544,2.78643558,1.84857663,1.63291793
-4.83541771,3.87031248,0.05673836,0.00000000,0.03327632,2.64305977,1.77809270,1.55963572
-4.82941471,3.70528047,0.05654071,0.00000000,0.03249068,2.50965366,1.71771453,1.49060196
-4.82341171,3.55394425,0.05649394,0.00000000,0.03175527,2.38685803,1.66795864,1.42601218
-4.81740870,3.41705203,0.05662260,0.00000000,0.03107485,2.27513180,1.62924804,1.36599884
-4.81140570,3.29514476,0.05694970,0.00000000,0.03045221,2.17475571,1.60190484,1.31063311
-4.80540270,3.18855625,0.05749616,0.00000000,0.02988824,2.08583846,1.58614234,1.25992709
-4.79939970,3.09741550,0.05828021,0.00000000,0.02938202,2.00832501,1.58205646,1.21383661
-4.79339670,3.02165059,0.05931679,0.00000000,0.02893099,1.94200653,1.58961701,1.17226449
-4.78739370,2.96099375,0.06061696,0.00000000,0.02853122,1.88653155,1.60865886,1.13506420
-4.78139070,2.91498743,0.06218730,0.00000000,0.02817758,1.84141815,1.63887353,1.10204390
-4.77538769,2.88299111,0.06402931,0.00000000,0.02786401,1.80606669,1.67980169,1.07297074
-4.76938469,2.86418912,0.06613889,0.00000000,0.02758380,1.77977311,1.73082719,1.04757556
-4.76338169,2.85759968,0.06850588,0.00000000,0.02732990,1.76174259,1.79117329,1.02555784
-4.75737869,2.86208569,0.07111377,0.00000000,0.02709511,1.75110370,1.85990201,1.00659098
-4.75137569,2.87636783,0.07393953,0.00000000,0.02687247,1.74692307,1.93591731,0.99032806
-4.74537269,2.89904070,0.07695362,0.00000000,0.02665543,1.74822084,2.01797293,0.97640791
-4.73936968,2.92859259,0.08012032,0.00000000,0.02643818,1.75398700,2.10468583,0.96446172
-4.73336668,2.96342956,0.08339826,0.00000000,0.02621588,1.76319891,2.19455547,0.95412028
-4.72736368,3.00190415,0.08674128,0.00000000,0.02598489,1.77484011,2.28598975,0.94502155
-4.72136068,3.04234897,0.09009955,0.00000000,0.02574304,1.78792047,2.37733734,0.93681904
-4.71535768,3.08311497,0.09342103,0.00000000,0.02548979,1.80149771,2.46692655,0.92919045
-4.70935468,3.12261396,0.09665312,0.00000000,0.02522646,1.81470011,2.55310976,0.92184677
-4.70335168,3.15936446,0.09974461,0.00000000,0.02495638,1.82674989,2.63431277,0.91454163
-4.69734867,3.19203965,0.10264770,0.00000000,0.02468503,1.83698700,2.70908743,0.90708044
-4.69134567,3.21951585,0.10532018,0.00000000,0.02442017,1.84489236,2.77616584,0.89932935
-4.68534267,3.24091955,0.10772751,0.00000000,0.02417187,1.85010993,2.83451408,0.89122338
-4.67933967,3.25567096,0.10984487,0.00000000,0.02395259,1.85246637,2.88338310,0.88277356
-4.67333667,3.26352186,0.11165888,0.00000000,0.02377710,1.85198756,2.92235434,0.87407247
-4.66733367,3.26458555,0.11316916,0.00000000,0.02366243,1.84891066,2.95137766,0.86529795
-4.66133067,3.25935680,0.11438929,0.00000000,0.02362771,1.84369081,2.97079919,0.85671446
-4.65532766,3.24872016,0.11534737,0.00000000,0.02369396,1.83700147,2.98137716,0.84867180
-4.64932466,3.23394508,0.11608604,0.00000000,0.02388381,1.82972786,2.98428397,0.84160094
-4.64332166,3.21666709,0.11666178,0.00000000,0.02422117,1.82295264,2.98109343,0.83600674
-4.63731866,3.19885466,0.11714371,0.00000000,0.02473076,1.81793397,2.97375244,0.83245759
-4.63131566,3.18276203,0.11761167,0.00000000,0.02543770,1.81607577,2.96453744,0.83157187
-4.62531266,3.17086904,0.11815385,0.00000000,0.02636694,1.81889063,2.95599612,0.83400168
-4.61930965,3.16580931,0.11886383,0.00000000,0.02754275,1.82795633,2.95087600,0.84041395
-4.61330665,3.17028914,0.11983723,0.00000000,0.02898807,1.84486672,2.95204176,0.85146959
-4.60730365,3.18699946,0.12116820,0.00000000,0.03072396,1.87117864,2.96238398,0.86780103
-4.60130065,3.21852391,0.12294557,0.00000000,0.03276903,1.90835632,2.98472221,0.88998918
-4.59529765,3.26724627,0.12524925,0.00000000,0.03513887,1.95771517,3.02170575,0.91854019
-4.58929465,3.33526040,0.12814655,0.00000000,0.03784559,2.02036690,3.07571563,0.95386310
-4.58329165,3.42428608,0.13168902,0.00000000,0.04089741,2.09716797,3.14877129,0.99624903
-4.57728864,3.53559382,0.13590960,0.00000000,0.04429827,2.18867331,3.24244546,1.04585282
-4.57128564,3.66994140,0.14082045,0.00000000,0.04804770,2.29509731,3.35779047,1.10267772
-4.56528264,3.82752461,0.14641137,0.00000000,0.05214060,2.41628357,3.49527877,1.16656401
-4.55927964,4.00794421,0.15264906,0.00000000,0.05656729,2.55168507,3.65476011,1.23718186
-4.55327664,4.21019029,0.15947717,0.00000000,0.06131359,2.70035577,3.83543730,1.31402907
-4.54727364,4.43264504,0.16681714,0.00000000,0.06636101,2.86095443,4.03586156,1.39643385
-4.54127064,4.67310399,0.17456988,0.00000000,0.07168703,3.03176105,4.25394822,1.48356281
-4.53526763,4.92881531,0.18261819,0.00000000,0.07726546,3.21070583,4.48701247,1.57443409
-4.52926463,5.19653626,0.19082982,0.00000000,0.08306686,3.39541020,4.73182435,1.66793535
-4.52326163,5.47260502,0.19906119,0.00000000,0.08905898,3.58323887,4.98468147,1.76284639
-4.51725863,5.75302608,0.20716138,0.00000000,0.09520719,3.77136168,5.24149731,1.85786565
-4.51125563,6.03356649,0.21497649,0.00000000,0.10147501,3.95682341,5.49790239,1.95164000
-4.50525263,6.30986038,0.22235410,0.00000000,0.10782448,4.13661948,5.74935511,2.04279703
-4.49924962,6.57751846,0.22914763,0.00000000,0.11421665,4.30777528,5.99125887,2.12997887
-4.49324662,6.83223945,0.23522050,0.00000000,0.12061190,4.46742655,6.21908161,2.21187650
-4.48724362,7.06992014,0.24044992,0.00000000,0.12697039,4.61289819,6.42847416,2.28726366
-4.48124062,7.28676079,0.24473012,0.00000000,0.13325238,4.74177894,6.61538342,2.35502922
-4.47523762,7.47936290,0.24797508,0.00000000,0.13941853,4.85198943,6.77615703,2.41420700
-4.46923462,7.64481645,0.25012042,0.00000000,0.14543035,4.94184120,6.90763631,2.46400214
-4.46323162,7.78077409,0.25112466,0.00000000,0.15125047,5.01008479,7.00723455,2.50381311
-4.45722861,7.88551022,0.25096966,0.00000000,0.15684315,5.05594516,7.07299871,2.53324868
-4.45122561,7.95796325,0.24966039,0.00000000,0.16217467,5.07914326,7.10365267,2.55213916
-4.44522261,7.99775983,0.24722396,0.00000000,0.16721386,5.07990296,7.09862134,2.56054155
-4.43921961,8.00522053,0.24370807,0.00000000,0.17193272,5.05894324,7.05803524,2.55873843
-4.43321661,7.98134666,0.23917896,0.00000000,0.17630695,5.01745573,6.98271603,2.54723038
-4.42721361,7.92778897,0.23371895,0.00000000,0.18031668,4.95706860,6.87414397,2.52672223
-4.42121061,7.84679889,0.22742371,0.00000000,0.18394703,4.87979796,6.73440905,2.49810345
-4.41520760,7.74116410,0.22039939,0.00000000,0.18718879,4.78798846,6.56614755,2.46242327
-4.40920460,7.61413009,0.21275967,0.00000000,0.19003894,4.68424519,6.37246678,2.42086126
-4.40320160,7.46931031,0.20462294,0.00000000,0.19250109,4.57135913,6.15686040,2.37469418
-4.39719860,7.31058740,0.19610959,0.00000000,0.19458579,4.45222872,5.92311732,2.32526028
-4.39119560,7.14200852,0.18733950,0.00000000,0.19631066,4.32978010,5.67522685,2.27392207
-4.38519260,6.96767801,0.17842986,0.00000000,0.19770029,4.20688855,5.41728305,2.22202873
-4.37918959,6.79165030,0.16949329,0.00000000,0.19878596,4.08630373,5.15339082,2.17087947
-4.37318659,6.61782657,0.16063619,0.00000000,0.19960508,3.97058088,4.88757614,2.12168885
-4.36718359,6.44985789,0.15195757,0.00000000,0.20020047,3.86202003,4.62370264,2.07555534
-4.36118059,6.29105785,0.14354798,0.00000000,0.20061938,3.76261491,4.36539618,2.03343391
-4.35517759,6.14432709,0.13548890,0.00000000,0.20091236,3.67401286,4.11597909,1.99611375
-4.34917459,6.01209168,0.12785224,0.00000000,0.20113195,3.59748649,3.87841493,1.96420145
-4.34317159,5.89625709,0.12070011,0.00000000,0.20133136,3.53391761,3.65526465,1.93811036
-4.33716858,5.79817852,0.11408477,0.00000000,0.20156300,3.48379331,3.44865448,1.91805613
-4.33116558,5.71864826,0.10804867,0.00000000,0.20187704,3.44721373,3.26025566,1.90405855
-4.32516258,5.65789960,0.10262467,0.00000000,0.20232006,3.42391075,3.09127570,1.89594929
-4.31915958,5.61562689,0.09783632,0.00000000,0.20293372,3.41327621,2.94246074,1.89338517
-4.31315658,5.59102013,0.09369817,0.00000000,0.20375359,3.41439842,2.81410830,1.89586619
-4.30715358,5.58281271,0.09021623,0.00000000,0.20480808,3.42610513,2.70608955,1.90275763
