energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.82591296,3.52174490,3.25608139,1.05964461,0.00070618,1.73806809,0.55239954,0.00000000
-5.81990995,3.48581263,3.25002746,1.04254171,0.00076760,1.71740898,0.54841121,0.00000000
-5.81390695,3.44388718,3.23942652,1.02327331,0.00083623,1.69387274,0.54306843,0.00000000
-5.80790395,3.39656036,3.22460875,1.00203541,0.00091210,1.66773239,0.53648438,0.00000000
-5.80190095,3.34444545,3.20587626,0.97904849,0.00099529,1.63926565,0.52878850,0.00000000
-5.79589795,3.28815462,3.18348926,0.95454986,0.00108596,1.60874456,0.52012265,0.00000000
-5.78989495,3.22828012,3.15765736,0.92878635,0.00118436,1.57642698,0.51063750,0.00000000
-5.78389195,3.16537977,3.12853609,0.90200777,0.00129081,1.54255043,0.50048929,0.00000000
-5.77788894,3.09996711,3.09622852,0.87446111,0.00140571,1.50732829,0.48983689,0.00000000
-5.77188594,3.03250600,3.06079137,0.84638587,0.00152953,1.47094823,0.47883930,0.00000000
-5.76588294,2.96340949,3.02224504,0.81801031,0.00166278,1.43357275,0.46765350,0.00000000
-5.75987994,2.89304239,2.98058652,0.78954879,0.00180597,1.39534157,0.45643265,0.00000000
-5.75387694,2.82172674,2.93580421,0.76119995,0.00195965,1.35637536,0.44532461,0.00000000
-5.74787394,2.74974957,2.88789354,0.73314588,0.00212430,1.31678052,0.43447071,0.00000000
-5.74187094,2.67737185,2.83687237,0.70555179,0.00230032,1.27665438,0.42400470,0.00000000
-5.73586793,2.60483793,2.78279512,0.67856635,0.00248800,1.23609060,0.41405190,0.00000000
-5.72986493,2.53238471,2.72576491,0.65232230,0.00268746,1.19518415,0.40472841,0.00000000
-5.72386193,2.46024967,2.66594286,0.62693731,0.00289859,1.15403566,0.39614050,0.00000000
-5.71785893,2.38867742,2.60355428,0.60251485,0.00312105,1.11275484,0.38838399,0.00000000
-5.71185593,2.31792432,2.53889130,0.57914511,0.00335416,1.07146272,0.38154376,0.00000000
-5.70585293,2.24826102,2.47231195,0.55690572,0.00359691,1.03029276,0.37569343,0.00000000
-5.69984992,2.17997279,2.40423598,0.53586244,0.00384794,0.98939073,0.37089508,0.00000000
-5.69384692,2.11335807,2.33513754,0.51606957,0.00410550,0.94891345,0.36719925,0.00000000
-5.68784392,2.04872534,2.26553541,0.49757043,0.00436749,0.90902670,0.36464511,0.00000000
-5.68184092,1.98638884,2.19598131,0.48039767,0.00463143,0.86990234,0.36326097,0.00000000
-5.67583792,1.92666372,2.12704719,0.46457371,0.00489458,0.83171510,0.36306502,0.00000000
-5.66983492,1.86986114,2.05931199,0.45011130,0.00515390,0.79463925,0.36406648,0.00000000
-5.66383192,1.81628397,1.99334893,0.43701429,0.00540623,0.75884547,0.36626701,0.00000000
-5.65782891,1.76622352,1.92971389,0.42527880,0.00564833,0.72449828,0.36966251,0.00000000
-5.65182591,1.71995778,1.86893556,0.41489471,0.00587699,0.69175422,0.37424509,0.00000000
-5.64582291,1.67775151,1.81150789,0.40584752,0.00608917,0.66076091,0.38000528,0.00000000
-5.63981991,1.63985828,1.75788517,0.39812074,0.00628212,0.63165729,0.38693432,0.00000000
-5.63381691,1.60652428,1.70847986,0.39169848,0.00645351,0.60457490,0.39502640,0.00000000
-5.62781391,1.57799394,1.66366328,0.38656841,0.00660151,0.57964011,0.40428078,0.00000000
-5.62181091,1.55451668,1.62376880,0.38272476,0.00672494,0.55697738,0.41470352,0.00000000
-5.61580790,1.53635431,1.58909723,0.38017134,0.00682330,0.53671291,0.42630885,0.00000000
-5.60980490,1.52378848,1.55992383,0.37892428,0.00689686,0.51897879,0.43911991,0.00000000
-5.60380190,1.51712718,1.53650631,0.37901436,0.00694668,0.50391691,0.45316886,0.00000000
-5.59779890,1.51670979,1.51909303,0.38048867,0.00697457,0.49168248,0.46849623,0.00000000
-5.59179590,1.52290970,1.50793077,0.38341155,0.00698309,0.48244664,0.48514947,0.00000000
-5.58579290,1.53613398,1.50327112,0.38786441,0.00697542,0.47639781,0.50318076,0.00000000
-5.57978989,1.55681959,1.50537512,0.39394461,0.00695531,0.47374149,0.52264409,0.00000000
-5.57378689,1.58542584,1.51451537,0.40176318,0.00692688,0.47469826,0.54359182,0.00000000
-5.56778389,1.62242309,1.53097531,0.41144136,0.00689454,0.47949987,0.56607066,0.00000000
-5.56178089,1.66827779,1.55504558,0.42310627,0.00686276,0.48838339,0.59011757,0.00000000
-5.55577789,1.72343440,1.58701725,0.43688548,0.00683593,0.50158349,0.61575550,0.00000000
-5.54977489,1.78829486,1.62717230,0.45290107,0.00681817,0.51932316,0.64298945,0.00000000
-5.54377189,1.86319643,1.67577152,0.47126313,0.00681322,0.54180312,0.67180288,0.00000000
-5.53776888,1.94838886,1.73304055,0.49206315,0.00682424,0.56919044,0.70215490,0.00000000
-5.53176588,2.04401216,1.79915453,0.51536748,0.00685375,0.60160672,0.73397825,0.00000000
-5.52576288,2.15007577,1.87422209,0.54121125,0.00690356,0.63911653,0.76717836,0.00000000
-5.51975988,2.26644040,1.95826954,0.56959298,0.00697467,0.68171653,0.80163344,0.00000000
-5.51375688,2.39280330,2.05122582,0.60047006,0.00706732,0.72932583,0.83719573,0.00000000
-5.50775388,2.52868772,2.15290899,0.63375541,0.00718101,0.78177808,0.87369383,0.00000000
-5.50175088,2.67343703,2.26301475,0.66931533,0.00731452,0.83881568,0.91093588,0.00000000
-5.49574787,2.82621380,2.38110754,0.70696870,0.00746605,0.90008642,0.94871354,0.00000000
-5.48974487,2.98600372,2.50661451,0.74648743,0.00763330,0.96514273,0.98680641,0.00000000
-5.48374187,3.15162434,2.63882256,0.78759817,0.00781357,1.03344370,1.02498659,0.00000000
-5.47773887,3.32173792,2.77687849,0.82998520,0.00800395,1.10435980,1.06302316,0.00000000
-5.47173587,3.49486816,2.91979235,0.87329424,0.00820136,1.17718027,1.10068614,0.00000000
-5.46573287,3.66941982,3.06644381,0.91713710,0.00840273,1.25112289,1.13774978,0.00000000
-5.45972986,3.84370079,3.21559138,0.96109697,0.00860507,1.32534603,1.17399487,0.00000000
-5.45372686,4.01594579,3.36588438,1.00473424,0.00880554,1.39896257,1.20920993,0.00000000
-5.44772386,4.18434127,3.51587748,1.04759258,0.00900152,1.47105529,1.24319135,0.00000000
-5.44172086,4.34705090,3.66404754,1.08920531,0.00919064,1.54069363,1.27574235,0.00000000
-5.43571786,4.50224149,3.80881286,1.12910190,0.00937077,1.60695119,1.30667104,0.00000000
-5.42971486,4.64810894,3.94855449,1.16681465,0.00954004,1.66892375,1.33578791,0.00000000
-5.42371186,4.78290448,4.08163969,1.20188539,0.00969674,1.72574743,1.36290287,0.00000000
-5.41770885,4.90496085,4.20644733,1.23387243,0.00983935,1.77661669,1.38782253,0.00000000
-5.41170585,5.01271875,4.32139520,1.26235757,0.00996645,1.82080167,1.41034788,0.00000000
-5.40570285,5.10475343,4.42496887,1.28695334,0.01007667,1.85766475,1.43027306,0.00000000
-5.39969985,5.17980145,4.51575193,1.30731040,0.01016866,1.88667578,1.44738542,0.00000000
-5.39369685,5.23678746,4.59245709,1.32312499,0.01024104,1.90742570,1.46146728,0.00000000
-5.38769385,5.27485055,4.65395760,1.33414649,0.01029239,1.91963823,1.47229969,0.00000000
-5.38169085,5.29336980,4.69931826,1.34018480,0.01032124,1.92317924,1.47966811,0.00000000
-5.37568784,5.29198824,4.72782514,1.34111740,0.01032611,1.91806348,1.48337014,0.00000000
-5.36968484,5.27063447,4.73901317,1.33689590,0.01030553,1.90445831,1.48322505,0.00000000
-5.36368184,5.22954089,4.73269043,1.32755167,0.01025812,1.88268433,1.47908477,0.00000000
-5.35767884,5.16925748,4.70895820,1.31320043,0.01018262,1.85321250,1.47084599,0.00000000
-5.35167584,5.09066033,4.66822579,1.29404536,0.01007800,1.81665785,1.45846271,0.00000000
-5.34567284,4.99495368,4.61121914,1.27037849,0.00994357,1.77376964,1.44195867,0.00000000
-5.33966983,4.88366495,4.53898244,1.24258017,0.00977902,1.72541814,1.42143910,0.00000000
-5.33366683,4.75863197,4.45287232,1.21111647,0.00958452,1.67257817,1.39710098,0.00000000
-5.32766383,4.62198229,4.35454409,1.17653422,0.00936081,1.61630980,1.36924127,0.00000000
-5.32166083,4.47610439,4.24593003,1.13945396,0.00910923,1.55773661,1.33826256,0.00000000
-5.31565783,4.32361119,4.12920991,1.10056057,0.00883176,1.49802201,1.30467566,0.00000000
-5.30965483,4.16729639,4.00677414,1.06059190,0.00853107,1.43834424,1.26909875,0.00000000
-5.30365183,4.01008462,3.88118024,1.02032564,0.00821044,1.37987065,1.23225289,0.00000000
-5.29764882,3.85497636,3.75510363,0.98056455,0.00787380,1.32373207,1.19495381,0.00000000
-5.29164582,3.70498911,3.63128373,0.94212063,0.00752563,1.27099775,1.15809993,0.00000000
-5.28564282,3.56309625,3.51246668,0.90579849,0.00717089,1.22265171,1.12265697,0.00000000
-5.27963982,3.43216500,3.40134617,0.87237833,0.00681495,1.17957097,1.08963920,0.00000000
-5.27363682,3.31489528,3.30050367,0.84259907,0.00646344,1.14250638,1.06008798,0.00000000
-5.26763382,3.21376079,3.21234969,0.81714197,0.00612217,1.11206642,1.03504788,0.00000000
-5.26163082,3.13095398,3.13906748,0.79661514,0.00579698,1.08870438,1.01554112,0.00000000
-5.25562781,3.06833621,3.08256066,0.78153940,0.00549360,1.07270940,1.00254094,0.00000000
-5.24962481,3.02739433,3.04440626,0.77233578,0.00521757,1.06420131,0.99694453,0.00000000
-5.24362181,3.00920480,3.02581424,0.76931500,0.00497406,1.06312966,0.99954640,0.00000000
-5.23761881,3.01440621,3.02759486,0.77266917,0.00476780,1.06927683,1.01101278,0.00000000
-5.23161581,3.04318105,3.05013484,0.78246591,0.00460296,1.08226514,1.03185804,0.00000000
-5.22561281,3.09524705,3.09338303,0.79864512,0.00448306,1.10156780,1.06242365,0.00000000
-5.21960980,3.16985858,3.15684636,0.82101840,0.00441091,1.12652340,1.10286059,0.00000000
-5.21360680,3.26581810,3.23959617,0.84927136,0.00438856,1.15635356,1.15311582,0.00000000
-5.20760380,3.38149754,3.34028528,0.88296850,0.00441727,1.19018329,1.21292336,0.00000000
-5.20160080,3.51486926,3.45717536,0.92156100,0.00449750,1.22706341,1.28180060,0.00000000
-5.19559780,3.66354598,3.58817416,0.96439688,0.00462888,1.26599455,1.35905009,0.00000000
-5.18959480,3.82482884,3.73088179,1.01073364,0.00481031,1.30595191,1.44376709,0.00000000
-5.18359180,3.99576245,3.88264481,1.05975298,0.00503994,1.34591007,1.53485297,0.00000000
-5.17758879,4.17319576,4.04061683,1.11057730,0.00531528,1.38486732,1.63103422,0.00000000
-5.17158579,4.35384726,4.20182377,1.16228759,0.00563327,1.42186844,1.73088683,0.00000000
-5.16558279,4.53437276,4.36323202,1.21394230,0.00599036,1.45602566,1.83286542,0.00000000
-5.15957979,4.71143426,4.52181736,1.26459671,0.00638265,1.48653694,1.93533644,0.00000000
-5.15357679,4.88176788,4.67463255,1.31332238,0.00680596,1.51270112,2.03661442,0.00000000
-5.14757379,5.04224925,4.81887154,1.35922597,0.00725598,1.53392971,2.13500034,0.00000000
-5.14157079,5.18995457,4.95192822,1.40146721,0.00772837,1.54975482,2.22882082,0.00000000
-5.13556778,5.32221574,5.07144795,1.43927532,0.00821885,1.55983348,2.31646692,0.00000000
-5.12956478,5.43666827,5.17537037,1.47196357,0.00872333,1.56394801,2.39643128,0.00000000
-5.12356178,5.53129067,5.26196229,1.49894161,0.00923795,1.56200299,2.46734243,0.00000000
-5.11755878,5.60443455,5.32983994,1.51972520,0.00975916,1.55401899,2.52799511,0.00000000
-5.11155578,5.65484498,5.37798026,1.53394323,0.01028374,1.54012342,2.57737560,0.00000000
-5.10555278,5.68167071,5.40572152,1.54134183,0.01080881,1.52053928,2.61468140,0.00000000
-5.09954977,5.68446456,5.41275366,1.54178563,0.01133181,1.49557216,2.63933467,0.00000000
-5.09354677,5.66317443,5.39909973,1.53525621,0.01185045,1.46559622,2.65098910,0.00000000
-5.08754377,5.61812561,5.36508958,1.52184787,0.01236266,1.43103969,2.64953032,0.00000000
-5.08154077,5.54999557,5.31132758,1.50176105,0.01286648,1.39237059,2.63506999,0.00000000
-5.07553777,5.45978224,5.23865624,1.47529360,0.01335995,1.35008299,2.60793408,0.00000000
-5.06953477,5.34876736,5.14811752,1.44283044,0.01384106,1.30468442,2.56864610,0.00000000
-5.06353177,5.21847618,5.04091383,1.40483176,0.01430759,1.25668468,2.51790597,0.00000000
-5.05752876,5.07063496,4.91837025,1.36182037,0.01475703,1.20658624,2.45656573,0.00000000
-5.05152576,4.90712773,4.78189949,1.31436852,0.01518655,1.15487651,2.38560284,0.00000000
-5.04552276,4.72995343,4.63297069,1.26308458,0.01559290,1.10202178,2.30609238,0.00000000
-5.03951976,4.54118470,4.47308270,1.20859996,0.01597244,1.04846296,2.21917898,0.00000000
-5.03351676,4.34292909,4.30374243,1.15155658,0.01632115,0.99461286,2.12604940,0.00000000
-5.02751376,4.13729353,4.12644792,1.09259514,0.01663472,0.94085484,2.02790664,0.00000000
-5.02151076,3.92635246,3.94267606,1.03234440,0.01690867,0.88754252,1.92594623,0.00000000
-5.01550775,3.71212001,3.75387425,0.97141166,0.01713847,0.83500042,1.82133505,0.00000000
-5.00950475,3.49652630,3.56145502,0.91037453,0.01731979,0.78352505,1.71519320,0.00000000
-5.00350175,3.28139783,3.36679294,0.84977405,0.01744870,0.73338639,1.60857900,0.00000000
-4.99749875,3.06844174,3.17122265,0.79010909,0.01752190,0.68482942,1.50247717,0.00000000
-4.99149575,2.85923380,2.97603726,0.73183218,0.01753699,0.63807550,1.39779008,0.00000000
-4.98549275,2.65520965,2.78248621,0.67534651,0.01749268,0.59332361,1.29533191,0.00000000
-4.97948974,2.45765904,2.59177224,0.62100419,0.01738907,0.55075109,1.19582547,0.00000000
-4.97348674,2.26772275,2.40504690,0.56910559,0.01722778,0.51051421,1.09990130,0.00000000
-4.96748374,2.08639168,2.22340468,0.51989960,0.01701210,0.47274820,1.00809879,0.00000000
-4.96148074,1.91450812,2.04787577,0.47358490,0.01674713,0.43756717,0.92086895,0.00000000
-4.95547774,1.75276862,1.87941781,0.43031190,0.01643973,0.40506364,0.83857847,0.00000000
-4.94947474,1.60172859,1.71890715,0.39018544,0.01609848,0.37530812,0.76151483,0.00000000
-4.94347174,1.46180818,1.56713007,0.35326799,0.01573358,0.34834867,0.68989217,0.00000000
-4.93746873,1.33329962,1.42477474,0.31958343,0.01535661,0.32421062,0.62385771,0.00000000
-4.93146573,1.21637566,1.29242443,0.28912116,0.01498026,0.30289655,0.56349847,0.00000000
-4.92546273,1.11109922,1.17055253,0.26184055,0.01461799,0.28438671,0.50884820,0.00000000
-4.91945973,1.01743410,1.05951984,0.23767573,0.01428361,0.26863987,0.45989448,0.00000000
-4.91345673,0.93525664,0.95957436,0.21654034,0.01399088,0.25559463,0.41658565,0.00000000
-4.90745373,0.86436822,0.87085391,0.19833265,0.01375299,0.24517137,0.37883778,0.00000000
-4.90145073,0.80450847,0.79339127,0.18294042,0.01358212,0.23727461,0.34654141,0.00000000
-4.89544772,0.75536897,0.72712195,0.17024589,0.01348897,0.23179592,0.31956813,0.00000000
-4.88944472,0.71660718,0.67189417,0.16013049,0.01348230,0.22861711,0.29777680,0.00000000
-4.88344172,0.68786035,0.62748057,0.15247936,0.01356855,0.22761382,0.28101954,0.00000000
-4.87743872,0.66875899,0.59359131,0.14718544,0.01375151,0.22865921,0.26914716,0.00000000
-4.87143572,0.65893974,0.56988782,0.14415315,0.01403205,0.23162763,0.26201417,0.00000000
-4.86543272,0.65805692,0.55599679,0.14330142,0.01440799,0.23639817,0.25948303,0.00000000
-4.85942971,0.66579261,0.55152356,0.14456607,0.01487400,0.24285794,0.26142780,0.00000000
-4.85342671,0.68186467,0.55606465,0.14790136,0.01542169,0.25090482,0.26773668,0.00000000
-4.84742371,0.70603237,0.56921851,0.15328058,0.01603975,0.26044964,0.27831364,0.00000000
-4.84142071,0.73809908,0.59059432,0.16069566,0.01671421,0.27141760,0.29307879,0.00000000
-4.83541771,0.77791182,0.61981824,0.17015571,0.01742887,0.28374877,0.31196742,0.00000000
-4.82941471,0.82535737,0.65653673,0.18168440,0.01816570,0.29739778,0.33492760,0.00000000
-4.82341171,0.88035462,0.70041690,0.19531617,0.01890541,0.31233236,0.36191623,0.00000000
-4.81740870,0.94284341,0.75114354,0.21109146,0.01962807,0.32853099,0.39289362,0.00000000
-4.81140570,1.01276968,0.80841302,0.22905081,0.02031375,0.34597950,0.42781655,0.00000000
-4.80540270,1.09006756,0.87192416,0.24922816,0.02094315,0.36466691,0.46663001,0.00000000
-4.79939970,1.17463871,0.94136643,0.27164355,0.02149828,0.38458043,0.50925789,0.00000000
-4.79339670,1.26632984,1.01640591,0.29629532,0.02196304,0.40570004,0.55559284,0.00000000
-4.78739370,1.36490926,1.09666993,0.32315241,0.02232378,0.42799268,0.60548589,0.00000000
-4.78139070,1.47004371,1.18173089,0.35214685,0.02256978,0.45140655,0.65873625,0.00000000
-4.77538769,1.58127672,1.27109056,0.38316706,0.02269362,0.47586572,0.71508196,0.00000000
-4.76938469,1.69800999,1.36416579,0.41605225,0.02269142,0.50126534,0.77419200,0.00000000
-4.76338169,1.81948907,1.46027672,0.45058838,0.02256300,0.52746799,0.83566048,0.00000000
-4.75737869,1.94479484,1.55863869,0.48650605,0.02231189,0.55430126,0.89900369,0.00000000
-4.75137569,2.07284193,1.65835886,0.52348060,0.02194524,0.58155694,0.96366029,0.00000000
-4.74537269,2.20238486,1.75843826,0.56113470,0.02147363,0.60899213,1.02899539,0.00000000
-4.73936968,2.33203276,1.85778003,0.59904351,0.02091070,0.63633209,1.09430843,0.00000000
-4.73336668,2.46027252,1.95520406,0.63674237,0.02027281,0.66327527,1.15884516,0.00000000
-4.72736368,2.58550016,2.04946794,0.67373698,0.01957858,0.68950000,1.22181339,0.00000000
-4.72136068,2.70605957,2.13929380,0.70951557,0.01884834,0.71467298,1.28240215,0.00000000
-4.71535768,2.82028721,2.22340017,0.74356284,0.01810360,0.73845899,1.33980348,0.00000000
-4.70935468,2.92656099,2.30053760,0.77537500,0.01736655,0.76053155,1.39323614,0.00000000
-4.70335168,3.02335113,2.36952649,0.80447518,0.01665941,0.78058398,1.44196995,0.00000000
-4.69734867,3.10927059,2.42929545,0.83042873,0.01600398,0.79834021,1.48534977,0.00000000
-4.69134567,3.18312249,2.47891805,0.85285742,0.01542108,0.81356498,1.52281782,0.00000000
-4.68534267,3.24394205,2.51764622,0.87145198,0.01493006,0.82607256,1.55393312,0.00000000
-4.67933967,3.29103073,2.54493835,0.88598235,0.01454840,0.83573382,1.57838700,0.00000000
-4.67333667,3.32398071,2.56048064,0.89630496,0.01429126,0.84248098,1.59601378,0.00000000
-4.66733367,3.34268820,2.56420018,0.90236690,0.01417114,0.84630989,1.60679597,0.00000000
-4.66133067,3.34735486,2.55626934,0.90420655,0.01419756,0.84727969,1.61086363,0.00000000
-4.65532766,3.33847717,2.53710074,0.90195075,0.01437680,0.84550978,1.60848788,0.00000000
-4.64932466,3.31682424,2.50733338,0.89580873,0.01471166,0.84117435,1.60006893,0.00000000
-4.64332166,3.28340544,2.46781036,0.88606301,0.01520132,0.83449484,1.58611913,0.00000000
-4.63731866,3.23942942,2.41954956,0.87305795,0.01584125,0.82573058,1.56724215,0.00000000
-4.63131566,3.18625694,2.36370874,0.85718643,0.01662315,0.81516837,1.54410928,0.00000000
-4.62531266,3.12535006,2.30154689,0.83887543,0.01753503,0.80311145,1.51743419,0.00000000
-4.61930965,3.05822019,2.23438393,0.81857126,0.01856136,0.78986852,1.48794744,0.00000000
-4.61330665,2.98637792,2.16356055,0.79672516,0.01968325,0.77574341,1.45637207,0.00000000
-4.60730365,2.91128680,2.09040030,0.77377982,0.02087883,0.76102584,1.42340148,0.00000000
-4.60130065,2.83432328,2.01617539,0.75015761,0.02212368,0.74598378,1.38968047,0.00000000
-4.59529765,2.75674430,1.94207766,0.72625067,0.02339132,0.73085762,1.35579034,0.00000000
-4.58929465,2.67966352,1.86919553,0.70241336,0.02465387,0.71585633,1.32223833,0.00000000
-4.58329165,2.60403663,1.79849759,0.67895707,0.02588273,0.70115564,1.28945171,0.00000000
-4.57728864,2.53065544,1.73082271,0.65614739,0.02704931,0.68689810,1.25777622,0.00000000
-4.57128564,2.46015022,1.66687655,0.63420343,0.02812584,0.67319471,1.22747862,0.00000000
-4.56528264,2.39299886,1.60723364,0.61329910,0.02908615,0.66012794,1.19875250,0.00000000
-4.55927964,2.32954156,1.55234413,0.59356585,0.02990643,0.64775557,1.17172684,0.00000000
-4.55327664,2.26999928,1.50254419,0.57509657,0.03056596,0.63611510,1.14647615,0.00000000
-4.54727364,2.21449425,1.45806872,0.55795016,0.03104771,0.62522824,1.12303157,0.00000000
-4.54127064,2.16307086,1.41906534,0.54215637,0.03133884,0.61510512,1.10139187,0.00000000
-4.53526763,2.11571554,1.38560844,0.52772066,0.03143111,0.60574796,1.08153381,0.00000000
-4.52926463,2.07237441,1.35771246,0.51462855,0.03132107,0.59715399,1.06342108,0.00000000
-4.52326163,2.03296795,1.33534365,0.50284962,0.03101010,0.58931749,1.04701158,0.00000000
-4.51725863,1.99740211,1.31842976,0.49234071,0.03050433,0.58223094,1.03226274,0.00000000
-4.51125563,1.96557600,1.30686755,0.48304848,0.02981432,0.57588540,1.01913490,0.00000000
-4.50525263,1.93738607,1.30052792,0.47491140,0.02895465,0.57027009,1.00759284,0.00000000
-4.49924962,1.91272750,1.29925886,0.46786115,0.02794337,0.56537161,0.99760575,0.00000000
-4.49324662,1.89149335,1.30288660,0.46182366,0.02680133,0.56117282,0.98914603,0.00000000
-4.48724362,1.87357226,1.31121518,0.45671994,0.02555144,0.55765168,0.98218724,0.00000000
-4.48124062,1.85884528,1.32402499,0.45246681,0.02421794,0.55478018,0.97670173,0.00000000
-4.47523762,1.84718280,1.34107070,0.44897770,0.02282556,0.55252366,0.97265818,0.00000000
-4.46923462,1.83844186,1.36207890,0.44616364,0.02139886,0.55084049,0.97001945,0.00000000
-4.46323162,1.83246429,1.38674591,0.44393435,0.01996142,0.54968217,0.96874087,0.00000000
-4.45722861,1.82907602,1.41473599,0.44219958,0.01853534,0.54899397,0.96876918,0.00000000
-4.45122561,1.82808731,1.44568010,0.44087061,0.01714063,0.54871587,0.97004199,0.00000000
-4.44522261,1.82929395,1.47917543,0.43986178,0.01579487,0.54878379,0.97248775,0.00000000
-4.43921961,1.83247909,1.51478568,0.43909196,0.01451285,0.54913101,0.97602616,0.00000000
-4.43321661,1.83741523,1.55204223,0.43848587,0.01330646,0.54968947,0.98056867,0.00000000
-4.42721361,1.84386623,1.59044608,0.43797513,0.01218460,0.55039105,0.98601898,0.00000000
-4.42121061,1.85158875,1.62947061,0.43749893,0.01115322,0.55116844,0.99227330,0.00000000
-4.41520760,1.86033302,1.66856522,0.43700414,0.01021547,0.55195576,0.99922033,0.00000000
-4.40920460,1.86984261,1.70715963,0.43644508,0.00937193,0.55268868,1.00674065,0.00000000
-4.40320160,1.87985337,1.74466908,0.43578267,0.00862082,0.55330419,1.01470575,0.00000000
-4.39719860,1.89009147,1.78050028,0.43498322,0.00795840,0.55374002,1.02297664,0.00000000
-4.39119560,1.90027081,1.81405807,0.43401679,0.00737926,0.55393372,1.03140209,0.00000000
-4.38519260,1.91009018,1.84475286,0.43285541,0.00687672,0.55382172,1.03981689,0.00000000
-4.37918959,1.91923055,1.87200869,0.43147110,0.00644313,0.55333824,1.04804017,0.00000000
-4.37318659,1.92735298,1.89527185,0.42983402,0.00607025,0.55241450,1.05587417,0.00000000
-4.36718359,1.93409753,1.91401986,0.42791083,0.00574958,0.55097809,1.06310366,0.00000000
-4.36118059,1.93908359,1.92777072,0.42566338,0.00547261,0.54895281,1.06949627,0.00000000
-4.35517759,1.94191213,1.93609202,0.42304789,0.00523109,0.54625905,1.07480391,0.00000000
-4.34917459,1.94216975,1.93860982,0.42001472,0.00501725,0.54281462,1.07876547,0.00000000
-4.34317159,1.93943500,1.93501695,0.41650868,0.00482397,0.53853628,1.08111071,0.00000000
-4.33716858,1.93328658,1.92508032,0.41247010,0.00464488,0.53334167,1.08156560,0.00000000
-4.33116558,1.92331352,1.90864721,0.40783635,0.00447450,0.52715184,1.07985867,0.00000000
-4.32516258,1.90912669,1.88565008,0.40254400,0.00430825,0.51989403,1.07572839,0.00000000
-4.31915958,1.89037150,1.85610973,0.39653138,0.00414248,0.51150474,1.06893127,0.00000000
-4.31315658,1.86674094,1.82013675,0.38974137,0.00397444,0.50193276,1.05925029,0.00000000
-4.30715358,1.83798860,1.77793105,0.38212440,0.00380228,0.49114224,1.04650338,0.00000000
