energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.66983492,12.61895177,1.33103904,9.11500405,0.01412197,1.24107680,0.07093764,1.66923081
-5.66383192,12.45578305,1.32550654,8.99162852,0.01392812,1.20425269,0.07252660,1.66335393
-5.65782891,12.28902819,1.32081238,8.86530781,0.01371239,1.16796911,0.07399363,1.65620780
-5.65182591,12.11789148,1.31655647,8.73555547,0.01347569,1.13225123,0.07530062,1.64768608
-5.64582291,11.94163888,1.31234595,8.60193852,0.01321925,1.09710933,0.07641481,1.63768954
-5.63981991,11.75959690,1.30780308,8.46407571,0.01294464,1.06253843,0.07730973,1.62612369
-5.63381691,11.57115155,1.30257293,8.32163443,0.01265366,1.02851842,0.07796572,1.61289787
-5.62781391,11.37574968,1.29633112,8.17432822,0.01234837,0.99501485,0.07837043,1.59792605
-5.62181091,11.17290506,1.28879138,8.02191653,0.01203105,0.96198044,0.07851899,1.58112960
-5.61580790,10.96221053,1.27971288,7.86420821,0.01170419,0.92935739,0.07841404,1.56244205
-5.60980490,10.74335717,1.26890737,7.70106972,0.01137051,0.89708034,0.07806558,1.54181571
-5.60380190,10.51616023,1.25624572,7.53243819,0.01103296,0.86508011,0.07749066,1.51922968
-5.59779890,10.28059115,1.24166379,7.35833945,0.01069475,0.83328789,0.07671285,1.49469881
-5.59179590,10.03681373,1.22516725,7.17890989,0.01035935,0.80163982,0.07576169,1.46828281
-5.58579290,9.78522216,1.20683505,6.99442098,0.01003053,0.77008163,0.07467198,1.44009484
-5.57978989,9.52647791,1.18682126,6.80530457,0.00971231,0.73857322,0.07348293,1.41030881
-5.57378689,9.26154235,1.16535481,6.61217702,0.00940901,0.70709271,0.07223735,1.37916456
-5.56778389,8.99170180,1.14273703,6.41585972,0.00912519,0.67563997,0.07098070,1.34697032
-5.56178089,8.71858205,1.11933667,6.21739410,0.00886558,0.64423916,0.06976012,1.31410197
-5.55577789,8.44414981,1.09558231,6.01804902,0.00863504,0.61294023,0.06862342,1.28099868
-5.54977489,8.17069921,1.07195222,5.81931900,0.00843846,0.58181919,0.06761805,1.24815496
-5.54377189,7.90082234,1.04896174,5.62291224,0.00828062,0.55097714,0.06679003,1.21610910
-5.53776888,7.63736379,1.02714864,5.43072786,0.00816609,0.52053799,0.06618296,1.18542854
-5.53176588,7.38336001,1.00705666,5.24482264,0.00809905,0.49064505,0.06583694,1.15669246
-5.52576288,7.14196541,0.98921804,5.06736780,0.00808319,0.46145650,0.06578768,1.13047269
-5.51975988,6.91636790,0.97413544,4.90059743,0.00812152,0.43314004,0.06606550,1.10731351
-5.51375688,6.70969717,0.96226430,4.74675035,0.00821622,0.40586700,0.06669464,1.08771154
-5.50775388,6.52492968,0.95399607,4.60800762,0.00836856,0.37980601,0.06769256,1.07209651
-5.50175088,6.36479452,0.94964330,4.48642856,0.00857877,0.35511677,0.06906949,1.06081414
-5.49574787,6.23168434,0.94942722,4.38388769,0.00884594,0.33194401,0.07082813,1.05411179
-5.48974487,6.12757533,0.95346838,4.30201551,0.00916804,0.31041200,0.07296367,1.05212770
-5.48374187,6.05395979,0.96178092,4.24214553,0.00954183,0.29061985,0.07546396,1.05488448
-5.47773887,6.01179443,0.97427061,4.20526989,0.00996297,0.27263779,0.07831003,1.06228701
-5.47173587,6.00146635,0.99073706,4.19200532,0.01042605,0.25650458,0.08147679,1.07412514
-5.46573287,6.02277829,1.01087983,4.20257078,0.01092473,0.24222607,0.08493404,1.09008080
-5.45972986,6.07495339,1.03430828,4.23677766,0.01145185,0.22977509,0.08864764,1.10973943
-5.45372686,6.15665911,1.06055474,4.29403258,0.01199965,0.21909245,0.09258089,1.13260503
-5.44772386,6.26604885,1.08909043,4.37335267,0.01255995,0.21008916,0.09669598,1.15811823
-5.44172086,6.40081937,1.11934348,4.47339222,0.01312439,0.20264953,0.10095555,1.18567647
-5.43571786,6.55828103,1.15071813,4.59247960,0.01368465,0.19663519,0.10532412,1.21465547
-5.42971486,6.73543787,1.18261446,4.72866250,0.01423270,0.19188974,0.10976959,1.24443086
-5.42371186,6.92907394,1.21444773,4.87975973,0.01476105,0.18824372,0.11426440,1.27439927
-5.41770885,7.13584223,1.24566656,5.04341720,0.01526295,0.18551998,0.11878660,1.30399779
-5.41170585,7.35235287,1.27576917,5.21716593,0.01573260,0.18353884,0.12332055,1.33272113
-5.40570285,7.57525696,1.30431730,5.39847994,0.01616537,0.18212326,0.12785733,1.36013589
-5.39969985,7.80132337,1.33094703,5.58483181,0.01655788,0.18110351,0.13239481,1.38589137
-5.39369685,8.02750592,1.35537647,5.77374423,0.01690821,0.18032136,0.13693730,1.40972661
-5.38769385,8.25099905,1.37740998,5.96283586,0.01721588,0.17963366,0.14149490,1.43147371
-5.38169085,8.46928074,1.39693899,6.14986050,0.01748194,0.17891521,0.14608250,1.45105729
-5.37568784,8.68014210,1.41393952,6.33273861,0.01770898,0.17806083,0.15071851,1.46849041
-5.36968484,8.88170351,1.42846676,6.50958091,0.01790101,0.17698667,0.15542331,1.48386724
-5.36368184,9.07241817,1.44064699,6.67870406,0.01806344,0.17563077,0.16021757,1.49735311
-5.35767884,9.25106392,1.45066738,6.83863884,0.01820287,0.17395287,0.16512049,1.50917225
-5.35167584,9.41672518,1.45876422,6.98813152,0.01832698,0.17193360,0.17014802,1.51959403
-5.34567284,9.56876684,1.46521014,7.12613946,0.01844429,0.16957312,0.17531112,1.52891830
-5.33966983,9.70680232,1.47030091,7.25182220,0.01856393,0.16688924,0.18061423,1.53746039
-5.33366683,9.83065814,1.47434242,7.36452928,0.01869538,0.16391532,0.18605395,1.54553655
-5.32766383,9.94033743,1.47763845,7.46378629,0.01884820,0.16069782,0.19161794,1.55345025
-5.32166083,10.03598444,1.48047963,7.54928045,0.01903176,0.15729383,0.19728432,1.56147997
-5.31565783,10.11785245,1.48313423,7.62084698,0.01925496,0.15376860,0.20302129,1.56986891
-5.30965483,10.18627649,1.48584091,7.67845734,0.01952600,0.15019311,0.20878734,1.57881700
-5.30365183,10.24165265,1.48880396,7.72221023,0.01985213,0.14664193,0.21453177,1.58847541
-5.29764882,10.28442467,1.49219104,7.75232570,0.02023944,0.14319125,0.22019572,1.59894393
-5.29164582,10.31507857,1.49613364,7.76914287,0.02069277,0.13991724,0.22571360,1.61027109
-5.28564282,10.33414516,1.50073003,7.77312092,0.02121554,0.13689475,0.23101491,1.62245709
-5.27963982,10.34220998,1.50605081,7.76484310,0.02180974,0.13419633,0.23602640,1.63545942
-5.27363682,10.33992967,1.51214654,7.74502283,0.02247593,0.13189157,0.24067454,1.64920088
-5.26763382,10.32805330,1.51905720,7.71451116,0.02321332,0.13004672,0.24488809,1.66357964
-5.26163082,10.30744675,1.52682297,7.67430402,0.02401986,0.12872451,0.24860090,1.67848085
-5.25562781,10.27911790,1.53549580,7.62554826,0.02489242,0.12798426,0.25175461,1.69378929
-5.24962481,10.24424037,1.54515099,7.56954485,0.02582694,0.12788193,0.25430131,1.70940242
-5.24362181,10.20417316,1.55589835,7.50774780,0.02681869,0.12847037,0.25620595,1.72524305
-5.23761881,10.16047380,1.56789201,7.44175785,0.02786245,0.12979942,0.25744846,1.74127107
-5.23161581,10.11490290,1.58133839,7.37330944,0.02895271,0.13191603,0.25802541,1.75749340
-5.22561281,10.06941801,1.59650170,7.30425066,0.03008383,0.13486409,0.25795121,1.77397161
-5.21960980,10.02615560,1.61370641,7.23651551,0.03125024,0.13868423,0.25725865,1.79082651
-5.21360680,9.98740032,1.63333633,7.17208868,0.03244644,0.14341330,0.25599889,1.80823946
-5.20760380,9.95554146,1.65583008,7.11296348,0.03366711,0.14908363,0.25424067,1.82644983
-5.20160080,9.93301733,1.68167282,7.06109378,0.03490704,0.15572210,0.25206896,1.84574871
-5.19559780,9.92224896,1.71138426,7.01834158,0.03616107,0.16334903,0.24958286,1.86646887
-5.18959480,9.92556535,1.74550331,6.98642209,0.03742397,0.17197681,0.24689297,1.88897117
-5.18359180,9.94512303,1.78456962,6.96684849,0.03869025,0.18160849,0.24411816,1.91362800
-5.17758879,9.98282319,1.82910256,6.96087879,0.03995404,0.19223630,0.24138202,1.94080431
-5.17158579,10.04023009,1.87957838,6.96946728,0.04120882,0.20384007,0.23880889,1.97083708
-5.16558279,10.11849444,1.93640606,6.99322296,0.04244735,0.21638585,0.23651980,2.00401409
-5.15957979,10.21828548,1.99990292,7.03237721,0.04366147,0.22982456,0.23462836,2.04055307
-5.15357679,10.33973522,2.07027055,7.08676252,0.04484203,0.24409084,0.23323669,2.08058207
-5.14757379,10.48239774,2.14757215,7.15580361,0.04597892,0.25910220,0.23243174,2.12412223
-5.14157079,10.64522603,2.23171197,7.23852201,0.04706107,0.27475845,0.23228189,2.17107368
-5.13556778,10.82656793,2.32241778,7.33355402,0.04807663,0.29094145,0.23283410,2.22120545
-5.12956478,11.02418204,2.41922713,7.43918212,0.04901314,0.30751537,0.23411165,2.27414998
-5.12356178,11.23527367,2.52147818,7.55337839,0.04985784,0.32432733,0.23611265,2.32940280
-5.11755878,11.45655003,2.62830583,7.67385897,0.05059798,0.34120847,0.23880926,2.38632746
-5.11155578,11.68429319,2.73864359,7.79814719,0.05122123,0.35797568,0.24214770,2.44416588
-5.10555278,11.91444875,2.85123190,7.92364345,0.05171599,0.37443368,0.24604913,2.50205400
-5.09954977,12.14272745,2.96463308,8.04769921,0.05207187,0.39037775,0.25041137,2.55904225
-5.09354677,12.36471685,3.07725315,8.16769265,0.05228001,0.40559689,0.25511130,2.61412037
-5.08754377,12.57599968,3.18737054,8.28110351,0.05233341,0.41987757,0.26000815,2.66624588
-5.08154077,12.77227551,3.29317126,8.38558467,0.05222723,0.43300781,0.26494725,2.71437520
-5.07553777,12.94948216,3.39279013,8.47902851,0.05195900,0.44478174,0.26976454,2.75749661
-5.06953477,13.10391344,3.48435711,8.55962609,0.05152878,0.45500438,0.27429133,2.79466377
-5.06353177,13.23232995,3.56604761,8.62591777,0.05093921,0.46349662,0.27835944,2.82502881
-5.05752876,13.33205960,3.63613533,8.67683392,0.05019557,0.47010025,0.28180648,2.84787367
-5.05152576,13.40108503,3.69304584,8.71172505,0.04930568,0.47468274,0.28448101,2.86263864
-5.04552276,13.43811520,3.73540902,8.73038069,0.04827985,0.47714189,0.28624761,2.86894694
-5.03951976,13.44263873,3.76210823,8.73303683,0.04713070,0.47740976,0.28699144,2.86662434
-5.03351676,13.41495704,3.77232411,8.72037179,0.04587302,0.47545608,0.28662235,2.85571295
-5.02751376,13.35619583,3.76557094,8.69349080,0.04452358,0.47129064,0.28507823,2.83647855
-5.02151076,13.26829375,3.74172361,8.65389981,0.04310092,0.46496472,0.28232751,2.80941090
-5.01550775,13.15396799,3.70103375,8.60346882,0.04162516,0.45657132,0.27837079,2.77521694
-5.00950475,13.01665699,3.64413364,8.54438599,0.04011778,0.44624412,0.27324133,2.73480677
-5.00350175,12.86044132,3.57202742,8.47910315,0.03860145,0.43415517,0.26700461,2.68927293
-4.99749875,12.68994429,3.48606926,8.41027416,0.03709980,0.42051127,0.25975677,2.63986336
-4.99149575,12.51021495,3.38792910,8.34068746,0.03563720,0.40554922,0.25162205,2.58794902
-4.98549275,12.32659646,3.27954692,8.27319440,0.03423858,0.38952992,0.24274936,2.53498715
-4.97948974,12.14458360,3.16307714,8.21063506,0.03292909,0.37273164,0.23330804,2.48248136
-4.97348674,11.96967353,3.04082519,8.15576351,0.03173392,0.35544272,0.22348294,2.43194001
-4.96748374,11.80721451,2.91517885,8.11117439,0.03067792,0.33795374,0.21346911,2.38483400
-4.96148074,11.66225696,2.78853673,8.07923266,0.02978528,0.32054978,0.20346617,2.34255563
-4.95547774,11.53941160,2.66323708,8.06200864,0.02907912,0.30350273,0.19367256,2.30637959
-4.94947474,11.44271903,2.54148936,8.06121979,0.02858104,0.28706421,0.18428002,2.27742745
-4.94347174,11.37553453,2.42531144,8.07818104,0.02831069,0.27145918,0.17546820,2.25663655
-4.93746873,11.34043158,2.31647457,8.11376479,0.02828520,0.25688051,0.16739986,2.24473413
-4.93146573,11.33912678,2.21645809,8.16837168,0.02851874,0.24348479,0.16021654,2.24221741
-4.92546273,11.37242793,2.12641535,8.24191281,0.02902191,0.23138932,0.15403504,2.24933992
-4.91945973,11.44020663,2.04715171,8.33380370,0.02980128,0.22067054,0.14894455,2.26610429
-4.91345673,11.54139558,1.97911507,8.44296999,0.03085890,0.21136378,0.14500473,2.29226163
-4.90745373,11.67401030,1.92239863,8.56786464,0.03219186,0.20346437,0.14224457,2.32731705
-4.90145073,11.83519410,1.87675540,8.70649604,0.03379197,0.19692994,0.14066210,2.37054140
-4.89544772,12.02128480,1.84162333,8.85646609,0.03564550,0.19168390,0.14022501,2.42098842
-4.88944472,12.22790088,1.81615949,9.01501742,0.03773303,0.18761971,0.14087199,2.47751700
-4.88344172,12.45004472,1.79928187,9.17908843,0.04002951,0.18460603,0.14251483,2.53881798
-4.87743872,12.68221991,1.78971658,9.34537496,0.04250441,0.18249226,0.14504119,2.60344464
-4.87143572,12.91855976,1.78604880,9.51039727,0.04512206,0.18111442,0.14831796,2.66984637
-4.86543272,13.15296376,1.78677519,9.67057086,0.04784215,0.18030109,0.15219510,2.73640474
-4.85942971,13.37923866,1.79035616,9.82227972,0.05062043,0.17987922,0.15650988,2.80147106
-4.85342671,13.59124105,1.79526596,9.96195071,0.05340951,0.17967959,0.16109145,2.86340483
-4.84742371,13.78301803,1.80003926,10.08612744,0.05615988,0.17954185,0.16576550,2.92061192
-4.84142071,13.94894274,1.80331270,10.19154229,0.05882098,0.17931885,0.17035905,2.97158195
-4.83541771,14.08384182,1.80386059,10.27518516,0.06134238,0.17888031,0.17470517,3.01492358
-4.82941471,14.18311165,1.80062375,10.33436750,0.06367503,0.17811564,0.17864748,3.04939713
-4.82341171,14.24282084,1.79273116,10.36678022,0.06577248,0.17693603,0.18204435,3.07394345
-4.81740870,14.25979632,1.77951428,10.37054428,0.06759206,0.17527555,0.18477269,3.08770830
-4.81140570,14.23169126,1.76051391,10.34425262,0.06909603,0.17309160,0.18673118,3.09006144
-4.80540270,14.15703294,1.73548019,10.28700250,0.07025255,0.17036446,0.18784288,3.08060998
-4.79939970,14.03524959,1.70436603,10.19841740,0.07103649,0.16709625,0.18805710,3.05920540
-4.79339670,13.86667573,1.66731487,10.07865782,0.07143008,0.16330926,0.18735057,3.02594409
-4.78739370,13.65253597,1.62464353,9.92842062,0.07142329,0.15904376,0.18572774,2.98116133
-4.78139070,13.39490810,1.57682110,9.74892704,0.07101402,0.15435552,0.18322029,2.92541901
-4.77538769,13.09666682,1.52444504,9.54189955,0.07020802,0.14931295,0.17988592,2.85948744
-4.76938469,12.76141004,1.46821523,9.30952819,0.06901856,0.14399425,0.17580637,2.78432189
-4.76338169,12.39337029,1.40890727,9.05442749,0.06746594,0.13848438,0.17108478,2.70103477
-4.75737869,11.99731407,1.34734584,8.77958503,0.06557679,0.13287221,0.16584255,2.61086441
-4.75137569,11.57843236,1.28437883,8.48830323,0.06338311,0.12724781,0.16021571,2.51514151
-4.74537269,11.14222568,1.22085334,8.18413596,0.06092139,0.12169987,0.15435105,2.41525443
-4.73936968,10.69438702,1.15759372,7.87082168,0.05823146,0.11631357,0.14840201,2.31261446
-4.73336668,10.24068595,1.09538243,7.55221487,0.05535539,0.11116866,0.14252453,2.20862225
-4.72736368,9.78685671,1.03494385,7.23221744,0.05233644,0.10633787,0.13687301,2.10463627
-4.72136068,9.33849309,0.97693128,6.91471159,0.04921797,0.10188576,0.13159640,2.00194422
-4.71535768,8.90095200,0.92191710,6.60349556,0.04604248,0.09786780,0.12683461,1.90173821
-4.70935468,8.47926751,0.87038603,6.30222334,0.04285077,0.09432984,0.12271521,1.80509394
-4.70335168,8.07807624,0.82273129,6.01434917,0.03968119,0.09130779,0.11935064,1.71295445
-4.69734867,7.70155484,0.77925341,5.74307750,0.03656908,0.08882761,0.11683575,1.62611841
-4.69134567,7.35336947,0.74016132,5.49131873,0.03354633,0.08690543,0.11524596,1.54523294
-4.68534267,7.03663709,0.70557547,5.26165080,0.03064109,0.08554790,0.11463578,1.47079073
-4.67933967,6.75389783,0.67553256,5.05628682,0.02787763,0.08475263,0.11503793,1.40313113
-4.67333667,6.50709776,0.64999155,4.87704834,0.02527632,0.08450874,0.11646292,1.34244481
-4.66733367,6.29758102,0.62884073,4.72534432,0.02285372,0.08479747,0.11889912,1.28878145
-4.66133067,6.12609044,0.61190549,4.60215539,0.02062279,0.08559290,0.12231327,1.24205999
-4.65532766,5.99277582,0.59895669,4.50802345,0.01859307,0.08686264,0.12665151,1.20208091
-4.64932466,5.89720915,0.58971930,4.44304640,0.01677105,0.08856866,0.13184080,1.16854005
-4.64332166,5.83840606,0.58388135,4.40687807,0.01516045,0.09066809,0.13779072,1.14104346
-4.63731866,5.81485334,0.58110295,4.39873348,0.01376254,0.09311413,0.14439572,1.11912293
-4.63131566,5.82454199,0.58102537,4.41739960,0.01257645,0.09585701,0.15153763,1.10225170
-4.62531266,5.86500585,0.58327998,4.46125189,0.01159949,0.09884495,0.15908850,1.08986012
-4.61930965,5.93336553,0.58749715,4.52827692,0.01082733,0.10202523,0.16691361,1.08135094
-4.61330665,6.02637766,0.59331475,4.61610120,0.01025427,0.10534529,0.17487468,1.07611378
-4.60730365,6.14048913,0.60038630,4.72202650,0.00987334,0.10875380,0.18283309,1.07353883
-4.60130065,6.27189623,0.60838849,4.84307159,0.00967645,0.11220178,0.19065306,1.07302929
-4.59529765,6.41660788,0.61702799,4.97602036,0.00965444,0.11564362,0.19820479,1.07401248
-4.58929465,6.57051272,0.62604713,5.11747570,0.00979711,0.11903806,0.20536722,1.07594942
-4.58329165,6.72944877,0.63522849,5.26391889,0.01009322,0.12234897,0.21203062,1.07834277
-4.57728864,6.88927496,0.64439802,5.41177323,0.01053051,0.12554606,0.21809863,1.08074295
-4.57128564,7.04594294,0.65342653,5.55747114,0.01109567,0.12860527,0.22348995,1.08275251
-4.56528264,7.19556809,0.66222944,5.69752315,0.01177438,0.13150898,0.22813945,1.08402859
-4.55927964,7.33449807,0.67076474,5.82858735,0.01255132,0.13424591,0.23199872,1.08428377
-4.55327664,7.45937732,0.67902906,5.94753752,0.01341026,0.13681078,0.23503614,1.08328511
-4.54727364,7.56720614,0.68705204,6.05152825,0.01433419,0.13920367,0.23723639,1.08085194
-4.54127064,7.65539281,0.69488909,6.13805505,0.01530552,0.14142910,0.23859956,1.07685228
-4.53526763,7.72179727,0.70261293,6.20500775,0.01630626,0.14349497,0.23913984,1.07119843
-4.52926463,7.76476541,0.71030408,6.25071541,0.01731838,0.14541126,0.23888390,1.06384190
-4.52326163,7.78315277,0.71804094,6.27398125,0.01832412,0.14718866,0.23786913,1.05476801
-4.51725863,7.77633701,0.72588977,6.27410620,0.01930636,0.14883717,0.23614173,1.04399045
-4.51125563,7.74421871,0.73389516,6.25090015,0.02024906,0.15036476,0.23375481,1.03154613
-4.50525263,7.68721033,0.74207155,6.20468026,0.02113766,0.15177613,0.23076652,1.01749049
-4.49924962,7.60621345,0.75039613,6.13625603,0.02195944,0.15307168,0.22723840,1.00189338
-4.49324662,7.50258497,0.75880373,6.04690152,0.02270395,0.15424678,0.22323384,0.98483578
-4.48724362,7.37809299,0.76718392,5.93831520,0.02336330,0.15529132,0.21881677,0.96640722
-4.48124062,7.23486373,0.77538058,5.81256881,0.02393239,0.15618960,0.21405059,0.94670401
-4.47523762,7.07532087,0.78319418,5.67204670,0.02440911,0.15692067,0.20899734,0.92582812
-4.46923462,6.90211939,0.79038649,5.51937767,0.02479439,0.15745896,0.20371702,0.90388665
-4.46323162,6.71807566,0.79668784,5.35736171,0.02509217,0.15777529,0.19826710,0.88099168
-4.45722861,6.52609633,0.80180646,5.18889406,0.02530930,0.15783817,0.19270226,0.85726043
-4.45122561,6.32910802,0.80543955,5.01688939,0.02545527,0.15761540,0.18707411,0.83281550
-4.44522261,6.12999030,0.80728555,4.84420874,0.02554195,0.15707572,0.18143115,0.80778508
-4.43921961,5.93151400,0.80705699,4.67359170,0.02558318,0.15619065,0.17581863,0.78230302
-4.43321661,5.73628668,0.80449339,4.50759612,0.02559436,0.15493630,0.17027858,0.75650864
-4.42721361,5.54670690,0.79937339,4.34854734,0.02559193,0.15329499,0.16484987,0.73054628
-4.42121061,5.36492830,0.79152568,4.19849813,0.02559295,0.15125678,0.15956820,0.70456453
-4.41520760,5.19283416,0.78083808,4.05920038,0.02561454,0.14882068,0.15446619,0.67871506
-4.40920460,5.03202236,0.76726426,3.93208860,0.02567345,0.14599548,0.14957352,0.65315133
-4.40320160,4.88380044,0.75082788,3.81827500,0.02578561,0.14280022,0.14491694,0.62802686
-4.39719860,4.74918965,0.73162389,3.71855509,0.02596573,0.13926426,0.14052049,0.60349345
-4.39119560,4.62893670,0.70981683,3.63342255,0.02622697,0.13542682,0.13640552,0.57969919
-4.38519260,4.52353151,0.68563647,3.56309139,0.02658059,0.13133616,0.13259088,0.55678636
-4.37918959,4.43322909,0.65937069,3.50752354,0.02703582,0.12704834,0.12909291,0.53488936
-4.37318659,4.35807364,0.63135631,3.46645978,0.02759958,0.12262568,0.12592557,0.51413260
-4.36718359,4.29792323,0.60196803,3.43945184,0.02827643,0.11813481,0.12310039,0.49462846
-4.36118059,4.25247347,0.57160625,3.42589406,0.02906850,0.11364474,0.12062638,0.47647541
-4.35517759,4.22127902,0.54068422,3.42505303,0.02997548,0.10922461,0.11850997,0.45975623
-4.34917459,4.20377232,0.50961518,3.43609424,0.03099465,0.10494157,0.11675476,0.44453651
-4.34317159,4.19927928,0.47880000,3.45810516,0.03212101,0.10085875,0.11536133,0.43086337
-4.33716858,4.20703215,0.44861589,3.49011469,0.03334742,0.09703327,0.11432694,0.41876456
-4.33116558,4.22618028,0.41940668,3.53110938,0.03466481,0.09351468,0.11364533,0.40824792
-4.32516258,4.25579962,0.39147479,3.58004706,0.03606241,0.09034358,0.11330639,0.39930128
-4.31915958,4.29490219,0.36507538,3.63586885,0.03752812,0.08755065,0.11329607,0.39189279
-4.31315658,4.34244658,0.34041259,3.69751077,0.03904880,0.08515607,0.11359624,0.38597187
-4.30715358,4.39735060,0.31763802,3.76391573,0.04061066,0.08316930,0.11418475,0.38147046
