energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.13656828,2.37182379,0.00194745,0.02096257,1.08285549,1.45251902,0.00565391,0.03791027,0.31141467,0.34539942
-3.13056528,2.50468551,0.00203811,0.02237304,1.14856388,1.53305942,0.00596926,0.04099343,0.33324768,0.36249658
-3.12456228,2.63357973,0.00212178,0.02373229,1.21234539,1.61133914,0.00626428,0.04405259,0.35449803,0.37893301
-3.11855928,2.75674638,0.00219719,0.02502116,1.27324522,1.68621973,0.00653465,0.04704779,0.37487448,0.39460068
-3.11255628,2.87243628,0.00226320,0.02622114,1.33030768,1.75655870,0.00677642,0.04993840,0.39408867,0.40940660
-3.10655328,2.97896288,0.00231883,0.02731489,1.38260401,1.82124436,0.00698602,0.05268432,0.41186303,0.42327484
-3.10055028,3.07475463,0.00236329,0.02828674,1.42926061,1.87923152,0.00716048,0.05524716,0.42793863,0.43614814
-3.09454727,3.15840558,0.00239605,0.02912321,1.46948642,1.92957635,0.00729740,0.05759149,0.44208271,0.44798906
-3.08854427,3.22872205,0.00241678,0.02981336,1.50259823,1.97146892,0.00739509,0.05968593,0.45409547,0.45878067
-3.08254127,3.28476324,0.00242544,0.03034918,1.52804279,2.00426188,0.00745258,0.06150422,0.46381591,0.46852668
-3.07653827,3.32587364,0.00242223,0.03072575,1.54541470,2.02749376,0.00746966,0.06302604,0.47112638,0.47725112
-3.07053527,3.35170602,0.00240759,0.03094139,1.55446910,2.04090605,0.00744687,0.06423765,0.47595557,0.48499747
-3.06453227,3.36223348,0.00238223,0.03099770,1.55512873,2.04445286,0.00738545,0.06513229,0.47828001,0.49182740
-3.05852926,3.35775021,0.00234703,0.03089936,1.54748486,2.03830289,0.00728734,0.06571031,0.47812376,0.49781905
-3.05252626,3.33886074,0.00230308,0.03065401,1.53179228,2.02283356,0.00715507,0.06597900,0.47555647,0.50306494
-3.04652326,3.30645832,0.00225163,0.03027188,1.50845842,1.99861751,0.00699169,0.06595218,0.47068991,0.50766955
-3.04052026,3.26169326,0.00219401,0.02976540,1.47802741,1.96640224,0.00680067,0.06564959,0.46367312,0.51174668
-3.03451726,3.20593305,0.00213165,0.02914877,1.44115967,1.92708383,0.00658582,0.06509602,0.45468642,0.51541655
-3.02851426,3.14071583,0.00206602,0.02843743,1.39860835,1.88167600,0.00635113,0.06432027,0.44393469,0.51880288
-3.02251126,3.06769968,0.00199858,0.02764762,1.35119356,1.83127611,0.00610071,0.06335409,0.43164012,0.52202981
-3.01650825,2.98860990,0.00193077,0.02679581,1.29977570,1.77702960,0.00583863,0.06223103,0.41803494,0.52521889
-3.01050525,2.90518670,0.00186394,0.02589828,1.24522924,1.72009453,0.00556890,0.06098525,0.40335431,0.52848616
-3.00450225,2.81913542,0.00179939,0.02497071,1.18841787,1.66160775,0.00529531,0.05965050,0.38782980,0.53193936
-2.99849925,2.73208134,0.00173830,0.02402778,1.13017221,1.60265409,0.00502140,0.05825914,0.37168368,0.53567535
-2.99249625,2.64553071,0.00168173,0.02308296,1.07127076,1.54423972,0.00475039,0.05684133,0.35512415,0.53977783
-2.98649325,2.56083910,0.00163063,0.02214824,1.01242473,1.48727058,0.00448516,0.05542442,0.33834180,0.54431537
-2.98049025,2.47918795,0.00158582,0.02123407,0.95426695,1.43253628,0.00422818,0.05403246,0.32150719,0.54933979
-2.97448724,2.40156952,0.00154800,0.02034929,0.89734509,1.38069989,0.00398155,0.05268600,0.30476956,0.55488498
-2.96848424,2.32878004,0.00151773,0.01950115,0.84211878,1.33229335,0.00374696,0.05140199,0.28825667,0.56096618
-2.96248124,2.26142064,0.00149549,0.01869544,0.78896050,1.28771818,0.00352575,0.05019384,0.27207556,0.56757967
-2.95647824,2.19990484,0.00148163,0.01793656,0.73815946,1.24725077,0.00331886,0.04907170,0.25631400,0.57470299
-2.95047524,2.14447184,0.00147641,0.01722776,0.68992804,1.21105162,0.00312693,0.04804266,0.24104257,0.58229558
-2.94447224,2.09520391,0.00147999,0.01657126,0.64440988,1.17917740,0.00295029,0.04711124,0.22631700,0.59029997
-2.93846923,2.05204680,0.00149245,0.01596847,0.60168907,1.15159494,0.00278898,0.04627970,0.21218061,0.59864327
-2.93246623,2.01483163,0.00151375,0.01542020,0.56179966,1.12819626,0.00264283,0.04554845,0.19866677,0.60723924
-2.92646323,1.98329715,0.00154379,0.01492677,0.52473502,1.10881366,0.00251145,0.04491644,0.18580107,0.61599051
-2.92046023,1.95711125,0.00158234,0.01448821,0.49045642,1.09323418,0.00239427,0.04438146,0.17360318,0.62479124
-2.91445723,1.93589083,0.00162909,0.01410434,0.45890065,1.08121278,0.00229057,0.04394038,0.16208827,0.63352990
-2.90845423,1.91921949,0.00168361,0.01377487,0.42998636,1.07248386,0.00219952,0.04358934,0.15126807,0.64209218
-2.90245123,1.90666251,0.00174533,0.01349945,0.40361905,1.06677085,0.00212015,0.04332388,0.14115142,0.65036394
-2.89644822,1.89777916,0.00181358,0.01327769,0.37969480,1.06379364,0.00205145,0.04313895,0.13174447,0.65823407
-2.89044522,1.89213212,0.00188755,0.01310911,0.35810274,1.06327421,0.00199229,0.04302899,0.12305059,0.66559723
-2.88444222,1.88929437,0.00196629,0.01299317,0.33872661,1.06494028,0.00194155,0.04298782,0.11507007,0.67235627
-2.87843922,1.88885388,0.00204873,0.01292913,0.32144553,1.06852751,0.00189804,0.04300865,0.10779955,0.67842437
-2.87243622,1.89041630,0.00213368,0.01291602,0.30613421,1.07378046,0.00186058,0.04308399,0.10123164,0.68372673
-2.86643322,1.89360633,0.00221984,0.01295253,0.29266302,1.08045269,0.00182799,0.04320559,0.09535437,0.68820184
-2.86043022,1.89806804,0.00230579,0.01303691,0.28089787,1.08830631,0.00179914,0.04336443,0.09015089,0.69180221
-2.85442721,1.90346455,0.00239009,0.01316691,0.27070037,1.09711146,0.00177293,0.04355069,0.08559931,0.69449467
-2.84842421,1.90947762,0.00247121,0.01333966,0.26192817,1.10664576,0.00174833,0.04375385,0.08167274,0.69626009
-2.84242121,1.91580720,0.00254764,0.01355159,0.25443569,1.11669421,0.00172440,0.04396269,0.07833955,0.69709270
-2.83641821,1.92217129,0.00261786,0.01379844,0.24807528,1.12704952,0.00170032,0.04416547,0.07556389,0.69699899
-2.83041521,1.92830642,0.00268044,0.01407518,0.24269871,1.13751302,0.00167537,0.04435005,0.07330635,0.69599624
-2.82441221,1.93396844,0.00273400,0.01437608,0.23815902,1.14789627,0.00164899,0.04450418,0.07152481,0.69411084
-2.81840920,1.93893409,0.00277731,0.01469471,0.23431266,1.15802314,0.00162071,0.04461567,0.07017546,0.69137638
-2.81240620,1.94300293,0.00280928,0.01502404,0.23102169,1.16773249,0.00159027,0.04467268,0.06921380,0.68783173
-2.80640320,1.94599972,0.00282902,0.01535659,0.22815617,1.17688106,0.00155751,0.04466407,0.06859570,0.68351905
-2.80040020,1.94777704,0.00283582,0.01568458,0.22559637,1.18534670,0.00152242,0.04457964,0.06827848,0.67848195
-2.79439720,1.94821788,0.00282921,0.01600013,0.22323485,1.19303135,0.00148516,0.04441049,0.06822179,0.67276380
-2.78839420,1.94723812,0.00280897,0.01629547,0.22097824,1.19986390,0.00144597,0.04414929,0.06838851,0.66640624
-2.78239120,1.94478847,0.00277509,0.01656322,0.21874873,1.20580249,0.00140523,0.04379056,0.06874534,0.65944800
-2.77638819,1.94085588,0.00272783,0.01679661,0.21648498,1.21083599,0.00136341,0.04333089,0.06926335,0.65192394
-2.77038519,1.93546387,0.00266768,0.01698973,0.21414270,1.21498465,0.00132105,0.04276913,0.06991824,0.64386447
-2.76438219,1.92867188,0.00259535,0.01713777,0.21169458,1.21829952,0.00127876,0.04210653,0.07069041,0.63529523
-2.75837919,1.92057337,0.00251178,0.01723723,0.20912979,1.22086068,0.00123717,0.04134671,0.07156490,0.62623709
-2.75237619,1.91129249,0.00241806,0.01728606,0.20645284,1.22277413,0.00119694,0.04049573,0.07253100,0.61670642
-2.74637319,1.90097954,0.00231547,0.01728379,0.20368208,1.22416731,0.00115869,0.03956187,0.07358188,0.60671567
-2.74037019,1.88980508,0.00220539,0.01723155,0.20084762,1.22518352,0.00112306,0.03855551,0.07471389,0.59627411
-2.73436718,1.87795307,0.00208934,0.01713209,0.19798901,1.22597512,0.00109060,0.03748881,0.07592593,0.58538891
-2.72836418,1.86561313,0.00196886,0.01698965,0.19515256,1.22669607,0.00106181,0.03637535,0.07721863,0.57406629
-2.72236118,1.85297243,0.00184555,0.01680987,0.19238849,1.22749389,0.00103713,0.03522978,0.07859359,0.56231297
-2.71635818,1.84020759,0.00172103,0.01659953,0.18974810,1.22850167,0.00101690,0.03406734,0.08005265,0.55013773
-2.71035518,1.82747702,0.00159686,0.01636633,0.18728090,1.22983035,0.00100135,0.03290338,0.08159716,0.53755306
-2.70435218,1.81491434,0.00147458,0.01611863,0.18503206,1.23156188,0.00099063,0.03175293,0.08322751,0.52457700
-2.69834917,1.80262325,0.00135565,0.01586505,0.18304005,1.23374370,0.00098479,0.03063024,0.08494263,0.51123495
-2.69234617,1.79067427,0.00124145,0.01561428,0.18133485,1.23638494,0.00098379,0.02954838,0.08673987,0.49756158
-2.68634317,1.77910387,0.00113325,0.01537471,0.17993654,1.23945465,0.00098750,0.02851892,0.08861493,0.48360266
-2.68034017,1.76791602,0.00103222,0.01515417,0.17885458,1.24288238,0.00099573,0.02755162,0.09056208,0.46941680
-2.67433717,1.75708643,0.00093941,0.01495976,0.17808765,1.24656122,0.00100826,0.02665432,0.09257452,0.45507704
-2.66833417,1.74656921,0.00085577,0.01479764,0.17762420,1.25035320,0.00102482,0.02583281,0.09464501,0.44067220
-2.66233117,1.73630591,0.00078212,0.01467298,0.17744348,1.25409699,0.00104518,0.02509089,0.09676652,0.42630790
-2.65632816,1.72623631,0.00071919,0.01458988,0.17751721,1.25761751,0.00106911,0.02443043,0.09893309,0.41210727
-2.65032516,1.71631057,0.00066758,0.01455150,0.17781163,1.26073692,0.00109647,0.02385166,0.10114061,0.39821107
-2.64432216,1.70650185,0.00062782,0.01456009,0.17828988,1.26328655,0.00112721,0.02335333,0.10338772,0.38477744
-2.63831916,1.69681880,0.00060035,0.01461724,0.17891454,1.26511898,0.00116142,0.02293314,0.10567643,0.37198100
-2.63231616,1.68731686,0.00058548,0.01472405,0.17965018,1.26611956,0.00119934,0.02258803,0.10801276,0.36001135
-2.62631316,1.67810783,0.00058349,0.01488140,0.18046576,1.26621669,0.00124139,0.02231461,0.11040698,0.34907100
-2.62031016,1.66936661,0.00059453,0.01509027,0.18133671,1.26539017,0.00128818,0.02210949,0.11287373,0.33937258
-2.61430715,1.66133477,0.00061867,0.01535193,0.18224661,1.26367703,0.00134054,0.02196965,0.11543171,0.33113556
-2.60830415,1.65432029,0.00065589,0.01566831,0.18318827,1.26117437,0.00139953,0.02189275,0.11810313,0.32458224
-2.60230115,1.64869324,0.00070606,0.01604213,0.18416422,1.25803900,0.00146638,0.02187735,0.12091275,0.31993334
-2.59629815,1.64487737,0.00076893,0.01647714,0.18518652,1.25448370,0.00154254,0.02192309,0.12388668,0.31740306
-2.59029515,1.64333777,0.00084409,0.01697823,0.18627596,1.25077029,0.00162961,0.02203078,0.12705094,0.31719375
-2.58429215,1.64456499,0.00093102,0.01755148,0.18746057,1.24719980,0.00172934,0.02220242,0.13042978,0.31949040
-2.57828914,1.64905636,0.00102901,0.01820412,0.18877365,1.24410016,0.00184356,0.02244110,0.13404394,0.32445485
-2.57228614,1.65729525,0.00113719,0.01894447,0.19025142,1.24181214,0.00197410,0.02275085,0.13790893,0.33222012
-2.56628314,1.66972928,0.00125450,0.01978169,0.19193034,1.24067432,0.00212281,0.02313648,0.14203335,0.34288480
-2.56028014,1.68674852,0.00137970,0.02072556,0.19384439,1.24100778,0.00229141,0.02360323,0.14641750,0.35650781
-2.55427714,1.70866484,0.00151135,0.02178610,0.19602238,1.24310154,0.00248146,0.02415650,0.15105225,0.37310356
-2.54827414,1.73569343,0.00164785,0.02297320,0.19848548,1.24719939,0.00269428,0.02480149,0.15591832,0.39263788
-2.54227114,1.76793754,0.00178742,0.02429612,0.20124519,1.25348899,0.00293086,0.02554289,0.16098607,0.41502469
-2.53626813,1.80537722,0.00192814,0.02576301,0.20430175,1.26209382,0.00319181,0.02638448,0.16621574,0.44012377
-2.53026513,1.84786287,0.00206798,0.02738036,0.20764323,1.27306844,0.00347731,0.02732889,0.17155833,0.46773967
-2.52426213,1.89511406,0.00220485,0.02915248,0.21124524,1.28639727,0.00378699,0.02837723,0.17695694,0.49762199
-2.51825913,1.94672371,0.00233661,0.03108099,0.21507139,1.30199725,0.00411997,0.02952899,0.18234863,0.52946707
-2.51225613,2.00216793,0.00246114,0.03316432,0.21907449,1.31972397,0.00447474,0.03078178,0.18766677,0.56292127
-2.50625313,2.06082103,0.00257639,0.03539733,0.22319825,1.33938127,0.00484924,0.03213134,0.19284367,0.59758583
-2.50025013,2.12197534,0.00268043,0.03777102,0.22737978,1.36073376,0.00524077,0.03357150,0.19781354,0.63302326
-2.49424712,2.18486521,0.00277150,0.04027226,0.23155239,1.38352165,0.00564610,0.03509431,0.20251543,0.66876532
-2.48824412,2.24869419,0.00284805,0.04288378,0.23564882,1.40747729,0.00606144,0.03669021,0.20689631,0.70432237
-2.48224112,2.31266451,0.00290883,0.04558428,0.23960463,1.43234264,0.00648256,0.03834832,0.21091384,0.73919390
-2.47623812,2.37600762,0.00295284,0.04834866,0.24336169,1.45788671,0.00690485,0.04005682,0.21453893,0.77288007
-2.47023512,2.43801459,0.00297946,0.05114848,0.24687150,1.48392233,0.00732345,0.04180331,0.21775777,0.80489389
-2.46423212,2.49806508,0.00298838,0.05395260,0.25009830,1.51032119,0.00773334,0.04357536,0.22057338,0.83477368
-2.45822911,2.55565374,0.00297967,0.05672793,0.25302176,1.53702657,0.00812950,0.04536095,0.22300641,0.86209547
-2.45222611,2.61041255,0.00295374,0.05944038,0.25563912,1.56406281,0.00850704,0.04714904,0.22509534,0.88648482
-2.44622311,2.66212833,0.00291136,0.06205588,0.25796667,1.59154113,0.00886137,0.04893007,0.22689570,0.90762770
-2.44022011,2.71075415,0.00285358,0.06454150,0.26004053,1.61966104,0.00918831,0.05069638,0.22847873,0.92527990
-2.43421711,2.75641396,0.00278176,0.06686656,0.26191657,1.64870725,0.00948425,0.05244265,0.22992909,0.93927473
-2.42821411,2.79939997,0.00269746,0.06900376,0.26366946,1.67904171,0.00974627,0.05416615,0.23134195,0.94952841
-2.42221111,2.84016225,0.00260246,0.07093015,0.26539092,1.71109080,0.00997222,0.05586697,0.23281939,0.95604306
-2.41620810,2.87929092,0.00249865,0.07262805,0.26718700,1.74532807,0.01016082,0.05754799,0.23446640,0.95890701
-2.41020510,2.91749095,0.00238799,0.07408570,0.26917467,1.78225273,0.01031168,0.05921480,0.23638640,0.95829227
-2.40420210,2.95555054,0.00227246,0.07529772,0.27147763,1.82236475,0.01042532,0.06087544,0.23867662,0.95444929
-2.39819910,2.99430398,0.00215402,0.07626529,0.27422156,1.86613733,0.01050312,0.06253992,0.24142349,0.94769904
-2.39219610,3.03459054,0.00203454,0.07699607,0.27752890,1.91398783,0.01054730,0.06421973,0.24469821,0.93842269
-2.38619310,3.07721084,0.00191575,0.07750381,0.28151347,1.96624850,0.01056080,0.06592711,0.24855268,0.92704927
-2.38019010,3.12288289,0.00179924,0.07780768,0.28627497,2.02313821,0.01054716,0.06767431,0.25301607,0.91404173
-2.37418709,3.17219958,0.00168639,0.07793143,0.29189379,2.08473667,0.01051037,0.06947279,0.25809207,0.89988207
-2.36818409,3.22558992,0.00157838,0.07790223,0.29842617,2.15096268,0.01045473,0.07133240,0.26375711,0.88505590
-2.36218109,3.28328606,0.00147619,0.07774952,0.30590024,2.22155753,0.01038466,0.07326066,0.26995961,0.87003733
-2.35617809,3.34529789,0.00138055,0.07750366,0.31431283,2.29607493,0.01030452,0.07526211,0.27662033,0.85527467
-2.35017509,3.41139699,0.00129200,0.07719462,0.32362758,2.37387836,0.01021850,0.07733780,0.28363390,0.84117752
-2.34417209,3.48111103,0.00121087,0.07685073,0.33377426,2.45414650,0.01013041,0.07948498,0.29087148,0.82810588
-2.33816908,3.55372950,0.00113733,0.07649759,0.34464971,2.53588708,0.01004359,0.08169704,0.29818456,0.81636165
-2.33216608,3.62832101,0.00107136,0.07615704,0.35612005,2.61795905,0.00996081,0.08396363,0.30540974,0.80618288
-2.32616308,3.70376173,0.00101284,0.07584653,0.36802464,2.69910256,0.00988419,0.08627110,0.31237434,0.79774098
-2.32016008,3.77877413,0.00096150,0.07557856,0.38018122,2.77797576,0.00981519,0.08860312,0.31890267,0.79114087
-2.31415708,3.85197459,0.00091703,0.07536056,0.39239245,2.85319725,0.00975459,0.09094161,0.32482274,0.78642406
-2.30815408,3.92192775,0.00087904,0.07519487,0.40445335,2.92339235,0.00970250,0.09326773,0.32997307,0.78357447
-2.30215108,3.98720544,0.00084712,0.07507911,0.41615950,2.98724144,0.00965847,0.09556319,0.33420946,0.78252646
-2.29614807,4.04644735,0.00082083,0.07500671,0.42731555,3.04352813,0.00962153,0.09781146,0.33741133,0.78317478
-2.29014507,4.09842071,0.00079974,0.07496758,0.43774372,3.09118527,0.00959027,0.09999913,0.33948743,0.78538584
-2.28414207,4.14207618,0.00078344,0.07494899,0.44729189,3.12933659,0.00956300,0.10211720,0.34038060,0.78900959
-2.27813907,4.17659720,0.00077154,0.07493647,0.45584077,3.15733208,0.00953780,0.10416217,0.34007150,0.79389152
-2.27213607,4.20144049,0.00076369,0.07491475,0.46331002,3.17477550,0.00951270,0.10613702,0.33858094,0.79988405
-2.26613307,4.21636556,0.00075957,0.07486871,0.46966268,3.18154267,0.00948570,0.10805191,0.33597087,0.80685667
-2.26013007,4.22145199,0.00075890,0.07478419,0.47490795,3.17778965,0.00945493,0.10992453,0.33234383,0.81470446
-2.25412706,4.21710333,0.00076144,0.07464876,0.47910190,3.16395043,0.00941868,0.11178016,0.32784099,0.82335436
-2.24812406,4.20403750,0.00076700,0.07445228,0.48234624,3.14072425,0.00937551,0.11365126,0.32263858,0.83276894
-2.24212106,4.18326399,0.00077542,0.07418738,0.48478486,3.10905301,0.00932425,0.11557675,0.31694317,0.84294753
-2.23611806,4.15604886,0.00078658,0.07384966,0.48659859,3.07008993,0.00926406,0.11760085,0.31098561,0.85392449
-2.23011506,4.12386899,0.00080038,0.07343787,0.48799806,3.02516063,0.00919441,0.11977155,0.30501407,0.86576490
-2.22411206,4.08835770,0.00081678,0.07295376,0.48921509,2.97571852,0.00911512,0.12213879,0.29928639,0.87855771
-2.21810905,4.05124396,0.00083575,0.07240188,0.49049302,2.92329639,0.00902632,0.12475240,0.29406186,0.89240694
-2.21210605,4.01428804,0.00085732,0.07178922,0.49207623,2.86945608,0.00892843,0.12765977,0.28959295,0.90742120
-2.20610305,3.97921616,0.00088154,0.07112474,0.49419944,2.81573852,0.00882214,0.13090357,0.28611710,0.92370223
-2.20010005,3.94765712,0.00090850,0.07041878,0.49707723,2.76361602,0.00870837,0.13451940,0.28384903,0.94133316
-2.19409705,3.92108360,0.00093837,0.06968248,0.50089420,2.71444868,0.00858821,0.13853357,0.28297368,0.96036711
-2.18809405,3.90076055,0.00097135,0.06892713,0.50579632,2.66944655,0.00846292,0.14296121,0.28364018,0.98081685
-2.18209105,3.88770284,0.00100770,0.06816354,0.51188384,2.62963892,0.00833385,0.14780462,0.28595700,1.00264623
-2.17608804,3.88264400,0.00104779,0.06740138,0.51920609,2.59585166,0.00820245,0.15305216,0.28998844,1.02576389
-2.17008504,3.88601720,0.00109204,0.06664874,0.52775844,2.56869333,0.00807018,0.15867760,0.29575271,1.05001986
-2.16408204,3.89794924,0.00114100,0.06591156,0.53748163,2.54855021,0.00793850,0.16464011,0.30322146,1.07520523
-2.15807904,3.91826756,0.00119529,0.06519334,0.54826351,2.53559022,0.00780884,0.17088488,0.31232098,1.10105516
-2.15207604,3.94651989,0.00125569,0.06449488,0.55994310,2.52977509,0.00768259,0.17734433,0.32293490,1.12725518
-2.14607304,3.98200535,0.00132306,0.06381420,0.57231689,2.53087999,0.00756104,0.18393989,0.33490835,1.15345054
-2.14007004,4.02381546,0.00139842,0.06314657,0.58514705,2.53851946,0.00744539,0.19058447,0.34805328,1.17925818
-2.13406703,4.07088287,0.00148289,0.06248468,0.59817116,2.55217815,0.00733672,0.19718514,0.36215494,1.20428086
-2.12806403,4.12203538,0.00157772,0.06181901,0.61111307,2.57124475,0.00723598,0.20364638,0.37697901,1.22812253
-2.12206103,4.17605252,0.00168423,0.06113821,0.62369436,2.59504744,0.00714401,0.20987326,0.39227931,1.25040423
-2.11605803,4.23172168,0.00180385,0.06042971,0.63564576,2.62288904,0.00706147,0.21577490,0.40780555,1.27077963
-2.11005503,4.28789110,0.00193801,0.05968028,0.64671817,2.65408013,0.00698893,0.22126752,0.42331104,1.28894923
-2.10405203,4.34351692,0.00208814,0.05887673,0.65669253,2.68796855,0.00692677,0.22627740,0.43855981,1.30467247
-2.09804902,4.39770198,0.00225561,0.05800655,0.66538822,2.72396391,0.00687527,0.23074327,0.45333307,1.31777697
-2.09204602,4.44972443,0.00244166,0.05705859,0.67266954,2.76155602,0.00683453,0.23461816,0.46743457,1.32816438
-2.08604302,4.49905494,0.00264730,0.05602364,0.67844995,2.80032645,0.00680456,0.23787056,0.48069484,1.33581236
-2.08004002,4.54536165,0.00287331,0.05489491,0.68269393,2.83995296,0.00678519,0.24048489,0.49297411,1.34077270
-2.07403702,4.58850312,0.00312005,0.05366843,0.68541641,2.88020666,0.00677613,0.24246117,0.50416377,1.34316553
-2.06803402,4.62850981,0.00338749,0.05234327,0.68667983,2.92094257,0.00677698,0.24381405,0.51418654,1.34317011
-2.06203102,4.66555561,0.00367504,0.05092166,0.68658905,2.96208424,0.00678718,0.24457116,0.52299533,1.34101249
-2.05602801,4.69992130,0.00398157,0.04940894,0.68528439,3.00360360,0.00680603,0.24477092,0.53057094,1.33695112
-2.05002501,4.73195239,0.00430529,0.04781336,0.68293331,3.04549760,0.00683274,0.24445994,0.53691886,1.33126093
-2.04402201,4.76201403,0.00464375,0.04614572,0.67972103,3.08776303,0.00686638,0.24369022,0.54206526,1.32421704
-2.03801901,4.79044582,0.00499385,0.04441899,0.67584074,3.13037136,0.00690591,0.24251628,0.54605263,1.31607900
-2.03201601,4.81751933,0.00535180,0.04264778,0.67148387,3.17324515,0.00695021,0.24099226,0.54893516,1.30707637
-2.02601301,4.84340089,0.00571321,0.04084775,0.66683080,3.21623760,0.00699809,0.23916949,0.55077416,1.29739670
-2.02001001,4.86812193,0.00607313,0.03903506,0.66204266,3.25911663,0.00704833,0.23709420,0.55163384,1.28717625
-2.01400700,4.89155851,0.00642618,0.03722579,0.65725439,3.30155441,0.00709967,0.23480593,0.55157754,1.27649426
-2.00800400,4.91342121,0.00676664,0.03543540,0.65256940,3.34312318,0.00715090,0.23233640,0.55066454,1.26537076
-2.00200100,4.93325594,0.00708863,0.03367831,0.64805611,3.38329758,0.00720088,0.22970898,0.54894771,1.25376808
-1.99599800,4.95045537,0.00738623,0.03196748,0.64374625,3.42146347,0.00724857,0.22693883,0.54647190,1.24159594
-1.98999500,4.96428032,0.00765370,0.03031413,0.63963507,3.45693284,0.00729306,0.22403349,0.54327308,1.22871958
-1.98399200,4.97388975,0.00788565,0.02872761,0.63568332,3.48896394,0.00733365,0.22099406,0.53937833,1.21497048
-1.97798899,4.97837742,0.00807719,0.02721529,0.63182068,3.51678559,0.00736985,0.21781669,0.53480643,1.20015897
-1.97198599,4.97681329,0.00822413,0.02578254,0.62795060,3.53962439,0.00740141,0.21449434,0.52956901,1.18408799
-1.96598299,4.96828709,0.00832310,0.02443290,0.62395603,3.55673339,0.00742833,0.21101866,0.52367220,1.16656703
-1.95997999,4.95195178,0.00837169,0.02316819,0.61970587,3.56742057,0.00745088,0.20738189,0.51711853,1.14742569
-1.95397699,4.92706458,0.00836853,0.02198874,0.61506179,3.57107598,0.00746957,0.20357859,0.50990906,1.12652598
-1.94797399,4.89302341,0.00831337,0.02089361,0.60988495,3.56719581,0.00748514,0.19960712,0.50204545,1.10377274
-1.94197099,4.84939698,0.00820704,0.01988088,0.60404257,3.55540250,0.00749853,0.19547083,0.49353206,1.07912168
-1.93596798,4.79594714,0.00805149,0.01894782,0.59741386,3.53545990,0.00751081,0.19117880,0.48437783,1.05258474
-1.92996498,4.73264270,0.00784970,0.01809120,0.58989523,3.50728277,0.00752315,0.18674621,0.47459787,1.02423248
-1.92396198,4.65966412,0.00760558,0.01730742,0.58140460,3.47094043,0.00753676,0.18219417,0.46421480,0.99419356
-1.91795898,4.57739937,0.00732387,0.01659270,0.57188460,3.42665451,0.00755277,0.17754929,0.45325963,0.96265141
-1.91195598,4.48643145,0.00700996,0.01594320,0.56130478,3.37479116,0.00757224,0.17284279,0.44177238,0.92983835
-1.90595298,4.38751853,0.00666974,0.01535507,0.54966268,3.31584829,0.00759604,0.16810935,0.42980213,0.89602757
-1.89994997,4.28156800,0.00630942,0.01482452,0.53698384,3.25043870,0.00762480,0.16338580,0.41740691,0.86152344
-1.89394697,4.16960608,0.00593534,0.01434782,0.52332090,3.17927002,0.00765889,0.15870967,0.40465297,0.82665070
-1.88794397,4.05274451,0.00555380,0.01392126,0.50875176,3.10312271,0.00769833,0.15411773,0.39161394,0.79174310
-1.88194097,3.93214617,0.00517090,0.01354118,0.49337711,3.02282701,0.00774282,0.14964468,0.37836955,0.75713202
-1.87593797,3.80899117,0.00479235,0.01320385,0.47731727,2.93924012,0.00779173,0.14532186,0.36500419,0.72313559
-1.86993497,3.68444489,0.00442340,0.01290550,0.46070869,2.85322449,0.00784406,0.14117639,0.35160521,0.69004892
-1.86393197,3.55962933,0.00406871,0.01264224,0.44370008,2.76562803,0.00789852,0.13723031,0.33826118,0.65813564
-1.85792896,3.43559853,0.00373227,0.01241008,0.42644843,2.67726694,0.00795357,0.13350026,0.32505997,0.62762116
-1.85192596,3.31331894,0.00341733,0.01220489,0.40911501,2.58891144,0.00800744,0.12999725,0.31208691,0.59868788
-1.84592296,3.19365493,0.00312644,0.01202248,0.39186139,2.50127485,0.00805821,0.12672678,0.29942297,0.57147240
-1.83991996,3.07735949,0.00286139,0.01185860,0.37484569,2.41500570,0.00810390,0.12368920,0.28714303,0.54606476
-1.83391696,2.96507001,0.00262325,0.01170901,0.35821910,2.33068298,0.00814252,0.12088020,0.27531435,0.52250964
-1.82791396,2.85730853,0.00241244,0.01156961,0.34212265,2.24881403,0.00817213,0.11829145,0.26399521,0.50080931
-1.82191096,2.75448587,0.00222877,0.01143653,0.32668442,2.16983476,0.00819096,0.11591136,0.25323383,0.48092817
-1.81590795,2.65690898,0.00207149,0.01130624,0.31201713,2.09411166,0.00819742,0.11372579,0.24306757,0.46279851
-1.80990495,2.56479068,0.00193941,0.01117571,0.29821624,2.02194514,0.00819017,0.11171874,0.23352237,0.44632721
-1.80390195,2.47826099,0.00183095,0.01104251,0.28535843,1.95357384,0.00816815,0.10987309,0.22461261,0.43140302
-1.79789895,2.39737930,0.00174425,0.01090494,0.27350075,1.88917932,0.00813060,0.10817105,0.21634115,0.41790414
-1.79189595,2.32214679,0.00167722,0.01076217,0.26268012,1.82889105,0.00807711,0.10659472,0.20869978,0.40570557
-1.78589295,2.25251852,0.00162768,0.01061429,0.25291348,1.77279126,0.00800755,0.10512635,0.20166990,0.39468616
-1.77988994,2.18841466,0.00159334,0.01046240,0.24419841,1.72091969,0.00792211,0.10374868,0.19522343,0.38473485
-1.77388694,2.12973062,0.00157197,0.01030865,0.23651428,1.67327793,0.00782125,0.10244502,0.18932396,0.37575597
