energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.74187094,0.98422426,0.52526864,0.31119752,0.00085618,0.23766958,0.24888364,0.00000000
-5.73586793,0.93228462,0.49256425,0.29704131,0.00078928,0.22451162,0.23442567,0.00000000
-5.72986493,0.87897380,0.45988956,0.28227649,0.00072925,0.21099956,0.21989969,0.00000000
-5.72386193,0.82510355,0.42762781,0.26718238,0.00067775,0.19733968,0.20549392,0.00000000
-5.71785893,0.77147593,0.39613071,0.25204748,0.00063651,0.18373440,0.19138681,0.00000000
-5.71185593,0.71887400,0.36571678,0.23716614,0.00060730,0.17037937,0.17774605,0.00000000
-5.70585293,0.66805427,0.33667104,0.22283555,0.00059198,0.15746108,0.16472825,0.00000000
-5.69984992,0.61974078,0.30924576,0.20935307,0.00059256,0.14515502,0.15247902,0.00000000
-5.69384692,0.57462078,0.28366217,0.19701392,0.00061118,0.13362429,0.14113325,0.00000000
-5.68784392,0.53334170,0.26011256,0.18610907,0.00065020,0.12301871,0.13081573,0.00000000
-5.68184092,0.49650904,0.23876285,0.17692335,0.00071216,0.11347435,0.12164168,0.00000000
-5.67583792,0.46468502,0.21975510,0.16973361,0.00079986,0.10511332,0.11371732,0.00000000
-5.66983492,0.43838733,0.20320988,0.16480674,0.00091633,0.09804384,0.10714019,0.00000000
-5.66383192,0.41808792,0.18922829,0.16239755,0.00106484,0.09236038,0.10199929,0.00000000
-5.65782891,0.40421120,0.17789352,0.16274619,0.00124886,0.08814388,0.09837476,0.00000000
-5.65182591,0.39713161,0.16927188,0.16607523,0.00147206,0.08546192,0.09633734,0.00000000
-5.64582291,0.39717011,0.16341317,0.17258607,0.00173823,0.08436867,0.09594733,0.00000000
-5.63981991,0.40458972,0.16035056,0.18245487,0.00205121,0.08490478,0.09725321,0.00000000
-5.63381691,0.41958987,0.16009996,0.19582784,0.00241482,0.08709699,0.10028991,0.00000000
-5.62781391,0.44229994,0.16265891,0.21281616,0.00283272,0.09095756,0.10507693,0.00000000
-5.62181091,0.47277197,0.16800532,0.23349049,0.00330832,0.09648348,0.11161614,0.00000000
-5.61580790,0.51097317,0.17609595,0.25787540,0.00384465,0.10365567,0.11988971,0.00000000
-5.60980490,0.55677852,0.18686510,0.28594398,0.00444417,0.11243800,0.12985812,0.00000000
-5.60380190,0.60996413,0.20022339,0.31761291,0.00510870,0.12277641,0.14145841,0.00000000
-5.59779890,0.67020185,0.21605703,0.35273833,0.00583918,0.13459827,0.15460296,0.00000000
-5.59179590,0.73705585,0.23422758,0.39111285,0.00663563,0.14781186,0.16917878,0.00000000
-5.58579290,0.80998165,0.25457239,0.43246411,0.00749691,0.16230634,0.18504762,0.00000000
-5.57978989,0.88832809,0.27690577,0.47645501,0.00842071,0.17795214,0.20204685,0.00000000
-5.57378689,0.97134261,0.30102099,0.52268606,0.00940338,0.19460182,0.21999127,0.00000000
-5.56778389,1.05818009,0.32669291,0.57069978,0.01043990,0.21209163,0.23867589,0.00000000
-5.56178089,1.14791511,0.35368144,0.61998729,0.01152382,0.23024352,0.25787953,0.00000000
-5.55577789,1.23955757,0.38173542,0.66999703,0.01264728,0.24886773,0.27736928,0.00000000
-5.54977489,1.33207117,0.41059695,0.72014538,0.01380105,0.26776586,0.29690561,0.00000000
-5.54377189,1.42439425,0.44000588,0.76982886,0.01497458,0.28673437,0.31624794,0.00000000
-5.53776888,1.51546211,0.46970421,0.81843760,0.01615614,0.30556823,0.33516047,0.00000000
-5.53176588,1.60423005,0.49944022,0.86536951,0.01733298,0.32406475,0.35341795,0.00000000
-5.52576288,1.68969615,0.52897209,0.91004465,0.01849149,0.34202744,0.37081118,0.00000000
-5.51975988,1.77092282,0.55807080,0.95191935,0.01961748,0.35926956,0.38715197,0.00000000
-5.51375688,1.84705632,0.58652221,0.99049935,0.02069641,0.37561751,0.40227724,0.00000000
-5.50775388,1.91734351,0.61412822,1.02535173,0.02171367,0.39091368,0.41605220,0.00000000
-5.50175088,1.98114514,0.64070707,1.05611498,0.02265492,0.40501889,0.42837229,0.00000000
-5.49574787,2.03794546,0.66609273,1.08250709,0.02350637,0.41781431,0.43916402,0.00000000
-5.48974487,2.08735791,0.69013376,1.10433131,0.02425511,0.42920274,0.44838452,0.00000000
-5.48374187,2.12912715,0.71269157,1.12147969,0.02488942,0.43910949,0.45602002,0.00000000
-5.47773887,2.16312752,0.73363864,1.13393418,0.02539908,0.44748274,0.46208332,0.00000000
-5.47173587,2.18935869,0.75285681,1.14176571,0.02577561,0.45429353,0.46661053,0.00000000
-5.46573287,2.20793898,0.77023595,1.14513129,0.02601252,0.45953546,0.46965730,0.00000000
-5.45972986,2.21909706,0.78567339,1.14426944,0.02610551,0.46322426,0.47129479,0.00000000
-5.45372686,2.22316280,0.79907415,1.13949438,0.02605259,0.46539710,0.47160577,0.00000000
-5.44772386,2.22055784,0.81035235,1.13118908,0.02585415,0.46611206,0.47068092,0.00000000
-5.44172086,2.21178634,0.81943354,1.11979760,0.02551301,0.46544733,0.46861578,0.00000000
-5.43571786,2.19742634,0.82625811,1.10581688,0.02503437,0.46350065,0.46550831,0.00000000
-5.42971486,2.17812173,0.83078558,1.08978809,0.02442567,0.46038843,0.46145723,0.00000000
-5.42371186,2.15457473,0.83299929,1.07228761,0.02369644,0.45624497,0.45656118,0.00000000
-5.41770885,2.12753872,0.83291148,1.05391769,0.02285808,0.45122129,0.45091858,0.00000000
-5.41170585,2.09781075,0.83056793,1.03529659,0.02192357,0.44548372,0.44462800,0.00000000
-5.40570285,2.06622333,0.82605202,1.01704824,0.02090718,0.43921195,0.43778905,0.00000000
-5.39969985,2.03363492,0.81948765,0.99979122,0.01982408,0.43259664,0.43050325,0.00000000
-5.39369685,2.00091845,0.81104059,0.98412699,0.01869001,0.42583622,0.42287498,0.00000000
-5.38769385,1.96894757,0.80091793,0.97062733,0.01752093,0.41913320,0.41501197,0.00000000
-5.38169085,1.93858037,0.78936550,0.95982120,0.01633261,0.41268963,0.40702536,0.00000000
-5.37568784,1.91064059,0.77666315,0.95218094,0.01514037,0.40670207,0.39902899,0.00000000
-5.36968484,1.88589670,0.76311788,0.94810842,0.01395868,0.40135606,0.39113800,0.00000000
-5.36368184,1.86503934,0.74905512,0.94792141,0.01280099,0.39682024,0.38346662,0.00000000
-5.35767884,1.84865819,0.73480849,0.95184073,0.01167943,0.39324052,0.37612527,0.00000000
-5.35167584,1.83721926,0.72070858,0.95997897,0.01060470,0.39073443,0.36921704,0.00000000
-5.34567284,1.83104397,0.70707118,0.97233136,0.00958592,0.38938604,0.36283394,0.00000000
-5.33966983,1.83029139,0.69418573,0.98876957,0.00863057,0.38924171,0.35705291,0.00000000
-5.33366683,1.83494504,0.68230456,1.00903913,0.00774451,0.39030710,0.35193211,0.00000000
-5.32766383,1.84480540,0.67163354,1.03276099,0.00693196,0.39254547,0.34750765,0.00000000
-5.32166083,1.85948926,0.66232474,1.05943771,0.00619559,0.39587774,0.34379101,0.00000000
-5.31565783,1.87843649,0.65447138,1.08846441,0.00553667,0.40018421,0.34076744,0.00000000
-5.30965483,1.90092460,0.64810560,1.11914453,0.00495511,0.40530812,0.33839553,0.00000000
-5.30365183,1.92609093,0.64319896,1.15071004,0.00444969,0.41106096,0.33660790,0.00000000
-5.29764882,1.95296192,0.63966584,1.18234569,0.00401816,0.41722927,0.33531317,0.00000000
-5.29164582,1.98048834,0.63736941,1.21321624,0.00365744,0.42358286,0.33439907,0.00000000
-5.28564282,2.00758521,0.63613000,1.24249600,0.00336375,0.42988400,0.33373659,0.00000000
-5.27963982,2.03317465,0.63573526,1.26939914,0.00313276,0.43589716,0.33318494,0.00000000
-5.27363682,2.05622970,0.63595173,1.29320981,0.00295977,0.44139896,0.33259703,0.00000000
-5.26763382,2.07581714,0.63653711,1.31331044,0.00283978,0.44618782,0.33182532,0.00000000
-5.26163082,2.09113729,0.63725263,1.32920723,0.00276768,0.45009283,0.33072757,0.00000000
-5.25562781,2.10155897,0.63787502,1.34055134,0.00273830,0.45298150,0.32917235,0.00000000
-5.24962481,2.10664794,0.63820739,1.34715514,0.00274653,0.45476600,0.32704404,0.00000000
-5.24362181,2.10618768,0.63808867,1.34900243,0.00278741,0.45540754,0.32424698,0.00000000
-5.23761881,2.10019136,0.63740112,1.34625239,0.00285619,0.45491883,0.32070880,0.00000000
-5.23161581,2.08890490,0.63607580,1.33923691,0.00294839,0.45336443,0.31638271,0.00000000
-5.22561281,2.07280078,0.63409565,1.32845158,0.00305992,0.45085892,0.31124871,0.00000000
-5.21960980,2.05256324,0.63149638,1.31454054,0.00318704,0.44756326,0.30531383,0.00000000
-5.21360680,2.02906550,0.62836499,1.29827606,0.00332649,0.44367909,0.29861133,0.00000000
-5.20760380,2.00334020,0.62483631,1.28053353,0.00347549,0.43944172,0.29119915,0.00000000
-5.20160080,1.97654437,0.62108752,1.26226310,0.00363177,0.43511164,0.28315755,0.00000000
-5.19559780,1.94992037,0.61733124,1.24445884,0.00379363,0.43096532,0.27458622,0.00000000
-5.18959480,1.92475443,0.61380723,1.22812689,0.00395988,0.42728529,0.26560105,0.00000000
-5.18359180,1.90233434,0.61077312,1.21425351,0.00412991,0.42435023,0.25633054,0.00000000
-5.17758879,1.88390775,0.60849463,1.20377431,0.00430362,0.42242507,0.24691224,0.00000000
-5.17158579,1.87064247,0.60723539,1.19754548,0.00448142,0.42175174,0.23748911,0.00000000
-5.16558279,1.86358994,0.60724687,1.19631809,0.00466414,0.42254069,0.22820608,0.00000000
-5.15957979,1.86365292,0.60875857,1.20071591,0.00485301,0.42496339,0.21920677,0.00000000
-5.15357679,1.87155814,0.61196889,1.21121751,0.00504952,0.42914621,0.21063057,0.00000000
-5.14757379,1.88783457,0.61703682,1.22814285,0.00525538,0.43516557,0.20260993,0.00000000
-5.14157079,1.91279772,0.62407473,1.25164463,0.00547238,0.44304471,0.19526808,0.00000000
-5.13556778,1.94654017,0.63314256,1.28170451,0.00570227,0.45275197,0.18871715,0.00000000
-5.12956478,1.98892837,0.64424341,1.31813398,0.00594667,0.46420060,0.18305662,0.00000000
-5.12356178,2.03960582,0.65732088,1.36057987,0.00620693,0.47725020,0.17837222,0.00000000
-5.11755878,2.09800212,0.67225815,1.40853413,0.00648402,0.49170954,0.17473520,0.00000000
-5.11155578,2.16334788,0.68887901,1.46134753,0.00677846,0.50734086,0.17220210,0.00000000
-5.10555278,2.23469484,0.70695072,1.51824678,0.00709023,0.52386537,0.17081483,0.00000000
-5.09954977,2.31094080,0.72618882,1.57835480,0.00741870,0.54096983,0.17060123,0.00000000
-5.09354677,2.39085857,0.74626375,1.64071332,0.00776259,0.55831416,0.17157595,0.00000000
-5.08754377,2.47312838,0.76680905,1.70430745,0.00812000,0.57553971,0.17374170,0.00000000
-5.08154077,2.55637272,0.78743116,1.76809146,0.00848838,0.59227806,0.17709081,0.00000000
-5.07553777,2.63919292,0.80772020,1.83101531,0.00886461,0.60816025,0.18160696,0.00000000
-5.06953477,2.72020618,0.82726171,1.89205103,0.00924507,0.62282594,0.18726708,0.00000000
-5.06353177,2.79808235,0.84564876,1.95021849,0.00962571,0.63593251,0.19404328,0.00000000
-5.05752876,2.87157911,0.86249402,2.00460983,0.01000217,0.64716375,0.20190473,0.00000000
-5.05152576,2.93957468,0.87744149,2.05441178,0.01036991,0.65623796,0.21081933,0.00000000
-5.04552276,3.00109689,0.89017720,2.09892555,0.01072435,0.66291510,0.22075511,0.00000000
-5.03951976,3.05534781,0.90043871,2.13758337,0.01106099,0.66700302,0.23168123,0.00000000
-5.03351676,3.10172309,0.90802286,2.16996156,0.01137557,0.66836244,0.24356855,0.00000000
-5.02751376,3.13982533,0.91279146,2.19578947,0.01166412,0.66691049,0.25638961,0.00000000
-5.02151076,3.16947109,0.91467487,2.21495428,0.01192315,0.66262285,0.27011816,0.00000000
-5.01550775,3.19069134,0.91367307,2.22750132,0.01214969,0.65553439,0.28472800,0.00000000
-5.00950475,3.20372533,0.90985438,2.23363017,0.01234135,0.64573815,0.30019153,0.00000000
-5.00350175,3.20900839,0.90335184,2.23368657,0.01249637,0.63338289,0.31647767,0.00000000
-4.99749875,3.20715391,0.89435741,2.22815052,0.01261362,0.61866926,0.33354969,0.00000000
-4.99149575,3.19893066,0.88311437,2.21762120,0.01269261,0.60184456,0.35136276,0.00000000
-4.98549275,3.18523618,0.86990810,2.20279908,0.01273340,0.58319653,0.36986155,0.00000000
-4.97948974,3.16706755,0.85505587,2.18446624,0.01273659,0.56304618,0.38897808,0.00000000
-4.97348674,3.14549083,0.83889594,2.16346547,0.01270323,0.54174008,0.40862984,0.00000000
-4.96748374,3.12161035,0.82177654,2.14067906,0.01263472,0.51964221,0.42871852,0.00000000
-4.96148074,3.09653926,0.80404520,2.11700815,0.01253275,0.49712582,0.44912935,0.00000000
-4.95547774,3.07137236,0.78603874,2.09335333,0.01239916,0.47456540,0.46973125,0.00000000
-4.94947474,3.04716243,0.76807452,2.07059719,0.01223594,0.45232923,0.49037779,0.00000000
-4.94347174,3.02490068,0.75044299,2.04958941,0.01204505,0.43077250,0.51090902,0.00000000
-4.93746873,3.00550189,0.73340199,2.03113468,0.01182846,0.41023129,0.53115413,0.00000000
-4.93146573,2.98979458,0.71717272,2.01598382,0.01158805,0.39101764,0.55093488,0.00000000
-4.92546273,2.97851616,0.70193757,2.00482794,0.01132560,0.37341555,0.57006969,0.00000000
-4.91945973,2.97231261,0.68783962,1.99829562,0.01104278,0.35767816,0.58837815,0.00000000
-4.91345673,2.97174229,0.67498371,1.99695273,0.01074117,0.34402592,0.60568598,0.00000000
-4.90745373,2.97728301,0.66343889,2.00130434,0.01042227,0.33264571,0.62182995,0.00000000
-4.90145073,2.98934136,0.65324186,2.01179825,0.01008754,0.32369085,0.63666285,0.00000000
-4.89544772,3.00826325,0.64440133,2.02882930,0.00973846,0.31728164,0.65005810,0.00000000
-4.88944472,3.03434455,0.63690270,2.05274379,0.00937652,0.31350651,0.66191384,0.00000000
-4.88344172,3.06784076,0.63071300,2.08384338,0.00900332,0.31242327,0.67215645,0.00000000
-4.87743872,3.10897469,0.62578562,2.12238763,0.00862058,0.31406061,0.68074322,0.00000000
-4.87143572,3.15794125,0.62206473,2.16859482,0.00823017,0.31841937,0.68766410,0.00000000
-4.86543272,3.21490893,0.61948908,2.22264046,0.00783412,0.32547360,0.69294246,0.00000000
-4.85942971,3.28001726,0.61799507,2.28465339,0.00743460,0.33517136,0.69663493,0.00000000
-4.85342671,3.35337054,0.61751903,2.35470932,0.00703398,0.34743502,0.69883007,0.00000000
-4.84742371,3.43502763,0.61799861,2.43282206,0.00663472,0.36216124,0.69964624,0.00000000
-4.84142071,3.52498866,0.61937340,2.51893276,0.00623939,0.37922057,0.69922848,0.00000000
-4.83541771,3.62317899,0.62158476,2.61289767,0.00585060,0.39845685,0.69774464,0.00000000
-4.82941471,3.72943172,0.62457503,2.71447527,0.00547094,0.41968644,0.69538085,0.00000000
-4.82341171,3.84346964,0.62828624,2.82331351,0.00510296,0.44269764,0.69233657,0.00000000
-4.81740870,3.96488791,0.63265851,2.93893809,0.00474907,0.46725028,0.68881917,0.00000000
-4.81140570,4.09313870,0.63762827,3.06074280,0.00441150,0.49307583,0.68503849,0.00000000
-4.80540270,4.22751900,0.64312655,3.18798270,0.00409225,0.51987820,0.68120123,0.00000000
-4.79939970,4.36716268,0.64907731,3.31977098,0.00379307,0.54733533,0.67750565,0.00000000
-4.79339670,4.51103754,0.65539625,3.45508020,0.00351535,0.57510178,0.67413641,0.00000000
-4.78739370,4.65794817,0.66198986,3.59274819,0.00326020,0.60281237,0.67125986,0.00000000
-4.78139070,4.80654472,0.66875502,3.73148895,0.00302833,0.63008683,0.66901987,0.00000000
-4.77538769,4.95533769,0.67557912,3.86990825,0.00282014,0.65653556,0.66753415,0.00000000
-4.76938469,5.10271839,0.68234057,4.00652394,0.00263563,0.68176623,0.66689124,0.00000000
-4.76338169,5.24698436,0.68890993,4.13978996,0.00247450,0.70539109,0.66714814,0.00000000
-4.75737869,5.38636894,0.69515133,4.26812365,0.00233610,0.72703487,0.66832861,0.00000000
-4.75137569,5.51907394,0.70092425,4.38993514,0.00221952,0.74634282,0.67042220,0.00000000
-4.74537269,5.64330404,0.70608556,4.50365799,0.00212356,0.76298871,0.67338388,0.00000000
-4.73936968,5.75730195,0.71049167,4.60777982,0.00204680,0.77668244,0.67713451,0.00000000
-4.73336668,5.85938297,0.71400082,4.70087220,0.00198763,0.78717695,0.68156187,0.00000000
-4.72736368,5.94796792,0.71647525,4.78161850,0.00194429,0.79427417,0.68652254,0.00000000
-4.72136068,6.02161370,0.71778340,4.84883936,0.00191489,0.79782970,0.69184446,0.00000000
-4.71535768,6.07904066,0.71780201,4.90151492,0.00189747,0.79775616,0.69733031,0.00000000
-4.70935468,6.11915651,0.71641805,4.93880352,0.00188999,0.79402496,0.70276165,0.00000000
-4.70335168,6.14107645,0.71353063,4.96005681,0.00189045,0.78666651,0.70790386,0.00000000
-4.69734867,6.14413958,0.70905275,4.96483105,0.00189682,0.77576885,0.71251189,0.00000000
-4.69134567,6.12792172,0.70291298,4.95289497,0.00190714,0.76147483,0.71633665,0.00000000
-4.68534267,6.09224481,0.69505716,4.92423424,0.00191952,0.74397794,0.71913209,0.00000000
-4.67933967,6.03718310,0.68544990,4.87905285,0.00193219,0.72351697,0.72066274,0.00000000
-4.67333667,5.96306631,0.67407613,4.81777171,0.00194351,0.70036979,0.72071150,0.00000000
-4.66733367,5.87047988,0.66094248,4.74102451,0.00195197,0.67484645,0.71908745,0.00000000
-4.66133067,5.76026211,0.64607850,4.64965110,0.00195628,0.64728180,0.71563343,0.00000000
-4.65532766,5.63349814,0.62953766,4.54468820,0.00195532,0.61802799,0.71023296,0.00000000
-4.64932466,5.49151039,0.61139803,4.42735757,0.00194819,0.58744703,0.70281628,0.00000000
-4.64332166,5.33584510,0.59176245,4.29905126,0.00193422,0.55590352,0.69336507,0.00000000
-4.63731866,5.16825454,0.57075827,4.16131394,0.00191294,0.52375789,0.68191558,0.00000000
-4.63131566,4.99067452,0.54853641,4.01582204,0.00188416,0.49136013,0.66855996,0.00000000
-4.62531266,4.80519710,0.52526970,3.86435963,0.00184789,0.45904421,0.65344550,0.00000000
-4.61930965,4.61403822,0.50115061,3.70879112,0.00180435,0.42712316,0.63677179,0.00000000
-4.61330665,4.41950072,0.47638809,3.55103093,0.00175398,0.39588499,0.61878569,0.00000000
-4.60730365,4.22393304,0.45120390,3.39301044,0.00169740,0.36558928,0.59977435,0.00000000
-4.60130065,4.02968449,0.42582822,3.23664306,0.00163538,0.33646463,0.58005639,0.00000000
-4.59529765,3.83905825,0.40049484,3.08378789,0.00156883,0.30870677,0.55997167,0.00000000
-4.58929465,3.65426321,0.37543610,2.93621314,0.00149874,0.28247741,0.53986992,0.00000000
-4.58329165,3.47736649,0.35087760,2.79556044,0.00142618,0.25790380,0.52009886,0.00000000
-4.57728864,3.31024799,0.32703317,2.66331096,0.00135224,0.23507893,0.50099220,0.00000000
-4.57128564,3.15455886,0.30409998,2.54075480,0.00127802,0.21406224,0.48285814,0.00000000
-4.56528264,3.01168538,0.28225429,2.42896466,0.00120456,0.19488101,0.46596879,0.00000000
-4.55927964,2.88271964,0.26164775,2.32877473,0.00113285,0.17753219,0.45055104,0.00000000
-4.55327664,2.76843834,0.24240468,2.24076578,0.00106382,0.16198469,0.43677923,0.00000000
-4.54727364,2.66929041,0.22462008,2.16525691,0.00099827,0.14818209,0.42476997,0.00000000
-4.54127064,2.58539411,0.20835882,2.10230440,0.00093689,0.13604564,0.41457923,0.00000000
-4.53526763,2.51654353,0.19365564,2.05170770,0.00088025,0.12547761,0.40620187,0.00000000
-4.52926463,2.46222442,0.18051620,2.01302237,0.00082880,0.11636470,0.39957354,0.00000000
-4.52326163,2.42163860,0.16891893,1.98557937,0.00078285,0.10858170,0.39457476,0.00000000
-4.51725863,2.39373587,0.15881771,1.96851021,0.00074263,0.10199504,0.39103708,0.00000000
-4.51125563,2.37725239,0.15014503,1.96077685,0.00070822,0.09646638,0.38875083,0.00000000
-4.50525263,2.37075383,0.14281563,1.96120533,0.00067963,0.09185595,0.38747418,0.00000000
-4.49924962,2.37268184,0.13673043,1.96852198,0.00065679,0.08802578,0.38694313,0.00000000
-4.49324662,2.38140201,0.13178046,1.98139092,0.00063956,0.08484250,0.38688180,0.00000000
-4.48724362,2.39525184,0.12785075,1.99845166,0.00062774,0.08217991,0.38701281,0.00000000
-4.48124062,2.41258689,0.12482399,2.01835552,0.00062108,0.07992100,0.38706711,0.00000000
-4.47523762,2.43182383,0.12258378,2.03979985,0.00061932,0.07795968,0.38679310,0.00000000
-4.46923462,2.45147906,0.12101749,2.06155898,0.00062215,0.07620196,0.38596448,0.00000000
-4.46323162,2.47020181,0.12001855,2.08251109,0.00062927,0.07456666,0.38438685,0.00000000
-4.45722861,2.48680102,0.11948818,2.10166046,0.00064034,0.07298576,0.38190265,0.00000000
-4.45122561,2.50026544,0.11933661,2.11815449,0.00065502,0.07140426,0.37839441,0.00000000
-4.44522261,2.50977684,0.11948369,2.13129541,0.00067295,0.06977974,0.37378646,0.00000000
-4.43921961,2.51471630,0.11985906,2.14054661,0.00069375,0.06808154,0.36804487,0.00000000
-4.43321661,2.51466400,0.12040186,2.14553389,0.00071704,0.06628973,0.36117596,0.00000000
-4.42721361,2.50939320,0.12106009,2.14604187,0.00074242,0.06439386,0.35322352,0.00000000
-4.42121061,2.49885905,0.12178977,2.14200645,0.00076947,0.06239162,0.34426490,0.00000000
-4.41520760,2.48318344,0.12255386,2.13350372,0.00079775,0.06028743,0.33440629,0.00000000
-4.40920460,2.46263694,0.12332123,2.12073649,0.00082682,0.05809096,0.32377746,0.00000000
-4.40320160,2.43761890,0.12406551,2.10401918,0.00085623,0.05581583,0.31252623,0.00000000
-4.39719860,2.40863714,0.12476423,2.08376210,0.00088553,0.05347834,0.30081292,0.00000000
-4.39119560,2.37628814,0.12539800,2.06045597,0.00091428,0.05109627,0.28880510,0.00000000
-4.38519260,2.34123888,0.12595003,2.03465760,0.00094206,0.04868802,0.27667276,0.00000000
-4.37918959,2.30421105,0.12640583,2.00697729,0.00096848,0.04627171,0.26458414,0.00000000
-4.37318659,2.26596830,0.12675325,1.97806854,0.00099320,0.04386464,0.25270236,0.00000000
-4.36718359,2.22730686,0.12698281,1.94862031,0.00101592,0.04148284,0.24118280,0.00000000
-4.36118059,2.18904943,0.12708824,1.91935191,0.00103642,0.03914084,0.23017146,0.00000000
-4.35517759,2.15204231,0.12706720,1.89101022,0.00105455,0.03685148,0.21980406,0.00000000
-4.34917459,2.11715504,0.12692225,1.86436893,0.00107026,0.03462605,0.21020595,0.00000000
-4.34317159,2.08528185,0.12666181,1.84022899,0.00108357,0.03247428,0.20149262,0.00000000
-4.33716858,2.05734399,0.12630111,1.81941960,0.00109462,0.03040466,0.19377079,0.00000000
-4.33116558,2.03429172,0.12586317,1.80279868,0.00110362,0.02842459,0.18713972,0.00000000
-4.32516258,2.01710495,0.12537946,1.79125187,0.00111089,0.02654072,0.18169274,0.00000000
-4.31915958,2.00679133,0.12489048,1.78568916,0.00111685,0.02475913,0.17751878,0.00000000
-4.31315658,2.00438076,0.12444599,1.78703822,0.00112197,0.02308566,0.17470365,0.00000000
-4.30715358,2.01091564,0.12410483,1.79623386,0.00112682,0.02152606,0.17333101,0.00000000
