energy_ev,total_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.69984992,2.06012859,0.33321926,0.28144595,0.57852984,0.60683012,0.00248102,0.35477392,0.00974857,0.75583618
-5.69384692,2.03722261,0.33144545,0.27816265,0.57003882,0.59987411,0.00239000,0.35046839,0.00921051,0.74904902
-5.68784392,2.01877340,0.32947050,0.27485145,0.56290567,0.59518272,0.00228919,0.34836413,0.00871118,0.74155304
-5.68184092,2.00469735,0.32729881,0.27147416,0.55715873,0.59272310,0.00218045,0.34852458,0.00825199,0.73321107
-5.67583792,1.99495613,0.32495795,0.26800577,0.55283843,0.59246687,0.00206571,0.35100186,0.00783334,0.72393266
-5.66983492,1.98956881,0.32249936,0.26443758,0.54999860,0.59439388,0.00194699,0.35583651,0.00745477,0.71368050
-5.66383192,1.98861893,0.31999808,0.26077962,0.54870657,0.59849448,0.00182625,0.36305647,0.00711518,0.70247467
-5.65782891,1.99225609,0.31755159,0.25706222,0.54904189,0.60476989,0.00170543,0.37267530,0.00681302,0.69039469
-5.65182591,2.00069179,0.31527769,0.25333677,0.55109378,0.61323087,0.00158634,0.38468990,0.00654655,0.67757901
-5.64582291,2.01418981,0.31331151,0.24967537,0.55495742,0.62389465,0.00147061,0.39907760,0.00631397,0.66422207
-5.63981991,2.03305154,0.31180178,0.24616955,0.56072927,0.63678040,0.00135973,0.41579312,0.00611361,0.65056905
-5.63381691,2.05759716,0.31090638,0.24292794,0.56850177,0.65190340,0.00125493,0.43476545,0.00594408,0.63690829
-5.62781391,2.08814359,0.31078745,0.24007307,0.57835756,0.66926852,0.00115722,0.45589503,0.00580433,0.62356193
-5.62181091,2.12498038,0.31160603,0.23773738,0.59036357,0.68886318,0.00106737,0.47905147,0.00569374,0.61087491
-5.61580790,2.16834485,0.31351662,0.23605845,0.60456534,0.71065040,0.00098591,0.50407197,0.00561209,0.59920287
-5.60980490,2.21839770,0.31666165,0.23517390,0.62098174,0.73456234,0.00091314,0.53076077,0.00555957,0.58889940
-5.60380190,2.27520031,0.32116611,0.23521583,0.63960039,0.76049466,0.00084914,0.55888974,0.00553670,0.58030306
-5.59779890,2.33869484,0.32713254,0.23630528,0.66037393,0.78830216,0.00079380,0.58820006,0.00554423,0.57372473
-5.59179590,2.40868798,0.33463646,0.23854669,0.68321732,0.81779585,0.00074683,0.61840520,0.00558304,0.56943567
-5.58579290,2.48483907,0.34372246,0.24202282,0.70800614,0.84874173,0.00070782,0.64919492,0.00565397,0.56765681
-5.57978989,2.56665302,0.35440095,0.24679000,0.73457605,0.88086129,0.00067625,0.68024030,0.00575769,0.56854953
-5.57378689,2.65347822,0.36664585,0.25287425,0.76272323,0.91383372,0.00065149,0.71119950,0.00589455,0.57220824
-5.56778389,2.74450949,0.38039313,0.26026806,0.79220582,0.94729978,0.00063289,0.74172397,0.00606445,0.57865513
-5.56178089,2.83879576,0.39554024,0.26892832,0.82274626,0.98086710,0.00061976,0.77146492,0.00626665,0.58783707
-5.55577789,2.93525223,0.41194670,0.27877517,0.85403427,1.01411672,0.00061138,0.80007970,0.00649972,0.59962476
-5.54977489,3.03267642,0.42943547,0.28969204,0.88573061,1.04661054,0.00060706,0.82723784,0.00676144,0.61381431
-5.54377189,3.12976770,0.44779550,0.30152692,0.91747124,1.07789951,0.00060614,0.85262653,0.00704874,0.63013099
-5.53776888,3.22514961,0.46678502,0.31409470,0.94887206,1.10753220,0.00060796,0.87595535,0.00735768,0.64823511
-5.53176588,3.31739453,0.48613594,0.32718072,0.97953393,1.13506348,0.00061194,0.89696012,0.00768349,0.66772988
-5.52576288,3.40505014,0.50555888,0.34054529,1.00904816,1.16006318,0.00061750,0.91540596,0.00802060,0.68817100
-5.51975988,3.48666716,0.52474908,0.35392931,1.03700238,1.18212445,0.00062414,0.93108934,0.00836277,0.70907776
-5.51375688,3.56082802,0.54339286,0.36706052,1.06298674,1.20087170,0.00063137,0.94383952,0.00870322,0.72994525
-5.50775388,3.62617590,0.56117467,0.37966058,1.08660060,1.21596806,0.00063876,0.95351926,0.00903475,0.75025751
-5.50175088,3.68144385,0.57778443,0.39145240,1.10745958,1.22712215,0.00064591,0.96002511,0.00935000,0.76950109
-5.49574787,3.72548341,0.59292518,0.40216787,1.12520302,1.23409424,0.00065246,0.96328743,0.00964161,0.78717884
-5.48974487,3.75729229,0.60632063,0.41155540,1.13950173,1.23670162,0.00065807,0.96327030,0.00990245,0.80282339
-5.48374187,3.77604051,0.61772268,0.41938728,1.15006596,1.23482315,0.00066247,0.95997140,0.01012585,0.81601001
-5.47773887,3.78109427,0.62691838,0.42546645,1.15665329,1.22840294,0.00066537,0.95342205,0.01030582,0.82636844
-5.47173587,3.77203687,0.63373637,0.42963251,1.15907638,1.21745300,0.00066658,0.94368737,0.01043724,0.83359330
-5.46573287,3.74868582,0.63805243,0.43176668,1.15720998,1.20205479,0.00066589,0.93086652,0.01051604,0.83745283
-5.45972986,3.71110531,0.63979388,0.43179558,1.15099723,1.18235955,0.00066316,0.91509294,0.01053938,0.83779549
-5.45372686,3.65961326,0.63894267,0.42969356,1.14045453,1.15858722,0.00065832,0.89653441,0.01050571,0.83455426
-5.44772386,3.59478219,0.63553707,0.42548364,1.12567480,1.13102397,0.00065130,0.87539285,0.01041486,0.82774847
-5.44172086,3.51743335,0.62967150,0.41923676,1.10682885,1.10001802,0.00064212,0.85190349,0.01026810,0.81748299
-5.43571786,3.42862367,0.62149484,0.41106961,1.08416437,1.06597392,0.00063084,0.82633328,0.01006805,0.80394476
-5.42971486,3.32962555,0.61120679,0.40114085,1.05800259,1.02934524,0.00061757,0.79897847,0.00981868,0.78739670
-5.42371186,3.22189951,0.59905256,0.38964607,1.02873229,0.99062557,0.00060249,0.77016103,0.00952516,0.76816930
-5.41770885,3.10706035,0.58531595,0.37681147,0.99680151,0.95033830,0.00058580,0.74022398,0.00919373,0.74664997
-5.41170585,2.98683760,0.57031098,0.36288670,0.96270671,0.90902503,0.00056776,0.70952561,0.00883153,0.72327063
-5.40570285,2.86303150,0.55437232,0.34813695,0.92698015,0.86723331,0.00054867,0.67843267,0.00844640,0.69849391
-5.39969985,2.73746593,0.53784503,0.33283469,0.89017551,0.82550375,0.00052884,0.64731274,0.00804665,0.67279854
-5.39369685,2.61193995,0.52107367,0.31725136,0.85285257,0.78435709,0.00050860,0.61652599,0.00764089,0.64666436
-5.38769385,2.48817978,0.50439155,0.30164939,0.81556134,0.74428173,0.00048829,0.58641666,0.00723774,0.62055759
-5.38169085,2.36779312,0.48811031,0.28627464,0.77882654,0.70572207,0.00046822,0.55730465,0.00684569,0.59491692
-5.37568784,2.25222754,0.47251035,0.27134985,0.74313274,0.66906815,0.00044869,0.52947757,0.00647288,0.57014088
-5.36968484,2.14273466,0.45783258,0.25706902,0.70891120,0.63464706,0.00042998,0.50318365,0.00612690,0.54657704
-5.36368184,2.04034145,0.44427164,0.24359316,0.67652864,0.60271641,0.00041231,0.47862577,0.00581471,0.52451334
-5.35767884,1.94582988,0.43197108,0.23104727,0.64627858,0.57346010,0.00039587,0.45595706,0.00554242,0.50417187
-5.35167584,1.85972544,0.42102054,0.21951892,0.61837553,0.54698656,0.00038076,0.43527811,0.00531529,0.48570536
-5.34567284,1.78229495,0.41145515,0.20905809,0.59295235,0.52332957,0.00036707,0.41663606,0.00513756,0.46919630
-5.33966983,1.71355346,0.40325693,0.19967846,0.57006057,0.50245143,0.00035480,0.40002555,0.00501249,0.45465865
-5.33366683,1.65327967,0.39635836,0.19135991,0.54967388,0.48424843,0.00034390,0.38539146,0.00494225,0.44204205
-5.32766383,1.60103893,0.39064767,0.18405206,0.53169428,0.46855825,0.00033427,0.37263331,0.00492796,0.43123818
-5.32166083,1.55621252,0.38597564,0.17767871,0.51596071,0.45516899,0.00032577,0.36161114,0.00496967,0.42208889
-5.31565783,1.51803173,0.38216362,0.17214284,0.50225948,0.44382932,0.00031822,0.35215240,0.00506637,0.41439561
-5.30965483,1.48561510,0.37901226,0.16733199,0.49033617,0.43425932,0.00031142,0.34405976,0.00521601,0.40792976
-5.30365183,1.45800701,0.37631058,0.16312386,0.47990825,0.42616163,0.00030513,0.33711925,0.00541556,0.40244346
-5.29764882,1.43421603,0.37384500,0.15939164,0.47067788,0.41923221,0.00029914,0.33110849,0.00566102,0.39768011
-5.29164582,1.41325147,0.37140786,0.15600918,0.46234431,0.41317063,0.00029321,0.32580457,0.00594747,0.39338454
-5.28564282,1.39415672,0.36880511,0.15285554,0.45461544,0.40768922,0.00028713,0.32099141,0.00626918,0.38931217
-5.27963982,1.37603834,0.36586297,0.14981894,0.44721802,0.40252103,0.00028072,0.31646618,0.00661963,0.38523696
-5.27363682,1.35809017,0.36243319,0.14680002,0.43990618,0.39742632,0.00027381,0.31204465,0.00699164,0.38095790
-5.26763382,1.33961175,0.35839697,0.14371414,0.43246814,0.39219746,0.00026629,0.30756542,0.00737745,0.37630399
-5.26163082,1.32002130,0.35366731,0.14049307,0.42473087,0.38666227,0.00025807,0.30289284,0.00776889,0.37113747
-5.25562781,1.29886289,0.34818997,0.13708572,0.41656285,0.38068590,0.00024910,0.29791872,0.00815749,0.36535557
-5.24962481,1.27580858,0.34194301,0.13345818,0.40787478,0.37417120,0.00023939,0.29256290,0.00853465,0.35889067
-5.24362181,1.25065591,0.33493517,0.12959317,0.39861869,0.36705804,0.00022897,0.28677270,0.00889185,0.35170924
-5.23761881,1.22332134,0.32720322,0.12548889,0.38878544,0.35932146,0.00021792,0.28052157,0.00922081,0.34380953
-5.23161581,1.19383071,0.31880847,0.12115744,0.37840100,0.35096918,0.00020633,0.27380691,0.00951369,0.33521852
-5.22561281,1.16230718,0.30983276,0.11662293,0.36752178,0.34203836,0.00019434,0.26664740,0.00976330,0.32598807
-5.21960980,1.12895770,0.30037403,0.11191950,0.35622930,0.33259217,0.00018210,0.25907992,0.00996331,0.31619070
-5.21360680,1.09405850,0.29054173,0.10708911,0.34462443,0.32271593,0.00016977,0.25115624,0.01010838,0.30591524
-5.20760380,1.05794027,0.28045238,0.10217946,0.33282155,0.31251334,0.00015753,0.24293969,0.01019434,0.29526230
-5.20160080,1.02097361,0.27022511,0.09724195,0.32094281,0.30210258,0.00014554,0.23450182,0.01021830,0.28434004
-5.19559780,0.98355494,0.25997770,0.09232983,0.30911266,0.29161258,0.00013397,0.22591924,0.01017874,0.27326007
-5.18959480,0.94609329,0.24982288,0.08749652,0.29745286,0.28117930,0.00012299,0.21727068,0.01007555,0.26213384
-5.18359180,0.90899808,0.23986519,0.08279417,0.28607802,0.27094217,0.00011273,0.20863428,0.00991000,0.25106935
-5.17758879,0.87266806,0.23019827,0.07827243,0.27509185,0.26104061,0.00010332,0.20008532,0.00968474,0.24016840
-5.17158579,0.83748142,0.22090278,0.07397748,0.26458408,0.25161067,0.00009488,0.19169414,0.00940364,0.22952434
-5.16558279,0.80378713,0.21204478,0.06995124,0.25462823,0.24278172,0.00008748,0.18352456,0.00907171,0.21922033
-5.15957979,0.77189769,0.20367476,0.06623085,0.24528006,0.23467333,0.00008120,0.17563261,0.00869489,0.20932813
-5.15357679,0.74208305,0.19582711,0.06284828,0.23657691,0.22739215,0.00007609,0.16806572,0.00827987,0.19990739
-5.14757379,0.71456617,0.18852028,0.05983015,0.22853778,0.22102916,0.00007215,0.16086222,0.00783387,0.19100554
-5.14157079,0.68951987,0.18175730,0.05719769,0.22116414,0.21565700,0.00006939,0.15405137,0.00736441,0.18265808
-5.13556778,0.66706537,0.17552695,0.05496687,0.21444154,0.21132775,0.00006779,0.14765365,0.00687907,0.17488945
-5.12956478,0.64727244,0.16980529,0.05314863,0.20834176,0.20807114,0.00006730,0.14168159,0.00638532,0.16771431
-5.12356178,0.63016118,0.16455766,0.05174932,0.20282564,0.20589320,0.00006787,0.13614081,0.00589027,0.16113921
-5.11755878,0.61570552,0.15974098,0.05077116,0.19784628,0.20477569,0.00006942,0.13103147,0.00540051,0.15516469
-5.11155578,0.60383827,0.15530641,0.05021286,0.19335267,0.20467612,0.00007184,0.12634995,0.00492199,0.14978757
-5.10555278,0.59445762,0.15120207,0.05007040,0.18929338,0.20552859,0.00007504,0.12209074,0.00445988,0.14500349
-5.09954977,0.58743499,0.14737597,0.05033782,0.18562041,0.20724543,0.00007890,0.11824836,0.00401854,0.14080946
-5.09354677,0.58262373,0.14377873,0.05100806,0.18229283,0.20971959,0.00008328,0.11481935,0.00360143,0.13720642
-5.08754377,0.57986853,0.14036632,0.05207398,0.17928008,0.21282784,0.00008804,0.11180412,0.00321114,0.13420158
-5.08154077,0.57901505,0.13710241,0.05352920,0.17656483,0.21643458,0.00009305,0.10920861,0.00284942,0.13181050
-5.07553777,0.57991930,0.13396031,0.05536905,0.17414520,0.22039619,0.00009816,0.10704560,0.00251722,0.13005868
-5.06953477,0.58245640,0.13092455,0.05759139,0.17203616,0.22456576,0.00010322,0.10533563,0.00221477,0.12898266
-5.06353177,0.58652819,0.12799178,0.06019727,0.17027012,0.22879803,0.00010809,0.10410749,0.00194166,0.12863048
-5.05752876,0.59206935,0.12517114,0.06319151,0.16889664,0.23295428,0.00011263,0.10339812,0.00169695,0.12906142
-5.05152576,0.59905166,0.12248400,0.06658296,0.16798115,0.23690702,0.00011672,0.10325199,0.00147929,0.13034505
-5.04552276,0.60748613,0.11996304,0.07038457,0.16760284,0.24054425,0.00012025,0.10371993,0.00128697,0.13255957
-5.03951976,0.61742278,0.11765087,0.07461316,0.16785175,0.24377304,0.00012311,0.10485750,0.00111809,0.13578939
-5.03351676,0.62894814,0.11559809,0.07928883,0.16882520,0.24652236,0.00012522,0.10672283,0.00097059,0.14012220
-5.02751376,0.64218031,0.11386091,0.08443415,0.17062366,0.24874496,0.00012652,0.10937416,0.00084236,0.14564543
-5.02151076,0.65726200,0.11249859,0.09007293,0.17334634,0.25041818,0.00012697,0.11286711,0.00073131,0.15244243
-5.01550775,0.67435160,0.11157067,0.09622877,0.17708663,0.25154376,0.00012654,0.11725180,0.00063541,0.16058832
-5.00950475,0.69361272,0.11113410,0.10292336,0.18192759,0.25214654,0.00012525,0.12257000,0.00055275,0.17014584
-5.00350175,0.71520274,0.11124060,0.11017455,0.18793773,0.25227215,0.00012312,0.12885232,0.00048155,0.18116126
-4.99749875,0.73926071,0.11193407,0.11799438,0.19516715,0.25198391,0.00012018,0.13611572,0.00042022,0.19366056
-4.99149575,0.76589519,0.11324845,0.12638700,0.20364437,0.25135891,0.00011650,0.14436128,0.00036731,0.20764599
-4.98549275,0.79517271,0.11520587,0.13534665,0.21337376,0.25048361,0.00011217,0.15357247,0.00032157,0.22309327
-4.97948974,0.82710707,0.11781525,0.14485589,0.22433374,0.24944921,0.00010728,0.16371384,0.00028192,0.23994931
-4.97348674,0.86165034,0.12107145,0.15488394,0.23647589,0.24834681,0.00010193,0.17473033,0.00024743,0.25813079
-4.96748374,0.89868567,0.12495487,0.16538544,0.24972472,0.24726292,0.00009626,0.18654713,0.00021732,0.27752358
-4.96148074,0.93802250,0.12943149,0.17629968,0.26397840,0.24627525,0.00009037,0.19907002,0.00019096,0.29798289
-4.95547774,0.97939430,0.13445348,0.18755021,0.27911002,0.24544918,0.00008440,0.21218643,0.00016782,0.31933446
-4.94947474,1.02245913,0.13996018,0.19904508,0.29496968,0.24483501,0.00007847,0.22576686,0.00014748,0.34137649
-4.94347174,1.06680297,0.14587940,0.21067770,0.31138703,0.24446609,0.00007274,0.23966685,0.00012959,0.36388249
-4.93746873,1.11194600,0.15212915,0.22232820,0.32817432,0.24435797,0.00006732,0.25372939,0.00011391,0.38660487
-4.93146573,1.15735150,0.15861955,0.23386548,0.34512980,0.24450861,0.00006234,0.26778764,0.00010021,0.40927928
-4.92546273,1.20243728,0.16525500,0.24514981,0.36204147,0.24489950,0.00005794,0.28166800,0.00008835,0.43162955
-4.91945973,1.24658940,0.17193644,0.25603586,0.37869096,0.24549784,0.00005425,0.29519332,0.00007820,0.45337323
-4.91345673,1.28917765,0.17856375,0.26637626,0.39485767,0.24625937,0.00005139,0.30818648,0.00006968,0.47422755
-4.90745373,1.32957248,0.18503818,0.27602543,0.41032289,0.24713198,0.00004949,0.32047382,0.00006274,0.49391566
-4.90145073,1.36716281,0.19126479,0.28484361,0.42487412,0.24805972,0.00004867,0.33188891,0.00005733,0.51217310
-4.89544772,1.40137422,0.19715479,0.29270098,0.43830923,0.24898698,0.00004908,0.34227604,0.00005344,0.52875428
-4.88944472,1.43168679,0.20262782,0.29948173,0.45044072,0.24986284,0.00005083,0.35149387,0.00005107,0.54343882
-4.88344172,1.45765221,0.20761410,0.30508790,0.46109980,0.25064503,0.00005406,0.35941872,0.00005021,0.55603757
-4.87743872,1.47890931,0.21205626,0.30944278,0.47014031,0.25130358,0.00005891,0.36594777,0.00005089,0.56639817
-4.87143572,1.49519749,0.21591102,0.31249395,0.47744234,0.25182376,0.00006550,0.37100183,0.00005313,0.57440984
-4.86543272,1.50636750,0.21915048,0.31421551,0.48291553,0.25220830,0.00007397,0.37452776,0.00005696,0.58000737
-4.85942971,1.51238902,0.22176299,0.31460968,0.48650180,0.25247862,0.00008444,0.37650030,0.00006242,0.58317391
-4.85342671,1.51335454,0.22375366,0.31370749,0.48817750,0.25267509,0.00009702,0.37692331,0.00006954,0.58394259
-4.84742371,1.50947933,0.22514423,0.31156856,0.48795469,0.25285628,0.00011181,0.37583027,0.00007834,0.58239668
-4.84142071,1.50109723,0.22597252,0.30827995,0.48588162,0.25309715,0.00012890,0.37328398,0.00008883,0.57866823
-4.83541771,1.48865223,0.22629126,0.30395413,0.48204210,0.25348639,0.00014834,0.36937543,0.00010102,0.57293516
-4.82941471,1.47268600,0.22616635,0.29872596,0.47655378,0.25412284,0.00017014,0.36422171,0.00011489,0.56541675
-4.82341171,1.45382169,0.22567462,0.29274898,0.46956534,0.25511148,0.00019430,0.35796315,0.00013040,0.55636760
-4.81740870,1.43274450,0.22490107,0.28619095,0.46125251,0.25655883,0.00022075,0.35075948,0.00014750,0.54607024
-4.81140570,1.41017966,0.22393574,0.27922891,0.45181302,0.25856831,0.00024941,0.34278540,0.00016607,0.53482654
-4.80540270,1.38686882,0.22287035,0.27204385,0.44146065,0.26123571,0.00028011,0.33422538,0.00018600,0.52294828
-4.79939970,1.36354558,0.22179469,0.26481528,0.43041859,0.26464500,0.00031266,0.32526811,0.00020713,0.51074711
-4.79339670,1.34091138,0.22079318,0.25771585,0.41891229,0.26886484,0.00034681,0.31610069,0.00022926,0.49852440
-4.78739370,1.31961272,0.21994147,0.25090626,0.40716210,0.27394583,0.00038228,0.30690279,0.00025217,0.48656126
-4.78139070,1.30022081,0.21930356,0.24453065,0.39537610,0.27991900,0.00041874,0.29784101,0.00027560,0.47510931
-4.77538769,1.28321450,0.21892926,0.23871265,0.38374340,0.28679527,0.00045585,0.28906384,0.00029930,0.46438246
-4.76938469,1.26896742,0.21885248,0.23355229,0.37242813,0.29456624,0.00049322,0.28069713,0.00032296,0.45455020
-4.76338169,1.25773971,0.21909016,0.22912382,0.36156463,0.30320613,0.00053050,0.27284069,0.00034631,0.44573258
-4.75737869,1.24967495,0.21964205,0.22547455,0.35125389,0.31267483,0.00056731,0.26556579,0.00036904,0.43799724
-4.75137569,1.24480213,0.22049140,0.22262474,0.34156147,0.32292182,0.00060333,0.25891393,0.00039089,0.43135861
-4.74537269,1.24304257,0.22160634,0.22056849,0.33251704,0.33389071,0.00063826,0.25289684,0.00041160,0.42577924
-4.73936968,1.24422123,0.22294212,0.21927556,0.32411550,0.34552412,0.00067185,0.24749772,0.00043094,0.42117325
-4.73336668,1.24808171,0.22444384,0.21869402,0.31631964,0.35776848,0.00070396,0.24267358,0.00044876,0.41741179
-4.72736368,1.25430393,0.22604967,0.21875350,0.30906415,0.37057845,0.00073447,0.23835867,0.00046492,0.41433005
-4.72136068,1.26252343,0.22769434,0.21936899,0.30226080,0.38392040,0.00076338,0.23446875,0.00047937,0.41173569
-4.71535768,1.27235097,0.22931256,0.22044480,0.29580437,0.39777491,0.00079077,0.23090587,0.00049208,0.40941812
-4.70935468,1.28339144,0.23084233,0.22187862,0.28957922,0.41213764,0.00081680,0.22756364,0.00050312,0.40715815
-4.70335168,1.29526068,0.23222782,0.22356544,0.28346591,0.42701867,0.00084172,0.22433252,0.00051261,0.40473772
-4.69734867,1.30759949,0.23342169,0.22540110,0.27734767,0.44244006,0.00086582,0.22110491,0.00052072,0.40194900
-4.69134567,1.32008391,0.23438673,0.22728537,0.27111630,0.45843163,0.00088945,0.21777986,0.00052766,0.39860267
-4.68534267,1.33243140,0.23509663,0.22912443,0.26467736,0.47502524,0.00091301,0.21426718,0.00053368,0.39453491
-4.67933967,1.34440267,0.23553603,0.23083270,0.25795415,0.49224771,0.00093688,0.21049066,0.00053906,0.38961277
-4.67333667,1.35579937,0.23569966,0.23233398,0.25089066,0.51011279,0.00096142,0.20639048,0.00054408,0.38373797
-4.66733367,1.36645802,0.23559088,0.23356194,0.24345317,0.52861280,0.00098696,0.20192462,0.00054902,0.37684879
-4.66133067,1.37624098,0.23521954,0.23446003,0.23563050,0.54771023,0.00101374,0.19706925,0.00055413,0.36892026
-4.65532766,1.38502536,0.23459945,0.23498088,0.22743321,0.56733021,0.00104192,0.19181832,0.00055962,0.35996264
-4.64932466,1.39269094,0.23374568,0.23508540,0.21889158,0.58735412,0.00107155,0.18618223,0.00056566,0.35001857
-4.64332166,1.39910828,0.23267182,0.23474160,0.21005281,0.60761517,0.00110253,0.18018596,0.00057236,0.33915896
