energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.83791896,1.81030504,-1.34163666,0.00500327,-0.00444875,0.06096558,-0.06524328,0.70684460,-0.51614949,0.20467875,-0.12557116,0.54815744,-0.38399297,0.22591762,-0.16932345,0.00753027,-0.00766067,1.07182725,-0.80265653
-5.83191596,1.86775859,-1.42086043,0.00485981,-0.00436549,0.06102333,-0.06724320,0.73014111,-0.54832005,0.20937462,-0.13117035,0.56472612,-0.41138600,0.23608355,-0.18061906,0.00764956,-0.00794650,1.10878368,-0.85242681
-5.82591296,1.92493032,-1.50185087,0.00473955,-0.00429267,0.06101411,-0.06913168,0.75357128,-0.58136079,0.21388082,-0.13669871,0.58035280,-0.43925624,0.24677751,-0.19254258,0.00777320,-0.00822048,1.14568752,-0.90344581
-5.81990995,1.98159295,-1.58408378,0.00464168,-0.00422784,0.06094045,-0.07088437,0.77705831,-0.61502674,0.21817341,-0.14211432,0.59501185,-0.46737112,0.25797253,-0.20506092,0.00790058,-0.00848210,1.18238428,-0.95540721
-5.81390695,2.03749623,-1.66703898,0.00456475,-0.00416895,0.06080513,-0.07248090,0.80051692,-0.64907025,0.22222748,-0.14737935,0.60869544,-0.49549372,0.26962859,-0.21813907,0.00803087,-0.00873120,1.21870297,-1.00800181
-5.80790395,2.09236514,-1.75020131,0.00450671,-0.00411429,0.06061111,-0.07390480,0.82385262,-0.68324221,0.22601705,-0.15246006,0.62141095,-0.52338665,0.28169212,-0.23173894,0.00816309,-0.00896800,1.25445547,-1.06091827
-5.80190095,2.14589891,-1.83306169,0.00446503,-0.00406247,0.06036143,-0.07514334,0.84696095,-0.71729368,0.22951501,-0.15732665,0.63317775,-0.55081609,0.29409593,-0.24581815,0.00829624,-0.00919305,1.28943617,-1.11384386
-5.79589795,2.19777066,-1.91511816,0.00443685,-0.00401233,0.06005914,-0.07618739,0.86972673,-0.75097782,0.23269320,-0.16195304,0.64402355,-0.57755592,0.30675956,-0.26032889,0.00842940,-0.00940719,1.32342237,-1.16646534
-5.78989495,2.24762845,-1.99587706,0.00441906,-0.00396290,0.05970720,-0.07703118,0.89202357,-0.78405209,0.23552243,-0.16631656,0.65398042,-0.60339174,0.31959013,-0.27521685,0.00856182,-0.00961156,1.35617544,-1.21846995
-5.78389195,2.29509762,-2.07485426,0.00440852,-0.00391334,0.05930835,-0.07767206,0.91371345,-0.81628064,0.23797280,-0.17039759,0.66308100,-0.62812456,0.33248366,-0.29042034,0.00869306,-0.00980751,1.38744290,-1.26954644
-5.77788894,2.33978499,-2.15157649,0.00440209,-0.00386294,0.05886498,-0.07811029,0.93464678,-0.84743680,0.24001399,-0.17417920,0.67135482,-0.65157409,0.34532691,-0.30586958,0.00882309,-0.00999661,1.41696167,-1.31938627
-5.77188594,2.38128489,-2.22558277,0.00439683,-0.00381104,0.05837906,-0.07834871,0.95466286,-0.87730547,0.24161578,-0.17764665,0.67882537,-0.67358143,0.35799980,-0.32148636,0.00895239,-0.01018063,1.44446240,-1.36768489
-5.76588294,2.41918702,-2.29642603,0.00439007,-0.00375707,0.05785202,-0.07839252,0.97359091,-0.90568544,0.24274875,-0.18078702,0.68550774,-0.69401105,0.37037823,-0.33718389,0.00908205,-0.01036146,1.46967505,-1.41414315
-5.75987994,2.45308623,-2.36367484,0.00437950,-0.00370047,0.05728469,-0.07824896,0.99125163,-0.93239135,0.24338509,-0.18358875,0.69140729,-0.71275206,0.38233728,-0.35286718,0.00921386,-0.01054118,1.49233536,-1.45846890
-5.75387694,2.48259369,-2.42691549,0.00436324,-0.00364076,0.05667732,-0.07792704,1.00745951,-0.95725544,0.24349956,-0.18604125,0.69651915,-0.72971864,0.39375479,-0.36843373,0.00935028,-0.01072198,1.51219230,-1.50037874
-5.74787394,2.50734930,-2.48575439,0.00433987,-0.00357751,0.05602957,-0.07743723,1.02202570,-0.98012877,0.24307050,-0.18813458,0.70082889,-0.74484983,0.40451501,-0.38377469,0.00949451,-0.01090618,1.52901607,-1.53960011
-5.74187094,2.52703463,-2.53982095,0.00430848,-0.00351038,0.05534057,-0.07679117,1.03476152,-1.00088206,0.24208095,-0.18985920,0.70431402,-0.75810857,0.41451236,-0.39877648,0.00965040,-0.01109625,1.54260634,-1.57587368
-5.73586793,2.54138595,-2.58877093,0.00426862,-0.00343915,0.05460906,-0.07600135,1.04548242,-1.01940606,0.24051975,-0.19120578,0.70694636,-0.76948026,0.42365500,-0.41332277,0.00982243,-0.01129476,1.55280038,-1.60895606
-5.72986493,2.55020651,-2.63229048,0.00422037,-0.00336370,0.05383351,-0.07508083,1.05401241,-1.03561149,0.23838251,-0.19216521,0.70869514,-0.77897082,0.43186808,-0.42729691,0.01001552,-0.01150442,1.55948063,-1.63862297
-5.72386193,2.55337767,-2.67010065,0.00416420,-0.00328408,0.05301226,-0.07404293,1.06018868,-1.04942857,0.23567253,-0.19272867,0.70953056,-0.78660460,0.43909661,-0.44058463,0.01023494,-0.01172802,1.56258140,-1.66467276
-5.71785893,2.55086803,-2.70196259,0.00410100,-0.00320052,0.05214380,-0.07290096,1.06386642,-1.06080629,0.23240152,-0.19288786,0.70942763,-0.79242206,0.44530765,-0.45307699,0.01048605,-0.01196849,1.56209426,-1.68693028
-5.71185593,2.54274022,-2.72768309,0.00403197,-0.00311342,0.05122687,-0.07166796,1.06492345,-1.06971138,0.22859005,-0.19263538,0.70837012,-0.79647758,0.45049185,-0.46467339,0.01077410,-0.01222877,1.55807189,-1.70525106
-5.70585293,2.52915487,-2.74712045,0.00395862,-0.00302337,0.05026072,-0.07035645,1.06326475,-1.07612718,0.22426784,-0.19196520,0.70635425,-0.79883740,0.45466414,-0.47528468,0.01110394,-0.01251185,1.55063006,-1.71952561
-5.69984992,2.51037162,-2.76019038,0.00388263,-0.00293117,0.04924524,-0.06897821,1.05882652,-1.08005245,0.21947366,-0.19087325,0.70339219,-0.79957782,0.45786367,-0.48483598,0.01147982,-0.01282064,1.53994783,-1.72968362
-5.69384692,2.48674699,-2.76687153,0.00380583,-0.00283780,0.04818119,-0.06754416,1.05157972,-1.08150018,0.21425505,-0.18935810,0.69951488,-0.79878377,0.46015281,-0.49326938,0.01190503,-0.01315793,1.52626576,-1.73569804
-5.68784392,2.45872931,-2.76721056,0.00373013,-0.00274439,0.04707025,-0.06606418,1.04153301,-1.08049660,0.20866768,-0.18742159,0.69477436,-0.79654769,0.46161552,-0.50054612,0.01238171,-0.01352625,1.50988223,-1.73758866
-5.68184092,2.42685081,-2.76132620,0.00365747,-0.00265223,0.04591516,-0.06454706,1.02873482,-1.07708031,0.20277454,-0.18506961,0.68924529,-0.79296881,0.46235487,-0.50664830,0.01291060,-0.01392778,1.49114824,-1.73542495
-5.67583792,2.39171749,-2.74941201,0.00358975,-0.00256272,0.04471975,-0.06300044,1.01327467,-1.07130161,0.19664484,-0.18231264,0.68302572,-0.78815280,0.46249012,-0.51157995,0.01349088,-0.01436421,1.47046060,-1.72932810
-5.66983492,2.35399690,-2.73173774,0.00352883,-0.00247734,0.04348895,-0.06143081,0.99528357,-1.06322221,0.19035278,-0.17916636,0.67623706,-0.78221166,0.46215325,-0.51536748,0.01412000,-0.01483659,1.44825417,-1.71947194
-5.66383192,2.31440460,-2.70864883,0.00347647,-0.00239763,0.04222874,-0.05984360,0.97493340,-1.05291508,0.18397619,-0.17565204,0.66902330,-0.77526391,0.46148533,-0.51805941,0.01479364,-0.01534519,1.42499313,-1.70608267
-5.65782891,2.27368973,-2.68056417,0.00343432,-0.00232512,0.04094611,-0.05824323,0.95243552,-1.04046466,0.17759506,-0.17179679,0.66154940,-0.76743479,0.46063264,-0.51972539,0.01550573,-0.01588936,1.40116186,-1.68943729
-5.65182591,2.23262019,-2.64797194,0.00340394,-0.00226136,0.03964890,-0.05663324,0.92803826,-1.02596727,0.17129006,-0.16763361,0.65399905,-0.75885675,0.45974291,-0.52045463,0.01624851,-0.01646744,1.37725557,-1.66986084
-5.64582291,2.19196782,-2.61142374,0.00338671,-0.00220782,0.03834570,-0.05501647,0.90202363,-1.00953172,0.16514105,-0.16320124,0.64657172,-0.74966970,0.45896163,-0.52035377,0.01701271,-0.01707664,1.35377105,-1.64772228
-5.63981991,2.15249409,-2.57152709,0.00338394,-0.00216592,0.03704561,-0.05339520,0.87470317,-0.99128004,0.15922566,-0.15854384,0.63947917,-0.74002135,0.45842874,-0.51954422,0.01778780,-0.01771299,1.33119767,-1.62342943
-5.63381691,2.11493647,-2.52893652,0.00339675,-0.00213698,0.03575811,-0.05177138,0.84641301,-0.97134832,0.15361790,-0.15371037,0.63294139,-0.73006733,0.45827547,-0.51815925,0.01856223,-0.01837132,1.31000882,-1.59742282
-5.62781391,2.07999566,-2.48434365,0.00342616,-0.00212220,0.03449281,-0.05014678,0.81750824,-0.94988748,0.14838691,-0.14875393,0.62718215,-0.71997103,0.45862174,-0.51634081,0.01932384,-0.01904533,1.29065395,-1.57016887
-5.62181091,2.04832396,-2.43846642,0.00347302,-0.00212268,0.03325925,-0.04852321,0.78835673,-0.92706389,0.14359584,-0.14373078,0.62242415,-0.70990327,0.45957381,-0.51423623,0.02006020,-0.01972764,1.27355117,-1.54215249
-5.61580790,2.02051461,-2.39203791,0.00353803,-0.00213935,0.03206668,-0.04690267,0.75933251,-0.90305981,0.13930081,-0.13869936,0.61888394,-0.70004156,0.46122241,-0.51199497,0.02075904,-0.02040997,1.25908050,-1.51386936
-5.60980490,1.99709231,-2.34579479,0.00362169,-0.00217300,0.03092382,-0.04528753,0.73080882,-0.87807342,0.13555012,-0.13371915,0.61676664,-0.69056896,0.46364117,-0.50976541,0.02140862,-0.02108328,1.24757780,-1.48581797
-5.60380190,1.97850484,-2.30046591,0.00372429,-0.00222427,0.02983870,-0.04368062,0.70315101,-0.85231848,0.13238348,-0.12884950,0.61626070,-0.68167254,0.46688537,-0.50769180,0.02199810,-0.02173807,1.23932929,-1.45849170
-5.59779890,1.96511587,-2.25676086,0.00384588,-0.00229361,0.02881850,-0.04208533,0.67670955,-0.82602330,0.12983155,-0.12414839,0.61753271,-0.67354139,0.47099110,-0.50591139,0.02251793,-0.02236461,1.23456688,-1.43237094
-5.59179590,1.95719893,-2.21535887,0.00398620,-0.00238129,0.02786936,-0.04050565,0.65181312,-0.79942927,0.12791560,-0.11967132,0.62072251,-0.66636405,0.47597451,-0.50455181,0.02296004,-0.02295324,1.23346404,-1.40791536
-5.58579290,1.95493274,-2.17689797,0.00414466,-0.00248735,0.02699629,-0.03894616,0.62876218,-0.77278853,0.12664732,-0.11547008,0.62593877,-0.66032554,0.48183149,-0.50372854,0.02331814,-0.02349466,1.23613265,-1.38555645
-5.57978989,1.95839798,-2.14196450,0.00432030,-0.00261162,0.02620313,-0.03741197,0.60782309,-0.74636110,0.12602892,-0.11159177,0.63325514,-0.65560390,0.48853756,-0.50354265,0.02358782,-0.02398024,1.24262068,-1.36569027
-5.57378689,1.96757571,-2.11108298,0.00451172,-0.00275365,0.02549251,-0.03590863,0.58922293,-0.72041116,0.12605338,-0.10807781,0.64270727,-0.65236632,0.49604804,-0.50407865,0.02376659,-0.02440227,1.25291089,-1.34867048
-5.56778389,1.98234766,-2.08470647,0.00471711,-0.00291271,0.02486586,-0.03444199,0.57314529,-0.69520287,0.12670487,-0.10496311,0.65429068,-0.65076491,0.50429858,-0.50540256,0.02385390,-0.02475419,1.26692081,-1.33480175
-5.56178089,2.00249849,-2.06320749,0.00493415,-0.00308776,0.02432352,-0.03301801,0.55972695,-0.67099554,0.12795952,-0.10227543,0.66795984,-0.65093234,0.51320609,-0.50756010,0.02385103,-0.02503076,1.28450395,-1.32433360
-5.55577789,2.02772031,-2.04686972,0.00516009,-0.00327739,0.02386484,-0.03164259,0.54905581,-0.64803847,0.12978620,-0.10003478,0.68362829,-0.65297743,0.52267011,-0.51057509,0.02376096,-0.02522819,1.30545248,-1.31745477
-5.54977489,2.05761940,-2.03588072,0.00539171,-0.00347986,0.02348836,-0.03032132,0.54116987,-0.62656554,0.13214766,-0.09825317,0.70117000,-0.65698082,0.53257461,-0.51444812,0.02358813,-0.02534416,1.32950141,-1.31428839
-5.54377189,2.09172526,-2.03032595,0.00562538,-0.00369301,0.02319197,-0.02905929,0.53605749,-0.60678983,0.13500169,-0.09693436,0.72042200,-0.66299110,0.54279034,-0.51915560,0.02333823,-0.02537787,1.35633426,-1.31488800
-5.53776888,2.12950167,-2.03018456,0.00585711,-0.00391433,0.02297317,-0.02786088,0.53365873,-0.58889835,0.13830250,-0.09607395,0.74118798,-0.67102144,0.55317765,-0.52464915,0.02301793,-0.02532990,1.38559005,-1.31923477
-5.53176588,2.17035970,-2.03532719,0.00608267,-0.00414089,0.02282925,-0.02672960,0.53386787,-0.57304730,0.14200208,-0.09565960,0.76324298,-0.68104703,0.56358969,-0.53085563,0.02263463,-0.02520213,1.41687166,-1.32723617
-5.52576288,2.21367214,-2.04551627,0.00629763,-0.00436945,0.02275754,-0.02566794,0.53653681,-0.55935782,0.14605164,-0.09567145,0.78633876,-0.69300342,0.57387608,-0.53767775,0.02219619,-0.02499756,1.44975509,-1.33872620
-5.51975988,2.25878881,-2.06040902,0.00649752,-0.00459643,0.02275562,-0.02467730,0.54147950,-0.54791261,0.15040299,-0.09608271,0.81020983,-0.70678605,0.58388673,-0.54499547,0.02171066,-0.02472011,1.48379935,-1.35346750
-5.51375688,2.30505232,-2.07956344,0.00667796,-0.00481800,0.02282144,-0.02375794,0.54847687,-0.53875355,0.15500980,-0.09686052,0.83457968,-0.72225095,0.59347582,-0.55266818,0.02118615,-0.02437444,1.51855672,-1.37115534
-5.50775388,2.35181346,-2.10244739,0.00683475,-0.00503015,0.02295352,-0.02290905,0.55728248,-0.53188032,0.15982869,-0.09796686,0.85916713,-0.73921663,0.60250567,-0.56053770,0.02063057,-0.02396569,1.55358278,-1.39142371
-5.50175088,2.39844562,-2.12845054,0.00696409,-0.00522881,0.02315090,-0.02212882,0.56762835,-0.52725019,0.16482012,-0.09935968,0.88369238,-0.75746729,0.61085035,-0.56843207,0.02005153,-0.02349933,1.58844599,-1.41385321
-5.49574787,2.44435767,-2.15689921,0.00706262,-0.00540989,0.02341324,-0.02141462,0.57923107,-0.52477898,0.16994896,-0.10099412,0.90788268,-0.77675709,0.61839887,-0.57617014,0.01945622,-0.02298100,1.62273619,-1.43798083
-5.48974487,2.48900466,-2.18707343,0.00712759,-0.00556946,0.02374064,-0.02076319,0.59179785,-0.52434319,0.17518483,-0.10282382,0.93147730,-0.79681545,0.62505774,-0.58356670,0.01885135,-0.02241635,1.65607201,-1.46331121
-5.48374187,2.53189613,-2.21822595,0.00715693,-0.00570384,0.02413353,-0.02017091,0.60503241,-0.52578309,0.18050203,-0.10480223,0.95423181,-0.81735317,0.63075286,-0.59043804,0.01824307,-0.02181096,1.68810657,-1.48932906
-5.47773887,2.57260152,-2.24960233,0.00714934,-0.00580971,0.02459246,-0.01963410,0.61864060,-0.52890693,0.18587924,-0.10688397,0.97592139,-0.83806909,0.63543051,-0.59660774,0.01763700,-0.02117031,1.71853165,-1.51551238
-5.47173587,2.61075288,-2.28046154,0.00710433,-0.00588426,0.02511777,-0.01914925,0.63233565,-0.53349581,0.19129886,-0.10902613,0.99634339,-0.85865712,0.63905750,-0.60191246,0.01703813,-0.02049974,1.74708006,-1.54134598
-5.46573287,2.64604486,-2.31009616,0.00702222,-0.00592523,0.02570928,-0.01871341,0.64584286,-0.53930935,0.19674611,-0.11118947,1.01531898,-0.87881339,0.64162053,-0.60620739,0.01645092,-0.01980451,1.77352637,-1.56633478
-5.45972986,2.67823226,-2.33785169,0.00690412,-0.00593106,0.02636597,-0.01832438,0.65890388,-0.54609183,0.20220799,-0.11333949,1.03269409,-0.89824326,0.64312469,-0.60937121,0.01587923,-0.01908981,1.79768623,-1.59001657
-5.45372686,2.70712566,-2.36314393,0.00675193,-0.00590090,0.02708561,-0.01798098,0.67128036,-0.55357863,0.20767200,-0.11544740,1.04833977,-0.91666798,0.64359141,-0.61131031,0.01532633,-0.01836085,1.81941436,-1.61197368
-5.44772386,2.73258565,-2.38547419,0.00656819,-0.00583467,0.02786444,-0.01768322,0.68275705,-0.56150285,0.21312492,-0.11749080,1.06215198,-0.93383093,0.64305586,-0.61196202,0.01479495,-0.01762294,1.83860174,-1.63184321
-5.44172086,2.75451619,-2.40444169,0.00635604,-0.00573308,0.02869693,-0.01743244,0.69314435,-0.56960198,0.21855158,-0.11945424,1.07405117,-0.94950315,0.64156412,-0.61129684,0.01428724,-0.01688149,1.85517219,-1.64932562
-5.43571786,2.77285783,-2.41975278,0.00611909,-0.00559758,0.02957557,-0.01723133,0.70228031,-0.57762434,0.22393376,-0.12132954,1.08398162,-0.96348824,0.63917020,-0.60931940,0.01380480,-0.01614213,1.86907878,-1.66419148
-5.42971486,2.78758135,-2.43122696,0.00586128,-0.00543033,0.03049076,-0.01708389,0.71003207,-0.58533523,0.22924929,-0.12311579,1.09191074,-0.97562645,0.63593328,-0.60606838,0.01334868,-0.01541068,1.88030040,-1.67628607
-5.42371186,2.79868228,-2.43879945,0.00558677,-0.00523416,0.03143089,-0.01699532,0.71629683,-0.59252258,0.23447148,-0.12481921,1.09782837,-0.98579794,0.63191519,-0.60161510,0.01291941,-0.01469314,1.88883872,-1.68553207
-5.41770885,2.80617674,-2.44252052,0.00529979,-0.00501243,0.03238240,-0.01697180,0.72100226,-0.59900204,0.23956878,-0.12645272,1.10174620,-0.99392524,0.62717836,-0.59606121,0.01251701,-0.01399565,1.89471584,-1.69193010
-5.41170585,2.81009883,-2.44255161,0.00500452,-0.00476893,0.03333008,-0.01702025,0.72410648,-0.60462125,0.24450490,-0.12803532,1.10369723,-0.99997486,0.62178437,-0.58953526,0.01214107,-0.01332443,1.89797263,-1.69555735
-5.40570285,2.81049963,-2.43915844,0.00470500,-0.00450779,0.03425747,-0.01714792,0.72559750,-0.60926327,0.24923927,-0.12959119,1.10373523,-1.00395796,0.61579312,-0.58218862,0.01179077,-0.01268563,1.89866786,-1.69656418
-5.39969985,2.80744771,-2.43270148,0.00440501,-0.00423331,0.03514727,-0.01736206,0.72549228,-0.61284895,0.25372782,-0.13114867,1.10193430,-1.00593017,0.60926253,-0.57419072,0.01146498,-0.01208522,1.89687810,-1.69516910
-5.39369685,2.80103099,-2.42362391,0.00410798,-0.00394987,0.03598194,-0.01766946,0.72383518,-0.61533826,0.25792418,-0.13273901,1.09838813,-1.00599043,0.60224898,-0.56572387,0.01116235,-0.01152883,1.89269807,-1.69165189
-5.38769385,2.79135944,-2.41243751,0.00381698,-0.00366177,0.03674435,-0.01807597,0.72069609,-0.61673032,0.26178109,-0.13439506,1.09320919,-1.00427886,0.59480800,-0.55697788,0.01088139,-0.01102158,1.88624138,-1.68634527
-5.38169085,2.77856825,-2.39970665,0.00353464,-0.00337316,0.03741832,-0.01858610,0.71616797,-0.61706226,0.26525204,-0.13614972,1.08652740,-1.00097353,0.58699547,-0.54814460,0.01062059,-0.01056795,1.87764128,-1.67962519
-5.37568784,2.76282085,-2.38603097,0.00326315,-0.00308789,0.03798938,-0.01920255,0.71036401,-0.61640680,0.26829304,-0.13803452,1.07848852,-0.99628625,0.57886882,-0.53941260,0.01037852,-0.01017157,1.86705118,-1.67189979
-5.36968484,2.74431132,-2.37202682,0.00300427,-0.00280946,0.03844523,-0.01992585,0.70341436,-0.61486861,0.27086436,-0.14007797,1.06925181,-0.99045723,0.57048827,-0.53096212,0.01015393,-0.00983515,1.85464453,-1.66359744
-5.36368184,2.72326555,-2.35830816,0.00275931,-0.00254095,0.03877636,-0.02075402,0.69546241,-0.61257945,0.27293226,-0.14230413,1.05898727,-0.98374882,0.56191783,-0.52296038,0.00994584,-0.00956034,1.84061392,-1.65515389
-5.35767884,2.69994070,-2.34546731,0.00252921,-0.00228497,0.03897642,-0.02168235,0.68666081,-0.60969250,0.27447045,-0.14473114,1.04787210,-0.97643821,0.55322597,-0.51555749,0.00975361,-0.00934766,1.82516905,-1.64699900
-5.35167584,2.67462278,-2.33405590,0.00231456,-0.00204365,0.03904251,-0.02270321,0.67716714,-0.60637565,0.27546136,-0.14736999,1.03608667,-0.96880949,0.54448567,-0.50888285,0.00957695,-0.00919652,1.80853344,-1.63954332
-5.34567284,2.64762185,-2.32456689,0.00211560,-0.00181862,0.03897534,-0.02380606,0.66713942,-0.60280443,0.27589703,-0.15022343,1.02380994,-0.96114504,0.53577402,-0.50304233,0.00941595,-0.00910517,1.79093991,-1.63316480
