energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-2.96848424,1.71392694,0.37811888,0.12527544,0.06436727,0.28272642,0.67436944,0.00000000,1.13199708,0.00008521
-2.96248124,1.67697866,0.37673935,0.12269185,0.06335688,0.27712288,0.66202026,0.00000000,1.11417044,0.00008147
-2.95647824,1.63215680,0.37311660,0.11954660,0.06192411,0.27037386,0.64614659,0.00000000,1.08989161,0.00007766
-2.95047524,1.57989417,0.36725870,0.11586478,0.06009658,0.26253022,0.62693143,0.00000000,1.05953271,0.00007377
-2.94447224,1.52079460,0.35922971,0.11168410,0.05791002,0.25366191,0.60463960,0.00000000,1.02359982,0.00006979
-2.93846923,1.45561326,0.34914651,0.10705356,0.05540697,0.24385676,0.57960849,0.00000000,0.98271726,0.00006575
-2.93246623,1.38523282,0.33717402,0.10203179,0.05263532,0.23321871,0.55223671,0.00000000,0.93760880,0.00006165
-2.92646323,1.31063663,0.32351897,0.09668520,0.04964665,0.22186565,0.52297128,0.00000000,0.88907645,0.00005752
-2.92046023,1.23287991,0.30842260,0.09108590,0.04649464,0.20992681,0.49229399,0.00000000,0.83797789,0.00005339
-2.91445723,1.15306031,0.29215264,0.08530957,0.04323340,0.19753983,0.46070742,0.00000000,0.78520345,0.00004929
-2.90845423,1.07228889,0.27499484,0.07943337,0.03991596,0.18484755,0.42872130,0.00000000,0.73165367,0.00004525
-2.90245123,0.99166272,0.25724451,0.07353388,0.03659289,0.17199478,0.39683973,0.00000000,0.67821811,0.00004132
-2.89644822,0.91223983,0.23919831,0.06768522,0.03331116,0.15912498,0.36554955,0.00000000,0.62575623,0.00003752
-2.89044522,0.83501751,0.22114665,0.06195735,0.03011316,0.14637716,0.33531035,0.00000000,0.57508077,0.00003388
-2.88444222,0.76091422,0.20336696,0.05641468,0.02703601,0.13388295,0.30654619,0.00000000,0.52694403,0.00003042
-2.87843922,0.69075566,0.18611792,0.05111494,0.02411116,0.12176411,0.27963921,0.00000000,0.48202710,0.00002718
-2.87243622,0.62526489,0.16963483,0.04610831,0.02136419,0.11013043,0.25492507,0.00000000,0.44093211,0.00002417
-2.86643322,0.56505653,0.15412624,0.04143695,0.01881486,0.09907813,0.23269009,0.00000000,0.40417721,0.00002140
-2.86043022,0.51063454,0.13977165,0.03713473,0.01647740,0.08868884,0.21316989,0.00000000,0.37219391,0.00001889
-2.85442721,0.46239327,0.12672039,0.03322727,0.01436091,0.07902909,0.19654932,0.00000000,0.34532647,0.00001664
-2.84842421,0.42062110,0.11509145,0.02973218,0.01246995,0.07015036,0.18296332,0.00000000,0.32383278,0.00001465
-2.84242121,0.38550605,0.10497414,0.02665950,0.01080516,0.06208959,0.17249846,0.00000000,0.30788620,0.00001292
-2.83641821,0.35714276,0.09642947,0.02401232,0.00936403,0.05487011,0.16519488,0.00000000,0.29757806,0.00001145
-2.83041521,0.33554009,0.08949192,0.02178740,0.00814152,0.04850296,0.16104840,0.00000000,0.29292027,0.00001023
-2.82441221,0.32062901,0.08417169,0.01997593,0.00713084,0.04298837,0.16001253,0.00000000,0.29384790,0.00000926
-2.81840920,0.31227008,0.08045693,0.01856430,0.00632401,0.03831748,0.16200048,0.00000000,0.30022148,0.00000851
-2.81240620,0.31026042,0.07831613,0.01753486,0.00571245,0.03447414,0.16688688,0.00000000,0.31182911,0.00000799
-2.80640320,0.31433986,0.07770044,0.01686659,0.00528745,0.03143660,0.17450939,0.00000000,0.32838834,0.00000769
-2.80040020,0.32419634,0.07854577,0.01653583,0.00504049,0.02917924,0.18467035,0.00000000,0.34954818,0.00000758
-2.79439720,0.33947061,0.08077485,0.01651689,0.00496349,0.02767406,0.19713846,0.00000000,0.37489144,0.00000767
-2.78839420,0.35976034,0.08429908,0.01678262,0.00504897,0.02689207,0.21165079,0.00000000,0.40393782,0.00000794
-2.78239120,0.38462422,0.08902025,0.01730498,0.00529008,0.02680443,0.22791537,0.00000000,0.43614812,0.00000837
-2.77638819,0.41358605,0.09483222,0.01805554,0.00568052,0.02738337,0.24561438,0.00000000,0.47092988,0.00000897
-2.77038519,0.44613944,0.10162260,0.01900601,0.00621448,0.02860298,0.26440833,0.00000000,0.50764487,0.00000972
-2.76438219,0.48175344,0.10927448,0.02012873,0.00688640,0.03043975,0.28394117,0.00000000,0.54561853,0.00001062
-2.75837919,0.51987926,0.11766833,0.02139718,0.00769083,0.03287301,0.30384650,0.00000000,0.58415144,0.00001166
-2.75237619,0.55995846,0.12668404,0.02278651,0.00862220,0.03588525,0.32375478,0.00000000,0.62253287,0.00001283
-2.74637319,0.60143260,0.13620327,0.02427414,0.00967462,0.03946236,0.34330151,0.00000000,0.66005606,0.00001413
-2.74037019,0.64375439,0.14611199,0.02584028,0.01084174,0.04359386,0.36213611,0.00000000,0.69603485,0.00001555
-2.73436718,0.68640010,0.15630323,0.02746855,0.01211665,0.04827311,0.37993129,0.00000000,0.72982127,0.00001711
-2.72836418,0.72888291,0.16667999,0.02914652,0.01349180,0.05349752,0.39639247,0.00000000,0.76082326,0.00001879
-2.72236118,0.77076683,0.17715832,0.03086625,0.01495908,0.05926877,0.41126703,0.00000000,0.78852194,0.00002061
-2.71635818,0.81168049,0.18767022,0.03262475,0.01650992,0.06559307,0.42435272,0.00000000,0.81248744,0.00002257
-2.71035518,0.85133008,0.19816645,0.03442438,0.01813545,0.07248132,0.43550505,0.00000000,0.83239279,0.00002469
-2.70435218,0.88951086,0.20861896,0.03627304,0.01982678,0.07994924,0.44464303,0.00000000,0.84802479,0.00002698
-2.69834917,0.92611632,0.21902278,0.03818424,0.02157530,0.08801728,0.45175298,0.00000000,0.85929151,0.00002946
-2.69234617,0.96114421,0.22939720,0.04017699,0.02337300,0.09671045,0.45689014,0.00000000,0.86622568,0.00003216
-2.68634317,0.99469894,0.23978607,0.04227534,0.02521278,0.10605765,0.46017779,0.00000000,0.86898375,0.00003510
-2.68034017,1.02698945,0.25025704,0.04450783,0.02708880,0.11609083,0.46180374,0.00000000,0.86784036,0.00003832
-2.67433717,1.05832258,0.26089965,0.04690651,0.02899668,0.12684358,0.46201434,0.00000000,0.86317843,0.00004185
-2.66833417,1.08909127,0.27182220,0.04950577,0.03093367,0.13834926,0.46110590,0.00000000,0.85547494,0.00004574
-2.66233117,1.11975799,0.28314735,0.05234093,0.03289869,0.15063867,0.45941399,0.00000000,0.84528304,0.00005000
-2.65632816,1.15083353,0.29500655,0.05544655,0.03489222,0.16373722,0.45730074,0.00000000,0.83321110,0.00005470
-2.65032516,1.18285178,0.30753337,0.05885460,0.03691606,0.17766162,0.45514085,0.00000000,0.81989941,0.00005985
-2.64432216,1.21634125,0.32085598,0.06259247,0.03897292,0.19241631,0.45330654,0.00000000,0.80599568,0.00006548
-2.63831916,1.25179466,0.33508902,0.06668098,0.04106587,0.20798972,0.45215230,0.00000000,0.79213008,0.00007162
-2.63231616,1.28963762,0.35032522,0.07113241,0.04319767,0.22435051,0.45199990,0.00000000,0.77889118,0.00007827
-2.62631316,1.33019819,0.36662720,0.07594867,0.04537000,0.24144408,0.45312431,0.00000000,0.76680341,0.00008544
-2.62031016,1.37367860,0.38401973,0.08111971,0.04758261,0.25918957,0.45574129,0.00000000,0.75630743,0.00009311
-2.61430715,1.42013101,0.40248319,0.08662231,0.04983255,0.27747766,0.45999699,0.00000000,0.74774386,0.00010125
-2.60830415,1.46943859,0.42194837,0.09241926,0.05211335,0.29616933,0.46596027,0.00000000,0.74134129,0.00010981
-2.60230115,1.52130345,0.44229322,0.09845911,0.05441437,0.31509590,0.47361799,0.00000000,0.73720910,0.00011872
-2.59629815,1.57524240,0.46334191,0.10467642,0.05672032,0.33406055,0.48287362,0.00000000,0.73533519,0.00012790
-2.59029515,1.63059140,0.48486624,0.11099279,0.05901096,0.35284124,0.49354936,0.00000000,0.73558893,0.00013725
-2.58429215,1.68651902,0.50658989,0.11731835,0.06126110,0.37119541,0.50539161,0.00000000,0.73772908,0.00014666
-2.57828914,1.74204872,0.52819521,0.12355400,0.06344086,0.38886610,0.51807984,0.00000000,0.74141636,0.00015599
-2.57228614,1.79608958,0.54933259,0.12959413,0.06551621,0.40558948,0.53123838,0.00000000,0.74623009,0.00016510
-2.56628314,1.84747413,0.56963214,0.13532988,0.06744982,0.42110356,0.54445081,0.00000000,0.75168816,0.00017387
-2.56028014,1.89500213,0.58871715,0.14065268,0.06920216,0.43515771,0.55727628,0.00000000,0.75726951,0.00018213
-2.55427714,1.93748806,0.60621886,0.14545807,0.07073282,0.44752253,0.56926719,0.00000000,0.76243801,0.00018975
-2.54827414,1.97381046,0.62179185,0.14964954,0.07200195,0.45799979,0.57998739,0.00000000,0.76666675,0.00019660
-2.54227114,2.00296057,0.63512936,0.15314225,0.07297187,0.46643165,0.58903015,0.00000000,0.76946172,0.00020257
-2.53626813,2.02408799,0.64597771,0.15586641,0.07360856,0.47270896,0.59603516,0.00000000,0.77038371,0.00020755
-2.53026513,2.03654098,0.65414915,0.15777024,0.07388321,0.47677794,0.60070374,0.00000000,0.76906766,0.00021149
-2.52426213,2.03989941,0.65953235,0.15882231,0.07377351,0.47864499,0.60281158,0.00000000,0.76523846,0.00021433
-2.51825913,2.03399843,0.66209998,0.15901309,0.07326476,0.47837918,0.60221856,0.00000000,0.75872271,0.00021605
-2.51225613,2.01894188,0.66191295,0.15835570,0.07235066,0.47611224,0.59887511,0.00000000,0.74945592,0.00021668
-2.50625313,1.99510429,0.65912085,0.15688578,0.07103382,0.47203596,0.59282482,0.00000000,0.73748497,0.00021626
-2.50025013,1.96312156,0.65395871,0.15466050,0.06932586,0.46639706,0.58420336,0.00000000,0.72296569,0.00021487
-2.49424712,1.92387068,0.64673986,0.15175665,0.06724717,0.45948960,0.57323368,0.00000000,0.70615605,0.00021261
-2.48824412,1.87843926,0.63784548,0.14826810,0.06482628,0.45164529,0.56021773,0.00000000,0.68740510,0.00020962
-2.48224112,1.82808657,0.62771100,0.14430246,0.06209900,0.44322212,0.54552522,0.00000000,0.66713841,0.00020605
-2.47623812,1.77419782,0.61681023,0.13997741,0.05910719,0.43459176,0.52957988,0.00000000,0.64584075,0.00020206
-2.47023512,1.71823398,0.60563771,0.13541660,0.05589738,0.42612631,0.51284393,0.00000000,0.62403685,0.00019782
-2.46423212,1.66167939,0.59469027,0.13074548,0.05251926,0.41818498,0.49580141,0.00000000,0.60227102,0.00019353
-2.45822911,1.60598971,0.58444866,0.12608714,0.04902411,0.41110131,0.47894120,0.00000000,0.58108677,0.00018935
-2.45222611,1.55254253,0.57535995,0.12155838,0.04546317,0.40517156,0.46274041,0.00000000,0.56100705,0.00018545
-2.44622311,1.50259266,0.56782169,0.11726622,0.04188622,0.40064459,0.44764881,0.00000000,0.54251602,0.00018200
-2.44022011,1.45723413,0.56216845,0.11330487,0.03834023,0.39771388,0.43407504,0.00000000,0.52604309,0.00017914
-2.43421711,1.41737010,0.55866122,0.10975337,0.03486820,0.39651192,0.42237487,0.00000000,0.51194953,0.00017697
-2.42821411,1.38369187,0.55748030,0.10667384,0.03150825,0.39710705,0.41284220,0.00000000,0.50051839,0.00017562
-2.42221111,1.35666724,0.55872165,0.10411058,0.02829299,0.39950304,0.40570270,0.00000000,0.49194758,0.00017514
-2.41620810,1.33653846,0.56239699,0.10208977,0.02524909,0.40364120,0.40111052,0.00000000,0.48634645,0.00017560
-2.41020510,1.32332909,0.56843731,0.10061991,0.02239715,0.40940487,0.39914773,0.00000000,0.48373566,0.00017703
-2.40420210,1.31685897,0.57669956,0.09969282,0.01975182,0.41662598,0.39982657,0.00000000,0.48405016,0.00017943
-2.39819910,1.31676615,0.58697607,0.09928522,0.01732206,0.42509342,0.40309406,0.00000000,0.48714491,0.00018282
-2.39219610,1.32253416,0.59900607,0.09936067,0.01511167,0.43456253,0.40883862,0.00000000,0.49280301,0.00018716
-2.38619310,1.33352309,0.61248865,0.09987182,0.01311986,0.44476541,0.41689835,0.00000000,0.50074572,0.00019244
-2.38019010,1.34900267,0.62709641,0.10076282,0.01134201,0.45542150,0.42707028,0.00000000,0.51064383,0.00019863
-2.37418709,1.36818573,0.64248913,0.10197179,0.00977041,0.46624779,0.43912037,0.00000000,0.52213001,0.00020568
-2.36818409,1.39026050,0.65832674,0.10343324,0.00839511,0.47696838,0.45279343,0.00000000,0.53481147,0.00021358
-2.36218109,1.41442025,0.67428094,0.10508033,0.00720467,0.48732287,0.46782277,0.00000000,0.54828265,0.00022229
-2.35617809,1.43988930,0.69004508,0.10684692,0.00618692,0.49707331,0.48393908,0.00000000,0.56213745,0.00023179
-2.35017509,1.46594441,0.70534180,0.10866935,0.00532972,0.50600942,0.50087816,0.00000000,0.57598063,0.00024207
-2.34417209,1.49193123,0.71992830,0.11048786,0.00462153,0.51395215,0.51838740,0.00000000,0.58943825,0.00025311
-2.33816908,1.51727553,0.73359919,0.11224774,0.00405201,0.52075535,0.53623075,0.00000000,0.60216677,0.00026492
-2.33216608,1.54148929,0.74618698,0.11390011,0.00361247,0.52630579,0.55419222,0.00000000,0.61386077,0.00027750
-2.32616308,1.56417222,0.75756042,0.11540243,0.00329629,0.53052175,0.57207796,0.00000000,0.62425924,0.00029084
-2.32016008,1.58500917,0.76762118,0.11671873,0.00309917,0.53335035,0.58971696,0.00000000,0.63315032,0.00030496
-2.31415708,1.60376441,0.77629922,0.11781954,0.00301939,0.53476402,0.60696082,0.00000000,0.64037459,0.00031984
-2.30815408,1.62027354,0.78354732,0.11868177,0.00305791,0.53475646,0.62368251,0.00000000,0.64582690,0.00033549
-2.30215108,1.63443402,0.78933548,0.11928834,0.00321842,0.53333840,0.63977472,0.00000000,0.64945685,0.00035189
-2.29614807,1.64619530,0.79364549,0.11962778,0.00350732,0.53053356,0.65514787,0.00000000,0.65126803,0.00036900
-2.29014507,1.65554915,0.79646616,0.11969374,0.00393355,0.52637504,0.66972813,0.00000000,0.65131597,0.00038679
-2.28414207,1.66252104,0.79778968,0.11948455,0.00450841,0.52090238,0.68345559,0.00000000,0.64970508,0.00040520
-2.27813907,1.66716289,0.79760923,0.11900275,0.00524524,0.51415948,0.69628291,0.00000000,0.64658452,0.00042416
-2.27213607,1.66954747,0.79591789,0.11825461,0.00615902,0.50619331,0.70817422,0.00000000,0.64214312,0.00044359
-2.26613307,1.66976444,0.79270906,0.11724984,0.00726582,0.49705361,0.71910466,0.00000000,0.63660348,0.00046340
-2.26013007,1.66791797,0.78797800,0.11600111,0.00858226,0.48679322,0.72906007,0.00000000,0.63021518,0.00048348
-2.25412706,1.66412540,0.78172437,0.11452384,0.01012472,0.47546907,0.73803711,0.00000000,0.62324739,0.00050372
-2.24812406,1.65851673,0.77395540,0.11283578,0.01190862,0.46314355,0.74604329,0.00000000,0.61598076,0.00052402
-2.24212106,1.65123412,0.76468932,0.11095676,0.01394746,0.44988602,0.75309684,0.00000000,0.60869890,0.00054425
-2.23611806,1.64243119,0.75395862,0.10890832,0.01625197,0.43577418,0.75922629,0.00000000,0.60167950,0.00056431
-2.23011506,1.63227136,0.74181282,0.10671333,0.01882909,0.42089525,0.76446936,0.00000000,0.59518530,0.00058408
-2.22411206,1.62092504,0.72832034,0.10439562,0.02168100,0.40534653,0.76887119,0.00000000,0.58945511,0.00060346
-2.21810905,1.60856537,0.71356930,0.10197945,0.02480425,0.38923538,0.77248182,0.00000000,0.58469526,0.00062235
-2.21210605,1.59536254,0.69766706,0.09948904,0.02818891,0.37267854,0.77535279,0.00000000,0.58107163,0.00064065
-2.20610305,1.58147680,0.68073846,0.09694804,0.03181788,0.35580068,0.77753321,0.00000000,0.57870267,0.00065827
-2.20010005,1.56705065,0.66292291,0.09437896,0.03566638,0.33873236,0.77906528,0.00000000,0.57765371,0.00067510
-2.19409705,1.55220053,0.64437046,0.09180264,0.03970171,0.32160746,0.77997965,0.00000000,0.57793298,0.00069105
-2.18809405,1.53700895,0.62523710,0.08923779,0.04388321,0.30456026,0.78029094,0.00000000,0.57948939,0.00070601
-2.18209105,1.52151761,0.60567975,0.08670054,0.04816265,0.28772236,0.77999386,0.00000000,0.58221271,0.00071987
-2.17608804,1.50572230,0.58585116,0.08420416,0.05248476,0.27121971,0.77906018,0.00000000,0.58593587,0.00073250
-2.17008504,1.48957036,0.56589531,0.08175893,0.05678829,0.25516989,0.77743709,0.00000000,0.59043988,0.00074376
-2.16408204,1.47296118,0.54594345,0.07937211,0.06100725,0.23967988,0.77504712,0.00000000,0.59546106,0.00075352
-2.15807904,1.45575015,0.52611126,0.07704818,0.06507249,0.22484448,0.77178983,0.00000000,0.60070056,0.00076162
-2.15207604,1.43775634,0.50649724,0.07478917,0.06891350,0.21074549,0.76754548,0.00000000,0.60583595,0.00076790
-2.14607304,1.41877360,0.48718255,0.07259527,0.07246046,0.19745164,0.76218051,0.00000000,0.61053432,0.00077221
-2.14007004,1.39858494,0.46823224,0.07046553,0.07564626,0.18501949,0.75555468,0.00000000,0.61446666,0.00077439
-2.13406703,1.37697949,0.44969782,0.06839874,0.07840869,0.17349492,0.74752964,0.00000000,0.61732267,0.00077433
-2.12806403,1.35377109,0.43162106,0.06639434,0.08069244,0.16291536,0.73797835,0.00000000,0.61882558,0.00077191
-2.12206103,1.32881777,0.41403853,0.06445343,0.08245099,0.15331258,0.72679504,0.00000000,0.61874621,0.00076708
-2.11605803,1.30204068,0.39698690,0.06257975,0.08364819,0.14471565,0.71390488,0.00000000,0.61691555,0.00075981
-2.11005503,1.27344156,0.38050820,0.06078054,0.08425960,0.13715413,0.69927298,0.00000000,0.61323542,0.00075014
-2.10405203,1.24311741,0.36465505,0.05906731,0.08427335,0.13066106,0.68291204,0.00000000,0.60768640,0.00073816
-2.09804902,1.21127147,0.34949520,0.05745644,0.08369055,0.12527570,0.66488809,0.00000000,0.60033287,0.00072406
-2.09204602,1.17821964,0.33511515,0.05596944,0.08252532,0.12104562,0.64532401,0.00000000,0.59132460,0.00070806
-2.08604302,1.14439157,0.32162257,0.05463305,0.08080427,0.11802818,0.62440044,0.00000000,0.58089489,0.00069047
-2.08004002,1.11032620,0.30914727,0.05347894,0.07856558,0.11629108,0.60235396,0.00000000,0.56935512,0.00067168
-2.07403702,1.07666168,0.29784056,0.05254317,0.07585766,0.11591199,0.57947248,0.00000000,0.55708608,0.00065210
-2.06803402,1.04411971,0.28787303,0.05186525,0.07273754,0.11697719,0.55608808,0.00000000,0.54452606,0.00063225
-2.06203102,1.01348499,0.27943071,0.05148700,0.06926888,0.11957911,0.53256753,0.00000000,0.53215648,0.00061263
-2.05602801,0.98558042,0.27270975,0.05145107,0.06551993,0.12381305,0.50930085,0.00000000,0.52048537,0.00059382
-2.05002501,0.96123901,0.26790991,0.05179924,0.06156137,0.12977289,0.48668857,0.00000000,0.51002944,0.00057637
-2.04402201,0.94127366,0.26522693,0.05257064,0.05746418,0.13754615,0.46512812,0.00000000,0.50129541,0.00056084
-2.03801901,0.92644602,0.26484426,0.05379980,0.05329759,0.14720853,0.44500004,0.00000000,0.49476138,0.00054776
-2.03201601,0.91743565,0.26692443,0.05551474,0.04912726,0.15881804,0.42665461,0.00000000,0.49085885,0.00053761
-2.02601301,0.91481089,0.27160037,0.05773509,0.04501365,0.17240919,0.41039946,0.00000000,0.48995611,0.00053081
-2.02001001,0.91900249,0.27896715,0.06047040,0.04101077,0.18798726,0.39648875,0.00000000,0.49234365,0.00052772
-2.01400700,0.93028121,0.28907445,0.06371867,0.03716517,0.20552312,0.38511428,0.00000000,0.49822212,0.00052857
-2.00800400,0.94874036,0.30192000,0.06746521,0.03351533,0.22494876,0.37639893,0.00000000,0.50769317,0.00053352
-2.00200100,0.97428395,0.31744450,0.07168184,0.03009137,0.24615390,0.37039268,0.00000000,0.52075364,0.00054262
-1.99599800,1.00662111,0.33552813,0.07632657,0.02691507,0.26898377,0.36707129,0.00000000,0.53729322,0.00055578
-1.98999500,1.04526714,0.35598891,0.08134372,0.02400019,0.29323844,0.36633768,0.00000000,0.55709565,0.00057282
-1.98399200,1.08955121,0.37858301,0.08666459,0.02135302,0.31867364,0.36802593,0.00000000,0.57984345,0.00059343
-1.97798899,1.13863062,0.40300720,0.09220857,0.01897317,0.34500340,0.37190769,0.00000000,0.60512600,0.00061720
-1.97198599,1.19151123,0.42890338,0.09788478,0.01685443,0.37190432,0.37770065,0.00000000,0.63245074,0.00064365
-1.96598299,1.24707355,0.45586508,0.10359413,0.01498583,0.39902153,0.38507894,0.00000000,0.66125707,0.00067218
-1.95997999,1.30410345,0.48344594,0.10923181,0.01335265,0.42597618,0.39368476,0.00000000,0.69093247,0.00070217
-1.95397699,1.36132685,0.51116974,0.11469005,0.01193746,0.45237433,0.40314104,0.00000000,0.72083051,0.00073292
-1.94797399,1.41744690,0.53854196,0.11986112,0.01072121,0.47781684,0.41306459,0.00000000,0.75028985,0.00076374
-1.94197099,1.47118269,0.56506227,0.12464046,0.00968408,0.50191007,0.42307923,0.00000000,0.77865400,0.00079394
-1.93596798,1.52130796,0.59023772,0.12892975,0.00880639,0.52427691,0.43282858,0.00000000,0.80529086,0.00082284
-1.92996498,1.56668873,0.61359612,0.13263993,0.00806933,0.54456785,0.44198798,0.00000000,0.82961180,0.00084983
-1.92396198,1.60631830,0.63469920,0.13569394,0.00745556,0.56247159,0.45027523,0.00000000,0.85108931,0.00087437
-1.91795898,1.63934863,0.65315505,0.13802917,0.00694969,0.57772485,0.45745986,0.00000000,0.86927305,0.00089602
-1.91195598,1.66511693,0.66862943,0.13959940,0.00653863,0.59012092,0.46337056,0.00000000,0.88380356,0.00091446
-1.90595298,1.68316654,0.68085552,0.14037628,0.00621185,0.59951672,0.46790071,0.00000000,0.89442334,0.00092949
-1.89994997,1.69326149,0.68964180,0.14035028,0.00596141,0.60583802,0.47101178,0.00000000,0.90098497,0.00094106
-1.89394697,1.69539416,0.69487767,0.13953091,0.00578204,0.60908264,0.47273458,0.00000000,0.90345602,0.00094927
-1.88794397,1.68978594,0.69653680,0.13794650,0.00567098,0.60932151,0.47316839,0.00000000,0.90192062,0.00095436
-1.88194097,1.67688075,0.69467783,0.13564324,0.00562780,0.60669746,0.47247790,0.00000000,0.89657772,0.00095673
-1.87593797,1.65733184,0.68944260,0.13268377,0.00565415,0.60142193,0.47088825,0.00000000,0.88773589,0.00095693
-1.86993497,1.63198227,0.68105197,0.12914526,0.00575341,0.59376956,0.46867818,0.00000000,0.87580507,0.00095561
-1.86393197,1.60183969,0.66979921,0.12511700,0.00593030,0.58407090,0.46617152,0.00000000,0.86128532,0.00095357
-1.85792896,1.56804642,0.65604140,0.12069784,0.00619046,0.57270352,0.46372728,0.00000000,0.84475286,0.00095166
-1.85192596,1.53184566,0.64018905,0.11599322,0.00654000,0.56008171,0.46172854,0.00000000,0.82684390,0.00095082
-1.84592296,1.49454498,0.62269430,0.11111224,0.00698502,0.54664520,0.46057045,0.00000000,0.80823655,0.00095202
-1.83991996,1.45747826,0.60403809,0.10616463,0.00753111,0.53284719,0.46064764,0.00000000,0.78963138,0.00095623
-1.83391696,1.42196713,0.58471683,0.10125788,0.00818292,0.51914209,0.46234129,0.00000000,0.77173114,0.00096440
-1.82791396,1.38928321,0.56522880,0.09649447,0.00894366,0.50597327,0.46600632,0.00000000,0.75522015,0.00097740
-1.82191096,1.36061217,0.54606094,0.09196943,0.00981470,0.49376129,0.47195893,0.00000000,0.74074399,0.00099604
-1.81590795,1.33702075,0.52767623,0.08776822,0.01079523,0.48289285,0.48046493,0.00000000,0.72889015,0.00102098
-1.80990495,1.31942759,0.51050214,0.08396494,0.01188191,0.47371081,0.49172916,0.00000000,0.72017010,0.00105275
-1.80390195,1.30857896,0.49492048,0.08062103,0.01306873,0.46650563,0.50588652,0.00000000,0.71500347,0.00109172
-1.79789895,1.30502975,0.48125879,0.07778431,0.01434681,0.46150835,0.52299474,0.00000000,0.71370483,0.00113806
-1.79189595,1.30913068,0.46978368,0.07548857,0.01570443,0.45888538,0.54302938,0.00000000,0.71647361,0.00119173
-1.78589295,1.32102179,0.46069608,0.07375353,0.01712715,0.45873530,0.56588132,0.00000000,0.72338745,0.00125254
-1.77988994,1.34063249,0.45412856,0.07258518,0.01859801,0.46108765,0.59135684,0.00000000,0.73439950,0.00132004
-1.77388694,1.36768817,0.45014477,0.07197658,0.02009791,0.46590376,0.61918056,0.00000000,0.74933957,0.00139363
-1.76788394,1.40172302,0.44874078,0.07190894,0.02160604,0.47307968,0.64900114,0.00000000,0.76791938,0.00147252
-1.76188094,1.44209855,0.44984838,0.07235294,0.02310048,0.48245092,0.68039967,0.00000000,0.78974176,0.00155578
-1.75587794,1.48802707,0.45334003,0.07327034,0.02455884,0.49379897,0.71290066,0.00000000,0.81431343,0.00164236
-1.74987494,1.53859925,0.45903522,0.07461570,0.02595902,0.50685921,0.74598500,0.00000000,0.84106096,0.00173109
-1.74387194,1.59281450,0.46670801,0.07633815,0.02727987,0.52133009,0.77910477,0.00000000,0.86934944,0.00182078
-1.73786893,1.64961305,0.47609535,0.07838317,0.02850202,0.53688295,0.81169901,0.00000000,0.89850294,0.00191018
-1.73186593,1.70790836,0.48690593,0.08069435,0.02960858,0.55317237,0.84321013,0.00000000,0.92782605,0.00199809
-1.72586293,1.76661837,0.49882912,0.08321498,0.03058570,0.56984642,0.87309991,0.00000000,0.95662568,0.00208333
-1.71985993,1.82469459,0.51154372,0.08588942,0.03142321,0.58655648,0.90086480,0.00000000,0.98423204,0.00216483
-1.71385693,1.88114760,0.52472624,0.08866434,0.03211489,0.60296635,0.92604950,0.00000000,1.01001812,0.00224159
-1.70785393,1.93506817,0.53805836,0.09148954,0.03265878,0.61876012,0.94825847,0.00000000,1.03341676,0.00231276
-1.70185093,1.98564318,0.55123341,0.09431865,0.03305717,0.63364869,0.96716480,0.00000000,1.05393465,0.00237761
-1.69584792,2.03216609,0.56396177,0.09710944,0.03331647,0.64737467,0.98251611,0.00000000,1.07116281,0.00243558
-1.68984492,2.07404176,0.57597506,0.09982385,0.03344685,0.65971559,0.99413737,0.00000000,1.08478317,0.00248623
-1.68384192,2.11078592,0.58702903,0.10242786,0.03346174,0.67048539,1.00193054,0.00000000,1.09457124,0.00252926
-1.67783892,2.14201985,0.59690544,0.10489107,0.03337714,0.67953440,1.00587130,0.00000000,1.10039480,0.00256450
-1.67183592,2.16746117,0.60541283,0.10718620,0.03321088,0.68674776,1.00600318,0.00000000,1.10220920,0.00259188
-1.66583292,2.18691168,0.61238647,0.10928844,0.03298168,0.69204280,1.00242954,0.00000000,1.10004947,0.00261142
-1.65982991,2.20024354,0.61768763,0.11117487,0.03270826,0.69536549,0.99530400,0.00000000,1.09402013,0.00262319
-1.65382691,2.20738492,0.62120247,0.11282383,0.03240845,0.69668642,0.98481999,0.00000000,1.08428328,0.00262733
-1.64782391,2.20830637,0.62284064,0.11421448,0.03209835,0.69599656,0.97119994,0.00000000,1.07104584,0.00262398
-1.64182091,2.20300898,0.62253401,0.11532642,0.03179153,0.69330328,0.95468494,0.00000000,1.05454671,0.00261330
-1.63581791,2.19151509,0.62023535,0.11613961,0.03149848,0.68862668,0.93552523,0.00000000,1.03504456,0.00259545
-1.62981491,2.17386225,0.61591750,0.11663440,0.03122611,0.68199676,0.91397208,0.00000000,1.01280695,0.00257057
-1.62381191,2.15010065,0.60957272,0.11679184,0.03097757,0.67345131,0.89027141,0.00000000,0.98810110,0.00253880
-1.61780890,2.12029414,0.60121247,0.11659418,0.03075214,0.66303477,0.86465926,0.00000000,0.96118692,0.00250026
-1.61180590,2.08452434,0.59086755,0.11602547,0.03054544,0.65079798,0.83735912,0.00000000,0.93231217,0.00245508
-1.60580290,2.04289744,0.57858839,0.11507241,0.03034973,0.63679873,0.80858124,0.00000000,0.90170993,0.00240341
