energy_ev,total_up,total_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.91595798,1.65844644,-2.31248625,0.23652582,-0.58615837,0.00000000,-0.00000000,0.72760256,-1.47828067,0.57722195,-0.46159458,0.71230272,-0.94471639,0.00000000,-0.00000000
-5.90995498,1.64379103,-2.20436358,0.23915047,-0.55595425,0.00000000,-0.00000000,0.72874905,-1.40432062,0.57214218,-0.44155471,0.70094650,-0.90276975,0.00000000,-0.00000000
-5.90395198,1.61935104,-2.08832501,0.24028849,-0.52402415,0.00000000,-0.00000000,0.72590913,-1.32563739,0.56342292,-0.41985728,0.68556117,-0.85732688,0.00000000,-0.00000000
-5.89794897,1.58548806,-1.96627671,0.23990957,-0.49087174,0.00000000,-0.00000000,0.71905783,-1.24352512,0.55122095,-0.39685526,0.66637780,-0.80915855,0.00000000,-0.00000000
-5.89194597,1.54276229,-1.84015503,0.23801486,-0.45699467,0.00000000,-0.00000000,0.70825807,-1.15927540,0.53576403,-0.37291234,0.64370952,-0.75905961,0.00000000,-0.00000000
-5.88594297,1.49191191,-1.71187913,0.23463665,-0.42287280,0.00000000,-0.00000000,0.69365758,-1.07414664,0.51734290,-0.34839404,0.61794004,-0.70782910,0.00000000,-0.00000000
-5.87993997,1.43382797,-1.58330817,0.22983723,-0.38895812,0.00000000,-0.00000000,0.67548376,-0.98933719,0.49630168,-0.32365956,0.58951059,-0.65625190,0.00000000,-0.00000000
-5.87393697,1.36952585,-1.45620432,0.22370692,-0.35566638,0.00000000,-0.00000000,0.65403677,-0.90596283,0.47302694,-0.29905454,0.55890565,-0.60508251,0.00000000,-0.00000000
-5.86793397,1.30011475,-1.33220245,0.21636128,-0.32337076,0.00000000,-0.00000000,0.62968121,-0.82503902,0.44793601,-0.27490491,0.52663847,-0.55503126,0.00000000,-0.00000000
-5.86193097,1.22676633,-1.21278685,0.20793780,-0.29239753,0.00000000,-0.00000000,0.60283654,-0.74746827,0.42146500,-0.25151195,0.49323670,-0.50675341,0.00000000,-0.00000000
-5.85592796,1.15068393,-1.09927509,0.19859200,-0.26302362,0.00000000,-0.00000000,0.57396692,-0.67403242,0.39405709,-0.22914860,0.45922884,-0.46084105,0.00000000,-0.00000000
-5.84992496,1.07307335,-0.99280877,0.18849325,-0.23547599,0.00000000,-0.00000000,0.54357058,-0.60538948,0.36615136,-0.20805699,0.42513199,-0.41781778,0.00000000,-0.00000000
-5.84392196,0.99511634,-0.89435046,0.17782047,-0.20993266,0.00000000,-0.00000000,0.51216935,-0.54207474,0.33817286,-0.18844703,0.39144123,-0.37813605,0.00000000,-0.00000000
-5.83791896,0.91794752,-0.80468611,0.16675782,-0.18652496,0.00000000,-0.00000000,0.48029847,-0.48450530,0.31052384,-0.17049609,0.35862091,-0.34217675,0.00000000,-0.00000000
-5.83191596,0.84263527,-0.72443171,0.15549066,-0.16534089,0.00000000,-0.00000000,0.44849724,-0.43298729,0.28357677,-0.15434944,0.32709808,-0.31025062,0.00000000,-0.00000000
-5.82591296,0.77016700,-0.65404325,0.14420176,-0.14642926,0.00000000,-0.00000000,0.41730051,-0.38772508,0.25766891,-0.14012138,0.29725790,-0.28260113,0.00000000,-0.00000000
-5.81990995,0.70143872,-0.59382866,0.13306806,-0.12980416,0.00000000,-0.00000000,0.38723134,-0.34883159,0.23309877,-0.12789674,0.26944115,-0.25940817,0.00000000,-0.00000000
-5.81390695,0.63724893,-0.54396067,0.12225804,-0.11544972,0.00000000,-0.00000000,0.35879484,-0.31633885,0.21012414,-0.11773271,0.24394347,-0.24079225,0.00000000,-0.00000000
-5.80790395,0.57829635,-0.50448952,0.11192957,-0.10332469,0.00000000,-0.00000000,0.33247333,-0.29020834,0.18896178,-0.10966066,0.22101614,-0.22681854,0.00000000,-0.00000000
-5.80190095,0.52518100,-0.47535463,0.10222859,-0.09336678,0.00000000,-0.00000000,0.30872255,-0.27034025,0.16978840,-0.10368791,0.20086809,-0.21750061,0.00000000,-0.00000000
-5.79589795,0.47840798,-0.45639462,0.09328835,-0.08549650,0.00000000,-0.00000000,0.28796898,-0.25658149,0.15274278,-0.09979922,0.18366872,-0.21280342,0.00000000,-0.00000000
-5.78989495,0.43839324,-0.44735522,0.08522925,-0.07962048,0.00000000,-0.00000000,0.27060798,-0.24873198,0.13792869,-0.09795806,0.16955112,-0.21264544,0.00000000,-0.00000000
-5.78389195,0.40547055,-0.44789488,0.07815926,-0.07563417,0.00000000,-0.00000000,0.25700254,-0.24654919,0.12541838,-0.09810749,0.15861547,-0.21689982,0.00000000,-0.00000000
-5.77788894,0.37989888,-0.45758823,0.07217476,-0.07342379,0.00000000,-0.00000000,0.24748239,-0.24975097,0.11525631,-0.10017079,0.15093211,-0.22539478,0.00000000,-0.00000000
-5.77188594,0.36186966,-0.47592767,0.06736168,-0.07286789,0.00000000,-0.00000000,0.24234314,-0.25801683,0.10746290,-0.10405177,0.14654412,-0.23791324,0.00000000,-0.00000000
-5.76588294,0.35151322,-0.50232361,0.06379692,-0.07383820,0.00000000,-0.00000000,0.24184538,-0.27098808,0.10203799,-0.10963500,0.14546915,-0.25419206,0.00000000,-0.00000000
-5.75987994,0.34890388,-0.53610416,0.06154976,-0.07620022,0.00000000,-0.00000000,0.24621332,-0.28826712,0.09896401,-0.11678597,0.14770045,-0.27392125,0.00000000,-0.00000000
-5.75387694,0.35406369,-0.57651497,0.06068329,-0.07981350,0.00000000,-0.00000000,0.25563297,-0.30941650,0.09820851,-0.12535146,0.15320690,-0.29674354,0.00000000,-0.00000000
-5.74787394,0.36696429,-0.62272020,0.06125562,-0.08453174,0.00000000,-0.00000000,0.27024969,-0.33395831,0.09972617,-0.13516012,0.16193231,-0.32225469,0.00000000,-0.00000000
-5.74187094,0.38752724,-0.67380536,0.06332087,-0.09020310,0.00000000,-0.00000000,0.29016525,-0.36137430,0.10346016,-0.14602361,0.17379397,-0.35000506,0.00000000,-0.00000000
-5.73586793,0.41562285,-0.72878287,0.06692978,-0.09667050,0.00000000,-0.00000000,0.31543423,-0.39110736,0.10934292,-0.15773829,0.18868061,-0.37950270,0.00000000,-0.00000000
-5.72986493,0.45106780,-0.78660091,0.07212987,-0.10377237,0.00000000,-0.00000000,0.34606020,-0.42256469,0.11729653,-0.17008760,0.20645027,-0.41021828,0.00000000,-0.00000000
-5.72386193,0.49362205,-0.84615593,0.07896514,-0.11134372,0.00000000,-0.00000000,0.38199172,-0.45512309,0.12723252,-0.18284522,0.22692813,-0.44159206,0.00000000,-0.00000000
-5.71785893,0.54298553,-0.90630903,0.08747534,-0.11921772,0.00000000,-0.00000000,0.42311844,-0.48813628,0.13905164,-0.19577904,0.24990478,-0.47304287,0.00000000,-0.00000000
-5.71185593,0.59879502,-0.96590597,0.09769463,-0.12722774,0.00000000,-0.00000000,0.46926776,-0.52094463,0.15264337,-0.20865576,0.27513522,-0.50397906,0.00000000,-0.00000000
-5.70585293,0.66062195,-1.02380049,0.10964991,-0.13520987,0.00000000,-0.00000000,0.52020219,-0.55288679,0.16788553,-0.22124616,0.30233883,-0.53381117,0.00000000,-0.00000000
-5.69984992,0.72797137,-1.07888012,0.12335858,-0.14300581,0.00000000,-0.00000000,0.57561782,-0.58331316,0.18464408,-0.23333076,0.33120071,-0.56196581,0.00000000,-0.00000000
-5.69384692,0.80028259,-1.13009357,0.13882606,-0.15046610,0.00000000,-0.00000000,0.63514415,-0.61160055,0.20277315,-0.24470564,0.36137435,-0.58790040,0.00000000,-0.00000000
-5.68784392,0.87693182,-1.17647855,0.15604301,-0.15745341,0.00000000,-0.00000000,0.69834544,-0.63716762,0.22211549,-0.25518828,0.39248590,-0.61111801,0.00000000,-0.00000000
-5.68184092,0.95723682,-1.21718866,0.17498237,-0.16384590,0.00000000,-0.00000000,0.76472375,-0.65949033,0.24250325,-0.26462295,0.42413998,-0.63118171,0.00000000,-0.00000000
-5.67583792,1.04046366,-1.25151806,0.19559638,-0.16954039,0.00000000,-0.00000000,0.83372367,-0.67811658,0.26375924,-0.27288546,0.45592680,-0.64772766,0.00000000,-0.00000000
-5.66983492,1.12583538,-1.27892258,0.21781365,-0.17445506,0.00000000,-0.00000000,0.90473868,-0.69267960,0.28569851,-0.27988701,0.48743057,-0.66047631,0.00000000,-0.00000000
-5.66383192,1.21254233,-1.29903611,0.24153649,-0.17853172,0.00000000,-0.00000000,0.97711900,-0.70290908,0.30813027,-0.28557681,0.51823872,-0.66924111,0.00000000,-0.00000000
-5.65782891,1.29975379,-1.31168122,0.26663864,-0.18173730,0.00000000,-0.00000000,1.05018067,-0.70863966,0.33086006,-0.28994333,0.54795165,-0.67393419,0.00000000,-0.00000000
-5.65182591,1.38663038,-1.31687343,0.29296349,-0.18406458,0.00000000,-0.00000000,1.12321558,-0.70981633,0.35369201,-0.29301405,0.57619250,-0.67456873,0.00000000,-0.00000000
-5.64582291,1.47233687,-1.31481867,0.32032306,-0.18553202,0.00000000,-0.00000000,1.19550212,-0.70649623,0.37643120,-0.29485361,0.60261653,-0.67125774,0.00000000,-0.00000000
-5.63981991,1.55605473,-1.30590392,0.34849769,-0.18618269,0.00000000,-0.00000000,1.26631609,-0.69884702,0.39888592,-0.29556050,0.62691963,-0.66420939,0.00000000,-0.00000000
-5.63381691,1.63699418,-1.29068146,0.37723688,-0.18608234,0.00000000,-0.00000000,1.33494156,-0.68714165,0.42086979,-0.29526231,0.64884558,-0.65371899,0.00000000,-0.00000000
-5.62781391,1.71440525,-1.26984749,0.40626106,-0.18531664,0.00000000,-0.00000000,1.40068135,-0.67174993,0.44220369,-0.29410983,0.66819162,-0.64015809,0.00000000,-0.00000000
-5.62181091,1.78758757,-1.24421601,0.43526459,-0.18398784,0.00000000,-0.00000000,1.46286694,-0.65312731,0.46271750,-0.29227027,0.68481218,-0.62396113,0.00000000,-0.00000000
-5.61580790,1.85589883,-1.21468942,0.46391999,-0.18221080,0.00000000,-0.00000000,1.52086760,-0.63180134,0.48225156,-0.28991987,0.69862049,-0.60561040,0.00000000,-0.00000000
-5.60980490,1.91876184,-1.18222721,0.49188329,-0.18010886,0.00000000,-0.00000000,1.57409865,-0.60835659,0.50065799,-0.28723640,0.70958816,-0.58562005,0.00000000,-0.00000000
-5.60380190,1.97567017,-1.14781426,0.51880062,-0.17780953,0.00000000,-0.00000000,1.62202885,-0.58341868,0.51780177,-0.28439185,0.71774269,-0.56451980,0.00000000,-0.00000000
-5.59779890,2.02619269,-1.11243038,0.54431579,-0.17544032,0.00000000,-0.00000000,1.66418689,-0.55763813,0.53356190,-0.28154567,0.72316321,-0.54283931,0.00000000,-0.00000000
-5.59179590,2.06997708,-1.07702228,0.56807864,-0.17312488,0.00000000,-0.00000000,1.70016713,-0.53167478,0.54783232,-0.27883902,0.72597464,-0.52109373,0.00000000,-0.00000000
-5.58579290,2.10675260,-1.04247933,0.58975414,-0.17097964,0.00000000,-0.00000000,1.72963455,-0.50618323,0.56052308,-0.27639017,0.72634068,-0.49977113,0.00000000,-0.00000000
-5.57978989,2.13633231,-1.00961393,0.60903170,-0.16911107,0.00000000,-0.00000000,1.75232916,-0.48179998,0.57156143,-0.27429140,0.72445605,-0.47932216,0.00000000,-0.00000000
-5.57378689,2.15861486,-0.97914707,0.62563441,-0.16761357,0.00000000,-0.00000000,1.76806969,-0.45913230,0.58089311,-0.27260732,0.72053840,-0.46015238,0.00000000,-0.00000000
-5.56778389,2.17358596,-0.95169930,0.63932799,-0.16656823,0.00000000,-0.00000000,1.77675676,-0.43874933,0.58848359,-0.27137491,0.71482030,-0.44261719,0.00000000,-0.00000000
-5.56178089,2.18131945,-0.92778697,0.64992880,-0.16604214,0.00000000,-0.00000000,1.77837534,-0.42117509,0.59431949,-0.27060492,0.70754160,-0.42701938,0.00000000,-0.00000000
-5.55577789,2.18197777,-0.90782327,0.65731068,-0.16608851,0.00000000,-0.00000000,1.77299649,-0.40688339,0.59840977,-0.27028468,0.69894268,-0.41360908,0.00000000,-0.00000000
-5.54977489,2.17581179,-0.89212328,0.66141028,-0.16674719,0.00000000,-0.00000000,1.76077802,-0.39629444,0.60078678,-0.27038191,0.68925859,-0.40258565,0.00000000,-0.00000000
-5.54377189,2.16315942,-0.88091207,0.66223043,-0.16804568,0.00000000,-0.00000000,1.74196411,-0.38977258,0.60150704,-0.27084942,0.67871436,-0.39410117,0.00000000,-0.00000000
-5.53776888,2.14444282,-0.87433471,0.65984136,-0.17000031,0.00000000,-0.00000000,1.71688340,-0.38762483,0.60065146,-0.27163008,0.66752150,-0.38826479,0.00000000,-0.00000000
-5.53176588,2.12016390,-0.87246702,0.65437971,-0.17261754,0.00000000,-0.00000000,1.68594556,-0.39009984,0.59832496,-0.27266194,0.65587568,-0.38514748,0.00000000,-0.00000000
-5.52576288,2.09089760,-0.87532597,0.64604510,-0.17589518,0.00000000,-0.00000000,1.64963592,-0.39738675,0.59465543,-0.27388310,0.64395543,-0.38478670,0.00000000,-0.00000000
-5.51975988,2.05728307,-0.88287868,0.63509445,-0.17982331,0.00000000,-0.00000000,1.60850831,-0.40961364,0.58979181,-0.27523585,0.63192172,-0.38719028,0.00000000,-0.00000000
-5.51375688,2.02001237,-0.89504924,0.62183423,-0.18438504,0.00000000,-0.00000000,1.56317584,-0.42684546,0.58390135,-0.27667001,0.61991832,-0.39233938,0.00000000,-0.00000000
-5.50775388,1.97981698,-0.91172290,0.60661079,-0.18955677,0.00000000,-0.00000000,1.51429991,-0.44908122,0.57716616,-0.27814526,0.60807256,-0.40019005,0.00000000,-0.00000000
-5.50175088,1.93745242,-0.93274734,0.58979935,-0.19530820,0.00000000,-0.00000000,1.46257755,-0.47625061,0.56977887,-0.27963215,0.59649649,-0.41067343,0.00000000,-0.00000000
-5.49574787,1.89368121,-0.95793115,0.57179193,-0.20160198,0.00000000,-0.00000000,1.40872744,-0.50821020,0.56193791,-0.28111212,0.58528802,-0.42369464,0.00000000,-0.00000000
-5.48974487,1.84925510,-0.98703987,0.55298490,-0.20839318,0.00000000,-0.00000000,1.35347504,-0.54473964,0.55384230,-0.28257628,0.57453217,-0.43913035,0.00000000,-0.00000000
-5.48374187,1.80489695,-1.01979045,0.53376659,-0.21562868,0.00000000,-0.00000000,1.29753739,-0.58553832,0.54568630,-0.28402336,0.56430211,-0.45682573,0.00000000,-0.00000000
-5.47773887,1.76128339,-1.05584480,0.51450553,-0.22324663,0.00000000,-0.00000000,1.24160811,-0.63022302,0.53765427,-0.28545687,0.55466004,-0.47659082,0.00000000,-0.00000000
-5.47173587,1.71902887,-1.09480359,0.49553985,-0.23117621,0.00000000,-0.00000000,1.18634312,-0.67832717,0.52991589,-0.28688191,0.54565791,-0.49819714,0.00000000,-0.00000000
-5.46573287,1.67867194,-1.13620142,0.47716829,-0.23933784,0.00000000,-0.00000000,1.13234775,-0.72930234,0.52262193,-0.28830184,0.53733796,-0.52137492,0.00000000,-0.00000000
-5.45972986,1.64066456,-1.17950432,0.45964314,-0.24764388,0.00000000,-0.00000000,1.08016572,-0.78252232,0.51590107,-0.28971519,0.52973318,-0.54581159,0.00000000,-0.00000000
-5.45372686,1.60536480,-1.22411057,0.44316539,-0.25600014,0.00000000,-0.00000000,1.03027021,-0.83729041,0.50985757,-0.29111301,0.52286776,-0.57115185,0.00000000,-0.00000000
-5.44772386,1.57303347,-1.26935562,0.42788214,-0.26430810,0.00000000,-0.00000000,0.98305764,-0.89284999,0.50457021,-0.29247707,0.51675754,-0.59699993,0.00000000,-0.00000000
-5.44172086,1.54383463,-1.31452135,0.41388646,-0.27246790,0.00000000,-0.00000000,0.93884402,-0.94839850,0.50009237,-0.29377892,0.51141068,-0.62292410,0.00000000,-0.00000000
-5.43571786,1.51784003,-1.35885008,0.40121929,-0.28038203,0.00000000,-0.00000000,0.89786398,-1.00310456,0.49645322,-0.29498012,0.50682838,-0.64846362,0.00000000,-0.00000000
-5.42971486,1.49503705,-1.40156282,0.38987350,-0.28795957,0.00000000,-0.00000000,0.86027238,-1.05612800,0.49366001,-0.29603347,0.50300588,-0.67313806,0.00000000,-0.00000000
-5.42371186,1.47533967,-1.44188143,0.37979943,-0.29512091,0.00000000,-0.00000000,0.82614828,-1.10664202,0.49170114,-0.29688535,0.49993358,-0.69645876,0.00000000,-0.00000000
-5.41770885,1.45860171,-1.47905351,0.37091181,-0.30180246,0.00000000,-0.00000000,0.79550077,-1.15385676,0.49054996,-0.29747894,0.49759835,-0.71794194,0.00000000,-0.00000000
-5.41170585,1.44463166,-1.51237917,0.36309750,-0.30796132,0.00000000,-0.00000000,0.76827644,-1.19704329,0.49016888,-0.29775819,0.49598488,-0.73712307,0.00000000,-0.00000000
-5.40570285,1.43320809,-1.54123799,0.35622361,-0.31357943,0.00000000,-0.00000000,0.74436786,-1.23555694,0.49051365,-0.29767211,0.49507704,-0.75357176,0.00000000,-0.00000000
-5.39969985,1.42409488,-1.56511489,0.35014557,-0.31866694,0.00000000,-0.00000000,0.72362271,-1.26885888,0.49153745,-0.29717928,0.49485919,-0.76690641,0.00000000,-0.00000000
-5.39369685,1.41705550,-1.58362327,0.34471483,-0.32326449,0.00000000,-0.00000000,0.70585311,-1.29653480,0.49319465,-0.29625208,0.49531726,-0.77680808,0.00000000,-0.00000000
-5.38769385,1.41186558,-1.59652405,0.33978575,-0.32744418,0.00000000,-0.00000000,0.69084465,-1.31830963,0.49544401,-0.29488046,0.49643965,-0.78303256,0.00000000,-0.00000000
-5.38169085,1.40832331,-1.60373933,0.33522153,-0.33130893,0.00000000,-0.00000000,0.67836500,-1.33405764,0.49825107,-0.29307477,0.49821777,-0.78542028,0.00000000,-0.00000000
-5.37568784,1.40625733,-1.60535961,0.33089897,-0.33499016,0.00000000,-0.00000000,0.66817163,-1.34380690,0.50158987,-0.29086768,0.50064621,-0.78390337,0.00000000,-0.00000000
-5.36968484,1.40553189,-1.60164399,0.32671188,-0.33864380,0.00000000,-0.00000000,0.66001863,-1.34773801,0.50544378,-0.28831468,0.50372268,-0.77850949,0.00000000,-0.00000000
-5.36368184,1.40604935,-1.59301304,0.32257339,-0.34244455,0.00000000,-0.00000000,0.65366251,-1.34617683,0.50980560,-0.28549340,0.50744743,-0.76936215,0.00000000,-0.00000000
-5.35767884,1.40775014,-1.58003431,0.31841690,-0.34657865,0.00000000,-0.00000000,0.64886696,-1.33958127,0.51467688,-0.28250146,0.51182245,-0.75667761,0.00000000,-0.00000000
-5.35167584,1.41061052,-1.56340124,0.31419612,-0.35123537,0.00000000,-0.00000000,0.64540662,-1.32852286,0.52006679,-0.27945307,0.51685045,-0.74075832,0.00000000,-0.00000000
-5.34567284,1.41463850,-1.54390612,0.30988415,-0.35659757,0.00000000,-0.00000000,0.64306997,-1.31366358,0.52599050,-0.27647447,0.52253349,-0.72198325,0.00000000,-0.00000000
-5.33966983,1.41986829,-1.52240853,0.30547191,-0.36283176,0.00000000,-0.00000000,0.64166135,-1.29572914,0.53246720,-0.27369850,0.52887161,-0.70079558,0.00000000,-0.00000000
-5.33366683,1.42635376,-1.49980052,0.30096606,-0.37007811,0.00000000,-0.00000000,0.64100233,-1.27547975,0.53951810,-0.27125849,0.53586126,-0.67768830,0.00000000,-0.00000000
-5.32766383,1.43416127,-1.47697046,0.29638670,-0.37844088,0.00000000,-0.00000000,0.64093247,-1.25367979,0.54716430,-0.26928188,0.54349370,-0.65318828,0.00000000,-0.00000000
-5.32166083,1.44336215,-1.45476707,0.29176488,-0.38797995,0.00000000,-0.00000000,0.64130950,-1.23106779,0.55542468,-0.26788387,0.55175344,-0.62783969,0.00000000,-0.00000000
-5.31565783,1.45402513,-1.43396547,0.28714018,-0.39870368,0.00000000,-0.00000000,0.64200903,-1.20832790,0.56431392,-0.26716144,0.56061655,-0.60218729,0.00000000,-0.00000000
-5.30965483,1.46620881,-1.41523694,0.28255839,-0.41056383,0.00000000,-0.00000000,0.64292375,-1.18606447,0.57384055,-0.26718813,0.57004912,-0.57676037,0.00000000,-0.00000000
-5.30365183,1.47995435,-1.39912362,0.27806934,-0.42345265,0.00000000,-0.00000000,0.64396223,-1.16478053,0.58400510,-0.26800974,0.58000559,-0.55205792,0.00000000,-0.00000000
-5.29764882,1.49527833,-1.38601946,0.27372491,-0.43720264,0.00000000,-0.00000000,0.64504721,-1.14486145,0.59479820,-0.26964135,0.59042723,-0.52853561,0.00000000,-0.00000000
-5.29164582,1.51216589,-1.37615821,0.26957724,-0.45158890,0.00000000,-0.00000000,0.64611345,-1.12656418,0.60619876,-0.27206571,0.60124058,-0.50659485,0.00000000,-0.00000000
-5.28564282,1.53056414,-1.36960874,0.26567705,-0.46633429,0.00000000,-0.00000000,0.64710521,-1.11001260,0.61817201,-0.27523308,0.61235598,-0.48657435,0.00000000,-0.00000000
-5.27963982,1.55037590,-1.36627791,0.26207206,-0.48111711,0.00000000,-0.00000000,0.64797333,-1.09519911,0.63066748,-0.27906259,0.62366629,-0.46874431,0.00000000,-0.00000000
-5.27363682,1.57145402,-1.36592048,0.25880551,-0.49558118,0.00000000,-0.00000000,0.64867211,-1.08199205,0.64361705,-0.28344501,0.63504580,-0.45330314,0.00000000,-0.00000000
-5.26763382,1.59359635,-1.36815549,0.25591466,-0.50934773,0.00000000,-0.00000000,0.64915607,-1.07014863,0.65693290,-0.28824680,0.64634954,-0.44037679,0.00000000,-0.00000000
-5.26163082,1.61654178,-1.37248796,0.25342936,-0.52202884,0.00000000,-0.00000000,0.64937679,-1.05933252,0.67050575,-0.29331519,0.65741309,-0.43002031,0.00000000,-0.00000000
-5.25562781,1.63996772,-1.37833478,0.25137066,-0.53324157,0.00000000,-0.00000000,0.64928007,-1.04913502,0.68420338,-0.29848404,0.66805302,-0.42222157,0.00000000,-0.00000000
-5.24962481,1.66348938,-1.38505318,0.24974956,-0.54262241,0.00000000,-0.00000000,0.64880358,-1.03909890,0.69786970,-0.30358024,0.67806816,-0.41690657,0.00000000,-0.00000000
-5.24362181,1.68666133,-1.39197060,0.24856591,-0.54984111,0.00000000,-0.00000000,0.64787529,-1.02874339,0.71132462,-0.30843024,0.68724179,-0.41394612,0.00000000,-0.00000000
-5.23761881,1.70898181,-1.39841406,0.24780757,-0.55461344,0.00000000,-0.00000000,0.64641284,-1.01758941,0.72436484,-0.31286645,0.69534491,-0.41316353,0.00000000,-0.00000000
-5.23161581,1.72989994,-1.40373802,0.24744998,-0.55671224,0.00000000,-0.00000000,0.64432398,-1.00518356,0.73676587,-0.31673323,0.70214052,-0.41434277,0.00000000,-0.00000000
-5.22561281,1.74882621,-1.40734931,0.24745618,-0.55597622,0.00000000,-0.00000000,0.64150832,-0.99111998,0.74828544,-0.31989218,0.70738904,-0.41723693,0.00000000,-0.00000000
-5.21960980,1.76514609,-1.40872817,0.24777741,-0.55231612,0.00000000,-0.00000000,0.63786021,-0.97505908,0.75866815,-0.32222655,0.71085464,-0.42157669,0.00000000,-0.00000000
-5.21360680,1.77823673,-1.40744481,0.24835430,-0.54571805,0.00000000,-0.00000000,0.63327284,-0.95674247,0.76765172,-0.32364461,0.71231241,-0.42707839,0.00000000,-0.00000000
-5.20760380,1.78748617,-1.40317094,0.24911872,-0.53624393,0.00000000,-0.00000000,0.62764339,-0.93600369,0.77497441,-0.32408190,0.71155603,-0.43345172,0.00000000,-0.00000000
-5.20160080,1.79231453,-1.39568636,0.24999628,-0.52402892,0.00000000,-0.00000000,0.62087883,-0.91277431,0.78038354,-0.32350237,0.70840571,-0.44040679,0.00000000,-0.00000000
-5.19559780,1.79219629,-1.38488071,0.25090939,-0.50927631,0.00000000,-0.00000000,0.61290235,-0.88708574,0.78364482,-0.32189840,0.70271596,-0.44766054,0.00000000,-0.00000000
-5.18959480,1.78668265,-1.37075079,0.25178069,-0.49225001,0.00000000,-0.00000000,0.60365970,-0.85906666,0.78455196,-0.31928989,0.69438282,-0.45494255,0.00000000,-0.00000000
-5.18359180,1.77542294,-1.35339424,0.25253692,-0.47326513,0.00000000,-0.00000000,0.59312536,-0.82893679,0.78293624,-0.31572247,0.68335013,-0.46200008,0.00000000,-0.00000000
-5.17758879,1.75818373,-1.33300032,0.25311274,-0.45267724,0.00000000,-0.00000000,0.58130789,-0.79699743,0.77867542,-0.31126503,0.66961451,-0.46860255,0.00000000,-0.00000000
-5.17158579,1.73486481,-1.30983857,0.25345453,-0.43087072,0.00000000,-0.00000000,0.56825423,-0.76361950,0.77170153,-0.30600685,0.65322867,-0.47454546,0.00000000,-0.00000000
-5.16558279,1.70551084,-1.28424631,0.25352378,-0.40824693,0.00000000,-0.00000000,0.55405255,-0.72922979,0.76200703,-0.30005436,0.63430278,-0.47965370,0.00000000,-0.00000000
