energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.75987994,1.99560044,0.01092927,0.04911935,0.00383229,0.00000000,0.42434917,0.12584771,0.02916806,1.18625156
-5.75387694,2.16477095,0.01205785,0.05272462,0.00427982,0.00000000,0.45964018,0.13673871,0.03169803,1.28808710
-5.74787394,2.33669304,0.01325569,0.05629326,0.00476226,0.00000000,0.49530283,0.14786797,0.03427388,1.39179923
-5.74187094,2.51026562,0.01452185,0.05979286,0.00528016,0.00000000,0.53107940,0.15917362,0.03687843,1.49674699
-5.73586793,2.68438780,0.01585453,0.06319211,0.00583369,0.00000000,0.56671618,0.17059303,0.03949419,1.60228726
-5.72986493,2.85797862,0.01725092,0.06646141,0.00642255,0.00000000,0.60196912,0.18206376,0.04210371,1.70778613
-5.72386193,3.02999268,0.01870704,0.06957341,0.00704587,0.00000000,0.63660858,0.19352412,0.04468979,1.81262788
-5.71785893,3.19943066,0.02021750,0.07250339,0.00770209,0.00000000,0.67042289,0.20491354,0.04723574,1.91622091
-5.71185593,3.36534418,0.02177536,0.07522949,0.00838892,0.00000000,0.70322046,0.21617254,0.04972545,2.01800025
-5.70585293,3.52683466,0.02337195,0.07773278,0.00910316,0.00000000,0.73483039,0.22724238,0.05214351,2.11742665
-5.69984992,3.68304674,0.02499679,0.07999722,0.00984069,0.00000000,0.76510151,0.23806443,0.05447516,2.21398225
-5.69384692,3.83315679,0.02663747,0.08200945,0.01059639,0.00000000,0.79389994,0.24857936,0.05670623,2.30716354
-5.68784392,3.97635797,0.02827965,0.08375850,0.01136408,0.00000000,0.82110546,0.25872611,0.05882299,2.39647211
-5.68184092,4.11184337,0.02990715,0.08523543,0.01213658,0.00000000,0.84660695,0.26844098,0.06081200,2.48140443
-5.67583792,4.23878909,0.03150211,0.08643300,0.01290570,0.00000000,0.87029733,0.27765665,0.06265993,2.56144158
-5.66983492,4.35633939,0.03304518,0.08734526,0.01366237,0.00000000,0.89206846,0.28630165,0.06435344,2.63604026
-5.66383192,4.46359562,0.03451590,0.08796729,0.01439678,0.00000000,0.91180646,0.29429996,0.06587904,2.70462623
-5.65782891,4.55961091,0.03589309,0.08829499,0.01509852,0.00000000,0.92938795,0.30157124,0.06722305,2.76659127
-5.65182591,4.64339192,0.03715538,0.08832499,0.01575686,0.00000000,0.94467750,0.30803146,0.06837167,2.82129447
-5.64582291,4.71390846,0.03828171,0.08805466,0.01636097,0.00000000,0.95752687,0.31359415,0.06931106,2.86806843
-5.63981991,4.77011152,0.03925195,0.08748231,0.01690023,0.00000000,0.96777591,0.31817219,0.07002763,2.90623067
-5.63381691,4.81095923,0.04004750,0.08660745,0.01736457,0.00000000,0.97525555,0.32168008,0.07050832,2.93509998
-5.62781391,4.83544994,0.04065191,0.08543117,0.01774472,0.00000000,0.97979253,0.32403667,0.07074104,2.95401712
-5.62181091,4.84266085,0.04105139,0.08395656,0.01803258,0.00000000,0.98121588,0.32516818,0.07071515,2.96236919
-5.61580790,4.83179026,0.04123536,0.08218920,0.01822147,0.00000000,0.97936470,0.32501131,0.07042194,2.95961616
-5.60980490,4.80220102,0.04119682,0.08013759,0.01830637,0.00000000,0.97409690,0.32351645,0.06985521,2.94531837
-5.60380190,4.75346262,0.04093269,0.07781352,0.01828415,0.00000000,0.96529830,0.32065055,0.06901172,2.91916318
-5.59779890,4.68538940,0.04044394,0.07523239,0.01815368,0.00000000,0.95289156,0.31639970,0.06789169,2.88098942
-5.59179590,4.59807237,0.03973568,0.07241333,0.01791592,0.00000000,0.93684444,0.31077117,0.06649914,2.83080787
-5.58579290,4.49190246,0.03881705,0.06937925,0.01757391,0.00000000,0.91717677,0.30379476,0.06484210,2.76881660
-5.57978989,4.36758372,0.03770101,0.06615664,0.01713272,0.00000000,0.89396572,0.29552339,0.06293282,2.69541005
-5.57378689,4.22613510,0.03640398,0.06277527,0.01659929,0.00000000,0.86734900,0.28603289,0.06078763,2.61118101
-5.56778389,4.06888065,0.03494542,0.05926773,0.01598225,0.00000000,0.83752572,0.27542096,0.05842685,2.51691545
-5.56178089,3.89742806,0.03334724,0.05566882,0.01529166,0.00000000,0.80475482,0.26380528,0.05587439,2.41357995
-5.55577789,3.71363658,0.03163325,0.05201483,0.01453872,0.00000000,0.76935116,0.25132103,0.05315732,2.30230242
-5.54977489,3.51957569,0.02982852,0.04834285,0.01373543,0.00000000,0.73167927,0.23811764,0.05030528,2.18434693
-5.54377189,3.31747639,0.02795870,0.04468990,0.01289430,0.00000000,0.69214531,0.22435526,0.04734977,2.06108376
-5.53776888,3.10967743,0.02604941,0.04109229,0.01202797,0.00000000,0.65118736,0.21020081,0.04432343,1.93395598
-5.53176588,2.89856896,0.02412563,0.03758482,0.01114890,0.00000000,0.60926478,0.19582400,0.04125927,1.80444432
-5.52576288,2.68653611,0.02221122,0.03420029,0.01026911,0.00000000,0.56684689,0.18139333,0.03818990,1.67403167
-5.51975988,2.47590490,0.02032839,0.03096896,0.00939989,0.00000000,0.52440171,0.16707243,0.03514677,1.54416885
-5.51375688,2.26889284,0.01849738,0.02791831,0.00855160,0.00000000,0.48238514,0.15301669,0.03215951,1.41624306
-5.50775388,2.06756595,0.01673618,0.02507280,0.00773353,0.00000000,0.44123116,0.13937043,0.02925534,1.29155020
-5.50175088,1.87380378,0.01506038,0.02245393,0.00695376,0.00000000,0.40134323,0.12626462,0.02645860,1.17127200
-5.49574787,1.68927322,0.01348303,0.02008037,0.00621914,0.00000000,0.36308747,0.11381526,0.02379040,1.05645869
-5.48974487,1.51541186,0.01201473,0.01796825,0.00553527,0.00000000,0.32678753,0.10212244,0.02126835,0.94801735
-5.48374187,1.35342047,0.01066370,0.01613149,0.00490655,0.00000000,0.29272147,0.09127004,0.01890649,0.84670626
-5.47773887,1.20426447,0.00943592,0.01458234,0.00433628,0.00000000,0.26112052,0.08132594,0.01671531,0.75313472
-5.47173587,1.06868318,0.00833541,0.01333183,0.00382674,0.00000000,0.23216958,0.07234287,0.01470183,0.66776805
-5.46573287,0.94720587,0.00736439,0.01239026,0.00337937,0.00000000,0.20600937,0.06435963,0.01286988,0.59093679
-5.45972986,0.84017291,0.00652368,0.01176770,0.00299494,0.00000000,0.18273992,0.05740260,0.01122036,0.52284954
-5.45372686,0.74776064,0.00581289,0.01147435,0.00267366,0.00000000,0.16242504,0.05148754,0.00975164,0.46360818
-5.44772386,0.67000818,0.00523075,0.01152086,0.00241541,0.00000000,0.14509757,0.04662134,0.00845991,0.41322470
-5.44172086,0.60684467,0.00477535,0.01191847,0.00221987,0.00000000,0.13076491,0.04280391,0.00733964,0.37163847
-5.43571786,0.55811549,0.00444439,0.01267901,0.00208669,0.00000000,0.11941471,0.04002985,0.00638395,0.33873332
-5.42971486,0.52360635,0.00423535,0.01381474,0.00201563,0.00000000,0.11102025,0.03828991,0.00558508,0.31435337
-5.42371186,0.50306410,0.00414568,0.01533803,0.00200669,0.00000000,0.10554542,0.03757230,0.00493470,0.29831724
-5.41770885,0.49621379,0.00417286,0.01726086,0.00206021,0.00000000,0.10294897,0.03786358,0.00442433,0.29043012
-5.41170585,0.50277161,0.00431450,0.01959417,0.00217695,0.00000000,0.10318808,0.03914935,0.00404554,0.29049336
-5.40570285,0.52245361,0.00456834,0.02234708,0.00235819,0.00000000,0.10622106,0.04141459,0.00379028,0.29831169
-5.39969985,0.55498048,0.00493227,0.02552603,0.00260575,0.00000000,0.11200921,0.04464376,0.00365107,0.31369803
-5.39369685,0.60007903,0.00540421,0.02913388,0.00292205,0.00000000,0.12051795,0.04882068,0.00362115,0.33647621
-5.38769385,0.65748080,0.00598211,0.03316896,0.00331013,0.00000000,0.13171724,0.05392827,0.00369461,0.36648188
-5.38169085,0.72691892,0.00666381,0.03762423,0.00377366,0.00000000,0.14558151,0.05994817,0.00386651,0.40356218
-5.37568784,0.80812385,0.00744697,0.04248650,0.00431694,0.00000000,0.16208913,0.06686045,0.00413291,0.44757444
-5.36968484,0.90081899,0.00832895,0.04773580,0.00494484,0.00000000,0.18122172,0.07464322,0.00449096,0.49838455
-5.36368184,1.00471693,0.00930673,0.05334502,0.00566282,0.00000000,0.20296332,0.08327254,0.00493893,0.55586529
-5.35767884,1.11951684,0.01037684,0.05927968,0.00647683,0.00000000,0.22729953,0.09272233,0.00547623,0.61989494
-5.35167584,1.24490348,0.01153527,0.06549809,0.00739324,0.00000000,0.25421686,0.10296459,0.00610347,0.69035643
-5.34567284,1.38054792,0.01277742,0.07195172,0.00841873,0.00000000,0.28370210,0.11396971,0.00682247,0.76713693
-5.33966983,1.52610988,0.01409811,0.07858590,0.00956012,0.00000000,0.31574184,0.12570700,0.00763630,0.85012804
-5.33366683,1.68124122,0.01549151,0.08534076,0.01082421,0.00000000,0.35032205,0.13814533,0.00854931,0.93922604
-5.32766383,1.84558994,0.01695120,0.09215247,0.01221755,0.00000000,0.38742760,0.15125379,0.00956713,1.03433209
-5.32166083,2.01880405,0.01847011,0.09895462,0.01374615,0.00000000,0.42704157,0.16500234,0.01069671,1.13535181
-5.31565783,2.20053404,0.02004060,0.10567974,0.01541518,0.00000000,0.46914428,0.17936235,0.01194625,1.24219381
-5.30965483,2.39043340,0.02165444,0.11226095,0.01722863,0.00000000,0.51371175,0.19430687,0.01332515,1.35476663
-5.30365183,2.58815599,0.02330281,0.11863353,0.01918887,0.00000000,0.56071358,0.20981062,0.01484395,1.47297380
-5.29764882,2.79334988,0.02497636,0.12473642,0.02129632,0.00000000,0.61011019,0.22584968,0.01651412,1.59670660
-5.29164582,3.00564708,0.02666516,0.13051360,0.02354900,0.00000000,0.66184920,0.24240060,0.01834788,1.72583456
-5.28564282,3.22464920,0.02835870,0.13591525,0.02594215,0.00000000,0.71586119,0.25943931,0.02035795,1.86019372
-5.27963982,3.44990957,0.03004594,0.14089855,0.02846787,0.00000000,0.77205499,0.27693941,0.02255714,1.99957308
-5.27363682,3.68091242,0.03171529,0.14542835,0.03111483,0.00000000,0.83031247,0.29487030,0.02495804,2.14369982
-5.26763382,3.91705058,0.03335462,0.14947736,0.03386813,0.00000000,0.89048342,0.31319502,0.02757250,2.29222423
-5.26163082,4.15760319,0.03495136,0.15302618,0.03670913,0.00000000,0.95238070,0.33186806,0.03041114,2.44470523
-5.25562781,4.40171526,0.03649254,0.15606293,0.03961559,0.00000000,1.01577613,0.35083317,0.03348284,2.60059779
-5.24962481,4.64838113,0.03796496,0.15858278,0.04256181,0.00000000,1.08039752,0.37002156,0.03679417,2.75924337
-5.24362181,4.89643366,0.03935538,0.16058715,0.04551909,0.00000000,1.14592719,0.38935047,0.04034883,2.91986460
-5.23761881,5.14454087,0.04065070,0.16208296,0.04845619,0.00000000,1.21200243,0.40872237,0.04414716,3.08156503
-5.23161581,5.39121149,0.04183833,0.16308169,0.05134011,0.00000000,1.27821797,0.42802497,0.04818562,3.24333493
-5.22561281,5.63481005,0.04290647,0.16359856,0.05413689,0.00000000,1.34413075,0.44713202,0.05245640,3.40406320
-5.21960980,5.87358179,0.04384449,0.16365175,0.05681258,0.00000000,1.40926685,0.46590501,0.05694706,3.56255576
-5.21360680,6.10568696,0.04464338,0.16326167,0.05933430,0.00000000,1.47313037,0.48419581,0.06164036,3.71755961
-5.20760380,6.32924305,0.04529608,0.16245050,0.06167130,0.00000000,1.53521408,0.50185000,0.06651404,3.86779191
-5.20160080,6.54237331,0.04579790,0.16124178,0.06379600,0.00000000,1.59501118,0.51871097,0.07154093,4.01197273
-5.19559780,6.74325893,0.04614686,0.15966018,0.06568502,0.00000000,1.65202766,0.53462438,0.07668900,4.14885979
-5.18959480,6.93019209,0.04634396,0.15773140,0.06731999,0.00000000,1.70579465,0.54944290,0.08192164,4.27728340
-5.18359180,7.10162685,0.04639337,0.15548218,0.06868824,0.00000000,1.75587991,0.56303089,0.08719805,4.39617974
-5.17758879,7.25622475,0.04630247,0.15294030,0.06978333,0.00000000,1.80189801,0.57526876,0.09247370,4.50462033
-5.17158579,7.39289254,0.04608187,0.15013465,0.07060520,0.00000000,1.84351840,0.58605678,0.09770096,4.60183627
-5.16558279,7.51080938,0.04574517,0.14709523,0.07116020,0.00000000,1.88047109,0.59531808,0.10282977,4.68723555
-5.15957979,7.60944223,0.04530869,0.14385307,0.07146073,0.00000000,1.91254952,0.60300069,0.10780840,4.76041264
-5.15357679,7.68854819,0.04479102,0.14044008,0.07152471,0.00000000,1.93961059,0.60907848,0.11258431,4.82114970
-5.14757379,7.74816400,0.04421248,0.13688876,0.07137475,0.00000000,1.96157197,0.61355094,0.11710499,4.86940960
-5.14157079,7.78858337,0.04359449,0.13323175,0.07103717,0.00000000,1.97840683,0.61644191,0.12131888,4.90532120
-5.13556778,7.81032385,0.04295885,0.12950140,0.07054084,0.00000000,1.99013668,0.61779714,0.12517630,4.92915802
-5.12956478,7.81408547,0.04232699,0.12572911,0.06991593,0.00000000,1.99682275,0.61768119,0.12863035,4.94131189
-5.12356178,7.80070401,0.04171929,0.12194475,0.06919266,0.00000000,1.99855668,0.61617346,0.13163785,4.94226311
-5.11755878,7.77110197,0.04115428,0.11817605,0.06840003,0.00000000,1.99545123,0.61336394,0.13416014,4.93254943
-5.11155578,7.72624031,0.04064806,0.11444800,0.06756470,0.00000000,1.98763170,0.60934876,0.13616394,4.91273554
-5.10555278,7.66707409,0.04021372,0.11078238,0.06670999,0.00000000,1.97522864,0.60422583,0.13762208,4.88338516
-5.09954977,7.59451446,0.03986090,0.10719745,0.06585505,0.00000000,1.95837247,0.59809089,0.13851411,4.84503722
-5.09354677,7.50939921,0.03959550,0.10370773,0.06501428,0.00000000,1.93719015,0.59103401,0.13882690,4.79818746
-5.08754377,7.41247314,0.03941950,0.10032404,0.06419699,0.00000000,1.91180421,0.58313696,0.13855495,4.74327637
-5.08154077,7.30437902,0.03933101,0.09705365,0.06340732,0.00000000,1.88233395,0.57447130,0.13770077,4.68068374
-5.07553777,7.18565901,0.03932438,0.09390065,0.06264439,0.00000000,1.84889877,0.56509741,0.13627487,4.61072986
-5.06953477,7.05676575,0.03939055,0.09086648,0.06190267,0.00000000,1.81162299,0.55506445,0.13429574,4.53368275
-5.06353177,6.91808186,0.03951745,0.08795056,0.06117259,0.00000000,1.77064190,0.54441107,0.13178964,4.44977074
-5.05752876,6.76994579,0.03969058,0.08515098,0.06044125,0.00000000,1.72610836,0.53316696,0.12879008,4.35919891
-5.05152576,6.61268211,0.03989362,0.08246532,0.05969330,0.00000000,1.67819928,0.52135488,0.12533732,4.26216835
-5.04552276,6.44663369,0.04010915,0.07989131,0.05891187,0.00000000,1.62712158,0.50899319,0.12147756,4.15889650
-5.03951976,6.27219357,0.04031936,0.07742760,0.05807952,0.00000000,1.57311686,0.49609862,0.11726202,4.04963735
-5.03351676,6.08983434,0.04050681,0.07507428,0.05717919,0.00000000,1.51646465,0.48268908,0.11274597,3.93469993
-5.02751376,5.90013312,0.04065508,0.07283334,0.05619509,0.00000000,1.45748365,0.46878636,0.10798759,3.81446399
-5.02151076,5.70379059,0.04074946,0.07070897,0.05511346,0.00000000,1.39653108,0.45441859,0.10304676,3.68939199
-5.01550775,5.50164301,0.04077749,0.06870764,0.05392328,0.00000000,1.33399986,0.43962220,0.09798392,3.56003661
-5.00950475,5.29466662,0.04072943,0.06683801,0.05261675,0.00000000,1.27031399,0.42444350,0.09285882,3.42704335
-5.00350175,5.08397424,0.04059857,0.06511066,0.05118966,0.00000000,1.20592217,0.40893959,0.08772940,3.29114836
-4.99749875,4.87080431,0.04038147,0.06353766,0.04964161,0.00000000,1.14129011,0.39317861,0.08265070,3.15317134
-4.99149575,4.65650320,0.04007805,0.06213201,0.04797603,0.00000000,1.07689187,0.37723949,0.07767390,3.01400427
-4.98549275,4.44250173,0.03969149,0.06090696,0.04620009,0.00000000,1.01320074,0.36121102,0.07284550,2.87459636
-4.97948974,4.23028717,0.03922810,0.05987528,0.04432443,0.00000000,0.95068003,0.34519043,0.06820658,2.73593621
-4.97348674,4.02137242,0.03869704,0.05904853,0.04236278,0.00000000,0.88977423,0.32928152,0.06379232,2.59903199
-4.96748374,3.81726373,0.03810994,0.05843635,0.04033151,0.00000000,0.83090095,0.31359251,0.05963166,2.46489078
-4.96148074,3.61942877,0.03748049,0.05804586,0.03824912,0.00000000,0.77444395,0.29823366,0.05574711,2.33449793
-4.95547774,3.42926663,0.03682398,0.05788115,0.03613558,0.00000000,0.72074752,0.28331489,0.05215475,2.20879756
-4.94947474,3.24808100,0.03615684,0.05794301,0.03401182,0.00000000,0.67011242,0.26894340,0.04886445,2.08867503
-4.94347174,3.07705798,0.03549621,0.05822875,0.03189907,0.00000000,0.62279333,0.25522159,0.04588017,1.97494210
-4.93746873,2.91724922,0.03485948,0.05873233,0.02981833,0.00000000,0.57899810,0.24224523,0.04320049,1.86832550
-4.93146573,2.76956116,0.03426405,0.05944465,0.02778986,0.00000000,0.53888836,0.23010206,0.04081916,1.76945915
-4.92546273,2.63475045,0.03372695,0.06035409,0.02583274,0.00000000,0.50258167,0.21887087,0.03872584,1.67888028
-4.91945973,2.51342545,0.03326477,0.06144720,0.02396448,0.00000000,0.47015474,0.20862103,0.03690692,1.59702932
-4.91345673,2.40605330,0.03289343,0.06270955,0.02220076,0.00000000,0.44164772,0.19941256,0.03534629,1.52425327
-4.90745373,2.31297152,0.03262824,0.06412668,0.02055525,0.00000000,0.41706896,0.19129656,0.03402623,1.46081201
-4.90145073,2.23440315,0.03248385,0.06568508,0.01903948,0.00000000,0.39640021,0.18431614,0.03292826,1.40688685
-4.89544772,2.17047385,0.03247427,0.06737318,0.01766282,0.00000000,0.37960173,0.17850746,0.03203392,1.36259045
-4.88944472,2.12122963,0.03261296,0.06918221,0.01643253,0.00000000,0.36661719,0.17390105,0.03132552,1.32797725
-4.88344172,2.08665346,0.03291278,0.07110693,0.01535384,0.00000000,0.35737790,0.17052311,0.03078675,1.30305339
-4.87743872,2.06667960,0.03338597,0.07314612,0.01443006,0.00000000,0.35180627,0.16839667,0.03040324,1.28778545
-4.87143572,2.06120426,0.03404401,0.07530286,0.01366281,0.00000000,0.34981839,0.16754264,0.03016288,1.28210695
-4.86543272,2.07009175,0.03489745,0.07758452,0.01305209,0.00000000,0.35132538,0.16798039,0.03005610,1.28592246
-4.85942971,2.09317567,0.03595552,0.08000237,0.01259654,0.00000000,0.35623386,0.16972805,0.03007592,1.29910864
-4.85342671,2.13025496,0.03722578,0.08257106,0.01229354,0.00000000,0.36444520,0.17280232,0.03021788,1.32151245
-4.84742371,2.18108530,0.03871364,0.08530767,0.01213936,0.00000000,0.37585407,0.17721787,0.03047986,1.35294650
-4.84142071,2.24536651,0.04042175,0.08823064,0.01212928,0.00000000,0.39034609,0.18298629,0.03086165,1.39318224
-4.83541771,2.32272723,0.04234946,0.09135857,0.01225766,0.00000000,0.40779517,0.19011468,0.03136460,1.44194145
-4.82941471,2.41270811,0.04449226,0.09470885,0.01251803,0.00000000,0.42806051,0.19860402,0.03199103,1.49888701
-4.82341171,2.51474528,0.04684130,0.09829634,0.01290307,0.00000000,0.45098372,0.20844732,0.03274367,1.56361385
-4.81740870,2.62815550,0.04938295,0.10213218,0.01340472,0.00000000,0.47638631,0.21962773,0.03362511,1.63564100
-4.81140570,2.75212452,0.05209860,0.10622262,0.01401411,0.00000000,0.50406760,0.23211678,0.03463718,1.71440557
-4.80540270,2.88569988,0.05496461,0.11056822,0.01472166,0.00000000,0.53380354,0.24587268,0.03578045,1.79925946
-4.79939970,3.02778899,0.05795250,0.11516319,0.01551702,0.00000000,0.56534621,0.26083898,0.03705375,1.88946921
-4.79339670,3.17716304,0.06102933,0.11999514,0.01638917,0.00000000,0.59842438,0.27694355,0.03845383,1.98421933
-4.78739370,3.33246660,0.06415836,0.12504499,0.01732645,0.00000000,0.63274484,0.29409785,0.03997509,2.08261903
-4.78139070,3.49223266,0.06729995,0.13028731,0.01831660,0.00000000,0.66799460,0.31219669,0.04160940,2.18371205
-4.77538769,3.65490207,0.07041259,0.13569082,0.01934689,0.00000000,0.70384376,0.33111833,0.04334604,2.28648916
-4.76938469,3.81884643,0.07345414,0.14121909,0.02040419,0.00000000,0.73994882,0.35072486,0.04517178,2.38990243
-4.76338169,3.98239279,0.07638307,0.14683144,0.02147512,0.00000000,0.77595640,0.37086302,0.04707099,2.49288066
-4.75737869,4.14384906,0.07915982,0.15248386,0.02254614,0.00000000,0.81150695,0.39136513,0.04902586,2.59434493
-4.75137569,4.30152842,0.08174802,0.15812988,0.02360372,0.00000000,0.84623857,0.41205032,0.05101666,2.69322355
-4.74537269,4.45377172,0.08411563,0.16372150,0.02463446,0.00000000,0.87979057,0.43272592,0.05302204,2.78846562
-4.73936968,4.59896687,0.08623588,0.16920984,0.02562524,0.00000000,0.91180681,0.45318899,0.05501936,2.87905282
-4.73336668,4.73556484,0.08808794,0.17454579,0.02656333,0.00000000,0.94193883,0.47322803,0.05698505,2.96400898
-4.72736368,4.86209191,0.08965735,0.17968039,0.02743656,0.00000000,0.96984876,0.49262483,0.05889490,3.04240759
-4.72136068,4.97715874,0.09093607,0.18456508,0.02823339,0.00000000,0.99521208,0.51115663,0.06072443,3.11337730
-4.71535768,5.07946662,0.09192231,0.18915183,0.02894306,0.00000000,1.01772043,0.52859841,0.06244920,3.17610591
-4.70935468,5.16781216,0.09261996,0.19339315,0.02955569,0.00000000,1.03708444,0.54472556,0.06404512,3.22984348
-4.70335168,5.24109117,0.09303785,0.19724210,0.03006240,0.00000000,1.05303696,0.55931695,0.06548876,3.27390514
-4.69734867,5.29830319,0.09318877,0.20065228,0.03045537,0.00000000,1.06533645,0.57215823,0.06675768,3.30767430
-4.69134567,5.33855739,0.09308833,0.20357797,0.03072800,0.00000000,1.07377091,0.58304562,0.06783072,3.33060692
-4.68534267,5.36108095,0.09275378,0.20597438,0.03087501,0.00000000,1.07816202,0.59178999,0.06868836,3.34223717
-4.67933967,5.36523020,0.09220284,0.20779810,0.03089247,0.00000000,1.07836974,0.59822111,0.06931307,3.34218489
-4.67333667,5.35050460,0.09145264,0.20900780,0.03077801,0.00000000,1.07429684,0.60219217,0.06968962,3.33016458
-4.66733367,5.31656347,0.09051874,0.20956512,0.03053081,0.00000000,1.06589351,0.60358416,0.06980551,3.30599597
-4.66133067,5.26324437,0.08941444,0.20943587,0.03015171,0.00000000,1.05316150,0.60231006,0.06965126,3.26961534
-4.65532766,5.19058227,0.08815029,0.20859131,0.02964328,0.00000000,1.03615768,0.59831868,0.06922084,3.22108704
-4.64932466,5.09882806,0.08673392,0.20700959,0.02900984,0.00000000,1.01499664,0.59159778,0.06851190,3.16061426
-4.64332166,4.98846480,0.08517004,0.20467731,0.02825741,0.00000000,0.98985210,0.58217647,0.06752612,3.08854813
