energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.11255628,7.65133647,1.13014736,5.25471502,0.43767340,0.53579963,0.02991240,0.28798123,0.05480695,1.27480549
-3.10655328,7.55620035,1.10382134,5.19871877,0.43322629,0.52715768,0.02899464,0.28197215,0.05386813,1.25480238
-3.10055028,7.47569923,1.07906609,5.15603798,0.42834534,0.51854834,0.02820943,0.27636417,0.05292045,1.23495167
-3.09454727,7.41121814,1.05623339,5.12738890,0.42313501,0.51014671,0.02755821,0.27120635,0.05197955,1.21565553
-3.08854427,7.36408607,1.03568231,5.11341692,0.41770622,0.50213877,0.02704167,0.26654475,0.05106122,1.19733077
-3.08254127,7.33551836,1.01776855,5.11466024,0.41217240,0.49471538,0.02665965,0.26242081,0.05018093,1.18039681
-3.07653827,7.32655468,1.00283330,5.13151059,0.40664539,0.48806578,0.02641102,0.25886965,0.04935341,1.16526263
-3.07053527,7.33799635,0.99119194,5.16417344,0.40123137,0.48237079,0.02629355,0.25591855,0.04859219,1.15231344
-3.06453227,7.37034674,0.98312313,5.21263051,0.39602702,0.47779611,0.02630380,0.25358564,0.04790923,1.14189739
-3.05852926,7.42375838,0.97885875,5.27660722,0.39111609,0.47448589,0.02643701,0.25187887,0.04731457,1.13431302
-3.05252626,7.49798996,0.97857516,5.35554760,0.38656654,0.47255698,0.02668707,0.25079543,0.04681599,1.12979787
-3.04652326,7.59237618,0.98238603,5.44859848,0.38242828,0.47209396,0.02704648,0.25032151,0.04641884,1.12851863
-3.04052026,7.70581243,0.99033715,5.55460472,0.37873176,0.47314529,0.02750645,0.25043254,0.04612586,1.13056341
-3.03451726,7.83675556,1.00240323,5.67211615,0.37548724,0.47572057,0.02805693,0.25109381,0.04593710,1.13593615
-3.02851426,7.98324132,1.01848703,5.79940664,0.37268489,0.47978919,0.02868678,0.25226154,0.04585001,1.14455367
-3.02251126,8.14291805,1.03842062,5.93450472,0.37029565,0.48528032,0.02938396,0.25388422,0.04585945,1.15624528
-3.01650825,8.31309535,1.06196876,6.07523478,0.36827267,0.49208421,0.03013573,0.25590422,0.04595798,1.17075506
-3.01050525,8.49080610,1.08883427,6.21926735,0.36655349,0.50005480,0.03092894,0.25825962,0.04613604,1.18774682
-3.00450225,8.67287922,1.11866514,6.36417634,0.36506255,0.50901358,0.03175022,0.26088601,0.04638230,1.20681150
-2.99849925,8.85602043,1.15106303,6.50750097,0.36371412,0.51875442,0.03258634,0.26371841,0.04668402,1.22747677
-2.99249625,9.03689781,1.18559295,6.64681001,0.36241550,0.52904934,0.03342440,0.26669300,0.04702747,1.24921876
-2.98649325,9.21222920,1.22179366,6.77976570,0.36107026,0.53965493,0.03425210,0.26974870,0.04739832,1.27147522
-2.98049025,9.37886792,1.25918846,6.90418507,0.35958158,0.55031917,0.03505797,0.27282856,0.04778210,1.29365999
-2.97448724,9.53388432,1.29729607,7.01809636,0.35785534,0.56078855,0.03583157,0.27588086,0.04816458,1.31517820
-2.96848424,9.67464014,1.33564115,7.11978889,0.35580317,0.57081500,0.03656362,0.27885989,0.04853221,1.33544172
-2.96248124,9.79885374,1.37376425,7.20785466,0.35334509,0.58016273,0.03724612,0.28172650,0.04887240,1.35388438
-2.95647824,9.90465429,1.41123089,7.28122075,0.35041184,0.58861440,0.03787244,0.28444837,0.04917391,1.36997649
-2.95047524,9.99062375,1.44763953,7.33917191,0.34694683,0.59597673,0.03843736,0.28700000,0.04942704,1.38323823
-2.94447224,10.05582581,1.48262835,7.38136305,0.34290760,0.60208520,0.03893704,0.28936254,0.04962384,1.39325133
-2.93846923,10.09982155,1.51588067,7.40782175,0.33826685,0.60680771,0.03936903,0.29152345,0.04975823,1.39966897
-2.93246623,10.12267197,1.54712888,7.41894143,0.33301294,0.61004726,0.03973214,0.29347608,0.04982606,1.40222330
-2.92646323,10.12492787,1.57615715,7.41546570,0.32715001,0.61174342,0.04002644,0.29521918,0.04982508,1.40073058
-2.92046023,10.10760798,1.60280259,7.39846498,0.32069752,0.61187273,0.04025308,0.29675643,0.04975490,1.39509380
-2.91445723,10.07216639,1.62695526,7.36930630,0.31368950,0.61044788,0.04041421,0.29809590,0.04961682,1.38530274
-2.90845423,10.02045050,1.64855685,7.32961742,0.30617330,0.60751603,0.04051287,0.29924969,0.04941374,1.37143148
-2.90245123,9.95465092,1.66759839,7.28124635,0.29820813,0.60315608,0.04055281,0.30023353,0.04914987,1.35363380
-2.89644822,9.87724464,1.68411692,7.22621727,0.28986319,0.59747525,0.04053843,0.30106642,0.04883058,1.33213633
-2.89044522,9.79093314,1.69819132,7.16668391,0.28121573,0.59060494,0.04047462,0.30177036,0.04846208,1.30723014
-2.88444222,9.69857666,1.70993739,7.10488131,0.27234888,0.58269620,0.04036665,0.30237002,0.04805125,1.27926087
-2.87843922,9.60312633,1.71950244,7.04307685,0.26334945,0.57391493,0.04022011,0.30289251,0.04760534,1.24861801
-2.87243622,9.50755548,1.72705927,6.98352145,0.25430572,0.56443687,0.04004076,0.30336691,0.04713175,1.21572346
-2.86643322,9.41479176,1.73279995,6.92840174,0.24530531,0.55444273,0.03983449,0.30382399,0.04663786,1.18102008
-2.86043022,9.32765152,1.73692934,6.87979423,0.23643315,0.54411348,0.03960722,0.30429562,0.04613078,1.14496034
-2.85442721,9.24877790,1.73965864,6.83962228,0.22776969,0.53362596,0.03936487,0.30481425,0.04561724,1.10799563
-2.84842421,9.18058432,1.74119905,6.80961697,0.21938926,0.52314897,0.03911328,0.30541223,0.04510346,1.07056632
-2.84242121,9.12520478,1.74175585,6.79128279,0.21135883,0.51283982,0.03885817,0.30612114,0.04459503,1.03309295
-2.83641821,9.08445244,1.74152296,6.78586929,0.20373690,0.50284158,0.03860513,0.30697099,0.04409690,0.99596875
-2.83041521,9.05978791,1.74067820,6.79434962,0.19657290,0.49328093,0.03835956,0.30798959,0.04361330,0.95955346
-2.82441221,9.05229829,1.73937961,6.81740692,0.18990681,0.48426665,0.03812668,0.30920180,0.04314776,0.92416878
-2.81840920,9.06268799,1.73776269,6.85542931,0.18376914,0.47588888,0.03791152,0.31062904,0.04270318,0.89009519
-2.81240620,9.09128191,1.73593890,6.90851401,0.17818125,0.46821892,0.03771889,0.31228884,0.04228184,0.85757038
-2.80640320,9.13804106,1.73399545,6.97648091,0.17315597,0.46130979,0.03755347,0.31419463,0.04188546,0.82678897
-2.80040020,9.20259042,1.73199629,7.05889530,0.16869850,0.45519719,0.03741973,0.31635571,0.04151534,0.79790361
-2.79439720,9.28425826,1.72998431,7.15509947,0.16480753,0.44990106,0.03732203,0.31877745,0.04117245,0.77102723
-2.78839420,9.38212549,1.72798462,7.26425220,0.16147652,0.44542749,0.03726462,0.32146166,0.04085751,0.74623623
-2.78239120,9.49508340,1.72600861,7.38537463,0.15869517,0.44177095,0.03725163,0.32440712,0.04057111,0.72357449
-2.77638819,9.62189740,1.72405859,7.51740117,0.15645089,0.43891661,0.03728716,0.32761027,0.04031382,0.70305797
-2.77038519,9.76127434,1.72213268,7.65923312,0.15473030,0.43684286,0.03737523,0.33106592,0.04008629,0.68467962
-2.76438219,9.91193042,1.72022962,7.80979307,0.15352066,0.43552372,0.03751978,0.33476799,0.03988931,0.66841447
-2.75837919,10.07265702,1.71835312,7.96807756,0.15281113,0.43493107,0.03772466,0.33871014,0.03972388,0.65422468
-2.75237619,10.24238141,1.71651554,8.13320589,0.15259392,0.43503671,0.03799360,0.34288629,0.03959124,0.64206427
-2.74637319,10.42021988,1.71474060,8.30446284,0.15286512,0.43581412,0.03833007,0.34729094,0.03949289,0.63188341
-2.74037019,10.60552097,1.71306494,8.48133350,0.15362529,0.43723976,0.03873726,0.35191928,0.03943055,0.62363220
-2.73436718,10.79789705,1.71153847,8.66352864,0.15487972,0.43929409,0.03921789,0.35676706,0.03940614,0.61726366
-2.72836418,10.99724306,1.71022363,8.85099956,0.15663841,0.44196215,0.03977416,0.36183019,0.03942170,0.61273602
-2.72236118,11.20374184,1.70919342,9.04394194,0.15891570,0.44523376,0.04040750,0.36710424,0.03947930,0.61001417
-2.71635818,11.41785610,1.70852875,9.24278848,0.16172958,0.44910337,0.04111852,0.37258371,0.03958095,0.60907031
-2.71035518,11.64030767,1.70831506,9.44819098,0.16510078,0.45356973,0.04190681,0.37826124,0.03972847,0.60988391
-2.70435218,11.87204538,1.70863874,9.66099254,0.16905157,0.45863522,0.04277084,0.38412689,0.03992339,0.61244095
-2.69834917,12.11420306,1.70958360,9.88219142,0.17360445,0.46430519,0.04370791,0.39016746,0.04016683,0.61673261
-2.69234617,12.36804981,1.71122763,10.11289799,0.17878064,0.47058711,0.04471403,0.39636598,0.04045942,0.62275350
-2.68634317,12.63493464,1.71364046,10.35428664,0.18459861,0.47748989,0.04578402,0.40270149,0.04080124,0.63049965
-2.68034017,12.91622783,1.71688154,10.60754454,0.19107251,0.48502307,0.04691151,0.40914910,0.04119172,0.63996627
-2.67433717,13.21326100,1.72099934,10.87381921,0.19821076,0.49319627,0.04808910,0.41568030,0.04162970,0.65114544
-2.66833417,13.52726821,1.72603125,11.15416656,0.20601471,0.50201860,0.04930854,0.42226369,0.04211338,0.66402393
-2.66233117,13.85932952,1.73200447,11.44950111,0.21447747,0.51149822,0.05056099,0.42886586,0.04264043,0.67858107
-2.65632816,14.21031873,1.73893732,11.76054984,0.22358300,0.52164187,0.05183731,0.43545258,0.04320800,0.69478684
-2.65032516,14.58085620,1.74684093,12.08781067,0.23330538,0.53245445,0.05312836,0.44199006,0.04381290,0.71260021
-2.64432216,14.97126777,1.75572088,12.43151663,0.24360833,0.54393846,0.05442538,0.44844623,0.04445164,0.73196765
-2.63831916,15.38155005,1.76557857,12.79160621,0.25444506,0.55609334,0.05572033,0.45479194,0.04512062,0.75282186
-2.63231616,15.81134259,1.77641183,13.16770045,0.26575830,0.56891455,0.05700619,0.46100192,0.04581619,0.77508071
-2.62631316,16.25990696,1.78821472,13.55908689,0.27748064,0.58239247,0.05827724,0.46705551,0.04653485,0.79864625
-2.62031016,16.72611277,1.80097621,13.96471058,0.28953511,0.59651097,0.05952929,0.47293689,0.04727324,0.82340396
-2.61430715,17.20843074,1.81467772,14.38317217,0.30183589,0.61124582,0.06075982,0.47863498,0.04802831,0.84922198
-2.60830415,17.70493271,1.82928967,14.81273296,0.31428939,0.62656282,0.06196800,0.48414286,0.04879726,0.87595052
-2.60230115,18.21329894,1.84476704,15.25132690,0.32679531,0.64241585,0.06315464,0.48945667,0.04957760,0.90342137
-2.59629815,18.73083268,1.86104444,15.69657944,0.33924806,0.65874487,0.06432204,0.49457431,0.05036708,0.93144763
-2.59029515,19.25448224,1.87803099,16.14583304,0.35153814,0.67547411,0.06547372,0.49949366,0.05116363,0.95982369
-2.58429215,19.78087104,1.89560540,16.59617926,0.36355380,0.69251049,0.06661405,0.50421076,0.05196524,0.98832560
-2.57828914,20.30633553,1.91361199,17.04449715,0.37518269,0.70974251,0.06774788,0.50871792,0.05276983,1.01671192
-2.57228614,20.82697134,1.93185783,17.48749756,0.38631368,0.72703973,0.06887999,0.51300195,0.05357513,1.04472518
-2.56628314,21.33868745,1.95011164,17.92177297,0.39683873,0.74425302,0.07001464,0.51704264,0.05437853,1.07209411
-2.56028014,21.83726806,1.96810475,18.34385217,0.40665481,0.76121568,0.07115501,0.52081167,0.05517695,1.09853665
-2.55427714,22.31844156,1.98553430,18.75025904,0.41566589,0.77774545,0.07230278,0.52427197,0.05596673,1.12376385
-2.54827414,22.77795564,2.00206877,19.13757424,0.42378487,0.79364756,0.07345767,0.52737775,0.05674357,1.14748473
-2.54227114,23.21165705,2.01735580,19.50249879,0.43093558,0.80871865,0.07461714,0.53007507,0.05750251,1.16941191
-2.53626813,23.61557441,2.03103193,19.84191805,0.43705463,0.82275162,0.07577611,0.53230313,0.05823792,1.18926808
-2.53026513,23.98600205,2.04273407,20.15296450,0.44209319,0.83554113,0.07692693,0.53399606,0.05894364,1.20679310
-2.52426213,24.31958232,2.05211193,20.43307782,0.44601864,0.84688962,0.07805934,0.53508530,0.05961302,1.22175141
-2.51825913,24.61338419,2.05884094,20.68006032,0.44881588,0.85661371,0.07916070,0.53550232,0.06023922,1.23393965
-2.51225613,24.86497523,2.06263504,20.89212633,0.45048851,0.86455051,0.08021625,0.53518157,0.06081535,1.24319402
-2.50625313,25.07248458,2.06325843,21.06794368,0.45105959,0.87056375,0.08120958,0.53406360,0.06133474,1.24939716
-2.50025013,25.23465437,2.06053582,21.20666584,0.45057197,0.87454933,0.08212308,0.53209799,0.06179130,1.25248414
-2.49424712,25.35087743,2.05436060,21.30795364,0.44908832,0.87644006,0.08293864,0.52924607,0.06217970,1.25244717
-2.48824412,25.42121938,2.04470034,21.37198532,0.44669050,0.87620932,0.08363822,0.52548327,0.06249575,1.24933888
-2.48224112,25.44642392,2.03159940,21.39945432,0.44347854,0.87387348,0.08420456,0.52080091,0.06273659,1.24327369
-2.47623812,25.42790015,2.01517845,21.39155453,0.43956908,0.86949287,0.08462179,0.51520729,0.06290089,1.23442732
-2.47023512,25.36769201,1.99563099,21.34995291,0.43509325,0.86317120,0.08487607,0.50872819,0.06298904,1.22303403
-2.46423212,25.26842997,1.97321694,21.27674991,0.43019412,0.85505357,0.08495605,0.50140657,0.06300320,1.20938196
-2.45822911,25.13326592,1.94825362,21.17442856,0.42502363,0.84532283,0.08485332,0.49330161,0.06294730,1.19380619
-2.45222611,24.96579309,1.92110478,21.04579321,0.41973918,0.83419465,0.08456269,0.48448708,0.06282693,1.17668013
-2.44622311,24.76995288,1.89216794,20.89389957,0.41449990,0.82191144,0.08408232,0.47504913,0.06264919,1.15840520
-2.44022011,24.54993136,1.86186089,20.72197771,0.40946272,0.80873518,0.08341375,0.46508364,0.06242243,1.13939928
-2.43421711,24.31004849,1.83060782,20.53335020,0.40477827,0.79493966,0.08256177,0.45469330,0.06215592,1.12008439
-2.42821411,24.05464346,1.79882586,20.33134750,0.40058690,0.78080230,0.08153416,0.44398447,0.06185949,1.10087396
-2.42221111,23.78795969,1.76691245,20.11922316,0.39701475,0.76659591,0.08034135,0.43306403,0.06154308,1.08216032
-2.41620810,23.51403315,1.73523417,19.90007125,0.39417019,0.75258070,0.07899599,0.42203639,0.06121636,1.06430277
-2.41020510,23.23658771,1.70411732,19.67674850,0.39214054,0.73899690,0.07751243,0.41100073,0.06088823,1.04761693
-2.40420210,22.95894096,1.67384068,19.45180368,0.39098946,0.72605820,0.07590622,0.40004863,0.06056653,1.03236558
-2.39819910,22.68392365,1.64463051,19.22741639,0.39075488,0.71394630,0.07419357,0.38926216,0.06025757,1.01875157
-2.39219610,22.41381559,1.61665784,19.00534751,0.39144774,0.70280679,0.07239089,0.37871248,0.05996597,1.00691304
-2.38619310,22.15030032,1.59003817,18.78690288,0.39305149,0.69274642,0.07051431,0.36845905,0.05969439,0.99692107
-2.38019010,21.89444002,1.56483323,18.57291172,0.39552248,0.68383192,0.06857936,0.35854930,0.05944345,0.98878006
-2.37418709,21.64667191,1.54105463,18.36372069,0.39879128,0.67609035,0.06660065,0.34901895,0.05921178,0.98243056
-2.36818409,21.40682607,1.51866927,18.15920410,0.40276478,0.66951086,0.06459171,0.33989275,0.05899609,0.97775466
-2.36218109,21.17416441,1.49760591,17.95878996,0.40732925,0.66404790,0.06256490,0.33118565,0.05879138,0.97458351
-2.35617809,20.94743911,1.47776278,17.76150142,0.41235400,0.65962547,0.06053141,0.32290433,0.05859125,0.97270671
-2.35017509,20.72496879,1.45901570,17.56601218,0.41769578,0.65614246,0.05850137,0.31504895,0.05838828,0.97188314
-2.34417209,20.50472927,1.44122653,17.37071404,0.42320362,0.65347862,0.05648394,0.30761505,0.05817441,0.97185262
-2.33816908,20.28445569,1.42425138,17.17379433,0.42872391,0.65150092,0.05448758,0.30059545,0.05794140,0.97234804
-2.33216608,20.06175206,1.40794854,16.97332035,0.43410570,0.65007005,0.05252023,0.29398217,0.05768127,0.97310722
-2.32616308,19.83420383,1.39218564,16.76732777,0.43920576,0.64904676,0.05058956,0.28776809,0.05738676,0.97388407
-2.32016008,19.59948931,1.37684599,16.55390951,0.44389337,0.64829769,0.04870314,0.28194846,0.05705165,0.97445847
-2.31415708,19.35548521,1.36183373,16.33130177,0.44805457,0.64770053,0.04686868,0.27652209,0.05667113,0.97464452
-2.30815408,19.10036232,1.34707790,16.09796376,0.45159565,0.64714825,0.04509411,0.27149216,0.05624204,0.97429670
-2.30215108,18.83266746,1.33253507,15.85264793,0.45444574,0.64655223,0.04338764,0.26686667,0.05576300,0.97331376
-2.29614807,18.55138839,1.31819073,15.59445795,0.45655847,0.64584429,0.04175780,0.26265855,0.05523449,0.97164020
-2.29014507,18.25599934,1.30405923,15.32289210,0.45791239,0.64497747,0.04021328,0.25888529,0.05465883,0.96926538
-2.28414207,17.94648541,1.29018255,15.03787036,0.45851044,0.64392564,0.03876289,0.25556827,0.05404004,0.96622027
-2.27813907,17.62334535,1.27662779,14.73974435,0.45837823,0.64268209,0.03741524,0.25273178,0.05338365,0.96257224
-2.27213607,17.28757293,1.26348363,14.42928984,0.45756141,0.64125712,0.03617860,0.25040172,0.05269647,0.95841816
-2.26613307,16.94061834,1.25085591,14.10768248,0.45612216,0.63967500,0.03506051,0.24860416,0.05198626,0.95387619
-2.26013007,16.58433192,1.23886261,13.77645817,0.45413504,0.63797035,0.03406755,0.24736375,0.05126143,0.94907692
-2.25412706,16.22089320,1.22762838,13.43746009,0.45168250,0.63618440,0.03320497,0.24670211,0.05053066,0.94415425
-2.24812406,15.85272910,1.21727901,13.09277522,0.44885007,0.63436115,0.03247649,0.24663632,0.04980265,0.93923661
-2.24212106,15.48242544,1.20793600,12.74466323,0.44572181,0.63254391,0.03188397,0.24717753,0.04908575,0.93443904
-2.23611806,15.11263613,1.19971166,12.39548145,0.44237598,0.63077230,0.03142727,0.24832978,0.04838776,0.92985653
-2.23011506,14.74599457,1.19270491,12.04760922,0.43888142,0.62907998,0.03110414,0.25008925,0.04771570,0.92555912
-2.22411206,14.38503118,1.18699811,11.70337517,0.43529458,0.62749315,0.03091012,0.25244378,0.04707566,0.92158882
-2.21810905,14.03210099,1.18265503,11.36499051,0.43165762,0.62603004,0.03083864,0.25537289,0.04647276,0.91795882
-2.21210605,13.68932407,1.17972018,11.03449106,0.42799746,0.62470130,0.03088108,0.25884826,0.04591106,0.91465465
-2.20610305,13.35854105,1.17821950,10.71369021,0.42432598,0.62351123,0.03102705,0.26283462,0.04539366,0.91163756
-2.20010005,13.04128507,1.17816255,10.40414427,0.42064126,0.62245986,0.03126461,0.26729115,0.04492272,0.90884963
-2.19409705,12.73877022,1.17954583,10.10713083,0.41692974,0.62154563,0.03158066,0.27217319,0.04449961,0.90622045
-2.18809405,12.45189616,1.18235732,9.82364046,0.41316929,0.62076849,0.03196134,0.27743433,0.04412507,0.90367488
-2.18209105,12.18126709,1.18658178,9.55438074,0.40933282,0.62013318,0.03239245,0.28302869,0.04379931,0.90114147
-2.17608804,11.92722307,1.19220662,9.29979162,0.40539236,0.61965251,0.03285994,0.28891329,0.04352227,0.89856094
-2.17008504,11.68988072,1.19922778,9.06007020,0.40132329,0.61935031,0.03335037,0.29505039,0.04329370,0.89589431
-2.16408204,11.46918034,1.20765542,8.83520291,0.39710835,0.61926390,0.03385134,0.30140970,0.04311339,0.89313009
-2.15807904,11.26493591,1.21751869,8.62500261,0.39274147,0.61944583,0.03435193,0.30797025,0.04298122,0.89029006
-2.15207604,11.07688490,1.22886959,8.42914844,0.38823081,0.61996480,0.03484304,0.31472186,0.04289733,0.88743339
-2.14607304,10.90473478,1.24178512,8.24722587,0.38360111,0.62090555,0.03531770,0.32166613,0.04286214,0.88465862
-2.14007004,10.74820372,1.25636779,8.07876515,0.37889510,0.62236782,0.03577127,0.32881674,0.04287643,0.88210351
-2.13406703,10.60705338,1.27274412,7.92327611,0.37417384,0.62446425,0.03620160,0.33619913,0.04294130,0.87994255
-2.12806403,10.48111236,1.29106109,7.78027811,0.36951594,0.62731736,0.03660906,0.34384954,0.04305813,0.87838234
-2.12206103,10.37028963,1.31148061,7.64932410,0.36501584,0.63105571,0.03699650,0.35181328,0.04322856,0.87765490
-2.11605803,10.27457769,1.33417213,7.53001814,0.36078096,0.63580943,0.03736911,0.36014255,0.04345432,0.87800923
-2.11005503,10.19404604,1.35930374,7.42202633,0.35692811,0.64170521,0.03773423,0.36889354,0.04373713,0.87970163
-2.10405203,10.12882582,1.38703202,7.32508122,0.35357921,0.64886115,0.03810102,0.37812331,0.04407855,0.88298505
-2.09804902,10.07908704,1.41749124,7.23898008,0.35085646,0.65738152,0.03848013,0.38788630,0.04447979,0.88809807
-2.09204602,10.04501003,1.45078231,7.16357781,0.34887734,0.66735174,0.03888329,0.39823075,0.04494150,0.89525404
-2.08604302,10.02675274,1.48696210,7.09877506,0.34774958,0.67883383,0.03932283,0.40919521,0.04546364,0.90463085
-2.08004002,10.02441595,1.52603365,7.04450256,0.34756627,0.69186244,0.03981123,0.42080527,0.04604524,0.91636187
-2.07403702,10.03800783,1.56793785,7.00070243,0.34840156,0.70644170,0.04036061,0.43307069,0.04668422,0.93052832
-2.06803402,10.06740968,1.61254693,6.96730733,0.35030678,0.72254298,0.04098221,0.44598305,0.04737727,0.94715364
-2.06203102,10.11234412,1.65966027,6.94421831,0.35330747,0.74010363,0.04168594,0.45951411,0.04811971,0.96619988
-2.05602801,10.17234706,1.70900278,6.93128205,0.35740125,0.75902677,0.04247991,0.47361485,0.04890537,0.98756639
-2.05002501,10.24674428,1.76022597,6.92826847,0.36255665,0.77918219,0.04336995,0.48821536,0.04972660,1.01109071
-2.04402201,10.33463356,1.81291184,6.93484916,0.36871298,0.80040811,0.04435932,0.50322560,0.05057422,1.03655170
-2.03801901,10.43487296,1.86657948,6.95057773,0.37578109,0.82251404,0.04544831,0.51853690,0.05143767,1.06367460
-2.03201601,10.54607556,1.92069420,6.97487257,0.38364518,0.84528432,0.04663405,0.53402428,0.05230506,1.09213784
-2.02601301,10.66661127,1.97467897,7.00700305,0.39216537,0.86848242,0.04791029,0.54954948,0.05316342,1.12158118
-2.02001001,10.79461579,2.02792762,7.04607984,0.40118109,0.89185574,0.04926738,0.56496456,0.05399891,1.15161486
-2.01400700,10.92800689,2.07981964,7.09105013,0.41051500,0.91514079,0.05069225,0.58011592,0.05479717,1.18182928
-2.00800400,11.06450811,2.12973578,7.14069863,0.41997746,0.93806858,0.05216854,0.59484872,0.05554366,1.21180491
-2.00200100,11.20167982,2.17707417,7.19365473,0.42937124,0.96037012,0.05367684,0.60901141,0.05622403,1.24112190
-1.99599800,11.33695732,2.22126622,7.24840651,0.43849644,0.98178172,0.05519501,0.62246026,0.05682456,1.26936917
-1.98999500,11.46769555,2.26179197,7.30332164,0.44715538,1.00205015,0.05669866,0.63506376,0.05733260,1.29615268
-1.98399200,11.59121986,2.29819427,7.35667514,0.45515740,1.02093747,0.05816164,0.64670673,0.05773693,1.32110267
-1.97798899,11.70488169,2.33009134,7.40668365,0.46232330,1.03822541,0.05955668,0.65729399,0.05802821,1.34387971
-1.97198599,11.80611797,2.35718736,7.45154536,0.46848954,1.05371924,0.06085611,0.66675348,0.05819929,1.36417956
-1.96598299,11.89251277,2.37928078,7.48948445,0.47351182,1.06725118,0.06203255,0.67503870,0.05824554,1.38173690
-1.95997999,11.96185918,2.39627003,7.51879866,0.47726820,1.07868319,0.06305976,0.68213047,0.05816507,1.39632794
-1.95397699,12.01221945,2.40815641,7.53790802,0.47966159,1.08790921,0.06391335,0.68803788,0.05795887,1.40777205
-1.94797399,12.04198104,2.41504427,7.54540290,0.48062151,1.09485678,0.06457155,0.69279833,0.05763090,1.41593265
-1.94197099,12.04990630,2.41713813,7.54008913,0.48010529,1.09948813,0.06501591,0.69647684,0.05718806,1.42071744
-1.93596798,12.03517345,2.41473711,7.52102804,0.47809850,1.10180066,0.06523191,0.69916442,0.05664009,1.42207813
-1.92996498,11.99740672,2.40822657,7.48756946,0.47461472,1.10182682,0.06520942,0.70097565,0.05599932,1.42000993
-1.92396198,11.93669377,2.39806731,7.43937577,0.46969470,1.09963345,0.06494314,0.70204549,0.05528047,1.41455071
-1.91795898,11.85358916,2.38478253,7.37643563,0.46340488,1.09532052,0.06443272,0.70252536,0.05450019,1.40577998
-1.91195598,11.74910272,2.36894294,7.29906638,0.45583539,1.08901921,0.06368291,0.70257862,0.05367671,1.39381775
-1.90595298,11.62467289,2.35115037,7.20790466,0.44709755,1.08088949,0.06270336,0.70237551,0.05282931,1.37882306
-1.89994997,11.48212533,2.33202046,7.10388545,0.43732095,1.07111707,0.06150839,0.70208780,0.05197783,1.36099235
-1.89394697,11.32361803,2.31216477,6.98821011,0.42665024,1.05990969,0.06011656,0.70188307,0.05114210,1.34055731
-1.88794397,11.15157473,2.29217306,6.86230487,0.41524170,1.04749298,0.05855007,0.70191911,0.05034141,1.31778227
-1.88194097,10.96860923,2.27259611,6.72777154,0.40325958,1.03410577,0.05683412,0.70233829,0.04959396,1.29296100
-1.87593797,10.77744350,2.25392983,6.58633248,0.39087253,1.01999499,0.05499614,0.70326237,0.04891636,1.26641281
-1.86993497,10.58082294,2.23660104,6.43977258,0.37824996,1.00541028,0.05306495,0.70478778,0.04832314,1.23847792
-1.86393197,10.38143228,2.22095558,6.28988056,0.36555861,0.99059845,0.05106997,0.70698158,0.04782634,1.20951208
-1.85792896,10.18181572,2.20724913,6.13839239,0.35295928,0.97579792,0.04904040,0.70987839,0.04743520,1.17988058
-1.85192596,9.98430442,2.19564107,5.98693924,0.34060393,0.96123333,0.04700444,0.71347827,0.04715584,1.14995165
-1.84592296,9.79095449,2.18619169,5.83700201,0.32863304,0.94711048,0.04498864,0.71774580,0.04699116,1.12008945
-1.83991996,9.60349754,2.17886283,5.68987415,0.31717336,0.93361185,0.04301729,0.72261045,0.04694070,1.09064686
-1.83391696,9.42330566,2.17352193,5.54663414,0.30633620,0.92089276,0.04111197,0.72796807,0.04700071,1.06195832
-1.82791396,9.25137160,2.16994928,5.40812814,0.29621595,0.90907835,0.03929124,0.73368378,0.04716427,1.03433288
-1.82191096,9.08830427,2.16784826,5.27496286,0.28688921,0.89826150,0.03757037,0.73959593,0.04742148,1.00804777
-1.81590795,8.93433880,2.16685794,5.14750842,0.27841422,0.88850178,0.03596136,0.74552105,0.04775979,0.98334274
-1.80990495,8.78935984,2.16656765,5.02591007,0.27083071,0.87982527,0.03447291,0.75125971,0.04816435,0.96041528
-1.80390195,8.65293600,2.16653265,4.91010742,0.26416007,0.87222555,0.03311060,0.75660287,0.04861850,0.93941691
-1.79789895,8.52436295,2.16629045,4.79985978,0.25840590,0.86566539,0.03187712,0.76133860,0.04910420,0.92045075
-1.79189595,8.40271266,2.16537677,4.69477550,0.25355468,0.86007935,0.03077258,0.76525886,0.04960257,0.90357026
-1.78589295,8.28688565,2.16334070,4.59434378,0.24957681,0.85537701,0.02979484,0.76816593,0.05009443,0.88877929
-1.77988994,8.17566392,2.15975826,4.49796695,0.24642772,0.85144666,0.02893985,0.76987844,0.05056080,0.87603341
-1.77388694,8.06776191,2.15424398,4.40499187,0.24404923,0.84815937,0.02820205,0.77023656,0.05098340,0.86524236
-1.76788394,7.96187354,2.14646004,4.31473893,0.24237090,0.84537324,0.02757468,0.76910625,0.05134512,0.85627358
-1.76188094,7.85671395,2.13612280,4.22652781,0.24131167,0.84293766,0.02705009,0.76638241,0.05163041,0.84895678
-1.75587794,7.75105487,2.12300674,4.13969944,0.24078144,0.84069755,0.02662001,0.76199090,0.05182564,0.84308923
-1.74987494,7.64375330,2.10694575,4.05363364,0.24068291,0.83849741,0.02627578,0.75588934,0.05191937,0.83844185
