energy_ev,total_up,B_p_up,B_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.61580790,0.08082600,0.00017239,0.00000000,0.01214524,0.03835748,0.00139885,0.02446160
-5.60980490,0.07323814,0.00022420,0.00000000,0.01066020,0.03435888,0.00177155,0.02188866
-5.60380190,0.06671252,0.00028982,0.00000000,0.00942528,0.03069895,0.00222805,0.01956578
-5.59779890,0.06133159,0.00037223,0.00000000,0.00843682,0.02741024,0.00278279,0.01750672
-5.59179590,0.05717565,0.00047491,0.00000000,0.00769279,0.02452030,0.00345159,0.01572190
-5.58579290,0.05432475,0.00060182,0.00000000,0.00719331,0.02205246,0.00425151,0.01421879
-5.57978989,0.05286043,0.00075747,0.00000000,0.00694113,0.02002681,0.00520059,0.01300232
-5.57378689,0.05286732,0.00094690,0.00000000,0.00694198,0.01846114,0.00631757,0.01207537
-5.56778389,0.05443420,0.00117570,0.00000000,0.00720485,0.01737199,0.00762142,0.01143911
-5.56178089,0.05765476,0.00144995,0.00000000,0.00774208,0.01677552,0.00913087,0.01109346
-5.55577789,0.06262760,0.00177619,0.00000000,0.00856941,0.01668828,0.01086377,0.01103732
-5.54977489,0.06945567,0.00216137,0.00000000,0.00970592,0.01712785,0.01283639,0.01126892
-5.54377189,0.07824493,0.00261274,0.00000000,0.01117377,0.01811323,0.01506266,0.01178589
-5.53776888,0.08910243,0.00313773,0.00000000,0.01299790,0.01966498,0.01755328,0.01258547
-5.53176588,0.10213355,0.00374386,0.00000000,0.01520562,0.02180509,0.02031492,0.01366454
-5.52576288,0.11743891,0.00443855,0.00000000,0.01782607,0.02455672,0.02334933,0.01501964
-5.51975988,0.13511058,0.00522898,0.00000000,0.02088963,0.02794350,0.02665252,0.01664697
-5.51375688,0.15522823,0.00612193,0.00000000,0.02442726,0.03198883,0.03021407,0.01854242
-5.50775388,0.17785510,0.00712360,0.00000000,0.02846981,0.03671484,0.03401652,0.02070157
-5.50175088,0.20303409,0.00823947,0.00000000,0.03304734,0.04214135,0.03803499,0.02311975
-5.49574787,0.23078424,0.00947416,0.00000000,0.03818838,0.04828467,0.04223693,0.02579219
-5.48974487,0.26109780,0.01083130,0.00000000,0.04391932,0.05515645,0.04658228,0.02871416
-5.48374187,0.29393802,0.01231350,0.00000000,0.05026383,0.06276257,0.05102371,0.03188121
-5.47773887,0.32923791,0.01392222,0.00000000,0.05724229,0.07110215,0.05550737,0.03528948
-5.47173587,0.36690000,0.01565783,0.00000000,0.06487138,0.08016669,0.05997378,0.03893598
-5.46573287,0.40679726,0.01751960,0.00000000,0.07316373,0.08993949,0.06435905,0.04281894
-5.45972986,0.44877493,0.01950577,0.00000000,0.08212760,0.10039526,0.06859645,0.04693806
-5.45372686,0.49265348,0.02161362,0.00000000,0.09176666,0.11150002,0.07261802,0.05129473
-5.44772386,0.53823221,0.02383957,0.00000000,0.10207978,0.12321123,0.07635653,0.05589215
-5.44172086,0.58529348,0.02617928,0.00000000,0.11306077,0.13547819,0.07974735,0.06073522
-5.43571786,0.63360722,0.02862771,0.00000000,0.12469816,0.14824268,0.08273050,0.06583027
-5.42971486,0.68293536,0.03117920,0.00000000,0.13697483,0.16143969,0.08525247,0.07118461
-5.42371186,0.73303591,0.03382744,0.00000000,0.14986759,0.17499835,0.08726801,0.07680577
-5.41770885,0.78366655,0.03656550,0.00000000,0.16334665,0.18884293,0.08874161,0.08270056
-5.41170585,0.83458720,0.03938565,0.00000000,0.17737498,0.20289378,0.08964874,0.08887390
-5.40570285,0.88556174,0.04227928,0.00000000,0.19190759,0.21706831,0.08997665,0.09532751
-5.39969985,0.93635860,0.04523664,0.00000000,0.20689082,0.23128190,0.08972489,0.10205847
-5.39369685,0.98675046,0.04824665,0.00000000,0.22226161,0.24544871,0.08890530,0.10905787
-5.38769385,1.03651306,0.05129661,0.00000000,0.23794692,0.25948245,0.08754169,0.11630944
-5.38169085,1.08542355,0.05437195,0.00000000,0.25386339,0.27329704,0.08566907,0.12378846
-5.37568784,1.13325862,0.05745601,0.00000000,0.26991732,0.28680727,0.08333252,0.13146102
-5.36968484,1.17979288,0.06052991,0.00000000,0.28600500,0.29992950,0.08058586,0.13928363
-5.36368184,1.22479794,0.06357247,0.00000000,0.30201367,0.31258239,0.07748998,0.14720340
-5.35767884,1.26804247,0.06656028,0.00000000,0.31782290,0.32468774,0.07411113,0.15515883
-5.35167584,1.30929373,0.06946797,0.00000000,0.33330673,0.33617155,0.07051906,0.16308117
-5.34567284,1.34832067,0.07226847,0.00000000,0.34833626,0.34696514,0.06678528,0.17089644
-5.33966983,1.38489870,0.07493367,0.00000000,0.36278277,0.35700652,0.06298136,0.17852800
-5.33366683,1.41881608,0.07743500,0.00000000,0.37652139,0.36624186,0.05917738,0.18589961
-5.32766383,1.44988161,0.07974428,0.00000000,0.38943483,0.37462703,0.05544063,0.19293889
-5.32166083,1.47793326,0.08183463,0.00000000,0.40141735,0.38212913,0.05183453,0.19958091
-5.31565783,1.50284711,0.08368137,0.00000000,0.41237851,0.38872792,0.04841783,0.20577181
-5.30965483,1.52454602,0.08526305,0.00000000,0.42224660,0.39441693,0.04524406,0.21147228
-5.30365183,1.54300720,0.08656224,0.00000000,0.43097143,0.39920431,0.04236126,0.21666047
-5.29764882,1.55826815,0.08756641,0.00000000,0.43852642,0.40311308,0.03981184,0.22133447
-5.29164582,1.57043016,0.08826850,0.00000000,0.44490969,0.40618089,0.03763276,0.22551382
-5.28564282,1.57965903,0.08866735,0.00000000,0.45014415,0.40845902,0.03585570,0.22924018
-5.27963982,1.58618251,0.08876790,0.00000000,0.45427645,0.41001087,0.03450740,0.23257695
-5.27363682,1.59028460,0.08858113,0.00000000,0.45737494,0.41090964,0.03361000,0.23560772
-5.26763382,1.59229657,0.08812372,0.00000000,0.45952659,0.41123557,0.03318135,0.23843378
-5.26163082,1.59258520,0.08741753,0.00000000,0.46083320,0.41107270,0.03323530,0.24117053
-5.25562781,1.59153876,0.08648880,0.00000000,0.46140689,0.41050529,0.03378187,0.24394306
-5.24962481,1.58955156,0.08536724,0.00000000,0.46136535,0.40961428,0.03482738,0.24688110
-5.24362181,1.58700770,0.08408496,0.00000000,0.46082696,0.40847379,0.03637439,0.25011348
-5.23761881,1.58426525,0.08267530,0.00000000,0.45990612,0.40714797,0.03842163,0.25376237
-5.23161581,1.58164141,0.08117175,0.00000000,0.45870898,0.40568838,0.04096381,0.25793769
-5.22561281,1.57939985,0.07960680,0.00000000,0.45732988,0.40413213,0.04399134,0.26273172
-5.21960980,1.57774063,0.07801097,0.00000000,0.45584854,0.40250071,0.04749012,0.26821447
-5.21360680,1.57679334,0.07641194,0.00000000,0.45432816,0.40079981,0.05144127,0.27442976
-5.20760380,1.57661379,0.07483384,0.00000000,0.45281455,0.39901996,0.05582093,0.28139229
-5.20160080,1.57718427,0.07329673,0.00000000,0.45133603,0.39713804,0.06060021,0.28908597
-5.19559780,1.57841720,0.07181631,0.00000000,0.44990430,0.39511945,0.06574517,0.29746333
-5.18959480,1.58016197,0.07040378,0.00000000,0.44851590,0.39292096,0.07121709,0.30644626
-5.18359180,1.58221428,0.06906588,0.00000000,0.44715430,0.39049382,0.07697276,0.31592787
-5.17758879,1.58432742,0.06780514,0.00000000,0.44579228,0.38778713,0.08296509,0.32577555
-5.17158579,1.58622489,0.06662021,0.00000000,0.44439455,0.38475115,0.08914384,0.33583492
-5.16558279,1.58761343,0.06550631,0.00000000,0.44292032,0.38134043,0.09545655,0.34593458
-5.15957979,1.58819601,0.06445580,0.00000000,0.44132585,0.37751645,0.10184964,0.35589151
-5.15357679,1.58768405,0.06345880,0.00000000,0.43956670,0.37324981,0.10826957,0.36551672
-5.14757379,1.58580843,0.06250377,0.00000000,0.43759972,0.36852178,0.11466424,0.37462109
-5.14157079,1.58232890,0.06157824,0.00000000,0.43538470,0.36332517,0.12098425,0.38302118
-5.13556778,1.57704171,0.06066945,0.00000000,0.43288576,0.35766453,0.12718429,0.39054456
-5.12956478,1.56978537,0.05976499,0.00000000,0.43007235,0.35155577,0.13322443,0.39703485
-5.12356178,1.56044448,0.05885343,0.00000000,0.42692012,0.34502523,0.13907128,0.40235598
-5.11755878,1.54895192,0.05792493,0.00000000,0.42341154,0.33810829,0.14469893,0.40639570
-5.11155578,1.53528933,0.05697180,0.00000000,0.41953639,0.33084774,0.15008976,0.40906830
-5.10555278,1.51948641,0.05598896,0.00000000,0.41529216,0.32329193,0.15523485,0.41031637
-5.09954977,1.50161888,0.05497439,0.00000000,0.41068443,0.31549293,0.16013414,0.41011166
-5.09354677,1.48180575,0.05392948,0.00000000,0.40572709,0.30750466,0.16479615,0.40845507
-5.08754377,1.46020560,0.05285921,0.00000000,0.40044260,0.29938132,0.16923739,0.40537575
-5.08154077,1.43701243,0.05177230,0.00000000,0.39486206,0.29117586,0.17348133,0.40092951
-5.07553777,1.41245089,0.05068118,0.00000000,0.38902516,0.28293890,0.17755699,0.39519646
-5.06953477,1.38677101,0.04960178,0.00000000,0.38297987,0.27471775,0.18149718,0.38827814
-5.06353177,1.36024250,0.04855320,0.00000000,0.37678193,0.26655582,0.18533650,0.38029418
-5.05752876,1.33314859,0.04755720,0.00000000,0.37049395,0.25849216,0.18910903,0.37137856
-5.05152576,1.30577939,0.04663755,0.00000000,0.36418418,0.25056129,0.19284593,0.36167573
-5.04552276,1.27842485,0.04581917,0.00000000,0.35792488,0.24279305,0.19657301,0.35133657
-5.03951976,1.25136732,0.04512720,0.00000000,0.35179029,0.23521268,0.20030841,0.34051432
-5.03351676,1.22487390,0.04458597,0.00000000,0.34585436,0.22784081,0.20406041,0.32936065
-5.02751376,1.19918866,0.04421787,0.00000000,0.34018804,0.22069354,0.20782565,0.31802195
-5.02151076,1.17452495,0.04404226,0.00000000,0.33485654,0.21378248,0.21158780,0.30663581
-5.01550775,1.15105819,0.04407438,0.00000000,0.32991639,0.20711474,0.21531671,0.29532802
-5.00950475,1.12891924,0.04432434,0.00000000,0.32541264,0.20069295,0.21896824,0.28420982
-5.00350175,1.10818882,0.04479630,0.00000000,0.32137619,0.19451525,0.22248479,0.27337587
-4.99749875,1.08889324,0.04548776,0.00000000,0.31782151,0.18857523,0.22579646,0.26290257
-4.99149575,1.07100181,0.04638916,0.00000000,0.31474482,0.18286202,0.22882293,0.25284714
-4.98549275,1.05442609,0.04748371,0.00000000,0.31212295,0.17736044,0.23147599,0.24324723
-4.97948974,1.03902130,0.04874745,0.00000000,0.30991278,0.17205118,0.23366257,0.23412115
-4.97348674,1.02458989,0.05014973,0.00000000,0.30805170,0.16691129,0.23528817,0.22546879
-4.96748374,1.01088733,0.05165387,0.00000000,0.30645868,0.16191463,0.23626063,0.21727302
-4.96148074,0.99763013,0.05321814,0.00000000,0.30503641,0.15703269,0.23649388,0.20950171
-4.95547774,0.98450561,0.05479700,0.00000000,0.30367410,0.15223539,0.23591176,0.20211012
-4.94947474,0.97118337,0.05634249,0.00000000,0.30225105,0.14749215,0.23445142,0.19504373
-4.94347174,0.95732791,0.05780582,0.00000000,0.30064088,0.14277299,0.23206639,0.18824124
-4.93746873,0.94261187,0.05913901,0.00000000,0.29871611,0.13804973,0.22872909,0.18163778
-4.93146573,0.92672937,0.06029652,0.00000000,0.29635303,0.13329714,0.22443258,0.17516805
-4.92546273,0.90940889,0.06123686,0.00000000,0.29343661,0.12849409,0.21919152,0.16876940
-4.91945973,0.89042497,0.06192402,0.00000000,0.28986515,0.12362454,0.21304239,0.16238457
-4.91345673,0.86960828,0.06232879,0.00000000,0.28555460,0.11867836,0.20604280,0.15596421
-4.90745373,0.84685361,0.06242972,0.00000000,0.28044220,0.11365198,0.19827001,0.14946876
-4.90145073,0.82212515,0.06221384,0.00000000,0.27448927,0.10854865,0.18981873,0.14286998
-4.89544772,0.79545909,0.06167708,0.00000000,0.26768315,0.10337856,0.18079829,0.13615176
-4.88944472,0.76696318,0.06082428,0.00000000,0.26003797,0.09815858,0.17132937,0.12931046
-4.88344172,0.73681330,0.05966890,0.00000000,0.25159440,0.09291166,0.16154028,0.12235460
-4.87743872,0.70524727,0.05823240,0.00000000,0.24241826,0.08766609,0.15156321,0.11530403
-4.87143572,0.67255608,0.05654332,0.00000000,0.23259812,0.08245439,0.14153032,0.10818865
-4.86543272,0.63907302,0.05463608,0.00000000,0.22224200,0.07731210,0.13157002,0.10104677
-4.85942971,0.60516123,0.05254966,0.00000000,0.21147329,0.07227640,0.12180359,0.09392307
-4.85342671,0.57120019,0.05032607,0.00000000,0.20042613,0.06738471,0.11234207,0.08686660
-4.84742371,0.53757182,0.04800881,0.00000000,0.18924048,0.06267322,0.10328374,0.07992850
-4.84142071,0.50464682,0.04564131,0.00000000,0.17805706,0.05817558,0.09471209,0.07315992
-4.83541771,0.47277183,0.04326548,0.00000000,0.16701247,0.05392166,0.08669444,0.06661001
-4.82941471,0.44225798,0.04092032,0.00000000,0.15623457,0.04993646,0.07928108,0.06032420
-4.82341171,0.41337123,0.03864081,0.00000000,0.14583852,0.04623937,0.07250514,0.05434270
-4.81740870,0.38632501,0.03645697,0.00000000,0.13592348,0.04284354,0.06638287,0.04869937
-4.81140570,0.36127519,0.03439317,0.00000000,0.12657008,0.03975561,0.06091455,0.04342099
-4.80540270,0.33831768,0.03246777,0.00000000,0.11783883,0.03697566,0.05608572,0.03852684
-4.79939970,0.31748855,0.03069299,0.00000000,0.10976949,0.03449750,0.05186890,0.03402862
-4.79339670,0.29876662,0.02907505,0.00000000,0.10238120,0.03230911,0.04822545,0.02993077
-4.78739370,0.28207820,0.02761455,0.00000000,0.09567361,0.03039336,0.04510769,0.02623096
-4.78139070,0.26730375,0.02630711,0.00000000,0.08962860,0.02872887,0.04246115,0.02292088
-4.77538769,0.25428606,0.02514414,0.00000000,0.08421268,0.02729104,0.04022675,0.01998713
-4.76938469,0.24283939,0.02411373,0.00000000,0.07937983,0.02605314,0.03834299,0.01741233
-4.76338169,0.23275936,0.02320165,0.00000000,0.07507462,0.02498738,0.03674799,0.01517615
-4.75737869,0.22383287,0.02239241,0.00000000,0.07123549,0.02406610,0.03538139,0.01325642
-4.75137569,0.21584780,0.02167021,0.00000000,0.06779802,0.02326274,0.03418597,0.01163019
-4.74537269,0.20860201,0.02101995,0.00000000,0.06469796,0.02255287,0.03310908,0.01027469
-4.73936968,0.20191132,0.02042802,0.00000000,0.06187409,0.02191496,0.03210368,0.00916821
-4.73336668,0.19561617,0.01988312,0.00000000,0.05927063,0.02133107,0.03112926,0.00829077
-4.72736368,0.18958681,0.01937675,0.00000000,0.05683916,0.02078733,0.03015226,0.00762477
-4.72136068,0.18372689,0.01890365,0.00000000,0.05454010,0.02027427,0.02914638,0.00715538
-4.71535768,0.17797533,0.01846207,0.00000000,0.05234367,0.01978693,0.02809253,0.00687081
-4.70935468,0.17230667,0.01805375,0.00000000,0.05023020,0.01932478,0.02697856,0.00676247
-4.70335168,0.16672983,0.01768388,0.00000000,0.04819016,0.01889150,0.02579880,0.00682494
-4.69734867,0.16128552,0.01736080,0.00000000,0.04622357,0.01849463,0.02455342,0.00705588
-4.69134567,0.15604256,0.01709557,0.00000000,0.04433914,0.01814500,0.02324767,0.00745574
-4.68534267,0.15109326,0.01690155,0.00000000,0.04255306,0.01785617,0.02189104,0.00802749
-4.67933967,0.14654814,0.01679368,0.00000000,0.04088759,0.01764373,0.02049636,0.00877621
-4.67333667,0.14253034,0.01678796,0.00000000,0.03936952,0.01752456,0.01907897,0.00970866
-4.66733367,0.13916991,0.01690065,0.00000000,0.03802857,0.01751611,0.01765582,0.01083281
-4.66133067,0.13659819,0.01714768,0.00000000,0.03689582,0.01763567,0.01624474,0.01215735
-4.65532766,0.13494264,0.01754399,0.00000000,0.03600220,0.01789971,0.01486377,0.01369126
-4.64932466,0.13432215,0.01810289,0.00000000,0.03537712,0.01832322,0.01353060,0.01544334
-4.64332166,0.13484309,0.01883560,0.00000000,0.03504735,0.01891922,0.01226214,0.01742182
-4.63731866,0.13659611,0.01975077,0.00000000,0.03503601,0.01969832,0.01107423,0.01963407
-4.63131566,0.13965384,0.02085416,0.00000000,0.03536184,0.02066833,0.00998150,0.02208624
-4.62531266,0.14406933,0.02214842,0.00000000,0.03603869,0.02183412,0.00899728,0.02478314
-4.61930965,0.14987544,0.02363294,0.00000000,0.03707519,0.02319742,0.00813371,0.02772807
-4.61330665,0.15708487,0.02530383,0.00000000,0.03847467,0.02475682,0.00740187,0.03092274
-4.60730365,0.16569084,0.02715399,0.00000000,0.04023518,0.02650786,0.00681200,0.03436726
-4.60130065,0.17566826,0.02917322,0.00000000,0.04234966,0.02844311,0.00637375,0.03806020
-4.59529765,0.18697528,0.03134846,0.00000000,0.04480621,0.03055236,0.00609648,0.04199859
-4.58929465,0.19955498,0.03366400,0.00000000,0.04758843,0.03282290,0.00598952,0.04617801
-4.58329165,0.21333717,0.03610178,0.00000000,0.05067572,0.03523967,0.00606243,0.05059261
-4.57728864,0.22824003,0.03864164,0.00000000,0.05404360,0.03778555,0.00632520,0.05523514
-4.57128564,0.24417167,0.04126161,0.00000000,0.05766404,0.04044158,0.00678841,0.06009686
-4.56528264,0.26103127,0.04393820,0.00000000,0.06150565,0.04318713,0.00746332,0.06516750
-4.55927964,0.27871009,0.04664658,0.00000000,0.06553393,0.04600012,0.00836190,0.07043506
-4.55327664,0.29709209,0.04936081,0.00000000,0.06971136,0.04885714,0.00949674,0.07588564
-4.54727364,0.31605431,0.05205406,0.00000000,0.07399753,0.05173362,0.01088100,0.08150314
-4.54127064,0.33546717,0.05469873,0.00000000,0.07834932,0.05460391,0.01252819,0.08726907
-4.53526763,0.35519471,0.05726667,0.00000000,0.08272098,0.05744147,0.01445195,0.09316229
-4.52926463,0.37509493,0.05972935,0.00000000,0.08706439,0.06021901,0.01666586,0.09915882
-4.52326163,0.39502048,0.06205805,0.00000000,0.09132939,0.06290875,0.01918313,0.10523180
-4.51725863,0.41481974,0.06422417,0.00000000,0.09546428,0.06548272,0.02201635,0.11135154
-4.51125563,0.43433846,0.06619955,0.00000000,0.09941638,0.06791312,0.02517725,0.11748575
-4.50525263,0.45342211,0.06795686,0.00000000,0.10313295,0.07017286,0.02867646,0.12359997
-4.49924962,0.47191880,0.06947009,0.00000000,0.10656215,0.07223616,0.03252329,0.12965818
-4.49324662,0.48968303,0.07071510,0.00000000,0.10965424,0.07407921,0.03672558,0.13562364
-4.48724362,0.50657985,0.07167026,0.00000000,0.11236297,0.07568100,0.04128944,0.14145987
-4.48124062,0.52248958,0.07231707,0.00000000,0.11464697,0.07702412,0.04621914,0.14713173
-4.47523762,0.53731258,0.07264085,0.00000000,0.11647131,0.07809567,0.05151687,0.15260666
-4.46923462,0.55097403,0.07263139,0.00000000,0.11780895,0.07888804,0.05718247,0.15785582
-4.46323162,0.56342819,0.07228356,0.00000000,0.11864215,0.07939974,0.06321312,0.16285517
-4.45722861,0.57466202,0.07159780,0.00000000,0.11896367,0.07963596,0.06960290,0.16758642
-4.45122561,0.58469764,0.07058050,0.00000000,0.11877773,0.07960913,0.07634228,0.17203768
-4.44522261,0.59359344,0.06924419,0.00000000,0.11810061,0.07933906,0.08341747,0.17620385
-4.43921961,0.60144368,0.06760755,0.00000000,0.11696090,0.07885302,0.09080964,0.18008657
-4.43321661,0.60837625,0.06569522,0.00000000,0.11539932,0.07818534,0.09849410,0.18369389
-4.42721361,0.61454870,0.06353740,0.00000000,0.11346803,0.07737687,0.10643936,0.18703945
-4.42121061,0.62014264,0.06116920,0.00000000,0.11122952,0.07647402,0.11460622,0.19014141
-4.41520760,0.62535642,0.05862979,0.00000000,0.10875512,0.07552758,0.12294692,0.19302107
-4.40920460,0.63039683,0.05596149,0.00000000,0.10612308,0.07459128,0.13140438,0.19570123
-4.40320160,0.63546973,0.05320856,0.00000000,0.10341627,0.07372013,0.13991175,0.19820466
-4.39719860,0.64077047,0.05041606,0.00000000,0.10071984,0.07296865,0.14839219,0.20055243
-4.39119560,0.64647432,0.04762854,0.00000000,0.09811853,0.07238905,0.15675905,0.20276259
-4.38519260,0.65272767,0.04488887,0.00000000,0.09569416,0.07202937,0.16491661,0.20484910
-4.37918959,0.65964034,0.04223702,0.00000000,0.09352308,0.07193176,0.17276117,0.20682121
-4.37318659,0.66727955,0.03970902,0.00000000,0.09167383,0.07213094,0.18018283,0.20868336
-4.36718359,0.67566594,0.03733607,0.00000000,0.09020521,0.07265290,0.18706775,0.21043560
-4.36118059,0.68477180,0.03514379,0.00000000,0.08916454,0.07351389,0.19330085,0.21207466
-4.35517759,0.69452181,0.03315174,0.00000000,0.08858655,0.07471982,0.19876901,0.21359545
-4.34917459,0.70479620,0.03137309,0.00000000,0.08849260,0.07626600,0.20336451,0.21499301
-4.34317159,0.71543616,0.02981459,0.00000000,0.08889055,0.07813733,0.20698865,0.21626479
-4.33716858,0.72625135,0.02847675,0.00000000,0.08977497,0.08030884,0.20955540,0.21741305
-4.33116558,0.73702901,0.02735417,0.00000000,0.09112800,0.08274666,0.21099485,0.21844720
-4.32516258,0.74754427,0.02643611,0.00000000,0.09292045,0.08540931,0.21125633,0.21938590
-4.31915958,0.75757103,0.02570725,0.00000000,0.09511344,0.08824923,0.21031099,0.22025877
-4.31315658,0.76689300,0.02514848,0.00000000,0.09766016,0.09121453,0.20815383,0.22110748
-4.30715358,0.77531416,0.02473786,0.00000000,0.10050790,0.09425093,0.20480479,0.22198606
