energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.72986493,5.65130353,1.40115736,2.82254044,0.19587569,1.86758162,0.84893952,0.00000000
-5.72386193,5.72275758,1.42272076,2.86660525,0.19736755,1.88580570,0.85630940,0.00000000
-5.71785893,5.80301345,1.44579526,2.91606714,0.19866364,1.90769897,0.86513381,0.00000000
-5.71185593,5.89118614,1.47022237,2.97041582,0.19974459,1.93301140,0.87530740,0.00000000
-5.70585293,5.98612964,1.49581419,3.02897983,0.20059360,1.96137993,0.88670102,0.00000000
-5.69984992,6.08646161,1.52235775,3.09093928,0.20119729,1.99233590,0.89916513,0.00000000
-5.69384692,6.19059518,1.54961978,3.15534316,0.20154645,2.02531607,0.91253350,0.00000000
-5.68784392,6.29677705,1.57735162,3.22113101,0.20163653,2.05967672,0.92662678,0.00000000
-5.68184092,6.40313080,1.60529411,3.28715839,0.20146805,2.09471068,0.94125617,0.00000000
-5.67583792,6.50770426,1.63318232,3.35222545,0.20104664,2.12966657,0.95622692,0.00000000
-5.66983492,6.60851969,1.66074991,3.41510793,0.20038291,2.16376984,0.97134166,0.00000000
-5.66383192,6.70362555,1.68773329,3.47458981,0.19949205,2.19624483,0.98640367,0.00000000
-5.65782891,6.79114844,1.71387539,3.52949670,0.19839312,2.22633737,1.00122000,0.00000000
-5.65182591,6.86934398,1.73892917,3.57872904,0.19710826,2.25333702,1.01560460,0.00000000
-5.64582291,6.93664552,1.76266100,3.62129440,0.19566160,2.27659853,1.02938143,0.00000000
-5.63981991,6.99170932,1.78485409,3.65633781,0.19407820,2.29556169,1.04238767,0.00000000
-5.63381691,7.03345534,1.80531192,3.68316931,0.19238284,2.30976906,1.05447712,0.00000000
-5.62781391,7.06110251,1.82386210,3.70128801,0.19059889,2.31888112,1.06552372,0.00000000
-5.62181091,7.07419785,1.84036043,3.71040187,0.18874731,2.32268835,1.07542523,0.00000000
-5.61580790,7.07263852,1.85469552,3.71044262,0.18684574,2.32111989,1.08410712,0.00000000
-5.60980490,7.05668636,1.86679376,3.70157526,0.18490787,2.31424863,1.09152646,0.00000000
-5.60380190,7.02697436,1.87662462,3.68420180,0.18294307,2.30229246,1.09767568,0.00000000
-5.59779890,6.98450478,1.88420612,3.65895900,0.18095627,2.28561176,1.10258618,0.00000000
-5.59179590,6.93063863,1.88961014,3.62670983,0.17894819,2.26470309,1.10633136,0.00000000
-5.58579290,6.86707643,1.89296736,3.58852894,0.17691586,2.24018927,1.10902896,0.00000000
-5.57978989,6.79583034,1.89447132,3.54568194,0.17485332,2.21280601,1.11084245,0.00000000
-5.57378689,6.71918765,1.89438118,3.49959908,0.17275268,2.18338547,1.11198110,0.00000000
-5.56778389,6.63966614,1.89302283,3.45184363,0.17060517,2.15283691,1.11269860,0.00000000
-5.56178089,6.55996174,1.89078782,3.40407553,0.16840245,2.12212505,1.11328996,0.00000000
-5.55577789,6.48288914,1.88812978,3.35801103,0.16613777,2.09224647,1.11408656,0.00000000
-5.54977489,6.41131644,1.88555803,3.31537928,0.16380713,2.06420458,1.11544933,0.00000000
-5.54377189,6.34809492,1.88362830,3.27787674,0.16141033,2.03898371,1.11775994,0.00000000
-5.53776888,6.29598554,1.88293041,3.24712063,0.15895173,2.01752296,1.12141036,0.00000000
-5.53176588,6.25758377,1.88407311,3.22460268,0.15644079,2.00069041,1.12679081,0.00000000
-5.52576288,6.23524501,1.88766648,3.21164446,0.15389233,1.98925843,1.13427663,0.00000000
-5.51975988,6.23101254,1.89430220,3.20935588,0.15132639,1.98388064,1.14421441,0.00000000
-5.51375688,6.24655069,1.90453246,3.21859805,0.14876790,1.98507141,1.15690801,0.00000000
-5.50775388,6.28308548,1.91884828,3.23995219,0.14624593,1.99318849,1.17260508,0.00000000
-5.50175088,6.34135532,1.93765806,3.27369576,0.14379279,2.00841935,1.19148458,0.00000000
-5.49574787,6.42157393,1.96126722,3.31978695,0.14144284,2.03077193,1.21364618,0.00000000
-5.48974487,6.52340759,1.98986015,3.37785865,0.13923128,2.06007021,1.23910190,0.00000000
-5.48374187,6.64596817,2.02348497,3.44722240,0.13719274,2.09595486,1.26777072,0.00000000
-5.47773887,6.78782308,2.06204230,3.52688256,0.13535999,2.13788931,1.29947631,0.00000000
-5.47173587,6.94702247,2.10527845,3.61556085,0.13376264,2.18517107,1.33394847,0.00000000
-5.46573287,7.12114330,2.15278365,3.71173034,0.13242609,2.23694818,1.37082800,0.00000000
-5.45972986,7.30734939,2.20399563,3.81365822,0.13137051,2.29224031,1.40967522,0.00000000
-5.45372686,7.50246538,2.25820856,3.91945576,0.13061021,2.34996400,1.44998164,0.00000000
-5.44772386,7.70306232,2.31458718,4.02713372,0.13015314,2.40896110,1.49118449,0.00000000
-5.44172086,7.90555165,2.37218587,4.13466113,0.13000069,2.46802966,1.53268337,0.00000000
-5.43571786,8.10628423,2.42997178,4.24002512,0.13014776,2.52595598,1.57385836,0.00000000
-5.42971486,8.30165040,2.48685149,4.34128948,0.13058298,2.58154695,1.61408881,0.00000000
-5.42371186,8.48817743,2.54170013,4.43664941,0.13128922,2.63366140,1.65277184,0.00000000
-5.41770885,8.66262051,2.59339180,4.52448052,0.13224419,2.68123945,1.68933984,0.00000000
-5.41170585,8.82204383,2.64083048,4.60337989,0.13342118,2.72332882,1.72327614,0.00000000
-5.40570285,8.96388902,2.68297997,4.67219779,0.13478988,2.75910740,1.75412810,0.00000000
-5.39969985,9.08602849,2.71889205,4.73005889,0.13631719,2.78790126,1.78151730,0.00000000
-5.39369685,9.18680236,2.74773182,4.77637252,0.13796810,2.80919778,1.80514615,0.00000000
-5.38769385,9.26503819,2.76879930,4.81083178,0.13970647,2.82265366,1.82480110,0.00000000
-5.38169085,9.32005372,2.78154678,4.83340219,0.14149576,2.82809773,1.84035219,0.00000000
-5.37568784,9.35164361,2.78559135,4.84430088,0.14329977,2.82552890,1.85174929,0.00000000
-5.36968484,9.36005180,2.78072234,4.84396768,0.14508320,2.81510958,1.85901545,0.00000000
-5.36368184,9.34593166,2.76690370,4.83303013,0.14681218,2.79715506,1.86223772,0.00000000
-5.35767884,9.31029676,2.74427132,4.81226416,0.14845482,2.77211966,1.86155628,0.00000000
-5.35167584,9.25446495,2.71312579,4.78255284,0.14998155,2.74058019,1.85715242,0.00000000
-5.34567284,9.17999884,2.67392091,4.74484511,0.15136555,2.70321763,1.84923618,0.00000000
-5.33966983,9.08864551,2.62724859,4.70011664,0.15258312,2.66079762,1.83803426,0.00000000
-5.33366683,8.98227800,2.57382088,4.64933440,0.15361394,2.61415054,1.82377899,0.00000000
-5.32766383,8.86284081,2.51444981,4.59342639,0.15444147,2.56415158,1.80669868,0.00000000
-5.32166083,8.73230115,2.45002571,4.53325765,0.15505315,2.51170157,1.78700995,0.00000000
-5.31565783,8.59260702,2.38149487,4.46961300,0.15544070,2.45770858,1.76491219,0.00000000
-5.30965483,8.44565287,2.30983709,4.40318678,0.15560035,2.40307083,1.74058434,0.00000000
-5.30365183,8.29325289,2.23604370,4.33457938,0.15553289,2.34866091,1.71418386,0.00000000
-5.29764882,8.13712157,2.16109673,4.26429993,0.15524386,2.29531144,1.68584792,0.00000000
-5.29164582,7.97886081,2.08594943,4.19277429,0.15474336,2.24380221,1.65569619,0.00000000
-5.28564282,7.81995261,2.01150862,4.12035728,0.15404600,2.19484869,1.62383525,0.00000000
-5.27963982,7.66175622,1.93861912,4.04734798,0.15317049,2.14909202,1.59036383,0.00000000
-5.27363682,7.50550844,1.86805034,3.97400664,0.15213925,2.10709039,1.55537867,0.00000000
-5.26763382,7.35232620,1.80048533,3.90057224,0.15097776,2.06931188,1.51898037,0.00000000
-5.26163082,7.20321016,1.73651219,3.82727926,0.14971383,2.03612876,1.48127887,0.00000000
-5.25562781,7.05904886,1.67661804,3.75437290,0.14837674,2.00781352,1.44239819,0.00000000
-5.24962481,6.92062275,1.62118550,3.68212181,0.14699634,1.98453663,1.40248006,0.00000000
-5.24362181,6.78860793,1.57049176,3.61082780,0.14560205,1.96636620,1.36168640,0.00000000
-5.23761881,6.66357959,1.52471016,3.54083208,0.14422193,1.95326990,1.32020029,0.00000000
-5.23161581,6.54601525,1.48391424,3.47251797,0.14288180,1.94511902,1.27822566,0.00000000
-5.22561281,6.43629823,1.44808429,3.40631001,0.14160444,1.94169488,1.23598560,0.00000000
-5.21960980,6.33472146,1.41711617,3.34266968,0.14040902,1.94269766,1.19371949,0.00000000
-5.21360680,6.24149224,1.39083213,3.28208805,0.13931070,1.94775734,1.15167921,0.00000000
-5.20760380,6.15673782,1.36899361,3.22507576,0.13832049,1.95644665,1.11012451,0.00000000
-5.20160080,6.08051213,1.35131537,3.17215075,0.13744534,1.96829556,1.06931802,0.00000000
-5.19559780,6.01280341,1.33748063,3.12382430,0.13668846,1.98280689,1.02951989,0.00000000
-5.18959480,5.95354239,1.32715675,3.08058584,0.13604997,1.99947234,0.99098256,0.00000000
-5.18359180,5.90261071,1.32001069,3.04288713,0.13552758,2.01778825,0.95394570,0.00000000
-5.17758879,5.85984879,1.31572375,3.01112625,0.13511760,2.03727047,0.91863150,0.00000000
-5.17158579,5.82506256,1.31400485,2.98563191,0.13481583,2.05746734,0.88524053,0.00000000
-5.16558279,5.79802843,1.31460176,2.96664870,0.13461862,2.07797047,0.85394821,0.00000000
-5.15957979,5.77849592,1.31730972,2.95432370,0.13452378,2.09842244,0.82490190,0.00000000
-5.15357679,5.76618747,1.32197694,2.94869497,0.13453131,2.11852120,0.79821867,0.00000000
-5.14757379,5.76079548,1.32850675,2.94968247,0.13464400,2.13802091,0.77398376,0.00000000
-5.14157079,5.76197657,1.33685624,2.95708187,0.13486770,2.15672924,0.75224971,0.00000000
-5.13556778,5.76934354,1.34703136,2.97056169,0.13521133,2.17450141,0.73303610,0.00000000
-5.12956478,5.78245585,1.35907890,2.98966418,0.13568656,2.19123137,0.71632993,0.00000000
-5.12356178,5.80080953,1.37307561,3.01381017,0.13630717,2.20684088,0.70208660,0.00000000
-5.11755878,5.82382782,1.38911527,3.04230823,0.13708820,2.22126730,0.69023162,0.00000000
-5.11155578,5.85085369,1.40729441,3.07436785,0.13804474,2.23445100,0.68066282,0.00000000
-5.10555278,5.88114568,1.42769745,3.10911685,0.13919075,2.24632335,0.67325330,0.00000000
-5.09954977,5.91387808,1.45038245,3.14562235,0.14053762,2.25679636,0.66785508,0.00000000
-5.09354677,5.94814651,1.47536804,3.18291496,0.14209286,2.26575463,0.66430339,0.00000000
-5.08754377,5.98297931,1.50262266,3.22001525,0.14385887,2.27305048,0.66242160,0.00000000
-5.08154077,6.01735522,1.53205670,3.25596184,0.14583187,2.27850265,0.66202680,0.00000000
-5.07553777,6.05022684,1.56351801,3.28983977,0.14800110,2.28189880,0.66293591,0.00000000
-5.06953477,6.08054935,1.59679133,3.32080822,0.15034841,2.28300184,0.66497206,0.00000000
-5.06353177,6.10731329,1.63160155,3.34812639,0.15284810,2.28155967,0.66797130,0.00000000
-5.05752876,6.12958001,1.66762073,3.37117630,0.15546725,2.27731795,0.67178918,0.00000000
-5.05152576,6.14651785,1.70447851,3.38948162,0.15816637,2.27003496,0.67630702,0.00000000
-5.04552276,6.15743734,1.74177545,3.40272162,0.16090044,2.25949772,0.68143764,0.00000000
-5.03951976,6.16182311,1.77909822,3.41073955,0.16362023,2.24553836,0.68713011,0.00000000
-5.03351676,6.15936093,1.81603619,3.41354503,0.16627385,2.22804956,0.69337327,0.00000000
-5.02751376,6.14995779,1.85219811,3.41131041,0.16880851,2.20699820,0.70019780,0.00000000
-5.02151076,6.13375386,1.88722807,3.40436106,0.17117230,2.18243610,0.70767646,0.00000000
-5.01550775,6.11112518,1.92081983,3.39316012,0.17331604,2.15450733,0.71592246,0.00000000
-5.00950475,6.08267643,1.95272860,3.37828831,0.17519489,2.12345123,0.72508578,0.00000000
-5.00350175,6.04922393,1.98277976,3.36041959,0.17676998,2.08960116,0.73534740,0.00000000
-4.99749875,6.01176913,2.01087380,3.34029376,0.17800961,2.05337864,0.74691171,0.00000000
-4.99149575,5.97146358,2.03698755,3.31868707,0.17889027,2.01528327,0.75999707,0.00000000
-4.98549275,5.92956695,2.06117131,3.29638192,0.17939731,1.97587874,0.77482503,0.00000000
-4.97948974,5.88739957,2.08354237,3.27413708,0.17952524,1.93577578,0.79160853,0.00000000
-4.97348674,5.84629185,2.10427516,3.25265925,0.17927769,1.89561264,0.81053958,0.00000000
-4.96748374,5.80753277,2.12358871,3.23257733,0.17866704,1.85603424,0.83177706,0.00000000
-4.96148074,5.77231962,2.14173211,3.21442009,0.17771381,1.81767094,0.85543506,0.00000000
-4.95547774,5.74171147,2.15896882,3.19859823,0.17644566,1.78111789,0.88157254,0.00000000
-4.94947474,5.71658847,2.17556071,3.18539134,0.17489636,1.74691603,0.91018483,0.00000000
-4.94347174,5.69761871,2.19175272,3.17494029,0.17310442,1.71553549,0.94119737,0.00000000
-4.93746873,5.68523426,2.20775887,3.16724527,0.17111181,1.68736207,0.97446231,0.00000000
-4.93146573,5.67961741,2.22375036,3.16216949,0.16896251,1.66268744,1.00975810,0.00000000
-4.92546273,5.68069766,2.23984634,3.15944850,0.16670113,1.64170316,1.04679231,0.00000000
-4.91945973,5.68815952,2.25610762,3.15870463,0.16437161,1.62449880,1.08520768,0.00000000
-4.91345673,5.70146053,2.27253356,3.15946609,0.16201595,1.61106382,1.12459125,0.00000000
-4.90745373,5.71985867,2.28906210,3.16118994,0.15967311,1.60129300,1.16448623,0.00000000
-4.90145073,5.74244755,2.30557281,3.16328800,0.15737810,1.59499502,1.20440619,0.00000000
-4.89544772,5.76819763,2.32189249,3.16515478,0.15516114,1.59190328,1.24385090,0.00000000
-4.88944472,5.79600143,2.33780294,3.16619607,0.15304707,1.59168856,1.28232325,0.00000000
-4.88344172,5.82472037,2.35305027,3.16585715,0.15105486,1.59397264,1.31934642,0.00000000
-4.87743872,5.85323099,2.36735531,3.16364940,0.14919737,1.59834220,1.35448055,0.00000000
-4.87143572,5.88046847,2.38042426,3.15917400,0.14748124,1.60436224,1.38733817,0.00000000
-4.86543272,5.90546520,2.39195931,3.15214180,0.14590687,1.61158870,1.41759764,0.00000000
-4.85942971,5.92738295,2.40166851,3.14238831,0.14446864,1.61957951,1.44501406,0.00000000
-4.85342671,5.94553720,2.40927463,3.12988314,0.14315524,1.62790401,1.46942713,0.00000000
-4.84742371,5.95941277,2.41452274,3.11473338,0.14195012,1.63615049,1.49076548,0.00000000
-4.84142071,5.96867050,2.41718619,3.09718066,0.14083202,1.64393181,1.50904755,0.00000000
-4.83541771,5.97314481,2.41707118,3.07759190,0.13977568,1.65088923,1.52437867,0.00000000
-4.82941471,5.97283305,2.41401977,3.05644417,0.13875260,1.65669473,1.53694469,0.00000000
-4.82341171,5.96787719,2.40791153,3.03430421,0.13773191,1.66105204,1.54700233,0.00000000
-4.81740870,5.95853951,2.39866405,3.01180331,0.13668124,1.66369674,1.55486668,0.00000000
-4.81140570,5.94517358,2.38623249,2.98960890,0.13556772,1.66439584,1.56089637,0.00000000
-4.80540270,5.92819234,2.37060847,2.96839376,0.13435893,1.66294715,1.56547705,0.00000000
-4.79939970,5.90803510,2.35181844,2.94880435,0.13302392,1.65917881,1.56900382,0.00000000
-4.79339670,5.88513513,2.32992189,2.93142965,0.13153412,1.65294918,1.57186336,0.00000000
-4.78739370,5.85988963,2.30500947,2.91677182,0.12986429,1.64414726,1.57441650,0.00000000
-4.78139070,5.83263364,2.27720125,2.90522007,0.12799329,1.63269380,1.57698187,0.00000000
-4.77538769,5.80361901,2.24664518,2.89702901,0.12590482,1.61854309,1.57982150,0.00000000
-4.76938469,5.77299979,2.21351592,2.89230240,0.12358801,1.60168535,1.58312874,0.00000000
-4.76338169,5.74082459,2.17801399,2.89098338,0.12103785,1.58214961,1.58701926,0.00000000
-4.75737869,5.70703640,2.14036533,2.89285158,0.11825548,1.56000692,1.59152540,0.00000000
-4.75137569,5.67148014,2.10082127,2.89752760,0.11524827,1.53537360,1.59659430,0.00000000
-4.74537269,5.63391757,2.05965875,2.90448487,0.11202982,1.50841446,1.60208987,0.00000000
-4.73936968,5.59404913,2.01718095,2.91306858,0.10861969,1.47934551,1.60779865,0.00000000
-4.73336668,5.55154183,1.97371804,2.92252120,0.10504304,1.44843613,1.61343940,0.00000000
-4.72736368,5.50606213,1.92962803,2.93201361,0.10133007,1.41601042,1.61867607,0.00000000
-4.72136068,5.45731218,1.88529760,2.94068073,0.09751544,1.38244752,1.62313366,0.00000000
-4.71535768,5.40506812,1.84114271,2.94766026,0.09363742,1.34818083,1.62641629,0.00000000
-4.70935468,5.34921836,1.79760883,2.95213297,0.08973713,1.31369589,1.62812676,0.00000000
-4.70335168,5.28980012,1.75517057,2.95336265,0.08585760,1.27952709,1.62788668,0.00000000
-4.69734867,5.22703230,1.71433056,2.95073423,0.08204290,1.24625295,1.62535620,0.00000000
-4.69134567,5.16134280,1.67561735,2.94378802,0.07833715,1.21449018,1.62025249,0.00000000
-4.68534267,5.09338870,1.63958223,2.93224858,0.07478366,1.18488651,1.61236589,0.00000000
-4.67933967,5.02406778,1.60679472,2.91604681,0.07142407,1.15811232,1.60157313,0.00000000
-4.67333667,4.95452038,1.57783678,2.89533394,0.06829754,1.13485139,1.58784668,0.00000000
-4.66733367,4.88612086,1.55329566,2.87048666,0.06544005,1.11579070,1.57125989,0.00000000
-4.66133067,4.82045832,1.53375542,2.84210292,0.06288380,1.10160959,1.55198759,0.00000000
-4.65532766,4.75930701,1.51978725,2.81098839,0.06065669,1.09296835,1.53030201,0.00000000
-4.64932466,4.70458675,1.51193868,2.77813383,0.05878202,1.09049651,1.50656425,0.00000000
-4.64332166,4.65831484,1.51072203,2.74468436,0.05727815,1.09478088,1.48121166,0.00000000
-4.63731866,4.62255069,1.51660221,2.71190158,0.05615850,1.10635357,1.45474186,0.00000000
-4.63131566,4.59933500,1.52998419,2.68112025,0.05543146,1.12568012,1.42769390,0.00000000
-4.62531266,4.59062571,1.55120054,2.65370096,0.05510062,1.15314789,1.40062781,0.00000000
-4.61930965,4.59823264,1.58049907,2.63098089,0.05516490,1.18905476,1.37410321,0.00000000
-4.61330665,4.62375313,1.61803117,2.61422453,0.05561895,1.23359838,1.34865814,0.00000000
-4.60730365,4.66851092,1.66384083,2.60457615,0.05645346,1.28686611,1.32478902,0.00000000
-4.60130065,4.73350006,1.71785483,2.60301594,0.05765559,1.34882570,1.30293248,0.00000000
-4.59529765,4.81933597,1.77987413,2.61032137,0.05920940,1.41931703,1.28344995,0.00000000
-4.58929465,4.92621490,1.84956691,2.62703510,0.06109627,1.49804514,1.26661547,0.00000000
-4.58329165,5.05388344,1.92646338,2.65344055,0.06329525,1.58457476,1.25260705,0.00000000
-4.57728864,5.20161883,2.00995267,2.68954586,0.06578338,1.67832678,1.24150184,0.00000000
-4.57128564,5.36822098,2.09928208,2.73507669,0.06853601,1.77857688,1.23327516,0.00000000
-4.56528264,5.55201657,2.19355906,2.78947796,0.07152692,1.88445689,1.22780309,0.00000000
-4.55927964,5.75087547,2.29175608,2.85192431,0.07472852,1.99495912,1.22486845,0.00000000
-4.55327664,5.96223926,2.39271886,2.92133891,0.07811187,2.10894415,1.22416975,0.00000000
-4.54727364,6.18316168,2.49517817,2.99641980,0.08164672,2.22515224,1.22533262,0.00000000
-4.54127064,6.41036017,2.59776528,3.07567290,0.08530155,2.34221877,1.22792316,0.00000000
-4.53526763,6.64027772,2.69903135,3.15745064,0.08904352,2.45869360,1.23146271,0.00000000
-4.52926463,6.86915378,2.79747063,3.23999483,0.09283856,2.57306438,1.23544356,0.00000000
-4.52326163,7.09310274,2.89154710,3.32148266,0.09665142,2.68378349,1.23934488,0.00000000
-4.51725863,7.30819822,2.97972452,3.40007427,0.10044589,2.78929815,1.24264863,0.00000000
-4.51125563,7.51056108,3.06049881,3.47396053,0.10418504,2.88808298,1.24485483,0.00000000
-4.50525263,7.69644890,3.13243226,3.54140964,0.10783161,2.97867421,1.24549580,0.00000000
-4.49924962,7.86234444,3.19418846,3.60081110,0.11134851,3.05970429,1.24414909,0.00000000
-4.49324662,8.00504040,3.24456668,3.65071593,0.11469944,3.12993600,1.24044872,0.00000000
-4.48724362,8.12171791,3.28253452,3.68987173,0.11784958,3.18829453,1.23409449,0.00000000
-4.48124062,8.21001609,3.30725754,3.71725183,0.12076635,3.23389644,1.22485909,0.00000000
-4.47523762,8.26809040,3.31812439,3.73207758,0.12342024,3.26607422,1.21259297,0.00000000
-4.46923462,8.29465758,3.31476656,3.73383319,0.12578559,3.28439537,1.19722674,0.00000000
-4.46323162,8.28902553,3.29707142,3.72227291,0.12784138,3.28867514,1.17877112,0.00000000
-4.45722861,8.25110708,3.26518810,3.69742031,0.12957186,3.27898229,1.15731455,0.00000000
-4.45122561,8.18141695,3.21952563,3.65956014,0.13096714,3.25563744,1.13301841,0.00000000
-4.44522261,8.08105209,3.16074328,3.60922296,0.13202353,3.21920414,1.10611023,0.00000000
-4.43921961,7.95165616,3.08973333,3.54716350,0.13274376,3.17047280,1.07687505,0.00000000
-4.43321661,7.79536940,3.00759706,3.47433369,0.13313697,3.11043816,1.04564532,0.00000000
-4.42721361,7.61476606,2.91561464,3.39185128,0.13321847,3.04027127,1.01278964,0.00000000
-4.42121061,7.41278159,2.81521036,3.30096569,0.13300929,2.96128690,0.97870098,0.00000000
-4.41520760,7.19263266,2.70791448,3.20302200,0.13253559,2.87490791,0.94378462,0.00000000
-4.40920460,6.95773282,2.59532332,3.09942474,0.13182784,2.78262792,0.90844645,0.00000000
-4.40320160,6.71160704,2.47905905,2.99160258,0.13091991,2.68597358,0.87308189,0.00000000
-4.39719860,6.45780820,2.36073085,2.88097517,0.12984810,2.58646813,0.83806606,0.00000000
-4.39119560,6.19983816,2.24189866,2.76892304,0.12865009,2.48559724,0.80374525,0.00000000
-4.38519260,5.94107614,2.12404087,2.65676159,0.12736392,2.38477848,0.77043022,0.00000000
-4.37918959,5.68471618,2.00852683,2.54571941,0.12602706,2.28533519,0.73839119,0.00000000
-4.37318659,5.43371535,1.89659477,2.43692166,0.12467555,2.18847538,0.70785490,0.00000000
-4.36718359,5.19075351,1.78933571,2.33137830,0.12334325,2.09527615,0.67900341,0.00000000
-4.36118059,4.95820503,1.68768307,2.22997723,0.12206134,2.00667359,0.65197475,0.00000000
-4.35517759,4.73812217,1.59240818,2.13348198,0.12085784,1.92345797,0.62686504,0.00000000
-4.34917459,4.53222944,1.50412087,2.04253330,0.11975744,1.84627403,0.60373194,0.00000000
-4.34317159,4.34192769,1.42327470,1.95765427,0.11878140,1.77562541,0.58259917,0.00000000
-4.33716858,4.16830657,1.35017592,1.87925792,0.11794762,1.71188277,0.56346153,0.00000000
-4.33116558,4.01216334,1.28499543,1.80765669,0.11727077,1.65529459,0.54629046,0.00000000
-4.32516258,3.87402639,1.22778255,1.74307301,0.11676261,1.60599968,0.53103951,0.00000000
-4.31915958,3.75418147,1.17848002,1.68565003,0.11643217,1.56404074,0.51764962,0.00000000
-4.31315658,3.65269875,1.13693917,1.63546205,0.11628611,1.52937775,0.50605386,0.00000000
-4.30715358,3.56945922,1.10293468,1.59252386,0.11632893,1.50190084,0.49618160,0.00000000
