energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.88594297,1.35777979,0.00825687,0.08999902,0.47920553,0.10727658,0.79320435,0.00000000,0.99122755,0.02661265
-5.87993997,1.38855761,0.00832899,0.09374066,0.47907603,0.10834009,0.80838215,0.00000000,1.00442899,0.02723822
-5.87393697,1.42508645,0.00837344,0.09788929,0.48201715,0.10994187,0.82686311,0.00000000,1.02214561,0.02794509
-5.86793397,1.46604034,0.00838664,0.10235356,0.48757731,0.11197147,0.84787494,0.00000000,1.04339131,0.02871086
-5.86193097,1.50998251,0.00836548,0.10703089,0.49525063,0.11431273,0.87058844,0.00000000,1.06710798,0.02951086
-5.85592796,1.55540528,0.00830743,0.11181039,0.50449199,0.11684702,0.89414058,0.00000000,1.09219432,0.03031900
-5.84992496,1.60077282,0.00821070,0.11657621,0.51473301,0.11945654,0.91765890,0.00000000,1.11753587,0.03110846
-5.84392196,1.64456534,0.00807434,0.12121109,0.52539835,0.12202772,0.94028623,0.00000000,1.14203549,0.03185263
-5.83791896,1.68532337,0.00789831,0.12560018,0.53592197,0.12445449,0.96120528,0.00000000,1.16464327,0.03252589
-5.83191596,1.72169072,0.00768351,0.12963481,0.54576290,0.12664131,0.97966195,0.00000000,1.18438510,0.03310448
-5.82591296,1.75245457,0.00743175,0.13321610,0.55442008,0.12850600,0.99498700,0.00000000,1.20038901,0.03356726
-5.81990995,1.77658127,0.00714575,0.13625845,0.56144570,0.12998217,1.00661492,0.00000000,1.21190837,0.03389638
-5.81390695,1.79324659,0.00682902,0.13869245,0.56645688,0.13102107,1.01409965,0.00000000,1.21834133,0.03407787
-5.80790395,1.80185922,0.00648573,0.14046743,0.56914510,0.13159309,1.01712642,0.00000000,1.21924578,0.03410205
-5.80190095,1.80207673,0.00612063,0.14155324,0.56928320,0.13168849,1.01551931,0.00000000,1.21434946,0.03396386
-5.79589795,1.79381322,0.00573881,0.14194144,0.56672973,0.13131765,1.00924430,0.00000000,1.20355478,0.03366292
-5.78989495,1.77723866,0.00534561,0.14164567,0.56143053,0.13051064,0.99840771,0.00000000,1.18693842,0.03320352
-5.78389195,1.75276975,0.00494641,0.14070133,0.55341752,0.12931618,0.98325007,0.00000000,1.16474564,0.03259442
-5.77788894,1.72105291,0.00454647,0.13916443,0.54280478,0.12780015,0.96413579,0.00000000,1.13737978,0.03184844
-5.77188594,1.68294013,0.00415081,0.13710986,0.52978215,0.12604347,0.94153899,0.00000000,1.10538721,0.03098203
-5.76588294,1.63945873,0.00376407,0.13462902,0.51460664,0.12413971,0.91602622,0.00000000,1.06943856,0.03001465
-5.75987994,1.59177637,0.00339040,0.13182697,0.49759203,0.12219238,0.88823666,0.00000000,1.03030689,0.02896807
-5.75387694,1.54116285,0.00303342,0.12881931,0.47909703,0.12031194,0.85886073,0.00000000,0.98884376,0.02786566
-5.74787394,1.48895008,0.00269612,0.12572874,0.45951270,0.11861285,0.82861797,0.00000000,0.94595394,0.02673160
-5.74187094,1.43649210,0.00238089,0.12268165,0.43924930,0.11721056,0.79823491,0.00000000,0.90256987,0.02559020
-5.73586793,1.38512636,0.00208952,0.11980475,0.41872347,0.11621861,0.76842392,0.00000000,0.85962660,0.02446513
-5.72986493,1.33613777,0.00182319,0.11722192,0.39834579,0.11574596,0.73986372,0.00000000,0.81803791,0.02337884
-5.72386193,1.29072663,0.00158257,0.11505127,0.37850944,0.11589454,0.71318202,0.00000000,0.77867452,0.02235194
-5.71785893,1.24998116,0.00136785,0.11340271,0.35958018,0.11675704,0.68894097,0.00000000,0.74234457,0.02140282
-5.71185593,1.21485543,0.00117885,0.11237575,0.34188778,0.11841507,0.66762554,0.00000000,0.70977698,0.02054724
-5.70585293,1.18615266,0.00101503,0.11205791,0.32571935,0.12093752,0.64963506,0.00000000,0.68160771,0.01979815
-5.69984992,1.16451404,0.00087567,0.11252338,0.31131423,0.12437934,0.63527784,0.00000000,0.65836910,0.01916552
-5.69384692,1.15041270,0.00075985,0.11383220,0.29886084,0.12878034,0.62476870,0.00000000,0.64048206,0.01865633
-5.68784392,1.14415223,0.00066660,0.11602963,0.28849506,0.13416442,0.61822919,0.00000000,0.62825106,0.01827467
-5.68184092,1.14586927,0.00059492,0.11914593,0.28030016,0.14053881,0.61569002,0.00000000,0.62186160,0.01802182
-5.67583792,1.15553919,0.00054383,0.12319622,0.27430801,0.14789349,0.61709535,0.00000000,0.62137985,0.01789646
-5.66983492,1.17298426,0.00051245,0.12818054,0.27050141,0.15620077,0.62230852,0.00000000,0.62675427,0.01789495
-5.66383192,1.19788351,0.00049999,0.13408397,0.26881727,0.16541491,0.63111864,0.00000000,0.63781882,0.01801153
-5.65782891,1.22978359,0.00050579,0.14087682,0.26915039,0.17547191,0.64324801,0.00000000,0.65429770,0.01823860
-5.65182591,1.26811036,0.00052928,0.14851481,0.27135781,0.18628951,0.65835961,0.00000000,0.67581135,0.01856700
-5.64582291,1.31218062,0.00057003,0.15693930,0.27526332,0.19776728,0.67606495,0.00000000,0.70188367,0.01898625
-5.63981991,1.36121396,0.00062765,0.16607755,0.28066232,0.20978716,0.69593168,0.00000000,0.73195046,0.01948475
-5.63381691,1.41434482,0.00070184,0.17584312,0.28732667,0.22221422,0.71749132,0.00000000,0.76536907,0.02005004
-5.62781391,1.47063471,0.00079228,0.18613633,0.29500968,0.23489792,0.74024687,0.00000000,0.80142933,0.02066892
-5.62181091,1.52908489,0.00089860,0.19684498,0.30345113,0.24767386,0.76368044,0.00000000,0.83936573,0.02132771
-5.61580790,1.58864979,0.00102036,0.20784529,0.31238232,0.26036605,0.78726114,0.00000000,0.87837094,0.02201230
-5.60980490,1.64825145,0.00115697,0.21900320,0.32153116,0.27278975,0.81045302,0.00000000,0.91761055,0.02270839
-5.60380190,1.70679507,0.00130763,0.23017601,0.33062733,0.28475487,0.83272353,0.00000000,0.95623891,0.02340160
-5.59779890,1.76318588,0.00147132,0.24121441,0.33940744,0.29606988,0.85355212,0.00000000,0.99341590,0.02407762
-5.59179590,1.81634721,0.00164675,0.25196492,0.34762015,0.30654614,0.87243924,0.00000000,1.02832418,0.02472239
-5.58579290,1.86523966,0.00183230,0.26227274,0.35503124,0.31600258,0.88891550,0.00000000,1.06018673,0.02532225
-5.57978989,1.90888102,0.00202608,0.27198487,0.36142847,0.32427045,0.90255079,0.00000000,1.08828390,0.02586418
-5.57378689,1.94636644,0.00222586,0.28095358,0.36662620,0.33119825,0.91296321,0.00000000,1.11196973,0.02633593
-5.56778389,1.97688834,0.00242912,0.28904006,0.37046957,0.33665625,0.91982746,0.00000000,1.13068681,0.02672625
-5.56178089,1.99975536,0.00263311,0.29611810,0.37283815,0.34054084,0.92288233,0.00000000,1.14397913,0.02702513
-5.55577789,2.01440965,0.00283484,0.30207778,0.37364899,0.34277825,0.92193716,0.00000000,1.15150256,0.02722394
-5.54977489,2.02044188,0.00303119,0.30682902,0.37285875,0.34332749,0.91687666,0.00000000,1.15303239,0.02731564
-5.54377189,2.01760333,0.00321899,0.31030476,0.37046516,0.34218261,0.90766419,0.00000000,1.14846770,0.02729498
-5.53776888,2.00581441,0.00339508,0.31246384,0.36650735,0.33937386,0.89434302,0.00000000,1.13783239,0.02715855
-5.53176588,1.98516939,0.00355645,0.31329324,0.36106532,0.33496797,0.87703567,0.00000000,1.12127282,0.02690498
-5.52576288,1.95593699,0.00370030,0.31280981,0.35425844,0.32906734,0.85594111,0.00000000,1.09905213,0.02653492
-5.51975988,1.91855666,0.00382418,0.31106123,0.34624296,0.32180833,0.83133015,0.00000000,1.07154151,0.02605108
-5.51375688,1.87363073,0.00392603,0.30812625,0.33720867,0.31335858,0.80353889,0.00000000,1.03920888,0.02545819
-5.50775388,1.82191265,0.00400434,0.30411415,0.32737485,0.30391358,0.77296070,0.00000000,1.00260521,0.02476292
-5.50175088,1.76429156,0.00405816,0.29916339,0.31698546,0.29369250,0.74003689,0.00000000,0.96234928,0.02397375
-5.49574787,1.70177378,0.00408716,0.29343950,0.30630392,0.28293364,0.70524645,0.00000000,0.91911121,0.02310078
-5.48974487,1.63546170,0.00409170,0.28713225,0.29560740,0.27188934,0.66909522,0.00000000,0.87359556,0.02215550
-5.48374187,1.56653075,0.00407280,0.28045211,0.28518092,0.26082086,0.63210484,0.00000000,0.82652439,0.02115059
-5.47773887,1.49620499,0.00403212,0.27362618,0.27531135,0.24999312,0.59480177,0.00000000,0.77862077,0.02009959
-5.47173587,1.42573210,0.00397198,0.26689357,0.26628133,0.23966956,0.55770680,0.00000000,0.73059345,0.01901664
-5.46573287,1.35635827,0.00389521,0.26050048,0.25836345,0.23010725,0.52132514,0.00000000,0.68312261,0.01791616
-5.45972986,1.28930362,0.00380514,0.25469502,0.25181451,0.22155226,0.48613748,0.00000000,0.63684745,0.01681258
-5.45372686,1.22573874,0.00370547,0.24972187,0.24687018,0.21423551,0.45259193,0.00000000,0.59235537,0.01571997
-5.44772386,1.16676270,0.00360017,0.24581702,0.24374005,0.20836899,0.42109719,0.00000000,0.55017318,0.01465186
-5.44172086,1.11338299,0.00349332,0.24320269,0.24260314,0.20414248,0.39201668,0.00000000,0.51076013,0.01362087
-5.43571786,1.06649774,0.00338905,0.24208244,0.24360391,0.20172081,0.36566394,0.00000000,0.47450286,0.01263856
-5.42971486,1.02688042,0.00329133,0.24263680,0.24684893,0.20124152,0.34229895,0.00000000,0.44171212,0.01171518
-5.42371186,0.99516722,0.00320390,0.24501928,0.25240417,0.20281306,0.32212548,0.00000000,0.41262118,0.01085954
-5.41770885,0.97184725,0.00313016,0.24935302,0.26029297,0.20651339,0.30528942,0.00000000,0.38738575,0.01007883
-5.41170585,0.95725562,0.00307301,0.25572808,0.27049487,0.21238898,0.29187787,0.00000000,0.36608532,0.00937858
-5.40570285,0.95156937,0.00303481,0.26419931,0.28294513,0.22045420,0.28191899,0.00000000,0.34872567,0.00876258
-5.39969985,0.95480635,0.00301729,0.27478503,0.29753518,0.23069107,0.27538271,0.00000000,0.33524259,0.00823290
-5.39369685,0.96682683,0.00302150,0.28746630,0.31411390,0.24304923,0.27218198,0.00000000,0.32550651,0.00778988
-5.38769385,0.98733793,0.00304776,0.30218685,0.33248982,0.25744635,0.27217488,0.00000000,0.31932806,0.00743223
-5.38169085,1.01590059,0.00309568,0.31885364,0.35243418,0.27376870,0.27516740,0.00000000,0.31646438,0.00715711
-5.37568784,1.05193918,0.00316414,0.33733810,0.37368489,0.29187211,0.28091702,0.00000000,0.31662621,0.00696027
-5.36968484,1.09475334,0.00325136,0.35747776,0.39595126,0.31158319,0.28913710,0.00000000,0.31948557,0.00683617
-5.36368184,1.14353221,0.00335492,0.37907855,0.41891963,0.33270091,0.29950220,0.00000000,0.32468396,0.00677823
-5.35767884,1.19737065,0.00347183,0.40191745,0.44225955,0.35499861,0.31165420,0.00000000,0.33184108,0.00677898
-5.35167584,1.25528732,0.00359864,0.42574574,0.46563070,0.37822632,0.32520945,0.00000000,0.34056383,0.00683027
-5.34567284,1.31624446,0.00373154,0.45029253,0.48869019,0.40211371,0.33976668,0.00000000,0.35045550,0.00692353
-5.33966983,1.37916901,0.00386646,0.47526890,0.51110023,0.42637340,0.35491579,0.00000000,0.36112505,0.00704998
-5.33366683,1.44297473,0.00399919,0.50037228,0.53253600,0.45070492,0.37024719,0.00000000,0.37219609,0.00720088
-5.32766383,1.50658507,0.00412552,0.52529142,0.55269349,0.47479911,0.38536167,0.00000000,0.38331564,0.00736772
-5.32166083,1.56895608,0.00424135,0.54971153,0.57129714,0.49834308,0.39988043,0.00000000,0.39416210,0.00754250
-5.31565783,1.62909912,0.00434283,0.57331991,0.58810704,0.52102567,0.41345503,0.00000000,0.40445244,0.00771786
-5.30965483,1.68610246,0.00442647,0.59581173,0.60292558,0.54254315,0.42577687,0.00000000,0.41394819,0.00788731
-5.30365183,1.73915141,0.00448922,0.61689595,0.61560312,0.56260530,0.43658588,0.00000000,0.42246015,0.00804536
-5.29764882,1.78754615,0.00452859,0.63630125,0.62604265,0.58094143,0.44567800,0.00000000,0.42985144,0.00818763
-5.29164582,1.83071655,0.00454270,0.65378181,0.63420308,0.59730633,0.45291112,0.00000000,0.43603891,0.00831094
-5.28564282,1.86823348,0.00453032,0.66912262,0.64010105,0.61148585,0.45820914,0.00000000,0.44099264,0.00841334
-5.27963982,1.89981590,0.00449091,0.68214434,0.64381106,0.62330187,0.46156388,0.00000000,0.44473367,0.00849410
-5.27363682,1.92533333,0.00442463,0.69270723,0.64546372,0.63261643,0.46303463,0.00000000,0.44732982,0.00855366
-5.26763382,1.94480341,0.00433231,0.70071415,0.64524219,0.63933491,0.46274525,0.00000000,0.44888988,0.00859355
-5.26163082,1.95838439,0.00421537,0.70611236,0.64337662,0.64340789,0.46087883,0.00000000,0.44955631,0.00861624
-5.25562781,1.96636269,0.00407583,0.70889396,0.64013684,0.64483167,0.45767001,0.00000000,0.44949671,0.00862497
-5.24962481,1.96913576,0.00391617,0.70909497,0.63582327,0.64364745,0.45339517,0.00000000,0.44889441,0.00862356
-5.24362181,1.96719098,0.00373925,0.70679297,0.63075638,0.63993900,0.44836085,0.00000000,0.44793859,0.00861619
-5.23761881,1.96108116,0.00354824,0.70210334,0.62526504,0.63382901,0.44289087,0.00000000,0.44681437,0.00860718
-5.23161581,1.95139788,0.00334646,0.69517436,0.61967401,0.62547420,0.43731251,0.00000000,0.44569325,0.00860070
-5.22561281,1.93874352,0.00313730,0.68618117,0.61429121,0.61505947,0.43194252,0.00000000,0.44472426,0.00860064
-5.21960980,1.92370345,0.00292412,0.67531905,0.60939517,0.60279126,0.42707341,0.00000000,0.44402641,0.00861029
-5.21360680,1.90681957,0.00271016,0.66279623,0.60522322,0.58889045,0.42296065,0.00000000,0.44368256,0.00863224
-5.20760380,1.88856639,0.00249841,0.64882657,0.60196097,0.57358525,0.41981140,0.00000000,0.44373505,0.00866818
-5.20160080,1.86933091,0.00229159,0.63362250,0.59973359,0.55710414,0.41777520,0.00000000,0.44418327,0.00871880
-5.19559780,1.84939719,0.00209207,0.61738849,0.59859939,0.53966946,0.41693719,0.00000000,0.44498335,0.00878375
-5.18959480,1.82893639,0.00190183,0.60031545,0.59854599,0.52149176,0.41731398,0.00000000,0.44604971,0.00886159
-5.18359180,1.80800275,0.00172246,0.58257618,0.59948946,0.50276508,0.41885260,0.00000000,0.44725871,0.00894984
-5.17758879,1.78653576,0.00155511,0.56432216,0.60127645,0.48366355,0.42143240,0.00000000,0.44845390,0.00904505
-5.17158579,1.76436827,0.00140055,0.54568167,0.60368946,0.46433907,0.42487000,0.00000000,0.44945283,0.00914296
-5.16558279,1.74124022,0.00125916,0.52675933,0.60645492,0.44492045,0.42892694,0.00000000,0.45005504,0.00923862
-5.15957979,1.71681711,0.00113096,0.50763702,0.60925387,0.42551356,0.43331972,0.00000000,0.45005072,0.00932662
-5.15357679,1.69071245,0.00101570,0.48837590,0.61173487,0.40620275,0.43773187,0.00000000,0.44922989,0.00940129
-5.14757379,1.66251279,0.00091284,0.46901952,0.61352839,0.38705304,0.44182741,0.00000000,0.44739149,0.00945694
-5.14157079,1.63180421,0.00082164,0.44959758,0.61426224,0.36811314,0.44526505,0.00000000,0.44435211,0.00948810
-5.13556778,1.59819893,0.00074124,0.43013025,0.61357720,0.34941880,0.44771263,0.00000000,0.43995397,0.00948972
-5.12956478,1.56136060,0.00067063,0.41063263,0.61114221,0.33099657,0.44886109,0.00000000,0.43407172,0.00945741
-5.12356178,1.52102721,0.00060879,0.39111908,0.60666841,0.31286741,0.44843732,0.00000000,0.42661806,0.00938761
-5.11755878,1.47703049,0.00055467,0.37160733,0.59992132,0.29505016,0.44621537,0.00000000,0.41754772,0.00927774
-5.11155578,1.42931102,0.00050724,0.35212190,0.59073078,0.27756467,0.44202569,0.00000000,0.40685986,0.00912630
-5.10555278,1.37792836,0.00046556,0.33269691,0.57899808,0.26043434,0.43576186,0.00000000,0.39459878,0.00893294
-5.09954977,1.32306603,0.00042873,0.31337803,0.56470015,0.24368816,0.42738473,0.00000000,0.38085299,0.00869852
-5.09354677,1.26503125,0.00039598,0.29422358,0.54789058,0.22736206,0.41692387,0.00000000,0.36575278,0.00842502
-5.08754377,1.20424967,0.00036666,0.27530484,0.52869763,0.21149962,0.40447640,0.00000000,0.34946644,0.00811554
-5.08154077,1.14125562,0.00034020,0.25670547,0.50731940,0.19615223,0.39020331,0.00000000,0.33219528,0.00777416
-5.07553777,1.07667851,0.00031618,0.23852037,0.48401647,0.18137870,0.37432357,0.00000000,0.31416788,0.00740582
-5.06953477,1.01122626,0.00029430,0.22085390,0.45910257,0.16724448,0.35710656,0.00000000,0.29563367,0.00701619
-5.06353177,0.94566661,0.00027433,0.20381782,0.43293365,0.15382052,0.33886295,0.00000000,0.27685617,0.00661145
-5.05752876,0.88080733,0.00025616,0.18752887,0.40589613,0.14118190,0.31993474,0.00000000,0.25810622,0.00619815
-5.05152576,0.81747613,0.00023977,0.17210645,0.37839474,0.12940647,0.30068486,0.00000000,0.23965540,0.00578300
-5.04552276,0.75650120,0.00022520,0.15767022,0.35084066,0.11857332,0.28148663,0.00000000,0.22176982,0.00537272
-5.03951976,0.69869299,0.00021254,0.14433802,0.32364038,0.10876140,0.26271371,0.00000000,0.20470449,0.00497386
-5.03351676,0.64482783,0.00020195,0.13222397,0.29718571,0.10004827,0.24473059,0.00000000,0.18869838,0.00459264
-5.02751376,0.59563370,0.00019359,0.12143703,0.27184540,0.09250888,0.22788412,0.00000000,0.17397022,0.00423483
-5.02151076,0.55177838,0.00018766,0.11207980,0.24795840,0.08621463,0.21249603,0.00000000,0.16071509,0.00390567
-5.01550775,0.51386004,0.00018436,0.10424780,0.22582903,0.08123248,0.19885671,0.00000000,0.14910173,0.00360972
-5.00950475,0.48240004,0.00018387,0.09802903,0.20572401,0.07762423,0.18722009,0.00000000,0.13927056,0.00335086
-5.00350175,0.45783789,0.00018637,0.09350378,0.18787121,0.07544584,0.17779969,0.00000000,0.13133229,0.00313220
-4.99749875,0.44052789,0.00019200,0.09074473,0.17246006,0.07474683,0.17076572,0.00000000,0.12536709,0.00295609
-4.99149575,0.43073733,0.00020088,0.08981711,0.15964327,0.07556970,0.16624316,0.00000000,0.12142420,0.00282408
-4.98549275,0.42864573,0.00021306,0.09077897,0.14953961,0.07794926,0.16431050,0.00000000,0.11952183,0.00273693
-4.97948974,0.43434507,0.00022856,0.09368144,0.14223753,0.08191201,0.16499938,0.00000000,0.11964744,0.00269462
-4.97348674,0.44784062,0.00024733,0.09856890,0.13779920,0.08747547,0.16829468,0.00000000,0.12175829,0.00269640
-4.96748374,0.46905234,0.00026926,0.10547905,0.13626473,0.09464744,0.17413527,0.00000000,0.12578220,0.00274075
-4.96148074,0.49781690,0.00029417,0.11444289,0.13765634,0.10342531,0.18241520,0.00000000,0.13161873,0.00282550
-4.95547774,0.53389021,0.00032180,0.12548450,0.14198228,0.11379539,0.19298554,0.00000000,0.13914056,0.00294780
-4.94947474,0.57695082,0.00035182,0.13862074,0.14924018,0.12573238,0.20565673,0.00000000,0.14819550,0.00310422
-4.94347174,0.62660418,0.00038385,0.15386078,0.15941993,0.13919894,0.22020162,0.00000000,0.15860881,0.00329076
-4.93746873,0.68238808,0.00041741,0.17120562,0.17250583,0.15414555,0.23635919,0.00000000,0.17018627,0.00350296
-4.93146573,0.74377944,0.00045199,0.19064753,0.18847813,0.17051054,0.25383914,0.00000000,0.18271780,0.00373594
-4.92546273,0.81020257,0.00048701,0.21216950,0.20731379,0.18822055,0.27232713,0.00000000,0.19598178,0.00398451
-4.91945973,0.88103900,0.00052186,0.23574477,0.22898678,0.20719121,0.29149101,0.00000000,0.20975006,0.00424325
-4.91345673,0.95563877,0.00055588,0.26133640,0.25346766,0.22732829,0.31098764,0.00000000,0.22379353,0.00450662
-4.90745373,1.03333315,0.00058844,0.28889699,0.28072289,0.24852904,0.33047044,0.00000000,0.23788824,0.00476909
-4.90145073,1.11344833,0.00061887,0.31836852,0.31071364,0.27068398,0.34959744,0.00000000,0.25182180,0.00502524
-4.89544772,1.19531986,0.00064657,0.34968231,0.34339447,0.29367882,0.36803949,0.00000000,0.26540003,0.00526988
-4.88944472,1.27830720,0.00067095,0.38275915,0.37871186,0.31739657,0.38548858,0.00000000,0.27845334,0.00549821
-4.88344172,1.36180789,0.00069149,0.41750950,0.41660269,0.34171979,0.40166579,0.00000000,0.29084288,0.00570589
-4.87743872,1.44527064,0.00070775,0.45383381,0.45699281,0.36653269,0.41632864,0.00000000,0.30246594,0.00588916
-4.87143572,1.52820678,0.00071937,0.49162284,0.49979567,0.39172321,0.42927757,0.00000000,0.31326041,0.00604497
-4.86543272,1.61019943,0.00072611,0.53075799,0.54491120,0.41718474,0.44036112,0.00000000,0.32320808,0.00617097
-4.85942971,1.69090983,0.00072783,0.57111161,0.59222476,0.44281760,0.44947978,0.00000000,0.33233648,0.00626564
-4.85342671,1.77008052,0.00072450,0.61254713,0.64160637,0.46852997,0.45658813,0.00000000,0.34071918,0.00632828
-4.84742371,1.84753497,0.00071622,0.65491907,0.69290997,0.49423836,0.46169524,0.00000000,0.34847435,0.00635901
-4.84142071,1.92317365,0.00070318,0.69807286,0.74597290,0.51986754,0.46486329,0.00000000,0.35576166,0.00635873
-4.83541771,1.99696654,0.00068570,0.74184436,0.80061528,0.54534984,0.46620449,0.00000000,0.36277749,0.00632908
-4.82941471,2.06894234,0.00066418,0.78605925,0.85663951,0.57062387,0.46587632,0.00000000,0.36974868,0.00627235
-4.82341171,2.13917481,0.00063908,0.83053211,0.91382957,0.59563277,0.46407538,0.00000000,0.37692486,0.00619139
-4.81740870,2.20776679,0.00061096,0.87506534,0.97195031,0.62032188,0.46103011,0.00000000,0.38456978,0.00608948
-4.81140570,2.27483265,0.00058041,0.91944794,1.03074652,0.64463620,0.45699263,0.00000000,0.39295184,0.00597023
-4.80540270,2.34047993,0.00054803,0.96345440,1.08994199,0.66851749,0.45223004,0.00000000,0.40233425,0.00583742
-4.79939970,2.40479111,0.00051443,1.00684352,1.14923847,0.69190134,0.44701560,0.00000000,0.41296506,0.00569490
-4.79339670,2.46780636,0.00048024,1.04935773,1.20831478,0.71471444,0.44162007,0.00000000,0.42506756,0.00554642
-4.78739370,2.52950822,0.00044601,1.09072268,1.26682608,0.73687199,0.43630350,0.00000000,0.43883132,0.00539558
-4.78139070,2.58980906,0.00041229,1.13064767,1.32440376,0.75827572,0.43130783,0.00000000,0.45440420,0.00524566
-4.77538769,2.64854198,0.00037955,1.16882680,1.38065586,0.77881252,0.42685054,0.00000000,0.47188564,0.00509961
-4.76938469,2.70545586,0.00034820,1.20494124,1.43516858,0.79835392,0.42311940,0.00000000,0.49132149,0.00495994
-4.76338169,2.76021496,0.00031857,1.23866255,1.48750898,0.81675653,0.42026867,0.00000000,0.51270053,0.00482870
-4.75737869,2.81240331,0.00029094,1.26965741,1.53722908,0.83386350,0.41841660,0.00000000,0.53595285,0.00470745
-4.75137569,2.86153395,0.00026548,1.29759345,1.58387167,0.84950716,0.41764443,0.00000000,0.56095019,0.00459729
-4.74537269,2.90706278,0.00024231,1.32214649,1.62697778,0.86351263,0.41799666,0.00000000,0.58750811,0.00449885
-4.73936968,2.94840665,0.00022148,1.34300869,1.66609591,0.87570248,0.41948266,0.00000000,0.61539025,0.00441236
-4.73336668,2.98496498,0.00020296,1.35989775,1.70079294,0.88590223,0.42207942,0.00000000,0.64431414,0.00433767
-4.72736368,3.01614414,0.00018667,1.37256654,1.73066632,0.89394649,0.42573523,0.00000000,0.67395885,0.00427433
-4.72136068,3.04138348,0.00017251,1.38081303,1.75535743,0.89968552,0.43037414,0.00000000,0.70397387,0.00422167
-4.71535768,3.06018195,0.00016031,1.38448988,1.77456539,0.90299182,0.43590093,0.00000000,0.73398913,0.00417885
-4.70935468,3.07212404,0.00014989,1.38351342,1.78806090,0.90376657,0.44220643,0.00000000,0.76362585,0.00414492
-4.70335168,3.07690380,0.00014105,1.37787140,1.79569944,0.90194550,0.44917284,0.00000000,0.79250767,0.00411892
-4.69734867,3.07434574,0.00013359,1.36762910,1.79743305,0.89750383,0.45667887,0.00000000,0.82027184,0.00409992
-4.69134567,3.06442152,0.00012730,1.35293341,1.79332006,0.89046017,0.46460449,0.00000000,0.84657989,0.00408707
-4.68534267,3.04726145,0.00012200,1.33401448,1.78353212,0.88087889,0.47283505,0.00000000,0.87112745,0.00407962
-4.67933967,3.02316008,0.00011748,1.31118483,1.76835796,0.86887105,0.48126456,0.00000000,0.89365277,0.00407698
-4.67333667,2.99257545,0.00011360,1.28483563,1.74820334,0.85459356,0.48979808,0.00000000,0.91394354,0.00407871
-4.66733367,2.95612174,0.00011021,1.25543027,1.72358700,0.83824669,0.49835307,0.00000000,0.93184171,0.00408452
-4.66133067,2.91455544,0.00010720,1.22349532,1.69513249,0.82006996,0.50685967,0.00000000,0.94724612,0.00409424
-4.65532766,2.86875561,0.00010447,1.18960910,1.66355583,0.80033648,0.51525998,0.00000000,0.96011268,0.00410785
-4.64932466,2.81969870,0.00010195,1.15438831,1.62964948,0.77934617,0.52350631,0.00000000,0.97045228,0.00412537
-4.64332166,2.76842912,0.00009962,1.11847305,1.59426287,0.75741777,0.53155865,0.00000000,0.97832623,0.00414685
