energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.25662831,13.87103686,1.76161981,9.67452408,0.09115840,0.04162348,0.34577876,0.07531345,3.36118627
-3.25062531,14.08155605,1.79236924,9.85208847,0.09104814,0.04253693,0.35017847,0.07236231,3.39036623
-3.24462231,14.28911818,1.82392823,10.02420769,0.09068129,0.04346775,0.35518476,0.06963931,3.42083426
-3.23861931,14.49227142,1.85612842,10.18967466,0.09004786,0.04440744,0.36068913,0.06718582,3.45236036
-3.23261631,14.68954526,1.88876197,10.34736252,0.08914417,0.04534687,0.36657891,0.06503852,3.48463489
-3.22661331,14.87946807,1.92158320,10.49623424,0.08797259,0.04627658,0.37273954,0.06322899,3.51727537
-3.22061031,15.06058181,1.95431165,10.63534677,0.08654120,0.04718729,0.37905677,0.06178343,3.54983584
-3.21460730,15.23145378,1.98663664,10.76384965,0.08486326,0.04807021,0.38541876,0.06072238,3.58181804
-3.20860430,15.39068514,2.01822304,10.88097888,0.08295660,0.04891748,0.39171789,0.06006052,3.61268428
-3.20260130,15.53691656,2.04871807,10.98604652,0.08084291,0.04972244,0.39785234,0.05980657,3.64187125
-3.19659830,15.66883162,2.07775913,11.07842768,0.07854693,0.05047989,0.40372748,0.05996317,3.66880433
-3.19059530,15.78515890,2.10498211,11.15754603,0.07609565,0.05118623,0.40925680,0.06052683,3.69291206
-3.18459230,15.88467384,2.13003016,11.22285947,0.07351751,0.05183953,0.41436280,0.06148796,3.71364025
-3.17858929,15.96620155,2.15256249,11.27384772,0.07084155,0.05243950,0.41897747,0.06283088,3.73046530
-3.17258629,16.02862164,2.17226298,11.31000306,0.06809668,0.05298731,0.42304259,0.06453402,3.74290657
-3.16658329,16.07087613,2.18884824,11.33082559,0.06531100,0.05348540,0.42650992,0.06657009,3.75053742
-3.16058029,16.09198115,2.20207504,11.33582395,0.06251118,0.05393719,0.42934114,0.06890642,3.75299471
-3.15457729,16.09104277,2.21174659,11.32452200,0.05972197,0.05434665,0.43150776,0.07150538,3.74998665
-3.14857429,16.06727719,2.21771779,11.29647164,0.05696586,0.05471799,0.43299094,0.07432498,3.74129894
-3.14257129,16.02003467,2.21989905,11.25127130,0.05426281,0.05505518,0.43378124,0.07731951,3.72679905
-3.13656828,15.94882672,2.21825876,11.18858944,0.05163012,0.05536161,0.43387838,0.08044040,3.70643868
-3.13056528,15.85335524,2.21282424,11.10819181,0.04908243,0.05563966,0.43329099,0.08363718,3.68025442
-3.12456228,15.73354219,2.20368120,11.00997097,0.04663181,0.05589044,0.43203633,0.08685848,3.64836670
-3.11855928,15.58955823,2.19097188,10.89397632,0.04428795,0.05611355,0.43014007,0.09005322,3.61097706
-3.11255628,15.42184843,2.17489169,10.76044269,0.04205842,0.05630687,0.42763593,0.09317178,3.56836385
-3.10655328,15.23115321,2.15568480,10.60981572,0.03994895,0.05646656,0.42456543,0.09616718,3.52087649
-3.10055028,15.01852284,2.13363849,10.44277211,0.03796378,0.05658709,0.42097747,0.09899630,3.46892841
-3.09454727,14.78532396,2.10907669,10.26023311,0.03610596,0.05666133,0.41692778,0.10162090,3.41298880
-3.08854427,14.53323678,2.08235267,10.06337015,0.03437769,0.05668080,0.41247836,0.10400860,3.35357334
-3.08254127,14.26424227,2.05384120,9.85360153,0.03278054,0.05663598,0.40769664,0.10613368,3.29123402
-3.07653827,13.98059880,2.02393017,9.63257982,0.03131567,0.05651664,0.40265447,0.10797763,3.22654831
-3.07053527,13.68480853,1.99301204,9.40217002,0.02998396,0.05631227,0.39742692,0.10952947,3.16010773
-3.06453227,13.37957404,1.96147503,9.16441896,0.02878607,0.05601251,0.39209088,0.11078579,3.09250619
-3.05852926,13.06774644,1.92969448,8.92151700,0.02772241,0.05560759,0.38672336,0.11175058,3.02432818
-3.05252626,12.75226661,1.89802421,8.67575340,0.02679304,0.05508875,0.38139967,0.11243469,2.95613712
-3.04652326,12.43610157,1.86678847,8.42946707,0.02599751,0.05444868,0.37619148,0.11285511,2.88846416
-3.04052026,12.12217836,1.83627420,8.18499488,0.02533463,0.05368187,0.37116468,0.11303404,2.82179767
-3.03451726,11.81331811,1.80672417,7.94461950,0.02480224,0.05278490,0.36637734,0.11299773,2.75657367
-3.02851426,11.51217282,1.77833105,7.71051912,0.02439696,0.05175673,0.36187770,0.11277525,2.69316763
-3.02251126,11.22116769,1.75123258,7.48472112,0.02411389,0.05059879,0.35770230,0.11239724,2.63188774
-3.01650825,10.94245130,1.72550820,7.26906176,0.02394646,0.04931514,0.35387443,0.11189458,2.57297012
-3.01050525,10.67785598,1.70117723,7.06515334,0.02388622,0.04791243,0.35040296,0.11129719,2.51657599
-3.00450225,10.42886994,1.67819881,6.87436048,0.02392278,0.04639981,0.34728161,0.11063298,2.46279112
-2.99849925,10.19662245,1.65647376,6.69778596,0.02404378,0.04478881,0.34448874,0.10992692,2.41162757
-2.99249625,9.98188264,1.63584839,6.53626688,0.02423504,0.04309307,0.34198779,0.10920038,2.36302774
-2.98649325,9.78507169,1.61612026,6.39038053,0.02448073,0.04132806,0.33972829,0.10847070,2.31687070
-2.98049025,9.60628770,1.59704580,6.26045967,0.02476368,0.03951073,0.33764749,0.10775096,2.27298045
-2.97448724,9.44534155,1.57834961,6.14661567,0.02506581,0.03765909,0.33567252,0.10705007,2.23113601
-2.96848424,9.30180177,1.55973501,6.04876799,0.02536864,0.03579184,0.33372308,0.10637300,2.19108277
-2.96248124,9.17504559,1.54089570,5.96667799,0.02565377,0.03392788,0.33171444,0.10572126,2.15254471
-2.95647824,9.06431320,1.52152777,5.89998474,0.02590358,0.03208594,0.32956074,0.10509343,2.11523694
-2.95047524,8.96876190,1.50134180,5.84824046,0.02610181,0.03028410,0.32717829,0.10448588,2.07887794
-2.94447224,8.88751693,1.48007426,5.81094331,0.02623415,0.02853951,0.32448887,0.10389339,2.04320105
-2.93846923,8.81971587,1.45749791,5.78756536,0.02628890,0.02686794,0.32142269,0.10330992,2.00796450
-2.93246623,8.76454409,1.43343054,5.77757390,0.02625742,0.02528364,0.31792103,0.10272913,1.97295980
-2.92646323,8.72125924,1.40774167,5.78044485,0.02613462,0.02379903,0.31393830,0.10214490,1.93801782
-2.92046023,8.68920352,1.38035697,5.79566758,0.02591931,0.02242461,0.30944352,0.10155176,1.90301273
-2.91445723,8.66780355,1.35126014,5.82274094,0.02561443,0.02116891,0.30442105,0.10094506,1.86786339
-2.90845423,8.65655830,1.32049232,5.86116130,0.02522716,0.02003847,0.29887071,0.10032110,1.83253252
-2.90245123,8.65501688,1.28814899,5.91040383,0.02476892,0.01903798,0.29280715,0.09967712,1.79702383
-2.89644822,8.66274820,1.25437489,5.96989892,0.02425523,0.01817033,0.28625863,0.09901115,1.76137740
-2.89044522,8.67930591,1.21935704,6.03900610,0.02370549,0.01743687,0.27926535,0.09832184,1.72566395
-2.88444222,8.70419173,1.18331661,6.11698816,0.02314258,0.01683760,0.27187733,0.09760823,1.68997831
-2.87843922,8.73682097,1.14650001,6.20298816,0.02259244,0.01637140,0.26415211,0.09686954,1.65443281
-2.87243622,8.77649367,1.10916979,6.29601211,0.02208351,0.01603630,0.25615241,0.09610499,1.61915098
-2.86643322,8.82237438,1.07159603,6.39491942,0.02164613,0.01582966,0.24794375,0.09531369,1.58426208
-2.86043022,8.87348308,1.03404843,6.49842320,0.02131184,0.01574840,0.23959247,0.09449456,1.54989664
-2.85442721,8.92869867,0.99678974,6.60510118,0.02111268,0.01578914,0.23116387,0.09364644,1.51618345
-2.84842421,8.98677562,0.96007061,6.71341778,0.02108044,0.01594832,0.22272094,0.09276821,1.48324773
-2.84242121,9.04637307,0.92412610,6.82175663,0.02124581,0.01622219,0.21432334,0.09185896,1.45121067
-2.83641821,9.10609492,0.88917374,6.92846219,0.02163766,0.01660686,0.20602699,0.09091827,1.42018988
-2.83041521,9.16453817,0.85541311,7.03188820,0.02228215,0.01709816,0.19788392,0.08994645,1.39030055
-2.82441221,9.22034626,0.82302657,7.13045034,0.02320194,0.01769153,0.18994256,0.08894481,1.36165691
-2.81840920,9.27226368,0.79218087,7.22267975,0.02441540,0.01838183,0.18224821,0.08791585,1.33437341
-2.81240620,9.31918776,0.76302931,7.30727409,0.02593586,0.01916311,0.17484370,0.08686339,1.30856543
-2.80640320,9.36021396,0.73571388,7.38314297,0.02777083,0.02002842,0.16777002,0.08579258,1.28434898
-2.80040020,9.39467110,0.71036720,7.44944462,0.02992144,0.02096952,0.16106692,0.08470982,1.26183929
-2.79439720,9.42214413,0.68711376,7.50561151,0.03238187,0.02197674,0.15477330,0.08362255,1.24114803
-2.78839420,9.44248249,0.66607032,7.55136330,0.03513893,0.02303879,0.14892735,0.08253892,1.22237933
-2.78239120,9.45579352,0.64734521,7.58670614,0.03817183,0.02414268,0.14356642,0.08146743,1.20562456
-2.77638819,9.46242152,0.63103660,7.61191874,0.04145213,0.02527368,0.13872645,0.08041640,1.19095644
-2.77038519,9.46291377,0.61722970,7.62752600,0.04494388,0.02641545,0.13444125,0.07939347,1.17842258
-2.76438219,9.45797636,0.60599306,7.63426222,0.04860399,0.02755016,0.13074131,0.07840516,1.16803924
-2.75837919,9.44842283,0.59737431,7.63302650,0.05238293,0.02865883,0.12765252,0.07745635,1.15978554
-2.75237619,9.43511968,0.59139553,7.62483330,0.05622558,0.02972166,0.12519471,0.07654997,1.15359889
-2.74637319,9.41893266,0.58804869,7.61076166,0.06007234,0.03071852,0.12338012,0.07568672,1.14937194
-2.74037019,9.40067790,0.58729158,7.59190651,0.06386056,0.03162948,0.12221200,0.07486495,1.14695147
-2.73436718,9.38108148,0.58904448,7.56933518,0.06752600,0.03243541,0.12168330,0.07408078,1.14613962
-2.72836418,9.36075059,0.59318801,7.54405216,0.07100460,0.03311861,0.12177573,0.07332824,1.14669740
-2.72236118,9.34015846,0.59956239,7.51697430,0.07423420,0.03366340,0.12245911,0.07259967,1.14835059
-2.71635818,9.31964442,0.60796835,7.48891797,0.07715635,0.03405672,0.12369120,0.07188626,1.15079782
-2.71035518,9.29942955,0.61816976,7.46059908,0.07971811,0.03428866,0.12541797,0.07117864,1.15372056
-2.70435218,9.27964705,0.62989801,7.43264589,0.08187359,0.03435294,0.12757439,0.07046763,1.15679452
-2.69834917,9.26038595,0.64285808,7.40562379,0.08358546,0.03424721,0.13008571,0.06974495,1.15970197
-2.69234617,9.24174558,0.65673603,7.38007037,0.08482611,0.03397335,0.13286924,0.06900399,1.16214446
-2.68634317,9.22389768,0.67120778,7.35653881,0.08557848,0.03353747,0.13583646,0.06824047,1.16385511
-2.68034017,9.20715265,0.68594865,7.33564672,0.08583663,0.03294997,0.13889548,0.06745311,1.16461012
-2.67433717,9.19202589,0.70064335,7.31812746,0.08560582,0.03222531,0.14195379,0.06664400,1.16423862
-2.66833417,9.17930033,0.71499597,7.30488074,0.08490228,0.03138170,0.14492100,0.06581900,1.16263066
-2.66233117,9.17008115,0.72873944,7.29701919,0.08375256,0.03044075,0.14771167,0.06498780,1.15974261
-2.65632816,9.16583925,0.74164404,7.29590781,0.08219258,0.02942690,0.15024795,0.06416386,1.15559985
-2.65032516,9.16844008,0.75352455,7.30319345,0.08026631,0.02836686,0.15246197,0.06336412,1.15029662
-2.64432216,9.18015546,0.76424555,7.32082167,0.07802422,0.02728898,0.15429788,0.06260851,1.14399272
-2.63831916,9.20365627,0.77372481,7.35103914,0.07552161,0.02622262,0.15571348,0.06191930,1.13690751
-2.63231616,9.24198503,0.78193433,7.39637992,0.07281676,0.02519742,0.15668118,0.06132027,1.12931119
-2.62631316,9.29850789,0.78889911,7.45963493,0.06996906,0.02424274,0.15718862,0.06083579,1.12151384
-2.62031016,9.37684651,0.79469362,7.54380418,0.06703725,0.02338702,0.15723847,0.06048978,1.11385258
-2.61430715,9.48079113,0.79943618,7.65203245,0.06407772,0.02265722,0.15684782,0.06030475,1.10667763
-2.60830415,9.61419682,0.80328147,7.78752940,0.06114300,0.02207836,0.15604699,0.06030068,1.10033758
-2.60230115,9.78086577,0.80641152,7.95347607,0.05828049,0.02167310,0.15487784,0.06049417,1.09516477
-2.59629815,9.98441902,0.80902572,8.15292012,0.05553143,0.02146142,0.15339171,0.06089754,1.09146131
-2.59029515,10.22816177,0.81133027,8.38866313,0.05293020,0.02146031,0.15164718,0.06151819,1.08948642
-2.58429215,10.51494670,0.81352767,8.66314324,0.05050385,0.02168366,0.14970750,0.06235813,1.08944562
-2.57828914,10.84704031,0.81580671,8.97831769,0.04827200,0.02214206,0.14763816,0.06341366,1.09148233
-2.57228614,11.22599736,0.81833352,9.33554929,0.04624692,0.02284281,0.14550443,0.06467539,1.09567217
-2.56628314,11.65254867,0.82124413,9.73550182,0.04443390,0.02378989,0.14336918,0.06612839,1.10202036
-2.56028014,12.12650736,0.82463887,10.17804905,0.04283182,0.02498403,0.14129089,0.06775266,1.11046217
-2.55427714,12.64669832,0.82857886,10.66220193,0.04143391,0.02642283,0.13932219,0.06952372,1.12086659
-2.54827414,13.21091536,0.83308477,11.18605862,0.04022855,0.02810086,0.13750869,0.07141348,1.13304287
-2.54227114,13.81590944,0.83813791,11.74678087,0.03920024,0.03000991,0.13588837,0.07339115,1.14674977
-2.53626813,14.45741092,0.84368340,12.34060025,0.03833056,0.03213916,0.13449140,0.07542434,1.16170704
-2.53026513,15.13018725,0.84963542,12.96285617,0.03759913,0.03447549,0.13334041,0.07748017,1.17760860
-2.52426213,15.82813632,0.85588409,13.60806682,0.03698457,0.03700373,0.13245121,0.07952641,1.19413686
-2.51825913,16.54441443,0.86230362,14.27003273,0.03646534,0.03970700,0.13183382,0.08153251,1.21097745
-2.51225613,17.27159600,0.86876132,14.94197114,0.03602058,0.04256708,0.13149380,0.08347068,1.22783379
-2.50625313,18.00186066,0.87512700,15.61667786,0.03563077,0.04556468,0.13143373,0.08531666,1.24444072
-2.50025013,18.72720186,0.88128215,16.28671181,0.03527833,0.04867991,0.13165483,0.08705044,1.26057672
-2.49424712,19.43964964,0.88712859,16.94459589,0.03494810,0.05189254,0.13215844,0.08865680,1.27607393
-2.48824412,20.13149912,0.89259600,17.58302674,0.03462769,0.05518237,0.13294758,0.09012554,1.29082581
-2.48224112,20.79553524,0.89764801,18.19508476,0.03430772,0.05852951,0.13402807,0.09145158,1.30479171
-2.47623812,21.42524394,0.90228650,18.77443543,0.03398198,0.06191462,0.13540957,0.09263480,1.31799847
-2.47023512,22.01500020,0.90655390,19.31551273,0.03364739,0.06531908,0.13710613,0.09367973,1.33053867
-2.46423212,22.56022347,0.91053326,19.81367573,0.03330399,0.06872504,0.13913639,0.09459498,1.34256569
-2.45822911,23.05749266,0.91434614,20.26533049,0.03295470,0.07211545,0.14152334,0.09539256,1.35428577
-2.45222611,23.50461420,0.91814829,20.66801081,0.03260512,0.07547396,0.14429364,0.09608712,1.36594725
-2.44622311,23.90063894,0.92212335,21.02041304,0.03226319,0.07878472,0.14747647,0.09669502,1.37782758
-2.44022011,24.24582618,0.92647468,21.32238267,0.03193873,0.08203214,0.15110210,0.09723341,1.39021861
-2.43421711,24.54155585,0.93141587,21.57485276,0.03164308,0.08520051,0.15519996,0.09771932,1.40341063
-2.42821411,24.79019264,0.93716009,21.77973697,0.03138854,0.08827375,0.15979663,0.09816875,1.41767618
-2.42221111,24.99490881,0.94390897,21.93978227,0.03118791,0.09123496,0.16491354,0.09859589,1.43325407
-2.41620810,25.15947455,0.95184135,22.05838922,0.03105390,0.09406616,0.17056471,0.09901242,1.45033466
-2.41020510,25.28802704,0.96110260,22.13940897,0.03099869,0.09674801,0.17675452,0.09942699,1.46904683
-2.40420210,25.38483058,0.97179483,22.18692802,0.03103338,0.09925972,0.18347570,0.09984482,1.48944767
-2.39819910,25.45404071,0.98396877,22.20505244,0.03116757,0.10157900,0.19070768,0.10026756,1.51151510
-2.39219610,25.49948544,0.99761747,22.19770296,0.03140898,0.10368226,0.19841532,0.10069329,1.53514418
-2.38619310,25.52447519,1.01267246,22.16843205,0.03176313,0.10554494,0.20654829,0.10111675,1.56014721
-2.38019010,25.53165193,1.02900243,22.12027262,0.03223313,0.10714203,0.21504097,0.10152971,1.58625779
-2.37418709,25.52288516,1.04641472,22.05562568,0.03281957,0.10844876,0.22381312,0.10192158,1.61313873
-2.36818409,25.49921973,1.06465960,21.97619235,0.03352052,0.10944144,0.23277125,0.10228006,1.64039349
-2.36218109,25.46087732,1.08343724,21.88295247,0.03433165,0.11009834,0.24181064,0.10259198,1.66758072
-2.35617809,25.40730996,1.10240704,21.77618936,0.03524647,0.11040077,0.25081803,0.10284409,1.69423108
-2.35017509,25.33730095,1.12119912,21.65555742,0.03625663,0.11033394,0.25967489,0.10302396,1.71986582
-2.34417209,25.24910584,1.13942728,21.52018685,0.03735239,0.10988798,0.26826110,0.10312077,1.74401577
-2.33816908,25.14062347,1.15670299,21.36881750,0.03852307,0.10905867,0.27645891,0.10312600,1.76624021
-2.33216608,25.00958597,1.17264981,21.19995258,0.03975766,0.10784809,0.28415703,0.10303405,1.78614442
-2.32616308,24.85375528,1.18691738,21.01202184,0.04104535,0.10626498,0.29125469,0.10284260,1.80339493
-2.32016008,24.67111426,1.19919461,20.80354389,0.04237611,0.10432488,0.29766537,0.10255281,1.81773198
-2.31415708,24.46004059,1.20922120,20.57327762,0.04374124,0.10204998,0.30332013,0.10216932,1.82897828
-2.30815408,24.21945374,1.21679718,20.32035392,0.04513382,0.09946866,0.30817038,0.10169999,1.83704369
-2.30215108,23.94892683,1.22178991,20.04438049,0.04654905,0.09661482,0.31218983,0.10115543,1.84192576
-2.29614807,23.64875795,1.22413825,19.74551452,0.04798454,0.09352691,0.31537566,0.10054836,1.84370602
-2.29014507,23.31999806,1.22385380,19.42450015,0.04944032,0.09024680,0.31774874,0.09989284,1.84254227
-2.28414207,22.96443545,1.22101914,19.08267008,0.05091884,0.08681853,0.31935292,0.09920331,1.83865747
-2.27813907,22.58453905,1.21578322,18.72191279,0.05242469,0.08328697,0.32025337,0.09849364,1.83232578
-2.27213607,22.18336559,1.20835415,18.34460870,0.05396417,0.07969647,0.32053415,0.09777622,1.82385652
-2.26613307,21.76443716,1.19898981,17.95354042,0.05554475,0.07608960,0.32029492,0.09706102,1.81357714
-2.26013007,21.33159716,1.18798668,17.55178332,0.05717434,0.07250600,0.31964713,0.09635481,1.80181585
-2.25412706,20.88885351,1.17566757,17.14258335,0.05886049,0.06898137,0.31870974,0.09566061,1.78888506
-2.24812406,20.44021813,1.16236864,16.72922962,0.06060951,0.06554675,0.31760465,0.09497723,1.77506635
-2.24212106,19.98955136,1.14842662,16.31492850,0.06242555,0.06222795,0.31645220,0.09429911,1.76059772
-2.23611806,19.54041933,1.13416647,15.90268622,0.06430974,0.05904531,0.31536671,0.09361644,1.74566371
-2.23011506,19.09597103,1.11989034,15.49520528,0.06625940,0.05601364,0.31445244,0.09291541,1.73038892
-2.22411206,18.65884034,1.10586807,15.09479953,0.06826736,0.05314240,0.31380011,0.09217883,1.71483493
-2.21810905,18.23107678,1.09232979,14.70333096,0.07032148,0.05043611,0.31348412,0.09138685,1.69900084
-2.21210605,17.81410705,1.07946083,14.32217034,0.07240439,0.04789490,0.31356052,0.09051785,1.68282729
-2.20610305,17.40872759,1.06739913,13.95218226,0.07449343,0.04551517,0.31406604,0.08954953,1.66620349
-2.20010005,17.01512714,1.05623522,13.59373393,0.07656094,0.04329035,0.31501797,0.08845994,1.64897707
-2.19409705,16.63293669,1.04601467,13.24672612,0.07857478,0.04121166,0.31641508,0.08722861,1.63096593
-2.18809405,16.26130315,1.03674287,12.91064354,0.08049908,0.03926889,0.31823945,0.08583757,1.61197168
-2.18209105,15.89898233,1.02839190,12.58462134,0.08229532,0.03745116,0.32045913,0.08427234,1.59179381
-2.17608804,15.54444584,1.02090894,12.26752379,0.08392356,0.03574748,0.32303157,0.08252269,1.57024411
-2.17008504,15.19599669,1.01422596,11.95803110,0.08534382,0.03414741,0.32590753,0.08058328,1.54716048
-2.16408204,14.85188772,1.00827008,11.65472983,0.08651760,0.03264145,0.32903542,0.07845411,1.52241960
-2.15807904,14.51043759,1.00297402,11.35620294,0.08740940,0.03122138,0.33236573,0.07614066,1.49594798
-2.15207604,14.17013914,0.99828618,11.06111531,0.08798818,0.02988048,0.33585545,0.07365397,1.46773082
-2.14607304,13.82975546,0.99417977,10.76829116,0.08822882,0.02861364,0.33947207,0.07101032,1.43781842
-2.14007004,13.48839994,0.99066046,10.47678026,0.08811325,0.02741733,0.34319717,0.06823088,1.40632986
-2.13406703,13.14559699,0.98777219,10.18591049,0.08763147,0.02628958,0.34702921,0.06534107,1.37345387
-2.12806403,12.80132147,0.98560076,9.89532475,0.08678225,0.02522977,0.35098547,0.06236983,1.33944683
-2.12206103,12.45601539,0.98427504,9.60500135,0.08557352,0.02423845,0.35510295,0.05934884,1.30462810
-2.11605803,12.11058187,0.98396558,9.31525723,0.08402247,0.02331706,0.35943822,0.05631154,1.26937282
-2.11005503,11.76635695,0.98488076,9.02673472,0.08215525,0.02246770,0.36406616,0.05329226,1.23410246
-2.10405203,11.42506111,0.98726057,8.74037266,0.08000645,0.02169277,0.36907761,0.05032526,1.19927365
-2.09804902,11.08873297,0.99136829,8.45736388,0.07761824,0.02099475,0.37457611,0.04744389,1.16536549
-2.09204602,10.75964867,0.99748043,8.17910132,0.07503928,0.02037589,0.38067376,0.04467972,1.13286609
-2.08604302,10.44023058,1.00587551,7.90711558,0.07232342,0.01983795,0.38748648,0.04206186,1.10225858
-2.08004002,10.13295005,1.01682207,7.64300708,0.06952833,0.01938199,0.39512887,0.03961630,1.07400730
-2.07403702,9.84022838,1.03056654,7.38837629,0.06671392,0.01900815,0.40370894,0.03736543,1.04854459
-2.06803402,9.56434083,1.04732161,7.14475512,0.06394088,0.01871554,0.41332288,0.03532767,1.02625856
-2.06203102,9.30732784,1.06725561,6.91354299,0.06126911,0.01850209,0.42405030,0.03351717,1.00748236
-2.05602801,9.07091724,1.09048332,6.69595010,0.05875636,0.01836455,0.43595001,0.03194370,0.99248525
-2.05002501,8.85646078,1.11705881,6.49295065,0.05645685,0.01829842,0.44905661,0.03061259,0.98146567
-2.04402201,8.66488740,1.14697052,6.30524759,0.05442011,0.01829805,0.46337809,0.02952485,0.97454660
-2.03801901,8.49667447,1.18013871,6.13325013,0.05269000,0.01835673,0.47889445,0.02867728,0.97177323
-2.03201601,8.35183787,1.21641552,5.97706451,0.05130378,0.01846681,0.49555746,0.02806276,0.97311288
-2.02601301,8.22994014,1.25558744,5.83649757,0.05029154,0.01861991,0.51329150,0.02767052,0.97845728
-2.02001001,8.13011546,1.29738002,5.71107240,0.04967562,0.01880711,0.53199544,0.02748655,0.98762675
-2.01400700,8.05110922,1.34146460,5.60005421,0.04947034,0.01901925,0.55154535,0.02749397,1.00037629
-2.00800400,7.99132927,1.38746648,5.50248459,0.04968184,0.01924713,0.57179793,0.02767352,1.01640310
-2.00200100,7.94890563,1.43497428,5.41722168,0.05030802,0.01948179,0.59259443,0.02800403,1.03535525
-1.99599800,7.92175498,1.48354984,5.34298380,0.05133874,0.01971478,0.61376478,0.02846288,1.05684118
-1.98999500,7.90764657,1.53273818,5.27839380,0.05275608,0.01993835,0.63513179,0.02902655,1.08043945
-1.98399200,7.90426606,1.58207713,5.22202206,0.05453472,0.02014567,0.65651512,0.02967112,1.10570863
-1.97798899,7.90927459,1.63110605,5.17242588,0.05664254,0.02033094,0.67773484,0.03037274,1.13219680
-1.97198599,7.92036070,1.67937361,5.12818372,0.05904128,0.02048952,0.69861452,0.03110815,1.15945047
-1.96598299,7.93528370,1.72644405,5.08792331,0.06168737,0.02061795,0.71898372,0.03185515,1.18702268
-1.95997999,7.95190761,1.77190225,5.05034297,0.06453290,0.02071390,0.73867981,0.03259301,1.21448016
-1.95397699,7.96822596,1.81535730,5.01422635,0.06752669,0.02077614,0.75754925,0.03330294,1.24140947
-1.94797399,7.98237801,1.85644497,4.97845107,0.07061554,0.02080438,0.77544836,0.03396840,1.26742217
-1.94197099,7.99265805,1.89482937,4.94199226,0.07374554,0.02079910,0.79224379,0.03457548,1.29215912
-1.93596798,7.99751950,1.93020397,4.90392244,0.07686350,0.02076135,0.80781287,0.03511315,1.31529398
-1.92996498,7.99557607,1.96229259,4.86340909,0.07991850,0.02069253,0.82204387,0.03557351,1.33653631
-1.92396198,7.98560215,1.99085067,4.81971154,0.08286334,0.02059418,0.83483670,0.03595196,1.35563421
-1.91795898,7.96653439,2.01566714,4.77217863,0.08565613,0.02046779,0.84610382,0.03624730,1.37237691
-1.91195598,7.93747621,2.03656728,4.72024825,0.08826172,0.02031455,0.85577184,0.03646185,1.38659740
-1.90595298,7.89770620,2.05341662,4.66344958,0.09065309,0.02013531,0.86378354,0.03660136,1.39817509
-1.89994997,7.84669094,2.06612586,4.60140859,0.09281249,0.01993038,0.87010055,0.03667504,1.40703873
-1.89394697,7.78410181,2.07465678,4.53385642,0.09473241,0.01969958,0.87470644,0.03669534,1.41316925
-1.88794397,7.70983476,2.07902853,4.46064045,0.09641629,0.01944218,0.87761004,0.03667783,1.41660250
-1.88194097,7.62403125,2.07932410,4.38173679,0.09787875,0.01915699,0.87884875,0.03664086,1.41743154
-1.87593797,7.52709808,2.07569600,4.29726306,0.09914565,0.01884250,0.87849161,0.03660525,1.41580807
-1.86993497,7.41972350,2.06837066,4.20748985,0.10025350,0.01849699,0.87664161,0.03659386,1.41194269
-1.86393197,7.30288671,2.05765074,4.11284915,0.10124864,0.01811871,0.87343701,0.03663105,1.40610344
-1.85792896,7.17785819,2.04391452,4.01393823,0.10218583,0.01770613,0.86905136,0.03674213,1.39861227
-1.85192596,7.04618846,2.02761195,3.91151752,0.10312650,0.01725805,0.86369187,0.03695265,1.38983910
-1.84592296,6.90968369,2.00925683,3.80650141,0.10413655,0.01677386,0.85759607,0.03728770,1.38019329
-1.83991996,6.77036725,1.98941491,3.69994118,0.10528387,0.01625368,0.85102656,0.03777110,1.37011240
-1.83391696,6.63042728,1.96868816,3.59300018,0.10663561,0.01569844,0.84426404,0.03842454,1.36004846
-1.82791396,6.49215137,1.94769541,3.48692144,0.10825521,0.01511005,0.83759880,0.03926675,1.35045197
-1.82191096,6.35785052,1.92705016,3.38298883,0.11019948,0.01449134,0.83132089,0.04031264,1.34175434
-1.81590795,6.22977555,1.90733658,3.28248322,0.11251570,0.01384613,0.82570960,0.04157251,1.33434933
-1.80990495,6.11002959,1.88908477,3.18663565,0.11523892,0.01317909,0.82102254,0.04305127,1.32857447
-1.80390195,6.00048136,1.87274668,3.09657972,0.11838965,0.01249568,0.81748517,0.04474789,1.32469344
-1.79789895,5.90268358,1.85867412,3.01330570,0.12197194,0.01180200,0.81528118,0.04665490,1.32288046
-1.79189595,5.81780153,1.84710024,2.93761885,0.12597210,0.01110458,0.81454430,0.04875816,1.32320758
-1.78589295,5.74655564,1.83812567,2.87010420,0.13035802,0.01041021,0.81535222,0.05103677,1.32563602
-1.77988994,5.68918201,1.83171039,2.81109994,0.13507930,0.00972572,0.81772270,0.05346329,1.33001195
-1.77388694,5.64541346,1.82767199,2.76068098,0.14006804,0.00905778,0.82161248,0.05600420,1.33606764
-1.76788394,5.61448257,1.82569073,2.71865364,0.14524050,0.00841272,0.82691869,0.05862056,1.34342777
-1.76188094,5.59514721,1.82532131,2.68456210,0.15049939,0.00779633,0.83348307,0.06126901,1.35162123
-1.75587794,5.58573745,1.82601088,2.65770622,0.15573684,0.00721375,0.84109842,0.06390287,1.36009776
-1.74987494,5.58422172,1.82712243,2.63716996,0.16083788,0.00666932,0.84951716,0.06647348,1.36824881
-1.74387194,5.58828901,1.82796249,2.62185903,0.16568428,0.00616658,0.85846137,0.06893168,1.37543182
