energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.97698849,2.26776922,-1.79560684,0.22852624,-0.20665211,1.30270739,-0.24392653,0.17557132,-0.28912965,0.38720914,-0.58156788,0.00002393,-0.00008547,0.06408343,-0.25372601,0.00238803,-0.03533718,0.64873609,-0.79431307
-3.97098549,2.28202177,-1.75353173,0.23631133,-0.20866627,1.30420792,-0.23661454,0.17918183,-0.28238794,0.38648581,-0.56368517,0.00002322,-0.00008044,0.06619513,-0.25318405,0.00246063,-0.03440385,0.65794485,-0.77316312
-3.96498249,2.28904266,-1.71925921,0.24327753,-0.21203500,1.30071130,-0.23079971,0.18219895,-0.27691726,0.38511476,-0.54823504,0.00002241,-0.00007582,0.06800639,-0.25504930,0.00251842,-0.03364557,0.66595568,-0.75278129
-3.95897949,2.28831365,-1.69292366,0.24931897,-0.21671919,1.29201421,-0.22651778,0.18457178,-0.27274316,0.38300831,-0.53520464,0.00002151,-0.00007165,0.06948810,-0.25932448,0.00255999,-0.03307381,0.67256005,-0.73328552
-3.95297649,2.27947220,-1.67449157,0.25435096,-0.22266186,1.27801303,-0.22377185,0.18626370,-0.26986130,0.38009290,-0.52453413,0.00002055,-0.00006797,0.07061846,-0.26596935,0.00258436,-0.03269389,0.67758192,-0.71476062
-3.94697349,2.26233344,-1.66377370,0.25831281,-0.22979093,1.25871424,-0.22253423,0.18725367,-0.26823946,0.37631376,-0.51612243,0.00001954,-0.00006480,0.07138361,-0.27490429,0.00259091,-0.03250492,0.68088551,-0.69725843
-3.94097049,2.23690580,-1.66044246,0.26116983,-0.23802241,1.23424126,-0.22274924,0.18753700,-0.26782054,0.37163876,-0.50983409,0.00001850,-0.00006214,0.07177809,-0.28601513,0.00257948,-0.03249995,0.68238145,-0.68079960
-3.93496748,2.20339933,-1.66405402,0.26291433,-0.24726396,1.20483755,-0.22433690,0.18712545,-0.26852665,0.36606107,-0.50550727,0.00001744,-0.00005997,0.07180487,-0.29915901,0.00255033,-0.03266633,0.68203068,-0.66537674
-3.92896448,2.16222626,-1.67407449,0.26356558,-0.25741882,1.17086550,-0.22719742,0.18604669,-0.27026389,0.35960059,-0.50296243,0.00001640,-0.00005828,0.07147520,-0.31417132,0.00250413,-0.03298629,0.67984590,-0.65095901
-3.92296148,2.11399358,-1.68990919,0.26316863,-0.26838986,1.13280130,-0.23121622,0.18434315,-0.27292792,0.35230410,-0.50201153,0.00001540,-0.00005701,0.07080802,-0.33087314,0.00244197,-0.03343767,0.67589049,-0.63749777
-3.91695848,2.05948794,-1.71093409,0.26179220,-0.28008369,1.09122584,-0.23626948,0.18207014,-0.27640979,0.34424395,-0.50246746,0.00001446,-0.00005614,0.06982914,-0.34907931,0.00236530,-0.03399482,0.67027495,-0.62493326
-3.91095548,1.99965361,-1.73652803,0.25952550,-0.29241470,1.04681219,-0.24222984,0.17929360,-0.28060211,0.33551565,-0.50415326,0.00001360,-0.00005560,0.06857015,-0.36860648,0.00227587,-0.03462959,0.66315098,-0.61320185
-3.90495248,1.93556467,-1.76610440,0.25647436,-0.30530882,1.00031004,-0.24897214,0.17608735,-0.28540491,0.32623423,-0.50691082,0.00001284,-0.00005535,0.06706714,-0.38928090,0.00217573,-0.03531248,0.65470365,-0.60224370
-3.89894947,1.86839274,-1.79914083,0.25275676,-0.31870683,0.95252789,-0.25637883,0.17253011,-0.29073119,0.31652987,-0.51060875,0.00001223,-0.00005533,0.06535932,-0.41094567,0.00206713,-0.03601365,0.64514207,-0.59201035
-3.89294647,1.79937187,-1.83520529,0.24849799,-0.33256688,0.90431372,-0.26434483,0.16870244,-0.29651173,0.30654288,-0.51514891,0.00001178,-0.00005548,0.06348747,-0.43346677,0.00195249,-0.03670411,0.63468918,-0.58247189
-3.88694347,1.72976238,-1.87397715,0.24382578,-0.34686634,0.85653499,-0.27278172,0.16468371,-0.30269878,0.29641839,-0.52047133,0.00001153,-0.00005576,0.06149254,-0.45673777,0.00183431,-0.03735669,0.62357123,-0.57362335
-3.88094047,1.66081520,-1.91526184,0.23886553,-0.36160235,0.81005856,-0.28162071,0.16054938,-0.30926864,0.28630114,-0.52655708,0.00001151,-0.00005611,0.05941427,-0.48068274,0.00171515,-0.03794696,0.61200760,-0.56548988
-3.87493747,1.59373845,-1.95899795,0.23373597,-0.37679136,0.76573146,-0.29081454,0.15636855,-0.31622257,0.27633043,-0.53342906,0.00001174,-0.00005650,0.05728999,-0.50525699,0.00159753,-0.03845405,0.60020152,-0.55813031
-3.86893447,1.52966740,-2.00525590,0.22854538,-0.39246716,0.72436299,-0.30033790,0.15220218,-0.32358624,0.26663585,-0.54115014,0.00001228,-0.00005689,0.05515358,-0.53044574,0.00148394,-0.03886116,0.58833223,-0.55163886
-3.86293147,1.46963912,-2.05422775,0.22338861,-0.40867770,0.68670865,-0.31018650,0.14810178,-0.33140746,0.25733362,-0.54981900,0.00001315,-0.00005726,0.05303478,-0.55626026,0.00137674,-0.03915601,0.57654903,-0.54614473
-3.85692846,1.41457235,-2.10620805,0.21834494,-0.42548043,0.65345624,-0.32037453,0.14410882,-0.33975216,0.24852396,-0.55956328,0.00001440,-0.00005758,0.05095867,-0.58273189,0.00127818,-0.03933099,0.56496733,-0.54180933
-3.85092546,1.36525315,-2.16156634,0.21347683,-0.44293649,0.62521435,-0.33093091,0.14025482,-0.34869904,0.24028945,-0.57053061,0.00001606,-0.00005785,0.04894556,-0.60990391,0.00119034,-0.03938308,0.55366707,-0.53882118
-3.84492246,1.32232617,-2.22071220,0.20882963,-0.46110379,0.60250325,-0.34189416,0.13656211,-0.35833276,0.23269444,-0.58287751,0.00001817,-0.00005806,0.04701103,-0.63782173,0.00111514,-0.03931365,0.54269324,-0.53738857
-3.83891946,1.28629148,-2.28405435,0.20443207,-0.48002944,0.58574819,-0.35330641,0.13304512,-0.36873622,0.22578541,-0.59675677,0.00002078,-0.00005820,0.04516630,-0.66652176,0.00105431,-0.03912797,0.53205858,-0.53773010
-3.83291646,1.25750622,-2.35195585,0.20029753,-0.49974165,0.57527489,-0.36520669,0.12971228,-0.37998226,0.21959229,-0.61230382,0.00002393,-0.00005829,0.04341886,-0.69601978,0.00100940,-0.03883466,0.52174796,-0.54006340
-3.82691346,1.23619044,-2.42468758,0.19642590,-0.52024182,0.57130705,-0.37762389,0.12656817,-0.39212514,0.21413041,-0.62962280,0.00002764,-0.00005833,0.04177314,-0.72629919,0.00098180,-0.03844490,0.51172419,-0.54459265
-3.82091046,1.22243624,-2.50238274,0.19280587,-0.54149696,0.57396573,-0.39056997,0.12361598,-0.40519243,0.20940306,-0.64877300,0.00003196,-0.00005833,0.04023142,-0.75730014,0.00097271,-0.03797169,0.50193485,-0.55149520
-3.81490745,1.21621925,-2.58499495,0.18941742,-0.56343327,0.58327024,-0.40403360,0.12086006,-0.41917770,0.20540440,-0.66975642,0.00003690,-0.00005830,0.03879476,-0.78891022,0.00098316,-0.03742899,0.49231951,-0.56090817
-3.80890445,1.21741169,-2.67226268,0.18623448,-0.58593099,0.59914045,-0.41797480,0.11830837,-0.43403447,0.20212242,-0.69250727,0.00004247,-0.00005825,0.03746388,-0.82095731,0.00101406,-0.03683093,0.48281705,-0.57291552
-3.80290145,1.22579609,-2.76368239,0.18322748,-0.60882132,0.62140040,-0.43232095,0.11597470,-0.44967188,0.19954196,-0.71688407,0.00004869,-0.00005819,0.03624006,-0.85320536,0.00106615,-0.03619104,0.47337254,-0.58753639
-3.79689845,1.24107908,-2.85849256,0.18036564,-0.63188535,0.64978302,-0.44696446,0.11388064,-0.46595251,0.19764740,-0.74266487,0.00005554,-0.00005811,0.03512590,-0.88535349,0.00114004,-0.03552159,0.46394328,-0.60471538
-3.79089545,1.26290470,-2.95567006,0.17761901,-0.65485564,0.68393600,-0.46176228,0.11205698,-0.48269228,0.19642503,-0.76954610,0.00006301,-0.00005801,0.03412593,-0.91703874,0.00123620,-0.03483310,0.45450385,-0.62431541
-3.78489245,1.29086696,-3.05393990,0.17496010,-0.67742024,0.72342881,-0.47653743,0.11054462,-0.49966296,0.19586488,-0.79714536,0.00007106,-0.00005790,0.03324707,-0.94784257,0.00135498,-0.03413393,0.44504979,-0.64611364
-3.77888944,1.32452134,-3.15179844,0.17236509,-0.69922933,0.76776079,-0.49108261,0.10939495,-0.51659696,0.19596206,-0.82500809,0.00007963,-0.00005775,0.03249887,-0.97730093,0.00149660,-0.03343009,0.43559993,-0.66980086
-3.77288644,1.36339521,-3.24754959,0.16981464,-0.71990423,0.81637045,-0.50516561,0.10866940,-0.53319428,0.19671745,-0.85261808,0.00008865,-0.00005756,0.03189360,-1.00491769,0.00166112,-0.03272520,0.42619728,-0.69498468
-3.76688344,1.40699721,-3.33935256,0.16729428,-0.73904839,0.86864586,-0.51853647,0.10843858,-0.54913157,0.19813778,-0.87941142,0.00009804,-0.00005730,0.03144608,-1.03018068,0.00184846,-0.03202061,0.41690857,-0.72119639
-3.76088044,1.45482562,-3.42527931,0.16479446,-0.75626008,0.92393607,-0.53093590,0.10878059,-0.56407254,0.20023523,-0.90479337,0.00010768,-0.00005697,0.03117333,-1.05257963,0.00205839,-0.03131567,0.40782255,-0.74790154
-3.75487744,1.50637569,-3.50337888,0.16231038,-0.77114598,0.98156342,-0.54210459,0.10977884,-0.57767958,0.20302638,-0.92815740,0.00011747,-0.00005653,0.03109408,-1.07162528,0.00229049,-0.03060805,0.39904726,-0.77451374
-3.74887444,1.56114622,-3.57174559,0.15984146,-0.78333526,1.04083651,-0.55179305,0.11151934,-0.58962568,0.20653085,-0.94890550,0.00012726,-0.00005597,0.03122809,-1.08686835,0.00254415,-0.02989425,0.39070641,-0.80041134
-3.74287144,1.61864514,-3.62858789,0.15739083,-0.79249329,1.10106349,-0.55977113,0.11408749,-0.59960643,0.21076942,-0.96646897,0.00013691,-0.00005527,0.03159538,-1.09791772,0.00281855,-0.02917008,0.38293519,-0.82495616
-3.73686843,1.67839417,-3.67229419,0.15496463,-0.79833436,1.16156527,-0.56583712,0.11756456,-0.60735110,0.21576202,-0.98032845,0.00014628,-0.00005441,0.03221529,-1.10445647,0.00311266,-0.02843115,0.37587554,-0.84751359
-3.73086543,1.73993242,-3.70149259,0.15257129,-0.80063280,1.22168822,-0.56982556,0.12202396,-0.61263262,0.22152542,-0.99003260,0.00015520,-0.00005337,0.03310562,-1.10625525,0.00342516,-0.02767338,0.36967131,-0.86747309
-3.72486243,1.80281892,-3.71510146,0.15022089,-0.79923193,1.28081595,-0.57161364,0.12752731,-0.61527572,0.22807087,-0.99521412,0.00016352,-0.00005215,0.03428160,-1.10318193,0.00375452,-0.02689340,0.36446331,-0.88426826
-3.71885943,1.86663375,-3.71236841,0.14792446,-0.79405028,1.33837948,-0.57112564,0.13412069,-0.61516295,0.23540170,-0.99560282,0.00017110,-0.00005074,0.03575495,-1.09520732,0.00409891,-0.02608892,0.36038446,-0.89739550
-3.71285643,1.93097781,-3.69289588,0.14569341,-0.78508498,1.39386572,-0.56833535,0.14183092,-0.61223830,0.24351108,-0.99103472,0.00017779,-0.00004914,0.03753301,-1.08240643,0.00445622,-0.02525896,0.35755514,-0.90643046
-3.70685343,1.99547118,-3.65665229,0.14353898,-0.77241204,1.44682363,-0.56326630,0.15066229,-0.60650831,0.25237985,-0.98145716,0.00018348,-0.00004735,0.03961792,-1.06495539,0.00482409,-0.02440401,0.35607891,-0.91104157
-3.70085043,2.05975011,-3.60396845,0.14147180,-0.75618357,1.49686802,-0.55598982,0.16059372,-0.59804059,0.26197472,-0.96692954,0.00018804,-0.00004539,0.04200592,-1.04312415,0.00519986,-0.02352602,0.35603859,-0.91099994
-3.69484742,2.12346278,-3.53551988,0.13950144,-0.73662219,1.54368087,-0.54662117,0.17157660,-0.58696006,0.27224674,-0.94761984,0.00019141,-0.00004328,0.04468684,-1.01726561,0.00558064,-0.02262835,0.35749281,-0.90618547
-3.68884442,2.18626422,-3.45229622,0.13763606,-0.71401286,1.58701017,-0.53531392,0.18353338,-0.57344302,0.28313023,-0.92379715,0.00019352,-0.00004102,0.04764379,-0.98780153,0.00596334,-0.02171555,0.36047310,-0.89658871
-3.68284142,2.24781070,-3.35555975,0.13588212,-0.68869273,1.62666672,-0.52225302,0.19635709,-0.55770948,0.29454220,-0.89582074,0.00019433,-0.00003866,0.05085297,-0.95520638,0.00634466,-0.02079315,0.36498160,-0.88230864
-3.67683842,2.30775426,-3.24679536,0.13424412,-0.66103939,1.66251901,-0.50764691,0.20991185,-0.54001423,0.30638235,-0.86412618,0.00019385,-0.00003621,0.05428385,-0.91998973,0.00672122,-0.01986736,0.37098942,-0.86354661
-3.67083542,2.36573788,-3.12765486,0.13272441,-0.63145834,1.69448687,-0.49171918,0.22403443,-0.52063709,0.31853363,-0.82920942,0.00019209,-0.00003370,0.05789950,-0.88267831,0.00708958,-0.01894467,0.37843570,-0.84059669
-3.66483242,2.42139194,-2.99989844,0.13132307,-0.60036999,1.72253437,-0.47470020,0.23853692,-0.49987286,0.33086350,-0.79160942,0.00018911,-0.00003117,0.06165724,-0.84379862,0.00744635,-0.01803158,0.38722753,-0.81383318
-3.65882941,2.47433257,-2.86533623,0.13003787,-0.56819716,1.74666260,-0.45681921,0.25321046,-0.47802154,0.34322579,-0.75189041,0.00018499,-0.00002864,0.06550943,-0.80386084,0.00778827,-0.01713423,0.39724065,-0.78369582
-3.65282641,2.52416247,-2.72577266,0.12886438,-0.53535325,1.76690286,-0.43829722,0.26782993,-0.45537907,0.35546322,-0.71062433,0.00017983,-0.00002615,0.06940463,-0.76334486,0.00811232,-0.01625814,0.40832109,-0.75067355
-3.64682341,2.57047443,-2.58295600,0.12779610,-0.50223184,1.78331086,-0.41934094,0.28215955,-0.43222921,0.36741044,-0.66837440,0.00017374,-0.00002371,0.07328884,-0.72268882,0.00841588,-0.01540797,0.42028774,-0.71528753
-3.64082041,2.61285785,-2.43853484,0.12682477,-0.46919786,1.79596230,-0.40013819,0.29595915,-0.40883668,0.37889771,-0.62568031,0.00016688,-0.00002136,0.07710700,-0.68228070,0.00869676,-0.01458737,0.43293580,-0.67807431
-3.63481741,2.65090816,-2.29402305,0.12594082,-0.43658068,1.80495009,-0.38085462,0.30899091,-0.38544184,0.38975483,-0.58304552,0.00015939,-0.00001910,0.08080448,-0.64245287,0.00895338,-0.01379887,0.44604120,-0.63956974
-3.62881441,2.68423884,-2.15077381,0.12513386,-0.40466923,1.81038327,-0.36163203,0.32102635,-0.36225699,0.39981546,-0.54092720,0.00015143,-0.00001698,0.08432877,-0.60347982,0.00918485,-0.01304389,0.45936569,-0.60029435
-3.62281141,2.71249558,-2.00996308,0.12439330,-0.37370901,1.81238766,-0.34258798,0.33185327,-0.33946422,0.40892151,-0.49972871,0.00014317,-0.00001498,0.08763103,-0.56557856,0.00939107,-0.01232277,0.47266279,-0.56074058
-3.61680840,2.73537174,-1.87258198,0.12370904,-0.34390116,1.81110785,-0.32381679,0.34128234,-0.31721486,0.41692754,-0.45979490,0.00013478,-0.00001313,0.09066764,-0.52891165,0.00957280,-0.01163487,0.48568412,-0.52136233
-3.61080540,2.75262431,-1.73943756,0.12307219,-0.31540312,1.80671022,-0.30539146,0.34915306,-0.29563026,0.42370493,-0.42141002,0.00012642,-0.00001143,0.09340154,-0.49359209,0.00973166,-0.01097876,0.49818613,-0.48256701
-3.60480240,2.76408913,-1.61116051,0.12247570,-0.28833076,1.79938641,-0.28736644,0.35533886,-0.27480370,0.42914564,-0.38479801,0.00011824,-0.00000988,0.09580343,-0.45968978,0.00987021,-0.01035239,0.50993690,-0.44471007
-3.59879940,2.76969451,-1.48821865,0.12191501,-0.26276172,1.78935665,-0.26978094,0.35975107,-0.25480320,0.43316550,-0.35012494,0.00011040,-0.00000849,0.09785261,-0.42723880,0.00999185,-0.00975331,0.52072273,-0.40809208
-3.59279640,2.76947200,-1.37093463,0.12138851,-0.23873948,1.77687236,-0.25266241,0.36234152,-0.23567498,0.43570670,-0.31750315,0.00010302,-0.00000726,0.09953756,-0.39624512,0.01010080,-0.00917884,0.53035434,-0.37295800
-3.58679340,2.76356332,-1.25950613,0.12089784,-0.21627808,1.76221730,-0.23603003,0.36310384,-0.21744721,0.43673960,-0.28699670,0.00009622,-0.00000617,0.10085614,-0.36669415,0.01020197,-0.00862634,0.53867223,-0.33949856
-3.58079040,2.75222282,-1.15402740,0.12044800,-0.19536693,1.74570691,-0.21989791,0.36207310,-0.20013395,0.43626350,-0.25862772,0.00009011,-0.00000522,0.10181543,-0.33855773,0.01030080,-0.00809334,0.54555119,-0.30785318
-3.57478739,2.73581471,-1.05451051,0.12004721,-0.17597568,1.72768535,-0.20427793,0.35932409,-0.18373890,0.43430653,-0.23238332,0.00008477,-0.00000441,0.10243116,-0.31180025,0.01040308,-0.00757769,0.55090347,-0.27811433
-3.56878439,2.71480489,-0.96090548,0.11970646,-0.15805879,1.70852002,-0.18918190,0.35496809,-0.16825903,0.43092457,-0.20822261,0.00008027,-0.00000373,0.10272679,-0.28638362,0.01051475,-0.00707769,0.55468061,-0.25033262
-3.56278139,2.68974749,-0.87311843,0.11943885,-0.14155970,1.68859355,-0.17462320,0.34914842,-0.15368767,0.42619922,-0.18608361,0.00007665,-0.00000318,0.10273234,-0.26227109,0.01064158,-0.00659214,0.55687380,-0.22452252
-3.55677839,2.66126628,-0.79102710,0.11925870,-0.12641449,1.66829341,-0.16061773,0.34203494,-0.14001725,0.42023489,-0.16588976,0.00007396,-0.00000275,0.10248283,-0.23942972,0.01078899,-0.00612038,0.55751262,-0.20066828
-3.55077539,2.63003201,-0.71449369,0.11918040,-0.11255494,1.64799960,-0.14718421,0.33381765,-0.12724158,0.41315518,-0.14755592,0.00007219,-0.00000243,0.10201660,-0.21783179,0.01096173,-0.00566228,0.55666227,-0.17872973
-3.54477239,2.59673637,-0.64337484,0.11921717,-0.09991102,1.62807082,-0.13434401,0.32469987,-0.11535765,0.40509863,-0.13099375,0.00007135,-0.00000224,0.10137350,-0.19745505,0.01116362,-0.00521819,0.55441943,-0.15864776
-3.53876938,2.56206408,-0.57752905,0.11937968,-0.08841280,1.60883007,-0.12212052,0.31489116,-0.10436707,0.39621407,-0.11611633,0.00007142,-0.00000217,0.10059297,-0.17828218,0.01139735,-0.00478890,0.55090683,-0.14034936
-3.53276638,2.52666434,-0.51682180,0.11967474,-0.07799190,1.59055028,-0.11053819,0.30460027,-0.09427720,0.38665575,-0.10284226,0.00007237,-0.00000223,0.09971230,-0.16029964,0.01166420,-0.00437549,0.54626688,-0.12375207
-3.52676338,2.49112343,-0.46112893,0.12010403,-0.06858240,1.57344108,-0.09962143,0.29402854,-0.08510208,0.37657843,-0.09109901,0.00007415,-0.00000243,0.09876488,-0.14349600,0.01196392,-0.00397933,0.54065468,-0.10876778
-3.52076038,2.45593980,-0.41033870,0.12066303,-0.06012153,1.55763749,-0.08939343,0.28336399,-0.07686318,0.36613271,-0.08082582,0.00007670,-0.00000278,0.09777882,-0.12786022,0.01229462,-0.00360188,0.53423060,-0.09530599
-3.51475738,2.42150318,-0.36435296,0.12134021,-0.05254998,1.54319146,-0.07987510,0.27277623,-0.06959020,0.35546078,-0.07197616,0.00007996,-0.00000332,0.09677568,-0.11337981,0.01265272,-0.00324467,0.52715308,-0.08327635
-3.50875438,2.38807906,-0.32308807,0.12211660,-0.04581210,1.53006690,-0.07108408,0.26241245,-0.06332180,0.34469268,-0.06451974,0.00008386,-0.00000407,0.09576975,-0.10003930,0.01303297,-0.00290915,0.51957175,-0.07259081
-3.50275138,2.35579958,-0.28647568,0.12296565,-0.03985594,1.51813894,-0.06303408,0.25239471,-0.05810644,0.33394339,-0.05844434,0.00008834,-0.00000507,0.09476755,-0.08781884,0.01342852,-0.00259667,0.51162135,-0.06316521
-3.49674837,2.32466136,-0.25446385,0.12385367,-0.03463325,1.50719757,-0.05573443,0.24281836,-0.05400327,0.32331076,-0.05375738,0.00009331,-0.00000636,0.09376782,-0.07669336,0.01383117,-0.00230840,0.50341683,-0.05492054
-3.49074537,2.29453081,-0.22701843,0.12474063,-0.03009945,1.49695594,-0.04918990,0.23375180,-0.05108308,0.31287435,-0.05048721,0.00009873,-0.00000800,0.09276191,-0.06663202,0.01423154,-0.00204526,0.49504967,-0.04778392
-3.48474237,2.26515675,-0.20412496,0.12558138,-0.02621360,1.48706308,-0.04340091,0.22523745,-0.04942920,0.30269529,-0.04868426,0.00010453,-0.00001005,0.09173453,-0.05759815,0.01461939,-0.00180795,0.48658578,-0.04168932
-3.47873937,2.23618976,-0.18579078,0.12632734,-0.02293843,1.47712065,-0.03836385,0.21729378,-0.04913841,0.29281705,-0.04842194,0.00011066,-0.00001258,0.09066482,-0.04954959,0.01498399,-0.00159689,0.47806495,-0.03657815
-3.47273637,2.20720748,-0.17204733,0.12692845,-0.02024032,1.46670303,-0.03407167,0.20991828,-0.05032152,0.28326707,-0.04979712,0.00011711,-0.00001568,0.08952777,-0.04243934,0.01531449,-0.00141227,0.46950187,-0.03239966
-3.46673337,2.17774452,-0.16295220,0.12733537,-0.01808933,1.45537983,-0.03051467,0.20309115,-0.05310374,0.27405924,-0.05293026,0.00012386,-0.00001943,0.08829578,-0.03621650,0.01560033,-0.00125406,0.46088861,-0.02911126
-3.46073037,2.14732548,-0.15859089,0.12750179,-0.01645921,1.44273978,-0.02768123,0.19677951,-0.05762459,0.26519686,-0.05796501,0.00013094,-0.00002394,0.08694036,-0.03082742,0.01583167,-0.00112200,0.45219843,-0.02667882
-3.45472736,2.11549929,-0.15907764,0.12738682,-0.01532739,1.42841486,-0.02555868,0.19094184,-0.06403712,0.25667611,-0.06506700,0.00013837,-0.00002931,0.08543391,-0.02621689,0.01599975,-0.00101568,0.44339050,-0.02507677
-3.44872436,2.08187313,-0.16455519,0.12695709,-0.01467485,1.41210329,-0.02413406,0.18553253,-0.07250655,0.24848972,-0.07442196,0.00014624,-0.00003565,0.08375133,-0.02232941,0.01609725,-0.00093454,0.43441546,-0.02428817
-3.44272136,2.04614395,-0.17519318,0.12618881,-0.01448601,1.39359026,-0.02339475,0.18050613,-0.08320799,0.24063065,-0.08623286,0.00015463,-0.00004309,0.08187161,-0.01911038,0.01611863,-0.00087791,0.42522125,-0.02430469
-3.43671836,2.00812601,-0.19118484,0.12506930,-0.01474847,1.37276528,-0.02332904,0.17582126,-0.09632330,0.23309549,-0.10071598,0.00016367,-0.00005175,0.07977917,-0.01650718,0.01606030,-0.00084503,0.41575899,-0.02512640
-3.43071536,1.96777280,-0.21274188,0.12359813,-0.01545263,1.34963509,-0.02392642,0.17144392,-0.11203698,0.22588759,-0.11809595,0.00017351,-0.00006175,0.07746481,-0.01447009,0.01592085,-0.00083508,0.40598847,-0.02676147
-3.42471236,1.92519220,-0.24008748,0.12178776,-0.01659125,1.32433149,-0.02517776,0.16735016,-0.13053114,0.21901952,-0.13859971,0.00018432,-0.00007319,0.07492650,-0.01295303,0.01570107,-0.00084719,0.39588306,-0.02922574
-3.41870935,1.88065398,-0.27344751,0.11966352,-0.01815891,1.29711347,-0.02707523,0.16352785,-0.15197955,0.21251483,-0.16244934,0.00019630,-0.00008619,0.07216972,-0.01191401,0.01540398,-0.00088043,0.38543363,-0.03254210
-3.41270635,1.83458927,-0.31304000,0.11726312,-0.02015130,1.26836355,-0.02961206,0.15997772,-0.17654101,0.20640907,-0.18985409,0.00020964,-0.00010083,0.06920739,-0.01131549,0.01503469,-0.00093383,0.37465132,-0.03673969
-3.40670335,1.78758184,-0.35906321,0.11463547,-0.02256453,1.23857830,-0.03278212,0.15671358,-0.20435201,0.20074992,-0.22100157,0.00022458,-0.00011719,0.06605960,-0.01112442,0.01460021,-0.00100634,0.36356909,-0.04185301
-3.40070035,1.74035179,-0.41168276,0.11183908,-0.02539433,1.20835350,-0.03657941,0.15376166,-0.23551918,0.19559644,-0.25604850,0.00024132,-0.00013532,0.06275284,-0.01131214,0.01410926,-0.00109686,0.35224185,-0.04792081
-3.39469735,1.69373233,-0.47101814,0.10893998,-0.02863524,1.17836463,-0.04099735,0.15115943,-0.27011156,0.19101762,-0.29511134,0.00026007,-0.00015524,0.05931912,-0.01185411,0.01357187,-0.00120419,0.34074542,-0.05498483
-3.38869435,1.64864080,-0.53712931,0.10600928,-0.03227980,1.14934342,-0.04602813,0.14895378,-0.30815323,0.18709012,-0.33825708,0.00028103,-0.00017694,0.05579474,-0.01272951,0.01299909,-0.00132701,0.32917406,-0.06308849
-3.38269135,1.60604547,-0.61000400,0.10312053,-0.03631778,1.12205173,-0.05166196,0.14719876,-0.34961650,0.18389548,-0.38549477,0.00030439,-0.00020035,0.05221897,-0.01392074,0.01240257,-0.00146388,0.31763711,-0.07227537
-3.37668834,1.56692958,-0.68954626,0.10034702,-0.04073554,1.09725375,-0.05788637,0.14595318,-0.39441618,0.18151687,-0.43676809,0.00033028,-0.00022540,0.04863268,-0.01541288,0.01179417,-0.00161325,0.30625466,-0.08258760
-3.37068534,1.53225447,-0.77556706,0.09775901,-0.04551542,1.07568799,-0.06468562,0.14527806,-0.44240513,0.18003562,-0.49194948,0.00035882,-0.00025194,0.04507692,-0.01719309,0.01118560,-0.00177339,0.29515261,-0.09406424
-3.36468234,1.50292346,-0.86777740,0.09542128,-0.05063529,1.05804005,-0.07204014,0.14523414,-0.49337163,0.17952759,-0.55083627,0.00039010,-0.00027980,0.04159149,-0.01925008,0.01058802,-0.00194244,0.28445739,-0.10673943
-3.35867934,1.47974815,-0.96578453,0.09339078,-0.05606835,1.04491767,-0.07992614,0.14587970,-0.54703867,0.18005982,-0.61314910,0.00042413,-0.00030873,0.03821382,-0.02157362,0.01001175,-0.00211842,0.27429064,-0.12064068
-3.35267634,1.46341862,-1.06909159,0.09171480,-0.06178298,1.03682883,-0.08831540,0.14726860,-0.60306543,0.18168724,-0.67853294,0.00046091,-0.00033847,0.03497778,-0.02415407,0.00946598,-0.00229921,0.26476398,-0.13578693
-3.34667334,1.45447892,-1.17710109,0.09042953,-0.06774289,1.03416402,-0.09717510,0.14944891,-0.66105120,0.18445006,-0.74656087,0.00050036,-0.00036871,0.03191289,-0.02698206,0.00895858,-0.00248265,0.25597432,-0.15218675
-3.34067034,1.45330863,-1.28912199,0.08955914,-0.07390744,1.03718326,-0.10646794,0.15246190,-0.72054152,0.18837157,-0.81674068,0.00054239,-0.00039909,0.02904361,-0.03004825,0.00849592,-0.00266649,0.24799985,-0.16983644
-3.33466733,1.46011145,-1.40438066,0.08911538,-0.08023214,1.04600851,-0.11615232,0.15634164,-0.78103669,0.19345671,-0.88852412,0.00058683,-0.00042924,0.02638899,-0.03334319,0.00808280,-0.00284852,0.24089681,-0.18871827
-3.32866433,1.47491099,-1.52203502,0.08909778,-0.08666932,1.06062144,-0.12618272,0.16111510,-0.84200220,0.19969136,-0.96131861,0.00063350,-0.00045877,0.02396243,-0.03685733,0.00772241,-0.00302657,0.23469732,-0.20879874
-3.32266133,1.49755381,-1.64119162,0.08949427,-0.09316904,1.08086690,-0.13651010,0.16680271,-0.90288093,0.20704243,-1.03450099,0.00068214,-0.00048725,0.02177181,-0.04058104,0.00741640,-0.00319859,0.22940829,-0.23002708
-3.31665833,1.52771958,-1.76092497,0.09028236,-0.09967997,1.10646154,-0.14708247,0.17341929,-0.96310662,0.21545876,-1.10743276,0.00073251,-0.00051428,0.01981966,-0.04450476,0.00716493,-0.00336272,0.22501140,-0.25233389
