energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.41270635,3.20699239,0.40487553,0.97944354,0.00238655,0.05699939,0.01952124,1.80917026,0.83984656,0.49969668
-3.40670335,3.29950246,0.42625349,1.03952285,0.00251234,0.06130010,0.01935354,1.84063683,0.86546886,0.51322670
-3.40070035,3.39921513,0.44802236,1.09893435,0.00263704,0.06587324,0.01921969,1.87819314,0.89504137,0.52768802
-3.39469735,3.50600073,0.46996089,1.15698599,0.00275898,0.07068811,0.01912256,1.92220626,0.92846793,0.54322364
-3.38869435,3.61945348,0.49182158,1.21298215,0.00287640,0.07570426,0.01906285,1.97283248,0.96548991,0.55996494
-3.38269135,3.73890388,0.51333760,1.26624600,0.00298746,0.08087198,0.01903917,2.03001211,1.00568980,0.57802790
-3.37668834,3.86344093,0.53423102,1.31614213,0.00309031,0.08613311,0.01904832,2.09347161,1.04850130,0.59750897
-3.37068534,3.99194275,0.55422176,1.36209865,0.00318319,0.09142215,0.01908556,2.16273273,1.09322563,0.61848072
-3.36468234,4.12311429,0.57303709,1.40362770,0.00326440,0.09666782,0.01914501,2.23712810,1.13905361,0.64098723
-3.35867934,4.25553010,0.59042117,1.44034342,0.00333242,0.10179486,0.01922008,2.31582257,1.18509246,0.66503944
-3.35267634,4.38768040,0.60614422,1.47197658,0.00338593,0.10672609,0.01930384,2.39783925,1.23039638,0.69061061
-3.34667334,4.51801827,0.62001099,1.49838522,0.00342386,0.11138461,0.01938950,2.48208911,1.27399948,0.71763208
-3.34067034,4.64500624,0.63186801,1.51956079,0.00344541,0.11569618,0.01947076,2.56740309,1.31494974,0.74598974
-3.33466733,4.76716023,0.64160945,1.53562959,0.00345010,0.11959151,0.01954216,2.65256527,1.35234241,0.77552126
-3.32866433,4.88308935,0.64918121,1.54684937,0.00343776,0.12300851,0.01959936,2.73634602,1.38535138,0.80601459
-3.32266133,4.99153019,0.65458301,1.55360147,0.00340856,0.12589436,0.01963928,2.81753376,1.41325713,0.83720781
-3.31665833,5.09137443,0.65786852,1.55637857,0.00336297,0.12820730,0.01966026,2.89496443,1.43547001,0.86879069
-3.31065533,5.18168923,0.65914337,1.55576891,0.00330179,0.12991807,0.01966202,2.96754760,1.45154783,0.90040796
-3.30465233,5.26172986,0.65856115,1.55243741,0.00322607,0.13101093,0.01964558,3.03428858,1.46120701,0.93166442
-3.29864932,5.33094468,0.65631756,1.54710461,0.00313713,0.13148419,0.01961310,3.09430585,1.46432696,0.96213202
-3.29264632,5.38897277,0.65264295,1.54052416,0.00303648,0.13135035,0.01956762,3.14684378,1.46094755,0.99135846
-3.28664332,5.43563485,0.64779360,1.53345963,0.00292577,0.13063558,0.01951279,3.19128035,1.45126012,1.01887744
-3.28064032,5.47091836,0.64204198,1.52666159,0.00280679,0.12937885,0.01945248,3.22713016,1.43559252,1.04422004
-3.27463732,5.49495792,0.63566654,1.52084546,0.00268136,0.12763054,0.01939048,3.25404317,1.41438928,1.06692696
-3.26863432,5.50801239,0.62894141,1.51667098,0.00255134,0.12545070,0.01933012,3.27179962,1.38818791,1.08656114
-3.26263132,5.51043980,0.62212634,1.51472365,0.00241850,0.12290696,0.01927399,3.28030202,1.35759290,1.10272028
-3.25662831,5.50267173,0.61545748,1.51549872,0.00228457,0.12007225,0.01922359,3.27956480,1.32324862,1.11504881
-3.25062531,5.48518824,0.60913924,1.51938800,0.00215114,0.11702237,0.01917922,3.26970260,1.28581265,1.12324879
-3.24462231,5.45849465,0.60333752,1.52666968,0.00201962,0.11383355,0.01913979,3.25091796,1.24593094,1.12708938
-3.23861931,5.42310119,0.59817479,1.53750139,0.00189128,0.11058006,0.01910280,3.22348911,1.20421574,1.12641433
-3.23261631,5.37950622,0.59372686,1.55191656,0.00176715,0.10733201,0.01906439,3.18775845,1.16122748,1.12114740
-3.22661331,5.32818368,0.59002176,1.56982393,0.00164808,0.10415342,0.01901949,3.14412234,1.11746109,1.11129533
-3.22061031,5.26957486,0.58704052,1.59101037,0.00153470,0.10110054,0.01896204,3.09302227,1.07333720,1.09694825
-3.21460730,5.20408465,0.58471983,1.61514672,0.00142743,0.09822062,0.01888530,3.03493764,1.02919821,1.07827763
-3.20860430,5.13208186,0.58295645,1.64179649,0.00132651,0.09555103,0.01878219,2.97038018,0.98530901,1.05553173
-3.20260130,5.05390312,0.58161306,1.67042736,0.00123201,0.09311880,0.01864566,2.89988961,0.94186185,1.02902879
-3.19659830,4.96985982,0.58052532,1.70042495,0.00114383,0.09094061,0.01846913,2.82403033,0.89898462,0.99914822
-3.19059530,4.88024698,0.57950976,1.73110875,0.00106177,0.08902314,0.01824684,2.74338882,0.85675172,0.96632010
-3.18459230,4.78535354,0.57837215,1.76174980,0.00098552,0.08736373,0.01797425,2.65857112,0.81519650,0.93101341
-3.17858929,4.68547287,0.57691599,1.79158956,0.00091471,0.08595141,0.01764832,2.57020007,0.77432441,0.89372348
-3.17258629,4.58091290,0.57495082,1.81985982,0.00084893,0.08476810,0.01726777,2.47891203,0.73412581,0.85495895
-3.16658329,4.47200499,0.57229994,1.84580277,0.00078775,0.08378998,0.01683321,2.38535255,0.69458780,0.81522886
-3.16058029,4.35911125,0.56880734,1.86869122,0.00073077,0.08298904,0.01634727,2.29017115,0.65570427,0.77503024
-3.15457729,4.24262965,0.56434371,1.88784797,0.00067760,0.08233455,0.01581455,2.19401485,0.61748381,0.73483663
-3.14857429,4.12299707,0.55881116,1.90266438,0.00062794,0.08179457,0.01524151,2.09752089,0.57995506,0.69508787
-3.14257129,4.00069028,0.55214691,1.91261728,0.00058151,0.08133736,0.01463630,2.00130857,0.54316960,0.65618148
-3.13656828,3.87622499,0.54432570,1.91728414,0.00053816,0.08093269,0.01400852,1.90597087,0.50720231,0.61846589
-3.13056528,3.75015359,0.53536108,1.91635613,0.00049779,0.08055293,0.01336889,1.81206599,0.47214950,0.58223572
-3.12456228,3.62306203,0.52530576,1.90964873,0.00046042,0.08017402,0.01272887,1.72010958,0.43812531,0.54772905
-3.11855928,3.49556636,0.51425103,1.89710999,0.00042616,0.07977623,0.01210038,1.63056788,0.40525660,0.51512687
-3.11255628,3.36830960,0.50232567,1.87882613,0.00039522,0.07934469,0.01149532,1.54385243,0.37367709,0.48455450
-3.10655328,3.24195946,0.48969425,1.85502469,0.00036794,0.07886980,0.01092531,1.46031656,0.34352110,0.45608488
-3.10055028,3.11720719,0.47655529,1.82607521,0.00034475,0.07834743,0.01040131,1.38025404,0.31491738,0.42974346
-3.09454727,2.99476787,0.46313920,1.79248745,0.00032622,0.07777895,0.00993336,1.30389999,0.28798358,0.40551442
-3.08854427,2.87538220,0.44970629,1.75490754,0.00031303,0.07717121,0.00953036,1.23143392,0.26282148,0.38334786
-3.08254127,2.75981949,0.43654479,1.71411185,0.00030601,0.07653634,0.00919990,1.16298506,0.23951349,0.36316765
-3.07653827,2.64888162,0.42396904,1.67099899,0.00030609,0.07589155,0.00894819,1.09863925,0.21812025,0.34487941
-3.07053527,2.54340735,0.41231762,1.62657983,0.00031439,0.07525879,0.00878000,1.03844747,0.19867968,0.32837837
-3.06453227,2.44427623,0.40195150,1.58196570,0.00033215,0.07466445,0.00869872,0.98243505,0.18120716,0.31355674
-3.05852926,2.35241146,0.39325201,1.53835480,0.00036077,0.07413894,0.00870644,0.93061142,0.16569693,0.30031011
-3.05252626,2.26878081,0.38661840,1.49701678,0.00040181,0.07371636,0.00880406,0.88297957,0.15212438,0.28854285
-3.04652326,2.19439483,0.38246492,1.45927562,0.00045697,0.07343400,0.00899146,0.83954473,0.14044902,0.27817214
-3.04052026,2.13030168,0.38121712,1.42649071,0.00052808,0.07333189,0.00926769,0.80032186,0.13061796,0.26913056
-3.03451726,2.07757821,0.38330725,1.40003633,0.00061709,0.07345230,0.00963116,0.76534141,0.12256958,0.26136726
-3.02851426,2.03731674,0.38916865,1.38127953,0.00072605,0.07383908,0.01007976,0.73465309,0.11623718,0.25484770
-3.02251126,2.01060778,0.39922895,1.37155678,0.00085705,0.07453705,0.01061109,0.70832751,0.11155233,0.24955214
-3.01650825,1.99851879,0.41390219,1.37214955,0.00101216,0.07559122,0.01122253,0.68645542,0.10844791,0.24547303
-3.01050525,2.00206948,0.43357978,1.38425929,0.00119342,0.07704590,0.01191136,0.66914495,0.10686052,0.24261163
-3.00450225,2.02220453,0.45862059,1.40898240,0.00140271,0.07894378,0.01267476,0.65651668,0.10673235,0.24097403
-2.99849925,2.05976473,0.48934033,1.44728564,0.00164173,0.08132489,0.01350985,0.64869705,0.10801232,0.24056707
-2.99249625,2.11545766,0.52600056,1.49998289,0.00191188,0.08422549,0.01441361,0.64581051,0.11065669,0.24139426
-2.98649325,2.18982942,0.56879771,1.56771378,0.00221418,0.08767694,0.01538282,0.64797073,0.11462897,0.24345217
-2.98049025,2.28323867,0.61785266,1.65092514,0.00254921,0.09170459,0.01641392,0.65527149,0.11989948,0.24672743
-2.97448724,2.39583443,0.67320130,1.74985597,0.00291701,0.09632670,0.01750292,0.66777773,0.12644444,0.25119457
-2.96848424,2.52753887,0.73478655,1.86452650,0.00331703,0.10155351,0.01864524,0.68551734,0.13424484,0.25681488
-2.96248124,2.67803623,0.80245252,1.99473205,0.00374808,0.10738645,0.01983557,0.70847403,0.14328523,0.26353628
-2.95647824,2.84676865,0.87594101,2.14004201,0.00420829,0.11381762,0.02106785,0.73658185,0.15355254,0.27129418
-2.95047524,3.03293939,0.95489096,2.29980417,0.00469512,0.12082952,0.02233514,0.76972164,0.16503500,0.28001339
-2.94447224,3.23552364,1.03884082,2.47315437,0.00520537,0.12839511,0.02362967,0.80771955,0.17772133,0.28961069
-2.93846923,3.45328666,1.12723431,2.65903126,0.00573525,0.13647827,0.02494288,0.85034799,0.19160026,0.29999801
-2.93246623,3.68480841,1.21942920,2.85619558,0.00628045,0.14503458,0.02626557,0.89732870,0.20666032,0.31108600
-2.92646323,3.92851389,1.31470911,3.06325342,0.00683624,0.15401247,0.02758806,0.94833804,0.22289003,0.32278753
-2.92046023,4.18270757,1.41229791,3.27868235,0.00739764,0.16335472,0.02890047,1.00301419,0.24027837,0.33502105
-2.91445723,4.44561037,1.51137610,3.50085945,0.00795955,0.17300021,0.03019300,1.06096577,0.25881537,0.34771344
-2.90845423,4.71539733,1.61109875,3.72809013,0.00851694,0.18288585,0.03145629,1.12178163,0.27849297,0.36080203
-2.90245123,4.99023407,1.71061402,3.95863647,0.00906500,0.19294871,0.03268171,1.18504106,0.29930568,0.37423587
-2.89644822,5.26831021,1.80908156,4.19074397,0.00959936,0.20312801,0.03386177,1.25032399,0.32125115,0.38797582
-2.89044522,5.54786804,1.90569003,4.42266585,0.01011620,0.21336715,0.03499034,1.31722050,0.34433046,0.40199361
-2.88444222,5.82722512,1.99967293,4.65268384,0.01061244,0.22361543,0.03606297,1.38533918,0.36854783,0.41626985
-2.87843922,6.10478977,2.09032203,4.87912521,0.01108584,0.23382950,0.03707703,1.45431371,0.39390986,0.43079103
-2.87243622,6.37906893,2.17699798,5.10037553,0.01153508,0.24397438,0.03803179,1.52380738,0.42042404,0.44554581
-2.86643322,6.64866847,2.25913766,5.31488733,0.01195979,0.25402406,0.03892843,1.59351515,0.44809662,0.46052068
-2.86043022,6.91228633,2.33625817,5.52118507,0.01236056,0.26396156,0.03976991,1.66316329,0.47692966,0.47569544
-2.85442721,7.16869966,2.40795747,5.71786692,0.01273891,0.27377845,0.04056072,1.73250633,0.50691755,0.49103867
-2.84842421,7.41674733,2.47391193,5.90360436,0.01309714,0.28347394,0.04130661,1.80132186,0.53804289,0.50650363
-2.84242121,7.65530968,2.53387123,6.07714052,0.01343828,0.29305343,0.04201414,1.86940320,0.57027205,0.52202483
-2.83641821,7.88328744,2.58765123,6.23728837,0.01376587,0.30252678,0.04269026,1.93655056,0.60355044,0.53751554
-2.83041521,8.09958200,2.63512535,6.38292993,0.01408379,0.31190618,0.04334179,2.00256130,0.63779793,0.55286660
-2.82441221,8.30307885,2.67621534,6.51301718,0.01439607,0.32120395,0.04397498,2.06721974,0.67290446,0.56794649
-2.81840920,8.49263617,2.71088204,6.62657572,0.01470667,0.33043022,0.04459497,2.13028751,0.70872624,0.58260291
-2.81240620,8.66707968,2.73911684,6.72271136,0.01501927,0.33959064,0.04520542,2.19149477,0.74508282,0.59666573
-2.80640320,8.82520489,2.76093432,6.80061994,0.01533709,0.34868433,0.04580818,2.25053318,0.78175511,0.60995131
-2.80040020,8.96578695,2.77636652,6.85959998,0.01566272,0.35770205,0.04640300,2.30705114,0.81848480,0.62226794
-2.79439720,9.08759798,2.78545907,6.89906785,0.01599794,0.36662470,0.04698744,2.36065154,0.85497511,0.63342221
-2.78839420,9.18943115,2.78826915,6.91857431,0.01634363,0.37542230,0.04755683,2.41089256,0.89089316,0.64322584
-2.78239120,9.27013020,2.78486533,6.91782161,0.01669970,0.38405334,0.04810441,2.45729147,0.92587397,0.65150281
-2.77638819,9.32862297,2.77532878,6.89667970,0.01706501,0.39246464,0.04862151,2.49933155,0.95952602,0.65809628
-2.77038519,9.36395680,2.75975582,6.85520048,0.01743738,0.40059171,0.04909792,2.53647182,0.99143832,0.66287495
-2.76438219,9.37533403,2.73826099,6.79362870,0.01781360,0.40835952,0.04952223,2.56815934,1.02118891,0.66573851
-2.75837919,9.36214554,2.71098057,6.71240862,0.01818952,0.41568370,0.04988239,2.59384365,1.04835440,0.66662202
-2.75237619,9.32400041,2.67807569,6.61218550,0.01856010,0.42247216,0.05016615,2.61299268,1.07252046,0.66549872
-2.74637319,9.26075024,2.63973503,6.49380154,0.01891955,0.42862698,0.05036163,2.62510968,1.09329273,0.66238139
-2.74037019,9.17250686,2.59617652,6.35828599,0.01926144,0.43404665,0.05045784,2.62975032,1.11030793,0.65732206
-2.73436718,9.05965259,2.54764795,6.20683979,0.01957888,0.43862841,0.05044514,2.62653938,1.12324468,0.65041015
-2.72836418,8.92284271,2.49442644,6.04081504,0.01986468,0.44227085,0.05031574,2.61518639,1.13183354,0.64176909
-2.72236118,8.76300019,2.43681672,5.86169040,0.02011154,0.44487654,0.05006405,2.59549944,1.13586607,0.63155169
-2.71635818,8.58130308,2.37514838,5.67104321,0.02031225,0.44635467,0.04968701,2.56739682,1.13520233,0.61993449
-2.71035518,8.37916532,2.30977231,5.47051967,0.02045986,0.44662368,0.04918430,2.53091575,1.12977649,0.60711133
-2.70435218,8.15821203,2.24105654,5.26180416,0.02054791,0.44561370,0.04855852,2.48621819,1.11960049,0.59328660
-2.69834917,7.92025039,2.16938181,5.04658918,0.02057061,0.44326889,0.04781526,2.43359305,1.10476527,0.57866831
-2.69234617,7.66723736,2.09513710,4.82654666,0.02052299,0.43954944,0.04696306,2.37345516,1.08543974,0.56346158
-2.68634317,7.40124566,2.01871535,4.60330190,0.02040113,0.43443329,0.04601339,2.30634058,1.06186732,0.54786255
-2.68034017,7.12442893,1.94050962,4.37841072,0.02020226,0.42791746,0.04498048,2.23289868,1.03436026,0.53205326
-2.67433717,6.83898753,1.86090972,4.15334041,0.01992486,0.42001889,0.04388113,2.15388118,1.00329192,0.51619742
-2.66833417,6.54713558,1.78029958,3.92945472,0.01956882,0.41077488,0.04273449,2.07012843,0.96908735,0.50043747
-2.66233117,6.25107025,1.69905506,3.70800293,0.01913541,0.40024291,0.04156178,1.98255347,0.93221255,0.48489284
-2.65632816,5.95294380,1.61754250,3.49011308,0.01862733,0.38850003,0.04038597,1.89212436,0.89316277,0.46965945
-2.65032516,5.65483879,1.53611767,3.27678872,0.01804868,0.37564164,0.03923148,1.79984535,0.85245044,0.45481039
-2.64432216,5.35874668,1.45512515,3.06890919,0.01740485,0.36177989,0.03812373,1.70673744,0.81059308,0.44039766
-2.63831916,5.06654994,1.37489798,2.86723258,0.01670245,0.34704146,0.03708882,1.61381886,0.76810181,0.42645482
-2.63231616,4.78000751,1.29575747,2.67240117,0.01594912,0.33156515,0.03615304,1.52208609,0.72547059,0.41300019
-2.62631316,4.50074363,1.21801313,2.48494868,0.01515337,0.31549903,0.03534243,1.43249581,0.68316682,0.40004060
-2.62031016,4.23023952,1.14196256,2.30530886,0.01432434,0.29899741,0.03468224,1.34594816,0.64162335,0.38757518
-2.61430715,3.96982783,1.06789134,2.13382508,0.01347161,0.28221777,0.03419641,1.26327174,0.60123220,0.37559914
-2.60830415,3.72068939,0.99607287,1.97076044,0.01260492,0.26531758,0.03390696,1.18521054,0.56233992,0.36410712
-2.60230115,3.48385191,0.92676826,1.81630815,0.01173395,0.24845128,0.03383338,1.11241291,0.52524481,0.35309611
-2.59629815,3.26019042,0.86022622,1.67060201,0.01086812,0.23176748,0.03399202,1.04542283,0.49019561,0.34256761
-2.59029515,3.05042909,0.79668300,1.53372657,0.01001631,0.21540636,0.03439539,0.98467340,0.45739183,0.33252903
-2.58429215,2.85514423,0.73636261,1.40572717,0.00918674,0.19949748,0.03505159,0.93048262,0.42698534,0.32299425
-2.57828914,2.67476845,0.67947720,1.28661949,0.00838680,0.18415797,0.03596366,0.88305152,0.39908299,0.31398332
-2.57228614,2.50959594,0.62622772,1.17639866,0.00762291,0.16949116,0.03712911,0.84246442,0.37375019,0.30552147
-2.56628314,2.35978878,0.57680496,1.07504792,0.00690044,0.15558562,0.03853944,0.80869153,0.35101512,0.29763747
-2.56028014,2.22538464,0.53139088,0.98254673,0.00622370,0.14251474,0.04017989,0.78159366,0.33087336,0.29036146
-2.55427714,2.10630578,0.49016021,0.89887832,0.00559592,0.13033667,0.04202928,0.76092908,0.31329286,0.28372269
-2.54827414,2.00236965,0.45328232,0.82403656,0.00501924,0.11909463,0.04406010,0.74636243,0.29821897,0.27774701
-2.54227114,1.91330113,0.42092320,0.75803223,0.00449486,0.10881766,0.04623877,0.73747560,0.28557961,0.27245461
-2.53626813,1.83874634,0.39324741,0.70089830,0.00402305,0.09952158,0.04852615,0.73378033,0.27529022,0.26785813
-2.53026513,1.77828802,0.37041988,0.65269436,0.00360329,0.09121022,0.05087832,0.73473255,0.26725864,0.26396121
-2.52426213,1.73146216,0.35260722,0.61350978,0.00323440,0.08387680,0.05324750,0.73974784,0.26138970,0.26075762
-2.51825913,1.69777534,0.33997851,0.58346549,0.00291467,0.07750541,0.05558325,0.74821795,0.25758948,0.25823115
-2.51225613,1.67672233,0.33270524,0.56271413,0.00264198,0.07207254,0.05783380,0.75952777,0.25576917,0.25635608
-2.50625313,1.66780304,0.33096013,0.55143834,0.00241397,0.06754853,0.05994756,0.77307226,0.25584836,0.25509830
-2.50025013,1.67053803,0.33491487,0.54984680,0.00222810,0.06389902,0.06187460,0.78827277,0.25775771,0.25441695
-2.49424712,1.68448164,0.34473638,0.55816818,0.00208184,0.06108619,0.06356824,0.80459216,0.26144092,0.25426636
-2.48824412,1.70923187,0.36058176,0.57664246,0.00197271,0.05906994,0.06498650,0.82154814,0.26685570,0.25459826
-2.48224112,1.74443624,0.38259182,0.60550997,0.00189839,0.05780881,0.06609347,0.83872418,0.27397389,0.25536392
-2.47623812,1.78979295,0.41088334,0.64499811,0.00185674,0.05726074,0.06686045,0.85577764,0.28278046,0.25651614
-2.47023512,1.84504710,0.44554028,0.69530599,0.00184591,0.05738367,0.06726687,0.87244467,0.29327141,0.25801085
-2.46423212,1.90998196,0.48660428,0.75658751,0.00186430,0.05813593,0.06730091,0.88854172,0.30545071,0.25980830
-2.45822911,1.98440553,0.53406488,0.82893349,0.00191060,0.05947650,0.06695979,0.90396354,0.31932606,0.26187362
-2.45222611,2.06813319,0.58784987,0.91235354,0.00198375,0.06136514,0.06624973,0.91867794,0.33490398,0.26417678
-2.44622311,2.16096752,0.64781647,1.00675867,0.00208296,0.06376244,0.06518559,0.93271758,0.35218413,0.26669199
-2.44022011,2.26267644,0.71374388,1.11194545,0.00220764,0.06662982,0.06379016,0.94616915,0.37115334,0.26939663
-2.43421711,2.37297153,0.78532774,1.22758308,0.00235738,0.06992948,0.06209328,0.95916089,0.39177957,0.27226967
-2.42821411,2.49148792,0.86217711,1.35320394,0.00253189,0.07362442,0.06013062,0.97184883,0.41400615,0.27529004
-2.42221111,2.61776748,0.94381446,1.48819893,0.00273097,0.07767846,0.05794239,0.98440284,0.43774673,0.27843476
-2.41620810,2.75124686,1.02967882,1.63181806,0.00295448,0.08205633,0.05557187,0.99699302,0.46288135,0.28167732
-2.41020510,2.89125149,1.11913254,1.78317691,0.00320226,0.08672379,0.05306406,1.00977741,0.48925374,0.28498635
-2.40420210,3.03699646,1.21147137,1.94126909,0.00347414,0.09164786,0.05046419,1.02289154,0.51667039,0.28832468
-2.39819910,3.18759456,1.30593777,2.10498453,0.00376990,0.09679701,0.04781647,1.03644029,0.54490139,0.29164904
-2.39219610,3.34207146,1.40173705,2.27313315,0.00408926,0.10214143,0.04516294,1.05049249,0.57368322,0.29491035
-2.38619310,3.49938725,1.49805558,2.44447288,0.00443184,0.10765324,0.04254250,1.06507844,0.60272347,0.29805470
-2.38019010,3.65846322,1.59408048,2.61774084,0.00479722,0.11330669,0.03999020,1.08019014,0.63170725,0.30102485
-2.37418709,3.81821231,1.68901969,2.79168616,0.00518490,0.11907822,0.03753668,1.09578426,0.66030521,0.30376239
-2.36818409,3.97757140,1.78212164,2.96510277,0.00559432,0.12494647,0.03520794,1.11178733,0.68818274,0.30621017
-2.36218109,4.13553321,1.87269335,3.13686025,0.00602485,0.13089218,0.03302525,1.12810270,0.71500989,0.30831502
-2.35617809,4.29117596,1.96011630,3.30593102,0.00647585,0.13689788,0.03100527,1.14461878,0.74047163,0.31003046
-2.35017509,4.44368866,2.04385896,3.47141229,0.00694662,0.14294758,0.02916034,1.16121786,0.76427788,0.31131935
-2.34417209,4.59239048,2.12348566,3.63254135,0.00743644,0.14902629,0.02749888,1.17778512,0.78617280,0.31215618
-2.33816908,4.73674286,2.19866120,3.78870333,0.00794454,0.15511948,0.02602591,1.19421695,0.80594296,0.31252881
-2.33216608,4.87635372,2.26915120,3.93943082,0.00847012,0.16121259,0.02474355,1.21042853,0.82342384,0.31243977
-2.32616308,5.01097341,2.33481810,4.08439544,0.00901227,0.16729051,0.02365162,1.22635988,0.83850455,0.31190670
-2.32016008,5.14048290,2.39561341,4.22339190,0.00957002,0.17333718,0.02274812,1.24198045,0.85113027,0.31096221
-2.31415708,5.26487500,2.45156656,4.35631554,0.01014227,0.17933534,0.02202978,1.25729184,0.86130267,0.30965296
-2.30815408,5.38423000,2.50277127,4.48313477,0.01072774,0.18526638,0.02149241,1.27232873,0.86907798,0.30803806
-2.30215108,5.49868721,2.54937019,4.60386033,0.01132494,0.19111050,0.02113127,1.28715797,0.87456309,0.30618693
-2.29614807,5.60841453,2.59153875,4.71851322,0.01193218,0.19684698,0.02094129,1.30187591,0.87790980,0.30417673
-2.29014507,5.71357767,2.62946925,4.82709349,0.01254744,0.20245466,0.02091724,1.31660424,0.87930762,0.30208943
-2.28414207,5.81431101,2.66335583,4.92955178,0.01316841,0.20791262,0.02105374,1.33148436,0.87897538,0.30000876
-2.27813907,5.91069171,2.69338115,5.02576541,0.01379243,0.21320087,0.02134525,1.34667058,0.87715225,0.29801718
-2.27213607,6.00271828,2.71970532,5.11552057,0.01441650,0.21830117,0.02178595,1.36232238,0.87408840,0.29619301
-2.26613307,6.09029465,2.74245730,5.19850147,0.01503720,0.22319773,0.02236957,1.37859593,0.87003592,0.29460788
-2.26013007,6.17322034,2.76172908,5.27428712,0.01565078,0.22787786,0.02308916,1.39563520,0.86524029,0.29332464
-2.25412706,6.25118674,2.77757249,5.34235582,0.01625308,0.23233237,0.02393686,1.41356281,0.85993271,0.29239579
-2.24812406,6.32377957,2.78999850,5.40209694,0.01683960,0.23655575,0.02490364,1.43247105,0.85432374,0.29186257
-2.24212106,6.39048694,2.79897862,5.45282920,0.01740554,0.24054608,0.02597901,1.45241334,0.84859824,0.29175482
-2.23611806,6.45071247,2.80444822,5.49382442,0.01794578,0.24430461,0.02715089,1.47339646,0.84291200,0.29209144
-2.23011506,6.50379280,2.80631110,5.52433533,0.01845502,0.24783510,0.02840535,1.49537407,0.83738988,0.29288175
-2.22411206,6.54901872,2.80444521,5.54362606,0.01892776,0.25114290,0.02972658,1.51824172,0.83212566,0.29412750
-2.21810905,6.58565932,2.79870901,5.55100387,0.01935846,0.25423393,0.03109685,1.54183393,0.82718351,0.29582570
-2.21210605,6.61298841,2.78894834,5.54585074,0.01974157,0.25711350,0.03249657,1.56592362,0.82260079,0.29797199
-2.20610305,6.63031291,2.77500361,5.52765363,0.02007168,0.25978532,0.03390451,1.59022418,0.81839223,0.30056471
-2.20010005,6.63700248,2.75671727,5.49603241,0.02034364,0.26225063,0.03529806,1.61439446,0.81455511,0.30360934
-2.19409705,6.63252013,2.73394152,5.45076458,0.02055268,0.26450759,0.03665364,1.63804660,0.81107527,0.30712337
-2.18809405,6.61645319,2.70654630,5.39180634,0.02069453,0.26655114,0.03794723,1.66075686,0.80793360,0.31114123
-2.18209105,6.58854407,2.67442762,5.31930933,0.02076562,0.26837331,0.03915488,1.68207889,0.80511270,0.31571920
-2.17608804,6.54871994,2.63751606,5.23363304,0.02076319,0.26996397,0.04025345,1.70155921,0.80260336,0.32094009
-2.17008504,6.49712044,2.59578554,5.13535244,0.02068546,0.27131218,0.04122125,1.71875418,0.80041059,0.32691723
-2.16408204,6.43412207,2.54926195,5.02526079,0.02053174,0.27240793,0.04203875,1.73324766,0.79855869,0.33379774
-2.15807904,6.36035787,2.49803154,4.90436744,0.02030257,0.27324423,0.04268929,1.74466849,0.79709519,0.34176457
-2.15207604,6.27673082,2.44224847,4.77389053,0.01999977,0.27381947,0.04315971,1.75270678,0.79609325,0.35103709
-2.14607304,6.18441931,2.38214115,4.63524425,0.01962655,0.27413976,0.04344085,1.75712803,0.79565235,0.36186998
-2.14007004,6.08487311,2.31801680,4.49002077,0.01918750,0.27422116,0.04352804,1.75778424,0.79589699,0.37455011
-2.13406703,5.97979845,2.25026362,4.33996651,0.01868854,0.27409154,0.04342130,1.75462112,0.79697340,0.38939123
-2.12806403,5.87113136,2.17935021,4.18695283,0.01813691,0.27379191,0.04312551,1.74768091,0.79904420,0.40672644
-2.12206103,5.76099852,2.10582168,4.03294141,0.01754096,0.27337698,0.04265031,1.73710046,0.80228114,0.42689827
-2.11605803,5.65166600,2.03029230,3.87994444,0.01691007,0.27291491,0.04200981,1.72310449,0.80685617,0.45024666
-2.11005503,5.54547656,1.95343452,3.72998050,0.01625436,0.27248601,0.04122219,1.70599433,0.81293114,0.47709487
-2.10405203,5.44477712,1.87596470,3.58502677,0.01558447,0.27218052,0.04030908,1.68613270,0.82064662,0.50773384
-2.09804902,5.35183882,1.79862564,3.44696899,0.01491128,0.27209538,0.03929480,1.66392530,0.83011038,0.54240542
-2.09204602,5.26877239,1.72216669,3.31755039,0.01424559,0.27233013,0.03820548,1.63980037,0.84138614,0.58128507
-2.08604302,5.19744263,1.64732222,3.19832152,0.01359781,0.27298214,0.03706815,1.61418720,0.85448320,0.62446476
-2.08004002,5.13938576,1.57478920,3.09059259,0.01297767,0.27414127,0.03590979,1.58749511,0.86934765,0.67193697
-2.07403702,5.09573362,1.50520514,2.99539047,0.01239388,0.27588437,0.03475630,1.56009399,0.88585574,0.72358041
-2.06803402,5.06714894,1.43912731,2.91342215,0.01185393,0.27826988,0.03363164,1.53229760,0.90380989,0.77914857
-2.06203102,5.05377524,1.37701427,2.84504659,0.01136384,0.28133274,0.03255699,1.50435060,0.92293787,0.83826177
-2.05602801,5.05520455,1.31921084,2.79025633,0.01092796,0.28508008,0.03155009,1.47642016,0.94289536,0.90040339
-2.05002501,5.07046564,1.26593699,2.74867044,0.01054889,0.28948789,0.03062465,1.44859248,0.96327197,0.96492102
