energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.68184092,1.89082830,0.43466855,0.00385328,1.08207167,0.00000000,1.46658858,0.40889550
-5.67583792,2.01510604,0.45664033,0.00414482,1.15946430,0.00000000,1.55879496,0.43857760
-5.66983492,2.14463428,0.47932480,0.00444349,1.24014504,0.00000000,1.65446735,0.46963780
-5.66383192,2.27749253,0.50225483,0.00474523,1.32302853,0.00000000,1.75208518,0.50166258
-5.65782891,2.41158219,0.52493157,0.00504569,1.40692197,0.00000000,1.85000200,0.53419341
-5.65182591,2.54468533,0.54683988,0.00534035,1.49055705,0.00000000,1.94649224,0.56673903
-5.64582291,2.67452960,0.56746494,0.00562461,1.57262578,0.00000000,2.03980221,0.59878934
-5.63981991,2.79885681,0.58630912,0.00589399,1.65181875,0.00000000,2.12820345,0.62983050
-5.63381691,2.91549246,0.60290853,0.00614420,1.72686445,0.00000000,2.21004606,0.65936050
-5.62781391,3.02241341,0.61684854,0.00637129,1.79656796,0.00000000,2.28381001,0.68690482
-5.62181091,3.11781095,0.62777763,0.00657176,1.85984750,0.00000000,2.34815220,0.71203132
-5.61580790,3.20014649,0.63541896,0.00674271,1.91576734,0.00000000,2.40194724,0.73436388
-5.60980490,3.26819757,0.63957917,0.00688183,1.96356545,0.00000000,2.44432027,0.75359415
-5.60380190,3.32109226,0.64015415,0.00698755,2.00267493,0.00000000,2.47467048,0.76949089
-5.59779890,3.35833054,0.63713137,0.00705900,2.03273828,0.00000000,2.49268433,0.78190652
-5.59179590,3.37979188,0.63058898,0.00709609,2.05361379,0.00000000,2.49833822,0.79078056
-5.58579290,3.38572881,0.62069149,0.00709941,2.06537414,0.00000000,2.49189050,0.79613993
-5.57978989,3.37674721,0.60768262,0.00707023,2.06829713,0.00000000,2.47386375,0.79809591
-5.57378689,3.35377433,0.59187533,0.00701045,2.06284934,0.00000000,2.44501805,0.79683817
-5.56778389,3.31801636,0.57363992,0.00692245,2.04966346,0.00000000,2.40631711,0.79262601
-5.56178089,3.27090776,0.55339048,0.00680904,2.02951066,0.00000000,2.35888879,0.78577724
-5.55577789,3.21405472,0.53157050,0.00667334,2.00326911,0.00000000,2.30398220,0.77665537
-5.54977489,3.14917569,0.50863820,0.00651867,1.97189050,0.00000000,2.24292325,0.76565548
-5.54377189,3.07804130,0.48505221,0.00634843,1.93636573,0.00000000,2.17707088,0.75318960
-5.53776888,3.00241658,0.46125818,0.00616600,1.89769166,0.00000000,2.10777560,0.73967206
-5.53176588,2.92400743,0.43767680,0.00597466,1.85683980,0.00000000,2.03634204,0.72550557
-5.52576288,2.84441341,0.41469348,0.00577750,1.81472849,0.00000000,1.96399672,0.71106834
-5.51975988,2.76508822,0.39265019,0.00557738,1.77219919,0.00000000,1.89186182,0.69670287
-5.51375688,2.68730877,0.37183936,0.00537686,1.72999760,0.00000000,1.82093539,0.68270676
-5.50775388,2.61215327,0.35249996,0.00517820,1.68875985,0.00000000,1.75207817,0.66932555
-5.50175088,2.54048833,0.33481571,0.00498332,1.64900390,0.00000000,1.68600651,0.65674802
-5.49574787,2.47296451,0.31891518,0.00479384,1.61112585,0.00000000,1.62329096,0.64510377
-5.48974487,2.41001958,0.30487362,0.00461106,1.57540078,0.00000000,1.56435959,0.63446302
-5.48374187,2.35188850,0.29271618,0.00443600,1.54198763,0.00000000,1.50950527,0.62483859
-5.47773887,2.29861872,0.28242220,0.00426943,1.51093731,0.00000000,1.45889577,0.61618975
-5.47173587,2.25008983,0.27393036,0.00411188,1.48220354,0.00000000,1.41258584,0.60842763
-5.46573287,2.20603610,0.26714428,0.00396370,1.45565556,0.00000000,1.37053043,0.60142200
-5.45972986,2.16607093,0.26193838,0.00382508,1.43109219,0.00000000,1.33259840,0.59500909
-5.45372686,2.12971219,0.25816377,0.00369606,1.40825657,0.00000000,1.29858611,0.58900003
-5.44772386,2.09640759,0.25565392,0.00357658,1.38685118,0.00000000,1.26823066,0.58318975
-5.44172086,2.06555954,0.25423011,0.00346648,1.36655267,0.00000000,1.24122263,0.57736592
-5.43571786,2.03654885,0.25370640,0.00336551,1.34702622,0.00000000,1.21721826,0.57131775
-5.42971486,2.00875714,0.25389417,0.00327339,1.32793926,0.00000000,1.19585112,0.56484441
-5.42371186,1.98158746,0.25460627,0.00318975,1.30897423,0.00000000,1.17674351,0.55776272
-5.41770885,1.95448320,0.25566055,0.00311422,1.28984037,0.00000000,1.15951759,0.54991414
-5.41170585,1.92694494,0.25688305,0.00304638,1.27028435,0.00000000,1.14380642,0.54117062
-5.40570285,1.89854525,0.25811072,0.00298583,1.25009957,0.00000000,1.12926490,0.53143945
-5.39969985,1.86894122,0.25919372,0.00293216,1.22913417,0.00000000,1.11558040,0.52066677
-5.39369685,1.83788466,0.25999736,0.00288500,1.20729736,0.00000000,1.10248314,0.50883989
-5.38769385,1.80522971,0.26040367,0.00284401,1.18456418,0.00000000,1.08975566,0.49598814
-5.38169085,1.77093765,0.26031266,0.00280894,1.16097833,0.00000000,1.07724130,0.48218242
-5.37568784,1.73507897,0.25964315,0.00277961,1.13665307,0.00000000,1.06485097,0.46753353
-5.36968484,1.69783222,0.25833340,0.00275597,1.11177003,0.00000000,1.05256799,0.45218906
-5.36368184,1.65947990,0.25634130,0.00273805,1.08657591,0.00000000,1.04045027,0.43632937
-5.35767884,1.62040113,0.25364428,0.00272602,1.06137695,0.00000000,1.02862970,0.42016249
-5.35167584,1.58106137,0.25023884,0.00272018,1.03653136,0.00000000,1.01730837,0.40391817
-5.34567284,1.54199928,0.24613982,0.00272092,1.01243986,0.00000000,1.00675144,0.38784146
-5.33966983,1.50381117,0.24137932,0.00272875,0.98953442,0.00000000,0.99727686,0.37218586
-5.33366683,1.46713336,0.23600532,0.00274424,0.96826572,0.00000000,0.98924215,0.35720632
-5.32766383,1.43262314,0.23008005,0.00276799,0.94908953,0.00000000,0.98302853,0.34315240
-5.32166083,1.40093886,0.22367817,0.00280061,0.93245267,0.00000000,0.97902328,0.33026176
-5.31565783,1.37271998,0.21688480,0.00284266,0.91877891,0.00000000,0.97760082,0.31875422
-5.30965483,1.34856783,0.20979339,0.00289460,0.90845552,0.00000000,0.97910370,0.30882659
-5.30365183,1.32902779,0.20250358,0.00295676,0.90182081,0.00000000,0.98382410,0.30064849
-5.29764882,1.31457365,0.19511918,0.00302927,0.89915348,0.00000000,0.99198717,0.29435919
-5.29164582,1.30559488,0.18774610,0.00311202,0.90066396,0.00000000,1.00373687,0.29006564
-5.28564282,1.30238725,0.18049062,0.00320469,0.90648834,0.00000000,1.01912524,0.28784172
-5.27963982,1.30514720,0.17345775,0.00330664,0.91668509,0.00000000,1.03810577,0.28772864
-5.27363682,1.31397027,0.16674993,0.00341696,0.93123475,0.00000000,1.06053134,0.28973659
-5.26763382,1.32885342,0.16046603,0.00353449,0.95004256,0.00000000,1.08615683,0.29384724
-5.26163082,1.34970121,0.15470062,0.00365778,0.97294386,0.00000000,1.11464654,0.30001723
-5.25562781,1.37633520,0.14954356,0.00378517,0.99971205,0.00000000,1.14558597,0.30818226
-5.24962481,1.40850615,0.14507982,0.00391486,1.03006850,0.00000000,1.17849738,0.31826157
-5.24362181,1.44590807,0.14138948,0.00404489,1.06369397,0.00000000,1.21285843,0.33016260
-5.23761881,1.48819325,0.13854794,0.00417330,1.10024069,0.00000000,1.24812275,0.34378554
-5.23161581,1.53498735,0.13662602,0.00429810,1.13934464,0.00000000,1.28374146,0.35902737
-5.22561281,1.58590334,0.13569015,0.00441742,1.18063698,0.00000000,1.31918426,0.37578544
-5.21960980,1.64055365,0.13580224,0.00452955,1.22375422,0.00000000,1.35395913,0.39396002
-5.21360680,1.69855952,0.13701943,0.00463296,1.26834633,0.00000000,1.38762939,0.41345592
-5.20760380,1.75955694,0.13939344,0.00472640,1.31408251,0.00000000,1.41982720,0.43418296
-5.20160080,1.82319898,0.14296955,0.00480890,1.36065421,0.00000000,1.45026286,0.45605536
-5.19559780,1.88915426,0.14778519,0.00487980,1.40777535,0.00000000,1.47872950,0.47898992
-5.18959480,1.95710189,0.15386819,0.00493877,1.45518001,0.00000000,1.50510284,0.50290336
-5.18359180,2.02672324,0.16123461,0.00498575,1.50261764,0.00000000,1.52933648,0.52770883
-5.17758879,2.09769158,0.16988642,0.00502097,1.54984668,0.00000000,1.55145291,0.55331200
-5.17158579,2.16966022,0.17980906,0.00504490,1.59662694,0.00000000,1.57153115,0.57960690
-5.16558279,2.24225055,0.19096903,0.00505820,1.64271172,0.00000000,1.58969190,0.60647200
-5.15957979,2.31504112,0.20331172,0.00506166,1.68784034,0.00000000,1.60608125,0.63376679
-5.15357679,2.38755872,0.21675968,0.00505616,1.73173199,0.00000000,1.62085412,0.66132920
-5.14757379,2.45927272,0.23121146,0.00504262,1.77408146,0.00000000,1.63415850,0.68897414
-5.14157079,2.52959337,0.24654124,0.00502192,1.81455734,0.00000000,1.64612148,0.71649337
-5.13556778,2.59787463,0.26259934,0.00499491,1.85280315,0.00000000,1.65683799,0.74365685
-5.12956478,2.66342163,0.27921367,0.00496235,1.88844127,0.00000000,1.66636270,0.77021559
-5.12356178,2.72550281,0.29619223,0.00492487,1.92107984,0.00000000,1.67470559,0.79590585
-5.11755878,2.78336598,0.31332654,0.00488301,1.95032208,0.00000000,1.68183107,0.82045469
-5.11155578,2.83625774,0.33039594,0.00483717,1.97577754,0.00000000,1.68766062,0.84358637
-5.10555278,2.88344490,0.34717261,0.00478765,1.99707454,0.00000000,1.69207838,0.86502944
-5.09954977,2.92423683,0.36342709,0.00473465,2.01387305,0.00000000,1.69493900,0.88452413
-5.09354677,2.95800722,0.37893405,0.00467829,2.02587703,0.00000000,1.69607718,0.90182943
-5.08754377,2.98421402,0.39347802,0.00461864,2.03284535,0.00000000,1.69531785,0.91672968
-5.08154077,3.00241623,0.40685882,0.00455573,2.03460078,0.00000000,1.69248626,0.92904021
-5.07553777,3.01228659,0.41889648,0.00448959,2.03103612,0.00000000,1.68741718,0.93861171
-5.06953477,3.01361941,0.42943528,0.00442022,2.02211732,0.00000000,1.67996271,0.94533307
-5.06353177,3.00633318,0.43834685,0.00434766,2.00788341,0.00000000,1.66999816,0.94913278
-5.05752876,2.99046794,0.44553218,0.00427193,1.98844310,0.00000000,1.65742575,0.94997857
-5.05152576,2.96617783,0.45092239,0.00419309,1.96396873,0.00000000,1.64217634,0.94787574
-5.04552276,2.93371945,0.45447852,0.00411120,1.93468771,0.00000000,1.62420910,0.94286408
-5.03951976,2.89343707,0.45619012,0.00402632,1.90087249,0.00000000,1.60350973,0.93501390
-5.03351676,2.84574589,0.45607305,0.00393849,1.86282949,0.00000000,1.58008764,0.92442140
-5.02751376,2.79111449,0.45416658,0.00384775,1.82088820,0.00000000,1.55397262,0.91120377
-5.02151076,2.73004792,0.45053004,0.00375411,1.77539087,0.00000000,1.52521174,0.89549438
-5.01550775,2.66307247,0.44523924,0.00365756,1.72668376,0.00000000,1.49386681,0.87743852
-5.00950475,2.59072311,0.43838302,0.00355807,1.67511045,0.00000000,1.46001312,0.85718974
-5.00350175,2.51353430,0.43005996,0.00345557,1.62100749,0.00000000,1.42373956,0.83490721
-4.99749875,2.43203461,0.42037562,0.00335001,1.56470266,0.00000000,1.38515033,0.81075414
-4.99149575,2.34674519,0.40944023,0.00324133,1.50651579,0.00000000,1.34436833,0.78489723
-4.98549275,2.25818175,0.39736713,0.00312952,1.44676180,0.00000000,1.30153984,0.75750706
-4.97948974,2.16685970,0.38427174,0.00301460,1.38575569,0.00000000,1.25684036,0.72875941
-4.97348674,2.07330153,0.37027112,0.00289668,1.32381879,0.00000000,1.21048093,0.69883704
-4.96748374,1.97804556,0.35548410,0.00277595,1.26128564,0.00000000,1.16271454,0.66793191
-4.96148074,1.88165507,0.34003167,0.00265273,1.19851101,0.00000000,1.11384210,0.63624732
-4.95547774,1.78472694,0.32403756,0.00252746,1.13587612,0.00000000,1.06421716,0.60399989
-4.94947474,1.68789865,0.30762898,0.00240070,1.07379379,0.00000000,1.01424926,0.57142099
-4.94347174,1.59185321,0.29093713,0.00227316,1.01271184,0.00000000,0.96440518,0.53875752
-4.93746873,1.49732125,0.27409753,0.00214571,0.95311446,0.00000000,0.91520806,0.50627182
-4.93146573,1.40508001,0.25725005,0.00201930,0.89552147,0.00000000,0.86723405,0.47424072
-4.92546273,1.31594919,0.24053854,0.00189502,0.84048523,0.00000000,0.82110667,0.44295367
-4.91945973,1.23078367,0.22410999,0.00177403,0.78858550,0.00000000,0.77748883,0.41271008
-4.91345673,1.15046345,0.20811340,0.00165754,0.74042225,0.00000000,0.73707286,0.38381589
-4.90745373,1.07588115,0.19269820,0.00154681,0.69660684,0.00000000,0.70056870,0.35657964
-4.90145073,1.00792771,0.17801246,0.00144306,0.65775185,0.00000000,0.66869075,0.33130803
-4.89544772,0.94747670,0.16420082,0.00134752,0.62445980,0.00000000,0.64214363,0.30830135
-4.88944472,0.89536770,0.15140234,0.00126131,0.59731134,0.00000000,0.62160721,0.28784871
-4.88344172,0.85238949,0.13974829,0.00118548,0.57685284,0.00000000,0.60772131,0.27022335
-4.87743872,0.81926308,0.12935997,0.00112094,0.56358398,0.00000000,0.60107027,0.25567796
-4.87143572,0.79662518,0.12034658,0.00106845,0.55794535,0.00000000,0.60216779,0.24444030
-4.86543272,0.78501224,0.11280328,0.00102861,0.56030621,0.00000000,0.61144207,0.23670877
-4.85942971,0.78484512,0.10680933,0.00100185,0.57095271,0.00000000,0.62922165,0.23264835
-4.85342671,0.79641477,0.10242641,0.00098837,0.59007649,0.00000000,0.65572207,0.23238649
-4.84742371,0.81986883,0.09969712,0.00098819,0.61776403,0.00000000,0.69103359,0.23600925
-4.84142071,0.85519949,0.09864362,0.00100113,0.65398668,0.00000000,0.73511026,0.24355750
-4.83541771,0.90223269,0.09926650,0.00102677,0.69859191,0.00000000,0.78776064,0.25502333
-4.82941471,0.96061925,0.10154382,0.00106450,0.75129581,0.00000000,0.84864059,0.27034663
-4.82341171,1.02982799,0.10543035,0.00111352,0.81167743,0.00000000,0.91724855,0.28941212
-4.81740870,1.10914181,0.11085719,0.00117283,0.87917529,0.00000000,0.99292375,0.31204685
-4.81140570,1.19765692,0.11773161,0.00124123,0.95308658,0.00000000,1.07484795,0.33801850
-4.80540270,1.29428613,0.12593744,0.00131738,1.03256958,0.00000000,1.16205108,0.36703470
-4.79939970,1.39776676,0.13533585,0.00139980,1.11664974,0.00000000,1.25342135,0.39874360
-4.79339670,1.50667363,0.14576680,0.00148687,1.20422986,0.00000000,1.34771994,0.43273598
-4.78739370,1.61943771,0.15705106,0.00157689,1.29410464,0.00000000,1.44360072,0.46854914
-4.78139070,1.73437052,0.16899294,0.00166810,1.38497971,0.00000000,1.53963463,0.50567270
-4.77538769,1.84969422,0.18138376,0.00175870,1.47549514,0.00000000,1.63433879,0.54355644
-4.76938469,1.96357716,0.19400589,0.00184692,1.56425299,0.00000000,1.72620947,0.58162014
-4.76338169,2.07417402,0.20663754,0.00193102,1.64984843,0.00000000,1.81375840,0.61926528
-4.75737869,2.17966959,0.21905788,0.00200937,1.73090352,0.00000000,1.89555110,0.65588841
-4.75137569,2.27832480,0.23105255,0.00208044,1.80610264,0.00000000,1.97024607,0.69089574
-4.74537269,2.36852330,0.24241936,0.00214292,1.87422819,0.00000000,2.03663326,0.72371846
-4.73936968,2.44881682,0.25297371,0.00219564,1.93419530,0.00000000,2.09367026,0.75382835
-4.73336668,2.51796722,0.26255382,0.00223772,1.98508386,0.00000000,2.14051450,0.78075279
-4.72736368,2.57498332,0.27102524,0.00226849,2.02616653,0.00000000,2.17654995,0.80408872
-4.72136068,2.61915066,0.27828452,0.00228760,2.05693122,0.00000000,2.20140686,0.82351476
-4.71535768,2.65005254,0.28426181,0.00229493,2.07709687,0.00000000,2.21497337,0.83880092
-4.70935468,2.66758103,0.28892225,0.00229069,2.08662163,0.00000000,2.21739819,0.84981534
-4.70335168,2.67193720,0.29226591,0.00227531,2.08570275,0.00000000,2.20908398,0.85652772
-4.69734867,2.66362024,0.29432651,0.00224950,2.07476801,0.00000000,2.19067141,0.85900911
-4.69134567,2.64340567,0.29516858,0.00221416,2.05445889,0.00000000,2.16301437,0.85742816
-4.68534267,2.61231358,0.29488355,0.00217039,2.02560619,0.00000000,2.12714754,0.85204378
-4.67933967,2.57156817,0.29358468,0.00211941,1.98919895,0.00000000,2.08424741,0.84319461
-4.67333667,2.52255040,0.29140116,0.00206254,1.94634826,0.00000000,2.03558878,0.83128580
-4.66733367,2.46674612,0.28847180,0.00200112,1.89824752,0.00000000,1.98249849,0.81677371
-4.66133067,2.40569189,0.28493836,0.00193649,1.84613095,0.00000000,1.92630875,0.80014924
-4.65532766,2.34092123,0.28093919,0.00186994,1.79123244,0.00000000,1.86831207,0.78192063
-4.64932466,2.27391381,0.27660320,0.00180264,1.73474640,0.00000000,1.80971996,0.76259651
-4.64332166,2.20604975,0.27204469,0.00173563,1.67779257,0.00000000,1.75162717,0.74267003
-4.63731866,2.13857115,0.26735921,0.00166981,1.62138614,0.00000000,1.69498295,0.72260474
-4.63131566,2.07255250,0.26262058,0.00160587,1.56641451,0.00000000,1.64057064,0.70282285
-4.62531266,2.00888073,0.25787935,0.00154432,1.51362127,0.00000000,1.58899588,0.68369628
-4.61930965,1.94824567,0.25316251,0.00148549,1.46359804,0.00000000,1.54068396,0.66554083
-4.61330665,1.89114065,0.24847471,0.00142950,1.41678389,0.00000000,1.49588567,0.64861344
-4.60730365,1.83787260,0.24380050,0.00137635,1.37347200,0.00000000,1.45469106,0.63311264
-4.60130065,1.78858057,0.23910779,0.00132586,1.33382263,0.00000000,1.41704982,0.61918175
-4.59529765,1.74326098,0.23435198,0.00127777,1.29788135,0.00000000,1.38279690,0.60691455
-4.58929465,1.70179790,0.22948064,0.00123173,1.26560116,0.00000000,1.35168155,0.59636282
-4.58329165,1.66399621,0.22443846,0.00118734,1.23686694,0.00000000,1.32339817,0.58754530
-4.57728864,1.62961571,0.21917205,0.00114419,1.21152077,0.00000000,1.29761708,0.58045724
-4.57128564,1.59840411,0.21363441,0.00110191,1.18938668,0.00000000,1.27401365,0.57508018
-4.56528264,1.57012716,0.20778888,0.00106014,1.17029349,0.00000000,1.25229425,0.57139113
-4.55927964,1.54459453,0.20161218,0.00101862,1.15409463,0.00000000,1.23221803,0.56937083
-4.55327664,1.52168017,0.19509665,0.00097715,1.14068408,0.00000000,1.21361353,0.56901063
-4.54727364,1.50133668,0.18825140,0.00093564,1.13000797,0.00000000,1.19638967,0.57031766
-4.54127064,1.48360311,0.18110250,0.00089409,1.12207151,0.00000000,1.18054116,0.57331828
-4.53526763,1.46860661,0.17369223,0.00085260,1.11694126,0.00000000,1.16614823,0.57805950
-4.52926463,1.45655813,0.16607742,0.00081134,1.11474324,0.00000000,1.15337147,0.58460879
-4.52326163,1.44774308,0.15832717,0.00077059,1.11565710,0.00000000,1.14244234,0.59305218
-4.51725863,1.44250793,0.15051989,0.00073068,1.11990731,0.00000000,1.13365030,0.60349102
-4.51125563,1.44124380,0.14274021,0.00069199,1.12775203,0.00000000,1.12732747,0.61603772
-4.50525263,1.44436825,0.13507551,0.00065491,1.13947049,0.00000000,1.12383203,0.63081072
-4.49924962,1.45230643,0.12761270,0.00061989,1.15534968,0.00000000,1.12353113,0.64792911
-4.49324662,1.46547258,0.12043508,0.00058734,1.17567122,0.00000000,1.12678429,0.66750715
-4.48724362,1.48425287,0.11361960,0.00055767,1.20069887,0.00000000,1.13392811,0.68964904
-4.48124062,1.50899020,0.10723458,0.00053127,1.23066735,0.00000000,1.14526269,0.71444400
-4.47523762,1.53997139,0.10133797,0.00050848,1.26577272,0.00000000,1.16104033,0.74196203
-4.46923462,1.57741726,0.09597614,0.00048962,1.30616459,0.00000000,1.18145668,0.77225032
-4.46323162,1.62147534,0.09118331,0.00047493,1.35194018,0.00000000,1.20664434,0.80533033
-4.45722861,1.67221540,0.08698139,0.00046462,1.40314020,0.00000000,1.23666888,0.84119567
-4.45122561,1.72962732,0.08338043,0.00045887,1.45974634,0.00000000,1.27152701,0.87981054
-4.44522261,1.79362106,0.08037937,0.00045779,1.52168022,0.00000000,1.31114668,0.92110882
-4.43921961,1.86402816,0.07796713,0.00046145,1.58880336,0.00000000,1.35538870,0.96499356
-4.43321661,1.94060454,0.07612394,0.00046988,1.66091807,0.00000000,1.40404951,1.01133689
-4.42721361,2.02303390,0.07482276,0.00048309,1.73776879,0.00000000,1.45686482,1.05998019
-4.42121061,2.11093149,0.07403075,0.00050104,1.81904379,0.00000000,1.51351368,1.11073444
-4.41520760,2.20384787,0.07371065,0.00052365,1.90437682,0.00000000,1.57362287,1.16338066
-4.40920460,2.30127240,0.07382217,0.00055083,1.99334881,0.00000000,1.63677118,1.21767050
-4.40320160,2.40263633,0.07432310,0.00058244,2.08548929,0.00000000,1.70249366,1.27332679
-4.39719860,2.50731531,0.07517032,0.00061833,2.18027763,0.00000000,1.77028554,1.33004424
-4.39119560,2.61463154,0.07632056,0.00065829,2.27714412,0.00000000,1.83960592,1.38749017
-4.38519260,2.72385538,0.07773100,0.00070209,2.37547090,0.00000000,1.90988124,1.44530539
-4.37918959,2.83420685,0.07935962,0.00074946,2.47459296,0.00000000,1.98050847,1.50310524
-4.37318659,2.94485705,0.08116548,0.00080006,2.57379932,0.00000000,2.05085837,1.56048090
-4.36718359,3.05492990,0.08310872,0.00085354,2.67233460,0.00000000,2.12027865,1.61700105
-4.36118059,3.16350451,0.08515058,0.00090948,2.76940134,0.00000000,2.18809750,1.67221392
-4.35517759,3.26961841,0.08725333,0.00096741,2.86416317,0.00000000,2.25362745,1.72564992
-4.34917459,3.37227228,0.08938008,0.00102681,2.95574926,0.00000000,2.31616990,1.77682486
-4.34317159,3.47043628,0.09149479,0.00108711,3.04326024,0.00000000,2.37502047,1.82524399
-4.33716858,3.56305848,0.09356221,0.00114771,3.12577600,0.00000000,2.42947532,1.87040681
-4.33116558,3.64907572,0.09554796,0.00120795,3.20236540,0.00000000,2.47883873,1.91181293
-4.32516258,3.72742697,0.09741876,0.00126716,3.27209821,0.00000000,2.52243193,1.94896885
-4.31915958,3.79706948,0.09914285,0.00132465,3.33405939,0.00000000,2.55960333,1.98139586
-4.31315658,3.85699762,0.10069055,0.00137974,3.38736547,0.00000000,2.58974009,2.00863891
-4.30715358,3.90626413,0.10203501,0.00143174,3.43118304,0.00000000,2.61228096,2.03027638
