energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.84992496,2.21452515,0.00482175,0.20776049,0.66847385,0.41029558,0.53844594,0.90351623,0.72474779,0.00000000
-5.84392196,2.19852896,0.00451264,0.20162965,0.64600618,0.40292187,0.52254928,0.91284531,0.70933059,0.00000000
-5.83791896,2.18277293,0.00423242,0.19537323,0.62559206,0.39573813,0.50696831,0.92218904,0.69448231,0.00000000
-5.83191596,2.16638293,0.00397966,0.18895427,0.60684959,0.38858249,0.49151607,0.93107945,0.67997051,0.00000000
-5.82591296,2.14856034,0.00375266,0.18234912,0.58943092,0.38130216,0.47603326,0.93907070,0.66558863,0.00000000
-5.81990995,2.12860135,0.00354953,0.17554783,0.57303158,0.37375863,0.46039131,0.94575006,0.65116050,0.00000000
-5.81390695,2.10591237,0.00336834,0.16855404,0.55739759,0.36583216,0.44449420,0.95074753,0.63654350,0.00000000
-5.80790395,2.08002141,0.00320713,0.16138434,0.54233011,0.35742534,0.42827903,0.95374413,0.62163046,0.00000000
-5.80190095,2.05058558,0.00306405,0.15406712,0.52768788,0.34846574,0.41171566,0.95447864,0.60635028,0.00000000
-5.79589795,2.01739506,0.00293740,0.14664132,0.51338755,0.33890756,0.39480541,0.95275273,0.59066778,0.00000000
-5.78989495,1.98037365,0.00282571,0.13915481,0.49940208,0.32873239,0.37757908,0.94843452,0.57458256,0.00000000
-5.78389195,1.93957649,0.00272780,0.13166282,0.48575751,0.31794900,0.36009447,0.94146064,0.55812746,0.00000000
-5.77788894,1.89518543,0.00264277,0.12422637,0.47252846,0.30659238,0.34243357,0.93183678,0.54136650,0.00000000
-5.77188594,1.84750230,0.00257009,0.11691079,0.45983267,0.29472200,0.32469956,0.91963693,0.52439274,0.00000000
-5.76588294,1.79694085,0.00250955,0.10978442,0.44782501,0.28241955,0.30701379,0.90500146,0.50732596,0.00000000
-5.75987994,1.74401762,0.00246128,0.10291754,0.43669120,0.26978618,0.28951296,0.88813421,0.49031056,0.00000000
-5.75387694,1.68934214,0.00242577,0.09638147,0.42664167,0.25693945,0.27234635,0.86929877,0.47351340,0.00000000
-5.74787394,1.63360690,0.00240382,0.09024794,0.41790577,0.24401006,0.25567346,0.84881412,0.45712204,0.00000000
-5.74187094,1.57757734,0.00239654,0.08458861,0.41072655,0.23113859,0.23966189,0.82704988,0.44134300,0.00000000
-5.73586793,1.52208197,0.00240533,0.07947482,0.40535623,0.21847224,0.22448560,0.80442129,0.42640026,0.00000000
-5.72986493,1.46800280,0.00243187,0.07497737,0.40205247,0.20616171,0.21032344,0.78138400,0.41253380,0.00000000
-5.72386193,1.41626607,0.00247806,0.07116646,0.40107533,0.19435831,0.19735798,0.75842884,0.39999816,0.00000000
-5.71785893,1.36783320,0.00254603,0.06811151,0.40268476,0.18321136,0.18577458,0.73607665,0.38906080,0.00000000
-5.71185593,1.32369182,0.00263810,0.06588107,0.40713862,0.17286581,0.17576061,0.71487297,0.38000027,0.00000000
-5.70585293,1.28484661,0.00275672,0.06454256,0.41469073,0.16346018,0.16750462,0.69538290,0.37310392,0.00000000
-5.69984992,1.25230978,0.00290449,0.06416182,0.42558881,0.15512477,0.16119565,0.67818560,0.36866505,0.00000000
-5.69384692,1.22709073,0.00308401,0.06480262,0.44007204,0.14798004,0.15702224,0.66386875,0.36697948,0.00000000
-5.68784392,1.21018484,0.00329790,0.06652586,0.45836778,0.14213523,0.15517123,0.65302248,0.36834123,0.00000000
-5.68184092,1.20256080,0.00354867,0.06938862,0.48068743,0.13768706,0.15582623,0.64623281,0.37303753,0.00000000
-5.67583792,1.20514662,0.00383866,0.07344302,0.50722111,0.13471858,0.15916567,0.64407440,0.38134283,0.00000000
-5.66983492,1.21881386,0.00416990,0.07873489,0.53813113,0.13329796,0.16536028,0.64710240,0.39351214,0.00000000
-5.66383192,1.24436035,0.00454399,0.08530229,0.57354439,0.13347740,0.17457006,0.65584352,0.40977363,0.00000000
-5.65782891,1.28249137,0.00496201,0.09317400,0.61354369,0.13529196,0.18694075,0.67078601,0.43032062,0.00000000
-5.65182591,1.33379959,0.00542432,0.10236785,0.65815848,0.13875846,0.20259966,0.69236882,0.45530338,0.00000000
-5.64582291,1.39874422,0.00593047,0.11288914,0.70735524,0.14387441,0.22165104,0.72096995,0.48482071,0.00000000
-5.63981991,1.47762991,0.00647907,0.12472913,0.76102818,0.15061700,0.24417113,0.75689417,0.51891192,0.00000000
-5.63381691,1.57058611,0.00706764,0.13786364,0.81899075,0.15894228,0.27020280,0.80036053,0.55754937,0.00000000
-5.62781391,1.67754772,0.00769259,0.15225186,0.88096850,0.16878458,0.29975023,0.85148988,0.60063198,0.00000000
-5.62181091,1.79823785,0.00834907,0.16783541,0.94659409,0.18005621,0.33277355,0.91029287,0.64798016,0.00000000
-5.61580790,1.93215363,0.00903104,0.18453776,1.01540478,0.19264757,0.36918391,0.97665903,0.69933234,0.00000000
-5.60980490,2.07855595,0.00973124,0.20226394,1.08684304,0.20642772,0.40883897,1.05034739,0.75434356,0.00000000
-5.60380190,2.23646399,0.01044130,0.22090073,1.16026041,0.22124548,0.45153929,1.13097913,0.81258628,0.00000000
-5.59779890,2.40465521,0.01115185,0.24031720,1.23492508,0.23693108,0.49702571,1.21803291,0.87355354,0.00000000
-5.59179590,2.58167143,0.01185267,0.26036574,1.31003278,0.25329839,0.54497804,1.31084329,0.93666460,0.00000000
-5.58579290,2.76583129,0.01253298,0.28088360,1.38472120,0.27014764,0.59501516,1.40860269,1.00127299,0.00000000
-5.57978989,2.95524942,0.01318163,0.30169475,1.45808728,0.28726873,0.64669692,1.51036725,1.06667678,0.00000000
-5.57378689,3.14786210,0.01378745,0.32261227,1.52920691,0.30444487,0.69952770,1.61506669,1.13213100,0.00000000
-5.56778389,3.34145920,0.01433952,0.34344116,1.59715647,0.32145661,0.75296196,1.72151846,1.19686168,0.00000000
-5.56178089,3.53372188,0.01482751,0.36398145,1.66103524,0.33808602,0.80641156,1.82844582,1.26008130,0.00000000
-5.55577789,3.72226514,0.01524202,0.38403168,1.71998799,0.35412098,0.85925501,1.93449990,1.32100508,0.00000000
-5.54977489,3.90468442,0.01557481,0.40339258,1.77322685,0.36935937,0.91084829,2.03828509,1.37886768,0.00000000
-5.54377189,4.07860498,0.01581913,0.42187097,1.82005162,0.38361307,0.96053720,2.13838736,1.43293987,0.00000000
-5.53776888,4.24173267,0.01596987,0.43928369,1.85986775,0.39671165,1.00767085,2.23340478,1.48254457,0.00000000
-5.53176588,4.39190486,0.01602377,0.45546148,1.89220142,0.40850554,1.05161597,2.32197926,1.52707180,0.00000000
-5.52576288,4.52713975,0.01597951,0.47025278,1.91671110,0.41886877,1.09177154,2.40282872,1.56599226,0.00000000
-5.51975988,4.64568281,0.01583771,0.48352714,1.93319530,0.42770101,1.12758338,2.47477856,1.59886896,0.00000000
-5.51375688,4.74604860,0.01560093,0.49517832,1.94159623,0.43492904,1.15855812,2.53679139,1.62536672,0.00000000
-5.50775388,4.82705668,0.01527357,0.50512672,1.94199943,0.44050745,1.18427607,2.58799394,1.64525918,0.00000000
-5.50175088,4.88786016,0.01486166,0.51332131,1.93462932,0.44441875,1.20440238,2.62770009,1.65843322,0.00000000
-5.49574787,4.92796599,0.01437274,0.51974057,1.91984102,0.44667282,1.21869628,2.65542915,1.66489062,0.00000000
-5.48974487,4.94724581,0.01381554,0.52439277,1.89810873,0.44730568,1.22701767,2.67091854,1.66474684,0.00000000
-5.48374187,4.94593690,0.01319973,0.52731515,1.87001112,0.44637774,1.22933096,2.67413029,1.65822710,0.00000000
-5.47773887,4.92463299,0.01253561,0.52857231,1.83621421,0.44397156,1.22570592,2.66525095,1.64565967,0.00000000
-5.47173587,4.88426474,0.01183385,0.52825354,1.79745242,0.44018915,1.21631526,2.64468474,1.62746659,0.00000000
-5.46573287,4.82607070,0.01110515,0.52646943,1.75450818,0.43514886,1.20142928,2.61304015,1.60415207,0.00000000
-5.45972986,4.75155918,0.01036003,0.52334764,1.70819097,0.42898209,1.18140738,2.57111034,1.57628886,0.00000000
-5.45372686,4.66246263,0.00960850,0.51902819,1.65931619,0.42182970,1.15668708,2.51984794,1.54450287,0.00000000
-5.44772386,4.56068579,0.00885995,0.51365830,1.60868462,0.41383840,1.12777077,2.46033534,1.50945661,0.00000000
-5.44172086,4.44824956,0.00812290,0.50738719,1.55706301,0.40515707,1.09521069,2.39375147,1.47183181,0.00000000
-5.43571786,4.32723286,0.00740491,0.50036089,1.50516634,0.39593316,1.05959297,2.32133643,1.43231186,0.00000000
-5.42971486,4.19971436,0.00671249,0.49271755,1.45364231,0.38630935,1.02152110,2.24435532,1.39156458,0.00000000
-5.42371186,4.06771664,0.00605106,0.48458325,1.40305852,0.37642047,0.98159975,2.16406280,1.35022592,0.00000000
-5.41770885,3.93315491,0.00542491,0.47606878,1.35389266,0.36639074,0.94041949,2.08166969,1.30888520,0.00000000
-5.41170585,3.79779218,0.00483727,0.46726736,1.30652610,0.35633163,0.89854298,1.99831296,1.26807240,0.00000000
-5.40570285,3.66320273,0.00429033,0.45825364,1.26124097,0.34634021,0.85649333,1.91503022,1.22824789,0.00000000
-5.39969985,3.53074521,0.00378533,0.44908382,1.21822081,0.33649809,0.81474484,1.83273960,1.18979518,0.00000000
-5.39369685,3.40154615,0.00332268,0.43979712,1.17755484,0.32687118,0.77371651,1.75222566,1.15301676,0.00000000
-5.38769385,3.27649434,0.00290201,0.43041841,1.13924549,0.31750992,0.73376849,1.67413160,1.11813320,0.00000000
-5.38169085,3.15624584,0.00252232,0.42096179,1.10321885,0.30845039,0.69520128,1.59895782,1.08528557,0.00000000
-5.37568784,3.04123889,0.00218211,0.41143516,1.06933781,0.29971584,0.65825778,1.52706643,1.05454088,0.00000000
-5.36968484,2.93171762,0.00187943,0.40184522,1.03741693,0.29131889,0.62312752,1.45869122,1.02590031,0.00000000
-5.36368184,2.82776277,0.00161206,0.39220285,1.00723868,0.28326402,0.58995308,1.39395218,0.99930972,0.00000000
-5.35767884,2.72932764,0.00137753,0.38252843,0.97857020,0.27555041,0.55883775,1.33287346,0.97467182,0.00000000
-5.35167584,2.63627689,0.00117328,0.37285677,0.95117974,0.26817485,0.52985421,1.27540380,0.95185943,0.00000000
-5.34567284,2.54842608,0.00099668,0.36324138,0.92485214,0.26113456,0.50305338,1.22143793,0.93072907,0.00000000
-5.33966983,2.46557957,0.00084513,0.35375778,0.89940262,0.25442981,0.47847308,1.17083794,0.91113410,0.00000000
-5.33366683,2.38756478,0.00071609,0.34450559,0.87468815,0.24806614,0.45614571,1.12345337,0.89293686,0.00000000
-5.32766383,2.31426076,0.00060713,0.33560918,0.85061605,0.24205603,0.43610472,1.07913894,0.87601898,0.00000000
-5.32166083,2.24561982,0.00051597,0.32721685,0.82714930,0.23641990,0.41838927,1.03776920,0.86028956,0.00000000
-5.31565783,2.18168095,0.00044049,0.31949832,0.80430845,0.23118642,0.40304700,0.99924933,0.84569064,0.00000000
-5.30965483,2.12257449,0.00037874,0.31264078,0.78217008,0.22639203,0.39013462,0.96352186,0.83219974,0.00000000
-5.30365183,2.06851795,0.00032896,0.30684337,0.76086180,0.22207971,0.37971641,0.93056899,0.81982953,0.00000000
-5.29764882,2.01980338,0.00028955,0.30231041,0.74055432,0.21829700,0.37186067,0.90041074,0.80862450,0.00000000
-5.29164582,1.97677700,0.00025912,0.29924351,0.72145084,0.21509347,0.36663437,0.87309921,0.79865498,0.00000000
-5.28564282,1.93981251,0.00023641,0.29783300,0.70377431,0.21251763,0.36409636,0.84870948,0.79000890,0.00000000
-5.27963982,1.90927952,0.00022035,0.29824882,0.68775337,0.21061357,0.36428946,0.82732784,0.78278173,0.00000000
-5.27363682,1.88550898,0.00020997,0.30063143,0.67360753,0.20941736,0.36723202,0.80903819,0.77706527,0.00000000
-5.26763382,1.86875762,0.00020444,0.30508307,0.66153233,0.20895357,0.37290940,0.79390745,0.77293586,0.00000000
-5.26163082,1.85917337,0.00020303,0.31165969,0.65168531,0.20923202,0.38126587,0.78197098,0.77044284,0.00000000
-5.25562781,1.85676388,0.00020510,0.32036415,0.64417341,0.21024486,0.39219753,0.77321885,0.76959779,0.00000000
-5.24962481,1.86136987,0.00021008,0.33114083,0.63904236,0.21196439,0.40554666,0.76758381,0.77036528,0.00000000
-5.24362181,1.87264508,0.00021746,0.34387213,0.63626868,0.21434152,0.42109792,0.76493180,0.77265570,0.00000000
-5.23761881,1.89004408,0.00022676,0.35837711,0.63575467,0.21730509,0.43857682,0.76505545,0.77632062,0.00000000
-5.23161581,1.91281886,0.00023755,0.37441236,0.63732654,0.22076221,0.45765057,0.76767118,0.78115097,0.00000000
-5.22561281,1.94002486,0.00024942,0.39167534,0.64073600,0.22459944,0.47793155,0.77242005,0.78687833,0.00000000
-5.21960980,1.97053639,0.00026197,0.40981008,0.64566508,0.22868502,0.49898340,0.77887250,0.79317926,0.00000000
-5.21360680,2.00307112,0.00027484,0.42841516,0.65173411,0.23287198,0.52032954,0.78653682,0.79968271,0.00000000
-5.20760380,2.03622288,0.00028765,0.44705390,0.65851260,0.23700197,0.54146393,0.79487109,0.80598002,0.00000000
-5.20160080,2.06850135,0.00030005,0.46526613,0.66553240,0.24090979,0.56186372,0.80329797,0.81163732,0.00000000
-5.19559780,2.09837722,0.00031172,0.48258148,0.67230276,0.24442842,0.58100334,0.81122188,0.81620969,0.00000000
-5.18959480,2.12433079,0.00032234,0.49853346,0.67832660,0.24739426,0.59836940,0.81804773,0.81925649,0.00000000
-5.18359180,2.14490198,0.00033162,0.51267386,0.68311733,0.24965249,0.61347595,0.82320021,0.82035716,0.00000000
-5.17758879,2.15873956,0.00033931,0.52458692,0.68621540,0.25106216,0.62587930,0.82614311,0.81912678,0.00000000
-5.17158579,2.16464738,0.00034519,0.53390261,0.68720410,0.25150102,0.63519189,0.82639742,0.81523073,0.00000000
-5.16558279,2.16162565,0.00034908,0.54030848,0.68572374,0.25086966,0.64109451,0.82355766,0.80839774,0.00000000
-5.15957979,2.14890525,0.00035084,0.54355960,0.68148373,0.24909495,0.64334644,0.81730552,0.79843069,0.00000000
-5.15357679,2.12597389,0.00035038,0.54348616,0.67427202,0.24613247,0.64179294,0.80742038,0.78521483,0.00000000
-5.14757379,2.09259258,0.00034769,0.53999832,0.66396167,0.24196806,0.63636986,0.79378609,0.76872288,0.00000000
-5.14157079,2.04880226,0.00034277,0.53308829,0.65051407,0.23661814,0.62710508,0.77639390,0.74901692,0.00000000
-5.13556778,1.99491998,0.00033568,0.52282939,0.63397896,0.23012910,0.61411682,0.75534135,0.72624695,0.00000000
-5.12956478,1.93152519,0.00032656,0.50937230,0.61449126,0.22257551,0.59760886,0.73082733,0.70064628,0.00000000
-5.12356178,1.85943693,0.00031554,0.49293867,0.59226483,0.21405748,0.57786287,0.70314348,0.67252383,0.00000000
-5.11755878,1.77968286,0.00030284,0.47381245,0.56758360,0.20469714,0.55522830,0.67266258,0.64225392,0.00000000
-5.11155578,1.69346195,0.00028866,0.45232929,0.54079050,0.19463447,0.53011023,0.63982429,0.61026387,0.00000000
-5.10555278,1.60210232,0.00027327,0.42886463,0.51227473,0.18402264,0.50295573,0.60511911,0.57701997,0.00000000
-5.09954977,1.50701631,0.00025692,0.40382095,0.48245789,0.17302306,0.47423937,0.56907113,0.54301256,0.00000000
-5.09354677,1.40965452,0.00023989,0.37761476,0.45177967,0.16180041,0.44444841,0.53222051,0.50874059,0.00000000
-5.08754377,1.31146091,0.00022243,0.35066395,0.42068364,0.15051769,0.41406835,0.49510616,0.47469652,0.00000000
-5.08154077,1.21383051,0.00020482,0.32337582,0.38960368,0.13933167,0.38356928,0.45824960,0.44135196,0.00000000
-5.07553777,1.11807129,0.00018730,0.29613642,0.35895164,0.12838874,0.35339366,0.42214021,0.40914457,0.00000000
-5.06953477,1.02537136,0.00017008,0.26930144,0.32910650,0.11782135,0.32394568,0.38722269,0.37846673,0.00000000
-5.06353177,0.93677246,0.00015337,0.24318890,0.30040544,0.10774513,0.29558280,0.35388681,0.34965615,0.00000000
-5.05752876,0.85315022,0.00013734,0.21807375,0.27313693,0.09825681,0.26860927,0.32245980,0.32298877,0.00000000
-5.05152576,0.77520131,0.00012212,0.19418449,0.24753613,0.08943276,0.24327207,0.29320134,0.29867394,0.00000000
-5.04552276,0.70343761,0.00010784,0.17170171,0.22378226,0.08132845,0.21975894,0.26630130,0.27685206,0.00000000
-5.03951976,0.63818675,0.00009456,0.15075837,0.20199824,0.07397850,0.19819853,0.24187984,0.25759439,0.00000000
-5.03351676,0.57959859,0.00008234,0.13144169,0.18225206,0.06739744,0.17866243,0.21998984,0.24090515,0.00000000
-5.02751376,0.52765685,0.00007120,0.11379630,0.16455993,0.06158099,0.16116880,0.20062126,0.22672542,0.00000000
-5.02151076,0.48219487,0.00006114,0.09782842,0.14889077,0.05650793,0.14568738,0.18370712,0.21493880,0.00000000
-5.01550775,0.44291467,0.00005215,0.08351079,0.13517175,0.05214214,0.13214548,0.16913073,0.20537846,0.00000000
-5.00950475,0.40940830,0.00004418,0.07078804,0.12329466,0.04843514,0.12043466,0.15673380,0.19783523,0.00000000
-5.00350175,0.38118049,0.00003719,0.05958214,0.11312272,0.04532858,0.11041781,0.14632503,0.19206644,0.00000000
-4.99749875,0.35767180,0.00003112,0.04979786,0.10449757,0.04275698,0.10193637,0.13768894,0.18780530,0.00000000
-4.99149575,0.33828141,0.00002591,0.04132792,0.09724618,0.04065028,0.09481736,0.13059454,0.18477024,0.00000000
-4.98549275,0.32238883,0.00002148,0.03405767,0.09118748,0.03893647,0.08888007,0.12480362,0.18267428,0.00000000
-4.97948974,0.30937415,0.00001778,0.02786932,0.08613847,0.03754389,0.08394221,0.12007846,0.18123380,0.00000000
-4.97348674,0.29863608,0.00001475,0.02264545,0.08191973,0.03640343,0.07982537,0.11618870,0.18017678,0.00000000
-4.96748374,0.28960771,0.00001233,0.01827192,0.07836018,0.03545043,0.07635976,0.11291737,0.17925009,0.00000000
-4.96148074,0.28176961,0.00001048,0.01464020,0.07530101,0.03462630,0.07338806,0.11006589,0.17822577,0.00000000
-4.95547774,0.27466018,0.00000918,0.01164898,0.07259878,0.03387990,0.07076846,0.10745801,0.17690610,0.00000000
-4.94947474,0.26788331,0.00000841,0.00920536,0.07012770,0.03316850,0.06837686,0.10494270,0.17512747,0.00000000
-4.94347174,0.26111325,0.00000818,0.00722542,0.06778103,0.03245859,0.06610820,0.10239604,0.17276289,0.00000000
-4.93746873,0.25409700,0.00000851,0.00563451,0.06547177,0.03172630,0.06387712,0.09972203,0.16972320,0.00000000
-4.93146573,0.24665430,0.00000945,0.00436712,0.06313260,0.03095764,0.06161783,0.09685260,0.16595708,0.00000000
-4.92546273,0.23867553,0.00001107,0.00336651,0.06071520,0.03014844,0.05928345,0.09374672,0.16144976,0.00000000
-4.91945973,0.23011778,0.00001349,0.00258420,0.05818907,0.02930411,0.05684479,0.09038884,0.15622084,0.00000000
-4.91345673,0.22099948,0.00001683,0.00197927,0.05553990,0.02843928,0.05428875,0.08678674,0.15032103,0.00000000
-4.90745373,0.21139383,0.00002128,0.00151764,0.05276757,0.02757722,0.05161637,0.08296896,0.14382831,0.00000000
-4.90145073,0.20142142,0.00002703,0.00117129,0.04988407,0.02674918,0.04884074,0.07898187,0.13684353,0.00000000
-4.89544772,0.19124240,0.00003435,0.00091752,0.04691110,0.02599365,0.04598472,0.07488660,0.12948557,0.00000000
-4.88944472,0.18104838,0.00004353,0.00073821,0.04387787,0.02535558,0.04307869,0.07075582,0.12188654,0.00000000
-4.88344172,0.17105441,0.00005490,0.00061912,0.04081876,0.02488543,0.04015836,0.06667066,0.11418691,0.00000000
-4.87743872,0.16149129,0.00006884,0.00054934,0.03777124,0.02463832,0.03726268,0.06271765,0.10653085,0.00000000
-4.87143572,0.15259820,0.00008578,0.00052066,0.03477394,0.02467300,0.03443194,0.05898591,0.09906201,0.00000000
-4.86543272,0.14461597,0.00010618,0.00052711,0.03186498,0.02505082,0.03170612,0.05556456,0.09191962,0.00000000
-4.85942971,0.13778092,0.00013051,0.00056456,0.02908049,0.02583462,0.02912345,0.05254039,0.08523520,0.00000000
-4.85342671,0.13231925,0.00015930,0.00063029,0.02645351,0.02708746,0.02671927,0.04999576,0.07912979,0.00000000
-4.84742371,0.12844210,0.00019305,0.00072271,0.02401306,0.02887135,0.02452508,0.04800684,0.07371176,0.00000000
-4.84142071,0.12634103,0.00023230,0.00084103,0.02178360,0.03124574,0.02256795,0.04664203,0.06907508,0.00000000
-4.83541771,0.12618412,0.00027752,0.00098505,0.01978462,0.03426599,0.02087002,0.04596062,0.06529819,0.00000000
-4.82941471,0.12811223,0.00032917,0.00115492,0.01803051,0.03798162,0.01944829,0.04601160,0.06244324,0.00000000
-4.82341171,0.13223585,0.00038763,0.00135094,0.01653057,0.04243458,0.01831458,0.04683269,0.06055570,0.00000000
-4.81740870,0.13863210,0.00045320,0.00157341,0.01528924,0.04765733,0.01747559,0.04844944,0.05966434,0.00000000
-4.81140570,0.14734211,0.00052606,0.00182242,0.01430636,0.05367108,0.01693307,0.05087455,0.05978143,0.00000000
-4.80540270,0.15836886,0.00060624,0.00209776,0.01357758,0.06048396,0.01668414,0.05410724,0.06090319,0.00000000
-4.79939970,0.17167536,0.00069364,0.00239878,0.01309478,0.06808944,0.01672160,0.05813289,0.06301042,0.00000000
-4.79339670,0.18718364,0.00078793,0.00272429,0.01284658,0.07646502,0.01703435,0.06292276,0.06606941,0.00000000
-4.78739370,0.20477433,0.00088862,0.00307247,0.01281881,0.08557125,0.01760783,0.06843409,0.07003290,0.00000000
-4.78139070,0.22428733,0.00099497,0.00344083,0.01299505,0.09535129,0.01842448,0.07461041,0.07484143,0.00000000
-4.77538769,0.24552354,0.00110605,0.00382621,0.01335710,0.10573101,0.01946428,0.08138220,0.08042480,0.00000000
-4.76938469,0.26824786,0.00122071,0.00422472,0.01388550,0.11661976,0.02070529,0.08866801,0.08670386,0.00000000
-4.76338169,0.29219359,0.00133757,0.00463184,0.01456007,0.12791185,0.02212426,0.09637596,0.09359258,0.00000000
-4.75737869,0.31706813,0.00145510,0.00504248,0.01536034,0.13948876,0.02369725,0.10440566,0.10100032,0.00000000
-4.75137569,0.34256014,0.00157158,0.00545107,0.01626613,0.15122208,0.02540026,0.11265059,0.10883443,0.00000000
-4.74537269,0.36834783,0.00168521,0.00585172,0.01725796,0.16297704,0.02720998,0.12100084,0.11700296,0.00000000
-4.73936968,0.39410821,0.00179407,0.00623840,0.01831760,0.17461659,0.02910439,0.12934613,0.12541761,0.00000000
-4.73336668,0.41952701,0.00189624,0.00660512,0.01942846,0.18600584,0.03106352,0.13757908,0.13399652,0.00000000
-4.72736368,0.44430882,0.00198985,0.00694615,0.02057608,0.19701670,0.03307004,0.14559847,0.14266713,0.00000000
-4.72136068,0.46818694,0.00207307,0.00725626,0.02174846,0.20753243,0.03510984,0.15331247,0.15136865,0.00000000
-4.71535768,0.49093252,0.00214427,0.00753097,0.02293643,0.21745194,0.03717254,0.16064159,0.16005421,0.00000000
-4.70935468,0.51236240,0.00220199,0.00776675,0.02413389,0.22669353,0.03925182,0.16752122,0.16869238,0.00000000
-4.70335168,0.53234522,0.00224502,0.00796125,0.02533793,0.23519786,0.04134565,0.17390357,0.17726808,0.00000000
-4.69734867,0.55080531,0.00227245,0.00811351,0.02654900,0.24293006,0.04345634,0.17975895,0.18578264,0.00000000
-4.69134567,0.56772415,0.00228371,0.00822412,0.02777076,0.24988060,0.04559039,0.18507618,0.19425304,0.00000000
-4.68534267,0.58313914,0.00227853,0.00829536,0.02901000,0.25606506,0.04775818,0.18986214,0.20271017,0.00000000
-4.67933967,0.59713960,0.00225704,0.00833128,0.03027640,0.26152260,0.04997347,0.19414052,0.21119634,0.00000000
-4.67333667,0.60986026,0.00221970,0.00833777,0.03158212,0.26631328,0.05225277,0.19794956,0.21976193,0.00000000
-4.66733367,0.62147239,0.00216730,0.00832254,0.03294145,0.27051431,0.05461454,0.20133923,0.22846144,0.00000000
-4.66133067,0.63217303,0.00210095,0.00829508,0.03437026,0.27421532,0.05707834,0.20436765,0.23734906,0.00000000
-4.65532766,0.64217292,0.00202199,0.00826657,0.03588553,0.27751311,0.05966392,0.20709720,0.24647404,0.00000000
-4.64932466,0.65168378,0.00193203,0.00824974,0.03750477,0.28050595,0.06239029,0.20959036,0.25587606,0.00000000
-4.64332166,0.66090556,0.00183282,0.00825864,0.03924554,0.28328782,0.06527485,0.21190563,0.26558097,0.00000000
