energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.99849925,4.10852715,0.49588316,2.18935661,0.78408731,0.32095594,0.01403193,0.23143572,0.01328973,1.38130904
-2.99249625,4.19877803,0.49115332,2.29112371,0.77871238,0.31917400,0.01405870,0.22861794,0.01345457,1.37009045
-2.98649325,4.28621835,0.48492592,2.39691713,0.76995450,0.31627655,0.01400128,0.22518904,0.01356629,1.35357757
-2.98049025,4.37157746,0.47736410,2.50686242,0.75804845,0.31237458,0.01386301,0.22123507,0.01362690,1.33222435
-2.97448724,4.45574140,0.46866386,2.62111001,0.74328121,0.30760213,0.01364892,0.21685528,0.01363979,1.30658035
-2.96848424,4.53970240,0.45904596,2.73981110,0.72598322,0.30211219,0.01336552,0.21215768,0.01360940,1.27727201
-2.96248124,4.62450559,0.44874765,2.86309233,0.70651905,0.29607214,0.01302054,0.20725467,0.01354100,1.24498288
-2.95647824,4.71119477,0.43801459,2.99102991,0.68527793,0.28965907,0.01262267,0.20225884,0.01344037,1.21043366
-2.95047524,4.80075917,0.42709316,3.12362429,0.66266430,0.28305506,0.01218120,0.19727913,0.01331343,1.17436243
-2.94447224,4.89408299,0.41622359,3.26077623,0.63908882,0.27644240,0.01170574,0.19241745,0.01316604,1.13750612
-2.93846923,4.99189940,0.40563391,3.40226508,0.61495999,0.26999916,0.01120587,0.18776595,0.01300365,1.10058327
-2.93246623,5.09475015,0.39553505,3.54773011,0.59067656,0.26389485,0.01069088,0.18340489,0.01283109,1.06427884
-2.92646323,5.20295230,0.38611692,3.69665562,0.56662087,0.25828660,0.01016952,0.17940117,0.01265238,1.02923111
-2.92046023,5.31657249,0.37754572,3.84836045,0.54315320,0.25331572,0.00964975,0.17580758,0.01247061,0.99602096
-2.91445723,5.43540979,0.36996216,4.00199231,0.52060706,0.24910474,0.00913859,0.17266265,0.01228785,0.96516341
-2.90845423,5.55898722,0.36348071,4.15652763,0.49928555,0.24575501,0.00864204,0.16999109,0.01210514,0.93710153
-2.90245123,5.68655220,0.35818956,4.31077690,0.47945848,0.24334493,0.00816495,0.16780466,0.01192252,0.91220248
-2.89644822,5.81708585,0.35415125,4.46339596,0.46136040,0.24192871,0.00771106,0.16610346,0.01173916,0.89075542
-2.89044522,5.94932077,0.35140373,4.61290322,0.44518931,0.24153572,0.00728302,0.16487751,0.01155347,0.87297118
-2.88444222,6.08176702,0.34996169,4.75770261,0.43110590,0.24217052,0.00688243,0.16410839,0.01136326,0.85898334
-2.87843922,6.21274556,0.34981808,4.89611238,0.41923336,0.24381339,0.00650999,0.16377104,0.01116597,0.84885047
-2.87243622,6.34042851,0.35094555,5.02639900,0.40965746,0.24642143,0.00616554,0.16383542,0.01095886,0.84255930
-2.86643322,6.46288537,0.35329797,5.14681597,0.40242710,0.24993022,0.00584828,0.16426810,0.01073921,0.84002862
-2.86043022,6.57813433,0.35681167,5.25564670,0.39755502,0.25425589,0.00555684,0.16503362,0.01050451,0.84111381
-2.85442721,6.68419758,0.36140673,5.35125077,0.39501881,0.25929769,0.00528944,0.16609565,0.01025264,0.84561184
-2.84842421,6.77915945,0.36698812,5.43211237,0.39476226,0.26494090,0.00504401,0.16741783,0.00998202,0.85326667
-2.84242121,6.86122632,0.37344676,5.49689009,0.39669689,0.27106012,0.00481832,0.16896448,0.00969172,0.86377514
-2.83641821,6.92878677,0.38066078,5.54446644,0.40070396,0.27752279,0.00461004,0.17070094,0.00938151,0.87679327
-2.83041521,6.98047076,0.38849685,5.57399600,0.40663677,0.28419291,0.00441690,0.17259383,0.00905194,0.89194311
-2.82441221,7.01520618,0.39681174,5.58495048,0.41432345,0.29093498,0.00423666,0.17461112,0.00870431,0.90882005
-2.81840920,7.03227129,0.40545427,5.57715930,0.42357026,0.29761794,0.00406725,0.17672209,0.00834066,0.92700067
-2.81240620,7.03134135,0.41426756,5.55084399,0.43416524,0.30411913,0.00390677,0.17889735,0.00796370,0.94605120
-2.80640320,7.01252786,0.42309172,5.50664506,0.44588245,0.31032814,0.00375352,0.18110872,0.00757673,0.96553624
-2.80040020,6.97640877,0.43176680,5.44563973,0.45848645,0.31615051,0.00360603,0.18332932,0.00718358,0.98502796
-2.79439720,6.92404806,0.44013614,5.36934946,0.47173715,0.32151111,0.00346308,0.18553365,0.00678845,1.00411523
-2.78839420,6.85700344,0.44804981,5.27973612,0.48539474,0.32635710,0.00332367,0.18769774,0.00639584,1.02241267
-2.78239120,6.77732092,0.45536816,5.17918609,0.49922457,0.33066048,0.00318707,0.18979948,0.00601042,1.03956923
-2.77638819,6.68751535,0.46196513,5.07048194,0.51300189,0.33441992,0.00305275,0.19181895,0.00563693,1.05527590
-2.77038519,6.59053664,0.46773142,4.95676152,0.52651606,0.33766195,0.00292046,0.19373878,0.00528009,1.06927234
-2.76438219,6.48972134,0.47257702,4.84146502,0.53957422,0.34044134,0.00279012,0.19554451,0.00494451,1.08135198
-2.75837919,6.38873031,0.47643323,4.72827062,0.55200420,0.34284062,0.00266189,0.19722495,0.00463461,1.09136544
-2.75237619,6.29147321,0.47925383,4.62102014,0.56365653,0.34496867,0.00253610,0.19877237,0.00435459,1.09922199
-2.74637319,6.20202155,0.48101551,4.52363617,0.57440549,0.34695842,0.00241323,0.20018261,0.00410833,1.10488896
-2.74037019,6.12451216,0.48171729,4.44003280,0.58414916,0.34896361,0.00229391,0.20145502,0.00389938,1.10838910
-2.73436718,6.06304371,0.48137920,4.37402231,0.59280866,0.35115475,0.00217886,0.20259219,0.00373096,1.10979605
-2.72836418,6.02156934,0.48004011,4.32922028,0.60032639,0.35371430,0.00206887,0.20359960,0.00360586,1.10922807
-2.72236118,6.00378833,0.47775493,4.30895205,0.60666381,0.35683128,0.00196477,0.20448501,0.00352650,1.10684037
-2.71635818,6.01304078,0.47459127,4.31616327,0.61179861,0.36069534,0.00186735,0.20525776,0.00349488,1.10281644
-2.71035518,6.05220836,0.47062590,4.35333741,0.61572171,0.36549074,0.00177739,0.20592805,0.00351257,1.09735893
-2.70435218,6.12362496,0.46594099,4.42242287,0.61843431,0.37139011,0.00169558,0.20650611,0.00358068,1.09068030
-2.69834917,6.22900021,0.46062057,4.52477231,0.61994508,0.37854856,0.00162248,0.20700140,0.00369991,1.08299398
-2.69234617,6.36935891,0.45474724,4.66109607,0.62026784,0.38709811,0.00155851,0.20742196,0.00387045,1.07450625
-2.68634317,6.54499856,0.44839938,4.83143171,0.61941981,0.39714275,0.00150395,0.20777377,0.00409202,1.06540929
-2.68034017,6.75546678,0.44164894,5.03513067,0.61742050,0.40875436,0.00145885,0.20806037,0.00436387,1.05587559
-2.67433717,6.99955958,0.43455988,5.27086282,0.61429129,0.42196957,0.00142313,0.20828260,0.00468470,1.04605392
-2.66833417,7.27534082,0.42718735,5.53663909,0.61005572,0.43678774,0.00139647,0.20843848,0.00505272,1.03606683
-2.66233117,7.58018226,0.41957753,5.82985150,0.60474031,0.45317014,0.00137840,0.20852341,0.00546560,1.02600968
-2.65632816,7.91082298,0.41176802,6.14732969,0.59837578,0.47104030,0.00136831,0.20853035,0.00592046,1.01595100
-2.65032516,8.26344632,0.40378880,6.48541229,0.59099857,0.49028565,0.00136542,0.20845021,0.00641392,1.00593402
-2.64432216,8.63377174,0.39566353,6.84003103,0.58265239,0.51076028,0.00136888,0.20827235,0.00694207,0.99597896
-2.63831916,9.01715865,0.38741113,7.20680504,0.57338953,0.53228882,0.00137778,0.20798502,0.00750051,0.98608600
-2.63231616,9.40871894,0.37904741,7.58114268,0.56327196,0.55467125,0.00139118,0.20757589,0.00808441,0.97623846
-2.62631316,9.80343464,0.37058670,7.95834777,0.55237182,0.57768851,0.00140819,0.20703245,0.00868853,0.96640607
-2.62031016,10.19627725,0.36204339,8.33372722,0.54077137,0.60110885,0.00142796,0.20634241,0.00930729,0.95654800
-2.61430715,10.58232514,0.35343321,8.70269692,0.52856229,0.62469450,0.00144979,0.20549399,0.00993489,0.94661573
-2.60830415,10.95687588,0.34477425,9.06088308,0.51584427,0.64820873,0.00147311,0.20447611,0.01056538,0.93655540
-2.60230115,11.31555062,0.33608774,9.40421626,0.50272310,0.67142294,0.00149752,0.20327850,0.01119280,0.92630984
-2.59629815,11.65438776,0.32739854,9.72901576,0.48930817,0.69412365,0.00152285,0.20189178,0.01181129,0.91582025
-2.59029515,11.96992409,0.31873538,10.03206234,0.47570968,0.71611921,0.00154915,0.20030742,0.01241529,0.90502756
-2.58429215,12.25926160,0.31013095,10.31065776,0.46203568,0.73724600,0.00157668,0.19851783,0.01299963,0.89387364
-2.57828914,12.52011894,0.30162176,10.56266999,0.44838906,0.75737406,0.00160596,0.19651632,0.01355978,0.88230250
-2.57228614,12.75086681,0.29324805,10.78656340,0.43486479,0.77641190,0.00163771,0.19429722,0.01409194,0.87026140
-2.56628314,12.95054707,0.28505357,10.98141382,0.42154745,0.79431044,0.00167286,0.19185604,0.01459329,0.85770223
-2.56028014,13.11887588,0.27708546,11.14690842,0.40850923,0.81106585,0.00171252,0.18918970,0.01506210,0.84458294
-2.55427714,13.25623109,0.26939410,11.28333128,0.39580855,0.82672132,0.00175793,0.18629691,0.01549791,0.83086921
-2.54827414,13.36362506,0.26203307,11.39153523,0.38348933,0.84136765,0.00181045,0.18317859,0.01590163,0.81653621
-2.54227114,13.44266375,0.25505913,11.47290133,0.37158082,0.85514249,0.00187149,0.17983834,0.01627566,0.80157045
-2.53626813,13.49549344,0.24853222,11.52928723,0.36009817,0.86822837,0.00194249,0.17628301,0.01662397,0.78597168
-2.53026513,13.52473653,0.24251549,11.56296609,0.34904355,0.88084947,0.00202486,0.17252319,0.01695207,0.76975449
-2.52426213,13.53341807,0.23707521,11.57655772,0.33840772,0.89326703,0.00211995,0.16857375,0.01726704,0.75294979
-2.51825913,13.52488464,0.23228058,11.57295367,0.32817204,0.90577370,0.00222901,0.16445419,0.01757741,0.73560586
-2.51225613,13.50271754,0.22820341,11.55523827,0.31831070,0.91868670,0.00235314,0.16018894,0.01789305,0.71778881
-2.50625313,13.47064214,0.22491756,11.52660740,0.30879306,0.93234012,0.00249328,0.15580744,0.01822494,0.69958262
-2.50025013,13.43243533,0.22249813,11.49028700,0.29958611,0.94707628,0.00265016,0.15134403,0.01858496,0.68108834
-2.49424712,13.39183328,0.22102042,11.44945311,0.29065664,0.96323668,0.00282432,0.14683762,0.01898557,0.66242282
-2.48824412,13.35244148,0.22055854,11.40715545,0.28197337,0.98115241,0.00301606,0.14233114,0.01943947,0.64371664
-2.48224112,13.31764922,0.22118387,11.36624618,0.27350865,1.00113456,0.00322546,0.13787073,0.01995921,0.62511150
-2.47623812,13.29055059,0.22296320,11.32931569,0.26523993,1.02346470,0.00345238,0.13350475,0.02055675,0.60675706
-2.47023512,13.27387408,0.22595669,11.29863687,0.25715073,1.04838587,0.00369646,0.12928260,0.02124310,0.58880743
-2.46423212,13.26992264,0.23021578,11.27611945,0.24923132,1.07609424,0.00395712,0.12525340,0.02202782,0.57141733
-2.45822911,13.28052598,0.23578102,11.26327549,0.24147887,1.10673179,0.00423363,0.12146458,0.02291870,0.55473808
-2.45222611,13.30700664,0.24267991,11.26119708,0.23389742,1.14038029,0.00452507,0.11796048,0.02392129,0.53891374
-2.44622311,13.35016104,0.25092495,11.27054706,0.22649736,1.17705681,0.00483042,0.11478093,0.02503868,0.52407729
-2.44022011,13.41025636,0.26051187,11.29156294,0.21929473,1.21671090,0.00514852,0.11196002,0.02627119,0.51034722
-2.43421711,13.48704366,0.27141819,11.32407432,0.21231036,1.25922368,0.00547815,0.10952492,0.02761622,0.49782459
-2.42821411,13.57978731,0.28360218,11.36753328,0.20556879,1.30440888,0.00581804,0.10749502,0.02906814,0.48659054
-2.42221111,13.68730995,0.29700224,11.42105717,0.19909720,1.35201589,0.00616692,0.10588126,0.03061836,0.47670466
-2.41620810,13.80805214,0.31153679,11.48348256,0.19292432,1.40173467,0.00652351,0.10468581,0.03225540,0.46820389
-2.41020510,13.94014484,0.32710468,11.55342885,0.18707947,1.45320252,0.00688656,0.10390197,0.03396515,0.46110230
-2.40420210,14.08149283,0.34358607,11.62936984,0.18159161,1.50601239,0.00725488,0.10351450,0.03573114,0.45539156
-2.39819910,14.22986628,0.36084388,11.70971079,0.17648863,1.55972252,0.00762734,0.10350013,0.03753495,0.45104215
-2.39219610,14.38299772,0.37872554,11.79286885,0.17179684,1.61386708,0.00800286,0.10382847,0.03935671,0.44800522
-2.38619310,14.53868108,0.39706526,11.87735405,0.16754053,1.66796730,0.00838043,0.10446303,0.04117557,0.44621502
-2.38019010,14.69486956,0.41568655,11.96184835,0.16374188,1.72154294,0.00875909,0.10536253,0.04297030,0.44559177
-2.37418709,14.84976896,0.43440496,12.04527992,0.16042093,1.77412348,0.00913792,0.10648232,0.04471982,0.44604484
-2.36818409,15.00192318,0.45303097,12.12689041,0.15759570,1.82525873,0.00951598,0.10777582,0.04640381,0.44747622
-2.36218109,15.15028914,0.47137299,12.20629257,0.15528251,1.87452850,0.00989234,0.10919610,0.04800318,0.44978392
-2.35617809,15.29429837,0.48924033,12.28351647,0.15349627,1.92155115,0.01026598,0.11069731,0.04950061,0.45286538
-2.35017509,15.43390328,0.50644614,12.35904264,0.15225083,1.96599063,0.01063582,0.11223607,0.05088095,0.45662068
-2.34417209,15.56960666,0.52281020,12.43382086,0.15155938,2.00756201,0.01100064,0.11377280,0.05213159,0.46095544
-2.33816908,15.70247346,0.53816168,12.50927398,0.15143468,2.04603546,0.01135910,0.11527275,0.05324268,0.46578335
-2.33216608,15.83412456,0.55234166,12.58728638,0.15188931,2.08123865,0.01170968,0.11670700,0.05420736,0.47102831
-2.32616308,15.96671281,0.56520557,12.67017745,0.15293579,2.11305771,0.01205074,0.11805314,0.05502185,0.47662606
-2.32016008,16.10288219,0.57662545,12.76066052,0.15458652,2.14143686,0.01238049,0.11929579,0.05568540,0.48252536
-2.31415708,16.24571136,0.58649206,12.86178836,0.15685365,2.16637701,0.01269706,0.12042696,0.05620029,0.48868871
-2.30815408,16.39864315,0.59471676,12.97688660,0.15974884,2.18793334,0.01299857,0.12144609,0.05657165,0.49509265
-2.30215108,16.56540201,0.60123334,13.10947646,0.16328281,2.20621222,0.01328316,0.12236002,0.05680729,0.50172756
-2.29614807,16.74990130,0.60599947,13.26318890,0.16746492,2.22136752,0.01354916,0.12318265,0.05691743,0.50859722
-2.29014507,16.95614279,0.60899798,13.44167174,0.17230256,2.23359644,0.01379513,0.12393454,0.05691448,0.51571795
-2.28414207,17.18811038,0.61023776,13.64849223,0.17780056,2.24313489,0.01402006,0.12464224,0.05681271,0.52311745
-2.27813907,17.44966051,0.60975428,13.88703684,0.18396055,2.25025258,0.01422343,0.12533753,0.05662795,0.53083346
-2.27213607,17.74441131,0.60760955,14.16041076,0.19078031,2.25524753,0.01440538,0.12605646,0.05637731,0.53891208
-2.26613307,18.07563296,0.60389161,14.47133942,0.19825311,2.25844022,0.01456681,0.12683830,0.05607890,0.54740594
-2.26013007,18.44614156,0.59871329,14.82207423,0.20636721,2.26016709,0.01470947,0.12772432,0.05575151,0.55637219
-2.25412706,18.85819892,0.59221036,15.21430526,0.21510523,2.26077354,0.01483600,0.12875649,0.05541440,0.56587025
-2.24812406,19.31342101,0.58453890,15.64908317,0.22444376,2.26060619,0.01495003,0.12997610,0.05508701,0.57595952
-2.24212106,19.81269746,0.57587206,16.12675312,0.23435298,2.26000469,0.01505611,0.13142237,0.05478877,0.58669689
-2.23611806,20.35612503,0.56639608,16.64690296,0.24479634,2.25929297,0.01515967,0.13313094,0.05453892,0.59813430
-2.23011506,20.94295763,0.55630588,17.20832817,0.25573045,2.25877025,0.01526694,0.13513253,0.05435628,0.61031619
-2.22411206,21.57157536,0.54580012,17.80901558,0.26710499,2.25870200,0.01538483,0.13745162,0.05425913,0.62327709
-2.21810905,22.23947490,0.53507614,18.44614763,0.27886281,2.25931123,0.01552070,0.14010528,0.05426502,0.63703939
-2.21210605,22.94328279,0.52432471,19.11612818,0.29094011,2.26077040,0.01568218,0.14310219,0.05439068,0.65161130
-2.20610305,23.67879282,0.51372508,19.81463045,0.30326683,2.26319441,0.01587694,0.14644198,0.05465185,0.66698513
-2.20010005,24.44102757,0.50344029,20.53666665,0.31576713,2.26663500,0.01611240,0.15011472,0.05506318,0.68313598
-2.19409705,25.22432336,0.49361311,21.27667797,0.32836008,2.27107699,0.01639549,0.15410091,0.05563806,0.70002091
-2.18809405,26.02243664,0.48436276,22.02864265,0.34096042,2.27643655,0.01673234,0.15837166,0.05638851,0.71757858
-2.18209105,26.82866880,0.47578244,22.78619884,0.35347954,2.28256163,0.01712811,0.16288937,0.05732503,0.73572940
-2.17608804,27.63600528,0.46793790,23.54277818,0.36582654,2.28923487,0.01758666,0.16760858,0.05845640,0.75437624
-2.17008504,28.43726390,0.46086708,24.29174508,0.37790940,2.29617867,0.01811042,0.17247726,0.05978953,0.77340560
-2.16408204,29.22524665,0.45458074,25.02653634,0.38963628,2.30306240,0.01870023,0.17743827,0.06132921,0.79268918
-2.15807904,29.99288888,0.44906403,25.74079549,0.40091677,2.30951147,0.01935519,0.18243099,0.06307792,0.81208585
-2.15207604,30.73339956,0.44427901,26.42849629,0.41166325,2.31511784,0.02007266,0.18739315,0.06503559,0.83144386
-2.14607304,31.44038686,0.44016778,27.08405021,0.42179222,2.31945163,0.02084822,0.19226256,0.06719929,0.85060325
-2.14007004,32.10796397,0.43665620,27.70239358,0.43122553,2.32207322,0.02167575,0.19697882,0.06956306,0.86939834
-2.13406703,32.73083105,0.43365794,28.27905118,0.43989156,2.32254557,0.02254757,0.20148495,0.07211758,0.88766027
-2.12806403,33.30433075,0.43107864,28.81017416,0.44772637,2.32044609,0.02345457,0.20572867,0.07485006,0.90521946
-2.12206103,33.82447634,0.42882004,29.29255188,0.45467460,2.31537781,0.02438644,0.20966356,0.07774399,0.92190803
-2.11605803,34.28795288,0.42678383,29.72359879,0.46069037,2.30697951,0.02533200,0.21324977,0.08077907,0.93756217
-2.11005503,34.69209392,0.42487514,30.10131860,0.46573799,2.29493450,0.02627939,0.21645449,0.08393121,0.95202438
-2.10405203,35.03483743,0.42300558,30.42424990,0.46979261,2.27897796,0.02721652,0.21925207,0.08717259,0.96514567
-2.09804902,35.31466587,0.42109556,30.69139792,0.47284069,2.25890274,0.02813133,0.22162384,0.09047187,0.97678781
-2.09204602,35.53053637,0.41907616,30.90215820,0.47488046,2.23456364,0.02901217,0.22355762,0.09379449,0.98682552
-2.08604302,35.68180711,0.41689029,31.05623808,0.47592224,2.20588021,0.02984816,0.22504711,0.09710316,0.99514871
-2.08004002,35.76816626,0.41449324,31.15358200,0.47598876,2.17283825,0.03062946,0.22609103,0.10035837,1.00166489
-2.07403702,35.78956904,0.41185273,31.19430596,0.47511535,2.13549004,0.03134766,0.22669227,0.10351912,1.00630143
-2.06803402,35.74618764,0.40894854,31.17864561,0.47335007,2.09395356,0.03199596,0.22685698,0.10654372,1.00900801
-2.06203102,35.63837762,0.40577159,31.10692143,0.47075379,2.04841067,0.03256940,0.22659372,0.10939062,1.00975884
-2.05602801,35.46666250,0.40232295,30.97952266,0.46740009,1.99910451,0.03306506,0.22591273,0.11201935,1.00855481
-2.05002501,35.23173700,0.39861243,30.79691053,0.46337503,1.94633612,0.03348212,0.22482534,0.11439142,1.00542523
-2.04402201,34.93448746,0.39465718,30.55963944,0.45877672,1.89046029,0.03382192,0.22334351,0.11647127,1.00042919
-2.03801901,34.57602672,0.39048016,30.26839360,0.45371460,1.83188077,0.03408794,0.22147962,0.11822710,0.99365621
-2.03201601,34.15773910,0.38610862,29.92403510,0.44830842,1.77104471,0.03428573,0.21924635,0.11963161,0.98522622
-2.02601301,33.68133067,0.38157262,29.52765887,0.44268690,1.70843642,0.03442277,0.21665677,0.12066268,0.97528854
-2.02001001,33.14887918,0.37690363,29.08064925,0.43698591,1.64457044,0.03450829,0.21372449,0.12130381,0.96401998
-2.01400700,32.56287802,0.37213324,28.58473272,0.43134633,1.57998385,0.03455308,0.21046388,0.12154446,0.95162173
-2.00800400,31.92626904,0.36729193,28.04202175,0.42591145,1.51522806,0.03456919,0.20689043,0.12138015,0.93831538
-2.00200100,31.24245989,0.36240804,27.45504549,0.42082401,1.45085989,0.03456971,0.20302090,0.12081247,0.92433783
-1.99599800,30.51532243,0.35750684,26.82676360,0.41622285,1.38743232,0.03456840,0.19887361,0.11984880,0.90993541
-1.98999500,29.74917038,0.35260974,26.16056126,0.41223942,1.32548495,0.03457945,0.19446854,0.11850193,0.89535728
-1.98399200,28.94871580,0.34773363,25.46022430,0.40899406,1.26553437,0.03461715,0.18982734,0.11678958,0.88084845
-1.97798899,28.11900548,0.34289046,24.72989499,0.40659231,1.20806478,0.03469555,0.18497326,0.11473372,0.86664263
-1.97198599,27.26533964,0.33808695,23.97401040,0.40512140,1.15351905,0.03482820,0.17993096,0.11235992,0.85295525
-1.96598299,26.39317698,0.33332444,23.19722613,0.40464700,1.10229061,0.03502782,0.17472622,0.10969658,0.83997700
-1.95997999,25.50803048,0.32859903,22.40432945,0.40521050,1.05471630,0.03530604,0.16938562,0.10677420,0.82786822
-1.95397699,24.61535955,0.32390187,21.60014628,0.40682695,1.01107075,0.03567309,0.16393613,0.10362471,0.81675443
-1.94797399,23.72046393,0.31921968,20.78944689,0.40948376,0.97156229,0.03613762,0.15840476,0.10028077,0.80672331
-1.94197099,22.82838489,0.31453546,19.97685496,0.41314044,0.93633082,0.03670639,0.15281820,0.09677530,0.79782324
-1.93596798,21.94381869,0.30982947,19.16676465,0.41772932,0.90544769,0.03738413,0.14720259,0.09314096,0.79006380
-1.92996498,21.07104644,0.30508032,18.36326934,0.42315735,0.87891787,0.03817332,0.14158331,0.08940989,0.78341796
-1.92396198,20.21388369,0.30026632,17.57010509,0.42930912,0.85668431,0.03907410,0.13598498,0.08561342,0.77782625
-1.91795898,19.37565148,0.29536690,16.79061095,0.43605085,0.83863454,0.04008421,0.13043153,0.08178203,0.77320266
-1.91195598,18.55916975,0.29036421,16.02770695,0.44323550,0.82460945,0.04119891,0.12494642,0.07794529,0.76944204
-1.90595298,17.76677251,0.28524478,15.28388978,0.45070859,0.81441387,0.04241110,0.11955299,0.07413198,0.76642888
-1.89994997,17.00034295,0.28000118,14.56124520,0.45831476,0.80782879,0.04371146,0.11427490,0.07037015,0.76404694
-1.89394697,16.26136566,0.27463372,13.86147507,0.46590473,0.80462483,0.04508863,0.10913667,0.06668737,0.76218950
-1.88794397,15.55099245,0.26915204,13.18593662,0.47334236,0.80457630,0.04652957,0.10416422,0.06311084,0.76076962
-1.88194097,14.87011716,0.26357667,12.53569065,0.48051158,0.80747554,0.04801997,0.09938544,0.05966756,0.75972997
-1.87593797,14.21945510,0.25794028,11.91155539,0.48732275,0.81314663,0.04954472,0.09483073,0.05638443,0.75905188
-1.86993497,13.59962209,0.25228890,11.31416245,0.49371833,0.82145815,0.05108850,0.09053341,0.05328837,0.75876285
-1.86393197,13.01120840,0.24668268,10.74401136,0.49967732,0.83233396,0.05263636,0.08653011,0.05040622,0.75894238
-1.85792896,12.45484346,0.24119651,10.20151982,0.50521842,0.84576167,0.05417441,0.08286092,0.04776470,0.75972551
-1.85192596,11.93124726,0.23592015,9.68706659,0.51040152,0.86179800,0.05569048,0.07956939,0.04539021,0.76130386
-1.84592296,11.44126565,0.23095798,9.20102517,0.51532750,0.88057050,0.05717466,0.07670241,0.04330850,0.76392391
-1.83991996,10.98588716,0.22642833,8.74378639,0.52013607,0.90227539,0.05861993,0.07430977,0.04154436,0.76788246
-1.83391696,10.56624015,0.22246231,8.31576926,0.52500184,0.92717110,0.06002259,0.07244360,0.04012110,0.77351916
-1.82791396,10.18356995,0.21920208,7.91741957,0.53012853,0.95556748,0.06138253,0.07115758,0.03906008,0.78120629
-1.82191096,9.83919691,0.21679868,7.54919686,0.53574148,0.98781082,0.06270345,0.07050588,0.03838009,0.79133605
-1.81590795,9.53445678,0.21540927,7.21155059,0.54207879,1.02426503,0.06399281,0.07054207,0.03809672,0.80430565
-1.80990495,9.27062640,0.21519393,6.90488719,0.54938126,1.06528938,0.06526163,0.07131770,0.03822180,0.82050070
-1.80390195,9.04883775,0.21631188,6.62952998,0.55788161,1.11121377,0.06652407,0.07288090,0.03876271,0.84027753
-1.79789895,8.86998486,0.21891745,6.38567429,0.56779325,1.16231236,0.06779689,0.07527475,0.03972188,0.86394495
-1.79189595,8.73462781,0.22315554,6.17334054,0.57929920,1.21877663,0.06909871,0.07853575,0.04109621,0.89174629
-1.78589295,8.64289906,0.22915703,5.99232792,0.59254153,1.28068927,0.07044912,0.08269215,0.04287675,0.92384249
-1.77988994,8.59441692,0.23703395,5.84217153,0.60761181,1.34800005,0.07186776,0.08776242,0.04504834,0.96029684
-1.77388694,8.58821124,0.24687480,5.72210564,0.62454297,1.42050511,0.07337334,0.09375378,0.04758955,1.00106229
-1.76788394,8.62266577,0.25874003,5.63103542,0.64330305,1.49783087,0.07498265,0.10066096,0.05047262,1.04597195
-1.76188094,8.69548123,0.27265793,5.56751930,0.66379116,1.57942380,0.07670962,0.10846516,0.05366378,1.09473335
-1.75587794,8.80366241,0.28862114,5.52976351,0.68583583,1.66454688,0.07856450,0.11713330,0.05712359,1.14692697
-1.74987494,8.94353146,0.30658390,5.51562983,0.70919609,1.75228358,0.08055321,0.12661772,0.06080755,1.20200939
-1.74387194,9.11076866,0.32646024,5.52265718,0.73356520,1.84154967,0.08267680,0.13685624,0.06466694,1.25932123
-1.73786893,9.30048056,0.34812334,5.54809676,0.75857712,1.93111297,0.08493120,0.14777279,0.06864978,1.31809976
-1.73186593,9.50729431,0.37140610,5.58896013,0.78381549,2.01962057,0.08730710,0.15927845,0.07270193,1.37749605
-1.72586293,9.72547557,0.39610302,5.64207866,0.80882492,2.10563294,0.08979014,0.17127319,0.07676841,1.43659616
-1.71985993,9.94906645,0.42197357,5.70417266,0.83312416,2.18766377,0.09236125,0.18364810,0.08079471,1.49444568
-1.71385693,10.17203851,0.44874679,5.77192756,0.85622079,2.26422401,0.09499722,0.19628814,0.08472819,1.55007684
-1.70785393,10.38845546,0.47612737,5.84207453,0.87762671,2.33386855,0.09767145,0.20907542,0.08851946,1.60253719
-1.70185093,10.59263910,0.50380280,5.91147239,0.89687397,2.39524352,0.10035483,0.22189297,0.09212376,1.65091862
-1.69584792,10.77933204,0.53145153,5.97718772,0.91353032,2.44713220,0.10301667,0.23462868,0.09550211,1.69438575
-1.68984492,10.94385043,0.55875192,6.03656989,0.92721361,2.48849750,0.10562577,0.24717959,0.09862243,1.73220226
-1.68384192,11.08222042,0.58539156,6.08731816,0.93760473,2.51851911,0.10815143,0.25945614,0.10146035,1.76375419
-1.67783892,11.19129234,0.61107670,6.12753800,0.94445825,2.53662360,0.11056443,0.27138631,0.10399984,1.78856903
-1.67183592,11.26882781,0.63554146,6.15578435,0.94761051,2.54250595,0.11283795,0.28291941,0.10623353,1.80632988
-1.66583292,11.31355582,0.65855624,6.17109008,0.94698461,2.53614167,0.11494835,0.29402939,0.10816268,1.81688386
-1.65982991,11.32519529,0.67993529,6.17297843,0.94259224,2.51778870,0.11687581,0.30471747,0.10979695,1.82024452
-1.65382691,11.30444294,0.69954275,6.16145881,0.93453217,2.48797922,0.11860482,0.31501384,0.11115374,1.81658804
-1.64782391,11.25292713,0.71729719,6.13700634,0.92298556,2.44750153,0.12012442,0.32497836,0.11225733,1.80624347
-1.64182091,11.17312939,0.73317414,6.10052574,0.90820825,2.39737306,0.12142833,0.33470017,0.11313773,1.78967750
-1.63581791,11.06827712,0.74720671,6.05330119,0.89052050,2.33880567,0.12251486,0.34429600,0.11382927,1.76747446
