energy_ev,total_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,3.12209663,0.71614492,1.27483568,0.02793811,0.75127609,0.98169009,0.00118054
-4.29514757,3.09770264,0.69928488,1.25970678,0.02791256,0.75498068,0.97377699,0.00117566
-4.28914457,3.07265586,0.68421991,1.24376682,0.02778689,0.75859166,0.96648581,0.00117305
-4.28314157,3.04719403,0.67095652,1.22714091,0.02756517,0.76210696,0.95989134,0.00117282
-4.27713857,3.02153045,0.65946235,1.20996345,0.02725359,0.76551829,0.95403299,0.00117502
-4.27113557,2.99583871,0.64966531,1.19237231,0.02686019,0.76880538,0.94891138,0.00117955
-4.26513257,2.97023778,0.64145358,1.17450237,0.02639457,0.77193069,0.94448573,0.00118626
-4.25912956,2.94477873,0.63467678,1.15647918,0.02586751,0.77483494,0.94067227,0.00119485
-4.25312656,2.91943448,0.62914830,1.13841297,0.02529061,0.77743395,0.93734429,0.00120497
-4.24712356,2.89409365,0.62464894,1.12039388,0.02467588,0.77961707,0.93433367,0.00121617
-4.24112056,2.86855965,0.62093185,1.10248857,0.02403547,0.78124757,0.93143463,0.00122793
-4.23511756,2.84255549,0.61772877,1.08473873,0.02338125,0.78216496,0.92840927,0.00123970
-4.22911456,2.81573466,0.61475741,1.06716162,0.02272460,0.78218949,0.92499527,0.00125086
-4.22311156,2.78769775,0.61172983,1.04975264,0.02207616,0.78112846,0.92091531,0.00126081
-4.21710855,2.75801410,0.60836148,1.03248984,0.02144570,0.77878420,0.91588800,0.00126895
-4.21110555,2.72624728,0.60438064,1.01533987,0.02084198,0.77496323,0.90963970,0.00127470
-4.20510255,2.69198286,0.59953772,0.99826509,0.02027272,0.76948609,0.90191687,0.00127755
-4.19909955,2.65485664,0.59361418,0.98123107,0.01974454,0.76219719,0.89249801,0.00127707
-4.19309655,2.61458131,0.58643041,0.96421391,0.01926306,0.75297418,0.88120477,0.00127290
-4.18709355,2.57096979,0.57785227,0.94720673,0.01883281,0.74173600,0.86791135,0.00126481
-4.18109055,2.52395339,0.56779600,0.93022469,0.01845737,0.72844934,0.85255176,0.00125268
-4.17508754,2.47359351,0.55623105,0.91330811,0.01813933,0.71313277,0.83512442,0.00123651
-4.16908454,2.42008586,0.54318080,0.89652336,0.01788029,0.69585850,0.81569378,0.00121644
-4.16308154,2.36375683,0.52872111,0.87996136,0.01768089,0.67675144,0.79438885,0.00119270
-4.15707854,2.30505227,0.51297673,0.86373379,0.01754076,0.65598566,0.77139883,0.00116567
-4.15107554,2.24451920,0.49611579,0.84796728,0.01745846,0.63377851,0.74696581,0.00113580
-4.14507254,2.18278191,0.47834275,0.83279604,0.01743140,0.61038261,0.72137540,0.00110363
-4.13906953,2.12051386,0.45989009,0.81835341,0.01745585,0.58607634,0.69494543,0.00106975
-4.13306653,2.05840748,0.44100929,0.80476325,0.01752683,0.56115328,0.66801371,0.00103480
-4.12706353,1.99714366,0.42196159,0.79213155,0.01763812,0.53591131,0.64092541,0.00099945
-4.12106053,1.93736315,0.40300888,0.78053916,0.01778230,0.51064192,0.61402076,0.00096434
-4.11505753,1.87964138,0.38440532,0.77003627,0.01795076,0.48562041,0.58762379,0.00093011
-4.10905453,1.82446845,0.36638992,0.76063881,0.01813392,0.46109730,0.56203258,0.00089736
-4.10305153,1.77223512,0.34918041,0.75232735,0.01832130,0.43729154,0.53751150,0.00086665
-4.09704852,1.72322536,0.33296862,0.74504844,0.01850187,0.41438570,0.51428561,0.00083846
-4.09104552,1.67761558,0.31791727,0.73871817,0.01866427,0.39252319,0.49253740,0.00081322
-4.08504252,1.63547995,0.30415833,0.73322785,0.01879719,0.37180759,0.47240569,0.00079128
-4.07903952,1.59680094,0.29179263,0.72845110,0.01888970,0.35230387,0.45398658,0.00077294
-4.07303652,1.56148385,0.28089062,0.72425190,0.01893164,0.33404134,0.43733598,0.00075841
-4.06703352,1.52937368,0.27149398,0.72049279,0.01891395,0.31701774,0.42247344,0.00074783
-4.06103052,1.50027298,0.26361776,0.71704269,0.01882906,0.30120444,0.40938670,0.00074130
-4.05502751,1.47395893,0.25725278,0.71378354,0.01867110,0.28655195,0.39803654,0.00073885
-4.04902451,1.45019835,0.25236809,0.71061530,0.01843616,0.27299563,0.38836150,0.00074042
-4.04302151,1.42875958,0.24891318,0.70745897,0.01812241,0.26046108,0.38028215,0.00074595
-4.03701851,1.40942034,0.24681979,0.70425726,0.01773019,0.24886890,0.37370452,0.00075527
-4.03101551,1.39197144,0.24600341,0.70097304,0.01726194,0.23813875,0.36852273,0.00076817
-4.02501251,1.37621618,0.24636424,0.69758568,0.01672210,0.22819233,0.36462063,0.00078440
-4.01900950,1.36196616,0.24778785,0.69408566,0.01611691,0.21895556,0.36187257,0.00080362
-4.01300650,1.34903406,0.25014560,0.69046788,0.01545418,0.21035959,0.36014358,0.00082544
-4.00700350,1.33722470,0.25329504,0.68672441,0.01474291,0.20234118,0.35928901,0.00084940
-4.00100050,1.32632539,0.25708038,0.68283727,0.01399300,0.19484225,0.35915408,0.00087498
-3.99499750,1.31609699,0.26133341,0.67877188,0.01321485,0.18780904,0.35957364,0.00090161
-3.98899450,1.30626673,0.26587482,0.67447187,0.01241900,0.18119092,0.36037233,0.00092864
-3.98299150,1.29652396,0.27051625,0.66985565,0.01161577,0.17493928,0.36136545,0.00095540
-3.97698849,1.28651942,0.27506305,0.66481527,0.01081496,0.16900636,0.36236077,0.00098118
-3.97098549,1.27586859,0.27931777,0.65921759,0.01002559,0.16334449,0.36316120,0.00100525
-3.96498249,1.26415915,0.28308434,0.65290782,0.00925566,0.15790568,0.36356854,0.00102688
-3.95897949,1.25096223,0.28617277,0.64571530,0.00851200,0.15264158,0.36338795,0.00104535
-3.95297649,1.23584700,0.28840428,0.63746117,0.00780022,0.14750399,0.36243320,0.00105999
-3.94697349,1.21839748,0.28961651,0.62796728,0.00712462,0.14244567,0.36053225,0.00107022
-3.94097049,1.19823077,0.28966856,0.61706601,0.00648825,0.13742152,0.35753292,0.00107549
-3.93496748,1.17501521,0.28844571,0.60461014,0.00589300,0.13238993,0.35330829,0.00107539
-3.92896448,1.14848752,0.28586333,0.59048214,0.00533963,0.12731423,0.34776155,0.00106961
-3.92296148,1.11846757,0.28186994,0.57460246,0.00482802,0.12216413,0.34082988,0.00105799
-3.91695848,1.08486987,0.27644908,0.55693597,0.00435723,0.11691691,0.33248720,0.00104048
-3.91095548,1.04771106,0.26962005,0.53749645,0.00392570,0.11155838,0.32274549,0.00101718
-3.90495248,1.00711282,0.26143717,0.51634864,0.00353142,0.10608348,0.31165473,0.00098834
-3.89894947,0.96330006,0.25198787,0.49360784,0.00317207,0.10049644,0.29930128,0.00095431
-3.89294647,0.91659442,0.24138953,0.46943716,0.00284514,0.09481056,0.28580482,0.00091558
-3.88694347,0.86740368,0.22978525,0.44404245,0.00254808,0.08904751,0.27131414,0.00087273
-3.88094047,0.81620741,0.21733880,0.41766540,0.00227838,0.08323630,0.25600171,0.00082640
-3.87493747,0.76354001,0.20422895,0.39057516,0.00203361,0.07741191,0.24005766,0.00077733
-3.86893447,0.70997181,0.19064349,0.36305894,0.00181154,0.07161371,0.22368315,0.00072624
-3.86293147,0.65608946,0.17677320,0.33541225,0.00161011,0.06588376,0.20708374,0.00067390
-3.85692846,0.60247649,0.16280604,0.30792907,0.00142745,0.06026501,0.19046280,0.00062105
-3.85092546,0.54969501,0.14892181,0.28089265,0.00126193,0.05479967,0.17401551,0.00056840
-3.84492246,0.49826935,0.13528745,0.25456719,0.00111209,0.04952756,0.15792345,0.00051660
-3.83891946,0.44867218,0.12205320,0.22919087,0.00097664,0.04448485,0.14235018,0.00046625
-3.83291646,0.40131378,0.10934963,0.20497035,0.00085447,0.03970293,0.12743777,0.00041787
-3.82691346,0.35653448,0.09728565,0.18207688,0.00074457,0.03520760,0.11330448,0.00037188
-3.82091046,0.31460038,0.08594755,0.16064417,0.00064605,0.03101863,0.10004343,0.00032862
-3.81490745,0.27570238,0.07539882,0.14076782,0.00055812,0.02714956,0.08772244,0.00028835
-3.80890445,0.23995799,0.06568091,0.12250623,0.00048005,0.02360780,0.07638472,0.00025122
-3.80290145,0.20741583,0.05681463,0.10588284,0.00041116,0.02039500,0.06605037,0.00021734
-3.79689845,0.17806203,0.04880212,0.09088939,0.00035086,0.01750767,0.05671864,0.00018670
-3.79089545,0.15182837,0.04162927,0.07748996,0.00029858,0.01493787,0.04837051,0.00015926
-3.78489245,0.12860133,0.03526833,0.06562561,0.00025383,0.01267415,0.04097178,0.00013491
-3.77888944,0.10823178,0.02968078,0.05521926,0.00021620,0.01070250,0.03447615,0.00011351
-3.77288644,0.09054480,0.02482007,0.04618059,0.00018536,0.00900738,0.02882843,0.00009487
-3.76688344,0.07534922,0.02063434,0.03841093,0.00016107,0.00757272,0.02396764,0.00007881
-3.76088044,0.06244660,0.01706898,0.03180772,0.00014324,0.00638297,0.01982986,0.00006509
-3.75487744,0.05163950,0.01406885,0.02626870,0.00013193,0.00542404,0.01635085,0.00005352
-3.74887444,0.04273877,0.01158036,0.02169554,0.00012737,0.00468428,0.01346835,0.00004387
-3.74287144,0.03556991,0.00955313,0.01799704,0.00013003,0.00415529,0.01112409,0.00003595
-3.73686843,0.02997836,0.00794145,0.01509169,0.00014059,0.00383276,0.00926535,0.00002958
-3.73086543,0.02583385,0.00670537,0.01290987,0.00016006,0.00371719,0.00784634,0.00002458
-3.72486243,0.02303379,0.00581161,0.01139544,0.00018973,0.00381453,0.00682915,0.00002081
-3.71885943,0.02150579,0.00523412,0.01050699,0.00023127,0.00413676,0.00618450,0.00001816
-3.71285643,0.02120940,0.00495455,0.01021859,0.00028673,0.00470240,0.00589217,0.00001653
-3.70685343,0.02213701,0.00496244,0.01052021,0.00035856,0.00553677,0.00594130,0.00001586
-3.70085043,0.02431415,0.00525524,0.01141778,0.00044966,0.00667234,0.00633041,0.00001610
-3.69484742,0.02779896,0.00583824,0.01293288,0.00056340,0.00814867,0.00706725,0.00001725
-3.68884442,0.03268098,0.00672428,0.01510211,0.00070356,0.01001233,0.00816847,0.00001931
-3.68284142,0.03907919,0.00793341,0.01797609,0.00087439,0.01231652,0.00965916,0.00002230
-3.67683842,0.04713919,0.00949231,0.02161802,0.00108052,0.01512037,0.01157214,0.00002628
-3.67083542,0.05702955,0.01143367,0.02610194,0.00132697,0.01848797,0.01394713,0.00003132
-3.66483242,0.06893717,0.01379537,0.03151046,0.00161900,0.02248708,0.01682974,0.00003749
-3.65882941,0.08306172,0.01661959,0.03793208,0.00196208,0.02718739,0.02027018,0.00004487
-3.65282641,0.09960914,0.01995171,0.04545810,0.00236171,0.03265846,0.02432197,0.00005357
-3.64682341,0.11878416,0.02383922,0.05417902,0.00282333,0.03896729,0.02904033,0.00006366
-3.64082041,0.14078209,0.02833043,0.06418067,0.00335210,0.04617551,0.03448051,0.00007525
-3.63481741,0.16577993,0.03347325,0.07553996,0.00395276,0.05433634,0.04069612,0.00008838
-3.62881441,0.19392722,0.03931394,0.08832047,0.00462941,0.06349139,0.04773729,0.00010313
-3.62281141,0.22533673,0.04589586,0.10256810,0.00538533,0.07366727,0.05564902,0.00011952
-3.61680840,0.26007560,0.05325854,0.11830670,0.00622280,0.08487238,0.06446960,0.00013755
-3.61080540,0.29815726,0.06143673,0.13553428,0.00714290,0.09709386,0.07422934,0.00015719
-3.60480240,0.33953463,0.07045995,0.15421959,0.00814544,0.11029498,0.08494956,0.00017836
-3.59879940,0.38409508,0.08035223,0.17429967,0.00922879,0.12441302,0.09664204,0.00020093
-3.59279640,0.43165759,0.09113232,0.19567833,0.01038985,0.13935801,0.10930895,0.00022474
-3.58679340,0.48197250,0.10281426,0.21822588,0.01162412,0.15501226,0.12294336,0.00024958
-3.58079040,0.53472411,0.11540839,0.24178020,0.01292568,0.17123103,0.13753020,0.00027517
-3.57478739,0.58953630,0.12892271,0.26614919,0.01428740,0.18784417,0.15304789,0.00030122
-3.56878439,0.64598108,0.14336454,0.29111476,0.01570113,0.20465910,0.16947027,0.00032737
-3.56278139,0.70358994,0.15874228,0.31643806,0.01715792,0.22146476,0.18676902,0.00035325
-3.55677839,0.76186760,0.17506734,0.34186601,0.01864837,0.23803665,0.20491612,0.00037845
-3.55077539,0.82030750,0.19235570,0.36713875,0.02016292,0.25414282,0.22388641,0.00040254
-3.54477239,0.87840845,0.21062931,0.39199770,0.02169223,0.26955048,0.24365981,0.00042511
-3.53876938,0.93569142,0.22991681,0.41619394,0.02322746,0.28403304,0.26422311,0.00044575
-3.53276638,0.99171573,0.25025358,0.43949637,0.02476061,0.29737730,0.28557105,0.00046406
-3.52676338,1.04609356,0.27168091,0.46169935,0.02628472,0.30939043,0.30770648,0.00047970
-3.52076038,1.09850204,0.29424416,0.48262933,0.02779404,0.31990644,0.33063945,0.00049236
-3.51475738,1.14869214,0.31799000,0.50215008,0.02928409,0.32879179,0.35438517,0.00050180
-3.50875438,1.19649385,0.34296267,0.52016636,0.03075162,0.33595003,0.37896086,0.00050784
-3.50275138,1.24181737,0.36919956,0.53662576,0.03219448,0.34132495,0.40438152,0.00051040
-3.49674837,1.28465035,0.39672627,0.55151870,0.03361131,0.34490252,0.43065501,0.00050945
-3.49074537,1.32505151,0.42555156,0.56487660,0.03500126,0.34671119,0.45777653,0.00050509
-3.48474237,1.36314127,0.45566262,0.57676858,0.03636358,0.34682082,0.48572311,0.00049748
-3.47873937,1.39909030,0.48702120,0.58729684,0.03769711,0.34534030,0.51444855,0.00048686
-3.47273637,1.43310715,0.51956102,0.59659137,0.03899990,0.34241402,0.54387925,0.00047358
-3.46673337,1.46542616,0.55318709,0.60480426,0.04026874,0.33821753,0.57391161,0.00045805
-3.46073037,1.49629707,0.58777733,0.61210440,0.04149883,0.33295266,0.60441144,0.00044075
-3.45472736,1.52597739,0.62318678,0.61867288,0.04268353,0.32684244,0.63521572,0.00042224
-3.44872436,1.55472879,0.65925476,0.62469970,0.04381424,0.32012619,0.66613717,0.00040312
-3.44272136,1.58281816,0.69581481,0.63038214,0.04488047,0.31305501,0.69697165,0.00038404
-3.43671836,1.61052377,0.73270745,0.63592499,0.04587008,0.30588802,0.72750839,0.00036570
-3.43071536,1.63814663,0.76979510,0.64154271,0.04676962,0.29888949,0.75754275,0.00034883
-3.42471236,1.66602637,0.80697879,0.64746349,0.04756498,0.29232689,0.78689108,0.00033419
-3.41870935,1.69456095,0.84421555,0.65393482,0.04824207,0.28646999,0.81540698,0.00032256
-3.41270635,1.72422860,0.88153578,0.66123016,0.04878762,0.28159088,0.84299809,0.00031475
-3.40670335,1.75561042,0.91905917,0.66965608,0.04919015,0.27796459,0.86964249,0.00031158
-3.40070035,1.78941158,0.95700811,0.67955919,0.04944080,0.27587025,0.89540352,0.00031391
-3.39469735,1.82647900,0.99571747,0.69133198,0.04953427,0.27559235,0.92044206,0.00032258
-3.38869435,1.86781352,1.03563948,0.70541691,0.04946955,0.27742171,0.94502514,0.00033848
-3.38269135,1.91457442,1.07734284,0.72230790,0.04925064,0.28165584,0.96953002,0.00036248
-3.37668834,1.96807491,1.12150543,0.74254870,0.04888692,0.28859835,0.99444293,0.00039549
-3.37068534,2.02976716,1.16890009,0.76672765,0.04839345,0.29855703,1.02035212,0.00043839
-3.36468234,2.10121647,1.22037353,0.79546847,0.04779090,0.31184029,1.04793483,0.00049206
-3.35867934,2.18406446,1.27681863,0.82941734,0.04710528,0.32875200,1.07793842,0.00055734
-3.35267634,2.27998201,1.33914089,0.86922627,0.04636743,0.34958445,1.11115614,0.00063504
-3.34667334,2.39061325,1.40822015,0.91553333,0.04561217,0.37460964,1.14839813,0.00072591
-3.34067034,2.51751272,1.48486889,0.96894058,0.04487733,0.40406893,1.19045889,0.00083059
-3.33466733,2.66207805,1.56978907,1.02999058,0.04420256,0.43816159,1.23808240,0.00094964
-3.32866433,2.82548131,1.66352913,1.09914248,0.04362799,0.47703240,1.29192642,0.00108347
-3.32266133,3.00860210,1.76644339,1.17674911,0.04319288,0.52075902,1.35252760,0.00123232
-3.31665833,3.21196582,1.87865577,1.26303602,0.04293414,0.56933955,1.42026899,0.00139624
-3.31065533,3.43569025,2.00002981,1.35808387,0.04288501,0.62268116,1.49535147,0.00157507
-3.30465233,3.67944361,2.13014657,1.46181499,0.04307376,0.68059011,1.57777073,0.00176840
-3.29864932,3.94241639,2.26829203,1.57398506,0.04352259,0.74276420,1.66730090,0.00197560
-3.29264632,4.22330908,2.41345484,1.69418051,0.04424664,0.80878787,1.76348574,0.00219574
-3.28664332,4.52033692,2.56433506,1.82182178,0.04525333,0.87813079,1.86563828,0.00242762
-3.28064032,4.83125206,2.71936396,1.95617254,0.04654193,0.95015015,1.97284882,0.00266981
-3.27463732,5.15338277,2.87673455,2.09635435,0.04810334,1.02409696,2.08400154,0.00292058
-3.26863432,5.48368827,3.03444180,2.24136622,0.04992021,1.09912647,2.19779892,0.00317801
-3.26263132,5.81882725,3.19033131,2.39010787,0.05196737,1.17431270,2.31279336,0.00343993
-3.25662831,6.15523719,3.34215462,2.54140570,0.05421241,1.24866658,2.42742468,0.00370404
-3.25062531,6.48922123,3.48762910,2.69403996,0.05661659,1.32115753,2.54006200,0.00396787
-3.24462231,6.81703893,3.62450019,2.84677185,0.05913591,1.39073759,2.64904864,0.00422888
-3.23861931,7.13499704,3.75060355,2.99836897,0.06172232,1.45636746,2.75274790,0.00448451
-3.23261631,7.43953660,3.86392482,3.14762809,0.06432510,1.51704349,2.84958822,0.00473218
-3.22661331,7.72731278,3.96265466,3.29339410,0.06689226,1.57182456,2.93810589,0.00496938
-3.22061031,7.99526447,4.04523723,3.43457437,0.06937193,1.61985797,3.01698363,0.00519373
-3.21460730,8.24067123,4.11041017,3.57014825,0.07171378,1.66040313,3.08508376,0.00540296
-3.20860430,8.46119609,4.15723511,3.69917157,0.07387029,1.69285228,3.14147484,0.00559501
-3.20260130,8.65491315,4.18511760,3.82077668,0.07579795,1.71674731,3.18545088,0.00576805
-3.19659830,8.82032045,4.19381635,3.93416852,0.07745824,1.73179204,3.21654284,0.00592045
-3.19059530,8.95633874,4.18344170,4.03861804,0.07881846,1.73785951,3.23452228,0.00605087
-3.18459230,9.06229794,4.15444414,4.13345400,0.07985236,1.73499400,3.23939745,0.00615822
-3.17858929,9.13791353,4.10759367,4.21805457,0.08054049,1.72340784,3.23140239,0.00624168
-3.17258629,9.18325557,4.04395143,4.29184015,0.08087038,1.70347319,3.21098010,0.00630070
-3.16658329,9.19871299,3.96483522,4.35426855,0.08083655,1.67570922,3.17876062,0.00633499
-3.16058029,9.18495630,3.87178045,4.40483367,0.08044023,1.64076535,3.13553550,0.00634451
-3.15457729,9.14290089,3.76649848,4.44306826,0.07968899,1.59940139,3.08222979,0.00632948
-3.14857429,9.07367344,3.65083390,4.46855117,0.07859622,1.55246535,3.01987292,0.00629031
-3.14257129,8.97858270,3.52672233,4.48091883,0.07718047,1.50086996,2.94956970,0.00622769
-3.13656828,8.85909568,3.39615009,4.47988065,0.07546476,1.44556872,2.87247232,0.00614247
-3.13056528,8.71681937,3.26111671,4.46523707,0.07347584,1.38753247,2.78975445,0.00603573
-3.12456228,8.55348759,3.12360102,4.43689923,0.07124340,1.32772716,2.70258781,0.00590876
-3.11855928,8.37095170,2.98553122,4.39490867,0.06879934,1.26709346,2.61212188,0.00576300
-3.11255628,8.17117371,2.84875892,4.33945528,0.06617704,1.20652882,2.51946658,0.00560012
-3.10655328,7.95621998,2.71503703,4.27089213,0.06341069,1.14687201,2.42567817,0.00542191
-3.10055028,7.72825348,2.58600096,4.18974543,0.06053470,1.08889064,2.33174799,0.00523033
-3.09454727,7.48952275,2.46315270,4.09671862,0.05758308,1.03327134,2.23859369,0.00502750
-3.08854427,7.24234614,2.34784695,3.99268955,0.05458901,0.98061261,2.14705252,0.00481562
-3.08254127,6.98909009,2.24127884,3.87870037,0.05158435,0.93142015,2.05787638,0.00459698
-3.07653827,6.73214095,2.14447255,3.75594030,0.04859923,0.88610420,1.97172789,0.00437392
-3.07053527,6.47387054,2.05827053,3.62572155,0.04566177,0.84497873,1.88917747,0.00414880
-3.06453227,6.21659603,1.98332312,3.48944957,0.04279769,0.80826205,1.81070087,0.00392394
-3.05852926,5.96253563,1.92007855,3.34858878,0.04003011,0.77607862,1.73667725,0.00370158
-3.05252626,5.71376194,1.86877379,3.20462559,0.03737927,0.74846175,1.66738757,0.00348383
-3.04652326,5.47215519,1.82942656,3.05903025,0.03486236,0.72535718,1.60301360,0.00327265
-3.04052026,5.23935885,1.80182945,2.91321964,0.03249335,0.70662725,1.54363757,0.00306978
-3.03451726,5.01674021,1.78554689,2.76852250,0.03028292,0.69205587,1.48924292,0.00287670
-3.02851426,4.80535831,1.77991593,2.62614900,0.02823836,0.68135421,1.43971631,0.00269463
-3.02251126,4.60594137,1.78405179,2.48716575,0.02636363,0.67416725,1.39485135,0.00252448
-3.01650825,4.41887527,1.79685901,2.35247742,0.02465943,0.67008131,1.35435426,0.00236686
-3.01050525,4.24420453,1.81704875,2.22281553,0.02312331,0.66863266,1.31785179,0.00222205
-3.00450225,4.08164591,1.84316272,2.09873474,0.02174998,0.66931730,1.28490140,0.00209003
-2.99849925,3.93061475,1.87360362,1.98061636,0.02053156,0.67160191,1.25500382,0.00197050
-2.99249625,3.79026321,1.90667194,1.86867880,0.01945797,0.67493590,1.22761785,0.00186290
-2.98649325,3.65952886,1.94060826,1.76299386,0.01851739,0.67876442,1.20217702,0.00176644
-2.98049025,3.53719179,1.97363988,1.66350814,0.01769675,0.68254217,1.17810787,0.00168017
-2.97448724,3.42193782,2.00403055,1.57006805,0.01698227,0.68574752,1.15484911,0.00160301
-2.96848424,3.31242517,2.03013133,1.48244732,0.01636007,0.68789667,1.13187127,0.00153378
-2.96248124,3.20735169,2.05043082,1.40037551,0.01581665,0.68855727,1.10869587,0.00147130
-2.95647824,3.10551984,2.06360257,1.32356625,0.01533955,0.68736116,1.08491356,0.00141440
-2.95047524,3.00589669,2.06854789,1.25174404,0.01491782,0.68401548,1.06020045,0.00136201
-2.94447224,2.90766650,2.06443196,1.18466839,0.01454252,0.67831194,1.03433187,0.00131315
-2.93846923,2.81027359,2.05071183,1.12215457,0.01420711,0.67013359,1.00719305,0.00126701
-2.93246623,2.71345414,2.02715490,1.06409010,0.01390781,0.65945891,0.97878617,0.00122295
-2.92646323,2.61725544,1.99384701,1.01044655,0.01364379,0.64636292,0.94923346,0.00118054
-2.92046023,2.52204216,1.95118988,0.96128642,0.01341736,0.63101515,0.91877609,0.00113957
-2.91445723,2.42848955,1.89988785,0.91676491,0.01323394,0.61367465,0.88776893,0.00110004
-2.90845423,2.33756389,1.84092455,0.87712669,0.01310201,0.59468200,0.85667119,0.00106216
-2.90245123,2.25049129,1.77553043,0.84269802,0.01303289,0.57444872,0.82603333,0.00102636
-2.89644822,2.16871601,1.70514264,0.81387458,0.01304049,0.55344442,0.79648063,0.00099322
-2.89044522,2.09385000,1.63135873,0.79110544,0.01314086,0.53218211,0.76869394,0.00096348
-2.88444222,2.02761554,1.55588616,0.77487401,0.01335175,0.51120234,0.74338822,0.00093802
-2.87843922,1.97178299,1.48048938,0.76567632,0.01369202,0.49105647,0.72128967,0.00091779
-2.87243622,1.92810574,1.40693652,0.76399766,0.01418102,0.47228989,0.70311196,0.00090378
-2.86643322,1.89825435,1.33694731,0.77028813,0.01483793,0.45542551,0.68953241,0.00089701
-2.86043022,1.88375199,1.27214403,0.78493787,0.01568097,0.44094822,0.68116877,0.00089843
-2.85442721,1.88591283,1.21400663,0.80825280,0.01672672,0.42929050,0.67855723,0.00090896
-2.84842421,1.90578529,1.16383332,0.84043141,0.01798930,0.42081973,0.68213215,0.00092936
-2.84242121,1.94410148,1.12270733,0.88154354,0.01947968,0.41582747,0.69220828,0.00096026
-2.83641821,2.00123415,1.09147041,0.93151160,0.02120493,0.41452080,0.70896560,0.00100212
-2.83041521,2.07716248,1.07070344,0.99009506,0.02316755,0.41701596,0.73243753,0.00105515
-2.82441221,2.17144741,1.06071415,1.05687855,0.02536493,0.42333439,0.76250250,0.00111935
-2.81840920,2.28321751,1.06153193,1.13126450,0.02778883,0.43340111,0.79887945,0.00119444
-2.81240620,2.41116584,1.07290956,1.21247033,0.03042503,0.44704542,0.84112727,0.00127987
-2.80640320,2.55355842,1.09433148,1.29953097,0.03325315,0.46400405,0.88864840,0.00137481
-2.80040020,2.70825437,1.12502823,1.39130673,0.03624660,0.48392640,0.94069665,0.00147814
-2.79439720,2.87273776,1.16399676,1.48649686,0.03937270,0.50638194,0.99638924,0.00158850
-2.78839420,3.04416099,1.21002598,1.58365862,0.04259311,0.53086963,1.05472287,0.00170424
-2.78239120,3.21939904,1.26172711,1.68123181,0.04586434,0.55682906,1.11459370,0.00182351
-2.77638819,3.39511368,1.31756818,1.77756834,0.04913853,0.58365329,1.17482079,0.00194426
-2.77038519,3.56782640,1.37591213,1.87096620,0.05236442,0.61070292,1.23417261,0.00206430
-2.76438219,3.73399840,1.43505750,1.95970720,0.05548848,0.63732130,1.29139590,0.00218134
-2.75837919,3.89011553,1.49328109,2.04209722,0.05845622,0.66285041,1.34524623,0.00229306
-2.75237619,4.03277589,1.54888130,2.11650803,0.06121358,0.68664710,1.39451939,0.00239715
-2.74637319,4.15877735,1.60022135,2.18141917,0.06370835,0.70809916,1.43808251,0.00249139
-2.74037019,4.26520219,1.64577090,2.23545858,0.06589170,0.72664089,1.47490413,0.00257370
-2.73436718,4.34949589,1.68414503,2.27744040,0.06771956,0.74176761,1.50408197,0.00264223
-2.72836418,4.40953717,1.71413929,2.30639848,0.06915393,0.75304859,1.52486747,0.00269537
-2.72236118,4.44369655,1.73475966,2.32161437,0.07016411,0.76013814,1.53668621,0.00273183
-2.71635818,4.45088118,1.74524630,2.32263843,0.07072757,0.76278421,1.53915323,0.00275068
-2.71035518,4.43056384,1.74509041,2.30930319,0.07083072,0.76083435,1.53208288,0.00275134
-2.70435218,4.38279506,1.73404334,2.28172836,0.07046931,0.75423872,1.51549249,0.00273365
-2.69834917,4.30819751,1.71211789,2.24031710,0.06964854,0.74305004,1.48959993,0.00269786
-2.69234617,4.20794303,1.67958158,2.18574362,0.06838289,0.72742050,1.45481495,0.00264456
-2.68634317,4.08371305,1.63694229,2.11893272,0.06669563,0.70759566,1.41172483,0.00257475
-2.68034017,3.93764403,1.58492702,2.04103181,0.06461804,0.68390573,1.36107482,0.00248975
-2.67433717,3.77226036,1.52445452,1.95337687,0.06218841,0.65675446,1.30374424,0.00239113
-2.66833417,3.59039734,1.45660323,1.85745346,0.05945082,0.62660626,1.24071926,0.00228075
-2.66233117,3.39511760,1.38257575,1.75485463,0.05645373,0.59397187,1.17306351,0.00216060
-2.65632816,3.18962435,1.30366138,1.64723734,0.05324860,0.55939343,1.10188765,0.00203279
-2.65032516,2.97717493,1.22119844,1.53627907,0.04988834,0.52342931,1.02831922,0.00189950
-2.64432216,2.76099801,1.13653754,1.42363644,0.04642586,0.48663948,0.95347380,0.00176288
-2.63831916,2.54421745,1.05100758,1.31090724,0.04291271,0.44957180,0.87842862,0.00162503
-2.63231616,2.32978532,0.96588523,1.19959705,0.03939784,0.41274987,0.80419944,0.00148792
-2.62631316,2.12042615,0.88236921,1.09109174,0.03592647,0.37666260,0.73172132,0.00135337
-2.62031016,1.91859361,0.80155968,0.98663610,0.03253929,0.34175601,0.66183382,0.00122302
-2.61430715,1.72644036,0.72444325,0.88731923,0.02927176,0.30842715,0.59527074,0.00109829
-2.60830415,1.54580086,0.65188364,0.79406643,0.02615366,0.27702035,0.53265435,0.00098037
-2.60230115,1.37818663,0.58461753,0.70763740,0.02320895,0.24782562,0.47449398,0.00087024
