energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.51975988,1.81003624,0.01600608,0.00000000,0.00594579,0.15382648,0.01361785,1.05693964,0.44212713,0.24013649
-5.51375688,1.80415597,0.01583677,0.00000000,0.00576993,0.15170616,0.01351490,1.05537329,0.44447231,0.24129276
-5.50775388,1.79864907,0.01566585,0.00000000,0.00560463,0.14964642,0.01341448,1.05398203,0.44698489,0.24252838
-5.50175088,1.79371080,0.01549470,0.00000000,0.00545449,0.14768598,0.01331950,1.05286308,0.44968772,0.24384014
-5.49574787,1.78943172,0.01532405,0.00000000,0.00532365,0.14585589,0.01323171,1.05205179,0.45257172,0.24521552
-5.48974487,1.78579480,0.01515402,0.00000000,0.00521571,0.14417890,0.01315158,1.05152043,0.45559532,0.24663324
-5.48374187,1.78268073,0.01498409,0.00000000,0.00513359,0.14266959,0.01307838,1.05118177,0.45868612,0.24806473
-5.47773887,1.77988088,0.01481329,0.00000000,0.00507948,0.14133495,0.01301013,1.05089732,0.46174492,0.24947638
-5.47173587,1.77711744,0.01464036,0.00000000,0.00505478,0.14017551,0.01294384,1.05048976,0.46465175,0.25083244
-5.46573287,1.77406937,0.01446394,0.00000000,0.00506006,0.13918701,0.01287564,1.04975893,0.46727377,0.25209847
-5.45972986,1.77040274,0.01428282,0.00000000,0.00509513,0.13836223,0.01280104,1.04850037,0.46947437,0.25324509
-5.45372686,1.76580366,0.01409626,0.00000000,0.00515905,0.13769307,0.01271516,1.04652540,0.47112329,0.25425181
-5.44772386,1.76001174,0.01390417,0.00000000,0.00525022,0.13717275,0.01261307,1.04368163,0.47210684,0.25511072
-5.44172086,1.75285234,0.01370745,0.00000000,0.00536647,0.13679776,0.01249003,1.03987258,0.47233792,0.25582979
-5.43571786,1.74426548,0.01350813,0.00000000,0.00550517,0.13656969,0.01234177,1.03507539,0.47176507,0.25643561
-5.42971486,1.73432983,0.01330961,0.00000000,0.00566340,0.13649669,0.01216473,1.02935542,0.47038003,0.25697534
-5.42371186,1.72328020,0.01311673,0.00000000,0.00583805,0.13659454,0.01195628,1.02287699,0.46822347,0.25751779
-5.41770885,1.71151752,0.01293582,0.00000000,0.00602598,0.13688710,0.01171482,1.01590943,0.46538826,0.25815344
-5.41170585,1.69961045,0.01277469,0.00000000,0.00622415,0.13740640,0.01143991,1.00882801,0.46202027,0.25899350
-5.40570285,1.68828830,0.01264251,0.00000000,0.00642976,0.13819206,0.01113231,1.00210945,0.45831645,0.26016774
-5.39969985,1.67842539,0.01254961,0.00000000,0.00664034,0.13929025,0.01079395,0.99632211,0.45452010,0.26182149
-5.39369685,1.67101717,0.01250725,0.00000000,0.00685385,0.14075209,0.01042783,0.99211105,0.45091375,0.26411150
-5.38769385,1.66714916,0.01252728,0.00000000,0.00706878,0.14263175,0.01003793,0.99017847,0.44780953,0.26720112
-5.38169085,1.66795957,0.01262174,0.00000000,0.00728411,0.14498406,0.00962902,0.99126028,0.44553787,0.27125471
-5.37568784,1.67459740,0.01280248,0.00000000,0.00749939,0.14786194,0.00920648,0.99609957,0.44443453,0.27643158
-5.36968484,1.68817730,0.01308065,0.00000000,0.00771467,0.15131366,0.00877608,1.00541815,0.44482701,0.28287967
-5.36368184,1.70973336,0.01346631,0.00000000,0.00793046,0.15537997,0.00834377,1.01988722,0.44702050,0.29072908
-5.35767884,1.74017336,0.01396792,0.00000000,0.00814766,0.16009140,0.00791546,1.04009838,0.45128436,0.30008585
-5.35167584,1.78023569,0.01459193,0.00000000,0.00836741,0.16546560,0.00749680,1.06653617,0.45783955,0.31102608
-5.34567284,1.83045055,0.01534240,0.00000000,0.00859100,0.17150496,0.00709302,1.09955334,0.46684769,0.32359070
-5.33966983,1.89110727,0.01622070,0.00000000,0.00881971,0.17819469,0.00670877,1.13935000,0.47840216,0.33778115
-5.33366683,1.96222918,0.01722521,0.00000000,0.00905468,0.18550124,0.00634801,1.18595754,0.49252195,0.35355611
-5.32766383,2.04355739,0.01835125,0.00000000,0.00929674,0.19337139,0.00601393,1.23922820,0.50914821,0.37082951
-5.32166083,2.13454433,0.01959093,0.00000000,0.00954628,0.20173188,0.00570889,1.29883086,0.52814406,0.38946999
-5.31565783,2.23435766,0.02093330,0.00000000,0.00980317,0.21048983,0.00543442,1.36425350,0.54929752,0.40930193
-5.30965483,2.34189478,0.02236445,0.00000000,0.01006664,0.21953385,0.00519127,1.43481228,0.57232757,0.43010807
-5.30365183,2.45580759,0.02386781,0.00000000,0.01033524,0.22873593,0.00497944,1.50966719,0.59689306,0.45163373
-5.29764882,2.57453684,0.02542454,0.00000000,0.01060681,0.23795405,0.00479824,1.58784382,0.62260420,0.47359263
-5.29164582,2.69635502,0.02701395,0.00000000,0.01087855,0.24703557,0.00464645,1.66826030,0.64903609,0.49567406
-5.28564282,2.81941605,0.02861410,0.00000000,0.01114705,0.25582115,0.00452235,1.74975866,0.67574367,0.51755126
-5.27963982,2.94181013,0.03020233,0.00000000,0.01140841,0.26414925,0.00442391,1.83113925,0.70227760,0.53889073
-5.27363682,3.06162145,0.03175592,0.00000000,0.01165845,0.27186099,0.00434883,1.91119680,0.72820015,0.55936214
-5.26763382,3.17698652,0.03325273,0.00000000,0.01189279,0.27880514,0.00429469,1.98875678,0.75310058,0.57864834
-5.26163082,3.28615064,0.03467181,0.00000000,0.01210715,0.28484322,0.00425906,2.06271044,0.77660921,0.59645532
-5.25562781,3.38752039,0.03599394,0.00000000,0.01229753,0.28985430,0.00423953,2.13204709,0.79840964,0.61252144
-5.24962481,3.47970973,0.03720219,0.00000000,0.01246043,0.29373946,0.00423383,2.19588237,0.81824857,0.62662570
-5.24362181,3.56157816,0.03828233,0.00000000,0.01259310,0.29642554,0.00423986,2.25348127,0.83594284,0.63859464
-5.23761881,3.63225929,0.03922314,0.00000000,0.01269369,0.29786826,0.00425573,2.30427526,0.85138346,0.64830755
-5.23161581,3.69117897,0.04001662,0.00000000,0.01276143,0.29805421,0.00427982,2.34787278,0.86453649,0.65569989
-5.22561281,3.73806253,0.04065814,0.00000000,0.01279677,0.29700201,0.00431075,2.38406298,0.87544094,0.66076460
-5.21960980,3.77293125,0.04114638,0.00000000,0.01280142,0.29476216,0.00434740,2.41281303,0.88420387,0.66355145
-5.21360680,3.79608873,0.04148321,0.00000000,0.01277841,0.29141600,0.00438894,2.43425917,0.89099302,0.66416438
-5.20760380,3.80809823,0.04167349,0.00000000,0.01273201,0.28707341,0.00443477,2.44869258,0.89602752,0.66275709
-5.20160080,3.80975253,0.04172476,0.00000000,0.01266767,0.28186969,0.00448459,2.45654095,0.89956724,0.65952702
-5.19559780,3.80203819,0.04164689,0.00000000,0.01259182,0.27596153,0.00453832,2.45834686,0.90190129,0.65470818
-5.18959480,3.78609603,0.04145162,0.00000000,0.01251172,0.26952232,0.00459612,2.45474440,0.90333642,0.64856296
-5.18359180,3.76317990,0.04115219,0.00000000,0.01243518,0.26273700,0.00465842,2.44643510,0.90418568,0.64137358
-5.17758879,3.73461573,0.04076288,0.00000000,0.01237031,0.25579668,0.00472586,2.43416441,0.90475807,0.63343329
-5.17158579,3.70176238,0.04029855,0.00000000,0.01232518,0.24889317,0.00479936,2.41869975,0.90534942,0.62503793
-5.16558279,3.66597583,0.03977431,0.00000000,0.01230756,0.24221369,0.00488002,2.40081082,0.90623482,0.61647787
-5.15957979,3.62857773,0.03920513,0.00000000,0.01232458,0.23593593,0.00496921,2.38125277,0.90766281,0.60803089
-5.15357679,3.59082881,0.03860557,0.00000000,0.01238246,0.23022358,0.00506848,2.36075254,0.90985124,0.59995600
-5.14757379,3.55390757,0.03798946,0.00000000,0.01248623,0.22522258,0.00517956,2.33999822,0.91298493,0.59248831
-5.14157079,3.51889402,0.03736978,0.00000000,0.01263955,0.22105800,0.00530435,2.31963131,0.91721462,0.58583517
-5.13556778,3.48675791,0.03675847,0.00000000,0.01284450,0.21783180,0.00544483,2.30024140,0.92265728,0.58017337
-5.12956478,3.45835106,0.03616633,0.00000000,0.01310150,0.21562133,0.00560301,2.28236279,0.92939720,0.57564747
-5.12356178,3.43440256,0.03560295,0.00000000,0.01340923,0.21447872,0.00578087,2.26647226,0.93748768,0.57236910
-5.11755878,3.41551629,0.03507664,0.00000000,0.01376465,0.21443097,0.00598023,2.25298747,0.94695290,0.57041706
-5.11155578,3.40216974,0.03459446,0.00000000,0.01416307,0.21548073,0.00620268,2.24226541,0.95778974,0.56983816
-5.10555278,3.39471333,0.03416216,0.00000000,0.01459826,0.21760776,0.00644946,2.23460035,0.96996926,0.57064860
-5.09954977,3.39336986,0.03378417,0.00000000,0.01506268,0.22077084,0.00672136,2.23022105,0.98343776,0.57283564
-5.09354677,3.39823356,0.03346363,0.00000000,0.01554762,0.22491009,0.00701856,2.22928707,0.99811721,0.57635965
-5.08754377,3.40926870,0.03320232,0.00000000,0.01604352,0.22994959,0.00734058,2.23188427,1.01390520,0.58115623
-5.08154077,3.42630792,0.03300072,0.00000000,0.01654022,0.23580010,0.00768615,2.23801964,1.03067441,0.58713844
-5.07553777,3.44905062,0.03285795,0.00000000,0.01702726,0.24236190,0.00805315,2.24761603,1.04827176,0.59419894
-5.06953477,3.47706179,0.03277177,0.00000000,0.01749412,0.24952751,0.00843854,2.26050715,1.06651746,0.60221225
-5.06353177,3.50977211,0.03273862,0.00000000,0.01793058,0.25718427,0.00883838,2.27643349,1.08520423,0.61103683
-5.05752876,3.54647984,0.03275358,0.00000000,0.01832690,0.26521672,0.00924783,2.29503987,1.10409683,0.62051717
-5.05152576,3.58635519,0.03281044,0.00000000,0.01867409,0.27350861,0.00966115,2.31587506,1.12293231,0.63048587
-5.04552276,3.62844789,0.03290179,0.00000000,0.01896408,0.28194467,0.01007189,2.33839418,1.14142105,0.64076575
-5.03951976,3.67169826,0.03301906,0.00000000,0.01918990,0.29041203,0.01047294,2.36196414,1.15924882,0.65117194
-5.03351676,3.71495220,0.03315266,0.00000000,0.01934579,0.29880130,0.01085672,2.38587252,1.17608003,0.66151417
-5.02751376,3.75698023,0.03329217,0.00000000,0.01942728,0.30700739,0.01121539,2.40933980,1.19156213,0.67159911
-5.02151076,3.79650034,0.03342649,0.00000000,0.01943122,0.31493010,0.01154105,2.43153504,1.20533122,0.68123294
-5.01550775,3.83220441,0.03354408,0.00000000,0.01935578,0.32247460,0.01182599,2.45159449,1.21701878,0.69022411
-5.00950475,3.86278770,0.03363324,0.00000000,0.01920048,0.32955177,0.01206291,2.46864282,1.22625930,0.69838637
-5.00350175,3.88698045,0.03368232,0.00000000,0.01896606,0.33607868,0.01224521,2.48181625,1.23269879,0.70554190
-4.99749875,3.90358083,0.03368008,0.00000000,0.01865447,0.34197900,0.01236717,2.49028674,1.23600362,0.71152482
-4.99149575,3.91148813,0.03361593,0.00000000,0.01826874,0.34718371,0.01242417,2.49328657,1.23586971,0.71618468
-4.98549275,3.90973498,0.03348024,0.00000000,0.01781291,0.35163193,0.01241285,2.49013209,1.23203153,0.71939015
-4.97948974,3.89751741,0.03326461,0.00000000,0.01729188,0.35527197,0.01233127,2.48024595,1.22427061,0.72103260
-4.97348674,3.87422156,0.03296215,0.00000000,0.01671135,0.35806253,0.01217894,2.46317680,1.21242334,0.72102954
-4.96748374,3.83944597,0.03256763,0.00000000,0.01607762,0.35997409,0.01195692,2.43861558,1.19638754,0.71932779
-4.96148074,3.79301828,0.03207774,0.00000000,0.01539755,0.36099032,0.01166772,2.40640781,1.17612778,0.71590603
-4.95547774,3.73500564,0.03149115,0.00000000,0.01467836,0.36110940,0.01131526,2.36656115,1.15167884,0.71077686
-4.94947474,3.66571815,0.03080861,0.00000000,0.01392758,0.36034519,0.01090477,2.31924806,1.12314750,0.70398790
-4.94347174,3.58570492,0.03003293,0.00000000,0.01315284,0.35872813,0.01044259,2.26480310,1.09071225,0.69562197
-4.93746873,3.49574278,0.02916895,0.00000000,0.01236183,0.35630560,0.00993596,2.20371520,1.05462095,0.68579616
-4.93146573,3.39681771,0.02822342,0.00000000,0.01156215,0.35314185,0.00939284,2.13661491,1.01518657,0.67465973
-4.92546273,3.29009968,0.02720481,0.00000000,0.01076119,0.34931724,0.00882161,2.06425720,0.97278091,0.66239087
-4.91945973,3.17691159,0.02612309,0.00000000,0.00996604,0.34492681,0.00823087,1.98750041,0.92782667,0.64919225
-4.91345673,3.05869352,0.02498946,0.00000000,0.00918339,0.34007824,0.00762919,1.90728224,0.88078800,0.63528564
-4.90745373,2.93696351,0.02381605,0.00000000,0.00841946,0.33488909,0.00702486,1.82459357,0.83215993,0.62090558
-4.90145073,2.81327643,0.02261558,0.00000000,0.00767991,0.32948355,0.00642572,1.74045128,0.78245697,0.60629254
-4.89544772,2.68918245,0.02140105,0.00000000,0.00696982,0.32398883,0.00583898,1.65587100,0.73220142,0.59168560
-4.88944472,2.56618679,0.02018536,0.00000000,0.00629362,0.31853114,0.00527108,1.57184094,0.68191158,0.57731527
-4.88344172,2.44571219,0.01898106,0.00000000,0.00565511,0.31323176,0.00472761,1.48929772,0.63209050,0.56339638
-4.87743872,2.32906559,0.01780000,0.00000000,0.00505742,0.30820315,0.00421322,1.40910504,0.58321560,0.55012176
-4.87143572,2.21741015,0.01665311,0.00000000,0.00450309,0.30354538,0.00373164,1.33203597,0.53572935,0.53765667
-4.86543272,2.11174353,0.01555018,0.00000000,0.00399409,0.29934299,0.00328569,1.25875936,0.49003156,0.52613437
-4.85942971,2.01288305,0.01449974,0.00000000,0.00353185,0.29566263,0.00287730,1.18983071,0.44647323,0.51565307
-4.85342671,1.92145794,0.01350889,0.00000000,0.00311739,0.29255120,0.00250760,1.12568755,0.40535235,0.50627416
-4.84742371,1.83790873,0.01258334,0.00000000,0.00275139,0.29003501,0.00217702,1.06664930,0.36691148,0.49802202
-4.84142071,1.76249309,0.01172735,0.00000000,0.00243425,0.28811958,0.00188539,1.01292128,0.33133718,0.49088510
-4.83541771,1.69529769,0.01094380,0.00000000,0.00216626,0.28679030,0.00163205,0.96460226,0.29876121,0.48481844
-4.82941471,1.63625489,0.01023430,0.00000000,0.00194764,0.28601378,0.00141596,0.92169511,0.26926321,0.47974716
-4.82341171,1.58516313,0.00959931,0.00000000,0.00177864,0.28573978,0.00123580,0.88411963,0.24287472,0.47557089
-4.81740870,1.54170990,0.00903827,0.00000000,0.00165965,0.28590363,0.00109011,0.85172678,0.21958419,0.47216885
-4.81140570,1.50549568,0.00854979,0.00000000,0.00159127,0.28642891,0.00097734,0.82431359,0.19934275,0.46940524
-4.80540270,1.47605783,0.00813178,0.00000000,0.00157433,0.28723034,0.00089591,0.80163779,0.18207030,0.46713464
-4.79939970,1.45289318,0.00778165,0.00000000,0.00160992,0.28821667,0.00084432,0.78343158,0.16766177,0.46520734
-4.79339670,1.43547824,0.00749644,0.00000000,0.00169940,0.28929342,0.00082113,0.76941381,0.15599317,0.46347415
-4.78739370,1.42328639,0.00727293,0.00000000,0.00184440,0.29036540,0.00082501,0.75930020,0.14692721,0.46179072
-4.78139070,1.41580146,0.00710780,0.00000000,0.00204669,0.29133901,0.00085472,0.75281120,0.14031829,0.46002107
-4.77538769,1.41252744,0.00699764,0.00000000,0.00230816,0.29212408,0.00090911,0.74967738,0.13601675,0.45804043
-4.76938469,1.41299440,0.00693904,0.00000000,0.00263067,0.29263545,0.00098710,0.74964237,0.13387226,0.45573728
-4.76338169,1.41676083,0.00692863,0.00000000,0.00301593,0.29279416,0.00108760,0.75246350,0.13373628,0.45301466
-4.75737869,1.42341293,0.00696307,0.00000000,0.00346531,0.29252839,0.00120950,0.75791046,0.13546371,0.44979082
-4.75137569,1.43256144,0.00703900,0.00000000,0.00397971,0.29177414,0.00135163,0.76576246,0.13891372,0.44599937
-4.74537269,1.44383685,0.00715310,0.00000000,0.00455933,0.29047572,0.00151265,0.77580423,0.14394979,0.44158899
-4.73936968,1.45688380,0.00730197,0.00000000,0.00520351,0.28858621,0.00169106,0.78782161,0.15043936,0.43652290
-4.73336668,1.47135546,0.00748214,0.00000000,0.00591058,0.28606778,0.00188513,0.80159718,0.15825287,0.43077815
-4.72736368,1.48690865,0.00769005,0.00000000,0.00667768,0.28289207,0.00209287,0.81690633,0.16726272,0.42434491
-4.72136068,1.50320038,0.00792197,0.00000000,0.00750064,0.27904054,0.00231203,0.83351446,0.17734205,0.41722574
-4.71535768,1.51988624,0.00817408,0.00000000,0.00837393,0.27450495,0.00254005,0.85117546,0.18836362,0.40943501
-4.70935468,1.53662099,0.00844241,0.00000000,0.00929057,0.26928769,0.00277413,0.86963184,0.20019891,0.40099838
-4.70335168,1.55306142,0.00872287,0.00000000,0.01024222,0.26340221,0.00301120,0.88861645,0.21271758,0.39195240
-4.69734867,1.56887133,0.00901134,0.00000000,0.01121918,0.25687329,0.00324802,0.90785599,0.22578726,0.38234415
-4.69134567,1.58372834,0.00930370,0.00000000,0.01221061,0.24973724,0.00348118,0.92707590,0.23927390,0.37223085
-4.68534267,1.59733211,0.00959590,0.00000000,0.01320464,0.24204179,0.00370722,0.94600649,0.25304250,0.36167940
-4.67933967,1.60941326,0.00988405,0.00000000,0.01418869,0.23384579,0.00392270,0.96438986,0.26695836,0.35076578
-4.67333667,1.61974230,0.01016449,0.00000000,0.01514974,0.22521855,0.00412427,0.98198714,0.28088870,0.33957420
-4.66733367,1.62813798,0.01043391,0.00000000,0.01607463,0.21623883,0.00430881,0.99858552,0.29470455,0.32819597
-4.66133067,1.63447414,0.01068940,0.00000000,0.01695049,0.20699344,0.00447345,1.01400467,0.30828294,0.31672806
-4.65532766,1.63868461,0.01092851,0.00000000,0.01776505,0.19757554,0.00461572,1.02810191,0.32150909,0.30527135
-4.64932466,1.64076560,0.01114931,0.00000000,0.01850700,0.18808255,0.00473360,1.04077584,0.33427856,0.29392858
-4.64332166,1.64077523,0.01135043,0.00000000,0.01916636,0.17861386,0.00482556,1.05196814,0.34649933,0.28280207
