energy_ev,total_up,B_p_up,B_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.68784392,0.13586663,0.00842033,0.00000000,0.08643016,0.01881798,0.05285205,0.00000000
-5.68184092,0.12771668,0.00764921,0.00000000,0.07892970,0.01808608,0.05065514,0.00000000
-5.67583792,0.12357025,0.00711546,0.00000000,0.07386456,0.01792955,0.05006977,0.00000000
-5.66983492,0.12345215,0.00681707,0.00000000,0.07121208,0.01835915,0.05112473,0.00000000
-5.66383192,0.12739395,0.00675294,0.00000000,0.07095565,0.01938651,0.05385170,0.00000000
-5.65782891,0.13543585,0.00692332,0.00000000,0.07308779,0.02102415,0.05828537,0.00000000
-5.65182591,0.14762628,0.00733007,0.00000000,0.07761210,0.02328510,0.06446265,0.00000000
-5.64582291,0.16401948,0.00797691,0.00000000,0.08454398,0.02618226,0.07242104,0.00000000
-5.63981991,0.18467114,0.00886954,0.00000000,0.09391035,0.02972742,0.08219612,0.00000000
-5.63381691,0.20963253,0.01001565,0.00000000,0.10574844,0.03393017,0.09381856,0.00000000
-5.62781391,0.23894347,0.01142495,0.00000000,0.12010391,0.03879651,0.10731052,0.00000000
-5.62181091,0.27262470,0.01310906,0.00000000,0.13702844,0.04432748,0.12268191,0.00000000
-5.61580790,0.31067003,0.01508142,0.00000000,0.15657703,0.05051780,0.13992656,0.00000000
-5.60980490,0.35303903,0.01735719,0.00000000,0.17880523,0.05735456,0.15901866,0.00000000
-5.60380190,0.39965054,0.01995308,0.00000000,0.20376650,0.06481618,0.17990970,0.00000000
-5.59779890,0.45037775,0.02288720,0.00000000,0.23150974,0.07287162,0.20252600,0.00000000
-5.59179590,0.50504505,0.02617892,0.00000000,0.26207730,0.08147998,0.22676725,0.00000000
-5.58579290,0.56342707,0.02984864,0.00000000,0.29550333,0.09059050,0.25250599,0.00000000
-5.57978989,0.62525006,0.03391761,0.00000000,0.33181254,0.10014308,0.27958830,0.00000000
-5.57378689,0.69019564,0.03840763,0.00000000,0.37101930,0.11006923,0.30783559,0.00000000
-5.56778389,0.75790678,0.04334070,0.00000000,0.41312692,0.12029351,0.33704750,0.00000000
-5.56178089,0.82799567,0.04873855,0.00000000,0.45812698,0.13073537,0.36700586,0.00000000
-5.55577789,0.90005317,0.05462209,0.00000000,0.50599847,0.14131138,0.39747933,0.00000000
-5.54977489,0.97365913,0.06101067,0.00000000,0.55670649,0.15193763,0.42822869,0.00000000
-5.54377189,1.04839295,0.06792122,0.00000000,0.61020038,0.16253231,0.45901239,0.00000000
-5.53776888,1.12384381,0.07536719,0.00000000,0.66641105,0.17301825,0.48959202,0.00000000
-5.53176588,1.19961967,0.08335741,0.00000000,0.72524746,0.18332528,0.51973739,0.00000000
-5.52576288,1.27535463,0.09189477,0.00000000,0.78659216,0.19339231,0.54923110,0.00000000
-5.51975988,1.35071395,0.10097484,0.00000000,0.85029611,0.20316900,0.57787201,0.00000000
-5.51375688,1.42539648,0.11058447,0.00000000,0.91617284,0.21261685,0.60547783,0.00000000
-5.50775388,1.49913437,0.12070043,0.00000000,0.98399234,0.22170973,0.63188643,0.00000000
-5.50175088,1.57168992,0.13128819,0.00000000,1.05347511,0.23043374,0.65695601,0.00000000
-5.49574787,1.64285013,0.14230088,0.00000000,1.12428686,0.23878641,0.68056420,0.00000000
-5.48974487,1.71241919,0.15367862,0.00000000,1.19603439,0.24677537,0.70260628,0.00000000
-5.48374187,1.78020961,0.16534822,0.00000000,1.26826317,0.25441635,0.72299273,0.00000000
-5.47773887,1.84603288,0.17722328,0.00000000,1.34045731,0.26173095,0.74164643,0.00000000
-5.47173587,1.90969032,0.18920495,0.00000000,1.41204209,0.26874397,0.75849996,0.00000000
-5.46573287,1.97096509,0.20118313,0.00000000,1.48238960,0.27548075,0.77349310,0.00000000
-5.45972986,2.02961605,0.21303830,0.00000000,1.55082753,0.28196445,0.78657105,0.00000000
-5.45372686,2.08537412,0.22464383,0.00000000,1.61665100,0.28821360,0.79768347,0.00000000
-5.44772386,2.13794166,0.23586884,0.00000000,1.67913734,0.29423998,0.80678457,0.00000000
-5.44172086,2.18699499,0.24658135,0.00000000,1.73756321,0.30004692,0.81383426,0.00000000
-5.43571786,2.23219009,0.25665179,0.00000000,1.79122351,0.30562821,0.81880030,0.00000000
-5.42971486,2.27317124,0.26595652,0.00000000,1.83945120,0.31096759,0.82166133,0.00000000
-5.42371186,2.30958213,0.27438143,0.00000000,1.88163726,0.31603887,0.82241050,0.00000000
-5.41770885,2.34107868,0.28182528,0.00000000,1.91724969,0.32080662,0.82105941,0.00000000
-5.41170585,2.36734283,0.28820270,0.00000000,1.94585069,0.32522747,0.81764190,0.00000000
-5.40570285,2.38809649,0.29344671,0.00000000,1.96711112,0.32925179,0.81221741,0.00000000
-5.39969985,2.40311452,0.29751064,0.00000000,1.98082149,0.33282578,0.80487347,0.00000000
-5.39369685,2.41223612,0.30036931,0.00000000,1.98689887,0.33589377,0.79572702,0.00000000
-5.38769385,2.41537377,0.30201947,0.00000000,1.98538946,0.33840058,0.78492430,0.00000000
-5.38169085,2.41251918,0.30247951,0.00000000,1.97646648,0.34029394,0.77263919,0.00000000
-5.37568784,2.40374582,0.30178830,0.00000000,1.96042371,0.34152661,0.75906990,0.00000000
-5.36968484,2.38920793,0.30000341,0.00000000,1.93766487,0.34205841,0.74443419,0.00000000
-5.36368184,2.36913598,0.29719872,0.00000000,1.90868934,0.34185772,0.72896318,0.00000000
-5.35767884,2.34382898,0.29346148,0.00000000,1.87407508,0.34090272,0.71289416,0.00000000
-5.35167584,2.31364388,0.28888901,0.00000000,1.83445936,0.33918210,0.69646272,0.00000000
-5.34567284,2.27898297,0.28358529,0.00000000,1.79051838,0.33669533,0.67989462,0.00000000
-5.33966983,2.24027970,0.27765731,0.00000000,1.74294658,0.33345251,0.66339788,0.00000000
-5.33366683,2.19798392,0.27121173,0.00000000,1.69243653,0.32947380,0.64715548,0.00000000
-5.32766383,2.15254731,0.26435161,0.00000000,1.63966035,0.32478850,0.63131921,0.00000000
-5.32166083,2.10440960,0.25717361,0.00000000,1.58525316,0.31943387,0.61600479,0.00000000
-5.31565783,2.05398655,0.24976561,0.00000000,1.52979932,0.31345378,0.60128880,0.00000000
-5.30965483,2.00166003,0.24220487,0.00000000,1.47382172,0.30689721,0.58720738,0.00000000
-5.30365183,1.94777070,0.23455684,0.00000000,1.41777450,0.29981679,0.57375683,0.00000000
-5.29764882,1.89261361,0.22687451,0.00000000,1.36203917,0.29226737,0.56089603,0.00000000
-5.29164582,1.83643669,0.21919839,0.00000000,1.30692402,0.28430469,0.54855062,0.00000000
-5.28564282,1.77944214,0.21155709,0.00000000,1.25266670,0.27598431,0.53661849,0.00000000
-5.27963982,1.72179042,0.20396831,0.00000000,1.19943950,0.26736067,0.52497653,0.00000000
-5.27363682,1.66360642,0.19644031,0.00000000,1.14735684,0.25848647,0.51348794,0.00000000
-5.26763382,1.60498739,0.18897367,0.00000000,1.09648456,0.24941219,0.50201007,0.00000000
-5.26163082,1.54601196,0.18156324,0.00000000,1.04685026,0.24018592,0.49040202,0.00000000
-5.25562781,1.48674966,0.17420020,0.00000000,0.99845426,0.23085332,0.47853190,0.00000000
-5.24962481,1.42727034,0.16687406,0.00000000,0.95128043,0.22145777,0.46628329,0.00000000
-5.24362181,1.36765290,0.15957462,0.00000000,0.90530652,0.21204061,0.45356059,0.00000000
-5.23761881,1.30799277,0.15229359,0.00000000,0.86051349,0.20264138,0.44029313,0.00000000
-5.23161581,1.24840784,0.14502605,0.00000000,0.81689332,0.19329821,0.42643799,0.00000000
-5.22561281,1.18904242,0.13777149,0.00000000,0.77445532,0.18404800,0.41198124,0.00000000
-5.21960980,1.13006919,0.13053455,0.00000000,0.73323045,0.17492671,0.39693795,0.00000000
-5.21360680,1.07168905,0.12332531,0.00000000,0.69327383,0.16596939,0.38135087,0.00000000
-5.20760380,1.01412900,0.11615932,0.00000000,0.65466537,0.15721027,0.36528805,0.00000000
-5.20160080,0.95763824,0.10905726,0.00000000,0.61750862,0.14868259,0.34883955,0.00000000
-5.19559780,0.90248277,0.10204430,0.00000000,0.58192815,0.14041847,0.33211357,0.00000000
-5.18959480,0.84893891,0.09514935,0.00000000,0.54806562,0.13244857,0.31523216,0.00000000
-5.18359180,0.79728611,0.08840405,0.00000000,0.51607481,0.12480175,0.29832679,0.00000000
-5.17758879,0.74779934,0.08184179,0.00000000,0.48611610,0.11750467,0.28153393,0.00000000
-5.17158579,0.70074161,0.07549667,0.00000000,0.45835045,0.11058136,0.26499098,0.00000000
-5.16558279,0.65635689,0.06940255,0.00000000,0.43293342,0.10405279,0.24883253,0.00000000
-5.15957979,0.61486363,0.06359215,0.00000000,0.41000934,0.09793645,0.23318711,0.00000000
-5.15357679,0.57644925,0.05809639,0.00000000,0.38970592,0.09224602,0.21817448,0.00000000
-5.14757379,0.54126571,0.05294379,0.00000000,0.37212951,0.08699105,0.20390353,0.00000000
-5.14157079,0.50942613,0.04816005,0.00000000,0.35736105,0.08217675,0.19047072,0.00000000
-5.13556778,0.48100275,0.04376791,0.00000000,0.34545302,0.07780380,0.17795896,0.00000000
-5.12956478,0.45602598,0.03978698,0.00000000,0.33642714,0.07386839,0.16643700,0.00000000
-5.12356178,0.43448458,0.03623383,0.00000000,0.33027309,0.07036219,0.15595919,0.00000000
-5.11755878,0.41632690,0.03312207,0.00000000,0.32694811,0.06727254,0.14656546,0.00000000
-5.11155578,0.40146304,0.03046255,0.00000000,0.32637740,0.06458273,0.13828160,0.00000000
-5.10555278,0.38976777,0.02826348,0.00000000,0.32845531,0.06227228,0.13111963,0.00000000
-5.09954977,0.38108414,0.02653061,0.00000000,0.33304713,0.06031748,0.12507835,0.00000000
-5.09354677,0.37522762,0.02526731,0.00000000,0.33999148,0.05869188,0.12014386,0.00000000
-5.08754377,0.37199061,0.02447458,0.00000000,0.34910300,0.05736693,0.11629019,0.00000000
-5.08154077,0.37114718,0.02415097,0.00000000,0.36017538,0.05631264,0.11347990,0.00000000
-5.07553777,0.37245802,0.02429241,0.00000000,0.37298453,0.05549834,0.11166478,0.00000000
-5.06953477,0.37567530,0.02489200,0.00000000,0.38729173,0.05489342,0.11078649,0.00000000
-5.06353177,0.38054751,0.02593969,0.00000000,0.40284677,0.05446812,0.11077727,0.00000000
-5.05752876,0.38682414,0.02742200,0.00000000,0.41939093,0.05419424,0.11156080,0.00000000
-5.05152576,0.39426006,0.02932165,0.00000000,0.43665980,0.05404592,0.11305298,0.00000000
-5.04552276,0.40261964,0.03161737,0.00000000,0.45438594,0.05400025,0.11516296,0.00000000
-5.03951976,0.41168057,0.03428369,0.00000000,0.47230135,0.05403786,0.11779422,0.00000000
-5.03351676,0.42123729,0.03729097,0.00000000,0.49013989,0.05414347,0.12084581,0.00000000
-5.02751376,0.43110416,0.04060551,0.00000000,0.50763971,0.05430621,0.12421374,0.00000000
-5.02151076,0.44111829,0.04418993,0.00000000,0.52454571,0.05452000,0.12779254,0.00000000
-5.01550775,0.45114209,0.04800370,0.00000000,0.54061229,0.05478364,0.13147701,0.00000000
-5.00950475,0.46106559,0.05200397,0.00000000,0.55560635,0.05510094,0.13516412,0.00000000
-5.00350175,0.47080844,0.05614657,0.00000000,0.56931062,0.05548065,0.13875503,0.00000000
-4.99749875,0.48032177,0.06038711,0.00000000,0.58152754,0.05593630,0.14215723,0.00000000
-4.99149575,0.48958967,0.06468237,0.00000000,0.59208336,0.05648596,0.14528687,0.00000000
-4.98549275,0.49863039,0.06899162,0.00000000,0.60083270,0.05715187,0.14807094,0.00000000
-4.97948974,0.50749701,0.07327799,0.00000000,0.60766324,0.05795994,0.15044952,0.00000000
-4.97348674,0.51627771,0.07750984,0.00000000,0.61250040,0.05893924,0.15237792,0.00000000
-4.96748374,0.52509518,0.08166182,0.00000000,0.61531186,0.06012126,0.15382856,0.00000000
-4.96148074,0.53410526,0.08571588,0.00000000,0.61611144,0.06153922,0.15479257,0.00000000
-4.95547774,0.54349462,0.08966183,0.00000000,0.61496226,0.06322708,0.15528100,0.00000000
-4.94947474,0.55347721,0.09349766,0.00000000,0.61197865,0.06521870,0.15532556,0.00000000
-4.94347174,0.56428953,0.09722937,0.00000000,0.60732673,0.06754666,0.15497869,0.00000000
-4.93746873,0.57618469,0.10087050,0.00000000,0.60122322,0.07024117,0.15431313,0.00000000
-4.93146573,0.58942506,0.10444114,0.00000000,0.59393248,0.07332891,0.15342063,0.00000000
-4.92546273,0.60427390,0.10796671,0.00000000,0.58576154,0.07683174,0.15241000,0.00000000
-4.91945973,0.62098583,0.11147629,0.00000000,0.57705321,0.08076551,0.15140442,0.00000000
-4.91345673,0.63979669,0.11500080,0.00000000,0.56817728,0.08513888,0.15053804,0.00000000
-4.90745373,0.66091280,0.11857103,0.00000000,0.55952020,0.08995225,0.14995186,0.00000000
-4.90145073,0.68450018,0.12221555,0.00000000,0.55147330,0.09519679,0.14978915,0.00000000
-4.89544772,0.71067413,0.12595879,0.00000000,0.54442014,0.10085367,0.15019034,0.00000000
-4.88944472,0.73948954,0.12981923,0.00000000,0.53872337,0.10689352,0.15128773,0.00000000
-4.88344172,0.77093243,0.13380783,0.00000000,0.53471163,0.11327618,0.15320001,0.00000000
-4.87743872,0.80491308,0.13792686,0.00000000,0.53266701,0.11995070,0.15602691,0.00000000
-4.87143572,0.84126129,0.14216915,0.00000000,0.53281363,0.12685572,0.15984423,0.00000000
-4.86543272,0.87972388,0.14651775,0.00000000,0.53530781,0.13392013,0.16469927,0.00000000
-4.85942971,0.91996486,0.15094609,0.00000000,0.54023033,0.14106411,0.17060710,0.00000000
-4.85342671,0.96156831,0.15541861,0.00000000,0.54758113,0.14820044,0.17754771,0.00000000
-4.84742371,1.00404412,0.15989182,0.00000000,0.55727676,0.15523614,0.18546429,0.00000000
-4.84142071,1.04683649,0.16431569,0.00000000,0.56915068,0.16207432,0.19426275,0.00000000
-4.83541771,1.08933496,0.16863545,0.00000000,0.58295666,0.16861626,0.20381252,0.00000000
-4.82941471,1.13088787,0.17279345,0.00000000,0.59837498,0.17476362,0.21394883,0.00000000
-4.82341171,1.17081769,0.17673129,0.00000000,0.61502142,0.18042068,0.22447625,0.00000000
-4.81740870,1.20843792,0.18039184,0.00000000,0.63245865,0.18549665,0.23517358,0.00000000
-4.81140570,1.24307089,0.18372124,0.00000000,0.65020968,0.18990786,0.24579988,0.00000000
-4.80540270,1.27406594,0.18667071,0.00000000,0.66777277,0.19357983,0.25610146,0.00000000
-4.79939970,1.30081735,0.18919807,0.00000000,0.68463731,0.19644912,0.26581957,0.00000000
-4.79339670,1.32278124,0.19126894,0.00000000,0.70029998,0.19846494,0.27469859,0.00000000
-4.78739370,1.33949104,0.19285760,0.00000000,0.71428062,0.19959039,0.28249421,0.00000000
-4.78139070,1.35057066,0.19394741,0.00000000,0.72613710,0.19980335,0.28898148,0.00000000
-4.77538769,1.35574504,0.19453076,0.00000000,0.73547861,0.19909699,0.29396229,0.00000000
-4.76938469,1.35484759,0.19460876,0.00000000,0.74197697,0.19747986,0.29727188,0.00000000
-4.76338169,1.34782414,0.19419044,0.00000000,0.74537531,0.19497548,0.29878431,0.00000000
-4.75737869,1.33473335,0.19329168,0.00000000,0.74549402,0.19162161,0.29841645,0.00000000
-4.75137569,1.31574352,0.19193394,0.00000000,0.74223372,0.18746911,0.29613042,0.00000000
-4.74537269,1.29112591,0.19014275,0.00000000,0.73557519,0.18258039,0.29193442,0.00000000
-4.73936968,1.26124497,0.18794623,0.00000000,0.72557649,0.17702765,0.28588179,0.00000000
-4.73336668,1.22654581,0.18537353,0.00000000,0.71236732,0.17089086,0.27806858,0.00000000
-4.72736368,1.18753964,0.18245343,0.00000000,0.69614132,0.16425555,0.26862954,0.00000000
-4.72136068,1.14478761,0.17921317,0.00000000,0.67714635,0.15721062,0.25773295,0.00000000
-4.71535768,1.09888402,0.17567744,0.00000000,0.65567374,0.14984610,0.24557435,0.00000000
-4.70935468,1.05043938,0.17186774,0.00000000,0.63204667,0.14225102,0.23236965,0.00000000
-4.70335168,1.00006422,0.16780208,0.00000000,0.60660851,0.13451145,0.21834782,0.00000000
-4.69734867,0.94835411,0.16349499,0.00000000,0.57971153,0.12670877,0.20374353,0.00000000
-4.69134567,0.89587657,0.15895786,0.00000000,0.55170650,0.11891825,0.18879006,0.00000000
-4.68534267,0.84316010,0.15419961,0.00000000,0.52293347,0.11120792,0.17371274,0.00000000
-4.67933967,0.79068580,0.14922753,0.00000000,0.49371412,0.10363779,0.15872312,0.00000000
-4.67333667,0.73888147,0.14404833,0.00000000,0.46434574,0.09625940,0.14401414,0.00000000
-4.66733367,0.68811832,0.13866926,0.00000000,0.43509702,0.08911570,0.12975633,0.00000000
-4.66133067,0.63871010,0.13309922,0.00000000,0.40620544,0.08224121,0.11609517,0.00000000
-4.65532766,0.59091429,0.12734977,0.00000000,0.37787626,0.07566246,0.10314955,0.00000000
-4.64932466,0.54493501,0.12143601,0.00000000,0.35028286,0.06939860,0.09101134,0.00000000
-4.64332166,0.50092746,0.11537719,0.00000000,0.32356816,0.06346215,0.07974588,0.00000000
-4.63731866,0.45900304,0.10919709,0.00000000,0.29784687,0.05785988,0.06939345,0.00000000
-4.63131566,0.41923524,0.10292407,0.00000000,0.27320832,0.05259371,0.05997124,0.00000000
-4.62531266,0.38166545,0.09659087,0.00000000,0.24971953,0.04766156,0.05147608,0.00000000
-4.61930965,0.34630880,0.09023401,0.00000000,0.22742838,0.04305824,0.04388731,0.00000000
-4.61330665,0.31315944,0.08389313,0.00000000,0.20636667,0.03877619,0.03717003,0.00000000
-4.60730365,0.28219535,0.07760991,0.00000000,0.18655297,0.03480618,0.03127829,0.00000000
-4.60130065,0.25338248,0.07142705,0.00000000,0.16799513,0.03113784,0.02615828,0.00000000
-4.59529765,0.22667820,0.06538709,0.00000000,0.15069249,0.02776018,0.02175132,0.00000000
-4.58929465,0.20203426,0.05953124,0.00000000,0.13463780,0.02466194,0.01799668,0.00000000
-4.58329165,0.17939921,0.05389830,0.00000000,0.11981886,0.02183194,0.01483404,0.00000000
-4.57728864,0.15872050,0.04852377,0.00000000,0.10622006,0.01925926,0.01220576,0.00000000
-4.57128564,0.13994647,0.04343909,0.00000000,0.09382382,0.01693355,0.01005882,0.00000000
-4.56528264,0.12302829,0.03867114,0.00000000,0.08261208,0.01484513,0.00834652,0.00000000
-4.55927964,0.10792216,0.03424200,0.00000000,0.07256797,0.01298531,0.00702996,0.00000000
-4.55327664,0.09459174,0.03016902,0.00000000,0.06367765,0.01134655,0.00607935,0.00000000
-4.54727364,0.08301103,0.02646506,0.00000000,0.05593245,0.00992278,0.00547524,0.00000000
-4.54127064,0.07316771,0.02313910,0.00000000,0.04933142,0.00870971,0.00520962,0.00000000
-4.53526763,0.06506704,0.02019700,0.00000000,0.04388410,0.00770523,0.00528706,0.00000000
-4.52926463,0.05873616,0.01764245,0.00000000,0.03961371,0.00690986,0.00572581,0.00000000
-4.52326163,0.05422885,0.01547810,0.00000000,0.03656059,0.00632719,0.00655897,0.00000000
-4.51725863,0.05163057,0.01370679,0.00000000,0.03478584,0.00596442,0.00783560,0.00000000
-4.51125563,0.05106366,0.01233278,0.00000000,0.03437506,0.00583290,0.00962195,0.00000000
-4.50525263,0.05269238,0.01136303,0.00000000,0.03544208,0.00594862,0.01200257,0.00000000
-4.49924962,0.05672769,0.01080844,0.00000000,0.03813239,0.00633271,0.01508132,0.00000000
-4.49324662,0.06343137,0.01068491,0.00000000,0.04262626,0.00701184,0.01898221,0.00000000
-4.48724362,0.07311911,0.01101438,0.00000000,0.04914119,0.00801851,0.02384996,0.00000000
-4.48124062,0.08616241,0.01182554,0.00000000,0.05793344,0.00939121,0.02985005,0.00000000
-4.47523762,0.10298864,0.01315441,0.00000000,0.06929857,0.01117439,0.03716829,0.00000000
-4.46923462,0.12407913,0.01504460,0.00000000,0.08357049,0.01341817,0.04600969,0.00000000
-4.46323162,0.14996484,0.01754728,0.00000000,0.10111894,0.01617781,0.05659642,0.00000000
-4.45722861,0.18121926,0.02072075,0.00000000,0.12234521,0.01951287,0.06916485,0.00000000
-4.45122561,0.21844839,0.02462971,0.00000000,0.14767582,0.02348602,0.08396162,0.00000000
-4.44522261,0.26227764,0.02934412,0.00000000,0.17755412,0.02816160,0.10123841,0.00000000
-4.43921961,0.31333564,0.03493767,0.00000000,0.21242981,0.03360368,0.12124582,0.00000000
-4.43321661,0.37223503,0.04148586,0.00000000,0.25274640,0.03987395,0.14422597,0.00000000
-4.42721361,0.43955066,0.04906376,0.00000000,0.29892690,0.04702930,0.17040431,0.00000000
-4.42121061,0.51579564,0.05774340,0.00000000,0.35135794,0.05511905,0.19998060,0.00000000
-4.41520760,0.60139589,0.06759093,0.00000000,0.41037283,0.06418225,0.23311939,0.00000000
-4.40920460,0.69666417,0.07866362,0.00000000,0.47623412,0.07424474,0.26994038,0.00000000
-4.40320160,0.80177444,0.09100672,0.00000000,0.54911636,0.08531641,0.31050897,0.00000000
-4.39719860,0.91673786,0.10465036,0.00000000,0.62908966,0.09738860,0.35482752,0.00000000
-4.39119560,1.04138154,0.11960658,0.00000000,0.71610507,0.11043191,0.40282766,0.00000000
-4.38519260,1.17533131,0.13586659,0.00000000,0.80998240,0.12439439,0.45436426,0.00000000
-4.37918959,1.31799954,0.15339845,0.00000000,0.91040124,0.13920049,0.50921134,0.00000000
-4.37318659,1.46857922,0.17214520,0.00000000,1.01689601,0.15475055,0.56706041,0.00000000
-4.36718359,1.62604486,0.19202358,0.00000000,1.12885533,0.17092129,0.62752136,0.00000000
-4.36118059,1.78916087,0.21292352,0.00000000,1.24552623,0.18756701,0.69012628,0.00000000
-4.35517759,1.95649760,0.23470822,0.00000000,1.36602310,0.20452178,0.75433603,0.00000000
-4.34917459,2.12645462,0.25721520,0.00000000,1.48934152,0.22160239,0.81954959,0.00000000
-4.34317159,2.29729101,0.28025794,0.00000000,1.61437629,0.23861213,0.88511586,0.00000000
-4.33716858,2.46716131,0.30362845,0.00000000,1.73994319,0.25534520,0.95034754,0.00000000
-4.33116558,2.63415617,0.32710040,0.00000000,1.86480364,0.27159160,1.01453659,0.00000000
-4.32516258,2.79634594,0.35043292,0.00000000,1.98769114,0.28714233,1.07697053,0.00000000
-4.31915958,2.95182547,0.37337486,0.00000000,2.10733848,0.30179473,1.13694914,0.00000000
-4.31315658,3.09875843,0.39566945,0.00000000,2.22250446,0.31535757,1.19380057,0.00000000
-4.30715358,3.23541919,0.41705915,0.00000000,2.33199921,0.32765592,1.24689646,0.00000000
