energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Y_p_up,Y_d_up
-5.33366683,3.96388675,0.14116069,2.37337174,0.16375254,0.00035185,2.91010135,1.32129465
-5.32766383,4.12292738,0.14605074,2.46745186,0.16972933,0.00036431,3.03639505,1.37203410
-5.32166083,4.28686207,0.15094970,2.56532721,0.17597321,0.00037661,3.16569562,1.42472672
-5.31565783,4.45518056,0.15581799,2.66677515,0.18247753,0.00038870,3.29757316,1.47925335
-5.30965483,4.62736582,0.16061792,2.77155019,0.18923544,0.00040055,3.43161897,1.53547158
-5.30365183,4.80287234,0.16531413,2.87936687,0.19623783,0.00041214,3.56744201,1.59320453
-5.29764882,4.98110202,0.16987377,2.98988219,0.20347120,0.00042343,3.70466155,1.65222995
-5.29164582,5.16137923,0.17426655,3.10267845,0.21091556,0.00043441,3.84289631,1.71227060
-5.28564282,5.34292679,0.17846463,3.21724781,0.21854253,0.00044507,3.98175078,1.77298642
-5.27963982,5.52484461,0.18244230,3.33297970,0.22631371,0.00045540,4.12079963,1.83396922
-5.27363682,5.70609286,0.18617564,3.44915218,0.23417956,0.00046537,4.25957137,1.89474060
-5.26763382,5.88548123,0.18964209,3.56492815,0.24207870,0.00047497,4.39753237,1.95475332
-5.26163082,6.06166576,0.19282005,3.67935720,0.24993794,0.00048418,4.53407275,2.01339660
-5.25562781,6.23315443,0.19568847,3.79138355,0.25767297,0.00049297,4.66849534,2.07000527
-5.24962481,6.39832190,0.19822659,3.89986042,0.26518966,0.00050131,4.80000889,2.12387276
-5.24362181,6.55543389,0.20041380,4.00357041,0.27238618,0.00050915,4.92772647,2.17426748
-5.23761881,6.70268055,0.20222967,4.10125164,0.27915556,0.00051645,5.05066979,2.22045222
-5.23161581,6.83821800,0.20365414,4.19162877,0.28538892,0.00052315,5.16777979,2.26170557
-5.22561281,6.96021652,0.20466789,4.27344764,0.29097900,0.00052920,5.27793316,2.29734484
-5.21960980,7.06691350,0.20525293,4.34551222,0.29582393,0.00053454,5.37996468,2.32674909
-5.21360680,7.15666870,0.20539322,4.40672220,0.29983104,0.00053911,5.47269410,2.34938162
-5.20760380,7.22801930,0.20507547,4.45610961,0.30292056,0.00054287,5.55495656,2.36481048
-5.20160080,7.27973208,0.20428990,4.49287253,0.30502902,0.00054576,5.62563499,2.37272634
-5.19559780,7.31085003,0.20303103,4.51640444,0.30611204,0.00054774,5.68369278,2.37295655
-5.18959480,7.32073092,0.20129834,4.52631756,0.30614662,0.00054880,5.72820512,2.36547479
-5.18359180,7.30907595,0.19909683,4.52245917,0.30513256,0.00054890,5.75838718,2.35040582
-5.17758879,7.27594675,0.19643733,4.50491983,0.30309306,0.00054807,5.77361801,2.32802490
-5.17158579,7.22176984,0.19333665,4.47403329,0.30007443,0.00054631,5.77345867,2.29875191
-5.16558279,7.14732834,0.18981749,4.43036785,0.29614488,0.00054366,5.75766410,2.26314042
-5.15957979,7.05374121,0.18590804,4.37470974,0.29139251,0.00054017,5.72618814,2.22186215
-5.15357679,6.94243109,0.18164143,4.30803927,0.28592255,0.00053591,5.67918199,2.17568741
-5.14757379,6.81508250,0.17705495,4.23150092,0.27985394,0.00053097,5.61698634,2.12546253
-5.14157079,6.67359219,0.17218912,4.14636883,0.27331547,0.00052543,5.54011824,2.07208521
-5.13556778,6.52001444,0.16708667,4.05400926,0.26644167,0.00051941,5.44925355,2.01647875
-5.12956478,6.35650356,0.16179148,3.95584195,0.25936859,0.00051302,5.34520651,1.95956650
-5.12356178,6.18525640,0.15634755,3.85330174,0.25222964,0.00050638,5.22890743,1.90224729
-5.11755878,6.00845733,0.15079800,3.74780233,0.24515176,0.00049960,5.10138009,1.84537302
-5.11155578,5.82822781,0.14518424,3.64070357,0.23825197,0.00049282,4.96371978,1.78972906
-5.10555278,5.64658235,0.13954527,3.53328317,0.23163458,0.00048613,4.81707303,1.73601825
-5.09954977,5.46539240,0.13391720,3.42671391,0.22538893,0.00047967,4.66261958,1.68484885
-5.09354677,5.28635865,0.12833288,3.32204681,0.21958799,0.00047352,4.50155712,1.63672666
-5.08754377,5.11099242,0.12282176,3.22020022,0.21428758,0.00046779,4.33508868,1.59205144
-5.08154077,4.94060566,0.11740996,3.12195493,0.20952648,0.00046257,4.16441264,1.55111737
-5.07553777,4.77630922,0.11212038,3.02795463,0.20532701,0.00045791,3.99071496,1.51411723
-5.06953477,4.61901811,0.10697302,2.93871119,0.20169644,0.00045390,3.81516297,1.48114982
-5.06353177,4.46946279,0.10198525,2.85461385,0.19862867,0.00045057,3.63890027,1.45223002
-5.05752876,4.32820487,0.09717225,2.77594132,0.19610641,0.00044798,3.46304199,1.42730067
-5.05152576,4.19565587,0.09254730,2.70287584,0.19410355,0.00044615,3.28866999,1.40624584
-5.04552276,4.07209751,0.08812213,2.63551820,0.19258754,0.00044510,3.11682742,1.38890433
-5.03951976,3.95770211,0.08390717,2.57390271,0.19152185,0.00044485,2.94851251,1.37508315
-5.03351676,3.85255217,0.07991168,2.51801150,0.19086813,0.00044539,2.78467132,1.36457003
-5.02751376,3.75665778,0.07614389,2.46778714,0.19058819,0.00044674,2.62618969,1.35714451
-5.02151076,3.66997154,0.07261093,2.42314348,0.19064558,0.00044887,2.47388450,1.35258726
-5.01550775,3.59240020,0.06931877,2.38397405,0.19100682,0.00045178,2.32849457,1.35068725
-5.00950475,3.52381322,0.06627205,2.35015810,0.19164214,0.00045544,2.19067180,1.35124658
-5.00350175,3.46404790,0.06347386,2.32156415,0.19252591,0.00045983,2.06097291,1.35408309
-4.99749875,3.41291178,0.06092550,2.29805137,0.19363662,0.00046492,1.93985238,1.35903068
-4.99149575,3.37018254,0.05862625,2.27946907,0.19495656,0.00047067,1.82765703,1.36593776
-4.98549275,3.33560609,0.05657315,2.26565466,0.19647126,0.00047705,1.72462270,1.37466401
-4.97948974,3.30889371,0.05476078,2.25643078,0.19816875,0.00048402,1.63087330,1.38507602
-4.97348674,3.28971868,0.05318118,2.25160191,0.20003876,0.00049152,1.54642248,1.39704220
-4.96748374,3.27771355,0.05182375,2.25095114,0.20207188,0.00049949,1.47117795,1.41042751
-4.96148074,3.27246827,0.05067534,2.25423766,0.20425882,0.00050789,1.40494846,1.42508853
-4.95547774,3.27353022,0.04972029,2.26119524,0.20658982,0.00051665,1.34745314,1.44086925
-4.94947474,3.28040606,0.04894070,2.27153224,0.20905419,0.00052570,1.29833306,1.45759817
-4.94347174,3.29256616,0.04831670,2.28493321,0.21164006,0.00053497,1.25716450,1.47508678
-4.93746873,3.30945114,0.04782680,2.30106233,0.21433437,0.00054438,1.22347345,1.49312986
-4.93146573,3.33048091,0.04744835,2.31956848,0.21712297,0.00055386,1.19675093,1.51150749
-4.92546273,3.35506547,0.04715805,2.34009199,0.21999095,0.00056333,1.17646841,1.52998889
-4.91945973,3.38261728,0.04693241,2.36227252,0.22292298,0.00057273,1.16209294,1.54833786
-4.91345673,3.41256456,0.04674835,2.38575796,0.22590379,0.00058197,1.15310119,1.56631950
-4.90745373,3.44436475,0.04658370,2.41021363,0.22891861,0.00059099,1.14899225,1.58370801
-4.90145073,3.47751767,0.04641776,2.43533150,0.23195354,0.00059973,1.14929841,1.60029498
-4.89544772,3.51157746,0.04623175,2.46083884,0.23499592,0.00060815,1.15359379,1.61589787
-4.88944472,3.54616292,0.04600923,2.48650584,0.23803447,0.00061619,1.16150042,1.63036806
-4.88344172,3.58096561,0.04573648,2.51215185,0.24105942,0.00062382,1.17269180,1.64359817
-4.87743872,3.61575541,0.04540275,2.53764993,0.24406244,0.00063103,1.18689376,1.65552812
-4.87143572,3.65038333,0.04500047,2.56292947,0.24703651,0.00063781,1.20388277,1.66614975
-4.86543272,3.68478150,0.04452532,2.58797686,0.24997572,0.00064417,1.22348206,1.67550956
-4.85942971,3.71896061,0.04397619,2.61283423,0.25287502,0.00065012,1.24555561,1.68370960
-4.85342671,3.75300483,0.04335515,2.63759647,0.25572999,0.00065571,1.27000072,1.69090644
-4.84742371,3.78706483,0.04266717,2.66240662,0.25853669,0.00066096,1.29673945,1.69730812
-4.84142071,3.82134930,0.04191992,2.68745020,0.26129152,0.00066595,1.32570957,1.70316943
-4.83541771,3.85611546,0.04112337,2.71294861,0.26399133,0.00067074,1.35685552,1.70878564
-4.82941471,3.89165916,0.04028942,2.73915213,0.26663349,0.00067540,1.39011989,1.71448498
-4.82341171,3.92830499,0.03943144,2.76633279,0.26921625,0.00068001,1.42543601,1.72062017
-4.81740870,3.96639689,0.03856384,2.79477756,0.27173908,0.00068468,1.46272191,1.72755940
-4.81140570,4.00628952,0.03770156,2.82478187,0.27420320,0.00068950,1.50187597,1.73567706
-4.80540270,4.04834057,0.03685963,2.85664386,0.27661203,0.00069455,1.54277456,1.74534448
-4.79939970,4.09290408,0.03605272,2.89065923,0.27897174,0.00069995,1.58527154,1.75692110
-4.79339670,4.14032467,0.03529470,2.92711672,0.28129163,0.00070579,1.62919963,1.77074608
-4.78739370,4.19093237,0.03459835,2.96629402,0.28358450,0.00071216,1.67437337,1.78713062
-4.78139070,4.24503789,0.03397494,3.00845387,0.28586673,0.00071917,1.72059332,1.80635109
-4.77538769,4.30292774,0.03343406,3.05384010,0.28815821,0.00072689,1.76765114,1.82864285
-4.76938469,4.36485887,0.03298337,3.10267320,0.29048207,0.00073539,1.81533492,1.85419491
-4.76338169,4.43105239,0.03262845,3.15514514,0.29286407,0.00074476,1.86343442,1.88314519
-4.75737869,4.50168608,0.03237274,3.21141322,0.29533183,0.00075504,1.91174551,1.91557639
-4.75137569,4.57688529,0.03221749,3.27159264,0.29791374,0.00076628,1.96007354,1.95151232
-4.74537269,4.65671241,0.03216177,3.33574790,0.30063781,0.00077849,2.00823524,1.99091469
-4.73936968,4.74115473,0.03220255,3.40388299,0.30353025,0.00079170,2.05605881,2.03368028
-4.73336668,4.83011129,0.03233476,3.47593069,0.30661407,0.00080588,2.10338231,2.07963850
-4.72736368,4.92337913,0.03255146,3.55174145,0.30990763,0.00082100,2.15005024,2.12854958
-4.72136068,5.02063970,0.03284397,3.63107243,0.31342328,0.00083700,2.19590865,2.18010337
-4.71535768,5.12144646,0.03320206,3.71357738,0.31716616,0.00085381,2.24079917,2.23391912
-4.70935468,5.22521458,0.03361417,3.79879833,0.32113320,0.00087130,2.28455234,2.28954646
-4.70335168,5.33121405,0.03406761,3.88615989,0.32531253,0.00088934,2.32698094,2.34646788
-4.69734867,5.43856712,0.03454881,3.97496697,0.32968313,0.00090777,2.36787398,2.40410299
-4.69134567,5.54625115,0.03504357,4.06440680,0.33421503,0.00092640,2.40699182,2.46181483
-4.68534267,5.65310768,0.03553735,4.15355573,0.33886994,0.00094501,2.44406316,2.51891841
-4.67933967,5.75785813,0.03601551,4.24139124,0.34360240,0.00096337,2.47878435,2.57469139
-4.67333667,5.85912637,0.03646363,4.32680923,0.34836135,0.00098122,2.51082122,2.62838712
-4.66733367,5.95546787,0.03686779,4.40864629,0.35309229,0.00099831,2.53981384,2.67924946
-4.66133067,6.04540472,0.03721486,4.48570650,0.35773972,0.00101436,2.56538394,2.72652933
-4.65532766,6.12746546,0.03749279,4.55679177,0.36225003,0.00102911,2.58714498,2.76950220
-4.64932466,6.20022826,0.03769089,4.62073465,0.36657446,0.00104229,2.60471423,2.80748608
-4.64332166,6.26236546,0.03780009,4.67643212,0.37067226,0.00105368,2.61772655,2.83985910
-4.63731866,6.31268769,0.03781313,4.72287896,0.37451366,0.00106305,2.62584893,2.86607605
-4.63131566,6.35018515,0.03772483,4.75919895,0.37808262,0.00107023,2.62879514,2.88568300
-4.62531266,6.37406413,0.03753212,4.78467256,0.38137907,0.00107509,2.62633956,2.89832930
-4.61930965,6.38377663,0.03723424,4.79875957,0.38442055,0.00107754,2.61832956,2.90377635
-4.61330665,6.37904149,0.03683269,4.80111553,0.38724304,0.00107755,2.60469550,2.90190273
-4.60730365,6.35985564,0.03633119,4.79160128,0.38990081,0.00107516,2.58545787,2.89270529
-4.60130065,6.32649470,0.03573562,4.77028489,0.39246523,0.00107044,2.56073108,2.87629622
-4.59529765,6.27950267,0.03505377,4.73743615,0.39502253,0.00106353,2.53072372,2.85289622
-4.58929465,6.21967100,0.03429514,4.69351370,0.39767047,0.00105465,2.49573509,2.82282413
-4.58329165,6.14800800,0.03347062,4.63914568,0.40051397,0.00104402,2.45614829,2.78648348
-4.57728864,6.06569985,0.03259214,4.57510485,0.40365998,0.00103192,2.41242013,2.74434678
-4.57128564,5.97406533,0.03167225,4.50227947,0.40721167,0.00101867,2.36506838,2.69693817
-4.56528264,5.87450626,0.03072375,4.42164141,0.41126227,0.00100459,2.31465705,2.64481547
-4.55927964,5.76845616,0.02975927,4.33421308,0.41588891,0.00098999,2.26178032,2.58855229
-4.55327664,5.65732976,0.02879088,4.24103478,0.42114674,0.00097520,2.20704601,2.52872117
-4.54727364,5.54247556,0.02782971,4.14313388,0.42706370,0.00096050,2.15105940,2.46587840
-4.54127064,5.42513400,0.02688568,4.04149722,0.43363637,0.00094616,2.09440798,2.40055115
-4.53526763,5.30640291,0.02596724,3.93704779,0.44082704,0.00093237,2.03764800,2.33322731
-4.52926463,5.18721189,0.02508123,3.83062653,0.44856243,0.00091931,1.98129330,2.26434842
-4.52326163,5.06830658,0.02423279,3.72297973,0.45673408,0.00090708,1.92580683,2.19430573
-4.51725863,4.95024330,0.02342538,3.61475223,0.46520056,0.00089573,1.87159518,2.12343933
-4.51125563,4.83339389,0.02266089,3.50648638,0.47379156,0.00088524,1.81900615,2.05204024
-4.50525263,4.71796019,0.02193981,3.39862619,0.48231350,0.00087554,1.76832940,1.98035491
-4.49924962,4.60399683,0.02126147,3.29152615,0.49055681,0.00086653,1.71979987,1.90859191
-4.49324662,4.49144099,0.02062438,3.18546383,0.49830410,0.00085804,1.67360364,1.83693011
-4.48724362,4.38014701,0.02002649,3.08065515,0.50533935,0.00084990,1.62988569,1.76552778
-4.48124062,4.26992376,0.01946563,2.97727142,0.51145718,0.00084190,1.58875906,1.69453211
-4.47523762,4.16057266,0.01893977,2.87545675,0.51647217,0.00083383,1.55031459,1.62408843
-4.46923462,4.05192396,0.01844737,2.77534495,0.52022746,0.00082549,1.51463071,1.55434867
-4.46323162,3.94386950,0.01798766,2.67707489,0.52260228,0.00081669,1.48178243,1.48547850
-4.45722861,3.83638984,0.01756083,2.58080330,0.52351814,0.00080728,1.45184910,1.41766289
-4.45122561,3.72957468,0.01716815,2.48671445,0.52294318,0.00079712,1.42492012,1.35110958
-4.44522261,3.62363535,0.01681207,2.39502631,0.52089450,0.00078613,1.40109843,1.28605057
-4.43921961,3.51890887,0.01649617,2.30599273,0.51743848,0.00077426,1.38050132,1.22274131
-4.43321661,3.41585372,0.01622507,2.21990180,0.51268887,0.00076151,1.36325847,1.16145782
-4.42721361,3.31503751,0.01600425,2.13707058,0.50680288,0.00074794,1.34950735,1.10249185
-4.42121061,3.21711766,0.01583981,2.05783669,0.49997542,0.00073362,1.33938615,1.04614441
-4.41520760,3.12281621,0.01573821,1.98254720,0.49243174,0.00071869,1.33302471,0.99271799
-4.40920460,3.03289037,0.01570595,1.91154583,0.48441884,0.00070328,1.33053395,0.94250796
-4.40320160,2.94810059,0.01574925,1.84515915,0.47619607,0.00068759,1.33199451,0.89579355
-4.39719860,2.86917795,0.01587372,1.78368275,0.46802529,0.00067180,1.33744542,0.85282894
-4.39119560,2.79679267,0.01608409,1.72736826,0.46016107,0.00065612,1.34687344,0.81383498
-4.38519260,2.73152550,0.01638392,1.67641194,0.45284132,0.00064076,1.36020398,0.77899189
-4.37918959,2.67384344,0.01677542,1.63094576,0.44627879,0.00062590,1.37729427,0.74843330
-4.37318659,2.62408098,0.01725926,1.59103123,0.44065366,0.00061175,1.39792927,0.72224204
-4.36718359,2.58242774,0.01783450,1.55665662,0.43610765,0.00059849,1.42182087,0.70044774
-4.36118059,2.54892289,0.01849857,1.52773745,0.43273974,0.00058626,1.44861055,0.68302636
-4.35517759,2.52345651,0.01924726,1.50412047,0.43060359,0.00057521,1.47787555,0.66990171
-4.34917459,2.50577749,0.02007486,1.48559059,0.42970688,0.00056546,1.50913837,0.66094873
-4.34317159,2.49550735,0.02097428,1.47188056,0.43001235,0.00055710,1.54187922,0.65599834
-4.33716858,2.49215904,0.02193722,1.46268267,0.43144049,0.00055020,1.57555082,0.65484368
-4.33116558,2.49515935,0.02295438,1.45766179,0.43387381,0.00054483,1.60959492,0.65724720
-4.32516258,2.50387391,0.02401567,1.45646901,0.43716226,0.00054102,1.64345958,0.66294842
-4.31915958,2.51763297,0.02511048,1.45875516,0.44112977,0.00053880,1.67661647,0.67167191
-4.31315658,2.53575685,0.02622784,1.46418328,0.44558138,0.00053818,1.70857719,0.68313504
-4.30715358,2.55757963,0.02735663,1.47243963,0.45031084,0.00053915,1.73890780,0.69705530
