energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.77188594,1.29441751,0.01259476,0.03479200,0.38923101,0.41760290,0.01476584,0.43360647,0.29058750,0.10817358
-5.76588294,1.24521238,0.01173453,0.03427105,0.37733523,0.40940291,0.01388119,0.40934455,0.27236092,0.10287355
-5.75987994,1.19874160,0.01090180,0.03399753,0.36671119,0.40072716,0.01304997,0.38684916,0.25567401,0.09795511
-5.75387694,1.15492205,0.01010539,0.03393750,0.35727079,0.39156896,0.01227505,0.36610538,0.24046146,0.09341208
-5.74787394,1.11362921,0.00935251,0.03405852,0.34891263,0.38193429,0.01155822,0.34706505,0.22664734,0.08923066
-5.74187094,1.07470720,0.00864873,0.03433061,0.34152691,0.37184230,0.01090029,0.32965130,0.21414916,0.08539048
-5.73586793,1.03797986,0.00799802,0.03472706,0.33500053,0.36132545,0.01030128,0.31376384,0.20288185,0.08186582
-5.72986493,1.00326220,0.00740284,0.03522520,0.32922233,0.35042942,0.00976050,0.29928478,0.19276133,0.07862699
-5.72386193,0.97037223,0.00686424,0.03580695,0.32408824,0.33921278,0.00927681,0.28608469,0.18370795,0.07564175
-5.71785893,0.93914259,0.00638213,0.03645939,0.31950624,0.32774662,0.00884881,0.27402879,0.17564944,0.07287688
-5.71185593,0.90943167,0.00595541,0.03717514,0.31540086,0.31611408,0.00847500,0.26298299,0.16852343,0.07029964
-5.70585293,0.88113378,0.00558221,0.03795251,0.31171700,0.30440988,0.00815405,0.25281956,0.16227950,0.06787920
-5.69984992,0.85418789,0.00526014,0.03879563,0.30842295,0.29273983,0.00788489,0.24342226,0.15688063,0.06558795
-5.69384692,0.82858460,0.00498647,0.03971423,0.30551227,0.28122033,0.00766690,0.23469065,0.15230407,0.06340256
-5.68784392,0.80437100,0.00475832,0.04072334,0.30300458,0.26997780,0.00750000,0.22654361,0.14854150,0.06130491
-5.68184092,0.78165298,0.00457285,0.04184267,0.30094495,0.25914803,0.00738473,0.21892176,0.14559854,0.05928269
-5.67583792,0.76059491,0.00442733,0.04309581,0.29940190,0.24887532,0.00732222,0.21178885,0.14349360,0.05732975
-5.66983492,0.74141651,0.00431928,0.04450917,0.29846416,0.23931138,0.00731420,0.20513206,0.14225598,0.05544617
-5.66383192,0.72438693,0.00424646,0.04611078,0.29823596,0.23061389,0.00736290,0.19896124,0.14192340,0.05363801
-5.65782891,0.70981612,0.00420691,0.04792885,0.29883134,0.22294479,0.00747088,0.19330716,0.14253898,0.05191684
-5.65182591,0.69804384,0.00419890,0.04999017,0.30036747,0.21646801,0.00764093,0.18821887,0.14414770,0.05029897
-5.64582291,0.68942663,0.00422088,0.05231853,0.30295735,0.21134688,0.00787578,0.18376035,0.14679254,0.04880452
-5.63981991,0.68432326,0.00427139,0.05493303,0.30670230,0.20774117,0.00817793,0.18000658,0.15051054,0.04745630
-5.63381691,0.68307931,0.00434899,0.05784650,0.31168449,0.20580367,0.00854939,0.17703936,0.15532872,0.04627858
-5.62781391,0.68601139,0.00445214,0.06106402,0.31796001,0.20567662,0.00899140,0.17494286,0.16126025,0.04529583
-5.62181091,0.69339188,0.00457908,0.06458167,0.32555290,0.20748793,0.00950423,0.17379931,0.16830104,0.04453140
-5.61580790,0.70543486,0.00472781,0.06838563,0.33445032,0.21134745,0.01008694,0.17368493,0.17642681,0.04400637
-5.60980490,0.72228375,0.00489598,0.07245152,0.34459949,0.21734336,0.01073720,0.17466630,0.18559099,0.04373834
-5.60380190,0.74400153,0.00508084,0.07674424,0.35590633,0.22553891,0.01145118,0.17679731,0.19572349,0.04374052
-5.59779890,0.77056382,0.00527927,0.08121828,0.36823618,0.23596965,0.01222345,0.18011681,0.20673049,0.04402096
-5.59179590,0.80185543,0.00548777,0.08581843,0.38141654,0.24864138,0.01304695,0.18464710,0.21849534,0.04458195
-5.58579290,0.83767043,0.00570250,0.09048100,0.39524185,0.26352886,0.01391309,0.19039315,0.23088057,0.04541975
-5.57978989,0.87771604,0.00591939,0.09513548,0.40948010,0.28057559,0.01481183,0.19734278,0.24373107,0.04652449
-5.57378689,0.92162015,0.00613424,0.09970656,0.42388099,0.29969448,0.01573189,0.20546765,0.25687822,0.04788035
-5.56778389,0.96894231,0.00634282,0.10411650,0.43818535,0.32076974,0.01666100,0.21472499,0.27014498,0.04946603
-5.56178089,1.01918785,0.00654107,0.10828769,0.45213531,0.34365979,0.01758624,0.22506010,0.28335172,0.05125532
-5.55577789,1.07182445,0.00672519,0.11214533,0.46548482,0.36820121,0.01849434,0.23640943,0.29632244,0.05321798
-5.54977489,1.12630084,0.00689185,0.11562016,0.47800994,0.39421362,0.01937216,0.24870419,0.30889139,0.05532073
-5.54377189,1.18206656,0.00703834,0.11865098,0.48951840,0.42150530,0.02020700,0.26187437,0.32090958,0.05752837
-5.53776888,1.23859233,0.00716266,0.12118705,0.49985809,0.44987929,0.02098709,0.27585298,0.33225095,0.05980495
-5.53176588,1.29538993,0.00726373,0.12319007,0.50892388,0.47913989,0.02170197,0.29058049,0.34281806,0.06211504
-5.52576288,1.35203098,0.00734143,0.12463579,0.51666256,0.50909901,0.02234281,0.30600915,0.35254688,0.06442493
-5.51975988,1.40816380,0.00739669,0.12551509,0.52307572,0.53958233,0.02290276,0.32210725,0.36141052,0.06670381
-5.51375688,1.46352755,0.00743156,0.12583457,0.52822035,0.57043473,0.02337722,0.33886306,0.36942179,0.06892481
-5.50775388,1.51796322,0.00744918,0.12561656,0.53220716,0.60152495,0.02376398,0.35628826,0.37663432,0.07106598
-5.50175088,1.57142078,0.00745381,0.12489858,0.53519692,0.63274897,0.02406332,0.37442082,0.38314237,0.07311100
-5.49574787,1.62396231,0.00745070,0.12373234,0.53739475,0.66403212,0.02427806,0.39332706,0.38907913,0.07504977
-5.48974487,1.67576080,0.00744608,0.12218223,0.53904301,0.69532970,0.02441342,0.41310284,0.39461375,0.07687872
-5.48374187,1.72709472,0.00744697,0.12032348,0.54041280,0.72662592,0.02447694,0.43387360,0.39994707,0.07860092
-5.47773887,1.77833833,0.00746105,0.11824007,0.54179488,0.75793150,0.02447816,0.45579333,0.40530630,0.08022594
-5.47173587,1.82994815,0.00749647,0.11602240,0.54349011,0.78927963,0.02442838,0.47904206,0.41093883,0.08176946
-5.46573287,1.88244599,0.00756164,0.11376494,0.54580004,0.82072074,0.02434027,0.50382208,0.41710547,0.08325265
-5.45972986,1.93639907,0.00766499,0.11156390,0.54901802,0.85231631,0.02422746,0.53035271,0.42407315,0.08470132
-5.45372686,1.99239794,0.00781470,0.10951502,0.55342108,0.88413184,0.02410414,0.55886356,0.43210767,0.08614497
-5.44772386,2.05103290,0.00801847,0.10771154,0.55926296,0.91622952,0.02398460,0.58958657,0.44146639,0.08761560
-5.44172086,2.11286972,0.00828324,0.10624242,0.56676837,0.94866085,0.02388279,0.62274672,0.45239130,0.08914645
-5.43571786,2.17842543,0.00861490,0.10519086,0.57612866,0.98145964,0.02381195,0.65855181,0.46510255,0.09077066
-5.42971486,2.24814503,0.00901804,0.10463307,0.58749881,1.01463565,0.02378414,0.69718151,0.47979264,0.09251998
-5.42371186,2.32237978,0.00949574,0.10463740,0.60099571,1.04816919,0.02380997,0.73877599,0.49662127,0.09442338
-5.41770885,2.40136783,0.01004930,0.10526365,0.61669763,1.08200702,0.02389828,0.78342463,0.51571104,0.09650588
-5.41170585,2.48521769,0.01067810,0.10656264,0.63464448,1.11605949,0.02405585,0.83115524,0.53714395,0.09878739
-5.40570285,2.57389512,0.01137947,0.10857591,0.65483889,1.15019934,0.02428730,0.88192417,0.56095872,0.10128179
-5.39969985,2.66721389,0.01214859,0.11133556,0.67724762,1.18426182,0.02459489,0.93560798,0.58714882,0.10399610
-5.39369685,2.76483051,0.01297850,0.11486415,0.70180325,1.21804639,0.02497847,0.99199706,0.61566139,0.10692999
-5.38769385,2.86624328,0.01386016,0.11917452,0.72840578,1.25131975,0.02543554,1.05079153,0.64639670,0.11007545
-5.38169085,2.97079572,0.01478258,0.12426967,0.75692411,1.28381998,0.02596122,1.11160004,0.67920839,0.11341671
-5.37568784,3.07768414,0.01573300,0.13014256,0.78719725,1.31526173,0.02654842,1.17394153,0.71390432,0.11693042
-5.36968484,3.18596954,0.01669718,0.13677579,0.81903524,1.34534219,0.02718801,1.23725020,0.75024800,0.12058612
-5.36368184,3.29459333,0.01765974,0.14414133,0.85221978,1.37374753,0.02786903,1.30088375,0.78796075,0.12434684
-5.35767884,3.40239665,0.01860454,0.15220019,0.88650481,1.40015969,0.02857898,1.36413477,0.82672444,0.12817002
-5.35167584,3.50814296,0.01951509,0.16090214,0.92161702,1.42426333,0.02930414,1.42624500,0.86618502,0.13200852
-5.34567284,3.61054328,0.02037505,0.17018560,0.95725669,1.44575262,0.03002995,1.48642219,0.90595675,0.13581183
-5.33966983,3.70828368,0.02116864,0.17997763,0.99309898,1.46433788,0.03074135,1.54385890,0.94562729,0.13952735
-5.33366683,3.80005429,0.02188112,0.19019427,1.02879589,1.47975184,0.03142328,1.59775277,0.98476357,0.14310181
-5.32766383,3.88457923,0.02249921,0.20074124,1.06397924,1.49175553,0.03206106,1.64732747,1.02291856,0.14648264
-5.32166083,3.96064673,0.02301143,0.21151492,1.09826465,1.50014355,0.03264083,1.69185363,1.05963877,0.14961935
-5.31565783,4.02713862,0.02340846,0.22240393,1.13125685,1.50474894,0.03315000,1.73066896,1.09447259,0.15246491
-5.30965483,4.08305859,0.02368335,0.23329106,1.16255612,1.50544732,0.03357759,1.76319677,1.12697913,0.15497693
-5.30365183,4.12755814,0.02383166,0.24405572,1.19176602,1.50216052,0.03391467,1.78896230,1.15673750,0.15711882
-5.29764882,4.15995977,0.02385156,0.25457677,1.21850203,1.49485944,0.03415454,1.80760613,1.18335632,0.15886070
-5.29164582,4.17977641,0.02374380,0.26473571,1.24240108,1.48356629,0.03429306,1.81889412,1.20648303,0.16018013
-5.28564282,4.18672650,0.02351159,0.27442007,1.26313143,1.46835604,0.03432872,1.82272367,1.22581275,0.16106265
-5.27963982,4.18074418,0.02316043,0.28352698,1.28040263,1.44935705,0.03426270,1.81912590,1.24109643,0.16150204
-5.27363682,4.16198397,0.02269786,0.29196656,1.29397503,1.42675078,0.03409883,1.80826373,1.25214769,0.16150035
-5.26763382,4.13081970,0.02213319,0.29966525,1.30366841,1.40077059,0.03384345,1.79042597,1.25884826,0.16106768
-5.26163082,4.08783742,0.02147711,0.30656867,1.30936920,1.37169950,0.03350513,1.76601760,1.26115155,0.16022166
-5.25562781,4.03382244,0.02074139,0.31264395,1.31103589,1.33986674,0.03309434,1.73554668,1.25908414,0.15898678
-5.24962481,3.96974048,0.01993849,0.31788142,1.30870235,1.30564338,0.03262309,1.69960836,1.25274509,0.15739338
-5.24362181,3.89671365,0.01908121,0.32229547,1.30247860,1.26943660,0.03210440,1.65886663,1.24230286,0.15547658
-5.23761881,3.81599167,0.01818238,0.32592453,1.29254908,1.23168305,0.03155183,1.61403446,1.22799012,0.15327499
-5.23161581,3.72891934,0.01725452,0.32883018,1.27916826,1.19284112,0.03097895,1.56585319,1.21009625,0.15082931
-5.22561281,3.63690125,0.01630962,0.33109529,1.26265372,1.15338233,0.03039880,1.51507178,1.18895822,0.14818093
-5.21960980,3.54136495,0.01535891,0.33282135,1.24337712,1.11378209,0.02982346,1.46242683,1.16494984,0.14537053
-5.21360680,3.44372392,0.01441266,0.33412500,1.22175309,1.07451005,0.02926354,1.40862397,1.13847010,0.14243674
-5.20760380,3.34534162,0.01348013,0.33513396,1.19822692,1.03602027,0.02872785,1.35432142,1.10993094,0.13941493
-5.20160080,3.24749805,0.01256939,0.33598249,1.17326119,0.99874168,0.02822312,1.30011610,1.07974514,0.13633619
-5.19559780,3.15136010,0.01168738,0.33680658,1.14732228,0.96306895,0.02775381,1.24653284,1.04831473,0.13322654
-5.18959480,3.05795668,0.01083983,0.33773908,1.12086704,0.92935440,0.02732201,1.19401699,1.01602054,0.13010645
-5.18359180,2.96815973,0.01003137,0.33890492,1.09433039,0.89790103,0.02692751,1.14293048,0.98321331,0.12699056
-5.17758879,2.88267152,0.00926549,0.34041669,1.06811423,0.86895710,0.02656786,1.09355144,0.95020662,0.12388783
-5.17158579,2.80201879,0.00854471,0.34237069,1.04257807,0.84271243,0.02623867,1.04607711,0.91727206,0.12080184
-5.16558279,2.72655357,0.00787057,0.34484354,1.01803166,0.81929660,0.02593383,1.00062980,0.88463648,0.11773151
-5.15957979,2.65646042,0.00724382,0.34788962,0.99472976,0.79877912,0.02564592,0.95726537,0.85248160,0.11467191
-5.15357679,2.59176945,0.00666446,0.35153913,0.97286922,0.78117158,0.02536660,0.91598375,0.82094553,0.11161537
-5.14757379,2.53237423,0.00613185,0.35579710,0.95258798,0.76643158,0.02508704,0.87674090,0.79012623,0.10855263
-5.14157079,2.47805338,0.00564483,0.36064311,0.93396615,0.75446846,0.02479833,0.83946138,0.76008625,0.10547406
-5.13556778,2.42849477,0.00520178,0.36603173,0.91702870,0.74515025,0.02449189,0.80405107,0.73085860,0.10237086
-5.12956478,2.38332076,0.00480075,0.37189371,0.90174945,0.73831183,0.02415984,0.77040916,0.70245314,0.09923614
-5.12356178,2.34211345,0.00443948,0.37813775,0.88805611,0.73376374,0.02379533,0.73843907,0.67486312,0.09606590
-5.11755878,2.30443856,0.00411553,0.38465272,0.87583597,0.73130134,0.02339273,0.70805759,0.64807145,0.09285972
-5.11155578,2.26986695,0.00382629,0.39131041,0.86494195,0.73071388,0.02294786,0.67920197,0.62205635,0.08962127
-5.10555278,2.23799303,0.00356907,0.39796851,0.85519872,0.73179318,0.02245805,0.65183476,0.59679606,0.08635851
-5.09954977,2.20844950,0.00334113,0.40447395,0.84640876,0.73434156,0.02192217,0.62594616,0.57227255,0.08308366
-5.09354677,2.18091794,0.00313971,0.41066634,0.83835812,0.73817874,0.02134058,0.60155407,0.54847409,0.07981281
-5.08754377,2.15513557,0.00296209,0.41638160,0.83082195,0.74314743,0.02071502,0.57870189,0.52539666,0.07656545
-5.08154077,2.13089798,0.00280558,0.42145571,0.82356964,0.74911764,0.02004846,0.55745441,0.50304432,0.07336365
-5.07553777,2.10805851,0.00266757,0.42572841,0.81636963,0.75598934,0.01934486,0.53789212,0.48142884,0.07023118
-5.06953477,2.08652465,0.00254557,0.42904697,0.80899402,0.76369364,0.01860901,0.52010442,0.46056854,0.06719252
-5.06353177,2.06625212,0.00243718,0.43126988,0.80122293,0.77219240,0.01784629,0.50418206,0.44048680,0.06427184
-5.05752876,2.04723721,0.00234016,0.43227042,0.79284868,0.78147633,0.01706242,0.49020945,0.42121034,0.06149201
-5.05152576,2.02950807,0.00225242,0.43194008,0.78367983,0.79156175,0.01626326,0.47825713,0.40276756,0.05887367
-5.04552276,2.01311543,0.00217204,0.43019163,0.77354512,0.80248602,0.01545466,0.46837486,0.38518696,0.05643442
-5.03951976,1.99812322,0.00209731,0.42696193,0.76229707,0.81430188,0.01464226,0.46058564,0.36849595,0.05418823
-5.03351676,1.98459945,0.00202674,0.42221418,0.74981541,0.82707089,0.01383142,0.45488095,0.35271993,0.05214489
-5.02751376,1.97260760,0.00195908,0.41593975,0.73601006,0.84085615,0.01302707,0.45121733,0.33788174,0.05030981
-5.02151076,1.96219866,0.00189331,0.40815917,0.72082350,0.85571450,0.01223370,0.44951452,0.32400138,0.04868388
-5.01550775,1.95340396,0.00182870,0.39892257,0.70423259,0.87168861,0.01145533,0.44965501,0.31109602,0.04726354
-5.00950475,1.94622871,0.00176480,0.38830914,0.68624946,0.88879908,0.01069549,0.45148508,0.29917998,0.04604110
-5.00350175,1.94064649,0.00170146,0.37642594,0.66692157,0.90703697,0.00995723,0.45481729,0.28826483,0.04500502
-4.99749875,1.93659450,0.00163881,0.36340567,0.64633069,0.92635707,0.00924318,0.45943407,0.27835926,0.04414048
-4.99149575,1.93396984,0.00157733,0.34940380,0.62459098,0.94667217,0.00855553,0.46509251,0.26946879,0.04342990
-4.98549275,1.93262680,0.00151778,0.33459485,0.60184601,0.96784885,0.00789613,0.47152986,0.26159518,0.04285358
-4.97948974,1.93237541,0.00146127,0.31916807,0.57826491,0.98970483,0.00726649,0.47846985,0.25473555,0.04239030
-4.97348674,1.93298137,0.00140923,0.30332267,0.55403779,1.01200839,0.00666781,0.48562935,0.24888123,0.04201801
-4.96748374,1.93416765,0.00136345,0.28726266,0.52937055,1.03447993,0.00610102,0.49272535,0.24401638,0.04171439
-4.96148074,1.93561786,0.00132602,0.27119157,0.50447939,1.05679584,0.00556678,0.49948202,0.24011653,0.04145745
-4.95547774,1.93698163,0.00129946,0.25530729,0.47958514,1.07859472,0.00506554,0.50563756,0.23714712,0.04122602
-4.94947474,1.93788207,0.00128661,0.23979713,0.45490778,1.09948580,0.00459748,0.51095083,0.23506217,0.04100028
-4.94347174,1.93792525,0.00129076,0.22483332,0.43066131,1.11905951,0.00416258,0.51520751,0.23380336,0.04076207
-4.93746873,1.93671164,0.00131557,0.21056917,0.40704913,1.13689973,0.00376060,0.51822563,0.23329945,0.04049529
-4.93146573,1.93384925,0.00136519,0.19713602,0.38426025,1.15259737,0.00339108,0.51986035,0.23346633,0.04018614
-4.92546273,1.92896800,0.00144419,0.18464104,0.36246633,1.16576476,0.00305339,0.52000789,0.23420773,0.03982334
-4.91945973,1.92173488,0.00155764,0.17316601,0.34181959,1.17605020,0.00274666,0.51860841,0.23541664,0.03939829
-4.91345673,1.91186925,0.00171105,0.16276711,0.32245175,1.18315211,0.00246991,0.51564787,0.23697738,0.03890513
-4.90745373,1.89915758,0.00191040,0.15347565,0.30447383,1.18683205,0.00222197,0.51115870,0.23876844,0.03834080
-4.90145073,1.88346683,0.00216207,0.14529973,0.28797674,1.18692597,0.00200157,0.50521922,0.24066577,0.03770499
-4.89544772,1.86475583,0.00247277,0.13822679,0.27303257,1.18335315,0.00180734,0.49795189,0.24254660,0.03700011
-4.88944472,1.84308382,0.00284948,0.13222677,0.25969630,1.17612233,0.00163784,0.48952023,0.24429346,0.03623112
-4.88344172,1.81861569,0.00329924,0.12725585,0.24800789,1.16533465,0.00149162,0.48012463,0.24579830,0.03540538
-4.87743872,1.79162330,0.00382904,0.12326063,0.23799445,1.15118310,0.00136719,0.46999700,0.24696644,0.03453239
-4.87143572,1.76248261,0.00444555,0.12018231,0.22967225,1.13394857,0.00126312,0.45939434,0.24772019,0.03362356
-4.86543272,1.73166656,0.00515490,0.11796101,0.22304857,1.11399240,0.00117797,0.44859158,0.24800191,0.03269181
-4.85942971,1.69973358,0.00596234,0.11653973,0.21812308,1.09174584,0.00111040,0.43787358,0.24777629,0.03175130
-4.85342671,1.66731218,0.00687195,0.11586797,0.21488865,1.06769667,0.00105910,0.42752679,0.24703187,0.03081691
-4.84742371,1.63508200,0.00788625,0.11590469,0.21333169,1.04237365,0.00102285,0.41783057,0.24578142,0.02990390
-4.84142071,1.60375194,0.00900593,0.11662057,0.21343178,1.01632929,0.00100048,0.40904864,0.24406140,0.02902742
-4.83541771,1.57403622,0.01022943,0.11799936,0.21516076,0.99012176,0.00099086,0.40142071,0.24193037,0.02820206
-4.82941471,1.54662923,0.01155269,0.12003833,0.21848139,0.96429656,0.00099292,0.39515477,0.23946634,0.02744137
-4.82341171,1.52218023,0.01296885,0.12274770,0.22334545,0.93936876,0.00100560,0.39042017,0.23676332,0.02675746
-4.81740870,1.50126873,0.01446811,0.12614915,0.22969183,0.91580648,0.00102785,0.38734178,0.23392705,0.02616059
-4.81140570,1.48438180,0.01603757,0.13027330,0.23744436,0.89401624,0.00105859,0.38599547,0.23107023,0.02565879
-4.80540270,1.47189399,0.01766129,0.13515650,0.24650984,0.87433071,0.00109674,0.38640500,0.22830735,0.02525760
-4.79939970,1.46405092,0.01932039,0.14083683,0.25677639,0.85699932,0.00114116,0.38854062,0.22574944,0.02495985
-4.79339670,1.46095704,0.02099328,0.14734971,0.26811222,0.84218196,0.00119065,0.39231930,0.22349888,0.02476549
-4.78739370,1.46256824,0.02265608,0.15472310,0.28036506,0.82994599,0.00124399,0.39760666,0.22164459,0.02467160
-4.78139070,1.46868959,0.02428308,0.16297285,0.29336240,0.82026660,0.00129988,0.40422068,0.22025778,0.02467239
-4.77538769,1.47897842,0.02584735,0.17209815,0.30691249,0.81303029,0.00135702,0.41193685,0.21938845,0.02475939
-4.76938469,1.49295260,0.02732150,0.18207753,0.32080631,0.80804148,0.00141407,0.42049492,0.21906280,0.02492164
-4.76338169,1.51000397,0.02867838,0.19286566,0.33482051,0.80503165,0.00146969,0.42960673,0.21928162,0.02514611
-4.75737869,1.52941631,0.02989198,0.20439110,0.34872113,0.80367084,0.00152259,0.43896513,0.22001985,0.02541799
-4.75137569,1.55038742,0.03093818,0.21655527,0.36226818,0.80358095,0.00157152,0.44825354,0.22122719,0.02572126
-4.74537269,1.57205449,0.03179556,0.22923277,0.37522093,0.80435029,0.00161534,0.45715588,0.22282988,0.02603917
-4.73936968,1.59352209,0.03244616,0.24227313,0.38734369,0.80554902,0.00165304,0.46536660,0.22473338,0.02635478
-4.73336668,1.61389162,0.03287607,0.25550402,0.39841195,0.80674473,0.00168377,0.47260041,0.22682608,0.02665155
-4.72736368,1.63229155,0.03307591,0.26873583,0.40821861,0.80751794,0.00170685,0.47860147,0.22898368,0.02691392
-4.72136068,1.64790716,0.03304120,0.28176752,0.41658024,0.80747673,0.00172183,0.48315168,0.23107417,0.02712779
-4.71535768,1.66000906,0.03277253,0.29439347,0.42334288,0.80627040,0.00172849,0.48607785,0.23296312,0.02728105
-4.70935468,1.66797933,0.03227550,0.30641115,0.42838739,0.80360146,0.00172684,0.48725757,0.23451917,0.02736400
-4.70335168,1.67133443,0.03156056,0.31762910,0.43163403,0.79923588,0.00171715,0.48662354,0.23561937,0.02736971
-4.69734867,1.66974419,0.03064263,0.32787498,0.43304604,0.79301113,0.00169993,0.48416626,0.23615419,0.02729427
-4.69134567,1.66304592,0.02954061,0.33700319,0.43263220,0.78484193,0.00167591,0.47993506,0.23603203,0.02713696
-4.68534267,1.65125337,0.02827668,0.34490165,0.43044800,0.77472349,0.00164604,0.47403736,0.23518300,0.02690029
-4.67933967,1.63455990,0.02687562,0.35149744,0.42659556,0.76273208,0.00161146,0.46663633,0.23356179,0.02658998
-4.67333667,1.61333564,0.02536397,0.35676075,0.42122210,0.74902316,0.00157345,0.45794686,0.23114951,0.02621476
-4.66733367,1.58811877,0.02376922,0.36070709,0.41451699,0.73382674,0.00153341,0.44823013,0.22795458,0.02578614
-4.66133067,1.55960079,0.02211898,0.36339741,0.40670748,0.71744046,0.00149284,0.43778679,0.22401232,0.02531800
-4.65532766,1.52860642,0.02044021,0.36493606,0.39805303,0.70022031,0.00145322,0.42694910,0.21938358,0.02482618
-4.64932466,1.49606842,0.01875853,0.36546659,0.38883867,0.68256936,0.00141606,0.41607206,0.21415226,0.02432791
-4.64332166,1.46299834,0.01709762,0.36516568,0.37936724,0.66492488,0.00138276,0.40552404,0.20842197,0.02384126
