energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.23161581,4.67990987,0.00336213,0.38152466,1.93066882,2.74901576,0.61451465,0.00000000,0.89254271,0.68743104
-5.22561281,4.62484113,0.00332413,0.37725576,1.89254495,2.71706804,0.61084215,0.00000000,0.87313031,0.68031128
-5.21960980,4.56874504,0.00327468,0.37312269,1.85220205,2.68523694,0.60670392,0.00000000,0.85258242,0.67333947
-5.21360680,4.51289281,0.00321486,0.36918517,1.81025562,2.65438652,0.60223896,0.00000000,0.83111811,0.66665741
-5.20760380,4.45843342,0.00314592,0.36549022,1.76728624,2.62530165,0.59757206,0.00000000,0.80895517,0.66037631
-5.20160080,4.40634739,0.00306926,0.36207010,1.72382138,2.59865517,0.59280901,0.00000000,0.78630355,0.65457228
-5.19559780,4.35740842,0.00298638,0.35894060,1.68032053,2.57498003,0.58803281,0.00000000,0.76335937,0.64928334
-5.18959480,4.31215465,0.00289877,0.35610013,1.63716416,2.55464784,0.58330115,0.00000000,0.74029981,0.64450790
-5.18359180,4.27087093,0.00280791,0.35352937,1.59464683,2.53785468,0.57864506,0.00000000,0.71727902,0.64020500
-5.17758879,4.23358269,0.00271519,0.35119189,1.55297445,2.52461479,0.57406887,0.00000000,0.69442525,0.63629634
-5.17158579,4.20006170,0.00262183,0.34903542,1.51226575,2.51476235,0.56955139,0.00000000,0.67183938,0.63266983
-5.16558279,4.16984326,0.00252890,0.34699402,1.47255747,2.50796105,0.56504831,0.00000000,0.64959474,0.62918484
-5.15957979,4.14225396,0.00243728,0.34499100,1.43381293,2.50372100,0.56049555,0.00000000,0.62773830,0.62567876
-5.15357679,4.11644843,0.00234760,0.34294241,1.39593347,2.50142207,0.55581356,0.00000000,0.60629311,0.62197457
-5.14757379,4.09145360,0.00226030,0.34076112,1.35877187,2.50034244,0.55091223,0.00000000,0.58526183,0.61788928
-5.14157079,4.06621810,0.00217560,0.33836118,1.32214738,2.49969107,0.54569623,0.00000000,0.56463109,0.61324277
-5.13556778,4.03966471,0.00209356,0.33566239,1.28586129,2.49864259,0.54007069,0.00000000,0.54437654,0.60786670
-5.12956478,4.01074356,0.00201405,0.33259477,1.24971268,2.49637312,0.53394671,0.00000000,0.52446817,0.60161309
-5.12356178,3.97848368,0.00193684,0.32910288,1.21351343,2.49209539,0.52724679,0.00000000,0.50487582,0.59436229
-5.11755878,3.94204101,0.00186159,0.32514956,1.17710213,2.48509194,0.51990970,0.00000000,0.48557440,0.58602996
-5.11155578,3.90074076,0.00178795,0.32071923,1.14035625,2.47474494,0.51189482,0.00000000,0.46654869,0.57657282
-5.10555278,3.85411277,0.00171554,0.31582032,1.10320231,2.46056173,0.50318568,0.00000000,0.44779746,0.56599288
-5.09954977,3.80191861,0.00164403,0.31048693,1.06562370,2.44219518,0.49379254,0.00000000,0.42933684,0.55434012
-5.09354677,3.74416964,0.00157314,0.30477953,1.02766603,2.41945828,0.48375410,0.00000000,0.41120255,0.54171339
-5.08754377,3.68113574,0.00150271,0.29878473,0.98943992,2.39233281,0.47313815,0.00000000,0.39345129,0.52825964
-5.08154077,3.61334464,0.00143265,0.29261411,0.95112130,2.36097183,0.46204120,0.00000000,0.37616092,0.51417140
-5.07553777,3.54157238,0.00136306,0.28640216,0.91294923,2.32569644,0.45058717,0.00000000,0.35942975,0.49968275
-5.06953477,3.46682549,0.00129412,0.28030344,0.87522163,2.28698697,0.43892520,0.00000000,0.34337475,0.48506378
-5.06353177,3.39031590,0.00122620,0.27448899,0.83828888,2.24546946,0.42722661,0.00000000,0.32812905,0.47061390
-5.05752876,3.31342967,0.00115976,0.26914216,0.80254576,2.20189785,0.41568129,0.00000000,0.31383863,0.45665411
-5.05152576,3.23769086,0.00109542,0.26445396,0.76842191,2.15713293,0.40449348,0.00000000,0.30065849,0.44351847
-5.04552276,3.16472165,0.00103388,0.26061806,0.73637121,2.11211871,0.39387721,0.00000000,0.28874836,0.43154509
-5.03951976,3.09620006,0.00097598,0.25782556,0.70686017,2.06785709,0.38405149,0.00000000,0.27826815,0.42106683
-5.03351676,3.03381641,0.00092258,0.25625960,0.68035583,2.02538167,0.37523536,0.00000000,0.26937318,0.41240193
-5.02751376,2.97922951,0.00087463,0.25609001,0.65731328,1.98573133,0.36764299,0.00000000,0.26220947,0.40584482
-5.02151076,2.93402361,0.00083312,0.25746804,0.63816310,1.94992420,0.36147876,0.00000000,0.25690898,0.40165733
-5.01550775,2.89966674,0.00079903,0.26052119,0.62329892,1.91893267,0.35693262,0.00000000,0.25358506,0.40006042
-5.00950475,2.87747133,0.00077334,0.26534844,0.61306537,1.89365967,0.35417562,0.00000000,0.25232805,0.40122672
-5.00350175,2.86855749,0.00075701,0.27201583,0.60774658,1.87491668,0.35335573,0.00000000,0.25320131,0.40527391
-4.99749875,2.87381959,0.00075095,0.28055247,0.60755551,1.86340363,0.35459391,0.00000000,0.25623748,0.41225927
-4.99149575,2.89389661,0.00075598,0.29094727,0.61262427,1.85969091,0.35798057,0.00000000,0.26143533,0.42217539
-4.98549275,2.92914666,0.00077284,0.30314638,0.62299579,1.86420368,0.36357239,0.00000000,0.26875707,0.43494736
-4.97948974,2.97962631,0.00080217,0.31705151,0.63861696,1.87720841,0.37138949,0.00000000,0.27812635,0.45043138
-4.97348674,3.04507518,0.00084445,0.33251929,0.65933363,1.89880206,0.38141312,0.00000000,0.28942710,0.46841514
-4.96748374,3.12490634,0.00090002,0.34936179,0.68488771,1.92890387,0.39358380,0.00000000,0.30250310,0.48861992
-4.96148074,3.21820320,0.00096902,0.36734823,0.71491655,1.96725001,0.40780012,0.00000000,0.31715872,0.51070450
-4.95547774,3.32372340,0.00105141,0.38620819,0.74895503,2.01339140,0.42391818,0.00000000,0.33316059,0.53427094
-4.94947474,3.43991022,0.00114692,0.40563601,0.78644031,2.06669487,0.44175181,0.00000000,0.35024058,0.55887222
-4.94347174,3.56491195,0.00125503,0.42529671,0.82671954,2.12634798,0.46107373,0.00000000,0.36809994,0.58402154
-4.93746873,3.69660948,0.00137497,0.44483311,0.86906048,2.19136791,0.48161761,0.00000000,0.38641463,0.60920326
-4.93146573,3.83265213,0.00150573,0.46387418,0.91266502,2.26061442,0.50308120,0.00000000,0.40484194,0.63388504
-4.92546273,3.97050138,0.00164599,0.48204430,0.95668536,2.33280725,0.52513058,0.00000000,0.42302808,0.65753111
-4.91945973,4.10748218,0.00179419,0.49897328,1.00024247,2.40654789,0.54740548,0.00000000,0.44061680,0.67961610
-4.91345673,4.24084071,0.00194850,0.51430665,1.04244659,2.48034570,0.56952568,0.00000000,0.45725858,0.69963905
-4.90745373,4.36780743,0.00210687,0.52771612,1.08241899,2.55264802,0.59109834,0.00000000,0.47262042,0.71713718
-4.90145073,4.48566400,0.00226703,0.53890957,1.11931441,2.62187389,0.61172630,0.00000000,0.48639561,0.73169887
-4.89544772,4.59181198,0.00242655,0.54764036,1.15234349,2.68645055,0.63101691,0.00000000,0.49831334,0.74297545
-4.88944472,4.68384143,0.00258287,0.55371546,1.18079430,2.74485206,0.64859137,0.00000000,0.50814777,0.75069128
-4.88344172,4.75959717,0.00273339,0.55700216,1.20405223,2.79563878,0.66409418,0.00000000,0.51572601,0.75465175
-4.87743872,4.81724025,0.00287551,0.55743301,1.22161747,2.83749656,0.67720251,0.00000000,0.52093498,0.75474895
-4.87143572,4.85530260,0.00300670,0.55500875,1.23311932,2.86927441,0.68763497,0.00000000,0.52372650,0.75096465
-4.86543272,4.87273269,0.00312459,0.54979913,1.23832680,2.89001919,0.69515975,0.00000000,0.52412064,0.74337060
-4.85942971,4.86893027,0.00322702,0.54194153,1.23715505,2.89900605,0.69960156,0.00000000,0.52220690,0.73212604
-4.85342671,4.84376878,0.00331214,0.53163740,1.22966725,2.89576328,0.70084712,0.00000000,0.51814327,0.71747258
-4.84742371,4.79760430,0.00337847,0.51914667,1.21607188,2.88009061,0.69884919,0.00000000,0.51215298,0.69972656
-4.84142071,4.73127032,0.00342493,0.50478022,1.19671546,2.85206988,0.69362859,0.00000000,0.50451906,0.67926929
-4.83541771,4.64605841,0.00345093,0.48889089,1.17207098,2.81206762,0.68527438,0.00000000,0.49557685,0.65653538
-4.82941471,4.54368493,0.00345638,0.47186303,1.14272239,2.76072902,0.67394198,0.00000000,0.48570454,0.63199977
-4.82341171,4.42624490,0.00344170,0.45410127,1.10934584,2.69896345,0.65984931,0.00000000,0.47531213,0.60616369
-4.81740870,4.29615428,0.00340784,0.43601870,1.07268823,2.62792173,0.64327103,0.00000000,0.46482906,0.57954033
-4.81140570,4.15608260,0.00335626,0.41802487,1.03354392,2.54896575,0.62453108,0.00000000,0.45469095,0.55264033
-4.80540270,4.00887803,0.00328889,0.40051409,0.99273052,2.46363159,0.60399364,0.00000000,0.44532582,0.52595788
-4.79939970,3.85748730,0.00320809,0.38385435,0.95106445,2.37358707,0.58205299,0.00000000,0.43714026,0.49995768
-4.79339670,3.70487330,0.00311657,0.36837715,0.90933730,2.28058531,0.55912249,0.00000000,0.43050603,0.47506319
-4.78739370,3.55393284,0.00301733,0.35436866,0.86829362,2.18641587,0.53562296,0.00000000,0.42574748,0.45164644
-4.78139070,3.40741738,0.00291357,0.34206238,0.82861102,2.09285505,0.51197115,0.00000000,0.42313031,0.43001978
-4.77538769,3.26785936,0.00280860,0.33163352,0.79088311,2.00161699,0.48856831,0.00000000,0.42285201,0.41042968
-4.76938469,3.13750638,0.00270571,0.32319526,0.75560580,1.91430737,0.46578961,0.00000000,0.42503442,0.39305266
-4.76338169,3.01826534,0.00260814,0.31679705,0.72316726,1.83238100,0.44397443,0.00000000,0.42971860,0.37799358
-4.75737869,2.91165832,0.00251889,0.31242481,0.69384187,1.75710480,0.42341813,0.00000000,0.43686246,0.36528609
-4.75137569,2.81879138,0.00244073,0.31000327,0.66778814,1.68952722,0.40436532,0.00000000,0.44634102,0.35489532
-4.74537269,2.74033719,0.00237603,0.30940007,0.64505051,1.63045500,0.38700494,0.00000000,0.45794964,0.34672257
-4.73936968,2.67653172,0.00232674,0.31043173,0.62556488,1.58043793,0.37146732,0.00000000,0.47141007,0.34061189
-4.73336668,2.62718493,0.00229434,0.31287117,0.60916748,1.53976177,0.35782312,0.00000000,0.48637917,0.33635829
-4.72736368,2.59170485,0.00227977,0.31645657,0.59560665,1.50844957,0.34608431,0.00000000,0.50246015,0.33371722
-4.72136068,2.56913376,0.00228339,0.32090129,0.58455695,1.48627093,0.33620697,0.00000000,0.51921591,0.33241514
-4.71535768,2.55819524,0.00230502,0.32590449,0.57563513,1.47275886,0.32809580,0.00000000,0.53618418,0.33216071
-4.70935468,2.55735004,0.00234393,0.33116217,0.56841712,1.46723329,0.32161012,0.00000000,0.55289379,0.33265624
-4.70335168,2.56485878,0.00239883,0.33637818,0.56245550,1.46883050,0.31657115,0.00000000,0.56888167,0.33360909
-4.69734867,2.57884907,0.00246796,0.34127491,0.55729686,1.47653720,0.31277014,0.00000000,0.58370980,0.33474260
-4.69134567,2.59738476,0.00254911,0.34560320,0.55249830,1.48922802,0.30997714,0.00000000,0.59698162,0.33580614
-4.68534267,2.61853480,0.00263974,0.34915122,0.54764251,1.50570519,0.30795009,0.00000000,0.60835720,0.33658402
-4.67933967,2.64043930,0.00273698,0.35175191,0.54235119,1.52473902,0.30644372,0.00000000,0.61756654,0.33690301
-4.67333667,2.66137078,0.00283780,0.35328887,0.53629604,1.54510786,0.30521820,0.00000000,0.62442052,0.33663802
-4.66733367,2.67978848,0.00293905,0.35370029,0.52920747,1.56563618,0.30404700,0.00000000,0.62881908,0.33571608
-4.66133067,2.69438418,0.00303760,0.35298100,0.52088045,1.58522982,0.30272390,0.00000000,0.63075617,0.33411821
-4.65532766,2.70411816,0.00313039,0.35118247,0.51117783,1.60290712,0.30106882,0.00000000,0.63032136,0.33187940
-4.64932466,2.70824454,0.00321456,0.34841078,0.50003090,1.61782526,0.29893238,0.00000000,0.62769801,0.32908653
-4.64332166,2.70632541,0.00328752,0.34482271,0.48743754,1.62930100,0.29619907,0.00000000,0.62315808,0.32587449
