energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.77638819,3.09453473,-2.42212006,0.43532168,-0.37883357,1.91444378,-1.42387638,0.40444772,-0.26772302,0.00000000,-0.00000000,0.05068131,-0.04008298,1.23622580,-1.04016683
-2.77038519,3.16310054,-2.52417144,0.44307223,-0.38899215,1.96321028,-1.49198068,0.42346953,-0.28738250,0.00000000,-0.00000000,0.05171227,-0.04183369,1.25714109,-1.07682264
-2.76438219,3.22601752,-2.62329488,0.45070452,-0.39870882,2.00821165,-1.55867859,0.44167981,-0.30744666,0.00000000,-0.00000000,0.05258675,-0.04353072,1.27594330,-1.11187133
-2.75837919,3.28296359,-2.71906726,0.45823099,-0.40804332,2.04916350,-1.62360970,0.45886724,-0.32778173,0.00000000,-0.00000000,0.05329383,-0.04516066,1.29259634,-1.14522198
-2.75237619,3.33360186,-2.81107291,0.46564550,-0.41705823,2.08578057,-1.68641356,0.47481914,-0.34823673,0.00000000,-0.00000000,0.05382359,-0.04670931,1.30705507,-1.17679205
-2.74637319,3.37758633,-2.89889967,0.47292284,-0.42581512,2.11778157,-1.74673001,0.48932582,-0.36864429,0.00000000,-0.00000000,0.05416733,-0.04816190,1.31926653,-1.20650373
-2.74037019,3.41457120,-2.98213577,0.48001921,-0.43437082,2.14489575,-1.80419982,0.50218516,-0.38882208,0.00000000,-0.00000000,0.05431789,-0.04950317,1.32917282,-1.23428081
-2.73436718,3.44422339,-3.06036789,0.48687358,-0.44277391,2.16687139,-1.85846605,0.51320757,-0.40857488,0.00000000,-0.00000000,0.05426994,-0.05071770,1.33671544,-1.26004602
-2.72836418,3.46623765,-3.13318086,0.49340991,-0.45106175,2.18348545,-1.90917602,0.52222085,-0.42769725,0.00000000,-0.00000000,0.05402022,-0.05179016,1.34184087,-1.28371936
-2.72236118,3.48035357,-3.20015924,0.49954020,-0.45925797,2.19455427,-1.95598425,0.52907503,-0.44597683,0.00000000,-0.00000000,0.05356779,-0.05270575,1.34450697,-1.30521735
-2.71635818,3.48637355,-3.26089107,0.50516799,-0.46737077,2.19994446,-1.99855633,0.53364693,-0.46319809,0.00000000,-0.00000000,0.05291423,-0.05345054,1.34468989,-1.32445344
-2.71035518,3.48418061,-3.31497377,0.51019253,-0.47539190,2.19958361,-2.03657381,0.53584415,-0.47914668,0.00000000,-0.00000000,0.05206378,-0.05401188,1.34239099,-1.34133961
-2.70435218,3.47375514,-3.36202230,0.51451306,-0.48329646,2.19346998,-2.06974007,0.53560858,-0.49361391,0.00000000,-0.00000000,0.05102346,-0.05437891,1.33764332,-1.35578915
-2.69834917,3.45518935,-3.40167921,0.51803343,-0.49104351,2.18168055,-2.09778702,0.53291904,-0.50640163,0.00000000,-0.00000000,0.04980304,-0.05454285,1.33051723,-1.36772041
-2.69234617,3.42869865,-3.43362649,0.52066650,-0.49857747,2.16437703,-2.12048254,0.52779310,-0.51732703,0.00000000,-0.00000000,0.04841503,-0.05449745,1.32112467,-1.37706160
-2.68634317,3.39462905,-3.45759846,0.52233850,-0.50583016,2.14180905,-2.13763830,0.52028797,-0.52622742,0.00000000,-0.00000000,0.04687455,-0.05423929,1.30962196,-1.38375610
-2.68034017,3.35346004,-3.47339552,0.52299300,-0.51272357,2.11431447,-2.14911776,0.51050033,-0.53296474,0.00000000,-0.00000000,0.04519916,-0.05376800,1.29621063,-1.38776831
-2.67433717,3.30580259,-3.48089772,0.52259453,-0.51917303,2.08231639,-2.15484390,0.49856522,-0.53742964,0.00000000,-0.00000000,0.04340862,-0.05308642,1.28113626,-1.38908948
-2.66833417,3.25239213,-3.48007775,0.52113154,-0.52509087,2.04631690,-2.15480628,0.48465398,-0.53954504,0.00000000,-0.00000000,0.04152465,-0.05220073,1.26468534,-1.38774336
-2.66233117,3.19407672,-3.47101241,0.51861889,-0.53039025,2.00688777,-2.14906702,0.46897132,-0.53926896,0.00000000,-0.00000000,0.03957056,-0.05112036,1.24718017,-1.38379122
-2.65632816,3.13180081,-3.45389202,0.51509956,-0.53498919,1.96465827,-2.13776537,0.45175155,-0.53659664,0.00000000,-0.00000000,0.03757096,-0.04985794,1.22897199,-1.37733595
-2.65032516,3.06658528,-3.42902693,0.51064570,-0.53881453,1.92030066,-2.12112026,0.43325422,-0.53156174,0.00000000,-0.00000000,0.03555141,-0.04842909,1.21043270,-1.36852489
-2.64432216,2.99950456,-3.39685076,0.50535900,-0.54180577,1.87451396,-2.09943078,0.41375929,-0.52423663,0.00000000,-0.00000000,0.03353806,-0.04685213,1.19194545,-1.35755119
-2.63831916,2.93166185,-3.35791981,0.49937024,-0.54391868,1.82800667,-2.07307421,0.39356184,-0.51473186,0.00000000,-0.00000000,0.03155731,-0.04514780,1.17389467,-1.34465356
-2.63231616,2.86416352,-3.31290849,0.49283819,-0.54512851,1.78147913,-2.04250136,0.37296674,-0.50319463,0.00000000,-0.00000000,0.02963551,-0.04333882,1.15665584,-1.33011405
-2.62631316,2.79809385,-3.26260060,0.48594781,-0.54543279,1.73560643,-2.00822950,0.35228314,-0.48980650,0.00000000,-0.00000000,0.02779864,-0.04144953,1.14058572,-1.31425424
-2.62031016,2.73449104,-3.20787666,0.47890774,-0.54485364,1.69102253,-1.97083268,0.33181913,-0.47478027,0.00000000,-0.00000000,0.02607206,-0.03950547,1.12601326,-1.29742943
-2.61430715,2.67432565,-3.14969766,0.47194722,-0.54343940,1.64830625,-1.93092990,0.31187658,-0.45835630,0.00000000,-0.00000000,0.02448021,-0.03753291,1.11323180,-1.28002148
-2.60830415,2.61848215,-3.08908561,0.46531239,-0.54126575,1.60796977,-1.88917141,0.29274630,-0.44079818,0.00000000,-0.00000000,0.02304640,-0.03555849,1.10249282,-1.26243008
-2.60230115,2.56774425,-3.02710172,0.45926211,-0.53843607,1.57045008,-1.84622362,0.27470353,-0.42238806,0.00000000,-0.00000000,0.02179259,-0.03360881,1.09400157,-1.24506318
-2.59629815,2.52278451,-2.96482294,0.45406329,-0.53508121,1.53610361,-1.80275326,0.25800389,-0.40342164,0.00000000,-0.00000000,0.02073912,-0.03171010,1.08791468,-1.22832667
-2.59029515,2.48415829,-2.90331788,0.44998589,-0.53135847,1.50520418,-1.75941137,0.24287970,-0.38420304,0.00000000,-0.00000000,0.01990458,-0.02988787,1.08433982,-1.21261398
-2.58429215,2.45230202,-2.84362287,0.44729759,-0.52744991,1.47794424,-1.71681778,0.22953687,-0.36503955,0.00000000,-0.00000000,0.01930550,-0.02816669,1.08333737,-1.19829588
-2.57828914,2.42753556,-2.78671938,0.44625826,-0.52355997,1.45443914,-1.67554678,0.21815208,-0.34623650,0.00000000,-0.00000000,0.01895616,-0.02656992,1.08492397,-1.18571101
-2.57228614,2.41006798,-2.73351349,0.44711437,-0.51991239,1.43473406,-1.63611459,0.20887056,-0.32809223,0.00000000,-0.00000000,0.01886836,-0.02511952,1.08907748,-1.17515762
-2.56628314,2.40000639,-2.68481827,0.45009334,-0.51674646,1.41881306,-1.59896907,0.20180415,-0.31089322,0.00000000,-0.00000000,0.01905114,-0.02383585,1.09574326,-1.16688683
-2.56028014,2.39736670,-2.64133969,0.45539808,-0.51431275,1.40660973,-1.56448229,0.19702990,-0.29490957,0.00000000,-0.00000000,0.01951054,-0.02273756,1.10484117,-1.16109769
-2.55427714,2.40208583,-2.60366662,0.46320172,-0.51286814,1.39801872,-1.53294602,0.19458903,-0.28039070,0.00000000,-0.00000000,0.02024933,-0.02184139,1.11627288,-1.15793434
-2.54827414,2.41403422,-2.57226497,0.47364275,-0.51267053,1.39290747,-1.50457047,0.19448631,-0.26756143,0.00000000,-0.00000000,0.02126681,-0.02116207,1.12992911,-1.15748525
-2.54227114,2.43302809,-2.54747616,0.48682065,-0.51397313,1.39112762,-1.47948615,0.19668995,-0.25661840,0.00000000,-0.00000000,0.02255853,-0.02071214,1.14569625,-1.15978468
-2.53626813,2.45884059,-2.52951969,0.50279203,-0.51701843,1.39252533,-1.45774866,0.20113190,-0.24772691,0.00000000,-0.00000000,0.02411618,-0.02050181,1.16346208,-1.16481603
-2.53026513,2.49121135,-2.51849937,0.52156766,-0.52203216,1.39695019,-1.43934615,0.20770871,-0.24101813,0.00000000,-0.00000000,0.02592744,-0.02053879,1.18312021,-1.17251703
-2.52426213,2.52985395,-2.51441273,0.54311013,-0.52921717,1.40426221,-1.42420896,0.21628288,-0.23658681,0.00000000,-0.00000000,0.02797595,-0.02082813,1.20457301,-1.18278626
-2.51825913,2.57446122,-2.51716276,0.56733256,-0.53874751,1.41433672,-1.41222081,0.22668482,-0.23448942,0.00000000,-0.00000000,0.03024136,-0.02137205,1.22773296,-1.19549081
-2.51225613,2.62470802,-2.52657138,0.59409809,-0.55076287,1.42706701,-1.40323103,0.23871535,-0.23474289,0.00000000,-0.00000000,0.03269948,-0.02216976,1.25252226,-1.21047431
-2.50625313,2.68025189,-2.54239365,0.62322055,-0.56536347,1.44236470,-1.39706702,0.25214882,-0.23732389,0.00000000,-0.00000000,0.03532253,-0.02321735,1.27887094,-1.22756520
-2.50025013,2.74073162,-2.56433191,0.65446595,-0.58260554,1.46015800,-1.39354640,0.26673680,-0.24216876,0.00000000,-0.00000000,0.03807952,-0.02450765,1.30671337,-1.24658442
-2.49424712,2.80576407,-2.59204918,0.68755505,-0.60249769,1.48038808,-1.39248823,0.28221220,-0.24917411,0.00000000,-0.00000000,0.04093672,-0.02603016,1.33598370,-1.26735236
-2.48824412,2.87493975,-2.62518095,0.72216681,-0.62499801,1.50300374,-1.39372268,0.29829400,-0.25819814,0.00000000,-0.00000000,0.04385823,-0.02777104,1.36661027,-1.28969448
-2.48224112,2.94781750,-2.66334511,0.75794273,-0.65001233,1.52795487,-1.39709877,0.31469220,-0.26906276,0.00000000,-0.00000000,0.04680665,-0.02971314,1.39850940,-1.31344548
-2.47623812,3.02391884,-2.70614940,0.79449190,-0.67739341,1.55518494,-1.40248993,0.33111312,-0.28155639,0.00000000,-0.00000000,0.04974381,-0.03183615,1.43157901,-1.33845166
-2.47023512,3.10272229,-2.75319630,0.83139684,-0.70694128,1.58462297,-1.40979714,0.34726474,-0.29543757,0.00000000,-0.00000000,0.05263150,-0.03411676,1.46569226,-1.36457154
-2.46423212,3.18365822,-2.80408547,0.86821971,-0.73840476,1.61617533,-1.41894964,0.36286211,-0.31043921,0.00000000,-0.00000000,0.05543228,-0.03652897,1.50069165,-1.39167470
-2.45822911,3.26610455,-2.85841367,0.90450908,-0.77148405,1.64971771,-1.42990335,0.37763252,-0.32627357,0.00000000,-0.00000000,0.05811025,-0.03904446,1.53638394,-1.41963905
-2.45222611,3.34938347,-2.91577280,0.93980689,-0.80583445,1.68508757,-1.44263718,0.39132042,-0.34263767,0.00000000,-0.00000000,0.06063172,-0.04163298,1.57253602,-1.44834671
-2.44622311,3.43275965,-2.97574619,0.97365568,-0.84107108,1.72207738,-1.45714766,0.40369184,-0.35921919,0.00000000,-0.00000000,0.06296590,-0.04426290,1.60887220,-1.47767892
-2.44022011,3.51544007,-3.03790396,1.00560570,-0.87677459,1.76042896,-1.47344206,0.41453835,-0.37570262,0.00000000,-0.00000000,0.06508543,-0.04690176,1.64507286,-1.50751037
-2.43421711,3.59657556,-3.10179784,1.03522209,-0.91249775,1.79982902,-1.49153074,0.42368026,-0.39177553,0.00000000,-0.00000000,0.06696682,-0.04951680,1.68077477,-1.53770330
-2.42821411,3.67526439,-3.16695611,1.06209184,-0.94777276,1.83990630,-1.51141890,0.43096921,-0.40713480,0.00000000,-0.00000000,0.06859077,-0.05207563,1.71557314,-1.56810192
-2.42221111,3.75055781,-3.23287914,1.08583036,-0.98211920,1.88023037,-1.53309828,0.43628992,-0.42149259,0.00000000,-0.00000000,0.06994234,-0.05454679,1.74902538,-1.59852751
-2.41620810,3.82146788,-3.29903612,1.10608783,-1.01505246,1.92031235,-1.55653926,0.43956125,-0.43458198,0.00000000,-0.00000000,0.07101098,-0.05690035,1.78065654,-1.62877458
-2.41020510,3.88697743,-3.36486315,1.12255493,-1.04609251,1.95960766,-1.58168360,0.44073643,-0.44616197,0.00000000,-0.00000000,0.07179051,-0.05910840,1.80996645,-1.65860834
-2.40420210,3.94605236,-3.42976308,1.13496804,-1.07477277,1.99752094,-1.60843801,0.43980260,-0.45602191,0.00000000,-0.00000000,0.07227884,-0.06114559,1.83643828,-1.68776376
-2.39819910,3.99765606,-3.49310711,1.14311380,-1.10064897,2.03341327,-1.63666900,0.43677970,-0.46398507,0.00000000,-0.00000000,0.07247777,-0.06298945,1.85954849,-1.71594629
-2.39219610,4.04076600,-3.55423820,1.14683282,-1.12330781,2.06661152,-1.66619887,0.43171873,-0.46991134,0.00000000,-0.00000000,0.07239258,-0.06462078,1.87877779,-1.74283427
-2.38619310,4.07439217,-3.61247611,1.14602257,-1.14237510,2.09642006,-1.69680303,0.42469949,-0.47369905,0.00000000,-0.00000000,0.07203161,-0.06602380,1.89362291,-1.76808290
-2.38019010,4.09759707,-3.66712382,1.14063933,-1.15752330,2.12213435,-1.72820861,0.41582789,-0.47528573,0.00000000,-0.00000000,0.07140583,-0.06718634,1.90360883,-1.79132960
-2.37418709,4.10951681,-3.71747515,1.13069907,-1.16847818,2.14305638,-1.76009442,0.40523290,-0.47464805,0.00000000,-0.00000000,0.07052842,-0.06809977,1.90830109,-1.81220064
-2.36818409,4.10938287,-3.76282308,1.11627723,-1.17502436,2.15851157,-1.79209211,0.39306324,-0.47180072,0.00000000,-0.00000000,0.06941424,-0.06875902,1.90731779,-1.83031846
-2.36218109,4.09654368,-3.80246867,1.09750744,-1.17700971,2.16786650,-1.82378857,0.37948387,-0.46679468,0.00000000,-0.00000000,0.06807952,-0.06916238,1.90034101,-1.84530972
-2.35617809,4.07048547,-3.83573006,1.07457899,-1.17434821,2.17054714,-1.85472945,0.36467236,-0.45971436,0.00000000,-0.00000000,0.06654144,-0.06931124,1.88712697,-1.85681337
-2.35017509,4.03085146,-3.86195152,1.04773332,-1.16702142,2.16605676,-1.88442391,0.34881526,-0.45067445,0.00000000,-0.00000000,0.06481781,-0.06920987,1.86751493,-1.86448879
-2.34417209,3.97745873,-3.88051224,1.01725932,-1.15507822,2.15399297,-1.91235045,0.33210450,-0.43981597,0.00000000,-0.00000000,0.06292684,-0.06886500,1.84143416,-1.86802332
-2.33816908,3.91031182,-3.89083482,0.98348783,-1.13863308,2.13406311,-1.93796393,0.31473387,-0.42730202,0.00000000,-0.00000000,0.06088690,-0.06828552,1.80890894,-1.86713936
-2.33216608,3.82961250,-3.89239346,0.94678522,-1.11786274,2.10609730,-1.96070372,0.29689566,-0.41331324,0.00000000,-0.00000000,0.05871644,-0.06748209,1.77006123,-1.86160051
-2.32616308,3.73576508,-3.88472185,0.90754642,-1.09300138,2.07005866,-1.98000299,0.27877761,-0.39804313,0.00000000,-0.00000000,0.05643379,-0.06646674,1.72511095,-1.85121687
-2.32016008,3.62937676,-3.86742088,0.86618751,-1.06433465,2.02605005,-1.99529910,0.26056002,-0.38169337,0.00000000,-0.00000000,0.05405721,-0.06525257,1.67437377,-1.83584925
-2.31415708,3.51125285,-3.84016617,0.82313807,-1.03219251,1.97431698,-2.00604506,0.24241327,-0.36446926,0.00000000,-0.00000000,0.05160476,-0.06385343,1.61825648,-1.81541253
-2.30815408,3.38238680,-3.80271556,0.77883358,-0.99694139,1.91524646,-2.01172173,0.22449568,-0.34657547,0.00000000,-0.00000000,0.04909435,-0.06228367,1.55725003,-1.78987789
-2.30215108,3.24394517,-3.75491656,0.73370805,-0.95897578,1.84936184,-2.01185075,0.20695181,-0.32821206,0.00000000,-0.00000000,0.04654373,-0.06055791,1.49192051,-1.75927423
-2.29614807,3.09724805,-3.69671363,0.68818705,-0.91870962,1.77731348,-2.00600773,0.18991110,-0.30957108,0.00000000,-0.00000000,0.04397047,-0.05869090,1.42289831,-1.72368874
-2.29014507,2.94374537,-3.62815517,0.64268148,-0.87656781,1.69986593,-1.99383537,0.17348707,-0.29083354,0.00000000,-0.00000000,0.04139196,-0.05669743,1.35086579,-1.68326661
-2.28414207,2.78498995,-3.54940002,0.59758198,-0.83297806,1.61788171,-1.97505608,0.15777684,-0.27216711,0.00000000,-0.00000000,0.03882538,-0.05459229,1.27654393,-1.63821009
-2.27813907,2.62260827,-3.46072301,0.55325428,-0.78836336,1.53230261,-1.94948353,0.14286116,-0.25372428,0.00000000,-0.00000000,0.03628768,-0.05239025,1.20067833,-1.58877683
-2.27213607,2.45826969,-3.36251933,0.51003562,-0.74313522,1.44412893,-1.91703265,0.12880485,-0.23564120,0.00000000,-0.00000000,0.03379551,-0.05010610,1.12402501,-1.53527748
-2.26613307,2.29365548,-3.25530701,0.46823197,-0.69768792,1.35439764,-1.87772760,0.11565754,-0.21803703,0.00000000,-0.00000000,0.03136514,-0.04775466,1.04733647,-1.47807266
-2.26013007,2.13042837,-3.13972743,0.42811641,-0.65239373,1.26416018,-1.83170716,0.10345479,-0.20101390,0.00000000,-0.00000000,0.02901236,-0.04535090,0.97134843,-1.41756918
-2.25412706,1.97020369,-3.01654309,0.38992840,-0.60759928,1.17446059,-1.77922719,0.09221949,-0.18465731,0.00000000,-0.00000000,0.02675242,-0.04290991,0.89676748,-1.35421553
-2.24812406,1.81452297,-2.88663253,0.35387386,-0.56362291,1.08631483,-1.72065993,0.08196342,-0.16903692,0.00000000,-0.00000000,0.02459985,-0.04044697,0.82426023,-1.28849664
-2.24212106,1.66483054,-2.75098225,0.32012611,-0.52075313,1.00069180,-1.65648991,0.07268897,-0.15420771,0.00000000,-0.00000000,0.02256840,-0.03797755,0.75444389,-1.22092790
-2.23611806,1.52245375,-2.61067542,0.28882738,-0.47924790,0.91849662,-1.58730656,0.06439097,-0.14021142,0.00000000,-0.00000000,0.02067091,-0.03551727,0.68787865,-1.15204845
-2.23011506,1.38858710,-2.46687761,0.26009083,-0.43933477,0.84055649,-1.51379365,0.05705849,-0.12707808,0.00000000,-0.00000000,0.01891915,-0.03308182,0.62506194,-1.08241398
-2.22411206,1.26428026,-2.32081989,0.23400293,-0.40121171,0.76760940,-1.43671591,0.05067657,-0.11482776,0.00000000,-0.00000000,0.01732380,-0.03068690,0.56642440,-1.01258892
-2.21810905,1.15043013,-2.17377972,0.21062603,-0.36504843,0.70029568,-1.35690333,0.04522784,-0.10347223,0.00000000,-0.00000000,0.01589428,-0.02834805,0.51232777,-0.94313843
-2.21210605,1.04777646,-2.02706022,0.19000094,-0.33098815,0.63915248,-1.27523363,0.04069398,-0.09301668,0.00000000,-0.00000000,0.01463871,-0.02608052,0.46306429,-0.87462024
-2.20610305,0.95690079,-1.88196860,0.17214944,-0.29914967,0.58461077,-1.19261371,0.03705693,-0.08346132,0.00000000,-0.00000000,0.01356384,-0.02389912,0.41885763,-0.80757663
-2.20010005,0.87822821,-1.73979454,0.15707659,-0.26962961,0.53699484,-1.10996071,0.03429981,-0.07480286,0.00000000,-0.00000000,0.01267494,-0.02181800,0.37986494,-0.74252678
-2.19409705,0.81203138,-1.60178914,0.14477261,-0.24250470,0.49652383,-1.02818330,0.03240761,-0.06703581,0.00000000,-0.00000000,0.01197583,-0.01985052,0.34617997,-0.67995968
-2.18809405,0.75843618,-1.46914539,0.13521445,-0.21783409,0.46331493,-0.94816408,0.03136747,-0.06015365,0.00000000,-0.00000000,0.01146877,-0.01800909,0.31783672,-0.62032791
-2.18209105,0.71742866,-1.34298061,0.12836677,-0.19566156,0.43738799,-0.87074348,0.03116874,-0.05414979,0.00000000,-0.00000000,0.01115448,-0.01630506,0.29481365,-0.56404235
-2.17608804,0.68886267,-1.22432140,0.12418245,-0.17601753,0.41867111,-0.79670567,0.03180267,-0.04901825,0.00000000,-0.00000000,0.01103207,-0.01474856,0.27703795,-0.51146794
-2.17008504,0.67246789,-1.11409141,0.12260261,-0.15892083,0.40700699,-0.72676694,0.03326177,-0.04475421,0.00000000,-0.00000000,0.01109906,-0.01334847,0.26438993,-0.46292068
-2.16408204,0.66785794,-1.01310209,0.12355603,-0.14438022,0.40215981,-0.66156653,0.03553899,-0.04135429,0.00000000,-0.00000000,0.01135134,-0.01211237,0.25670709,-0.41866571
-2.15807904,0.67453868,-0.92204633,0.12695832,-0.13239548,0.40382250,-0.60166009,0.03862662,-0.03881661,0.00000000,-0.00000000,0.01178322,-0.01104650,0.25378810,-0.37891642
-2.15207604,0.69191638,-0.84149480,0.13271063,-0.12295810,0.41162424,-0.54751565,0.04251505,-0.03714060,0.00000000,-0.00000000,0.01238739,-0.01015578,0.25539636,-0.34383465
-2.14607304,0.71930618,-0.77189462,0.14069825,-0.11605154,0.42513830,-0.49951190,0.04719142,-0.03632660,0.00000000,-0.00000000,0.01315498,-0.00944382,0.26126337,-0.31353150
-2.14007004,0.75594090,-0.71356996,0.15078924,-0.11165100,0.44389015,-0.45793833,0.05263828,-0.03637526,0.00000000,-0.00000000,0.01407562,-0.00891294,0.27109183,-0.28806891
-2.13406703,0.80098046,-0.66672400,0.16283306,-0.10972268,0.46736588,-0.42299714,0.05883226,-0.03728672,0.00000000,-0.00000000,0.01513753,-0.00856420,0.28455872,-0.26746148
-2.12806403,0.85352217,-0.63144194,0.17665966,-0.11022265,0.49502107,-0.39480620,0.06574292,-0.03905959,0.00000000,-0.00000000,0.01632760,-0.00839742,0.30131831,-0.25167864
-2.12206103,0.91261214,-0.60769436,0.19207905,-0.11309522,0.52629004,-0.37340297,0.07333176,-0.04168983,0.00000000,-0.00000000,0.01763155,-0.00841120,0.32100538,-0.24064680
-2.11605803,0.97725800,-0.59534087,0.20888144,-0.11827109,0.56059550,-0.35874889,0.08155156,-0.04516950,0.00000000,-0.00000000,0.01903411,-0.00860288,0.34323872,-0.23425146
-2.11005503,1.04644286,-0.59413362,0.22683830,-0.12566521,0.59735861,-0.35073390,0.09034604,-0.04948551,0.00000000,-0.00000000,0.02051920,-0.00896856,0.36762498,-0.23233916
-2.10405203,1.11914057,-0.60372075,0.24570422,-0.13517461,0.63600917,-0.34918113,0.09964985,-0.05461826,0.00000000,-0.00000000,0.02207021,-0.00950303,0.39376295,-0.23471934
-2.09804902,1.19433195,-0.62364970,0.26521968,-0.14667638,0.67599592,-0.35385140,0.10938900,-0.06054058,0.00000000,-0.00000000,0.02367017,-0.01019978,0.42124835,-0.24116610
-2.09204602,1.27102177,-0.65337083,0.28511483,-0.16002588,0.71679657,-0.36444770,0.11948170,-0.06721661,0.00000000,-0.00000000,0.02530209,-0.01105092,0.44967895,-0.25141996
-2.08604302,1.34825580,-0.69224135,0.30511406,-0.17505548,0.75792724,-0.38061960,0.12983952,-0.07460109,0.00000000,-0.00000000,0.02694920,-0.01204720,0.47866003,-0.26518976
-2.08004002,1.42513757,-0.73953029,0.32494125,-0.19157400,0.79895110,-0.40196778,0.14036892,-0.08263886,0.00000000,-0.00000000,0.02859519,-0.01317794,0.50781006,-0.28215493
-2.07403702,1.50084398,-0.79442464,0.34432563,-0.20936700,0.83948569,-0.42804888,0.15097300,-0.09126477,0.00000000,-0.00000000,0.03022447,-0.01443113,0.53676623,-0.30196820
-2.06803402,1.57463926,-0.85603731,0.36300794,-0.22819797,0.87920880,-0.45838074,0.16155349,-0.10040399,0.00000000,-0.00000000,0.03182238,-0.01579344,0.56518988,-0.32425893
-2.06203102,1.64588660,-0.92341700,0.38074662,-0.24781076,0.91786237,-0.49244830,0.17201277,-0.10997279,0.00000000,-0.00000000,0.03337535,-0.01725036,0.59277138,-0.34863728
-2.05602801,1.71405688,-0.99556031,0.39732378,-0.26793296,0.95525453,-0.52971023,0.18225595,-0.11987966,0.00000000,-0.00000000,0.03487102,-0.01878630,0.61923435,-0.37469908
-2.05002501,1.77873403,-1.07142615,0.41255069,-0.28828039,0.99125935,-0.56960637,0.19219277,-0.13002697,0.00000000,-0.00000000,0.03629834,-0.02038488,0.64433899,-0.40203160
-2.04402201,1.83961698,-1.14995211,0.42627243,-0.30856265,1.02581456,-0.61156589,0.20173938,-0.14031292,0.00000000,-0.00000000,0.03764755,-0.02202910,0.66788443,-0.43021999
-2.03801901,1.89651782,-1.23007266,0.43837159,-0.32848931,1.05891716,-0.65501612,0.21081978,-0.15063372,0.00000000,-0.00000000,0.03891022,-0.02370165,0.68970986,-0.45885435
-2.03201601,1.94935652,-1.31073841,0.44877074,-0.34777676,1.09061725,-0.69939182,0.21936702,-0.16088608,0.00000000,-0.00000000,0.04007910,-0.02538522,0.70969457,-0.48753704
-2.02601301,1.99815244,-1.39093600,0.45743354,-0.36615532,1.12101033,-0.74414454,0.22732399,-0.17096959,0.00000000,-0.00000000,0.04114809,-0.02706281,0.72775682,-0.51589016
-2.02001001,2.04301301,-1.46970747,0.46436444,-0.38337624,1.15022842,-0.78875178,0.23464379,-0.18078920,0.00000000,-0.00000000,0.04211211,-0.02871804,0.74385165,-0.54356268
-2.01400700,2.08412031,-1.54616852,0.46960703,-0.39921840,1.17843044,-0.83272563,0.24128985,-0.19025740,0.00000000,-0.00000000,0.04296696,-0.03033548,0.75796780,-0.57023695
-2.00800400,2.12171604,-1.61952468,0.47324100,-0.41349422,1.20579231,-0.87562027,0.24723562,-0.19929611,0.00000000,-0.00000000,0.04370919,-0.03190084,0.77012393,-0.59563428
-2.00200100,2.15608581,-1.68908448,0.47537789,-0.42605456,1.23249708,-0.91703832,0.25246398,-0.20783816,0.00000000,-0.00000000,0.04433607,-0.03340121,0.78036433,-0.61951920
-1.99599800,2.18754313,-1.75426924,0.47615590,-0.43679239,1.25872550,-0.95663542,0.25696651,-0.21582826,0.00000000,-0.00000000,0.04484544,-0.03482522,0.78875440,-0.64170229
-1.98999500,2.21641401,-1.81461871,0.47573389,-0.44564487,1.28464737,-0.99412312,0.26074248,-0.22322351,0.00000000,-0.00000000,0.04523573,-0.03616310,0.79537605,-0.66204127
-1.98399200,2.24302250,-1.86979261,0.47428485,-0.45259392,1.31041377,-1.02926987,0.26379785,-0.22999320,0.00000000,-0.00000000,0.04550596,-0.03740665,0.80032331,-0.68044040
-1.97798899,2.26767760,-1.91956801,0.47198922,-0.45766513,1.33615037,-1.06190018,0.26614422,-0.23611825,0.00000000,-0.00000000,0.04565578,-0.03854926,0.80369826,-0.69684819
-1.97198599,2.29066187,-1.96383282,0.46902820,-0.46092508,1.36195192,-1.09189213,0.26779779,-0.24159008,0.00000000,-0.00000000,0.04568556,-0.03958572,0.80560737,-0.71125361
-1.96598299,2.31222188,-2.00257608,0.46557743,-0.46247724,1.38787774,-1.11917366,0.26877842,-0.24640913,0.00000000,-0.00000000,0.04559647,-0.04051210,0.80615848,-0.72368092
-1.95997999,2.33256048,-2.03587573,0.46180125,-0.46245670,1.41394838,-1.14371774,0.26910885,-0.25058313,0.00000000,-0.00000000,0.04539064,-0.04132554,0.80545822,-0.73418367
-1.95397699,2.35183090,-2.06388484,0.45784770,-0.46102391,1.44014315,-1.16553723,0.26881400,-0.25412527,0.00000000,-0.00000000,0.04507119,-0.04202406,0.80361005,-0.74283806
-1.94797399,2.37013265,-2.08681723,0.45384456,-0.45835784,1.46639867,-1.18467960,0.26792045,-0.25705228,0.00000000,-0.00000000,0.04464240,-0.04260634,0.80071282,-0.74973613
-1.94197099,2.38750908,-2.10493345,0.44989640,-0.45464893,1.49260822,-1.20122208,0.26645610,-0.25938277,0.00000000,-0.00000000,0.04410973,-0.04307159,0.79685976,-0.75497922
-1.93596798,2.40394654,-2.11852806,0.44608285,-0.45009206,1.51862198,-1.21526762,0.26444990,-0.26113572,0.00000000,-0.00000000,0.04347981,-0.04341935,0.79213788,-0.75867206
