energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93396698,1.87958095,-1.87958109,0.26356822,-0.26356835,1.03418483,-1.03418504,0.00046607,-0.00046607,0.27557007,-0.27557000,0.47274273,-0.47274264,0.53208671,-0.53208662,0.08585751,-0.08585756,0.00000000,-0.00000000
-5.92796398,1.86164976,-1.86164985,0.25475404,-0.25475414,1.02367277,-1.02367292,0.00048823,-0.00048823,0.27459298,-0.27459294,0.46974106,-0.46974101,0.52812763,-0.52812757,0.08138100,-0.08138103,0.00000000,-0.00000000
-5.92196098,1.85241798,-1.85241805,0.24897896,-0.24897903,1.02021018,-1.02021028,0.00052178,-0.00052178,0.27306830,-0.27306828,0.46581909,-0.46581908,0.52469787,-0.52469783,0.07817947,-0.07817949,0.00000000,-0.00000000
-5.91595798,1.85113033,-1.85113038,0.24603523,-0.24603527,1.02333496,-1.02333500,0.00056712,-0.00056712,0.27091274,-0.27091275,0.46084253,-0.46084257,0.52164829,-0.52164828,0.07619469,-0.07619470,0.00000000,-0.00000000
-5.90995498,1.85703949,-1.85703951,0.24570527,-0.24570528,1.03253521,-1.03253519,0.00062473,-0.00062473,0.26806844,-0.26806847,0.45471963,-0.45471972,0.51887696,-0.51887698,0.07536893,-0.07536893,0.00000000,-0.00000000
-5.90395198,1.86943382,-1.86943382,0.24776802,-0.24776801,1.04726808,-1.04726801,0.00069513,-0.00069513,0.26450542,-0.26450548,0.44740556,-0.44740570,0.51633328,-0.51633333,0.07564629,-0.07564628,0.00000000,-0.00000000
-5.89794897,1.88766046,-1.88766044,0.25200447,-0.25200444,1.06697789,-1.06697777,0.00077886,-0.00077886,0.26022295,-0.26022304,0.43890470,-0.43890488,0.51401938,-0.51401946,0.07697347,-0.07697345,0.00000000,-0.00000000
-5.89194597,1.91114272,-1.91114268,0.25820197,-0.25820192,1.09111255,-1.09111238,0.00087644,-0.00087644,0.25524963,-0.25524974,0.42927070,-0.42927093,0.51198871,-0.51198882,0.07930015,-0.07930012,0.00000000,-0.00000000
-5.88594297,1.93939087,-1.93939081,0.26615744,-0.26615737,1.11913763,-1.11913741,0.00098836,-0.00098836,0.24964210,-0.24964223,0.41860436,-0.41860463,0.51034165,-0.51034178,0.08257884,-0.08257880,0.00000000,-0.00000000
-5.87993997,1.97200600,-1.97200590,0.27567927,-0.27567917,1.15054749,-1.15054723,0.00111500,-0.00111500,0.24348270,-0.24348286,0.40704936,-0.40704966,0.50921859,-0.50921874,0.08676425,-0.08676419,0.00000000,-0.00000000
-5.87393697,2.00867678,-2.00867665,0.28658793,-0.28658781,1.18487296,-1.18487265,0.00125665,-0.00125665,0.23687594,-0.23687611,0.39478615,-0.39478648,0.50879062,-0.50879078,0.09181225,-0.09181219,0.00000000,-0.00000000
-5.86793397,2.04916964,-2.04916947,0.29871545,-0.29871532,1.22168545,-1.22168510,0.00141344,-0.00141344,0.22994407,-0.22994425,0.38202430,-0.38202465,0.50924832,-0.50924848,0.09767855,-0.09767848,0.00000000,-0.00000000
-5.86193097,2.09331298,-2.09331276,0.31190375,-0.31190360,1.26059752,-1.26059713,0.00158528,-0.00158528,0.22282198,-0.22282217,0.36899363,-0.36899400,0.51078926,-0.51078942,0.10431706,-0.10431698,0.00000000,-0.00000000
-5.85592796,2.14097661,-2.14097634,0.32600216,-0.32600199,1.30126020,-1.30125978,0.00177186,-0.00177186,0.21565170,-0.21565190,0.35593472,-0.35593510,0.51360486,-0.51360501,0.11167811,-0.11167802,0.00000000,-0.00000000
-5.84992496,2.19204796,-2.19204763,0.34086423,-0.34086404,1.34335745,-1.34335699,0.00197262,-0.00197262,0.20857667,-0.20857687,0.34308912,-0.34308950,0.51786716,-0.51786730,0.11970672,-0.11970663,0.00000000,-0.00000000
-5.84392196,2.24640657,-2.24640618,0.35634430,-0.35634410,1.38659856,-1.38659806,0.00218667,-0.00218667,0.20173614,-0.20173634,0.33068978,-0.33069015,0.52371638,-0.52371649,0.12834092,-0.12834082,0.00000000,-0.00000000
-5.83791896,2.30389871,-2.30389825,0.37229393,-0.37229371,1.43070920,-1.43070868,0.00241286,-0.00241286,0.19525994,-0.19526013,0.31895223,-0.31895260,0.53124981,-0.53124990,0.13751034,-0.13751023,0.00000000,-0.00000000
-5.83191596,2.36431394,-2.36431341,0.38855863,-0.38855841,1.47542203,-1.47542147,0.00264970,-0.00264969,0.18926380,-0.18926397,0.30806678,-0.30806713,0.54051271,-0.54051278,0.14713520,-0.14713508,0.00000000,-0.00000000
-5.82591296,2.42736512,-2.42736453,0.40497520,-0.40497497,1.52046758,-1.52046701,0.00289539,-0.00289539,0.18384550,-0.18384566,0.29819206,-0.29819239,0.55149163,-0.55149166,0.15712571,-0.15712559,0.00000000,-0.00000000
-5.81990995,2.49267346,-2.49267281,0.42136985,-0.42136961,1.56556653,-1.56556594,0.00314788,-0.00314788,0.17908188,-0.17908203,0.28945030,-0.28945060,0.56411059,-0.56411059,0.16738213,-0.16738201,0.00000000,-0.00000000
-5.81390695,2.55975956,-2.55975885,0.43755740,-0.43755716,1.61042369,-1.61042308,0.00340482,-0.00340482,0.17502688,-0.17502702,0.28192422,-0.28192450,0.57823035,-0.57823033,0.17779537,-0.17779525,0.00000000,-0.00000000
-5.80790395,2.62804116,-2.62804040,0.45334167,-0.45334143,1.65472445,-1.65472384,0.00366368,-0.00366367,0.17171063,-0.17171075,0.27565585,-0.27565610,0.59365077,-0.59365071,0.18824826,-0.18824814,0.00000000,-0.00000000
-5.80190095,2.69683793,-2.69683713,0.46851715,-0.46851691,1.69813398,-1.69813336,0.00392174,-0.00392174,0.16913952,-0.16913962,0.27064700,-0.27064722,0.61011612,-0.61011604,0.19861742,-0.19861730,0.00000000,-0.00000000
-5.79589795,2.76538287,-2.76538204,0.48287187,-0.48287163,1.74029905,-1.74029843,0.00417623,-0.00417623,0.16729723,-0.16729732,0.26686141,-0.26686160,0.62732323,-0.62732313,0.20877570,-0.20877558,0.00000000,-0.00000000
-5.78989495,2.83283994,-2.83283910,0.49619144,-0.49619122,1.78085264,-1.78085203,0.00442432,-0.00442432,0.16614668,-0.16614674,0.26422824,-0.26422840,0.64493183,-0.64493171,0.21859502,-0.21859491,0.00000000,-0.00000000
-5.78389195,2.89832657,-2.89832572,0.50826403,-0.50826381,1.81942074,-1.81942015,0.00466324,-0.00466323,0.16563251,-0.16563255,0.26264673,-0.26264686,0.66257674,-0.66257661,0.22794958,-0.22794948,0.00000000,-0.00000000
-5.77788894,2.96093985,-2.96093902,0.51888600,-0.51888580,1.85563087,-1.85563030,0.00489034,-0.00489034,0.16568425,-0.16568428,0.26199172,-0.26199183,0.67988114,-0.67988100,0.23671919,-0.23671910,0.00000000,-0.00000000
-5.77188594,3.01978485,-3.01978405,0.52786797,-0.52786778,1.88912175,-1.88912121,0.00510318,-0.00510318,0.16621977,-0.16621979,0.26211965,-0.26211974,0.69647034,-0.69647019,0.24479256,-0.24479247,0.00000000,-0.00000000
-5.76588294,3.07400329,-3.07400253,0.53504088,-0.53504072,1.91955335,-1.91955284,0.00529956,-0.00529956,0.16714886,-0.16714887,0.26287480,-0.26287487,0.71198528,-0.71198514,0.25207042,-0.25207034,0.00000000,-0.00000000
-5.75987994,3.12280094,-3.12280024,0.54026179,-0.54026166,1.94661654,-1.94661607,0.00547762,-0.00547762,0.16837690,-0.16837690,0.26409542,-0.26409548,0.72609521,-0.72609508,0.25846831,-0.25846824,0.00000000,-0.00000000
-5.75387694,3.16547238,-3.16547175,0.54341903,-0.54341892,1.97004193,-1.97004151,0.00563582,-0.00563582,0.16980828,-0.16980828,0.26561959,-0.26561963,0.73850879,-0.73850867,0.26391876,-0.26391871,0.00000000,-0.00000000
-5.74787394,3.20142172,-3.20142117,0.54443640,-0.54443632,1.98960702,-1.98960664,0.00577303,-0.00577303,0.17134962,-0.17134961,0.26729038,-0.26729042,0.74898326,-0.74898316,0.26837296,-0.26837292,0.00000000,-0.00000000
-5.74187094,3.23017846,-3.23017800,0.54327634,-0.54327628,2.00514160,-2.00514127,0.00588853,-0.00588853,0.17291249,-0.17291248,0.26896050,-0.26896053,0.75733130,-0.75733123,0.27180164,-0.27180162,0.00000000,-0.00000000
-5.73586793,3.25140793,-3.25140756,0.53994167,-0.53994164,2.01653104,-2.01653076,0.00598196,-0.00598196,0.17441578,-0.17441577,0.27049593,-0.27049596,0.76342526,-0.76342521,0.27419528,-0.27419527,0.00000000,-0.00000000
-5.72986493,3.26491615,-3.26491588,0.53447607,-0.53447607,2.02371747,-2.02371725,0.00605336,-0.00605336,0.17578749,-0.17578748,0.27177881,-0.27177884,0.76719878,-0.76719875,0.27556355,-0.27556356,0.00000000,-0.00000000
-5.72386193,3.27064937,-3.27064919,0.52696319,-0.52696322,2.02669913,-2.02669896,0.00610314,-0.00610314,0.17696602,-0.17696601,0.27270944,-0.27270948,0.76864580,-0.76864580,0.27593420,-0.27593421,0.00000000,-0.00000000
-5.71785893,3.26868890,-3.26868883,0.51752449,-0.51752455,2.02552803,-2.02552791,0.00613198,-0.00613198,0.17790100,-0.17790099,0.27320747,-0.27320751,0.76781728,-0.76781731,0.27535125,-0.27535128,0.00000000,-0.00000000
-5.71185593,3.25924209,-3.25924212,0.50631600,-0.50631608,2.02030660,-2.02030654,0.00614086,-0.00614086,0.17855359,-0.17855358,0.27321232,-0.27321237,0.76481584,-0.76481590,0.27387294,-0.27387298,0.00000000,-0.00000000
-5.70585293,3.24263040,-3.24263052,0.49352422,-0.49352433,2.01118366,-2.01118364,0.00613093,-0.00613093,0.17889642,-0.17889642,0.27268304,-0.27268310,0.75978877,-0.75978885,0.27156925,-0.27156931,0.00000000,-0.00000000
-5.69984992,3.21927586,-3.21927606,0.47936144,-0.47936157,1.99835021,-1.99835023,0.00610351,-0.00610351,0.17891320,-0.17891320,0.27159768,-0.27159774,0.75291992,-0.75292002,0.26851948,-0.26851954,0.00000000,-0.00000000
-5.69384692,3.18968688,-3.18968716,0.46406064,-0.46406078,1.98203570,-1.98203577,0.00606003,-0.00606004,0.17859800,-0.17859801,0.26995219,-0.26995226,0.74442094,-0.74442105,0.26480969,-0.26480976,0.00000000,-0.00000000
-5.68784392,3.15444454,-3.15444489,0.44787032,-0.44787048,1.96250498,-1.96250508,0.00600196,-0.00600196,0.17795438,-0.17795440,0.26775923,-0.26775930,0.73452233,-0.73452246,0.26053056,-0.26053064,0.00000000,-0.00000000
-5.68184092,3.11419005,-3.11419045,0.43104956,-0.43104974,1.94005620,-1.94005634,0.00593075,-0.00593075,0.17699437,-0.17699439,0.26504663,-0.26504672,0.72346485,-0.72346499,0.25577536,-0.25577545,0.00000000,-0.00000000
-5.67583792,3.06961400,-3.06961444,0.41386329,-0.41386348,1.91501990,-1.91502006,0.00584786,-0.00584786,0.17573736,-0.17573738,0.26185598,-0.26185607,0.71149154,-0.71149169,0.25063842,-0.25063851,0.00000000,-0.00000000
-5.66983492,3.02144776,-3.02144824,0.39657812,-0.39657831,1.88775899,-1.88775917,0.00575467,-0.00575467,0.17420893,-0.17420896,0.25824099,-0.25824109,0.69884077,-0.69884091,0.24521396,-0.24521406,0.00000000,-0.00000000
-5.66383192,2.97045688,-2.97045739,0.37945868,-0.37945889,1.85866961,-1.85866980,0.00565250,-0.00565250,0.17243979,-0.17243982,0.25426604,-0.25426614,0.68574050,-0.68574065,0.23959541,-0.23959551,0.00000000,-0.00000000
-5.65782891,2.91743636,-2.91743688,0.36276461,-0.36276481,1.82818236,-1.82818257,0.00554258,-0.00554258,0.17046461,-0.17046464,0.25000464,-0.25000475,0.67240390,-0.67240405,0.23387501,-0.23387511,0.00000000,-0.00000000
-5.65182591,2.86320718,-2.86320770,0.34674796,-0.34674816,1.79676351,-1.79676373,0.00542606,-0.00542606,0.16832101,-0.16832104,0.24553790,-0.24553801,0.65902631,-0.65902645,0.22814381,-0.22814391,0.00000000,-0.00000000
-5.64582291,2.80861351,-2.80861403,0.33165122,-0.33165141,1.76491556,-1.76491577,0.00530403,-0.00530403,0.16604856,-0.16604859,0.24095303,-0.24095314,0.64578348,-0.64578362,0.22249183,-0.22249193,0.00000000,-0.00000000
-5.63981991,2.75451981,-2.75452032,0.31770551,-0.31770569,1.73317665,-1.73317687,0.00517749,-0.00517749,0.16368784,-0.16368787,0.23634173,-0.23634184,0.63283107,-0.63283121,0.21700831,-0.21700841,0.00000000,-0.00000000
-5.63381691,2.70180699,-2.70180748,0.30512913,-0.30512931,1.70211836,-1.70211856,0.00504740,-0.00504740,0.16127957,-0.16127960,0.23179853,-0.23179863,0.62030511,-0.62030523,0.21178190,-0.21178199,0.00000000,-0.00000000
-5.62781391,2.65136694,-2.65136741,0.29412610,-0.29412626,1.67234123,-1.67234142,0.00491466,-0.00491466,0.15886379,-0.15886382,0.22741901,-0.22741911,0.60832319,-0.60832331,0.20690076,-0.20690086,0.00000000,-0.00000000
-5.62181091,2.60409485,-2.60409529,0.28488455,-0.28488470,1.64446794,-1.64446812,0.00478014,-0.00478014,0.15647913,-0.15647916,0.22329791,-0.22329800,0.59698630,-0.59698642,0.20245239,-0.20245248,0.00000000,-0.00000000
-5.61580790,2.56087874,-2.56087914,0.27757510,-0.27757524,1.61913378,-1.61913394,0.00464467,-0.00464467,0.15416208,-0.15416211,0.21952713,-0.21952722,0.58638090,-0.58638101,0.19852305,-0.19852313,0.00000000,-0.00000000
-5.60980490,2.52258620,-2.52258657,0.27234878,-0.27234890,1.59697440,-1.59697454,0.00450903,-0.00450903,0.15194634,-0.15194637,0.21619364,-0.21619372,0.57658106,-0.57658117,0.19519692,-0.19519700,0.00000000,-0.00000000
-5.60380190,2.49004819,-2.49004851,0.26933478,-0.26933487,1.57861116,-1.57861127,0.00437397,-0.00437397,0.14986231,-0.14986234,0.21337732,-0.21337740,0.56765049,-0.56765059,0.19255484,-0.19255490,0.00000000,-0.00000000
-5.59779890,2.46404025,-2.46404053,0.26863781,-0.26863788,1.56463425,-1.56463434,0.00424019,-0.00424019,0.14793653,-0.14793655,0.21114889,-0.21114896,0.55964431,-0.55964441,0.19067259,-0.19067265,0.00000000,-0.00000000
-5.59179590,2.44526167,-2.44526191,0.27033532,-0.27033538,1.55558426,-1.55558431,0.00410831,-0.00410831,0.14619127,-0.14619130,0.20956785,-0.20956791,0.55261037,-0.55261047,0.18961902,-0.18961907,0.00000000,-0.00000000
-5.58579290,2.43431334,-2.43431354,0.27447453,-0.27447456,1.55193270,-1.55193273,0.00397888,-0.00397888,0.14464426,-0.14464428,0.20868069,-0.20868075,0.54659004,-0.54659014,0.18945383,-0.18945387,0.00000000,-0.00000000
-5.57978989,2.43167515,-2.43167530,0.28106945,-0.28106946,1.55406253,-1.55406253,0.00385234,-0.00385234,0.14330839,-0.14330841,0.20851928,-0.20851933,0.54161856,-0.54161866,0.19022530,-0.19022533,0.00000000,-0.00000000
-5.57378689,2.43768412,-2.43768423,0.29009814,-0.29009812,1.56224922,-1.56224919,0.00372902,-0.00372902,0.14219163,-0.14219166,0.20909967,-0.20909971,0.53772480,-0.53772491,0.19196805,-0.19196807,0.00000000,-0.00000000
-5.56778389,2.45251430,-2.45251436,0.30150033,-0.30150029,1.57664362,-1.57664355,0.00360914,-0.00360914,0.14129706,-0.14129709,0.21042131,-0.21042134,0.53493058,-0.53493068,0.19470091,-0.19470092,0.00000000,-0.00000000
-5.56178089,2.47615954,-2.47615956,0.31517565,-0.31517558,1.59725726,-1.59725716,0.00349277,-0.00349277,0.14062292,-0.14062294,0.21246674,-0.21246677,0.53324954,-0.53324965,0.19842513,-0.19842514,0.00000000,-0.00000000
-5.55577789,2.50842046,-2.50842044,0.33098256,-0.33098248,1.62395118,-1.62395106,0.00337987,-0.00337987,0.14016284,-0.14016286,0.21520184,-0.21520186,0.53268584,-0.53268594,0.20312300,-0.20312300,0.00000000,-0.00000000
-5.54977489,2.54889630,-2.54889624,0.34873838,-0.34873827,1.65642894,-1.65642879,0.00327025,-0.00327025,0.13990620,-0.13990623,0.21857660,-0.21857660,0.53323255,-0.53323265,0.20875698,-0.20875696,0.00000000,-0.00000000
-5.54377189,2.59698275,-2.59698265,0.36822028,-0.36822016,1.69423442,-1.69423425,0.00316364,-0.00316364,0.13983851,-0.13983853,0.22252642,-0.22252642,0.53487016,-0.53487026,0.21526945,-0.21526943,0.00000000,-0.00000000
-5.53776888,2.65187623,-2.65187610,0.38916759,-0.38916746,1.73675510,-1.73675491,0.00305968,-0.00305968,0.13994188,-0.13994190,0.22697398,-0.22697398,0.53756512,-0.53756522,0.22258321,-0.22258318,0.00000000,-0.00000000
-5.53176588,2.71258508,-2.71258492,0.41128536,-0.41128521,1.78323080,-1.78323060,0.00295794,-0.00295794,0.14019561,-0.14019563,0.23183148,-0.23183147,0.54126867,-0.54126877,0.23060254,-0.23060249,0.00000000,-0.00000000
-5.52576288,2.77794767,-2.77794749,0.43424912,-0.43424896,1.83276819,-1.83276798,0.00285798,-0.00285798,0.14057675,-0.14057677,0.23700327,-0.23700326,0.54591601,-0.54591610,0.23921505,-0.23921499,0.00000000,-0.00000000
-5.51975988,2.84665725,-2.84665705,0.45771091,-0.45771074,1.88436072,-1.88436051,0.00275940,-0.00275940,0.14106068,-0.14106070,0.24238879,-0.24238877,0.55142597,-0.55142606,0.24829415,-0.24829409,0.00000000,-0.00000000
-5.51375688,2.91729302,-2.91729280,0.48130636,-0.48130619,1.93691361,-1.93691339,0.00266184,-0.00266184,0.14162176,-0.14162178,0.24788558,-0.24788556,0.55770125,-0.55770132,0.25770209,-0.25770202,0.00000000,-0.00000000
-5.50775388,2.98835653,-2.98835630,0.50466266,-0.50466248,1.98927318,-1.98927297,0.00256505,-0.00256505,0.14223385,-0.14223386,0.25339244,-0.25339241,0.56462918,-0.56462923,0.26729340,-0.26729334,0.00000000,-0.00000000
-5.50175088,3.05831243,-3.05831219,0.52740712,-0.52740695,2.04025967,-2.04025948,0.00246894,-0.00246894,0.14287087,-0.14287088,0.25881244,-0.25881241,0.57208322,-0.57208327,0.27691880,-0.27691872,0.00000000,-0.00000000
-5.49574787,3.12563216,-3.12563192,0.54917626,-0.54917609,2.08870249,-2.08870231,0.00237359,-0.00237359,0.14350726,-0.14350727,0.26405577,-0.26405574,0.57992500,-0.57992503,0.28642912,-0.28642905,0.00000000,-0.00000000
-5.48974487,3.18883908,-3.18883886,0.56962476,-0.56962460,2.13347654,-2.13347638,0.00227931,-0.00227931,0.14411843,-0.14411844,0.26904230,-0.26904227,0.58800691,-0.58800692,0.29567948,-0.29567940,0.00000000,-0.00000000
-5.48374187,3.24655355,-3.24655334,0.58843435,-0.58843419,2.17353848,-2.17353835,0.00218663,-0.00218663,0.14468105,-0.14468105,0.27370379,-0.27370376,0.59617528,-0.59617527,0.30453315,-0.30453307,0.00000000,-0.00000000
-5.47773887,3.29753619,-3.29753599,0.60532200,-0.60532185,2.20796147,-2.20796138,0.00209632,-0.00209632,0.14517335,-0.14517336,0.27798568,-0.27798565,0.60427401,-0.60427399,0.31286534,-0.31286526,0.00000000,-0.00000000
-5.47173587,3.34072783,-3.34072766,0.62004733,-0.62004719,2.23596705,-2.23596699,0.00200943,-0.00200943,0.14557538,-0.14557538,0.28184836,-0.28184834,0.61214851,-0.61214846,0.32056649,-0.32056641,0.00000000,-0.00000000
-5.46573287,3.37528472,-3.37528457,0.63241884,-0.63241872,2.25695296,-2.25695294,0.00192723,-0.00192723,0.14586910,-0.14586910,0.28526803,-0.28526801,0.61964994,-0.61964988,0.32754514,-0.32754507,0.00000000,-0.00000000
-5.45972986,3.40060753,-3.40060742,0.64229879,-0.64229868,2.27051579,-2.27051581,0.00185123,-0.00185123,0.14603860,-0.14603859,0.28823702,-0.28823699,0.62663966,-0.62663959,0.33373018,-0.33373011,0.00000000,-0.00000000
-5.45372686,3.41636341,-3.41636333,0.64960654,-0.64960645,2.27646751,-2.27646758,0.00178315,-0.00178315,0.14607019,-0.14607018,0.29076369,-0.29076366,0.63299374,-0.63299365,0.33907250,-0.33907243,0.00000000,-0.00000000
-5.44772386,3.42250003,-3.42249999,0.65432030,-0.65432023,2.27484533,-2.27484543,0.00172484,-0.00172484,0.14595259,-0.14595258,0.29287193,-0.29287190,0.63860747,-0.63860736,0.34354593,-0.34354587,0.00000000,-0.00000000
-5.44172086,3.41925145,-3.41925145,0.65647716,-0.65647712,2.26591427,-2.26591443,0.00167831,-0.00167831,0.14567710,-0.14567709,0.29460026,-0.29460024,0.64339977,-0.64339965,0.34714755,-0.34714749,0.00000000,-0.00000000
-5.43571786,3.40713551,-3.40713555,0.65617150,-0.65617147,2.25016264,-2.25016283,0.00164562,-0.00164562,0.14523788,-0.14523786,0.29600075,-0.29600072,0.64731747,-0.64731734,0.34989732,-0.34989727,0.00000000,-0.00000000
-5.42971486,3.38694301,-3.38694308,0.65355180,-0.65355179,2.22829020,-2.22829043,0.00162884,-0.00162884,0.14463222,-0.14463220,0.29713757,-0.29713755,0.65033930,-0.65033916,0.35183710,-0.35183706,0.00000000,-0.00000000
-5.42371186,3.35971915,-3.35971925,0.64881608,-0.64881609,2.20118978,-2.20119004,0.00162998,-0.00162998,0.14386099,-0.14386098,0.29808556,-0.29808554,0.65247947,-0.65247932,0.35302918,-0.35302914,0.00000000,-0.00000000
-5.41770885,3.32673783,-3.32673796,0.64220603,-0.64220606,2.16992274,-2.16992304,0.00165093,-0.00165093,0.14292909,-0.14292907,0.29892858,-0.29892856,0.65379082,-0.65379066,0.35355423,-0.35355420,0.00000000,-0.00000000
-5.41170585,3.28946994,-3.28947009,0.63400018,-0.63400022,2.13568931,-2.13568963,0.00169341,-0.00169341,0.14184595,-0.14184593,0.29975792,-0.29975790,0.65436736,-0.65436719,0.35350899,-0.35350896,0.00000000,-0.00000000
-5.40570285,3.24954626,-3.24954642,0.62450618,-0.62450624,2.09979465,-2.09979499,0.00175884,-0.00175884,0.14062607,-0.14062605,0.30067061,-0.30067059,0.65434601,-0.65434582,0.35300354,-0.35300352,0.00000000,-0.00000000
-5.39969985,3.20871653,-3.20871670,0.61405263,-0.61405270,2.06361194,-2.06361228,0.00184836,-0.00184836,0.13928959,-0.13928957,0.30176786,-0.30176783,0.65390747,-0.65390727,0.35215844,-0.35215843,0.00000000,-0.00000000
-5.39369685,3.16880547,-3.16880563,0.60298054,-0.60298062,2.02854340,-2.02854375,0.00196267,-0.00196267,0.13786272,-0.13786270,0.30315340,-0.30315337,0.65327602,-0.65327581,0.35110166,-0.35110166,0.00000000,-0.00000000
-5.38769385,3.13166699,-3.13166714,0.59163468,-0.59163478,1.99598074,-1.99598108,0.00210206,-0.00210206,0.13637810,-0.13637808,0.30493195,-0.30493191,0.65271809,-0.65271787,0.34996548,-0.34996548,0.00000000,-0.00000000
-5.38169085,3.09913779,-3.09913791,0.58035518,-0.58035529,1.96726591,-1.96726624,0.00226629,-0.00226629,0.13487499,-0.13487497,0.30720759,-0.30720755,0.65253941,-0.65253916,0.34888332,-0.34888332,0.00000000,-0.00000000
-5.37568784,3.07299116,-3.07299123,0.56946933,-0.56946944,1.94365339,-1.94365369,0.00245458,-0.00245458,0.13339918,-0.13339916,0.31008216,-0.31008211,0.65308068,-0.65308040,0.34798663,-0.34798663,0.00000000,-0.00000000
-5.36968484,3.05489211,-3.05489211,0.55928397,-0.55928409,1.92627500,-1.92627528,0.00266559,-0.00266559,0.13200271,-0.13200269,0.31365350,-0.31365344,0.65471173,-0.65471142,0.34740187,-0.34740187,0.00000000,-0.00000000
-5.36368184,3.04635464,-3.04635456,0.55007852,-0.55007864,1.91610815,-1.91610838,0.00289738,-0.00289737,0.13074320,-0.13074318,0.31801373,-0.31801366,0.65782396,-0.65782361,0.34724758,-0.34724758,0.00000000,-0.00000000
-5.35767884,3.04870207,-3.04870190,0.54209881,-0.54209893,1.91394819,-1.91394837,0.00314741,-0.00314741,0.12968281,-0.12968278,0.32324724,-0.32324715,0.66282133,-0.66282093,0.34763159,-0.34763159,0.00000000,-0.00000000
-5.35167584,3.06303110,-3.06303082,0.53555173,-0.53555185,1.92038568,-1.92038581,0.00341261,-0.00341261,0.12888694,-0.12888691,0.32942868,-0.32942858,0.67010987,-0.67010941,0.34864838,-0.34864838,0.00000000,-0.00000000
-5.34567284,3.09018040,-3.09018000,0.53060099,-0.53060110,1.93578899,-1.93578906,0.00368936,-0.00368936,0.12842253,-0.12842251,0.33662078,-0.33662067,0.68008602,-0.68008550,0.35037674,-0.35037673,0.00000000,-0.00000000
