energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-2.94447224,0.63323852,0.15888843,0.00000000,0.00052308,0.12028763,0.40412439,0.00000000,0.08724348,0.17167269
-2.93846923,0.61213608,0.15453536,0.00000000,0.00053800,0.11628992,0.38610386,0.00000000,0.08524822,0.16779564
-2.93246623,0.59275626,0.15080747,0.00000000,0.00056510,0.11197086,0.36907702,0.00000000,0.08417714,0.16459197
-2.92646323,0.57537783,0.14778378,0.00000000,0.00060491,0.10739395,0.35318508,0.00000000,0.08410287,0.16214001
-2.92046023,0.56033270,0.14556303,0.00000000,0.00065784,0.10263138,0.33862089,0.00000000,0.08511334,0.16052606
-2.91445723,0.54799280,0.14425964,0.00000000,0.00072413,0.09776168,0.32562252,0.00000000,0.08730975,0.15983975
-2.90845423,0.53875460,0.14399901,0.00000000,0.00080386,0.09286721,0.31446491,0.00000000,0.09080393,0.16016896
-2.90245123,0.53302205,0.14491208,0.00000000,0.00089688,0.08803148,0.30545026,0.00000000,0.09571488,0.16159436
-2.89644822,0.53118824,0.14712967,0.00000000,0.00100285,0.08333648,0.29889712,0.00000000,0.10216476,0.16418384
-2.89044522,0.53361688,0.15077645,0.00000000,0.00112116,0.07886000,0.29512861,0.00000000,0.11027417,0.16798720
-2.88444222,0.54062384,0.15596488,0.00000000,0.00125091,0.07467329,0.29446007,0.00000000,0.12015701,0.17303120
-2.87843922,0.55245970,0.16278926,0.00000000,0.00139096,0.07083889,0.29718633,0.00000000,0.13191481,0.17931525
-2.87243622,0.56929378,0.17132011,0.00000000,0.00153984,0.06740885,0.30356902,0.00000000,0.14563091,0.18680806
-2.86643322,0.59120023,0.18159888,0.00000000,0.00169580,0.06442334,0.31382404,0.00000000,0.16136441,0.19544528
-2.86043022,0.61814672,0.19363347,0.00000000,0.00185684,0.06190978,0.32810962,0.00000000,0.17914424,0.20512841
-2.85442721,0.64998604,0.20739430,0.00000000,0.00202066,0.05988227,0.34651535,0.00000000,0.19896346,0.21572499
-2.84842421,0.68645105,0.22281151,0.00000000,0.00218478,0.05834161,0.36905222,0.00000000,0.22077408,0.22707013
-2.84242121,0.72715321,0.23977306,0.00000000,0.00234654,0.05727566,0.39564438,0.00000000,0.24448262,0.23896945
-2.83641821,0.77158471,0.25812403,0.00000000,0.00250317,0.05666008,0.42612267,0.00000000,0.26994663,0.25120320
-2.83041521,0.81912447,0.27766724,0.00000000,0.00265185,0.05645944,0.46022047,0.00000000,0.29697252,0.26353157
-2.82441221,0.86904771,0.29816509,0.00000000,0.00278980,0.05662860,0.49757205,0.00000000,0.32531476,0.27570096
-2.81840920,0.92053913,0.31934278,0.00000000,0.00291438,0.05711430,0.53771384,0.00000000,0.35467688,0.28745092
-2.81240620,0.97270930,0.34089293,0.00000000,0.00302312,0.05785691,0.58008877,0.00000000,0.38471418,0.29852166
-2.80640320,1.02461397,0.36248138,0.00000000,0.00311383,0.05879229,0.62405383,0.00000000,0.41503840,0.30866161
-2.80040020,1.07527575,0.38375426,0.00000000,0.00318469,0.05985371,0.66889097,0.00000000,0.44522430,0.31763505
-2.79439720,1.12370764,0.40434603,0.00000000,0.00323430,0.06097371,0.71382109,0.00000000,0.47481814,0.32522913
-2.78839420,1.16893774,0.42388841,0.00000000,0.00326170,0.06208594,0.75802103,0.00000000,0.50334775,0.33126043
-2.78239120,1.21003435,0.44201983,0.00000000,0.00326649,0.06312683,0.80064310,0.00000000,0.53033408,0.33558042
-2.77638819,1.24613076,0.45839523,0.00000000,0.00324876,0.06403723,0.84083656,0.00000000,0.55530386,0.33807995
-2.77038519,1.27644885,0.47269575,0.00000000,0.00320915,0.06476372,0.87777045,0.00000000,0.57780279,0.33869234
-2.76438219,1.30032072,0.48463809,0.00000000,0.00314884,0.06525981,0.91065689,0.00000000,0.59740904,0.33739521
-2.75837919,1.31720759,0.49398312,0.00000000,0.00306947,0.06548683,0.93877397,0.00000000,0.61374618,0.33421079
-2.75237619,1.32671522,0.50054339,0.00000000,0.00297316,0.06541466,0.96148738,0.00000000,0.62649537,0.32920489
-2.74637319,1.32860527,0.50418922,0.00000000,0.00286237,0.06502210,0.97826979,0.00000000,0.63540591,0.32248453
-2.74037019,1.32280213,0.50485314,0.00000000,0.00273991,0.06429707,0.98871709,0.00000000,0.64030397,0.31419437
-2.73436718,1.30939492,0.50253239,0.00000000,0.00260879,0.06323644,0.99256093,0.00000000,0.64109884,0.30451202
-2.72836418,1.28863445,0.49728945,0.00000000,0.00247217,0.06184574,0.98967667,0.00000000,0.63778655,0.29364260
-2.72236118,1.26092527,0.48925034,0.00000000,0.00233326,0.06013855,0.98008672,0.00000000,0.63045051,0.28181258
-2.71635818,1.22681305,0.47860096,0.00000000,0.00219526,0.05813576,0.96395877,0.00000000,0.61925924,0.26926320
-2.71035518,1.18696766,0.46558138,0.00000000,0.00206121,0.05586456,0.94159916,0.00000000,0.60446114,0.25624374
-2.70435218,1.14216267,0.45047841,0.00000000,0.00193401,0.05335744,0.91344167,0.00000000,0.58637656,0.24300474
-2.69834917,1.09325191,0.43361666,0.00000000,0.00181627,0.05065094,0.88003218,0.00000000,0.56538747,0.22979155
-2.69234617,1.04114405,0.41534846,0.00000000,0.00171028,0.04778451,0.84200999,0.00000000,0.54192521,0.21683814
-2.68634317,0.98677607,0.39604309,0.00000000,0.00161798,0.04479921,0.80008652,0.00000000,0.51645681,0.20436164
-2.68034017,0.93108673,0.37607557,0.00000000,0.00154091,0.04173655,0.75502249,0.00000000,0.48947043,0.19255744
-2.67433717,0.87499080,0.35581568,0.00000000,0.00148019,0.03863734,0.70760447,0.00000000,0.46146065,0.18159515
-2.66833417,0.81935516,0.33561745,0.00000000,0.00143649,0.03554069,0.65862179,0.00000000,0.43291403,0.17161545
-2.66233117,0.76497747,0.31580959,0.00000000,0.00141006,0.03248309,0.60884472,0.00000000,0.40429567,0.16272786
-2.65632816,0.71256817,0.29668721,0.00000000,0.00140069,0.02949771,0.55900473,0.00000000,0.37603717,0.15500943
-2.65032516,0.66273630,0.27850506,0.00000000,0.00140779,0.02661379,0.50977749,0.00000000,0.34852645,0.14850445
-2.64432216,0.61597948,0.26147254,0.00000000,0.00143036,0.02385627,0.46176907,0.00000000,0.32209969,0.14322507
-2.63831916,0.57267835,0.24575063,0.00000000,0.00146705,0.02124553,0.41550570,0.00000000,0.29703568,0.13915288
-2.63231616,0.53309533,0.23145075,0.00000000,0.00151619,0.01879739,0.37142703,0.00000000,0.27355254,0.13624127
-2.62631316,0.49737760,0.21863547,0.00000000,0.00157586,0.01652315,0.32988310,0.00000000,0.25180687,0.13441864
-2.62031016,0.46556393,0.20732109,0.00000000,0.00164389,0.01442985,0.29113451,0.00000000,0.23189520,0.13359226
-2.61430715,0.43759497,0.19748176,0.00000000,0.00171800,0.01252059,0.25535566,0.00000000,0.21385740,0.13365271
-2.60830415,0.41332629,0.18905502,0.00000000,0.00179579,0.01079500,0.22264045,0.00000000,0.19768188,0.13447874
-2.60230115,0.39254360,0.18194841,0.00000000,0.00187484,0.00924969,0.19301002,0.00000000,0.18331222,0.13594246
-2.59629815,0.37497944,0.17604686,0.00000000,0.00195277,0.00787881,0.16642199,0.00000000,0.17065472,0.13791462
-2.59029515,0.36033061,0.17122053,0.00000000,0.00202730,0.00667465,0.14278059,0.00000000,0.15958665,0.14026983
-2.58429215,0.34827553,0.16733283,0.00000000,0.00209630,0.00562811,0.12194718,0.00000000,0.14996469,0.14289162
-2.57828914,0.33849108,0.16424817,0.00000000,0.00215788,0.00472935,0.10375083,0.00000000,0.14163326,0.14567707
-2.57228614,0.33066815,0.16183933,0.00000000,0.00221041,0.00396821,0.08799830,0.00000000,0.13443243,0.14854089
-2.56628314,0.32452540,0.15999411,0.00000000,0.00225259,0.00333473,0.07448348,0.00000000,0.12820504,0.15141877
-2.56028014,0.31982096,0.15862098,0.00000000,0.00228343,0.00281959,0.06299562,0.00000000,0.12280296,0.15426999
-2.55427714,0.31636169,0.15765377,0.00000000,0.00230234,0.00241441,0.05332664,0.00000000,0.11809229,0.15707906
-2.54827414,0.31400981,0.15705514,0.00000000,0.00230907,0.00211213,0.04527703,0.00000000,0.11395729,0.15985644
-2.54227114,0.31268697,0.15681886,0.00000000,0.00230376,0.00190726,0.03866067,0.00000000,0.11030318,0.16263825
-2.53626813,0.31237572,0.15697083,0.00000000,0.00228687,0.00179603,0.03330837,0.00000000,0.10705778,0.16548512
-2.53026513,0.31311855,0.15756901,0.00000000,0.00225920,0.00177660,0.02907034,0.00000000,0.10417199,0.16848014
-2.52426213,0.31501480,0.15870220,0.00000000,0.00222180,0.00184908,0.02581758,0.00000000,0.10161929,0.17172604
-2.51825913,0.31821575,0.16048788,0.00000000,0.00217598,0.00201564,0.02344248,0.00000000,0.09939444,0.17534182
-2.51225613,0.32291804,0.16306924,0.00000000,0.00212318,0.00228041,0.02185860,0.00000000,0.09751135,0.17945890
-2.50625313,0.32935611,0.16661137,0.00000000,0.00206498,0.00264940,0.02099978,0.00000000,0.09600055,0.18421696
-2.50025013,0.33779360,0.17129700,0.00000000,0.00200300,0.00313041,0.02081883,0.00000000,0.09490621,0.18975972
-2.49424712,0.34851435,0.17732163,0.00000000,0.00193886,0.00373273,0.02128571,0.00000000,0.09428293,0.19623071
-2.48824412,0.36181306,0.18488839,0.00000000,0.00187412,0.00446692,0.02238547,0.00000000,0.09419249,0.20376924
-2.48224112,0.37798594,0.19420250,0.00000000,0.00181024,0.00534440,0.02411592,0.00000000,0.09470057,0.21250664
-2.47623812,0.39732140,0.20546550,0.00000000,0.00174851,0.00637707,0.02648512,0.00000000,0.09587366,0.22256284
-2.47023512,0.42009093,0.21886929,0.00000000,0.00169008,0.00757680,0.02950881,0.00000000,0.09777606,0.23404334
-2.46423212,0.44654024,0.23458997,0.00000000,0.00163589,0.00895486,0.03320774,0.00000000,0.10046715,0.24703656
-2.45822911,0.47688062,0.25278149,0.00000000,0.00158666,0.01052132,0.03760506,0.00000000,0.10399893,0.26161151
-2.45222611,0.51128057,0.27356925,0.00000000,0.00154294,0.01228443,0.04272373,0.00000000,0.10841372,0.27781586
-2.44622311,0.54985772,0.29704364,0.00000000,0.00150506,0.01424995,0.04858408,0.00000000,0.11374222,0.29567419
-2.44022011,0.59267107,0.32325365,0.00000000,0.00147315,0.01642046,0.05520153,0.00000000,0.12000168,0.31518651
-2.43421711,0.63971372,0.35220072,0.00000000,0.00144722,0.01879480,0.06258463,0.00000000,0.12719440,0.33632697
-2.42821411,0.69090617,0.38383298,0.00000000,0.00142708,0.02136745,0.07073338,0.00000000,0.13530645,0.35904274
-2.42221111,0.74609055,0.41804018,0.00000000,0.00141247,0.02412810,0.07963803,0.00000000,0.14430663,0.38325318
-2.41620810,0.80502610,0.45464960,0.00000000,0.00140301,0.02706130,0.08927829,0.00000000,0.15414573,0.40884927
-2.41020510,0.86738623,0.49342324,0.00000000,0.00139823,0.03014629,0.09962318,0.00000000,0.16475618,0.43569348
-2.40420210,0.93275762,0.53405659,0.00000000,0.00139762,0.03335697,0.11063142,0.00000000,0.17605204,0.46362023
-2.39819910,1.00064190,0.57617939,0.00000000,0.00140064,0.03666212,0.12225249,0.00000000,0.18792950,0.49243704
-2.39219610,1.07046013,0.61935865,0.00000000,0.00140670,0.04002582,0.13442829,0.00000000,0.20026795,0.52192664
-2.38619310,1.14156064,0.66310407,0.00000000,0.00141521,0.04340807,0.14709538,0.00000000,0.21293156,0.55185004
-2.38019010,1.21323017,0.70687610,0.00000000,0.00142556,0.04676565,0.16018774,0.00000000,0.22577163,0.58195082
-2.37418709,1.28470866,0.75009660,0.00000000,0.00143716,0.05005315,0.17363992,0.00000000,0.23862948,0.61196061
-2.36818409,1.35520726,0.79216202,0.00000000,0.00144941,0.05322411,0.18739037,0.00000000,0.25134007,0.64160571
-2.36218109,1.42392930,0.83245879,0.00000000,0.00146171,0.05623243,0.20138488,0.00000000,0.26373617,0.67061482
-2.35617809,1.49009367,0.87038056,0.00000000,0.00147350,0.05903362,0.21557976,0.00000000,0.27565302,0.69872754
-2.35017509,1.55295966,0.90534668,0.00000000,0.00148424,0.06158630,0.22994463,0.00000000,0.28693341,0.72570351
-2.34417209,1.61185223,0.93682134,0.00000000,0.00149343,0.06385343,0.24446460,0.00000000,0.29743283,0.75133153
-2.33816908,1.66618673,0.96433251,0.00000000,0.00150064,0.06580360,0.25914152,0.00000000,0.30702467,0.77543845
-2.33216608,1.71549155,0.98748996,0.00000000,0.00150548,0.06741202,0.27399416,0.00000000,0.31560512,0.79789713
-2.32616308,1.75942767,1.00600145,0.00000000,0.00150768,0.06866136,0.28905723,0.00000000,0.32309755,0.81863303
-2.32016008,1.79780382,1.01968634,0.00000000,0.00150707,0.06954231,0.30437911,0.00000000,0.32945619,0.83762895
-2.31415708,1.83058615,1.02848600,0.00000000,0.00150359,0.07005378,0.32001826,0.00000000,0.33466880,0.85492736
-2.30815408,1.85790184,1.03247026,0.00000000,0.00149736,0.07020289,0.33603845,0.00000000,0.33875818,0.87063010
-2.30215108,1.88003588,1.03183958,0.00000000,0.00148862,0.07000456,0.35250298,0.00000000,0.34178242,0.88489527
-2.29614807,1.89742100,1.02692281,0.00000000,0.00147781,0.06948081,0.36946809,0.00000000,0.34383382,0.89793112
-2.29014507,1.91062107,1.01817023,0.00000000,0.00146553,0.06865987,0.38697592,0.00000000,0.34503633,0.90998718
-2.28414207,1.92030819,1.00614234,0.00000000,0.00145255,0.06757497,0.40504745,0.00000000,0.34554174,0.92134287
-2.27813907,1.92723490,0.99149446,0.00000000,0.00143979,0.06626304,0.42367576,0.00000000,0.34552464,0.93229410
-2.27213607,1.93220226,0.97495795,0.00000000,0.00142833,0.06476326,0.44282017,0.00000000,0.34517634,0.94313839
-2.26613307,1.93602554,0.95731848,0.00000000,0.00141936,0.06311563,0.46240153,0.00000000,0.34469802,0.95415927
-2.26013007,1.93949909,0.93939224,0.00000000,0.00141416,0.06135954,0.48229924,0.00000000,0.34429333,0.96561068
-2.25412706,1.94336191,0.92200096,0.00000000,0.00141404,0.05953245,0.50235014,0.00000000,0.34416083,0.97770229
-2.24812406,1.94826571,0.90594644,0.00000000,0.00142031,0.05766876,0.52234964,0.00000000,0.34448640,0.99058638
-2.24212106,1.95474674,0.89198565,0.00000000,0.00143424,0.05579883,0.54205506,0.00000000,0.34543625,1.00434699
-2.23611806,1.96320293,0.88080701,0.00000000,0.00145699,0.05394833,0.56119125,0.00000000,0.34715037,1.01899211
-2.23011506,1.97387694,0.87300876,0.00000000,0.00148956,0.05213772,0.57945836,0.00000000,0.34973717,1.03444907
-2.22411206,1.98684620,0.86907988,0.00000000,0.00153275,0.05038213,0.59654136,0.00000000,0.35326907,1.05056362
-2.21810905,2.00201989,0.86938433,0.00000000,0.00158708,0.04869140,0.61212114,0.00000000,0.35777952,1.06710270
-2.21210605,2.01914311,0.87414875,0.00000000,0.00165282,0.04707042,0.62588642,0.00000000,0.36326146,1.08376072
-2.20610305,2.03780767,0.88345430,0.00000000,0.00172987,0.04551958,0.63754626,0.00000000,0.36966714,1.10016917
-2.20010005,2.05746900,0.89723258,0.00000000,0.00181778,0.04403549,0.64684231,0.00000000,0.37690959,1.11590908
-2.19409705,2.07746830,0.91526585,0.00000000,0.00191575,0.04261170,0.65356051,0.00000000,0.38486540,1.13052577
-2.18809405,2.09705878,0.93719163,0.00000000,0.00202261,0.04123958,0.65754140,0.00000000,0.39337885,1.14354510
-2.18209105,2.11543497,0.96251157,0.00000000,0.00213682,0.03990914,0.65868889,0.00000000,0.40226727,1.15449077
-2.17608804,2.13176384,0.99060432,0.00000000,0.00225652,0.03860986,0.65697691,0.00000000,0.41132741,1.16290170
-2.17008504,2.14521649,1.02074229,0.00000000,0.00237956,0.03733146,0.65245377,0.00000000,0.42034254,1.16834882
-2.16408204,2.15499941,1.05211179,0.00000000,0.00250355,0.03606452,0.64524401,0.00000000,0.42909022,1.17045079
-2.15807904,2.16038404,1.08383610,0.00000000,0.00262593,0.03480106,0.63554782,0.00000000,0.43735035,1.16888785
-2.15207604,2.16073392,1.11500091,0.00000000,0.00274401,0.03353493,0.62363796,0.00000000,0.44491320,1.16341345
-2.14607304,2.15552842,1.14468123,0.00000000,0.00285508,0.03226205,0.60985448,0.00000000,0.45158733,1.15386330
-2.14007004,2.14438249,1.17196926,0.00000000,0.00295650,0.03098061,0.59459740,0.00000000,0.45720688,1.14016150
-2.13406703,2.12706179,1.19600202,0.00000000,0.00304572,0.02969101,0.57831763,0.00000000,0.46163811,1.12232377
-2.12806403,2.10349288,1.21598794,0.00000000,0.00312043,0.02839580,0.56150657,0.00000000,0.46478492,1.10045763
-2.12206103,2.07376807,1.23123151,0.00000000,0.00317859,0.02709946,0.54468451,0.00000000,0.46659296,1.07475961
-2.11605803,2.03814489,1.24115481,0.00000000,0.00321851,0.02580814,0.52838831,0.00000000,0.46705235,1.04550984
-2.11005503,1.99704010,1.24531533,0.00000000,0.00323889,0.02452934,0.51315856,0.00000000,0.46619863,1.01306399
-2.10405203,1.95101834,1.24341908,0.00000000,0.00323889,0.02327153,0.49952655,0.00000000,0.46411194,0.97784318
-2.09804902,1.90077577,1.23532855,0.00000000,0.00321812,0.02204379,0.48800110,0.00000000,0.46091437,0.94032192
-2.09204602,1.84711906,1.22106512,0.00000000,0.00317667,0.02085541,0.47905572,0.00000000,0.45676555,0.90101478
-2.08604302,1.79094035,1.20080573,0.00000000,0.00311507,0.01971552,0.47311601,0.00000000,0.45185641,0.86046201
-2.08004002,1.73318885,1.17487391,0.00000000,0.00303434,0.01863279,0.47054772,0.00000000,0.44640161,0.81921466
-2.07403702,1.67484010,1.14372572,0.00000000,0.00293585,0.01761505,0.47164549,0.00000000,0.44063062,0.77781967
-2.06803402,1.61686377,1.10793094,0.00000000,0.00282137,0.01666904,0.47662266,0.00000000,0.43477792,0.73680536
-2.06203102,1.56019134,1.06815066,0.00000000,0.00269292,0.01580019,0.48560229,0.00000000,0.42907279,0.69666780
-2.05602801,1.50568459,1.02511206,0.00000000,0.00255276,0.01501241,0.49860974,0.00000000,0.42372899,0.65785842
-2.05002501,1.45410642,0.97958167,0.00000000,0.00240331,0.01430798,0.51556721,0.00000000,0.41893496,0.62077330
-2.04402201,1.40609505,0.93233828,0.00000000,0.00224704,0.01368742,0.53629036,0.00000000,0.41484487,0.58574454
-2.03801901,1.36214271,0.88414662,0.00000000,0.00208643,0.01314950,0.56048770,0.00000000,0.41157105,0.55303375
-2.03201601,1.32257993,0.83573310,0.00000000,0.00192389,0.01269126,0.58776268,0.00000000,0.40917824,0.52282815
-2.02601301,1.28756599,0.78776445,0.00000000,0.00176172,0.01230804,0.61761900,0.00000000,0.40767988,0.49523918
-2.02001001,1.25708628,0.74083014,0.00000000,0.00160200,0.01199366,0.64946919,0.00000000,0.40703669,0.47030372
-2.01400700,1.23095651,0.69542912,0.00000000,0.00144663,0.01174056,0.68264646,0.00000000,0.40715772,0.44798781
-2.00800400,1.20883395,0.65196128,0.00000000,0.00129721,0.01154004,0.71641984,0.00000000,0.40790382,0.42819276
-2.00200100,1.19023501,0.61072369,0.00000000,0.00115510,0.01138250,0.75001207,0.00000000,0.40909340,0.41076332
-1.99599800,1.17455861,0.57191133,0.00000000,0.00102137,0.01125771,0.78262018,0.00000000,0.41051018,0.39549758
-1.98999500,1.16111414,0.53562217,0.00000000,0.00089679,0.01115516,0.81343774,0.00000000,0.41191270,0.38215813
-1.98399200,1.14915293,0.50186577,0.00000000,0.00078189,0.01106435,0.84167833,0.00000000,0.41304500,0.37048415
-1.97798899,1.13790156,0.47057484,0.00000000,0.00067692,0.01097509,0.86659926,0.00000000,0.41364803,0.36020371
-1.97198599,1.12659567,0.44161890,0.00000000,0.00058193,0.01087782,0.88752447,0.00000000,0.41347123,0.35104595
-1.96598299,1.11451260,0.41481915,0.00000000,0.00049675,0.01076389,0.90386594,0.00000000,0.41228364,0.34275249
-1.95997999,1.10100139,0.38996375,0.00000000,0.00042105,0.01062577,0.91514238,0.00000000,0.40988415,0.33508766
-1.95397699,1.08550881,0.36682273,0.00000000,0.00035438,0.01045729,0.92099449,0.00000000,0.40611024,0.32784718
-1.94797399,1.06760022,0.34516180,0.00000000,0.00029615,0.01025375,0.92119608,0.00000000,0.40084492,0.32086484
-1.94197099,1.04697450,0.32475449,0.00000000,0.00024575,0.01001201,0.91566052,0.00000000,0.39402148,0.31401703
-1.93596798,1.02347244,0.30539226,0.00000000,0.00020249,0.00973054,0.90444216,0.00000000,0.38562597,0.30722495
-1.92996498,0.99707838,0.28689227,0.00000000,0.00016566,0.00940936,0.88773266,0.00000000,0.37569722,0.30045448
-1.92396198,0.96791528,0.26910267,0.00000000,0.00013457,0.00904996,0.86585249,0.00000000,0.36432453,0.29371378
-1.91795898,0.93623369,0.25190552,0.00000000,0.00010855,0.00865522,0.83923786,0.00000000,0.35164326,0.28704883
-1.91195598,0.90239531,0.23521744,0.00000000,0.00008694,0.00822914,0.80842384,0.00000000,0.33782851,0.28053718
-1.90595298,0.86685223,0.21898827,0.00000000,0.00006914,0.00777671,0.77402442,0.00000000,0.32308727,0.27428029
-1.89994997,0.83012297,0.20319813,0.00000000,0.00005460,0.00730369,0.73671040,0.00000000,0.30764953,0.26839489
-1.89394697,0.79276667,0.18785312,0.00000000,0.00004281,0.00681629,0.69718617,0.00000000,0.29175884,0.26300376
-1.88794397,0.75535672,0.17298031,0.00000000,0.00003335,0.00632107,0.65616644,0.00000000,0.27566264,0.25822658
-1.88194097,0.71845511,0.15862215,0.00000000,0.00002580,0.00582460,0.61435378,0.00000000,0.25960299,0.25417104
-1.87593797,0.68258884,0.14483091,0.00000000,0.00001984,0.00533335,0.57241801,0.00000000,0.24380803,0.25092501
-1.86993497,0.64822919,0.13166329,0.00000000,0.00001517,0.00485351,0.53097815,0.00000000,0.22848455,0.24854985
-1.86393197,0.61577499,0.11917563,0.00000000,0.00001154,0.00439082,0.49058752,0.00000000,0.21381193,0.24707535
-1.85792896,0.58554023,0.10741983,0.00000000,0.00000877,0.00395056,0.45172245,0.00000000,0.19993764,0.24649654
-1.85192596,0.55774655,0.09644007,0.00000000,0.00000667,0.00353744,0.41477477,0.00000000,0.18697452,0.24677238
-1.84592296,0.53252056,0.08627059,0.00000000,0.00000512,0.00315560,0.38004812,0.00000000,0.17499961,0.24782661
-1.83991996,0.50989604,0.07693424,0.00000000,0.00000400,0.00280869,0.34775799,0.00000000,0.16405472,0.24955044
-1.83391696,0.48982039,0.06844205,0.00000000,0.00000324,0.00249989,0.31803503,0.00000000,0.15414844,0.25180710
-1.82791396,0.47216496,0.06079357,0.00000000,0.00000276,0.00223202,0.29093131,0.00000000,0.14525947,0.25443800
-1.82191096,0.45673844,0.05397779,0.00000000,0.00000253,0.00200764,0.26642893,0.00000000,0.13734089,0.25727006
-1.81590795,0.44330251,0.04797469,0.00000000,0.00000250,0.00182921,0.24445038,0.00000000,0.13032530,0.26012399
-1.80990495,0.43158883,0.04275709,0.00000000,0.00000267,0.00169918,0.22487002,0.00000000,0.12413032,0.26282295
-1.80390195,0.42131642,0.03829276,0.00000000,0.00000303,0.00162015,0.20752608,0.00000000,0.11866427,0.26520126
-1.79789895,0.41220864,0.03454652,0.00000000,0.00000357,0.00159496,0.19223255,0.00000000,0.11383178,0.26711269
-1.79189595,0.40400879,0.03148237,0.00000000,0.00000430,0.00162681,0.17879054,0.00000000,0.10953888,0.26843786
-1.78589295,0.39649383,0.02906530,0.00000000,0.00000524,0.00171931,0.16699848,0.00000000,0.10569772,0.26909044
-1.77988994,0.38948534,0.02726296,0.00000000,0.00000640,0.00187652,0.15666113,0.00000000,0.10223027,0.26902178
-1.77388694,0.38285762,0.02604687,0.00000000,0.00000782,0.00210296,0.14759679,0.00000000,0.09907135,0.26822380
-1.76788394,0.37654234,0.02539326,0.00000000,0.00000951,0.00240353,0.13964285,0.00000000,0.09617057,0.26672995
-1.76188094,0.37052990,0.02528354,0.00000000,0.00001151,0.00278345,0.13265952,0.00000000,0.09349333,0.26461409
-1.75587794,0.36486733,0.02570431,0.00000000,0.00001384,0.00324807,0.12653178,0.00000000,0.09102086,0.26198757
-1.74987494,0.35965323,0.02664696,0.00000000,0.00001653,0.00380275,0.12116966,0.00000000,0.08874934,0.25899438
-1.74387194,0.35502983,0.02810700,0.00000000,0.00001961,0.00445255,0.11650712,0.00000000,0.08668828,0.25580473
-1.73786893,0.35117285,0.03008299,0.00000000,0.00002310,0.00520206,0.11249960,0.00000000,0.08485826,0.25260741
-1.73186593,0.34827969,0.03257533,0.00000000,0.00002703,0.00605501,0.10912075,0.00000000,0.08328806,0.24960113
-1.72586293,0.34655659,0.03558485,0.00000000,0.00003139,0.00701405,0.10635833,0.00000000,0.08201165,0.24698541
-1.71985993,0.34620543,0.03911141,0.00000000,0.00003620,0.00808040,0.10420979,0.00000000,0.08106490,0.24495136
-1.71385693,0.34741093,0.04315247,0.00000000,0.00004144,0.00925360,0.10267776,0.00000000,0.08048236,0.24367287
-1.70785393,0.35032882,0.04770182,0.00000000,0.00004711,0.01053124,0.10176566,0.00000000,0.08029430,0.24329851
-1.70185093,0.35507569,0.05274850,0.00000000,0.00005317,0.01190873,0.10147374,0.00000000,0.08052400,0.24394470
-1.69584792,0.36172096,0.05827603,0.00000000,0.00005959,0.01337925,0.10179563,0.00000000,0.08118560,0.24569039
-1.68984492,0.37028147,0.06426193,0.00000000,0.00006629,0.01493362,0.10271577,0.00000000,0.08228249,0.24857356
-1.68384192,0.38071889,0.07067768,0.00000000,0.00007323,0.01656040,0.10420755,0.00000000,0.08380636,0.25258966
-1.67783892,0.39294023,0.07748905,0.00000000,0.00008033,0.01824601,0.10623247,0.00000000,0.08573689,0.25769226
-1.67183592,0.40680129,0.08465686,0.00000000,0.00008748,0.01997500,0.10874019,0.00000000,0.08804222,0.26379572
-1.66583292,0.42211305,0.09213800,0.00000000,0.00009460,0.02173045,0.11166947,0.00000000,0.09067994,0.27077992
-1.65982991,0.43865062,0.09988693,0.00000000,0.00010158,0.02349434,0.11494989,0.00000000,0.09359873,0.27849673
-1.65382691,0.45616428,0.10785725,0.00000000,0.00010831,0.02524816,0.11850434,0.00000000,0.09674052,0.28677809
-1.64782391,0.47439211,0.11600350,0.00000000,0.00011469,0.02697349,0.12225197,0.00000000,0.10004290,0.29544520
-1.64182091,0.49307354,0.12428285,0.00000000,0.00012061,0.02865259,0.12611148,0.00000000,0.10344191,0.30431835
-1.63581791,0.51196309,0.13265683,0.00000000,0.00012596,0.03026904,0.13000466,0.00000000,0.10687479,0.31322711
-1.62981491,0.53084347,0.14109263,0.00000000,0.00013068,0.03180835,0.13385982,0.00000000,0.11028267,0.32202014
-1.62381191,0.54953750,0.14956415,0.00000000,0.00013467,0.03325847,0.13761495,0.00000000,0.11361315,0.33057419
-1.61780890,0.56791787,0.15805256,0.00000000,0.00013789,0.03461020,0.14122051,0.00000000,0.11682235,0.33880188
-1.61180590,0.58591439,0.16654626,0.00000000,0.00014030,0.03585750,0.14464159,0.00000000,0.11987663,0.34665771
-1.60580290,0.60351806,0.17504032,0.00000000,0.00014187,0.03699767,0.14785935,0.00000000,0.12275369,0.35414194
-1.59979990,0.62078174,0.18353526,0.00000000,0.00014263,0.03803134,0.15087162,0.00000000,0.12544303,0.36130214
-1.59379690,0.63781713,0.19203534,0.00000000,0.00014260,0.03896224,0.15369267,0.00000000,0.12794574,0.36823215
-1.58779390,0.65478827,0.20054633,0.00000000,0.00014184,0.03979698,0.15635205,0.00000000,0.13027375,0.37506843
-1.58179090,0.67190155,0.20907298,0.00000000,0.00014042,0.04054447,0.15889261,0.00000000,0.13244834,0.38198395
