energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up
-5.56778389,5.17710186,1.19837880,4.17875792,0.00286048,0.10875884,0.13320894,0.01254654,0.62128831
-5.56178089,4.88796164,1.10531663,3.96292683,0.00254655,0.09900863,0.12047617,0.01135955,0.57813432
-5.55577789,4.60619525,1.02116790,3.74724131,0.00229641,0.09020105,0.10822931,0.01040659,0.53893612
-5.54977489,4.33491609,0.94669191,3.53412869,0.00211000,0.08239525,0.09658125,0.00969615,0.50413065
-5.54377189,4.07716993,0.88244732,3.32608108,0.00198755,0.07562952,0.08562326,0.00923726,0.47408796
-5.53776888,3.83585776,0.82879234,3.12558045,0.00192967,0.06992192,0.07542481,0.00903993,0.44910756
-5.53176588,3.61366502,0.78588914,2.93502715,0.00193739,0.06527136,0.06603416,0.00911542,0.42941655
-5.52576288,3.41299917,0.75371170,2.75667437,0.00201224,0.06165896,0.05747966,0.00947650,0.41516922
-5.51975988,3.23593709,0.73205652,2.59257058,0.00215619,0.05904959,0.04977157,0.01013755,0.40644809
-5.51375688,3.08418362,0.72055574,2.44451152,0.00237168,0.05739355,0.04290417,0.01111452,0.40326595
-5.50775388,2.95904192,0.71869209,2.31400292,0.00266151,0.05662839,0.03685828,0.01242474,0.40556884
-5.50175088,2.86139584,0.72581526,2.20223453,0.00302880,0.05668067,0.03160372,0.01408662,0.41323974
-5.49574787,2.79170423,0.74115946,2.11006549,0.00347680,0.05746782,0.02710183,0.01611911,0.42610276
-5.48974487,2.75000648,0.76386180,2.03802059,0.00400882,0.05889997,0.02330783,0.01854111,0.44392773
-5.48374187,2.73593844,0.79298144,1.98629673,0.00462796,0.06088176,0.02017299,0.02137070,0.46643502
-5.47773887,2.74875731,0.82751908,1.95477830,0.00533703,0.06331413,0.01764651,0.02462427,0.49330054
-5.47173587,2.78737426,0.86643696,1.94306006,0.00613827,0.06609615,0.01567708,0.02831556,0.52416089
-5.46573287,2.85039289,0.90867875,1.95047605,0.00703321,0.06912675,0.01421413,0.03245464,0.55861845
-5.45972986,2.93615225,0.95318941,1.97613277,0.00802248,0.07230649,0.01320875,0.03704692,0.59624664
-5.45372686,3.04277248,0.99893458,2.01894527,0.00910564,0.07553926,0.01261430,0.04209214,0.63659505
-5.44772386,3.16820171,1.04491915,2.07767438,0.01028106,0.07873389,0.01238674,0.04758340,0.67919465
-5.44172086,3.31026294,1.09020470,2.15096406,0.01154582,0.08180569,0.01248475,0.05350639,0.72356290
-5.43571786,3.46669950,1.13392533,2.23737754,0.01289568,0.08467785,0.01286961,0.05983873,0.76920884
-5.42971486,3.63521829,1.17530156,2.33543155,0.01432506,0.08728269,0.01350502,0.06654945,0.81563817
-5.42371186,3.81353007,1.21365187,2.44362775,0.01582711,0.08956261,0.01435677,0.07359884,0.86235819
-5.41770885,3.99938609,1.24840160,2.56048121,0.01739379,0.09147096,0.01539242,0.08093840,0.90888273
-5.41170585,4.19061084,1.27908898,2.68454532,0.01901605,0.09297245,0.01658093,0.08851122,0.95473694
-5.40570285,4.38513078,1.30536808,2.81443329,0.02068401,0.09404345,0.01789236,0.09625255,0.99946201
-5.39969985,4.58099873,1.32700883,2.94883611,0.02238715,0.09467184,0.01929771,0.10409072,1.04261978
-5.39369685,4.77641434,1.34389399,3.08653700,0.02411461,0.09485670,0.02076871,0.11194832,1.08379716
-5.38769385,4.96974036,1.35601346,3.22642253,0.02585540,0.09460766,0.02227786,0.11974367,1.12261055
-5.38169085,5.15951516,1.36345629,3.36749049,0.02759864,0.09394402,0.02379849,0.12739249,1.15870993
-5.37568784,5.34446150,1.36640057,3.50885473,0.02933379,0.09289368,0.02530497,0.13480980,1.19178294
-5.36968484,5.52349183,1.36510202,3.64974705,0.03105084,0.09149198,0.02677302,0.14191192,1.22155865
-5.36368184,5.69571025,1.35988153,3.78951630,0.03274041,0.08978036,0.02818010,0.14861857,1.24781117
-5.35767884,5.86041151,1.35111236,3.92762498,0.03439390,0.08780500,0.02950583,0.15485504,1.27036293
-5.35167584,6.01707710,1.33920742,4.06364349,0.03600342,0.08561556,0.03073246,0.16055425,1.28908766
-5.34567284,6.16536894,1.32460711,4.19724240,0.03756185,0.08326387,0.03184537,0.16565872,1.30391302
-5.33966983,6.30512084,1.30776808,4.32818306,0.03906265,0.08080278,0.03283351,0.17012242,1.31482262
-5.33366683,6.43632834,1.28915331,4.45630713,0.04049981,0.07828513,0.03368975,0.17391234,1.32185767
-5.32766383,6.55913720,1.26922356,4.58152545,0.04186761,0.07576281,0.03441122,0.17700981,1.32511779
-5.32166083,6.67383120,1.24843036,4.70380708,0.04316047,0.07328605,0.03499943,0.17941141,1.32476120
-5.31565783,6.78081974,1.22721049,4.82316897,0.04437276,0.07090280,0.03546040,0.18112961,1.32100399
-5.30965483,6.88062576,1.20598198,4.93966712,0.04549862,0.06865822,0.03580450,0.18219295,1.31411840
-5.30365183,6.97387457,1.18514129,5.05338984,0.04653185,0.06659434,0.03604627,0.18264575,1.30443021
-5.29764882,7.06128394,1.16506154,5.16445365,0.04746586,0.06474972,0.03620395,0.18254746,1.29231488
-5.29164582,7.14365589,1.14609161,5.27300219,0.04829366,0.06315926,0.03629906,0.18197153,1.27819264
-5.28564282,7.22187010,1.12855569,5.37920850,0.04900798,0.06185397,0.03635565,0.18100389,1.26252248
-5.27963982,7.29687926,1.11275321,5.48328042,0.04960140,0.06086080,0.03639964,0.17974102,1.24579499
-5.27363682,7.36970575,1.09895877,5.58546892,0.05006670,0.06020246,0.03645797,0.17828775,1.22852424
-5.26763382,7.44143946,1.08742207,5.68607873,0.05039711,0.05989723,0.03655774,0.17675467,1.21123878
-5.26163082,7.51323588,1.07836745,5.78548025,0.05058675,0.05995878,0.03672539,0.17525549,1.19447189
-5.25562781,7.58631364,1.07199329,5.88412165,0.05063106,0.06039599,0.03698588,0.17390410,1.17875136
-5.24962481,7.66195049,1.06847090,5.98253978,0.05052721,0.06121277,0.03736193,0.17281176,1.16458906
-5.24362181,7.74147654,1.06794320,6.08136829,0.05027452,0.06240794,0.03787336,0.17208417,1.15247039
-5.23761881,7.82626364,1.07052312,6.18134145,0.04987485,0.06397514,0.03853664,0.17181879,1.14284418
-5.23161581,7.91770986,1.07629178,6.28329214,0.04933284,0.06590283,0.03936445,0.17210233,1.13611304
-5.22561281,8.01721810,1.08529663,6.38814278,0.04865614,0.06817438,0.04036555,0.17300851,1.13262459
-5.21960980,8.12616825,1.09754971,6.49688801,0.04785540,0.07076826,0.04154474,0.17459623,1.13266382
-5.21360680,8.24588255,1.11302602,6.61056863,0.04694422,0.07365831,0.04290308,0.17690804,1.13644669
-5.20760380,8.37758429,1.13166219,6.73023671,0.04593889,0.07681418,0.04443820,0.17996921,1.14411519
-5.20160080,8.52235048,1.15335554,6.85691217,0.04485804,0.08020185,0.04614487,0.18378706,1.15573408
-5.19559780,8.68105964,1.17796356,6.99153202,0.04372211,0.08378419,0.04801565,0.18835091,1.17128910
-5.18959480,8.85433633,1.20530395,7.13489390,0.04255271,0.08752168,0.05004171,0.19363241,1.19068704
-5.18359180,9.04249481,1.23515508,7.28759626,0.04137197,0.09137310,0.05221370,0.19958628,1.21375732
-5.17758879,9.24548425,1.26725712,7.44997788,0.04020173,0.09529628,0.05452271,0.20615144,1.24025517
-5.17158579,9.46283883,1.30131357,7.62206020,0.03906286,0.09924876,0.05696124,0.21325248,1.26986631
-5.16558279,9.69363585,1.33699351,7.80349575,0.03797442,0.10318852,0.05952410,0.22080146,1.30221295
-5.15957979,9.93646534,1.37393425,7.99352652,0.03695311,0.10707454,0.06220932,0.22869983,1.33686103
-5.15357679,10.18941441,1.41174463,8.19095574,0.03601264,0.11086729,0.06501886,0.23684067,1.37332853
-5.14757379,10.45006942,1.45000880,8.39413630,0.03516330,0.11452915,0.06795927,0.24511093,1.41109471
-5.14157079,10.71553831,1.48829069,8.60097861,0.03441173,0.11802471,0.07104206,0.25339387,1.44961013
-5.13556778,10.98249487,1.52613888,8.80897972,0.03376077,0.12132095,0.07428390,0.26157145,1.48830726
-5.12956478,11.24724567,1.56309217,9.01527484,0.03320953,0.12438734,0.07770660,0.26952672,1.52661155
-5.12356178,11.50581940,1.59868568,9.21671117,0.03275366,0.12719588,0.08133677,0.27714624,1.56395277
-5.11755878,11.75407689,1.63245737,9.40994261,0.03238569,0.12972108,0.08520523,0.28432230,1.59977635
-5.11155578,11.98783917,1.66395512,9.59154308,0.03209556,0.13193996,0.08934613,0.29095507,1.63355458
-5.10555278,12.20302946,1.69274408,9.75813447,0.03187127,0.13383198,0.09379584,0.29695455,1.66479733
-5.09954977,12.39582386,1.71841428,9.90652449,0.03169956,0.13537906,0.09859153,0.30224231,1.69306208
-5.09354677,12.56280470,1.74058823,10.03384874,0.03156660,0.13656569,0.10376957,0.30675295,1.71796288
-5.08754377,12.70110976,1.75892841,10.13771027,0.03145877,0.13737902,0.10936377,0.31043521,1.73917809
-5.08154077,12.80857022,1.77314440,10.21631019,0.03136333,0.13780908,0.11540350,0.31325278,1.75645646
-5.07553777,12.88383015,1.78299939,10.26856211,0.03126902,0.13784905,0.12191175,0.31518467,1.76962138
-5.06953477,12.92644107,1.78831585,10.29418425,0.03116666,0.13749564,0.12890322,0.31622521,1.77857317
-5.06353177,12.93692538,1.78898020,10.29376323,0.03104948,0.13674941,0.13638251,0.31638359,1.78328912
-5.05752876,12.91680429,1.78494619,10.26878499,0.03091350,0.13561522,0.14434255,0.31568303,1.78382141
-5.05152576,12.86858672,1.77623686,10.22162948,0.03075766,0.13410258,0.15276320,0.31415953,1.78029278
-5.04552276,12.79571798,1.76294504,10.15552738,0.03058385,0.13222599,0.16161032,0.31186028,1.77289028
-5.03951976,12.70248826,1.74523218,10.07447897,0.03039685,0.13000514,0.17083512,0.30884186,1.76185715
-5.03351676,12.59390351,1.72332552,9.98313696,0.03020409,0.12746509,0.18037408,0.30516810,1.74748334
-5.02751376,12.47552267,1.69751374,9.88665695,0.03001538,0.12463616,0.19014929,0.30090798,1.73009480
-5.02151076,12.35326699,1.66814096,9.79052074,0.02984250,0.12155376,0.20006934,0.29613343,1.71004231
-5.01550775,12.23320882,1.63559946,9.70033918,0.02969877,0.11825797,0.21003072,0.29091718,1.68768995
-5.00950475,12.12134803,1.60032097,9.62164232,0.02959847,0.11479294,0.21991968,0.28533085,1.66340388
-5.00350175,12.02338504,1.56276704,9.55966537,0.02955639,0.11120607,0.22961450,0.27944318,1.63754177
-4.99749875,11.94449982,1.52341849,9.51913932,0.02958715,0.10754705,0.23898817,0.27331864,1.61044327
-4.99149575,11.88914588,1.48276431,9.50409499,0.02970471,0.10386673,0.24791132,0.26701632,1.58242173
-4.98549275,11.86086782,1.44129027,9.51768889,0.02992176,0.10021584,0.25625528,0.26058919,1.55375747
-4.97948974,11.86215006,1.39946748,9.56205827,0.03024913,0.09664364,0.26389535,0.25408372,1.52469275
-4.97348674,11.89430313,1.35774132,9.63821183,0.03069532,0.09319662,0.27071386,0.24753981,1.49542837
-4.96748374,11.95739221,1.31652101,9.74596080,0.03126600,0.08991708,0.27660322,0.24099105,1.46612200
-4.96148074,12.05021119,1.27617012,9.88389364,0.03196356,0.08684189,0.28146869,0.23446517,1.43688814
-4.95547774,12.17030341,1.23699842,10.04939589,0.03278678,0.08400138,0.28523084,0.22798472,1.40779950
-4.94947474,12.31402850,1.19925530,10.23871462,0.03373058,0.08141837,0.28782753,0.22156783,1.37888972
-4.94347174,12.47667293,1.16312510,10.44706529,0.03478585,0.07910743,0.28921559,0.21522907,1.35015724
-4.93746873,12.65260013,1.12872450,10.66877717,0.03593939,0.07707451,0.28937180,0.20898029,1.32157006
-4.93146573,12.83543445,1.09610215,10.89747162,0.03717406,0.07531670,0.28829351,0.20283140,1.29307128
-4.92546273,13.01827195,1.06524071,11.12626661,0.03846898,0.07382247,0.28599864,0.19679110,1.26458517
-4.91945973,13.19391004,1.03606107,11.34799945,0.03979993,0.07257211,0.28252518,0.19086751,1.23602356
-4.91345673,13.35508707,1.00842890,11.55545927,0.04113985,0.07153849,0.27793018,0.18506861,1.20729247
-4.90745373,13.49472290,0.98216305,11.74162019,0.04245957,0.07068819,0.27228834,0.17940263,1.17829861
-4.90145073,13.60615119,0.95704577,11.89986635,0.04372852,0.06998269,0.26569009,0.17387827,1.14895581
-4.89544772,13.68333468,0.93283399,12.02420026,0.04491570,0.06937992,0.25823942,0.16850480,1.11919086
-4.88944472,13.72105558,0.90927155,12.10942664,0.04599055,0.06883581,0.25005144,0.16329202,1.08894899
-4.88344172,13.71507393,0.88610163,12.15130521,0.04692399,0.06830595,0.24124963,0.15825020,1.05819839
-4.87743872,13.66224869,0.86307881,12.14666698,0.04768937,0.06774721,0.23196312,0.15338978,1.02693390
-4.87143572,13.56061751,0.83998046,12.09349058,0.04826341,0.06711931,0.22232386,0.14872118,0.99517960
-4.86543272,13.40943310,0.81661668,11.99093663,0.04862706,0.06638619,0.21246383,0.14425436,0.96299022
-4.85942971,13.20915629,0.79283861,11.83934011,0.04876619,0.06551723,0.20251243,0.13999847,0.93045126
-4.85342671,12.96140717,0.76854462,11.64016266,0.04867216,0.06448816,0.19259408,0.13596135,0.89767792
-4.84742371,12.66887817,0.74368432,11.39590807,0.04834221,0.06328172,0.18282606,0.13214913,0.86481274
-4.84142071,12.33521408,0.71826016,11.11000631,0.04777967,0.06188802,0.17331673,0.12856567,0.83202222
-4.83541771,11.96486551,0.69232680,10.78667202,0.04699392,0.06030460,0.16416414,0.12521220,0.79949245
-4.82941471,11.56292322,0.66598837,10.43074491,0.04600020,0.05853614,0.15545511,0.12208688,0.76742414
-4.82341171,11.13494147,0.63939395,10.04751950,0.04481927,0.05659400,0.14726461,0.11918451,0.73602716
-4.81740870,10.68675837,0.61273151,9.64257213,0.04347686,0.05449548,0.13965579,0.11649632,0.70551502
-4.81140570,10.22432119,0.58622095,9.22159254,0.04200301,0.05226287,0.13268024,0.11400989,0.67609957
-4.80540270,9.75352381,0.56010648,8.79022698,0.04043141,0.04992249,0.12637875,0.11170929,0.64798610
-4.79939970,9.28006237,0.53464896,8.35393840,0.03879855,0.04750352,0.12078232,0.10957531,0.62136921
-4.79339670,8.80931383,0.51011853,7.91788838,0.03714300,0.04503693,0.11591342,0.10758595,0.59642968
-4.78739370,8.34624066,0.48678785,7.48684383,0.03550463,0.04255442,0.11178746,0.10571704,0.57333220
-4.78139070,7.89532332,0.46492638,7.06510983,0.03392393,0.04008742,0.10841420,0.10394306,0.55222437
-4.77538769,7.46052027,0.44479564,6.65648893,0.03244137,0.03766624,0.10579921,0.10223810,0.53323654
-4.76938469,7.04525417,0.42664581,6.26426520,0.03109694,0.03531937,0.10394514,0.10057683,0.51648269
-4.76338169,6.65242115,0.41071348,5.89121077,0.02992971,0.03307289,0.10285272,0.09893565,0.50206195
-4.75737869,6.28441950,0.39722043,5.53961106,0.02897754,0.03095015,0.10252154,0.09729370,0.49006061
-4.75137569,5.94319293,0.38637348,5.21130457,0.02827694,0.02897152,0.10295035,0.09563391,0.48055427
-4.74537269,5.63028362,0.37836498,4.90773270,0.02786295,0.02715431,0.10413703,0.09394380,0.47361003
-4.73936968,5.34688990,0.37337382,4.62999490,0.02776916,0.02551286,0.10607816,0.09221622,0.46928827
-4.73336668,5.09392403,0.37156667,4.37890478,0.02802776,0.02405867,0.10876817,0.09044974,0.46764391
-4.72736368,4.87206595,0.37309926,4.15504331,0.02866965,0.02280070,0.11219826,0.08864892,0.46872707
-4.72136068,4.68180958,0.37811736,3.95880589,0.02972454,0.02174561,0.11635499,0.08682417,0.47258292
-4.71535768,4.52349945,0.38675743,3.79044091,0.03122101,0.02089811,0.12121883,0.08499142,0.47925074
-4.70935468,4.39735618,0.39914674,3.65007824,0.03318661,0.02026130,0.12676268,0.08317150,0.48876244
-4.70335168,4.30349023,0.41540277,3.53774702,0.03564776,0.01983694,0.13295050,0.08138934,0.50114036
-4.69734867,4.24190457,0.43563193,3.45338283,0.03862969,0.01962573,0.13973624,0.07967290,0.51639484
-4.69134567,4.21248701,0.45992759,3.39682520,0.04215615,0.01962753,0.14706312,0.07805203,0.53452145
-4.68534267,4.21499431,0.48836726,3.36780656,0.04624902,0.01984152,0.15486337,0.07655728,0.55549837
-4.67933967,4.24902954,0.52100903,3.36593464,0.05092775,0.02026628,0.16305859,0.07521862,0.57928390
-4.67333667,4.31401536,0.55788738,3.39067014,0.05620865,0.02089980,0.17156058,0.07406425,0.60581424
-4.66733367,4.40916495,0.59900818,3.44130163,0.06210398,0.02173945,0.18027280,0.07311951,0.63500183
-4.66133067,4.53345291,0.64434313,3.51691980,0.06862087,0.02278185,0.18909235,0.07240593,0.66673401
-4.65532766,4.68558778,0.69382367,3.61639271,0.07576011,0.02402270,0.19791237,0.07194038,0.70087217
-4.64932466,4.86398766,0.74733449,3.73834376,0.08351478,0.02545653,0.20662474,0.07173451,0.73725133
-4.64332166,5.06676036,0.80470677,3.88113361,0.09186886,0.02707645,0.21512292,0.07179433,0.77567987
-4.63731866,5.29168889,0.86571148,4.04284733,0.10079577,0.02887381,0.22330489,0.07211997,0.81593958
-4.63131566,5.53622321,0.93005299,4.22128749,0.11025696,0.03083790,0.23107572,0.07270572,0.85778571
-4.62531266,5.79747905,0.99736328,4.41397416,0.12020069,0.03295564,0.23835000,0.07354016,0.90094709
-4.61930965,6.07224424,1.06719739,4.61815225,0.13056098,0.03521123,0.24505362,0.07460647,0.94512623
-4.61330665,6.35699345,1.13903033,4.83080676,0.14125691,0.03758599,0.25112507,0.07588294,0.98999961
-4.60730365,6.64791183,1.21225614,5.04868631,0.15219235,0.04005809,0.25651602,0.07734352,1.03521805
-4.60130065,6.94092816,1.28618951,5.26833529,0.16325618,0.04260252,0.26119121,0.07895852,1.08040754
-4.59529765,7.23175823,1.36007034,5.48613466,0.17432313,0.04519112,0.26512774,0.08069540,1.12517071
-4.58929465,7.51595850,1.43307169,5.69835146,0.18525520,0.04779272,0.26831369,0.08251954,1.16908910
-4.58329165,7.78899036,1.50431126,5.90119653,0.19590377,0.05037347,0.27074639,0.08439519,1.21172660
-4.57728864,8.04629440,1.57286639,6.09088987,0.20611241,0.05289729,0.27243028,0.08628631,1.25263414
-4.57128564,8.28337384,1.63779246,6.26373255,0.21572019,0.05532653,0.27337472,0.08815751,1.29135590
-4.56528264,8.49588553,1.69814431,6.41618345,0.22456558,0.05762268,0.27359176,0.08997494,1.32743685
-4.55927964,8.67973624,1.75299989,6.54493901,0.23249074,0.05974729,0.27309420,0.09170707,1.36043179
-4.55327664,8.83118142,1.80148545,6.64701338,0.23934603,0.06166295,0.27189400,0.09332556,1.38991541
-4.54727364,8.94692277,1.84280128,6.71981623,0.24499463,0.06333432,0.27000116,0.09480581,1.41549317
-4.54127064,9.02420087,1.87624663,6.76122504,0.24931690,0.06472919,0.26742323,0.09612758,1.43681242
-4.53526763,9.06087855,1.90124288,6.76964876,0.25221462,0.06581950,0.26416538,0.09727531,1.45357332
-4.52926463,9.05551092,1.91735360,6.74407967,0.25361445,0.06658231,0.26023109,0.09823830,1.46553879
-4.52326163,9.00739823,1.92430052,6.68413072,0.25347089,0.06700058,0.25562334,0.09901070,1.47254305
-4.51725863,8.91661814,1.92197442,6.59005589,0.25176820,0.06706382,0.25034630,0.09959129,1.47449810
-4.51125563,8.78403518,1.91044040,6.46275196,0.24852149,0.06676860,0.24440719,0.09998303,1.47139768
-4.50525263,8.61128581,1.88993702,6.30374092,0.24377671,0.06611868,0.23781843,0.10019246,1.46331851
-4.49924962,8.40073909,1.86086945,6.11513296,0.23760956,0.06512504,0.23059962,0.10022894,1.45041859
-4.49324662,8.15543397,1.82379681,5.89957112,0.23012346,0.06380562,0.22277944,0.10010373,1.43293258
