energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Li_s_up,Se_s_up,Se_p_up
-3.07053527,3.83766934,0.10435875,0.98189064,1.79174543,0.27200912,0.09722145,0.13450079,1.21549753
-3.06453227,3.63365950,0.09466674,0.94016869,1.73880342,0.25559548,0.08904065,0.12706101,1.13906333
-3.05852926,3.44252382,0.08575761,0.90042556,1.68832673,0.24026514,0.08188333,0.11997909,1.06841908
-3.05252626,3.26593055,0.07770613,0.86300627,1.64066284,0.22613779,0.07574623,0.11331578,1.00422880
-3.04652326,3.10518806,0.07057133,0.82816622,1.59605714,0.21330237,0.07061979,0.10711908,0.94705109
-3.04052026,2.96125909,0.06439778,0.79607436,1.55466480,0.20181857,0.06648729,0.10142401,0.89734246
-3.03451726,2.83478462,0.05921711,0.76681913,1.51656486,0.19171916,0.06332443,0.09625272,0.85546324
-3.02851426,2.72611468,0.05504986,0.74041624,1.48177550,0.18301295,0.06109922,0.09161514,0.82168512
-3.02251126,2.63534318,0.05190734,0.71681808,1.45026926,0.17568802,0.05977229,0.08750984,0.79619913
-3.01650825,2.56234430,0.04979353,0.69592396,1.42198724,0.16971521,0.05929737,0.08392524,0.77912319
-3.01050525,2.50680786,0.04870677,0.67759077,1.39685144,0.16505152,0.05962204,0.08084102,0.77050833
-3.00450225,2.46827193,0.04864130,0.66164349,1.37477476,0.16164334,0.06068856,0.07822957,0.77034308
-2.99849925,2.44615107,0.04958839,0.64788541,1.35566816,0.15942936,0.06243482,0.07605752,0.77855560
-2.99249625,2.43975939,0.05153716,0.63610745,1.33944498,0.15834309,0.06479526,0.07428730,0.79501338
-2.98649325,2.44832791,0.05447497,0.62609657,1.32602251,0.15831487,0.06770177,0.07287851,0.81952088
-2.98049025,2.47101641,0.05838737,0.61764307,1.31532103,0.15927337,0.07108452,0.07178931,0.85181521
-2.97448724,2.50692027,0.06325760,0.61054667,1.30726088,0.16114665,0.07487267,0.07097753,0.89156075
-2.96848424,2.55507313,0.06906581,0.60462137,1.30175799,0.16386263,0.07899500,0.07040174,0.93834325
-2.96248124,2.61444656,0.07578785,0.59969905,1.29871847,0.16734930,0.08338038,0.07002202,0.99166439
-2.95647824,2.68394809,0.08339382,0.59563193,1.29803300,0.17153440,0.08795819,0.06980064,1.05093773
-2.95047524,2.76241890,0.09184653,0.59229397,1.29957139,0.17634504,0.09265857,0.06970252,1.11548675
-2.94447224,2.84863258,0.10109985,0.58958115,1.30317805,0.18170695,0.09741270,0.06969549,1.18454604
-2.93846923,2.94129612,0.11109713,0.58741100,1.30866868,0.18754390,0.10215298,0.06975046,1.25726598
-2.93246623,3.03905422,0.12176988,0.58572130,1.31582855,0.19377692,0.10681322,0.06984144,1.33272149
-2.92646323,3.14049765,0.13303666,0.58446815,1.32441271,0.20032389,0.11132894,0.06994541,1.40992493
-2.92046023,3.24417605,0.14480254,0.58362357,1.33414806,0.20709916,0.11563765,0.07004218,1.48784307
-2.91445723,3.34861531,0.15695893,0.58317286,1.34473752,0.21401362,0.11967931,0.07011418,1.56541760
-2.90845423,3.45233926,0.16938411,0.58311168,1.35586591,0.22097503,0.12339686,0.07014617,1.64158863
-2.90245123,3.55389504,0.18194444,0.58344324,1.36720758,0.22788877,0.12673690,0.07012507,1.71532016
-2.89644822,3.65188111,0.19449612,0.58417548,1.37843526,0.23465893,0.12965049,0.07003967,1.78562642
-2.89044522,3.74497687,0.20688768,0.58531862,1.38922985,0.24118988,0.13209404,0.06988053,1.85159771
-2.88444222,3.83197228,0.21896307,0.58688296,1.39929055,0.24738802,0.13403032,0.06963981,1.91242467
-2.87843922,3.91179603,0.23056517,0.58887704,1.40834494,0.25316389,0.13542936,0.06931126,1.96741942
-2.87243622,3.98354070,0.24153971,0.59130629,1.41615836,0.25843433,0.13626950,0.06889018,2.01603260
-2.86643322,4.04648332,0.25173941,0.59417198,1.42254205,0.26312483,0.13653816,0.06837349,2.05786526
-2.86043022,4.10010025,0.26102804,0.59747051,1.42735966,0.26717161,0.13623258,0.06775980,2.09267498
-2.85442721,4.14407503,0.26928448,0.60119295,1.43053153,0.27052364,0.13536028,0.06704954,2.12037576
-2.84842421,4.17829883,0.27640621,0.60532477,1.43203657,0.27314425,0.13393924,0.06624502,2.14103176
-2.84242121,4.20286307,0.28231246,0.60984558,1.43191142,0.27501233,0.13199778,0.06535056,2.15484515
-2.83641821,4.21804442,0.28694646,0.61472887,1.43024685,0.27612300,0.12957404,0.06437245,2.16213881
-2.83041521,4.22428291,0.29027700,0.61994158,1.42718157,0.27648763,0.12671523,0.06331895,2.16333490
-2.82441221,4.22215399,0.29229897,0.62544363,1.42289353,0.27613332,0.12347636,0.06220020,2.15893039
-2.81840920,4.21233629,0.29303295,0.63118720,1.41758930,0.27510169,0.11991877,0.06102798,2.14947106
-2.81240620,4.19557644,0.29252386,0.63711596,1.41149194,0.27344714,0.11610841,0.05981541,2.13552538
-2.80640320,4.17265293,0.29083869,0.64316430,1.40482799,0.27123453,0.11211380,0.05857665,2.11765951
-2.80040020,4.14434102,0.28806339,0.64925655,1.39781441,0.26853656,0.10800402,0.05732641,2.09641500
-2.79439720,4.11138034,0.28429920,0.65530656,1.39064597,0.26543079,0.10384658,0.05607948,2.07228992
-2.78839420,4.07444682,0.27965843,0.66121753,1.38348404,0.26199656,0.09970537,0.05485026,2.04572440
-2.78239120,4.03413048,0.27426002,0.66688246,1.37644721,0.25831195,0.09563874,0.05365219,2.01709111
-2.77638819,3.99091967,0.26822512,0.67218513,1.36960434,0.25445088,0.09169789,0.05249735,1.98669064
-2.77038519,3.94519256,0.26167271,0.67700184,1.36297046,0.25048053,0.08792548,0.05139598,1.95475176
-2.76438219,3.89721575,0.25471574,0.68120381,1.35650560,0.24645918,0.08435461,0.05035616,1.92143608
-2.75837919,3.84714964,0.24745776,0.68466030,1.35011676,0.24243456,0.08100829,0.04938356,1.88684625
-2.75237619,3.79505973,0.23999021,0.68724223,1.34366259,0.23844281,0.07789917,0.04848130,1.85103709
-2.74637319,3.74093272,0.23239060,0.68882624,1.33696074,0.23450797,0.07502982,0.04764990,1.81402834
-2.74037019,3.68469598,0.22472143,0.68929892,1.32979719,0.23064212,0.07239334,0.04688739,1.77581824
-2.73436718,3.62623900,0.21703000,0.68856099,1.32193706,0.22684606,0.06997431,0.04618944,1.73639686
-2.72836418,3.56543506,0.20934899,0.68653110,1.31313622,0.22311043,0.06775007,0.04554970,1.69575835
-2.72236118,3.50216197,0.20169780,0.68314909,1.30315306,0.21941729,0.06569219,0.04496007,1.65391139
-2.71635818,3.43632040,0.19408437,0.67837842,1.29175966,0.21574192,0.06376816,0.04441114,1.61088737
-2.71035518,3.36784889,0.18650758,0.67220765,1.27875193,0.21205479,0.06194301,0.04389256,1.56674599
-2.70435218,3.29673499,0.17895979,0.66465075,1.26395805,0.20832370,0.06018114,0.04339352,1.52157825
-2.69834917,3.22302208,0.17142960,0.65574634,1.24724500,0.20451566,0.05844787,0.04290311,1.47550703
-2.69234617,3.14681212,0.16390452,0.64555585,1.22852300,0.20059886,0.05671094,0.04241074,1.42868540
-2.68634317,3.06826460,0.15637347,0.63416070,1.20774759,0.19654426,0.05494183,0.04190644,1.38129341
-2.68034017,2.98759242,0.14882895,0.62165881,1.18491983,0.19232698,0.05311679,0.04138121,1.33353366
-2.67433717,2.90505565,0.14126884,0.60816052,1.16008448,0.18792739,0.05121758,0.04082723,1.28562643
-2.66833417,2.82095422,0.13369776,0.59378449,1.13332683,0.18333188,0.04923201,0.04023807,1.23780481
-2.66233117,2.73562053,0.12612788,0.57865360,1.10476842,0.17853337,0.04715407,0.03960888,1.19031056
-2.65632816,2.64941316,0.11857934,0.56289140,1.07456213,0.17353154,0.04498391,0.03893650,1.14339098
-2.65032516,2.56271238,0.11108014,0.54661922,1.04288730,0.16833283,0.04272749,0.03821960,1.09729725
-2.64432216,2.47591845,0.10366571,0.52995424,1.00994496,0.16295034,0.04039606,0.03745876,1.05228438
-2.63831916,2.38945279,0.09637816,0.51300865,0.97595391,0.15740353,0.03800546,0.03665663,1.00861284
-2.63231616,2.30376243,0.08926524,0.49588996,0.94114761,0.15171795,0.03557529,0.03581804,0.96655179
-2.62631316,2.21932738,0.08237929,0.47870238,0.90577219,0.14592490,0.03312808,0.03495011,0.92638359
-2.62031016,2.13667056,0.07577602,0.46154926,0.87008559,0.14006107,0.03068831,0.03406243,0.88840930
-2.61430715,2.05636932,0.06951340,0.44453629,0.83435761,0.13416833,0.02828162,0.03316719,0.85295474
-2.60830415,1.97906784,0.06365061,0.42777526,0.79887091,0.12829344,0.02593399,0.03227936,0.82037636
-2.60230115,1.90548893,0.05824716,0.41138805,0.76392236,0.12248782,0.02367099,0.03141679,0.79106658
-2.59629815,1.83644416,0.05336219,0.39551049,0.72982468,0.11680738,0.02151731,0.03060030,0.76545784
-2.59029515,1.77284109,0.04905384,0.38029578,0.69690769,0.11131225,0.01949624,0.02985374,0.74402481
-2.58429215,1.71568619,0.04537892,0.36591707,0.66551903,0.10606649,0.01762948,0.02920391,0.72728432
-2.57828914,1.66608264,0.04239257,0.35256899,0.63602378,0.10113771,0.01593694,0.02868045,0.71579252
-2.57228614,1.62522203,0.04014809,0.34046776,0.60880269,0.09659646,0.01443682,0.02831551,0.71013900
-2.56628314,1.59436939,0.03869664,0.32984984,0.58424883,0.09251553,0.01314567,0.02814340,0.71093770
-2.56028014,1.57484153,0.03808700,0.32096883,0.56276244,0.08896900,0.01207869,0.02819995,0.71881463
-2.55427714,1.56797846,0.03836511,0.31409080,0.54474400,0.08603102,0.01124995,0.02852184,0.73439254
-2.54827414,1.57510871,0.03957341,0.30948794,0.53058543,0.08377441,0.01067280,0.02914568,0.75827295
-2.54227114,1.59750920,0.04174999,0.30743079,0.52065984,0.08226899,0.01036014,0.03010697,0.79101595
-2.53626813,1.63636087,0.04492737,0.30817920,0.51530992,0.08157973,0.01032478,0.03143890,0.83311850
-2.53026513,1.69270163,0.04913109,0.31197236,0.51483547,0.08176476,0.01057969,0.03317115,0.88499196
-2.52426213,1.76737826,0.05437794,0.31901828,0.51948055,0.08287323,0.01113823,0.03532843,0.94693980
-2.51825913,1.86099928,0.06067400,0.32948312,0.52942077,0.08494319,0.01201420,0.03792920,1.01913633
-2.51225613,1.97389072,0.06801258,0.34348076,0.54475131,0.08799952,0.01322190,0.04098430,1.10160750
-2.50625313,2.10605696,0.07637201,0.36106324,0.56547632,0.09205199,0.01477596,0.04449569,1.19421464
-2.50025013,2.25714858,0.08571360,0.38221238,0.59150023,0.09709359,0.01669113,0.04845539,1.29664201
-2.49424712,2.42643896,0.09597980,0.40683312,0.62262165,0.10309922,0.01898193,0.05284460,1.40838893
-2.48824412,2.61281147,0.10709266,0.43474902,0.65853014,0.11002475,0.02166215,0.05763313,1.52876702
-2.48224112,2.81475822,0.11895289,0.46570028,0.69880651,0.11780671,0.02474435,0.06277915,1.65690291
-2.47623812,3.03039134,0.13143955,0.49934443,0.74292666,0.12636245,0.02823917,0.06822933,1.79174671
-2.47023512,3.25746713,0.14441046,0.53526016,0.79026929,0.13559101,0.03215469,0.07391942,1.93208599
-2.46423212,3.49342290,0.15770357,0.57295401,0.84012734,0.14537463,0.03649567,0.07977524,2.07656507
-2.45822911,3.73542574,0.17113916,0.61187013,0.89172296,0.15558086,0.04126288,0.08571412,2.22370909
-2.45222611,3.98043192,0.18452295,0.65140278,0.94422573,0.16606531,0.04645243,0.09164677,2.37195196
-2.44622311,4.22525536,0.19765016,0.69091128,0.99677347,0.17667496,0.05205511,0.09747942,2.51966755
-2.44022011,4.46664261,0.21031021,0.72973687,1.04849508,0.18725184,0.05805596,0.10311638,2.66520281
-2.43421711,4.70135213,0.22229211,0.76722102,1.09853448,0.19763712,0.06443383,0.10846275,2.80691189
-2.42821411,4.92623489,0.23339024,0.80272439,1.14607495,0.20767527,0.07116121,0.11342723,2.94319016
-2.42221111,5.13831336,0.24341031,0.83564576,1.19036266,0.21721829,0.07820422,0.11792495,3.07250697
-2.41620810,5.33485618,0.25217523,0.86544016,1.23072877,0.22612976,0.08552273,0.12188020,3.19343626
-2.41020510,5.51344577,0.25953063,0.89163550,1.26660900,0.23428858,0.09307084,0.12522892,3.30468424
-2.40420210,5.67203646,0.26534983,0.91384681,1.29755993,0.24159222,0.10079750,0.12792084,3.40511339
-2.39819910,5.80900132,0.26953786,0.93178775,1.32327143,0.24795935,0.10864736,0.12992122,3.49376248
-2.39219610,5.92316625,0.27203453,0.94527872,1.34357476,0.25333177,0.11656188,0.13121207,3.56986219
-2.38619310,6.01383041,0.27281623,0.95425132,1.35844596,0.25767553,0.12448059,0.13179281,3.63284644
-2.38019010,6.08077298,0.27189641,0.95874895,1.36800461,0.26098127,0.13234256,0.13168039,3.68235937
-2.37418709,6.12424636,0.26932484,0.95892374,1.37250807,0.26326368,0.14008792,0.13090876,3.71825829
-2.36818409,6.14495685,0.26518541,0.95502978,1.37234147,0.26456021,0.14765951,0.12952788,3.74061289
-2.36218109,6.14403409,0.25959287,0.94741325,1.36800421,0.26492913,0.15500448,0.12760213,3.74970100
-2.35617809,6.12299094,0.25268849,0.93649977,1.36009336,0.26444691,0.16207585,0.12520840,3.74600128
-2.35017509,6.08367567,0.24463490,0.92277976,1.34928494,0.26320525,0.16883391,0.12243375,3.73018326
-2.34417209,6.02821844,0.23561039,0.90679229,1.33631379,0.26130774,0.17524741,0.11937290,3.70309473
-2.33816908,5.95897414,0.22580291,0.88910825,1.32195288,0.25886635,0.18129448,0.11612555,3.66574693
-2.33216608,5.87846316,0.21540404,0.87031342,1.30699267,0.25599798,0.18696317,0.11279371,3.61929745
-2.32616308,5.78931202,0.20460320,0.85099217,1.29222136,0.25282103,0.19225161,0.10947901,3.56503103
-2.32016008,5.69419498,0.19358234,0.83171215,1.27840635,0.24945228,0.19716779,0.10628029,3.50433817
-2.31415708,5.59577777,0.18251133,0.81301048,1.26627748,0.24600405,0.20172883,0.10329127,3.43869155
-2.30815408,5.49666424,0.17154414,0.79538180,1.25651204,0.24258175,0.20595984,0.10059859,3.36962041
-2.30215108,5.39934640,0.16081598,0.77926816,1.24972186,0.23928182,0.20989248,0.09828015,3.29868286
-2.29614807,5.30615818,0.15044136,0.76505105,1.24644230,0.23619009,0.21356307,0.09640367,3.22743646
-2.29014507,5.21923312,0.14051313,0.75304529,1.24712303,0.23338058,0.21701052,0.09502573,3.15740727
-2.28414207,5.14046609,0.13110244,0.74349487,1.25212045,0.23091461,0.22027416,0.09419099,3.09005797
-2.27813907,5.07147917,0.12225946,0.73657053,1.26169153,0.22884025,0.22339147,0.09393180,3.02675573
-2.27213607,5.01359196,0.11401477,0.73236876,1.27598877,0.22719208,0.22639600,0.09426802,2.96874043
-2.26613307,4.96779650,0.10638134,0.73091229,1.29505637,0.22599110,0.22931550,0.09520711,2.91709433
-2.26013007,4.93473735,0.09935674,0.73215173,1.31882735,0.22524490,0.23217037,0.09674439,2.87271414
-2.25412706,4.91469743,0.09292573,0.73596830,1.34712169,0.22494797,0.23497265,0.09886356,2.83628636
-2.24812406,4.90759009,0.08706282,0.74217757,1.37964571,0.22508209,0.23772555,0.10153728,2.80826723
-2.24212106,4.91295836,0.08173477,0.75053419,1.41599285,0.22561692,0.24042348,0.10472797,2.78886783
-2.23611806,4.92998193,0.07690302,0.76073761,1.45564612,0.22651065,0.24305281,0.10838868,2.77804558
-2.23011506,4.95749241,0.07252576,0.77243869,1.49798263,0.22771090,0.24559308,0.11246410,2.77550244
-2.22411206,4.99399737,0.06855986,0.78524735,1.54228039,0.22915569,0.24801885,0.11689164,2.78069044
-2.21810905,5.03771322,0.06496237,0.79874116,1.58772794,0.23077462,0.25030176,0.12160269,2.79282459
-2.21210605,5.08660673,0.06169179,0.81247488,1.63343670,0.23249030,0.25241302,0.12652385,2.81090315
-2.20610305,5.13844463,0.05870898,0.82599067,1.67845642,0.23421992,0.25432584,0.13157828,2.83373469
-2.20010005,5.19085025,0.05597786,0.83882910,1.72179353,0.23587707,0.25601779,0.13668717,2.85997139
-2.19409705,5.24136587,0.05346583,0.85054043,1.76243222,0.23737372,0.25747295,0.14177113,2.88814746
-2.18809405,5.28751894,0.05114403,0.86069604,1.79935783,0.23862231,0.25868347,0.14675165,2.91672150
-2.18209105,5.32689021,0.04898745,0.86889961,1.83158203,0.23953801,0.25965062,0.15155257,2.94412142
-2.17608804,5.35718139,0.04697492,0.87479769,1.85816891,0.24004092,0.26038511,0.15610138,2.96879036
-2.17008504,5.37628013,0.04508907,0.87808928,1.87826126,0.24005828,0.26090661,0.16033054,2.98923187
-2.16408204,5.38231975,0.04331626,0.87853402,1.89110600,0.23952649,0.26124255,0.16417860,3.00405303
-2.15807904,5.37373178,0.04164642,0.87595870,1.89607772,0.23839297,0.26142611,0.16759116,3.01200365
-2.15207604,5.34928921,0.04007301,0.87026185,1.89269941,0.23661770,0.26149367,0.17052168,3.01201051
-2.14607304,5.30813896,0.03859293,0.86141614,1.88065951,0.23417442,0.26148175,0.17293203,3.00320529
-2.14007004,5.24982260,0.03720652,0.84946865,1.85982429,0.23105138,0.26142373,0.17479287,2.98494543
-2.13406703,5.17428461,0.03591749,0.83453889,1.83024521,0.22725175,0.26134645,0.17608376,2.95682730
-2.12806403,5.08186840,0.03473297,0.81681481,1.79216075,0.22279347,0.26126715,0.17679310,2.91869161
-2.12206103,4.97330048,0.03366354,0.79654700,1.74599250,0.21770875,0.26119067,0.17691788,2.87062099
-2.11605803,4.84966391,0.03272328,0.77404129,1.69233575,0.21204314,0.26110750,0.17646330,2.81293035
-2.11005503,4.71236255,0.03192978,0.74965022,1.63194479,0.20585420,0.26099247,0.17544218,2.74615068
-2.10405203,4.56307776,0.03130414,0.72376375,1.56571361,0.19920997,0.26080454,0.17387438,2.67100726
-2.09804902,4.40371969,0.03087097,0.69679951,1.49465270,0.19218717,0.26048751,0.17178616,2.58839342
-2.09204602,4.23637511,0.03065827,0.66919306,1.41986286,0.18486919,0.25997183,0.16920944,2.49934111
-2.08604302,4.06325388,0.03069723,0.64138839,1.34250707,0.17734417,0.25917727,0.16618120,2.40498954
-2.08004002,3.88663578,0.03102192,0.61382906,1.26378143,0.16970295,0.25801647,0.16274277,2.30655304
-2.07403702,3.70881942,0.03166887,0.58694999,1.18488626,0.16203712,0.25639905,0.15893930,2.20528940
-2.06803402,3.53207442,0.03267646,0.56117017,1.10699833,0.15443722,0.25423619,0.15481912,2.10246953
-2.06203102,3.35859789,0.03408413,0.53688620,1.03124500,0.14699106,0.25144523,0.15043320,1.99934929
-2.05602801,3.19047565,0.03593138,0.51446676,0.95868118,0.13978218,0.24795423,0.14583463,1.89714402
-2.05002501,3.02964862,0.03825665,0.49424784,0.89026954,0.13288856,0.24370603,0.14107803,1.79700622
-2.04402201,2.87788434,0.04109595,0.47652864,0.82686442,0.12638147,0.23866175,0.13621893,1.70000653
-2.03801901,2.73675342,0.04448136,0.46156813,0.76919973,0.12032444,0.23280336,0.13131311,1.60711801
-2.03201601,2.60761070,0.04843935,0.44958203,0.71788086,0.11477255,0.22613534,0.12641587,1.51920374
-2.02601301,2.49158086,0.05298915,0.44074029,0.67338059,0.10977165,0.21868528,0.12158119,1.43700762
-2.02001001,2.38954813,0.05814099,0.43516494,0.63603884,0.10535796,0.21050330,0.11686082,1.36114798
-2.01400700,2.30215016,0.06389448,0.43292849,0.60606597,0.10155762,0.20166057,0.11230339,1.29211411
-2.00800400,2.22977584,0.07023713,0.43405279,0.58354934,0.09838651,0.19224684,0.10795344,1.23026542
-2.00200100,2.17256740,0.07714317,0.43850865,0.56846283,0.09585021,0.18236715,0.10385046,1.17583308
-1.99599800,2.13042684,0.08457264,0.44621633,0.56067876,0.09394406,0.17213809,0.10002809,1.12892419
-1.98999500,2.10302715,0.09247104,0.45704703,0.55998202,0.09265357,0.16168361,0.09651339,1.08952843
-1.98399200,2.08982847,0.10076932,0.47082559,0.56608573,0.09195486,0.15113073,0.09332631,1.05752704
-1.97798899,2.09009945,0.10938464,0.48733454,0.57864820,0.09181548,0.14060531,0.09047940,1.03270425
-1.97198599,2.10294365,0.11822152,0.50631951,0.59729050,0.09219540,0.13022823,0.08797780,1.01476088
-1.96598299,2.12733085,0.12717369,0.52749600,0.62161422,0.09304821,0.12011187,0.08581953,1.00332998
-1.95997999,2.16213252,0.13612651,0.55055733,0.65121886,0.09432257,0.11035730,0.08399601,0.99799410
-1.95397699,2.20616051,0.14495973,0.57518364,0.68571819,0.09596378,0.10105213,0.08249301,0.99830381
-1.94797399,2.25820767,0.15355078,0.60105150,0.72475497,0.09791552,0.09226909,0.08129164,1.00379671
-1.94197099,2.31708866,0.16177821,0.62784379,0.76801342,0.10012155,0.08406530,0.08036976,1.01401621
-1.93596798,2.38167916,0.16952525,0.65525928,0.81522875,0.10252752,0.07648227,0.07970334,1.02852930
-1.92996498,2.45095137,0.17668326,0.68302144,0.86619331,0.10508249,0.06954651,0.07926795,1.04694226
-1.92396198,2.52400380,0.18315498,0.71088599,0.92075864,0.10774038,0.06327057,0.07904017,1.06891353
-1.91795898,2.60008352,0.18885737,0.73864663,0.97883333,0.11046110,0.05765458,0.07899887,1.09416275
-1.91195598,2.67859920,0.19372384,0.76613861,1.04037633,0.11321128,0.05268794,0.07912632,1.12247542
-1.90595298,2.75912393,0.19770591,0.79323986,1.10538584,0.11596463,0.04835125,0.07940892,1.15370254
-1.89994997,2.84138712,0.20077404,0.81986953,1.17388398,0.11870191,0.04461816,0.07983767,1.18775509
-1.89394697,2.92525569,0.20291775,0.84598393,1.24589788,0.12141037,0.04145723,0.08040823,1.22459332
-1.88794397,3.01070520,0.20414493,0.87157021,1.32143790,0.12408282,0.03883355,0.08112063,1.26421137
-1.88194097,3.09778255,0.20448046,0.89663794,1.40047402,0.12671641,0.03671024,0.08197857,1.30661784
-1.87593797,3.18656206,0.20396418,0.92120927,1.48291166,0.12931097,0.03504957,0.08298844,1.35181331
-1.86993497,3.27709785,0.20264841,0.94530823,1.56856830,0.13186734,0.03381396,0.08415811,1.39976630
-1.86393197,3.36937526,0.20059507,0.96894979,1.65715221,0.13438550,0.03296660,0.08549546,1.45038889
-1.85792896,3.46326454,0.19787273,0.99212959,1.74824497,0.13686284,0.03247190,0.08700690,1.50351379
-1.85192596,3.55847992,0.19455352,1.01481479,1.84128880,0.13929255,0.03229579,0.08869594,1.55887436
-1.84592296,3.65454700,0.19071036,1.03693690,1.93558001,0.14166235,0.03240573,0.09056183,1.61608908
-1.83991996,3.75078086,0.18641443,1.05838695,2.03026938,0.14395352,0.03277083,0.09259842,1.67465183
-1.83391696,3.84627682,0.18173304,1.07901335,2.12436994,0.14614051,0.03336174,0.09479338,1.73392893
-1.82791396,3.93991492,0.17672812,1.09862278,2.21677228,0.14819094,0.03415067,0.09712775,1.79316350
-1.82191096,4.03037851,0.17145519,1.11698388,2.30626709,0.15006620,0.03511138,0.09957587,1.85148761
-1.81590795,4.11618634,0.16596295,1.13383374,2.39157427,0.15172243,0.03621927,0.10210581,1.90794163
-1.80990495,4.19573678,0.16029339,1.14888670,2.47137736,0.15311213,0.03745160,0.10468013,1.96150046
-1.80390195,4.26736213,0.15448239,1.16184507,2.54436208,0.15418593,0.03878770,0.10725706,2.01110526
-1.79789895,4.32939029,0.14856071,1.17241101,2.60925709,0.15489478,0.04020941,0.10979202,2.05569936
-1.79189595,4.38021059,0.14255522,1.18029918,2.66487533,0.15519220,0.04170149,0.11223933,2.09426672
-1.78589295,4.41834043,0.13649037,1.18524915,2.71015390,0.15503662,0.04325211,0.11455411,2.12587081
-1.77988994,4.44248935,0.13038962,1.18703718,2.74419080,0.15439353,0.04485344,0.11669422,2.14969220
-1.77388694,4.45161725,0.12427681,1.18548670,2.76627681,0.15323754,0.04650206,0.11862219,2.16506286
-1.76788394,4.44498382,0.11817736,1.18047698,2.77592111,0.15155393,0.04819947,0.12030691,2.17149540
-1.76188094,4.42218694,0.11211922,1.17194971,2.77286958,0.14934001,0.04995240,0.12172521,2.16870593
-1.75587794,4.38318819,0.10613347,1.15991327,2.75711519,0.14660580,0.05177299,0.12286301,2.15662923
-1.74987494,4.32832445,0.10025456,1.14444447,2.72890002,0.14337440,0.05367877,0.12371616,2.13542564
-1.74387194,4.25830535,0.09452023,1.12568808,2.68870917,0.13968170,0.05569246,0.12429082,2.10547935
-1.73786893,4.17419684,0.08897101,1.10385395,2.63725704,0.13557566,0.05784145,0.12460341,2.06738807
-1.73186593,4.07739188,0.08364942,1.07921237,2.57546675,0.13111518,0.06015707,0.12468011,2.02194484
-1.72586293,3.96956994,0.07859895,1.05208756,2.50444374,0.12636853,0.06267353,0.12455590,1.97011264
-1.71985993,3.85264707,0.07386274,1.02284996,2.42544492,0.12141147,0.06542660,0.12427321,1.91299310
-1.71385693,3.72871892,0.06948218,0.99190748,2.33984462,0.11632515,0.06845206,0.12388023,1.85179069
-1.70785393,3.59999908,0.06549541,0.95969607,2.24909870,0.11119391,0.07178394,0.12342889,1.78777393
-1.70185093,3.46875511,0.06193589,0.92667003,2.15470826,0.10610291,0.07545250,0.12297269,1.72223519
-1.69584792,3.33724471,0.05883095,0.89329214,2.05818398,0.10113593,0.07948222,0.12256436,1.65645072
-1.68984492,3.20765417,0.05620058,0.86002402,1.96101235,0.09637312,0.08388973,0.12225348,1.59164240
-1.68384192,3.08204102,0.05405634,0.82731683,1.86462449,0.09188906,0.08868178,0.12208423,1.52894251
-1.67783892,2.96228272,0.05240060,0.79560251,1.77036843,0.08775086,0.09385342,0.12209322,1.46936280
-1.67183592,2.85003255,0.05122600,0.76528565,1.67948522,0.08401672,0.09938643,0.12230762,1.41376870
-1.66583292,2.74668408,0.05051529,0.73673629,1.59308931,0.08073457,0.10524813,0.12274367,1.36285950
-1.65982991,2.65334471,0.05024141,0.71028350,1.51215340,0.07794119,0.11139073,0.12340550,1.31715489
-1.65382691,2.57081906,0.05036796,0.68621023,1.43749773,0.07566151,0.11775111,0.12428455,1.27698818
-1.64782391,2.49960215,0.05085004,0.66474921,1.36978390,0.07390837,0.12425135,0.12535944,1.24250608
-1.64182091,2.43988253,0.05163527,0.64608026,1.30951303,0.07268250,0.13079985,0.12659641,1.21367496
-1.63581791,2.39155490,0.05266516,0.63032900,1.25702796,0.07197288,0.13729314,0.12795034,1.19029303
-1.62981491,2.35424154,0.05387675,0.61756709,1.21251944,0.07175738,0.14361831,0.12936624,1.17200790
-1.62381191,2.32732186,0.05520427,0.60781390,1.17603567,0.07200371,0.14965604,0.13078127,1.15833868
-1.61780890,2.30996875,0.05658111,0.60103984,1.14749500,0.07267059,0.15528406,0.13212710,1.14870173
-1.61180590,2.30119038,0.05794168,0.59717084,1.12670102,0.07370922,0.16038104,0.13333262,1.14243898
-1.60580290,2.29987593,0.05922334,0.59609427,1.11335974,0.07506481,0.16483055,0.13432684,1.13884771
-1.59979990,2.30484328,0.06036816,0.59766560,1.10709779,0.07667844,0.16852514,0.13504175,1.13721065
-1.59379690,2.31488690,0.06132459,0.60171577,1.10748128,0.07848876,0.17137019,0.13541522,1.13682523
-1.58779390,2.32882394,0.06204886,0.60805872,1.11403417,0.08043394,0.17328741,0.13539359,1.13703081
-1.58179090,2.34553646,0.06250607,0.61649871,1.12625556,0.08245340,0.17421779,0.13493393,1.13723295
-1.57578789,2.36400824,0.06267097,0.62683689,1.14363499,0.08448951,0.17412394,0.13400585,1.13692385
-1.56978489,2.38335442,0.06252840,0.63887689,1.16566504,0.08648909,0.17299154,0.13259271,1.13569815
-1.56378189,2.40284289,0.06207329,0.65242886,1.19185066,0.08840468,0.17082997,0.13069228,1.13326383
-1.55777889,2.42190660,0.06131034,0.66731176,1.22171490,0.09019548,0.16767202,0.12831668,1.12944782
