energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-3.11255628,2.41802538,0.38068417,0.67413608,0.01745205,0.09029928,1.57082803,0.96945744,0.05675337,0.58954148
-3.10655328,2.50712998,0.39836259,0.69647022,0.01811549,0.09318367,1.63430508,1.00742515,0.05909796,0.60471102
-3.10055028,2.59179708,0.41497314,0.71765540,0.01873520,0.09585456,1.69491679,1.04355374,0.06122576,0.61942090
-3.09454727,2.66961425,0.43010772,0.73702662,0.01929230,0.09822866,1.75104836,1.07687380,0.06308226,0.63311774
-3.08854427,2.73827055,0.44338096,0.75395131,0.01976930,0.10022736,1.80112685,1.10645585,0.06461820,0.64525885
-3.08254127,2.79563729,0.45444232,0.76785171,0.02015060,0.10177959,1.84367490,1.13144301,0.06579115,0.65533251
-3.07653827,2.83984382,0.46298739,0.77822549,0.02042297,0.10282443,1.87736200,1.15108193,0.06656683,0.66287724
-3.07053527,2.86934483,0.46876771,0.78466384,0.02057594,0.10331327,1.90105121,1.16475042,0.06692028,0.66749910
-3.06453227,2.88297653,0.47159881,0.78686616,0.02060210,0.10321159,1.91383901,1.17198083,0.06683656,0.66888653
-3.05852926,2.87999884,0.47136606,0.78465087,0.02049730,0.10250016,1.91508669,1.17247786,0.06631120,0.66682184
-3.05252626,2.86012218,0.46802802,0.77796172,0.02026070,0.10117565,1.90444187,1.16613013,0.06535027,0.66118901
-3.04652326,2.82351733,0.46161727,0.76686946,0.01989477,0.09925063,1.88184913,1.15301508,0.06397003,0.65197745
-3.04052026,2.77080846,0.45223849,0.75156882,0.01940510,0.09675301,1.84754966,1.13339674,0.06219628,0.63928175
-3.03451726,2.70304939,0.44006413,0.73237103,0.01880019,0.09372485,1.80206977,1.10771681,0.06006332,0.62329724
-3.02851426,2.62168464,0.42532769,0.70969211,0.01809107,0.09022074,1.74619928,1.07657922,0.05761274,0.60431197
-3.02251126,2.52849693,0.40831511,0.68403766,0.01729087,0.08630572,1.68096079,1.04072906,0.05489193,0.58269523
-3.01650825,2.42554366,0.38935454,0.65598477,0.01641437,0.08205299,1.60757147,1.00102679,0.05195244,0.55888343
-3.01050525,2.31508524,0.36880504,0.62616181,0.01547748,0.07754125,1.52739922,0.95841872,0.04884832,0.53336385
-3.00450225,2.19950836,0.34704477,0.59522700,0.01449668,0.07285213,1.44191535,0.91390532,0.04563441,0.50665706
-2.99849925,2.08124744,0.32445907,0.56384662,0.01348858,0.06806757,1.35264580,0.86850831,0.04236473,0.47929877
-2.99249625,1.96270725,0.30142893,0.53267378,0.01246937,0.06326732,1.26112315,0.82323811,0.03909102,0.45182186
-2.98649325,1.84618988,0.27832046,0.50232834,0.01145442,0.05852670,1.16884118,0.77906274,0.03586138,0.42473926
-2.98049025,1.73382831,0.25547546,0.47337886,0.01045793,0.05391462,1.07721384,0.73687923,0.03271921,0.39852830
-2.97448724,1.62752895,0.23320365,0.44632707,0.00949259,0.04949202,0.98753985,0.69748857,0.02970238,0.37361707
-2.96848424,1.52892472,0.21177649,0.42159524,0.00856942,0.04531061,0.90097402,0.66157488,0.02684262,0.35037324
-2.96248124,1.43933964,0.19142297,0.39951683,0.00769758,0.04141206,0.81850591,0.62968932,0.02416518,0.32909543
-2.95647824,1.35976576,0.17232710,0.38033053,0.00688434,0.03782762,0.74094594,0.60223913,0.02168879,0.31000756
-2.95047524,1.29085221,0.15462724,0.36417768,0.00613508,0.03457806,0.66891901,0.57948175,0.01942577,0.29325598
-2.94447224,1.23290615,0.13841705,0.35110302,0.00545341,0.03167399,0.60286491,0.56152413,0.01738235,0.27890934
-2.93846923,1.18590479,0.12374775,0.34105848,0.00484124,0.02911645,0.54304506,0.54832682,0.01555920,0.26696122
-2.93246623,1.14951726,0.11063166,0.33390986,0.00429899,0.02689782,0.48955451,0.53971253,0.01395206,0.25733492
-2.92646323,1.12313505,0.09904656,0.32944577,0.00382578,0.02500286,0.44233821,0.53537854,0.01255241,0.24989047
-2.92046023,1.10590938,0.08894068,0.32738870,0.00341967,0.02340990,0.40121039,0.53491251,0.01134827,0.24443319
-2.91445723,1.09679381,0.08023806,0.32740754,0.00307786,0.02209214,0.36587608,0.53781077,0.01032496,0.24072359
-2.90845423,1.09459048,0.07284401,0.32913114,0.00279691,0.02101898,0.33595355,0.54349864,0.00946588,0.23848816
-2.90245123,1.09799803,0.06665045,0.33216244,0.00257296,0.02015729,0.31099681,0.55135182,0.00875320,0.23743064
-2.89644822,1.10565979,0.06154093,0.33609266,0.00240190,0.01947273,0.29051742,0.56071826,0.00816860,0.23724337
-2.89044522,1.11621050,0.05739526,0.34051509,0.00227954,0.01893084,0.27400473,0.57093971,0.00769379,0.23761834
-2.88444222,1.12832032,0.05409348,0.34503812,0.00220171,0.01849815,0.26094416,0.58137240,0.00731108,0.23825778
-2.87843922,1.14073470,0.05151932,0.34929696,0.00216440,0.01814311,0.25083325,0.59140611,0.00700374,0.23888362
-2.87243622,1.15230926,0.04956291,0.35296394,0.00216379,0.01783682,0.24319496,0.60048125,0.00675640,0.23924603
-2.86643322,1.16203881,0.04812285,0.35575696,0.00219630,0.01755371,0.23758846,0.60810338,0.00655520,0.23913045
-2.86043022,1.16907993,0.04710773,0.35744603,0.00225861,0.01727197,0.23361727,0.61385499,0.00638804,0.23836325
-2.85442721,1.17276691,0.04643691,0.35785762,0.00234762,0.01697389,0.23093486,0.61740419,0.00624456,0.23681566
-2.84842421,1.17262085,0.04604094,0.35687704,0.00246046,0.01664604,0.22924806,0.61851029,0.00611620,0.23440628
-2.84242121,1.16835231,0.04586145,0.35444859,0.00259446,0.01627930,0.22831837,0.61702623,0.00599613,0.23110180
-2.83641821,1.15985775,0.04585071,0.35057392,0.00274705,0.01586878,0.22796159,0.61289805,0.00587915,0.22691633
-2.83041521,1.14721052,0.04597101,0.34530854,0.00291578,0.01541370,0.22804605,0.60616163,0.00576151,0.22190925
-2.82441221,1.13064713,0.04619373,0.33875693,0.00309829,0.01491706,0.22848966,0.59693689,0.00564083,0.21618183
-2.81840920,1.11054978,0.04649847,0.33106634,0.00329221,0.01438539,0.22925623,0.58542003,0.00551582,0.20987279
-2.81240620,1.08742592,0.04687207,0.32241985,0.00349523,0.01382837,0.23035111,0.57187408,0.00538617,0.20315289
-2.80640320,1.06188613,0.04730773,0.31302874,0.00370507,0.01325845,0.23181656,0.55661837,0.00525236,0.19621896
-2.80040020,1.03462096,0.04780419,0.30312477,0.00391951,0.01269050,0.23372687,0.54001713,0.00511547,0.18928742
-2.79439720,1.00637781,0.04836508,0.29295240,0.00413640,0.01214142,0.23618339,0.52246797,0.00497707,0.18258747
-2.78839420,0.97793845,0.04899841,0.28276142,0.00435373,0.01162983,0.23930957,0.50439032,0.00483910,0.17635428
-2.78239120,0.95009784,0.04971612,0.27280007,0.00456972,0.01117574,0.24324594,0.48621433,0.00470377,0.17082220
-2.77638819,0.92364457,0.05053390,0.26330884,0.00478282,0.01080030,0.24814511,0.46837041,0.00457351,0.16621815
-2.77038519,0.89934333,0.05147096,0.25451509,0.00499183,0.01052562,0.25416663,0.45127961,0.00445094,0.16275540
-2.76438219,0.87791926,0.05254997,0.24662837,0.00519594,0.01037451,0.26147179,0.43534490,0.00433885,0.16062764
-2.75837919,0.86004442,0.05379694,0.23983668,0.00539478,0.01037042,0.27021811,0.42094340,0.00424025,0.16000369
-2.75237619,0.84632591,0.05524114,0.23430341,0.00558844,0.01053726,0.28055370,0.40841960,0.00415835,0.16102260
-2.74637319,0.83729582,0.05691481,0.23016502,0.00577753,0.01089930,0.29261130,0.39807945,0.00409660,0.16378944
-2.74037019,0.83340240,0.05885286,0.22752922,0.00596308,0.01148103,0.30650215,0.39018522,0.00405877,0.16837179
-2.73436718,0.83500257,0.06109235,0.22647383,0.00614656,0.01230705,0.32230977,0.38495122,0.00404891,0.17479687
-2.72836418,0.84235546,0.06367180,0.22704593,0.00632979,0.01340179,0.34008369,0.38254018,0.00407143,0.18304951
-2.72236118,0.85561693,0.06663024,0.22926149,0.00651481,0.01478932,0.35983358,0.38306028,0.00413100,0.19307103
-2.71635818,0.87483519,0.07000612,0.23310531,0.00670379,0.01649298,0.38152377,0.38656298,0.00423260,0.20475902
-2.71035518,0.89994760,0.07383602,0.23853127,0.00689885,0.01853498,0.40506869,0.39304162,0.00438140,0.21796812
-2.70435218,0.93077885,0.07815321,0.24546304,0.00710192,0.02093581,0.43032942,0.40243079,0.00458266,0.23251193
-2.69834917,0.96704080,0.08298609,0.25379503,0.00731457,0.02371369,0.45711173,0.41460690,0.00484163,0.24816597
-2.69234617,1.00833444,0.08835659,0.26339393,0.00753784,0.02688382,0.48516590,0.42938969,0.00516334,0.26467187
-2.68634317,1.05415402,0.09427863,0.27410060,0.00777213,0.03045759,0.51418858,0.44654519,0.00555241,0.28174252
-2.68034017,1.10389388,0.10075658,0.28573258,0.00801707,0.03444169,0.54382681,0.46579001,0.00601288,0.29906832
-2.67433717,1.15685798,0.10778399,0.29808711,0.00827141,0.03883727,0.57368437,0.48679710,0.00654794,0.31632440
-2.66833417,1.21227231,0.11534244,0.31094469,0.00853300,0.04363900,0.60333029,0.50920307,0.00715969,0.33317840
-2.66233117,1.26930001,0.12340077,0.32407324,0.00879880,0.04883425,0.63230946,0.53261684,0.00784897,0.34929893
-2.65632816,1.32705904,0.13191458,0.33723260,0.00906493,0.05440231,0.66015503,0.55662965,0.00861509,0.36436414
-2.65032516,1.38464203,0.14082618,0.35017952,0.00932672,0.06031378,0.68640215,0.58082611,0.00945571,0.37807037
-2.64432216,1.44113761,0.15006489,0.36267282,0.00957893,0.06653014,0.71060255,0.60479594,0.01036668,0.39014034
-2.63831916,1.49565279,0.15954783,0.37447867,0.00981588,0.07300351,0.73233941,0.62814608,0.01134198,0.40033067
-2.63231616,1.54733543,0.16918106,0.38537582,0.01003168,0.07967680,0.75124189,0.65051277,0.01237368,0.40843855
-2.62631316,1.59539608,0.17886122,0.39516051,0.01022047,0.08648406,0.76699860,0.67157294,0.01345202,0.41430701
-2.62031016,1.63912844,0.18847744,0.40365106,0.01037669,0.09335121,0.77936945,0.69105467,0.01456552,0.41782884
-2.61430715,1.67792743,0.19791366,0.41069183,0.01049534,0.10019714,0.78819538,0.70874608,0.01570118,0.41894889
-2.60830415,1.71130452,0.20705116,0.41615648,0.01057219,0.10693515,0.79340531,0.72450233,0.01684473,0.41766464
-2.60230115,1.73889938,0.21577137,0.41995047,0.01060407,0.11347460,0.79502021,0.73825038,0.01798097,0.41402511
-2.59629815,1.76048776,0.22395865,0.42201255,0.01058904,0.11972303,0.79315391,0.74999125,0.01909414,0.40812810
-2.59029515,1.77598513,0.23150329,0.42231550,0.01052657,0.12558831,0.78801067,0.75979970,0.02016834,0.40011595
-2.58429215,1.78544610,0.23830431,0.42086585,0.01041764,0.13098102,0.77987962,0.76782132,0.02118794,0.39017004
-2.57828914,1.78905970,0.24427218,0.41770277,0.01026486,0.13581691,0.76912626,0.77426706,0.02213804,0.37850423
-2.57228614,1.78714096,0.24933134,0.41289612,0.01007249,0.14001923,0.75618151,0.77940554,0.02300486,0.36535758
-2.56628314,1.78011886,0.25342231,0.40654390,0.00984641,0.14352106,0.74152863,0.78355342,0.02377616,0.35098666
-2.56028014,1.76852166,0.25650353,0.39876907,0.00959407,0.14626726,0.72568866,0.78706419,0.02444154,0.33565779
-2.55427714,1.75295977,0.25855271,0.38971587,0.00932438,0.14821625,0.70920499,0.79031596,0.02499274,0.31963948
-2.54827414,1.73410725,0.25956762,0.37954598,0.00904759,0.14934127,0.69262755,0.79369860,0.02542381,0.30319535
-2.54227114,1.71268230,0.25956647,0.36843436,0.00877508,0.14963131,0.67649726,0.79760084,0.02573126,0.28657784
-2.53626813,1.68942760,0.25858765,0.35656519,0.00851917,0.14909143,0.66133126,0.80239775,0.02591403,0.27002283
-2.53026513,1.66509110,0.25668893,0.34412776,0.00829289,0.14774269,0.64760931,0.80843914,0.02597351,0.25374528
-2.52426213,1.64040782,0.25394621,0.33131265,0.00810974,0.14562147,0.63576181,0.81603908,0.02591333,0.23793612
-2.51825913,1.61608310,0.25045165,0.31830814,0.00798336,0.14277842,0.62615961,0.82546705,0.02573921,0.22276023
-2.51225613,1.59277782,0.24631148,0.30529689,0.00792732,0.13927692,0.61910581,0.83694092,0.02545869,0.20835562
-2.50625313,1.57109586,0.24164338,0.29245310,0.00795475,0.13519125,0.61482977,0.85062182,0.02508083,0.19483358
-2.50025013,1.55157404,0.23657358,0.27994004,0.00807807,0.13060443,0.61348316,0.86661120,0.02461590,0.18227995
-2.49424712,1.53467472,0.23123382,0.26790797,0.00830866,0.12560602,0.61513814,0.88494997,0.02407502,0.17075706
-2.48824412,1.52078122,0.22575812,0.25649260,0.00865651,0.12028966,0.61978759,0.90561980,0.02346991,0.16030639
-2.48224112,1.51019601,0.22027970,0.24581390,0.00912995,0.11475085,0.62734732,0.92854647,0.02281250,0.15095176
-2.47623812,1.50314178,0.21492795,0.23597539,0.00973528,0.10908470,0.63766003,0.95360527,0.02211476,0.14270271
-2.47023512,1.49976521,0.20982563,0.22706378,0.01047654,0.10338391,0.65050107,0.98062817,0.02138844,0.13555821
-2.46423212,1.50014336,0.20508645,0.21914912,0.01135519,0.09773709,0.66558583,1.00941276,0.02064487,0.12951019
-2.45822911,1.50429260,0.20081299,0.21228520,0.01236994,0.09222727,0.68257856,1.03973262,0.01989493,0.12454704
-2.45222611,1.51217963,0.19709523,0.20651035,0.01351656,0.08693086,0.70110264,1.07134894,0.01914887,0.12065677
-2.44622311,1.52373443,0.19400947,0.20184860,0.01478777,0.08191688,0.72075207,1.10402308,0.01841638,0.11782981
-2.44022011,1.53886470,0.19161794,0.19831103,0.01617330,0.07724657,0.74110400,1.13752964,0.01770657,0.11606131
-2.43421711,1.55747111,0.18996891,0.19589743,0.01765991,0.07297327,0.76173207,1.17166972,0.01702800,0.11535293
-2.42821411,1.57946303,0.18909743,0.19459810,0.01923163,0.06914262,0.78222040,1.20628371,0.01638878,0.11571395
-2.42221111,1.60477378,0.18902647,0.19439582,0.02087007,0.06579291,0.80217770,1.24126323,0.01579662,0.11716179
-2.41620810,1.63337480,0.18976867,0.19526782,0.02255482,0.06295564,0.82125121,1.27656149,0.01525890,0.11972180
-2.41020510,1.66528778,0.19132823,0.19718777,0.02426401,0.06065608,0.83914013,1.31220145,0.01478275,0.12342638
-2.40420210,1.70059412,0.19370324,0.20012762,0.02597492,0.05891396,0.85560772,1.34828127,0.01437511,0.12831346
-2.39819910,1.73944072,0.19688791,0.20405926,0.02766468,0.05774400,0.87049192,1.38497635,0.01404267,0.13442426
-2.39219610,1.78204157,0.20087493,0.20895586,0.02931102,0.05715642,0.88371379,1.42253761,0.01379193,0.14180050
-2.38619310,1.82867456,0.20565751,0.21479285,0.03089306,0.05715728,0.89528326,1.46128557,0.01362910,0.15048111
-2.38019010,1.87967314,0.21123123,0.22154841,0.03239205,0.05774866,0.90530200,1.50160020,0.01356003,0.16049849
-2.37418709,1.93541292,0.21759531,0.22920350,0.03379211,0.05892864,0.91396293,1.54390659,0.01359009,0.17187451
-2.36818409,1.99629332,0.22475350,0.23774133,0.03508081,0.06069114,0.92154637,1.58865672,0.01372402,0.18461640
-2.36218109,2.06271498,0.23271426,0.24714630,0.03624972,0.06302557,0.92841273,1.63630808,0.01396576,0.19871268
-2.35617809,2.13505377,0.24149040,0.25740252,0.03729472,0.06591640,0.93499204,1.68729984,0.01431831,0.21412943
-2.35017509,2.21363275,0.25109807,0.26849182,0.03821624,0.06934260,0.94177067,1.74202784,0.01478355,0.23080692
-2.34417209,2.29869347,0.26155526,0.28039163,0.03901919,0.07327721,0.94927573,1.80081960,0.01536213,0.24865708
-2.33816908,2.39036841,0.27287979,0.29307262,0.03971281,0.07768681,0.95805785,1.86391074,0.01605333,0.26756180
-2.33216608,2.48865630,0.28508710,0.30649649,0.04031025,0.08253125,0.96867320,1.93142437,0.01685506,0.28737232
-2.32616308,2.59340208,0.29818780,0.32061390,0.04082804,0.08776356,0.98166552,2.00335474,0.01776386,0.30790994
-2.32016008,2.70428325,0.31218531,0.33536297,0.04128534,0.09333011,0.99754907,2.07955643,0.01877498,0.32896805
-2.31415708,2.82080379,0.32707367,0.35066834,0.04170318,0.09917110,1.01679330,2.15974005,0.01988256,0.35031549
-2.30815408,2.94229678,0.34283577,0.36644101,0.04210352,0.10522138,1.03980997,2.24347516,0.02107988,0.37170137
-2.30215108,3.06793614,0.35944212,0.38257914,0.04250830,0.11141166,1.06694320,2.33020048,0.02235972,0.39286111
-2.29614807,3.19675748,0.37685016,0.39896976,0.04293863,0.11766999,1.09846301,2.41924136,0.02371471,0.41352351
-2.29014507,3.32768733,0.39500435,0.41549150,0.04341382,0.12392363,1.13456211,2.50983364,0.02513787,0.43341873
-2.28414207,3.45957962,0.41383693,0.43201822,0.04395072,0.13010103,1.17535627,2.60115284,0.02662310,0.45228672
-2.27813907,3.59125750,0.43326933,0.44842340,0.04456305,0.13613411,1.22088748,2.69234707,0.02816567,0.46988575
-2.27213607,3.72155843,0.45321409,0.46458511,0.04526095,0.14196043,1.27112962,2.78257181,0.02976283,0.48600079
-2.26613307,3.84937980,0.47357723,0.48039139,0.04605071,0.14752542,1.32599581,2.87102443,0.03141426,0.50045109
-2.26013007,3.97372253,0.49426085,0.49574559,0.04693465,0.15278435,1.38534641,2.95697631,0.03312255,0.51309679
-2.25412706,4.09372980,0.51516567,0.51057151,0.04791120,0.15770410,1.44899707,3.03980045,0.03489353,0.52384406
-2.24812406,4.20871853,0.53619350,0.52481794,0.04897513,0.16226443,1.51672557,3.11899271,0.03673654,0.53264856
-2.24212106,4.31820133,0.55724919,0.53846236,0.05011790,0.16645883,1.58827701,3.19418514,0.03866454,0.53951696
-2.23611806,4.42189748,0.57824220,0.55151347,0.05132822,0.17029486,1.66336646,3.26515041,0.04069404,0.54450641
-2.23011506,4.51973179,0.59908734,0.56401237,0.05259257,0.17379383,1.74167896,3.33179681,0.04284493,0.54772197
-2.22411206,4.61182135,0.61970493,0.57603226,0.05389584,0.17698999,1.82286651,3.39415408,0.04514007,0.54931205
-2.21810905,4.69845060,0.64002016,0.58767656,0.05522201,0.17992903,1.90654256,3.45235075,0.04760474,0.54946212
-2.21210605,4.78003613,0.65996180,0.59907542,0.05655475,0.18266622,1.99227435,3.50658446,0.05026588,0.54838692
-2.20610305,4.85708313,0.67946035,0.61038079,0.05787802,0.18526396,2.07957387,3.55708718,0.05315124,0.54632153
-2.20010005,4.93013613,0.69844583,0.62176013,0.05917660,0.18778908,2.16788860,3.60408759,0.05628829,0.54351176
-2.19409705,4.99972695,0.71684537,0.63338898,0.06043655,0.19030987,2.25659311,3.64777312,0.05970311,0.54020429
-2.18809405,5.06632291,0.73458087,0.64544275,0.06164550,0.19289299,2.34498263,3.68825449,0.06341910,0.53663692
-2.18209105,5.13027857,0.75156684,0.65808794,0.06279294,0.19560037,2.43226996,3.72553494,0.06745572,0.53302955
-2.17608804,5.19179372,0.76770878,0.67147320,0.06387031,0.19848632,2.51758646,3.75948669,0.07182712,0.52957605
-2.17008504,5.25088034,0.78290212,0.68572057,0.06487102,0.20159473,2.59998816,3.78983622,0.07654088,0.52643750
-2.16408204,5.30734021,0.79703193,0.70091724,0.06579036,0.20495677,2.67846714,3.81615964,0.08159672,0.52373694
-2.15807904,5.36075475,0.80997346,0.71710816,0.06662532,0.20858886,2.75196847,3.83788877,0.08698545,0.52155587
-2.15207604,5.41048732,0.82159343,0.73428987,0.06737431,0.21249128,2.81941230,3.85432771,0.09268795,0.51993252
-2.14607304,5.45569805,0.83175217,0.75240568,0.06803685,0.21664720,2.87972033,3.86467914,0.09867448,0.51886187
-2.14007004,5.49537014,0.84030637,0.77134266,0.06861317,0.22102234,2.93184567,3.86807893,0.10490417,0.51829740
-2.13406703,5.52834622,0.84711243,0.79093040,0.06910382,0.22556525,2.97480468,3.86363705,0.11132485,0.51815430
-2.12806403,5.55337270,0.85203012,0.81094185,0.06950924,0.23020809,3.00770930,3.85048243,0.11787328,0.51831403
-2.12206103,5.56914984,0.85492651,0.83109615,0.06982938,0.23486811,3.02979814,3.82780935,0.12447567,0.51862997
-2.11605803,5.57438496,0.85567987,0.85106361,0.07006332,0.23944953,3.04046489,3.79492251,0.13104865,0.51893383
-2.11005503,5.56784630,0.85418347,0.87047269,0.07020898,0.24384605,3.03928240,3.75127852,0.13750069,0.51904268
-2.10405203,5.54841504,0.85034914,0.88891885,0.07026291,0.24794367,3.02602126,3.69652143,0.14373380,0.51876613
-2.09804902,5.51513335,0.84411033,0.90597509,0.07022018,0.25162393,3.00066204,3.63051065,0.14964576,0.51791364
-2.09204602,5.46724656,0.83542485,0.92120384,0.07007432,0.25476744,2.96340049,3.55333977,0.15513254,0.51630154
-2.08604302,5.40423803,0.82427700,0.93416993,0.06981751,0.25725748,2.91464567,3.46534572,0.16009102,0.51375967
-2.08004002,5.32585573,0.81067916,0.94445410,0.06944077,0.25898371,2.85501108,3.36710796,0.16442191,0.51013734
-2.07403702,5.23212973,0.79467285,0.95166670,0.06893433,0.25984581,2.78529957,3.25943818,0.16803267,0.50530855
-2.06803402,5.12338070,0.77632923,0.95546097,0.06828810,0.25975685,2.70648270,3.14336130,0.17084047,0.49917637
-2.06203102,5.00021925,0.75574898,0.95554536,0.06749222,0.25864641,2.61967588,3.02008905,0.17277487,0.49167624
-2.05602801,4.86353684,0.73306179,0.95169455,0.06653766,0.25646321,2.52611034,2.89098772,0.17378033,0.48277824
-2.05002501,4.71448871,0.70842518,0.94375839,0.06541688,0.25317713,2.42710341,2.75754186,0.17381825,0.47248823
-2.04402201,4.55446999,0.68202289,0.93166865,0.06412444,0.24878067,2.32402835,2.62131560,0.17286853,0.46084791
-2.03801901,4.38508584,0.65406274,0.91544300,0.06265759,0.24328964,2.21828497,2.48391358,0.17093058,0.44793373
-2.03201601,4.20811686,0.62477401,0.89518617,0.06101681,0.23674305,2.11127197,2.34694296,0.16802364,0.43385476
-2.02601301,4.02548094,0.59440431,0.87108813,0.05920617,0.22920234,2.00436212,2.21197799,0.16418650,0.41874954
-2.02001001,3.83919290,0.56321610,0.84341929,0.05723358,0.22074977,1.89888064,2.08052838,0.15947658,0.40278221
-2.01400700,3.65132302,0.53148275,0.81252307,0.05511093,0.21148619,1.79608734,1.95401233,0.15396833,0.38613776
-2.00800400,3.46395583,0.49948430,0.77880593,0.05285395,0.20152819,1.69716274,1.83373475,0.14775117,0.36901685
-2.00200100,3.27915031,0.46750310,0.74272549,0.05048199,0.19100487,1.60319806,1.72087105,0.14092690,0.35163030
-1.99599800,3.09890258,0.43581924,0.70477718,0.04801762,0.18005417,1.51518893,1.61645652,0.13360686,0.33419341
-1.98999500,2.92511212,0.40470604,0.66548002,0.04548601,0.16881910,1.43403250,1.52138090,0.12590881,0.31692038
-1.98399200,2.75955233,0.37442579,0.62536209,0.04291431,0.15744399,1.36052744,1.43638798,0.11795375,0.30001909
-1.97798899,2.60384612,0.34522565,0.58494647,0.04033087,0.14607075,1.29537628,1.36207935,0.10986284,0.28368631
-1.97198599,2.45944682,0.31733414,0.54473795,0.03776439,0.13483558,1.23918950,1.29892166,0.10175442,0.26810358
-1.96598299,2.32762477,0.29095801,0.50521126,0.03524314,0.12386588,1.19249061,1.24725651,0.09374138,0.25343390
-1.95997999,2.20945927,0.26627988,0.46680103,0.03279416,0.11327784,1.15572170,1.20731199,0.08592883,0.23981927
-1.95397699,2.10583561,0.24345641,0.42989393,0.03044253,0.10317439,1.12924861,1.17921505,0.07841229,0.22737911
-1.94797399,2.01744650,0.22261725,0.39482288,0.02821073,0.09364386,1.11336515,1.16300353,0.07127620,0.21620955
-1.94197099,1.94479696,0.20386455,0.36186369,0.02611817,0.08475914,1.10829583,1.15863716,0.06459305,0.20638353
-1.93596798,1.88821170,0.18727315,0.33123376,0.02418076,0.07657742,1.11419645,1.16600655,0.05842282,0.19795158
-1.92996498,1.84784376,0.17289116,0.30309281,0.02241074,0.06914038,1.13115235,1.18493963,0.05281292,0.19094316
-1.92396198,1.82368342,0.16074099,0.27754530,0.02081654,0.06247482,1.15917385,1.21520483,0.04779845,0.18536827
-1.91795898,1.81556602,0.15082061,0.25464420,0.01940287,0.05659364,1.19818895,1.25651077,0.04340272,0.18121937
-1.91195598,1.82317811,0.14310491,0.23439580,0.01817085,0.05149705,1.24803340,1.30850234,0.03963801,0.17847325
-1.90595298,1.84606109,0.13754715,0.21676514,0.01711829,0.04717388,1.30843843,1.37075337,0.03650649,0.17709272
-1.89994997,1.88361213,0.13408028,0.20168176,0.01624006,0.04360311,1.37901683,1.44275618,0.03400113,0.17702812
-1.89394697,1.93508239,0.13261815,0.18904541,0.01552844,0.04075523,1.45924801,1.52390892,0.03210673,0.17821839
-1.88794397,1.99957310,0.13305655,0.17873154,0.01497359,0.03859369,1.54846340,1.61350144,0.03080084,0.18059178
-1.88194097,2.07603024,0.13527418,0.17059633,0.01456401,0.03707624,1.64583303,1.71070118,0.03005463,0.18406625
-1.87593797,2.16323908,0.13913343,0.16448115,0.01428694,0.03615608,1.75035489,1.81454014,0.02983370,0.18854944
-1.86993497,2.25982003,0.14448127,0.16021653,0.01412883,0.03578307,1.86084837,1.92390459,0.03009883,0.19393853
-1.86393197,2.36422729,0.15115012,0.15762543,0.01407567,0.03590465,1.97595308,2.03752904,0.03080656,0.20011996
-1.85792896,2.47475214,0.15895905,0.15652612,0.01411342,0.03646683,2.09413423,2.15399564,0.03190986,0.20696930
-1.85192596,2.58953206,0.16771529,0.15673460,0.01422828,0.03741505,2.21369564,2.27174053,0.03335865,0.21435134
-1.84592296,2.70656722,0.17721613,0.15806676,0.01440700,0.03869507,2.33280088,2.38906774,0.03510046,0.22212059
-1.83991996,2.82374501,0.18725143,0.16034047,0.01463709,0.04025372,2.44950281,2.50417136,0.03708099,0.23012231
-1.83391696,2.93887300,0.19760667,0.16337752,0.01490710,0.04203984,2.56178119,2.61516597,0.03924483,0.23819424
-1.82791396,3.04972023,0.20806654,0.16700572,0.01520676,0.04400509,2.66758764,2.72012486,0.04153623,0.24616899
-1.82191096,3.15406570,0.21841916,0.17106103,0.01552716,0.04610482,2.76489656,2.81712506,0.04389994,0.25387704
-1.81590795,3.24975300,0.22846052,0.17538991,0.01586096,0.04829892,2.85176040,2.90429767,0.04628217,0.26115049
-1.80990495,3.33474865,0.23799943,0.17985163,0.01620242,0.05055263,2.92636682,2.97988159,0.04863155,0.26782721
-1.80390195,3.40720197,0.24686230,0.18432071,0.01654762,0.05283730,2.98709556,3.04227823,0.05090016,0.27375531
-1.79789895,3.46550347,0.25489790,0.18868912,0.01689446,0.05513092,3.03257218,3.09010475,0.05304456,0.27879773
-1.79189595,3.50833889,0.26198170,0.19286839,0.01724277,0.05741860,3.06171610,3.12224312,0.05502671,0.28283670
-1.78589295,3.53473587,0.26801947,0.19679119,0.01759432,0.05969275,3.07378042,3.13788247,0.05681485,0.28577775
-1.77988994,3.54410060,0.27295008,0.20041248,0.01795279,0.06195295,3.06838134,3.13655234,0.05838418,0.28755314
-1.77388694,3.53624211,0.27674718,0.20370987,0.01832367,0.06420563,3.04551542,3.11814488,0.05971733,0.28812434
-1.76788394,3.51138247,0.27941968,0.20668334,0.01871421,0.06646332,3.00556367,3.08292468,0.06080461,0.28748353
-1.76188094,3.47015195,0.28101088,0.20935400,0.01913318,0.06874360,2.94928173,3.03152526,0.06164399,0.28565389
-1.75587794,3.41356888,0.28159631,0.21176206,0.01959063,0.07106782,2.87777665,2.96493220,0.06224077,0.28268868
-1.74987494,3.34300487,0.28128031,0.21396397,0.02009765,0.07345943,2.79247102,2.88445347,0.06260701,0.27866903
