energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.47273637,1.81093316,0.40629025,0.26283187,0.00139129,0.71725645,0.05323353,0.23168346,1.23450105,0.43066241
-3.46673337,1.81912631,0.41483084,0.26625686,0.00143175,0.71693293,0.05257974,0.23760731,1.23198159,0.43133711
-3.46073037,1.83304924,0.42632355,0.27109123,0.00149223,0.71802654,0.05204074,0.24480113,1.23081591,0.43302604
-3.45472736,1.85314134,0.44086310,0.27736089,0.00157188,0.72075593,0.05163817,0.25330276,1.23136355,0.43582199
-3.44872436,1.87970309,0.45848126,0.28505988,0.00166947,0.72530261,0.05139064,0.26312149,1.23394182,0.43979294
-3.44272136,1.91286996,0.47914068,0.29414619,0.00178336,0.73180119,0.05131283,0.27423359,1.23881048,0.44497650
-3.43671836,1.95259066,0.50273080,0.30453869,0.00191155,0.74033075,0.05141448,0.28657875,1.24615777,0.45137520
-3.43071536,1.99861107,0.52906609,0.31611523,0.00205170,0.75090787,0.05169971,0.30005771,1.25608848,0.45895265
-3.42471236,2.05046526,0.55788693,0.32871219,0.00220113,0.76348177,0.05216639,0.31453125,1.26861487,0.46763105
-3.41870935,2.10747458,0.58886310,0.34212580,0.00235691,0.77793204,0.05280586,0.32982077,1.28365112,0.47729036
-3.41270635,2.16875551,0.62159984,0.35611512,0.00251590,0.79406902,0.05360288,0.34571055,1.30101165,0.48776908
-3.40670335,2.23323633,0.65564648,0.37040685,0.00267480,0.81163711,0.05453579,0.36195163,1.32041369,0.49886701
-3.40070035,2.29968227,0.69050718,0.38470173,0.00283023,0.83032083,0.05557711,0.37826737,1.34148396,0.51034969
-3.39469735,2.36672842,0.72565335,0.39868250,0.00297879,0.84975346,0.05669422,0.39436038,1.36376934,0.52195458
-3.38869435,2.43291888,0.76053749,0.41202288,0.00311720,0.86952782,0.05785044,0.40992065,1.38675092,0.53339865
-3.38269135,2.49675072,0.79460748,0.42439748,0.00324232,0.88920873,0.05900618,0.42463453,1.40986084,0.54438709
-3.37668834,2.55672046,0.82732113,0.43549203,0.00335126,0.90834653,0.06012027,0.43819423,1.43250096,0.55462265
-3.37068534,2.61137120,0.85816003,0.44501347,0.00344148,0.92649100,0.06115138,0.45030729,1.45406253,0.56381533
-3.36468234,2.65933805,0.88664235,0.45269953,0.00351083,0.94320502,0.06205943,0.46070580,1.47394576,0.57169178
-3.35867934,2.69938978,0.91233395,0.45832736,0.00355761,0.95807732,0.06280693,0.46915475,1.49157840,0.57800405
-3.35267634,2.73046490,0.93485753,0.46172067,0.00358066,0.97073378,0.06336020,0.47545929,1.50643251,0.58253730
-3.34667334,2.75170070,0.95389949,0.46275523,0.00357935,0.98084682,0.06369045,0.47947051,1.51803867,0.58511607
-3.34067034,2.76245408,0.96921435,0.46136241,0.00355358,0.98814259,0.06377466,0.48108954,1.52599718,0.58560892
-3.33466733,2.76231370,0.98062691,0.45753068,0.00350383,0.99240579,0.06359610,0.48026984,1.52998599,0.58393119
-3.32866433,2.75110341,0.98803209,0.45130504,0.00343110,0.99348208,0.06314477,0.47701760,1.52976526,0.58004608
-3.32266133,2.72887727,0.99139299,0.44278441,0.00333687,0.99127833,0.06241742,0.47139039,1.52517880,0.57396375
-3.31665833,2.69590710,0.99073735,0.43211735,0.00322305,0.98576077,0.06141742,0.46349413,1.51615265,0.56573899
-3.31065533,2.65266381,0.98615292,0.41949619,0.00309192,0.97695157,0.06015433,0.45347867,1.50269128,0.55546738
-3.30465233,2.59979378,0.97778224,0.40515000,0.00294603,0.96492421,0.05864336,0.44153220,1.48487207,0.54328048
-3.29864932,2.53809204,0.96581714,0.38933681,0.00278817,0.94979790,0.05690462,0.42787494,1.46283850,0.52934021
-3.29264632,2.46847369,0.95049341,0.37233538,0.00262122,0.93173172,0.05496227,0.41275226,1.43679273,0.51383281
-3.28664332,2.39194518,0.93208597,0.35443698,0.00244812,0.91091862,0.05284362,0.39642781,1.40698802,0.49696275
-3.28064032,2.30957649,0.91090458,0.33593748,0.00227176,0.88757965,0.05057823,0.37917673,1.37372131,0.47894681
-3.27463732,2.22247558,0.88729031,0.31713011,0.00209495,0.86195866,0.04819700,0.36127934,1.33732638,0.46000855
-3.26863432,2.13176549,0.86161265,0.29829899,0.00192033,0.83431746,0.04573133,0.34301555,1.29816753,0.44037342
-3.26263132,2.03856478,0.83426709,0.27971376,0.00175034,0.80493165,0.04321240,0.32465994,1.25663397,0.42026452
-3.25662831,1.94397131,0.80567311,0.26162525,0.00158718,0.77408692,0.04067046,0.30647783,1.21313468,0.39989912
-3.25062531,1.84904925,0.77627204,0.24426233,0.00143283,0.74207579,0.03813435,0.28872213,1.16809378,0.37948593
-3.24462231,1.75481900,0.74652479,0.22782973,0.00128900,0.70919469,0.03563101,0.27163109,1.12194601,0.35922296
-3.23861931,1.66224959,0.71690892,0.21250690,0.00115716,0.67574119,0.03318524,0.25542673,1.07513234,0.33929607
-3.23261631,1.57225297,0.68791495,0.19844767,0.00103856,0.64201131,0.03081941,0.24031396,1.02809537,0.31987791
-3.22661331,1.48567970,0.66004171,0.18578055,0.00093426,0.60829679,0.02855336,0.22648003,0.98127466,0.30112727
-3.22061031,1.40331548,0.63379051,0.17460949,0.00084518,0.57488228,0.02640436,0.21409445,0.93510166,0.28318864
-3.21460730,1.32587820,0.60965828,0.16501505,0.00077209,0.54204244,0.02438708,0.20330899,0.88999456,0.26619204
-3.20860430,1.25401517,0.58812974,0.15705555,0.00071569,0.51003902,0.02251367,0.19425769,0.84635306,0.25025280
-3.20260130,1.18830033,0.56966856,0.15076847,0.00067663,0.47911797,0.02079381,0.18705694,0.80455316,0.23547155
-3.19659830,1.12923149,0.55470814,0.14617157,0.00065557,0.44950671,0.01923486,0.18180527,0.76494237,0.22193410
-3.19059530,1.07722748,0.54364197,0.14326405,0.00065316,0.42141164,0.01784193,0.17858308,0.72783529,0.20971144
-3.18459230,1.03262556,0.53681414,0.14202741,0.00067010,0.39501606,0.01661803,0.17745218,0.69350995,0.19885973
-3.17858929,0.99567904,0.53451027,0.14242624,0.00070711,0.37047856,0.01556424,0.17845512,0.66220508,0.18942031
-3.17258629,0.96655548,0.53694933,0.14440880,0.00076499,0.34793199,0.01467979,0.18161447,0.63411818,0.18141984
-3.16658329,0.94533551,0.54427656,0.14790753,0.00084455,0.32748291,0.01396230,0.18693204,0.60940472,0.17487047
-3.16058029,0.93201254,0.55655799,0.15283958,0.00094664,0.30921177,0.01340788,0.19438817,0.58817819,0.16977017
-3.15457729,0.92649353,0.57377666,0.15910726,0.00107208,0.29317340,0.01301134,0.20394117,0.57051112,0.16610307
-3.14857429,0.92860070,0.59583088,0.16659873,0.00122167,0.27939812,0.01276634,0.21552697,0.55643672,0.16384006
-3.14257129,0.93807447,0.62253459,0.17518876,0.00139611,0.26789307,0.01266561,0.22905919,0.54595114,0.16293937
-3.13656828,0.95457745,0.65361993,0.18473983,0.00159597,0.25864371,0.01270113,0.24442956,0.53901608,0.16334730
-3.13056528,0.97769965,0.68874210,0.19510351,0.00182165,0.25161552,0.01286435,0.26150896,0.53556160,0.16499907
-3.12456228,1.00696469,0.72748631,0.20612206,0.00207331,0.24675553,0.01314632,0.28014888,0.53548892,0.16781972
-3.11855928,1.04183707,0.76937689,0.21763061,0.00235085,0.24399385,0.01353795,0.30018363,0.53867327,0.17172504
-3.11255628,1.08173043,0.81388822,0.22945945,0.00265385,0.24324492,0.01403011,0.32143303,0.54496648,0.17662269
-3.10655328,1.12601675,0.86045732,0.24143684,0.00298153,0.24440867,0.01461378,0.34370581,0.55419951,0.18241328
-3.10055028,1.17403636,0.90849774,0.25339203,0.00333274,0.24737140,0.01528017,0.36680337,0.56618491,0.18899157
-3.09454727,1.22510866,0.95741445,0.26515851,0.00370593,0.25200658,0.01602079,0.39052410,0.58071910,0.19624775
-3.08854427,1.27854348,1.00661921,0.27657742,0.00409917,0.25817555,0.01682745,0.41466789,0.59758486,0.20406879
-3.08254127,1.33365277,1.05554601,0.28750102,0.00451010,0.26572824,0.01769230,0.43904083,0.61655380,0.21233989
-3.07653827,1.38976246,1.10366600,0.29779604,0.00493599,0.27450398,0.01860770,0.46345982,0.63738908,0.22094598
-3.07053527,1.44622418,1.15050140,0.30734687,0.00537378,0.28433248,0.01956621,0.48775686,0.65984837,0.22977324
-3.06453227,1.50242643,1.19563781,0.31605840,0.00582006,0.29503510,0.02056041,0.51178288,0.68368695,0.23871072
-3.05852926,1.55780488,1.23873435,0.32385829,0.00627119,0.30642641,0.02158276,0.53541081,0.70866101,0.24765187
-3.05252626,1.61185130,1.27953119,0.33069879,0.00672329,0.31831605,0.02262546,0.55853776,0.73453101,0.25649599
-3.04652326,1.66412076,1.31785396,0.33655764,0.00717237,0.33051101,0.02368027,0.58108602,0.76106497,0.26514961
-3.04052026,1.71423677,1.35361486,0.34143830,0.00761433,0.34281809,0.02473836,0.60300292,0.78804143,0.27352768
-3.03451726,1.76189390,1.38681010,0.34536915,0.00804510,0.35504671,0.02579020,0.62425931,0.81525214,0.28155442
-3.02851426,1.80685791,1.41751386,0.34840189,0.00846067,0.36701187,0.02682548,0.64484682,0.84250408,0.28916406
-3.02251126,1.84896309,1.44586882,0.35060897,0.00885719,0.37853713,0.02783303,0.66477389,0.86962088,0.29630111
-3.01650825,1.88810720,1.47207367,0.35208021,0.00923106,0.38945771,0.02880093,0.68406078,0.89644347,0.30292041
-3.01050525,1.92424399,1.49636817,0.35291874,0.00957899,0.39962338,0.02971652,0.70273384,0.92283002,0.30898682
-3.00450225,1.95737392,1.51901644,0.35323630,0.00989808,0.40890120,0.03056663,0.72081929,0.94865523,0.31447463
-2.99849925,1.98753370,1.54028939,0.35314832,0.01018591,0.41717806,0.03133776,0.73833696,0.97380914,0.31936680
-2.99249625,2.01478517,1.56044724,0.35276879,0.01044062,0.42436285,0.03201644,0.75529432,0.99819563,0.32365393
-2.98649325,2.03920446,1.57972310,0.35220532,0.01066093,0.43038828,0.03258951,0.77168128,1.02173095,0.32733329
-2.98049025,2.06087220,1.59830856,0.35155457,0.01084625,0.43521232,0.03304455,0.78746608,1.04434249,0.33040779
-2.97448724,2.07986540,1.61634226,0.35089835,0.01099670,0.43881930,0.03337029,0.80259267,1.06596810,0.33288507
-2.96848424,2.09625180,1.63390198,0.35030057,0.01111314,0.44122052,0.03355702,0.81697979,1.08655624,0.33477680
-2.96248124,2.11008705,1.65100094,0.34980520,0.01119718,0.44245449,0.03359694,0.83052191,1.10606704,0.33609822
-2.95647824,2.12141502,1.66758846,0.34943547,0.01125119,0.44258681,0.03348458,0.84309201,1.12447456,0.33686801
-2.95047524,2.13027127,1.68355494,0.34919415,0.01127825,0.44170957,0.03321707,0.85454630,1.14176995,0.33710839
-2.94447224,2.13668943,1.69874088,0.34906516,0.01128213,0.43994037,0.03279434,0.86473037,1.15796565,0.33684555
-2.93846923,2.14070998,1.71294932,0.34901615,0.01126714,0.43742093,0.03221928,0.87348672,1.17310019,0.33611033
-2.93246623,2.14239082,1.72596088,0.34900212,0.01123809,0.43431520,0.03149776,0.88066295,1.18724330,0.33493899
-2.92646323,2.14181865,1.73755040,0.34896972,0.01120011,0.43080702,0.03063855,0.88612048,1.20050088,0.33337408
-2.92046023,2.13912019,1.74750401,0.34886202,0.01115850,0.42709733,0.02965316,0.88974281,1.21301925,0.33146520
-2.91445723,2.13447223,1.75563548,0.34862345,0.01111855,0.42340079,0.02855556,0.89144320,1.22498818,0.32926960
-2.90845423,2.12810949,1.76180081,0.34820458,0.01108536,0.41994191,0.02736184,0.89117101,1.23664227,0.32685246
-2.90245123,2.12032942,1.76590995,0.34756657,0.01106359,0.41695074,0.02608977,0.88891636,1.24826000,0.32428674
-2.89644822,2.11149317,1.76793492,0.34668475,0.01105733,0.41465800,0.02475834,0.88471280,1.26016036,0.32165256
-2.89044522,2.10202231,1.76791386,0.34555148,0.01106987,0.41328980,0.02338720,0.87863782,1.27269665,0.31903604
-2.88444222,2.09239115,1.76595068,0.34417781,0.01110353,0.41306212,0.02199621,0.87081105,1.28624743,0.31652759
-2.87843922,2.08311463,1.76221034,0.34259395,0.01115953,0.41417491,0.02060486,0.86139033,1.30120486,0.31421965
-2.87243622,2.07473230,1.75691027,0.34084865,0.01123791,0.41680629,0.01923184,0.85056588,1.31796053,0.31220406
-2.86643322,2.06778906,1.75030836,0.33900731,0.01133746,0.42110666,0.01789454,0.83855282,1.33688945,0.31056898
-2.86043022,2.06281345,1.74268849,0.33714910,0.01145571,0.42719320,0.01660870,0.82558261,1.35833273,0.30939571
-2.85442721,2.06029473,1.73434448,0.33536319,0.01158898,0.43514474,0.01538810,0.81189383,1.38257968,0.30875530
-2.84842421,2.06065974,1.72556359,0.33374436,0.01173251,0.44499737,0.01424430,0.79772277,1.40985026,0.30870547
-2.84242121,2.06425102,1.71661051,0.33238811,0.01188058,0.45674080,0.01318649,0.78329453,1.44027868,0.30928761
-2.83641821,2.07130709,1.70771302,0.33138575,0.01202675,0.47031582,0.01222142,0.76881491,1.47389915,0.31052439
-2.83041521,2.08194613,1.69904989,0.33081945,0.01216403,0.48561298,0.01135337,0.75446359,1.51063436,0.31241779
-2.82441221,2.09615405,1.69074198,0.33075777,0.01228522,0.50247254,0.01058422,0.74038893,1.55028783,0.31494799
-2.81840920,2.11377740,1.68284677,0.33125172,0.01238312,0.52068593,0.00991360,0.72670455,1.59254031,0.31807296
-2.81240620,2.13452193,1.67535671,0.33233155,0.01245088,0.53999866,0.00933904,0.71348777,1.63695105,0.32172889
-2.80640320,2.15795673,1.66820129,0.33400452,0.01248219,0.56011478,0.00885624,0.70077999,1.68296402,0.32583151
-2.80040020,2.18352417,1.66125271,0.33625363,0.01247158,0.58070285,0.00845928,0.68858874,1.72991911,0.33027825
-2.79439720,2.21055520,1.65433467,0.33903737,0.01241464,0.60140324,0.00814092,0.67689139,1.77706844,0.33495113
-2.78839420,2.23828965,1.64723395,0.34229063,0.01230813,0.62183684,0.00789293,0.66564004,1.82359706,0.33972037
-2.78239120,2.26590071,1.63971392,0.34592650,0.01215016,0.64161466,0.00770636,0.65476749,1.86864784,0.34444851
-2.77638819,2.29252287,1.63152952,0.34983906,0.01194022,0.66034846,0.00757187,0.64419381,1.91134956,0.34899507
-2.77038519,2.31728231,1.62244291,0.35390702,0.01167921,0.67766183,0.00748003,0.63383319,1.95084741,0.35322132
-2.76438219,2.33932854,1.61223905,0.35799794,0.01136935,0.69320147,0.00742159,0.62360083,1.98633485,0.35699523
-2.75837919,2.35786626,1.60074063,0.36197300,0.01101415,0.70664845,0.00738777,0.61341950,2.01708552,0.36019631
-2.75237619,2.37218625,1.58782172,0.36569208,0.01061819,0.71772878,0.00737045,0.60322547,2.04248415,0.36272018
-2.74637319,2.38169399,1.57341951,0.36901890,0.01018704,0.72622322,0.00736245,0.59297363,2.06205499,0.36448268
-2.74037019,2.38593504,1.55754372,0.37182610,0.00972695,0.73197565,0.00735764,0.58264164,2.07548657,0.36542338
-2.73436718,2.38461585,1.54028312,0.37400001,0.00924474,0.73489979,0.00735111,0.57223289,2.08265168,0.36550832
-2.72836418,2.37761938,1.52180905,0.37544486,0.00874751,0.73498385,0.00733926,0.56177820,2.08362121,0.36473184
-2.72236118,2.36501432,1.50237530,0.37608637,0.00824245,0.73229293,0.00731986,0.55133616,2.07867121,0.36311745
-2.71635818,2.34705760,1.48231448,0.37587446,0.00773665,0.72696879,0.00729203,0.54099217,2.06828236,0.36071755
-2.71035518,2.32418965,1.46203065,0.37478497,0.00723688,0.71922704,0.00725625,0.53085604,2.05313138,0.35761213
-2.70435218,2.29702230,1.44198828,0.37282028,0.00674947,0.70935157,0.00721425,0.52105840,2.03407440,0.35390624
-2.69834917,2.26631944,1.42269763,0.37000894,0.00628018,0.69768647,0.00716889,0.51174584,2.01212242,0.34972653
-2.69234617,2.23297100,1.40469707,0.36640402,0.00583406,0.68462552,0.00712402,0.50307495,1.98840954,0.34521670
-2.68634317,2.19796101,1.38853266,0.36208047,0.00541544,0.67059954,0.00708428,0.49520563,1.96415480,0.34053216
-2.68034017,2.16233078,1.37473570,0.35713158,0.00502782,0.65606217,0.00705491,0.48829364,1.94061908,0.33583410
-2.67433717,2.12713861,1.36379914,0.35166453,0.00467393,0.64147443,0.00704146,0.48248290,1.91905839,0.33128303
-2.66833417,2.09341771,1.35615370,0.34579543,0.00435567,0.62728875,0.00704959,0.47789766,1.90067566,0.32703224
-2.66233117,2.06213390,1.35214486,0.33964396,0.00407418,0.61393299,0.00708478,0.47463516,1.88657265,0.32322131
-2.65632816,2.03414529,1.35201184,0.33332789,0.00382984,0.60179526,0.00715212,0.47275880,1.87770441,0.31997007
-2.65032516,2.01016544,1.35586958,0.32695784,0.00362235,0.59120998,0.00725602,0.47229253,1.87483800,0.31737322
-2.64432216,1.99073217,1.36369503,0.32063247,0.00345079,0.58244595,0.00740005,0.47321650,1.87851762,0.31549592
-2.63831916,1.97618323,1.37531848,0.31443435,0.00331363,0.57569689,0.00758673,0.47546459,1.88903780,0.31437056
-2.63231616,1.96664059,1.39042087,0.30842678,0.00320889,0.57107487,0.00781737,0.47892370,1.90642600,0.31399496
-2.62631316,1.96200394,1.40853749,0.30265177,0.00313410,0.56860700,0.00809197,0.48343530,1.93043579,0.31433206
-2.62031016,1.96195421,1.42906833,0.29712912,0.00308647,0.56823544,0.00840921,0.48879910,1.96055116,0.31531123
-2.61430715,1.96596712,1.45129503,0.29185697,0.00306289,0.56982101,0.00876638,0.49477885,1.99600206,0.31683114
-2.60830415,1.97333634,1.47440389,0.28681340,0.00306001,0.57314996,0.00915947,0.50111021,2.03579090,0.31876422
-2.60230115,1.98320547,1.49751424,0.28195941,0.00307436,0.57794392,0.00958325,0.50751025,2.07872896,0.32096233
-2.59629815,1.99460755,1.51971105,0.27724276,0.00310235,0.58387245,0.01003147,0.51368843,2.12348168,0.32326371
-2.59029515,2.00651026,1.54008043,0.27260273,0.00314041,0.59056783,0.01049700,0.51935842,2.16862076,0.32550062
-2.58429215,2.01786510,1.55774654,0.26797539,0.00318500,0.59764132,0.01097211,0.52425047,2.21268132,0.32750759
-2.57828914,2.02765806,1.57190818,0.26329914,0.00323271,0.60470033,0.01144874,0.52812349,2.25422147,0.32912973
-2.57228614,2.03495965,1.58187340,0.25852019,0.00328035,0.61136577,0.01191879,0.53077658,2.29188222,0.33023079
-2.56628314,2.03897201,1.58709056,0.25359774,0.00332495,0.61728878,0.01237442,0.53205922,2.32444485,0.33070061
-2.56028014,2.03907073,1.58717428,0.24850850,0.00336387,0.62216628,0.01280839,0.53187973,2.35088357,0.33046160
-2.55427714,2.03483971,1.58192510,0.24325029,0.00339485,0.62575458,0.01321429,0.53021157,2.37041117,0.32947383
-2.54827414,2.02609713,1.57134176,0.23784461,0.00341601,0.62788048,0.01358688,0.52709703,2.38251567,0.32773863
-2.54227114,2.01291149,1.55562562,0.23233789,0.00342592,0.62844952,0.01392226,0.52264825,2.38698638,0.32530044
-2.53626813,1.99560677,1.53517679,0.22680149,0.00342360,0.62745090,0.01421805,0.51704521,2.38392829,0.32224666
-2.53026513,1.97475641,1.51058210,0.22133026,0.00340854,0.62495899,0.01447353,0.51053099,2.37376394,0.31870576
-2.52426213,1.95116627,1.48259548,0.21603985,0.00338066,0.62113120,0.01468965,0.50340415,2.35722284,0.31484334
-2.51825913,1.92584709,1.45211129,0.21106281,0.00334033,0.61620249,0.01486903,0.49600871,2.33531850,0.31085657
-2.51225613,1.89997764,1.42013194,0.20654368,0.00328830,0.61047656,0.01501579,0.48872197,2.30931409,0.30696702
-2.50625313,1.87485989,1.38773093,0.20263319,0.00322568,0.60431418,0.01513544,0.48194062,2.28067797,0.30341221
-2.50025013,1.85186802,1.35601291,0.19948202,0.00315384,0.59811901,0.01523456,0.47606580,2.25103074,0.30043624
-2.49424712,1.83239333,1.32607229,0.19723419,0.00307440,0.59232158,0.01532053,0.47148750,2.22208589,0.29827977
-2.48824412,1.81778720,1.29895211,0.19602049,0.00298910,0.58736200,0.01540113,0.46856900,2.19558631,0.29716982
-2.48224112,1.80930443,1.27560471,0.19595218,0.00289978,0.58367209,0.01548417,0.46763206,2.17323909,0.29730983
-2.47623812,1.80804931,1.25685585,0.19711534,0.00280824,0.58165759,0.01557705,0.46894322,2.15665123,0.29887024
-2.47023512,1.81492646,1.24337350,0.19956592,0.00271625,0.58168128,0.01568635,0.47270196,2.14726856,0.30198014
-2.46423212,1.83059864,1.23564259,0.20332597,0.00262539,0.58404751,0.01581749,0.47903114,2.14632044,0.30672024
-2.45822911,1.85545317,1.23394664,0.20838102,0.00253708,0.58898899,0.01597431,0.48797006,2.15477221,0.31311756
-2.45222611,1.88957837,1.23835686,0.21467876,0.00245248,0.59665604,0.01615887,0.49947057,2.17328728,0.32114194
-2.44622311,1.93275117,1.24872916,0.22212925,0.00237244,0.60710909,0.01637117,0.51339628,2.20220023,0.33070477
-2.44022011,1.98443629,1.26470906,0.23060643,0.00229757,0.62031448,0.01660912,0.52952502,2.24150202,0.34165982
-2.43421711,2.04379722,1.28574422,0.23995108,0.00222812,0.63614381,0.01686847,0.54755449,2.29083766,0.35380629
-2.42821411,2.10971859,1.31110404,0.24997500,0.00216406,0.65437687,0.01714291,0.56711089,2.34951640,0.36689403
-2.42221111,2.18083907,1.33990552,0.26046632,0.00210509,0.67470800,0.01742429,0.58776011,2.41653389,0.38063068
-2.41620810,2.25559342,1.37114415,0.27119565,0.00205066,0.69675557,0.01770287,0.60902132,2.49060533,0.39469048
-2.41020510,2.33226217,1.40372868,0.28192298,0.00200002,0.72007432,0.01796772,0.63038207,2.57020807,0.40872456
-2.40420210,2.40902673,1.43651825,0.29240479,0.00195225,0.74416981,0.01820713,0.65131467,2.65363196,0.42237206
-2.39819910,2.48402792,1.46836045,0.30240148,0.00190635,0.76851458,0.01840911,0.67129297,2.73903528,0.43527190
-2.39219610,2.55542532,1.49812868,0.31168435,0.00186128,0.79256531,0.01856185,0.68980890,2.82450405,0.44707461
-2.38619310,2.62145536,1.52475755,0.32004236,0.00181599,0.81578015,0.01865429,0.70638832,2.90811231,0.45745366
-2.38019010,2.68048571,1.54727482,0.32728800,0.00176953,0.83763581,0.01867654,0.72060534,2.98798117,0.46611609
-2.37418709,2.73106409,1.56482893,0.33326237,0.00172104,0.85764352,0.01862035,0.73209478,3.06233443,0.47281173
-2.36818409,2.77195975,1.57671113,0.33783913,0.00166980,0.87536334,0.01847943,0.74056226,3.12954895,0.47734091
-2.36218109,2.80219624,1.58237173,0.34092730,0.00161532,0.89041650,0.01824980,0.74579168,3.18819809,0.47956021
-2.35617809,2.82107474,1.58143009,0.34247289,0.00155725,0.90249517,0.01792991,0.74764990,3.23708711,0.47938620
-2.35017509,2.82818733,1.57367837,0.34245928,0.00149550,0.91136953,0.01752079,0.74608858,3.27527966,0.47679696
-2.34417209,2.82342048,1.55907948,0.34090649,0.00143019,0.91689200,0.01702601,0.74114332,3.30211494,0.47183152
-2.33816908,2.80694892,1.53775951,0.33786943,0.00136162,0.91899865,0.01645157,0.73293033,3.31721556,0.46458726
-2.33216608,2.77922101,1.50999561,0.33343530,0.00129033,0.91770776,0.01580575,0.72164081,3.32048631,0.45521547
-2.32616308,2.74093655,1.47620015,0.32772024,0.00121698,0.91311595,0.01509879,0.70753369,3.31210451,0.44391535
-2.32016008,2.69301838,1.43690209,0.32086553,0.00114242,0.90539194,0.01434260,0.69092682,3.29250281,0.43092682
-2.31415708,2.63657938,1.39272659,0.31303337,0.00106761,0.89476848,0.01355039,0.67218737,3.26234525,0.41652239
-2.30815408,2.57288613,1.34437391,0.30440264,0.00099360,0.88153260,0.01273630,0.65172174,3.22249800,0.40099861
-2.30215108,2.50332095,1.29259829,0.29516450,0.00092150,0.86601485,0.01191497,0.62996531,3.17399561,0.38466726
-2.29614807,2.42934354,1.23818786,0.28551826,0.00085247,0.84857768,0.01110123,0.60737257,3.11800421,0.36784685
-2.29014507,2.35245345,1.18194586,0.27566744,0.00078768,0.82960353,0.01030971,0.58440778,3.05578276,0.35085453
-2.28414207,2.27415445,1.12467396,0.26581612,0.00072831,0.80948291,0.00955455,0.56153649,2.98864342,0.33399879
-2.27813907,2.19592175,1.06715764,0.25616572,0.00067552,0.78860290,0.00884916,0.53921793,2.91791230,0.31757303
-2.27213607,2.11917249,1.01015409,0.24691211,0.00063045,0.76733627,0.00820601,0.51789853,2.84489156,0.30185027
-2.26613307,2.04524024,0.95438241,0.23824314,0.00059420,0.74603171,0.00763646,0.49800647,2.77082387,0.28707894
-2.26013007,1.97535370,0.90051607,0.23033656,0.00056785,0.72500518,0.00715070,0.47994723,2.69686035,0.27347981
-2.25412706,1.91061979,0.84917757,0.22335828,0.00055241,0.70453282,0.00675763,0.46410022,2.62403270,0.26124405
-2.24812406,1.85201125,0.80093491,0.21746102,0.00054887,0.68484549,0.00646489,0.45081624,2.55323048,0.25053238
-2.24212106,1.80035862,0.75629983,0.21278319,0.00055815,0.66612503,0.00627882,0.44041569,2.48518416,0.24147512
-2.23611806,1.75634656,0.71572727,0.20944817,0.00058114,0.64850244,0.00620449,0.43318755,2.42045457,0.23417304
-2.23011506,1.72051413,0.67961617,0.20756372,0.00061863,0.63205792,0.00624569,0.42938880,2.35942907,0.22869894
-2.22411206,1.69325887,0.64831106,0.20722176,0.00067134,0.61682270,0.00640494,0.42924432,2.30232443,0.22509973
-2.21810905,1.67484409,0.62210433,0.20849823,0.00073987,0.60278263,0.00668350,0.43294705,2.24919659,0.22339887
-2.21210605,1.66540901,0.60123904,0.21145322,0.00082471,0.58988334,0.00708132,0.44065834,2.19995649,0.22359904
-2.20610305,1.66498089,0.58591191,0.21613117,0.00092616,0.57803663,0.00759699,0.45250831,2.15439152,0.22568492
-2.20010005,1.67348880,0.57627641,0.22256118,0.00104435,0.56712795,0.00822774,0.46859613,2.11219137,0.22962580
-2.19409705,1.69077785,0.57244561,0.23075737,0.00117916,0.55702443,0.00896928,0.48899007,2.07297722,0.23537810
-2.18809405,1.71662343,0.57449471,0.24071919,0.00133024,0.54758324,0.00981577,0.51372721,2.03633247,0.24288756
-2.18209105,1.75074438,0.58246293,0.25243168,0.00149691,0.53865979,0.01075975,0.54281267,2.00183377,0.25209098
-2.17608804,1.79281448,0.59635460,0.26586556,0.00167819,0.53011541,0.01179207,0.57621831,1.96908040,0.26291756
-2.17008504,1.84247143,0.61613924,0.28097714,0.00187275,0.52182415,0.01290185,0.61388079,1.93772055,0.27528964
-2.16408204,1.89932291,0.64175052,0.29770802,0.00207890,0.51367831,0.01407651,0.65569900,1.90747309,0.28912297
-2.15807904,1.96294918,0.67308396,0.31598449,0.00229462,0.50559257,0.01530184,0.70153085,1.87814345,0.30432641
-2.15207604,2.03290218,0.70999347,0.33571675,0.00251753,0.49750652,0.01656206,0.75118952,1.84963299,0.32080111
-2.14607304,2.10870113,0.75228655,0.35679785,0.00274494,0.48938542,0.01784010,0.80443936,1.82194107,0.33843930
-2.14007004,2.18982511,0.79971869,0.37910248,0.00297390,0.48121940,0.01911776,0.86099149,1.79516007,0.35712270
-2.13406703,2.27570301,0.85198691,0.40248573,0.00320124,0.47302100,0.02037609,0.92049966,1.76946340,0.37672084
-2.12806403,2.36570187,0.90872302,0.42678185,0.00342362,0.46482148,0.02159571,0.98255639,1.74508757,0.39708916
-2.12206103,2.45911461,0.96948709,0.45180324,0.00363765,0.45666602,0.02275727,1.04669005,1.72230923,0.41806743
-2.11605803,2.55514823,1.03376157,0.47733971,0.00383994,0.44860820,0.02384191,1.11236306,1.70141874,0.43947832
-2.11005503,2.65291381,1.10094686,0.50315837,0.00402721,0.44070412,0.02483166,1.17897187,1.68269197,0.46112657
