energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.82091046,6.06696025,-5.21813110,0.58936220,-0.41447098,4.50880662,-4.15203499,0.25783604,-0.27717951,0.69114371,-0.29031862,0.01645505,-0.01786982,0.18049655,-0.15221026,0.54614665,-0.49103729,0.00000000,-0.00000000
-3.81490745,6.14735446,-5.27733260,0.60060572,-0.41877410,4.55032259,-4.20152259,0.25639703,-0.27986315,0.71801747,-0.29065023,0.01611708,-0.01823663,0.18371766,-0.15426291,0.55051607,-0.49523919,0.00000000,-0.00000000
-3.80890445,6.22334794,-5.32738226,0.61189805,-0.42295430,4.58638707,-4.24380651,0.25483685,-0.28175614,0.74643842,-0.29040515,0.01573071,-0.01852857,0.18684101,-0.15604832,0.55455966,-0.49860043,0.00000000,-0.00000000
-3.80290145,6.29451589,-5.36793481,0.62326999,-0.42702121,4.61677505,-4.27853670,0.25319804,-0.28283098,0.77616457,-0.28963500,0.01530571,-0.01874152,0.18988001,-0.15755320,0.55829564,-0.50106633,0.00000000,-0.00000000
-3.79689845,6.36047792,-5.39878389,0.63474912,-0.43099229,4.64133910,-4.30547205,0.25152665,-0.28307023,0.80691842,-0.28839889,0.01485203,-0.01887266,0.19284700,-0.15876574,0.56174517,-0.50259777,0.00000000,-0.00000000
-3.79089545,6.42089300,-5.41987824,0.64635523,-0.43489246,4.66000421,-4.32449557,0.24987057,-0.28246759,0.83839323,-0.28676257,0.01437948,-0.01892061,0.19575135,-0.15967567,0.56492903,-0.50317313,0.00000000,-0.00000000
-3.78489245,6.47545464,-5.43133474,0.65809602,-0.43875345,4.67276130,-4.33562712,0.24827762,-0.28102868,0.87026065,-0.28479744,0.01389742,-0.01888553,0.19859767,-0.16027444,0.56786441,-0.50278968,0.00000000,-0.00000000
-3.77888944,6.52388737,-5.43344733,0.66996349,-0.44261289,4.67966026,-4.33903264,0.24679364,-0.27877163,0.90217956,-0.28257960,0.01341450,-0.01876908,0.20138427,-0.16055532,0.57056188,-0.50146465,0.00000000,-0.00000000
-3.77288644,6.56594526,-5.42669054,0.68193111,-0.44651315,4.68080309,-4.33502896,0.24546063,-0.27572737,0.93380597,-0.28018865,0.01293846,-0.01857445,0.20410187,-0.16051361,0.57302286,-0.49923546,0.00000000,-0.00000000
-3.76688344,6.60141306,-5.41171693,0.69395217,-0.45049998,4.67633768,-4.32408346,0.24431510,-0.27193945,0.96480353,-0.27770654,0.01247598,-0.01830624,0.20673282,-0.16014679,0.57523767,-0.49615945,0.00000000,-0.00000000
-3.76088044,6.63011001,-5.38934783,0.70595924,-0.45462085,4.66645260,-4.30680804,0.24338663,-0.26746361,0.99485443,-0.27521624,0.01203263,-0.01797030,0.20925074,-0.15945470,0.57718443,-0.49231286,0.00000000,-0.00000000
-3.75487744,6.65189610,-5.36055714,0.71786498,-0.45892326,4.65137288,-4.28394724,0.24269682,-0.26236688,1.02366997,-0.27280026,0.01161282,-0.01757355,0.21162075,-0.15843964,0.57882878,-0.48778901,0.00000000,-0.00000000
-3.74887444,6.66668014,-5.32644852,0.72956420,-0.46345282,4.63135669,-4.25636053,0.24225866,-0.25672632,1.05100060,-0.27053917,0.01121987,-0.01712374,0.21380018,-0.15710652,0.58012441,-0.48269595,0.00000000,-0.00000000
-3.74287144,6.67442880,-5.28822647,0.74093698,-0.46825145,4.60669260,-4.22499941,0.24207623,-0.25062743,1.07664461,-0.26851004,0.01085613,-0.01662921,0.21573986,-0.15546291,0.58101455,-0.47715340,0.00000000,-0.00000000
-3.73686843,6.67517541,-5.24716231,0.75185281,-0.47335556,4.57769703,-4.19087986,0.24214491,-0.24416227,1.10045524,-0.26678481,0.01052309,-0.01609858,0.21738584,-0.15351913,0.58143418,-0.47128923,0.00000000,-0.00000000
-3.73086543,6.66902749,-5.20455646,0.76217538,-0.47879448,4.54471139,-4.15505147,0.24245188,-0.23742736,1.12234553,-0.26542881,0.01022155,-0.01554050,0.21868147,-0.15128831,0.58131283,-0.46523559,0.00000000,-0.00000000
-3.72486243,6.65617194,-5.16169860,0.77176782,-0.48458904,4.50809853,-4.11856430,0.24297697,-0.23052148,1.14229079,-0.26449932,0.00995186,-0.01496335,0.21956980,-0.14878642,0.58057791,-0.45912482,0.00000000,-0.00000000
-3.71885943,6.63687677,-5.11982741,0.78049804,-0.49075053,4.46823811,-4.08243521,0.24369374,-0.22354333,1.16032824,-0.26404439,0.00971400,-0.01437504,0.21999604,-0.14603239,0.57915832,-0.45308526,0.00000000,-0.00000000
-3.71285643,6.61148895,-5.08009187,0.78824387,-0.49728003,4.42552073,-4.04761490,0.24457079,-0.21658931,1.17655384,-0.26410191,0.00950786,-0.01378281,0.21991007,-0.14304811,0.57698810,-0.44723736,0.00000000,-0.00000000
-3.70685343,6.58042791,-5.04351586,0.79489776,-0.50416811,4.38034077,-4.01495747,0.24557304,-0.20975141,1.19111641,-0.26469907,0.00933329,-0.01319301,0.21926887,-0.13985860,0.57400998,-0.44168988,0.00000000,-0.00000000
-3.70085043,6.54417480,-5.01096771,0.80037069,-0.51139498,4.33308822,-3.98519358,0.24666310,-0.20311526,1.20420913,-0.26585216,0.00919026,-0.01261105,0.21803857,-0.13649202,0.57017858,-0.43653676,0.00000000,-0.00000000
-3.69484742,6.50325800,-4.98313608,0.80459523,-0.51893104,4.28413968,-3.95890875,0.24780251,-0.19675847,1.21605887,-0.26756695,0.00907887,-0.01204133,0.21619625,-0.13297986,0.56546317,-0.43185446,0.00000000,-0.00000000
-3.68884442,6.45823559,-4.96051336,0.80752750,-0.52673783,4.23384928,-3.93652747,0.24895289,-0.19074927,1.22691392,-0.26983949,0.00899942,-0.01148720,0.21373124,-0.12935698,0.55984972,-0.42770004,0.00000000,-0.00000000
-3.68284142,6.40967603,-4.94338705,0.80914800,-0.53476936,4.18254001,-3.91830391,0.25007688,-0.18514553,1.23703066,-0.27265738,0.00895231,-0.01095107,0.21064586,-0.12566166,0.55334230,-0.42411009,0.00000000,-0.00000000
-3.67683842,6.35813818,-4.93183967,0.80946139,-0.54297369,4.13049622,-3.90431945,0.25113885,-0.17999411,1.24665982,-0.27600157,0.00893801,-0.01043444,0.20695567,-0.12193572,0.54596361,-0.42110040,0.00000000,-0.00000000
-3.67083542,6.30415214,-4.92575667,0.80849513,-0.55129483,4.07795785,-3.89448697,0.25210549,-0.17533053,1.25603328,-0.27984849,0.00895691,-0.00993804,0.20268912,-0.11822441,0.53775479,-0.41866649,0.00000000,-0.00000000
-3.66483242,6.24820232,-4.92484208,0.80629726,-0.55967479,4.02511717,-3.88856153,0.25294607,-0.17117910,1.26535187,-0.28417249,0.00900921,-0.00946201,0.19788665,-0.11457638,0.52877436,-0.41678502,0.00000000,-0.00000000
-3.65882941,6.19071384,-4.92864073,0.80293342,-0.56805573,3.97211826,-3.88615669,0.25363267,-0.16755325,1.27477515,-0.28894850,0.00909470,-0.00900601,0.19259936,-0.11104348,0.51909650,-0.41541578,0.00000000,-0.00000000
-3.65282641,6.13204335,-4.93656586,0.79848332,-0.57638219,3.91905949,-3.88676557,0.25414017,-0.16445618,1.28441342,-0.29415468,0.00921267,-0.00856944,0.18688725,-0.10768053,0.50880873,-0.41450442,0.00000000,-0.00000000
-3.64682341,6.07247500,-4.94793066,0.79303687,-0.58460338,3.86599922,-3.88978549,0.25444621,-0.16188175,1.29432276,-0.29977494,0.00936168,-0.00815159,0.18081715,-0.10454492,0.49800905,-0.41398572,0.00000000,-0.00000000
-3.64082041,6.01222166,-4.96198207,0.78669026,-0.59267526,3.81296419,-3.89454491,0.25453110,-0.15981551,1.30450312,-0.30580127,0.00953949,-0.00775180,0.17446044,-0.10169618,0.48680280,-0.41378713,0.00000000,-0.00000000
-3.63481741,5.95143160,-4.97793530,0.77954213,-0.60056262,3.75996030,-3.90033151,0.25437778,-0.15823585,1.31489979,-0.31223548,0.00974294,-0.00736956,0.16789077,-0.09919536,0.47529931,-0.41383262,0.00000000,-0.00000000
-3.62881441,5.89019990,-4.99500728,0.77169006,-0.60824092,3.70698515,-3.90641991,0.25397176,-0.15711523,1.32540804,-0.31909050,0.00996786,-0.00700468,0.16118170,-0.09710438,0.46360855,-0.41404654,0.00000000,-0.00000000
-3.62281141,5.82858387,-5.01244781,0.76322758,-0.61569783,3.65404140,-3.91209821,0.25330126,-0.15642142,1.33588078,-0.32639084,0.01020913,-0.00665732,0.15440455,-0.09548522,0.45183790,-0.41435742,0.00000000,-0.00000000
-3.61680840,5.76662147,-5.02956680,0.75424174,-0.62293446,3.60115010,-3.91669199,0.25235742,-0.15611869,1.34613880,-0.33417229,0.01046070,-0.00632806,0.14762652,-0.09439901,0.44008917,-0.41470145,0.00000000,-0.00000000
-3.61080540,5.70435118,-5.04575692,0.74481139,-0.62996619,3.54836306,-3.91958520,0.25113457,-0.15616890,1.35598298,-0.34248073,0.01071570,-0.00601792,0.14090901,-0.09390503,0.42845606,-0.41502558,0.00000000,-0.00000000
-3.60480240,5.64183206,-5.06051055,0.73500616,-0.63682296,3.49577326,-3.92023718,0.24963074,-0.15653256,1.36520791,-0.35137005,0.01096660,-0.00572834,0.13430644,-0.09405960,0.41702204,-0.41529006,0.00000000,-0.00000000
-3.59879940,5.57916258,-5.07343077,0.72488617,-0.64354900,3.44352266,-3.91819553,0.24784813,-0.15716967,1.37361608,-0.36089926,0.01120544,-0.00546114,0.12786533,-0.09491485,0.40585875,-0.41547028,0.00000000,-0.00000000
-3.59279640,5.51649675,-5.08423626,0.71450234,-0.65020196,3.39180656,-3.91310452,0.24579378,-0.15804044,1.38103198,-0.37112876,0.01142405,-0.00521847,0.12162395,-0.09651743,0.39502507,-0.41555791,0.00000000,-0.00000000
-3.58679340,5.45405650,-5.09276010,0.70389733,-0.65685129,3.34087433,-3.90470933,0.24348008,-0.15910588,1.38731525,-0.38211608,0.01161435,-0.00500271,0.11561221,-0.09890707,0.38456656,-0.41556118,0.00000000,-0.00000000
-3.58079040,5.39213943,-5.09894308,0.69310688,-0.66357599,3.29102611,-3.89285607,0.24092539,-0.16032817,1.39237228,-0.39391112,0.01176863,-0.00481637,0.10985200,-0.10211519,0.37451562,-0.41550428,0.00000000,-0.00000000
-3.57478739,5.33112135,-5.10282209,0.68216152,-0.67046161,3.24260578,-3.87748830,0.23815451,-0.16167093,1.39616572,-0.40655121,0.01187980,-0.00466202,0.10435781,-0.10616328,0.36489204,-0.41542605,0.00000000,-0.00000000
-3.56878439,5.27145345,-5.10451458,0.67108846,-0.67759662,3.19599038,-3.85864037,0.23519894,-0.16309934,1.39872133,-0.42005619,0.01194172,-0.00454209,0.09913763,-0.11106142,0.35570396,-0.41537771,0.00000000,-0.00000000
-3.56278139,5.21365424,-5.10420003,0.65991351,-0.68506828,3.15157669,-3.83642826,0.23209710,-0.16458012,1.40013191,-0.43442381,0.01194938,-0.00445884,0.09419397,-0.11680678,0.34694918,-0.41542008,0.00000000,-0.00000000
-3.55677839,5.15829693,-5.10209971,0.64866304,-0.69295802,3.10976565,-3.81103871,0.22889415,-0.16608145,1.40055830,-0.44962570,0.01189915,-0.00441415,0.08952506,-0.12338215,0.33861681,-0.41562004,0.00000000,-0.00000000
-3.55077539,5.10599290,-5.09845579,0.63736563,-0.70133666,3.07094571,-3.78271719,0.22564173,-0.16757287,1.40022723,-0.46560419,0.01178888,-0.00440948,0.08512599,-0.13075467,0.33068893,-0.41604675,0.00000000,-0.00000000
-3.54477239,5.05737253,-5.09351108,0.62605360,-0.71025956,3.03547593,-3.75175552,0.22239732,-0.16902511,1.39942644,-0.48227014,0.01161799,-0.00444569,0.08098992,-0.13887481,0.32314252,-0.41676746,0.00000000,-0.00000000
-3.53876938,5.01306458,-5.08749047,0.61476412,-0.71976210,3.00367006,-3.71847953,0.21922341,-0.17040995,1.39849726,-0.49950210,0.01138755,-0.00452299,0.07710910,-0.14767554,0.31595134,-0.41784346,0.00000000,-0.00000000
-3.53276638,4.97367543,-5.08058494,0.60354002,-0.72985547,2.97578252,-3.68323761,0.21618646,-0.17170017,1.39782503,-0.51714679,0.01110018,-0.00464082,0.07347585,-0.15707205,0.30908776,-0.41932604,0.00000000,-0.00000000
-3.52676338,4.93976947,-5.07293896,0.59243019,-0.74052335,2.95199706,-3.64639011,0.21335563,-0.17286952,1.39782801,-0.53502105,0.01075996,-0.00479781,0.07008327,-0.16696182,0.30252462,-0.42125294,0.00000000,-0.00000000
-3.52076038,4.91185191,-5.06464175,0.58148966,-0.75171943,2.93241903,-3.60830026,0.21080139,-0.17389283,1.39894514,-0.55291519,0.01037232,-0.00499170,0.06692586,-0.17722525,0.29623689,-0.42364532,0.00000000,-0.00000000
-3.51475738,4.89035489,-5.05572266,0.57077928,-0.76336606,2.91707156,-3.56932639,0.20859400,-0.17474622,1.40162333,-0.57059773,0.00994381,-0.00521934,0.06399988,-0.18772692,0.29020325,-0.42650547,0.00000000,-0.00000000
-3.50875438,4.87562755,-5.04615055,0.56036513,-0.77535422,2.90589585,-3.52981564,0.20680204,-0.17540736,1.40630471,-0.58782130,0.00948187,-0.00547670,0.06130354,-0.19831747,0.28440754,-0.42981534,0.00000000,-0.00000000
-3.50275138,4.86793052,-5.03583697,0.55031763,-0.78754466,2.89875573,-3.49009880,0.20549084,-0.17585594,1.41341435,-0.60432949,0.00899461,-0.00575890,0.05883698,-0.20883607,0.27883998,-0.43353605,0.00000000,-0.00000000
-3.49674837,4.86743486,-5.02464241,0.54071052,-0.79977050,2.89544597,-3.45048622,0.20472108,-0.17607407,1.42334881,-0.61986439,0.00849049,-0.00606024,0.05660217,-0.21911354,0.27349824,-0.43760835,0.00000000,-0.00000000
-3.49074537,4.87422499,-5.01238499,0.53161958,-0.81184091,2.89570379,-3.41126420,0.20454741,-0.17604682,1.43646586,-0.63417441,0.00797809,-0.00637436,0.05460258,-0.22897596,0.26838832,-0.44195398,0.00000000,-0.00000000
-3.48474237,4.88830505,-4.99885061,0.52312132,-0.82354592,2.89922286,-3.37269177,0.20501734,-0.17576274,1.45307552,-0.64702213,0.00746586,-0.00669432,0.05284284,-0.23824879,0.26352513,-0.44647793,0.00000000,-0.00000000
-3.47873937,4.90960781,-4.98380351,0.51529150,-0.83466205,2.90566883,-3.33499716,0.20617017,-0.17521429,1.47343258,-0.65819177,0.00696185,-0.00701277,0.05132825,-0.24676124,0.25893283,-0.45107141,0.00000000,-0.00000000
-3.47273637,4.93800494,-4.96699643,0.50820373,-0.84495850,2.91469512,-3.29837401,0.20803619,-0.17439824,1.49773058,-0.66749592,0.00647355,-0.00732214,0.05006429,-0.25435084,0.25464490,-0.45561538,0.00000000,-0.00000000
-3.46673337,4.97331746,-4.94817943,0.50192792,-0.85420368,2.92595820,-3.26297685,0.21063607,-0.17331595,1.52609727,-0.67478121,0.00600767,-0.00761483,0.04905609,-0.26086798,0.25070374,-0.45998448,0.00000000,-0.00000000
-3.46073037,5.01532519,-4.92710662,0.49652875,-0.86217171,2.93913094,-3.22891593,0.21398042,-0.17197341,1.55859142,-0.67993277,0.00557005,-0.00788343,0.04830792,-0.26618025,0.24716000,-0.46405107,0.00000000,-0.00000000
-3.45472736,5.06377402,-4.90354061,0.49206421,-0.86864868,2.95391340,-3.19625150,0.21806947,-0.17038124,1.59520080,-0.68287720,0.00516552,-0.00812089,0.04782266,-0.27017643,0.24407145,-0.46768930,0.00000000,-0.00000000
-3.44872436,5.11838013,-4.87725424,0.48858396,-0.87343831,2.97004006,-3.16498778,0.22289300,-0.16855437,1.63584129,-0.68358397,0.00479786,-0.00832083,0.04760138,-0.27276984,0.24150136,-0.47077886,0.00000000,-0.00000000
-3.44272136,5.17883039,-4.84803002,0.48612785,-0.87636697,2.98728307,-3.13506711,0.22843027,-0.16651161,1.68035694,-0.68206527,0.00446978,-0.00847763,0.04764285,-0.27390106,0.23951651,-0.47320839,0.00000000,-0.00000000
-3.43671836,5.24477876,-4.81565757,0.48472434,-0.87728775,3.00545124,-3.10636480,0.23465014,-0.16427503,1.72852083,-0.67837436,0.00418294,-0.00858668,0.04794323,-0.27353974,0.23818472,-0.47487831,0.00000000,-0.00000000
-3.43071536,5.31583858,-4.77992980,0.48438891,-0.87608362,3.02438477,-3.07868540,0.24151125,-0.16186927,1.78003673,-0.67260258,0.00393794,-0.00864450,0.04849574,-0.27168553,0.23757204,-0.47570300,0.00000000,-0.00000000
-3.42471236,5.39157129,-4.74063881,0.48512259,-0.87266951,3.04394620,-3.05176110,0.24896216,-0.15932063,1.83454142,-0.66487523,0.00373444,-0.00864887,0.04929040,-0.26836800,0.23773959,-0.47561237,0.00000000,-0.00000000
-3.41870935,5.47147226,-4.69757237,0.48691041,-0.86699356,3.06400798,-3.02525282,0.25694170,-0.15665628,1.89160782,-0.65534658,0.00357122,-0.00859888,0.05031386,-0.26364560,0.23874018,-0.47455273,0.00000000,-0.00000000
-3.41270635,5.55495493,-4.65051209,0.48972013,-0.85903740,3.08443778,-2.99875477,0.26537917,-0.15390341,1.95074876,-0.64419436,0.00344625,-0.00849495,0.05154934,-0.25760370,0.24061491,-0.47248703,0.00000000,-0.00000000
-3.40670335,5.64133458,-4.59923407,0.49350098,-0.84881573,3.10508249,-2.97180257,0.27419479,-0.15108843,2.01142171,-0.63161393,0.00335685,-0.00833885,0.05297656,-0.25035181,0.24338970,-0.46939460,0.00000000,-0.00000000
-3.40070035,5.72981334,-4.54351283,0.49818281,-0.83637523,3.12575212,-2.94388539,0.28330003,-0.14823640,2.07303435,-0.61781264,0.00329975,-0.00813359,0.05457181,-0.24202009,0.24707218,-0.46527047,0.00000000,-0.00000000
-3.39469735,5.81946792,-4.48312887,0.50367544,-0.82179304,3.14620489,-2.91446184,0.29259820,-0.14537052,2.13495111,-0.60300438,0.00327123,-0.00788332,0.05630815,-0.23275529,0.25164885,-0.46012440,0.00000000,-0.00000000
-3.38869435,5.90924174,-4.41787991,0.50986857,-0.80517488,3.16613471,-2.88297928,0.30198503,-0.14251187,2.19650096,-0.58740483,0.00326726,-0.00759321,0.05815558,-0.22271641,0.25708290,-0.45397975,0.00000000,-0.00000000
-3.38269135,5.99794282,-4.34759564,0.51663216,-0.78665293,3.18516216,-2.84889584,0.31134950,-0.13967938,2.25698615,-0.57122737,0.00328355,-0.00726924,0.06008145,-0.21207012,0.26331265,-0.44687229,0.00000000,-0.00000000
-3.37668834,6.08424857,-4.27215527,0.52381743,-0.76638356,3.20282998,-2.81170436,0.32057486,-0.13688999,2.31569229,-0.55467996,0.00331573,-0.00691803,0.06205088,-0.20098620,0.27025096,-0.43884906,0.00000000,-0.00000000
-3.37068534,6.16671827,-4.19150691,0.53125857,-0.74454501,3.21860353,-2.77095689,0.32953986,-0.13415896,2.37189945,-0.53796281,0.00335941,-0.00654659,0.06402728,-0.18963317,0.27778556,-0.42996745,0.00000000,-0.00000000
-3.36468234,6.24381367,-4.10568762,0.53877515,-0.72133495,3.23187687,-2.72628880,0.33812027,-0.13150045,2.42489429,-0.52126710,0.00341028,-0.00616214,0.06597301,-0.17817431,0.28578043,-0.42029426,0.00000000,-0.00000000
-3.35867934,6.31392746,-4.01484279,0.54617526,-0.69696805,3.24198426,-2.67744089,0.34619069,-0.12892807,2.47398308,-0.50477444,0.00346422,-0.00577189,0.06785010,-0.16676407,0.29407830,-0.40990516,0.00000000,-0.00000000
-3.35267634,6.37541915,-3.91924327,0.55325944,-0.67167336,3.24821695,-2.62427849,0.35362665,-0.12645563,2.51850530,-0.48865711,0.00351735,-0.00538282,0.06962101,-0.15554510,0.30250414,-0.39888410,0.00000000,-0.00000000
-3.34667334,6.42665730,-3.81929918,0.55982515,-0.64569164,3.24984446,-2.56680622,0.36030693,-0.12409778,2.55784749,-0.47307887,0.00356611,-0.00500150,0.07124953,-0.14464584,0.31086969,-0.38732297,0.00000000,-0.00000000
-3.34067034,6.46606635,-3.71556891,0.56567185,-0.61927256,3.24613970,-2.50517769,0.36611620,-0.12187070,2.59145699,-0.45819620,0.00360734,-0.00463398,0.07270164,-0.13417884,0.31897875,-0.37532121,0.00000000,-0.00000000
-3.33466733,6.49217647,-3.60876265,0.57060649,-0.59267161,3.23640634,-2.43969922,0.37094772,-0.11979262,2.61885518,-0.44415983,0.00363828,-0.00428560,0.07394641,-0.12423964,0.32663318,-0.36298542,0.00000000,-0.00000000
-3.32866433,6.50367403,-3.49973963,0.57444908,-0.56614696,3.22000757,-2.37082763,0.37470624,-0.11788417,2.63964964,-0.43111632,0.00365665,-0.00396096,0.07495689,-0.11490624,0.33363928,-0.35042884,0.00000000,-0.00000000
-3.32266133,6.49945040,-3.38949911,0.57703839,-0.53995606,3.19639433,-2.29916175,0.37731080,-0.11616868,2.65354482,-0.41920964,0.00366064,-0.00366381,0.07571093,-0.10623921,0.33981434,-0.33777063,0.00000000,-0.00000000
-3.31665833,6.47864678,-3.27916515,0.57823727,-0.51435211,3.16513189,-2.22542833,0.37869745,-0.11467210,2.66035071,-0.40858257,0.00364895,-0.00339707,0.07619192,-0.09828213,0.34499309,-0.32513494,0.00000000,-0.00000000
-3.31065533,6.44069265,-3.16996580,0.57793755,-0.48958054,3.12592318,-2.15046284,0.37882168,-0.11342290,2.65998906,-0.39937785,0.00362074,-0.00316282,0.07638942,-0.09106253,0.34903367,-0.31264968,0.00000000,-0.00000000
-3.30465233,6.38533593,-3.06320760,0.57606416,-0.46587543,3.07862768,-2.07518614,0.37766049,-0.11245164,2.65249677,-0.39173900,0.00357567,-0.00296232,0.07629964,-0.08459302,0.35182296,-0.30044499,0.00000000,-0.00000000
-3.29864932,6.31266298,-2.96024651,0.57257833,-0.44345604,3.02327483,-2.00057823,0.37521392,-0.11179044,2.63802614,-0.38581078,0.00351386,-0.00279612,0.07592575,-0.07887270,0.35328094,-0.28865147,0.00000000,-0.00000000
-3.29264632,6.22310735,-2.86245667,0.56747962,-0.42252363,2.96007122,-1.92765023,0.37150604,-0.11147231,2.61684185,-0.38173927,0.00343583,-0.00266408,0.07527796,-0.07388868,0.35336386,-0.27739815,0.00000000,-0.00000000
-3.28664332,6.11744646,-2.77119811,0.56080671,-0.40325849,2.88940107,-1.85741587,0.36658513,-0.11153036,2.58931450,-0.37967146,0.00334249,-0.00256553,0.07437342,-0.06961761,0.35206614,-0.26681028,0.00000000,-0.00000000
-3.28064032,5.99678612,-2.68778506,0.55263692,-0.38581749,2.81182010,-1.79086370,0.36052322,-0.11199692,2.55591096,-0.37975446,0.00323510,-0.00249932,0.07323590,-0.06602730,0.34942074,-0.25700704,0.00000000,-0.00000000
-3.27463732,5.86253342,-2.61345572,0.54308431,-0.37033197,2.72804281,-1.72893117,0.35341473,-0.11290268,2.51718167,-0.38213424,0.00311519,-0.00246398,0.07189523,-0.06307819,0.34549818,-0.24809914,0.00000000,-0.00000000
-3.26863432,5.71635894,-2.54934457,0.53229654,-0.35690624,2.63892395,-1.67248125,0.34537448,-0.11427580,2.47374534,-0.38695385,0.00298450,-0.00245779,0.07038655,-0.06072485,0.34040403,-0.24018661,0.00000000,-0.00000000
-3.26263132,5.56015004,-2.49645796,0.52045065,-0.34561655,2.54543508,-1.62228248,0.33653486,-0.11614106,2.42627152,-0.39435121,0.00284497,-0.00247891,0.06874936,-0.05891735,0.33427516,-0.23335655,0.00000000,-0.00000000
-3.25662831,5.39595716,-2.45565340,0.50774780,-0.33651061,2.44863718,-1.57899270,0.32704253,-0.11851903,2.37546182,-0.40445621,0.00269867,-0.00252546,0.06702647,-0.05760249,0.32727481,-0.22768122,0.00000000,-0.00000000
-3.25062531,5.22593558,-2.42762253,0.49440731,-0.32960759,2.34965080,-1.54314658,0.31705448,-0.12142534,2.32203047,-0.41738745,0.00254770,-0.00259561,0.06526273,-0.05672502,0.31958682,-0.22321627,0.00000000,-0.00000000
-3.24462231,5.05228520,-2.41287793,0.48066029,-0.32489849,2.24962501,-1.51514702,0.30673391,-0.12486998,2.26668491,-0.43324823,0.00239422,-0.00268763,0.06350383,-0.05622870,0.31140913,-0.21999938,0.00000000,-0.00000000
-3.23861931,4.87719093,-2.41174336,0.46674303,-0.32234693,2.14970651,-1.49525997,0.29624584,-0.12885666,2.21010743,-0.45212211,0.00224033,-0.00279995,0.06179495,-0.05605726,0.30294703,-0.21804914,0.00000000,-0.00000000
-3.23261631,4.70276634,-2.42434699,0.45289053,-0.32189023,2.05101036,-1.48361249,0.28575279,-0.13338224,2.15293845,-0.47406794,0.00208811,-0.00293117,0.06017956,-0.05615535,0.29440637,-0.21736433,0.00000000,-0.00000000
-3.22661331,4.53100274,-2.45061735,0.43933044,-0.32344070,1.95459328,-1.48019332,0.27541066,-0.13843622,2.09576227,-0.49911451,0.00193952,-0.00308008,0.05869819,-0.05646929,0.28598705,-0.21792356,0.00000000,-0.00000000
-3.22061031,4.36372560,-2.49028154,0.42627748,-0.32688707,1.86143060,-1.48485572,0.26536490,-0.14400028,2.03909579,-0.52725502,0.00179639,-0.00324563,0.05738745,-0.05694786,0.27787710,-0.21968525,0.00000000,-0.00000000
-3.21460730,4.20255994,-2.54286534,0.41392881,-0.33209615,1.77239757,-1.49732190,0.25574730,-0.15004788,1.98338060,-0.55844154,0.00166044,-0.00342689,0.05627914,-0.05754292,0.27024749,-0.22258799,0.00000000,-0.00000000
-3.20860430,4.04890538,-2.60769530,0.40246016,-0.33891454,1.68825533,-1.51718893,0.24667327,-0.15654402,1.92897881,-0.59257978,0.00153323,-0.00362301,0.05539958,-0.05820998,0.26324809,-0.22655129,0.00000000,-0.00000000
-3.20260130,3.90392134,-2.68390264,0.39202304,-0.34717050,1.60964178,-1.54393551,0.23823987,-0.16344503,1.87617253,-0.62952449,0.00141614,-0.00383314,0.05476921,-0.05890865,0.25700459,-0.23147665,0.00000000,-0.00000000
-3.19659830,3.76852215,-2.77042942,0.38274284,-0.35667600,1.53706716,-1.57692989,0.23052455,-0.17069861,1.82516699,-0.66907583,0.00131039,-0.00405639,0.05440238,-0.05960299,0.25161677,-0.23724898,0.00000000,-0.00000000
-3.19059530,3.64338130,-2.86603723,0.37471801,-0.36722893,1.47091399,-1.61543852,0.22358461,-0.17824399,1.77609676,-0.71097719,0.00121703,-0.00429171,0.05430739,-0.06026178,0.24715784,-0.24373844,0.00000000,-0.00000000
-3.18459230,3.52894370,-2.96931897,0.36801986,-0.37861563,1.41144068,-1.65863584,0.21745733,-0.18601242,1.72903485,-0.75491469,0.00113696,-0.00453783,0.05448677,-0.06085864,0.24367502,-0.25080258,0.00000000,-0.00000000
-3.17858929,3.42544440,-3.07871433,0.36269329,-0.39061358,1.35878828,-1.70561522,0.21216076,-0.19392791,1.68400381,-0.80051880,0.00107088,-0.00479320,0.05493770,-0.06137198,0.24119104,-0.25828878,0.00000000,-0.00000000
-3.17258629,3.33293203,-3.19252940,0.35875791,-0.40299457,1.31298944,-1.75540125,0.20769498,-0.20190830,1.64098817,-0.84736828,0.00101936,-0.00505593,0.05565267,-0.06178494,0.23970659,-0.26603716,0.00000000,-0.00000000
-3.16658329,3.25129513,-3.30896095,0.35620959,-0.41552807,1.27397875,-1.80696371,0.20404386,-0.20986669,1.59994754,-0.89499664,0.00098280,-0.00532372,0.05662019,-0.06208510,0.23920332,-0.27388360,0.00000000,-0.00000000
-3.16058029,3.18028960,-3.42612549,0.35502229,-0.42798503,1.24160385,-1.85923323,0.20117705,-0.21771328,1.56082942,-0.94290119,0.00096146,-0.00559386,0.05782552,-0.06226415,0.23964735,-0.28166319,0.00000000,-0.00000000
