energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-4.32516258,5.19208526,0.03161710,0.17177489,0.89976075,2.99762470,0.14947358,2.01118313
-4.31915958,5.07179292,0.03057209,0.17136445,0.90991554,2.90080358,0.14626625,1.97953476
-4.31315658,4.96038117,0.02952311,0.17131035,0.92463540,2.80535985,0.14340317,1.95336122
-4.30715358,4.86032447,0.02847366,0.17167971,0.94424527,2.71311738,0.14092312,1.93340474
-4.30115058,4.77402008,0.02742933,0.17253652,0.96903063,2.62585252,0.13886893,1.92038072
-4.29514757,4.70365864,0.02639733,0.17393682,0.99921020,2.54522020,0.13728396,1.91492661
-4.28914457,4.65109969,0.02538592,0.17592405,1.03490876,2.47268513,0.13620842,1.91755133
-4.28314157,4.61775838,0.02440382,0.17852485,1.07613181,2.40946095,0.13567549,1.92858817
-4.27713857,4.60450914,0.02345966,0.18174536,1.12274349,2.35646010,0.13570773,1.94815378
-4.27113557,4.61161112,0.02256148,0.18556857,1.17444922,2.31425627,0.13631387,1.97611564
-4.26513257,4.63865927,0.02171623,0.18995258,1.23078433,2.28306086,0.13748626,2.01207009
-4.25912956,4.68456383,0.02092944,0.19483004,1.29110972,2.26271422,0.13919911,2.05533232
-4.25312656,4.74755921,0.02020497,0.20010890,1.35461511,2.25269180,0.14140766,2.10493932
-4.24712356,4.82524261,0.01954481,0.20567433,1.42033031,2.25212454,0.14404842,2.15966592
-4.24112056,4.91464051,0.01894908,0.21139186,1.48714449,2.25983243,0.14704041,2.21805378
-4.23511756,5.01230077,0.01841604,0.21711161,1.55383280,2.27436972,0.15028745,2.27845201
-4.22911456,5.11440620,0.01794222,0.22267337,1.61908980,2.29407948,0.15368134,2.33906826
-4.22311156,5.21690504,0.01752266,0.22791246,1.68156817,2.31715533,0.15710590,2.39802775
-4.21710855,5.31565290,0.01715117,0.23266595,1.73992151,2.34170767,0.16044154,2.45343814
-4.21110555,5.40656006,0.01682060,0.23677911,1.79284925,2.36583178,0.16357026,2.50345720
-4.20510255,5.48573821,0.01652321,0.24011163,1.83914201,2.38767509,0.16638082,2.54636044
-4.19909955,5.54964047,0.01625098,0.24254357,1.87772518,2.40550112,0.16877377,2.58060581
-4.19309655,5.59518898,0.01599594,0.24398054,1.90769912,2.41774775,0.17066618,2.60489254
-4.18709355,5.61988513,0.01575049,0.24435795,1.92837396,2.42307781,0.17199572,2.61821159
-4.18109055,5.62189777,0.01550768,0.24364422,1.93929741,2.42042037,0.17272397,2.61988563
-4.17508754,5.60012654,0.01526144,0.24184266,1.94027457,2.40900142,0.17283878,2.60959672
-4.16908454,5.55423762,0.01500678,0.23899204,1.93137844,2.38836316,0.17235552,2.58740053
-4.16308154,5.48467132,0.01473998,0.23516578,1.91295091,2.35837170,0.17131709,2.55372679
-4.15707854,5.39262128,0.01445866,0.23046974,1.88559399,2.31921309,0.16979281,2.50936568
-4.15107554,5.27998687,0.01416187,0.22503883,1.85015160,2.27137841,0.16787608,2.45544112
-4.14507254,5.14930103,0.01385010,0.21903239,1.80768274,2.21563879,0.16568098,2.39337208
-4.13906953,5.00363690,0.01352524,0.21262879,1.75942703,2.15301172,0.16333788,2.32482358
-4.13306653,4.84649745,0.01319051,0.20601913,1.70676407,2.08472014,0.16098832,2.25164953
-4.12706353,4.68169250,0.01285035,0.19940064,1.65116825,2.01214623,0.15877932,2.17582978
-4.12106053,4.51320841,0.01251026,0.19296978,1.59416081,1.93678166,0.15685733,2.09940392
-4.11505753,4.34507541,0.01217662,0.18691547,1.53726101,1.86017641,0.15536215,2.02440449
-4.10905453,4.18123764,0.01185649,0.18141254,1.48193822,1.78388793,0.15442105,1.95279213
-4.10305153,4.02543070,0.01155734,0.17661589,1.42956678,1.70943263,0.15414327,1.88639498
-4.09704852,3.88107090,0.01128684,0.17265526,1.38138526,1.63824124,0.15461522,1.82685466
-4.09104552,3.75116005,0.01105258,0.16963111,1.33846145,1.57161950,0.15589662,1.77558044
-4.08504252,3.63820852,0.01086188,0.16761146,1.30166429,1.51071532,0.15801757,1.73371311
-4.07903952,3.54417895,0.01072150,0.16663002,1.27164355,1.45649333,0.16097691,1.70209965
-4.07303652,3.47045153,0.01063749,0.16668555,1.24881785,1.40971719,0.16474179,1.68127898
-4.06703352,3.41781158,0.01061500,0.16774245,1.23337117,1.37094003,0.16924847,1.67147924
-4.06103052,3.38645865,0.01065816,0.16973261,1.22525770,1.34050272,0.17440452,1.67262596
-4.05502751,3.37603599,0.01077007,0.17255838,1.22421463,1.31853972,0.18009209,1.68436057
-4.04902451,3.38567830,0.01095271,0.17609655,1.22978218,1.30499160,0.18617225,1.70606804
-4.04302151,3.41407508,0.01120707,0.18020321,1.24132976,1.29962350,0.19249027,1.73691229
-4.03701851,3.45954631,0.01153319,0.18471925,1.25808714,1.30204828,0.19888150,1.77587761
-4.03101551,3.52012708,0.01193038,0.18947631,1.27917922,1.31175317,0.20517769,1.82181427
-4.02501251,3.59365712,0.01239742,0.19430298,1.30366292,1.32812867,0.21121348,1.87348631
-4.01900950,3.67787156,0.01293278,0.19903088,1.33056463,1.35049834,0.21683272,1.92961952
-4.01300650,3.77048907,0.01353491,0.20350061,1.35891667,1.37814823,0.22189444,1.98894763
-4.00700350,3.86929395,0.01420250,0.20756708,1.38779135,1.41035485,0.22627813,2.05025492
-4.00100050,3.97220897,0.01493473,0.21110418,1.41633130,1.44641065,0.22988818,2.11241355
-3.99499750,4.07735651,0.01573153,0.21400860,1.44377483,1.48564612,0.23265722,2.17441448
-3.98899450,4.18310603,0.01659370,0.21620255,1.46947569,1.52744815,0.23454832,2.23539067
-3.98299150,4.28810676,0.01752306,0.21763551,1.49291640,1.57127397,0.23555582,2.29463235
-3.97698849,4.39130506,0.01852247,0.21828465,1.51371496,1.61666082,0.23570506,2.35159382
-3.97098549,4.49194690,0.01959576,0.21815431,1.53162509,1.66323123,0.23505062,2.40589218
-3.96498249,4.58956647,0.02074756,0.21727422,1.54653018,1.71069436,0.23367368,2.45729862
-3.95897949,4.68396270,0.02198307,0.21569692,1.55843181,1.75884377,0.23167821,2.50572308
-3.95297649,4.77516579,0.02330770,0.21349431,1.56743357,1.80755232,0.22918645,2.55119377
-3.94697349,4.86339664,0.02472666,0.21075355,1.57372150,1.85676476,0.22633387,2.59383284
-3.94097049,4.94902180,0.02624443,0.20757267,1.57754224,1.90648898,0.22326374,2.63382995
-3.93496748,5.03250706,0.02786431,0.20405592,1.57918032,1.95678642,0.22012168,2.67141532
-3.92896448,5.11437246,0.02958781,0.20030918,1.57893585,2.00776255,0.21705038,2.70683397
-3.92296148,5.19515120,0.03141419,0.19643570,1.57710383,2.05955791,0.21418472,2.74032241
-3.91695848,5.27535463,0.03333992,0.19253220,1.57395615,2.11234015,0.21164740,2.77208919
-3.91095548,5.35544489,0.03535836,0.18868565,1.56972712,2.16629760,0.20954536,2.80230007
-3.90495248,5.43581601,0.03745938,0.18497070,1.56460314,2.22163421,0.20796694,2.83106844
-3.89894947,5.51678395,0.03962930,0.18144795,1.55871679,2.27856608,0.20697994,2.85845112
-3.89294647,5.59858499,0.04185080,0.17816302,1.55214533,2.33731930,0.20663058,2.88444948
-3.88694347,5.68138161,0.04410313,0.17514633,1.54491346,2.39812854,0.20694317,2.90901514
-3.88094047,5.76527419,0.04636241,0.17241370,1.53699968,2.46123614,0.20792071,2.93205973
-3.87493747,5.85031678,0.04860216,0.16996750,1.52834571,2.52689090,0.20954602,2.95346741
-3.86893447,5.93653452,0.05079392,0.16779834,1.51886797,2.59534585,0.21178354,2.97310910
-3.86293147,6.02394060,0.05290805,0.16588708,1.50847028,2.66685452,0.21458151,2.99085717
-3.85692846,6.11255043,0.05491465,0.16420706,1.49705678,2.74166483,0.21787448,3.00659925
-3.85092546,6.20239116,0.05678452,0.16272641,1.48454418,2.82001030,0.22158600,3.02025027
-3.84492246,6.29350489,0.05849018,0.16141024,1.47087249,2.90209812,0.22563147,3.03176149
-3.83891946,6.38594452,0.06000682,0.16022270,1.45601366,2.98809403,0.22992087,3.04112612
-3.83291646,6.47976190,0.06131332,0.15912873,1.43997749,3.07810426,0.23436152,3.04838095
-3.82691346,6.57498851,0.06239304,0.15809544,1.42281474,3.17215482,0.23886060,3.05360395
-3.82091046,6.67160946,0.06323455,0.15709318,1.40461723,3.27016919,0.24332751,3.05690801
-3.81490745,6.76953261,0.06383214,0.15609615,1.38551511,3.37194523,0.24767603,3.05843137
-3.80890445,6.86855478,0.06418622,0.15508275,1.36567163,3.47713295,0.25182614,3.05832541
-3.80290145,6.96832759,0.06430335,0.15403552,1.34527589,3.58521439,0.25570563,3.05674078
-3.79689845,7.06832592,0.06419622,0.15294087,1.32453414,3.69548754,0.25925140,3.05381288
-3.79089545,7.16782164,0.06388327,0.15178864,1.30366018,3.80705576,0.26241048,3.04964784
-3.78489245,7.26586562,0.06338817,0.15057157,1.28286569,3.91882437,0.26514078,3.04431005
-3.77888944,7.36128019,0.06273906,0.14928466,1.26235092,4.02950572,0.26741146,3.03781219
-3.77288644,7.45266410,0.06196774,0.14792471,1.24229638,4.13763365,0.26920314,3.03010860
-3.76688344,7.53841110,0.06110861,0.14648976,1.22285597,4.24158788,0.27050771,3.02109256
-3.76088044,7.61674237,0.06019759,0.14497887,1.20415186,4.33962822,0.27132793,3.01059773
-3.75487744,7.68575245,0.05927108,0.14339186,1.18627126,4.42993806,0.27167674,2.99840390
-3.74887444,7.74346697,0.05836477,0.14172935,1.16926515,4.51067569,0.27157631,2.98424662
-3.74287144,7.78791002,0.05751266,0.13999279,1.15314892,4.58003183,0.27105688,2.96783030
-3.73686843,7.81717798,0.05674610,0.13818475,1.13790461,4.63629074,0.27015541,2.94884398
-3.73086543,7.82951625,0.05609295,0.13630915,1.12348455,4.67789240,0.26891409,2.92697883
-3.72486243,7.82339479,0.05557693,0.13437158,1.10981603,4.70349259,0.26737871,2.90194637
-3.71885943,7.79757855,0.05521710,0.13237959,1.09680664,4.71201789,0.26559705,2.87349622
-3.71285643,7.75118879,0.05502752,0.13034288,1.08434989,4.70271269,0.26361722,2.84143257
-3.70685343,7.68375180,0.05501714,0.12827349,1.07233085,4.67517553,0.26148615,2.80562821
-3.70085043,7.59523236,0.05518974,0.12618574,1.06063152,4.62938272,0.25924820,2.76603551
-3.69484742,7.48604988,0.05554419,0.12409617,1.04913567,4.56569777,0.25694403,2.72269381
-3.68884442,7.35707630,0.05607470,0.12202330,1.03773317,4.48486588,0.25460963,2.67573288
-3.68284142,7.20961583,0.05677130,0.11998726,1.02632365,4.38799356,0.25227586,2.62537246
-3.67683842,7.04536760,0.05762030,0.11800943,1.01481955,4.27651430,0.24996815,2.57191806
-3.67083542,6.86637330,0.05860494,0.11611195,1.00314863,4.15214202,0.24770665,2.51575343
-3.66483242,6.67495251,0.05970601,0.11431722,0.99125594,4.01681431,0.24550672,2.45733027
-3.65882941,6.47362917,0.06090246,0.11264749,0.97910548,3.87262860,0.24337974,2.39715584
-3.65282641,6.26505288,0.06217209,0.11112442,0.96668149,3.72177406,0.24133407,2.33577922
-3.64682341,6.05191880,0.06349215,0.10976874,0.95398934,3.56646267,0.23937631,2.27377680
-3.64082041,5.83688975,0.06483991,0.10859993,0.94105625,3.40886256,0.23751257,2.21173784
-3.63481741,5.62252382,0.06619320,0.10763603,0.92793143,3.25103640,0.23574965,2.15025031
-3.62881441,5.41121015,0.06753083,0.10689340,0.91468580,3.09488751,0.23409618,2.08988774
-3.62281141,5.20511484,0.06883299,0.10638658,0.90141100,2.94211556,0.23256340,2.03119696
-3.61680840,5.00613841,0.07008157,0.10612808,0.88821757,2.79418305,0.23116562,1.97468714
-3.61080540,4.81588507,0.07126030,0.10612809,0.87523215,2.65229340,0.22992024,1.92081990
-3.60480240,4.63564401,0.07235495,0.10639422,0.86259359,2.51738048,0.22884728,1.87000056
-3.59879940,4.46638156,0.07335334,0.10693099,0.85044802,2.39010913,0.22796837,1.82257021
-3.59279640,4.30874341,0.07424535,0.10773934,0.83894271,2.27088543,0.22730533,1.77879878
-3.58679340,4.16306505,0.07502275,0.10881596,0.82821912,2.15987529,0.22687829,1.73887872
-3.58079040,4.02938909,0.07567914,0.11015256,0.81840515,2.05702954,0.22670345,1.70291960
-3.57478739,3.90748771,0.07620968,0.11173512,0.80960715,1.96211372,0.22679075,1.67094352
-3.56878439,3.79688874,0.07661088,0.11354317,0.80190194,1.87474054,0.22714147,1.64288167
-3.56278139,3.69690423,0.07688037,0.11554915,0.79532933,1.79440338,0.22774596,1.61857235
-3.55677839,3.60666040,0.07701663,0.11771790,0.78988582,1.72050915,0.22858177,1.59776081
-3.55077539,3.52512839,0.07701874,0.12000651,0.78551974,1.65240923,0.22961224,1.58010118
-3.54477239,3.45115531,0.07688621,0.12236435,0.78212839,1.58942754,0.23078577,1.56516115
-3.53876938,3.38349538,0.07661879,0.12473353,0.77955757,1.53088505,0.23203583,1.55242935
-3.53276638,3.32084103,0.07621634,0.12704980,0.77760358,1.47612029,0.23328187,1.54132589
-3.52676338,3.26185397,0.07567882,0.12924379,0.77601788,1.42450591,0.23443102,1.53121591
-3.52076038,3.20519613,0.07500624,0.13124268,0.77451434,1.37546130,0.23538068,1.52142596
-3.51475738,3.14956026,0.07419878,0.13297220,0.77277870,1.32846158,0.23602179,1.51126290
-3.50875438,3.09369993,0.07325686,0.13435894,0.77047997,1.28304340,0.23624272,1.50003468
-3.50275138,3.03645836,0.07218130,0.13533281,0.76728319,1.23880806,0.23593356,1.48707218
-3.49674837,2.97679552,0.07097353,0.13582953,0.76286293,1.19542230,0.23499061,1.47175131
-3.49074537,2.91381270,0.06963578,0.13579315,0.75691679,1.15261735,0.23332081,1.45351435
-3.48474237,2.84677367,0.06817124,0.13517828,0.74917830,1.11018655,0.23084591,1.43188948
-3.47873937,2.77512171,0.06658423,0.13395206,0.73942852,1.06798195,0.22750613,1.40650767
-3.47273637,2.69849164,0.06488038,0.13209573,0.72750577,1.02591015,0.22326313,1.37711596
-3.46673337,2.61671635,0.06306661,0.12960565,0.71331297,0.98392762,0.21810212,1.34358669
-3.46073037,2.52982751,0.06115123,0.12649381,0.69682242,0.94203566,0.21203307,1.30592200
-3.45472736,2.43805031,0.05914384,0.12278773,0.67807771,0.90027524,0.20509080,1.26425371
-3.44872436,2.34179250,0.05705525,0.11852980,0.65719289,0.85872173,0.19733420,1.21883843
-3.44272136,2.24162836,0.05489728,0.11377608,0.63434900,0.81747984,0.18884439,1.17004842
-3.43671836,2.13827829,0.05268260,0.10859461,0.60978833,0.77667868,0.17972218,1.11835866
-3.43071536,2.03258516,0.05042443,0.10306337,0.58380676,0.73646735,0.17008473,1.06433097
-3.42471236,1.92548860,0.04813633,0.09726796,0.55674476,0.69701093,0.16006181,1.00859598
-3.41870935,1.81799852,0.04583189,0.09129910,0.52897754,0.65848726,0.14979169,0.95183390
-3.41270635,1.71116906,0.04352454,0.08525009,0.50090481,0.62108442,0.13941704,0.89475515
-3.40670335,1.60607417,0.04122726,0.07921439,0.47294078,0.58499917,0.12908078,0.83808146
-3.40070035,1.50378582,0.03895248,0.07328322,0.44550471,0.55043627,0.11892235,0.78252850
-3.39469735,1.40535546,0.03671188,0.06754359,0.41901239,0.51760876,0.10907430,0.72879043
-3.38869435,1.31179932,0.03451629,0.06207649,0.39386866,0.48673915,0.09965940,0.67752680
-3.38269135,1.22408757,0.03237569,0.05695545,0.37046129,0.45806129,0.09078840,0.62935219
-3.37668834,1.14313727,0.03029917,0.05224547,0.34915599,0.43182298,0.08255835,0.58482838
-3.37068534,1.06980882,0.02829492,0.04800226,0.33029255,0.40828873,0.07505153,0.54445904
-3.36468234,1.00490503,0.02637031,0.04427182,0.31418202,0.38774279,0.06833497,0.50868674
-3.35867934,0.94917235,0.02453190,0.04109021,0.30110459,0.37049186,0.06246051,0.47789166
-3.35267634,0.90330317,0.02278553,0.03848367,0.29130796,0.35686717,0.05746516,0.45239180
-3.34667334,0.86793842,0.02113628,0.03646880,0.28500604,0.34722577,0.05337192,0.43244404
-3.34067034,0.84366957,0.01958859,0.03505289,0.28237770,0.34195044,0.05019076,0.41824573
-3.33466733,0.83103928,0.01814614,0.03423436,0.28356539,0.34144808,0.04791975,0.40993638
-3.32866433,0.83054010,0.01681195,0.03400320,0.28867365,0.34614625,0.04654626,0.40759913
-3.32266133,0.84261068,0.01558822,0.03434144,0.29776731,0.35648761,0.04604813,0.41126187
-3.31665833,0.86762937,0.01447635,0.03522362,0.31086954,0.37292207,0.04639488,0.42089779
-3.31065533,0.90590506,0.01347684,0.03661728,0.32795977,0.39589672,0.04754866,0.43642550
-3.30465233,0.95766531,0.01258920,0.03848342,0.34897172,0.42584328,0.04946527,0.45770875
-3.29864932,1.02304228,0.01181192,0.04077701,0.37379153,0.46316353,0.05209499,0.48455589
-3.29264632,1.10205674,0.01114238,0.04344760,0.40225644,0.50821259,0.05538332,0.51671930
-3.28664332,1.19460097,0.01057686,0.04643991,0.43415396,0.56128067,0.05927164,0.55389506
-3.28064032,1.30042099,0.01011048,0.04969455,0.46922187,0.62257370,0.06369781,0.59572300
-3.27463732,1.41909930,0.00973727,0.05314887,0.50714918,0.69219330,0.06859679,0.64178752
-3.26863432,1.55003874,0.00945021,0.05673789,0.54757799,0.77011706,0.07390108,0.69161904
-3.26263132,1.69244840,0.00924136,0.06039531,0.59010649,0.85617979,0.07954133,0.74469657
-3.25662831,1.84533267,0.00910192,0.06405470,0.63429296,0.95005668,0.08544678,0.80045119
-3.25062531,2.00748414,0.00902246,0.06765063,0.67966080,1.05124933,0.09154581,0.85827054
-3.24462231,2.17748124,0.00899307,0.07111994,0.72570431,1.15907573,0.09776641,0.91750434
-3.23861931,2.35369150,0.00900353,0.07440298,0.77189538,1.27266488,0.10403664,0.97747083
-3.23261631,2.53428087,0.00904358,0.07744472,0.81769062,1.39095713,0.11028509,1.03746401
-3.22661331,2.71722980,0.00910306,0.08019589,0.86253904,1.51271078,0.11644130,1.09676164
-3.22061031,2.90035624,0.00917219,0.08261389,0.90588996,1.63651546,0.12243615,1.15463392
-3.21460730,3.08134580,0.00924170,0.08466362,0.94720111,1.76081250,0.12820221,1.21035265
-3.20860430,3.25778873,0.00930303,0.08631803,0.98594677,1.88392222,0.13367409,1.26320097
-3.20260130,3.42722347,0.00934851,0.08755855,1.02162594,2.00407779,0.13878880,1.31248351
-3.19659830,3.58718583,0.00937144,0.08837532,1.05377039,2.11946484,0.14348611,1.35753693
-3.19059530,3.73526302,0.00936622,0.08876713,1.08195261,2.22826579,0.14770896,1.39774085
-3.18459230,3.86915085,0.00932841,0.08874139,1.10579367,2.32870762,0.15140395,1.43252898
-3.17858929,3.98671289,0.00925476,0.08831378,1.12497077,2.41911133,0.15452185,1.46140056
-3.17258629,4.08603951,0.00914323,0.08750797,1.13922473,2.49794143,0.15701826,1.48393175
-3.16658329,4.16550495,0.00899293,0.08635520,1.14836702,2.56385351,0.15885434,1.49978692
-3.16058029,4.22382041,0.00880414,0.08489390,1.15228641,2.61573796,0.15999762,1.50872959
-3.15457729,4.26008109,0.00857819,0.08316939,1.15095506,2.65275819,0.16042282,1.51063264
-3.14857429,4.27380531,0.00831739,0.08123354,1.14443376,2.67438153,0.16011275,1.50548742
-3.14257129,4.26496410,0.00802494,0.07914464,1.13287619,2.68040163,0.15905913,1.49341151
-3.13656828,4.23399971,0.00770483,0.07696728,1.11653196,2.67095137,0.15726339,1.47465454
-3.13056528,4.18183212,0.00736174,0.07477231,1.09574805,2.64650558,0.15473725,1.44960173
-3.12456228,4.10985300,0.00700092,0.07263695,1.07096853,2.60787351,0.15150318,1.41877477
-3.11855928,4.01990686,0.00662814,0.07064474,1.04273223,2.55618133,0.14759456,1.38282975
-3.11255628,3.91425980,0.00624959,0.06888563,1.01166829,2.49284527,0.14305564,1.34255176
-3.10655328,3.79555664,0.00587183,0.06745585,0.97848930,2.41953651,0.13794105,1.29884619
-3.10055028,3.66676755,0.00550173,0.06645763,0.94398210,2.33813914,0.13231519,1.25272650
-3.09454727,3.53112576,0.00514653,0.06599868,0.90899617,2.25070273,0.12625112,1.20529873
-3.08854427,3.39205796,0.00481378,0.06619136,0.87442974,2.15939123,0.11982933,1.15774279
-3.08254127,3.25310959,0.00451141,0.06715142,0.84121374,2.06642986,0.11313618,1.11129090
-3.07653827,3.11786667,0.00424780,0.06899636,0.81029389,1.97405171,0.10626222,1.06720363
-3.07053527,2.98987643,0.00403182,0.07184328,0.78261124,1.88444558,0.09930041,1.02674401
-3.06453227,2.87256860,0.00387300,0.07580625,0.75908143,1.79970640,0.09234425,0.99115020
-3.05852926,2.76917905,0.00378154,0.08099326,0.74057330,1.72178944,0.08548606,0.96160753
-3.05252626,2.68267751,0.00376847,0.08750270,0.72788721,1.65246921,0.07881527,0.93922036
-3.04652326,2.61570082,0.00384571,0.09541960,0.72173354,1.59330367,0.07241695,0.92498459
-3.04052026,2.57049302,0.00402611,0.10481154,0.72271217,1.54560439,0.06637051,0.91976143
-3.03451726,2.54885326,0.00432348,0.11572459,0.73129323,1.51041279,0.06074865,0.92425317
-3.02851426,2.55209278,0.00475254,0.12817938,0.74779997,1.48848268,0.05561656,0.93898157
-3.02251126,2.58100162,0.00532878,0.14216741,0.77239424,1.48026919,0.05103135,0.96426954
-3.01650825,2.63582601,0.00606831,0.15764796,0.80506513,1.48592395,0.04704169,1.00022678
-3.01050525,2.71625697,0.00698754,0.17454576,0.84562148,1.50529655,0.04368764,1.04673983
-3.00450225,2.82143092,0.00810278,0.19274953,0.89368858,1.53794211,0.04100062,1.10346714
-2.99849925,2.94994247,0.00942979,0.21211183,0.94870962,1.58313485,0.03900344,1.16983943
-2.99249625,3.09986990,0.01098315,0.23245001,1.00995209,1.63988743,0.03771041,1.24506584
-2.98649325,3.26881323,0.01277563,0.25354869,1.07651938,1.70697591,0.03712741,1.32814578
-2.98049025,3.45394455,0.01481739,0.27516361,1.14736742,1.78296997,0.03725203,1.41788666
-2.97448724,3.65207008,0.01711524,0.29702684,1.22132635,1.86626788,0.03807356,1.51292727
-2.96848424,3.85970295,0.01967183,0.31885328,1.29712665,1.95513570,0.03957306,1.61176640
-2.96248124,4.07314500,0.02248485,0.34034820,1.37342919,2.04774990,0.04172334,1.71279620
-2.95647824,4.28857606,0.02554633,0.36121560,1.44885836,2.14224254,0.04448902,1.81433937
-2.95047524,4.50214804,0.02884206,0.38116707,1.52203726,2.23674770,0.04782662,1.91468947
-2.94447224,4.71008151,0.03235115,0.39993069,1.59162392,2.32944816,0.05168477,2.01215302
-2.93846923,4.90876165,0.03604581,0.41725967,1.65634708,2.41862076,0.05600467,2.10509230
-2.93246623,5.09483067,0.03989138,0.43294032,1.71504061,2.50267908,0.06072070,2.19196754
-2.92646323,5.26527364,0.04384664,0.44679884,1.76667491,2.58021206,0.06576139,2.27137721
-2.92046023,5.41749495,0.04786442,0.45870682,1.81038448,2.65001727,0.07105063,2.34209510
-2.91445723,5.54938266,0.05189254,0.46858490,1.84549041,2.71112761,0.07650935,2.40310307
-2.90845423,5.65935874,0.05587504,0.47640463,1.87151710,2.76283054,0.08205740,2.45361841
-2.90245123,5.74641362,0.05975364,0.48218838,1.88820254,2.80467932,0.08761583,2.49311492
-2.89644822,5.81012377,0.06346954,0.48600715,1.89550194,2.83649581,0.09310932,2.52133714
-2.89044522,5.85065236,0.06696531,0.48797668,1.89358464,2.85836495,0.09846888,2.53830722
-2.88444222,5.86873291,0.07018687,0.48825186,1.88282457,2.87062138,0.10363452,2.54432430
-2.87843922,5.86563702,0.07308556,0.48701978,1.86378478,2.87382883,0.10855781,2.53995649
-2.87243622,5.84312769,0.07562008,0.48449186,1.83719682,2.86875323,0.11320431,2.52602556
-2.86643322,5.80339992,0.07775825,0.48089536,1.80393586,2.85633097,0.11755556,2.50358502
-2.86043022,5.74901100,0.07947850,0.47646484,1.76499255,2.83763342,0.12161057,2.47389202
-2.85442721,5.68280292,0.08077107,0.47143374,1.72144284,2.81382930,0.12538670,2.43837398
-2.84842421,5.60781935,0.08163872,0.46602675,1.67441677,2.78614632,0.12891975,2.39859072
-2.84242121,5.52721991,0.08209697,0.46045308,1.62506734,2.75583334,0.13226323,2.35619322
-2.83641821,5.44419397,0.08217387,0.45490093,1.57454044,2.72412435,0.13548683,2.31287976
-2.83041521,5.36187644,0.08190921,0.44953345,1.52394667,2.69220534,0.13867395,2.27035090
-2.82441221,5.28326751,0.08135324,0.44448607,1.47433587,2.66118472,0.14191848,2.23026403
-2.81840920,5.21115814,0.08056494,0.43986541,1.42667474,2.63206808,0.14532081,2.19418886
-2.81240620,5.14806291,0.07960990,0.43574954,1.38182816,2.60573751,0.14898335,2.16356488
-2.80640320,5.09616162,0.07855785,0.43218954,1.34054425,2.58293573,0.15300554,2.13966195
-2.80040020,5.05725058,0.07747999,0.42921209,1.30344355,2.56425505,0.15747880,2.12354508
-2.79439720,5.03270464,0.07644625,0.42682296,1.27101210,2.55013099,0.16248139,2.11604447
-2.78839420,5.02345066,0.07552255,0.42501106,1.24359846,2.54084026,0.16807368,2.11773180
-2.78239120,5.02995291,0.07476816,0.42375278,1.22141449,2.53650290,0.17429381,2.12890367
-2.77638819,5.05221071,0.07423334,0.42301654,1.20453965,2.53708826,0.18115422,2.14957272
-2.77038519,5.08976862,0.07395736,0.42276708,1.19292851,2.54242424,0.18863905,2.17946730
-2.76438219,5.14173882,0.07396688,0.42296956,1.18642122,2.55220971,0.19670263,2.21803965
-2.75837919,5.20683555,0.07427488,0.42359310,1.18475652,2.56602958,0.20526930,2.26448284
-2.75237619,5.28342072,0.07488014,0.42461377,1.18758679,2.58337219,0.21423435,2.31775603
-2.74637319,5.36955984,0.07576727,0.42601691,1.19449487,2.60364875,0.22346638,2.37661765
-2.74037019,5.46308668,0.07690728,0.42779871,1.20501198,2.62621427,0.23281077,2.43966540
-2.73436718,5.56167501,0.07825876,0.42996709,1.21863630,2.65038976,0.24209431,2.50538182
-2.72836418,5.66291531,0.07976945,0.43254177,1.23485150,2.67548504,0.25113068,2.57218406
-2.72236118,5.76439390,0.08137829,0.43555371,1.25314480,2.70082184,0.25972667,2.63847592
-2.71635818,5.86377200,0.08301776,0.43904383,1.27302383,2.72575638,0.26768873,2.70270024
-2.71035518,5.95886170,0.08461645,0.44306116,1.29403171,2.74970111,0.27482981,2.76338976
-2.70435218,6.04769635,0.08610175,0.44766043,1.31575992,2.77214464,0.28097584,2.81921417
-2.69834917,6.12859235,0.08740252,0.45289922,1.33785830,2.79266952,0.28597192,2.86902178
-2.69234617,6.20020014,0.08845167,0.45883482,1.36004201,2.81096702,0.28968770,2.91187375
-2.68634317,6.26154228,0.08918852,0.46552074,1.38209503,2.82684852,0.29202183,2.94706986
-2.68034017,6.31203704,0.08956088,0.47300324,1.40387025,2.84025293,0.29290525,2.97416446
-2.67433717,6.35150658,0.08952670,0.48131770,1.42528607,2.85124984,0.29230326,2.99297226
-2.66833417,6.38016952,0.08905531,0.49048532,1.44631971,2.86003815,0.29021622,3.00356373
-2.66233117,6.39861817,0.08812825,0.50050992,1.46699776,2.86694028,0.28667885,3.00625048
-2.65632816,6.40778160,0.08673950,0.51137522,1.48738424,2.87239189,0.28175840,3.00156151
-2.65032516,6.40887626,0.08489534,0.52304265,1.50756696,2.87692755,0.27555151,2.99021148
-2.64432216,6.40334632,0.08261373,0.53544972,1.52764278,2.88116275,0.26818022,2.97306262
-2.63831916,6.39279645,0.07992327,0.54850912,1.54770256,2.88577293,0.25978712,2.95108214
-2.63231616,6.37891994,0.07686187,0.56210860,1.56781661,2.89147012,0.25053001,2.92529714
-2.62631316,6.36342530,0.07347515,0.57611162,1.58802131,2.89897800,0.24057630,2.89674909
