energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.27363682,3.70645580,0.01599482,1.16923384,2.40181922,1.91059913,0.03439035,0.74596007
-5.26763382,3.75937081,0.01633385,1.18019374,2.45595014,1.92502527,0.03472810,0.76388991
-5.26163082,3.80548336,0.01656523,1.18952838,2.50533828,1.93618584,0.03502200,0.77967508
-5.25562781,3.84429801,0.01668458,1.19721549,2.54973809,1.94400191,0.03525558,0.79303359
-5.24962481,3.87538051,0.01668996,1.20323123,2.58898720,1.94840223,0.03541221,0.80372454
-5.24362181,3.89838224,0.01658189,1.20755475,2.62301857,1.94933096,0.03547594,0.81155754
-5.23761881,3.91306432,0.01636340,1.21017370,2.65187115,1.94675646,0.03543235,0.81640062
-5.23161581,3.91932004,0.01603996,1.21109024,2.67569828,1.94068063,0.03526926,0.81818653
-5.22561281,3.91719430,0.01561931,1.21032715,2.69477369,1.93114806,0.03497742,0.81691684
-5.21960980,3.90689916,0.01511128,1.20793374,2.70949436,1.91825463,0.03455101,0.81266388
-5.21360680,3.88882434,0.01452749,1.20399112,2.72038029,1.90215462,0.03398801,0.80557039
-5.20760380,3.86354210,0.01388108,1.19861643,2.72807077,1.88306619,0.03329037,0.79584685
-5.20160080,3.83180598,0.01318627,1.19196576,2.73331711,1.86127436,0.03246403,0.78376671
-5.19559780,3.79454311,0.01245811,1.18423544,2.73697182,1.83713154,0.03151875,0.76965968
-5.18959480,3.75284017,0.01171202,1.17566157,2.73997432,1.81105509,0.03046781,0.75390340
-5.18359180,3.70792322,0.01096350,1.16651754,2.74333328,1.78352199,0.02932750,0.73691378
-5.17758879,3.66113195,0.01022776,1.15710971,2.74810597,1.75506063,0.02811660,0.71913436
-5.17158579,3.61388897,0.00951944,1.14777112,2.75537480,1.72623994,0.02685571,0.70102509
-5.16558279,3.56766510,0.00885237,1.13885354,2.76622180,1.69765610,0.02556653,0.68305087
-5.15957979,3.52394161,0.00823934,1.13071798,2.78170123,1.66991742,0.02427119,0.66567014
-5.15357679,3.48417070,0.00769192,1.12372410,2.80281142,1.64362776,0.02299153,0.64932389
-5.14757379,3.44973541,0.00722035,1.11821889,2.83046638,1.61936925,0.02174845,0.63442536
-5.14157079,3.42191031,0.00683347,1.11452493,2.86546820,1.59768488,0.02056139,0.62135060
-5.13556778,3.40182444,0.00653860,1.11292899,2.90848118,1.57906171,0.01944776,0.61043026
-5.12956478,3.39042777,0.00634159,1.11367118,2.96000888,1.56391540,0.01842267,0.60194267
-5.12356178,3.38846258,0.00624676,1.11693538,3.02037495,1.55257674,0.01749859,0.59610836
-5.11755878,3.39644100,0.00625692,1.12284126,3.08970884,1.54528073,0.01668526,0.59308635
-5.11155578,3.41462971,0.00637337,1.13143843,3.16793728,1.54215892,0.01598963,0.59297209
-5.10555278,3.44304264,0.00659593,1.14270294,3.25478211,1.54323521,0.01541595,0.59579716
-5.09954977,3.48144218,0.00692296,1.15653641,3.34976503,1.54842558,0.01496599,0.60153095
-5.09354677,3.52934921,0.00735140,1.17276793,3.45221921,1.55754170,0.01463923,0.61008399
-5.08754377,3.58606153,0.00787676,1.19115866,3.56130764,1.57029849,0.01443326,0.62131311
-5.08154077,3.65068028,0.00849316,1.21140891,3.67604749,1.58632530,0.01434413,0.63502811
-5.07553777,3.72214314,0.00919342,1.23316759,3.79533961,1.60518025,0.01436673,0.65099976
-5.06953477,3.79926313,0.00996907,1.25604335,3.91800166,1.62636723,0.01449527,0.66896890
-5.06353177,3.88077094,0.01081046,1.27961715,4.04280340,1.64935466,0.01472362,0.68865618
-5.05752876,3.96535916,0.01170687,1.30345539,4.16850232,1.67359527,0.01504573,0.70977211
-5.05152576,4.05172599,0.01264661,1.32712321,4.29387766,1.69854589,0.01545593,0.73202689
-5.04552276,4.13861640,0.01361722,1.35019715,4.41776126,1.72368627,0.01594921,0.75513968
-5.03951976,4.22485876,0.01460568,1.37227667,4.53906326,1.74853621,0.01652138,0.77884674
-5.03351676,4.30939500,0.01559857,1.39299395,4.65679174,1.77266988,0.01716921,0.80290817
-5.02751376,4.39130302,0.01658239,1.41202165,4.77006509,1.79572692,0.01789040,0.82711281
-5.02151076,4.46981033,0.01754377,1.42907824,4.87811685,1.81741971,0.01868356,0.85128112
-5.01550775,4.54429847,0.01846977,1.44393091,4.98029306,1.83753652,0.01954796,0.87526593
-5.00950475,4.61429843,0.01934812,1.45639607,5.07604278,1.85594058,0.02048336,0.89895109
-5.00350175,4.67947783,0.02016754,1.46633759,5.16490288,1.87256522,0.02148962,0.92224815
-4.99749875,4.73962092,0.02091788,1.47366317,5.24647860,1.88740545,0.02256638,0.94509128
-4.99149575,4.79460327,0.02159041,1.47831927,5.32042169,1.90050674,0.02371263,0.96743097
-4.98549275,4.84436308,0.02217793,1.48028509,5.38640817,1.91195165,0.02492628,0.98922686
-4.97948974,4.88887122,0.02267489,1.47956611,5.44411766,1.92184524,0.02620377,1.01044029
-4.97348674,4.92810234,0.02307746,1.47618782,5.49321609,1.93030019,0.02753967,1.03102713
-4.96748374,4.96200897,0.02338352,1.47018995,5.53334351,1.93742254,0.02892640,1.05093139
-4.96148074,4.99050069,0.02359259,1.46162172,5.56410811,1.94329898,0.03035394,1.07008021
-4.95547774,5.01342949,0.02370577,1.45053841,5.58508721,1.94798626,0.03180974,1.08838043
-4.94947474,5.03058265,0.02372557,1.43699927,5.59583549,1.95150356,0.03327868,1.10571727
-4.94347174,5.04168334,0.02365574,1.42106693,5.59590013,1.95382797,0.03474315,1.12195508
-4.93746873,5.04639895,0.02350107,1.40280817,5.58484197,1.95489342,0.03618333,1.13694021
-4.93146573,5.04435659,0.02326716,1.38229588,5.56226162,1.95459303,0.03757747,1.15050591
-4.92546273,5.03516466,0.02296024,1.35961188,5.52782883,1.95278465,0.03890242,1.16247898
-4.91945973,5.01843898,0.02258695,1.33485025,5.48131335,1.94929910,0.04013419,1.17268763
-4.91345673,4.99383188,0.02215416,1.30812093,5.42261538,1.94395081,0.04124860,1.18097027
-4.90745373,4.96106230,0.02166885,1.27955296,5.35179380,1.93654992,0.04222198,1.18718458
-4.90145073,4.91994509,0.02113794,1.24929735,5.26909027,1.92691530,0.04303194,1.19121629
-4.89544772,4.87041750,0.02056824,1.21752894,5.17494793,1.91488773,0.04365809,1.19298722
-4.88944472,4.81256153,0.01996639,1.18444738,5.07002336,1.90034237,0.04408276,1.19246194
-4.88344172,4.74662056,0.01933886,1.15027683,4.95519101,1.88320003,0.04429161,1.18965281
-4.87743872,4.67300937,0.01869191,1.11526442,4.83153969,1.86343644,0.04427421,1.18462296
-4.87143572,4.59231689,0.01803168,1.07967757,4.70036106,1.84108921,0.04402443,1.17748710
-4.86543272,4.50530153,0.01736418,1.04380014,4.56313042,1.81626204,0.04354075,1.16840997
-4.85942971,4.41287911,0.01669532,1.00792770,4.42148049,1.78912596,0.04282636,1.15760266
-4.85342671,4.31610403,0.01603099,0.97236202,4.27716898,1.75991757,0.04188915,1.14531681
-4.84742371,4.21614442,0.01537700,0.93740507,4.13204118,1.72893439,0.04074150,1.13183705
-4.84142071,4.11425238,0.01473916,0.90335281,3.98798884,1.69652745,0.03939995,1.11747191
-4.83541771,4.01173046,0.01412318,0.87048891,3.84690656,1.66309153,0.03788470,1.10254381
-4.82941471,3.90989593,0.01353465,0.83907872,3.71064736,1.62905343,0.03621903,1.08737836
-4.82341171,3.81004406,0.01297896,0.80936371,3.58097858,1.59485886,0.03442861,1.07229349
-4.81740870,3.71341196,0.01246116,0.78155645,3.45953969,1.56095843,0.03254074,1.05758891
-4.81140570,3.62114437,0.01198591,0.75583640,3.34780327,1.52779339,0.03058357,1.04353630
-4.80540270,3.53426261,0.01155730,0.73234659,3.24704033,1.49578171,0.02858535,1.03037050
-4.79939970,3.45363783,0.01117872,0.71119130,3.15829115,1.46530517,0.02657367,1.01828219
-4.79339670,3.37996963,0.01085276,0.69243467,3.08234257,1.43669784,0.02457478,1.00741224
-4.78739370,3.31377072,0.01058107,0.67610056,3.01971254,1.41023669,0.02261303,0.99784786
-4.78139070,3.25535836,0.01036429,0.66217336,2.97064249,1.38613445,0.02071033,0.98962094
-4.77538769,3.20485273,0.01020200,0.65059996,2.93509793,1.36453531,0.01888580,0.98270836
-4.76938469,3.16218252,0.01009264,0.64129273,2.91277737,1.34551352,0.01715553,0.97703449
-4.76338169,3.12709751,0.01003360,0.63413346,2.90312934,1.32907492,0.01553247,0.97247569
-4.75737869,3.09918775,0.01002121,0.62897825,2.90537717,1.31516150,0.01402638,0.96886686
-4.75137569,3.07790865,0.01005086,0.62566302,2.91855049,1.30365865,0.01264396,0.96600954
-4.74537269,3.06261112,0.01011711,0.62400970,2.94152268,1.29440484,0.01138906,0.96368169
-4.73936968,3.05257554,0.01021386,0.62383278,2.97305252,1.28720337,0.01026295,0.96164849
-4.73336668,3.04704829,0.01033453,0.62494594,3.01182878,1.28183542,0.00926467,0.95967400
-4.72736368,3.04527915,0.01047225,0.62716865,3.05651565,1.27807401,0.00839138,0.95753313
-4.72136068,3.04655815,0.01062006,0.63033234,3.10579729,1.27569797,0.00763877,0.95502350
-4.71535768,3.05025006,0.01077111,0.63428597,3.15841949,1.27450537,0.00700148,0.95197671
-4.70935468,3.05582496,0.01091888,0.63890060,3.21322672,1.27432556,0.00647340,0.94826852
-4.70335168,3.06288336,0.01105730,0.64407293,3.26919285,1.27502928,0.00604809,0.94382745
-4.69734867,3.07117454,0.01118094,0.64972738,3.32544430,1.27653613,0.00571903,0.93864137
-4.69134567,3.08060721,0.01128512,0.65581678,3.38127469,1.27881912,0.00547986,0.93276169
-4.68534267,3.09125170,0.01136596,0.66232150,3.43615037,1.28190589,0.00532454,0.92630498
-4.67933967,3.10333339,0.01142046,0.66924701,3.48970699,1.28587648,0.00524750,0.91945166
-4.67333667,3.11721772,0.01144648,0.67662007,3.54173747,1.29085772,0.00524366,0.91244182
-4.66733367,3.13338705,0.01144275,0.68448359,3.59217234,1.29701450,0.00530842,0.90556823
-4.66133067,3.15241070,0.01140879,0.69289052,3.64105367,1.30453835,0.00543762,0.89916671
-4.65532766,3.17490918,0.01134485,0.70189697,3.68850444,1.31363373,0.00562743,0.89360416
-4.64932466,3.20151453,0.01125182,0.71155505,3.73469500,1.32450295,0.00587423,0.88926471
-4.64332166,3.23282843,0.01113114,0.72190560,3.77980871,1.33733029,0.00617445,0.88653457
-4.63731866,3.26938012,0.01098465,0.73297141,3.82400860,1.35226628,0.00652442,0.88578600
-4.63131566,3.31158616,0.01081456,0.74475108,3.86740697,1.36941272,0.00692022,0.88736128
-4.62531266,3.35971386,0.01062328,0.75721404,3.91003937,1.38880955,0.00735752,0.89155714
-4.61930965,3.41385007,0.01041339,0.77029680,3.95184431,1.41042387,0.00783150,0.89861035
-4.61330665,3.47387697,0.01018755,0.78390079,3.99264954,1.43414192,0.00833676,0.90868516
-4.60730365,3.53945577,0.00994840,0.79789177,4.03216547,1.45976438,0.00886724,0.92186298
-4.60130065,3.61001934,0.00969859,0.81210102,4.06998566,1.48700519,0.00941627,0.93813484
-4.59529765,3.68477390,0.00944068,0.82632803,4.10559426,1.51549404,0.00997657,0.95739692
-4.58929465,3.76271004,0.00917714,0.84034480,4.13837974,1.54478242,0.01054037,0.97944941
-4.58329165,3.84262235,0.00891032,0.85390137,4.16765393,1.57435304,0.01109947,1.00399873
-4.57728864,3.92313715,0.00864248,0.86673253,4.19267532,1.60363216,0.01164547,1.03066308
-4.57128564,4.00274705,0.00837571,0.87856518,4.21267540,1.63200436,0.01216986,1.05898116
-4.56528264,4.07985102,0.00811199,0.88912626,4.22688660,1.65882923,0.01266430,1.08842368
-4.55927964,4.15279840,0.00785312,0.89815075,4.23457060,1.68345915,0.01312076,1.11840733
-4.55327664,4.21993506,0.00760076,0.90538955,4.23504567,1.70525758,0.01353175,1.14831060
-4.54727364,4.27965003,0.00735638,0.91061672,4.22771183,1.72361711,0.01389051,1.17749085
-4.54127064,4.33042064,0.00712124,0.91363610,4.21207282,1.73797655,0.01419116,1.20530208
-4.53526763,4.37085461,0.00689642,0.91428675,4.18775401,1.74783648,0.01442887,1.23111265
-4.52926463,4.39972749,0.00668273,0.91244728,4.15451552,1.75277262,0.01459997,1.25432218
-4.52326163,4.41601402,0.00648077,0.90803868,4.11226015,1.75244666,0.01470198,1.27437733
-4.51725863,4.41891257,0.00629090,0.90102586,4.06103594,1.74661409,0.01473370,1.29078549
-4.51125563,4.40786173,0.00611321,0.89141758,4.00103332,1.73512901,0.01469519,1.30312625
-4.50525263,4.38254880,0.00594758,0.87926503,3.93257707,1.71794563,0.01458769,1.31106016
-4.49924962,4.34291014,0.00579368,0.86465913,3.85611374,1.69511672,0.01441357,1.31433462
-4.49324662,4.28912388,0.00565099,0.84772660,3.77219512,1.66678914,0.01417623,1.31278680
-4.48724362,4.22159549,0.00551885,0.82862521,3.68145863,1.63319675,0.01387992,1.30634366
-4.48124062,4.14093748,0.00539652,0.80753821,3.58460571,1.59465123,0.01352963,1.29501942
-4.47523762,4.04794427,0.00528327,0.78466846,3.48237933,1.55153122,0.01313093,1.27891053
-4.46923462,3.94356379,0.00517837,0.76023238,3.37554167,1.50427033,0.01268976,1.25818883
-4.46323162,3.82886716,0.00508125,0.73445402,3.26485318,1.45334470,0.01221230,1.23309321
-4.45722861,3.70501803,0.00499152,0.70755957,3.15105396,1.39926048,0.01170482,1.20392023
-4.45122561,3.57324273,0.00490906,0.67977246,3.03484831,1.34254184,0.01117354,1.17101439
-4.44522261,3.43480269,0.00483409,0.65130925,2.91689317,1.28371993,0.01062447,1.13475821
-4.43921961,3.29096967,0.00476723,0.62237639,2.79779073,1.22332302,0.01006339,1.09556278
-4.43321661,3.14300480,0.00470951,0.59316801,2.67808533,1.16186820,0.00949570,1.05385890
-4.42721361,2.99214141,0.00466244,0.56386462,2.55826456,1.09985459,0.00892639,1.01008907
-4.42121061,2.83957204,0.00462797,0.53463268,2.43876400,1.03775817,0.00836001,0.96470053
-4.41520760,2.68643899,0.00460850,0.50562500,2.31997507,0.97602812,0.00780065,0.91813921
-4.40920460,2.53382829,0.00460681,0.47698170,2.20225496,0.91508446,0.00725194,0.87084462
-4.40320160,2.38276618,0.00462599,0.44883167,2.08593783,0.85531678,0.00671702,0.82324558
-4.39719860,2.23421756,0.00466937,0.42129421,1.97134616,0.79708380,0.00619863,0.77575659
-4.39119560,2.08908550,0.00474033,0.39448075,1.85880126,0.74071353,0.00569907,0.72877459
-4.38519260,1.94821112,0.00484224,0.36849643,1.74863217,0.68650365,0.00522026,0.68267610
-4.37918959,1.81237327,0.00497822,0.34344137,1.64118202,0.63472195,0.00476373,0.63781442
-4.37318659,1.68228743,0.00515101,0.31941153,1.53681149,0.58560671,0.00433072,0.59451685
-4.36718359,1.55860361,0.00536278,0.29649912,1.43589893,0.53936671,0.00392213,0.55308188
-4.36118059,1.44190299,0.00561496,0.27479242,1.33883727,0.49618099,0.00353856,0.51377631
-4.35517759,1.33269353,0.00590806,0.25437518,1.24602764,0.45619824,0.00318038,0.47683236
-4.34917459,1.23140460,0.00624155,0.23532547,1.15787042,0.41953588,0.00284766,0.44244482
-4.34317159,1.13838111,0.00661373,0.21771424,1.07475401,0.38627895,0.00254027,0.41076851
-4.33716858,1.05387750,0.00702168,0.20160352,0.99704222,0.35647891,0.00225784,0.38191592
-4.33116558,0.97805212,0.00746116,0.18704458,0.92506100,0.33015251,0.00199981,0.35595560
-4.32516258,0.91096260,0.00792674,0.17407599,0.85908523,0.30728085,0.00176543,0.33291102
-4.31915958,0.85256252,0.00841174,0.16272183,0.79932661,0.28780884,0.00155376,0.31276036
-4.31315658,0.80269998,0.00890845,0.15299015,0.74592300,0.27164513,0.00136375,0.29543722
-4.30715358,0.76111831,0.00940825,0.14487172,0.69893015,0.25866268,0.00119418,0.28083235
