energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.55577789,2.42341906,0.57064944,0.00333379,1.39263311,1.74541396,0.24542544,0.00000000
-5.54977489,2.45203125,0.58445896,0.00335873,1.42907687,1.77084335,0.23756224,0.00000000
-5.54377189,2.48753712,0.59966671,0.00339717,1.46894959,1.80137216,0.23024078,0.00000000
-5.53776888,2.52959258,0.61593925,0.00344793,1.51151161,1.83684406,0.22356777,0.00000000
-5.53176588,2.57774290,0.63291748,0.00350967,1.55596038,1.87701794,0.21764397,0.00000000
-5.52576288,2.63142659,0.65022480,0.00358092,1.60144738,1.92156787,0.21256094,0.00000000
-5.51975988,2.68998200,0.66747579,0.00366009,1.64709658,1.97008514,0.20839815,0.00000000
-5.51375688,2.75265653,0.68428510,0.00374556,1.69202389,2.02208240,0.20522049,0.00000000
-5.50775388,2.81861831,0.70027640,0.00383563,1.73535716,2.07699986,0.20307625,0.00000000
-5.50175088,2.88696995,0.71509105,0.00392863,1.77625583,2.13421338,0.20199547,0.00000000
-5.49574787,2.95676404,0.72839616,0.00402291,1.81392983,2.19304439,0.20198890,0.00000000
-5.48974487,3.02702009,0.73989205,0.00411687,1.84765696,2.25277137,0.20304734,0.00000000
-5.48374187,3.09674235,0.74931858,0.00420901,1.87679810,2.31264265,0.20514142,0.00000000
-5.47773887,3.16493837,0.75646043,0.00429797,1.90081002,2.37189049,0.20822191,0.00000000
-5.47173587,3.23063774,0.76115111,0.00438250,1.91925507,2.42974599,0.21222042,0.00000000
-5.46573287,3.29291095,0.76327557,0.00446155,1.93180783,2.48545483,0.21705058,0.00000000
-5.45972986,3.35088802,0.76277150,0.00453425,1.93825840,2.53829354,0.22260961,0.00000000
-5.45372686,3.40377674,0.75962927,0.00459996,1.93851255,2.58758613,0.22878037,0.00000000
-5.44772386,3.45088035,0.75389064,0.00465825,1.93258870,2.63272082,0.23543384,0.00000000
-5.44172086,3.49161444,0.74564628,0.00470897,1.92061231,2.67316661,0.24243200,0.00000000
-5.43571786,3.52552286,0.73503234,0.00475225,1.90280776,2.70848939,0.24963103,0.00000000
-5.42971486,3.55229230,0.72222614,0.00478849,1.87948846,2.73836713,0.25688498,0.00000000
-5.42371186,3.57176522,0.70744119,0.00481841,1.85104549,2.76260369,0.26404950,0.00000000
-5.41770885,3.58395063,0.69092181,0.00484303,1.81793536,2.78114085,0.27098593,0.00000000
-5.41170585,3.58903220,0.67293729,0.00486370,1.78066731,2.79406775,0.27756522,0.00000000
-5.40570285,3.58737311,0.65377603,0.00488208,1.73979070,2.80162736,0.28367194,0.00000000
-5.39969985,3.57951708,0.63373956,0.00490012,1.69588267,2.80421921,0.28920788,0.00000000
-5.39369685,3.56618491,0.61313671,0.00492009,1.64953651,2.80239798,0.29409529,0.00000000
-5.38769385,3.54826615,0.59227794,0.00494449,1.60135092,2.79686731,0.29827956,0.00000000
-5.38169085,3.52680531,0.57146995,0.00497604,1.55192027,2.78846870,0.30173113,0.00000000
-5.37568784,3.50298264,0.55101060,0.00501763,1.50182582,2.77816521,0.30444660,0.00000000
-5.36968484,3.47808927,0.53118415,0.00507224,1.45162812,2.76702001,0.30644884,0.00000000
-5.36368184,3.45349716,0.51225695,0.00514290,1.40186024,2.75617023,0.30778614,0.00000000
-5.35767884,3.43062421,0.49447346,0.00523255,1.35302196,2.74679641,0.30853038,0.00000000
-5.35167584,3.41089546,0.47805265,0.00534401,1.30557471,2.74008853,0.30877423,0.00000000
-5.34567284,3.39570145,0.46318493,0.00547982,1.25993708,2.73720948,0.30862747,0.00000000
-5.33966983,3.38635494,0.45002936,0.00564220,1.21648095,2.73925723,0.30821261,0.00000000
-5.33366683,3.38404755,0.43871143,0.00583292,1.17552806,2.74722695,0.30765999,0.00000000
-5.32766383,3.38980786,0.42932120,0.00605323,1.13734697,2.76197451,0.30710252,0.00000000
-5.32166083,3.40446256,0.42191207,0.00630373,1.10215054,2.78418281,0.30667027,0.00000000
-5.31565783,3.42860224,0.41650000,0.00658439,1.07009379,2.81433218,0.30648531,0.00000000
-5.30965483,3.46255330,0.41306331,0.00689439,1.04127234,2.85267625,0.30665673,0.00000000
-5.30365183,3.50635710,0.41154314,0.00723217,1.01572154,2.89922418,0.30727637,0.00000000
-5.29764882,3.55975746,0.41184449,0.00759539,0.99341627,2.95373016,0.30841519,0.00000000
-5.29164582,3.62219706,0.41383801,0.00798094,0.97427175,3.01569068,0.31012049,0.00000000
-5.28564282,3.69282316,0.41736237,0.00838496,0.95814526,3.08434982,0.31241419,0.00000000
-5.27963982,3.77050243,0.42222736,0.00880292,0.94483899,3.15871243,0.31529200,0.00000000
-5.27363682,3.85384459,0.42821752,0.00922969,0.93410403,3.23756490,0.31872365,0.00000000
-5.26763382,3.94123414,0.43509649,0.00965962,0.92564555,3.31950269,0.32265407,0.00000000
-5.26163082,4.03086892,0.44261170,0.01008671,0.91912900,3.40296395,0.32700537,0.00000000
-5.25562781,4.12080447,0.45049956,0.01050465,0.91418748,3.48626774,0.33167968,0.00000000
-5.24962481,4.20900249,0.45849083,0.01090705,0.91042985,3.56765601,0.33656243,0.00000000
-5.24362181,4.29338202,0.46631627,0.01128750,0.90744962,3.64533754,0.34152622,0.00000000
-5.23761881,4.37187149,0.47371213,0.01163979,0.90483424,3.71753284,0.34643487,0.00000000
-5.23161581,4.44246024,0.48042563,0.01195797,0.90217456,3.78251833,0.35114763,0.00000000
-5.22561281,4.50324788,0.48622005,0.01223655,0.89907429,3.83866874,0.35552337,0.00000000
-5.21960980,4.55249021,0.49087950,0.01247059,0.89515896,3.88449645,0.35942455,0.00000000
-5.21360680,4.58864036,0.49421305,0.01265579,0.89008434,3.91868677,0.36272101,0.00000000
-5.20760380,4.61038439,0.49605828,0.01278863,0.88354390,3.94012830,0.36529335,0.00000000
-5.20160080,4.61667038,0.49628410,0.01286640,0.87527522,3.94793787,0.36703586,0.00000000
-5.19559780,4.60673058,0.49479276,0.01288724,0.86506507,3.94147933,0.36785904,0.00000000
-5.18959480,4.58009632,0.49152113,0.01285023,0.85275310,3.92037623,0.36769156,0.00000000
-5.18359180,4.53660546,0.48644107,0.01275533,0.83823412,3.88451796,0.36648177,0.00000000
-5.17758879,4.47640266,0.47955908,0.01260344,0.82145884,3.83405979,0.36419863,0.00000000
-5.17158579,4.39993252,0.47091519,0.01239630,0.80243312,3.76941665,0.36083220,0.00000000
-5.16558279,4.30792613,0.46058109,0.01213649,0.78121597,3.69125129,0.35639358,0.00000000
-5.15957979,4.20138148,0.44865774,0.01182734,0.75791615,3.60045701,0.35091448,0.00000000
-5.15357679,4.08153840,0.43527228,0.01147288,0.73268775,3.49813577,0.34444622,0.00000000
-5.14757379,3.94984877,0.42057467,0.01107770,0.70572484,3.38557207,0.33705844,0.00000000
-5.14157079,3.80794270,0.40473381,0.01064691,0.67725532,3.26420334,0.32883733,0.00000000
-5.13556778,3.65759170,0.38793347,0.01018597,0.64753433,3.13558775,0.31988359,0.00000000
-5.12956478,3.50066955,0.37036806,0.00970063,0.61683725,3.00136994,0.31031002,0.00000000
-5.12356178,3.33911194,0.35223836,0.00919679,0.58545264,2.86324578,0.30023887,0.00000000
-5.11755878,3.17487581,0.33374722,0.00868036,0.55367525,2.72292674,0.28979900,0.00000000
-5.11155578,3.00989930,0.31509547,0.00815722,0.52179927,2.58210493,0.27912289,0.00000000
-5.10555278,2.84606323,0.29647800,0.00763304,0.49011201,2.44241945,0.26834353,0.00000000
-5.09954977,2.68515517,0.27808021,0.00711324,0.45888819,2.30542495,0.25759141,0.00000000
-5.09354677,2.52883672,0.26007476,0.00660288,0.42838482,2.17256317,0.24699146,0.00000000
-5.08754377,2.37861490,0.24261884,0.00610659,0.39883698,2.04513801,0.23666033,0.00000000
-5.08154077,2.23581829,0.22585191,0.00562850,0.37045436,1.92429482,0.22670376,0.00000000
-5.07553777,2.10157838,0.20989398,0.00517223,0.34341871,1.81100430,0.21721436,0.00000000
-5.06953477,1.97681667,0.19484445,0.00474083,0.31788219,1.70605138,0.20826985,0.00000000
-5.06353177,1.86223744,0.18078149,0.00433675,0.29396657,1.61002934,0.19993164,0.00000000
-5.05752876,1.75832666,0.16776208,0.00396190,0.27176334,1.52333903,0.19224406,0.00000000
-5.05152576,1.66535652,0.15582244,0.00361760,0.25133445,1.44619330,0.18523408,0.00000000
-5.04552276,1.58339553,0.14497910,0.00330466,0.23271390,1.37862622,0.17891156,0.00000000
-5.03951976,1.51232364,0.13523031,0.00302338,0.21590981,1.32050680,0.17327015,0.00000000
-5.03351676,1.45185176,0.12655787,0.00277360,0.20090705,1.27155651,0.16828863,0.00000000
-5.02751376,1.40154503,0.11892925,0.00255478,0.18767013,1.23137016,0.16393276,0.00000000
-5.02151076,1.36084879,0.11229994,0.00236604,0.17614646,1.19943916,0.16015755,0.00000000
-5.01550775,1.32911651,0.10661590,0.00220621,0.16626966,1.17517649,0.15690980,0.00000000
-5.00950475,1.30563866,0.10181606,0.00207393,0.15796287,1.15794242,0.15413095,0.00000000
-5.00350175,1.28967139,0.09783483,0.00196766,0.15114202,1.14707015,0.15175990,0.00000000
-4.99749875,1.28046415,0.09460435,0.00188578,0.14571886,1.14189042,0.14973596,0.00000000
-4.99149575,1.27728540,0.09205670,0.00182662,0.14160373,1.14175436,0.14800156,0.00000000
-4.98549275,1.27944531,0.09012575,0.00178849,0.13870797,1.14605368,0.14650480,0.00000000
-4.97948974,1.28631501,0.08874867,0.00176977,0.13694596,1.15423775,0.14520161,0.00000000
-4.97348674,1.29734153,0.08786722,0.00176890,0.13623669,1.16582677,0.14405748,0.00000000
-4.96748374,1.31205827,0.08742852,0.00178439,0.13650486,1.18042091,0.14304873,0.00000000
-4.96148074,1.33009049,0.08738554,0.00181488,0.13768157,1.19770499,0.14216314,0.00000000
-4.95547774,1.35115596,0.08769720,0.00185912,0.13970446,1.21744879,0.14140011,0.00000000
-4.94947474,1.37506080,0.08832809,0.00191597,0.14251752,1.23950297,0.14077021,0.00000000
-4.94347174,1.40169083,0.08924794,0.00198441,0.14607042,1.26379105,0.14029411,0.00000000
-4.93746873,1.43099901,0.09043079,0.00206348,0.15031753,1.29029769,0.14000118,0.00000000
-4.93146573,1.46298951,0.09185398,0.00215235,0.15521665,1.31905411,0.13992750,0.00000000
-4.92546273,1.49769931,0.09349699,0.00225022,0.16072754,1.35012110,0.14011369,0.00000000
-4.91945973,1.53517808,0.09534024,0.00235632,0.16681024,1.38357064,0.14060244,0.00000000
-4.91345673,1.57546745,0.09736385,0.00246992,0.17342345,1.41946687,0.14143595,0.00000000
-4.90745373,1.61858050,0.09954654,0.00259027,0.18052280,1.45784724,0.14265339,0.00000000
-4.90145073,1.66448250,0.10186457,0.00271659,0.18805933,1.49870495,0.14428846,0.00000000
-4.89544772,1.71307380,0.10429099,0.00284805,0.19597811,1.54197318,0.14636722,0.00000000
-4.88944472,1.76417566,0.10679504,0.00298376,0.20421712,1.58751207,0.14890618,0.00000000
-4.88344172,1.81751965,0.10934183,0.00312274,0.21270646,1.63509901,0.15191078,0.00000000
-4.87743872,1.87274128,0.11189233,0.00326395,0.22136796,1.68442267,0.15537431,0.00000000
-4.87143572,1.92937803,0.11440368,0.00340624,0.23011517,1.73508113,0.15927735,0.00000000
-4.86543272,1.98687206,0.11682972,0.00354838,0.23885382,1.78658425,0.16358758,0.00000000
-4.85942971,2.04457759,0.11912181,0.00368906,0.24748274,1.83836024,0.16826017,0.00000000
-4.85342671,2.10177252,0.12122995,0.00382690,0.25589517,1.88976626,0.17323853,0.00000000
-4.84742371,2.15767419,0.12310397,0.00396049,0.26398056,1.94010256,0.17845552,0.00000000
-4.84142071,2.21145839,0.12469491,0.00408837,0.27162667,1.98862981,0.18383495,0.00000000
-4.83541771,2.26228117,0.12595652,0.00420909,0.27872201,2.03458888,0.18929344,0.00000000
-4.82941471,2.30930252,0.12684665,0.00432122,0.28515853,2.07722230,0.19474242,0.00000000
-4.82341171,2.35171108,0.12732873,0.00442339,0.29083445,2.11579673,0.20009036,0.00000000
-4.81740870,2.38874884,0.12737304,0.00451431,0.29565715,2.14962542,0.20524500,0.00000000
-4.81140570,2.41973519,0.12695787,0.00459282,0.29954601,2.17809005,0.21011566,0.00000000
-4.80540270,2.44408911,0.12607047,0.00465787,0.30243519,2.20066087,0.21461546,0.00000000
-4.79939970,2.46134887,0.12470775,0.00470864,0.30427609,2.21691464,0.21866344,0.00000000
-4.79339670,2.47118856,0.12287673,0.00474444,0.30503960,2.22654959,0.22218650,0.00000000
-4.78739370,2.47343059,0.12059471,0.00476485,0.30471786,2.22939682,0.22512116,0.00000000
-4.78139070,2.46805403,0.11788916,0.00476963,0.30332568,2.22542783,0.22741505,0.00000000
-4.77538769,2.45519823,0.11479733,0.00475883,0.30090132,2.21475783,0.22902803,0.00000000
-4.76938469,2.43516171,0.11136567,0.00473268,0.29750687,2.19764468,0.22993313,0.00000000
-4.76338169,2.40839626,0.10764891,0.00469170,0.29322794,2.17448357,0.23011701,0.00000000
-4.75737869,2.37549653,0.10370910,0.00463659,0.28817285,2.14579757,0.22958013,0.00000000
-4.75137569,2.33718551,0.09961435,0.00456827,0.28247125,2.11222446,0.22833653,0.00000000
-4.74537269,2.29429620,0.09543756,0.00448785,0.27627218,2.07450017,0.22641329,0.00000000
-4.73936968,2.24775039,0.09125503,0.00439659,0.26974170,2.03343959,0.22384962,0.00000000
-4.73336668,2.19853514,0.08714504,0.00429587,0.26306000,1.98991532,0.22069562,0.00000000
-4.72736368,2.14767773,0.08318647,0.00418714,0.25641826,1.94483520,0.21701090,0.00000000
-4.72136068,2.09622022,0.07945738,0.00407194,0.25001515,1.89911935,0.21286284,0.00000000
-4.71535768,2.04519415,0.07603368,0.00395177,0.24405309,1.85367756,0.20832479,0.00000000
-4.70935468,1.99559653,0.07298795,0.00382815,0.23873445,1.80938787,0.20347418,0.00000000
-4.70335168,1.94836782,0.07038821,0.00370250,0.23425771,1.76707695,0.19839066,0.00000000
-4.69734867,1.90437248,0.06829692,0.00357618,0.23081360,1.72750298,0.19315416,0.00000000
-4.69134567,1.86438294,0.06677002,0.00345041,0.22858147,1.69134159,0.18784331,0.00000000
-4.68534267,1.82906712,0.06585611,0.00332630,0.22772574,1.65917514,0.18253380,0.00000000
-4.67933967,1.79897995,0.06559571,0.00320479,0.22839277,1.63148564,0.17729715,0.00000000
-4.67333667,1.77455888,0.06602067,0.00308667,0.23070795,1.60865123,0.17219972,0.00000000
-4.66733367,1.75612337,0.06715366,0.00297257,0.23477327,1.59094635,0.16730188,0.00000000
-4.66133067,1.74387792,0.06900775,0.00286296,0.24066531,1.57854507,0.16265764,0.00000000
-4.65532766,1.73791837,0.07158613,0.00275819,0.24843366,1.57152729,0.15831446,0.00000000
-4.64932466,1.73824095,0.07488193,0.00265848,0.25809994,1.56988738,0.15431329,0.00000000
-4.64332166,1.74475327,0.07887816,0.00256394,0.26965727,1.57354449,0.15068885,0.00000000
-4.63731866,1.75728671,0.08354775,0.00247459,0.28307027,1.58235399,0.14747008,0.00000000
-4.63131566,1.77560948,0.08885373,0.00239041,0.29827552,1.59611937,0.14468061,0.00000000
-4.62531266,1.79943964,0.09474960,0.00231134,0.31518262,1.61460400,0.14233938,0.00000000
-4.61930965,1.82845741,0.10117978,0.00223730,0.33367553,1.63754206,0.14046118,0.00000000
-4.61330665,1.86231643,0.10808025,0.00216821,0.35361445,1.66464836,0.13905713,0.00000000
-4.60730365,1.90065329,0.11537936,0.00210400,0.37483793,1.69562653,0.13813510,0.00000000
-4.60130065,1.94309531,0.12299877,0.00204465,0.39716530,1.73017538,0.13770000,0.00000000
-4.59529765,1.98926629,0.13085453,0.00199016,0.42039936,1.76799348,0.13775392,0.00000000
-4.58929465,2.03879028,0.13885841,0.00194057,0.44432910,1.80878171,0.13829614,0.00000000
-4.58329165,2.09129357,0.14691917,0.00189594,0.46873267,1.85224427,0.13932307,0.00000000
-4.57728864,2.14640512,0.15494411,0.00185638,0.49338024,1.89808823,0.14082801,0.00000000
-4.57128564,2.20375584,0.16284059,0.00182198,0.51803697,1.94602200,0.14280091,0.00000000
-4.56528264,2.26297712,0.17051761,0.00179288,0.54246590,1.99575325,0.14522812,0.00000000
-4.55927964,2.32369908,0.17788742,0.00176917,0.56643082,2.04698655,0.14809211,0.00000000
-4.55327664,2.38554904,0.18486707,0.00175094,0.58969909,2.09942134,0.15137133,0.00000000
-4.54727364,2.44815060,0.19137992,0.00173823,0.61204440,2.15275047,0.15504009,0.00000000
-4.54127064,2.51112363,0.19735703,0.00173103,0.63324957,2.20665981,0.15906866,0.00000000
-4.53526763,2.57408553,0.20273838,0.00172928,0.65310921,2.26082887,0.16342348,0.00000000
-4.52926463,2.63665382,0.20747393,0.00173283,0.67143253,2.31493293,0.16806755,0.00000000
-4.52326163,2.69845006,0.21152452,0.00174149,0.68804603,2.36864634,0.17296097,0.00000000
-4.51725863,2.75910497,0.21486241,0.00175496,0.70279620,2.42164706,0.17806163,0.00000000
-4.51125563,2.81826464,0.21747170,0.00177290,0.71555217,2.47362211,0.18332607,0.00000000
-4.50525263,2.87559724,0.21934839,0.00179488,0.72620827,2.52427380,0.18871030,0.00000000
-4.49924962,2.93080004,0.22050023,0.00182042,0.73468639,2.57332603,0.19417075,0.00000000
-4.49324662,2.98360619,0.22094621,0.00184899,0.74093809,2.62053063,0.19966518,0.00000000
-4.48724362,3.03379079,0.22071593,0.00188004,0.74494635,2.66567299,0.20515350,0.00000000
-4.48124062,3.08117589,0.21984853,0.00191298,0.74672688,2.70857690,0.21059851,0.00000000
-4.47523762,3.12563403,0.21839164,0.00194723,0.74632887,2.74910805,0.21596645,0.00000000
-4.46923462,3.16709021,0.21639995,0.00198220,0.74383511,2.78717614,0.22122745,0.00000000
-4.46323162,3.20552200,0.21393379,0.00201733,0.73936140,2.82273550,0.22635576,0.00000000
-4.45722861,3.24095802,0.21105754,0.00205212,0.73305531,2.85578418,0.23132980,0.00000000
-4.45122561,3.27347486,0.20783811,0.00208608,0.72509411,2.88636170,0.23613207,0.00000000
-4.44522261,3.30319276,0.20434335,0.00211882,0.71568206,2.91454574,0.24074895,0.00000000
-4.43921961,3.33027042,0.20064062,0.00214998,0.70504710,2.94044803,0.24517040,0.00000000
-4.43321661,3.35489939,0.19679548,0.00217931,0.69343688,2.96420998,0.24938957,0.00000000
-4.42721361,3.37729853,0.19287058,0.00220660,0.68111452,2.98599818,0.25340251,0.00000000
-4.42121061,3.39770884,0.18892468,0.00223177,0.66835391,3.00600035,0.25720783,0.00000000
-4.41520760,3.41638907,0.18501205,0.00225478,0.65543492,3.02442193,0.26080647,0.00000000
-4.40920460,3.43361233,0.18118192,0.00227569,0.64263855,3.04148348,0.26420159,0.00000000
-4.40320160,3.44966369,0.17747837,0.00229465,0.63024208,3.05741888,0.26739850,0.00000000
-4.39719860,3.46483873,0.17394022,0.00231188,0.61851449,3.07247444,0.27040477,0.00000000
-4.39119560,3.47944286,0.17060119,0.00232767,0.60771196,3.08690844,0.27323033,0.00000000
-4.38519260,3.49379092,0.16749020,0.00234237,0.59807377,3.10099101,0.27588768,0.00000000
-4.37918959,3.50820672,0.16463161,0.00235642,0.58981842,3.11500372,0.27839206,0.00000000
-4.37318659,3.52302192,0.16204562,0.00237028,0.58314011,3.12923863,0.28076161,0.00000000
-4.36718359,3.53857379,0.15974848,0.00238446,0.57820559,3.14399619,0.28301741,0.00000000
-4.36118059,3.55520147,0.15775274,0.00239953,0.57515121,3.15958169,0.28518341,0.00000000
-4.35517759,3.57324026,0.15606723,0.00241604,0.57408044,3.17629993,0.28728611,0.00000000
-4.34917459,3.59301391,0.15469704,0.00243458,0.57506171,3.19444806,0.28935422,0.00000000
-4.34317159,3.61482487,0.15364328,0.00245571,0.57812662,3.21430640,0.29141790,0.00000000
-4.33716858,3.63894280,0.15290271,0.00248000,0.58326863,3.23612781,0.29350801,0.00000000
-4.33116558,3.66559176,0.15246730,0.00250794,0.59044231,3.26012572,0.29565506,0.00000000
-4.32516258,3.69493673,0.15232378,0.00254001,0.59956315,3.28646155,0.29788812,0.00000000
-4.31915958,3.72707026,0.15245313,0.00257659,0.61050809,3.31523234,0.30023356,0.00000000
-4.31315658,3.76200021,0.15283027,0.00261801,0.62311686,3.34645913,0.30271392,0.00000000
-4.30715358,3.79963940,0.15342377,0.00266447,0.63719411,3.38007737,0.30534665,0.00000000
