energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.70585293,6.50371341,0.03070567,0.97519356,2.01579467,2.59502948,2.62244895,0.00000000,1.30783027,0.54134063
-5.69984992,6.43750282,0.03095392,0.96615069,1.99529791,2.57359099,2.58874921,0.00000000,1.29241644,0.53415852
-5.69384692,6.36835125,0.03118526,0.95575282,1.97436121,2.55084791,2.55547299,0.00000000,1.27719563,0.52735282
-5.68784392,6.29770199,0.03139878,0.94429858,1.95364468,2.52728283,2.52324123,0.00000000,1.26258279,0.52103855
-5.68184092,6.22690678,0.03159313,0.93209443,1.93378148,2.50333596,2.49261094,0.00000000,1.24895615,0.51531299
-5.67583792,6.15720863,0.03176668,0.91944922,1.91536430,2.47940113,2.46406755,0.00000000,1.23664847,0.51025502
-5.66983492,6.08973045,0.03191762,0.90666898,1.89893349,2.45582473,2.43801983,0.00000000,1.22594025,0.50592521
-5.66383192,6.02546877,0.03204415,0.89405188,1.88496677,2.43290732,2.41479740,0.00000000,1.21705486,0.50236640
-5.65782891,5.96529157,0.03214454,0.88188349,1.87387072,2.41090705,2.39465016,0.00000000,1.21015569,0.49960487
-5.65182591,5.90993919,0.03221734,0.87043234,1.86597396,2.39004452,2.37774949,0.00000000,1.20534516,0.49765173
-5.64582291,5.86002730,0.03226138,0.85994581,1.86152217,2.37050819,2.36419045,0.00000000,1.20266537,0.49650462
-5.63981991,5.81605073,0.03227595,0.85064638,1.86067486,2.35245975,2.35399492,0.00000000,1.20210024,0.49614936
-5.63381691,5.77838752,0.03226072,0.84272836,1.86350397,2.33603891,2.34711511,0.00000000,1.20357893,0.49656162
-5.62781391,5.74730225,0.03221587,0.83635509,1.86999411,2.32136708,2.34343717,0.00000000,1.20698010,0.49770834
-5.62181091,5.72294832,0.03214194,0.83165670,1.88004457,2.30854957,2.34278488,0.00000000,1.21213695,0.49954899
-5.61580790,5.70536903,0.03203988,0.82872841,1.89347306,2.29767632,2.34492315,0.00000000,1.21884259,0.50203641
-5.60980490,5.69449735,0.03191089,0.82762953,1.91002080,2.28882095,2.34956144,0.00000000,1.22685573,0.50511746
-5.60380190,5.69015492,0.03175638,0.82838304,1.92935932,2.28203847,2.35635731,0.00000000,1.23590630,0.50873335
-5.59779890,5.69205068,0.03157782,0.83097584,1.95109833,2.27736192,2.36492007,0.00000000,1.24570109,0.51281962
-5.59179590,5.69977993,0.03137668,0.83535968,1.97479490,2.27479839,2.37481508,0.00000000,1.25592912,0.51730614
-5.58579290,5.71282475,0.03115428,0.84145258,1.99996355,2.27432500,2.38556871,0.00000000,1.26626698,0.52211692
-5.57978989,5.73055645,0.03091179,0.84914099,2.02608702,2.27588529,2.39667445,0.00000000,1.27638397,0.52717007
-5.57378689,5.75224119,0.03065010,0.85828231,2.05262768,2.27938675,2.40760036,0.00000000,1.28594720,0.53237784
-5.56778389,5.77704935,0.03036991,0.86870800,2.07903918,2.28469987,2.41779805,0.00000000,1.29462669,0.53764711
-5.56178089,5.80406932,0.03007165,0.88022700,2.10477822,2.29165922,2.42671327,0.00000000,1.30210068,0.54288020
-5.55577789,5.83232610,0.02975565,0.89262959,2.12931622,2.30006674,2.43379830,0.00000000,1.30806107,0.54797617
-5.54977489,5.86080475,0.02942217,0.90569154,2.15215069,2.30969752,2.43852568,0.00000000,1.31221917,0.55283280
-5.54377189,5.88847854,0.02907160,0.91917854,2.17281620,2.32030793,2.44040342,0.00000000,1.31431171,0.55734902
-5.53776888,5.91434121,0.02870458,0.93285095,2.19089475,2.33164587,2.43899100,0.00000000,1.31410711,0.56142799
-5.53176588,5.93744251,0.02832223,0.94646876,2.20602546,2.34346296,2.43391582,0.00000000,1.31141183,0.56498062
-5.52576288,5.95692593,0.02792633,0.95979678,2.21791342,2.35552783,2.42488948,0.00000000,1.30607678,0.56792950
-5.51975988,5.97206710,0.02751949,0.97261002,2.22633772,2.36764023,2.41172317,0.00000000,1.29800349,0.57021308
-5.51375688,5.98231129,0.02710536,0.98469929,2.23115838,2.37964494,2.39434150,0.00000000,1.28714970,0.57178985
-5.50775388,5.98730833,0.02668871,0.99587677,2.23232216,2.39144477,2.37279400,0.00000000,1.27353433,0.57264238
-5.50175088,5.98694304,0.02627556,1.00598161,2.22986712,2.40301202,2.34726364,0.00000000,1.25724120,0.57278097
-5.49574787,5.98135942,0.02587322,1.01488531,2.22392562,2.41439737,2.31807171,0.00000000,1.23842147,0.57224664
-5.48974487,5.97097695,0.02549021,1.02249677,2.21472565,2.42573574,2.28567849,0.00000000,1.21729434,0.57111323
-5.48374187,5.95649752,0.02513622,1.02876668,2.20259033,2.43724844,2.25067937,0.00000000,1.19414580,0.56948849
-5.47773887,5.93890182,0.02482189,1.03369112,2.18793511,2.44924125,2.21379617,0.00000000,1.16932534,0.56751379
-5.47173587,5.91943444,0.02455861,1.03731400,2.17126269,2.46209809,2.17586356,0.00000000,1.14324034,0.56536258
-5.46573287,5.89957723,0.02435817,1.03972814,2.15315528,2.47627040,2.13781074,0.00000000,1.11634830,0.56323728
-5.45972986,5.88101126,0.02423247,1.04107478,2.13426424,2.49226225,2.10063871,0.00000000,1.08914685,0.56136469
-5.45372686,5.86556781,0.02419306,1.04154121,2.11529683,2.51061162,2.06539368,0.00000000,1.06216180,0.55999007
-5.44772386,5.85516991,0.02425074,1.04135655,2.09700032,2.53186853,2.03313736,0.00000000,1.03593352,0.55936986
-5.44172086,5.85176587,0.02441514,1.04078548,2.08014360,2.55657064,2.00491493,0.00000000,1.01100199,0.55976330
-5.43571786,5.85725736,0.02469428,1.04012021,2.06549655,2.58521739,1.98172191,0.00000000,0.98789102,0.56142333
-5.42971486,5.87342438,0.02509417,1.03967058,2.05380783,2.61824383,1.96447092,0.00000000,0.96709222,0.56458696
-5.42371186,5.90185041,0.02561848,1.03975287,2.04578162,2.65599509,1.95395966,0.00000000,0.94904918,0.56946552
-5.41770885,5.94385066,0.02626821,1.04067755,2.04205412,2.69870298,1.95084136,0.00000000,0.93414269,0.57623528
-5.41170585,6.00040677,0.02704152,1.04273653,2.04317078,2.74646572,1.95559888,0.00000000,0.92267741,0.58502879
-5.40570285,6.07211121,0.02793356,1.04619045,2.04956513,2.79923193,1.96852368,0.00000000,0.91487064,0.59592738
-5.39969985,6.15912406,0.02893648,1.05125664,2.06154025,2.85678993,1.98970072,0.00000000,0.91084378,0.60895520
-5.39369685,6.26114481,0.03003947,1.05809842,2.07925382,2.91876314,2.01899995,0.00000000,0.91061687,0.62407517
-5.38769385,6.37740116,0.03122894,1.06681619,2.10270761,2.98461201,2.05607525,0.00000000,0.91410641,0.64118711
-5.38169085,6.50665586,0.03248879,1.07744098,2.13174211,3.05364281,2.10037104,0.00000000,0.92112693,0.66012820
-5.37568784,6.64723237,0.03380076,1.08993075,2.16603680,3.12502327,2.15113644,0.00000000,0.93139606,0.68067597
-5.36968484,6.79705863,0.03514486,1.10416985,2.20511641,3.19780466,2.20744706,0.00000000,0.94454310,0.70255364
-5.36368184,6.95372801,0.03649988,1.11997161,2.24836300,3.27094962,2.26823335,0.00000000,0.96012095,0.72543783
-5.35767884,7.11457510,0.03784393,1.13708419,2.29503373,3.34336478,2.33231488,0.00000000,0.97762068,0.74896826
-5.35167584,7.27676366,0.03915501,1.15519936,2.34428366,3.41393691,2.39843917,0.00000000,0.99648847,0.77275926
-5.34567284,7.43738305,0.04041160,1.17396387,2.39519270,3.48157118,2.46532356,0.00000000,1.01614406,0.79641238
-5.33966983,7.59354921,0.04159321,1.19299297,2.44679567,3.54522983,2.53169846,0.00000000,1.03600007,0.81952988
-5.33366683,7.74250564,0.04268094,1.21188527,2.49811420,3.60396970,2.59635016,0.00000000,1.05548129,0.84172822
-5.32766383,7.88172007,0.04365794,1.23023845,2.54818899,3.65697679,2.65816133,0.00000000,1.07404322,0.86265119
-5.32166083,8.00897227,0.04450988,1.24766485,2.59611110,3.70359630,2.71614741,0.00000000,1.09118906,0.88198193
-5.31565783,8.12242894,0.04522522,1.26380632,2.64105081,3.74335675,2.76948731,0.00000000,1.10648440,0.89945339
-5.30965483,8.22070221,0.04579550,1.27834751,2.68228266,3.77598686,2.81754688,0.00000000,1.11956911,0.91485658
-5.30365183,8.30288890,0.04621549,1.29102705,2.71920569,3.80142442,2.85989423,0.00000000,1.13016582,0.92804644
-5.29764882,8.36858871,0.04648322,1.30164594,2.75135789,3.81981642,2.89630601,0.00000000,1.13808495,0.93894485
-5.29164582,8.41790034,0.04659991,1.31007293,2.77842426,3.83151050,2.92676449,0.00000000,1.14322587,0.94754072
-5.28564282,8.45139588,0.04656984,1.31624657,2.80023831,3.83703770,2.95144564,0.00000000,1.14557453,0.95388724
-5.27963982,8.47007462,0.04640004,1.32017381,2.81677694,3.83708744,2.97069871,0.00000000,1.14519763,0.95809632
-5.27363682,8.47529866,0.04610003,1.32192545,2.82814920,3.83247548,2.98501852,0.00000000,1.14223382,0.96033062
-5.26763382,8.46871343,0.04568135,1.32162854,2.83457967,3.82410645,2.99501181,0.00000000,1.13688246,0.96079354
-5.26163082,8.45215724,0.04515717,1.31945629,2.83638736,3.81293245,3.00135945,0.00000000,1.12939059,0.95971773
-5.25562781,8.42756416,0.04454172,1.31561593,2.83396147,3.79990960,3.00477641,0.00000000,1.12003879,0.95735275
-5.24962481,8.39686530,0.04384987,1.31033537,2.82773518,3.78595457,3.00597168,0.00000000,1.10912678,0.95395245
-5.24362181,8.36189310,0.04309659,1.30384913,2.81815920,3.77190287,3.00560993,0.00000000,1.09695934,0.94976283
-5.23761881,8.32429351,0.04229652,1.29638449,2.80567610,3.75847105,3.00427723,0.00000000,1.08383335,0.94501092
-5.23161581,8.28545025,0.04146349,1.28814848,2.79069709,3.74622427,3.00245214,0.00000000,1.07002644,0.93989517
-5.22561281,8.24642458,0.04061024,1.27931632,2.77358227,3.73555092,3.00048380,0.00000000,1.05578777,0.93457805
-5.21960980,8.20791347,0.03974806,1.27002213,2.75462521,3.72664529,2.99857798,0.00000000,1.04133124,0.92918085
-5.21360680,8.17022775,0.03888664,1.26035204,2.73404278,3.71949908,2.99679150,0.00000000,1.02683129,0.92378110
-5.20760380,8.13329102,0.03803393,1.25034035,2.71197037,3.71390211,2.99503523,0.00000000,1.01242125,0.91841259
-5.20160080,8.09665883,0.03719614,1.23996873,2.68846271,3.70945216,2.99308526,0.00000000,0.99819426,0.91306787
-5.19559780,8.05955669,0.03637776,1.22916848,2.66350005,3.70557328,2.99060136,0.00000000,0.98420629,0.90770292
-5.18959480,8.02093464,0.03558178,1.21782579,2.63699914,3.70154192,2.98715155,0.00000000,0.97048110,0.90224381
-5.18359180,7.97953516,0.03480982,1.20578965,2.60882825,3.69651937,2.98224145,0.00000000,0.95701646,0.89659466
-5.17758879,7.93397061,0.03406244,1.19288198,2.57882531,3.68958918,2.97534645,0.00000000,0.94379139,0.89064661
-5.17158579,7.88280628,0.03333939,1.17890939,2.54681798,3.67979777,2.96594511,0.00000000,0.93077368,0.88428707
-5.16558279,7.82464456,0.03263997,1.16367602,2.51264456,3.66619645,2.95355195,0.00000000,0.91792733,0.87740885
-5.15957979,7.75820623,0.03196328,1.14699671,2.47617448,3.64788300,2.93774784,0.00000000,0.90521940,0.86991861
-5.15357679,7.68240484,0.03130853,1.12870988,2.43732708,3.62404104,2.91820660,0.00000000,0.89262599,0.86174413
-5.14757379,7.59641087,0.03067524,1.10868931,2.39608799,3.59397558,2.89471645,0.00000000,0.88013687,0.85284020
-5.14157079,7.49970273,0.03006347,1.08685443,2.35252175,3.55714344,2.86719543,0.00000000,0.86775874,0.84319273
-5.13556778,7.39210281,0.02947392,1.06317835,2.30678040,3.51317722,2.83570014,0.00000000,0.85551696,0.83282100
-5.12956478,7.27379710,0.02890795,1.03769339,2.25910727,3.46190231,2.80042760,0.00000000,0.84345570,0.82177807
-5.12356178,7.14533812,0.02836763,1.01049380,2.20983593,3.40334614,2.76171037,0.00000000,0.83163666,0.81014933
-5.11755878,7.00763161,0.02785558,0.98173553,2.15938429,3.33773986,2.72000530,0.00000000,0.82013655,0.79804941
-5.11155578,6.86190802,0.02737488,0.95163303,2.10824411,3.26551240,2.67587678,0.00000000,0.80904345,0.78561774
-5.10555278,6.70968070,0.02692888,0.92045341,2.05696640,3.18727756,2.62997524,0.00000000,0.79845242,0.77301294
-5.09954977,6.55269308,0.02652094,0.88850803,2.00614359,3.10381484,2.58301239,0.00000000,0.78846062,0.76040649
-5.09354677,6.39285762,0.02615422,0.85614225,1.95638902,3.01604501,2.53573404,0.00000000,0.77916223,0.74797604
-5.08754377,6.23218936,0.02583141,0.82372350,1.90831505,2.92500154,2.48889216,0.00000000,0.77064347,0.73589854
-5.08154077,6.07273723,0.02555451,0.79162863,1.86251067,2.83179916,2.44321723,0.00000000,0.76297797,0.72434368
-5.07553777,5.91651602,0.02532463,0.76023082,1.81951957,2.73760077,2.39939221,0.00000000,0.75622277,0.71346787
-5.06953477,5.76544193,0.02514180,0.72988687,1.77982002,2.64358410,2.35802913,0.00000000,0.75041507,0.70340891
-5.06353177,5.62127400,0.02500488,0.70092533,1.74380710,2.55090925,2.31964925,0.00000000,0.74556987,0.69428161
-5.05752876,5.48556382,0.02491149,0.67363611,1.71177845,2.46068818,2.28466755,0.00000000,0.74167873,0.68617443
-5.05152576,5.35961498,0.02485799,0.64826182,1.68392390,2.37395727,2.25338200,0.00000000,0.73870946,0.67914721
-5.04552276,5.24445361,0.02483956,0.62499135,1.66031977,2.29165364,2.22596795,0.00000000,0.73660693,0.67322998
-5.03951976,5.14081053,0.02485033,0.60395582,1.64092774,2.21459590,2.20247768,0.00000000,0.73529489,0.66842287
-5.03351676,5.04911548,0.02488354,0.58522701,1.62559863,2.14346972,2.18284499,0.00000000,0.73467868,0.66469693
-5.02751376,4.96950273,0.02493175,0.56881820,1.61408073,2.07881853,2.16689450,0.00000000,0.73464878,0.66199588
-5.02151076,4.90182769,0.02498710,0.55468744,1.60603239,2.02103927,2.15435506,0.00000000,0.73508500,0.66023868
-5.01550775,4.84569312,0.02504156,0.54274277,1.60103822,1.97038312,2.14487667,0.00000000,0.73586121,0.65932260
-5.00950475,4.80048356,0.02508725,0.53284931,1.59862822,1.92696082,2.13805009,0.00000000,0.73685033,0.65912691
-5.00350175,4.76540618,0.02511668,0.52483766,1.59829894,1.89075215,2.13342816,0.00000000,0.73792959,0.65951691
-4.99749875,4.73953615,0.02512303,0.51851329,1.59953579,1.86161900,2.13054805,0.00000000,0.73898559,0.66034814
-4.99149575,4.72186446,0.02510038,0.51366635,1.60183541,1.83932117,2.12895327,0.00000000,0.73991925,0.66147079
-4.98549275,4.71134608,0.02504390,0.51008157,1.60472729,1.82353433,2.12821468,0.00000000,0.74065030,0.66273401
-4.97948974,4.70694650,0.02494998,0.50754767,1.60779352,1.81386916,2.12794948,0.00000000,0.74112113,0.66399018
-4.97348674,4.70768482,0.02481637,0.50586608,1.61068604,1.80989094,2.12783749,0.00000000,0.74130001,0.66509892
-4.96748374,4.71267152,0.02464217,0.50485839,1.61314055,1.81113876,2.12763402,0.00000000,0.74118331,0.66593080
-4.96148074,4.72113977,0.02442784,0.50437252,1.61498666,1.81714354,2.12717881,0.00000000,0.74079682,0.66637068
-4.95547774,4.73246897,0.02417509,0.50428717,1.61615379,1.82744430,2.12640075,0.00000000,0.74019599,0.66632051
-4.94947474,4.74619995,0.02388680,0.50451468,1.61667275,1.84160196,2.12531818,0.00000000,0.73946502,0.66570174
-4.94347174,4.76204135,0.02356682,0.50500211,1.61667304,1.85921043,2.12403495,0.00000000,0.73871493,0.66445698
-4.93746873,4.77986737,0.02321974,0.50573064,1.61637602,1.87990448,2.12273229,0.00000000,0.73808040,0.66255118
-4.93146573,4.79970720,0.02285071,0.50671352,1.61608429,1.90336438,2.12165713,0.00000000,0.73771575,0.65997211
-4.92546273,4.82172699,0.02246515,0.50799258,1.61616793,1.92931736,2.12110724,0.00000000,0.73778990,0.65673025
-4.91945973,4.84620539,0.02206853,0.50963376,1.61704818,1.95753590,2.12141410,0.00000000,0.73848060,0.65285797
-4.91345673,4.87350410,0.02166611,0.51172174,1.61917923,1.98783340,2.12292418,0.00000000,0.73996807,0.64840820
-4.90745373,4.90403494,0.02126276,0.51435410,1.62302895,2.02005740,2.12597947,0.00000000,0.74242825,0.64345254
-4.90145073,4.93822501,0.02086273,0.51763527,1.62905933,2.05408116,2.13089835,0.00000000,0.74602590,0.63807886
-4.89544772,4.97648183,0.02046957,0.52167053,1.63770743,2.08979404,2.13795736,0.00000000,0.75090770,0.63238855
-4.88944472,5.01915991,0.02008597,0.52656032,1.64936741,2.12709130,2.14737494,0.00000000,0.75719577,0.62649350
-4.88344172,5.06653038,0.01971376,0.53239514,1.66437442,2.16586412,2.15929767,0.00000000,0.76498171,0.62051275
-4.87743872,5.11875495,0.01935387,0.53925116,1.68299081,2.20599024,2.17378961,0.00000000,0.77432139,0.61456927
-4.87143572,5.17586517,0.01900640,0.54718661,1.70539506,2.24732587,2.19082517,0.00000000,0.78523085,0.60878653
-4.86543272,5.23774797,0.01867071,0.55623917,1.73167365,2.28969923,2.21028582,0.00000000,0.79768329,0.60328535
-4.85942971,5.30413755,0.01834548,0.56642417,1.76181620,2.33290599,2.23196044,0.00000000,0.81160749,0.59818082
-4.85342671,5.37461404,0.01802893,0.57773373,1.79571369,2.37670691,2.25554956,0.00000000,0.82688757,0.59357967
-4.84742371,5.44860847,0.01771892,0.59013667,1.83315985,2.42082748,2.28067292,0.00000000,0.84336434,0.58957775
-4.84142071,5.52541359,0.01741313,0.60357911,1.87385538,2.46495977,2.30688008,0.00000000,0.86083807,0.58625810
-4.83541771,5.60419984,0.01710921,0.61798563,1.91741486,2.50876591,2.33366350,0.00000000,0.87907271,0.58368936
-4.82941471,5.68403538,0.01680493,0.63326082,1.96337588,2.55188330,2.36047345,0.00000000,0.89780138,0.58192453
-4.82341171,5.76390922,0.01649834,0.64929114,2.01121002,2.59393091,2.38673418,0.00000000,0.91673303,0.58100030
-4.81740870,5.84275631,0.01618780,0.66594688,2.06033537,2.63451637,2.41186050,0.00000000,0.93555999,0.58093672
-4.81140570,5.91948355,0.01587213,0.68308425,2.11012990,2.67324354,2.43527427,0.00000000,0.95396613,0.58173723
-4.80540270,5.99299553,0.01555061,0.70054737,2.15994556,2.70972011,2.45642011,0.00000000,0.97163540,0.58338920
-4.79939970,6.06221938,0.01522305,0.71817023,2.20912241,2.74356490,2.47477981,0.00000000,0.98826042,0.58586466
-4.79339670,6.12612787,0.01488970,0.73577859,2.25700262,2.77441476,2.48988500,0.00000000,1.00355067,0.58912146
-4.78739370,6.18376020,0.01455132,0.75319183,2.30294396,2.80193077,2.50132778,0.00000000,1.01724023,0.59310469
-4.78139070,6.23424028,0.01420905,0.77022478,2.34633243,2.82580358,2.50876919,0.00000000,1.02909451,0.59774837
-4.77538769,6.27679230,0.01386441,0.78668967,2.38659395,2.84575816,2.51194525,0.00000000,1.03891593,0.60297734
-4.76938469,6.31075356,0.01351921,0.80239819,2.42320485,2.86155758,2.51067084,0.00000000,1.04654822,0.60870941
-4.76338169,6.33558477,0.01317549,0.81716382,2.45570109,2.87300626,2.50484141,0.00000000,1.05187935,0.61485767
-4.75737869,6.35087803,0.01283544,0.83080441,2.48368613,2.87995257,2.49443279,0.00000000,1.05484288,0.62133293
-4.75137569,6.35636275,0.01250140,0.84314513,2.50683753,2.88229096,2.47949935,0.00000000,1.05541783,0.62804629
-4.74537269,6.35190979,0.01217577,0.85402179,2.52491202,2.87996367,2.46017091,0.00000000,1.05362721,0.63491176
-4.73936968,6.33753411,0.01186098,0.86328441,2.53774939,2.87296215,2.43664856,0.00000000,1.04953521,0.64184887
-4.73336668,6.31339600,0.01155952,0.87080113,2.54527495,2.86132816,2.40919989,0.00000000,1.04324338,0.64878522
-4.72736368,6.27980107,0.01127390,0.87646225,2.54750070,2.84515452,2.37815372,0.00000000,1.03488602,0.65565892
-4.72136068,6.23719891,0.01100666,0.88018420,2.54452519,2.82458552,2.34389470,0.00000000,1.02462501,0.66242079
-4.71535768,6.18618034,0.01076043,0.88191345,2.53653209,2.79981678,2.30685777,0.00000000,1.01264435,0.66903622
-4.70935468,6.12747300,0.01053788,0.88162995,2.52378738,2.77109459,2.26752273,0.00000000,0.99914484,0.67548671
-4.70335168,6.06193497,0.01034178,0.87934996,2.50663519,2.73871437,2.22640874,0.00000000,0.98433881,0.68177089
-4.69734867,5.99054618,0.01017502,0.87512811,2.48549222,2.70301832,2.18406885,0.00000000,0.96844543,0.68790499
-4.69134567,5.91439711,0.01004058,0.86905843,2.46084070,2.66439200,2.14108424,0.00000000,0.95168652,0.69392270
-4.68534267,5.83467466,0.00994154,0.86127417,2.43321991,2.62325971,2.09805812,0.00000000,0.93428304,0.69987431
-4.67933967,5.75264478,0.00988101,0.85194636,2.40321614,2.58007878,2.05560902,0.00000000,0.91645218,0.70582526
-4.67333667,5.66963190,0.00986213,0.84128092,2.37145138,2.53533254,2.01436330,0.00000000,0.89840511,0.71185387
-4.66733367,5.58699503,0.00988793,0.82951452,2.33857058,2.48952225,1.97494662,0.00000000,0.88034518,0.71804851
-4.66133067,5.50610095,0.00996125,0.81690905,2.30522787,2.44315793,1.93797436,0.00000000,0.86246662,0.72450404
-4.65532766,5.42829466,0.01008462,0.80374500,2.27207188,2.39674849,1.90404075,0.00000000,0.84495330,0.73131783
-4.64932466,5.35486795,0.01026012,0.79031385,2.23973048,2.35079116,1.87370703,0.00000000,0.82797776,0.73858531
-4.64332166,5.28702671,0.01048920,0.77690986,2.20879548,2.30576088,1.84748852,0.00000000,0.81169999,0.74639529
