energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.81390695,0.99556407,0.06751472,0.00000000,0.61275369,0.00000000,0.24321754,0.21160148
-5.80790395,0.95770587,0.06450883,0.00000000,0.58885475,0.00000000,0.23472429,0.20499869
-5.80190095,0.92373593,0.06153783,0.00000000,0.56727645,0.00000000,0.22744753,0.19933535
-5.79589795,0.89482078,0.05867249,0.00000000,0.54873356,0.00000000,0.22168514,0.19486276
-5.78989495,0.87200418,0.05597935,0.00000000,0.53386561,0.00000000,0.21770207,0.19180517
-5.78389195,0.85618077,0.05351905,0.00000000,0.52322089,0.00000000,0.21572372,0.19035359
-5.77788894,0.84807337,0.05134492,0.00000000,0.51724263,0.00000000,0.21593020,0.19066031
-5.77188594,0.84821437,0.04950181,0.00000000,0.51625779,0.00000000,0.21845171,0.19283430
-5.76588294,0.85693164,0.04802510,0.00000000,0.52046858,0.00000000,0.22336484,0.19693767
-5.75987994,0.87433922,0.04694003,0.00000000,0.52994703,0.00000000,0.23069023,0.20298307
-5.75387694,0.90033310,0.04626132,0.00000000,0.54463251,0.00000000,0.24039131,0.21093246
-5.74787394,0.93459212,0.04599302,0.00000000,0.56433256,0.00000000,0.25237444,0.22069700
-5.74187094,0.97658427,0.04612866,0.00000000,0.58872688,0.00000000,0.26649038,0.23213831
-5.73586793,1.02557820,0.04665168,0.00000000,0.61737452,0.00000000,0.28253706,0.24507107
-5.72986493,1.08065988,0.04753608,0.00000000,0.64972425,0.00000000,0.30026370,0.25926690
-5.72386193,1.14075411,0.04874726,0.00000000,0.68512774,0.00000000,0.31937626,0.27445956
-5.71785893,1.20465057,0.05024316,0.00000000,0.72285555,0.00000000,0.33954400,0.29035126
-5.71185593,1.27103363,0.05197544,0.00000000,0.76211534,0.00000000,0.36040718,0.30662009
-5.70585293,1.33851531,0.05389087,0.00000000,0.80207196,0.00000000,0.38158556,0.32292822
-5.69984992,1.40567046,0.05593271,0.00000000,0.84186879,0.00000000,0.40268758,0.33893069
-5.69384692,1.47107313,0.05804228,0.00000000,0.88064979,0.00000000,0.42331996,0.35428462
-5.68784392,1.53333292,0.06016039,0.00000000,0.91758147,0.00000000,0.44309728,0.36865829
-5.68184092,1.59113021,0.06222878,0.00000000,0.95187414,0.00000000,0.46165144,0.38174013
-5.67583792,1.64324912,0.06419155,0.00000000,0.98280163,0.00000000,0.47864048,0.39324690
-5.66983492,1.68860694,0.06599636,0.00000000,1.00971889,0.00000000,0.49375667,0.40293107
-5.66383192,1.72627921,0.06759555,0.00000000,1.03207689,0.00000000,0.50673339,0.41058701
-5.65782891,1.75551950,0.06894714,0.00000000,1.04943419,0.00000000,0.51735073,0.41605574
-5.65182591,1.77577341,0.07001551,0.00000000,1.06146503,0.00000000,0.52543959,0.41922815
-5.64582291,1.78668642,0.07077204,0.00000000,1.06796356,0.00000000,0.53088420,0.42004659
-5.63981991,1.78810556,0.07119543,0.00000000,1.06884442,0.00000000,0.53362304,0.41850475
-5.63381691,1.78007507,0.07127188,0.00000000,1.06413956,0.00000000,0.53364818,0.41464606
-5.62781391,1.76282669,0.07099508,0.00000000,1.05399187,0.00000000,0.53100329,0.40856050
-5.62181091,1.73676515,0.07036600,0.00000000,1.03864591,0.00000000,0.52578027,0.40038027
-5.61580790,1.70244980,0.06939261,0.00000000,1.01843640,0.00000000,0.51811503,0.39027442
-5.60980490,1.66057354,0.06808933,0.00000000,0.99377499,0.00000000,0.50818237,0.37844280
-5.60380190,1.61193979,0.06647660,0.00000000,0.96513613,0.00000000,0.49619051,0.36510950
-5.59779890,1.55743897,0.06458013,0.00000000,0.93304255,0.00000000,0.48237531,0.35051629
-5.59179590,1.49802520,0.06243032,0.00000000,0.89805108,0.00000000,0.46699458,0.33491613
-5.58579290,1.43469414,0.06006153,0.00000000,0.86073924,0.00000000,0.45032264,0.31856717
-5.57978989,1.36846284,0.05751144,0.00000000,0.82169312,0.00000000,0.43264523,0.30172726
-5.57378689,1.30035191,0.05482032,0.00000000,0.78149681,0.00000000,0.41425504,0.28464935
-5.56778389,1.23137050,0.05203051,0.00000000,0.74072362,0.00000000,0.39544775,0.26757758
-5.56178089,1.16250412,0.04918575,0.00000000,0.69992907,0.00000000,0.37651873,0.25074443
-5.55577789,1.09470526,0.04633077,0.00000000,0.65964565,0.00000000,0.35776025,0.23436862
-5.54977489,1.02888656,0.04351077,0.00000000,0.62037928,0.00000000,0.33945919,0.21865384
-5.54377189,0.96591622,0.04077108,0.00000000,0.58260703,0.00000000,0.32189518,0.20378819
-5.53776888,0.90661505,0.03815681,0.00000000,0.54677602,0.00000000,0.30533887,0.18994419
-5.53176588,0.85175482,0.03571258,0.00000000,0.51330303,0.00000000,0.29005048,0.17727913
-5.52576288,0.80205715,0.03348228,0.00000000,0.48257465,0.00000000,0.27627814,0.16593570
-5.51975988,0.75819262,0.03150880,0.00000000,0.45494742,0.00000000,0.26425633,0.15604274
-5.51375688,0.72077940,0.02983387,0.00000000,0.43074795,0.00000000,0.25420390,0.14771579
-5.50775388,0.69038117,0.02849773,0.00000000,0.41027249,0.00000000,0.24632195,0.14105757
-5.50175088,0.66750387,0.02753890,0.00000000,0.39378604,0.00000000,0.24079135,0.13615802
-5.49574787,0.65259116,0.02699379,0.00000000,0.38152063,0.00000000,0.23776997,0.13309408
-5.48974487,0.64601844,0.02689626,0.00000000,0.37367285,0.00000000,0.23738966,0.13192892
-5.48374187,0.64808552,0.02727709,0.00000000,0.37040062,0.00000000,0.23975309,0.13271077
-5.47773887,0.65900810,0.02816336,0.00000000,0.37181921,0.00000000,0.24493050,0.13547142
-5.47173587,0.67890824,0.02957766,0.00000000,0.37799668,0.00000000,0.25295658,0.14022420
-5.46573287,0.70780449,0.03153729,0.00000000,0.38894894,0.00000000,0.26382757,0.14696190
-5.45972986,0.74560184,0.03405333,0.00000000,0.40463458,0.00000000,0.27749884,0.15565437
-5.45372686,0.79208246,0.03712965,0.00000000,0.42494991,0.00000000,0.29388306,0.16624633
-5.44772386,0.84689750,0.04076194,0.00000000,0.44972430,0.00000000,0.31284917,0.17865518
-5.44172086,0.90956103,0.04493678,0.00000000,0.47871642,0.00000000,0.33422234,0.19276929
-5.43571786,0.97944650,0.04963078,0.00000000,0.51161141,0.00000000,0.35778506,0.20844678
-5.42971486,1.05578652,0.05480991,0.00000000,0.54801967,0.00000000,0.38327943,0.22551499
-5.42371186,1.13767656,0.06042902,0.00000000,0.58747728,0.00000000,0.41041083,0.24377086
-5.41770885,1.22408294,0.06643171,0.00000000,0.62944854,0.00000000,0.43885282,0.26298224
-5.41170585,1.31385551,0.07275050,0.00000000,0.67333074,0.00000000,0.46825343,0.28289032
-5.40570285,1.40574506,0.07930739,0.00000000,0.71846134,0.00000000,0.49824261,0.30321319
-5.39969985,1.49842546,0.08601488,0.00000000,0.76412767,0.00000000,0.52844071,0.32365046
-5.39369685,1.59051996,0.09277743,0.00000000,0.80957901,0.00000000,0.55846780,0.34388904
-5.38769385,1.68063139,0.09949324,0.00000000,0.85404084,0.00000000,0.58795344,0.36360972
-5.38169085,1.76737500,0.10605658,0.00000000,0.89673115,0.00000000,0.61654674,0.38249461
-5.37568784,1.84941323,0.11236032,0.00000000,0.93687812,0.00000000,0.64392601,0.40023501
-5.36968484,1.92549090,0.11829872,0.00000000,0.97373881,0.00000000,0.66980799,0.41653952
-5.36368184,1.99446945,0.12377039,0.00000000,1.00661817,0.00000000,0.69395583,0.43114208
-5.35767884,2.05535888,0.12868124,0.00000000,1.03488766,0.00000000,0.71618570,0.44380946
-5.35167584,2.10734571,0.13294733,0.00000000,1.05800262,0.00000000,0.73637148,0.45434813
-5.34567284,2.14981578,0.13649742,0.00000000,1.07551790,0.00000000,0.75444729,0.46260982
-5.33966983,2.18237052,0.13927521,0.00000000,1.08710074,0.00000000,0.77040758,0.46849585
-5.33366683,2.20483580,0.14124106,0.00000000,1.09254046,0.00000000,0.78430470,0.47195976
-5.32766383,2.21726277,0.14237315,0.00000000,1.09175446,0.00000000,0.79624383,0.47300809
-5.32166083,2.21992037,0.14266797,0.00000000,1.08479005,0.00000000,0.80637548,0.47169940
-5.31565783,2.21327978,0.14214015,0.00000000,1.07182209,0.00000000,0.81488582,0.46814136
-5.30965483,2.19799122,0.14082162,0.00000000,1.05314646,0.00000000,0.82198513,0.46248613
-5.30365183,2.17485438,0.13876018,0.00000000,1.02916950,0.00000000,0.82789497,0.45492422
-5.29764882,2.14478359,0.13601738,0.00000000,1.00039401,0.00000000,0.83283463,0.44567702
-5.29164582,2.10876953,0.13266613,0.00000000,0.96740233,0.00000000,0.83700757,0.43498849
-5.28564282,2.06783930,0.12878778,0.00000000,0.93083727,0.00000000,0.84058856,0.42311633
-5.27963982,2.02301685,0.12446915,0.00000000,0.89138176,0.00000000,0.84371221,0.41032303
-5.27363682,1.97528563,0.11979941,0.00000000,0.84973815,0.00000000,0.84646364,0.39686726
-5.26763382,1.92555541,0.11486717,0.00000000,0.80660797,0.00000000,0.84887177,0.38299601
-5.26163082,1.87463468,0.10975763,0.00000000,0.76267314,0.00000000,0.85090580,0.36893771
-5.25562781,1.82321005,0.10455030,0.00000000,0.71857923,0.00000000,0.85247506,0.35489683
-5.24962481,1.77183332,0.09931695,0.00000000,0.67492157,0.00000000,0.85343256,0.34104990
-5.24362181,1.72091668,0.09412026,0.00000000,0.63223443,0.00000000,0.85358185,0.32754327
-5.23761881,1.67073599,0.08901286,0.00000000,0.59098379,0.00000000,0.85268725,0.31449242
-5.23161581,1.62144153,0.08403700,0.00000000,0.55156355,0.00000000,0.85048673,0.30198301
-5.22561281,1.57307531,0.07922475,0.00000000,0.51429529,0.00000000,0.84670699,0.29007315
-5.21960980,1.52559368,0.07459858,0.00000000,0.47943108,0.00000000,0.84107986,0.27879700
-5.21360680,1.47889369,0.07017243,0.00000000,0.44715918,0.00000000,0.83335929,0.26816916
-5.20760380,1.43284148,0.06595300,0.00000000,0.41761191,0.00000000,0.82333798,0.25818974
-5.20160080,1.38730110,0.06194129,0.00000000,0.39087523,0.00000000,0.81086284,0.24884958
-5.19559780,1.34216206,0.05813416,0.00000000,0.36699936,0.00000000,0.79584847,0.24013552
-5.18959480,1.29736401,0.05452599,0.00000000,0.34600986,0.00000000,0.77828795,0.23203522
-5.18359180,1.25291748,0.05111016,0.00000000,0.32791853,0.00000000,0.75826045,0.22454155
-5.17758879,1.20891970,0.04788040,0.00000000,0.31273365,0.00000000,0.73593529,0.21765605
-5.17158579,1.16556470,0.04483191,0.00000000,0.30046908,0.00000000,0.71157216,0.21139163
-5.16558279,1.12314755,0.04196222,0.00000000,0.29115181,0.00000000,0.68551774,0.20577421
-5.15957979,1.08206284,0.03927174,0.00000000,0.28482775,0.00000000,0.65819858,0.20084345
-5.15357679,1.04279738,0.03676405,0.00000000,0.28156542,0.00000000,0.63011093,0.19665248
-5.14757379,1.00591808,0.03444588,0.00000000,0.28145755,0.00000000,0.60180763,0.19326675
-5.14157079,0.97205539,0.03232684,0.00000000,0.28462044,0.00000000,0.57388294,0.19076212
-5.13556778,0.94188330,0.03041896,0.00000000,0.29119115,0.00000000,0.54695567,0.18922228
-5.12956478,0.91609674,0.02873602,0.00000000,0.30132250,0.00000000,0.52165141,0.18873556
-5.12356178,0.89538731,0.02729274,0.00000000,0.31517612,0.00000000,0.49858434,0.18939141
-5.11755878,0.88041817,0.02610388,0.00000000,0.33291368,0.00000000,0.47833932,0.19127644
-5.11155578,0.87179886,0.02518333,0.00000000,0.35468642,0.00000000,0.46145472,0.19447042
-5.10555278,0.87006086,0.02454316,0.00000000,0.38062359,0.00000000,0.44840649,0.19904200
-5.09954977,0.87563450,0.02419269,0.00000000,0.41081970,0.00000000,0.43959373,0.20504456
-5.09354677,0.88882779,0.02413771,0.00000000,0.44532150,0.00000000,0.43532630,0.21251210
-5.08754377,0.90980774,0.02437971,0.00000000,0.48411473,0.00000000,0.43581451,0.22145536
-5.08154077,0.93858467,0.02491527,0.00000000,0.52711153,0.00000000,0.44116119,0.23185819
-5.07553777,0.97499991,0.02573562,0.00000000,0.57413892,0.00000000,0.45135635,0.24367447
-5.06953477,1.01871752,0.02682632,0.00000000,0.62492898,0.00000000,0.46627437,0.25682547
-5.06353177,1.06922017,0.02816717,0.00000000,0.67911146,0.00000000,0.48567408,0.27119809
-5.05752876,1.12580991,0.02973222,0.00000000,0.73620936,0.00000000,0.50920154,0.28664380
-5.05152576,1.18761389,0.03149008,0.00000000,0.79563802,0.00000000,0.53639571,0.30297869
-5.04552276,1.25359536,0.03340435,0.00000000,0.85670812,0.00000000,0.56669688,0.31998464
-5.03951976,1.32257014,0.03543423,0.00000000,0.91863306,0.00000000,0.59945791,0.33741172
-5.03351676,1.39322832,0.03753530,0.00000000,0.98054057,0.00000000,0.63395801,0.35498179
-5.02751376,1.46416107,0.03966054,0.00000000,1.04148874,0.00000000,0.66941891,0.37239354
-5.02151076,1.53389198,0.04176134,0.00000000,1.10048599,0.00000000,0.70502303,0.38932856
-5.01550775,1.60091221,0.04378871,0.00000000,1.15651457,0.00000000,0.73993332,0.40545867
-5.00950475,1.66371851,0.04569449,0.00000000,1.20855671,0.00000000,0.77331421,0.42045405
-5.00350175,1.72085286,0.04743265,0.00000000,1.25562272,0.00000000,0.80435297,0.43399199
-4.99749875,1.77094237,0.04896046,0.00000000,1.29677968,0.00000000,0.83228107,0.44576607
-4.99149575,1.81273810,0.05023968,0.00000000,1.33117980,0.00000000,0.85639451,0.45549516
-4.98549275,1.84515101,0.05123760,0.00000000,1.35808705,0.00000000,0.87607267,0.46293211
-4.97948974,1.86728389,0.05192792,0.00000000,1.37690097,0.00000000,0.89079483,0.46787163
-4.97348674,1.87845766,0.05229141,0.00000000,1.38717659,0.00000000,0.90015377,0.47015701
-4.96748374,1.87823099,0.05231644,0.00000000,1.38863943,0.00000000,0.90386595,0.46968534
-4.96148074,1.86641243,0.05199914,0.00000000,1.38119499,0.00000000,0.90177781,0.46641113
-4.95547774,1.84306435,0.05134343,0.00000000,1.36493225,0.00000000,0.89386798,0.46034790
-4.94947474,1.80849873,0.05036076,0.00000000,1.34012098,0.00000000,0.88024540,0.45156794
-4.94347174,1.76326483,0.04906958,0.00000000,1.30720301,0.00000000,0.86114327,0.44019997
-4.93746873,1.70812938,0.04749469,0.00000000,1.26677800,0.00000000,0.83690935,0.42642507
-4.93146573,1.64405037,0.04566632,0.00000000,1.21958419,0.00000000,0.80799291,0.41047089
-4.92546273,1.57214532,0.04361919,0.00000000,1.16647523,0.00000000,0.77492902,0.39260446
-4.91945973,1.49365586,0.04139138,0.00000000,1.10839403,0.00000000,0.73832075,0.37312401
-4.91345673,1.40990983,0.03902322,0.00000000,1.04634488,0.00000000,0.69882018,0.35235004
-4.90745373,1.32228271,0.03655617,0.00000000,0.98136496,0.00000000,0.65710891,0.33061610
-4.90145073,1.23215985,0.03403174,0.00000000,0.91449651,0.00000000,0.61387895,0.30825974
-4.89544772,1.14090099,0.03149054,0.00000000,0.84676059,0.00000000,0.56981447,0.28561379
-4.88944472,1.04980817,0.02897139,0.00000000,0.77913349,0.00000000,0.52557540,0.26299849
-4.88344172,0.96009825,0.02651060,0.00000000,0.71252645,0.00000000,0.48178295,0.24071459
-4.87743872,0.87288045,0.02414143,0.00000000,0.64776919,0.00000000,0.43900784,0.21903773
-4.87143572,0.78913959,0.02189368,0.00000000,0.58559760,0.00000000,0.39776109,0.19821405
-4.86543272,0.70972485,0.01979343,0.00000000,0.52664563,0.00000000,0.35848771,0.17845724
-4.85942971,0.63534410,0.01786297,0.00000000,0.47144119,0.00000000,0.32156309,0.15994688
-4.85342671,0.56656321,0.01612078,0.00000000,0.42040583,0.00000000,0.28729191,0.14282808
-4.84742371,0.50380979,0.01458171,0.00000000,0.37385760,0.00000000,0.25590931,0.12721215
-4.84142071,0.44738051,0.01325711,0.00000000,0.33201663,0.00000000,0.22758393,0.11317822
-4.83541771,0.39745126,0.01215512,0.00000000,0.29501271,0.00000000,0.20242242,0.10077557
-4.82941471,0.35408905,0.01128093,0.00000000,0.26289420,0.00000000,0.18047495,0.09002641
-4.82341171,0.31726509,0.01063699,0.00000000,0.23563766,0.00000000,0.16174133,0.08092902
-4.81740870,0.28686789,0.01022327,0.00000000,0.21315764,0.00000000,0.14617731,0.07346086
-4.81140570,0.26271606,0.01003745,0.00000000,0.19531603,0.00000000,0.13370079,0.06758166
-4.80540270,0.24457003,0.01007500,0.00000000,0.18193065,0.00000000,0.12419751,0.06323630
-4.79939970,0.23214242,0.01032926,0.00000000,0.17278288,0.00000000,0.11752622,0.06035729
-4.79339670,0.22510682,0.01079147,0.00000000,0.16762396,0.00000000,0.11352309,0.05886697
-4.78739370,0.22310492,0.01145074,0.00000000,0.16618014,0.00000000,0.11200532,0.05867924
-4.78139070,0.22575213,0.01229396,0.00000000,0.16815675,0.00000000,0.11277404,0.05970093
-4.77538769,0.23264181,0.01330572,0.00000000,0.17324114,0.00000000,0.11561660,0.06183290
-4.76938469,0.24334853,0.01446829,0.00000000,0.18110502,0.00000000,0.12030836,0.06497083
-4.76338169,0.25743060,0.01576156,0.00000000,0.19140634,0.00000000,0.12661418,0.06900586
-4.75737869,0.27443232,0.01716307,0.00000000,0.20379091,0.00000000,0.13428983,0.07382521
-4.75137569,0.29388635,0.01864815,0.00000000,0.21789431,0.00000000,0.14308347,0.07931274
-4.74537269,0.31531643,0.02019005,0.00000000,0.23334408,0.00000000,0.15273739,0.08534968
-4.73936968,0.33824083,0.02176034,0.00000000,0.24976261,0.00000000,0.16299021,0.09181549
-4.73336668,0.36217656,0.02332923,0.00000000,0.26677066,0.00000000,0.17357949,0.09858896
-4.72736368,0.38664452,0.02486615,0.00000000,0.28399173,0.00000000,0.18424494,0.10554944
-4.72136068,0.41117548,0.02634036,0.00000000,0.30105717,0.00000000,0.19473212,0.11257836
-4.71535768,0.43531681,0.02772159,0.00000000,0.31761190,0.00000000,0.20479655,0.11956084
-4.70935468,0.45863953,0.02898087,0.00000000,0.33332053,0.00000000,0.21420817,0.12638748
-4.70335168,0.48074569,0.03009118,0.00000000,0.34787369,0.00000000,0.22275589,0.13295603
-4.69734867,0.50127541,0.03102830,0.00000000,0.36099425,0.00000000,0.23025210,0.13917315
-4.69134567,0.51991335,0.03177148,0.00000000,0.37244305,0.00000000,0.23653682,0.14495588
-4.68534267,0.53639428,0.03230403,0.00000000,0.38202391,0.00000000,0.24148145,0.15023293
-4.67933967,0.55050736,0.03261388,0.00000000,0.38958760,0.00000000,0.24499166,0.15494562
-4.67333667,0.56209885,0.03269393,0.00000000,0.39503455,0.00000000,0.24700947,0.15904850
-4.66733367,0.57107318,0.03254223,0.00000000,0.39831603,0.00000000,0.24751425,0.16250944
-4.66133067,0.57739227,0.03216208,0.00000000,0.39943394,0.00000000,0.24652260,0.16530949
-4.65532766,0.58107301,0.03156182,0.00000000,0.39843884,0.00000000,0.24408710,0.16744214
-4.64932466,0.58218332,0.03075455,0.00000000,0.39542670,0.00000000,0.24029391,0.16891247
-4.64332166,0.58083665,0.02975766,0.00000000,0.39053417,0.00000000,0.23525938,0.16973575
-4.63731866,0.57718551,0.02859221,0.00000000,0.38393276,0.00000000,0.22912572,0.16993612
-4.63131566,0.57141422,0.02728220,0.00000000,0.37582222,0.00000000,0.22205599,0.16954488
-4.62531266,0.56373122,0.02585381,0.00000000,0.36642326,0.00000000,0.21422860,0.16859900
-4.61930965,0.55436141,0.02433452,0.00000000,0.35597012,0.00000000,0.20583144,0.16713945
-4.61330665,0.54353870,0.02275230,0.00000000,0.34470310,0.00000000,0.19705608,0.16520986
-4.60730365,0.53149914,0.02113479,0.00000000,0.33286144,0.00000000,0.18809201,0.16285519
-4.60130065,0.51847483,0.01950851,0.00000000,0.32067682,0.00000000,0.17912134,0.16012070
-4.59529765,0.50468867,0.01789826,0.00000000,0.30836752,0.00000000,0.17031392,0.15705111
-4.58929465,0.49035016,0.01632651,0.00000000,0.29613354,0.00000000,0.16182323,0.15368992
-4.58329165,0.47565213,0.01481295,0.00000000,0.28415265,0.00000000,0.15378288,0.15007905
-4.57728864,0.46076832,0.01337424,0.00000000,0.27257743,0.00000000,0.14630409,0.14625844
-4.57128564,0.44585195,0.01202374,0.00000000,0.26153335,0.00000000,0.13947383,0.14226595
-4.56528264,0.43103481,0.01077155,0.00000000,0.25111773,0.00000000,0.13335394,0.13813722
-4.55927964,0.41642704,0.00962448,0.00000000,0.24139961,0.00000000,0.12798091,0.13390553
-4.55327664,0.40211734,0.00858629,0.00000000,0.23242032,0.00000000,0.12336648,0.12960178
-4.54727364,0.38817357,0.00765785,0.00000000,0.22419480,0.00000000,0.11949887,0.12525435
-4.54127064,0.37464354,0.00683753,0.00000000,0.21671347,0.00000000,0.11634462,0.12088893
-4.53526763,0.36155621,0.00612151,0.00000000,0.20994459,0.00000000,0.11385088,0.11652839
-4.52926463,0.34892296,0.00550419,0.00000000,0.20383701,0.00000000,0.11194819,0.11219260
-4.52326163,0.33673921,0.00497857,0.00000000,0.19832326,0.00000000,0.11055350,0.10789830
-4.51725863,0.32498625,0.00453671,0.00000000,0.19332297,0.00000000,0.10957351,0.10365897
-4.51125563,0.31363340,0.00417006,0.00000000,0.18874635,0.00000000,0.10890808,0.09948488
-4.50525263,0.30264042,0.00386988,0.00000000,0.18449796,0.00000000,0.10845372,0.09538315
-4.49924962,0.29196034,0.00362752,0.00000000,0.18048041,0.00000000,0.10810712,0.09135800
-4.49324662,0.28154241,0.00343481,0.00000000,0.17659815,0.00000000,0.10776844,0.08741116
-4.48724362,0.27133550,0.00328426,0.00000000,0.17276113,0.00000000,0.10734452,0.08354235
-4.48124062,0.26129148,0.00316931,0.00000000,0.16888827,0.00000000,0.10675173,0.07975000
-4.47523762,0.25136881,0.00308454,0.00000000,0.16491070,0.00000000,0.10591853,0.07603194
-4.46923462,0.24153598,0.00302580,0.00000000,0.16077459,0.00000000,0.10478757,0.07238627
-4.46323162,0.23177479,0.00299037,0.00000000,0.15644366,0.00000000,0.10331737,0.06881224
-4.45722861,0.22208335,0.00297699,0.00000000,0.15190101,0.00000000,0.10148348,0.06531106
-4.45122561,0.21247862,0.00298596,0.00000000,0.14715054,0.00000000,0.09927914,0.06188674
-4.44522261,0.20299832,0.00301913,0.00000000,0.14221763,0.00000000,0.09671542,0.05854676
-4.43921961,0.19370238,0.00307992,0.00000000,0.13714933,0.00000000,0.09382088,0.05530271
-4.43321661,0.18467358,0.00317326,0.00000000,0.13201380,0.00000000,0.09064082,0.05217069
-4.42721361,0.17601755,0.00330553,0.00000000,0.12689923,0.00000000,0.08723609,0.04917166
-4.42121061,0.16786212,0.00348443,0.00000000,0.12191225,0.00000000,0.08368163,0.04633155
-4.41520760,0.16035609,0.00371891,0.00000000,0.11717581,0.00000000,0.08006484,0.04368128
-4.40920460,0.15366737,0.00401891,0.00000000,0.11282675,0.00000000,0.07648369,0.04125666
-4.40320160,0.14798076,0.00439524,0.00000000,0.10901299,0.00000000,0.07304495,0.03909816
-4.39719860,0.14349543,0.00485928,0.00000000,0.10589068,0.00000000,0.06986234,0.03725067
-4.39119560,0.14042211,0.00542273,0.00000000,0.10362111,0.00000000,0.06705485,0.03576312
-4.38519260,0.13898019,0.00609728,0.00000000,0.10236771,0.00000000,0.06474525,0.03468822
-4.37918959,0.13939487,0.00689428,0.00000000,0.10229309,0.00000000,0.06305875,0.03408208
-4.37318659,0.14189429,0.00782439,0.00000000,0.10355627,0.00000000,0.06212196,0.03400392
-4.36718359,0.14670687,0.00889716,0.00000000,0.10631005,0.00000000,0.06206203,0.03451580
-4.36118059,0.15405875,0.01012069,0.00000000,0.11069869,0.00000000,0.06300595,0.03568233
-4.35517759,0.16417148,0.01150120,0.00000000,0.11685579,0.00000000,0.06508009,0.03757046
-4.34917459,0.17725981,0.01304274,0.00000000,0.12490254,0.00000000,0.06840967,0.04024914
-4.34317159,0.19352968,0.01474682,0.00000000,0.13494614,0.00000000,0.07311838,0.04378908
-4.33716858,0.21317627,0.01661222,0.00000000,0.14707859,0.00000000,0.07932780,0.04826227
-4.33116558,0.23638210,0.01863474,0.00000000,0.16137566,0.00000000,0.08715664,0.05374152
-4.32516258,0.26331509,0.02080720,0.00000000,0.17789607,0.00000000,0.09671979,0.06029970
-4.31915958,0.29412641,0.02311938,0.00000000,0.19668090,0.00000000,0.10812690,0.06800888
-4.31315658,0.32894825,0.02555820,0.00000000,0.21775307,0.00000000,0.12148069,0.07693915
-4.30715358,0.36789108,0.02810799,0.00000000,0.24111688,0.00000000,0.13687468,0.08715723
