energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.02851426,3.77294333,0.15574861,0.39803992,0.55641618,0.88075288,0.04089118,1.48868413,0.67805717,0.10923865
-3.02251126,3.71519262,0.15802053,0.40320719,0.53767647,0.84900780,0.04378133,1.44888037,0.68469836,0.11015795
-3.01650825,3.65008118,0.15953695,0.40692413,0.51802830,0.81567094,0.04694163,1.40800998,0.68901211,0.11063948
-3.01050525,3.57965782,0.16030879,0.40921598,0.49792138,0.78142317,0.05038253,1.36728509,0.69110723,0.11069107
-3.00450225,3.50616814,0.16036594,0.41015074,0.47782210,0.74696129,0.05411371,1.32796681,0.69116929,0.11033331
-2.99849925,3.43199365,0.15975668,0.40983800,0.45820125,0.71297875,0.05814329,1.29133004,0.68945713,0.10959902
-2.99249625,3.35958771,0.15854638,0.40842620,0.43952214,0.68014718,0.06247701,1.25862878,0.68629652,0.10853232
-2.98649325,3.29141052,0.15681552,0.40609858,0.42222940,0.64909932,0.06711743,1.23106319,0.68207107,0.10718735
-2.98049025,3.22986511,0.15465717,0.40306769,0.40673878,0.62041393,0.07206331,1.20974941,0.67721062,0.10562657
-2.97448724,3.17723632,0.15217389,0.39956879,0.39342828,0.59460308,0.07730907,1.19569316,0.67217735,0.10391892
-2.96848424,3.13563453,0.14947429,0.39585231,0.38263082,0.57210225,0.08284438,1.18976746,0.66745015,0.10213763
-2.96248124,3.10694555,0.14666926,0.39217570,0.37462841,0.55326324,0.08865406,1.19269530,0.66350780,0.10035795
-2.95647824,3.09278794,0.14386808,0.38879491,0.36964813,0.53835015,0.09471799,1.20503701,0.66081150,0.09865483
-2.95047524,3.09447855,0.14117457,0.38595589,0.36785949,0.52753821,0.10101138,1.22718260,0.65978759,0.09710060
-2.94447224,3.11300683,0.13868346,0.38388644,0.36937345,0.52091527,0.10750508,1.25934862,0.66081110,0.09576278
-2.93846923,3.14901809,0.13647699,0.38278871,0.37424266,0.51848578,0.11416611,1.30157916,0.66419078,0.09470205
-2.93246623,3.20280555,0.13462209,0.38283267,0.38246281,0.52017676,0.12095825,1.35375053,0.67015648,0.09397049
-2.92646323,3.27431086,0.13316810,0.38415069,0.39397488,0.52584548,0.12784272,1.41557885,0.67884911,0.09361014
-2.92046023,3.36313235,0.13214520,0.38683361,0.40866815,0.53528829,0.13477888,1.48663004,0.69031401,0.09365190
-2.91445723,3.46854028,0.13156355,0.39092819,0.42638353,0.54825029,0.14172488,1.56633144,0.70449778,0.09411480
-2.90845423,3.58949808,0.13141329,0.39643621,0.44691739,0.56443529,0.14863825,1.65398458,0.72124880,0.09500569
-2.90245123,3.72468861,0.13166521,0.40331503,0.47002538,0.58351580,0.15547650,1.74877858,0.74032151,0.09631926
-2.89644822,3.87254443,0.13227224,0.41147962,0.49542648,0.60514260,0.16219745,1.84980368,0.76138414,0.09803850
-2.89044522,4.03128109,0.13317155,0.42080593,0.52280701,0.62895370,0.16875963,1.95606487,0.78402969,0.10013542
-2.88444222,4.19893258,0.13428725,0.43113536,0.55182474,0.65458241,0.17512243,2.06649523,0.80778952,0.10257208
-2.87843922,4.37338817,0.13553348,0.44228018,0.58211308,0.68166439,0.18124632,2.17996920,0.83214912,0.10530186
-2.87243622,4.55242995,0.13681786,0.45402963,0.61328545,0.70984368,0.18709293,2.29531577,0.85656522,0.10827092
-2.86643322,4.73377067,0.13804503,0.46615635,0.64493997,0.73877757,0.19262516,2.41133173,0.88048370,0.11141975
-2.86043022,4.91509145,0.13912027,0.47842316,0.67666445,0.76814041,0.19780733,2.52679539,0.90335737,0.11468482
-2.85442721,5.09407913,0.13995289,0.49058963,0.70804192,0.79762657,0.20260542,2.64048085,0.92466305,0.11800023
-2.84842421,5.26846312,0.14045943,0.50241853,0.73865669,0.82695241,0.20698736,2.75117315,0.94391730,0.12129929
-2.84242121,5.43605153,0.14056640,0.51368174,0.76810096,0.85585770,0.21092350,2.85768440,0.96069019,0.12451616
-2.83641821,5.59476655,0.14021260,0.52416572,0.79598204,0.88410647,0.21438717,2.95887107,0.97461674,0.12758722
-2.83041521,5.74267885,0.13935089,0.53367622,0.82192996,0.91148758,0.21735534,3.05365228,0.98540574,0.13045243
-2.82441221,5.87804067,0.13794933,0.54204233,0.84560552,0.93781497,0.21980939,3.14102894,0.99284575,0.13305651
-2.81840920,5.99931739,0.13599181,0.54911974,0.86670842,0.96292799,0.22173588,3.22010339,0.99680834,0.13535000
-2.81240620,6.10521685,0.13347803,0.55479328,0.88498535,0.98669167,0.22312733,3.29009910,0.99724857,0.13729006
-2.80640320,6.19471596,0.13042302,0.55897863,0.90023761,1.00899704,0.22398292,3.35037967,0.99420302,0.13884129
-2.80040020,6.26708372,0.12685611,0.56162341,0.91232809,1.02976167,0.22430900,3.40046651,0.98778554,0.13997616
-2.79439720,6.32189981,0.12281960,0.56270757,0.92118720,1.04893006,0.22411943,3.44005440,0.97818125,0.14067548
-2.78839420,6.35906797,0.11836697,0.56224305,0.92681740,1.06647418,0.22343566,3.46902403,0.96563902,0.14092858
-2.78239120,6.37882301,0.11356099,0.56027304,0.92929613,1.08239378,0.22228651,3.48745076,0.95046279,0.14073334
-2.77638819,6.38173102,0.10847165,0.55687047,0.92877684,1.09671648,0.22070761,3.49560894,0.93300232,0.14009616
-2.77038519,6.36868182,0.10317398,0.55213615,0.92548793,1.10949739,0.21874055,3.49397121,0.91364347,0.13903158
-2.76438219,6.34087336,0.09774595,0.54619634,0.91972960,1.12081829,0.21643174,3.48320235,0.89279837,0.13756193
-2.75837919,6.29978789,0.09226640,0.53919988,0.91186851,1.13078603,0.21383102,3.46414762,0.87089587,0.13571667
-2.75237619,6.24716005,0.08681312,0.53131487,0.90233040,1.13953022,0.21099010,3.43781550,0.84837220,0.13353171
-2.74637319,6.18493729,0.08146113,0.52272506,0.89159082,1.14720010,0.20796086,3.40535538,0.82566215,0.13104845
-2.74037019,6.11523358,0.07628108,0.51362572,0.88016423,1.15396053,0.20479370,3.36803055,0.80319085,0.12831278
-2.73436718,6.04027734,0.07133795,0.50421937,0.86859185,1.15998722,0.20153588,3.32718737,0.78136606,0.12537398
-2.72836418,5.96235518,0.06668988,0.49471116,0.85742857,1.16546123,0.19823007,3.28422153,0.76057116,0.12228347
-2.72236118,5.88375290,0.06238729,0.48530417,0.84722932,1.17056281,0.19491314,3.24054252,0.74115874,0.11909358
-2.71635818,5.80669559,0.05847214,0.47619461,0.83853542,1.17546499,0.19161515,3.19753729,0.72344479,0.11585621
-2.71035518,5.73328866,0.05497747,0.46756698,0.83186127,1.18032682,0.18835880,3.15653451,0.70770353,0.11262159
-2.70435218,5.66546150,0.05192704,0.45958949,0.82768167,1.18528673,0.18515914,3.11877032,0.69416287,0.10943703
-2.69834917,5.60491559,0.04933517,0.45240962,0.82642035,1.19045616,0.18202365,3.08535680,0.68300050,0.10634579
-2.69234617,5.55307872,0.04720679,0.44615008,0.82843979,1.19591370,0.17895267,3.05725395,0.67434066,0.10338599
-2.68634317,5.51106646,0.04553758,0.44090528,0.83403279,1.20170010,0.17594009,3.03524614,0.66825164,0.10058979
-2.68034017,5.47965242,0.04431431,0.43673836,0.84341582,1.20781418,0.17297424,3.01992348,0.66474411,0.09798267
-2.67433717,5.45924792,0.04351528,0.43367899,0.85672444,1.21421015,0.17003903,3.01166885,0.66377026,0.09558285
-2.66833417,5.44989189,0.04311094,0.43172187,0.87401081,1.22079615,0.16711506,3.01065060,0.66522400,0.09340106
-2.66233117,5.45125154,0.04306467,0.43082623,0.89524343,1.22743462,0.16418086,3.01682148,0.66894218,0.09144040
-2.65632816,5.46263369,0.04333360,0.43091622,0.92030895,1.23394413,0.16121403,3.02992350,0.67470693,0.08969648
-2.65032516,5.48300695,0.04386968,0.43188231,0.94901630,1.24010318,0.15819229,3.04949881,0.68224932,0.08815780
-2.64432216,5.51103427,0.04462079,0.43358374,0.98110272,1.24565571,0.15509440,3.07490641,0.69125417,0.08680626
-2.63831916,5.54511525,0.04553198,0.43585194,1.01624187,1.25031833,0.15190096,3.10534417,0.70136634,0.08561790
-2.63231616,5.58343736,0.04654677,0.43849495,1.05405360,1.25378937,0.14859498,3.13987583,0.71219811,0.08456388
-2.62631316,5.62403488,0.04760854,0.44130268,1.09411537,1.25575923,0.14516233,3.17746227,0.72333790,0.08361146
-2.62031016,5.66485411,0.04866192,0.44405306,1.13597482,1.25592209,0.14159206,3.21699626,0.73436000,0.08272522
-2.61430715,5.70382301,0.04965418,0.44651873,1.17916327,1.25398856,0.13787653,3.25733982,0.74483526,0.08186831
-2.60830415,5.73892335,0.05053653,0.44847419,1.22320976,1.24969869,0.13401156,3.29736297,0.75434227,0.08100372
-2.60230115,5.76826295,0.05126539,0.44970325,1.26765508,1.24283520,0.12999638,3.33598285,0.76247903,0.08009560
-2.59629815,5.79014558,0.05180346,0.45000638,1.31206538,1.23323606,0.12583369,3.37220160,0.76887439,0.07911049
-2.59029515,5.80313594,0.05212071,0.44920791,1.35604484,1.22080611,0.12152955,3.40514187,0.77319919,0.07801855
-2.58429215,5.80611703,0.05219503,0.44716255,1.39924687,1.20552693,0.11709339,3.43407830,0.77517637,0.07679457
-2.57828914,5.79833744,0.05201279,0.44376124,1.44138332,1.18746455,0.11253798,3.45846381,0.77458987,0.07541892
-2.57228614,5.77944624,0.05156906,0.43893587,1.48223140,1.16677434,0.10787931,3.47794917,0.77129178,0.07387823
-2.56628314,5.74951360,0.05086761,0.43266276,1.52163775,1.14370271,0.10313660,3.49239510,0.76520742,0.07216593
-2.56028014,5.70903557,0.04992062,0.42496470,1.55951958,1.11858525,0.09833214,3.50187580,0.75633802,0.07028250
-2.55427714,5.65892233,0.04874817,0.41591139,1.59586263,1.09184111,0.09349110,3.50667365,0.74476095,0.06823549
-2.54827414,5.60046970,0.04737751,0.40561830,1.63071597,1.06396361,0.08864132,3.50726489,0.73062722,0.06603932
-2.54227114,5.53531439,0.04584206,0.39424387,1.66418381,1.03550716,0.08381294,3.50429657,0.71415639,0.06371478
-2.53626813,5.46537444,0.04418032,0.38198518,1.69641454,1.00707094,0.07903792,3.49855562,0.69562909,0.06128836
-2.53026513,5.39277684,0.04243460,0.36907219,1.72758740,0.97927971,0.07434946,3.49093097,0.67537728,0.05879135
-2.52426213,5.31977495,0.04064970,0.35576080,1.75789744,0.95276248,0.06978135,3.48237037,0.65377273,0.05625881
-2.51825913,5.24865895,0.03887153,0.34232497,1.78753913,0.92812995,0.06536715,3.47383358,0.63121419,0.05372835
-2.51225613,5.18166293,0.03714570,0.32904810,1.81668962,0.90595148,0.06113939,3.46624403,0.60811367,0.05123890
-2.50625313,5.12087247,0.03551622,0.31621419,1.84549219,0.88673261,0.05712863,3.46044093,0.58488257,0.04882939
-2.50025013,5.06813649,0.03402426,0.30409894,1.87404064,0.87089427,0.05336262,3.45713409,0.56191805,0.04653751
-2.49424712,5.02498720,0.03270697,0.29296108,1.90236549,0.85875439,0.04986542,3.45686347,0.53959037,0.04439845
-2.48824412,4.99257162,0.03159653,0.28303454,1.93042255,0.85051298,0.04665666,3.45996540,0.51823154,0.04244378
-2.48224112,4.97159752,0.03071931,0.27452130,1.95808449,0.84624141,0.04375088,3.46654704,0.49812588,0.04070052
-2.47623812,4.96229641,0.03009522,0.26758556,1.98513591,0.84587627,0.04115700,3.47647038,0.47950271,0.03919027
-2.47023512,4.96440507,0.02973725,0.26234916,2.01127228,0.84921853,0.03887806,3.48934675,0.46253142,0.03792865
-2.46423212,4.97716663,0.02965125,0.25888854,2.03610294,0.85593778,0.03691103,3.50454216,0.44731914,0.03692488
-2.45822911,4.99935130,0.02983587,0.25723316,2.05915829,0.86558177,0.03524693,3.52119350,0.43391086,0.03618160
-2.45222611,5.02929607,0.03028270,0.25736565,2.07990089,0.87759073,0.03387109,3.53823503,0.42229202,0.03569493
-2.44622311,5.06496176,0.03097660,0.25922334,2.09774040,0.89131605,0.03276367,3.55443426,0.41239328,0.03545469
-2.44022011,5.10400530,0.03189628,0.26270136,2.11205167,0.90604255,0.03190024,3.56843583,0.40409723,0.03544490
-2.43421711,5.14386423,0.03301497,0.26765696,2.12219556,0.92101341,0.03125269,3.57881151,0.39724656,0.03564437
-2.42821411,5.18185024,0.03430126,0.27391508,2.12754158,0.93545677,0.03079003,3.58411443,0.39165346,0.03602752
-2.42221111,5.21524764,0.03572010,0.28127466,2.12749160,0.94861289,0.03047949,3.58293523,0.38710959,0.03656526
-2.41620810,5.24141320,0.03723392,0.28951575,2.12150354,0.95976071,0.03028750,3.57395779,0.38339635,0.03722602
-2.41020510,5.25787297,0.03880378,0.29840697,2.10911423,0.96824283,0.03018073,3.55601218,0.38029485,0.03797676
-2.40420210,5.26241252,0.04039064,0.30771301,2.08996031,0.97348773,0.03012709,3.52812266,0.37759533,0.03878407
-2.39819910,5.25315672,0.04195659,0.31720210,2.06379635,0.97502848,0.03009661,3.48954867,0.37510555,0.03961519
-2.39219610,5.22863637,0.04346616,0.32665291,2.03050929,0.97251725,0.03006228,3.43981716,0.37265800,0.04043902
-2.38619310,5.18783883,0.04488747,0.33586089,1.99012858,0.96573498,0.03000067,3.37874492,0.37011553,0.04122703
-2.38019010,5.13024114,0.04619342,0.34464365,1.94283153,0.95459610,0.02989244,3.30645006,0.36737547,0.04195402
-2.37418709,5.05582464,0.04736271,0.35284533,1.88894354,0.93914821,0.02972270,3.22335242,0.36437211,0.04259879
-2.36818409,4.96507101,0.04838073,0.36033982,1.82893323,0.91956677,0.02948112,3.13016285,0.36107744,0.04314462
-2.36218109,4.85894031,0.04924030,0.36703270,1.76340264,0.89614550,0.02916197,3.02786223,0.35750054,0.04357960
-2.35617809,4.73883281,0.04994226,0.37286202,1.69307280,0.86928278,0.02876391,2.91767124,0.35368555,0.04389681
-2.35017509,4.60653648,0.05049580,0.37779785,1.61876557,0.83946496,0.02828972,2.80101235,0.34970850,0.04409424
-2.34417209,4.46416314,0.05091865,0.38184082,1.54138214,0.80724742,0.02774584,2.67946589,0.34567328,0.04417471
-2.33816908,4.31407617,0.05123703,0.38501974,1.46187951,0.77323417,0.02714184,2.55472212,0.34170705,0.04414547
-2.33216608,4.15881320,0.05148543,0.38738848,1.38124556,0.73805705,0.02648987,2.42853134,0.33795527,0.04401787
-2.32616308,4.00100715,0.05170616,0.38902234,1.30047398,0.70235520,0.02580398,2.30265414,0.33457664,0.04380672
-2.32016008,3.84330861,0.05194870,0.39001420,1.22053985,0.66675576,0.02509947,2.17881357,0.33173816,0.04352980
-2.31415708,3.68831263,0.05226892,0.39047052,1.14237686,0.63185634,0.02439230,2.05865097,0.32961054,0.04320717
-2.30815408,3.53849204,0.05272808,0.39050750,1.06685674,0.59820978,0.02369844,1.94368672,0.32836397,0.04286050
-2.30215108,3.39613936,0.05339170,0.39024744,0.99477162,0.56631164,0.02303337,1.83528698,0.32816439,0.04251246
-2.29614807,3.26331825,0.05432825,0.38981555,0.92681970,0.53659045,0.02241153,1.73463698,0.32917028,0.04218606
-2.29014507,3.14182532,0.05560776,0.38933712,0.86359434,0.50940092,0.02184594,1.64272113,0.33152985,0.04190403
-2.28414207,3.03316212,0.05730025,0.38893520,0.80557661,0.48501988,0.02134789,1.56030992,0.33537863,0.04168831
-2.27813907,2.93851700,0.05947404,0.38872863,0.75313134,0.46364485,0.02092662,1.48795312,0.34083735,0.04155953
-2.27213607,2.85875576,0.06219408,0.38883047,0.70650608,0.44539481,0.02058917,1.42597879,0.34800995,0.04153652
-2.26613307,2.79442014,0.06552007,0.38934669,0.66583298,0.43031294,0.02034024,1.37449737,0.35698163,0.04163592
-2.26013007,2.74573281,0.06950464,0.39037493,0.63113281,0.41837083,0.02018216,1.33340993,0.36781694,0.04187183
-2.25412706,2.71260756,0.07419151,0.39200342,0.60232097,0.40947397,0.02011487,1.30241988,0.38055775,0.04225547
-2.24812406,2.69466364,0.07961374,0.39430982,0.57921491,0.40346797,0.02013594,1.28104740,0.39522116,0.04279489
-2.24212106,2.69124328,0.08579205,0.39736000,0.56154259,0.40014543,0.02024070,1.26864592,0.41179740,0.04349473
-2.23611806,2.70143173,0.09273335,0.40120672,0.54895174,0.39925308,0.02042236,1.26442012,0.43024788,0.04435607
-2.23011506,2.72407941,0.10042953,0.40588821,0.54101964,0.40049913,0.02067212,1.26744525,0.45050334,0.04537621
-2.22411206,2.75782613,0.10885657,0.41142681,0.53726319,0.40356070,0.02097943,1.27668738,0.47246255,0.04654867
-2.21810905,2.80112732,0.11797401,0.41782762,0.53714934,0.40809121,0.02133218,1.29102464,0.49599152,0.04786314
-2.21210605,2.85228259,0.12772491,0.42507735,0.54010569,0.41372782,0.02171695,1.30926924,0.52092354,0.04930559
-2.20610305,2.90946684,0.13803627,0.43314356,0.54553133,0.42009881,0.02211933,1.33019041,0.54706009,0.05085841
-2.20010005,2.97076397,0.14881997,0.44197425,0.55280791,0.42683100,0.02252422,1.35253808,0.57417292,0.05250071
-2.19409705,3.03420339,0.15997418,0.45149805,0.56131095,0.43355707,0.02291618,1.37506727,0.60200714,0.05420872
-2.18809405,3.09779892,0.17138534,0.46162505,0.57042129,0.43992288,0.02327982,1.39656285,0.63028547,0.05595623
-2.18209105,3.15958964,0.18293044,0.47224819,0.57953667,0.44559454,0.02360017,1.41586447,0.65871348,0.05771521
-2.17608804,3.21768197,0.19447981,0.48324540,0.58808320,0.45026528,0.02386306,1.43189096,0.68698572,0.05945648
-2.17008504,3.27029168,0.20589998,0.49448229,0.59552658,0.45366189,0.02405557,1.44366374,0.71479246,0.06115039
-2.16408204,3.31578478,0.21705685,0.50581531,0.60138272,0.45555049,0.02416631,1.45032855,0.74182679,0.06276761
-2.15807904,3.35271563,0.22781877,0.51709535,0.60522751,0.45574160,0.02418586,1.45117453,0.76779185,0.06427987
-2.15207604,3.37986088,0.23805955,0.52817156,0.60670537,0.45409420,0.02410701,1.44565019,0.79240780,0.06566071
-2.14607304,3.39624785,0.24766122,0.53889518,0.60553623,0.45051862,0.02392501,1.43337536,0.81541824,0.06688613
-2.14007004,3.40117605,0.25651651,0.54912346,0.60152073,0.44497822,0.02363775,1.41414856,0.83659605,0.06793521
-2.13406703,3.39423105,0.26453090,0.55872325,0.59454318,0.43748963,0.02324587,1.38794949,0.85574812,0.06879058
-2.12806403,3.37528993,0.27162419,0.56757443,0.58457241,0.42812169,0.02275276,1.35493628,0.87271926,0.06943878
-2.12206103,3.34451843,0.27773167,0.57557293,0.57166008,0.41699294,0.02216449,1.31543757,0.88739488,0.06987049
-2.11605803,3.30235990,0.28280470,0.58263334,0.55593679,0.40426793,0.02148969,1.26993977,0.89970281,0.07008065
-2.11005503,3.24951681,0.28681101,0.58869127,0.53760591,0.39015242,0.02073932,1.21906975,0.90961411,0.07006839
-2.10405203,3.18692595,0.28973447,0.59370517,0.51693545,0.37488768,0.01992636,1.16357398,0.91714311,0.06983693
-2.09804902,3.11572853,0.29157464,0.59765788,0.49424833,0.35874422,0.01906550,1.10429463,0.92234684,0.06939330
-2.09204602,3.03723675,0.29234601,0.60055784,0.46991130,0.34201509,0.01817275,1.04214399,0.92532392,0.06874809
-2.08604302,2.95289832,0.29207719,0.60243989,0.44432323,0.32500924,0.01726502,0.97807797,0.92621308,0.06791500
-2.08004002,2.86426043,0.29080983,0.60336577,0.41790295,0.30804496,0.01635969,0.91306986,0.92519134,0.06691052
-2.07403702,2.77293452,0.28859766,0.60342408,0.39107734,0.29144389,0.01547421,0.84808540,0.92247184,0.06575346
-2.06803402,2.68056283,0.28550532,0.60272982,0.36426996,0.27552560,0.01462568,0.78405988,0.91830124,0.06446455
-2.06203102,2.58878757,0.28160734,0.60142316,0.33789070,0.26060313,0.01383041,0.72187829,0.91295667,0.06306600
-2.05602801,2.49922321,0.27698695,0.59966753,0.31232677,0.24697928,0.01310365,0.66235874,0.90674185,0.06158115
-2.05002501,2.41343200,0.27173485,0.59764669,0.28793519,0.23494405,0.01245916,0.60623978,0.89998241,0.06003397
-2.04402201,2.33290267,0.26594793,0.59556090,0.26503696,0.22477295,0.01190900,0.55417165,0.89302015,0.05844876
-2.03801901,2.25903215,0.25972771,0.59362187,0.24391309,0.21672622,0.01146322,0.50671142,0.88620604,0.05684968
-2.03201601,2.19310972,0.25317873,0.59204679,0.22480215,0.21104885,0.01112969,0.46432179,0.87989213,0.05526036
-2.02601301,2.13630347,0.24640659,0.59105122,0.20789963,0.20797125,0.01091391,0.42737321,0.87442216,0.05370343
-2.02001001,2.08964851,0.23951587,0.59084129,0.19335858,0.20771038,0.01081890,0.39614875,0.87012130,0.05220015
-2.01400700,2.05403676,0.23260786,0.59160537,0.18129154,0.21047112,0.01084509,0.37085115,0.86728529,0.05076989
-2.00800400,2.03020827,0.22577808,0.59350550,0.17177345,0.21644771,0.01099033,0.35161152,0.86616934,0.04942973
-2.00200100,2.01874412,0.21911382,0.59666930,0.16484516,0.22582501,0.01124985,0.33849881,0.86697757,0.04819397
-1.99599800,2.02006113,0.21269178,0.60118258,0.16051748,0.23877941,0.01161633,0.33152964,0.86985348,0.04707383
-1.98999500,2.03440870,0.20657579,0.60708336,0.15877531,0.25547904,0.01208004,0.33067776,0.87487231,0.04607705
-1.98399200,2.06186834,0.20081493,0.61435781,0.15958173,0.27608327,0.01262897,0.33588263,0.88203592,0.04520766
-1.97798899,2.10235611,0.19544210,0.62293851,0.16288180,0.30074125,0.01324908,0.34705671,0.89127082,0.04446593
-1.97198599,2.15562846,0.19047313,0.63270542,0.16860590,0.32958918,0.01392460,0.36409103,0.90242990,0.04384830
-1.96598299,2.22129151,0.18590659,0.64348983,0.17667246,0.36274656,0.01463835,0.38685879,0.91529818,0.04334764
-1.95997999,2.29881384,0.18172429,0.65508132,0.18699000,0.40031092,0.01537218,0.41521693,0.92960261,0.04295352
-1.95397699,2.38754259,0.17789255,0.66723761,0.19945841,0.44235148,0.01610742,0.44900540,0.94502589,0.04265272
-1.94797399,2.48672209,0.17436419,0.67969704,0.21396949,0.48890143,0.01682538,0.48804454,0.96122382,0.04242991
-1.94197099,2.59551459,0.17108112,0.69219304,0.23040675,0.53994932,0.01750789,0.53213043,0.97784546,0.04226837
-1.93596798,2.71302192,0.16797757,0.70447009,0.24864449,0.59542961,0.01813783,0.58102870,0.99455524,0.04215089
-1.92996498,2.83830720,0.16498357,0.71630024,0.26854646,0.65521292,0.01869973,0.63446723,1.01105590,0.04206065
-1.92396198,2.97041536,0.16202874,0.72749932,0.28996401,0.71909630,0.01918020,0.69212815,1.02711096,0.04198219
-1.91795898,3.10839158,0.15904606,0.73794184,0.31273412,0.78679424,0.01956851,0.75363980,1.04256543,0.04190223
-1.91195598,3.25129670,0.15597546,0.74757371,0.33667737,0.85793093,0.01985692,0.81856941,1.05736343,0.04181052
-1.90595298,3.39821895,0.15276702,0.75642190,0.36159619,0.93203459,0.02004107,0.88641696,1.07156158,0.04170043
-1.89994997,3.54828165,0.14938368,0.76460020,0.38727357,1.00853442,0.02012016,0.95661116,1.08533702,0.04156946
-1.89394697,3.70064684,0.14580324,0.77231068,0.41347245,1.08676086,0.02009713,1.02850812,1.09898935,0.04141947
-1.88794397,3.85451506,0.14201956,0.77984041,0.43993607,1.16594982,0.01997860,1.10139314,1.11293600,0.04125671
-1.88194097,4.00912183,0.13804303,0.78755335,0.46638930,1.24525108,0.01977481,1.17448625,1.12770082,0.04109164
-1.87593797,4.16373169,0.13390004,0.79587762,0.49254121,1.32374132,0.01949933,1.24695164,1.14389617,0.04093840
-1.86993497,4.31763058,0.12963186,0.80528859,0.51808890,1.40044156,0.01916872,1.31791094,1.16219900,0.04081422
-1.86393197,4.47011782,0.12529259,0.81628837,0.54272249,1.47433889,0.01880210,1.38646034,1.18332195,0.04073854
-1.85792896,4.62049836,0.12094666,0.82938270,0.56613121,1.54441185,0.01842053,1.45169092,1.20798049,0.04073199
-1.85192596,4.76807642,0.11666580,0.84505618,0.58801040,1.60965863,0.01804645,1.51271156,1.23685771,0.04081532
-1.84592296,4.91215119,0.11252570,0.86374705,0.60806918,1.66912717,0.01770298,1.56867357,1.27056824,0.04100825
-1.83991996,5.05201483,0.10860260,0.88582277,0.62603840,1.72194570,0.01741320,1.61879587,1.30962300,0.04132832
-1.83391696,5.18695329,0.10496984,0.91155744,0.64167852,1.76735252,0.01719946,1.66238960,1.35439651,0.04178989
-1.82791396,5.31624967,0.10169468,0.94111236,0.65478708,1.80472339,0.01708268,1.69888085,1.40509829,0.04240313
-1.82191096,5.43918994,0.09883536,0.97452063,0.66520523,1.83359532,0.01708167,1.72783033,1.46174981,0.04317330
-1.81590795,5.55507058,0.09643874,1.01167663,0.67282312,1.85368530,0.01721254,1.74894887,1.52416824,0.04410016
-1.80990495,5.66320760,0.09453836,1.05233095,0.67758370,1.86490297,0.01748816,1.76210783,1.59195779,0.04517762
-1.80390195,5.76294633,0.09315314,1.09609118,0.67948477,1.86735649,0.01791772,1.76734381,1.66450932,0.04639369
-1.79789895,5.85367142,0.09228672,1.14242855,0.67857907,1.86135102,0.01850642,1.76485719,1.74100849,0.04773061
-1.79189595,5.93481671,0.09192740,1.19069029,0.67497251,1.84737986,0.01925520,1.75500462,1.82045211,0.04916525
-1.78589295,6.00587445,0.09204870,1.24011732,0.66882044,1.82610857,0.02016071,1.73828570,1.90167237,0.05066976
-1.77988994,6.06640384,0.09261040,1.28986647,0.66032222,1.79835265,0.02121533,1.71532448,1.98336806,0.05221239
-1.77388694,6.11603880,0.09356008,1.33903646,0.64971444,1.76504994,0.02240733,1.68684676,2.06414165,0.05375851
-1.76788394,6.15449496,0.09483512,1.38669657,0.63726295,1.72722900,0.02372120,1.65365429,2.14254073,0.05527165
-1.76188094,6.18157625,0.09636486,1.43191685,0.62325429,1.68597480,0.02513810,1.61659722,2.21710250,0.05671478
-1.75587794,6.19718098,0.09807306,1.47379869,0.60798677,1.64239357,0.02663639,1.57654603,2.28639938,0.05805146
-1.74987494,6.20130773,0.09988038,1.51150458,0.59176178,1.59757814,0.02819230,1.53436444,2.34908418,0.05924703
-1.74387194,6.19406119,0.10170693,1.54428579,0.57487557,1.55257535,0.02978070,1.49088440,2.40393308,0.06026978
-1.73786893,6.17565768,0.10347469,1.57150717,0.55761190,1.50835691,0.03137590,1.44688423,2.44988486,0.06109190
-1.73186593,6.14643040,0.10510975,1.59266784,0.54023581,1.46579453,0.03295247,1.40307072,2.48607493,0.06169037
-1.72586293,6.10683405,0.10654431,1.60741745,0.52298880,1.42564051,0.03448615,1.36006582,2.51186305,0.06204767
-1.71985993,6.05744829,0.10771844,1.61556713,0.50608521,1.38851380,0.03595468,1.31839802,2.52685378,0.06215225
-1.71385693,5.99897981,0.10858141,1.61709517,0.48971026,1.35489202,0.03733855,1.27849850,2.53090899,0.06199880
-1.70785393,5.93226223,0.10909265,1.61214718,0.47401926,1.32510925,0.03862175,1.24070181,2.52415237,0.06158837
-1.70185093,5.85825367,0.10922246,1.60103103,0.45913814,1.29935902,0.03979236,1.20525050,2.50696572,0.06092818
-1.69584792,5.77803140,0.10895209,1.58420697,0.44516500,1.27770216,0.04084300,1.17230311,2.47997758,0.06003135
-1.68984492,5.69278349,0.10827369,1.56227336,0.43217258,1.26007850,0.04177115,1.14194480,2.44404476,0.05891638
-1.68384192,5.60379740,0.10718977,1.53594895,0.42021125,1.24632183,0.04257933,1.11419974,2.40022767,0.05760649
-1.67783892,5.51244570,0.10571234,1.50605229,0.40931253,1.23617695,0.04327501,1.08904463,2.34976053,0.05612892
-1.67183592,5.42016921,0.10386193,1.47347928,0.39949278,1.22931819,0.04387050,1.06642243,2.29401770,0.05451402
-1.66583292,5.32845801,0.10166626,1.43917972,0.39075697,1.22536834,0.04438254,1.04625584,2.23447726,0.05279445
