energy_ev,total_up,In_p_up,In_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.69984992,0.66031973,0.07970090,0.00103641,0.45874533,0.11739982,0.28533208,0.00000000
-5.69384692,0.67667538,0.08452723,0.00109932,0.48076146,0.11704595,0.27470427,0.00000000
-5.68784392,0.69472255,0.08974402,0.00116719,0.50455866,0.11679026,0.26375041,0.00000000
-5.68184092,0.71453739,0.09532671,0.00123974,0.53008440,0.11668256,0.25269076,0.00000000
-5.67583792,0.73609678,0.10123517,0.00131646,0.55720109,0.11675947,0.24172798,0.00000000
-5.66983492,0.75927010,0.10741307,0.00139665,0.58568223,0.11704246,0.23104086,0.00000000
-5.66383192,0.78381628,0.11378799,0.00147938,0.61521260,0.11753675,0.22077964,0.00000000
-5.65782891,0.80938649,0.12027235,0.00156353,0.64539280,0.11823107,0.21106295,0.00000000
-5.65182591,0.83553256,0.12676516,0.00164780,0.67574823,0.11909832,0.20197663,0.00000000
-5.64582291,0.86172113,0.13315453,0.00173077,0.70574239,0.12009704,0.19357431,0.00000000
-5.63981991,0.88735291,0.13932093,0.00181088,0.73479408,0.12117385,0.18587966,0.00000000
-5.63381691,0.91178641,0.14514107,0.00188657,0.76229794,0.12226650,0.17889025,0.00000000
-5.62781391,0.93436530,0.15049219,0.00195627,0.78764759,0.12330752,0.17258260,0.00000000
-5.62181091,0.95444796,0.15525668,0.00201846,0.81026044,0.12422838,0.16691836,0.00000000
-5.61580790,0.97143833,0.15932677,0.00207180,0.82960310,0.12496379,0.16185114,0.00000000
-5.60980490,0.98481642,0.16260907,0.00211512,0.84521632,0.12545618,0.15733372,0.00000000
-5.60380190,0.99416723,0.16502891,0.00214749,0.85673844,0.12565998,0.15332537,0.00000000
-5.59779890,0.99920688,0.16653399,0.00216830,0.86392620,0.12554555,0.14979885,0.00000000
-5.59179590,0.99980471,0.16709752,0.00217729,0.86667202,0.12510277,0.14674694,0.00000000
-5.58579290,0.99600041,0.16672041,0.00217457,0.86501706,0.12434387,0.14418806,0.00000000
-5.57978989,0.98801547,0.16543262,0.00216064,0.85915937,0.12330558,0.14217094,0.00000000
-5.57378689,0.97625832,0.16329343,0.00213641,0.84945669,0.12205048,0.14077799,0.00000000
-5.56778389,0.96132313,0.16039079,0.00210317,0.83642390,0.12066737,0.14012736,0.00000000
-5.56178089,0.94398196,0.15683962,0.00206261,0.82072499,0.11927085,0.14037346,0.00000000
-5.55577789,0.92517076,0.15277919,0.00201673,0.80315985,0.11799986,0.14170596,0.00000000
-5.54977489,0.90596933,0.14836966,0.00196786,0.78464628,0.11701537,0.14434715,0.00000000
-5.54377189,0.88757609,0.14378793,0.00191853,0.76619771,0.11649719,0.14854772,0.00000000
-5.53776888,0.87127816,0.13922287,0.00187149,0.74889734,0.11663996,0.15458092,0.00000000
-5.53176588,0.85841752,0.13487013,0.00182957,0.73386932,0.11764845,0.16273527,0.00000000
-5.52576288,0.85035426,0.13092671,0.00179563,0.72224779,0.11973207,0.17330573,0.00000000
-5.51975988,0.84842754,0.12758537,0.00177249,0.71514458,0.12309897,0.18658369,0.00000000
-5.51375688,0.85391540,0.12502907,0.00176284,0.71361625,0.12794955,0.20284576,0.00000000
-5.50775388,0.86799411,0.12342560,0.00176916,0.71863138,0.13446973,0.22234183,0.00000000
-5.50175088,0.89169822,0.12292247,0.00179364,0.73103872,0.14282399,0.24528249,0.00000000
-5.49574787,0.92588210,0.12364226,0.00183811,0.75153714,0.15314840,0.27182632,0.00000000
-5.48974487,0.97118412,0.12567845,0.00190396,0.78064809,0.16554385,0.30206742,0.00000000
-5.48374187,1.02799443,0.12909194,0.00199211,0.81869130,0.18006966,0.33602373,0.00000000
-5.47773887,1.09642750,0.13390819,0.00210293,0.86576461,0.19673788,0.37362663,0.00000000
-5.47173587,1.17630058,0.14011532,0.00223620,0.92172868,0.21550842,0.41471231,0.00000000
-5.46573287,1.26711905,0.14766301,0.00239111,0.98619731,0.23628543,0.45901565,0.00000000
-5.45972986,1.36806994,0.15646240,0.00256623,1.05853418,0.25891510,0.50616699,0.00000000
-5.45372686,1.47802436,0.16638706,0.00275951,1.13785648,0.28318514,0.55569228,0.00000000
-5.44772386,1.59554981,0.17727495,0.00296832,1.22304607,0.30882617,0.60701705,0.00000000
-5.44172086,1.71893262,0.18893161,0.00318949,1.31276830,0.33551518,0.65947437,0.00000000
-5.43571786,1.84621101,0.20113424,0.00341938,1.40549859,0.36288119,0.71231692,0.00000000
-5.42971486,1.97521817,0.21363700,0.00365392,1.49955644,0.39051292,0.76473297,0.00000000
-5.42371186,2.10363490,0.22617702,0.00388877,1.59314631,0.41796869,0.81586607,0.00000000
-5.41770885,2.22905052,0.23848139,0.00411939,1.68440437,0.44478801,0.86483782,0.00000000
-5.41170585,2.34903032,0.25027456,0.00434117,1.77144978,0.47050474,0.91077302,0.00000000
-5.40570285,2.46118743,0.26128621,0.00454959,1.85243892,0.49466134,0.95282632,0.00000000
-5.39969985,2.56325659,0.27125918,0.00474033,1.92562067,0.51682367,0.99020929,0.00000000
-5.39369685,2.65316696,0.27995722,0.00490942,1.98939058,0.53659574,1.02221682,0.00000000
-5.38769385,2.72911093,0.28717219,0.00505339,2.04234180,0.55363390,1.04825162,0.00000000
-5.38169085,2.78960617,0.29273060,0.00516933,2.08331073,0.56765965,1.06784581,0.00000000
-5.37568784,2.83354774,0.29649894,0.00525505,2.11141512,0.57847056,1.08067843,0.00000000
-5.36968484,2.86024819,0.29838788,0.00530912,2.12608318,0.58594880,1.08658810,0.00000000
-5.36368184,2.86946323,0.29835484,0.00533094,2.12707202,0.59006665,1.08558015,0.00000000
-5.35767884,2.86140193,0.29640507,0.00532077,2.11447479,0.59088887,1.07782780,0.00000000
-5.35167584,2.83672052,0.29259104,0.00527967,2.08871591,0.58857149,1.06366729,0.00000000
-5.34567284,2.79649995,0.28701021,0.00520954,2.05053461,0.58335726,1.04358712,0.00000000
-5.33966983,2.74220805,0.27980130,0.00511297,2.00095753,0.57556772,1.01821192,0.00000000
-5.33366683,2.67564794,0.27113922,0.00499322,1.94126160,0.56559222,0.98828162,0.00000000
-5.32766383,2.59889484,0.26122886,0.00485403,1.87292884,0.55387443,0.95462689,0.00000000
-5.32166083,2.51422408,0.25029813,0.00469954,1.79759518,0.54089682,0.91814200,0.00000000
-5.31565783,2.42403362,0.23859042,0.00453414,1.71699553,0.52716387,0.87975631,0.00000000
-5.30965483,2.33076429,0.22635697,0.00436226,1.63290762,0.51318467,0.84040563,0.00000000
-5.30365183,2.23682130,0.21384933,0.00418831,1.54709688,0.49945578,0.80100474,0.00000000
-5.29764882,2.14450029,0.20131233,0.00401647,1.46126465,0.48644495,0.76242216,0.00000000
-5.29164582,2.05592078,0.18897773,0.00385056,1.37700180,0.47457650,0.72545817,0.00000000
-5.28564282,1.97296970,0.17705888,0.00369398,1.29574929,0.46421895,0.69082688,0.00000000
-5.27963982,1.89725676,0.16574641,0.00354958,1.21876699,0.45567522,0.65914288,0.00000000
-5.27363682,1.83008305,0.15520517,0.00341961,1.14711142,0.44917600,0.63091268,0.00000000
-5.26763382,1.77242335,0.14557234,0.00330566,1.08162286,0.44487613,0.60653110,0.00000000
-5.26163082,1.72492210,0.13695672,0.00320869,1.02292141,0.44285431,0.58628228,0.00000000
-5.25562781,1.68790222,0.12943912,0.00312902,0.97141161,0.44311576,0.57034485,0.00000000
-5.24962481,1.66138535,0.12307363,0.00306637,0.92729452,0.44559761,0.55880061,0.00000000
-5.24362181,1.64512175,0.11788968,0.00301991,0.89058591,0.45017667,0.55164594,0.00000000
-5.23761881,1.63862753,0.11389457,0.00298835,0.86113930,0.45667889,0.54880501,0.00000000
-5.23161581,1.64122684,0.11107638,0.00297004,0.83867197,0.46489010,0.55014374,0.00000000
-5.22561281,1.65209639,0.10940699,0.00296302,0.82279255,0.47456720,0.55548377,0.00000000
-5.21960980,1.67030991,0.10884491,0.00296515,0.81302853,0.48544941,0.56461536,0.00000000
-5.21360680,1.69488017,0.10933802,0.00297421,0.80885233,0.49726878,0.57730856,0.00000000
-5.20760380,1.72479674,0.11082579,0.00298797,0.80970474,0.50975957,0.59332208,0.00000000
-5.20160080,1.75905774,0.11324113,0.00300428,0.81501484,0.52266611,0.61240934,0.00000000
-5.19559780,1.79669473,0.11651165,0.00302112,0.82421576,0.53574870,0.63432167,0.00000000
-5.18959480,1.83679006,0.12056053,0.00303670,0.83675604,0.54878759,0.65880852,0.00000000
-5.18359180,1.87848670,0.12530682,0.00304943,0.85210665,0.56158488,0.68561510,0.00000000
-5.17758879,1.92099113,0.13066548,0.00305800,0.86976379,0.57396458,0.71447777,0.00000000
-5.17158579,1.96357018,0.13654716,0.00306137,0.88924840,0.58577093,0.74511793,0.00000000
-5.16558279,2.00554317,0.14285779,0.00305876,0.91010276,0.59686549,0.77723511,0.00000000
-5.15957979,2.04627095,0.14949836,0.00304964,0.93188543,0.60712342,0.81050000,0.00000000
-5.15357679,2.08514354,0.15636478,0.00303370,0.95416532,0.61642924,0.84454857,0.00000000
-5.14757379,2.12156823,0.16334807,0.00301083,0.97651593,0.62467277,0.87897770,0.00000000
-5.14157079,2.15495961,0.17033505,0.00298110,0.99851074,0.63174566,0.91334339,0.00000000
-5.13556778,2.18473299,0.17720947,0.00294471,1.01972043,0.63753876,0.94716196,0.00000000
-5.12956478,2.21030235,0.18385370,0.00290194,1.03971263,0.64194079,0.97991455,0.00000000
-5.12356178,2.23108340,0.19015095,0.00285317,1.05805447,0.64483849,1.01105520,0.00000000
-5.11755878,2.24650188,0.19598799,0.00279883,1.07431816,0.64611819,1.04002236,0.00000000
-5.11155578,2.25600701,0.20125821,0.00273939,1.08808937,0.64566893,1.06625337,0.00000000
-5.10555278,2.25908918,0.20586502,0.00267536,1.09897802,0.64338674,1.08920146,0.00000000
-5.09954977,2.25530102,0.20972523,0.00260727,1.10663096,0.63918000,1.10835439,0.00000000
-5.09354677,2.24428014,0.21277244,0.00253567,1.11074566,0.63297531,1.12325378,0.00000000
-5.08754377,2.22577218,0.21496003,0.00246116,1.11108401,0.62472361,1.13351412,0.00000000
-5.08154077,2.19965239,0.21626381,0.00238439,1.10748537,0.61440593,1.13884033,0.00000000
-5.07553777,2.16594403,0.21668382,0.00230604,1.09987774,0.60203847,1.13904283,0.00000000
-5.06953477,2.12483206,0.21624552,0.00222685,1.08828629,0.58767646,1.13404918,0.00000000
-5.06353177,2.07667101,0.21499990,0.00214763,1.07283848,0.57141665,1.12391153,0.00000000
-5.05752876,2.02198596,0.21302263,0.00206924,1.05376515,0.55339791,1.10880923,0.00000000
-5.05152576,1.96146619,0.21041223,0.00199259,1.03139733,0.53380014,1.08904640,0.00000000
-5.04552276,1.89595145,0.20728717,0.00191864,1.00615857,0.51284118,1.06504429,0.00000000
-5.03951976,1.82641128,0.20378216,0.00184836,0.97855309,0.49077198,1.03732882,0.00000000
-5.03351676,1.75391806,0.20004357,0.00178273,0.94915006,0.46787020,1.00651367,0.00000000
-5.02751376,1.67961517,0.19622433,0.00172269,0.91856475,0.44443253,0.97327974,0.00000000
-5.02151076,1.60468156,0.19247843,0.00166913,0.88743733,0.42076614,0.93835195,0.00000000
-5.01550775,1.53029449,0.18895529,0.00162284,0.85641028,0.39717961,0.90247436,0.00000000
-5.00950475,1.45759228,0.18579426,0.00158449,0.82610564,0.37397388,0.86638494,0.00000000
-5.00350175,1.38763878,0.18311952,0.00155461,0.79710290,0.35143360,0.83079099,0.00000000
-4.99749875,1.32139123,0.18103552,0.00153352,0.76991894,0.32981930,0.79634648,0.00000000
-4.99149575,1.25967319,0.17962340,0.00152137,0.74499064,0.30936075,0.76363228,0.00000000
-4.98549275,1.20315349,0.17893829,0.00151807,0.72266126,0.29025173,0.73314012,0.00000000
-4.97948974,1.15233225,0.17900787,0.00152334,0.70317103,0.27264658,0.70526092,0.00000000
-4.97348674,1.10753452,0.17983211,0.00153664,0.68665242,0.25665831,0.68027796,0.00000000
-4.96748374,1.06891145,0.18138428,0.00155728,0.67313029,0.24235870,0.65836498,0.00000000
-4.96148074,1.03644884,0.18361315,0.00158435,0.66252674,0.22977989,0.63958911,0.00000000
-4.95547774,1.00998241,0.18644626,0.00161681,0.65467045,0.21891760,0.62391833,0.00000000
-4.94947474,0.98921868,0.18979418,0.00165350,0.64930983,0.20973552,0.61123275,0.00000000
-4.94347174,0.97376023,0.19355538,0.00169320,0.64612930,0.20217075,0.60133916,0.00000000
-4.93746873,0.96313392,0.19762158,0.00173467,0.64476790,0.19613979,0.59398775,0.00000000
-4.93146573,0.95682041,0.20188329,0.00177669,0.64483900,0.19154479,0.58889007,0.00000000
-4.92546273,0.95428328,0.20623514,0.00181814,0.64595030,0.18827981,0.58573726,0.00000000
-4.91945973,0.95499638,0.21058075,0.00185798,0.64772301,0.18623647,0.58421747,0.00000000
-4.91345673,0.95846785,0.21483700,0.00189537,0.64980915,0.18530907,0.58403160,0.00000000
-4.90745373,0.96425953,0.21893721,0.00192961,0.65190635,0.18539858,0.58490651,0.00000000
-4.90145073,0.97200117,0.22283325,0.00196025,0.65376926,0.18641563,0.58660516,0.00000000
-4.89544772,0.98139850,0.22649643,0.00198702,0.65521716,0.18828210,0.58893324,0.00000000
-4.88944472,0.99223524,0.22991704,0.00200988,0.65613768,0.19093165,0.59174198,0.00000000
-4.88344172,1.00436918,0.23310267,0.00202900,0.65648631,0.19430887,0.59492749,0.00000000
-4.87743872,1.01772277,0.23607538,0.00204470,0.65628232,0.19836753,0.59842651,0.00000000
-4.87143572,1.03226931,0.23886793,0.00205747,0.65560118,0.20306788,0.60220945,0.00000000
-4.86543272,1.04801581,0.24151927,0.00206790,0.65456433,0.20837345,0.60627102,0.00000000
-4.85942971,1.06498385,0.24406968,0.00207663,0.65332704,0.21424754,0.61061958,0.00000000
-4.85342671,1.08319005,0.24655574,0.00208436,0.65206526,0.22064968,0.61526578,0.00000000
-4.84742371,1.10262757,0.24900561,0.00209172,0.65096223,0.22753254,0.62021163,0.00000000
-4.84142071,1.12325016,0.25143485,0.00209932,0.65019603,0.23483940,0.62544067,0.00000000
-4.83541771,1.14495988,0.25384312,0.00210767,0.64992863,0.24250251,0.63091021,0.00000000
-4.82941471,1.16759965,0.25621191,0.00211715,0.65029720,0.25044251,0.63654606,0.00000000
-4.82341171,1.19095117,0.25850362,0.00212803,0.65140834,0.25856905,0.64224033,0.00000000
-4.81740870,1.21473854,0.26066186,0.00214044,0.65333528,0.26678253,0.64785257,0.00000000
-4.81140570,1.23863752,0.26261322,0.00215439,0.65611839,0.27497708,0.65321404,0.00000000
-4.80540270,1.26228981,0.26427020,0.00216980,0.65976863,0.28304440,0.65813522,0.00000000
-4.79939970,1.28532155,0.26553528,0.00218649,0.66427378,0.29087849,0.66241575,0.00000000
-4.79339670,1.30736482,0.26630583,0.00220426,0.66960670,0.29838077,0.66585647,0.00000000
-4.78739370,1.32808076,0.26647957,0.00222292,0.67573512,0.30546536,0.66827265,0.00000000
-4.78139070,1.34718263,0.26596031,0.00224230,0.68263202,0.31206417,0.66950748,0.00000000
-4.77538769,1.36445729,0.26466352,0.00226234,0.69028572,0.31813139,0.66944509,0.00000000
-4.76938469,1.37978352,0.26252148,0.00228306,0.69870906,0.32364713,0.66802199,0.00000000
-4.76338169,1.39314583,0.25948773,0.00230467,0.70794657,0.32861971,0.66523628,0.00000000
-4.75737869,1.40464259,0.25554040,0.00232753,0.71807932,0.33308673,0.66115384,0.00000000
-4.75137569,1.41448774,0.25068446,0.00235216,0.72922669,0.33711437,0.65591099,0.00000000
-4.74537269,1.42300569,0.24495258,0.00237928,0.74154494,0.34079517,0.64971338,0.00000000
-4.73936968,1.43061946,0.23840458,0.00240974,0.75522243,0.34424420,0.64283088,0.00000000
-4.73336668,1.43783246,0.23112569,0.00244453,0.77047166,0.34759377,0.63558874,0.00000000
-4.72736368,1.44520474,0.22322342,0.00248469,0.78751852,0.35098690,0.62835534,0.00000000
-4.72136068,1.45332502,0.21482358,0.00253133,0.80658929,0.35456993,0.62152710,0.00000000
-4.71535768,1.46277980,0.20606537,0.00258549,0.82789608,0.35848453,0.61551123,0.00000000
-4.70935468,1.47412129,0.19709602,0.00264814,0.85162160,0.36285959,0.61070737,0.00000000
-4.70335168,1.48783597,0.18806525,0.00272008,0.87790423,0.36780339,0.60748881,0.00000000
-4.69734867,1.50431535,0.17911966,0.00280190,0.90682410,0.37339647,0.60618452,0.00000000
-4.69134567,1.52383066,0.17039765,0.00289391,0.93839127,0.37968561,0.60706281,0.00000000
-4.68534267,1.54651288,0.16202482,0.00299610,0.97253674,0.38667915,0.61031744,0.00000000
-4.67933967,1.57233930,0.15411020,0.00310811,1.00910676,0.39434416,0.61605709,0.00000000
-4.67333667,1.60112721,0.14674347,0.00322922,1.04786114,0.40260527,0.62429857,0.00000000
-4.66733367,1.63253537,0.13999319,0.00335832,1.08847559,0.41134570,0.63496430,0.00000000
-4.66133067,1.66607309,0.13390612,0.00349395,1.13054815,0.42041004,0.64788408,0.00000000
-4.65532766,1.70111657,0.12850752,0.00363433,1.17360954,0.42960900,0.66280114,0.00000000
-4.64932466,1.73693164,0.12380251,0.00377741,1.21713680,0.43872575,0.67938218,0.00000000
-4.64332166,1.77270183,0.11977813,0.00392090,1.26056974,0.44752364,0.69723085,0.00000000
-4.63731866,1.80756033,0.11640611,0.00406239,1.30332920,0.45575491,0.71590394,0.00000000
-4.63131566,1.84062422,0.11364604,0.00419940,1.34483628,0.46317001,0.73492954,0.00000000
-4.62531266,1.87102925,0.11144884,0.00432947,1.38453146,0.46952707,0.75382614,0.00000000
-4.61930965,1.89796346,0.10976018,0.00445022,1.42189270,0.47460115,0.77212184,0.00000000
-4.61330665,1.92069799,0.10852382,0.00455949,1.45645139,0.47819275,0.78937248,0.00000000
-4.60730365,1.93861362,0.10768454,0.00465534,1.48780554,0.48013525,0.80517808,0.00000000
-4.60130065,1.95122182,0.10719066,0.00473617,1.51562938,0.48030099,0.81919654,0.00000000
-4.59529765,1.95817937,0.10699590,0.00480072,1.53967905,0.47860562,0.83115422,0.00000000
-4.58929465,1.95929612,0.10706071,0.00484811,1.55979413,0.47501071,0.84085280,0.00000000
-4.58329165,1.95453564,0.10735284,0.00487789,1.57589516,0.46952439,0.84817229,0.00000000
-4.57728864,1.94400900,0.10784733,0.00488997,1.58797727,0.46220019,0.85307018,0.00000000
-4.57128564,1.92796242,0.10852592,0.00488465,1.59610078,0.45313402,0.85557700,0.00000000
-4.56528264,1.90675949,0.10937595,0.00486259,1.60037920,0.44245971,0.85578864,0.00000000
-4.55927964,1.88085935,0.11038893,0.00482470,1.60096570,0.43034316,0.85385603,0.00000000
-4.55327664,1.85079199,0.11155881,0.00477214,1.59803888,0.41697557,0.84997293,0.00000000
-4.54727364,1.81713220,0.11288021,0.00470627,1.59178894,0.40256603,0.84436256,0.00000000
-4.54127064,1.78047364,0.11434665,0.00462851,1.58240493,0.38733390,0.83726389,0.00000000
-4.53526763,1.74140420,0.11594891,0.00454037,1.57006407,0.37150126,0.82891834,0.00000000
-4.52926463,1.70048402,0.11767368,0.00444332,1.55492359,0.35528582,0.81955765,0.00000000
-4.52326163,1.65822697,0.11950252,0.00433880,1.53711556,0.33889457,0.80939333,0.00000000
-4.51725863,1.61508633,0.12141123,0.00422811,1.51674480,0.32251838,0.79860839,0.00000000
-4.51125563,1.57144499,0.12336963,0.00411244,1.49388993,0.30632771,0.78735135,0.00000000
-4.50525263,1.52761032,0.12534176,0.00399285,1.46860704,0.29046951,0.77573284,0.00000000
-4.49924962,1.48381346,0.12728646,0.00387021,1.44093579,0.27506547,0.76382464,0.00000000
-4.49324662,1.44021262,0.12915829,0.00374525,1.41090705,0.26021126,0.75166102,0.00000000
-4.48724362,1.39689974,0.13090877,0.00361855,1.37855163,0.24597707,0.73924205,0.00000000
-4.48124062,1.35390982,0.13248779,0.00349058,1.34390914,0.23240897,0.72653849,0.00000000
-4.47523762,1.31123202,0.13384511,0.00336170,1.30703651,0.21953107,0.71349793,0.00000000
-4.46923462,1.26882183,0.13493197,0.00323218,1.26801542,0.20734833,0.70005157,0.00000000
-4.46323162,1.22661345,0.13570267,0.00310225,1.22695815,0.19584971,0.68612132,0.00000000
-4.45722861,1.18453179,0.13611599,0.00297212,1.18401166,0.18501156,0.67162692,0.00000000
-4.45122561,1.14250351,0.13613656,0.00284200,1.13935963,0.17480106,0.65649254,0.00000000
-4.44522261,1.10046677,0.13573595,0.00271211,1.09322242,0.16517961,0.64065287,0.00000000
-4.43921961,1.05837947,0.13489367,0.00258270,1.04585529,0.15610591,0.62405836,0.00000000
-4.43321661,1.01622582,0.13359789,0.00245407,0.99754504,0.14753895,0.60667961,0.00000000
-4.42721361,0.97402137,0.13184592,0.00232656,0.94860546,0.13944050,0.58851089,0.00000000
-4.42121061,0.93181658,0.12964458,0.00220059,0.89937213,0.13177734,0.56957277,0.00000000
-4.41520760,0.88969919,0.12701034,0.00207662,0.85019690,0.12452320,0.54991401,0.00000000
-4.40920460,0.84779556,0.12396926,0.00195515,0.80144256,0.11766026,0.52961277,0.00000000
-4.40320160,0.80627121,0.12055684,0.00183674,0.75347801,0.11118044,0.50877717,0.00000000
-4.39719860,0.76533087,0.11681773,0.00172200,0.70667425,0.10508642,0.48754547,0.00000000
-4.39119560,0.72521802,0.11280529,0.00161157,0.66140135,0.09939242,0.46608571,0.00000000
-4.38519260,0.68621425,0.10858109,0.00150613,0.61802639,0.09412477,0.44459513,0.00000000
-4.37918959,0.64863830,0.10421434,0.00140639,0.57691242,0.08932234,0.42329912,0.00000000
-4.37318659,0.61284480,0.09978109,0.00131308,0.53841824,0.08503676,0.40244996,0.00000000
-4.36718359,0.57922276,0.09536352,0.00122697,0.50289876,0.08133248,0.38232519,0.00000000
-4.36118059,0.54819350,0.09104894,0.00114882,0.47070563,0.07828670,0.36322553,0.00000000
-4.35517759,0.52020803,0.08692885,0.00107946,0.44218791,0.07598900,0.34547256,0.00000000
-4.34917459,0.49574371,0.08309776,0.00101967,0.41769229,0.07454084,0.32940574,0.00000000
-4.34317159,0.47529996,0.07965192,0.00097030,0.39756273,0.07405475,0.31537914,0.00000000
-4.33716858,0.45939301,0.07668797,0.00093216,0.38213908,0.07465322,0.30375756,0.00000000
-4.33116558,0.44854957,0.07430146,0.00090606,0.37175466,0.07646737,0.29491213,0.00000000
-4.32516258,0.44329935,0.07258522,0.00089281,0.36673247,0.07963517,0.28921553,0.00000000
-4.31915958,0.44416658,0.07162769,0.00089317,0.36738017,0.08429940,0.28703666,0.00000000
-4.31315658,0.45166051,0.07151117,0.00090787,0.37398386,0.09060531,0.28873497,0.00000000
-4.30715358,0.46626511,0.07231005,0.00093755,0.38680073,0.09869786,0.29465458,0.00000000
