energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.28064032,2.49872973,0.34274720,0.55751287,0.01016397,0.18816867,0.79001726,0.99158671,0.08578815,0.69578654
-3.27463732,2.48136841,0.32885486,0.53619969,0.01133958,0.18906221,0.79783893,1.00206144,0.08257955,0.69304033
-3.26863432,2.48317980,0.31777150,0.51901490,0.01279449,0.19146496,0.81499439,1.01939682,0.07975957,0.69639072
-3.26263132,2.50493469,0.30961891,0.50620414,0.01454527,0.19540150,0.84161660,1.04373938,0.07735540,0.70613237
-3.25662831,2.54717586,0.30447428,0.49795969,0.01660749,0.20087331,0.87773460,1.07516398,0.07538518,0.72249034
-3.25062531,2.61019552,0.30236721,0.49441422,0.01899487,0.20785831,0.92326072,1.11367180,0.07385812,0.74560794
-3.24462231,2.69401434,0.30327742,0.49563520,0.02171833,0.21631062,0.97797841,1.15918840,0.07277480,0.77553525
-3.23861931,2.79836274,0.30713317,0.50162023,0.02478496,0.22616051,1.04153127,1.21156170,0.07212760,0.81221860
-3.23261631,2.92266454,0.31381056,0.51229337,0.02819699,0.23731457,1.11341385,1.27055950,0.07190130,0.85549141
-3.22661331,3.06602354,0.32313379,0.52750259,0.03195078,0.24965607,1.19296489,1.33586650,0.07207371,0.90506683
-3.22061031,3.22721360,0.33487648,0.54701844,0.03603587,0.26304558,1.27936367,1.40708056,0.07261634,0.96053251
-3.21460730,3.40467287,0.34876411,0.57053422,0.04043414,0.27732186,1.37163012,1.48370860,0.07349515,1.02134791
-3.20860430,3.59650316,0.36447770,0.59766755,0.04511916,0.29230314,1.46862923,1.56516208,0.07467128,1.08684447
-3.20260130,3.80047520,0.38165857,0.62796354,0.05005574,0.30778866,1.56908027,1.65075277,0.07610174,1.15622907
-3.19659830,4.01404091,0.39991442,0.66089962,0.05519977,0.32356081,1.67157115,1.73968923,0.07774012,1.22859095
-3.19059530,4.23435360,0.41882642,0.69589215,0.06049836,0.33938769,1.77457796,1.83107484,0.07953733,1.30291223
-3.18459230,4.45829700,0.43795734,0.73230465,0.06589030,0.35502611,1.87648978,1.92390806,0.08144218,1.37808225
-3.17858929,4.68252359,0.45686052,0.76945772,0.07130688,0.37022531,1.97563823,2.01708584,0.08340214,1.45291555
-3.17258629,4.90350277,0.47508944,0.80664065,0.07667308,0.38473101,2.07033126,2.10941084,0.08536393,1.52617330
-3.16658329,5.11757863,0.49220770,0.84312429,0.08190905,0.39829008,2.15889036,2.19960318,0.08727429,1.59658784
-3.16058029,5.32103679,0.50779908,0.87817527,0.08693193,0.41065549,2.23969001,2.28631711,0.08908063,1.66288976
-3.15457729,5.51017924,0.52147732,0.91107101,0.09165788,0.42159163,2.31119821,2.36816274,0.09073184,1.72383688
-3.14857429,5.68140555,0.53289549,0.94111530,0.09600433,0.43087972,2.37201658,2.44373283,0.09217901,1.77824420
-3.14257129,5.83129817,0.54175432,0.96765401,0.09989230,0.43832319,2.42091865,2.51163401,0.09337632,1.82501397
-3.13656828,5.95670942,0.54780951,0.99009043,0.10324876,0.44375283,2.45688479,2.57052172,0.09428183,1.86316480
-3.13056528,6.05484690,0.55087752,1.00789972,0.10600887,0.44703155,2.47913232,2.61913785,0.09485834,1.89185875
-3.12456228,6.12335445,0.55083978,1.02064205,0.10811806,0.44805850,2.48713979,2.65634943,0.09507421,1.91042534
-3.11855928,6.16038517,0.54764508,1.02797392,0.10953387,0.44677241,2.48066407,2.68118708,0.09490409,1.91838168
-3.11255628,6.16466343,0.54131003,1.02965710,0.11022739,0.44315390,2.45974988,2.69288138,0.09432964,1.91544756
-3.10655328,6.13553321,0.53191777,1.02556504,0.11018431,0.43722684,2.42473105,2.69089542,0.09334005,1.90155525
-3.10055028,6.07299024,0.51961472,1.01568628,0.10940550,0.42905845,2.37622370,2.67495210,0.09193244,1.87685318
-3.09454727,5.97769643,0.50460577,1.00012475,0.10790708,0.41875823,2.31511147,2.64505457,0.09011213,1.84170356
-3.08854427,5.85097551,0.48714799,0.97909694,0.10572002,0.40647575,2.24252355,2.60149891,0.08789257,1.79667392
-3.08254127,5.69478992,0.46754311,0.95292592,0.10288927,0.39239733,2.15980637,2.54487814,0.08529522,1.74252285
-3.07653827,5.51169953,0.44612925,0.92203257,0.09947236,0.37674172,2.06849024,2.47607734,0.08234910,1.68018050
-3.07053527,5.30480387,0.42327198,0.88692417,0.09553779,0.35975504,1.97025211,2.39625996,0.07909017,1.61072470
-3.06453227,5.07767004,0.39935525,0.84818086,0.09116293,0.34170500,1.86687605,2.30684586,0.07556048,1.53535355
-3.05852926,4.83424920,0.37477245,0.80644051,0.08643188,0.32287482,1.76021283,2.20948202,0.07180723,1.45535561
-3.05252626,4.57878498,0.34991795,0.76238253,0.08143310,0.30355692,1.65213999,2.10600714,0.06788162,1.37207877
-3.04652326,4.31571733,0.32517928,0.71671117,0.07625710,0.28404665,1.54452367,1.99841176,0.06383765,1.28689901
-3.04052026,4.04958536,0.30093026,0.67013905,0.07099410,0.26463632,1.43918327,1.88879536,0.05973087,1.20119006
-3.03451726,3.78493273,0.27752531,0.62337131,0.06573201,0.24560967,1.33785976,1.77932231,0.05561716,1.11629499
-3.02851426,3.52621857,0.25529472,0.57709105,0.06055446,0.22723686,1.24218822,1.67217831,0.05155151,1.03350053
-3.02251126,3.27773673,0.23454137,0.53194635,0.05553925,0.20977028,1.15367499,1.56952863,0.04758699,0.95401478
-3.01650825,3.04354523,0.21553838,0.48853935,0.05075706,0.19344108,1.07367939,1.47347976,0.04377369,0.87894877
-3.01050525,2.82740742,0.19852797,0.44741741,0.04627047,0.17845650,1.00340002,1.38604509,0.04015804,0.80930203
-3.00450225,2.63274555,0.18372116,0.40906667,0.04213338,0.16499809,0.94386512,1.30911567,0.03678210,0.74595223
-2.99849925,2.46260673,0.17129830,0.37390787,0.03839071,0.15322059,0.89592679,1.24443616,0.03368318,0.68964882
-2.99249625,2.31964071,0.16141001,0.34229429,0.03507840,0.14325161,0.86025832,1.19358609,0.03089358,0.64101014
-2.98649325,2.20608860,0.15417858,0.31451175,0.03222365,0.13519182,0.83735421,1.15796638,0.02844057,0.60052374
-2.98049025,2.12378078,0.14969945,0.29078026,0.02984534,0.12911572,0.82753234,1.13879041,0.02634648,0.56854931
-2.97448724,2.07414263,0.14804253,0.27125710,0.02795469,0.12507274,0.83093774,1.13707918,0.02462896,0.54532361
-2.96848424,2.05820603,0.14925347,0.25604084,0.02655584,0.12308862,0.84754770,1.15365994,0.02330139,0.53096686
-2.96248124,2.07662487,0.15335435,0.24517615,0.02564666,0.12316703,0.87717793,1.18916720,0.02237330,0.52549001
-2.95647824,2.12969299,0.16034407,0.23865886,0.02521941,0.12529113,0.91948953,1.24404578,0.02185096,0.52880249
-2.95047524,2.21736283,0.17019814,0.23644108,0.02526143,0.12942533,0.97399674,1.31855483,0.02173783,0.54071983
-2.94447224,2.33926390,0.18286805,0.23843600,0.02575577,0.13551676,1.04007562,1.41277246,0.02203518,0.56097108
-2.93846923,2.49471976,0.19828014,0.24452237,0.02668167,0.14349684,1.11697343,1.52660036,0.02274251,0.58920564
-2.93246623,2.68276328,0.21633413,0.25454821,0.02801498,0.15328260,1.20381911,1.65976809,0.02385803,0.62499951
-2.92646323,2.90214970,0.23690155,0.26833393,0.02972851,0.16477789,1.29963466,1.81183682,0.02537890,0.66786084
-2.92046023,3.15136750,0.25982397,0.28567470,0.03179221,0.17787444,1.40334767,1.98220238,0.02730154,0.71723494
-2.91445723,3.42864747,0.28491158,0.30634215,0.03417334,0.19245275,1.51380471,2.17009757,0.02962163,0.77250887
-2.90845423,3.73197022,0.31194199,0.33008541,0.03683656,0.20838291,1.62978575,2.37459393,0.03233410,0.83301574
-2.90245123,4.05907300,0.34065970,0.35663177,0.03974400,0.22552520,1.75001915,2.59460308,0.03543292,0.89803902
-2.89644822,4.40745623,0.37077630,0.38568691,0.04285531,0.24373071,1.87319716,2.82887778,0.03891073,0.96681696
-2.89044522,4.77439083,0.40197158,0.41693512,0.04612775,0.26284183,1.99799152,3.07601324,0.04275841,1.03854755
-2.88444222,5.15692694,0.43389577,0.45003940,0.04951632,0.28269268,2.12306888,3.33444883,0.04696447,1.11239399
-2.87843922,5.55190499,0.46617285,0.48464195,0.05297401,0.30310962,2.24710564,3.60247076,0.05151436,1.18749097
-2.87243622,5.95596983,0.49840511,0.52036496,0.05645205,0.32391173,2.36880208,3.87821601,0.05638970,1.26295194
-2.86643322,6.36558879,0.53017886,0.55681205,0.05990040,0.34491135,2.48689536,4.15967836,0.06156755,1.33787732
-2.86043022,6.77707421,0.56107115,0.59357031,0.06326822,0.36591480,2.60017144,4.44471671,0.06701961,1.41136381
-2.85442721,7.18661133,0.59065750,0.63021326,0.06650457,0.38672326,2.70747575,4.73106653,0.07271158,1.48251468
-2.84842421,7.59029172,0.61852033,0.66630458,0.06955916,0.40713382,2.80772281,5.01635492,0.07860252,1.55045103
-2.84242121,7.98415293,0.64425780,0.70140282,0.07238318,0.42694091,2.89990484,5.29811991,0.08464454,1.61432390
-2.83641821,8.36422432,0.66749297,0.73506685,0.07493027,0.44593791,2.98309972,5.57383438,0.09078257,1.67332693
-2.83041521,8.72657902,0.68788270,0.76686223,0.07715748,0.46391929,3.05647850,5.84093499,0.09695454,1.72670946
-2.82441221,9.06739183,0.70512618,0.79636822,0.07902621,0.48068294,3.11931273,6.09685633,0.10309176,1.77378969
-2.81840920,9.38300219,0.71897265,0.82318528,0.08050322,0.49603305,3.17098200,6.33907021,0.10911975,1.81396757
-2.81240620,9.66998136,0.72922807,0.84694295,0.08156147,0.50978324,3.21098169,6.56512961,0.11495931,1.84673716
-2.80640320,9.92520225,0.73576040,0.86730783,0.08218091,0.52176004,3.23893114,6.77271684,0.12052809,1.87169792
-2.80040020,10.14591032,0.73850336,0.88399137,0.08234913,0.53180660,3.25458213,6.95969460,0.12574232,1.88856466
-2.79439720,10.32979317,0.73745843,0.89675724,0.08206175,0.53978656,3.25782747,7.12415881,0.13051894,1.89717570
-2.78839420,10.47504664,0.73269504,0.90542802,0.08132274,0.54558787,3.24870942,7.26449129,0.13477788,1.89749892
-2.78239120,10.58043461,0.72434891,0.90989086,0.08014441,0.54912652,3.22742735,7.37941037,0.13844448,1.88963532
-2.77638819,10.64533983,0.71261857,0.91010189,0.07854719,0.55034993,3.19434427,7.46801733,0.14145193,1.87381994
-2.77038519,10.66980305,0.69776022,0.90608915,0.07655924,0.54923983,3.14999137,7.52983616,0.14374364,1.85041971
-2.76438219,10.65454787,0.68008103,0.89795385,0.07421577,0.54581457,3.09507013,7.56484453,0.14527541,1.81992848
-2.75837919,10.60098918,0.65993120,0.88586976,0.07155817,0.54013056,3.03045128,7.57349387,0.14601726,1.78295882
-2.75237619,10.51122336,0.63769506,0.87008074,0.06863302,0.53228279,2.95717008,7.55671662,0.14595491,1.74023104
-2.74637319,10.38799931,0.61378138,0.85089634,0.06549093,0.52240434,2.87641763,7.51591946,0.14509072,1.69255934
-2.74037019,10.23466983,0.58861344,0.82868555,0.06218525,0.51066482,2.78952783,7.45296154,0.14344408,1.64083561
-2.73436718,10.05512398,0.56261895,0.80386879,0.05877083,0.49726770,2.69796012,7.37011772,0.14105121,1.58601112
-2.72836418,9.85370175,0.53622042,0.77690848,0.05530267,0.48244661,2.60327798,7.27002725,0.13796438,1.52907675
-2.72236118,9.63509333,0.50982600,0.74829830,0.05183469,0.46646073,2.50712378,7.15562934,0.13425046,1.47104210
-2.71635818,9.40422597,0.48382127,0.71855153,0.04841852,0.44958931,2.41119033,7.03008741,0.12998904,1.41291429
-2.71035518,9.16614228,0.45856215,0.68818891,0.04510249,0.43212564,2.31719001,6.89670482,0.12526997,1.35567695
-2.70435218,8.92587416,0.43436904,0.65772632,0.04193066,0.41437055,2.22682223,6.75883516,0.12019067,1.30027004
-2.69834917,8.68831690,0.41152245,0.62766269,0.03894212,0.39662575,2.14174015,6.61979059,0.11485310,1.24757104
-2.69234617,8.45810819,0.39026009,0.59846865,0.03617044,0.37918721,2.06351761,6.48275186,0.10936064,1.19837819
-2.68634317,8.23951651,0.37077544,0.57057611,0.03364327,0.36233881,1.99361725,6.35068369,0.10381503,1.15339604
-2.68034017,8.03634297,0.35321782,0.54436926,0.03138225,0.34634648,1.93336055,6.22625900,0.09831342,1.11322375
-2.67433717,7.85184012,0.33769373,0.52017722,0.02940294,0.33145293,1.88390072,6.11179473,0.09294567,1.07834638
-2.66833417,7.68865040,0.32426945,0.49826840,0.02771514,0.31787325,1.84619891,6.00920193,0.08779211,1.04912935
-2.66233117,7.54876589,0.31297454,0.47884696,0.02632314,0.30579130,1.82100437,5.91995162,0.08292162,1.02581589
-2.65632816,7.43351020,0.30380619,0.46205117,0.02522632,0.29535711,1.80883890,5.84505723,0.07839037,1.00852755
-2.65032516,7.34354201,0.29673389,0.44795374,0.02441968,0.28668507,1.80998564,5.78507386,0.07424094,0.99726748
-2.64432216,7.27887903,0.29170448,0.43656404,0.02389457,0.27985315,1.82448258,5.74011321,0.07050211,0.99192613
-2.63831916,7.23894003,0.28864698,0.42783194,0.02363945,0.27490280,1.85212044,5.70987295,0.06718910,0.99228905
-2.63231616,7.22260215,0.28747718,0.42165306,0.02364062,0.27183966,1.89244506,5.69367799,0.06430429,0.99804643
-2.62631316,7.22826990,0.28810158,0.41787526,0.02388302,0.27063480,1.94476404,5.69053124,0.06183838,1.00880374
-2.62031016,7.25395207,0.29042067,0.41630584,0.02435093,0.27122646,2.00815746,5.69917067,0.05977183,1.02409336
-2.61430715,7.29734283,0.29433124,0.41671933,0.02502861,0.27352228,2.08149236,5.71812975,0.05807658,1.04338647
-2.60830415,7.35590333,0.29972773,0.41886552,0.02590091,0.27740166,2.16344101,5.74579818,0.05671791,1.06610519
-2.60230115,7.42694063,0.30650259,0.42247733,0.02695368,0.28271849,2.25250249,5.78048031,0.05565634,1.09163441
-2.59629815,7.50768123,0.31454579,0.42727838,0.02817411,0.28930399,2.34702755,5.82044901,0.05484953,1.11933326
-2.59029515,7.59533733,0.32374343,0.43299000,0.02955091,0.29696974,2.44524636,5.86399328,0.05425408,1.14854611
-2.58429215,7.68716454,0.33397585,0.43933753,0.03107431,0.30551087,2.54529909,5.90945849,0.05382719,1.17861290
-2.57828914,7.78051064,0.34511528,0.44605576,0.03273598,0.31470937,2.64526882,5.95527898,0.05352801,1.20887894
-2.57228614,7.87285565,0.35702355,0.45289356,0.03452877,0.32433767,2.74321641,6.00000301,0.05331892,1.23870419
-2.56628314,7.96184403,0.36954986,0.45961754,0.03644633,0.33416240,2.83721704,6.04231092,0.05316644,1.26747198
-2.56028014,8.04531023,0.38252920,0.46601492,0.03848267,0.34394829,2.92539747,6.08102738,0.05304192,1.29459746
-2.55427714,8.12129930,0.39578147,0.47189568,0.04063164,0.35346243,3.00597374,6.11512939,0.05292200,1.31953569
-2.54827414,8.18808400,0.40911167,0.47709400,0.04288641,0.36247860,3.07728809,6.14375121,0.05278886,1.34178939
-2.54227114,8.24417990,0.42231123,0.48146916,0.04523895,0.37078177,3.13784448,6.16618770,0.05263029,1.36091653
-2.53626813,8.28835984,0.43516062,0.48490610,0.04767957,0.37817259,3.18634157,6.18189737,0.05243959,1.37653752
-2.53026513,8.31966830,0.44743328,0.48731560,0.05019663,0.38447186,3.22170219,6.19050580,0.05221534,1.38834197
-2.52426213,8.33743608,0.45890068,0.48863431,0.05277628,0.38952472,3.24309831,6.19181015,0.05196114,1.39609488
-2.51825913,8.34129509,0.46933843,0.48882458,0.05540248,0.39320450,3.24997055,6.18578452,0.05168527,1.39964196
-2.51225613,8.33119223,0.47853308,0.48787422,0.05805713,0.39541594,3.24204150,6.17258604,0.05140027,1.39891399
-2.50625313,8.30740148,0.48628934,0.48579621,0.06072045,0.39609785,3.21932202,6.15256063,0.05112257,1.39392975
-2.50025013,8.27053231,0.49243740,0.48262812,0.06337147,0.39522470,3.18211035,6.12624753,0.05087203,1.38479744
-2.49424712,8.22153293,0.49683976,0.47843158,0.06598875,0.39280745,3.13098368,6.09438121,0.05067155,1.37171425
-2.48824412,8.16168658,0.49939732,0.47329127,0.06855121,0.38889313,3.06678236,6.05788939,0.05054659,1.35496395
-2.48224112,8.09259914,0.50005437,0.46731377,0.07103897,0.38356342,2.99058718,6.01788586,0.05052469,1.33491229
-2.47623812,8.01617714,0.49880199,0.46062592,0.07343432,0.37693213,2.90369033,5.97565707,0.05063494,1.31200022
-2.47023512,7.93459502,0.49567980,0.45337269,0.07572259,0.36914155,2.80756104,5.93264184,0.05090743,1.28673493
-2.46423212,7.85025182,0.49077580,0.44571459,0.07789284,0.36035803,2.70380701,5.89040381,0.05137256,1.25967885
-2.45822911,7.76571744,0.48422424,0.43782451,0.07993857,0.35076663,2.59413300,5.85059689,0.05206041,1.23143684
-2.45222611,7.68366978,0.47620167,0.42988402,0.08185798,0.34056532,2.48029784,5.81492432,0.05299995,1.20264181
-2.44622311,7.60682431,0.46692123,0.42207918,0.08365416,0.32995880,2.36407150,5.78509247,0.05421825,1.17393930
-2.44022011,7.53785843,0.45662546,0.41459601,0.08533489,0.31915221,2.24719348,5.76276096,0.05573966,1.14597134
-2.43421711,7.47933314,0.44557801,0.40761562,0.08691219,0.30834503,2.13133389,5.74949085,0.05758492,1.11936009
-2.42821411,7.43361508,0.43405456,0.40130924,0.08840157,0.29772529,2.01805833,5.74669308,0.05977040,1.09469196
-2.42221111,7.40280173,0.42233348,0.39583329,0.08982102,0.28746445,1.90879756,5.75557902,0.06230727,1.07250243
-2.41620810,7.38865300,0.41068652,0.39132468,0.09118987,0.27771305,1.80482263,5.77711558,0.06520083,1.05326241
-2.41020510,7.39253165,0.39937006,0.38789649,0.09252746,0.26859727,1.70722597,5.81198638,0.06844990,1.03736629
-2.40420210,7.41535510,0.38861724,0.38563431,0.09385175,0.26021649,1.61690855,5.86056094,0.07204641,1.02512229
-2.39819910,7.45756042,0.37863131,0.38459325,0.09517803,0.25264196,1.53457311,5.92287300,0.07597509,1.01674532
-2.39219610,7.51908383,0.36958038,0.38479582,0.09651768,0.24591649,1.46072320,5.99860892,0.08021338,1.01235260
-2.38619310,7.59935550,0.36159380,0.38623093,0.09787714,0.24005515,1.39566747,6.08710663,0.08473153,1.01196218
-2.38019010,7.69730965,0.35476023,0.38885370,0.09925715,0.23504689,1.33952859,6.18736512,0.08949291,1.01549431
-2.37418709,7.81140960,0.34912729,0.39258655,0.10065229,0.23085691,1.29225609,6.29806415,0.09445450,1.02277567
-2.36818409,7.93968669,0.34470284,0.39732112,0.10205086,0.22742973,1.25364224,6.41759335,0.09956757,1.03354618
-2.36218109,8.07979154,0.34145764,0.40292130,0.10343512,0.22469265,1.22334017,6.54408974,0.10477853,1.04746814
-2.35617809,8.22905585,0.33932913,0.40922697,0.10478186,0.22255950,1.20088345,6.67548233,0.11002996,1.06413737
-2.35017509,8.38456251,0.33822621,0.41605856,0.10606332,0.22093458,1.18570624,6.80954229,0.11526167,1.08309590
-2.34417209,8.54322161,0.33803461,0.42322208,0.10724833,0.21971651,1.17716349,6.94393708,0.12041194,1.10384567
-2.33816908,8.70185002,0.33862260,0.43051451,0.10830367,0.21880187,1.17455055,7.07628689,0.12541875,1.12586292
-2.33216608,8.85725171,0.33984679,0.43772943,0.10919554,0.21808857,1.17712175,7.20422172,0.13022103,1.14861255
-2.32616308,9.00629675,0.34155771,0.44466252,0.10989112,0.21747884,1.18410758,7.32543737,0.13475993,1.17156214
-2.32016008,9.14599631,0.34360501,0.45111693,0.11036000,0.21688174,1.19473035,7.43774891,0.13897996,1.19419509
-2.31415708,9.27357180,0.34584198,0.45690820,0.11057567,0.21621509,1.20821814,7.53914004,0.14283009,1.21602244
-2.30815408,9.38651609,0.34812937,0.46186871,0.11051664,0.21540698,1.22381709,7.62780714,0.14626471,1.23659321
-2.30215108,9.48264542,0.35033839,0.46585141,0.11016751,0.21439666,1.24080199,7.70219693,0.14924440,1.25550275
-2.29614807,9.56014072,0.35235275,0.46873282,0.10951967,0.21313503,1.25848544,7.76103667,0.15173660,1.27239922
-2.29014507,9.61757756,0.35406995,0.47041524,0.10857184,0.21158453,1.27622556,7.80335649,0.15371600,1.28698792
-2.28414207,9.65394435,0.35540170,0.47082801,0.10733021,0.20971876,1.29343248,7.82850328,0.15516482,1.29903358
-2.27813907,9.66864891,0.35627364,0.46992803,0.10580840,0.20752169,1.30957376,7.83614614,0.15607281,1.30836081
-2.27213607,9.66151373,0.35662451,0.46769945,0.10402715,0.20498663,1.32417886,7.82627354,0.15643708,1.31485278
-2.26613307,9.63276093,0.35640494,0.46415256,0.10201385,0.20211496,1.33684277,7.79918268,0.15626180,1.31844839
-2.26013007,9.58298806,0.35557588,0.45932211,0.09980179,0.19891485,1.34722877,7.75546175,0.15555763,1.31913843
-2.25412706,9.51313617,0.35410708,0.45326504,0.09742937,0.19539980,1.35507049,7.69596609,0.15434116,1.31696078
-2.24812406,9.42445187,0.35197558,0.44605784,0.09493922,0.19158734,1.36017313,7.62178931,0.15263415,1.31199525
-2.24212106,9.31844509,0.34916436,0.43779359,0.09237717,0.18749777,1.36241381,7.53423061,0.15046274,1.30435817
-2.23611806,9.19684433,0.34566144,0.42857890,0.08979125,0.18315302,1.36174105,7.43475954,0.14785670,1.29419717
-2.23011506,9.06155087,0.34145926,0.41853080,0.08723071,0.17857576,1.35817308,7.32497937,0.14484861,1.28168620
-2.22411206,8.91459353,0.33655460,0.40777377,0.08474493,0.17378870,1.35179519,7.20659021,0.14147322,1.26702115
-2.21810905,8.75808500,0.33094890,0.39643698,0.08238247,0.16881411,1.34275574,7.08135267,0.13776676,1.25041596
-2.21210605,8.59418059,0.32464895,0.38465170,0.08019006,0.16367359,1.33126095,6.95105290,0.13376648,1.23209938
-2.20610305,8.42503997,0.31766802,0.37254922,0.07821162,0.15838808,1.31756842,6.81746937,0.12951025,1.21231224
-2.20010005,8.25279199,0.31002712,0.36025901,0.07648733,0.15297802,1.30197942,6.68234181,0.12503633,1.19130514
-2.19409705,8.07950276,0.30175641,0.34790728,0.07505277,0.14746369,1.28483003,6.54734230,0.12038319,1.16933652
-2.18809405,7.90714655,0.29289668,0.33561596,0.07393803,0.14186566,1.26648142,6.41404856,0.11558955,1.14667079
-2.18209105,7.73757956,0.28350053,0.32350198,0.07316691,0.13620532,1.24730934,6.28391944,0.11069441,1.12357652
-2.17608804,7.57251609,0.27363341,0.31167687,0.07275628,0.13050543,1.22769337,6.15827258,0.10573722,1.10032456
-2.17008504,7.41350724,0.26337425,0.30024664,0.07271546,0.12479058,1.20800614,6.03826432,0.10075800,1.07718593
-2.16408204,7.26192211,0.25281563,0.28931189,0.07304577,0.11908767,1.18860299,5.92487211,0.09579759,1.05442949
-2.15807904,7.11893195,0.24206342,0.27896803,0.07374026,0.11342623,1.16981262,5.81887990,0.09089776,1.03231951
-2.15207604,6.98549787,0.23123602,0.26930574,0.07478367,0.10783862,1.15192902,5.72086710,0.08610137,1.01111309
-2.14607304,6.86236278,0.22046288,0.26041148,0.07615256,0.10236012,1.13520521,5.63120182,0.08145243,0.99105767
-2.14007004,6.75004865,0.20988278,0.25236799,0.07781571,0.09702886,1.11984903,5.55003939,0.07699609,0.97238866
-2.13406703,6.64885991,0.19964151,0.24525497,0.07973482,0.09188558,1.10602140,5.47732682,0.07277858,0.95532757
-2.12806403,6.55889396,0.18988934,0.23914965,0.08186538,0.08697337,1.09383697,5.41281420,0.06884703,0.94008048
-2.12206103,6.48005915,0.18077823,0.23412736,0.08415779,0.08233717,1.08336734,5.35607336,0.06524928,0.92683734
-2.11605803,6.41210079,0.17245885,0.23026201,0.08655877,0.07802331,1.07464658,5.30652416,0.06203352,0.91577176
-2.11005503,6.35463456,0.16507762,0.22762650,0.08901275,0.07407886,1.06767877,5.26346813,0.05924796,0.90704166
-2.10405203,6.30718680,0.15877377,0.22629290,0.09146352,0.07055102,1.06244716,5.22612878,0.05694037,0.90079041
-2.09804902,6.26924009,0.15367655,0.22633243,0.09385585,0.06748643,1.05892422,5.19369743,0.05515758,0.89714846
-2.09204602,6.24028229,0.14990250,0.22781513,0.09613700,0.06493042,1.05708205,5.16538286,0.05394491,0.89623520
-2.08604302,6.21985658,0.14755312,0.23080920,0.09825827,0.06292622,1.05690239,5.14046253,0.05334556,0.89816069
-2.08004002,6.20760967,0.14671265,0.23537987,0.10017621,0.06151421,1.05838532,5.11833319,0.05339989,0.90302712
-2.07403702,6.20333534,0.14744624,0.24158785,0.10185376,0.06073099,1.06155623,5.09855778,0.05414467,0.91092954
-2.06803402,6.20701029,0.14979830,0.24948732,0.10326093,0.06060851,1.06647016,5.08090636,0.05561223,0.92195562
-2.06203102,6.21881962,0.15379124,0.25912337,0.10437537,0.06117308,1.07321329,5.06538812,0.05782954,0.93618433
-2.05602801,6.23916963,0.15942452,0.27052911,0.10518243,0.06244441,1.08190107,5.05227228,0.06081727,0.95368327
-2.05002501,6.26868627,0.16667396,0.28372233,0.10567509,0.06443453,1.09267308,5.04209618,0.06458870,0.97450466
-2.04402201,6.30819823,0.17549144,0.29870197,0.10585340,0.06714678,1.10568465,5.03565899,0.06914868,0.99868020
-2.03801901,6.35870466,0.18580498,0.31544452,0.10572387,0.07057482,1.12109572,5.03400085,0.07449258,1.02621486
-2.03201601,6.42132821,0.19751912,0.33390050,0.10529856,0.07470168,1.13905737,5.03836721,0.08060523,1.05707994
-2.02601301,6.49725513,0.21051585,0.35399128,0.10459404,0.07949899,1.15969701,5.05015974,0.08746001,1.09120602
-2.02001001,6.58766486,0.22465582,0.37560651,0.10363034,0.08492640,1.18310284,5.07087507,0.09501807,1.12847602
-2.01400700,6.69365220,0.23978019,0.39860229,0.10242987,0.09093122,1.20930888,5.10203404,0.10322778,1.16871912
-2.00800400,6.81614590,0.25571280,0.42280039,0.10101643,0.09744841,1.23828140,5.14510411,0.11202440,1.21170607
-2.00200100,6.95582750,0.27226294,0.44798871,0.09941434,0.10440095,1.26990765,5.20141834,0.12133019,1.25714627
-1.99599800,7.11305468,0.28922853,0.47392311,0.09764777,0.11170054,1.30398804,5.27209451,0.13105486,1.30468727
-1.98999500,7.28779310,0.30639975,0.50033068,0.09574019,0.11924884,1.34023210,5.35795799,0.14109647,1.35391691
-1.98399200,7.47956057,0.32356303,0.52691452,0.09371409,0.12693907,1.37825903,5.45947200,0.15134282,1.40436835
-1.97798899,7.68738660,0.34050540,0.55335994,0.09159089,0.13465801,1.41760281,5.57667862,0.16167329,1.45552812
-1.97198599,7.90979018,0.35701889,0.57934195,0.08939100,0.14228843,1.45772204,5.70915348,0.17196120,1.50684694
-1.96598299,8.14477738,0.37290519,0.60453380,0.08713406,0.14971174,1.49801403,5.85597664,0.18207650,1.55775318
-1.95997999,8.38985980,0.38798009,0.62861631,0.08483925,0.15681091,1.53783271,6.01572144,0.19188890,1.60766851
-1.95397699,8.64209373,0.40207783,0.65128756,0.08252565,0.16347345,1.57650947,6.18646244,0.20127114,1.65602493
-1.94797399,8.89813915,0.41505498,0.67227252,0.08021265,0.16959442,1.61337593,6.36580281,0.21010247,1.70228279
-1.94197099,9.15433650,0.42679391,0.69133227,0.07792023,0.17507925,1.64778761,6.55092058,0.21827206,1.74594864
-1.93596798,9.40679856,0.43720556,0.70827225,0.07566923,0.17984637,1.67914724,6.73863259,0.22568230,1.78659229
-1.92996498,9.65151377,0.44623145,0.72294906,0.07348138,0.18382940,1.70692649,6.92547387,0.23225169,1.82386203
-1.92396198,9.88445697,0.45384480,0.73527559,0.07137927,0.18697889,1.73068513,7.10778984,0.23791735,1.85749716
-1.91795898,10.10170297,0.46005075,0.74522400,0.06938612,0.18926357,1.75008647,7.28183781,0.24263681,1.88733722
