energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.84842421,11.17631107,0.01065710,0.19929209,0.59918958,6.29802277,1.03477358,3.27080821,0.03471465,1.27037925
-2.84242121,11.19247642,0.01019035,0.19338851,0.56762096,6.42354981,1.00084538,3.22536558,0.03424943,1.20652803
-2.83641821,11.19122805,0.00972238,0.18740219,0.53651169,6.53397063,0.96652069,3.17624516,0.03376231,1.14486194
-2.83041521,11.17047368,0.00925828,0.18134144,0.50603223,6.62718021,0.93188386,3.12324197,0.03324395,1.08565953
-2.82441221,11.12835147,0.00880233,0.17521640,0.47633210,6.70129783,0.89702208,3.06618616,0.03268597,1.02916020
-2.81840920,11.06329260,0.00835798,0.16903871,0.44753998,6.75471691,0.86202623,3.00495537,0.03208117,0.97556321
-2.81240620,10.97407702,0.00792789,0.16282126,0.41976425,6.78614940,0.82699136,2.93948552,0.03142368,0.92502693
-2.80640320,10.85988064,0.00751397,0.15657788,0.39309386,6.79466335,0.79201697,2.86977975,0.03070914,0.87766835
-2.80040020,10.72031246,0.00711746,0.15032310,0.36759947,6.77971276,0.75720674,2.79591497,0.02993479,0.83356284
-2.79439720,10.55544080,0.00673901,0.14407196,0.34333472,6.74115900,0.72266807,2.71804570,0.02909950,0.79274427
-2.78839420,10.36580805,0.00637883,0.13783987,0.32033755,6.67928330,0.68851119,2.63640525,0.02820387,0.75520562
-2.78239120,10.15243379,0.00603677,0.13164254,0.29863153,6.59479003,0.65484804,2.55130413,0.02725015,0.72090015
-2.77638819,9.91680656,0.00571246,0.12549598,0.27822716,6.48880076,0.62179101,2.46312607,0.02624219,0.68974326
-2.77038519,9.66086463,0.00540543,0.11941657,0.25912315,6.36283900,0.58945157,2.37232179,0.02518539,0.66161515
-2.76438219,9.38696663,0.00511518,0.11342121,0.24130764,6.21880624,0.55793890,2.27940109,0.02408652,0.63636423
-2.75837919,9.09785272,0.00484133,0.10752754,0.22475943,6.05894924,0.52735872,2.18492347,0.02295362,0.61381148
-2.75237619,8.79659749,0.00458362,0.10175413,0.20944918,5.88581965,0.49781217,2.08948798,0.02179577,0.59375552
-2.74637319,8.48655543,0.00434205,0.09612082,0.19534068,5.70222619,0.46939509,1.99372252,0.02062299,0.57597843
-2.74037019,8.17130044,0.00411684,0.09064895,0.18239217,5.51118069,0.44219738,1.89827302,0.01944603,0.56025220
-2.73436718,7.85456035,0.00390848,0.08536163,0.17055766,5.31583876,0.41630284,1.80379305,0.01827616,0.54634549
-2.72836418,7.54014812,0.00371771,0.08028403,0.15978837,5.11943649,0.39178914,1.71093382,0.01712507,0.53403066
-2.72236118,7.23189098,0.00354552,0.07544353,0.15003421,4.92522450,0.36872808,1.62033517,0.01600467,0.52309072
-2.71635818,6.93355931,0.00339307,0.07086991,0.14124527,4.73640099,0.34718605,1.53261754,0.01492696,0.51332596
-2.71035518,6.64879680,0.00326166,0.06659539,0.13337331,4.55604539,0.32722463,1.44837510,0.01390396,0.50456012
-2.70435218,6.38105380,0.00315264,0.06265469,0.12637324,4.38705455,0.30890125,1.36817027,0.01294754,0.49664576
-2.69834917,6.13352563,0.00306735,0.05908492,0.12020449,4.23208324,0.29226994,1.29252958,0.01206942,0.48946875
-2.69234617,5.90909756,0.00300702,0.05592543,0.11483228,4.09349077,0.27738194,1.22194095,0.01128104,0.48295168
-2.68634317,5.71029832,0.00297269,0.05321759,0.11022868,3.97329555,0.26428632,1.15685234,0.01059359,0.47705601
-2.68034017,5.53926336,0.00296515,0.05100445,0.10637355,3.87313914,0.25303038,1.09767165,0.01001795,0.47178313
-2.67433717,5.39770925,0.00298481,0.04933026,0.10325505,3.79426103,0.24365990,1.04476790,0.00956465,0.46717399
-2.66833417,5.28691986,0.00303170,0.04824003,0.10087009,3.73748517,0.23621914,0.99847316,0.00924391,0.46330757
-2.66233117,5.20774472,0.00310534,0.04777879,0.09922419,3.70321877,0.23075053,0.95908530,0.00906556,0.46029817
-2.65632816,5.16060943,0.00320477,0.04799084,0.09833124,3.69146354,0.22729412,0.92687100,0.00903908,0.45829143
-2.65032516,5.14553719,0.00332847,0.04891890,0.09821266,3.70183881,0.22588658,0.90206867,0.00917349,0.45745948
-2.64432216,5.16218043,0.00347441,0.05060299,0.09889636,3.73361576,0.22655990,0.88489100,0.00947735,0.45799500
-2.63831916,5.20986059,0.00364002,0.05307934,0.10041517,3.78576120,0.22933968,0.87552654,0.00995863,0.46010451
-2.63231616,5.28761382,0.00382222,0.05637905,0.10280502,3.85698912,0.23424304,0.87414007,0.01062461,0.46400094
-2.62631316,5.39424023,0.00401753,0.06052668,0.10610270,3.94581763,0.24127610,0.88087130,0.01148172,0.46989563
-2.62031016,5.52835371,0.00422208,0.06553877,0.11034332,4.05062879,0.25043119,0.89583180,0.01253538,0.47798996
-2.61430715,5.68842980,0.00443173,0.07142230,0.11555763,4.16972857,0.26168376,0.91909983,0.01378977,0.48846662
-2.60830415,5.87284877,0.00464218,0.07817313,0.12176903,4.30140405,0.27498909,0.95071326,0.01524761,0.50148100
-2.60230115,6.07993175,0.00484902,0.08577459,0.12899068,4.44397542,0.29027898,0.99066065,0.01690991,0.51715269
-2.59629815,6.30796782,0.00504791,0.09419608,0.13722256,4.59584004,0.30745853,1.03887080,0.01877570,0.53555737
-2.59029515,6.55523102,0.00523467,0.10339206,0.14644872,4.75550682,0.32640318,1.09520135,0.02084178,0.55671958
-2.58429215,6.81998642,0.00540537,0.11330122,0.15663493,4.92161924,0.34695627,1.15942691,0.02310248,0.58060635
-2.57828914,7.10048563,0.00555646,0.12384609,0.16772663,5.09296609,0.36892724,1.23122758,0.02554948,0.60712229
-2.57228614,7.39495240,0.00568483,0.13493310,0.17964759,5.26847998,0.39209080,1.31017857,0.02817156,0.63610618
-2.56628314,7.70156010,0.00578793,0.14645320,0.19229921,5.44722374,0.41618707,1.39574174,0.03095459,0.66732951
-2.56028014,8.01840322,0.00586378,0.15828293,0.20556056,5.62836631,0.44092308,1.48725991,0.03388138,0.70049707
-2.55427714,8.34346552,0.00591103,0.17028622,0.21928932,5.81114962,0.46597552,1.58395443,0.03693175,0.73524981
-2.54827414,8.67458801,0.00592898,0.18231657,0.23332359,5.99484908,0.49099495,1.68492687,0.04008259,0.77116990
-2.54227114,9.00943980,0.00591754,0.19421986,0.24748450,6.17873041,0.51561137,1.78916482,0.04330805,0.80778816
-2.53626813,9.34549481,0.00587726,0.20583751,0.26157972,6.36200574,0.53944109,1.89555231,0.04657978,0.84459350
-2.53026513,9.68001735,0.00580924,0.21701003,0.27540756,6.54379226,0.56209471,2.00288444,0.04986721,0.88104423
-2.52426213,10.01005869,0.00571507,0.22758071,0.28876172,6.72307627,0.58318601,2.10988623,0.05313795,0.91658084
-2.51825913,10.33246641,0.00559679,0.23739939,0.30143642,6.89868543,0.60234139,2.21523487,0.05635823,0.95063987
-2.51225613,10.64390760,0.00545677,0.24632612,0.31323166,7.06927143,0.61920956,2.31758483,0.05949337,0.98266820
-2.50625313,10.94090600,0.00529763,0.25423463,0.32395856,7.23330466,0.63347104,2.41559494,0.06250829,1.01213738
-2.50025013,11.21989261,0.00512217,0.26101527,0.33344441,7.38908211,0.64484714,2.50795632,0.06536803,1.03855731
-2.49424712,11.47726840,0.00493325,0.26657760,0.34153724,7.53474837,0.65310796,2.59342042,0.06803835,1.06148880
-2.48824412,11.70947698,0.00473372,0.27085229,0.34810984,7.66832968,0.65807908,2.67082588,0.07048622,1.08055447
-2.48224112,11.91308482,0.00452637,0.27379228,0.35306292,7.78777933,0.65964672,2.73912346,0.07268045,1.09544757
-2.47623812,12.08486579,0.00431381,0.27537340,0.35632738,7.89103298,0.65776098,2.79739817,0.07459216,1.10593852
-2.47023512,12.22188687,0.00409848,0.27559409,0.35786558,7.97607117,0.65243718,2.84488791,0.07619536,1.11187885
-2.46423212,12.32159162,0.00388255,0.27447461,0.35767164,8.04098640,0.64375514,2.88099814,0.07746742,1.11320259
-2.45822911,12.38187803,0.00366795,0.27205558,0.35577060,8.08405163,0.63185651,2.90531232,0.07838952,1.10992517
-2.45222611,12.40116778,0.00345634,0.26839607,0.35221688,8.10378713,0.61694020,2.91759788,0.07894712,1.10213994
-2.44622311,12.37846413,0.00324907,0.26357123,0.34709169,8.09902265,0.59925631,2.91780791,0.07913030,1.09001277
-2.44022011,12.31339632,0.00304726,0.25766975,0.34049988,8.06895203,0.57909852,2.90607868,0.07893406,1.07377486
-2.43421711,12.20624868,0.00285176,0.25079115,0.33256628,8.01317796,0.55679568,2.88272331,0.07835864,1.05371448
-2.42821411,12.05797355,0.00266320,0.24304304,0.32343163,7.93174491,0.53270255,2.84822211,0.07740960,1.03016773
-2.42221111,11.87018754,0.00248202,0.23453849,0.31324839,7.82515899,0.50719042,2.80320987,0.07609795,1.00350903
-2.41620810,11.64515145,0.00230849,0.22539358,0.30217653,7.69439394,0.48063774,2.74846084,0.07444010,0.97414158
-2.41020510,11.38573458,0.00214277,0.21572524,0.29037953,7.54088338,0.45342112,2.68487163,0.07245776,0.94248815
-2.40420210,11.09536495,0.00198490,0.20564927,0.27802066,7.36649977,0.42590715,2.61344279,0.07017767,0.90898248
-2.39819910,10.77796724,0.00183485,0.19527881,0.26525962,7.17352137,0.39844507,2.53525931,0.06763126,0.87406153
-2.39219610,10.43789061,0.00169256,0.18472306,0.25224972,6.96458871,0.37136061,2.45147060,0.06485417,0.83815849
-2.38619310,10.07982904,0.00155794,0.17408629,0.23913560,6.74265270,0.34495101,2.36327026,0.06188573,0.80169694
-2.38019010,9.70873662,0.00143089,0.16346714,0.22605142,6.51091656,0.31948142,2.27187599,0.05876827,0.76508575
-2.37418709,9.32974051,0.00131130,0.15295822,0.21311969,6.27277384,0.29518247,2.17851009,0.05554642,0.72871498
-2.36818409,8.94805403,0.00119912,0.14264573,0.20045049,6.03174487,0.27224909,2.08438063,0.05226633,0.69295245
-2.36218109,8.56889217,0.00109427,0.13260941,0.18814121,5.79141380,0.25084045,1.99066368,0.04897490,0.65814099
-2.35617809,8.19739133,0.00099670,0.12292249,0.17627667,5.55536774,0.23108085,1.89848690,0.04571892,0.62459627
-2.35017509,7.83853492,0.00090641,0.11365167,0.16492953,5.32713977,0.21306144,1.80891451,0.04254432,0.59260498
-2.34417209,7.49708577,0.00082337,0.10485724,0.15416090,5.11015641,0.19684256,1.72293403,0.03949543,0.56242340
-2.33816908,7.17752578,0.00074758,0.09659309,0.14402124,4.90769029,0.18245653,1.64144482,0.03661423,0.53427623
-2.33216608,6.88400313,0.00067905,0.08890674,0.13455115,4.72281791,0.16991078,1.56524848,0.03393977,0.50835573
-2.32616308,6.62028640,0.00061778,0.08183942,0.12578244,4.55838211,0.15919110,1.49504137,0.03150758,0.48482101
-2.32016008,6.38972511,0.00056375,0.07542595,0.11773894,4.41695881,0.15026489,1.43140902,0.02934921,0.46379764
-2.31415708,6.19521572,0.00051694,0.06969478,0.11043747,4.30082683,0.14308429,1.37482254,0.02749184,0.44537753
-2.30815408,6.03917214,0.00047732,0.06466787,0.10388858,4.21194023,0.13758922,1.32563697,0.02595798,0.42961914
-2.30215108,5.92349992,0.00044484,0.06036062,0.09809732,4.15190227,0.13371000,1.28409139,0.02476521,0.41654799
-2.29614807,5.84957341,0.00041941,0.05678177,0.09306383,4.12194038,0.13136985,1.25031071,0.02392602,0.40615767
-2.29014507,5.81821581,0.00040093,0.05393339,0.08878392,4.12288216,0.13048701,1.22430907,0.02344772,0.39841125
-2.28414207,5.82968219,0.00038930,0.05181078,0.08524959,4.15513243,0.13097662,1.20599467,0.02333239,0.39324314
-2.27813907,5.88364632,0.00038439,0.05040260,0.08244945,4.21865244,0.13275238,1.19517599,0.02357688,0.39056151
-2.27213607,5.97919272,0.00038606,0.04969092,0.08036922,4.31294217,0.13572801,1.19156935,0.02417290,0.39025119
-2.26613307,6.11481559,0.00039416,0.04965149,0.07899221,4.43702778,0.13981862,1.19480783,0.02510713,0.39217717
-2.26013007,6.28842702,0.00040858,0.05025407,0.07829987,4.58945599,0.14494207,1.20445152,0.02636142,0.39618858
-2.25412706,6.49737679,0.00042921,0.05146298,0.07827241,4.76829797,0.15102036,1.21999922,0.02791308,0.40212323
-2.24812406,6.73848617,0.00045598,0.05323766,0.07888953,4.97116478,0.15798111,1.24090156,0.02973521,0.40981270
-2.24212106,7.00809793,0.00048887,0.05553359,0.08013123,5.19523657,0.16575923,1.26657561,0.03179719,0.41908790
-2.23611806,7.30214418,0.00052795,0.05830317,0.08197875,5.43730715,0.17429881,1.29642093,0.03406517,0.42978502
-2.23011506,7.61623279,0.00057339,0.06149685,0.08441558,5.69384495,0.18355517,1.32983690,0.03650278,0.44175188
-2.22411206,7.94575221,0.00062547,0.06506438,0.08742849,5.96107050,0.19349706,1.36624113,0.03907187,0.45485450
-2.21810905,8.28599338,0.00068464,0.06895606,0.09100863,6.23504963,0.20410910,1.40508854,0.04173333,0.46898369
-2.21210605,8.63228586,0.00075152,0.07312406,0.09515253,6.51180049,0.21539405,1.44589051,0.04444803,0.48406155
-2.20610305,8.98014434,0.00082693,0.07752373,0.09986298,6.78741140,0.22737516,1.48823360,0.04717779,0.50004757
-2.20010005,9.32542016,0.00091194,0.08211481,0.10514976,7.05816561,0.24009806,1.53179671,0.04988638,0.51694416
-2.19409705,9.66445171,0.00100788,0.08686240,0.11103007,7.32066800,0.25363236,1.57636616,0.05254046,0.53480112
-2.18809405,9.99420657,0.00111634,0.09173782,0.11752865,7.57196828,0.26807250,1.62184733,0.05511055,0.55371900
-2.18209105,10.31240823,0.00123922,0.09671910,0.12467749,7.80967481,0.28353784,1.66827223,0.05757182,0.57385079
-2.17608804,10.61763978,0.00137869,0.10179117,0.13251507,8.03205294,0.30017172,1.71580197,0.05990474,0.59540188
-2.17008504,10.90941818,0.00153724,0.10694567,0.14108521,8.23810244,0.31813935,1.76472343,0.06209565,0.61862783
-2.16408204,11.18823281,0.00171759,0.11218037,0.15043538,8.42760883,0.33762456,1.81543970,0.06413695,0.64382999
-2.15807904,11.45554426,0.00192273,0.11749827,0.16061457,8.60116458,0.35882518,1.86845408,0.06602721,0.67134874
-2.15207604,11.71374036,0.00215581,0.12290628,0.17167078,8.76015750,0.38194721,1.92434783,0.06777095,0.70155437
-2.14607304,11.96604893,0.00242014,0.12841371,0.18364823,8.90672495,0.40719786,1.98375202,0.06937816,0.73483581
-2.14007004,12.21640852,0.00271905,0.13403049,0.19658428,9.04367408,0.43477751,2.04731464,0.07086362,0.77158731
-2.13406703,12.46930095,0.00305585,0.13976535,0.21050637,9.17437021,0.46487102,2.11566392,0.07224597,0.81219355
-2.12806403,12.72955115,0.00343367,0.14562390,0.22542894,9.30259680,0.49763856,2.18936963,0.07354666,0.85701356
-2.12206103,13.00210199,0.00385541,0.15160697,0.24135059,9.43239205,0.53320630,2.26890392,0.07478867,0.90636391
-2.11605803,13.29177304,0.00432357,0.15770904,0.25825162,9.56786856,0.57165737,2.35460383,0.07599529,0.96050201
-2.11005503,13.60301340,0.00484016,0.16391711,0.27609205,9.71302303,0.61302362,2.44663719,0.07718874,1.01960993
-2.10405203,13.93965933,0.00540656,0.17020987,0.29481017,9.87154422,0.65727822,2.54497391,0.07838896,1.08377950
-2.09804902,14.30470737,0.00602342,0.17655743,0.31432194,10.04662705,0.70432991,2.64936437,0.07961245,1.15299936
-2.09204602,14.70011325,0.00669055,0.18292153,0.33452096,10.24080100,0.75401884,2.75932618,0.08087126,1.22714450
-2.08604302,15.12662594,0.00740689,0.18925624,0.35527937,10.45578031,0.80611443,2.87414036,0.08217222,1.30596879
-2.08004002,15.58366466,0.00817041,0.19550916,0.37644940,10.69234260,0.86031540,2.99285757,0.08351642,1.38910100
-2.07403702,16.06924495,0.00897811,0.20162303,0.39786569,10.95024162,0.91625207,3.11431433,0.08489889,1.47604449
-2.06803402,16.57995783,0.00982607,0.20753765,0.41934813,11.22815809,0.97349075,3.23715888,0.08630867,1.56618072
-2.06203102,17.11100371,0.01070945,0.21319210,0.44070534,11.52369134,1.03154037,3.35988565,0.08772903,1.65877666
-2.05602801,17.65628057,0.01162260,0.21852696,0.46173834,11.83339267,1.08986095,3.48087706,0.08913807,1.75299586
-2.05002501,18.20852326,0.01255919,0.22348663,0.48224461,12.15283947,1.14787371,3.59845078,0.09050945,1.84791294
-2.04402201,18.75948913,0.01351232,0.22802138,0.50202204,12.47674773,1.20497242,3.71091045,0.09181336,1.94253100
-2.03801901,19.30018264,0.01447474,0.23208922,0.52087295,12.79911870,1.26053572,3.81659764,0.09301763,2.03580147
-2.03201601,19.82111055,0.01543895,0.23565736,0.53860775,13.11341430,1.31393981,3.91394267,0.09408895,2.12664573
-2.02601301,20.31255759,0.01639747,0.23870325,0.55504836,13.41275441,1.36457130,4.00151223,0.09499406,2.21397780
-2.02001001,20.76487202,0.01734297,0.24121511,0.57003117,13.69012853,1.41183956,4.07805152,0.09570104,2.29672733
-2.01400700,21.16874999,0.01826843,0.24319190,0.58340946,13.93861359,1.45518838,4.14251927,0.09618044,2.37386225
-2.00800400,21.51550791,0.01916731,0.24464287,0.59505541,14.15158945,1.49410659,4.19411423,0.09640631,2.44441022
-2.00200100,21.79733250,0.02003360,0.24558650,0.60486143,14.32294387,1.52813721,4.23229210,0.09635714,2.50747838
-1.99599800,22.00749960,0.02086193,0.24604916,0.61274112,14.44725920,1.55688515,4.25677249,0.09601657,2.56227070
-1.98999500,22.14055405,0.02164759,0.24606334,0.61862964,14.51997393,1.58002319,4.26753582,0.09537388,2.60810262
-1.98399200,22.19244501,0.02238646,0.24566570,0.62248378,14.53751345,1.59729621,4.26481095,0.09442433,2.64441253
-1.97798899,22.16061302,0.02307500,0.24489500,0.62428166,14.49738566,1.60852377,4.24905419,0.09316926,2.67077005
-1.97198599,22.04402752,0.02371013,0.24379002,0.62402218,14.39823899,1.61360111,4.22092141,0.09161594,2.68688100
-1.96598299,21.84317568,0.02428909,0.24238763,0.62172428,14.23988175,1.61249864,4.18123477,0.08977733,2.69258907
-1.95997999,21.56000543,0.02480937,0.24072106,0.61742619,14.02326369,1.60526026,4.13094614,0.08767163,2.68787472
-1.95397699,21.19782769,0.02526849,0.23881858,0.61118458,13.75042222,1.59200053,4.07109924,0.08532167,2.67285123
-1.94797399,20.76118431,0.02566393,0.23670246,0.60307379,13.42439707,1.57290114,4.00279250,0.08275435,2.64775870
-1.94197099,20.25568912,0.02599303,0.23438850,0.59318504,13.04911855,1.54820666,3.92714464,0.07999985,2.61295606
-1.93596798,19.68785066,0.02625291,0.23188604,0.58162580,12.62927529,1.51821996,3.84526466,0.07709100,2.56891194
-1.92996498,19.06488483,0.02644044,0.22919838,0.56851911,12.17016782,1.48329730,3.75822744,0.07406255,2.51619442
-1.92396198,18.39452577,0.02655234,0.22632375,0.55400295,11.67755473,1.44384332,3.66705611,0.07095060,2.45546035
-1.91795898,17.68484222,0.02658520,0.22325664,0.53822961,11.15749759,1.40030590,3.57271137,0.06779205,2.38744436
-1.91195598,16.94406567,0.02653563,0.21998949,0.52136485,10.61621052,1.35317100,3.47608800,0.06462415,2.31294787
-1.90595298,16.18043514,0.02640049,0.21651458,0.50358698,10.05991946,1.30295740,3.37801780,0.06148422,2.23282810
-1.89994997,15.40206179,0.02617704,0.21282606,0.48508558,9.49473496,1.25021135,3.27927815,0.05840939,2.14798731
-1.89394697,14.61681499,0.02586323,0.20892195,0.46606000,8.92654153,1.19550095,3.18060483,0.05543652,2.05936205
-1.88794397,13.83223002,0.02545791,0.20480603,0.44671737,8.36090514,1.13941036,3.08270745,0.05260213,1.96791237
-1.88194097,13.05543617,0.02496108,0.20048946,0.42727024,7.80299959,1.08253360,2.98628581,0.04994244,1.87461107
-1.87593797,12.29310292,0.02437407,0.19599206,0.40793379,7.25755119,1.02546801,2.89204527,0.04749341,1.78043251
-1.86993497,11.55140115,0.02369971,0.19134311,0.38892258,6.72880082,0.96880732,2.80070961,0.04529078,1.68634134
-1.86393197,10.83597616,0.02294245,0.18658168,0.37044704,6.22048129,0.91313433,2.71302971,0.04337006,1.59328076
-1.85792896,10.15192889,0.02210836,0.18175637,0.35270956,5.73580796,0.85901335,2.62978704,0.04176647,1.50216062
-1.85192596,9.50380251,0.02120515,0.17692449,0.33590055,5.27748023,0.80698240,2.55179111,0.04051474,1.41384530
-1.84592296,8.89557153,0.02024203,0.17215077,0.32019440,4.84769151,0.75754545,2.47987070,0.03964887,1.32914182
-1.83991996,8.33063201,0.01922955,0.16750547,0.30574567,4.44814548,0.71116489,2.41485897,0.03920169,1.24878821
-1.83391696,7.81179172,0.01817943,0.16306225,0.29268556,4.08007688,0.66825436,2.35757316,0.03920430,1.17344283
-1.82791396,7.34126024,0.01710420,0.15889563,0.28111891,3.74427519,0.62917226,2.30879004,0.03968540,1.10367468
-1.82191096,6.92063974,0.01601697,0.15507836,0.27112181,3.44111024,0.59421615,2.26921847,0.04067050,1.03995545
-1.81590795,6.55091784,0.01493110,0.15167872,0.26274011,3.17055900,0.56361826,2.23947080,0.04218107,0.98265342
-1.80990495,6.23246418,0.01385983,0.14875794,0.25598870,2.93223322,0.53754229,2.22003497,0.04423361,0.93202980
-1.80390195,5.96503287,0.01281603,0.14636788,0.25085186,2.72540785,0.51608160,2.21124905,0.04683875,0.88823745
-1.79789895,5.74777260,0.01181190,0.14454901,0.24728456,2.54905033,0.49925898,2.21327996,0.05000038,0.85132241
-1.79189595,5.57924624,0.01085870,0.14332889,0.24521465,2.40185092,0.48702788,2.22610788,0.05371485,0.82122808
-1.78589295,5.45746100,0.00996660,0.14272110,0.24454598,2.28225440,0.47927523,2.24951722,0.05797040,0.79780187
-1.77988994,5.37990981,0.00914455,0.14272479,0.24516220,2.18849309,0.47582552,2.28309514,0.06274669,0.78080426
-1.77388694,5.34362376,0.00840013,0.14332477,0.24693114,2.11862134,0.47644630,2.32623751,0.06801457,0.76991968
-1.76788394,5.34523477,0.00773960,0.14449209,0.24970945,2.07055126,0.48085460,2.37816230,0.07373617,0.76476884
-1.76188094,5.38104678,0.00716786,0.14618519,0.25334750,2.04208941,0.48872416,2.43792952,0.07986517,0.76492194
-1.75587794,5.44711347,0.00668856,0.14835139,0.25769402,2.03097383,0.49969328,2.50446665,0.08634738,0.76991206
-1.74987494,5.53931966,0.00630417,0.15092877,0.26260051,2.03491087,0.51337288,2.57659814,0.09312158,0.77924834
-1.74387194,5.65346343,0.00601610,0.15384817,0.26792507,2.05161107,0.52935453,2.65307740,0.10012057,0.79242822
-1.73786893,5.78533617,0.00582483,0.15703537,0.27353557,2.07882314,0.54721835,2.73261941,0.10727239,0.80894823
-1.73186593,5.93079729,0.00573004,0.16041318,0.27931196,2.11436540,0.56654032,2.81393257,0.11450175,0.82831321
-1.72586293,6.08584139,0.00573073,0.16390350,0.28514774,2.15615388,0.58689908,2.89574794,0.12173145,0.85004328
-1.71985993,6.24665557,0.00582534,0.16742908,0.29095057,2.20222638,0.60788187,2.97684487,0.12888387,0.87367895
-1.71385693,6.40966563,0.00601179,0.17091508,0.29664197,2.25076220,0.62908974,3.05607206,0.13588247,0.89878394
-1.70785393,6.57157045,0.00628757,0.17429031,0.30215631,2.30009712,0.65014191,3.13236350,0.14265309,0.92494622
-1.70185093,6.72936461,0.00664973,0.17748819,0.30743929,2.34873360,0.67067928,3.20474920,0.14912525,0.95177743
-1.69584792,6.88035006,0.00709490,0.18044729,0.31244586,2.39534651,0.69036726,3.27236108,0.15523321,0.97891108
-1.68984492,7.02213844,0.00761926,0.18311173,0.31713803,2.43878448,0.70889804,3.33443468,0.16091686,1.00600006
-1.68384192,7.15264570,0.00821845,0.18543131,0.32148261,2.47806766,0.72599227,3.39030764,0.16612242,1.03271394
-1.67783892,7.27008162,0.00888759,0.18736146,0.32544917,2.51238242,0.74140052,3.43941602,0.17080303,1.05873651
-1.67183592,7.37293639,0.00962114,0.18886318,0.32900829,2.54107366,0.75490439,3.48128980,0.17491903,1.08376401
-1.66583292,7.45996669,0.01041291,0.18990291,0.33213036,2.56363574,0.76631763,3.51554861,0.17843827,1.10750449
-1.65982991,7.53018317,0.01125601,0.19045253,0.33478489,2.57970243,0.77548714,3.54189878,0.18133619,1.12967834
-1.65382691,7.58284099,0.01214282,0.19048941,0.33694044,2.58903683,0.78229393,3.56013236,0.18359591,1.15002033
-1.64782391,7.61743434,0.01306509,0.18999666,0.33856520,2.59152154,0.78665415,3.57012869,0.18520820,1.16828288
-1.64182091,7.63369525,0.01401391,0.18896352,0.33962808,2.58714966,0.78851990,3.57185839,0.18617153,1.18424059
-1.63581791,7.63159635,0.01497991,0.18738595,0.34010018,2.57601657,0.78787995,3.56538972,0.18649200,1.19769558
-1.62981491,7.61135660,0.01595334,0.18526729,0.33995670,2.55831271,0.78476012,3.55089632,0.18618335,1.20848328
-1.62381191,7.57344842,0.01692432,0.18261904,0.33917888,2.53431711,0.77922323,3.52866576,0.18526695,1.21647823
-1.61780890,7.51860436,0.01788300,0.17946165,0.33775598,2.50439142,0.77136847,3.49910745,0.18377172,1.22159938
-1.61180590,7.44782131,0.01881983,0.17582528,0.33568714,2.46897399,0.76133006,3.46275883,0.18173407,1.22381440
-1.60580290,7.36236000,0.01972577,0.17175038,0.33298283,2.42857383,0.74927521,3.42028860,0.17919770,1.22314255
-1.59979990,7.26373823,0.02059257,0.16728814,0.32966599,2.38376375,0.73540113,3.37249587,0.17621331,1.21965586
-1.59379690,7.15371618,0.02141297,0.16250060,0.32577260,2.33517255,0.71993143,3.32030450,0.17283819,1.21347835
-1.58779390,7.03427301,0.02218088,0.15746052,0.32135177,2.28347601,0.70311159,3.26475198,0.16913568,1.20478318
-1.58179090,6.90757473,0.02289149,0.15225084,0.31646528,2.22938652,0.68520399,3.20697288,0.16517435,1.19378790
-1.57578789,6.77593359,0.02354141,0.14696384,0.31118659,2.17364138,0.66648245,3.14817716,0.16102717,1.18074793
-1.56978489,6.64176050,0.02412866,0.14169989,0.30559947,2.11699013,0.64722661,3.08962397,0.15677040,1.16594863
-1.56378189,6.50751210,0.02465262,0.13656597,0.29979627,2.06018109,0.62771634,3.03259227,0.15248242,1.14969647
-1.55777889,6.37563512,0.02511390,0.13167381,0.29387594,2.00394768,0.60822646,2.97834941,0.14824245,1.13230959
-1.55177589,6.24851049,0.02551423,0.12713793,0.28794193,1.94899501,0.58902207,2.92811950,0.14412925,1.11410864
-1.54577289,6.12840014,0.02585616,0.12307347,0.28210008,1.89598741,0.57035456,2.88305321,0.14021981,1.09540802
-1.53976988,6.01739927,0.02614289,0.11959395,0.27645650,1.84553742,0.55245867,2.84420059,0.13658817,1.07650839
-1.53376688,5.91739659,0.02637795,0.11680917,0.27111570,1.79819669,0.53555051,2.81248860,0.13330427,1.05769053
-1.52776388,5.83004445,0.02656494,0.11482300,0.26617877,1.75444941,0.51982676,2.78870444,0.13043310,1.03921105
-1.52176088,5.75674045,0.02670729,0.11373154,0.26174190,1.71470828,0.50546492,2.77348566,0.12803398,1.02130007
-1.51575788,5.69862111,0.02680805,0.11362130,0.25789497,1.67931344,0.49262455,2.76731752,0.12616009,1.00416085
-1.50975488,5.65656758,0.02686973,0.11456779,0.25472052,1.64853406,0.48144939,2.77053756,0.12485825,0.98797138
-1.50375188,5.63122263,0.02689418,0.11663425,0.25229275,1.62257256,0.47207011,2.78334691,0.12416900,0.97288767
-1.49774887,5.62301739,0.02688264,0.11987077,0.25067676,1.60157099,0.46460747,2.80582752,0.12412678,0.95904838
-1.49174587,5.63220558,0.02683569,0.12431365,0.24992789,1.58561919,0.45917563,2.83796390,0.12476033,0.94658052
-1.48574287,5.65890288,0.02675347,0.12998501,0.25009117,1.57476404,0.45588541,2.87966783,0.12609325,0.93560561
