energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.80790395,0.81564702,0.04421211,0.00000000,0.00721548,0.47030404,0.51223536,0.12409820
-5.80190095,0.87855126,0.04798286,0.00000000,0.00767554,0.50542496,0.55044747,0.13310898
-5.79589795,0.94597828,0.05192602,0.00000000,0.00820434,0.54335579,0.59112448,0.14312447
-5.78989495,1.01675530,0.05597733,0.00000000,0.00879339,0.58342812,0.63348393,0.15399113
-5.78389195,1.08965972,0.06006894,0.00000000,0.00943407,0.62494675,0.67670230,0.16555231
-5.77788894,1.16344275,0.06413079,0.00000000,0.01011771,0.66720311,0.71993188,0.17765100
-5.77188594,1.23685543,0.06809213,0.00000000,0.01083575,0.70948984,0.76231966,0.19013262
-5.76588294,1.30867631,0.07188320,0.00000000,0.01157982,0.75111614,0.80302757,0.20284788
-5.75987994,1.37773993,0.07543705,0.00000000,0.01234184,0.79142349,0.84125342,0.21565547
-5.75387694,1.44296500,0.07869124,0.00000000,0.01311411,0.82980104,0.87625202,0.22842462
-5.74787394,1.50338129,0.08158961,0.00000000,0.01388936,0.86570027,0.90735538,0.24103746
-5.74187094,1.55815388,0.08408381,0.00000000,0.01466072,0.89864805,0.93399137,0.25339086
-5.73586793,1.60660391,0.08613466,0.00000000,0.01542183,0.92825776,0.95569988,0.26539798
-5.72986493,1.64822481,0.08771326,0.00000000,0.01616670,0.95423794,0.97214594,0.27698929
-5.72386193,1.68269332,0.08880174,0.00000000,0.01688979,0.97639802,0.98312893,0.28811308
-5.71785893,1.70987484,0.08939364,0.00000000,0.01758586,0.99465106,0.98858765,0.29873560
-5.71185593,1.72982304,0.08949399,0.00000000,0.01824996,1.00901334,0.98860103,0.30884063
-5.70585293,1.74277374,0.08911893,0.00000000,0.01887739,1.01960094,0.98338421,0.31842887
-5.69984992,1.74913356,0.08829503,0.00000000,0.01946359,1.02662365,0.97328050,0.32751693
-5.69384692,1.74946399,0.08705829,0.00000000,0.02000420,1.03037637,0.95874935,0.33613627
-5.68784392,1.74446168,0.08545286,0.00000000,0.02049500,1.03122877,0.94035100,0.34433198
-5.68184092,1.73493590,0.08352958,0.00000000,0.02093195,1.02961334,0.91872851,0.35216165
-5.67583792,1.72178414,0.08134437,0.00000000,0.02131129,1.02601278,0.89458780,0.35969420
-5.66983492,1.70596688,0.07895657,0.00000000,0.02162965,1.02094677,0.86867674,0.36700880
-5.66383192,1.68848221,0.07642728,0.00000000,0.02188413,1.01495894,0.84176378,0.37419382
-5.65782891,1.67034118,0.07381775,0.00000000,0.02207253,1.00860399,0.81461715,0.38134573
-5.65182591,1.65254424,0.07118790,0.00000000,0.02219350,1.00243555,0.78798506,0.38856784
-5.64582291,1.63605927,0.06859495,0.00000000,0.02224671,0.99699452,0.76257755,0.39596879
-5.63981991,1.62180123,0.06609228,0.00000000,0.02223303,0.99279827,0.73905031,0.40366064
-5.63381691,1.61061356,0.06372843,0.00000000,0.02215465,0.99033039,0.71799080,0.41175646
-5.62781391,1.60325125,0.06154633,0.00000000,0.02201519,0.99003105,0.69990687,0.42036734
-5.62181091,1.60036552,0.05958265,0.00000000,0.02181971,0.99228790,0.68521774,0.42959873
-5.61580790,1.60248994,0.05786744,0.00000000,0.02157472,0.99742741,0.67424757,0.43954617
-5.60980490,1.61002812,0.05642377,0.00000000,0.02128799,1.00570670,0.66722136,0.45029053
-5.60380190,1.62324307,0.05526769,0.00000000,0.02096844,1.01730597,0.66426306,0.46189282
-5.59779890,1.64224833,0.05440812,0.00000000,0.02062587,1.03232177,0.66539589,0.47438892
-5.59179590,1.66700139,0.05384703,0.00000000,0.02027060,1.05076132,0.67054468,0.48778440
-5.58579290,1.69729982,0.05357960,0.00000000,0.01991311,1.07253831,0.67953998,0.50204992
-5.57978989,1.73278064,0.05359452,0.00000000,0.01956369,1.09747061,0.69212416,0.51711739
-5.57378689,1.77292342,0.05387441,0.00000000,0.01923192,1.12528021,0.70795903,0.53287739
-5.56778389,1.81705776,0.05439625,0.00000000,0.01892636,1.15559593,0.72663516,0.54917814
-5.56178089,1.86437532,0.05513200,0.00000000,0.01865409,1.18795908,0.74768268,0.56582618
-5.55577789,1.91394680,0.05604923,0.00000000,0.01842046,1.22183226,0.77058337,0.58258913
-5.54977489,1.96474360,0.05711190,0.00000000,0.01822876,1.25661138,0.79478387,0.59920037
-5.54377189,2.01566398,0.05828117,0.00000000,0.01808015,1.29164076,0.81970985,0.61536580
-5.53776888,2.06556307,0.05951634,0.00000000,0.01797349,1.32623080,0.84478070,0.63077238
-5.53176588,2.11328579,0.06077575,0.00000000,0.01790547,1.35967790,0.86942449,0.64509814
-5.52576288,2.15770155,0.06201786,0.00000000,0.01787073,1.39128574,0.89309269,0.65802342
-5.51975988,2.19773946,0.06320215,0.00000000,0.01786207,1.42038722,0.91527444,0.66924256
-5.51375688,2.23242260,0.06429018,0.00000000,0.01787083,1.44636609,0.93550971,0.67847583
-5.50775388,2.26089974,0.06524646,0.00000000,0.01788723,1.46867728,0.95340104,0.68548071
-5.50175088,2.28247332,0.06603933,0.00000000,0.01790088,1.48686517,0.96862361,0.69006211
-5.49574787,2.29662230,0.06664169,0.00000000,0.01790123,1.50057872,0.98093309,0.69208103
-5.48974487,2.30301882,0.06703158,0.00000000,0.01787800,1.50958306,0.99017125,0.69146101
-5.48374187,2.30153804,0.06719266,0.00000000,0.01782172,1.51376670,0.99626911,0.68819221
-5.47773887,2.29226063,0.06711452,0.00000000,0.01772405,1.51314431,0.99924757,0.68233281
-5.47173587,2.27546789,0.06679274,0.00000000,0.01757820,1.50785479,0.99921557,0.67400758
-5.46573287,2.25162984,0.06622893,0.00000000,0.01737915,1.49815482,0.99636602,0.66340376
-5.45972986,2.22138674,0.06543049,0.00000000,0.01712380,1.48440822,0.99096946,0.65076440
-5.45372686,2.18552514,0.06441024,0.00000000,0.01681112,1.46707161,0.98336606,0.63637937
-5.44772386,2.14494942,0.06318603,0.00000000,0.01644206,1.44667707,0.97395594,0.62057471
-5.44172086,2.10065008,0.06178010,0.00000000,0.01601948,1.42381248,0.96318830,0.60370056
-5.43571786,2.05367032,0.06021841,0.00000000,0.01554791,1.39910059,0.95154974,0.58611833
-5.42971486,2.00507204,0.05853000,0.00000000,0.01503332,1.37317741,0.93955189,0.56818785
-5.42371186,1.95590277,0.05674615,0.00000000,0.01448281,1.34667105,0.92771879,0.55025478
-5.41770885,1.90716455,0.05489961,0.00000000,0.01390422,1.32018158,0.91657428,0.53263908
-5.41170585,1.85978596,0.05302388,0.00000000,0.01330578,1.29426274,0.90662950,0.51562490
-5.40570285,1.81459801,0.05115236,0.00000000,0.01269579,1.26940605,0.89837086,0.49945231
-5.39969985,1.77231452,0.04931764,0.00000000,0.01208223,1.24602780,0.89224842,0.48431116
-5.39369685,1.73351748,0.04755082,0.00000000,0.01147251,1.22445917,0.88866507,0.47033727
-5.38769385,1.69864738,0.04588079,0.00000000,0.01087318,1.20493975,0.88796648,0.45761099
-5.38169085,1.66799865,0.04433365,0.00000000,0.01028982,1.18761442,0.89043193,0.44615805
-5.37568784,1.64171990,0.04293214,0.00000000,0.00972684,1.17253357,0.89626628,0.43595265
-5.36968484,1.61981852,0.04169513,0.00000000,0.00918750,1.15965636,0.90559308,0.42692243
-5.36368184,1.60216932,0.04063725,0.00000000,0.00867387,1.14885686,0.91844907,0.41895506
-5.35767884,1.58852641,0.03976849,0.00000000,0.00818694,1.13993247,0.93478021,0.41190603
-5.35167584,1.57853787,0.03909397,0.00000000,0.00772670,1.13261452,0.95443936,0.40560723
-5.34567284,1.57176233,0.03861380,0.00000000,0.00729233,1.12658019,0.97718591,0.39987600
-5.33966983,1.56768705,0.03832301,0.00000000,0.00688234,1.12146565,1.00268744,0.39452401
-5.33366683,1.56574666,0.03821164,0.00000000,0.00649480,1.11687967,1.03052355,0.38936587
-5.32766383,1.56534205,0.03826493,0.00000000,0.00612750,1.11241738,1.06019207,0.38422692
-5.32166083,1.56585890,0.03846365,0.00000000,0.00577814,1.10767378,1.09111755,0.37895001
-5.31565783,1.56668543,0.03878457,0.00000000,0.00544452,1.10225656,1.12266217,0.37340111
-5.30965483,1.56722889,0.03920100,0.00000000,0.00512464,1.09579797,1.15413889,0.36747354
-5.30365183,1.56693062,0.03968356,0.00000000,0.00481685,1.08796549,1.18482655,0.36109083
-5.29764882,1.56527930,0.04020094,0.00000000,0.00451987,1.07847108,1.21398684,0.35420819
-5.29164582,1.56182245,0.04072079,0.00000000,0.00423291,1.06707885,1.24088250,0.34681269
-5.28564282,1.55617575,0.04121072,0.00000000,0.00395559,1.05361109,1.26479636,0.33892227
-5.27963982,1.54803047,0.04163919,0.00000000,0.00368799,1.03795261,1.28505063,0.33058375
-5.27363682,1.53715865,0.04197654,0.00000000,0.00343059,1.02005329,1.30102575,0.32186992
-5.26763382,1.52341627,0.04219590,0.00000000,0.00318421,0.99992899,1.31217816,0.31287616
-5.26163082,1.50674428,0.04227400,0.00000000,0.00294992,0.97766074,1.31805628,0.30371643
-5.25562781,1.48716769,0.04219192,0.00000000,0.00272898,0.95339225,1.31831403,0.29451917
-5.24962481,1.46479260,0.04193564,0.00000000,0.00252274,0.92732602,1.31272138,0.28542294
-5.24362181,1.43980146,0.04149648,0.00000000,0.00233256,0.89971789,1.30117139,0.27657218
-5.23761881,1.41244665,0.04087128,0.00000000,0.00215976,0.87087035,1.28368347,0.26811311
-5.23161581,1.38304248,0.04006244,0.00000000,0.00200552,0.84112468,1.26040263,0.26018985
-5.22561281,1.35195593,0.03907771,0.00000000,0.00187082,0.81085224,1.23159478,0.25294080
-5.21960980,1.31959643,0.03792986,0.00000000,0.00175643,0.78044493,1.19763822,0.24649544
-5.21360680,1.28640487,0.03663608,0.00000000,0.00166286,0.75030532,1.15901172,0.24097150
-5.20760380,1.25284235,0.03521734,0.00000000,0.00159032,0.72083659,1.11627967,0.23647252
-5.20160080,1.21937898,0.03369759,0.00000000,0.00153876,0.69243269,1.07007497,0.23308597
-5.19559780,1.18648309,0.03210288,0.00000000,0.00150783,0.66546897,1.02108038,0.23088177
-5.18959480,1.15461137,0.03046047,0.00000000,0.00149693,0.64029378,0.97000914,0.22991139
-5.18359180,1.12420024,0.02879795,0.00000000,0.00150518,0.61722111,0.91758563,0.23020746
-5.17758879,1.09565866,0.02714241,0.00000000,0.00153154,0.59652477,0.86452683,0.23178405
-5.17158579,1.06936283,0.02551965,0.00000000,0.00157475,0.57843421,0.81152538,0.23463737
-5.16558279,1.04565275,0.02395358,0.00000000,0.00163344,0.56313210,0.75923455,0.23874719
-5.15957979,1.02483068,0.02246567,0.00000000,0.00170613,0.55075383,0.70825592,0.24407870
-5.15357679,1.00716148,0.02107456,0.00000000,0.00179131,0.54138872,0.65912974,0.25058482
-5.14757379,0.99287449,0.01979590,0.00000000,0.00188746,0.53508293,0.61232823,0.25820894
-5.14157079,0.98216670,0.01864216,0.00000000,0.00199313,0.53184370,0.56825188,0.26688785
-5.13556778,0.97520665,0.01762276,0.00000000,0.00210693,0.53164466,0.52722832,0.27655469
-5.12956478,0.97213865,0.01674414,0.00000000,0.00222763,0.53443171,0.48951375,0.28714193
-5.12356178,0.97308663,0.01601003,0.00000000,0.00235412,0.54012911,0.45529633,0.29858391
-5.11755878,0.97815716,0.01542172,0.00000000,0.00248550,0.54864524,0.42470112,0.31081899
-5.11155578,0.98744107,0.01497841,0.00000000,0.00262104,0.55987760,0.39779623,0.32379102
-5.10555278,1.00101323,0.01467753,0.00000000,0.00276024,0.57371672,0.37459943,0.33744999
-5.09954977,1.01893029,0.01451505,0.00000000,0.00290274,0.59004862,0.35508503,0.35175185
-5.09354677,1.04122613,0.01448579,0.00000000,0.00304836,0.60875564,0.33919056,0.36665736
-5.08754377,1.06790523,0.01458370,0.00000000,0.00319705,0.62971569,0.32682285,0.38213005
-5.08154077,1.09893420,0.01480200,0.00000000,0.00334883,0.65279989,0.31786349,0.39813344
-5.07553777,1.13423197,0.01513337,0.00000000,0.00350376,0.67786894,0.31217345,0.41462759
-5.06953477,1.17365929,0.01557007,0.00000000,0.00366185,0.70476862,0.30959687,0.43156536
-5.06353177,1.21700851,0.01610399,0.00000000,0.00382304,0.73332483,0.30996415,0.44888849
-5.05752876,1.26399438,0.01672673,0.00000000,0.00398709,0.76333872,0.31309445,0.46652400
-5.05152576,1.31424704,0.01742962,0.00000000,0.00415357,0.79458269,0.31879787,0.48438113
-5.04552276,1.36730796,0.01820381,0.00000000,0.00432179,0.82679762,0.32687749,0.50234915
-5.03951976,1.42262978,0.01904033,0.00000000,0.00449075,0.85969194,0.33713156,0.52029635
-5.03351676,1.47958061,0.01993023,0.00000000,0.00465919,0.89294298,0.34935600,0.53807039
-5.02751376,1.53745321,0.02086473,0.00000000,0.00482550,0.92620085,0.36334745,0.55550016
-5.02151076,1.59547911,0.02183548,0.00000000,0.00498782,0.95909486,0.37890686,0.57239914
-5.01550775,1.65284752,0.02283475,0.00000000,0.00514403,0.99124252,0.39584375,0.58857023
-5.00950475,1.70872829,0.02385581,0.00000000,0.00529185,1.02226061,0.41398091,0.60381182
-5.00350175,1.76229816,0.02489316,0.00000000,0.00542887,1.05177806,0.43315945,0.61792491
-4.99749875,1.81276912,0.02594292,0.00000000,0.00555269,1.07944974,0.45324392,0.63072075
-4.99149575,1.85941737,0.02700309,0.00000000,0.00566099,1.10497061,0.47412714,0.64202879
-4.98549275,1.90161152,0.02807375,0.00000000,0.00575162,1.12808928,0.49573425,0.65170434
-4.97948974,1.93883828,0.02915726,0.00000000,0.00582276,1.14862007,0.51802586,0.65963556
-4.97348674,1.97072438,0.03025830,0.00000000,0.00587291,1.16645296,0.54099949,0.66574936
-4.96748374,1.99705317,0.03138375,0.00000000,0.00590107,1.18156058,0.56468941,0.67001586
-4.96148074,2.01777495,0.03254250,0.00000000,0.00590673,1.19400176,0.58916420,0.67245116
-4.95547774,2.03301034,0.03374506,0.00000000,0.00588993,1.20392140,0.61452227,0.67311825
-4.94947474,2.04304629,0.03500304,0.00000000,0.00585128,1.21154639,0.64088507,0.67212605
-4.94347174,2.04832481,0.03632849,0.00000000,0.00579195,1.21717794,0.66838823,0.66962659
-4.93746873,2.04942508,0.03773313,0.00000000,0.00571360,1.22118051,0.69717105,0.66581060
-4.93146573,2.04703971,0.03922752,0.00000000,0.00561837,1.22396804,0.72736459,0.66090173
-4.92546273,2.04194636,0.04082016,0.00000000,0.00550876,1.22598809,0.75907916,0.65514978
-4.91945973,2.03497641,0.04251663,0.00000000,0.00538756,1.22770497,0.79239173,0.64882327
-4.91345673,2.02698211,0.04431877,0.00000000,0.00525775,1.22958245,0.82733415,0.64220177
-4.90745373,2.01880397,0.04622400,0.00000000,0.00512237,1.23206721,0.86388277,0.63556846
-4.90145073,2.01124002,0.04822477,0.00000000,0.00498446,1.23557372,0.90195029,0.62920299
-4.89544772,2.00501826,0.05030823,0.00000000,0.00484691,1.24047122,0.94138036,0.62337519
-4.88944472,2.00077364,0.05245617,0.00000000,0.00471244,1.24707332,0.98194545,0.61833960
-4.88344172,1.99903013,0.05464510,0.00000000,0.00458348,1.25563056,1.02334817,0.61433092
-4.87743872,2.00018868,0.05684675,0.00000000,0.00446217,1.26632588,1.06522621,0.61156041
-4.87143572,2.00452077,0.05902868,0.00000000,0.00435029,1.27927309,1.10716068,0.61021308
-4.86543272,2.01216755,0.06115525,0.00000000,0.00424927,1.29451769,1.14868740,0.61044560
-4.85942971,2.02314382,0.06318865,0.00000000,0.00416022,1.31203988,1.18931067,0.61238455
-4.85342671,2.03734597,0.06509017,0.00000000,0.00408393,1.33175900,1.22851882,0.61612502
-4.84742371,2.05456298,0.06682154,0.00000000,0.00402092,1.35353876,1.26580041,0.62172914
-4.84142071,2.07448929,0.06834625,0.00000000,0.00397146,1.37719285,1.30066057,0.62922456
-4.83541771,2.09673846,0.06963085,0.00000000,0.00393565,1.40249008,1.33263628,0.63860270
-4.82941471,2.12085674,0.07064615,0.00000000,0.00391342,1.42915905,1.36130988,0.64981678
-4.82341171,2.14633588,0.07136823,0.00000000,0.00390462,1.45689168,1.38632020,0.66277974
-4.81740870,2.17262437,0.07177924,0.00000000,0.00390899,1.48534590,1.40737064,0.67736215
-4.81140570,2.19913726,0.07186796,0.00000000,0.00392619,1.51414744,1.42423413,0.69339052
-4.80540270,2.22526431,0.07163005,0.00000000,0.00395583,1.54289102,1.43675471,0.71064607
-4.79939970,2.25037680,0.07106808,0.00000000,0.00399740,1.57114148,1.44484608,0.72886459
-4.79339670,2.27383364,0.07019121,0.00000000,0.00405031,1.59843531,1.44848740,0.74773746
-4.78739370,2.29498721,0.06901472,0.00000000,0.00411380,1.62428322,1.44771700,0.76691436
-4.78139070,2.31318965,0.06755923,0.00000000,0.00418697,1.64817418,1.44262460,0.78600778
-4.77538769,2.32780036,0.06584980,0.00000000,0.00426866,1.66958165,1.43334289,0.80459954
-4.76938469,2.33819510,0.06391498,0.00000000,0.00435750,1.68797205,1.42003917,0.82224935
-4.76338169,2.34377717,0.06178568,0.00000000,0.00445185,1.70281585,1.40290781,0.83850530
-4.75737869,2.34399072,0.05949415,0.00000000,0.00454980,1.71360112,1.38216410,0.85291604
-4.75137569,2.33833626,0.05707292,0.00000000,0.00464917,1.71984929,1.35803985,0.86504433
-4.74537269,2.32638776,0.05455392,0.00000000,0.00474757,1.72113261,1.33078122,0.87448142
-4.73936968,2.30781085,0.05196765,0.00000000,0.00484240,1.71709261,1.30064844,0.88086165
-4.73336668,2.28238137,0.04934258,0.00000000,0.00493095,1.70745869,1.26791770,0.88387680
-4.72736368,2.25000302,0.04670460,0.00000000,0.00501048,1.69206594,1.23288448,0.88328928
-4.72136068,2.21072327,0.04407681,0.00000000,0.00507830,1.67087106,1.19586803,0.87894368
-4.71535768,2.16474640,0.04147929,0.00000000,0.00513188,1.64396550,1.15721637,0.87077614
-4.70935468,2.11244245,0.03892914,0.00000000,0.00516897,1.61158491,1.11731108,0.85882076
-4.70335168,2.05435150,0.03644061,0.00000000,0.00518769,1.57411407,1.07657117,0.84321307
-4.69734867,1.99118238,0.03402532,0.00000000,0.00518661,1.53208683,1.03545549,0.82418993
-4.69134567,1.92380543,0.03169253,0.00000000,0.00516488,1.48618067,0.99446303,0.80208603
-4.68534267,1.85323926,0.02944953,0.00000000,0.00512222,1.43720582,0.95413075,0.77732702
-4.67933967,1.78063148,0.02730194,0.00000000,0.00505903,1.38608908,0.91502853,0.75041940
-4.67333667,1.70723404,0.02525407,0.00000000,0.00497637,1.33385284,0.87775129,0.72193758
-4.66733367,1.63437371,0.02330923,0.00000000,0.00487593,1.28158985,0.84290829,0.69250866
-4.66133067,1.56341862,0.02147000,0.00000000,0.00476002,1.23043456,0.81110980,0.66279536
-4.65532766,1.49574212,0.01973843,0.00000000,0.00463152,1.18153210,0.78295162,0.63347769
-4.64932466,1.43268497,0.01811625,0.00000000,0.00449376,1.13600582,0.75899799,0.60523421
-4.64332166,1.37551724,0.01660491,0.00000000,0.00435044,1.09492460,0.73976352,0.57872316
-4.63731866,1.32540126,0.01520567,0.00000000,0.00420551,1.05927098,0.72569488,0.55456439
-4.63131566,1.28335675,0.01391961,0.00000000,0.00406309,1.02991130,0.71715311,0.53332234
-4.62531266,1.25022943,0.01274763,0.00000000,0.00392731,1.00756862,0.71439722,0.51549077
-4.61930965,1.22666411,0.01169033,0.00000000,0.00380220,0.99279960,0.71757005,0.50147953
-4.61330665,1.21308315,0.01074804,0.00000000,0.00369164,0.98597584,0.72668686,0.49160364
-4.60730365,1.20967110,0.00992068,0.00000000,0.00359921,0.98727055,0.74162756,0.48607502
-4.60130065,1.21636597,0.00920776,0.00000000,0.00352812,0.99665074,0.76213284,0.48499707
-4.59529765,1.23285759,0.00860826,0.00000000,0.00348122,1.01387546,0.78780475,0.48836198
-4.58929465,1.25859313,0.00812065,0.00000000,0.00346086,1.03850009,0.81811192,0.49605109
-4.58329165,1.29278975,0.00774281,0.00000000,0.00346895,1.06988665,0.85239936,0.50783800
-4.57728864,1.33445412,0.00747206,0.00000000,0.00350689,1.10721987,0.88990276,0.52339462
-4.57128564,1.38240826,0.00730511,0.00000000,0.00357560,1.14952870,0.92976705,0.54229976
-4.56528264,1.43532120,0.00723811,0.00000000,0.00367553,1.19571255,0.97106846,0.56405020
-4.55927964,1.49174534,0.00726666,0.00000000,0.00380666,1.24457171,1.01283967,0.58807410
-4.55327664,1.55015675,0.00738580,0.00000000,0.00396852,1.29484088,1.05409701,0.61374615
-4.54727364,1.60899796,0.00759005,0.00000000,0.00416022,1.34522495,1.09386884,0.64040440
-4.54127064,1.66672218,0.00787347,0.00000000,0.00438043,1.39443590,1.13122414,0.66736820
-4.53526763,1.72183744,0.00822961,0.00000000,0.00462745,1.44122957,1.16530014,0.69395673
-4.52926463,1.77294925,0.00865162,0.00000000,0.00489914,1.48444123,1.19532803,0.71950776
-4.52326163,1.81880046,0.00913218,0.00000000,0.00519299,1.52301870,1.22065569,0.74339594
-4.51725863,1.85830695,0.00966364,0.00000000,0.00550609,1.55605187,1.24076665,0.76505009
-4.51125563,1.89058802,0.01023797,0.00000000,0.00583514,1.58279779,1.25529450,0.78396907
-4.50525263,1.91499040,0.01084690,0.00000000,0.00617648,1.60270020,1.26403223,0.79973539
-4.49924962,1.93110516,0.01148192,0.00000000,0.00652610,1.61540317,1.26693617,0.81202641
-4.49324662,1.93877712,0.01213444,0.00000000,0.00687966,1.62075818,1.26412458,0.82062256
-4.48724362,1.93810625,0.01279588,0.00000000,0.00723255,1.61882468,1.25587086,0.82541228
-4.48124062,1.92944156,0.01345785,0.00000000,0.00757996,1.60986411,1.24259195,0.82639359
-4.47523762,1.91336746,0.01411230,0.00000000,0.00791694,1.59432785,1.22483243,0.82367220
-4.46923462,1.89068363,0.01475175,0.00000000,0.00823851,1.57283964,1.20324516,0.81745632
-4.46323162,1.86237905,0.01536948,0.00000000,0.00853981,1.54617344,1.17856931,0.80804836
-4.45722861,1.82960140,0.01595981,0.00000000,0.00881614,1.51522760,1.15160682,0.79583392
-4.45122561,1.79362309,0.01651832,0.00000000,0.00906320,1.48099652,1.12319828,0.78126862
-4.44522261,1.75580522,0.01704207,0.00000000,0.00927716,1.44454103,1.09419925,0.76486323
-4.43921961,1.71756066,0.01752983,0.00000000,0.00945481,1.40695856,1.06545783,0.74716780
-4.43321661,1.68031769,0.01798229,0.00000000,0.00959373,1.36935423,1.03779435,0.72875539
-4.42721361,1.64548507,0.01840216,0.00000000,0.00969234,1.33281392,1.01198372,0.71020603
-4.42121061,1.61441970,0.01879431,0.00000000,0.00975007,1.29837988,0.98874096,0.69209152
-4.41520760,1.58839737,0.01916574,0.00000000,0.00976738,1.26702974,0.96870995,0.67496137
-4.40920460,1.56858724,0.01952560,0.00000000,0.00974583,1.23965901,0.95245559,0.65933055
-4.40320160,1.55603025,0.01988504,0.00000000,0.00968811,1.21706741,0.94045911,0.64566903
-4.39719860,1.55162150,0.02025699,0.00000000,0.00959798,1.19994873,0.93311624,0.63439338
-4.39119560,1.55609653,0.02065592,0.00000000,0.00948027,1.18888415,0.93073775,0.62586046
-4.38519260,1.57002118,0.02109750,0.00000000,0.00934079,1.18433843,0.93355181,0.62036308
-4.37918959,1.59378464,0.02159812,0.00000000,0.00918621,1.18665846,0.94170765,0.61812735
-4.37318659,1.62759542,0.02217451,0.00000000,0.00902396,1.19607373,0.95527985,0.61931175
-4.36718359,1.67147967,0.02284316,0.00000000,0.00886211,1.21269796,0.97427280,0.62400729
-4.36118059,1.72528172,0.02361983,0.00000000,0.00870913,1.23653156,0.99862479,0.63223875
-4.35517759,1.78866640,0.02451895,0.00000000,0.00857382,1.26746439,1.02821149,0.64396668
-4.34917459,1.86112311,0.02555318,0.00000000,0.00846506,1.30527863,1.06284849,0.65908978
-4.34317159,1.94197159,0.02673281,0.00000000,0.00839165,1.34965150,1.10229287,0.67744770
-4.33716858,2.03036938,0.02806533,0.00000000,0.00836212,1.40015801,1.14624390,0.69882404
-4.33116558,2.12532117,0.02955506,0.00000000,0.00838456,1.45627370,1.19434296,0.72294944
-4.32516258,2.22569023,0.03120276,0.00000000,0.00846639,1.51737774,1.24617298,0.74950502
-4.31915958,2.33021208,0.03300541,0.00000000,0.00861421,1.58275675,1.30125776,0.77812591
-4.31315658,2.43751049,0.03495605,0.00000000,0.00883360,1.65160954,1.35906165,0.80840529
-4.30715358,2.54611614,0.03704370,0.00000000,0.00912890,1.72305335,1.41898982,0.83989884
