energy_ev,total_up,B_p_up,B_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.76588294,4.45187977,0.03588574,0.00000000,2.63105995,1.43560466,0.01765131,3.26299277
-5.75987994,4.59827251,0.03685471,0.00000000,2.71917121,1.49973004,0.01764666,3.37689062
-5.75387694,4.75649145,0.03784882,0.00000000,2.81212479,1.57124543,0.01766193,3.49881677
-5.74787394,4.92422188,0.03885473,0.00000000,2.90862663,1.64925664,0.01769585,3.62703097
-5.74187094,5.09885047,0.03985818,0.00000000,3.00724611,1.73270591,0.01774641,3.75956629
-5.73586793,5.27751612,0.04084420,0.00000000,3.10644205,1.82039103,0.01781095,3.89427211
-5.72986493,5.45717246,0.04179736,0.00000000,3.20459454,1.91099070,0.01788625,4.02886613
-5.72386193,5.63466069,0.04270209,0.00000000,3.30004198,2.00309546,0.01796867,4.16099397
-5.71785893,5.80679041,0.04354299,0.00000000,3.39112212,2.09524348,0.01805440,4.28829429
-5.71185593,5.97042589,0.04430521,0.00000000,3.47621589,2.18595988,0.01813958,4.40846731
-5.70585293,6.12257473,0.04497482,0.00000000,3.55379253,2.27379841,0.01822053,4.51934420
-5.69984992,6.26047555,0.04553921,0.00000000,3.62245427,2.35738369,0.01829397,4.61895444
-5.69384692,6.38168131,0.04598743,0.00000000,3.68097896,2.43545228,0.01835717,4.70558851
-5.68784392,6.48413474,0.04631060,0.00000000,3.72835876,2.50689087,0.01840813,4.77785305
-5.68184092,6.56623249,0.04650216,0.00000000,3.76383329,2.57076958,0.01844570,4.83471590
-5.67583792,6.62687509,0.04655819,0.00000000,3.78691562,2.62636890,0.01846967,4.87553888
-5.66983492,6.66550014,0.04647757,0.00000000,3.79740985,2.67319869,0.01848078,4.90009639
-5.66383192,6.68209695,0.04626214,0.00000000,3.79541923,2.71100825,0.01848075,4.90857872
-5.65782891,6.67720155,0.04591676,0.00000000,3.78134413,2.73978674,0.01847215,4.90157953
-5.65182591,6.65187181,0.04544925,0.00000000,3.75586978,2.75975370,0.01845835,4.88006777
-5.64582291,6.60764361,0.04487029,0.00000000,3.71994391,2.77134013,0.01844333,4.84534496
-5.63981991,6.54646960,0.04419323,0.00000000,3.67474505,2.77516088,0.01843144,4.79898970
-5.63381691,6.47064318,0.04343378,0.00000000,3.62164269,2.77197972,0.01842723,4.74279173
-5.62781391,6.38271113,0.04260968,0.00000000,3.56215090,2.76266886,0.01843515,4.67867859
-5.62181091,6.28537876,0.04174025,0.00000000,3.49787720,2.74816505,0.01845929,4.60863840
-5.61580790,6.18141185,0.04084597,0.00000000,3.43046899,2.72942447,0.01850315,4.53464221
-5.60980490,6.07354009,0.03994796,0.00000000,3.36155975,2.70737896,0.01856939,4.45856983
-5.60380190,5.96436622,0.03906747,0.00000000,3.29271728,2.68289573,0.01865963,4.38214245
-5.59779890,5.85628494,0.03822542,0.00000000,3.22539620,2.65674271,0.01877428,4.30686538
-5.59179590,5.75141509,0.03744189,0.00000000,3.16089665,2.62956126,0.01891247,4.23398318
-5.58579290,5.65154769,0.03673570,0.00000000,3.10033070,2.60184749,0.01907203,4.16444930
-5.57978989,5.55811152,0.03612404,0.00000000,3.04459782,2.57394287,0.01924946,4.09891106
-5.57378689,5.47215704,0.03562214,0.00000000,2.99436990,2.54603436,0.01944011,4.03771013
-5.56778389,5.39435814,0.03524301,0.00000000,2.95008613,2.51816351,0.01963830,3.98089792
-5.56178089,5.32503051,0.03499731,0.00000000,2.91195747,2.49024367,0.01983756,3.92826415
-5.55577789,5.26416443,0.03489317,0.00000000,2.87997980,2.46208371,0.02003091,3.87937664
-5.54977489,5.21146901,0.03493621,0.00000000,2.85395479,2.43341660,0.02021117,3.83362943
-5.54377189,5.16642461,0.03512952,0.00000000,2.83351680,2.40393069,0.02037126,3.79029625
-5.53776888,5.12833986,0.03547369,0.00000000,2.81816439,2.37330173,0.02050453,3.74858611
-5.53176588,5.09640968,0.03596700,0.00000000,2.80729441,2.34122345,0.02060508,3.70769790
-5.52576288,5.06977091,0.03660544,0.00000000,2.80023717,2.30743496,0.02066802,3.66687110
-5.51975988,5.04755289,0.03738290,0.00000000,2.79629079,2.27174338,0.02068966,3.62543013
-5.51375688,5.02892042,0.03829136,0.00000000,2.79475351,2.23404054,0.02066771,3.58282047
-5.50775388,5.01310777,0.03932097,0.00000000,2.79495247,2.19431321,0.02060135,3.53863516
-5.50175088,4.99944286,0.04046030,0.00000000,2.79626835,2.15264651,0.02049124,3.49263108
-5.49574787,4.98736140,0.04169648,0.00000000,2.79815490,2.10922072,0.02033948,3.44473508
-5.48974487,4.97641186,0.04301538,0.00000000,2.80015339,2.06430241,0.02014948,3.39504037
-5.48374187,4.96625209,0.04440180,0.00000000,2.80190160,2.01823050,0.01992582,3.34379440
-5.47773887,4.95663937,0.04583970,0.00000000,2.80313787,1.97139887,0.01967396,3.29137956
-5.47173587,4.94741557,0.04731242,0.00000000,2.80370029,1.92423653,0.01940006,3.23828848
-5.46573287,4.93848929,0.04880290,0.00000000,2.80352178,1.87718704,0.01911066,3.18509572
-5.45972986,4.92981678,0.05029399,0.00000000,2.80262152,1.83068834,0.01881244,3.13242752
-5.45372686,4.92138310,0.05176867,0.00000000,2.80109356,1.78515419,0.01851190,3.08093145
-5.44772386,4.91318503,0.05321036,0.00000000,2.79909300,1.74095818,0.01821522,3.03124724
-5.44172086,4.90521619,0.05460323,0.00000000,2.79682068,1.69842100,0.01792794,2.98398009
-5.43571786,4.89745536,0.05593241,0.00000000,2.79450684,1.65780133,0.01765490,2.93967721
-5.42971486,4.88985770,0.05718430,0.00000000,2.79239428,1.61929049,0.01740005,2.89880829
-5.42371186,4.88234909,0.05834674,0.00000000,2.79072174,1.58301072,0.01716639,2.86175014
-5.41770885,4.87482289,0.05940920,0.00000000,2.78970788,1.54901676,0.01695598,2.82877551
-5.41170585,4.86713893,0.06036287,0.00000000,2.78953634,1.51730016,0.01676991,2.80004610
-5.40570285,4.85912386,0.06120074,0.00000000,2.79034250,1.48779580,0.01660837,2.77560949
-5.39969985,4.85057279,0.06191754,0.00000000,2.79220232,1.46039004,0.01647073,2.75539964
-5.39369685,4.84125148,0.06250974,0.00000000,2.79512371,1.43492974,0.01635565,2.73924074
-5.38769385,4.83089922,0.06297535,0.00000000,2.79904093,1.41123178,0.01626121,2.72685407
-5.38169085,4.81923234,0.06331384,0.00000000,2.80381233,1.38909256,0.01618506,2.71786766
-5.37568784,4.80594842,0.06352588,0.00000000,2.80922179,1.36829715,0.01612455,2.71182860
-5.36968484,4.79073183,0.06361321,0.00000000,2.81498407,1.34862791,0.01607688,2.70821767
-5.36368184,4.77326076,0.06357842,0.00000000,2.82075408,1.32987251,0.01603929,2.70646636
-5.35767884,4.75321640,0.06342484,0.00000000,2.82614004,1.31183125,0.01600919,2.70597593
-5.35167584,4.73029443,0.06315639,0.00000000,2.83072023,1.29432382,0.01598431,2.70613836
-5.34567284,4.70421916,0.06277758,0.00000000,2.83406290,1.27719557,0.01596286,2.70635879
-5.33966983,4.67476027,0.06229351,0.00000000,2.83574854,1.26032328,0.01594362,2.70607910
-5.33366683,4.64175183,0.06170994,0.00000000,2.83539396,1.24362063,0.01592612,2.70480200
-5.32766383,4.60511309,0.06103347,0.00000000,2.83267685,1.22704326,0.01591071,2.70211495
-5.32166083,4.56487012,0.06027168,0.00000000,2.82736000,1.21059340,0.01589863,2.69771306
-5.31565783,4.52117737,0.05943341,0.00000000,2.81931392,1.19432396,0.01589209,2.69142010
-5.30965483,4.47433767,0.05852895,0.00000000,2.80853668,1.17834196,0.01589430,2.68320667
-5.30365183,4.42481959,0.05757033,0.00000000,2.79517003,1.16281086,0.01590945,2.67320456
-5.29764882,4.37327049,0.05657145,0.00000000,2.77951067,1.14795191,0.01594265,2.66171640
-5.29164582,4.32052427,0.05554827,0.00000000,2.76201607,1.13404381,0.01599987,2.64921991
-5.28564282,4.26760257,0.05451882,0.00000000,2.74330416,1.12142092,0.01608777,2.63636601
-5.27963982,4.21570860,0.05350320,0.00000000,2.72414671,1.11046939,0.01621353,2.62397059
-5.27363682,4.16621326,0.05252342,0.00000000,2.70545634,1.10162146,0.01638462,2.61299964
-5.26763382,4.12063327,0.05160310,0.00000000,2.68826743,1.09534763,0.01660853,2.60454805
-5.26163082,4.08060174,0.05076711,0.00000000,2.67371154,1.09214696,0.01689249,2.59981237
-5.25562781,4.04783178,0.05004107,0.00000000,2.66298805,1.09253543,0.01724313,2.60005842
-5.24962481,4.02407431,0.04945073,0.00000000,2.65733110,1.09703290,0.01766613,2.60658445
-5.24362181,4.01107131,0.04902132,0.00000000,2.65797393,1.10614878,0.01816594,2.62068135
-5.23761881,4.01050630,0.04877679,0.00000000,2.66611188,1.12036692,0.01874544,2.64359098
-5.23161581,4.02395359,0.04873905,0.00000000,2.68286546,1.14013030,0.01940570,2.67646419
-5.22561281,4.05282853,0.04892724,0.00000000,2.70924470,1.16582585,0.02014568,2.72032015
-5.21960980,4.09834028,0.04935700,0.00000000,2.74611608,1.19777014,0.02096219,2.77600828
-5.21360680,4.16144919,0.05003980,0.00000000,2.79417323,1.23619629,0.02184970,2.84417445
-5.20760380,4.24283031,0.05098240,0.00000000,2.85391250,1.28124283,0.02280043,2.92523260
-5.20160080,4.34284448,0.05218642,0.00000000,2.92561408,1.33294471,0.02380440,3.01934311
-5.19559780,4.46151824,0.05364809,0.00000000,3.00932955,1.39122710,0.02484969,3.12639866
-5.18959480,4.59853333,0.05535807,0.00000000,3.10487619,1.45590213,0.02592267,3.24601850
-5.18359180,4.75322642,0.05730161,0.00000000,3.21183837,1.52666883,0.02700846,3.37755124
-5.17758879,4.92459911,0.05945870,0.00000000,3.32957594,1.60311644,0.02809135,3.52008658
-5.17158579,5.11133814,0.06180459,0.00000000,3.45723951,1.68473090,0.02915537,3.67247544
-5.16558279,5.31184515,0.06431032,0.00000000,3.59379206,1.77090466,0.03018485,3.83335826
-5.15957979,5.52427527,0.06694353,0.00000000,3.73803635,1.86094937,0.03116505,4.00120042
-5.15357679,5.74658321,0.06966932,0.00000000,3.88864711,1.95411116,0.03208277,4.17433375
-5.14757379,5.97657547,0.07245130,0.00000000,4.04420720,2.04958812,0.03292695,4.35100296
-5.14157079,6.21196709,0.07525260,0.00000000,4.20324639,2.14654938,0.03368923,4.52941511
-5.13556778,6.45044095,0.07803701,0.00000000,4.36428150,2.24415523,0.03436445,4.70779076
-5.12956478,6.68970775,0.08077013,0.00000000,4.52585668,2.34157764,0.03495104,4.88441482
-5.12356178,6.92756468,0.08342036,0.00000000,4.68658228,2.43802041,0.03545136,5.05768539
-5.11755878,7.16195069,0.08595994,0.00000000,4.84517097,2.53273843,0.03587183,5.22615873
-5.11155578,7.39099652,0.08836579,0.00000000,5.00046987,2.62505513,0.03622306,5.38858874
-5.10555278,7.61306765,0.09062023,0.00000000,5.15148741,2.71437773,0.03651968,5.54395941
-5.09954977,7.82679852,0.09271145,0.00000000,5.29741387,2.80020953,0.03678020,5.69150884
-5.09354677,8.03111680,0.09463385,0.00000000,5.43763471,2.88215879,0.03702657,5.83074399
-5.08754377,8.22525655,0.09638810,0.00000000,5.57173620,2.95994391,0.03728373,5.96144516
-5.08154077,8.40875965,0.09798094,0.00000000,5.69950283,3.03339446,0.03757893,6.08366008
-5.07553777,8.58146522,0.09942477,0.00000000,5.82090655,3.10244806,0.03794102,6.19768741
-5.06953477,8.74348719,0.10073699,0.00000000,5.93608806,3.16714312,0.03839954,6.30405015
-5.06353177,8.89518061,0.10193908,0.00000000,6.04533079,3.22760753,0.03898386,6.40345970
-5.05752876,9.03709768,0.10305560,0.00000000,6.14902840,3.28404370,0.03972208,6.49677174
-5.05152576,9.16993521,0.10411287,0.00000000,6.24764699,3.33671052,0.04064009,6.58493541
-5.04552276,9.29447520,0.10513766,0.00000000,6.34168363,3.38590270,0.04176048,6.66893776
-5.03951976,9.41152105,0.10615576,0.00000000,6.43162272,3.43192846,0.04310153,6.74974542
-5.03351676,9.52183181,0.10719059,0.00000000,6.51789214,3.47508636,0.04467629,6.82824593
-5.02751376,9.62605755,0.10826180,0.00000000,6.60082122,3.51564230,0.04649169,6.90519113
-5.02151076,9.72467859,0.10938400,0.00000000,6.68060233,3.55380767,0.04854785,6.98114501
-5.01550775,9.81795166,0.11056576,0.00000000,6.75725817,3.58971971,0.05083750,7.05643856
-5.00950475,9.90586571,0.11180868,0.00000000,6.83061645,3.62342501,0.05334565,7.13113364
-5.00350175,9.98810994,0.11310688,0.00000000,6.90029333,3.65486714,0.05604943,7.20499795
-4.99749875,10.06405612,0.11444672,0.00000000,6.96568702,3.68387895,0.05891825,7.27749254
-4.99149575,10.13275661,0.11580689,0.00000000,7.02598197,3.71018036,0.06191418,7.34777286
-4.98549275,10.19295910,0.11715891,0.00000000,7.08016416,3.73338170,0.06499263,7.41470400
-4.97948974,10.24313799,0.11846786,0.00000000,7.12704706,3.75299286,0.06810326,7.47688975
-4.97348674,10.28154183,0.11969356,0.00000000,7.16530761,3.76843801,0.07119119,7.53271495
-4.96748374,10.30625515,0.12079196,0.00000000,7.19353081,3.77907538,0.07419840,7.58039956
-4.96148074,10.31527255,0.12171682,0.00000000,7.21026135,3.78422142,0.07706536,7.61806260
-4.95547774,10.30658201,0.12242153,0.00000000,7.21406008,3.78317841,0.07973274,7.64379348
-4.94947474,10.27825392,0.12286098,0.00000000,7.20356289,3.77526442,0.08214323,7.65572779
-4.94347174,10.22853194,0.12299356,0.00000000,7.17753966,3.75984420,0.08424336,7.65212443
-4.93746873,10.15592166,0.12278297,0.00000000,7.13495036,3.73635992,0.08598531,7.63144094
-4.93146573,10.05927290,0.12219988,0.00000000,7.07499620,3.70436019,0.08732850,7.59240360
-4.92546273,9.93785201,0.12122340,0.00000000,6.99716327,3.66352626,0.08824107,7.53406948
-4.91945973,9.79140051,0.11984216,0.00000000,6.90125693,3.61369413,0.08870104,7.45587763
-4.91345673,9.62017755,0.11805511,0.00000000,6.78742537,3.55487167,0.08869724,7.35768731
-4.90745373,9.42498393,0.11587182,0.00000000,6.65617147,3.48725002,0.08822977,7.23980150
-4.90145073,9.20716663,0.11331245,0.00000000,6.50835246,3.41120875,0.08731022,7.10297494
-4.89544772,8.96860342,0.11040720,0.00000000,6.34516755,3.32731459,0.08596140,6.94840615
-4.88944472,8.71166828,0.10719546,0.00000000,6.16813419,3.23631382,0.08421672,6.77771413
-4.88344172,8.43917897,0.10372456,0.00000000,5.97905411,3.13911862,0.08211923,6.59290054
-4.87743872,8.15432907,0.10004821,0.00000000,5.77997074,3.03678801,0.07972030,6.39629924
-4.87143572,7.86060715,0.09622473,0.00000000,5.57311975,2.93050413,0.07707807,6.19051519
-4.86543272,7.56170660,0.09231513,0.00000000,5.36087504,2.82154478,0.07425563,5.97835529
-4.85942971,7.26142957,0.08838113,0.00000000,5.14569198,2.71125328,0.07131904,5.76275383
-4.85342671,6.96358878,0.08448322,0.00000000,4.93005042,2.60100685,0.06833537,5.54669566
-4.84742371,6.67191090,0.08067879,0.00000000,4.71639925,2.49218437,0.06537061,5.33313954
-4.84142071,6.38994494,0.07702041,0.00000000,4.50710442,2.38613497,0.06248773,5.12494477
-4.83541771,6.12097866,0.07355448,0.00000000,4.30440202,2.28414802,0.05974481,4.92480328
-4.82941471,5.86796580,0.07031998,0.00000000,4.11035750,2.18742577,0.05719342,4.73517935
-4.82341171,5.63346594,0.06734768,0.00000000,3.92683209,2.09705916,0.05487720,4.55825871
-4.81740870,5.41959869,0.06465964,0.00000000,3.75545680,2.01400739,0.05283072,4.39590823
-4.81140570,5.22801287,0.06226902,0.00000000,3.59761419,1.93908185,0.05107872,4.24964689
-4.80540270,5.05987102,0.06018027,0.00000000,3.45442783,1.87293436,0.04963563,4.12062848
-4.79939970,4.91584881,0.05838956,0.00000000,3.32675890,1.81605014,0.04850541,4.00963571
-4.79339670,4.79614855,0.05688552,0.00000000,3.21520942,1.76874516,0.04768180,3.91708532
-4.78739370,4.70052539,0.05565016,0.00000000,3.12013115,1.73116787,0.04714886,3.84304313
-4.78139070,4.62832461,0.05465998,0.00000000,3.04163929,1.70330482,0.04688180,3.78724792
-4.77538769,4.57852792,0.05388718,0.00000000,2.97962998,1.68498990,0.04684807,3.74914258
-4.76938469,4.54980673,0.05330093,0.00000000,2.93380055,1.67591658,0.04700873,3.72791101
-4.76338169,4.54058005,0.05286863,0.00000000,2.90367154,1.67565266,0.04731991,3.72251888
-4.75737869,4.54907469,0.05255716,0.00000000,2.88860963,1.68365681,0.04773448,3.73175684
-4.75137569,4.57338574,0.05233403,0.00000000,2.88785067,1.69929645,0.04820369,3.75428408
-4.74537269,4.61153503,0.05216839,0.00000000,2.90052197,1.72186622,0.04867890,3.78867100
-4.73936968,4.66152588,0.05203192,0.00000000,2.92566354,1.75060648,0.04911319,3.83343945
-4.73336668,4.72139243,0.05189955,0.00000000,2.96224764,1.78472134,0.04946290,3.88709925
-4.72736368,4.78924233,0.05175000,0.00000000,3.00919646,1.82339565,0.04968900,3.94818018
-4.72136068,4.86329178,0.05156612,0.00000000,3.06539770,1.86581063,0.04975821,4.01525865
-4.71535768,4.94189234,0.05133511,0.00000000,3.12971808,1.91115769,0.04964394,4.08697866
-4.70935468,5.02354931,0.05104845,0.00000000,3.20101478,1.95865033,0.04932691,4.16206692
-4.70335168,5.10693176,0.05070187,0.00000000,3.27814498,2.00753389,0.04879551,4.23934240
-4.69734867,5.19087481,0.05029498,0.00000000,3.35997373,2.05709321,0.04804587,4.31772052
-4.69134567,5.27437476,0.04983092,0.00000000,3.44538051,2.10665812,0.04708161,4.39621283
-4.68534267,5.35657839,0.04931590,0.00000000,3.53326460,2.15560705,0.04591341,4.47392285
-4.67933967,5.43676744,0.04875864,0.00000000,3.62254989,2.20336893,0.04455828,4.55003907
-4.67333667,5.51433981,0.04816981,0.00000000,3.71218917,2.24942363,0.04303866,4.62382617
-4.66733367,5.58878896,0.04756143,0.00000000,3.80116848,2.29330129,0.04138139,4.69461542
-4.66133067,5.65968288,0.04694633,0.00000000,3.88851164,2.33458093,0.03961658,4.76179516
-4.65532766,5.72664400,0.04633757,0.00000000,3.97328522,2.37288853,0.03777645,4.82480242
-4.64932466,5.78933134,0.04574797,0.00000000,4.05460411,2.40789508,0.03589412,4.88311620
-4.64332166,5.84742574,0.04518965,0.00000000,4.13163781,2.43931472,0.03400255,4.93625301
-4.63731866,5.90061902,0.04467368,0.00000000,4.20361728,2.46690319,0.03213348,4.98376492
-4.63131566,5.94860737,0.04420979,0.00000000,4.26984237,2.49045683,0.03031656,5.02524024
-4.62531266,5.99108925,0.04380614,0.00000000,4.32968951,2.50981206,0.02857859,5.06030660
-4.61930965,6.02776734,0.04346917,0.00000000,4.38261946,2.52484540,0.02694298,5.08863607
-4.61330665,6.05835441,0.04320356,0.00000000,4.42818463,2.53547388,0.02542928,5.10995189
-4.60730365,6.08258205,0.04301221,0.00000000,4.46603570,2.54165579,0.02405302,5.12403590
-4.60130065,6.10021167,0.04289629,0.00000000,4.49592696,2.54339146,0.02282558,5.13073624
-4.59529765,6.11104655,0.04285531,0.00000000,4.51772008,2.54072388,0.02175424,5.12997420
-4.58929465,6.11494392,0.04288727,0.00000000,4.53138579,2.53373894,0.02084243,5.12174982
-4.58329165,6.11182608,0.04298880,0.00000000,4.53700326,2.52256509,0.02008991,5.10614536
-4.57728864,6.10168967,0.04315529,0.00000000,4.53475691,2.50737215,0.01949322,5.08332621
-4.57128564,6.08461208,0.04338110,0.00000000,4.52493047,2.48836917,0.01904598,5.05353902
-4.56528264,6.06075469,0.04365969,0.00000000,4.50789859,2.46580129,0.01873939,5.01710672
-4.55927964,6.03036251,0.04398379,0.00000000,4.48411585,2.43994550,0.01856260,4.97442076
-4.55327664,5.99376015,0.04434554,0.00000000,4.45410385,2.41110544,0.01850313,4.92593073
-4.54727364,5.95134433,0.04473666,0.00000000,4.41843667,2.37960539,0.01854731,4.87213189
-4.54127064,5.90357357,0.04514857,0.00000000,4.37772539,2.34578365,0.01868057,4.81355137
-4.53526763,5.85095550,0.04557257,0.00000000,4.33260241,2.30998549,0.01888786,4.75073374
-4.52926463,5.79403292,0.04599996,0.00000000,4.28370631,2.27255620,0.01915388,4.68422694
-4.52326163,5.73336946,0.04642227,0.00000000,4.23166798,2.23383442,0.01946340,4.61456935
-4.51725863,5.66953585,0.04683142,0.00000000,4.17709887,2.19414609,0.01980150,4.54227891
-4.51125563,5.60309797,0.04721995,0.00000000,4.12058189,2.15379953,0.02015378,4.46784508
-4.50525263,5.53460725,0.04758126,0.00000000,4.06266551,2.11308168,0.02050662,4.39172404
-4.49924962,5.46459451,0.04790986,0.00000000,4.00386132,2.07225596,0.02084735,4.31433775
-4.49324662,5.39356736,0.04820170,0.00000000,3.94464529,2.03156164,0.02116448,4.23607677
-4.48724362,5.32201156,0.04845438,0.00000000,3.88546245,1.99121500,0.02144783,4.15730682
-4.48124062,5.25039611,0.04866750,0.00000000,3.82673471,1.95141201,0.02168878,4.07837870
-4.47523762,5.17918171,0.04884288,0.00000000,3.76887119,1.91233239,0.02188037,3.99964072
-4.46923462,5.10883178,0.04898477,0.00000000,3.71228035,1.87414487,0.02201748,3.92145307
-4.46323162,5.03982517,0.04910002,0.00000000,3.65738288,1.83701307,0.02209690,3.84420274
-4.45722861,4.97266929,0.04919816,0.00000000,3.60462437,1.80110179,0.02211740,3.76831797
-4.45122561,4.90791240,0.04929138,0.00000000,3.55448666,1.76658298,0.02207979,3.69428112
-4.44522261,4.84615379,0.04939439,0.00000000,3.50749682,1.73364108,0.02198682,3.62263846
-4.43921961,4.78805057,0.04952416,0.00000000,3.46423282,1.70247712,0.02184316,3.55400614
-4.43321661,4.73431989,0.04969958,0.00000000,3.42532507,1.67331125,0.02165515,3.48907120
-4.42721361,4.68573585,0.04994091,0.00000000,3.39145333,1.64638317,0.02143065,3.42858715
-4.42121061,4.64312056,0.05026915,0.00000000,3.36333863,1.62195053,0.02117874,3.37336366
-4.41520760,4.60732904,0.05070538,0.00000000,3.34173030,1.60028484,0.02090937,3.32425048
-4.40920460,4.57922836,0.05126985,0.00000000,3.32738831,1.58166529,0.02063297,3.28211595
-4.40320160,4.55967157,0.05198121,0.00000000,3.32106169,1.56637033,0.02036006,3.24782077
-4.39719860,4.54946752,0.05285558,0.00000000,3.32346385,1.55466772,0.02010085,3.22218819
-4.39119560,4.54934794,0.05390572,0.00000000,3.33524596,1.54680316,0.01986478,3.20597189
-4.38519260,4.55993334,0.05514024,0.00000000,3.35696971,1.54298843,0.01966013,3.19982313
-4.37918959,4.58169976,0.05656289,0.00000000,3.38908090,1.54338945,0.01949370,3.20425883
-4.37318659,4.61494806,0.05817206,0.00000000,3.43188514,1.54811504,0.01937049,3.21963239
-4.36718359,4.65977775,0.05996042,0.00000000,3.48552727,1.55720712,0.01929350,3.24610868
-4.36118059,4.71606702,0.06191478,0.00000000,3.54997536,1.57063285,0.01926354,3.28364488
-4.35517759,4.78346020,0.06401613,0.00000000,3.62501057,1.58827943,0.01927926,3.33197835
-4.34917459,4.86136398,0.06624005,0.00000000,3.71022329,1.60995176,0.01933716,3.39062221
-4.34317159,4.94895262,0.06855722,0.00000000,3.80501598,1.63537339,0.01943174,3.45886935
-4.33716858,5.04518238,0.07093425,0.00000000,3.90861260,1.66419059,0.01955576,3.53580477
-4.33116558,5.14881460,0.07333464,0.00000000,4.02007420,1.69597972,0.01970051,3.62032577
-4.32516258,5.25844652,0.07571997,0.00000000,4.13831987,1.73025725,0.01985623,3.71116923
-4.31915958,5.37254818,0.07805114,0.00000000,4.26215189,1.76649217,0.02001253,3.80694471
-4.31315658,5.48950377,0.08028975,0.00000000,4.39028381,1.80412001,0.02015879,3.90617170
-4.30715358,5.60765515,0.08239936,0.00000000,4.52136984,1.84255784,0.02028469,4.00731929
