energy_ev,total_up,Bi_p_up,Bi_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.86193097,1.79820331,0.17136532,0.00424069,0.67297273,0.43680782,0.02082676,1.09804757
-5.85592796,1.76713071,0.16333810,0.00421113,0.65665681,0.43102228,0.02054316,1.08477176
-5.84992496,1.73583564,0.15630707,0.00416726,0.64140050,0.42499185,0.02042671,1.07030350
-5.84392196,1.70424174,0.15029910,0.00410884,0.62713966,0.41871841,0.02048372,1.05457258
-5.83791896,1.67230690,0.14532657,0.00403599,0.61379248,0.41221654,0.02071761,1.03754911
-5.83191596,1.64003239,0.14138873,0.00394922,0.60126814,0.40551411,0.02112876,1.01924814
-5.82591296,1.60746783,0.13847283,0.00384948,0.58947476,0.39865173,0.02171444,0.99973128
-5.81990995,1.57471183,0.13655526,0.00373803,0.57832602,0.39168120,0.02246877,0.97910552
-5.81390695,1.54190843,0.13560236,0.00361649,0.56774639,0.38466294,0.02338263,0.95751913
-5.80790395,1.50923971,0.13557122,0.00348674,0.55767472,0.37766275,0.02444372,0.93515510
-5.80190095,1.47691536,0.13641030,0.00335086,0.54806604,0.37074798,0.02563656,0.91222253
-5.79589795,1.44515999,0.13805998,0.00321105,0.53889187,0.36398346,0.02694262,0.88894669
-5.78989495,1.41419929,0.14045321,0.00306958,0.53013908,0.35742747,0.02834050,0.86555817
-5.78389195,1.38424604,0.14351613,0.00292871,0.52180771,0.35112803,0.02980617,0.84228212
-5.77788894,1.35548709,0.14716901,0.00279057,0.51390799,0.34511977,0.03131333,0.81932809
-5.77188594,1.32807226,0.15132720,0.00265719,0.50645704,0.33942159,0.03283381,0.79688109
-5.76588294,1.30210585,0.15590250,0.00253034,0.49947563,0.33403536,0.03433813,0.77509458
-5.75987994,1.27764156,0.16080463,0.00241156,0.49298528,0.32894560,0.03579611,0.75408551
-5.75387694,1.25468098,0.16594306,0.00230210,0.48700613,0.32412041,0.03717754,0.73393196
-5.74787394,1.23317581,0.17122897,0.00220289,0.48155573,0.31951331,0.03845292,0.71467321
-5.74187094,1.21303363,0.17657727,0.00211455,0.47664886,0.31506619,0.03959428,0.69631225
-5.73586793,1.19412680,0.18190879,0.00203740,0.47229852,0.31071296,0.04057594,0.67882061
-5.72986493,1.17630384,0.18715229,0.00197145,0.46851786,0.30638380,0.04137526,0.66214489
-5.72386193,1.15940258,0.19224635,0.00191646,0.46532309,0.30200969,0.04197338,0.64621474
-5.71785893,1.14326413,0.19714099,0.00187193,0.46273683,0.29752706,0.04235582,0.63095167
-5.71185593,1.12774676,0.20179890,0.00183718,0.46079193,0.29288217,0.04251298,0.61627810
-5.70585293,1.11273892,0.20619623,0.00181138,0.45953506,0.28803501,0.04244048,0.60212603
-5.69984992,1.09817034,0.21032290,0.00179356,0.45903000,0.28296253,0.04213939,0.58844501
-5.69384692,1.08402078,0.21418235,0.00178273,0.45935995,0.27766106,0.04161619,0.57520859
-5.68784392,1.07032573,0.21779078,0.00177785,0.46062892,0.27214769,0.04088263,0.56241928
-5.68184092,1.05717877,0.22117584,0.00177791,0.46296151,0.26646062,0.03995537,0.55011146
-5.67583792,1.04473046,0.22437494,0.00178194,0.46650131,0.26065849,0.03885549,0.53835217
-5.66983492,1.03318377,0.22743312,0.00178908,0.47140743,0.25481873,0.03760779,0.52723991
-5.66383192,1.02278637,0.23040062,0.00179856,0.47784954,0.24903502,0.03624005,0.51690135
-5.65782891,1.01382012,0.23333035,0.00180976,0.48600126,0.24341397,0.03478218,0.50748629
-5.65182591,1.00658830,0.23627520,0.00182219,0.49603228,0.23807129,0.03326532,0.49916105
-5.64582291,1.00140134,0.23928542,0.00183550,0.50809938,0.23312756,0.03172089,0.49210083
-5.63981991,0.99856152,0.24240613,0.00184951,0.52233695,0.22870387,0.03017978,0.48648127
-5.63381691,0.99834762,0.24567507,0.00186413,0.53884718,0.22491740,0.02867148,0.48246969
-5.62781391,1.00100010,0.24912065,0.00187943,0.55769062,0.22187733,0.02722334,0.48021650
-5.62181091,1.00670744,0.25276034,0.00189555,0.57887755,0.21968102,0.02586002,0.47984719
-5.61580790,1.01559436,0.25659957,0.00191272,0.60236062,0.21841077,0.02460291,0.48145512
-5.60980490,1.02771239,0.26063099,0.00193120,0.62802917,0.21813117,0.02346984,0.48509561
-5.60380190,1.04303311,0.26483425,0.00195126,0.65570583,0.21888709,0.02247488,0.49078148
-5.59779890,1.06144448,0.26917624,0.00197317,0.68514546,0.22070243,0.02162820,0.49848025
-5.59179590,1.08275028,0.27361181,0.00199714,0.71603685,0.22357958,0.02093618,0.50811305
-5.58579290,1.10667290,0.27808496,0.00202330,0.74800722,0.22749950,0.02040157,0.51955538
-5.57978989,1.13285911,0.28253045,0.00205169,0.78062953,0.23242255,0.02002368,0.53263951
-5.57378689,1.16088899,0.28687577,0.00208223,0.81343252,0.23828977,0.01979879,0.54715856
-5.56778389,1.19028734,0.29104354,0.00211471,0.84591308,0.24502471,0.01972042,0.56287202
-5.56178089,1.22053747,0.29495415,0.00214881,0.87755079,0.25253567,0.01977983,0.57951249
-5.55577789,1.25109680,0.29852865,0.00218406,0.90782403,0.26071820,0.01996634,0.59679335
-5.54977489,1.28141364,0.30169179,0.00221990,0.93622703,0.26945780,0.02026776,0.61441714
-5.54377189,1.31094471,0.30437515,0.00225567,0.96228733,0.27863283,0.02067079,0.63208431
-5.53776888,1.33917268,0.30652021,0.00229065,0.98558296,0.28811737,0.02116131,0.64950201
-5.53176588,1.36562308,0.30808126,0.00232409,1.00575846,0.29778405,0.02172474,0.66639257
-5.52576288,1.38988002,0.30902805,0.00235526,1.02253924,0.30750685,0.02234627,0.68250147
-5.51975988,1.41159999,0.30934803,0.00238347,1.03574352,0.31716364,0.02301112,0.69760446
-5.51375688,1.43052332,0.30904812,0.00240811,1.04529120,0.32663859,0.02370473,0.71151358
-5.50775388,1.44648267,0.30815572,0.00242872,1.05120930,0.33582426,0.02441294,0.72408185
-5.50175088,1.45940821,0.30671909,0.00244497,1.05363357,0.34462340,0.02512212,0.73520658
-5.49574787,1.46932927,0.30480684,0.00245672,1.05280596,0.35295047,0.02581933,0.74483101
-5.48974487,1.47637221,0.30250657,0.00246402,1.04906809,0.36073272,0.02649241,0.75294440
-5.48374187,1.48075450,0.29992265,0.00246712,1.04285065,0.36791092,0.02713012,0.75958046
-5.47773887,1.48277527,0.29717307,0.00246647,1.03465922,0.37443973,0.02772224,0.76481420
-5.47173587,1.48280247,0.29438558,0.00246270,1.02505691,0.38028760,0.02825969,0.76875733
-5.46573287,1.48125725,0.29169312,0.00245657,1.01464440,0.38543630,0.02873462,0.77155240
-5.45972986,1.47859602,0.28922874,0.00244897,1.00403829,0.38988011,0.02914049,0.77336595
-5.45372686,1.47529095,0.28712021,0.00244088,0.99384847,0.39362457,0.02947219,0.77438074
-5.44772386,1.47180982,0.28548458,0.00243327,0.98465559,0.39668502,0.02972604,0.77478773
-5.44172086,1.46859586,0.28442278,0.00242710,0.97698948,0.39908481,0.02989987,0.77477778
-5.43571786,1.46604875,0.28401482,0.00242326,0.97130959,0.40085344,0.02999301,0.77453368
-5.42971486,1.46450743,0.28431544,0.00242249,0.96798811,0.40202454,0.03000623,0.77422279
-5.42371186,1.46423569,0.28535079,0.00242536,0.96729681,0.40263389,0.02994170,0.77399053
-5.41770885,1.46541113,0.28711612,0.00243226,0.96939798,0.40271761,0.02980285,0.77395513
-5.41170585,1.46811814,0.28957474,0.00244334,0.97434000,0.40231047,0.02959421,0.77420385
-5.40570285,1.47234519,0.29265827,0.00245848,0.98205774,0.40144462,0.02932127,0.77479083
-5.39969985,1.47798667,0.29626828,0.00247735,0.99237772,0.40014857,0.02899019,0.77573661
-5.39369685,1.48484910,0.30027919,0.00249936,1.00502786,0.39844672,0.02860763,0.77702939
-5.38769385,1.49266147,0.30454246,0.00252375,1.01965124,0.39635926,0.02818045,0.77862794
-5.38169085,1.50108921,0.30889177,0.00254954,1.03582324,0.39390252,0.02771552,0.78046588
-5.37568784,1.50975095,0.31314904,0.00257565,1.05307114,0.39108977,0.02721943,0.78245715
-5.36968484,1.51823730,0.31713103,0.00260092,1.07089532,0.38793229,0.02669830,0.78450232
-5.36368184,1.52613052,0.32065614,0.00262416,1.08879084,0.38444073,0.02615760,0.78649526
-5.35767884,1.53302425,0.32355120,0.00264419,1.10626846,0.38062658,0.02560200,0.78832991
-5.35167584,1.53854192,0.32565790,0.00265996,1.12287397,0.37650359,0.02503529,0.78990658
-5.34567284,1.54235325,0.32683853,0.00267050,1.13820510,0.37208918,0.02446033,0.79113760
-5.33966983,1.54418777,0.32698085,0.00267506,1.15192497,0.36740543,0.02387902,0.79195168
-5.33366683,1.54384478,0.32600183,0.00267307,1.16377188,0.36247990,0.02329238,0.79229716
-5.32766383,1.54119940,0.32385018,0.00266419,1.17356480,0.35734586,0.02270066,0.79214359
-5.32166083,1.53620453,0.32050754,0.00264835,1.18120473,0.35204219,0.02210343,0.79148187
-5.31565783,1.52888877,0.31598840,0.00262568,1.18667196,0.34661272,0.02149976,0.79032297
-5.30965483,1.51935070,0.31033867,0.00259656,1.19001968,0.34110523,0.02088839,0.78869523
-5.30365183,1.50775006,0.30363323,0.00256160,1.19136456,0.33557002,0.02026796,0.78664080
-5.29764882,1.49429657,0.29597253,0.00252155,1.19087497,0.33005829,0.01963713,0.78421128
-5.29164582,1.47923720,0.28747833,0.00247735,1.18875770,0.32462033,0.01899480,0.78146307
-5.28564282,1.46284283,0.27828911,0.00243002,1.18524402,0.31930385,0.01834029,0.77845275
-5.27963982,1.44539507,0.26855513,0.00238067,1.18057596,0.31415234,0.01767343,0.77523300
-5.27363682,1.42717421,0.25843347,0.00233043,1.17499352,0.30920380,0.01699469,0.77184911
-5.26763382,1.40844881,0.24808330,0.00228043,1.16872338,0.30448985,0.01630524,0.76833657
-5.26163082,1.38946758,0.23766153,0.00223176,1.16196975,0.30003533,0.01560701,0.76471991
-5.25562781,1.37045370,0.22731902,0.00218545,1.15490749,0.29585837,0.01490265,0.76101261
-5.24962481,1.35160189,0.21719733,0.00214245,1.14767769,0.29197111,0.01419552,0.75721835
-5.24362181,1.33307803,0.20742634,0.00210360,1.14038567,0.28838076,0.01348962,0.75333335
-5.23761881,1.31502111,0.19812241,0.00206964,1.13310123,0.28509122,0.01278950,0.74934950
-5.23161581,1.29754712,0.18938741,0.00204119,1.12586067,0.28210492,0.01210015,0.74525828
-5.22561281,1.28075444,0.18130827,0.00201876,1.11867052,0.27942495,0.01142688,0.74105488
-5.21960980,1.26473011,0.17395717,0.00200279,1.11151221,0.27705716,0.01077519,0.73674248
-5.21360680,1.24955655,0.16739226,0.00199359,1.10434745,0.27501225,0.01015065,0.73233618
-5.20760380,1.23531803,0.16165870,0.00199141,1.09712397,0.27330758,0.00955874,0.72786645
-5.20160080,1.22210670,0.15679002,0.00199645,1.08978115,0.27196872,0.00900482,0.72338185
-5.19559780,1.21002749,0.15280967,0.00200885,1.08225539,0.27103042,0.00849393,0.71895081
-5.18959480,1.19920192,0.14973265,0.00202870,1.07448507,0.27053723,0.00803079,0.71466249
-5.18359180,1.18977047,0.14756713,0.00205610,1.06641491,0.27054338,0.00761969,0.71062652
-5.17758879,1.18189339,0.14631602,0.00209112,1.05799984,0.27111221,0.00726446,0.70697186
-5.17158579,1.17575021,0.14597836,0.00213382,1.04920831,0.27231491,0.00696845,0.70384467
-5.16558279,1.17153769,0.14655053,0.00218429,1.04002508,0.27422882,0.00673447,0.70140545
-5.15957979,1.16946664,0.14802717,0.00224261,1.03045364,0.27693519,0.00656486,0.69982539
-5.15357679,1.16975745,0.15040181,0.00230886,1.02051820,0.28051650,0.00646141,0.69928239
-5.14757379,1.17263479,0.15366719,0.00238315,1.01026527,0.28505360,0.00642544,0.69995647
-5.14157079,1.17832135,0.15781519,0.00246556,0.99976483,0.29062247,0.00645774,0.70202514
-5.13556778,1.18703095,0.16283643,0.00255618,0.98911094,0.29729103,0.00655864,0.70565847
-5.12956478,1.19896111,0.16871950,0.00265507,0.97842179,0.30511586,0.00672797,0.71101420
-5.12356178,1.21428514,0.17544988,0.00276224,0.96783886,0.31413905,0.00696505,0.71823291
-5.11755878,1.23314411,0.18300856,0.00287764,0.95752524,0.32438534,0.00726870,0.72743322
-5.11155578,1.25563856,0.19137044,0.00300114,0.94766283,0.33585947,0.00763721,0.73870731
-5.10555278,1.28182049,0.20050258,0.00313251,0.93844842,0.34854407,0.00806829,0.75211654
-5.09954977,1.31168559,0.21036238,0.00327140,0.93008851,0.36239795,0.00855906,0.76768761
-5.09354677,1.34516603,0.22089586,0.00341730,0.92279303,0.37735503,0.00910601,0.78540896
-5.08754377,1.38212430,0.23203601,0.00356953,0.91676795,0.39332388,0.00970496,0.80522785
-5.08154077,1.42234806,0.24370153,0.00372724,0.91220703,0.41018794,0.01035106,0.82704799
-5.07553777,1.46554663,0.25579588,0.00388938,0.90928310,0.42780640,0.01103872,0.85072804
-5.06953477,1.51134929,0.26820688,0.00405471,0.90813904,0.44601583,0.01176167,0.87608091
-5.06353177,1.55930558,0.28080686,0.00422177,0.90887905,0.46463243,0.01251294,0.90287410
-5.05752876,1.60888807,0.29345345,0.00438895,0.91156057,0.48345490,0.01328491,0.93083117
-5.05152576,1.65949743,0.30599112,0.00455444,0.91618735,0.50226786,0.01406934,0.95963427
-5.04552276,1.71047009,0.31825328,0.00471633,0.92270417,0.52084575,0.01485748,0.98892803
-5.03951976,1.76108842,0.33006518,0.00487257,0.93099343,0.53895699,0.01564018,1.01832447
-5.03351676,1.81059311,0.34124724,0.00502107,0.94087419,0.55636845,0.01640797,1.04740917
-5.02751376,1.85819773,0.35161904,0.00515972,0.95210365,0.57284992,0.01715125,1.07574845
-5.02151076,1.90310496,0.36100352,0.00528645,0.96438133,0.58817861,0.01786040,1.10289747
-5.01550775,1.94452412,0.36923155,0.00539928,0.97735590,0.60214343,0.01852602,1.12840907
-5.00950475,1.98168951,0.37614645,0.00549640,0.99063451,0.61454905,0.01913901,1.15184314
-5.00350175,2.01387895,0.38160851,0.00557616,1.00379432,0.62521953,0.01969082,1.17277631
-4.99749875,2.04043204,0.38549916,0.00563721,1.01639588,0.63400156,0.02017362,1.19081160
-4.99149575,2.06076742,0.38772478,0.00567847,1.02799788,0.64076717,0.02058043,1.20558795
-4.98549275,2.07439865,0.38821989,0.00569920,1.03817258,0.64541591,0.02090527,1.21678916
-4.97948974,2.08094803,0.38694962,0.00569902,1.04652139,0.64787653,0.02114333,1.22415211
-4.97348674,2.08015793,0.38391143,0.00567791,1.05268991,0.64810802,0.02129105,1.22747391
-4.96748374,2.07189928,0.37913592,0.00563627,1.05638163,0.64610019,0.02134621,1.22661784
-4.96148074,2.05617682,0.37268670,0.00557486,1.05736986,0.64187370,0.02130796,1.22151774
-4.95547774,2.03313093,0.36465937,0.00549481,1.05550719,0.63547953,0.02117690,1.21218081
-4.94947474,2.00303592,0.35517957,0.00539759,1.05073200,0.62699804,0.02095499,1.19868854
-4.94347174,1.96629474,0.34440022,0.00528499,1.04307177,0.61653750,0.02064557,1.18119580
-4.93746873,1.92343021,0.33249802,0.00515906,1.03264299,0.60423216,0.02025324,1.15992799
-4.93146573,1.87507302,0.31966923,0.00502209,1.01964745,0.59023984,0.01978381,1.13517622
-4.92546273,1.82194672,0.30612509,0.00487649,1.00436537,0.57473918,0.01924411,1.10729077
-4.91945973,1.76485035,0.29208682,0.00472483,0.98714531,0.55792636,0.01864187,1.07667285
-4.91345673,1.70463891,0.27778039,0.00456970,0.96839146,0.54001157,0.01798554,1.04376490
-4.90745373,1.64220264,0.26343141,0.00441369,0.94854896,0.52121510,0.01728411,1.00903981
-4.90145073,1.57844544,0.24926004,0.00425934,0.92808762,0.50176319,0.01654690,0.97298931
-4.89544772,1.51426343,0.23547624,0.00410905,0.90748507,0.48188380,0.01578338,0.93611202
-4.88944472,1.45052411,0.22227543,0.00396506,0.88720984,0.46180228,0.01500298,0.89890143
-4.88344172,1.38804698,0.20983469,0.00382943,0.86770522,0.44173720,0.01421489,0.86183447
-4.87743872,1.32758623,0.19830958,0.00370394,0.84937464,0.42189635,0.01342789,0.82536085
-4.87143572,1.26981593,0.18783164,0.00359014,0.83256892,0.40247315,0.01265024,0.78989374
-4.86543272,1.21531840,0.17850653,0.00348925,0.81757625,0.38364361,0.01188949,0.75580202
-4.85942971,1.16457579,0.17041302,0.00340224,0.80461485,0.36556377,0.01115245,0.72340442
-4.85342671,1.11796535,0.16360250,0.00332973,0.79382887,0.34836804,0.01044507,0.69296567
-4.84742371,1.07575811,0.15809929,0.00327207,0.78528733,0.33216813,0.00977242,0.66469478
-4.84142071,1.03812107,0.15390142,0.00322932,0.77898614,0.31705286,0.00913868,0.63874539
-4.83541771,1.00512248,0.15098205,0.00320123,0.77485286,0.30308877,0.00854713,0.61521811
-4.82941471,0.97673988,0.14929119,0.00318733,0.77275398,0.29032137,0.00800021,0.59416453
-4.82341171,0.95287036,0.14875795,0.00318688,0.77250407,0.27877707,0.00749954,0.57559272
-4.81740870,0.93334247,0.14929292,0.00319894,0.77387650,0.26846558,0.00704604,0.55947370
-4.81140570,0.91792916,0.15079088,0.00322238,0.77661487,0.25938267,0.00663995,0.54574869
-4.80540270,0.90636118,0.15313360,0.00325587,0.78044492,0.25151309,0.00628097,0.53433650
-4.79939970,0.89834030,0.15619277,0.00329799,0.78508605,0.24483361,0.00596830,0.52514081
-4.79339670,0.89355179,0.15983290,0.00334716,0.79026216,0.23931578,0.00570077,0.51805691
-4.78739370,0.89167584,0.16391434,0.00340174,0.79571121,0.23492862,0.00547687,0.51297760
-4.78139070,0.89239746,0.16829614,0.00346001,0.80119331,0.23164074,0.00529486,0.50979803
-4.77538769,0.89541465,0.17283898,0.00352023,0.80649698,0.22942217,0.00515283,0.50841933
-4.76938469,0.90044486,0.17740785,0.00358065,0.81144349,0.22824560,0.00504874,0.50875090
-4.76338169,0.90722955,0.18187479,0.00363955,0.81588931,0.22808718,0.00498048,0.51071151
-4.75737869,0.91553714,0.18612133,0.00369527,0.81972674,0.22892679,0.00494589,0.51422921
-4.75137569,0.92516443,0.19004082,0.00374625,0.82288281,0.23074795,0.00494282,0.51924036
-4.74537269,0.93593681,0.19354058,0.00379105,0.82531694,0.23353734,0.00496913,0.52568787
-4.73936968,0.94770758,0.19654369,0.00382839,0.82701747,0.23728406,0.00502274,0.53351899
-4.73336668,0.96035653,0.19899055,0.00385722,0.82799762,0.24197879,0.00510163,0.54268298
-4.72736368,0.97378825,0.20084013,0.00387668,0.82829108,0.24761277,0.00520391,0.55312885
-4.72136068,0.98793034,0.20207073,0.00388619,0.82794778,0.25417690,0.00532776,0.56480341
-4.71535768,1.00273166,0.20268042,0.00388544,0.82702998,0.26166077,0.00547156,0.57764984
-4.70935468,1.01816077,0.20268694,0.00387441,0.82560908,0.27005192,0.00563383,0.59160693
-4.70335168,1.03420464,0.20212720,0.00385338,0.82376327,0.27933515,0.00581332,0.60660891
-4.69734867,1.05086747,0.20105622,0.00382292,0.82157604,0.28949190,0.00600898,0.62258607
-4.69134567,1.06816968,0.19954563,0.00378389,0.81913569,0.30049984,0.00622002,0.63946579
-4.68534267,1.08614679,0.19768168,0.00373738,0.81653559,0.31233235,0.00644588,0.65717415
-4.67933967,1.10484807,0.19556286,0.00368473,0.81387506,0.32495816,0.00668628,0.67563766
-4.67333667,1.12433475,0.19329707,0.00362742,0.81126069,0.33834088,0.00694117,0.69478511
-4.66733367,1.14467765,0.19099863,0.00356709,0.80880763,0.35243843,0.00721074,0.71454917
-4.66133067,1.16595420,0.18878492,0.00350542,0.80664074,0.36720250,0.00749537,0.73486770
-4.65532766,1.18824454,0.18677308,0.00344410,0.80489519,0.38257780,0.00779563,0.75568443
-4.64932466,1.21162712,0.18507658,0.00338478,0.80371623,0.39850138,0.00811216,0.77694912
-4.64332166,1.23617346,0.18380202,0.00332901,0.80325806,0.41490182,0.00844567,0.79861697
-4.63731866,1.26194268,0.18304607,0.00327814,0.80368146,0.43169856,0.00879687,0.82064736
-4.63131566,1.28897573,0.18289289,0.00323336,0.80515038,0.44880138,0.00916637,0.84300205
-4.62531266,1.31728976,0.18341181,0.00319561,0.80782735,0.46610999,0.00955467,0.86564285
-4.61930965,1.34687302,0.18465573,0.00316556,0.81186796,0.48351409,0.00996205,0.88852906
-4.61330665,1.37768044,0.18665993,0.00314362,0.81741461,0.50089371,0.01038856,0.91161473
-4.60730365,1.40963034,0.18944157,0.00312994,0.82458976,0.51812002,0.01083396,0.93484607
-4.60130065,1.44260242,0.19299978,0.00312441,0.83348912,0.53505667,0.01129769,0.95815908
-4.59529765,1.47643725,0.19731632,0.00312670,0.84417500,0.55156152,0.01177888,0.98147768
-4.58929465,1.51093728,0.20235674,0.00313630,0.85667028,0.56748893,0.01227628,1.00471233
-4.58329165,1.54586939,0.20807202,0.00315253,0.87095324,0.58269235,0.01278835,1.02775937
-4.57728864,1.58096881,0.21440053,0.00317463,0.88695360,0.59702725,0.01331322,1.05050098
-4.57128564,1.61594423,0.22127017,0.00320175,0.90455000,0.61035416,0.01384871,1.07280585
-4.56528264,1.65048391,0.22860069,0.00323307,0.92356903,0.62254186,0.01439238,1.09453045
-4.55927964,1.68426229,0.23630592,0.00326776,0.94378602,0.63347032,0.01494156,1.11552087
-4.55327664,1.71694704,0.24429593,0.00330508,0.96492753,0.64303356,0.01549336,1.13561513
-4.54727364,1.74820601,0.25247892,0.00334435,0.98667553,0.65114202,0.01604470,1.15464579
-4.54127064,1.77771402,0.26076290,0.00338501,1.00867329,0.65772462,0.01659237,1.17244296
-4.53526763,1.80515908,0.26905700,0.00342664,1.03053261,0.66273013,0.01713304,1.18883740
-4.52926463,1.83024809,0.27727249,0.00346889,1.05184244,0.66612817,0.01766328,1.20366380
-4.52326163,1.85271183,0.28532344,0.00351156,1.07217852,0.66790953,0.01817960,1.21676411
-4.51725863,1.87230934,0.29312722,0.00355451,1.09111373,0.66808603,0.01867853,1.22799102
-4.51125563,1.88883155,0.30060479,0.00359770,1.10822906,0.66668985,0.01915659,1.23721134
-4.50525263,1.90210454,0.30768085,0.00364111,1.12312467,0.66377256,0.01961041,1.24430947
-4.49924962,1.91199223,0.31428405,0.00368478,1.13543087,0.65940373,0.02003675,1.24919077
-4.49324662,1.91839885,0.32034728,0.00372873,1.14481858,0.65366940,0.02043260,1.25178493
-4.48724362,1.92127105,0.32580811,0.00377297,1.15100907,0.64667039,0.02079519,1.25204902
-4.48124062,1.92059982,0.33060941,0.00381749,1.15378256,0.63852054,0.02112215,1.24997045
-4.47523762,1.91642213,0.33470025,0.00386223,1.15298543,0.62934499,0.02141150,1.24556940
-4.46923462,1.90882225,0.33803701,0.00390707,1.14853581,0.61927845,0.02166177,1.23890083
-4.46323162,1.89793258,0.34058466,0.00395188,1.14042730,0.60846360,0.02187201,1.23005586
-4.45722861,1.88393389,0.34231815,0.00399647,1.12873065,0.59704955,0.02204185,1.21916225
-4.45122561,1.86705476,0.34322382,0.00404063,1.11359339,0.58519039,0.02217150,1.20638417
-4.44522261,1.84757012,0.34330075,0.00408417,1.09523731,0.57304378,0.02226173,1.19192088
-4.43921961,1.82579869,0.34256182,0.00412687,1.07395384,0.56076967,0.02231381,1.17600451
-4.43321661,1.80209927,0.34103446,0.00416859,1.05009762,0.54852896,0.02232945,1.15889685
-4.42721361,1.77686585,0.33876104,0.00420922,1.02407825,0.53648227,0.02231071,1.14088521
-4.42121061,1.75052160,0.33579860,0.00424871,0.99635069,0.52478867,0.02225983,1.12227757
-4.41520760,1.72351186,0.33221809,0.00428711,0.96740448,0.51360449,0.02217916,1.10339708
-4.40920460,1.69629626,0.32810303,0.00432458,0.93775226,0.50308204,0.02207093,1.08457616
-4.40320160,1.66934034,0.32354753,0.00436135,0.90791792,0.49336848,0.02193719,1.06615043
-4.39719860,1.64310680,0.31865382,0.00439777,0.87842472,0.48460460,0.02177961,1.04845261
-4.39119560,1.61804676,0.31352941,0.00443425,0.84978373,0.47692376,0.02159941,1.03180669
-4.38519260,1.59459132,0.30828383,0.00447131,0.82248302,0.47045074,0.02139728,1.01652248
-4.37918959,1.57314363,0.30302528,0.00450949,0.79697768,0.46530075,0.02117331,1.00289069
-4.37318659,1.55407165,0.29785725,0.00454939,0.77368099,0.46157838,0.02092704,0.99117860
-4.36718359,1.53770191,0.29287518,0.00459160,0.75295687,0.45937660,0.02065745,0.98162636
-4.36118059,1.52431408,0.28816345,0.00463667,0.73511369,0.45877575,0.02036310,0.97444394
-4.35517759,1.51413670,0.28379277,0.00468509,0.72039943,0.45984251,0.02004221,0.96980856
-4.34917459,1.50734374,0.27981797,0.00473726,0.70899824,0.46262873,0.01969288,0.96786263
-4.34317159,1.50405212,0.27627643,0.00479343,0.70102825,0.46717033,0.01931320,0.96871206
-4.33716858,1.50432001,0.27318705,0.00485372,0.69654075,0.47348605,0.01890148,0.97242475
-4.33116558,1.50814582,0.27054996,0.00491802,0.69552039,0.48157609,0.01845643,0.97902934
-4.32516258,1.51546794,0.26834671,0.00498604,0.69788662,0.49142090,0.01797736,0.98851407
-4.31915958,1.52616493,0.26654120,0.00505726,0.70349603,0.50297981,0.01746430,1.00082573
-4.31315658,1.54005647,0.26508110,0.00513092,0.71214576,0.51618991,0.01691812,1.01586889
-4.30715358,1.55690494,0.26389975,0.00520606,0.72357780,0.53096513,0.01634065,1.03350540
