energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.75387694,0.25589234,0.00001696,0.00004583,0.03765342,0.02510606,0.05034590,0.15577465,0.12258572,0.00000000
-5.74787394,0.25758697,0.00002206,0.00005739,0.03751872,0.02547986,0.05013251,0.15718466,0.12270786,0.00000000
-5.74187094,0.25851450,0.00002851,0.00007275,0.03720195,0.02586287,0.04965016,0.15815697,0.12232362,0.00000000
-5.73586793,0.25877601,0.00003662,0.00009254,0.03670918,0.02626959,0.04890482,0.15876400,0.12145758,0.00000000
-5.72986493,0.25852019,0.00004671,0.00011757,0.03605358,0.02671968,0.04791151,0.15910726,0.12015510,0.00000000
-5.72386193,0.25793982,0.00005917,0.00014878,0.03525493,0.02723749,0.04669374,0.15931514,0.11848050,0.00000000
-5.71785893,0.25726678,0.00007441,0.00018728,0.03433902,0.02785144,0.04528269,0.15953995,0.11651483,0.00000000
-5.71185593,0.25676586,0.00009292,0.00023432,0.03333682,0.02859328,0.04371622,0.15995405,0.11435291,0.00000000
-5.70585293,0.25672751,0.00011521,0.00029129,0.03228352,0.02949723,0.04203773,0.16074545,0.11210012,0.00000000
-5.69984992,0.25745991,0.00014182,0.00035974,0.03121749,0.03059895,0.04029490,0.16211295,0.10986882,0.00000000
-5.69384692,0.25928049,0.00017332,0.00044131,0.03017912,0.03193450,0.03853836,0.16426092,0.10777474,0.00000000
-5.68784392,0.26250737,0.00021031,0.00053778,0.02920970,0.03353928,0.03682046,0.16739401,0.10593339,0.00000000
-5.68184092,0.26745086,0.00025336,0.00065097,0.02835024,0.03544691,0.03519394,0.17171196,0.10445659,0.00000000
-5.67583792,0.27440527,0.00030305,0.00078279,0.02764039,0.03768813,0.03371086,0.17740450,0.10344934,0.00000000
-5.66983492,0.28364136,0.00035989,0.00093512,0.02711736,0.04028977,0.03242146,0.18464669,0.10300705,0.00000000
-5.66383192,0.29539949,0.00042434,0.00110986,0.02681499,0.04327379,0.03137333,0.19359466,0.10321324,0.00000000
-5.65782891,0.30988362,0.00049675,0.00130879,0.02676289,0.04665639,0.03061063,0.20438193,0.10413776,0.00000000
-5.65182591,0.32725637,0.00057738,0.00153361,0.02698575,0.05044723,0.03017347,0.21711626,0.10583541,0.00000000
-5.64582291,0.34763503,0.00066631,0.00178581,0.02750276,0.05464873,0.03009751,0.23187721,0.10834525,0.00000000
-5.63981991,0.37108868,0.00076346,0.00206670,0.02832715,0.05925564,0.03041355,0.24871426,0.11169021,0.00000000
-5.63381691,0.39763627,0.00086856,0.00237730,0.02946597,0.06425454,0.03114741,0.26764564,0.11587726,0.00000000
-5.62781391,0.42724575,0.00098110,0.00271837,0.03091993,0.06962368,0.03231972,0.28865771,0.12089780,0.00000000
-5.62181091,0.45983416,0.00110037,0.00309030,0.03268343,0.07533285,0.03394592,0.31170494,0.12672852,0.00000000
-5.61580790,0.49526855,0.00122539,0.00349315,0.03474475,0.08134350,0.03603621,0.33671042,0.13333229,0.00000000
-5.60980490,0.53336774,0.00135497,0.00392663,0.03708637,0.08760894,0.03859554,0.36356689,0.14065938,0.00000000
-5.60380190,0.57390483,0.00148768,0.00439007,0.03968538,0.09407481,0.04162362,0.39213808,0.14864861,0.00000000
-5.59779890,0.61661036,0.00162189,0.00488242,0.04251414,0.10067961,0.04511491,0.42226065,0.15722866,0.00000000
-5.59179590,0.66117608,0.00175579,0.00540233,0.04554087,0.10735553,0.04905853,0.45374622,0.16631933,0.00000000
-5.58579290,0.70725925,0.00188743,0.00594810,0.04873047,0.11402935,0.05343828,0.48638393,0.17583278,0.00000000
-5.57978989,0.75448742,0.00201479,0.00651773,0.05204533,0.12062356,0.05823246,0.51994307,0.18567478,0.00000000
-5.57378689,0.80246356,0.00213578,0.00710895,0.05544619,0.12705764,0.06341390,0.55417603,0.19574589,0.00000000
-5.56778389,0.85077162,0.00224836,0.00771923,0.05889307,0.13324943,0.06894976,0.58882139,0.20594265,0.00000000
-5.56178089,0.89898225,0.00235056,0.00834580,0.06234607,0.13911669,0.07480160,0.62360714,0.21615881,0.00000000
-5.55577789,0.94665878,0.00244056,0.00898568,0.06576621,0.14457874,0.08092529,0.65825401,0.22628651,0.00000000
-5.54977489,0.99336331,0.00251672,0.00963561,0.06911619,0.14955807,0.08727116,0.69247891,0.23621764,0.00000000
-5.54377189,1.03866284,0.00257768,0.01029212,0.07236102,0.15398209,0.09378415,0.72599836,0.24584514,0.00000000
-5.53776888,1.08213534,0.00262236,0.01095145,0.07546856,0.15778477,0.10040417,0.75853198,0.25506448,0.00000000
-5.53176588,1.12337580,0.00265003,0.01160952,0.07840990,0.16090826,0.10706652,0.78980601,0.26377518,0.00000000
-5.52576288,1.16200205,0.00266030,0.01226195,0.08115966,0.16330427,0.11370259,0.81955675,0.27188240,0.00000000
-5.51975988,1.19766031,0.00265313,0.01290394,0.08369610,0.16493544,0.12024065,0.84753402,0.27929863,0.00000000
-5.51375688,1.23003048,0.00262889,0.01353034,0.08600119,0.16577631,0.12660688,0.87350454,0.28594525,0.00000000
-5.50775388,1.25883098,0.00258823,0.01413555,0.08806044,0.16581413,0.13272653,0.89725521,0.29175425,0.00000000
-5.50175088,1.28382323,0.00253217,0.01471360,0.08986282,0.16504932,0.13852534,0.91859632,0.29666967,0.00000000
-5.49574787,1.30481544,0.00246198,0.01525815,0.09140050,0.16349558,0.14393095,0.93736458,0.30064898,0.00000000
-5.48974487,1.32166590,0.00237917,0.01576255,0.09266860,0.16117969,0.14887454,0.95342591,0.30366421,0.00000000
-5.48374187,1.33428552,0.00228541,0.01621996,0.09366492,0.15814096,0.15329243,0.96667796,0.30570275,0.00000000
-5.47773887,1.34263951,0.00218252,0.01662349,0.09438975,0.15443026,0.15712776,0.97705225,0.30676787,0.00000000
-5.47173587,1.34674826,0.00207237,0.01696633,0.09484560,0.15010884,0.16033196,0.98451581,0.30687877,0.00000000
-5.46573287,1.34668707,0.00195682,0.01724195,0.09503705,0.14524679,0.16286623,0.98907226,0.30607020,0.00000000
-5.45972986,1.34258487,0.00183771,0.01744435,0.09497067,0.13992130,0.16470266,0.99076211,0.30439167,0.00000000
-5.45372686,1.33462167,0.00171678,0.01756825,0.09465484,0.13421477,0.16582520,0.98966231,0.30190611,0.00000000
-5.44772386,1.32302483,0.00159565,0.01760928,0.09409977,0.12821271,0.16623023,0.98588479,0.29868818,0.00000000
-5.44172086,1.30806399,0.00147577,0.01756424,0.09331739,0.12200173,0.16592670,0.97957409,0.29482204,0.00000000
-5.43571786,1.29004474,0.00135842,0.01743128,0.09232128,0.11566742,0.16493597,0.97090388,0.29039893,0.00000000
-5.42971486,1.26930120,0.00124469,0.01720997,0.09112659,0.10929240,0.16329115,0.96007254,0.28551431,0.00000000
-5.42371186,1.24618743,0.00113545,0.01690149,0.08974983,0.10295451,0.16103605,0.94729768,0.28026490,0.00000000
-5.41770885,1.22106817,0.00103142,0.01650861,0.08820870,0.09672516,0.15822372,0.93281001,0.27474569,0.00000000
-5.41170585,1.19430897,0.00093309,0.01603570,0.08652176,0.09066801,0.15491473,0.91684643,0.26904686,0.00000000
-5.40570285,1.16626615,0.00084082,0.01548865,0.08470808,0.08483785,0.15117510,0.89964286,0.26325098,0.00000000
-5.39969985,1.13727698,0.00075479,0.01487474,0.08278680,0.07927988,0.14707416,0.88142694,0.25743044,0.00000000
-5.39369685,1.10765045,0.00067507,0.01420244,0.08077669,0.07402923,0.14268225,0.86241100,0.25164529,0.00000000
-5.38769385,1.07765914,0.00060158,0.01348118,0.07869562,0.06911088,0.13806852,0.84278573,0.24594158,0.00000000
-5.38169085,1.04753252,0.00053420,0.01272112,0.07656016,0.06453985,0.13329883,0.82271464,0.24035024,0.00000000
-5.37568784,1.01745208,0.00047271,0.01193282,0.07438509,0.06032170,0.12843391,0.80232993,0.23488667,0.00000000
-5.36968484,0.98754856,0.00041684,0.01112700,0.07218308,0.05645325,0.12352780,0.78172979,0.22955096,0.00000000
-5.36368184,0.95790152,0.00036629,0.01031420,0.06996449,0.05292360,0.11862673,0.76097744,0.22432875,0.00000000
-5.35767884,0.92854123,0.00032073,0.00950458,0.06773720,0.04971525,0.11376840,0.74010196,0.21919279,0.00000000
-5.35167584,0.89945293,0.00027982,0.00870765,0.06550671,0.04680541,0.10898167,0.71910086,0.21410506,0.00000000
-5.34567284,0.87058323,0.00024323,0.00793210,0.06327631,0.04416734,0.10428677,0.69794440,0.20901930,0.00000000
-5.33966983,0.84184829,0.00021061,0.00718564,0.06104743,0.04177175,0.09969587,0.67658127,0.20388405,0.00000000
-5.33366683,0.81314353,0.00018165,0.00647494,0.05882016,0.03958818,0.09521404,0.65494549,0.19864576,0.00000000
-5.32766383,0.78435420,0.00015603,0.00580555,0.05659379,0.03758634,0.09084042,0.63296402,0.19325207,0.00000000
-5.32166083,0.75536634,0.00013346,0.00518196,0.05436753,0.03573730,0.08656973,0.61056478,0.18765501,0.00000000
-5.31565783,0.72607763,0.00011365,0.00460766,0.05214125,0.03401461,0.08239379,0.58768450,0.18181395,0.00000000
-5.30965483,0.69640739,0.00009634,0.00408520,0.04991621,0.03239526,0.07830306,0.56427609,0.17569818,0.00000000
-5.30365183,0.66630543,0.00008127,0.00361640,0.04769574,0.03086040,0.07428819,0.54031503,0.16928903,0.00000000
-5.29764882,0.63575920,0.00006823,0.00320247,0.04548597,0.02939598,0.07034135,0.51580447,0.16258142,0.00000000
-5.29164582,0.60479893,0.00005699,0.00284424,0.04329631,0.02799316,0.06645737,0.49077883,0.15558481,0.00000000
-5.28564282,0.57350065,0.00004735,0.00254233,0.04113994,0.02664850,0.06263465,0.46530571,0.14832342,0.00000000
-5.27963982,0.54198685,0.00003914,0.00229737,0.03903406,0.02536408,0.05887575,0.43948599,0.14083587,0.00000000
-5.27363682,0.51042506,0.00003217,0.00211017,0.03700011,0.02414738,0.05518768,0.41345224,0.13317424,0.00000000
-5.26763382,0.47902429,0.00002631,0.00198195,0.03506367,0.02301103,0.05158199,0.38736568,0.12540254,0.00000000
-5.26163082,0.44802972,0.00002140,0.00191442,0.03325440,0.02197250,0.04807446,0.36141162,0.11759483,0.00000000
-5.25562781,0.41771604,0.00001733,0.00190995,0.03160565,0.02105358,0.04468466,0.33579400,0.10983287,0.00000000
-5.24962481,0.38837957,0.00001399,0.00197167,0.03015408,0.02027989,0.04143534,0.31072915,0.10220375,0.00000000
-5.24362181,0.36032989,0.00001127,0.00210346,0.02893901,0.01968019,0.03835161,0.28643916,0.09479729,0.00000000
-5.23761881,0.33388112,0.00000909,0.00230997,0.02800177,0.01928573,0.03546014,0.26314523,0.08770349,0.00000000
-5.23161581,0.30934325,0.00000738,0.00259657,0.02738485,0.01912946,0.03278827,0.24106126,0.08101013,0.00000000
-5.22561281,0.28701399,0.00000609,0.00296924,0.02713100,0.01924525,0.03036315,0.22038803,0.07480056,0.00000000
-5.21960980,0.26717115,0.00000518,0.00343439,0.02728222,0.01966705,0.02821095,0.20130798,0.06915175,0.00000000
-5.21360680,0.25006587,0.00000462,0.00399863,0.02787861,0.02042796,0.02635617,0.18398107,0.06413265,0.00000000
-5.20760380,0.23591688,0.00000439,0.00466856,0.02895727,0.02155934,0.02482105,0.16854145,0.05980290,0.00000000
-5.20160080,0.22490565,0.00000451,0.00545038,0.03055099,0.02308988,0.02362508,0.15509527,0.05621187,0.00000000
-5.19559780,0.21717271,0.00000500,0.00634959,0.03268708,0.02504464,0.02278471,0.14371937,0.05339808,0.00000000
-5.18959480,0.21281493,0.00000590,0.00737062,0.03538599,0.02744411,0.02231318,0.13446106,0.05138887,0.00000000
-5.18359180,0.21188388,0.00000726,0.00851642,0.03866018,0.03030337,0.02222049,0.12733861,0.05020049,0.00000000
-5.17758879,0.21438524,0.00000919,0.00978812,0.04251291,0.03363129,0.02251349,0.12234259,0.04983840,0.00000000
-5.17158579,0.22027914,0.00001179,0.01118467,0.04693725,0.03742987,0.02319622,0.11943789,0.05029785,0.00000000
-5.16558279,0.22948163,0.00001521,0.01270259,0.05191529,0.04169376,0.02427027,0.11856621,0.05156470,0.00000000
-5.15957979,0.24186721,0.00001961,0.01433569,0.05741756,0.04640997,0.02573537,0.11964916,0.05361656,0.00000000
-5.15357679,0.25727239,0.00002522,0.01607503,0.06340289,0.05155796,0.02759009,0.12259161,0.05642402,0.00000000
-5.14757379,0.27550040,0.00003226,0.01790887,0.06981853,0.05710987,0.02983264,0.12728545,0.05995219,0.00000000
-5.14157079,0.29632710,0.00004104,0.01982283,0.07660085,0.06303127,0.03246185,0.13361359,0.06416241,0.00000000
-5.13556778,0.31950792,0.00005187,0.02180018,0.08367647,0.06928211,0.03547820,0.14145409,0.06901409,0.00000000
-5.12956478,0.34478586,0.00006511,0.02382226,0.09096386,0.07581816,0.03888493,0.15068446,0.07446676,0.00000000
-5.12356178,0.37190041,0.00008117,0.02586907,0.09837550,0.08259267,0.04268922,0.16118593,0.08048213,0.00000000
-5.11755878,0.40059712,0.00010049,0.02792005,0.10582045,0.08955833,0.04690335,0.17284762,0.08702625,0.00000000
-5.11155578,0.43063754,0.00012353,0.02995490,0.11320735,0.09666952,0.05154576,0.18557051,0.09407157,0.00000000
-5.10555278,0.46180920,0.00015079,0.03195452,0.12044771,0.10388454,0.05664207,0.19927102,0.10159892,0.00000000
-5.09954977,0.49393515,0.00018275,0.03390213,0.12745937,0.11116794,0.06222591,0.21388408,0.10959917,0.00000000
-5.09354677,0.52688257,0.00021994,0.03578422,0.13417006,0.11849265,0.06833940,0.22936546,0.11807462,0.00000000
-5.08754377,0.56056998,0.00026283,0.03759167,0.14052080,0.12584189,0.07503352,0.24569328,0.12703989,0.00000000
-5.08154077,0.59497262,0.00031189,0.03932067,0.14646907,0.13321069,0.08236788,0.26286851,0.13652224,0.00000000
-5.07553777,0.63012542,0.00036752,0.04097360,0.15199155,0.14060684,0.09041032,0.28091434,0.14656133,0.00000000
-5.06953477,0.66612339,0.00043005,0.04255969,0.15708628,0.14805129,0.09923587,0.29987434,0.15720814,0.00000000
-5.06353177,0.70311906,0.00049975,0.04409551,0.16177413,0.15557782,0.10892538,0.31980951,0.16852332,0.00000000
-5.05752876,0.74131703,0.00057673,0.04560522,0.16609944,0.16323200,0.11956371,0.34079414,0.18057473,0.00000000
-5.05152576,0.78096546,0.00066102,0.04712047,0.17012988,0.17106942,0.13123743,0.36291067,0.19343436,0.00000000
-5.04552276,0.82234509,0.00075248,0.04868009,0.17395525,0.17915321,0.14403232,0.38624378,0.20717466,0.00000000
-5.03951976,0.86575580,0.00085083,0.05032943,0.17768555,0.18755101,0.15803045,0.41087393,0.22186448,0.00000000
-5.03351676,0.91150160,0.00095560,0.05211937,0.18144807,0.19633139,0.17330718,0.43687063,0.23756476,0.00000000
-5.02751376,0.95987440,0.00106620,0.05410507,0.18538379,0.20556000,0.18992809,0.46428592,0.25432411,0.00000000
-5.02151076,1.01113757,0.00118184,0.05634445,0.18964308,0.21529555,0.20794590,0.49314820,0.27217461,0.00000000
-5.01550775,1.06550975,0.00130160,0.05889643,0.19438089,0.22558584,0.22739753,0.52345696,0.29112793,0.00000000
-5.00950475,1.12314996,0.00142445,0.06181894,0.19975161,0.23646405,0.24830145,0.55517857,0.31117206,0.00000000
-5.00350175,1.18414445,0.00154922,0.06516687,0.20590366,0.24794542,0.27065535,0.58824341,0.33226878,0.00000000
-4.99749875,1.24849602,0.00167470,0.06898987,0.21297419,0.26002459,0.29443413,0.62254452,0.35435205,0.00000000
-4.99149575,1.31611617,0.00179963,0.07333020,0.22108378,0.27267367,0.31958844,0.65793786,0.37732737,0.00000000
-4.98549275,1.38682047,0.00192275,0.07822060,0.23033163,0.28584113,0.34604364,0.69424405,0.40107224,0.00000000
-4.97948974,1.46032722,0.00204284,0.08368232,0.24079107,0.29945173,0.37369928,0.73125162,0.42543769,0.00000000
-4.97348674,1.53625936,0.00215876,0.08972338,0.25250581,0.31340724,0.40242903,0.76872140,0.45025072,0.00000000
-4.96748374,1.61414958,0.00226949,0.09633706,0.26548688,0.32758822,0.43208122,0.80639198,0.47531781,0.00000000
-4.96148074,1.69344807,0.00237414,0.10350086,0.27971043,0.34185659,0.46247969,0.84398565,0.50042902,0.00000000
-4.95547774,1.77353288,0.00247199,0.11117575,0.29511650,0.35605899,0.49342526,0.88121474,0.52536277,0.00000000
-4.94947474,1.85372205,0.00256251,0.11930602,0.31160875,0.37003076,0.52469756,0.91778781,0.54989102,0.00000000
-4.94347174,1.93328731,0.00264532,0.12781958,0.32905528,0.38360041,0.55605735,0.95341557,0.57378455,0.00000000
-4.93746873,2.01146873,0.00272025,0.13662885,0.34729048,0.39659432,0.58724930,0.98781603,0.59681832,0.00000000
-4.93146573,2.08748990,0.00278728,0.14563223,0.36611800,0.40884168,0.61800515,1.02071901,0.61877649,0.00000000
-4.92546273,2.16057315,0.00284652,0.15471605,0.38531465,0.42017924,0.64804743,1.05186955,0.63945717,0.00000000
-4.91945973,2.22995464,0.00289820,0.16375709,0.40463527,0.43045592,0.67709347,1.08103054,0.65867653,0.00000000
-4.91345673,2.29489869,0.00294261,0.17262552,0.42381843,0.43953691,0.70485991,1.10798434,0.67627231,0.00000000
-4.90745373,2.35471148,0.00298009,0.18118824,0.44259278,0.44730737,0.73106754,1.13253371,0.69210650,0.00000000
-4.90145073,2.40875355,0.00301097,0.18931240,0.46068385,0.45367529,0.75544631,1.15450211,0.70606734,0.00000000
-4.89544772,2.45645107,0.00303554,0.19686910,0.47782118,0.45857378,0.77774059,1.17373368,0.71807033,0.00000000
-4.88944472,2.49730583,0.00305403,0.20373705,0.49374536,0.46196234,0.79771435,1.19009292,0.72805853,0.00000000
-4.88344172,2.53090346,0.00306658,0.20980608,0.50821496,0.46382742,0.81515619,1.20346455,0.73600196,0.00000000
-4.87743872,2.55692011,0.00307326,0.21498031,0.52101284,0.46418208,0.82988403,1.21375342,0.74189633,0.00000000
-4.87143572,2.57512720,0.00307403,0.21918086,0.53195178,0.46306472,0.84174914,1.22088482,0.74576101,0.00000000
-4.86543272,2.58539423,0.00306877,0.22234800,0.54087911,0.46053724,0.85063949,1.22480512,0.74763648,0.00000000
-4.85942971,2.58768967,0.00305731,0.22444262,0.54768022,0.45668232,0.85648211,1.22548278,0.74758123,0.00000000
-4.85342671,2.58207970,0.00303945,0.22544698,0.55228070,0.45160035,0.85924442,1.22290974,0.74566843,0.00000000
-4.84742371,2.56872510,0.00301500,0.22536462,0.55464723,0.44540581,0.85893437,1.21710298,0.74198227,0.00000000
-4.84142071,2.54787627,0.00298384,0.22421963,0.55478703,0.43822356,0.85559939,1.20810627,0.73661438,0.00000000
-4.83541771,2.51986660,0.00294592,0.22205508,0.55274608,0.43018501,0.84932421,1.19599185,0.72966027,0.00000000
-4.82941471,2.48510458,0.00290137,0.21893093,0.54860616,0.42142449,0.84022767,1.18086191,0.72121616,0.00000000
-4.82341171,2.44406495,0.00285048,0.21492141,0.54248096,0.41207590,0.82845862,1.16284988,0.71137613,0.00000000
-4.81740870,2.39727925,0.00279375,0.21011198,0.53451144,0.40226995,0.81419117,1.14212110,0.70022993,0.00000000
-4.81140570,2.34532644,0.00273192,0.20459622,0.52486085,0.39213195,0.79761962,1.11887316,0.68786146,0.00000000
-4.80540270,2.28882369,0.00266598,0.19847253,0.51370949,0.38178038,0.77895319,1.09333554,0.67434800,0.00000000
-4.79939970,2.22841815,0.00259715,0.19184101,0.50124964,0.37132634,0.75841099,1.06576869,0.65976027,0.00000000
-4.79339670,2.16477961,0.00252687,0.18480065,0.48768087,0.36087372,0.73621729,1.03646256,0.64416324,0.00000000
-4.78739370,2.09859472,0.00245680,0.17744682,0.47320595,0.35052024,0.71259753,1.00573450,0.62761778,0.00000000
-4.78139070,2.03056250,0.00238872,0.16986926,0.45802741,0.34035924,0.68777500,0.97392674,0.61018284,0.00000000
-4.77538769,1.96139143,0.00232454,0.16215057,0.44234502,0.33048200,0.66196844,0.94140330,0.59191822,0.00000000
-4.76938469,1.89179782,0.00226621,0.15436533,0.42635409,0.32098052,0.63539052,0.90854671,0.57288760,0.00000000
-4.76338169,1.82250532,0.00221566,0.14657966,0.41024456,0.31195056,0.60824717,0.87575425,0.55316175,0.00000000
-4.75737869,1.75424520,0.00217475,0.13885130,0.39420086,0.30349469,0.58073763,0.84343411,0.53282162,0.00000000
-4.75137569,1.68775694,0.00214518,0.13123019,0.37840233,0.29572514,0.55305519,0.81200134,0.51196118,0.00000000
-4.74537269,1.62378892,0.00212847,0.12375926,0.36302412,0.28876624,0.52538833,0.78187368,0.49068972,0.00000000
-4.73936968,1.56309854,0.00212586,0.11647559,0.34823830,0.28275633,0.49792211,0.75346750,0.46913366,0.00000000
-4.73336668,1.50645169,0.00213829,0.10941162,0.33421508,0.27784885,0.47083965,0.72719368,0.44743748,0.00000000
-4.72736368,1.45462103,0.00216639,0.10259646,0.32112398,0.27421259,0.44432358,0.70345371,0.42576396,0.00000000
-4.72136068,1.40838312,0.00221041,0.09605714,0.30913467,0.27203102,0.41855723,0.68263594,0.40429358,0.00000000
-4.71535768,1.36851408,0.00227024,0.08981977,0.29841763,0.27150053,0.39372549,0.66511208,0.38322311,0.00000000
-4.70935468,1.33578401,0.00234543,0.08391048,0.28914429,0.27282788,0.37001530,0.65123414,0.36276356,0.00000000
-4.70335168,1.31095007,0.00243516,0.07835621,0.28148676,0.27622662,0.34761584,0.64133153,0.34313747,0.00000000
-4.69734867,1.29474840,0.00253834,0.07318529,0.27561711,0.28191273,0.32671816,0.63570870,0.32457576,0.00000000
-4.69134567,1.28788523,0.00265359,0.06842772,0.27170617,0.29009963,0.30751456,0.63464301,0.30731428,0.00000000
-4.68534267,1.29102705,0.00277931,0.06411534,0.26992191,0.30099267,0.29019761,0.63838294,0.29159005,0.00000000
-4.67933967,1.30479034,0.00291375,0.06028175,0.27042738,0.31478319,0.27495884,0.64714647,0.27763753,0.00000000
-4.67333667,1.32973073,0.00305504,0.05696206,0.27337829,0.33164249,0.26198722,0.66111951,0.26568482,0.00000000
-4.66733367,1.36633189,0.00320128,0.05419257,0.27892022,0.35171573,0.25146736,0.68045420,0.25594990,0.00000000
-4.66133067,1.41499401,0.00335057,0.05201023,0.28718547,0.37511600,0.24357739,0.70526693,0.24863704,0.00000000
-4.65532766,1.47602196,0.00350109,0.05045210,0.29828952,0.40191874,0.23848668,0.73563587,0.24393317,0.00000000
-4.64932466,1.54961312,0.00365109,0.04955465,0.31232716,0.43215653,0.23635307,0.77159776,0.24200449,0.00000000
-4.64332166,1.63584484,0.00379900,0.04935301,0.32936832,0.46581455,0.23731982,0.81314404,0.24299297,0.00000000
