energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.65282641,2.54380922,-2.82354157,0.29915351,-0.38549927,1.76641338,-0.76609075,0.00096529,-0.00111207,0.08073098,-0.60350944,0.51877711,-1.33479112,0.00000000,-0.00000000,0.23449618,-0.55209909,0.36333383,-0.55550008
-3.64682341,2.52186811,-2.81464937,0.29803239,-0.38388320,1.77767486,-0.76893951,0.00093064,-0.00110260,0.07574344,-0.59094143,0.49850179,-1.34093067,0.00000000,-0.00000000,0.23494227,-0.54612278,0.35010981,-0.55629420
-3.64082041,2.49756187,-2.80169800,0.29683579,-0.38153353,1.78517119,-0.77087438,0.00089325,-0.00109351,0.07095584,-0.57629306,0.47897206,-1.34580341,0.00000000,-0.00000000,0.23589827,-0.53873261,0.33692026,-0.55671002
-3.63481741,2.47113311,-2.78445297,0.29555069,-0.37840444,1.78874309,-0.77182561,0.00085383,-0.00108484,0.06636825,-0.55964741,0.46038205,-1.34914838,0.00000000,-0.00000000,0.23733560,-0.52991144,0.32397672,-0.55666030
-3.62881441,2.44286483,-2.76279039,0.29417676,-0.37447164,1.78827899,-0.77175562,0.00081314,-0.00107662,0.06198984,-0.54113834,0.44294150,-1.35073490,0.00000000,-0.00000000,0.23921479,-0.51967791,0.31148869,-0.55606688
-3.62281141,2.41306661,-2.73670100,0.29272624,-0.36973414,1.78371538,-0.77066030,0.00077189,-0.00106882,0.05783720,-0.52094627,0.42686932,-1.35037002,0.00000000,-0.00000000,0.24148486,-0.50808629,0.29965714,-0.55486261
-3.61680840,2.38206121,-2.70628769,0.29122312,-0.36421481,1.77503671,-0.76856835,0.00073077,-0.00106140,0.05393260,-0.49929191,0.41238646,-1.34790335,0.00000000,-0.00000000,0.24408346,-0.49522456,0.28866835,-0.55299252
-3.61080540,2.35017226,-2.67175698,0.28970172,-0.35795990,1.76227478,-0.76553859,0.00069040,-0.00105428,0.05030228,-0.47642839,0.39970849,-1.34322954,0.00000000,-0.00000000,0.24693774,-0.48121098,0.27868843,-0.55041407
-3.60480240,2.31771321,-2.63340513,0.28820471,-0.35103750,1.74550744,-0.76165544,0.00065135,-0.00104734,0.04697478,-0.45263226,0.38903806,-1.33628817,0.00000000,-0.00000000,0.24996603,-0.46618938,0.26985863,-0.54709681
-3.59879940,2.28497791,-2.59160034,0.28678061,-0.34353500,1.72485679,-0.75702299,0.00061407,-0.00104045,0.04397939,-0.42819375,0.38055761,-1.32706164,0.00000000,-0.00000000,0.25308008,-0.45032348,0.26229168,-0.54302142
-3.59279640,2.25223303,-2.54676209,0.28548095,-0.33555584,1.70048667,-0.75175797,0.00057893,-0.00103342,0.04134477,-0.40340698,0.37442239,-1.31557124,0.00000000,-0.00000000,0.25618796,-0.43379056,0.25606915,-0.53817847
-3.58679340,2.21971211,-2.49933925,0.28435714,-0.32721552,1.67259954,-0.74598203,0.00054619,-0.00102606,0.03909769,-0.37856052,0.37075433,-1.30187192,0.00000000,-0.00000000,0.25919714,-0.41677484,0.25123988,-0.53256694
-3.58079040,2.18761154,-2.44978830,0.28345724,-0.31863728,1.64143267,-0.73981393,0.00051600,-0.00101812,0.03726201,-0.35392867,0.36963662,-1.28604633,0.00000000,-0.00000000,0.26201792,-0.39946103,0.24781955,-0.52619277
-3.57478739,2.15608812,-2.39855298,0.28282281,-0.30994764,1.60725387,-0.73336198,0.00048843,-0.00100938,0.03585779,-0.32976398,0.37110955,-1.26819855,0.00000000,-0.00000000,0.26456661,-0.38202824,0.24579125,-0.51906761
-3.56878439,2.12525817,-2.34604660,0.28248603,-0.30127185,1.57035661,-0.72671728,0.00046345,-0.00099957,0.03490053,-0.30629118,0.37516742,-1.24844816,0.00000000,-0.00000000,0.26676866,-0.36464465,0.24510700,-0.51120781
-3.56278139,2.09519801,-2.29263777,0.28246713,-0.29272974,1.53105495,-0.71994810,0.00044094,-0.00098844,0.03440060,-0.28370264,0.38175687,-1.22692480,0.00000000,-0.00000000,0.26856124,-0.34746305,0.24569017,-0.50263377
-3.55677839,2.06594574,-2.23864027,0.28277256,-0.28443185,1.48967812,-0.71309571,0.00042072,-0.00097577,0.03436277,-0.26215561,0.39077663,-1.20376387,0.00000000,-0.00000000,0.26989533,-0.33061759,0.24743845,-0.49336973
-3.55077539,2.03750405,-2.18430728,0.28339366,-0.27647629,1.44656521,-0.70617186,0.00040255,-0.00096132,0.03478581,-0.24177098,0.40207873,-1.17910325,0.00000000,-0.00000000,0.27073708,-0.31422156,0.25022760,-0.48344385
-3.54477239,2.00984391,-2.12983005,0.28430629,-0.26894622,1.40205992,-0.69915810,0.00038617,-0.00094493,0.03566218,-0.22263356,0.41547113,-1.15308145,0.00000000,-0.00000000,0.27106851,-0.29836639,0.25391541,-0.47288875
-3.53876938,1.98290916,-2.07534066,0.28547125,-0.26190813,1.35650562,-0.69200684,0.00037129,-0.00092644,0.03697788,-0.20479380,0.43072181,-1.12583689,0.00000000,-0.00000000,0.27088741,-0.28312177,0.25834608,-0.46174216
-3.53276638,1.95662159,-2.02091845,0.28683554,-0.25541099,1.31024087,-0.68464417,0.00035759,-0.00090576,0.03871227,-0.18827044,0.44756401,-1.09750840,0.00000000,-0.00000000,0.27020656,-0.26853674,0.26335457,-0.45004783
-3.52676338,1.93088653,-1.96659937,0.28833446,-0.24948615,1.26359538,-0.67697411,0.00034478,-0.00088285,0.04083804,-0.17305418,0.46570278,-1.06823661,0.00000000,-0.00000000,0.26905228,-0.25464154,0.26877109,-0.43785636
-3.52076038,1.90559872,-1.91238749,0.28989441,-0.24414808,1.21688664,-0.66888421,0.00033259,-0.00085773,0.04332130,-0.15911177,0.48482225,-1.03816598,0.00000000,-0.00000000,0.26746253,-0.24145019,0.27442535,-0.42522606
-3.51475738,1.88064819,-1.85826779,0.29143625,-0.23939567,1.17041703,-0.66025207,0.00032077,-0.00083046,0.04612168,-0.14639051,0.50459365,-1.00744715,0.00000000,-0.00000000,0.26548449,-0.22896335,0.28015061,-0.41222345
-3.50875438,1.85592598,-1.80421931,0.29287905,-0.23521425,1.12447151,-0.65095236,0.00030909,-0.00080118,0.04919272,-0.13482279,0.52468370,-0.97623932,0.00000000,-0.00000000,0.26317206,-0.21717152,0.28578734,-0.39892365
-3.50275138,1.83132951,-1.75022790,0.29414395,-0.23157791,1.07931577,-0.64086418,0.00029740,-0.00077006,0.05248229,-0.12433052,0.54476295,-0.94471218,0.00000000,-0.00000000,0.26058309,-0.20605817,0.29118652,-0.38541025
-3.49674837,1.80676719,-1.69629775,0.29515797,-0.22845215,1.03519475,-0.62987817,0.00028555,-0.00073731,0.05593323,-0.11482923,0.56451385,-0.91304728,0.00000000,-0.00000000,0.25777676,-0.19560269,0.29621239,-0.37177486
-3.49074537,1.78216219,-1.64246120,0.29585748,-0.22579663,0.99233142,-0.61790312,0.00027349,-0.00070320,0.05948414,-0.10623185,0.58363825,-0.88143852,0.00000000,-0.00000000,0.25481111,-0.18578306,0.30074469,-0.35811624
-3.48474237,1.75745512,-1.58878618,0.29619114,-0.22356782,0.95092567,-0.60487181,0.00026115,-0.00066801,0.06307040,-0.09845185,0.60186381,-0.85009148,0.00000000,-0.00000000,0.25174077,-0.17657814,0.30468032,-0.34453899
-3.47873937,1.73260539,-1.53538116,0.29612206,-0.22172153,0.91115334,-0.59074576,0.00024856,-0.00063204,0.06662527,-0.09140602,0.61894935,-0.81922175,0.00000000,-0.00000000,0.24861510,-0.16796934,0.30793439,-0.33115192
-3.47273637,1.70759116,-1.48239739,0.29562917,-0.22021496,0.87316512,-0.57551871,0.00023575,-0.00059560,0.07008127,-0.08501660,0.63468862,-0.78905194,0.00000000,-0.00000000,0.24547670,-0.15994196,0.31044067,-0.31806612
-3.46673337,1.68240794,-1.43002845,0.29470747,-0.21900847,0.83708544,-0.55921878,0.00022279,-0.00055899,0.07337152,-0.07921290,0.64891262,-0.75980774,0.00000000,-0.00000000,0.24236029,-0.15248579,0.31215154,-0.30539278
-3.46073037,1.65706568,-1.37850734,0.29336743,-0.21806672,0.80301133,-0.54190920,0.00020979,-0.00052253,0.07643129,-0.07393252,0.66149018,-0.73171304,0.00000000,-0.00000000,0.23929199,-0.14559546,0.31303728,-0.29324097
-3.45472736,1.63158480,-1.32810137,0.29163334,-0.21735926,0.77101116,-0.52368766,0.00019684,-0.00048649,0.07919953,-0.06912204,0.67232705,-0.70498430,0.00000000,-0.00000000,0.23628903,-0.13927016,0.31308502,-0.28171538
-3.44872436,1.60599108,-1.27910539,0.28954078,-0.21686067,0.74112357,-0.50468446,0.00018407,-0.00045113,0.08162036,-0.06473745,0.68136337,-0.67982461,0.00000000,-0.00000000,0.23335972,-0.13351321,0.31229715,-0.27091416
-3.44272136,1.58030998,-1.23183373,0.28713351,-0.21655007,0.71335641,-0.48505944,0.00017161,-0.00041670,0.08364448,-0.06074424,0.68857003,-0.65641771,0.00000000,-0.00000000,0.23050375,-0.12833125,0.31068955,-0.26092701
-3.43671836,1.55456066,-1.18661152,0.28445977,-0.21641035,0.68768616,-0.46499810,0.00015957,-0.00038340,0.08523049,-0.05711720,0.69394396,-0.63492231,0.00000000,-0.00000000,0.22771273,-0.12373340,0.30828948,-0.25183357
-3.43071536,1.52875018,-1.14376598,0.28156836,-0.21642700,0.66405771,-0.44470703,0.00014807,-0.00035141,0.08634592,-0.05384014,0.69750276,-0.61546708,0.00000000,-0.00000000,0.22497090,-0.11973031,0.30513347,-0.24370224
-3.42471236,1.50286839,-1.10361811,0.27850482,-0.21658684,0.64238477,-0.42440893,0.00013720,-0.00032087,0.08696812,-0.05090537,0.69927916,-0.59814669,0.00000000,-0.00000000,0.22225604,-0.11633329,0.30126512,-0.23658944
-3.41870935,1.47688394,-1.06647549,0.27530786,-0.21687669,0.62255114,-0.40433745,0.00012704,-0.00029192,0.08708477,-0.04831309,0.69931559,-0.58301917,0.00000000,-0.00000000,0.21954044,-0.11355362,0.29673307,-0.23053947
-3.41270635,1.45074179,-1.03262636,0.27200627,-0.21728224,0.60441272,-0.38473217,0.00011765,-0.00026464,0.08669420,-0.04607076,0.69765923,-0.57010480,0.00000000,-0.00000000,0.21679210,-0.11140192,0.29158921,-0.22558487
-3.40670335,1.42436275,-1.00233553,0.26861669,-0.21778714,0.58780066,-0.36583387,0.00010907,-0.00023909,0.08580526,-0.04419227,0.69435800,-0.55938670,0.00000000,-0.00000000,0.21397588,-0.10988788,0.28588710,-0.22174726
-3.40070035,1.39764507,-0.97584210,0.26514223,-0.21837253,0.57252536,-0.34788021,0.00010132,-0.00021532,0.08443703,-0.04269717,0.68945769,-0.55081323,0.00000000,-0.00000000,0.21105487,-0.10902010,0.27968090,-0.21903882
-3.39469735,1.37046845,-0.95335904,0.26157206,-0.21901703,0.55838161,-0.33110208,0.00009440,-0.00019336,0.08261815,-0.04160970,0.68300043,-0.54430196,0.00000000,-0.00000000,0.20799174,-0.10880618,0.27302464,-0.21746403
-3.38869435,1.34270029,-0.93507448,0.25788211,-0.21969728,0.54515450,-0.31572058,0.00008829,-0.00017320,0.08038591,-0.04095789,0.67502463,-0.53974529,0.00000000,-0.00000000,0.20475026,-0.10925298,0.26597198,-0.21702180
-3.38269135,1.31420419,-0.92115441,0.25403676,-0.22038899,0.53262628,-0.30194455,0.00008296,-0.00015485,0.07778516,-0.04077239,0.66556641,-0.53701722,0.00000000,-0.00000000,0.20129681,-0.11036695,0.25857647,-0.21770773
-3.37668834,1.28485018,-0.91174625,0.24999134,-0.22106842,0.52058362,-0.28996883,0.00007837,-0.00013827,0.07486704,-0.04108536,0.65466238,-0.53598109,0.00000000,-0.00000000,0.19760195,-0.11215447,0.25089214,-0.21951632
-3.37068534,1.25452654,-0.90698286,0.24569552,-0.22171433,0.50882539,-0.27997288,0.00007446,-0.00012343,0.07168764,-0.04192912,0.64235356,-0.53649765,0.00000000,-0.00000000,0.19364203,-0.11462210,0.24297460,-0.22244308
-3.36468234,1.22315235,-0.90698612,0.24109708,-0.22231005,0.49717043,-0.27211974,0.00007119,-0.00011030,0.06830660,-0.04333479,0.62869018,-0.53843317,0.00000000,-0.00000000,0.18940071,-0.11777671,0.23488232,-0.22648618
-3.35867934,1.19069034,-0.91186970,0.23614610,-0.22284567,0.48546508,-0.26655517,0.00006851,-0.00009883,0.06478569,-0.04533074,0.61373702,-0.54166690,0.00000000,-0.00000000,0.18487046,-0.12162528,0.22667817,-0.23164754
-3.35267634,1.15715916,-0.92174007,0.23079906,-0.22332008,0.47359016,-0.26340670,0.00006636,-0.00008895,0.06118749,-0.04794093,0.59757881,-0.54609748,0.00000000,-0.00000000,0.18005380,-0.12617442,0.21843097,-0.23793330
-3.34667334,1.12264450,-0.93669552,0.22502280,-0.22374268,0.46146713,-0.26278249,0.00006472,-0.00008062,0.05757419,-0.05118330,0.58032532,-0.55164775,0.00000000,-0.00000000,0.17496443,-0.13142945,0.21021704,-0.24535331
-3.34067034,1.08730820,-0.95682242,0.21879803,-0.22413453,0.44906298,-0.26476975,0.00006355,-0.00007376,0.05400646,-0.05506793,0.56211578,-0.55826767,0.00000000,-0.00000000,0.16962802,-0.13739310,0.20212150,-0.25391982
-3.33466733,1.05139477,-0.98218886,0.21212207,-0.22452886,0.43639373,-0.26943269,0.00006285,-0.00006830,0.05054247,-0.05959540,0.54312211,-0.56593497,0.00000000,-0.00000000,0.16408259,-0.14406385,0.19423929,-0.26364516
-3.32866433,1.01523471,-1.01283528,0.20501089,-0.22497079,0.42352628,-0.27680998,0.00006262,-0.00006417,0.04723711,-0.06475510,0.52355073,-0.57465340,0.00000000,-0.00000000,0.15837852,-0.15143383,0.18667570,-0.27453855
-3.32266133,0.97924428,-1.04876268,0.19750006,-0.22551606,0.41057843,-0.28691160,0.00006288,-0.00006128,0.04414133,-0.07052378,0.50364271,-0.58444865,0.00000000,-0.00000000,0.15257813,-0.15948656,0.17954632,-0.28660211
-3.31665833,0.94392132,-1.08991864,0.18964483,-0.22622899,0.39771695,-0.29971528,0.00006368,-0.00005954,0.04130157,-0.07686427,0.48367202,-0.59536198,0.00000000,-0.00000000,0.14675469,-0.16819448,0.17297643,-0.29982632
-3.31065533,0.90983711,-1.13618196,0.18151913,-0.22717949,0.38515382,-0.31516264,0.00006507,-0.00005887,0.03875938,-0.08372460,0.46394191,-0.60744192,0.00000000,-0.00000000,0.14099100,-0.17751654,0.16709960,-0.31418502
-3.30465233,0.87762426,-1.18734687,0.17321360,-0.22843938,0.37314047,-0.33315530,0.00006714,-0.00005915,0.03655102,-0.09103749,0.44477937,-0.62073451,0.00000000,-0.00000000,0.13537744,-0.18739594,0.16205560,-0.32963045
-3.29864932,0.84796097,-1.24310787,0.16483289,-0.23007811,0.36196047,-0.35355121,0.00006996,-0.00006029,0.03470726,-0.09872030,0.42652786,-0.63527255,0.00000000,-0.00000000,0.13000964,-0.19775826,0.15798758,-0.34608848
-3.29264632,0.82155199,-1.30304629,0.15649217,-0.23215815,0.35192057,-0.37616155,0.00007365,-0.00006218,0.03325305,-0.10667561,0.40953848,-0.65106454,0.00000000,-0.00000000,0.12498575,-0.20851012,0.15503855,-0.36345447
-3.28664332,0.79910697,-1.36661988,0.14831317,-0.23473025,0.34334056,-0.40074847,0.00007832,-0.00006469,0.03220736,-0.11479235,0.39416000,-0.66808409,0.00000000,-0.00000000,0.12040346,-0.21953858,0.15334730,-0.38159008
-3.28064032,0.78131678,-1.43315647,0.14041988,-0.23782890,0.33654224,-0.42702418,0.00008407,-0.00006772,0.03158290,-0.12294752,0.38072796,-0.68626027,0.00000000,-0.00000000,0.11635678,-0.23071136,0.15304380,-0.40032132
-3.27463732,0.76882885,-1.50185265,0.13293416,-0.24146819,0.33183787,-0.45465147,0.00009102,-0.00007112,0.03138595,-0.13100856,0.36955333,-0.70546991,0.00000000,-0.00000000,0.11293284,-0.24187805,0.15424425,-0.41943815
-3.26863432,0.76222219,-1.57177829,0.12597146,-0.24563852,0.32951846,-0.48324611,0.00009928,-0.00007479,0.03161606,-0.13883625,0.36091129,-0.72553202,0.00000000,-0.00000000,0.11020873,-0.25287225,0.15704600,-0.43869576
-3.26263132,0.76198337,-1.64188732,0.11963671,-0.25030408,0.32984247,-0.51238126,0.00010895,-0.00007860,0.03226590,-0.14628810,0.35503030,-0.74620520,0.00000000,-0.00000000,0.10824855,-0.26351474,0.16152249,-0.45781770
-3.25662831,0.76848415,-1.71103488,0.11402080,-0.25540171,0.33302519,-0.54159384,0.00012010,-0.00008242,0.03332109,-0.15322208,0.35208223,-0.76718807,0.00000000,-0.00000000,0.10710079,-0.27361763,0.16771845,-0.47650084
-3.25062531,0.78196197,-1.77800071,0.10919753,-0.26084088,0.33922932,-0.57039308,0.00013279,-0.00008613,0.03476003,-0.15950064,0.35217378,-0.78812309,0.00000000,-0.00000000,0.10679619,-0.28298917,0.17564563,-0.49442209
-3.24462231,0.80250404,-1.84151809,0.10522131,-0.26650512,0.34855716,-0.59827089,0.00014705,-0.00008962,0.03655396,-0.16499472,0.35533967,-0.80860362,0.00000000,-0.00000000,0.10734617,-0.29143935,0.18527919,-0.51124658
-3.23861931,0.83003600,-1.90030755,0.10212559,-0.27225481,0.36104464,-0.62471399,0.00016289,-0.00009278,0.03866704,-0.16958776,0.36153783,-0.82818409,0.00000000,-0.00000000,0.10874186,-0.29878575,0.19655512,-0.52663727
-3.23261631,0.86431571,-1.95311394,0.09992211,-0.27793122,0.37665767,-0.64921725,0.00018025,-0.00009552,0.04105667,-0.17317936,0.37064708,-0.84639290,0.00000000,-0.00000000,0.11095391,-0.30485969,0.20936877,-0.54026529
-3.22661331,0.90493270,-1.99874560,0.09860097,-0.28336175,0.39529085,-0.67129796,0.00019909,-0.00009775,0.04367394,-0.17568855,0.38246724,-0.86274755,0.00000000,-0.00000000,0.11393308,-0.30951215,0.22357469,-0.55182085
-3.22061031,0.95131362,-2.03611395,0.09813148,-0.28836602,0.41676881,-0.69051046,0.00021928,-0.00009940,0.04646432,-0.17705648,0.39672192,-0.87677131,0.00000000,-0.00000000,0.11761149,-0.31261939,0.23898798,-0.56102418
-3.21460730,1.00273381,-2.06427170,0.09846370,-0.29276272,0.44085007,-0.70646048,0.00024069,-0.00010043,0.04936863,-0.17724831,0.41306406,-0.88801071,0.00000000,-0.00000000,0.12190472,-0.31408793,0.25538710,-0.56763585
-3.20860430,1.05833462,-2.08244820,0.09953072,-0.29637670,0.46723352,-0.71881880,0.00026314,-0.00010079,0.05232408,-0.17625441,0.43108387,-0.89605310,0.00000000,-0.00000000,0.12671452,-0.31385861,0.27251822,-0.57146637
-3.20260130,1.11714627,-2.09008024,0.10125138,-0.29904626,0.49556717,-0.72733342,0.00028642,-0.00010047,0.05526567,-0.17409062,0.45031935,-0.90054343,0.00000000,-0.00000000,0.13193214,-0.31190969,0.29010108,-0.57238425
-3.19659830,1.17811538,-2.08683694,0.10353346,-0.30062999,0.52545897,-0.73183991,0.00031030,-0.00009945,0.05812768,-0.17079765,0.47026869,-0.90119948,0.00000000,-0.00000000,0.13744209,-0.30825872,0.30783606,-0.57032242
-3.19059530,1.24013636,-2.07263769,0.10627716,-0.30101310,0.55648925,-0.73226940,0.00033452,-0.00009776,0.06084525,-0.16643962,0.49040443,-0.89782487,0.00000000,-0.00000000,0.14312629,-0.30296323,0.32541245,-0.56528261
-3.18459230,1.30208530,-2.04766223,0.10937869,-0.30011282,0.58822429,-0.72865387,0.00035884,-0.00009543,0.06335613,-0.16110188,0.51018882,-0.89031922,0.00000000,-0.00000000,0.14886828,-0.29612011,0.34251748,-0.55733758
-3.17858929,1.36285530,-2.01235253,0.11273390,-0.29788266,0.62023050,-0.72112838,0.00038300,-0.00009250,0.06560234,-0.15488814,0.52908977,-0.87868499,0.00000000,-0.00000000,0.15455749,-0.28786380,0.35884588,-0.54663095
-3.17258629,1.42139155,-1.96740627,0.11624167,-0.29431529,0.65208852,-0.70993031,0.00040672,-0.00008903,0.06753182,-0.14791702,0.54659684,-0.86303075,0.00000000,-0.00000000,0.16009327,-0.27836344,0.37410947,-0.53337483
-3.16658329,1.47672485,-1.91376225,0.11980709,-0.28944400,0.68340672,-0.69539534,0.00042980,-0.00008508,0.06909992,-0.14031832,0.56223668,-0.84357060,0.00000000,-0.00000000,0.16538861,-0.26781894,0.38804650,-0.51784518
-3.16058029,1.52800212,-1.85257833,0.12334418,-0.28334259,0.71383337,-0.67795054,0.00045200,-0.00008074,0.07027070,-0.13222904,0.57558726,-0.82061987,0.00000000,-0.00000000,0.17037325,-0.25645641,0.40043029,-0.50037530
-3.15457729,1.57451246,-1.78520257,0.12677806,-0.27612374,0.74306708,-0.65810449,0.00047316,-0.00007609,0.07101792,-0.12378940,0.58629033,-0.79458722,0.00000000,-0.00000000,0.17499622,-0.24452286,0.41107674,-0.48134739
-3.14857429,1.61570783,-1.71313897,0.13004657,-0.26793587,0.77086494,-0.63643502,0.00049312,-0.00007121,0.07132582,-0.11513895,0.59406165,-0.76596348,0.00000000,-0.00000000,0.17922761,-0.23228068,0.41985042,-0.46118288
-3.14257129,1.65121743,-1.63800870,0.13310122,-0.25895877,0.79704811,-0.61357484,0.00051181,-0.00006618,0.07118941,-0.10641299,0.59869857,-0.73530759,0.00000000,-0.00000000,0.18305950,-0.22000177,0.42666897,-0.44033155
-3.13656828,1.68085521,-1.56150842,0.13590739,-0.24939802,0.82150464,-0.59019540,0.00052915,-0.00006109,0.07061453,-0.09773946,0.60008464,-0.70323040,0.00000000,-0.00000000,0.18650614,-0.20796180,0.43150560,-0.41926007
-3.13056528,1.70462039,-1.48536691,0.13844403,-0.23947846,0.84418955,-0.56698971,0.00054514,-0.00005601,0.06961750,-0.08923618,0.59819118,-0.67037666,0.00000000,-0.00000000,0.18960329,-0.19643455,0.43438958,-0.39844011
-3.12456228,1.72269122,-1.41130142,0.14070254,-0.22943711,0.86512213,-0.54465445,0.00055980,-0.00005103,0.06822437,-0.08100879,0.59307570,-0.63740610,0.00000000,-0.00000000,0.19240682,-0.18568657,0.43540472,-0.37833660
-3.11855928,1.73541247,-1.34097494,0.14268533,-0.21951560,0.88438106,-0.52387192,0.00057321,-0.00004619,0.06646995,-0.07314922,0.58487746,-0.60497417,0.00000000,-0.00000000,0.19499075,-0.17597215,0.43468598,-0.35939630
-3.11255628,1.74327748,-1.27595559,0.14440382,-0.20995256,0.90209742,-0.50529231,0.00058546,-0.00004157,0.06439653,-0.06573475,0.57381031,-0.57371317,0.00000000,-0.00000000,0.19744476,-0.16752878,0.43241435,-0.34203704
-3.10655328,1.74690596,-1.21767908,0.14587617,-0.20097616,0.91844632,-0.48951688,0.00059665,-0.00003721,0.06205247,-0.05882768,0.56015327,-0.54421424,0.00000000,-0.00000000,0.19987131,-0.16057301,0.42881029,-0.32663790
-3.10055028,1.74701873,-1.16741518,0.14712496,-0.19279704,0.93363770,-0.47708222,0.00060692,-0.00003315,0.05949054,-0.05247543,0.54423929,-0.51701101,0.00000000,-0.00000000,0.20238262,-0.15529678,0.42412609,-0.31353057
-3.09454727,1.74441067,-1.12623886,0.14817469,-0.18560196,0.94790671,-0.46844631,0.00061640,-0.00002940,0.05676635,-0.04671120,0.52644282,-0.49256520,0.00000000,-0.00000000,0.20509760,-0.15186419,0.41863740,-0.30299189
-3.08854427,1.73992336,-1.09500657,0.14904963,-0.17954824,0.96150444,-0.46397641,0.00062519,-0.00002601,0.05393669,-0.04155490,0.50716664,-0.47125471,0.00000000,-0.00000000,0.20813877,-0.15040870,0.41263445,-0.29523798
-3.08254127,1.73441845,-1.07433826,0.14977176,-0.17475926,0.97468924,-0.46393941,0.00063341,-0.00002297,0.05105798,-0.03701436,0.48682858,-0.45336438,0.00000000,-0.00000000,0.21162938,-0.15103074,0.40641321,-0.29041977
-3.07653827,1.72875280,-1.06460524,0.15035922,-0.17132109,0.98771915,-0.46849452,0.00064112,-0.00002028,0.04818489,-0.03308679,0.46584869,-0.43907979,0.00000000,-0.00000000,0.21569077,-0.15379565,0.40026688,-0.28862019
-3.07053527,1.72375613,-1.06592420,0.15082514,-0.16928034,1.00084551,-0.47768891,0.00064838,-0.00001795,0.04536902,-0.02976027,0.44463727,-0.42848405,0.00000000,-0.00000000,0.22043992,-0.15873209,0.39447794,-0.28985292
-3.06453227,1.72021174,-1.07815731,0.15117701,-0.16864330,1.01430784,-0.49145614,0.00065520,-0.00001597,0.04265794,-0.02701528,0.42358413,-0.42155778,0.00000000,-0.00000000,0.22598721,-0.16583085,0.38931097,-0.29406282
-3.05852926,1.71884023,-1.10091848,0.15141653,-0.16937633,1.02832997,-0.50961765,0.00066155,-0.00001432,0.04009428,-0.02482618,0.40304938,-0.41818200,0.00000000,-0.00000000,0.23243442,-0.17504405,0.38500645,-0.30112789
-3.05252626,1.72028640,-1.13358554,0.15154004,-0.17140752,1.04311701,-0.53188724,0.00066738,-0.00001299,0.03771516,-0.02316262,0.38335599,-0.41814395,0.00000000,-0.00000000,0.23987268,-0.18628497,0.38177547,-0.31086285
-3.04652326,1.72510877,-1.17531816,0.15153925,-0.17462955,1.05885307,-0.55787862,0.00067262,-0.00001195,0.03555177,-0.02199074,0.36478410,-0.42114556,0.00000000,-0.00000000,0.24838054,-0.19942839,0.37979549,-0.32302416
-3.04052026,1.73377134,-1.22508097,0.15140242,-0.17890348,1.07569910,-0.58711573,0.00067714,-0.00001120,0.03362917,-0.02127427,0.34756702,-0.42681415,0.00000000,-0.00000000,0.25802189,-0.21431157,0.37920706,-0.33731638
-3.03451726,1.74663703,-1.28167153,0.15111573,-0.18406367,1.09379072,-0.61904573,0.00068084,-0.00001070,0.03196619,-0.02097540,0.33188904,-0.43471513,0.00000000,-0.00000000,0.26884368,-0.23073600,0.38011136,-0.35339986
-3.02851426,1.76396220,-1.34375231,0.15066481,-0.18992328,1.11323549,-0.65305426,0.00068358,-0.00001044,0.03057558,-0.02105548,0.31788468,-0.44436626,0.00000000,-0.00000000,0.28087353,-0.24846996,0.38256858,-0.37089939
-3.02251126,1.78589186,-1.40988605,0.15003629,-0.19628043,1.13410951,-0.68848260,0.00068523,-0.00001039,0.02946414,-0.02147554,0.30563928,-0.45525281,0.00000000,-0.00000000,0.29411701,-0.26725185,0.38659693,-0.38941370
-3.01650825,1.81245524,-1.47857331,0.14921920,-0.20292472,1.15645328,-0.72464614,0.00068567,-0.00001055,0.02863305,-0.02219668,0.29519072,-0.46684343,0.00000000,-0.00000000,0.30855490,-0.28679440,0.39217231,-0.40852564
-3.01050525,1.84356171,-1.54829131,0.14820623,-0.20964380,1.18026676,-0.76085365,0.00068482,-0.00001090,0.02807816,-0.02318029,0.28653210,-0.47860592,0.00000000,-0.00000000,0.32414032,-0.30678962,0.39922850,-0.42781259
-3.00450225,1.87899718,-1.61753284,0.14699472,-0.21622993,1.20550398,-0.79642650,0.00068259,-0.00001143,0.02779040,-0.02438816,0.27961512,-0.49002259,0.00000000,-0.00000000,0.34079602,-0.32691456,0.40765801,-0.44685687
-2.99849925,1.91842151,-1.68484394,0.14558731,-0.22248616,1.23206755,-0.83071739,0.00067895,-0.00001212,0.02775616,-0.02578255,0.27435409,-0.50060458,0.00000000,-0.00000000,0.35841207,-0.34683765,0.41731341,-0.46525591
-2.99249625,1.96136745,-1.74885918,0.14399230,-0.22823192,1.25980363,-0.86312762,0.00067389,-0.00001297,0.02795777,-0.02732620,0.27063036,-0.50990478,0.00000000,-0.00000000,0.37684410,-0.36622546,0.42800940,-0.48263173
