energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-5.41170585,3.59096599,0.38545704,3.19451003,0.00543614,0.16426775,0.15287664,0.00000000
-5.40570285,3.65559309,0.39092183,3.25020575,0.00543288,0.16753118,0.15697773,0.00000000
-5.39969985,3.70961163,0.39451668,3.29731142,0.00542114,0.16989863,0.16054758,0.00000000
-5.39369685,3.75252530,0.39621442,3.33544166,0.00540054,0.17133565,0.16353243,0.00000000
-5.38769385,3.78413816,0.39602946,3.36446969,0.00537123,0.17182589,0.16589293,0.00000000
-5.38169085,3.80457227,0.39401804,3.38454162,0.00533396,0.17137212,0.16760617,0.00000000
-5.37568784,3.81427350,0.39027722,3.39608024,0.00529019,0.16999671,0.16866712,0.00000000
-5.36968484,3.81400531,0.38494258,3.39977812,0.00524210,0.16774157,0.16908950,0.00000000
-5.36368184,3.80483085,0.37818476,3.39658036,0.00519259,0.16466755,0.16890606,0.00000000
-5.35767884,3.78808410,0.37020517,3.38765769,0.00514532,0.16085333,0.16816817,0.00000000
-5.35167584,3.76533150,0.36123080,3.37437134,0.00510463,0.15639373,0.16694489,0.00000000
-5.34567284,3.73832583,0.35150864,3.35823123,0.00507548,0.15139771,0.16532140,0.00000000
-5.33966983,3.70895428,0.34129977,3.34084938,0.00506340,0.14598593,0.16339698,0.00000000
-5.33366683,3.67918307,0.33087338,3.32389058,0.00507438,0.14028805,0.16128259,0.00000000
-5.32766383,3.65100094,0.32050098,3.30902246,0.00511474,0.13443988,0.15909815,0.00000000
-5.32166083,3.62636352,0.31045086,3.29786690,0.00519100,0.12858043,0.15696949,0.00000000
-5.31565783,3.60714084,0.30098311,3.29195466,0.00530973,0.12284891,0.15502532,0.00000000
-5.30965483,3.59506958,0.29234508,3.29268467,0.00547742,0.11738192,0.15339407,0.00000000
-5.30365183,3.59171134,0.28476748,3.30128927,0.00570029,0.11231070,0.15220077,0.00000000
-5.29764882,3.59841800,0.27846109,3.31880607,0.00598414,0.10775864,0.15156405,0.00000000
-5.29164582,3.61630448,0.27361393,3.34605688,0.00633417,0.10383906,0.15159332,0.00000000
-5.28564282,3.64622906,0.27038903,3.38363364,0.00675480,0.10065319,0.15238611,0.00000000
-5.27963982,3.68878080,0.26892252,3.43189084,0.00724950,0.09828857,0.15402572,0.00000000
-5.27363682,3.74427347,0.26932207,3.49094397,0.00782061,0.09681760,0.15657901,0.00000000
-5.26763382,3.81274501,0.27166555,3.56067275,0.00846917,0.09629643,0.16009462,0.00000000
-5.26163082,3.89396148,0.27599984,3.64072838,0.00919477,0.09676416,0.16460143,0.00000000
-5.25562781,3.98742454,0.28233979,3.73054353,0.00999539,0.09824214,0.17010730,0.00000000
-5.24962481,4.09238132,0.29066724,3.82934425,0.01086730,0.10073358,0.17659823,0.00000000
-5.24362181,4.20783606,0.30093018,3.93616279,0.01180494,0.10422336,0.18403787,0.00000000
-5.23761881,4.33256288,0.31304213,4.04985097,0.01280088,0.10867799,0.19236740,0.00000000
-5.23161581,4.46511949,0.32688171,4.16909366,0.01384582,0.11404581,0.20150586,0.00000000
-5.22561281,4.60386187,0.34229274,4.29242242,0.01492860,0.12025738,0.21135096,0.00000000
-5.21960980,4.74696050,0.35908473,4.41822966,0.01603633,0.12722609,0.22178033,0.00000000
-5.21360680,4.89241849,0.37703419,4.54478395,0.01715453,0.13484913,0.23265335,0.00000000
-5.20760380,5.03809278,0.39588666,4.67024709,0.01826737,0.14300860,0.24381342,0.00000000
-5.20160080,5.18171900,0.41535975,4.79269398,0.01935798,0.15157317,0.25509077,0.00000000
-5.19559780,5.32094107,0.43514714,4.91013603,0.02040875,0.16039989,0.26630582,0.00000000
-5.18959480,5.45334614,0.45492376,5.02054893,0.02140177,0.16933652,0.27727293,0.00000000
-5.18359180,5.57650518,0.47435186,5.12190515,0.02231930,0.17822421,0.28780451,0.00000000
-5.17758879,5.68801947,0.49308819,5.21221140,0.02314418,0.18690051,0.29771545,0.00000000
-5.17158579,5.78557217,0.51079187,5.28955083,0.02386038,0.19520273,0.30682777,0.00000000
-5.16558279,5.86698446,0.52713297,5.35212914,0.02445342,0.20297152,0.31497513,0.00000000
-5.15957979,5.93027435,0.54180133,5.39832360,0.02491087,0.21005467,0.32200746,0.00000000
-5.15357679,5.97371654,0.55451547,5.42673321,0.02522271,0.21631090,0.32779511,0.00000000
-5.14757379,5.99590099,0.56503107,5.43622830,0.02538172,0.22161358,0.33223264,0.00000000
-5.14157079,5.99578757,0.57314881,5.42599717,0.02538367,0.22585426,0.33524209,0.00000000
-5.13556778,5.97275429,0.57872115,5.39558765,0.02522755,0.22894581,0.33677536,0.00000000
-5.12956478,5.92663651,0.58165767,5.34494127,0.02491558,0.23082507,0.33681588,0.00000000
-5.12356178,5.85775486,0.58192880,5.27441799,0.02445323,0.23145488,0.33537931,0.00000000
-5.11755878,5.76692985,0.57956761,5.18480974,0.02384901,0.23082536,0.33251320,0.00000000
-5.11155578,5.65548206,0.57466959,5.07734160,0.02311426,0.22895442,0.32829576,0.00000000
-5.10555278,5.52521693,0.56739042,4.95365976,0.02226282,0.22588736,0.32283363,0.00000000
-5.09954977,5.37839430,0.55794167,4.81580629,0.02131061,0.22169572,0.31625874,0.00000000
-5.09354677,5.21768342,0.54658466,4.66618120,0.02027518,0.21647520,0.30872444,0.00000000
-5.08754377,5.04610483,0.53362274,4.50749292,0.01917522,0.21034292,0.30040107,0.00000000
-5.08154077,4.86696104,0.51939221,4.34269889,0.01803001,0.20343401,0.29147096,0.00000000
-5.07553777,4.68375872,0.50425231,4.17493842,0.01685894,0.19589768,0.28212333,0.00000000
-5.06953477,4.50012518,0.48857477,4.00746019,0.01568101,0.18789298,0.27254901,0.00000000
-5.06353177,4.31972213,0.47273319,3.84354708,0.01451439,0.17958435,0.26293544,0.00000000
-5.05752876,4.14615999,0.45709275,3.68644095,0.01337601,0.17113716,0.25346188,0.00000000
-5.05152576,3.98291562,0.44200074,3.53927000,0.01228124,0.16271342,0.24429525,0.00000000
-5.04552276,3.83325604,0.42777809,3.40498086,0.01124360,0.15446779,0.23558656,0.00000000
-5.03951976,3.70017061,0.41471228,3.28627765,0.01027460,0.14654399,0.22746806,0.00000000
-5.03351676,3.58631329,0.40305182,3.18556937,0.00938360,0.13907181,0.22005124,0.00000000
-5.02751376,3.49395627,0.39300246,3.10492697,0.00857778,0.13216471,0.21342572,0.00000000
-5.02151076,3.42495571,0.38472501,3.04605056,0.00786214,0.12591803,0.20765884,0.00000000
-5.01550775,3.38072963,0.37833492,3.01024725,0.00723955,0.12040796,0.20279610,0.00000000
-5.00950475,3.36224778,0.37390338,2.99841920,0.00671093,0.11569104,0.19886229,0.00000000
-5.00350175,3.37003253,0.37145969,3.01106159,0.00627532,0.11180438,0.19586308,0.00000000
-4.99749875,3.40416994,0.37099482,3.04826959,0.00593010,0.10876630,0.19378717,0.00000000
-4.99149575,3.46432958,0.37246565,3.10975333,0.00567121,0.10657758,0.19260859,0.00000000
-4.98549275,3.54979160,0.37579987,3.19485981,0.00549331,0.10522290,0.19228918,0.00000000
-4.97948974,3.65947965,0.38090099,3.30260055,0.00539003,0.10467268,0.19278108,0.00000000
-4.97348674,3.79199818,0.38765330,3.43168373,0.00535413,0.10488507,0.19402902,0.00000000
-4.96748374,3.94567257,0.39592659,3.58054975,0.00537778,0.10580800,0.19597238,0.00000000
-4.96148074,4.11859100,0.40558034,3.74740903,0.00545267,0.10738123,0.19854690,0.00000000
-4.95547774,4.30864680,0.41646728,3.93028125,0.00557028,0.10953843,0.20168604,0.00000000
-4.94947474,4.51358051,0.42843624,4.12703491,0.00572196,0.11220901,0.20532190,0.00000000
-4.94347174,4.73102067,0.44133428,4.33542660,0.00589920,0.11531988,0.20938577,0.00000000
-4.93746873,4.95852284,0.45500808,4.55313931,0.00609367,0.11879700,0.21380838,0.00000000
-4.93146573,5.19360647,0.46930478,4.77781903,0.00629744,0.12256670,0.21851980,0.00000000
-4.92546273,5.43378902,0.48407229,5.00710937,0.00650309,0.12655680,0.22344924,0.00000000
-4.91945973,5.67661737,0.49915923,5.23868348,0.00670377,0.13069754,0.22852474,0.00000000
-4.91345673,5.91969608,0.51441473,5.47027317,0.00689339,0.13492223,0.23367287,0.00000000
-4.90745373,6.16071258,0.52968822,5.69969471,0.00706663,0.13916785,0.23881858,0.00000000
-4.90145073,6.39745917,0.54482932,5.92487122,0.00721906,0.14337536,0.24388522,0.00000000
-4.89544772,6.62785175,0.55968807,6.14385139,0.00734717,0.14748997,0.24879491,0.00000000
-4.88944472,6.84994540,0.57411539,6.35482453,0.00744843,0.15146124,0.25346911,0.00000000
-4.88344172,7.06194688,0.58796417,6.55613197,0.00752128,0.15524314,0.25782962,0.00000000
-4.87743872,7.26222415,0.60109061,6.74627488,0.00756518,0.15879407,0.26179985,0.00000000
-4.87143572,7.44931306,0.61335609,6.92391886,0.00758055,0.16207678,0.26530632,0.00000000
-4.86543272,7.62192154,0.62462940,7.08789548,0.00756877,0.16505834,0.26828042,0.00000000
-4.85942971,7.77893159,0.63478920,7.23720144,0.00753208,0.16771008,0.27066024,0.00000000
-4.85342671,7.91939934,0.64372664,7.37099562,0.00747357,0.17000759,0.27239236,0.00000000
-4.84742371,8.04255358,0.65134805,7.48859473,0.00739703,0.17193067,0.27343361,0.00000000
-4.84142071,8.14779330,0.65757744,7.58946818,0.00730690,0.17346338,0.27375255,0.00000000
-4.83541771,8.23468443,0.66235876,7.67323253,0.00720814,0.17459406,0.27333063,0.00000000
-4.82941471,8.30295624,0.66565784,7.73964630,0.00710609,0.17531540,0.27216300,0.00000000
-4.82341171,8.35249777,0.66746374,7.78860530,0.00700635,0.17562450,0.27025881,0.00000000
-4.81740870,8.38335423,0.66778960,7.82013891,0.00691468,0.17552293,0.26764105,0.00000000
-4.81140570,8.39572379,0.66667288,7.83440730,0.00683681,0.17501676,0.26434588,0.00000000
-4.80540270,8.38995437,0.66417488,7.83169965,0.00677836,0.17411657,0.26042150,0.00000000
-4.79939970,8.36654056,0.66037974,7.81243305,0.00674467,0.17283742,0.25592661,0.00000000
-4.79339670,8.32612013,0.65539271,7.77715169,0.00674071,0.17119868,0.25092855,0.00000000
-4.78739370,8.26946993,0.64933799,7.72652587,0.00677096,0.16922389,0.24550118,0.00000000
-4.78139070,8.19750066,0.64235604,7.66135025,0.00683931,0.16694044,0.23972260,0.00000000
-4.77538769,8.11125003,0.63460056,7.58254062,0.00694899,0.16437921,0.23367293,0.00000000
-4.76938469,8.01187404,0.62623520,7.49112871,0.00710251,0.16157410,0.22743209,0.00000000
-4.76338169,7.90063590,0.61743015,7.38825454,0.00730162,0.15856149,0.22107785,0.00000000
-4.75737869,7.77889251,0.60835865,7.27515594,0.00754729,0.15537959,0.21468410,0.00000000
-4.75137569,7.64807858,0.59919368,7.15315514,0.00783972,0.15206779,0.20831946,0.00000000
-4.74537269,7.50968835,0.59010476,7.02364254,0.00817840,0.14866597,0.20204634,0.00000000
-4.73936968,7.36525552,0.58125514,6.88805792,0.00856214,0.14521376,0.19592037,0.00000000
-4.73336668,7.21633196,0.57279925,6.74786971,0.00898921,0.14174988,0.18999016,0.00000000
-4.72736368,7.06446568,0.56488076,6.60455305,0.00945739,0.13831151,0.18429759,0.00000000
-4.72136068,6.91117923,0.55763098,6.45956738,0.00996419,0.13493372,0.17887826,0.00000000
-4.71535768,6.75794899,0.55116788,6.31433464,0.01050691,0.13164905,0.17376234,0.00000000
-4.70935468,6.60618647,0.54559559,6.17021879,0.01108287,0.12848712,0.16897548,0.00000000
-4.70335168,6.45722199,0.54100435,6.02850765,0.01168957,0.12547448,0.16453990,0.00000000
-4.69734867,6.31229144,0.53747098,5.89039744,0.01232479,0.12263450,0.16047545,0.00000000
-4.69134567,6.17252623,0.53505956,5.75698067,0.01298681,0.11998743,0.15680065,0.00000000
-4.68534267,6.03894640,0.53382245,5.62923726,0.01367451,0.11755052,0.15353349,0.00000000
-4.67933967,5.91245675,0.53380137,5.50802901,0.01438741,0.11533828,0.15069213,0.00000000
-4.67333667,5.79384525,0.53502849,5.39409681,0.01512578,0.11336276,0.14829527,0.00000000
-4.66733367,5.68378318,0.53752729,5.28806011,0.01589062,0.11163384,0.14636224,0.00000000
-4.66133067,5.58282604,0.54131324,5.19041781,0.01668360,0.11015954,0.14491284,0.00000000
-4.65532766,5.49141442,0.54639402,5.10154980,0.01750696,0.10894626,0.14396684,0.00000000
-4.64932466,5.40987392,0.55276926,5.02171825,0.01836332,0.10799893,0.14354321,0.00000000
-4.64332166,5.33841355,0.56042982,4.95106808,0.01925550,0.10732105,0.14365916,0.00000000
-4.63731866,5.27712203,0.56935644,4.88962585,0.02018625,0.10691467,0.14432895,0.00000000
-4.63131566,5.22596196,0.57951808,4.83729713,0.02115793,0.10678012,0.14556268,0.00000000
-4.62531266,5.18476195,0.59086969,4.79386207,0.02217218,0.10691575,0.14736492,0.00000000
-4.61930965,5.15320736,0.60334992,4.75896985,0.02322962,0.10731745,0.14973352,0.00000000
-4.61330665,5.13083047,0.61687862,4.73213244,0.02432948,0.10797822,0.15265841,0.00000000
-4.60730365,5.11700118,0.63135465,4.71271872,0.02546934,0.10888756,0.15612070,0.00000000
-4.60130065,5.11091974,0.64665393,4.69995015,0.02664482,0.11003098,0.16009199,0.00000000
-4.59529765,5.11161276,0.66262824,4.69289914,0.02784941,0.11138957,0.16453398,0.00000000
-4.58929465,5.11793407,0.67910477,4.69049134,0.02907436,0.11293958,0.16939849,0.00000000
-4.58329165,5.12857164,0.69588674,4.69151306,0.03030860,0.11465230,0.17462785,0.00000000
-4.57728864,5.14206144,0.71275516,4.69462461,0.03153885,0.11649407,0.18015562,0.00000000
-4.57128564,5.15680898,0.72947181,4.69838011,0.03274980,0.11842649,0.18590783,0.00000000
-4.56528264,5.17111853,0.74578350,4.70125394,0.03392434,0.12040698,0.19180440,0.00000000
-4.55927964,5.18322973,0.76142738,4.70167351,0.03504399,0.12238954,0.19776099,0.00000000
-4.55327664,5.19136056,0.77613732,4.69805745,0.03608935,0.12432567,0.20369103,0.00000000
-4.54727364,5.19375524,0.78965099,4.68885812,0.03704064,0.12616566,0.20950789,0.00000000
-4.54127064,5.18873530,0.80171734,4.67260667,0.03787833,0.12785988,0.21512710,0.00000000
-4.53526763,5.17475136,0.81210424,4.64795878,0.03858373,0.12936024,0.22046857,0.00000000
-4.52926463,5.15043343,0.82060573,4.61373881,0.03913964,0.13062162,0.22545861,0.00000000
-4.52326163,5.11463699,0.82704862,4.56898028,0.03953096,0.13160331,0.23003174,0.00000000
-4.51725863,5.06648265,0.83129811,4.51296047,0.03974527,0.13227025,0.23413219,0.00000000
-4.51125563,5.00538710,0.83326187,4.44522726,0.03977325,0.13259412,0.23771495,0.00000000
-4.50525263,4.93108365,0.83289276,4.36561666,0.03960912,0.13255412,0.24074652,0.00000000
-4.49924962,4.84363127,0.83018956,4.27425999,0.03925085,0.13213750,0.24320504,0.00000000
-4.49324662,4.74341134,0.82519604,4.17158010,0.03870031,0.13133973,0.24508014,0.00000000
-4.48724362,4.63111246,0.81799824,4.05827685,0.03796329,0.13016432,0.24637225,0.00000000
-4.48124062,4.50770380,0.80872018,3.93530231,0.03704933,0.12862233,0.24709168,0.00000000
-4.47523762,4.37439866,0.79751822,3.80382710,0.03597148,0.12673161,0.24725736,0.00000000
-4.46923462,4.23260993,0.78457444,3.66519938,0.03474590,0.12451577,0.24689543,0.00000000
-4.46323162,4.08390000,0.77008954,3.52089879,0.03339145,0.12200297,0.24603779,0.00000000
-4.45722861,3.92992760,0.75427547,3.37248746,0.03192915,0.11922461,0.24472069,0.00000000
-4.45122561,3.77239433,0.73734840,3.22156066,0.03038159,0.11621405,0.24298350,0.00000000
-4.44522261,3.61299361,0.71952240,3.06969937,0.02877239,0.11300523,0.24086771,0.00000000
-4.43921961,3.45336434,0.70100412,2.91842710,0.02712563,0.10963161,0.23841624,0.00000000
-4.43321661,3.29505136,0.68198879,2.76917257,0.02546532,0.10612508,0.23567314,0.00000000
-4.42721361,3.13947426,0.66265762,2.62323993,0.02381494,0.10251524,0.23268365,0.00000000
-4.42121061,2.98790544,0.64317686,2.48178728,0.02219704,0.09882885,0.22949463,0.00000000
-4.41520760,2.84145782,0.62369814,2.34581393,0.02063292,0.09508956,0.22615523,0.00000000
-4.40920460,2.70108188,0.60436033,2.21615623,0.01914244,0.09131787,0.22271792,0.00000000
-4.40320160,2.56757120,0.58529234,2.09349135,0.01774381,0.08753139,0.21923948,0.00000000
-4.39719860,2.44157524,0.56661672,1.97834791,0.01645358,0.08374520,0.21578209,0.00000000
-4.39119560,2.32361757,0.54845374,1.87112198,0.01528660,0.07997241,0.21241430,0.00000000
-4.38519260,2.21411782,0.53092537,1.77209694,0.01425608,0.07622489,0.20921169,0.00000000
-4.37918959,2.11341504,0.51415902,1.68146529,0.01337371,0.07251391,0.20625719,0.00000000
-4.37318659,2.02179087,0.49829059,1.59935077,0.01264973,0.06885096,0.20364093,0.00000000
-4.36718359,1.93949037,0.48346648,1.52582921,0.01209309,0.06524836,0.20145954,0.00000000
-4.36118059,1.86673937,0.46984459,1.46094665,0.01171153,0.06171996,0.19981492,0.00000000
-4.35517759,1.80375689,0.45759388,1.40473375,0.01151171,0.05828162,0.19881237,0.00000000
-4.34917459,1.75076227,0.44689281,1.35721571,0.01149929,0.05495164,0.19855824,0.00000000
-4.34317159,1.70797664,0.43792641,1.31841760,0.01167893,0.05175103,0.19915713,0.00000000
-4.33716858,1.67561893,0.43088246,1.28836481,0.01205437,0.04870370,0.20070873,0.00000000
-4.33116558,1.65389734,0.42594674,1.26707948,0.01262837,0.04583649,0.20330451,0.00000000
-4.32516258,1.64299701,0.42329785,1.25457335,0.01340270,0.04317913,0.20702440,0.00000000
-4.31915958,1.64306532,0.42310179,1.25083807,0.01437808,0.04076409,0.21193363,0.00000000
-4.31315658,1.65419631,0.42550678,1.25583426,0.01555411,0.03862634,0.21807997,0.00000000
-4.30715358,1.67641553,0.43063849,1.26948020,0.01692920,0.03680312,0.22549149,0.00000000
