energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.96848424,2.64956417,0.27879259,0.32228979,0.00604244,0.01943076,0.31188965,2.10490594,0.00989309,0.13711768
-2.96248124,2.71183696,0.27157053,0.31587217,0.00570464,0.02014406,0.31365265,2.17275460,0.00965046,0.13838181
-2.95647824,2.77909380,0.26694627,0.31127959,0.00543343,0.02106476,0.31801450,2.24201913,0.00949531,0.14060924
-2.95047524,2.85039210,0.26494143,0.30860509,0.00522441,0.02218828,0.32495027,2.31168113,0.00943259,0.14377038
-2.94447224,2.92471285,0.26556559,0.30792818,0.00507334,0.02351050,0.33443429,2.38066202,0.00946685,0.14783431
-2.93846923,3.00098221,0.26881759,0.30931305,0.00497608,0.02502789,0.34644102,2.44784562,0.00960207,0.15276948
-2.93246623,3.07809644,0.27468613,0.31280699,0.00492867,0.02673754,0.36094480,2.51210431,0.00984151,0.15854408
-2.92646323,3.15494877,0.28314939,0.31843894,0.00492727,0.02863710,0.37791864,2.57232799,0.01018751,0.16512593
-2.92046023,3.23045682,0.29417377,0.32621805,0.00496814,0.03072457,0.39733179,2.62745413,0.01064135,0.17248202
-2.91445723,3.30358916,0.30771176,0.33613221,0.00504764,0.03299800,0.41914626,2.67649783,0.01120296,0.18057755
-2.90845423,3.37338922,0.32369899,0.34814651,0.00516215,0.03545503,0.44331222,2.71858009,0.01187075,0.18937462
-2.90245123,3.43899540,0.34205071,0.36220160,0.00530804,0.03809235,0.46976251,2.75295291,0.01264143,0.19883060
-2.89644822,3.49965610,0.36265783,0.37821193,0.00548165,0.04090507,0.49840643,2.77901983,0.01350975,0.20889623
-2.89044522,3.55473869,0.38538286,0.39606393,0.00567922,0.04388607,0.52912322,2.79635079,0.01446844,0.21951370
-2.88444222,3.60373224,0.41005603,0.41561426,0.00589686,0.04702521,0.56175544,2.80469047,0.01550801,0.23061463
-2.87843922,3.64624379,0.43647197,0.43668823,0.00613055,0.05030873,0.59610290,2.80395982,0.01661680,0.24211838
-2.87243622,3.68198875,0.46438721,0.45907865,0.00637604,0.05371857,0.63191737,2.79425054,0.01778094,0.25393061
-2.86643322,3.71077628,0.49351893,0.48254525,0.00662893,0.05723192,0.66889876,2.77581302,0.01898450,0.26594240
-2.86043022,3.73249096,0.52354513,0.50681488,0.00688463,0.06082086,0.70669317,2.74903861,0.02020967,0.27803003
-2.85442721,3.74707222,0.55410659,0.53158282,0.00713838,0.06445228,0.74489310,2.71443702,0.02143710,0.29005545
-2.84842421,3.75449338,0.58481060,0.55651523,0.00738532,0.06808799,0.78304030,2.67261057,0.02264623,0.30186772
-2.84242121,3.75474185,0.61523667,0.58125303,0.00762052,0.07168511,0.82063143,2.62422651,0.02381581,0.31330522
-2.83641821,3.74780231,0.64494397,0.60541715,0.00783908,0.07519681,0.85712647,2.56998915,0.02492443,0.32419879
-2.83041521,3.73364419,0.67348054,0.62861518,0.00803622,0.07857319,0.89195998,2.51061327,0.02595114,0.33437563
-2.82441221,3.71221455,0.70039386,0.65044942,0.00820738,0.08176257,0.92455473,2.44680029,0.02687604,0.34366392
-2.81840920,3.68343704,0.72524241,0.67052593,0.00834835,0.08471289,0.95433753,2.37921816,0.02768097,0.35189789
-2.81240620,3.64721710,0.74760787,0.68846457,0.00845540,0.08737330,0.98075640,2.30848608,0.02835011,0.35892325
-2.80640320,3.60345321,0.76710734,0.70390934,0.00852538,0.08969591,1.00329870,2.23516434,0.02887059,0.36460265
-2.80040020,3.55205332,0.78340516,0.71653903,0.00855584,0.09163746,1.02150913,2.15974954,0.02923297,0.36882097
-2.79439720,3.49295545,0.79622376,0.72607727,0.00854516,0.09316104,1.03500702,2.08267502,0.02943166,0.37149020
-2.78839420,3.42615083,0.80535301,0.73230193,0.00849259,0.09423762,1.04350197,2.00431580,0.02946525,0.37255357
-2.78239120,3.35170809,0.81065776,0.73505314,0.00839833,0.09484739,1.04680703,1.92499741,0.02933665,0.37198891
-2.77638819,3.26979648,0.81208310,0.73423969,0.00826355,0.09498084,1.04484882,1.84500741,0.02905312,0.36981081
-2.77038519,3.18070661,0.80965720,0.72984340,0.00809041,0.09463946,1.03767400,1.76460866,0.02862617,0.36607171
-2.76438219,3.08486692,0.80349147,0.72192119,0.00788202,0.09383607,1.02545160,1.68405295,0.02807129,0.36086165
-2.75837919,2.98285454,0.79377813,0.71060486,0.00764235,0.09259481,1.00847117,1.60359398,0.02740756,0.35430678
-2.75237619,2.87539958,0.78078520,0.69609823,0.00737616,0.09095066,0.98713656,1.52349869,0.02665715,0.34656656
-2.74637319,2.76338211,0.76484916,0.67867210,0.00708889,0.08894852,0.96195567,1.44405590,0.02584467,0.33782987
-2.74037019,2.64782169,0.74636542,0.65865682,0.00678649,0.08664205,0.93352630,1.36558191,0.02499651,0.32831004
-2.73436718,2.52985953,0.72577712,0.63643304,0.00647529,0.08409205,0.90251892,1.28842242,0.02414010,0.31823902
-2.72836418,2.41073403,0.70356252,0.61242081,0.00616179,0.08136466,0.86965669,1.21295084,0.02330305,0.30786090
-2.72236118,2.29175055,0.68022141,0.58706744,0.00585251,0.07852934,0.83569374,1.13956303,0.02251246,0.29742499
-2.71635818,2.17424666,0.65626105,0.56083478,0.00555382,0.07565668,0.80139234,1.06866882,0.02179403,0.28717866
-2.71035518,2.05955446,0.63218206,0.53418605,0.00527172,0.07281625,0.76749990,1.00068101,0.02117143,0.27736017
-2.70435218,1.94896149,0.60846462,0.50757299,0.00501176,0.07007444,0.73472656,0.93600234,0.02066555,0.26819179
-2.69834917,1.84367189,0.58555549,0.48142362,0.00477882,0.06749237,0.70372419,0.87501141,0.02029389,0.25987333
-2.69234617,1.74476957,0.56385614,0.45613108,0.00457702,0.06512410,0.67506746,0.81804827,0.02007013,0.25257634
-2.68634317,1.65318486,0.54371241,0.43204386,0.00440964,0.06301495,0.64923775,0.76540065,0.02000364,0.24643910
-2.68034017,1.56966605,0.52540591,0.40945780,0.00427902,0.06120023,0.62661010,0.71729143,0.02009927,0.24156266
-2.67433717,1.49475700,0.50914746,0.38861000,0.00418653,0.05970425,0.60744400,0.67386830,0.02035717,0.23800798
-2.66833417,1.42878177,0.49507281,0.36967483,0.00413254,0.05853973,0.59187796,0.63519587,0.02077279,0.23579431
-2.66233117,1.37183684,0.48324063,0.35276221,0.00411647,0.05770758,0.57992809,0.60125098,0.02133702,0.23489883
-2.65632816,1.32379135,0.47363307,0.33791794,0.00413681,0.05719711,0.57149078,0.57192124,0.02203646,0.23525774
-2.65032516,1.28429522,0.46615865,0.32512627,0.00419119,0.05698657,0.56634922,0.54700693,0.02285380,0.23676857
-2.64432216,1.25279498,0.46065761,0.31431435,0.00427648,0.05704415,0.56418359,0.52622638,0.02376842,0.23929390
-2.63831916,1.22855659,0.45690943,0.30535848,0.00438895,0.05732921,0.56458448,0.50922432,0.02475698,0.24266623
-2.63231616,1.21069446,0.45464235,0.29809185,0.00452435,0.05779388,0.56706911,0.49558313,0.02579424,0.24669390
-2.62631316,1.19820546,0.45354458,0.29231340,0.00467813,0.05838484,0.57109972,0.48483628,0.02685386,0.25116795
-2.62031016,1.19000663,0.45327679,0.28779761,0.00484554,0.05904528,0.57610354,0.47648353,0.02790931,0.25586962
-2.61430715,1.18497510,0.45348542,0.28430454,0.00502189,0.05971699,0.58149353,0.47000725,0.02893477,0.26057820
-2.60830415,1.18198860,0.45381628,0.28159011,0.00520264,0.06034244,0.58668924,0.46488909,0.02990602,0.26507898
-2.60230115,1.17996506,0.45392803,0.27941586,0.00538358,0.06086677,0.59113697,0.46062643,0.03080131,0.26917103
-2.59629815,1.17789957,0.45350484,0.27755802,0.00556104,0.06123977,0.59432852,0.45674794,0.03160210,0.27267433
-2.59029515,1.17489741,0.45226788,0.27581555,0.00573193,0.06141748,0.59581782,0.45282756,0.03229370,0.27543616
-2.58429215,1.17020187,0.44998499,0.27401670,0.00589390,0.06136374,0.59523498,0.44849654,0.03286576,0.27733625
-2.57828914,1.16321563,0.44647831,0.27202407,0.00604536,0.06105124,0.59229712,0.44345302,0.03331261,0.27829067
-2.57228614,1.15351532,0.44162951,0.26973774,0.00618557,0.06046231,0.58681571,0.43746881,0.03363330,0.27825411
-2.56628314,1.14085847,0.43538238,0.26709675,0.00631459,0.05958940,0.57870031,0.43039342,0.03383161,0.27722059
-2.56028014,1.12518313,0.42774279,0.26407850,0.00643324,0.05843505,0.56795854,0.42215503,0.03391567,0.27522243
-2.55427714,1.10660020,0.41877607,0.26069661,0.00654305,0.05701161,0.55469256,0.41275872,0.03389754,0.27232772
-2.54827414,1.08537924,0.40860200,0.25699702,0.00664611,0.05534059,0.53909228,0.40228210,0.03379251,0.26863626
-2.54227114,1.06192866,0.39738778,0.25305291,0.00674497,0.05345172,0.52142572,0.39086868,0.03361835,0.26427430
-2.53626813,1.03677146,0.38533923,0.24895850,0.00684245,0.05138179,0.50202714,0.37871938,0.03339439,0.25938828
-2.53026513,1.01051778,0.37269089,0.24482222,0.00694149,0.04917328,0.48128344,0.36608275,0.03314057,0.25413799
-2.52426213,0.98383588,0.35969540,0.24075962,0.00704497,0.04687292,0.45961959,0.35324422,0.03287649,0.24868942
-2.51825913,0.95742275,0.34661281,0.23688627,0.00715556,0.04453019,0.43748370,0.34051510,0.03262050,0.24320769
-2.51225613,0.93197600,0.33370014,0.23331127,0.00727557,0.04219578,0.41533234,0.32822162,0.03238887,0.23785039
-2.50625313,0.90816802,0.32120192,0.23013139,0.00740685,0.03992023,0.39361675,0.31669449,0.03219506,0.23276177
-2.50025013,0.88662367,0.30934188,0.22742635,0.00755067,0.03775257,0.37277030,0.30625944,0.03204924,0.22806782
-2.49424712,0.86790202,0.29831618,0.22525532,0.00770774,0.03573921,0.35319762,0.29722871,0.03195790,0.22387268
-2.48824412,0.85248284,0.28828836,0.22365478,0.00787817,0.03392290,0.33526565,0.28989393,0.03192375,0.22025633
-2.48224112,0.84075783,0.27938618,0.22263783,0.00806153,0.03234193,0.31929660,0.28452033,0.03194574,0.21727371
-2.47623812,0.83302664,0.27170012,0.22219488,0.00825696,0.03102954,0.30556296,0.28134212,0.03201941,0.21495515
-2.47023512,0.82949707,0.26528368,0.22229550,0.00846327,0.03001341,0.29428437,0.28055924,0.03213728,0.21330818
-2.46423212,0.83028913,0.26015506,0.22289149,0.00867915,0.02931535,0.28562608,0.28233498,0.03228948,0.21232020
-2.45822911,0.83544193,0.25630009,0.22392066,0.00890327,0.02895119,0.27969895,0.28679453,0.03246452,0.21196222
-2.45222611,0.84492273,0.25367607,0.22531118,0.00913457,0.02893064,0.27656052,0.29402409,0.03265003,0.21219303
-2.44622311,0.85863716,0.25221614,0.22698632,0.00937236,0.02925738,0.27621703,0.30407047,0.03283367,0.21296373
-2.44022011,0.87643986,0.25183398,0.22886898,0.00961656,0.02992913,0.27862601,0.31694099,0.03300391,0.21422226
-2.43421711,0.89814471,0.25242847,0.23088610,0.00986780,0.03093788,0.28369946,0.33260345,0.03315082,0.21591775
-2.42821411,0.92353418,0.25388807,0.23297243,0.01012756,0.03227011,0.29130725,0.35098644,0.03326675,0.21800427
-2.42221111,0.95236730,0.25609484,0.23507370,0.01039822,0.03390716,0.30128083,0.37197960,0.03334689,0.22044406
-2.41620810,0.98438610,0.25892781,0.23714880,0.01068306,0.03582561,0.31341725,0.39543432,0.03338965,0.22320987
-2.41020510,1.01932041,0.26226585,0.23917125,0.01098624,0.03799783,0.32748342,0.42116468,0.03339694,0.22628645
-2.40420210,1.05689142,0.26598989,0.24112952,0.01131264,0.04039265,0.34322094,0.44894903,0.03337422,0.22967120
-2.39819910,1.09681394,0.26998464,0.24302670,0.01166775,0.04297610,0.36035127,0.47853225,0.03333044,0.23337393
-2.39219610,1.13879808,0.27413985,0.24487921,0.01205741,0.04571240,0.37858176,0.50962892,0.03327772,0.23741585
-2.38619310,1.18255058,0.27835131,0.24671501,0.01248757,0.04856501,0.39761220,0.54192748,0.03323108,0.24182795
-2.38019010,1.22777637,0.28252166,0.24857117,0.01296397,0.05149792,0.41714224,0.57509554,0.03320784,0.24664886
-2.37418709,1.27418053,0.28656108,0.25049128,0.01349185,0.05447701,0.43687944,0.60878620,0.03322711,0.25192241
-2.36818409,1.32147116,0.29038812,0.25252261,0.01407561,0.05747149,0.45654788,0.64264544,0.03330913,0.25769499
-2.36218109,1.36936312,0.29393055,0.25471329,0.01471851,0.06045551,0.47589709,0.67632035,0.03347460,0.26401292
-2.35617809,1.41758274,0.29712639,0.25710971,0.01542237,0.06340961,0.49471099,0.70946783,0.03374402,0.27091997
-2.35017509,1.46587327,0.29992499,0.25975413,0.01618731,0.06632221,0.51281647,0.74176366,0.03413706,0.27845508
-2.34417209,1.51400088,0.30228824,0.26268266,0.01701158,0.06919087,0.53009113,0.77291136,0.03467193,0.28665049
-2.33816908,1.56176077,0.30419165,0.26592368,0.01789141,0.07202334,0.54646981,0.80265046,0.03536492,0.29553016
-2.33216608,1.60898290,0.30562538,0.26949661,0.01882097,0.07483833,0.56194930,0.83076387,0.03622985,0.30510870
-2.32616308,1.65553698,0.30659492,0.27341122,0.01979236,0.07766581,0.57659100,0.85708381,0.03727779,0.31539066
-2.32016008,1.70133608,0.30712147,0.27766722,0.02079574,0.08054689,0.59052097,0.88149609,0.03851673,0.32637022
-2.31415708,1.74633859,0.30724178,0.28225435,0.02181954,0.08353326,0.60392741,0.90394244,0.03995146,0.33803124
-2.30815408,1.79054823,0.30700746,0.28715264,0.02285064,0.08668601,0.61705513,0.92442069,0.04158340,0.35034756
-2.30215108,1.83401176,0.30648370,0.29233307,0.02387481,0.09007398,0.63019736,0.94298290,0.04341070,0.36328355
-2.29614807,1.87681461,0.30574740,0.29775835,0.02487700,0.09377165,0.64368483,0.95973129,0.04542823,0.37679478
-2.29014507,1.91907429,0.30488478,0.30338392,0.02584180,0.09785656,0.65787273,0.97481243,0.04762781,0.39082883
-2.28414207,1.96093204,0.30398844,0.30915905,0.02675391,0.10240637,0.67312576,0.98840971,0.04999841,0.40532606
-2.27813907,2.00254292,0.30315425,0.31502803,0.02759854,0.10749569,0.68980210,1.00073465,0.05252640,0.42022036
-2.27213607,2.04406499,0.30247785,0.32093142,0.02836189,0.11319281,0.70823687,1.01201735,0.05519587,0.43543992
-2.26613307,2.08564800,0.30205128,0.32680735,0.02903149,0.11955636,0.72872589,1.02249660,0.05798900,0.45090780
-2.26013007,2.12742216,0.30195962,0.33259280,0.02959662,0.12663228,0.75151046,1.03241004,0.06088638,0.46654249
-2.25412706,2.16948764,0.30227797,0.33822487,0.03004852,0.13445088,0.77676386,1.04198484,0.06386739,0.48225831
-2.24812406,2.21190532,0.30306885,0.34364207,0.03038063,0.14302454,0.80458030,1.05142935,0.06691053,0.49796582
-2.24212106,2.25468912,0.30438011,0.34878551,0.03058869,0.15234579,0.83496681,1.06092583,0.06999380,0.51357209
-2.23611806,2.29780052,0.30624344,0.35360004,0.03067079,0.16238621,0.86783845,1.07062479,0.07309502,0.52898104
-2.23011506,2.34114529,0.30867355,0.35803529,0.03062729,0.17309588,0.90301718,1.08064081,0.07619210,0.54409384
-2.22411206,2.38457282,0.31166801,0.36204663,0.03046070,0.18440378,0.94023434,1.09105020,0.07926337,0.55880935
-2.21810905,2.42787793,0.31520772,0.36559601,0.03017548,0.19621879,0.97913681,1.10189021,0.08228787,0.57302473
-2.21210605,2.47080522,0.31925793,0.36865260,0.02977779,0.20843162,1.01929645,1.11315998,0.08524554,0.58663631
-2.20610305,2.51305573,0.32376979,0.37119337,0.02927516,0.22091727,1.06022248,1.12482289,0.08811756,0.59954066
-2.20010005,2.55429569,0.32868229,0.37320348,0.02867623,0.23353825,1.10137629,1.13681022,0.09088653,0.61163591
-2.19409705,2.59416702,0.33392447,0.37467647,0.02799038,0.24614820,1.14218810,1.14902592,0.09353678,0.62282333
-2.18809405,2.63229922,0.33941784,0.37561437,0.02722746,0.25859589,1.18207470,1.16135219,0.09605461,0.63300926
-2.18209105,2.66832215,0.34507891,0.37602761,0.02639748,0.27072950,1.22045765,1.17365564,0.09842856,0.64210709
-2.17608804,2.70187925,0.35082156,0.37593478,0.02551037,0.28240088,1.25678133,1.18579384,0.10064966,0.65003954
-2.17008504,2.73264078,0.35655951,0.37536225,0.02457579,0.29346976,1.29053000,1.19762191,0.10271172,0.65674090
-2.16408204,2.76031636,0.36220842,0.37434366,0.02360298,0.30380775,1.32124350,1.20899902,0.10461152,0.66215922
-2.15807904,2.78466661,0.36768784,0.37291927,0.02260062,0.31330187,1.34853093,1.21979456,0.10634900,0.66625836
-2.15207604,2.80551310,0.37292289,0.37113512,0.02157683,0.32185764,1.37208201,1.22989371,0.10792738,0.66901976
-2.14607304,2.82274641,0.37784555,0.36904212,0.02053912,0.32940161,1.39167584,1.23920229,0.10935316,0.67044370
-2.14007004,2.83633182,0.38239567,0.36669497,0.01949442,0.33588310,1.40718667,1.24765083,0.11063607,0.67055009
-2.13406703,2.84631226,0.38652164,0.36415095,0.01844914,0.34127532,1.41858694,1.25519744,0.11178879,0.66937864
-2.12806403,2.85280849,0.39018076,0.36146858,0.01740920,0.34557568,1.42594720,1.26182967,0.11282660,0.66698833
-2.12206103,2.85601618,0.39333920,0.35870619,0.01638011,0.34880540,1.42943335,1.26756508,0.11376687,0.66345612
-2.11605803,2.85620004,0.39597184,0.35592044,0.01536706,0.35100835,1.42930115,1.27245057,0.11462834,0.65887506
-2.11005503,2.85368516,0.39806173,0.35316472,0.01437492,0.35224930,1.42588829,1.27656035,0.11543035,0.65335172
-2.10405203,2.84884569,0.39959942,0.35048762,0.01340835,0.35261151,1.41960441,1.27999278,0.11619187,0.64700309
-2.09804902,2.84209137,0.40058215,0.34793147,0.01247173,0.35219387,1.41091919,1.28286589,0.11693052,0.63995311
-2.09204602,2.83385249,0.40101297,0.34553088,0.01156924,0.35110762,1.40034919,1.28531200,0.11766155,0.63232893
-2.08604302,2.82456365,0.40089972,0.34331164,0.01070480,0.34947281,1.38844347,1.28747146,0.11839679,0.62425725
-2.08004002,2.81464729,0.40025420,0.34128967,0.00988207,0.34741460,1.37576876,1.28948579,0.11914376,0.61586065
-2.07403702,2.80449757,0.39909127,0.33947044,0.00910434,0.34505952,1.36289429,1.29149053,0.11990486,0.60725440
-2.06803402,2.79446534,0.39742817,0.33784864,0.00837455,0.34253189,1.35037699,1.29360809,0.12067682,0.59854367
-2.06203102,2.78484494,0.39528390,0.33640824,0.00769519,0.33995035,1.33874717,1.29594095,0.12145033,0.58982150
-2.05602801,2.77586344,0.39267889,0.33512301,0.00706824,0.33742484,1.32849532,1.29856555,0.12221000,0.58116738
-2.05002501,2.76767286,0.38963472,0.33395737,0.00649515,0.33505397,1.32006028,1.30152715,0.12293463,0.57264673
-2.04402201,2.76034574,0.38617410,0.33286762,0.00597678,0.33292286,1.31381900,1.30483597,0.12359781,0.56431107
-2.03801901,2.75387418,0.38232091,0.33180357,0.00551339,0.33110165,1.31007830,1.30846486,0.12416878,0.55619897
-2.03201601,2.74817260,0.37810044,0.33071032,0.00510462,0.32964449,1.30906876,1.31234861,0.12461366,0.54833761
-2.02601301,2.74308382,0.37353958,0.32953029,0.00474950,0.32858929,1.31094078,1.31638496,0.12489684,0.54074486
-2.02001001,2.73838824,0.36866704,0.32820537,0.00444650,0.32795794,1.31576293,1.32043743,0.12498262,0.53343156
-2.01400700,2.73381569,0.36351353,0.32667896,0.00419356,0.32775713,1.32352251,1.32433972,0.12483685,0.52640406
-2.00800400,2.72905914,0.35811181,0.32489805,0.00398813,0.32797964,1.33412825,1.32790154,0.12442868,0.51966655
-2.00200100,2.72378971,0.35249654,0.32281500,0.00382730,0.32860599,1.34741481,1.33091566,0.12373224,0.51322320
-1.99599800,2.71767207,0.34670397,0.32038915,0.00370782,0.32960638,1.36314902,1.33316580,0.12272806,0.50707982
-1.98999500,2.71037955,0.34077145,0.31758803,0.00362624,0.33094273,1.38103738,1.33443497,0.12140438,0.50124494
-1.98399200,2.70160802,0.33473667,0.31438825,0.00357898,0.33257075,1.40073460,1.33451394,0.11975807,0.49573030
-1.97798899,2.69108802,0.32863674,0.31077601,0.00356243,0.33444191,1.42185277,1.33320931,0.11779519,0.49055050
-1.97198599,2.67859448,0.32250714,0.30674719,0.00357304,0.33650522,1.44397084,1.33035089,0.11553120,0.48572209
-1.96598299,2.66395358,0.31638060,0.30230709,0.00360743,0.33870865,1.46664408,1.32579798,0.11299070,0.48126195
-1.95997999,2.64704657,0.31028587,0.29746976,0.00366239,0.34100025,1.48941334,1.31944433,0.11020677,0.47718522
-1.95397699,2.62781046,0.30424667,0.29225718,0.00373503,0.34332886,1.51181370,1.31122147,0.10721992,0.47350277
-1.94797399,2.60623568,0.29828069,0.28669804,0.00382275,0.34564451,1.53338262,1.30110031,0.10407675,0.47021866
-1.94197099,2.58236099,0.29239881,0.28082644,0.00392330,0.34789837,1.55366734,1.28909107,0.10082821,0.46732748
-1.93596798,2.55626626,0.28660465,0.27468050,0.00403479,0.35004257,1.57223162,1.27524149,0.09752781,0.46481211
-1.92996498,2.52806350,0.28089442,0.26830093,0.00415564,0.35202979,1.58866185,1.25963342,0.09422960,0.46264181
-1.92396198,2.49788700,0.27525710,0.26172961,0.00428462,0.35381284,1.60257272,1.24237829,0.09098619,0.46077111
-1.91795898,2.46588333,0.26967516,0.25500830,0.00442073,0.35534427,1.61361250,1.22361146,0.08784680,0.45913948
-1.91195598,2.43220187,0.26412551,0.24817758,0.00456320,0.35657625,1.62146822,1.20348599,0.08485550,0.45767194
-1.90595298,2.39698661,0.25858094,0.24127590,0.00471142,0.35746068,1.62587075,1.18216621,0.08204965,0.45628075
-1.89994997,2.36036996,0.25301186,0.23433895,0.00486487,0.35794982,1.62660008,1.15982138,0.07945869,0.45486802
-1.89394697,2.32246891,0.24738827,0.22739925,0.00502305,0.35799718,1.62349072,1.13661991,0.07710319,0.45332944
-1.88794397,2.28338402,0.24168205,0.22048612,0.00518541,0.35755903,1.61643723,1.11272450,0.07499440,0.45155869
-1.88194097,2.24320124,0.23586918,0.21362580,0.00535137,0.35659628,1.60539990,1.08828836,0.07313410,0.44945268
-1.87593797,2.20199669,0.22993209,0.20684196,0.00552018,0.35507668,1.59041018,1.06345277,0.07151488,0.44691711
-1.86993497,2.15984390,0.22386186,0.20015632,0.00569100,0.35297737,1.57157577,1.03834611,0.07012077,0.44387232
-1.86393197,2.11682327,0.21766018,0.19358955,0.00586285,0.35028744,1.54908495,1.01308430,0.06892824,0.44025898
-1.85792896,2.07303300,0.21134108,0.18716223,0.00603465,0.34701046,1.52320970,0.98777257,0.06790745,0.43604334
-1.85192596,2.02860073,0.20493213,0.18089591,0.00620524,0.34316680,1.49430727,0.96250842,0.06702368,0.43122188
-1.84592296,1.98369504,0.19847529,0.17481415,0.00637347,0.33879546,1.46281968,0.93738537,0.06623901,0.42582487
-1.83991996,1.93853597,0.19202710,0.16894346,0.00653824,0.33395534,1.42927086,0.91249728,0.06551393,0.41991876
-1.83391696,1.89340357,0.18565838,0.16331407,0.00669859,0.32872572,1.39426093,0.88794283,0.06480908,0.41360717
-1.82791396,1.84864376,0.17945324,0.15796049,0.00685379,0.32320590,1.35845761,0.86382972,0.06408684,0.40703027
-1.82191096,1.80467080,0.17350761,0.15292179,0.00700341,0.31751388,1.32258445,0.84027818,0.06331278,0.40036265
-1.81590795,1.76196581,0.16792712,0.14824148,0.00714739,0.31178408,1.28740612,0.81742355,0.06245693,0.39380951
-1.80990495,1.72107110,0.16282448,0.14396712,0.00728611,0.30616414,1.25371079,0.79541754,0.06149485,0.38760137
-1.80390195,1.68258027,0.15831656,0.14014941,0.00742043,0.30081092,1.22229014,0.77442796,0.06040835,0.38198747
-1.79789895,1.64712418,0.15452098,0.13684109,0.00755169,0.29588576,1.19391736,0.75463689,0.05918599,0.37722799
-1.79189595,1.61535331,0.15155264,0.13409533,0.00768172,0.29154927,1.16932399,0.73623717,0.05782320,0.37358547
-1.78589295,1.58791719,0.14952008,0.13196392,0.00781282,0.28795584,1.14917631,0.71942745,0.05632225,0.37131565
-1.77988994,1.56544175,0.14852197,0.13049525,0.00794768,0.28524816,1.13405214,0.70440596,0.05469181,0.37065819
-1.77388694,1.54850553,0.14864378,0.12973214,0.00808933,0.28355193,1.12441906,0.69136328,0.05294639,0.37182758
-1.76788394,1.53761615,0.14995475,0.12970963,0.00824103,0.28297108,1.12061495,0.68047455,0.05110550,0.37500459
-1.76188094,1.53318789,0.15250534,0.13045288,0.00840619,0.28358370,1.12283183,0.67189163,0.04919277,0.38032864
-1.75587794,1.53552175,0.15632531,0.13197522,0.00858824,0.28543895,1.13110364,0.66573547,0.04723489,0.38789138
-1.74987494,1.54478895,0.16142231,0.13427655,0.00879057,0.28855498,1.14529898,0.66208945,0.04526052,0.39773173
-1.74387194,1.56101878,0.16778135,0.13734199,0.00901635,0.29291812,1.16511895,0.66099378,0.04329926,0.40983264
-1.73786893,1.58409145,0.17536491,0.14114118,0.00926856,0.29848326,1.19010073,0.66244166,0.04138062,0.42411962
-1.73186593,1.61373642,0.18411383,0.14562790,0.00954983,0.30517544,1.21962684,0.66637711,0.03953306,0.44046117
-1.72586293,1.64953626,0.19394894,0.15074037,0.00986244,0.31289257,1.25293991,0.67269497,0.03778320,0.45867103
-1.71985993,1.69093591,0.20477330,0.15640201,0.01020829,0.32150918,1.28916267,0.68124275,0.03615512,0.47851220
-1.71385693,1.73725690,0.21647500,0.16252279,0.01058890,0.33088083,1.32732239,0.69182449,0.03466982,0.49970260
-1.70785393,1.78771574,0.22893036,0.16900102,0.01100540,0.34084919,1.36637897,0.70420629,0.03334480,0.52192197
-1.70185093,1.84144565,0.24200741,0.17572556,0.01145859,0.35124733,1.40525567,0.71812318,0.03219384,0.54481999
-1.69584792,1.89752042,0.25556943,0.18257837,0.01194891,0.36190499,1.44287121,0.73328695,0.03122682,0.56802508
-1.68984492,1.95497921,0.26947844,0.18943722,0.01247653,0.37265362,1.47817202,0.74939443,0.03044974,0.59115366
-1.68384192,2.01285116,0.28359838,0.19617858,0.01304130,0.38333088,1.51016339,0.76613580,0.02986476,0.61381952
-1.67783892,2.07017865,0.29779792,0.20268044,0.01364278,0.39378446,1.53793819,0.78320241,0.02947035,0.63564292
-1.67183592,2.12603814,0.31195272,0.20882507,0.01428019,0.40387492,1.56070216,0.80029376,0.02926147,0.65625921
-1.66583292,2.17955789,0.32594702,0.21450152,0.01495238,0.41347767,1.57779463,0.81712318,0.02922980,0.67532662
-1.65982991,2.22993192,0.33967460,0.21960789,0.01565771,0.42248388,1.58870417,0.83342218,0.02936399,0.69253309
-1.65382691,2.27643008,0.35303898,0.22405318,0.01639397,0.43080048,1.59307841,0.84894318,0.02964990,0.70760192
-1.64782391,2.31840405,0.36595302,0.22775885,0.01715821,0.43834927,1.59072801,0.86346073,0.03007087,0.72029631
-1.64182091,2.35528982,0.37833796,0.23065987,0.01794667,0.44506535,1.58162488,0.87677138,0.03060800,0.73042250
-1.63581791,2.38660696,0.39012203,0.23270548,0.01875455,0.45089512,1.56589478,0.88869243,0.03124042,0.73783182
-1.62981491,2.41195547,0.40123879,0.23385949,0.01957598,0.45579394,1.54380523,0.89905984,0.03194560,0.74242159
-1.62381191,2.43101112,0.41162547,0.23410029,0.02040381,0.45972387,1.51574920,0.90772576,0.03269969,0.74413494
-1.61780890,2.44352001,0.42122136,0.23342055,0.02122964,0.46265159,1.48222582,0.91455607,0.03347787,0.74295980
-1.61180590,2.44929328,0.42996658,0.23182671,0.02204380,0.46454675,1.44381901,0.91942825,0.03425476,0.73892717
-1.60580290,2.44820262,0.43780125,0.22933823,0.02283534,0.46538093,1.40117515,0.92223003,0.03500485,0.73210879
