energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.28564282,0.28081106,0.19093208,0.02627954,0.04094359,0.00024728,0.00799149,0.05477557
-5.27963982,0.24520240,0.16672115,0.02294708,0.03575166,0.00021592,0.00697814,0.04782975
-5.27363682,0.21257194,0.14453494,0.01989335,0.03099397,0.00018719,0.00604953,0.04146483
-5.26763382,0.18296064,0.12440141,0.01712218,0.02667649,0.00016111,0.00520684,0.03568881
-5.26163082,0.15634348,0.10630359,0.01463123,0.02279558,0.00013767,0.00444935,0.03049681
-5.25562781,0.13263927,0.09018633,0.01241290,0.01933940,0.00011680,0.00377476,0.02587302
-5.24962481,0.11172097,0.07596326,0.01045528,0.01628941,0.00009838,0.00317945,0.02179264
-5.24362181,0.09342592,0.06352381,0.00874315,0.01362191,0.00008227,0.00265880,0.01822396
-5.23761881,0.07756578,0.05273992,0.00725890,0.01130943,0.00006830,0.00220744,0.01513023
-5.23161581,0.06393564,0.04347228,0.00598334,0.00932210,0.00005630,0.00181954,0.01247150
-5.22561281,0.05232219,0.03557586,0.00489651,0.00762880,0.00004607,0.00148903,0.01020614
-5.21960980,0.04251076,0.02890470,0.00397832,0.00619825,0.00003743,0.00120981,0.00829229
-5.21360680,0.03429114,0.02331586,0.00320910,0.00499980,0.00003020,0.00097589,0.00668895
-5.20760380,0.02746219,0.01867259,0.00257003,0.00400410,0.00002418,0.00078154,0.00535688
-5.20160080,0.02183527,0.01484662,0.00204345,0.00318367,0.00001923,0.00062141,0.00425928
-5.19559780,0.01723665,0.01171982,0.00161311,0.00251317,0.00001518,0.00049053,0.00336226
-5.18959480,0.01350886,0.00918513,0.00126427,0.00196963,0.00001190,0.00038444,0.00263512
-5.18359180,0.01051133,0.00714695,0.00098379,0.00153257,0.00000926,0.00029914,0.00205044
-5.17758879,0.00812033,0.00552114,0.00076009,0.00118393,0.00000715,0.00023109,0.00158408
-5.17158579,0.00622836,0.00423461,0.00058312,0.00090804,0.00000548,0.00017724,0.00121508
-5.16558279,0.00474322,0.00322463,0.00044428,0.00069145,0.00000418,0.00013496,0.00092547
-5.15957979,0.00358676,0.00243805,0.00033628,0.00052276,0.00000316,0.00010204,0.00070003
-5.15357679,0.00269357,0.00183033,0.00025304,0.00039242,0.00000237,0.00007660,0.00052602
-5.14757379,0.00200949,0.00136457,0.00018955,0.00029251,0.00000177,0.00005710,0.00039291
-5.14157079,0.00149023,0.00101057,0.00014175,0.00021654,0.00000131,0.00004228,0.00029212
-5.13556778,0.00110004,0.00074385,0.00010644,0.00015925,0.00000096,0.00003111,0.00021675
-5.12956478,0.00081043,0.00054483,0.00008112,0.00011645,0.00000071,0.00002276,0.00016138
-5.12356178,0.00059915,0.00039805,0.00006400,0.00008478,0.00000052,0.00001660,0.00012182
-5.11755878,0.00044915,0.00029148,0.00005386,0.00006164,0.00000038,0.00001211,0.00009498
-5.11155578,0.00034790,0.00021595,0.00005006,0.00004503,0.00000028,0.00000890,0.00007878
-5.10555278,0.00028672,0.00016468,0.00005256,0.00003343,0.00000022,0.00000669,0.00007197
-5.09954977,0.00026038,0.00013287,0.00006191,0.00002575,0.00000018,0.00000527,0.00007419
-5.09354677,0.00026688,0.00011747,0.00007936,0.00002122,0.00000016,0.00000449,0.00008596
-5.08754377,0.00030734,0.00011693,0.00010698,0.00001936,0.00000016,0.00000429,0.00010871
-5.08154077,0.00038620,0.00013117,0.00014784,0.00001997,0.00000018,0.00000462,0.00014496
-5.07553777,0.00051152,0.00016149,0.00020622,0.00002306,0.00000022,0.00000553,0.00019848
-5.06953477,0.00069554,0.00021069,0.00028796,0.00002889,0.00000029,0.00000708,0.00027460
-5.06353177,0.00095549,0.00028323,0.00040085,0.00003798,0.00000040,0.00000943,0.00038051
-5.05752876,0.00131459,0.00038546,0.00055509,0.00005108,0.00000054,0.00001277,0.00052575
-5.05152576,0.00180340,0.00052596,0.00076389,0.00006930,0.00000074,0.00001738,0.00072274
-5.04552276,0.00246132,0.00071597,0.00104417,0.00009406,0.00000101,0.00002363,0.00098740
-5.03951976,0.00333852,0.00096992,0.00141734,0.00012725,0.00000137,0.00003199,0.00133995
-5.03351676,0.00449803,0.00130598,0.00191028,0.00017122,0.00000184,0.00004306,0.00180576
-5.02751376,0.00601815,0.00174683,0.00255630,0.00022894,0.00000246,0.00005759,0.00241629
-5.02151076,0.00799509,0.00232033,0.00339631,0.00030406,0.00000327,0.00007649,0.00321020
-5.01550775,0.01054574,0.00306037,0.00448001,0.00040100,0.00000431,0.00010088,0.00423445
-5.00950475,0.01381060,0.00400770,0.00586709,0.00052512,0.00000564,0.00013211,0.00554547
-5.00350175,0.01795658,0.00521074,0.00762848,0.00068273,0.00000734,0.00017177,0.00721028
-4.99749875,0.02317969,0.00672637,0.00984745,0.00088131,0.00000947,0.00022172,0.00930759
-4.99149575,0.02970728,0.00862054,0.01262060,0.00112949,0.00001214,0.00028416,0.01192870
-4.98549275,0.03779974,0.01096882,0.01605855,0.00143716,0.00001545,0.00036157,0.01517817
-4.97948974,0.04775130,0.01385659,0.02028630,0.00181552,0.00001951,0.00045676,0.01917413
-4.97348674,0.05988965,0.01737893,0.02544307,0.00227702,0.00002447,0.00057287,0.02404819
-4.96748374,0.07457419,0.02164014,0.03168154,0.00283534,0.00003047,0.00071333,0.02994464
-4.96148074,0.09219247,0.02675268,0.03916636,0.00350519,0.00003767,0.00088185,0.03701911
-4.95547774,0.11315466,0.03283557,0.04807178,0.00430218,0.00004624,0.00108236,0.04543630
-4.94947474,0.13788580,0.04001215,0.05857837,0.00524247,0.00005634,0.00131892,0.05536687
-4.94347174,0.16681564,0.04840714,0.07086870,0.00634240,0.00006816,0.00159565,0.06698340
-4.93746873,0.20036602,0.05814295,0.08512199,0.00761800,0.00008187,0.00191656,0.08045526
-4.93146573,0.23893594,0.06933535,0.10150775,0.00908445,0.00009763,0.00228550,0.09594267
-4.92546273,0.28288441,0.08208854,0.12017848,0.01075539,0.00011559,0.00270588,0.11358978
-4.91945973,0.33251148,0.09648958,0.14126167,0.01264224,0.00013587,0.00318058,0.13351708
-4.91345673,0.38803812,0.11260260,0.16485120,0.01475340,0.00015855,0.00371171,0.15581329
-4.90745373,0.44958548,0.13046274,0.19099853,0.01709346,0.00018370,0.00430043,0.18052706
-4.90145073,0.51715448,0.15007029,0.21970407,0.01966247,0.00021131,0.00494675,0.20765876
-4.89544772,0.59060685,0.17138509,0.25090907,0.02245517,0.00024133,0.00564935,0.23715284
-4.88944472,0.66964841,0.19432178,0.28448860,0.02546036,0.00027362,0.00640543,0.26889120
-4.88344172,0.75381614,0.21874597,0.32024595,0.02866045,0.00030801,0.00721054,0.30268789
-4.87743872,0.84246969,0.24447181,0.35790912,0.03203107,0.00034424,0.00805858,0.33828577
-4.87143572,0.93478873,0.27126120,0.39712967,0.03554103,0.00038196,0.00894170,0.37535543
-4.86543272,1.02977671,0.29882490,0.43748430,0.03915244,0.00042078,0.00985038,0.41349668
-4.85942971,1.12627178,0.32682564,0.47847953,0.04282108,0.00046021,0.01077353,0.45224296
-4.85342671,1.22296503,0.35488345,0.51955942,0.04649718,0.00049972,0.01169864,0.49106862
-4.84742371,1.31842612,0.38258307,0.56011655,0.05012631,0.00053872,0.01261207,0.52939925
-4.84142071,1.41113572,0.40948333,0.59950574,0.05365065,0.00057661,0.01349932,0.56662467
-4.83541771,1.49952399,0.43512829,0.63706048,0.05701045,0.00061273,0.01434544,0.60211438
-4.82941471,1.58201381,0.45905976,0.67211130,0.06014565,0.00064644,0.01513542,0.63523490
-4.82341171,1.65706720,0.48083072,0.70400556,0.06299763,0.00067712,0.01585466,0.66536838
-4.81740870,1.72323315,0.50001914,0.73212782,0.06551105,0.00070417,0.01648943,0.69193183
-4.81140570,1.77919477,0.51624160,0.75591996,0.06763562,0.00072706,0.01702731,0.71439597
-4.80540270,1.82381373,0.52916608,0.77490012,0.06932772,0.00074531,0.01745768,0.73230307
-4.79939970,1.85616999,0.53852342,0.78867975,0.07055199,0.00075857,0.01777207,0.74528285
-4.79339670,1.87559492,0.54411676,0.79697775,0.07128246,0.00076656,0.01796451,0.75306573
-4.78739370,1.88169627,0.54582863,0.79963129,0.07150356,0.00076911,0.01803181,0.75549282
-4.78139070,1.87437384,0.54362540,0.79660266,0.07121061,0.00076620,0.01797371,0.75252210
-4.77538769,1.85382512,0.53755860,0.78798188,0.07041004,0.00075792,0.01779299,0.74423062
-4.76938469,1.82054062,0.52776343,0.77398497,0.06911915,0.00074446,0.01749544,0.73081255
-4.76338169,1.77528929,0.51445426,0.75494804,0.06736553,0.00072616,0.01708979,0.71257322
-4.75737869,1.71909472,0.49791744,0.73131751,0.06518605,0.00070344,0.01658750,0.68991941
-4.75137569,1.65320341,0.47850185,0.70363693,0.06262567,0.00067683,0.01600251,0.66334656
-4.74537269,1.57904668,0.45660758,0.67253117,0.05973585,0.00064692,0.01535094,0.63342332
-4.73936968,1.49819805,0.43267334,0.63868868,0.05657294,0.00061438,0.01465071,0.60077432
-4.73336668,1.41232811,0.40716311,0.60284258,0.05319641,0.00057990,0.01392117,0.56606194
-4.72736368,1.32315883,0.38055281,0.56575161,0.04966700,0.00054422,0.01318270,0.52996789
-4.72136068,1.23241923,0.35331733,0.52818153,0.04604508,0.00050807,0.01245628,0.49317533
-4.71535768,1.14180423,0.32591870,0.49088778,0.04238902,0.00047216,0.01176321,0.45635228
-4.70935468,1.05293781,0.29879556,0.45459992,0.03875381,0.00043719,0.01112465,0.42013691
-4.70335168,0.96734194,0.27235461,0.42000832,0.03518992,0.00040381,0.01056138,0.38512502
-4.69734867,0.88641154,0.24696390,0.38775330,0.03174238,0.00037261,0.01009349,0.35186019
-4.69134567,0.81139610,0.22294835,0.35841688,0.02845022,0.00034415,0.00974013,0.32082656
-4.68534267,0.74338776,0.20058738,0.33251707,0.02534615,0.00031888,0.00951931,0.29244426
-4.67933967,0.68331532,0.18011452,0.31050447,0.02245653,0.00029721,0.00944770,0.26706739
-4.67333667,0.63194380,0.16171893,0.29276092,0.01980157,0.00027946,0.00954047,0.24498418
-4.66733367,0.58987838,0.14554832,0.27959981,0.01739582,0.00026589,0.00981110,0.22641908
-4.66133067,0.55757207,0.13171327,0.27126777,0.01524878,0.00025667,0.01027123,0.21153628
-4.65532766,0.53533586,0.12029235,0.26794709,0.01336571,0.00025192,0.01093052,0.20044432
-4.64932466,0.52335049,0.11133777,0.26975875,0.01174850,0.00025167,0.01179644,0.19320127
-4.64332166,0.52167911,0.10488125,0.27676556,0.01039670,0.00025590,0.01287414,0.18982025
-4.63731866,0.53027987,0.10093976,0.28897524,0.00930846,0.00026454,0.01416625,0.19027482
-4.63131566,0.54901811,0.09952081,0.30634323,0.00848166,0.00027743,0.01567274,0.19450397
-4.62531266,0.57767772,0.10062714,0.32877515,0.00791491,0.00029441,0.01739072,0.20241665
-4.61930965,0.61597146,0.10426045,0.35612880,0.00760860,0.00031526,0.01931435,0.21389554
-4.61330665,0.66355025,0.11042430,0.38821597,0.00756595,0.00033972,0.02143472,0.22880007
-4.60730365,0.72001168,0.11912579,0.42480379,0.00779404,0.00036754,0.02373980,0.24696873
-4.60130065,0.78490766,0.13037626,0.46561617,0.00830489,0.00039845,0.02621444,0.26822058
-4.59529765,0.85775190,0.14419083,0.51033505,0.00911650,0.00043219,0.02884048,0.29235620
-4.58929465,0.93802714,0.16058700,0.55860198,0.01025404,0.00046855,0.03159686,0.31915803
-4.58329165,1.02519276,0.17958238,0.61001990,0.01175099,0.00050737,0.03445985,0.34839035
-4.57728864,1.11869286,0.20119159,0.66415529,0.01365047,0.00054856,0.03740338,0.37979900
-4.57128564,1.21796504,0.22542281,0.72054093,0.01600651,0.00059215,0.04039945,0.41311093
-4.56528264,1.32245017,0.25227397,0.77867908,0.01888554,0.00063829,0.04341852,0.44803381
-4.55927964,1.43160296,0.28172885,0.83804534,0.02236783,0.00068731,0.04643016,0.48425587
-4.55327664,1.54490349,0.31375354,0.89809313,0.02654892,0.00073972,0.04940357,0.52144600
-4.54727364,1.66186946,0.34829333,0.95825872,0.03154104,0.00079627,0.05230835,0.55925438
-4.54127064,1.78206888,0.38527038,1.01796702,0.03747432,0.00085794,0.05511516,0.59731382
-4.53526763,1.90513286,0.42458234,1.07663789,0.04449775,0.00092598,0.05779658,0.63524179
-4.52926463,2.03076808,0.46610211,1.13369311,0.05277970,0.00100192,0.06032796,0.67264348
-4.52326163,2.15876819,0.50967884,1.18856395,0.06250786,0.00108758,0.06268836,0.70911581
-4.51725863,2.28902358,0.55514009,1.24069926,0.07388841,0.00118503,0.06486154,0.74425258
-4.51125563,2.42152868,0.60229526,1.28957397,0.08714426,0.00129662,0.06683708,0.77765075
-4.50525263,2.55638601,0.65093982,1.33469802,0.10251211,0.00142491,0.06861153,0.80891779
-4.49924962,2.69380591,0.70086033,1.37562531,0.12023826,0.00157264,0.07018966,0.83768003
-4.49324662,2.83410132,0.75183974,1.41196266,0.14057297,0.00174264,0.07158585,0.86359180
-4.48724362,2.97767670,0.80366253,1.44337832,0.16376334,0.00193778,0.07282547,0.88634514
-4.48124062,3.12501054,0.85611927,1.46960983,0.19004471,0.00216083,0.07394647,0.90567974
-4.47523762,3.27663096,0.90901018,1.49047067,0.21963056,0.00241437,0.07500084,0.92139272
-4.46923462,3.43308465,0.96214705,1.50585556,0.25270128,0.00270069,0.07605625,0.93334778
-4.46323162,3.59489918,1.01535353,1.51574370,0.28939194,0.00302158,0.07719750,0.94148339
-4.45722861,3.76253975,1.06846319,1.52019998,0.32977959,0.00337829,0.07852797,0.94581939
-4.45122561,3.93636177,1.12131561,1.51937360,0.37387045,0.00377130,0.08017077,0.94646166
-4.44522261,4.11656096,1.17375040,1.51349412,0.42158780,0.00420025,0.08226966,0.94360459
-4.43921961,4.30312341,1.22559956,1.50286480,0.47276106,0.00466381,0.08498954,0.93753083
-4.43321661,4.49577842,1.27667876,1.48785357,0.52711691,0.00515959,0.08851640,0.92860830
-4.42721361,4.69395695,1.32677798,1.46888160,0.58427307,0.00568408,0.09305657,0.91728444
-4.42121061,4.89675870,1.37565260,1.44641021,0.64373550,0.00623262,0.09883526,0.90407752
-4.41520760,5.10293102,1.42301545,1.42092648,0.70489950,0.00679939,0.10609414,0.88956544
-4.40920460,5.31086178,1.46853109,1.39292830,0.76705526,0.00737753,0.11508789,0.87437217
-4.40320160,5.51858865,1.51181271,1.36290958,0.82939796,0.00795918,0.12607973,0.85915225
-4.39719860,5.72382560,1.55242261,1.33134620,0.89104258,0.00853567,0.13933577,0.84457392
-4.39119560,5.92400718,1.58987659,1.29868358,0.95104314,0.00909772,0.15511831,0.83130120
-4.38519260,6.11634964,1.62365243,1.26532625,1.00841587,0.00963563,0.17367803,0.81997578
-4.37918959,6.29792711,1.65320245,1.23162997,1.06216560,0.01013961,0.19524537,0.81119899
-4.37318659,6.46575988,1.67796972,1.19789665,1.11131448,0.01060000,0.22002110,0.80551469
-4.36718359,6.61691111,1.69740723,1.16437211,1.15493174,0.01100763,0.24816655,0.80339338
-4.36118059,6.74858730,1.71099912,1.13124673,1.19216337,0.01135408,0.27979371,0.80521814
-4.35517759,6.85823775,1.71828283,1.09865854,1.22226035,0.01163196,0.31495560,0.81127279
-4.34917459,6.94364788,1.71887089,1.06669854,1.24460403,0.01183519,0.35363750,0.82173259
-4.34317159,7.00302157,1.71247116,1.03541757,1.25872761,0.01195916,0.39574925,0.83665783
-4.33716858,7.03504820,1.69890412,1.00483424,1.26433253,0.01200098,0.44111936,0.85599034
-4.33116558,7.03895100,1.67811636,0.97494329,1.26129901,0.01195947,0.48949119,0.87955334
-4.32516258,7.01451405,1.65018915,0.94572379,1.24969027,0.01183531,0.54052164,0.90705433
-4.31915958,6.96208702,1.61534174,0.91714666,1.22975014,0.01163093,0.59378265,0.93809123
-4.31315658,6.88256733,1.57392891,0.88918115,1.20189420,0.01135048,0.64876574,0.97216151
-4.30715358,6.77736141,1.52643308,0.86179986,1.16669502,0.01099966,0.70488957,1.00867413
