energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.75987994,0.67344521,0.01480728,0.02803996,0.00580591,0.23125253,0.15877550,0.05508827,0.13015263,0.16755712
-5.75387694,0.66506010,0.01315165,0.02754394,0.00581298,0.23102512,0.15859644,0.05511645,0.12931268,0.16382426
-5.74787394,0.66036605,0.01161520,0.02721625,0.00590910,0.23245137,0.15924949,0.05557974,0.12964440,0.16056125
-5.74187094,0.65946083,0.01020308,0.02707628,0.00610126,0.23553255,0.16072357,0.05646373,0.13121600,0.15778935
-5.73586793,0.66236280,0.00891807,0.02713905,0.00639522,0.24024098,0.16298895,0.05774818,0.13407214,0.15551366
-5.72986493,0.66901178,0.00776084,0.02741457,0.00679530,0.24652077,0.16599859,0.05940774,0.13823110,0.15372405
-5.72386193,0.67927178,0.00673029,0.02790745,0.00730418,0.25428899,0.16968994,0.06141271,0.14368260,0.15239652
-5.71785893,0.69293519,0.00582395,0.02861656,0.00792263,0.26343721,0.17398703,0.06372977,0.15038634,0.15149514
-5.71185593,0.70972839,0.00503832,0.02953494,0.00864934,0.27383335,0.17880275,0.06632258,0.15827125,0.15097413
-5.70585293,0.72931846,0.00436919,0.03064984,0.00948074,0.28532386,0.18404135,0.06915246,0.16723573,0.15078027
-5.69984992,0.75132083,0.00381201,0.03194303,0.01041082,0.29773620,0.18960099,0.07217885,0.17714869,0.15085529
-5.69384692,0.77530780,0.00336212,0.03339119,0.01143109,0.31088164,0.19537643,0.07535986,0.18785170,0.15113826
-5.68784392,0.80081789,0.00301505,0.03496653,0.01253051,0.32455847,0.20126164,0.07865268,0.19916208,0.15156783
-5.68184092,0.82736578,0.00276666,0.03663764,0.01369558,0.33855557,0.20715245,0.08201405,0.21087699,0.15208432
-5.67583792,0.85445292,0.00261334,0.03837037,0.01491043,0.35265634,0.21294912,0.08540074,0.22277847,0.15263148
-5.66983492,0.88157874,0.00255205,0.04012898,0.01615708,0.36664317,0.21855885,0.08876999,0.23463939,0.15315803
-5.66383192,0.90825224,0.00258038,0.04187733,0.01741576,0.38030208,0.22389808,0.09208012,0.24623013,0.15361891
-5.65782891,0.93400402,0.00269657,0.04358019,0.01866531,0.39342789,0.22889471,0.09529111,0.25732574,0.15397617
-5.65182591,0.95839827,0.00289938,0.04520457,0.01988370,0.40582943,0.23349006,0.09836529,0.26771353,0.15419970
-5.64582291,0.98104477,0.00318803,0.04672108,0.02104858,0.41733491,0.23764056,0.10126809,0.27720068,0.15426758
-5.63981991,1.00161026,0.00356207,0.04810523,0.02213795,0.42779711,0.24131915,0.10396880,0.28562164,0.15416629
-5.63381691,1.01982903,0.00402113,0.04933863,0.02313075,0.43709836,0.24451624,0.10644137,0.29284504,0.15389069
-5.62781391,1.03551211,0.00456482,0.05041009,0.02400763,0.44515481,0.24724029,0.10866514,0.29877967,0.15344378
-5.62181091,1.04855474,0.00519244,0.05131641,0.02475150,0.45192008,0.24951785,0.11062552,0.30337945,0.15283632
-5.61580790,1.05894159,0.00590281,0.05206303,0.02534819,0.45738779,0.25139307,0.11231457,0.30664685,0.15208629
-5.60980490,1.06674942,0.00669407,0.05266432,0.02578697,0.46159294,0.25292665,0.11373135,0.30863481,0.15121820
-5.60380190,1.07214670,0.00756345,0.05314359,0.02606095,0.46461187,0.25419422,0.11488213,0.30944672,0.15026229
-5.59779890,1.07539016,0.00850716,0.05353264,0.02616743,0.46656080,0.25528409,0.11578030,0.30923454,0.14925355
-5.59179590,1.07681803,0.00952026,0.05387109,0.02610801,0.46759278,0.25629459,0.11644607,0.30819499,0.14823070
-5.58579290,1.07684010,0.01059659,0.05420524,0.02588866,0.46789322,0.25733080,0.11690586,0.30656377,0.14723498
-5.57978989,1.07592472,0.01172876,0.05458662,0.02551958,0.46767390,0.25850104,0.11719147,0.30460811,0.14630892
-5.57378689,1.07458324,0.01290816,0.05507024,0.02501492,0.46716592,0.25991302,0.11733897,0.30261776,0.14549509
-5.56778389,1.07335225,0.01412514,0.05571257,0.02439238,0.46661150,0.26166985,0.11738746,0.30089464,0.14483469
-5.56178089,1.07277434,0.01536907,0.05656931,0.02367271,0.46625520,0.26386605,0.11737759,0.29974182,0.14436633
-5.55577789,1.07337803,0.01662863,0.05769310,0.02287908,0.46633476,0.26658379,0.11735008,0.29945177,0.14412469
-5.54977489,1.07565771,0.01789205,0.05913114,0.02203643,0.46707194,0.26988930,0.11734414,0.30029484,0.14413942
-5.54377189,1.08005438,0.01914738,0.06092289,0.02117070,0.46866375,0.27382982,0.11739602,0.30250799,0.14443405
-5.53776888,1.08693795,0.02038280,0.06309803,0.02030814,0.47127448,0.27843108,0.11753757,0.30628452,0.14502516
-5.53176588,1.09659191,0.02158697,0.06567452,0.01947457,0.47502878,0.28369543,0.11779507,0.31176521,0.14592169
-5.52576288,1.10920101,0.02274933,0.06865720,0.01869467,0.48000616,0.28960081,0.11818821,0.31903114,0.14712450
-5.51975988,1.12484239,0.02386037,0.07203674,0.01799140,0.48623719,0.29610044,0.11872939,0.32809871,0.14862621
-5.51375688,1.14348076,0.02491189,0.07578917,0.01738541,0.49370145,0.30312347,0.11942330,0.33891711,0.15041120
-5.50775388,1.16496772,0.02589722,0.07987591,0.01689453,0.50232748,0.31057639,0.12026676,0.35136829,0.15245596
-5.50175088,1.18904536,0.02681129,0.08424453,0.01653346,0.51199469,0.31834540,0.12124901,0.36526980,0.15472959
-5.49574787,1.21535405,0.02765078,0.08883006,0.01631344,0.52253719,0.32629938,0.12235214,0.38038022,0.15719463
-5.48974487,1.24344411,0.02841406,0.09355688,0.01624202,0.53374942,0.33429371,0.12355190,0.39640717,0.15980794
-5.48374187,1.27279106,0.02910114,0.09834121,0.01632302,0.54539336,0.34217452,0.12481877,0.41301765,0.16252191
-5.47773887,1.30281369,0.02971353,0.10309405,0.01655649,0.55720705,0.34978348,0.12611910,0.42985037,0.16528565
-5.47173587,1.33289445,0.03025406,0.10772448,0.01693873,0.56891413,0.35696281,0.12741657,0.44652948,0.16804636
-5.46573287,1.36240127,0.03072661,0.11214318,0.01746248,0.58023397,0.36356038,0.12867360,0.46267939,0.17075074
-5.45972986,1.39070999,0.03113590,0.11626605,0.01811709,0.59089206,0.36943475,0.12985285,0.47793973,0.17334635
-5.45372686,1.41722650,0.03148714,0.12001777,0.01888879,0.60063016,0.37445993,0.13091870,0.49198019,0.17578301
-5.44772386,1.44140775,0.03178581,0.12333506,0.01976100,0.60921583,0.37852974,0.13183862,0.50451426,0.17801404
-5.44172086,1.46278067,0.03203736,0.12616959,0.02071473,0.61645102,0.38156144,0.13258443,0.51531134,0.17999751
-5.43571786,1.48095844,0.03224700,0.12849033,0.02172893,0.62217921,0.38349868,0.13313331,0.52420675,0.18169719
-5.42971486,1.49565313,0.03241950,0.13028515,0.02278103,0.62629096,0.38431354,0.13346867,0.53110887,0.18308345
-5.42371186,1.50668453,0.03255903,0.13156170,0.02384738,0.62872746,0.38400744,0.13358066,0.53600331,0.18413390
-5.41770885,1.51398440,0.03266906,0.13234741,0.02490377,0.62948209,0.38261116,0.13346652,0.53895360,0.18483375
-5.41170585,1.51759630,0.03275237,0.13268857,0.02592603,0.62859974,0.38018360,0.13313048,0.54009853,0.18517604
-5.40570285,1.51767071,0.03281096,0.13264859,0.02689050,0.62617410,0.37680957,0.13258351,0.53964592,0.18516150
-5.39969985,1.51445576,0.03284618,0.13230536,0.02777467,0.62234277,0.37259652,0.13184268,0.53786333,0.18479822
-5.39369685,1.50828388,0.03285874,0.13174797,0.02855765,0.61728068,0.36767041,0.13093028,0.53506585,0.18410104
-5.38769385,1.49955491,0.03284883,0.13107281,0.02922071,0.61119186,0.36217079,0.12987273,0.53160161,0.18309069
-5.38169085,1.48871640,0.03281622,0.13037923,0.02974770,0.60429997,0.35624537,0.12869927,0.52783566,0.18179273
-5.37568784,1.47624189,0.03276034,0.12976498,0.03012549,0.59683813,0.35004417,0.12744054,0.52413279,0.18023630
-5.36968484,1.46260814,0.03268036,0.12932165,0.03034421,0.58903822,0.34371363,0.12612702,0.52084029,0.17845278
-5.36368184,1.44827232,0.03257530,0.12913030,0.03039749,0.58112047,0.33739085,0.12478754,0.51827126,0.17647424
-5.35767884,1.43365010,0.03244400,0.12925742,0.03028259,0.57328343,0.33119813,0.12344776,0.51668936,0.17433201
-5.35167584,1.41909574,0.03228518,0.12975159,0.03000036,0.56569511,0.32523823,0.12212884,0.51629563,0.17205521
-5.34567284,1.40488505,0.03209741,0.13064076,0.02955512,0.55848542,0.31959039,0.12084627,0.51721814,0.16966937
-5.33966983,1.39120199,0.03187910,0.13193056,0.02895449,0.55174042,0.31430734,0.11960892,0.51950477,0.16719529
-5.33366683,1.37812967,0.03162844,0.13360344,0.02820902,0.54549867,0.30941355,0.11841847,0.52311968,0.16464805
-5.32766383,1.36564617,0.03134340,0.13561897,0.02733181,0.53974966,0.30490457,0.11726904,0.52794349,0.16203640
-5.32166083,1.35362534,0.03102165,0.13791503,0.02633803,0.53443462,0.30074776,0.11614737,0.53377727,0.15936240
-5.31565783,1.34184279,0.03066062,0.14041010,0.02524443,0.52944958,0.29688420,0.11503318,0.54035009,0.15662147
-5.30965483,1.32998664,0.03025745,0.14300633,0.02406875,0.52465054,0.29323174,0.11390001,0.54732987,0.15380278
-5.30365183,1.31767261,0.02980913,0.14559334,0.02282926,0.51986047,0.28968911,0.11271635,0.55433692,0.15089001
-5.29764882,1.30446289,0.02931254,0.14805269,0.02154416,0.51487795,0.28614088,0.11144702,0.56095965,0.14786245
-5.29164582,1.28988764,0.02876457,0.15026256,0.02023117,0.50948687,0.28246293,0.11005480,0.56677162,0.14469633
-5.28564282,1.27346832,0.02816235,0.15210267,0.01890704,0.50346684,0.27852841,0.10850223,0.57134920,0.14136640
-5.27963982,1.25474163,0.02750338,0.15345908,0.01758729,0.49660378,0.27421365,0.10675335,0.57428905,0.13784763
-5.27363682,1.23328281,0.02678575,0.15422873,0.01628584,0.48870013,0.26940393,0.10477556,0.57522448,0.13411694
-5.26763382,1.20872730,0.02600837,0.15432343,0.01501489,0.47958434,0.26399877,0.10254123,0.57384019,0.13015489
-5.26163082,1.18078968,0.02517112,0.15367319,0.01378478,0.46911900,0.25791654,0.10002919,0.56988457,0.12594717
-5.25562781,1.14927885,0.02427504,0.15222879,0.01260398,0.45720742,0.25109809,0.09722585,0.56317912,0.12148597
-5.24962481,1.11410902,0.02332244,0.14996343,0.01147908,0.44379832,0.24350939,0.09412612,0.55362466,0.11677088
-5.24362181,1.07530581,0.02231699,0.14687338,0.01041493,0.42888838,0.23514303,0.09073382,0.54120412,0.11180960
-5.23761881,1.03300741,0.02126373,0.14297777,0.00941477,0.41252271,0.22601846,0.08706179,0.52598193,0.10661817
-5.23161581,0.98746085,0.02016901,0.13831742,0.00848040,0.39479323,0.21618113,0.08313159,0.50810009,0.10122079
-5.22561281,0.93901369,0.01904043,0.13295289,0.00761235,0.37583509,0.20570059,0.07897281,0.48777140,0.09564934
-5.21960980,0.88810172,0.01788664,0.12696185,0.00681014,0.35582143,0.19466760,0.07462214,0.46527007,0.08994249
-5.21360680,0.83523344,0.01671716,0.12043588,0.00607244,0.33495683,0.18319055,0.07012209,0.44092051,0.08414449
-5.20760380,0.78097224,0.01554211,0.11347696,0.00539730,0.31346973,0.17139132,0.06551960,0.41508469,0.07830388
-5.20160080,0.72591722,0.01437202,0.10619372,0.00478229,0.29160435,0.15940088,0.06086452,0.38814883,0.07247189
-5.19559780,0.67068370,0.01321747,0.09869778,0.00422473,0.26961247,0.14735479,0.05620808,0.36051006,0.06670093
-5.18959480,0.61588438,0.01208891,0.09110010,0.00372178,0.24774555,0.13538885,0.05160137,0.33256364,0.06104305
-5.18359180,0.56211206,0.01099638,0.08350780,0.00327060,0.22624741,0.12363517,0.04709405,0.30469119,0.05554852
-5.17758879,0.50992461,0.00994933,0.07602126,0.00286845,0.20534796,0.11221873,0.04273314,0.27725048,0.05026460
-5.17158579,0.45983285,0.00895645,0.06873183,0.00251276,0.18525808,0.10125456,0.03856216,0.25056704,0.04523460
-5.16558279,0.41229164,0.00802559,0.06172006,0.00220126,0.16616588,0.09084577,0.03462047,0.22492779,0.04049710
-5.15957979,0.36769445,0.00716372,0.05505452,0.00193200,0.14823437,0.08108229,0.03094289,0.20057682,0.03608562
-5.15357679,0.32637136,0.00637692,0.04879120,0.00170343,0.13160060,0.07204041,0.02755971,0.17771321,0.03202846
-5.14757379,0.28859033,0.00567045,0.04297349,0.00151447,0.11637616,0.06378312,0.02449685,0.15649089,0.02834890
-5.14157079,0.25456133,0.00504889,0.03763260,0.00136451,0.10264884,0.05636102,0.02177632,0.13702023,0.02506566
-5.13556778,0.22444304,0.00451627,0.03278839,0.00125354,0.09048541,0.04981389,0.01941695,0.11937107,0.02219349
-5.12956478,0.19835133,0.00407626,0.02845058,0.00118212,0.07993515,0.04417264,0.01743513,0.10357703,0.01974406
-5.12356178,0.17636914,0.00373239,0.02462012,0.00115146,0.07103400,0.03946159,0.01584577,0.08964057,0.01772681
-5.11755878,0.15855691,0.00348820,0.02129073,0.00116346,0.06380892,0.03570085,0.01466328,0.07753858,0.01614993
-5.11155578,0.14496317,0.00334749,0.01845050,0.00122072,0.05828245,0.03290877,0.01390251,0.06722817,0.01502129
-5.10555278,0.13563451,0.00331443,0.01608342,0.00132655,0.05447696,0.03110422,0.01357964,0.05865232,0.01434929
-5.09954977,0.13062444,0.00339373,0.01417082,0.00148499,0.05241863,0.03030864,0.01371299,0.05174524,0.01414358
-5.09354677,0.13000086,0.00359071,0.01269269,0.00170078,0.05214076,0.03054772,0.01432361,0.04643707,0.01441561
-5.08754377,0.13385150,0.00391131,0.01162876,0.00197931,0.05368644,0.03185266,0.01543576,0.04265794,0.01517893
-5.08154077,0.14228731,0.00436207,0.01095932,0.00232658,0.05711032,0.03426091,0.01707710,0.04034119,0.01644925
-5.07553777,0.15544352,0.00495003,0.01066592,0.00274903,0.06247955,0.03781632,0.01927871,0.03942571,0.01824431
-5.06953477,0.17347833,0.00568251,0.01073169,0.00325351,0.06987372,0.04256882,0.02207485,0.03985742,0.02058338
-5.06353177,0.19656925,0.00656697,0.01114149,0.00384702,0.07938386,0.04857343,0.02550248,0.04158987,0.02348659
-5.05752876,0.22490732,0.00761059,0.01188186,0.00453658,0.09111054,0.05588879,0.02960062,0.04458408,0.02697400
-5.05152576,0.25868931,0.00882004,0.01294078,0.00532898,0.10516110,0.06457516,0.03440944,0.04880760,0.03106444
-5.04552276,0.29810822,0.01020100,0.01430721,0.00623052,0.12164613,0.07469203,0.03996925,0.05423311,0.03577426
-5.03951976,0.34334261,0.01175782,0.01597062,0.00724679,0.14067524,0.08629538,0.04631933,0.06083639,0.04111592
-5.03351676,0.39454490,0.01349302,0.01792034,0.00838234,0.16235241,0.09943462,0.05349673,0.06859403,0.04709656
-5.02751376,0.45182938,0.01540698,0.02014490,0.00964043,0.18677078,0.11414951,0.06153499,0.07748094,0.05371661
-5.02151076,0.51526019,0.01749745,0.02263143,0.01102274,0.21400745,0.13046691,0.07046287,0.08746770,0.06096843
-5.01550775,0.58483994,0.01975934,0.02536499,0.01252914,0.24411798,0.14839776,0.08030320,0.09851804,0.06883519
-5.00950475,0.66049929,0.02218435,0.02832803,0.01415744,0.27713125,0.16793417,0.09107178,0.11058641,0.07728991
-5.00350175,0.74208804,0.02476087,0.03149995,0.01590323,0.31304439,0.18904685,0.10277643,0.12361589,0.08629477
-4.99749875,0.82936808,0.02747388,0.03485673,0.01775978,0.35181832,0.21168301,0.11541623,0.13753637,0.09580077
-4.99149575,0.92200854,0.03030497,0.03837075,0.01971794,0.39337384,0.23576473,0.12898096,0.15226329,0.10574778
-4.98549275,1.01958344,0.03323251,0.04201078,0.02176619,0.43758855,0.26118796,0.14345069,0.16769676,0.11606484
-4.97948974,1.12157191,0.03623192,0.04574201,0.02389072,0.48429458,0.28782215,0.15879574,0.18372132,0.12667097
-4.97348674,1.22736133,0.03927603,0.04952641,0.02607563,0.53327753,0.31551066,0.17497669,0.20020626,0.13747627
-4.96748374,1.33625305,0.04233556,0.05332308,0.02830321,0.58427641,0.34407184,0.19194472,0.21700645,0.14838337
-4.96148074,1.44747095,0.04537969,0.05708888,0.03055424,0.63698493,0.37330084,0.20964214,0.23396384,0.15928915
-4.95547774,1.56017255,0.04837669,0.06077906,0.03280849,0.69105409,0.40297229,0.22800311,0.25090946,0.17008675
-4.94947474,1.67346239,0.05129461,0.06434811,0.03504514,0.74609613,0.43284350,0.24695452,0.26766594,0.18066768
-4.94347174,1.78640752,0.05410197,0.06775059,0.03724336,0.80168983,0.46265851,0.26641708,0.28405044,0.19092408
-4.93746873,1.89805476,0.05676846,0.07094206,0.03938287,0.85738716,0.49215258,0.28630650,0.29987808,0.20075096
-4.93146573,2.00744912,0.05926565,0.07388006,0.04144455,0.91272120,0.52105731,0.30653483,0.31496549,0.21004848
-4.92546273,2.11365327,0.06156754,0.07652501,0.04341099,0.96721521,0.54910611,0.32701193,0.32913471,0.21872399
-4.91945973,2.21576727,0.06365122,0.07884113,0.04526704,1.02039253,0.57604000,0.34764688,0.34221709,0.22669395
-4.91345673,2.31294815,0.06549726,0.08079728,0.04700033,1.07178734,0.60161346,0.36834961,0.35405721,0.23388568
-4.90745373,2.40442876,0.06709014,0.08236770,0.04860166,1.12095563,0.62560040,0.38903236,0.36451664,0.24023870
-4.90145073,2.48953531,0.06841847,0.08353265,0.05006531,1.16748630,0.64779975,0.40961121,0.37347741,0.24570587
-4.89544772,2.56770292,0.06947518,0.08427887,0.05138924,1.21101179,0.66804074,0.43000737,0.38084511,0.25025413
-4.88944472,2.63848853,0.07025753,0.08459996,0.05257519,1.25121792,0.68618754,0.45014844,0.38655142,0.25386486
-4.88344172,2.70158077,0.07076708,0.08449648,0.05362852,1.28785234,0.70214297,0.46996926,0.39055609,0.25653400
-4.87743872,2.75680597,0.07100944,0.08397600,0.05455806,1.32073125,0.71585123,0.48941255,0.39284806,0.25827164
-4.87143572,2.80413006,0.07099409,0.08305286,0.05537568,1.34974395,0.72729932,0.50842907,0.39344590,0.25910144
-4.86543272,2.84365592,0.07073393,0.08174781,0.05609583,1.37485478,0.73651711,0.52697741,0.39239729,0.25905960
-4.85942971,2.87561602,0.07024491,0.08008744,0.05673488,1.39610235,0.74357583,0.54502315,0.38977769,0.25819360
-4.85342671,2.90036040,0.06954550,0.07810354,0.05731040,1.41359575,0.74858500,0.56253765,0.38568807,0.25656062
-4.84742371,2.91834007,0.06865617,0.07583216,0.05784036,1.42750790,0.75168789,0.57949621,0.38025190,0.25422582
-4.84142071,2.93008652,0.06759884,0.07331276,0.05834231,1.43806611,0.75305546,0.59587585,0.37361137,0.25126037
-4.83541771,2.93618780,0.06639627,0.07058712,0.05883254,1.44554023,0.75287911,0.61165263,0.36592303,0.24773944
-4.82941471,2.93726222,0.06507152,0.06769829,0.05932526,1.45022881,0.75136244,0.62679883,0.35735298,0.24374005
-4.82341171,2.93393070,0.06364737,0.06468949,0.05983190,1.45244401,0.74871243,0.64127993,0.34807186,0.23933900
-4.81740870,2.92678911,0.06214582,0.06160308,0.06036045,1.45249586,0.74513033,0.65505172,0.33824968,0.23461090
-4.81140570,2.91638180,0.06058764,0.05847955,0.06091499,1.45067672,0.74080288,0.66805769,0.32805094,0.22962626
-4.80540270,2.90317767,0.05899190,0.05535662,0.06149538,1.44724679,0.73589413,0.68022694,0.31763002,0.22444993
-4.79939970,2.88755022,0.05737572,0.05226850,0.06209709,1.44242141,0.73053846,0.69147271,0.30712718,0.21913966
-4.79339670,2.86976234,0.05575396,0.04924525,0.06271125,1.43636091,0.72483503,0.70169185,0.29666522,0.21374516
-4.78739370,2.84995704,0.05413907,0.04631235,0.06332489,1.42916351,0.71884418,0.71076522,0.28634699,0.20830736
-4.78139070,2.82815449,0.05254104,0.04349045,0.06392133,1.42086188,0.71258584,0.71855925,0.27625393,0.20285818
-4.77538769,2.80425570,0.05096740,0.04079523,0.06448079,1.41142331,0.70604011,0.72492852,0.26644540,0.19742062
-4.76938469,2.77805270,0.04942331,0.03823754,0.06498108,1.40075375,0.69915010,0.72971950,0.25695907,0.19200918
-4.76338169,2.74924464,0.04791175,0.03582361,0.06539843,1.38870535,0.69182664,0.73277519,0.24781220,0.18663073
-4.75737869,2.71745914,0.04643377,0.03355545,0.06570837,1.37508722,0.68395494,0.73394060,0.23900368,0.18128554
-4.75137569,2.68227768,0.04498875,0.03143136,0.06588670,1.35967860,0.67540248,0.73306877,0.23051666,0.17596857
-4.74537269,2.64326361,0.04357474,0.02944647,0.06591037,1.34224404,0.66602797,0.73002715,0.22232178,0.17067094
-4.73936968,2.59999151,0.04218883,0.02759343,0.06575838,1.32254935,0.65569068,0.72470391,0.21438063,0.16538142
-4.73336668,2.55207612,0.04082745,0.02586301,0.06541259,1.30037787,0.64425973,0.71701398,0.20664927,0.16008788
-4.72736368,2.49919958,0.03948673,0.02424480,0.06485838,1.27554586,0.63162282,0.70690454,0.19908179,0.15477874
-4.72136068,2.44113547,0.03816283,0.02272780,0.06408524,1.24791641,0.61769390,0.69435951,0.19163358,0.14944417
-4.71535768,2.37776865,0.03685213,0.02130099,0.06308716,1.21741119,0.60241946,0.67940304,0.18426421,0.14407716
-4.70935468,2.30910994,0.03555156,0.01995382,0.06186288,1.18401945,0.58578312,0.66210159,0.17693989,0.13867430
-4.70335168,2.23530520,0.03425868,0.01867656,0.06041597,1.14780392,0.56780835,0.64256470,0.16963538,0.13323635
-4.69734867,2.15663853,0.03297187,0.01746068,0.05875474,1.10890349,0.54855935,0.62094420,0.16233526,0.12776851
-4.69134567,2.07352972,0.03169039,0.01629899,0.05689200,1.06753275,0.52814001,0.59743206,0.15503470,0.12228050
-4.68534267,1.98652642,0.03041439,0.01518580,0.05484471,1.02397838,0.50669124,0.57225687,0.14773962,0.11678636
-4.67933967,1.89629160,0.02914495,0.01411690,0.05263349,0.97859297,0.48438690,0.54567912,0.14046644,0.11130413
-4.67333667,1.80358726,0.02788404,0.01308958,0.05028203,0.93178652,0.46142859,0.51798556,0.13324133,0.10585537
-4.66733367,1.70925523,0.02663441,0.01210245,0.04781648,0.88401629,0.43803963,0.48948277,0.12609917,0.10046458
-4.66133067,1.61419620,0.02539961,0.01115534,0.04526474,0.83577542,0.41445873,0.46049033,0.11908231,0.09515857
-4.65532766,1.51934787,0.02418385,0.01024912,0.04265577,0.78758101,0.39093348,0.43133374,0.11223912,0.08996586
-4.64932466,1.42566315,0.02299193,0.00938546,0.04001892,0.73996205,0.36771407,0.40233743,0.10562253,0.08491605
-4.64332166,1.33408927,0.02182916,0.00856666,0.03738325,0.69344762,0.34504748,0.37381804,0.09928855,0.08003922
