energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.96248124,6.84071319,0.01426425,0.19237723,0.60933793,3.43060524,0.77725218,2.23005891,0.76356010,0.00000000
-2.95647824,6.77635647,0.01413091,0.19038057,0.59794266,3.38297086,0.77084217,2.22431390,0.75367639,0.00000000
-2.95047524,6.72601773,0.01401642,0.18845702,0.58668963,3.34868127,0.76579252,2.21805522,0.74425199,0.00000000
-2.94447224,6.68981588,0.01392152,0.18660126,0.57564246,3.32799196,0.76201092,2.21119261,0.73526121,0.00000000
-2.93846923,6.66767778,0.01384735,0.18480599,0.56485553,3.32092985,0.75938969,2.20368516,0.72668845,0.00000000
-2.93246623,6.65933812,0.01379546,0.18306235,0.55437333,3.32728661,0.75780987,2.19554444,0.71853038,0.00000000
-2.92646323,6.66434160,0.01376785,0.18136041,0.54423029,3.34661621,0.75714559,2.18683561,0.71079738,0.00000000
-2.92046023,6.68204753,0.01376698,0.17968984,0.53445088,3.37823705,0.75726843,2.17767639,0.70351422,0.00000000
-2.91445723,6.71163722,0.01379576,0.17804062,0.52505009,3.42123906,0.75805186,2.16823397,0.69671999,0.00000000
-2.90845423,6.75212428,0.01385752,0.17640380,0.51603435,3.47449618,0.75937529,2.15871977,0.69046718,0.00000000
-2.90245123,6.80236794,0.01395599,0.17477226,0.50740265,3.53668415,0.76112781,2.14938235,0.68482007,0.00000000
-2.89644822,6.86108932,0.01409518,0.17314132,0.49914793,3.60630359,0.76321122,2.14049851,0.67985240,0.00000000
-2.89044522,6.92689055,0.01427933,0.17150937,0.49125867,3.68170802,0.76554238,2.13236301,0.67564444,0.00000000
-2.88444222,6.99827646,0.01451276,0.16987825,0.48372052,3.76113632,0.76805468,2.12527710,0.67227961,0.00000000
-2.87843922,7.07367846,0.01479975,0.16825342,0.47651782,3.84274886,0.77069863,2.11953646,0.66984066,0.00000000
-2.87243622,7.15148025,0.01514435,0.16664404,0.46963507,3.92466646,0.77344149,2.11541879,0.66840573,0.00000000
-2.86643322,7.23004484,0.01555027,0.16506276,0.46305817,4.00501100,0.77626604,2.11317185,0.66804427,0.00000000
-2.86043022,7.30774238,0.01602063,0.16352535,0.45677537,4.08194672,0.77916861,2.11300212,0.66881317,0.00000000
-2.85442721,7.38297831,0.01655787,0.16205015,0.45077789,4.15372082,0.78215648,2.11506499,0.67075314,0.00000000
-2.84842421,7.45422145,0.01716349,0.16065748,0.44506027,4.21870240,0.78524487,2.11945667,0.67388559,0.00000000
-2.84242121,7.52003141,0.01783799,0.15936885,0.43962035,4.27541836,0.78845378,2.12620856,0.67821021,0.00000000
-2.83641821,7.57908516,0.01858067,0.15820629,0.43445908,4.32258540,0.79180487,2.13528425,0.68370333,0.00000000
-2.83041521,7.63020211,0.01938961,0.15719162,0.42958000,4.35913723,0.79531866,2.14657955,0.69031718,0.00000000
-2.82441221,7.67236757,0.02026158,0.15634581,0.42498872,4.38424610,0.79901225,2.15992570,0.69798021,0.00000000
-2.81840920,7.70475395,0.02119202,0.15568853,0.42069228,4.39733826,0.80289774,2.17509570,0.70659844,0.00000000
-2.81240620,7.72673954,0.02217510,0.15523777,0.41669862,4.39810298,0.80698144,2.19181364,0.71605780,0.00000000
-2.80640320,7.73792410,0.02320381,0.15500964,0.41301610,4.38649486,0.81126401,2.20976664,0.72622755,0.00000000
-2.80040020,7.73814107,0.02427005,0.15501836,0.40965324,4.36272959,0.81574149,2.22861894,0.73696440,0.00000000
-2.79439720,7.72746549,0.02536480,0.15527634,0.40661873,4.32727338,0.82040709,2.24802738,0.74811741,0.00000000
-2.78839420,7.70621734,0.02647834,0.15579442,0.40392161,4.28082632,0.82525366,2.26765762,0.75953332,0.00000000
-2.78239120,7.67495955,0.02760044,0.15658219,0.40157172,4.22430035,0.83027675,2.28720018,0.77106210,0.00000000
-2.77638819,7.63449031,0.02872056,0.15764829,0.39958037,4.15879240,0.83547778,2.30638529,0.78256246,0.00000000
-2.77038519,7.58582914,0.02982816,0.15900081,0.39796117,4.08555357,0.84086730,2.32499600,0.79390705,0.00000000
-2.76438219,7.53019673,0.03091284,0.16064755,0.39673093,4.00595514,0.84646797,2.34287840,0.80498712,0.00000000
-2.75837919,7.46898843,0.03196462,0.16259625,0.39591053,3.92145235,0.85231707,2.35994860,0.81571636,0.00000000
-2.75237619,7.40374170,0.03297408,0.16485470,0.39552581,3.83354707,0.85846820,2.37619589,0.82603380,0.00000000
-2.74637319,7.33609827,0.03393257,0.16743073,0.39560818,3.74375018,0.86499214,2.39168185,0.83590557,0.00000000
-2.74037019,7.26776185,0.03483231,0.17033208,0.39619504,3.65354485,0.87197669,2.40653544,0.84532545,0.00000000
-2.73436718,7.20045254,0.03566650,0.17356615,0.39732986,3.56435163,0.87952533,2.42094433,0.85431431,0.00000000
-2.72836418,7.13585958,0.03642941,0.17713961,0.39906192,3.47749627,0.88775485,2.43514287,0.86291824,0.00000000
-2.72236118,7.07559396,0.03711639,0.18105797,0.40144563,3.39418119,0.89679196,2.44939752,0.87120575,0.00000000
-2.71635818,7.02114267,0.03772392,0.18532507,0.40453941,3.31546125,0.90676883,2.46399044,0.87926403,0.00000000
-2.71035518,6.97382626,0.03824959,0.18994253,0.40840424,3.24222443,0.91781803,2.47920224,0.88719438,0.00000000
-2.70435218,6.93476145,0.03869207,0.19490919,0.41310178,3.17517777,0.93006679,2.49529482,0.89510732,0.00000000
-2.69834917,6.90483006,0.03905112,0.20022062,0.41869218,3.11483888,0.94363088,2.51249532,0.90311725,0.00000000
-2.69234617,6.88465541,0.03932750,0.20586860,0.42523164,3.06153285,0.95860843,2.53098190,0.91133711,0.00000000
-2.68634317,6.87458691,0.03952293,0.21184068,0.43276976,3.01539457,0.97507384,2.55087218,0.91987323,0.00000000
-2.68034017,6.87469318,0.03964008,0.21811981,0.44134679,2.97637585,0.99307195,2.57221467,0.92882036,0.00000000
-2.67433717,6.88476355,0.03968246,0.22468397,0.45099085,2.94425694,1.01261286,2.59498376,0.93825737,0.00000000
-2.66833417,6.90431749,0.03965439,0.23150596,0.46171519,2.91866172,1.03366747,2.61907802,0.94824337,0.00000000
-2.66233117,6.93262113,0.03956088,0.23855313,0.47351562,2.89907574,1.05616389,2.64432197,0.95881458,0.00000000
-2.65632816,6.96870979,0.03940758,0.24578727,0.48636817,2.88486631,1.07998496,2.67047083,0.96998196,0.00000000
-2.65032516,7.01141526,0.03920064,0.25316444,0.50022707,2.87530384,1.10496701,2.69721780,0.98172950,0.00000000
-2.64432216,7.05939641,0.03894659,0.26063500,0.51502311,2.86958355,1.13089988,2.72420334,0.99401331,0.00000000
-2.63831916,7.11117200,0.03865218,0.26814364,0.53066248,2.86684696,1.15752831,2.75102593,1.00676147,0.00000000
-2.63231616,7.16515441,0.03832422,0.27562955,0.54702622,2.86620257,1.18455479,2.77725345,1.01987448,0.00000000
-2.62631316,7.21968327,0.03796935,0.28302667,0.56397018,2.86674520,1.21164383,2.80243490,1.03322653,0.00000000
-2.62031016,7.27305834,0.03759391,0.29026421,0.58132575,2.86757378,1.23842765,2.82611182,1.04666731,0.00000000
-2.61430715,7.32357113,0.03720367,0.29726723,0.59890126,2.86780743,1.26451320,2.84782919,1.06002454,0.00000000
-2.60830415,7.36953494,0.03680366,0.30395754,0.61648413,2.86659973,1.28949044,2.86714541,1.07310707,0.00000000
-2.60230115,7.40931337,0.03639802,0.31025478,0.63384381,2.86315136,1.31294171,2.88364148,1.08570859,0.00000000
-2.59629815,7.44134732,0.03598976,0.31607772,0.65073545,2.85672114,1.33445189,2.89692917,1.09761190,0.00000000
-2.59029515,7.46418072,0.03558076,0.32134587,0.66690427,2.84663577,1.35361927,2.90665842,1.10859369,0.00000000
-2.58429215,7.47648510,0.03517163,0.32598117,0.68209060,2.83229831,1.37006660,2.91252399,1.11842981,0.00000000
-2.57828914,7.47708319,0.03476175,0.32990994,0.69603545,2.81319560,1.38345211,2.91427159,1.12690088,0.00000000
-2.57228614,7.46497131,0.03434930,0.33306486,0.70848650,2.78890481,1.39348010,2.91170346,1.13379818,0.00000000
-2.56628314,7.43934049,0.03393142,0.33538698,0.71920432,2.75909891,1.39991061,2.90468361,1.13892965,0.00000000
-2.56028014,7.39959582,0.03350434,0.33682770,0.72796865,2.72355119,1.40256790,2.89314247,1.14212581,0.00000000
-2.55427714,7.34537332,0.03306368,0.33735051,0.73458458,2.68213869,1.40134717,2.87708105,1.14324538,0.00000000
-2.54827414,7.27655353,0.03260467,0.33693254,0.73888826,2.63484420,1.39621944,2.85657419,1.14218052,0.00000000
-2.54227114,7.19327110,0.03212244,0.33556570,0.74075212,2.58175684,1.38723404,2.83177272,1.13886117,0.00000000
-2.53626813,7.09591908,0.03161240,0.33325749,0.74008914,2.52307073,1.37451870,2.80290407,1.13325859,0.00000000
-2.53026513,6.98514738,0.03107045,0.33003122,0.73685619,2.45908187,1.35827703,2.77027111,1.12538763,0.00000000
-2.52426213,6.86185445,0.03049330,0.32592579,0.73105617,2.39018273,1.33878347,2.73424873,1.11530772,0.00000000
-2.51825913,6.72717172,0.02987872,0.32099488,0.72273875,2.31685475,1.31637573,2.69527792,1.10312229,0.00000000
-2.51225613,6.58244069,0.02922564,0.31530571,0.71199980,2.23965865,1.29144501,2.65385728,1.08897678,0.00000000
-2.50625313,6.42918272,0.02853433,0.30893722,0.69897930,2.15922262,1.26442435,2.61053174,1.07305492,0.00000000
-2.50025013,6.26906215,0.02780639,0.30197794,0.68385797,2.07622877,1.23577538,2.56587881,1.05557367,0.00000000
-2.49424712,6.10384373,0.02704473,0.29452347,0.66685251,1.99139799,1.20597419,2.52049254,1.03677668,0.00000000
-2.48824412,5.93534554,0.02625345,0.28667383,0.64820976,1.90547378,1.17549666,2.47496576,1.01692673,0.00000000
-2.48224112,5.76538926,0.02543767,0.27853058,0.62819990,1.81920544,1.14480390,2.42987114,0.99629725,0.00000000
-2.47623812,5.59574934,0.02460332,0.27019411,0.60710900,1.73333119,1.11432849,2.38574205,0.97516334,0.00000000
-2.47023512,5.42810344,0.02375685,0.26176097,0.58523119,1.64856179,1.08446182,2.34305384,0.95379271,0.00000000
-2.46423212,5.26398589,0.02290500,0.25332146,0.56286065,1.56556504,1.05554330,2.30220668,0.93243679,0.00000000
-2.45822911,5.10474636,0.02205446,0.24495759,0.54028392,1.48495195,1.02785165,2.26351079,0.91132259,0.00000000
-2.45222611,4.95151542,0.02121166,0.23674140,0.51777261,1.40726467,1.00159876,2.22717489,0.89064556,0.00000000
-2.44622311,4.80517865,0.02038249,0.22873383,0.49557694,1.33296684,0.97692626,2.19329868,0.87056385,0.00000000
-2.44022011,4.66636035,0.01957215,0.22098401,0.47392026,1.26243641,0.95390497,2.16186984,0.85119421,0.00000000
-2.43421711,4.53541786,0.01878495,0.21352912,0.45299479,1.19596136,0.93253711,2.13276599,0.83260981,0.00000000
-2.42821411,4.41244648,0.01802427,0.20639473,0.43295862,1.13373805,0.91276132,2.10576169,0.81484000,0.00000000
-2.42221111,4.29729511,0.01729253,0.19959557,0.41393420,1.07587256,0.89446010,2.08054033,0.79787214,0.00000000
-2.41620810,4.18959183,0.01659119,0.19313675,0.39600821,1.02238461,0.87746934,2.05671070,0.78165536,0.00000000
-2.41020510,4.08877837,0.01592089,0.18701533,0.37923278,0.97321400,0.86158960,2.03382737,0.76610607,0.00000000
-2.40420210,3.99415191,0.01528153,0.18122204,0.36362800,0.92822921,0.84659857,2.01141426,0.75111506,0.00000000
-2.39819910,3.90491255,0.01467246,0.17574333,0.34918556,0.88723792,0.83226419,1.98899033,0.73655578,0.00000000
-2.39219610,3.82021418,0.01409269,0.17056336,0.33587332,0.84999887,0.81835785,1.96609619,0.72229338,0.00000000
-2.38619310,3.73921666,0.01354107,0.16566604,0.32364046,0.81623478,0.80466714,1.94232060,0.70819414,0.00000000
-2.38019010,3.66113701,0.01301649,0.16103697,0.31242323,0.78564578,0.79100763,1.91732542,0.69413487,0.00000000
-2.37418709,3.58529722,0.01251810,0.15666513,0.30215068,0.75792279,0.77723313,1.89086806,0.68001167,0.00000000
-2.36818409,3.51116680,0.01204544,0.15254443,0.29275035,0.73276056,0.76324411,1.86282016,0.66574777,0.00000000
-2.36218109,3.43839793,0.01159863,0.14867482,0.28415366,0.70986967,0.74899385,1.83318176,0.65130000,0.00000000
-2.35617809,3.36685189,0.01117841,0.14506314,0.27630051,0.68898729,0.73449215,1.80209016,0.63666357,0.00000000
-2.35017509,3.29661544,0.01078624,0.14172350,0.26914323,0.66988611,0.71980649,1.76982295,0.62187497,0.00000000
-2.34417209,3.22800635,0.01042433,0.13867732,0.26264947,0.65238129,0.70506058,1.73679508,0.60701276,0.00000000
-2.33816908,3.16156805,0.01009555,0.13595291,0.25680400,0.63633515,0.69043035,1.70354991,0.59219628,0.00000000
-2.33216608,3.09805330,0.00980342,0.13358467,0.25160936,0.62165939,0.67613775,1.67074464,0.57758236,0.00000000
-2.32616308,3.03839779,0.00955197,0.13161196,0.24708542,0.60831490,0.66244245,1.63913052,0.56336009,0.00000000
-2.32016008,2.98368467,0.00934560,0.13007761,0.24326771,0.59630921,0.64963193,1.60952874,0.54974398,0.00000000
-2.31415708,2.93510166,0.00918892,0.12902621,0.24020488,0.58569166,0.63801042,1.58280294,0.53696590,0.00000000
-2.30815408,2.89389246,0.00908656,0.12850219,0.23795527,0.57654664,0.62788702,1.55982941,0.52526604,0.00000000
-2.30215108,2.86130483,0.00904296,0.12854778,0.23658283,0.56898524,0.61956379,1.54146616,0.51488347,0.00000000
-2.29614807,2.83853732,0.00906218,0.12920100,0.23615267,0.56313572,0.61332395,1.52852228,0.50604671,0.00000000
-2.29014507,2.82668738,0.00914770,0.13049363,0.23672643,0.55913326,0.60942103,1.52172868,0.49896474,0.00000000
-2.28414207,2.82670288,0.00930221,0.13244937,0.23835776,0.55710949,0.60806920,1.52171151,0.49381897,0.00000000
-2.27813907,2.83933928,0.00952749,0.13508223,0.24108816,0.55718243,0.60943521,1.52896935,0.49075640,0.00000000
-2.27213607,2.86512455,0.00982424,0.13839521,0.24494340,0.55944711,0.61363236,1.54385508,0.48988447,0.00000000
-2.26613307,2.90433308,0.01019200,0.14237928,0.24993072,0.56396751,0.62071653,1.56656326,0.49126768,0.00000000
-2.26013007,2.95697006,0.01062906,0.14701286,0.25603705,0.57077012,0.63068458,1.59712336,0.49492615,0.00000000
-2.25412706,3.02276673,0.01113244,0.15226164,0.26322817,0.57983939,0.64347503,1.63539932,0.50083623,0.00000000
-2.24812406,3.10118684,0.01169794,0.15807893,0.27144908,0.59111525,0.65897096,1.68109524,0.50893294,0.00000000
-2.24212106,3.19144371,0.01232016,0.16440635,0.28062540,0.60449283,0.67700495,1.73376698,0.51911420,0.00000000
-2.23611806,3.29252719,0.01299265,0.17117501,0.29066581,0.61982426,0.69736582,1.79283905,0.53124649,0.00000000
-2.23011506,3.40323901,0.01370798,0.17830700,0.30146533,0.63692246,0.71980672,1.85762608,0.54517162,0.00000000
-2.22411206,3.52223462,0.01445798,0.18571722,0.31290933,0.65556659,0.74405427,1.92735765,0.56071425,0.00000000
-2.21810905,3.64806956,0.01523392,0.19331542,0.32487799,0.67550892,0.76981829,2.00120548,0.57768960,0.00000000
-2.21210605,3.77924783,0.01602670,0.20100838,0.33725090,0.69648267,0.79680147,2.07831153,0.59591110,0.00000000
-2.20610305,3.91426996,0.01682711,0.20870215,0.34991168,0.71821027,0.82470879,2.15781574,0.61519725,0.00000000
-2.20010005,4.05167821,0.01762603,0.21630426,0.36275217,0.74041180,0.85325603,2.23888197,0.63537767,0.00000000
-2.19409705,4.19009676,0.01841465,0.22372585,0.37567604,0.76281299,0.88217707,2.32072105,0.65629760,0.00000000
-2.18809405,4.32826499,0.01918468,0.23088347,0.38860165,0.78515242,0.91122965,2.40260973,0.67782097,0.00000000
-2.18209105,4.46506217,0.01992851,0.23770078,0.40146382,0.80718756,0.94019929,2.48390484,0.69983156,0.00000000
-2.17608804,4.59952273,0.02063934,0.24410982,0.41421460,0.82869944,0.96890137,2.56405192,0.72223250,0.00000000
-2.17008504,4.73084159,0.02131128,0.25005195,0.42682283,0.84949569,0.99718122,2.64258827,0.74494396,0.00000000
-2.16408204,4.85836966,0.02193940,0.25547842,0.43927264,0.86941196,1.02491227,2.71914034,0.76789937,0.00000000
-2.15807904,4.98160038,0.02251976,0.26035058,0.45156092,0.88831166,1.05199265,2.79341610,0.79104028,0.00000000
-2.15207604,5.10014854,0.02304938,0.26463975,0.46369399,0.90608426,1.07834030,2.86519289,0.81431050,0.00000000
-2.14607304,5.21372324,0.02352616,0.26832675,0.47568359,0.92264238,1.10388710,2.93430204,0.83764966,0.00000000
-2.14007004,5.32209712,0.02394881,0.27140125,0.48754252,0.93791785,1.12857234,3.00061124,0.86098687,0.00000000
-2.13406703,5.42507429,0.02431673,0.27386083,0.49928026,0.95185733,1.15233619,3.06400620,0.88423493,0.00000000
-2.12806403,5.52245938,0.02462988,0.27571001,0.51089878,0.96441762,1.17511340,3.12437293,0.90728552,0.00000000
-2.12206103,5.61403025,0.02488866,0.27695923,0.52238880,0.97556133,1.19682790,3.18158196,0.93000577,0.00000000
-2.11605803,5.69951627,0.02509376,0.27762383,0.53372692,0.98525313,1.21738856,3.23547580,0.95223661,0.00000000
-2.11005503,5.77858413,0.02524610,0.27772313,0.54487358,0.99345691,1.23668662,3.28586047,0.97379313,0.00000000
-2.10405203,5.85083235,0.02534669,0.27727965,0.55577222,1.00013422,1.25459484,3.33250199,0.99446700,0.00000000
-2.09804902,5.91579495,0.02539662,0.27631855,0.56634957,1.00524404,1.27096863,3.37512793,1.01403097,0.00000000
-2.09204602,5.97295455,0.02539696,0.27486720,0.57651711,1.00874404,1.28564912,3.41343419,1.03224531,0.00000000
-2.08604302,6.02176387,0.02534885,0.27295501,0.58617362,1.01059318,1.29846805,3.44709648,1.04886592,0.00000000
-2.08004002,6.06167453,0.02525344,0.27061342,0.59520871,1.01075564,1.30925427,3.47578575,1.06365362,0.00000000
-2.07403702,6.09217127,0.02511198,0.26787601,0.60350709,1.00920567,1.31784144,3.49918662,1.07638432,0.00000000
-2.06803402,6.11280916,0.02492590,0.26477878,0.61095327,1.00593311,1.32407651,3.51701745,1.08685929,0.00000000
-2.06203102,6.12325155,0.02469688,0.26136040,0.61743660,1.00094926,1.32782856,3.52905066,1.09491519,0.00000000
-2.05602801,6.12330587,0.02442692,0.25766251,0.62285613,0.99429241,1.32899736,3.53513196,1.10043309,0.00000000
-2.05002501,6.11295500,0.02411846,0.25372989,0.62712521,0.98603297,1.32752118,3.53519706,1.10334614,0.00000000
-2.04402201,6.09238172,0.02377440,0.24961053,0.63017545,0.97627738,1.32338341,3.52928465,1.10364518,0.00000000
-2.03801901,6.06198462,0.02339819,0.24535549,0.63195990,0.96517073,1.31661746,3.51754475,1.10138224,0.00000000
-2.03201601,6.02238393,0.02299381,0.24101854,0.63245523,0.95289769,1.30730972,3.50024181,1.09667144,0.00000000
-2.02601301,5.97441677,0.02256584,0.23665557,0.63166292,0.93968154,1.29560028,3.47775217,1.08968732,0.00000000
-2.02001001,5.91912155,0.02211932,0.23232375,0.62960932,0.92578116,1.28168140,3.45055606,1.08066062,0.00000000
-2.01400700,5.85771233,0.02165980,0.22808045,0.62634465,0.91148623,1.26579367,3.41922442,1.06987164,0.00000000
-2.00800400,5.79154423,0.02119319,0.22398196,0.62194107,0.89711044,1.24822012,3.38440150,1.05764157,0.00000000
-2.00200100,5.72207168,0.02072564,0.22008211,0.61648995,0.88298324,1.22927847,3.34678394,1.04432213,0.00000000
-1.99599800,5.65080154,0.02026348,0.21643074,0.61009840,0.86944033,1.20931192,3.30709781,1.03028404,0.00000000
-1.98999500,5.57924364,0.01981303,0.21307218,0.60288552,0.85681335,1.18867896,3.26607461,1.01590486,0.00000000
-1.98399200,5.50886112,0.01938050,0.21004387,0.59497828,0.84541914,1.16774260,3.22442781,1.00155673,0.00000000
-1.97798899,5.44102310,0.01897185,0.20737500,0.58650750,0.83554920,1.14685953,3.18283086,0.98759468,0.00000000
-1.97198599,5.37696191,0.01859266,0.20508548,0.57760397,0.82745971,1.12636985,3.14189802,0.97434583,0.00000000
-1.96598299,5.31773685,0.01824806,0.20318513,0.56839493,0.82136266,1.10658751,3.10216866,0.96210005,0.00000000
-1.95997999,5.26420606,0.01794265,0.20167322,0.55900103,0.81741844,1.08779214,3.06409579,0.95110249,0.00000000
-1.95397699,5.21700752,0.01768039,0.20053841,0.54953389,0.81573020,1.07022240,3.02803912,0.94154804,0.00000000
-1.94797399,5.17654975,0.01746466,0.19975905,0.54009426,0.81634036,1.05407113,2.99426265,0.93357804,0.00000000
-1.94197099,5.14301213,0.01729816,0.19930385,0.53077086,0.81922933,1.03948231,2.96293661,0.92727915,0.00000000
-1.93596798,5.11635458,0.01718301,0.19913298,0.52163976,0.82431650,1.02655009,2.93414337,0.92268439,0.00000000
-1.92996498,5.09633542,0.01712071,0.19919944,0.51276440,0.83146350,1.01531947,2.90788652,0.91977610,0.00000000
-1.92396198,5.08253636,0.01711225,0.19945076,0.50419599,0.84047960,1.00578882,2.88410257,0.91849059,0.00000000
-1.91795898,5.07439292,0.01715814,0.19983082,0.49597434,0.85112889,0.99791378,2.86267423,0.91872419,0.00000000
-1.91195598,5.07122876,0.01725848,0.20028190,0.48812890,0.86313913,0.99161245,2.84344455,0.92034034,0.00000000
-1.90595298,5.07229202,0.01741303,0.20074671,0.48068004,0.87621171,0.98677147,2.82623107,0.92317725,0.00000000
-1.89994997,5.07679211,0.01762128,0.20117041,0.47364032,0.89003239,0.98325272,2.81083939,0.92705595,0.00000000
-1.89394697,5.08393523,0.01788250,0.20150252,0.46701580,0.90428239,0.98090043,2.79707538,0.93178819,0.00000000
-1.88794397,5.09295746,0.01819579,0.20169860,0.46080725,0.91864927,0.97954829,2.78475592,0.93718408,0.00000000
-1.88194097,5.10315407,0.01856011,0.20172177,0.45501135,0.93283732,0.97902641,2.77371764,0.94305903,0.00000000
-1.87593797,5.11390444,0.01897431,0.20154379,0.44962162,0.94657690,0.97916795,2.76382376,0.94923995,0.00000000
-1.86993497,5.12469178,0.01943710,0.20114597,0.44462937,0.95963242,0.97981513,2.75496907,0.95557048,0.00000000
-1.86393197,5.13511763,0.01994709,0.20051964,0.44002448,0.97180876,0.98082458,2.74708304,0.96191520,0.00000000
-1.85792896,5.14491088,0.02050272,0.19966626,0.43579610,0.98295567,0.98207197,2.74013160,0.96816289,0.00000000
-1.85192596,5.15393160,0.02110226,0.19859726,0.43193332,0.99297035,0.98345570,2.73411746,0.97422866,0.00000000
-1.84592296,5.16216999,0.02174377,0.19733357,0.42842579,1.00179777,0.98489987,2.72907960,0.98005526,0.00000000
-1.83991996,5.16974084,0.02242503,0.19590482,0.42526437,1.00942909,0.98635613,2.72509192,0.98561341,0.00000000
-1.83391696,5.17687403,0.02314351,0.19434842,0.42244174,1.01589810,0.98780485,2.72226129,0.99090140,0.00000000
-1.82791396,5.18390177,0.02389634,0.19270836,0.41995303,1.02127596,0.98925520,2.72072511,0.99594406,0.00000000
-1.82191096,5.19124284,0.02468023,0.19103404,0.41779651,1.02566448,0.99074442,2.72064835,1.00079101,0.00000000
-1.81590795,5.19938467,0.02549151,0.18937887,0.41597408,1.02918830,0.99233612,2.72222006,1.00551449,0.00000000
-1.80990495,5.20886357,0.02632604,0.18779897,0.41449189,1.03198630,0.99411777,2.72564920,1.01020670,0.00000000
-1.80390195,5.22024380,0.02717924,0.18635182,0.41336070,1.03420264,0.99619732,2.73115971,1.01497674,0.00000000
-1.79789895,5.23409575,0.02804609,0.18509499,0.41259610,1.03597787,0.99869898,2.73898464,1.01994720,0.00000000
-1.79189595,5.25097397,0.02892117,0.18408486,0.41221860,1.03744054,1.00175833,2.74935929,1.02525043,0.00000000
-1.78589295,5.27139531,0.02979866,0.18337551,0.41225343,1.03869952,1.00551682,2.76251329,1.03102452,0.00000000
-1.77988994,5.29581788,0.03067242,0.18301763,0.41273001,1.03983765,1.01011576,2.77866170,1.03740911,0.00000000
-1.77388694,5.32462121,0.03153606,0.18305749,0.41368131,1.04090669,1.01568995,2.79799526,1.04454094,0.00000000
-1.76788394,5.35808828,0.03238304,0.18353602,0.41514274,1.04192407,1.02236132,2.82067005,1.05254942,0.00000000
-1.76188094,5.39638984,0.03320671,0.18448798,0.41715095,1.04287129,1.03023251,2.84679691,1.06155212,0.00000000
-1.75587794,5.43957165,0.03400047,0.18594108,0.41974232,1.04369431,1.03938090,2.87643098,1.07165041,0.00000000
-1.74987494,5.48754504,0.03475789,0.18791532,0.42295132,1.04430559,1.04985319,2.90956197,1.08292530,0.00000000
-1.74387194,5.54008124,0.03547279,0.19042228,0.42680879,1.04458795,1.06166080,2.94610556,1.09543370,0.00000000
-1.73786893,5.59680967,0.03613941,0.19346453,0.43134013,1.04439981,1.07477637,2.98589641,1.10920511,0.00000000
-1.73186593,5.65722049,0.03675251,0.19703512,0.43656361,1.04358166,1.08913144,3.02868337,1.12423896,0.00000000
-1.72586293,5.72067133,0.03730749,0.20111722,0.44248873,1.04196343,1.10461561,3.07412706,1.14050270,0.00000000
-1.71985993,5.78639804,0.03780050,0.20568386,0.44911479,1.03937239,1.12107715,3.12180027,1.15793062,0.00000000
-1.71385693,5.85352923,0.03822853,0.21069782,0.45642966,1.03564109,1.13832514,3.17119130,1.17642372,0.00000000
-1.70785393,5.92110398,0.03858949,0.21611184,0.46440891,1.03061519,1.15613316,3.22171014,1.19585032,0.00000000
-1.70185093,5.98809244,0.03888225,0.22186886,0.47301515,1.02416060,1.17424433,3.27269760,1.21604771,0.00000000
-1.69584792,6.05341826,0.03910668,0.22790274,0.48219781,1.01616971,1.19237765,3.32343698,1.23682470,0.00000000
-1.68984492,6.11598256,0.03926362,0.23413902,0.49189320,1.00656642,1.21023528,3.37316814,1.25796492,0.00000000
-1.68384192,6.17468829,0.03935489,0.24049615,0.50202494,0.99530981,1.22751074,3.42110340,1.27923093,0.00000000
-1.67783892,6.22846468,0.03938320,0.24688684,0.51250476,0.98239627,1.24389742,3.46644489,1.30036894,0.00000000
-1.67183592,6.27629083,0.03935211,0.25321976,0.52323357,0.96786006,1.25909736,3.50840300,1.32111409,0.00000000
-1.66583292,6.31721810,0.03926591,0.25940140,0.53410284,0.95177239,1.27282987,3.54621510,1.34119600,0.00000000
-1.65982991,6.35039076,0.03912953,0.26533814,0.54499633,0.93423905,1.28483965,3.57916443,1.36034466,0.00000000
-1.65382691,6.37506468,0.03894841,0.27093844,0.55579193,0.91539687,1.29490425,3.60659836,1.37829637,0.00000000
-1.64782391,6.39062372,0.03872841,0.27611509,0.56636386,0.89540910,1.30284050,3.62794585,1.39479962,0.00000000
-1.64182091,6.39659386,0.03847571,0.28078744,0.57658494,0.87446017,1.30850989,3.64273350,1.40962087,0.00000000
-1.63581791,6.39265490,0.03819670,0.28488357,0.58632903,0.85274995,1.31182251,3.65060000,1.42255000,0.00000000
-1.62981491,6.37864984,0.03789792,0.28834227,0.59547365,0.83048784,1.31273977,3.65130849,1.43340538,0.00000000
-1.62381191,6.35459184,0.03758603,0.29111481,0.60390250,0.80788714,1.31127556,3.64475673,1.44203853,0.00000000
-1.61780890,6.32066892,0.03726774,0.29316645,0.61150814,0.78515970,1.30749620,3.63098455,1.44833812,0.00000000
-1.61180590,6.27724627,0.03694985,0.29447747,0.61819450,0.76251121,1.30151890,3.61017857,1.45223344,0.00000000
-1.60580290,6.22486611,0.03663923,0.29504397,0.62387936,0.74013736,1.29350916,3.58267386,1.45369705,0.00000000
-1.59979990,6.16424510,0.03634287,0.29487806,0.62849656,0.71822083,1.28367707,3.54895237,1.45274680,0.00000000
