energy_ev,total_up,Cd_p_up,Cd_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.81390695,2.58673331,1.05961625,0.20884459,0.28202079,0.00000000,1.54249389,0.00000000
-5.80790395,2.71351236,1.08898587,0.21781951,0.29801088,0.00000000,1.61884414,0.00000000
-5.80190095,2.83694868,1.11632210,0.22652667,0.31447278,0.00000000,1.69174912,0.00000000
-5.79589795,2.95550715,1.14125358,0.23491969,0.33129232,0.00000000,1.76007141,0.00000000
-5.78989495,3.06778651,1.16350816,0.24296019,0.34834326,0.00000000,1.82278586,0.00000000
-5.78389195,3.17254552,1.18291271,0.25061737,0.36548563,0.00000000,1.87900663,0.00000000
-5.77788894,3.26872572,1.19939006,0.25786728,0.38256475,0.00000000,1.92801109,0.00000000
-5.77188594,3.35547022,1.21295316,0.26469201,0.39941100,0.00000000,1.96925943,0.00000000
-5.76588294,3.43213748,1.22369691,0.27107885,0.41584067,0.00000000,2.00240895,0.00000000
-5.75987994,3.49830955,1.23178785,0.27701934,0.43165788,0.00000000,2.02732197,0.00000000
-5.75387694,3.55379383,1.23745199,0.28250842,0.44665755,0.00000000,2.04406674,0.00000000
-5.74787394,3.59861825,1.24096140,0.28754363,0.46062953,0.00000000,2.05291099,0.00000000
-5.74187094,3.63301960,1.24261963,0.29212430,0.47336356,0.00000000,2.05430806,0.00000000
-5.73586793,3.65742513,1.24274675,0.29625093,0.48465501,0.00000000,2.04887588,0.00000000
-5.72986493,3.67242801,1.24166421,0.29992457,0.49431094,0.00000000,2.03736978,0.00000000
-5.72386193,3.67875748,1.23968025,0.30314633,0.50215646,0.00000000,2.02064993,0.00000000
-5.71785893,3.67724488,1.23707616,0.30591696,0.50804069,0.00000000,1.99964523,0.00000000
-5.71185593,3.66878686,1.23409407,0.30823651,0.51184234,0.00000000,1.97531490,0.00000000
-5.70585293,3.65430768,1.23092669,0.31010401,0.51347432,0.00000000,1.94861003,0.00000000
-5.69984992,3.63472213,1.22770947,0.31151734,0.51288732,0.00000000,1.92043663,0.00000000
-5.69384692,3.61090088,1.22451555,0.31247311,0.51007204,0.00000000,1.89162221,0.00000000
-5.68784392,3.58364008,1.22135391,0.31296667,0.50505996,0.00000000,1.86288733,0.00000000
-5.68184092,3.55363645,1.21817070,0.31299223,0.49792273,0.00000000,1.83482362,0.00000000
-5.67583792,3.52146922,1.21485401,0.31254317,0.48877000,0.00000000,1.80787911,0.00000000
-5.66983492,3.48758953,1.21124191,0.31161247,0.47774606,0.00000000,1.78235145,0.00000000
-5.66383192,3.45231775,1.20713345,0.31019329,0.46502532,0.00000000,1.75838912,0.00000000
-5.65782891,3.41584851,1.20230220,0.30827975,0.45080696,0.00000000,1.73600020,0.00000000
-5.65182591,3.37826293,1.19651192,0.30586781,0.43530892,0.00000000,1.71506800,0.00000000
-5.64582291,3.33954701,1.18953341,0.30295632,0.41876174,0.00000000,1.69537228,0.00000000
-5.63981991,3.29961493,1.18116196,0.29954806,0.40140229,0.00000000,1.67661462,0.00000000
-5.63381691,3.25833556,1.17123443,0.29565090,0.38346788,0.00000000,1.65844647,0.00000000
-5.62781391,3.21556064,1.15964514,0.29127887,0.36519085,0.00000000,1.64049793,0.00000000
-5.62181091,3.17115267,1.14635965,0.28645309,0.34679387,0.00000000,1.62240586,0.00000000
-5.61580790,3.12501105,1.13142584,0.28120263,0.32848606,0.00000000,1.60383951,0.00000000
-5.60980490,3.07709483,1.11498139,0.27556504,0.31046012,0.00000000,1.58452256,0.00000000
-5.60380190,3.02744093,1.09725744,0.26958669,0.29289024,0.00000000,1.56425048,0.00000000
-5.59779890,2.97617685,1.07857785,0.26332271,0.27593098,0.00000000,1.54290244,0.00000000
-5.59179590,2.92352747,1.05935414,0.25683667,0.25971698,0.00000000,1.52044748,0.00000000
-5.58579290,2.86981549,1.04007612,0.25019987,0.24436322,0.00000000,1.49694489,0.00000000
-5.57978989,2.81545595,1.02129840,0.24349026,0.22996598,0.00000000,1.47253915,0.00000000
-5.57378689,2.76094501,1.00362339,0.23679111,0.21660404,0.00000000,1.44744998,0.00000000
-5.56778389,2.70684391,0.98768123,0.23018932,0.20434013,0.00000000,1.42195830,0.00000000
-5.56178089,2.65375883,0.97410758,0.22377357,0.19322253,0.00000000,1.39638903,0.00000000
-5.55577789,2.60231770,0.96351981,0.21763217,0.18328641,0.00000000,1.37109193,0.00000000
-5.54977489,2.55314518,0.95649282,0.21185090,0.17455521,0.00000000,1.34642132,0.00000000
-5.54377189,2.50683660,0.95353510,0.20651068,0.16704151,0.00000000,1.32271592,0.00000000
-5.53776888,2.46393231,0.95506614,0.20168527,0.16074776,0.00000000,1.30027982,0.00000000
-5.53176588,2.42489303,0.96139591,0.19743902,0.15566656,0.00000000,1.27936520,0.00000000
-5.52576288,2.39007751,0.97270733,0.19382470,0.15178057,0.00000000,1.26015785,0.00000000
-5.51975988,2.35972308,0.98904235,0.19088157,0.14906223,0.00000000,1.24276586,0.00000000
-5.51375688,2.33392991,1.01029229,0.18863364,0.14747312,0.00000000,1.22721190,0.00000000
-5.50775388,2.31264956,1.03619284,0.18708823,0.14696326,0.00000000,1.21342948,0.00000000
-5.50175088,2.29567851,1.06632422,0.18623495,0.14747038,0.00000000,1.20126303,0.00000000
-5.49574787,2.28265669,1.10011638,0.18604503,0.14891922,0.00000000,1.19047204,0.00000000
-5.48974487,2.27307167,1.13685949,0.18647123,0.15122110,0.00000000,1.18073868,0.00000000
-5.48374187,2.26626830,1.17571946,0.18744821,0.15427386,0.00000000,1.17167885,0.00000000
-5.47773887,2.26146379,1.21575796,0.18889349,0.15796213,0.00000000,1.16285600,0.00000000
-5.47173587,2.25776803,1.25595666,0.19070899,0.16215826,0.00000000,1.15379722,0.00000000
-5.46573287,2.25420848,1.29524474,0.19278317,0.16672380,0.00000000,1.14401092,0.00000000
-5.45972986,2.24975915,1.33252895,0.19499367,0.17151152,0.00000000,1.13300537,0.00000000
-5.45372686,2.24337250,1.36672510,0.19721052,0.17636817,0.00000000,1.12030738,0.00000000
-5.44772386,2.23401342,1.39678998,0.19929968,0.18113766,0.00000000,1.10548027,0.00000000
-5.44172086,2.22069383,1.42175251,0.20112697,0.18566482,0.00000000,1.08814057,0.00000000
-5.43571786,2.20250668,1.44074299,0.20256206,0.18979936,0.00000000,1.06797250,0.00000000
-5.42971486,2.17865799,1.45301933,0.20348259,0.19340008,0.00000000,1.04473998,0.00000000
-5.42371186,2.14849539,1.45798929,0.20377809,0.19633907,0.00000000,1.01829538,0.00000000
-5.41770885,2.11153218,1.45522782,0.20335357,0.19850563,0.00000000,0.98858489,0.00000000
-5.41170585,2.06746562,1.44448887,0.20213269,0.19980985,0.00000000,0.95565026,0.00000000
-5.40570285,2.01618863,1.42571117,0.20006029,0.20018556,0.00000000,0.91962691,0.00000000
-5.39969985,1.95779456,1.39901799,0.19710420,0.19959255,0.00000000,0.88073856,0.00000000
-5.39369685,1.89257447,1.36471062,0.19325622,0.19801788,0.00000000,0.83928873,0.00000000
-5.38769385,1.82100739,1.32325624,0.18853227,0.19547621,0.00000000,0.79564955,0.00000000
-5.38169085,1.74374373,1.27527063,0.18297161,0.19200916,0.00000000,0.75024844,0.00000000
-5.37568784,1.66158283,1.22149641,0.17663528,0.18768362,0.00000000,0.70355329,0.00000000
-5.36968484,1.57544551,1.16277796,0.16960374,0.18258912,0.00000000,0.65605686,0.00000000
-5.36368184,1.48634310,1.10003402,0.16197388,0.17683439,0.00000000,0.60826108,0.00000000
-5.35767884,1.39534404,1.03422910,0.15385550,0.17054320,0.00000000,0.56066189,0.00000000
-5.35167584,1.30353987,0.96634482,0.14536747,0.16384978,0.00000000,0.51373519,0.00000000
-5.34567284,1.21201171,0.89735245,0.13663370,0.15689387,0.00000000,0.46792450,0.00000000
-5.33966983,1.12179883,0.82818736,0.12777913,0.14981577,0.00000000,0.42363059,0.00000000
-5.33366683,1.03387049,0.75972652,0.11892591,0.14275155,0.00000000,0.38120342,0.00000000
-5.32766383,0.94910189,0.69276948,0.11018989,0.13582863,0.00000000,0.34093654,0.00000000
-5.32166083,0.86825525,0.62802348,0.10167759,0.12916195,0.00000000,0.30306387,0.00000000
-5.31565783,0.79196633,0.56609275,0.09348380,0.12285086,0.00000000,0.26775890,0.00000000
-5.30965483,0.72073673,0.50747230,0.08568974,0.11697690,0.00000000,0.23513602,0.00000000
-5.30365183,0.65493187,0.45254583,0.07836200,0.11160247,0.00000000,0.20525373,0.00000000
-5.29764882,0.59478450,0.40158758,0.07155212,0.10677054,0.00000000,0.17811941,0.00000000
-5.29164582,0.54040311,0.35476766,0.06529684,0.10250526,0.00000000,0.15369537,0.00000000
-5.28564282,0.49178469,0.31216034,0.05961902,0.09881356,0.00000000,0.13190568,0.00000000
-5.27963982,0.44883110,0.27375457,0.05452903,0.09568741,0.00000000,0.11264360,0.00000000
-5.27363682,0.41136800,0.23946632,0.05002661,0.09310694,0.00000000,0.09577912,0.00000000
-5.26763382,0.37916564,0.20915186,0.04610308,0.09104396,0.00000000,0.08116650,0.00000000
-5.26163082,0.35196050,0.18262152,0.04274373,0.08946586,0.00000000,0.06865145,0.00000000
-5.25562781,0.32947678,0.15965339,0.03993032,0.08833964,0.00000000,0.05807780,0.00000000
-5.24962481,0.31144716,0.14000640,0.03764362,0.08763591,0.00000000,0.04929361,0.00000000
-5.24362181,0.29763183,0.12343245,0.03586568,0.08733268,0.00000000,0.04215648,0.00000000
-5.23761881,0.28783526,0.10968728,0.03458207,0.08741865,0.00000000,0.03653819,0.00000000
-5.23161581,0.28192017,0.09853986,0.03378364,0.08789599,0.00000000,0.03232857,0.00000000
-5.22561281,0.27981821,0.08978014,0.03346803,0.08878240,0.00000000,0.02943864,0.00000000
-5.21960980,0.28153708,0.08322520,0.03364067,0.09011231,0.00000000,0.02780309,0.00000000
-5.21360680,0.28716390,0.07872365,0.03431536,0.09193720,0.00000000,0.02738217,0.00000000
-5.20760380,0.29686479,0.07615856,0.03551432,0.09432497,0.00000000,0.02816294,0.00000000
-5.20160080,0.31088063,0.07544881,0.03726783,0.09735845,0.00000000,0.03016015,0.00000000
-5.19559780,0.32951925,0.07654911,0.03961326,0.10113289,0.00000000,0.03341652,0.00000000
-5.18959480,0.35314431,0.07944893,0.04259383,0.10575270,0.00000000,0.03800274,0.00000000
-5.18359180,0.38216123,0.08417024,0.04625678,0.11132750,0.00000000,0.04401695,0.00000000
-5.17758879,0.41700063,0.09076455,0.05065136,0.11796756,0.00000000,0.05158384,0.00000000
-5.17158579,0.45809985,0.09930915,0.05582644,0.12577888,0.00000000,0.06085332,0.00000000
-5.16558279,0.50588321,0.10990280,0.06182800,0.13485801,0.00000000,0.07199869,0.00000000
-5.15957979,0.56074160,0.12266108,0.06869652,0.14528694,0.00000000,0.08521424,0.00000000
-5.15357679,0.62301213,0.13771130,0.07646435,0.15712815,0.00000000,0.10071225,0.00000000
-5.14757379,0.69295862,0.15518737,0.08515324,0.17042011,0.00000000,0.11871928,0.00000000
-5.14157079,0.77075346,0.17522436,0.09477203,0.18517340,0.00000000,0.13947170,0.00000000
-5.13556778,0.85646168,0.19795320,0.10531476,0.20136758,0.00000000,0.16321031,0.00000000
-5.12956478,0.95002761,0.22349520,0.11675902,0.21894907,0.00000000,0.19017421,0.00000000
-5.12356178,1.05126472,0.25195677,0.12906494,0.23783004,0.00000000,0.22059364,0.00000000
-5.11755878,1.15984895,0.28342414,0.14217462,0.25788839,0.00000000,0.25468199,0.00000000
-5.11155578,1.27531572,0.31795828,0.15601214,0.27896901,0.00000000,0.29262706,0.00000000
-5.10555278,1.39706086,0.35559004,0.17048416,0.30088600,0.00000000,0.33458157,0.00000000
-5.09954977,1.52434514,0.39631555,0.18548109,0.32342604,0.00000000,0.38065329,0.00000000
-5.09354677,1.65630246,0.44009204,0.20087881,0.34635274,0.00000000,0.43089492,0.00000000
-5.08754377,1.79195127,0.48683415,0.21654077,0.36941172,0.00000000,0.48529415,0.00000000
-5.08154077,1.93020891,0.53641089,0.23232059,0.39233632,0.00000000,0.54376419,0.00000000
-5.07553777,2.06990831,0.58864351,0.24806490,0.41485382,0.00000000,0.60613537,0.00000000
-5.06953477,2.20981668,0.64330428,0.26361636,0.43669185,0.00000000,0.67214809,0.00000000
-5.06353177,2.34865573,0.70011656,0.27881680,0.45758483,0.00000000,0.74144778,0.00000000
-5.05752876,2.48512279,0.75875635,0.29351034,0.47728027,0.00000000,0.81358225,0.00000000
-5.05152576,2.61791268,0.81885543,0.30754633,0.49554480,0.00000000,0.88800190,0.00000000
-5.04552276,2.74573967,0.88000627,0.32078221,0.51216972,0.00000000,0.96406306,0.00000000
-5.03951976,2.86735959,0.94176889,0.33308597,0.52697594,0.00000000,1.04103488,0.00000000
-5.03351676,2.98159144,1.00367968,0.34433841,0.53981836,0.00000000,1.11810969,0.00000000
-5.02751376,3.08733867,1.06526204,0.35443500,0.55058943,0.00000000,1.19441690,0.00000000
-5.02151076,3.18360958,1.12603883,0.36328739,0.55922202,0.00000000,1.26904026,0.00000000
-5.01550775,3.26953683,1.18554614,0.37082460,0.56569147,0.00000000,1.34103798,0.00000000
-5.00950475,3.34439573,1.24334815,0.37699383,0.57001685,0.00000000,1.40946522,0.00000000
-5.00350175,3.40762080,1.29905247,0.38176103,0.57226130,0.00000000,1.47339827,0.00000000
-4.99749875,3.45882042,1.35232523,0.38511108,0.57253166,0.00000000,1.53195946,0.00000000
-4.99149575,3.49778887,1.40290526,0.38704777,0.57097705,0.00000000,1.58434192,0.00000000
-4.98549275,3.52451518,1.45061654,0.38759352,0.56778659,0.00000000,1.62983317,0.00000000
-4.97948974,3.53918821,1.49537802,0.38678879,0.56318621,0.00000000,1.66783658,0.00000000
-4.97348674,3.54219729,1.53721008,0.38469131,0.55743430,0.00000000,1.69788960,0.00000000
-4.96748374,3.53412775,1.57623690,0.38137503,0.55081652,0.00000000,1.71967808,0.00000000
-4.96148074,3.51575092,1.61268407,0.37692870,0.54363943,0.00000000,1.73304590,0.00000000
-4.95547774,3.48800819,1.64687121,0.37145433,0.53622324,0.00000000,1.73799934,0.00000000
-4.94947474,3.45198918,1.67919929,0.36506517,0.52889360,0.00000000,1.73470607,0.00000000
-4.94347174,3.40890389,1.71013282,0.35788354,0.52197270,0.00000000,1.72348850,0.00000000
-4.93746873,3.36004974,1.74017743,0.35003820,0.51576979,0.00000000,1.70481201,0.00000000
-4.93146573,3.30677399,1.76985348,0.34166167,0.51057138,0.00000000,1.67926823,0.00000000
-4.92546273,3.25043286,1.79966671,0.33288715,0.50663156,0.00000000,1.64755434,0.00000000
-4.91945973,3.19234890,1.83007740,0.32384541,0.50416273,0.00000000,1.61044905,0.00000000
-4.91345673,3.13376817,1.86146937,0.31466167,0.50332710,0.00000000,1.56878654,0.00000000
-4.90745373,3.07581927,1.89412059,0.30545249,0.50422953,0.00000000,1.52342935,0.00000000
-4.90145073,3.01947619,1.92817713,0.29632293,0.50691201,0.00000000,1.47524145,0.00000000
-4.89544772,2.96552676,1.96363201,0.28736399,0.51135020,0.00000000,1.42506271,0.00000000
-4.88944472,2.91454866,2.00031057,0.27865065,0.51745235,0.00000000,1.37368571,0.00000000
-4.88344172,2.86689435,2.03786355,0.27024031,0.52506086,0.00000000,1.32183607,0.00000000
-4.87743872,2.82268603,2.07576876,0.26217209,0.53395645,0.00000000,1.27015674,0.00000000
-4.87143572,2.78182125,2.11334182,0.25446677,0.54386515,0.00000000,1.21919703,0.00000000
-4.86543272,2.74398914,2.14975600,0.24712754,0.55446776,0.00000000,1.16940658,0.00000000
-4.85942971,2.70869676,2.18407037,0.24014151,0.56541159,0.00000000,1.12113418,0.00000000
-4.85342671,2.67530447,2.21526549,0.23348193,0.57632389,0.00000000,1.07463135,0.00000000
-4.84742371,2.64306856,2.24228481,0.22711100,0.58682667,0.00000000,1.03006012,0.00000000
-4.84142071,2.61118897,2.26408004,0.22098314,0.59655197,0.00000000,0.98750422,0.00000000
-4.83541771,2.57885977,2.27965803,0.21504857,0.60515698,0.00000000,0.94698305,0.00000000
-4.82941471,2.54531950,2.28812687,0.20925702,0.61233839,0.00000000,0.90846725,0.00000000
-4.82341171,2.50989865,2.28873875,0.20356128,0.61784495,0.00000000,0.87189489,0.00000000
-4.81740870,2.47206177,2.28092715,0.19792055,0.62148788,0.00000000,0.83718741,0.00000000
-4.81140570,2.43144159,2.26433635,0.19230322,0.62314838,0.00000000,0.80426409,0.00000000
-4.80540270,2.38786341,2.23884169,0.18668909,0.62278189,0.00000000,0.77305455,0.00000000
-4.79939970,2.34135825,2.20455923,0.18107078,0.62041882,0.00000000,0.74350831,0.00000000
-4.79339670,2.29216401,2.16184448,0.17545434,0.61616176,0.00000000,0.71560117,0.00000000
-4.78739370,2.24071462,2.11128010,0.16985900,0.61017917,0.00000000,0.68933811,0.00000000
-4.78139070,2.18761776,2.05365329,0.16431603,0.60269600,0.00000000,0.66475261,0.00000000
-4.77538769,2.13362250,1.98992420,0.15886690,0.59398172,0.00000000,0.64190287,0.00000000
-4.76938469,2.07957869,1.92118703,0.15356075,0.58433626,0.00000000,0.62086501,0.00000000
-4.76338169,2.02639053,1.84862600,0.14845139,0.57407486,0.00000000,0.60172420,0.00000000
-4.75737869,1.97496694,1.77346862,0.14359394,0.56351244,0.00000000,0.58456419,0.00000000
-4.75137569,1.92617171,1.69693857,0.13904146,0.55294842,0.00000000,0.56945618,0.00000000
-4.74537269,1.88077614,1.62021091,0.13484157,0.54265285,0.00000000,0.55644791,0.00000000
-4.73936968,1.83941697,1.54437158,0.13103342,0.53285442,0.00000000,0.54555362,0.00000000
-4.73336668,1.80256200,1.47038325,0.12764514,0.52373125,0.00000000,0.53674583,0.00000000
-4.72736368,1.77048522,1.39905897,0.12469186,0.51540458,0.00000000,0.52994937,0.00000000
-4.72136068,1.74325287,1.33104470,0.12217453,0.50793594,0.00000000,0.52503832,0.00000000
-4.71535768,1.72072121,1.26681097,0.12007947,0.50132780,0.00000000,0.52183596,0.00000000
-4.70935468,1.70254596,1.20665390,0.11837880,0.49552755,0.00000000,0.52011802,0.00000000
-4.70335168,1.68820296,1.15070476,0.11703162,0.49043465,0.00000000,0.51961895,0.00000000
-4.69734867,1.67701875,1.09894720,0.11598598,0.48591041,0.00000000,0.52004105,0.00000000
-4.69134567,1.66820951,1.05124073,0.11518137,0.48178988,0.00000000,0.52106593,0.00000000
-4.68534267,1.66092601,1.00734881,0.11455181,0.47789520,0.00000000,0.52236776,0.00000000
-4.67933967,1.65430233,0.96696974,0.11402917,0.47404957,0.00000000,0.52362757,0.00000000
-4.67333667,1.64750557,0.92976855,0.11354666,0.47009112,0.00000000,0.52454783,0.00000000
-4.66733367,1.63978403,0.89540803,0.11304223,0.46588597,0.00000000,0.52486652,0.00000000
-4.66133067,1.63051118,0.86357728,0.11246182,0.46133966,0.00000000,0.52437003,0.00000000
-4.65532766,1.61922331,0.83401633,0.11176208,0.45640648,0.00000000,0.52290397,0.00000000
-4.64932466,1.60564863,0.80653574,0.11091270,0.45109605,0.00000000,0.52038152,0.00000000
-4.64332166,1.58972663,0.78103028,0.10989795,0.44547693,0.00000000,0.51678866,0.00000000
-4.63731866,1.57161643,0.75748621,0.10871752,0.43967689,0.00000000,0.51218610,0.00000000
-4.63131566,1.55169373,0.73598207,0.10738663,0.43387999,0.00000000,0.50670764,0.00000000
-4.62531266,1.53053658,0.71668314,0.10593526,0.42832033,0.00000000,0.50055510,0.00000000
-4.61930965,1.50890041,0.69983007,0.10440667,0.42327292,0.00000000,0.49398990,0.00000000
-4.61330665,1.48768362,0.68572235,0.10285524,0.41904197,0.00000000,0.48732176,0.00000000
-4.60730365,1.46788534,0.67469774,0.10134373,0.41594711,0.00000000,0.48089491,0.00000000
-4.60130065,1.45055719,0.66710863,0.09994005,0.41430811,0.00000000,0.47507264,0.00000000
-4.59529765,1.43675153,0.66329675,0.09871379,0.41442890,0.00000000,0.47022062,0.00000000
-4.58929465,1.42746845,0.66356729,0.09773263,0.41658138,0.00000000,0.46669015,0.00000000
-4.58329165,1.42360417,0.66816395,0.09705870,0.42099000,0.00000000,0.46480179,0.00000000
-4.57728864,1.42590318,0.67724610,0.09674526,0.42781759,0.00000000,0.46483049,0.00000000
-4.57128564,1.43491665,0.69086913,0.09683374,0.43715337,0.00000000,0.46699276,0.00000000
-4.56528264,1.45096906,0.70896911,0.09735125,0.44900338,0.00000000,0.47143672,0.00000000
-4.55927964,1.47413482,0.73135256,0.09830880,0.46328428,0.00000000,0.47823550,0.00000000
-4.55327664,1.50422630,0.75769194,0.09970025,0.47982047,0.00000000,0.48738445,0.00000000
-4.54727364,1.54079398,0.78752729,0.10150205,0.49834507,0.00000000,0.49880248,0.00000000
-4.54127064,1.58313914,0.82027403,0.10367380,0.51850473,0.00000000,0.51233749,0.00000000
-4.53526763,1.63033871,0.85523699,0.10615967,0.53986817,0.00000000,0.52777588,0.00000000
-4.52926463,1.68128146,0.89162994,0.10889054,0.56193829,0.00000000,0.54485577,0.00000000
-4.52326163,1.73471418,0.92860019,0.11178679,0.58416735,0.00000000,0.56328340,0.00000000
-4.51725863,1.78929583,0.96525716,0.11476173,0.60597466,0.00000000,0.58275205,0.00000000
-4.51125563,1.84365737,1.00070373,0.11772533,0.62676619,0.00000000,0.60296253,0.00000000
-4.50525263,1.89646454,1.03406918,0.12058824,0.64595521,0.00000000,0.62364440,0.00000000
-4.49924962,1.94648063,1.06454208,0.12326580,0.66298302,0.00000000,0.64457659,0.00000000
-4.49324662,1.99262614,1.09140176,0.12568194,0.67733907,0.00000000,0.66560655,0.00000000
-4.48724362,2.03403251,1.11404678,0.12777271,0.68857945,0.00000000,0.68666656,0.00000000
-4.48124062,2.07008684,1.13201906,0.12948928,0.69634289,0.00000000,0.70778630,0.00000000
-4.47523762,2.10046539,1.14502249,0.13080028,0.70036370,0.00000000,0.72910063,0.00000000
-4.46923462,2.12515369,1.15293485,0.13169334,0.70048098,0.00000000,0.75085187,0.00000000
-4.46323162,2.14445193,1.15581260,0.13217572,0.69664362,0.00000000,0.77338595,0.00000000
-4.45722861,2.15896498,1.15388803,0.13227403,0.68891111,0.00000000,0.79714231,0.00000000
-4.45122561,2.16957697,1.14755883,0.13203303,0.67744995,0.00000000,0.82263743,0.00000000
-4.44522261,2.17741137,1.13737051,0.13151350,0.66252596,0.00000000,0.85044247,0.00000000
-4.43921961,2.18377805,1.12399234,0.13078936,0.64449294,0.00000000,0.88115564,0.00000000
-4.43321661,2.19010974,1.10818807,0.12994412,0.62377821,0.00000000,0.91537043,0.00000000
-4.42721361,2.19789068,1.09078260,0.12906685,0.60086582,0.00000000,0.95364097,0.00000000
-4.42121061,2.20858091,1.07262640,0.12824787,0.57627818,0.00000000,0.99644611,0.00000000
-4.41520760,2.22353989,1.05455916,0.12757434,0.55055713,0.00000000,1.04415392,0.00000000
-4.40920460,2.24395342,1.03737473,0.12712599,0.52424523,0.00000000,1.09698863,0.00000000
-4.40320160,2.27076749,1.02178883,0.12697129,0.49786821,0.00000000,1.15500178,0.00000000
-4.39719860,2.30463279,1.00841123,0.12716410,0.47191932,0.00000000,1.21804934,0.00000000
-4.39119560,2.34586308,0.99772384,0.12774113,0.44684627,0.00000000,1.28577655,0.00000000
-4.38519260,2.39440968,0.99006571,0.12872024,0.42304122,0.00000000,1.35761170,0.00000000
-4.37918959,2.44985424,0.98562569,0.13009974,0.40083425,0.00000000,1.43276980,0.00000000
-4.37318659,2.51142037,0.98444330,0.13185880,0.38049033,0.00000000,1.51026676,0.00000000
-4.36718359,2.57800436,0.98641746,0.13395879,0.36220989,0.00000000,1.58894384,0.00000000
-4.36118059,2.64822376,0.99132300,0.13634567,0.34613268,0.00000000,1.66750204,0.00000000
-4.35517759,2.72048214,0.99883381,0.13895330,0.33234464,0.00000000,1.74454518,0.00000000
-4.34917459,2.79304695,1.00855170,0.14170735,0.32088715,0.00000000,1.81863015,0.00000000
-4.34317159,2.86413715,1.02003930,0.14452991,0.31176817,0.00000000,1.88832219,0.00000000
-4.33716858,2.93201620,1.03285545,0.14734436,0.30497450,0.00000000,1.95225285,0.00000000
-4.33116558,2.99508616,1.04659111,0.15008022,0.30048438,0.00000000,2.00917780,0.00000000
-4.32516258,3.05197780,1.06090397,0.15267802,0.29827976,0.00000000,2.05803191,0.00000000
-4.31915958,3.10163247,1.07554985,0.15509356,0.29835748,0.00000000,2.09797865,0.00000000
-4.31315658,3.14337094,1.09040912,0.15730163,0.30073858,0.00000000,2.12845126,0.00000000
-4.30715358,3.17694580,1.10550662,0.15929883,0.30547538,0.00000000,2.14918354,0.00000000
